,ALLY US Equity,ALLY US Equity,ALLY US Equity,ALLY US Equity,ALLY US Equity
2021-05-02,46.3523,46.6545,46.0231,46.4064,3539769.0
2021-05-03,46.9296,47.0739,46.0998,46.3523,3343638.0
2021-05-04,46.0096,46.7086,45.7525,46.3343,3996493.0
2021-05-05,46.65,47.7098,46.4425,47.4527,4845649.0
2021-05-06,47.6872,47.9127,46.9025,47.7414,3289595.0
2021-05-07,47.2453,48.8327,47.0829,48.7967,3278349.0
2021-05-08,47.2453,48.8327,47.0829,48.7967,3278349.0
2021-05-09,47.2453,48.8327,47.0829,48.7967,3278349.0
2021-05-10,49.1575,49.7347,48.3998,48.4088,2659155.0
2021-05-11,47.4617,48.1112,46.8574,47.3084,3401216.0
2021-05-12,47.4798,47.9578,46.0186,46.199,3936221.0
2021-05-13,46.1358,47.8947,46.1358,47.579,3673689.0
2021-05-14,47.8857,48.7922,47.8135,48.7065,1730381.0
2021-05-15,47.8857,48.7922,47.8135,48.7065,1730381.0
2021-05-16,47.8857,48.7922,47.8135,48.7065,1730381.0
2021-05-17,48.472,48.9771,48.26,48.8688,2717405.0
2021-05-18,49.1665,49.5814,48.3908,48.4449,2558193.0
2021-05-19,47.119,48.1292,46.4155,48.1292,2960424.0
2021-05-20,48.0751,48.3457,47.1912,47.5519,4271916.0
2021-05-21,47.8406,48.6163,47.6602,47.9218,3419245.0
2021-05-22,47.8406,48.6163,47.6602,47.9218,3419245.0
2021-05-23,47.8406,48.6163,47.6602,47.9218,3419245.0
2021-05-24,48.1653,48.6433,47.7955,48.2645,3134374.0
2021-05-25,48.3186,49.0763,47.8316,47.8767,3787121.0
2021-05-26,47.8045,48.3727,47.8045,48.2104,3790239.0
2021-05-27,49.0492,49.5002,48.6771,49.401,7069900.0
2021-05-28,49.392,49.6084,48.6433,49.3469,3657394.0
2021-05-29,49.392,49.6084,48.6433,49.3469,3657394.0
2021-05-30,49.392,49.6084,48.6433,49.3469,3657394.0
2021-05-31,49.392,49.6084,48.6433,49.3469,3657394.0
2021-06-01,49.87,50.7179,49.7663,50.6457,3815151.0
2021-06-02,50.8622,51.0606,49.5453,50.2037,4154955.0
2021-06-03,50.0504,50.0684,49.3469,49.7347,5213861.0
2021-06-04,49.8339,50.0279,49.3198,49.87,2033609.0
2021-06-05,49.8339,50.0279,49.3198,49.87,2033609.0
2021-06-06,49.8339,50.0279,49.3198,49.87,2033609.0
2021-06-07,50.0143,50.1586,49.4461,49.6355,2025830.0
2021-06-08,49.3378,50.0324,48.968,49.843,3226920.0
2021-06-09,49.5814,49.8069,48.9771,49.3288,2822084.0
2021-06-10,49.9422,50.1496,48.5847,48.6794,3506670.0
2021-06-11,49.0853,49.4461,48.9771,49.419,3515691.0
2021-06-12,49.0853,49.4461,48.9771,49.419,3515691.0
2021-06-13,49.0853,49.4461,48.9771,49.419,3515691.0
2021-06-14,49.1755,49.3829,48.039,48.1743,4067049.0
2021-06-15,48.1833,48.6929,47.8586,48.5531,3592361.0
2021-06-16,48.1923,48.251,47.2904,47.7594,3478306.0
2021-06-17,47.8857,48.021,44.8956,45.3602,4950012.0
2021-06-18,44.4852,44.9543,43.9531,44.6566,8559131.0
2021-06-19,44.4852,44.9543,43.9531,44.6566,8559131.0
2021-06-20,44.4852,44.9543,43.9531,44.6566,8559131.0
2021-06-21,45.0805,45.4143,44.747,45.306,3339612.0
2021-06-22,45.0715,45.1978,44.386,44.5123,4363397.0
2021-06-23,44.6296,45.4954,44.5574,45.27,2717318.0
2021-06-24,45.6578,45.9374,45.1166,45.7841,2336105.0
2021-06-25,45.9284,46.3343,45.6849,45.7751,5744261.0
2021-06-26,45.9284,46.3343,45.6849,45.7751,5744261.0
2021-06-27,45.9284,46.3343,45.6849,45.7751,5744261.0
2021-06-28,45.6758,45.6758,44.9633,45.297,2640794.0
2021-06-29,45.5766,45.8292,44.5664,44.6296,3464120.0
2021-06-30,44.5033,45.27,44.386,44.9543,1760483.0
2021-07-01,45.0986,45.6849,44.9092,45.4323,2220505.0
2021-07-02,45.8202,45.9825,45.5135,45.5947,1960519.0
2021-07-03,45.8202,45.9825,45.5135,45.5947,1960519.0
2021-07-04,45.8202,45.9825,45.5135,45.5947,1960519.0
2021-07-05,45.8202,45.9825,45.5135,45.5947,1960519.0
2021-07-06,45.73,45.766,44.386,44.7378,3581665.0
2021-07-07,44.4492,45.306,44.359,45.1437,2413161.0
2021-07-08,44.1605,44.7829,43.1954,44.1425,3814785.0
2021-07-09,45.1527,46.3298,45.1166,46.2531,2703147.0
2021-07-10,45.1527,46.3298,45.1166,46.2531,2703147.0
2021-07-11,45.1527,46.3298,45.1166,46.2531,2703147.0
2021-07-12,45.9013,47.34,45.524,46.7762,2814546.0
2021-07-13,46.668,46.8845,46.2621,46.3704,2875323.0
2021-07-14,47.2543,47.5339,46.0276,46.1178,3935192.0
2021-07-15,45.5496,46.2531,45.288,46.0186,4468334.0
2021-07-16,46.4245,46.4425,45.0753,45.1798,2533976.0
2021-07-17,46.4245,46.4425,45.0753,45.1798,2533976.0
2021-07-18,46.4245,46.4425,45.0753,45.1798,2533976.0
2021-07-19,43.6825,43.7637,42.3115,43.2766,7034008.0
2021-07-20,42.5731,46.0998,42.4468,45.9104,7308203.0
2021-07-21,46.65,47.7728,46.4064,47.3715,3591054.0
2021-07-22,47.2904,47.4076,46.5986,47.0017,2934675.0
2021-07-23,47.3896,47.8541,46.5868,46.7131,2142329.0
2021-07-24,47.3896,47.8541,46.5868,46.7131,2142329.0
2021-07-25,47.3896,47.8541,46.5868,46.7131,2142329.0
2021-07-26,46.8574,47.7085,46.641,46.8304,3217845.0
2021-07-27,46.2441,46.8845,46.0457,46.3162,2294952.0
2021-07-28,46.5057,46.6545,45.4594,46.0547,2508849.0
2021-07-29,46.659,47.4572,46.5462,47.0739,2346060.0
2021-07-30,46.7386,47.6539,46.3035,46.5482,2405490.0
2021-07-31,46.7386,47.6539,46.3035,46.5482,2405490.0
2021-08-01,46.7386,47.6539,46.3035,46.5482,2405490.0
2021-08-02,46.9561,47.5361,46.1132,46.3307,2322665.0
2021-08-03,46.3579,46.5029,44.8172,46.1948,2749420.0
2021-08-04,45.6691,46.3488,45.4153,45.66,2797115.0
2021-08-05,45.9773,46.6389,45.9138,46.3579,2269449.0
2021-08-06,47.0104,47.5678,46.6842,47.1917,2278640.0
2021-08-07,47.0104,47.5678,46.6842,47.1917,2278640.0
2021-08-08,47.0104,47.5678,46.6842,47.1917,2278640.0
2021-08-09,46.8745,47.3005,46.4395,46.9379,2572897.0
2021-08-10,47.0648,48.8095,46.9379,48.6327,3570271.0
2021-08-11,48.7415,49.2309,48.098,49.1312,2327684.0
2021-08-12,49.2219,49.462,48.7415,49.2037,1812959.0
2021-08-13,49.2762,49.6841,49.104,49.385,2022074.0
2021-08-14,49.2762,49.6841,49.104,49.385,2022074.0
2021-08-15,49.2762,49.6841,49.104,49.385,2022074.0
2021-08-16,48.8956,49.1222,48.3971,48.7053,1763563.0
2021-08-17,48.2068,48.4877,47.1691,47.4817,3216862.0
2021-08-18,47.2823,48.5421,47.0558,47.4092,2659691.0
2021-08-19,46.6026,47.2823,45.6964,46.4123,3300239.0
2021-08-20,46.5935,46.7748,45.8005,46.4576,3377124.0
2021-08-21,46.5935,46.7748,45.8005,46.4576,3377124.0
2021-08-22,46.5935,46.7748,45.8005,46.4576,3377124.0
2021-08-23,46.8292,47.5814,46.666,46.7204,3053344.0
2021-08-24,46.9651,47.5814,46.7386,47.2733,2887985.0
2021-08-25,47.4002,48.7687,47.3005,48.5421,2636570.0
2021-08-26,48.7324,48.8593,47.1147,47.3548,3529798.0
2021-08-27,47.4636,48.5376,47.3548,48.524,2114226.0
2021-08-28,47.4636,48.5376,47.3548,48.524,2114226.0
2021-08-29,47.4636,48.5376,47.3548,48.524,2114226.0
2021-08-30,48.7868,48.9228,47.0014,47.0376,2716438.0
2021-08-31,46.9108,48.1343,46.8654,47.944,3690595.0
2021-09-01,47.8714,48.1343,47.2552,47.5724,2901706.0
2021-09-02,47.7264,47.7718,46.8292,47.0286,2669729.0
2021-09-03,46.802,46.8926,45.8141,46.2763,3693001.0
2021-09-04,46.802,46.8926,45.8141,46.2763,3693001.0
2021-09-05,46.802,46.8926,45.8141,46.2763,3693001.0
2021-09-06,46.802,46.8926,45.8141,46.2763,3693001.0
2021-09-07,46.0951,46.4938,45.4425,45.4697,2784004.0
2021-09-08,45.3881,45.4425,44.5,45.1706,2671407.0
2021-09-09,45.3066,46.7204,45.1616,45.9863,3086422.0
2021-09-10,46.4213,46.802,46.1766,46.2491,2351405.0
2021-09-11,46.4213,46.802,46.1766,46.2491,2351405.0
2021-09-12,46.4213,46.802,46.1766,46.2491,2351405.0
2021-09-13,47.2642,47.9757,46.8564,47.8805,4218797.0
2021-09-14,47.8714,48.5784,46.7567,46.8926,2824277.0
2021-09-15,47.0558,47.7627,46.8836,47.5542,2625580.0
2021-09-16,47.8624,48.3427,47.6267,47.6358,2401583.0
2021-09-17,48.0165,48.2883,47.1736,47.5542,5592863.0
2021-09-18,48.0165,48.2883,47.1736,47.5542,5592863.0
2021-09-19,48.0165,48.2883,47.1736,47.5542,5592863.0
2021-09-20,46.0769,46.6116,45.5694,46.5392,3254291.0
2021-09-21,46.7567,47.1192,46.1223,46.7114,2242083.0
2021-09-22,47.3639,48.0346,47.2008,47.2914,2281797.0
2021-09-23,47.7899,48.5874,47.7355,48.0799,1810501.0
2021-09-24,47.7808,48.2793,47.4002,47.4636,3873488.0
2021-09-25,47.7808,48.2793,47.4002,47.4636,3873488.0
2021-09-26,47.7808,48.2793,47.4002,47.4636,3873488.0
2021-09-27,47.8171,48.5965,47.518,48.5965,2693203.0
2021-09-28,48.5874,49.3487,47.0104,47.1464,2763282.0
2021-09-29,47.4364,47.4364,46.3579,46.7839,2190398.0
2021-09-30,46.9108,47.0967,46.1857,46.2673,2523652.0
2021-10-01,46.5935,47.2733,46.0498,47.0558,2264094.0
2021-10-02,46.5935,47.2733,46.0498,47.0558,2264094.0
2021-10-03,46.5935,47.2733,46.0498,47.0558,2264094.0
2021-10-04,47.1917,48.2702,47.1101,48.1796,2718890.0
2021-10-05,48.6871,48.8865,48.0255,48.5784,1871852.0
2021-10-06,48.0346,48.9046,47.5724,48.6599,2259691.0
2021-10-07,48.4605,49.3397,47.8261,47.9983,3051780.0
2021-10-08,48.1615,48.823,47.7536,48.0346,1804282.0
2021-10-09,48.1615,48.823,47.7536,48.0346,1804282.0
2021-10-10,48.1615,48.823,47.7536,48.0346,1804282.0
2021-10-11,48.2929,49.2372,47.4274,47.527,2107463.0
2021-10-12,47.5452,48.1071,47.3277,47.9621,2001776.0
2021-10-13,48.243,48.2702,47.2552,47.5089,2955293.0
2021-10-14,48.1252,48.3155,47.3911,48.234,3190915.0
2021-10-15,48.8231,50.2731,48.7415,49.7566,2940068.0
2021-10-16,48.8231,50.2731,48.7415,49.7566,2940068.0
2021-10-17,48.8231,50.2731,48.7415,49.7566,2940068.0
2021-10-18,49.6841,50.4816,49.4756,49.7203,1941795.0
2021-10-19,49.7928,50.0557,49.2853,49.5391,1809757.0
2021-10-20,49.4484,50.681,49.2581,50.5813,2334557.0
2021-10-21,50.2188,51.0073,47.6245,48.0074,5692483.0
2021-10-22,47.953,48.3155,45.8413,45.9501,5975246.0
2021-10-23,47.953,48.3155,45.8413,45.9501,5975246.0
2021-10-24,47.953,48.3155,45.8413,45.9501,5975246.0
2021-10-25,46.2673,47.4183,45.9954,46.5482,3409959.0
2021-10-26,46.666,46.947,45.5603,45.6419,3741708.0
2021-10-27,45.3156,45.4607,42.8052,42.8686,8073227.0
2021-10-28,42.9864,43.7477,42.8323,43.4396,3435214.0
2021-10-29,43.3029,43.8222,43.1116,43.4942,3020881.0
2021-10-30,43.3029,43.8222,43.1116,43.4942,3020881.0
2021-10-31,43.3029,43.8222,43.1116,43.4942,3020881.0
2021-11-01,43.8222,45.1706,43.804,44.8517,3096485.0
2021-11-02,44.7151,44.9037,44.2504,44.7333,2506453.0
2021-11-03,44.8062,45.8812,44.6194,45.6079,4048177.0
2021-11-04,45.4166,46.0498,44.5237,44.788,2792529.0
2021-11-05,45.3437,46.0543,45.0522,45.0522,2685836.0
2021-11-06,45.3437,46.0543,45.0522,45.0522,2685836.0
2021-11-07,45.3437,46.0543,45.0522,45.0522,2685836.0
2021-11-08,45.5897,46.1181,44.6786,44.9337,3309673.0
2021-11-09,44.6331,44.9155,44.1138,44.7151,4067488.0
2021-11-10,44.8973,45.8266,44.7697,45.0613,2480317.0
2021-11-11,45.2982,46.2092,45.2982,45.9997,2180829.0
2021-11-12,46.109,46.406,45.8175,46.0817,2664384.0
2021-11-13,46.109,46.406,45.8175,46.0817,2664384.0
2021-11-14,46.109,46.406,45.8175,46.0817,2664384.0
2021-11-15,46.0088,46.2912,45.4713,45.4895,2630152.0
2021-11-16,45.371,45.5806,44.2231,44.3871,4195447.0
2021-11-17,44.1684,44.3506,43.6127,43.7311,3357025.0
2021-11-18,43.6765,44.378,43.3303,44.1958,4025136.0
2021-11-19,43.7038,44.0044,42.9749,43.6673,3411211.0
2021-11-20,43.7038,44.0044,42.9749,43.6673,3411211.0
2021-11-21,43.7038,44.0044,42.9749,43.6673,3411211.0
2021-11-22,44.2322,45.207,43.9771,44.6513,4325520.0
2021-11-23,44.7333,45.7355,44.5602,45.5988,2799922.0
2021-11-24,45.207,46.0634,45.1979,45.4895,2267746.0
2021-11-25,45.207,46.0634,45.1979,45.4895,2267746.0
2021-11-26,43.722,44.6057,43.2209,44.0773,1971052.0
2021-11-27,43.722,44.6057,43.2209,44.0773,1971052.0
2021-11-28,43.722,44.6057,43.2209,44.0773,1971052.0
2021-11-29,44.4782,44.8116,43.148,43.4669,2915831.0
2021-11-30,42.8292,43.3849,41.6539,41.7541,6874751.0
2021-12-01,42.5194,43.1116,40.9615,40.9706,3264469.0
2021-12-02,41.8817,43.2528,41.5172,43.0296,3589420.0
2021-12-03,43.0205,43.1927,41.8361,42.1914,3330716.0
2021-12-04,43.0205,43.1927,41.8361,42.1914,3330716.0
2021-12-05,43.0205,43.1927,41.8361,42.1914,3330716.0
2021-12-06,42.8565,43.6673,42.483,42.8474,4453561.0
2021-12-07,43.5398,44.4144,43.2847,44.0409,2814500.0
2021-12-08,43.8404,44.3734,43.2483,44.132,2474778.0
2021-12-09,43.8678,44.5055,43.7767,44.0135,1869837.0
2021-12-10,44.4782,44.6057,43.5717,44.3051,2379537.0
2021-12-11,44.4782,44.6057,43.5717,44.3051,2379537.0
2021-12-12,44.4782,44.6057,43.5717,44.3051,2379537.0
2021-12-13,44.1047,44.1593,42.9112,42.984,2254874.0
2021-12-14,42.8383,44.2686,42.7289,43.804,3360565.0
2021-12-15,43.5398,43.7676,42.6287,43.5853,2951201.0
2021-12-16,44.2869,44.4964,43.0752,43.148,2909109.0
2021-12-17,42.647,42.7244,41.4717,42.1276,6247001.0
2021-12-18,42.647,42.7244,41.4717,42.1276,6247001.0
2021-12-19,42.647,42.7244,41.4717,42.1276,6247001.0
2021-12-20,41.2439,41.3669,40.2463,41.0253,3547219.0
2021-12-21,41.5537,42.5376,41.4899,42.3281,2534186.0
2021-12-22,42.2096,43.5125,42.1368,43.0387,3083975.0
2021-12-23,43.3849,43.8122,43.2209,43.3485,2047189.0
2021-12-24,43.3849,43.8122,43.2209,43.3485,2047189.0
2021-12-25,43.3849,43.8122,43.2209,43.3485,2047189.0
2021-12-26,43.3849,43.8122,43.2209,43.3485,2047189.0
2021-12-27,43.4122,43.7858,43.1663,43.394,1025380.0
2021-12-28,43.2209,44.1775,43.1754,43.64,1338236.0
2021-12-29,43.7129,44.1867,43.599,43.6856,1336327.0
2021-12-30,43.6765,44.0955,43.312,43.3576,1235596.0
2021-12-31,43.2847,43.7675,43.1845,43.3758,1275172.0
2022-01-01,43.2847,43.7675,43.1845,43.3758,1275172.0
2022-01-02,43.2847,43.7675,43.1845,43.3758,1275172.0
2022-01-03,43.7311,44.5146,43.4487,44.2595,1713331.0
2022-01-04,44.8882,45.5077,44.7151,45.3164,2258793.0
2022-01-05,45.4713,45.6717,44.2049,44.3142,1868849.0
2022-01-06,44.9428,45.2162,44.1411,45.0613,1923485.0
2022-01-07,44.9064,45.8995,44.6786,45.4713,2110254.0
2022-01-08,44.9064,45.8995,44.6786,45.4713,2110254.0
2022-01-09,44.9064,45.8995,44.6786,45.4713,2110254.0
2022-01-10,46.1819,46.2975,44.8517,45.699,1924522.0
2022-01-11,45.699,46.2639,45.3164,46.0452,1961366.0
2022-01-12,48.2136,48.3229,46.7285,47.4118,5196524.0
2022-01-13,47.6487,49.0426,47.6487,48.0678,3993083.0
2022-01-14,47.2205,47.9858,46.7012,47.9585,2916099.0
2022-01-15,47.2205,47.9858,46.7012,47.9585,2916099.0
2022-01-16,47.2205,47.9858,46.7012,47.9585,2916099.0
2022-01-17,47.2205,47.9858,46.7012,47.9585,2916099.0
2022-01-18,47.922,48.209,46.027,46.2912,4840724.0
2022-01-19,45.8903,46.2912,44.6331,44.6331,3902634.0
2022-01-20,44.7333,45.8448,44.3811,44.624,3933657.0
2022-01-21,43.2027,44.132,42.4738,42.8747,7044808.0
2022-01-22,43.2027,44.132,42.4738,42.8747,7044808.0
2022-01-23,43.2027,44.132,42.4738,42.8747,7044808.0
2022-01-24,42.0456,42.7563,40.4877,42.5285,8445596.0
2022-01-25,41.7177,44.6285,41.7177,44.1047,6177432.0
2022-01-26,44.6422,45.0157,43.4578,43.9407,5511879.0
2022-01-27,44.706,44.9611,42.5422,42.9294,4563828.0
2022-01-28,42.6561,43.0114,41.5992,42.6105,3799199.0
2022-01-29,42.6561,43.0114,41.5992,42.6105,3799199.0
2022-01-30,42.6561,43.0114,41.5992,42.6105,3799199.0
2022-01-31,42.3904,43.775,42.1795,43.7567,4482149.0
2022-02-01,43.8117,45.0083,43.5916,44.9579,4214425.0
2022-02-02,44.7837,45.0404,43.8484,44.9029,3542440.0
2022-02-03,44.802,45.2055,44.2197,44.316,2792206.0
2022-02-04,44.3344,44.8112,43.6191,44.5361,3309246.0
2022-02-05,44.3344,44.8112,43.6191,44.5361,3309246.0
2022-02-06,44.3344,44.8112,43.6191,44.5361,3309246.0
2022-02-07,44.5177,44.8478,44.0684,44.1785,2738942.0
2022-02-08,44.4352,45.1138,44.1922,45.0496,3926538.0
2022-02-09,45.343,46.049,45.1229,45.829,4015558.0
2022-02-10,45.8015,46.6909,45.0312,45.1871,2957453.0
2022-02-11,44.9304,45.774,44.1876,44.4719,3283139.0
2022-02-12,44.9304,45.774,44.1876,44.4719,3283139.0
2022-02-13,44.9304,45.774,44.1876,44.4719,3283139.0
2022-02-14,44.692,45.233,43.885,44.3252,3036972.0
2022-02-15,44.9029,45.8198,44.7745,45.7006,2767135.0
2022-02-16,45.6731,46.8101,45.6731,46.2508,2267839.0
2022-02-17,45.8473,46.2691,44.9579,45.2421,2639427.0
2022-02-18,44.9395,46.1728,44.9395,45.6272,2864851.0
2022-02-19,44.9395,46.1728,44.9395,45.6272,2864851.0
2022-02-20,44.9395,46.1728,44.9395,45.6272,2864851.0
2022-02-21,44.9395,46.1728,44.9395,45.6272,2864851.0
2022-02-22,45.1504,46.2416,44.8754,45.1871,5107147.0
2022-02-23,45.4163,45.8197,43.9859,44.1143,2989096.0
2022-02-24,42.6334,44.5361,42.1245,44.2702,4878252.0
2022-02-25,44.6186,46.425,44.6186,46.2783,2531370.0
2022-02-26,44.6186,46.425,44.6186,46.2783,2531370.0
2022-02-27,44.6186,46.425,44.6186,46.2783,2531370.0
2022-02-28,45.1046,46.3104,45.1046,45.7556,4161090.0
2022-03-01,45.1229,45.4805,42.3813,42.4638,5001155.0
2022-03-02,42.8397,43.6008,42.4546,43.2248,3587744.0
2022-03-03,43.2065,43.6375,41.4643,42.7389,3765711.0
2022-03-04,41.7669,41.8036,40.4007,41.07,4201628.0
2022-03-05,41.7669,41.8036,40.4007,41.07,4201628.0
2022-03-06,41.7669,41.8036,40.4007,41.07,4201628.0
2022-03-07,40.5565,40.6757,37.3472,37.4206,7099353.0
2022-03-08,37.4206,39.447,36.5403,37.7782,5747319.0
2022-03-09,39.3095,40.4007,39.0894,39.3278,3152982.0
2022-03-10,38.4751,38.9335,37.714,38.4934,4229624.0
2022-03-11,39.0619,39.3691,37.9157,37.9432,3828381.0
2022-03-12,39.0619,39.3691,37.9157,37.9432,3828381.0
2022-03-13,39.0619,39.3691,37.9157,37.9432,3828381.0
2022-03-14,38.0533,38.851,37.5948,38.1908,7427058.0
2022-03-15,38.42,39.282,37.5994,37.9983,5807568.0
2022-03-16,38.6585,40.4236,38.5209,39.768,4794842.0
2022-03-17,38.686,40.5015,38.5209,40.4832,3696555.0
2022-03-18,40.0155,41.2442,39.5846,41.2259,11739028.0
2022-03-19,40.0155,41.2442,39.5846,41.2259,11739028.0
2022-03-20,40.0155,41.2442,39.5846,41.2259,11739028.0
2022-03-21,41.2901,41.6844,39.823,40.1622,3113227.0
2022-03-22,40.6666,41.8036,40.6152,41.5743,3535600.0
2022-03-23,41.2167,41.3359,40.1806,40.5107,3651874.0
2022-03-24,40.7216,41.0884,40.4648,41.0517,3154419.0
2022-03-25,41.1984,41.4826,40.8866,41.1067,2913914.0
2022-03-26,41.1984,41.4826,40.8866,41.1067,2913914.0
2022-03-27,41.1984,41.4826,40.8866,41.1067,2913914.0
2022-03-28,40.3181,40.5382,39.3645,40.1714,3468979.0
2022-03-29,40.8316,41.4735,40.6849,41.4001,5305460.0
2022-03-30,41.4185,41.8586,40.5795,40.8591,3289995.0
2022-03-31,40.8866,41.0654,39.8688,39.8688,4171468.0
2022-04-01,40.419,40.9325,40.0981,40.3273,3221962.0
2022-04-02,40.419,40.9325,40.0981,40.3273,3221962.0
2022-04-03,40.419,40.9325,40.0981,40.3273,3221962.0
2022-04-04,40.3456,40.6391,39.7496,39.8321,4250780.0
2022-04-05,39.7863,40.4282,39.1719,39.392,4799491.0
2022-04-06,39.1903,39.5296,38.796,39.227,4306132.0
2022-04-07,39.2086,39.392,37.9616,38.7043,3607155.0
2022-04-08,38.7318,39.8597,38.5301,39.3278,4420737.0
2022-04-09,38.7318,39.8597,38.5301,39.3278,4420737.0
2022-04-10,38.7318,39.8597,38.5301,39.3278,4420737.0
2022-04-11,38.9244,40.1256,38.9244,39.0711,4185834.0
2022-04-12,39.2086,40.2539,39.0252,39.4012,3320292.0
2022-04-13,38.9244,39.9055,38.8785,39.768,3458757.0
2022-04-14,38.9702,39.4012,37.4114,37.7965,7316771.0
2022-04-15,38.9702,39.4012,37.4114,37.7965,7316771.0
2022-04-16,38.9702,39.4012,37.4114,37.7965,7316771.0
2022-04-17,38.9702,39.4012,37.4114,37.7965,7316771.0
2022-04-18,37.5948,40.5657,37.5031,40.1256,5208728.0
2022-04-19,40.1439,41.4597,40.1439,41.0884,4937771.0
2022-04-20,41.0975,41.3268,40.2814,40.5749,9755318.0
2022-04-21,41.2167,41.6477,39.1747,39.5296,5009334.0
2022-04-22,39.4333,39.5433,38.0899,38.1358,4124278.0
2022-04-23,39.4333,39.5433,38.0899,38.1358,4124278.0
2022-04-24,39.4333,39.5433,38.0899,38.1358,4124278.0
2022-04-25,37.7874,38.6493,37.5214,38.5484,3283610.0
2022-04-26,38.0533,38.4567,37.1822,37.2188,4263929.0
2022-04-27,36.8612,37.5306,36.4578,36.8704,4108623.0
2022-04-28,37.2097,38.2412,36.8567,38.0991,3552306.0
2022-04-29,37.9051,38.6071,36.8153,36.9076,4178182.0
2022-04-30,37.9051,38.6071,36.8153,36.9076,4178182.0
2022-05-01,37.9051,38.6071,36.8153,36.9076,4178182.0
2022-05-02,36.9446,37.6004,36.5936,37.4988,3383064.0
2022-05-03,37.665,38.7364,37.4895,38.1822,4645091.0
2022-05-04,38.3115,40.3897,38.016,40.2604,4202256.0
2022-05-05,39.7154,40.2696,38.9211,39.8817,4062004.0
2022-05-06,39.8724,39.9694,38.3023,38.6256,3167191.0
2022-05-07,39.8724,39.9694,38.3023,38.6256,3167191.0
2022-05-08,39.8724,39.9694,38.3023,38.6256,3167191.0
2022-05-09,38.0252,38.644,37.2401,37.4988,3205091.0
2022-05-10,37.6742,38.173,36.141,37.1201,4450358.0
2022-05-11,37.1201,38.0806,35.7162,35.7624,5107788.0
2022-05-12,35.2821,35.9886,34.2199,35.2359,5941647.0
2022-05-13,35.9101,37.2032,35.7808,36.5567,3019424.0
2022-05-14,35.9101,37.2032,35.7808,36.5567,3019424.0
2022-05-15,35.9101,37.2032,35.7808,36.5567,3019424.0
2022-05-16,36.2149,36.4274,35.2359,35.7716,2423996.0
2022-05-17,37.508,38.1176,37.1385,37.9975,3931095.0
2022-05-18,37.2309,37.6373,35.8824,36.021,3069217.0
2022-05-19,35.4668,36.432,35.4391,35.7069,3861610.0
2022-05-20,36.0949,36.4828,34.3677,35.7162,3526735.0
2022-05-21,36.0949,36.4828,34.3677,35.7162,3526735.0
2022-05-22,36.0949,36.4828,34.3677,35.7162,3526735.0
2022-05-23,36.5567,37.7666,36.4274,37.3048,3702396.0
2022-05-24,36.9723,37.0022,35.7716,36.2611,2880879.0
2022-05-25,36.0117,37.4803,35.8085,37.2217,2847933.0
2022-05-26,37.7204,38.8483,37.7204,38.6256,3166083.0
2022-05-27,38.838,39.8724,38.5794,39.8632,3225895.0
2022-05-28,38.838,39.8724,38.5794,39.8632,3225895.0
2022-05-29,38.838,39.8724,38.5794,39.8632,3225895.0
2022-05-30,38.838,39.8724,38.5794,39.8632,3225895.0
2022-05-31,39.5215,40.8884,39.2813,40.676,6809035.0
2022-06-01,40.8977,40.9438,38.5378,39.0966,3398200.0
2022-06-02,39.1336,39.8817,38.9396,39.8632,1843200.0
2022-06-03,39.309,39.6323,38.8749,39.1151,1591187.0
2022-06-04,39.309,39.6323,38.8749,39.1151,1591187.0
2022-06-05,39.309,39.6323,38.8749,39.1151,1591187.0
2022-06-06,39.4106,39.9279,39.0781,39.3183,2208867.0
2022-06-07,38.8565,39.7671,38.8565,39.6046,2445979.0
2022-06-08,39.1336,39.5446,38.3115,38.524,1825319.0
2022-06-09,38.4039,38.5424,37.314,37.3695,2106501.0
2022-06-10,36.0672,36.6398,34.6448,34.6817,6330724.0
2022-06-11,36.0672,36.6398,34.6448,34.6817,6330724.0
2022-06-12,36.0672,36.6398,34.6448,34.6817,6330724.0
2022-06-13,33.3979,33.7212,31.5784,31.7539,6283700.0
2022-06-14,31.837,32.308,31.2644,31.4768,5789386.0
2022-06-15,31.9571,32.6683,31.4768,32.1695,4699370.0
2022-06-16,31.1905,31.2459,29.6019,29.7773,5855616.0
2022-06-17,29.528,30.7564,29.2416,30.313,8700480.0
2022-06-18,29.528,30.7564,29.2416,30.313,8700480.0
2022-06-19,29.528,30.7564,29.2416,30.313,8700480.0
2022-06-20,29.528,30.7564,29.2416,30.313,8700480.0
2022-06-21,31.68,31.7862,30.4377,30.664,3930997.0
2022-06-22,30.0914,30.858,30.0082,30.5809,3474043.0
2022-06-23,30.6178,30.9642,30.036,30.9319,3143394.0
2022-06-24,31.4398,33.0516,31.3105,32.4651,4966645.0
2022-06-25,31.4398,33.0516,31.3105,32.4651,4966645.0
2022-06-26,31.4398,33.0516,31.3105,32.4651,4966645.0
2022-06-27,32.7052,33.0008,32.0679,32.1418,3275125.0
2022-06-28,32.696,33.2778,31.7723,31.8647,2939867.0
2022-06-29,31.6892,31.8001,30.9688,31.4768,3217528.0
2022-06-30,30.7379,31.4029,30.2946,30.9503,3364658.0
2022-07-01,30.6455,31.9109,30.6455,31.5876,2304731.0
2022-07-02,30.6455,31.9109,30.6455,31.5876,2304731.0
2022-07-03,30.6455,31.9109,30.6455,31.5876,2304731.0
