,INTC US Equity,INTC US Equity,INTC US Equity,INTC US Equity,INTC US Equity
2021-05-01,52.7309,53.4815,52.2367,52.6577,30731840.0
2021-05-02,52.7309,53.4815,52.2367,52.6577,30731840.0
2021-05-03,52.9552,52.9751,52.0262,52.4106,22281701.0
2021-05-04,52.0628,52.1543,51.0834,52.0811,35323622.0
2021-05-05,52.136,52.4472,51.6783,52.0353,21001931.0
2021-05-06,52.1389,52.7237,51.7982,52.6685,25529252.0
2021-05-07,53.1382,53.4236,52.7145,53.1105,19959041.0
2021-05-08,53.1382,53.4236,52.7145,53.1105,19959041.0
2021-05-09,53.1382,53.4236,52.7145,53.1105,19959041.0
2021-05-10,52.6284,52.7053,51.462,51.5449,35046472.0
2021-05-11,50.6977,51.2318,50.007,50.6885,35968053.0
2021-05-12,50.0898,50.3293,49.1965,49.3807,30232253.0
2021-05-13,49.7675,50.0898,49.2334,49.7399,29192470.0
2021-05-14,50.2875,51.4314,49.9655,50.9739,28158312.0
2021-05-15,50.2875,51.4314,49.9655,50.9739,28158312.0
2021-05-16,50.2875,51.4314,49.9655,50.9739,28158312.0
2021-05-17,50.9187,51.4713,50.4306,50.9555,20010191.0
2021-05-18,51.5265,51.7015,50.4674,50.5043,18703385.0
2021-05-19,49.7951,51.0476,49.585,50.9832,23769652.0
2021-05-20,51.1766,51.7936,50.9832,51.5265,23145167.0
2021-05-21,51.9594,52.2264,51.5542,51.6462,17723087.0
2021-05-22,51.9594,52.2264,51.5542,51.6462,17723087.0
2021-05-23,51.9594,52.2264,51.5542,51.6462,17723087.0
2021-05-24,52.1693,52.8527,51.9409,52.4567,19164350.0
2021-05-25,53.0092,53.0092,51.9594,52.3738,22309872.0
2021-05-26,52.5395,52.7053,52.1113,52.4198,15173599.0
2021-05-27,52.5948,53.3039,52.4935,53.1658,32387637.0
2021-05-28,53.0,53.0921,52.4382,52.604,20309599.0
2021-05-29,53.0,53.0921,52.4382,52.604,20309599.0
2021-05-30,53.0,53.0921,52.4382,52.604,20309599.0
2021-05-31,53.0,53.0921,52.4382,52.604,20309599.0
2021-06-01,53.0553,53.2487,52.1159,52.3922,20326366.0
2021-06-02,52.4106,53.1289,52.2679,52.9355,18483588.0
2021-06-03,52.4751,52.5856,51.6508,51.7936,21831303.0
2021-06-04,52.0791,53.1842,52.0699,52.8342,21493760.0
2021-06-05,52.0791,53.1842,52.0699,52.8342,21493760.0
2021-06-06,52.0791,53.1842,52.0699,52.8342,21493760.0
2021-06-07,52.8711,52.8987,52.2863,52.5764,17364399.0
2021-06-08,52.9079,53.0829,52.1251,52.4935,33254482.0
2021-06-09,52.825,52.9309,52.4659,52.4935,13904793.0
2021-06-10,52.6316,53.4421,52.4244,52.8435,26738082.0
2021-06-11,52.9263,53.3592,52.4475,53.2763,18119736.0
2021-06-12,52.9263,53.3592,52.4475,53.2763,18119736.0
2021-06-13,52.9263,53.3592,52.4475,53.2763,18119736.0
2021-06-14,53.4329,53.5986,52.7053,53.5894,21784523.0
2021-06-15,53.6078,53.7966,53.2303,53.4052,20806538.0
2021-06-16,53.5526,53.7552,52.2771,52.6961,21879679.0
2021-06-17,52.5395,53.3223,52.2172,52.6593,21498755.0
2021-06-18,52.1988,52.2633,50.7437,51.2686,55118305.0
2021-06-19,52.1988,52.2633,50.7437,51.2686,55118305.0
2021-06-20,52.1988,52.2633,50.7437,51.2686,55118305.0
2021-06-21,51.3423,51.6094,50.9924,51.4528,19254640.0
2021-06-22,51.5173,51.8303,51.1166,51.4528,18682808.0
2021-06-23,51.4528,51.5486,50.8634,50.8911,20287879.0
2021-06-24,51.1029,51.6647,50.9647,51.637,21209732.0
2021-06-25,51.591,51.9455,51.3377,51.4897,21101239.0
2021-06-26,51.591,51.9455,51.3377,51.4897,21101239.0
2021-06-27,51.591,51.9455,51.3377,51.4897,21101239.0
2021-06-28,51.9041,53.1612,51.8857,52.9355,22480879.0
2021-06-29,53.0,53.2579,51.462,52.2633,26359992.0
2021-06-30,51.8857,51.9179,51.0108,51.7015,29891584.0
2021-07-01,51.6923,52.162,51.4528,51.5818,24871591.0
2021-07-02,52.0791,52.4843,51.8673,52.2725,17223577.0
2021-07-03,52.0791,52.4843,51.8673,52.2725,17223577.0
2021-07-04,52.0791,52.4843,51.8673,52.2725,17223577.0
2021-07-05,52.0791,52.4843,51.8673,52.2725,17223577.0
2021-07-06,52.4198,52.5027,51.2963,51.6554,26186595.0
2021-07-07,51.9133,51.987,51.3009,51.5357,14857388.0
2021-07-08,50.9371,51.3147,50.4583,51.0108,19161963.0
2021-07-09,51.1213,51.6693,50.9371,51.5634,18708003.0
2021-07-10,51.1213,51.6693,50.9371,51.5634,18708003.0
2021-07-11,51.1213,51.6693,50.9371,51.5634,18708003.0
2021-07-12,51.812,52.2679,51.6739,52.2448,15392759.0
2021-07-13,52.1435,52.7698,51.8857,52.3738,15715983.0
2021-07-14,52.6501,52.9125,51.8801,52.0514,16263611.0
2021-07-15,51.9409,51.9409,51.1766,51.3976,18917047.0
2021-07-16,51.6186,52.4286,50.5595,50.624,25263792.0
2021-07-17,51.6186,52.4286,50.5595,50.624,25263792.0
2021-07-18,51.6186,52.4286,50.5595,50.624,25263792.0
2021-07-19,50.1083,50.472,49.7031,50.3201,27007665.0
2021-07-20,50.5733,51.1673,49.9779,50.8726,19866965.0
2021-07-21,50.8174,51.8304,50.6608,51.7844,18497169.0
2021-07-22,51.6278,52.0699,51.2779,51.5357,36690982.0
2021-07-23,50.2648,50.3845,48.1835,48.8097,67742254.0
2021-07-24,50.2648,50.3845,48.1835,48.8097,67742254.0
2021-07-25,50.2648,50.3845,48.1835,48.8097,67742254.0
2021-07-26,48.6348,50.228,48.5887,50.0162,32881174.0
2021-07-27,48.9203,48.9939,48.1743,48.9755,39878025.0
2021-07-28,48.8374,49.657,48.7545,48.8742,28478845.0
2021-07-29,49.2518,49.8228,49.1044,49.4544,16886626.0
2021-07-30,49.4084,49.6386,49.04,49.4728,16465689.0
2021-07-31,49.4084,49.6386,49.04,49.4728,16465689.0
2021-08-01,49.4084,49.6386,49.04,49.4728,16465689.0
2021-08-02,49.7215,50.1635,49.3024,49.436,18098082.0
2021-08-03,49.6294,49.878,49.0492,49.7859,16375928.0
2021-08-04,49.9609,50.1359,49.4544,49.6386,17612708.0
2021-08-05,50.0441,50.0719,49.6641,49.9514,15310009.0
2021-08-06,49.9236,50.1739,49.8031,49.9792,19256023.0
2021-08-07,49.9236,50.1739,49.8031,49.9792,19256023.0
2021-08-08,49.9236,50.1739,49.8031,49.9792,19256023.0
2021-08-09,50.1275,50.4334,49.8958,50.0997,14670135.0
2021-08-10,50.2758,50.4102,49.5992,49.9978,16215714.0
2021-08-11,50.2944,50.3871,49.9051,50.1831,18590798.0
2021-08-12,50.211,50.2202,49.3628,49.627,15073693.0
2021-08-13,49.5899,49.6409,49.1774,49.5807,15281066.0
2021-08-14,49.5899,49.6409,49.1774,49.5807,15281066.0
2021-08-15,49.5899,49.6409,49.1774,49.5807,15281066.0
2021-08-16,49.3397,49.5807,49.1265,49.5621,17692907.0
2021-08-17,49.284,49.2918,48.4035,48.8391,22014903.0
2021-08-18,48.7557,49.1543,48.3015,48.3757,15061736.0
2021-08-19,48.25,48.8206,47.8102,48.6074,22999394.0
2021-08-20,48.3479,48.5518,47.6619,48.2088,25728334.0
2021-08-21,48.3479,48.5518,47.6619,48.2088,25728334.0
2021-08-22,48.3479,48.5518,47.6619,48.2088,25728334.0
2021-08-23,48.7464,49.6224,48.6445,49.3397,23976255.0
2021-08-24,49.6409,50.0256,49.4138,49.8773,20348797.0
2021-08-25,50.1275,50.2666,49.804,49.8773,15048388.0
2021-08-26,49.817,49.817,49.1013,49.247,19569984.0
2021-08-27,49.4602,49.9978,49.0523,49.9514,16524991.0
2021-08-28,49.4602,49.9978,49.0523,49.9514,16524991.0
2021-08-29,49.4602,49.9978,49.0523,49.9514,16524991.0
2021-08-30,50.2944,50.8598,49.8309,49.9978,14581326.0
2021-08-31,50.4612,50.5168,49.7382,50.109,22350100.0
2021-09-01,50.1553,50.197,49.6177,49.7475,18615029.0
2021-09-02,49.868,49.9514,49.4509,49.8031,15880063.0
2021-09-03,49.5343,50.1275,49.4224,49.5992,13472750.0
2021-09-04,49.5343,50.1275,49.4224,49.5992,13472750.0
2021-09-05,49.5343,50.1275,49.4224,49.5992,13472750.0
2021-09-06,49.5343,50.1275,49.4224,49.5992,13472750.0
2021-09-07,49.6548,50.007,49.5343,49.729,13914972.0
2021-09-08,49.8031,49.9792,49.1172,49.6548,18235078.0
2021-09-09,49.7382,49.9514,49.4416,49.4972,13495797.0
2021-09-10,49.9143,50.9618,49.8773,49.9051,20324696.0
2021-09-11,49.9143,50.9618,49.8773,49.9051,20324696.0
2021-09-12,49.9143,50.9618,49.8773,49.9051,20324696.0
2021-09-13,50.6188,51.4298,50.4334,50.971,22639242.0
2021-09-14,51.3232,51.3881,50.3036,50.5354,22072717.0
2021-09-15,50.6744,51.1193,50.4427,51.0915,18796181.0
2021-09-16,50.8505,50.9339,50.2758,50.8227,19863089.0
2021-09-17,50.6003,50.6003,49.7429,50.2944,35359233.0
2021-09-18,50.6003,50.6003,49.7429,50.2944,35359233.0
2021-09-19,50.6003,50.6003,49.7429,50.2944,35359233.0
2021-09-20,49.3244,49.5899,48.4962,49.1079,35051904.0
2021-09-21,49.3118,49.5436,48.9689,49.006,17968925.0
2021-09-22,49.4972,49.9329,49.1265,49.5899,18594117.0
2021-09-23,49.8216,50.3315,49.6826,50.0812,16474334.0
2021-09-24,49.8448,50.4455,49.8031,50.2573,12976200.0
2021-09-25,49.8448,50.4455,49.8031,50.2573,12976200.0
2021-09-26,49.8448,50.4455,49.8031,50.2573,12976200.0
2021-09-27,49.9978,50.8598,49.8865,50.6651,13899911.0
2021-09-28,50.2202,50.6003,50.0163,50.0534,24691319.0
2021-09-29,50.0534,50.0997,49.2933,49.5807,20514308.0
2021-09-30,49.8309,50.0348,49.3675,49.386,20534072.0
2021-10-01,49.7243,50.1507,49.1728,49.9236,19895101.0
2021-10-02,49.7243,50.1507,49.1728,49.9236,19895101.0
2021-10-03,49.7243,50.1507,49.1728,49.9236,19895101.0
2021-10-04,49.9885,50.3593,49.2006,49.5621,27353323.0
2021-10-05,49.6363,50.3685,49.5667,50.007,18129360.0
2021-10-06,49.5714,50.1183,49.1913,50.0348,20059578.0
2021-10-07,50.3491,50.9664,50.1646,50.2202,20704443.0
2021-10-08,50.5632,50.591,49.7753,49.8773,16068031.0
2021-10-09,50.5632,50.591,49.7753,49.8773,16068031.0
2021-10-10,50.5632,50.591,49.7753,49.8773,16068031.0
2021-10-11,49.8773,50.4334,49.5158,49.5343,14398758.0
2021-10-12,49.6548,49.7938,48.2088,48.3571,32784309.0
2021-10-13,48.5518,48.7357,48.0744,48.4405,18533956.0
2021-10-14,49.0291,50.0534,48.8762,49.9607,26586650.0
2021-10-15,50.2388,50.5076,49.8768,50.4798,25231140.0
2021-10-16,50.2388,50.5076,49.8768,50.4798,25231140.0
2021-10-17,50.2388,50.5076,49.8768,50.4798,25231140.0
2021-10-18,50.2249,50.5724,49.7938,50.489,22407571.0
2021-10-19,50.6333,51.1842,50.3963,51.1749,18392879.0
2021-10-20,51.212,51.4298,51.0544,51.3232,16850266.0
2021-10-21,50.9108,51.9721,50.8227,51.9072,38390855.0
2021-10-22,46.7072,46.8555,45.5486,45.8452,109971887.0
2021-10-23,46.7072,46.8555,45.5486,45.8452,109971887.0
2021-10-24,46.7072,46.8555,45.5486,45.8452,109971887.0
2021-10-25,46.1835,46.4106,45.7061,45.7988,43178773.0
2021-10-26,45.7896,45.8266,44.427,44.7514,68405390.0
2021-10-27,44.9739,45.2478,44.3714,44.3899,41081464.0
2021-10-28,44.6217,44.8255,44.3807,44.566,31317178.0
2021-10-29,44.5846,45.6783,44.4177,45.4188,42300965.0
2021-10-30,44.5846,45.6783,44.4177,45.4188,42300965.0
2021-10-31,44.5846,45.6783,44.4177,45.4188,42300965.0
2021-11-01,45.7896,45.975,45.4188,45.9286,28013741.0
2021-11-02,45.9842,46.2484,45.632,46.216,27193263.0
2021-11-03,46.282,46.7628,46.0769,46.7072,23962115.0
2021-11-04,46.8915,46.9942,46.4155,46.9569,24805961.0
2021-11-05,47.1809,48.1422,47.1715,47.5262,36816156.0
2021-11-06,47.1809,48.1422,47.1715,47.5262,36816156.0
2021-11-07,47.1809,48.1422,47.1715,47.5262,36816156.0
2021-11-08,48.0302,48.5249,47.6569,48.1142,31647844.0
2021-11-09,48.1049,48.3196,47.3816,47.7876,22508422.0
2021-11-10,47.5776,47.9624,47.3302,47.3769,25040734.0
2021-11-11,47.6102,47.6662,47.0502,47.1622,25419988.0
2021-11-12,47.2229,47.5076,46.8355,46.9569,23884837.0
2021-11-13,47.2229,47.5076,46.8355,46.9569,23884837.0
2021-11-14,47.2229,47.5076,46.8355,46.9569,23884837.0
2021-11-15,47.0502,47.2555,46.7795,46.9662,24695780.0
2021-11-16,47.0129,47.7409,46.9849,47.2369,30927765.0
2021-11-17,47.2275,47.5448,46.6489,46.8822,23546918.0
2021-11-18,46.8915,46.8915,45.7062,46.3689,30667661.0
2021-11-19,46.2942,46.4155,45.9582,46.2195,27607603.0
2021-11-20,46.2942,46.4155,45.9582,46.2195,27607603.0
2021-11-21,46.2942,46.4155,45.9582,46.2195,27607603.0
2021-11-22,46.2475,47.4609,46.1169,46.5089,33389634.0
2021-11-23,46.8169,47.0875,45.3982,45.8275,44713339.0
2021-11-24,45.5989,46.4622,45.3888,46.4435,26035780.0
2021-11-25,45.5989,46.4622,45.3888,46.4435,26035780.0
2021-11-26,45.6409,45.8975,44.9082,45.5289,25268977.0
2021-11-27,45.6409,45.8975,44.9082,45.5289,25268977.0
2021-11-28,45.6409,45.8975,44.9082,45.5289,25268977.0
2021-11-29,46.0142,46.7889,45.4728,46.6675,31478896.0
2021-11-30,46.2009,47.0409,45.4355,45.9209,49460840.0
2021-12-01,46.5182,46.9533,45.2862,45.3608,35133403.0
2021-12-02,45.3702,46.4759,45.1088,46.2009,37240777.0
2021-12-03,46.3642,46.7235,45.5102,45.9675,32224930.0
2021-12-04,46.3642,46.7235,45.5102,45.9675,32224930.0
2021-12-05,46.3642,46.7235,45.5102,45.9675,32224930.0
2021-12-06,46.1822,47.7969,45.9022,47.5916,40335981.0
2021-12-07,51.017,51.3343,48.7302,49.0662,91731468.0
2021-12-08,49.0662,49.3556,47.9591,48.3009,37143437.0
2021-12-09,47.8809,48.1469,47.0689,47.1155,31694241.0
2021-12-10,47.4516,47.6662,46.7142,47.2182,23783632.0
2021-12-11,47.4516,47.6662,46.7142,47.2182,23783632.0
2021-12-12,47.4516,47.6662,46.7142,47.2182,23783632.0
2021-12-13,47.4609,47.6196,46.6209,46.6675,35726895.0
2021-12-14,46.4995,46.9195,46.0329,46.3875,34120382.0
2021-12-15,46.5462,47.3956,46.0375,47.2929,32590323.0
2021-12-16,47.3582,47.9742,47.2042,47.4422,33132254.0
2021-12-17,47.2182,47.6196,46.6769,47.2462,50190417.0
2021-12-18,47.2182,47.6196,46.6769,47.2462,50190417.0
2021-12-19,47.2182,47.6196,46.6769,47.2462,50190417.0
2021-12-20,46.5835,46.7889,45.6969,46.2942,30140276.0
2021-12-21,46.6115,47.4516,46.6115,47.3862,31956292.0
2021-12-22,47.2649,47.6196,46.8635,47.5729,23307948.0
2021-12-23,47.6756,48.2822,47.6476,47.8902,25198249.0
2021-12-24,47.6756,48.2822,47.6476,47.8902,25198249.0
2021-12-25,47.6756,48.2822,47.6476,47.8902,25198249.0
2021-12-26,47.6756,48.2822,47.6476,47.8902,25198249.0
2021-12-27,47.9276,48.5902,47.8829,48.4782,20990716.0
2021-12-28,48.4689,48.6462,48.1889,48.3102,19290438.0
2021-12-29,48.3569,48.6649,48.2169,48.3756,14174781.0
2021-12-30,48.4596,48.6649,48.2076,48.2916,18359360.0
2021-12-31,48.4316,48.6826,48.0302,48.0676,16318965.0
2022-01-01,48.4316,48.6826,48.0302,48.0676,16318965.0
2022-01-02,48.4316,48.6826,48.0302,48.0676,16318965.0
2022-01-03,48.2076,49.6823,48.1609,49.6636,33892932.0
2022-01-04,49.9996,50.3403,49.1409,49.5983,45681384.0
2022-01-05,50.5764,52.4263,50.2423,50.2796,59109324.0
2022-01-06,50.9703,51.0263,49.8549,50.4103,35757881.0
2022-01-07,50.5783,50.7649,49.6076,49.8783,30717218.0
2022-01-08,50.5783,50.7649,49.6076,49.8783,30717218.0
2022-01-09,50.5783,50.7649,49.6076,49.8783,30717218.0
2022-01-10,50.3729,51.6236,49.7569,51.5303,49260830.0
2022-01-11,51.801,52.3423,51.0823,52.1836,39795188.0
2022-01-12,52.3949,52.529,51.157,52.025,29136787.0
2022-01-13,52.2676,52.4636,51.1196,51.2783,29605351.0
2022-01-14,51.1943,52.053,50.8956,51.9876,30151532.0
2022-01-15,51.1943,52.053,50.8956,51.9876,30151532.0
2022-01-16,51.1943,52.053,50.8956,51.9876,30151532.0
2022-01-17,51.1943,52.053,50.8956,51.9876,30151532.0
2022-01-18,51.6236,51.941,51.0356,51.1103,35332588.0
2022-01-19,50.989,51.1943,49.9903,50.0463,30595113.0
2022-01-20,50.2703,50.4803,48.4782,48.5716,28582607.0
2022-01-21,48.6089,49.5888,48.4876,48.5716,46372373.0
2022-01-22,48.6089,49.5888,48.4876,48.5716,46372373.0
2022-01-23,48.6089,49.5888,48.4876,48.5716,46372373.0
2022-01-24,48.0489,48.6547,46.5555,48.4782,64273633.0
2022-01-25,47.6102,48.1796,46.9009,47.6009,44095360.0
2022-01-26,47.7222,49.2063,47.3676,48.2449,54895393.0
2022-01-27,46.6489,46.7235,44.5955,44.8475,89642770.0
2022-01-28,44.5302,44.9875,43.2141,44.5488,61945408.0
2022-01-29,44.5302,44.9875,43.2141,44.5488,61945408.0
2022-01-30,44.5302,44.9875,43.2141,44.5488,61945408.0
2022-01-31,44.5022,45.6129,44.1522,45.5662,51828446.0
2022-02-01,45.5242,45.7622,45.1368,45.6875,35386062.0
2022-02-02,45.0295,46.2755,44.8848,46.2102,37962659.0
2022-02-03,45.9675,46.3735,45.0342,45.0622,42145836.0
2022-02-04,45.0104,45.3677,44.3239,45.1515,32431494.0
2022-02-05,45.0104,45.3677,44.3239,45.1515,32431494.0
2022-02-06,45.0104,45.3677,44.3239,45.1515,32431494.0
2022-02-07,45.2644,45.7628,45.1045,45.3114,27558469.0
2022-02-08,45.1233,46.0261,45.0481,45.9039,28051185.0
2022-02-09,46.3929,46.9948,45.918,46.9384,35217300.0
2022-02-10,46.2519,46.9596,45.8569,45.9509,32762682.0
2022-02-11,46.0355,46.186,44.6719,44.7941,37208227.0
2022-02-12,46.0355,46.186,44.6719,44.7941,37208227.0
2022-02-13,46.0355,46.186,44.6719,44.7941,37208227.0
2022-02-14,45.0669,45.3088,44.3052,44.7471,28456926.0
2022-02-15,44.86,45.5747,44.3803,45.5559,35857524.0
2022-02-16,45.1985,45.6029,44.7659,45.3584,26022941.0
2022-02-17,45.0104,45.3866,44.559,44.7377,32030624.0
2022-02-18,43.4399,43.4587,41.8599,42.3583,76520104.0
2022-02-19,43.4399,43.4587,41.8599,42.3583,76520104.0
2022-02-20,43.4399,43.4587,41.8599,42.3583,76520104.0
2022-02-21,43.4399,43.4587,41.8599,42.3583,76520104.0
2022-02-22,42.0292,42.7016,41.2393,42.0292,57093316.0
2022-02-23,42.4806,42.9885,41.8988,41.9916,38176736.0
2022-02-24,41.2862,44.0042,41.0276,43.9383,72740052.0
2022-02-25,44.1358,44.9446,43.4963,44.8694,39266331.0
2022-02-26,44.1358,44.9446,43.4963,44.8694,39266331.0
2022-02-27,44.1358,44.9446,43.4963,44.8694,39266331.0
2022-02-28,44.2017,44.9728,44.0606,44.86,41946114.0
2022-03-01,44.7095,45.0481,43.4681,44.0324,53852979.0
2022-03-02,44.6907,46.0732,44.6531,45.9603,46936509.0
2022-03-03,45.3114,45.6594,44.7881,45.0763,36389883.0
2022-03-04,44.5496,45.3913,44.5496,45.2079,38324991.0
2022-03-05,44.5496,45.3913,44.5496,45.2079,38324991.0
2022-03-06,44.5496,45.3913,44.5496,45.2079,38324991.0
2022-03-07,45.1468,45.65,44.7659,44.8412,43813747.0
2022-03-08,44.8506,45.8192,44.0982,44.6719,44813947.0
2022-03-09,45.5277,45.5747,44.0935,44.7941,36076458.0
2022-03-10,44.4744,44.4932,43.407,43.8819,36455953.0
2022-03-11,44.3427,44.4603,43.0402,43.1013,27082085.0
2022-03-12,44.3427,44.4603,43.0402,43.1013,27082085.0
2022-03-13,44.3427,44.4603,43.0402,43.1013,27082085.0
2022-03-14,43.1671,43.2424,41.6624,41.7565,35993898.0
2022-03-15,41.8505,42.2267,41.4461,42.142,34448890.0
2022-03-16,42.6029,43.8537,42.5747,43.8537,38885498.0
2022-03-17,43.5621,44.4718,43.0073,44.3333,28554988.0
2022-03-18,44.0324,44.7659,43.5904,44.6249,46237117.0
2022-03-19,44.0324,44.7659,43.5904,44.6249,46237117.0
2022-03-20,44.0324,44.7659,43.5904,44.6249,46237117.0
2022-03-21,44.6343,45.0387,44.2628,44.5684,32910943.0
2022-03-22,44.6719,45.5841,44.5778,45.5089,27923323.0
2022-03-23,45.5747,46.628,45.1986,45.396,37126378.0
2022-03-24,45.7628,48.5748,45.697,48.5466,51677908.0
2022-03-25,47.672,48.8835,47.4462,48.7441,33249492.0
2022-03-26,47.672,48.8835,47.4462,48.7441,33249492.0
2022-03-27,47.672,48.8835,47.4462,48.7441,33249492.0
2022-03-28,48.3021,48.4996,47.5497,48.4431,22932366.0
2022-03-29,48.904,49.1767,48.2221,49.1391,27303707.0
2022-03-30,49.1391,49.3836,48.1704,48.3679,24623262.0
2022-03-31,48.1516,48.208,46.5622,46.6092,43698250.0
2022-04-01,46.8632,46.929,44.5073,45.2456,46598563.0
2022-04-02,46.8632,46.929,44.5073,45.2456,46598563.0
2022-04-03,46.8632,46.929,44.5073,45.2456,46598563.0
2022-04-04,45.302,46.2989,45.0622,46.2707,23811324.0
2022-04-05,45.9227,46.0638,45.1609,45.2644,25779171.0
2022-04-06,44.6155,45.302,44.4274,44.7095,31518748.0
2022-04-07,44.6013,45.0575,43.9853,44.7283,24116972.0
2022-04-08,44.465,44.7471,44.0559,44.2205,22167256.0
2022-04-09,44.465,44.7471,44.0559,44.2205,22167256.0
2022-04-10,44.465,44.7471,44.0559,44.2205,22167256.0
2022-04-11,44.1076,44.4791,43.7596,43.7973,30352478.0
2022-04-12,44.5026,45.0575,43.6468,43.7314,29861379.0
2022-04-13,43.9665,44.4544,43.7784,44.2111,22171270.0
2022-04-14,43.9618,43.9665,42.9038,42.9508,36181843.0
2022-04-15,43.9618,43.9665,42.9038,42.9508,36181843.0
2022-04-16,43.9618,43.9665,42.9038,42.9508,36181843.0
2022-04-17,43.9618,43.9665,42.9038,42.9508,36181843.0
2022-04-18,42.8192,44.0982,42.8098,43.8631,25593058.0
2022-04-19,43.8255,45.1421,43.5809,45.0763,31483102.0
2022-04-20,45.4807,45.8475,45.1186,45.2456,22787142.0
2022-04-21,45.7252,45.9885,44.5778,44.6719,27316886.0
2022-04-22,44.6249,44.813,43.7314,43.769,28219860.0
2022-04-23,44.6249,44.813,43.7314,43.769,28219860.0
2022-04-24,44.6249,44.813,43.7314,43.769,28219860.0
2022-04-25,43.4587,44.3333,43.4305,44.2581,35999251.0
2022-04-26,43.9101,44.0512,42.8004,42.8098,35356573.0
2022-04-27,42.7722,43.3176,42.3301,42.5276,28320904.0
2022-04-28,43.059,44.4556,42.8293,44.0512,41097044.0
2022-04-29,42.3113,42.6593,40.91,40.9947,70765887.0
2022-04-30,42.3113,42.6593,40.91,40.9947,70765887.0
2022-05-01,42.3113,42.6593,40.91,40.9947,70765887.0
2022-05-02,41.1169,42.3113,40.9194,42.2831,45446472.0
2022-05-03,42.1232,42.7816,41.5966,42.3772,40158387.0
2022-05-04,42.3772,43.8631,41.7659,43.769,44625615.0
2022-05-05,43.224,43.5179,41.8306,42.2761,52996677.0
2022-05-06,42.1718,42.7975,41.5557,41.9917,40916578.0
2022-05-07,42.1718,42.7975,41.5557,41.9917,40916578.0
2022-05-08,42.1718,42.7975,41.5557,41.9917,40916578.0
2022-05-09,41.5273,41.897,40.6363,40.8258,44925770.0
2022-05-10,42.0391,42.4041,41.2334,41.7169,42770024.0
2022-05-11,41.7263,41.9823,40.5509,40.5983,40351666.0
2022-05-12,40.5036,40.6694,39.8211,40.6078,42329642.0
2022-05-13,41.1576,41.5557,40.731,41.3282,32034142.0
2022-05-14,41.1576,41.5557,40.731,41.3282,32034142.0
2022-05-15,41.1576,41.5557,40.731,41.3282,32034142.0
2022-05-16,41.1576,41.3376,40.5557,40.8353,25071905.0
2022-05-17,41.5368,42.1055,41.3756,42.0865,28596629.0
2022-05-18,41.6884,41.6884,40.0201,40.1434,35218393.0
2022-05-19,40.1149,40.4751,39.5462,39.8211,29181007.0
2022-05-20,40.0438,40.0865,38.2096,39.4798,44802286.0
2022-05-21,40.0438,40.0865,38.2096,39.4798,44802286.0
2022-05-22,40.0438,40.0865,38.2096,39.4798,44802286.0
2022-05-23,39.5177,40.0486,39.1718,39.8116,27199487.0
2022-05-24,39.5253,39.7073,38.9585,39.4988,29837489.0
2022-05-25,39.2808,40.2998,39.2334,40.0012,26283081.0
2022-05-26,39.9727,41.4041,39.8874,41.2145,28826682.0
2022-05-27,41.3187,42.2287,41.2808,42.2287,30553321.0
2022-05-28,41.3187,42.2287,41.2808,42.2287,30553321.0
2022-05-29,41.3187,42.2287,41.2808,42.2287,30553321.0
2022-05-30,41.3187,42.2287,41.2808,42.2287,30553321.0
2022-05-31,41.9444,42.4183,41.3709,42.1055,41111478.0
2022-06-01,42.4373,42.5889,41.2571,41.8116,29885543.0
2022-06-02,41.8875,42.5415,41.6505,42.5036,28727637.0
2022-06-03,41.8069,41.9404,41.0818,41.1292,33174656.0
2022-06-04,41.8069,41.9404,41.0818,41.1292,33174656.0
2022-06-05,41.8069,41.9404,41.0818,41.1292,33174656.0
2022-06-06,41.5273,41.7453,40.8353,41.0818,25437061.0
2022-06-07,40.8164,41.3187,40.4372,41.2619,25168689.0
2022-06-08,40.0486,40.058,38.8921,39.0817,59649874.0
2022-06-09,38.8732,39.1955,37.9253,37.9253,39047182.0
2022-06-10,37.7736,37.9916,37.1385,37.1385,43084434.0
2022-06-11,37.7736,37.9916,37.1385,37.1385,43084434.0
2022-06-12,37.7736,37.9916,37.1385,37.1385,43084434.0
2022-06-13,36.5414,36.7878,35.7072,35.802,50335922.0
2022-06-14,36.0295,36.2096,35.584,35.9537,31351683.0
2022-06-15,36.5508,37.129,35.9442,36.6361,37652256.0
2022-06-16,35.7309,35.821,35.0058,35.3944,45576545.0
2022-06-17,35.5271,36.1338,34.693,35.0437,71393194.0
2022-06-18,35.5271,36.1338,34.693,35.0437,71393194.0
2022-06-19,35.5271,36.1338,34.693,35.0437,71393194.0
2022-06-20,35.5271,36.1338,34.693,35.0437,71393194.0
2022-06-21,35.4134,36.0437,35.3802,35.7641,34004880.0
2022-06-22,35.3849,35.802,35.2807,35.4323,32591524.0
2022-06-23,35.6503,35.6598,34.9868,35.4608,30162971.0
2022-06-24,35.8731,36.6267,35.7736,36.5982,38159913.0
2022-06-25,35.8731,36.6267,35.7736,36.5982,38159913.0
2022-06-26,35.8731,36.6267,35.7736,36.5982,38159913.0
2022-06-27,36.8447,37.0248,36.4656,36.6172,29585325.0
2022-06-28,36.5698,36.9869,35.7736,35.8115,37842731.0
2022-06-29,35.584,35.6361,35.0911,35.347,25437197.0
2022-06-30,35.2712,36.02,34.8114,35.4608,35141045.0
