,MKC/V US Equity,MKC/V US Equity,MKC/V US Equity,MKC/V US Equity,MKC/V US Equity
2022-06-10,83.8311,84.8776,83.8311,84.8776,2679.0
2022-06-11,83.8311,84.8776,83.8311,84.8776,2679.0
2022-06-12,83.8311,84.8776,83.8311,84.8776,2679.0
2022-06-13,85.0888,85.0888,83.2363,83.2363,1833.0
2022-06-14,83.3031,83.3031,80.8838,80.8838,2730.0
2022-06-15,80.9318,80.9318,80.9318,80.9318,430.0
2022-06-16,78.7813,79.4917,78.5701,79.2229,3677.0
2022-06-17,79.4821,79.5301,79.0309,79.5301,1693.0
2022-06-18,79.4821,79.5301,79.0309,79.5301,1693.0
2022-06-19,79.4821,79.5301,79.0309,79.5301,1693.0
2022-06-20,79.4821,79.5301,79.0309,79.5301,1693.0
2022-06-21,79.7989,80.7494,78.6085,78.6085,3639.0
2022-06-22,79.7509,80.0869,79.7509,79.8277,1483.0
2022-06-23,81.5846,81.623,81.4742,81.623,677.0
2022-06-24,82.6502,84.2151,82.4774,83.9559,13862.0
2022-06-25,82.6502,84.2151,82.4774,83.9559,13862.0
2022-06-26,82.6502,84.2151,82.4774,83.9559,13862.0
2022-06-27,83.9559,84.4167,83.9559,84.1959,4748.0
2022-06-28,84.4551,84.4551,84.4551,84.4551,452.0
2022-06-29,83.5623,83.5623,81.0374,82.5638,1332.0
2022-06-30,80.8045,80.8045,78.0804,79.7125,3343.0
2022-07-01,79.7605,79.7605,78.5605,79.3861,2755.0
2022-07-02,79.7605,79.7605,78.5605,79.3861,2755.0
2022-07-03,79.7605,79.7605,78.5605,79.3861,2755.0
2022-07-04,79.7605,79.7605,78.5605,79.3861,2755.0
2022-07-05,79.0309,80.9894,78.9253,80.5189,7451.0
2022-07-06,81.1622,81.1622,80.0389,80.2309,1607.0
2022-07-07,79.9045,81.0042,79.2901,79.2901,3278.0
2022-07-08,79.9045,81.0042,79.2901,79.2901,258.0
2022-07-09,79.9045,81.0042,79.2901,79.2901,258.0
2022-07-10,79.9045,81.0042,79.2901,79.2901,258.0
2022-07-11,79.5505,79.5505,79.4058,79.4058,588.0
2022-07-12,79.8784,79.8784,79.0201,79.2174,1308.0
2022-07-13,79.0683,80.5631,79.0683,80.5631,518.0
2022-07-14,80.7656,80.7656,79.2708,79.5813,2215.0
2022-07-15,79.8109,79.8109,79.0972,79.0972,1218.0
2022-07-16,79.8109,79.8109,79.0972,79.0972,1218.0
2022-07-17,79.8109,79.8109,79.0972,79.0972,1218.0
2022-07-18,78.7211,79.0586,78.5282,78.7115,4564.0
2022-07-19,78.8093,78.8093,78.5765,78.5765,2804.0
2022-07-20,79.0586,79.4155,79.0586,79.319,3835.0
2022-07-21,79.5215,79.5794,79.2997,79.2997,1934.0
2022-07-22,81.132,81.132,80.5823,80.5823,834.0
2022-07-23,81.132,81.132,80.5823,80.5823,834.0
2022-07-24,81.132,81.132,80.5823,80.5823,834.0
2022-07-25,81.2381,82.4243,81.0645,81.0645,1910.0
2022-07-26,80.592,81.8264,80.592,81.8264,450.0
2022-07-27,82.3375,82.3375,80.862,81.6721,729.0
2022-07-28,83.1476,84.3048,82.9547,84.3048,1985.0
2022-07-29,83.9769,84.4302,83.9769,84.4302,2969.0
2022-07-30,83.9769,84.4302,83.9769,84.4302,2969.0
2022-07-31,83.9769,84.4302,83.9769,84.4302,2969.0
2022-08-01,84.7098,84.7773,84.0554,84.5845,3087.0
2022-08-02,85.8285,85.8285,84.6134,84.8931,945.0
2022-08-03,84.5362,84.8159,84.5362,84.8159,416.0
2022-08-04,84.9991,85.462,84.8931,85.0281,2634.0
2022-08-05,85.3849,85.3849,83.9094,85.0281,1974.0
2022-08-06,85.3849,85.3849,83.9094,85.0281,1974.0
2022-08-07,85.3849,85.3849,83.9094,85.0281,1974.0
2022-08-08,85.1631,85.1631,85.1631,85.1631,412.0
2022-08-09,86.0696,86.9375,86.0696,86.9375,975.0
2022-08-10,86.0696,86.9375,86.0696,86.9375,380.0
2022-08-11,86.0696,86.9375,86.0696,86.9375,162.0
2022-08-12,86.6771,86.7639,86.3878,86.7639,2440.0
2022-08-13,86.6771,86.7639,86.3878,86.7639,2440.0
2022-08-14,86.6771,86.7639,86.3878,86.7639,2440.0
2022-08-15,86.8121,88.5384,86.8121,88.5384,2014.0
2022-08-16,88.2973,89.5606,88.2973,89.4079,808.0
2022-08-17,88.6734,89.5124,88.6734,89.5124,496.0
2022-08-18,89.6859,89.6859,88.2876,88.6445,2693.0
2022-08-19,88.5191,88.7409,88.0465,88.0465,466.0
2022-08-20,88.5191,88.7409,88.0465,88.0465,466.0
2022-08-21,88.5191,88.7409,88.0465,88.0465,466.0
2022-08-22,88.413,88.413,86.923,87.0243,1033.0
2022-08-23,85.6838,85.7706,85.5488,85.7706,884.0
2022-08-24,86.1082,86.1082,85.3418,85.3463,768.0
2022-08-25,85.7803,85.7803,85.7803,85.7803,266.0
2022-08-26,85.7803,85.7803,85.7803,85.7803,132.0
2022-08-27,85.7803,85.7803,85.7803,85.7803,132.0
2022-08-28,85.7803,85.7803,85.7803,85.7803,132.0
2022-08-29,83.8901,83.8901,82.3761,82.3761,1380.0
2022-08-30,82.2701,82.5496,81.7974,81.971,6736.0
2022-08-31,82.0096,82.0096,81.2161,81.2161,388.0
2022-09-01,80.7366,81.8649,80.7366,81.7396,6748.0
2022-09-02,81.9807,81.9807,79.9073,79.9073,2586.0
2022-09-03,81.9807,81.9807,79.9073,79.9073,2586.0
2022-09-04,81.9807,81.9807,79.9073,79.9073,2586.0
2022-09-05,81.9807,81.9807,79.9073,79.9073,2586.0
2022-09-06,79.9362,79.9844,79.0779,79.2322,2146.0
2022-09-07,79.4155,81.9228,79.4155,81.9228,6581.0
2022-09-08,77.1492,77.1492,75.2108,75.2205,2450.0
2022-09-09,76.3102,77.6314,75.4809,77.6314,878.0
2022-09-10,76.3102,77.6314,75.4809,77.6314,878.0
2022-09-11,76.3102,77.6314,75.4809,77.6314,878.0
2022-09-12,78.0268,78.4415,78.0268,78.4415,3776.0
2022-09-13,78.0268,78.0268,76.5899,76.5899,659.0
2022-09-14,77.0431,77.0431,76.532,76.5513,1658.0
2022-09-15,76.9274,76.9274,76.3198,76.397,1201.0
2022-09-16,75.9148,75.9148,75.9148,75.9148,134.0
2022-09-17,75.9148,75.9148,75.9148,75.9148,134.0
2022-09-18,75.9148,75.9148,75.9148,75.9148,134.0
2022-09-19,75.6062,75.8666,75.5484,75.8666,730.0
2022-09-20,75.2976,75.2976,75.2976,75.2976,447.0
2022-09-21,73.4027,75.8666,73.4027,74.9408,1932.0
2022-09-22,75.1915,75.1915,74.4429,74.4972,3400.0
2022-09-23,73.3592,73.3592,72.5878,72.8288,1087.0
2022-09-24,73.3592,73.3592,72.5878,72.8288,1087.0
2022-09-25,73.3592,73.3592,72.5878,72.8288,1087.0
2022-09-26,73.2725,73.2917,72.7806,72.8288,2492.0
2022-09-27,73.2917,73.2917,71.7488,72.0381,2268.0
2022-09-28,72.1924,72.5299,72.1924,72.5299,776.0
2022-09-29,71.5125,71.5559,70.524,70.524,996.0
2022-09-30,69.4343,71.4787,69.3571,70.5722,18295.0
2022-10-01,69.4343,71.4787,69.3571,70.5722,18295.0
2022-10-02,69.4343,71.4787,69.3571,70.5722,18295.0
2022-10-03,70.3215,70.958,70.0708,70.0708,973.0
2022-10-04,72.688,73.3303,72.688,73.3303,1361.0
2022-10-05,73.6775,73.6775,72.2792,72.8192,994.0
2022-10-06,75.2205,76.4741,70.5626,73.2628,9658.0
2022-10-07,74.6195,76.9453,72.6426,74.7939,15443.0
2022-10-08,74.6195,76.9453,72.6426,74.7939,15443.0
2022-10-09,74.6195,76.9453,72.6426,74.7939,15443.0
2022-10-10,80.6335,80.6335,75.4432,76.5577,15343.0
2022-10-11,76.2379,77.3039,76.0731,76.4317,3414.0
2022-10-12,76.2379,77.3039,76.0731,76.4317,306.0
2022-10-13,76.2379,77.3039,76.0731,76.4317,606.0
2022-10-14,75.2882,75.2882,73.6989,73.9896,646.0
2022-10-15,75.2882,75.2882,73.6989,73.9896,646.0
2022-10-16,75.2882,75.2882,73.6989,73.9896,646.0
2022-10-17,75.0653,76.829,75.0653,75.763,606.0
2022-10-18,76.4026,76.4026,72.2743,73.7958,1425.0
2022-10-19,74.5129,74.5129,74.5129,74.5129,345.0
2022-10-20,75.7243,75.7243,71.9836,71.9836,1913.0
2022-10-21,73.9605,73.9605,71.2859,73.9121,849.0
2022-10-22,73.9605,73.9605,71.2859,73.9121,849.0
2022-10-23,73.9605,73.9605,71.2859,73.9121,849.0
2022-10-24,74.7261,75.5886,74.7261,75.5886,249.0
2022-10-25,75.9956,75.9956,75.9956,75.9956,744.0
2022-10-26,75.7824,75.7824,75.7823,75.7823,629.0
2022-10-27,75.0847,76.5383,75.0847,76.5383,580.0
2022-10-28,76.2766,77.769,76.2766,77.769,794.0
2022-10-29,76.2766,77.769,76.2766,77.769,794.0
2022-10-30,76.2766,77.769,76.2766,77.769,794.0
2022-10-31,76.2766,77.769,76.2766,77.769,57.0
2022-11-01,77.643,77.643,77.643,77.643,116.0
2022-11-02,77.643,77.643,77.643,77.643,127.0
2022-11-03,76.6546,79.368,76.6449,79.368,1445.0
2022-11-04,78.5637,81.248,78.5637,79.5521,2576.0
2022-11-05,78.5637,81.248,78.5637,79.5521,2576.0
2022-11-06,78.5637,81.248,78.5637,79.5521,2576.0
2022-11-07,80.6278,80.6278,80.6278,80.6278,357.0
2022-11-08,80.6278,82.1687,80.6278,81.7907,511.0
2022-11-09,80.6278,82.1687,80.6278,81.7907,15.0
2022-11-10,82.3722,82.3722,79.2518,79.6491,4291.0
2022-11-11,79.4649,80.3759,79.4649,80.279,4089.0
2022-11-12,79.4649,80.3759,79.4649,80.279,4089.0
2022-11-13,79.4649,80.3759,79.4649,80.279,4089.0
2022-11-14,81.7713,81.9942,81.7713,81.9942,945.0
2022-11-15,81.4225,81.4516,81.3975,81.4516,889.0
2022-11-16,81.5388,81.5388,81.5388,81.5388,155.0
2022-11-17,82.2074,82.2074,79.7363,79.7363,690.0
2022-11-18,79.2711,81.4128,79.2711,81.1318,3244.0
2022-11-19,79.2711,81.4128,79.2711,81.1318,3244.0
2022-11-20,79.2711,81.4128,79.2711,81.1318,3244.0
2022-11-21,81.345,82.8664,81.345,82.8664,2734.0
2022-11-22,82.7404,83.3413,82.7404,83.3413,920.0
2022-11-23,84.4751,84.4751,83.5254,83.5254,574.0
2022-11-24,84.4751,84.4751,83.5254,83.5254,574.0
2022-11-25,85.4829,85.4829,82.1687,82.1687,725.0
2022-11-26,85.4829,85.4829,82.1687,82.1687,725.0
2022-11-27,85.4829,85.4829,82.1687,82.1687,725.0
2022-11-28,81.8198,81.8198,81.7617,81.7617,763.0
2022-11-29,81.8198,81.8198,81.7617,81.7617,218.0
2022-11-30,81.4031,81.4031,81.3159,81.4031,377.0
2022-12-01,81.4612,83.7483,81.4612,83.225,1602.0
2022-12-02,82.2753,83.7483,82.2753,83.7483,1110.0
2022-12-03,82.2753,83.7483,82.2753,83.7483,1110.0
2022-12-04,82.2753,83.7483,82.2753,83.7483,1110.0
2022-12-05,83.5932,83.5932,81.5582,81.5582,1447.0
2022-12-06,82.4497,82.4497,81.3837,81.5678,659.0
2022-12-07,82.4497,82.4497,81.3837,81.5678,157.0
2022-12-08,83.3413,83.3413,82.4691,82.9536,2356.0
2022-12-09,82.5272,82.8761,82.4983,82.818,1950.0
2022-12-10,82.5272,82.8761,82.4983,82.818,1950.0
2022-12-11,82.5272,82.8761,82.4983,82.818,1950.0
2022-12-12,82.4439,82.7114,82.4439,82.7114,642.0
2022-12-13,83.8161,83.8161,82.8568,83.099,682.0
2022-12-14,82.4303,84.2134,82.4303,84.2134,425.0
2022-12-15,82.3722,82.6532,82.0751,82.6532,951.0
2022-12-16,82.3722,82.6532,82.0751,82.6532,248.0
2022-12-17,82.3722,82.6532,82.0751,82.6532,248.0
2022-12-18,82.3722,82.6532,82.0751,82.6532,248.0
2022-12-19,82.1977,82.2559,79.2614,79.2614,2398.0
2022-12-20,82.1977,82.2559,79.2614,79.2614,2.0
2022-12-21,82.1977,82.2559,79.2614,79.2614,205.0
2022-12-22,82.1977,82.2559,79.2614,79.2614,788.0
2022-12-23,82.1977,82.2559,79.2614,79.2614,50.0
2022-12-24,82.1977,82.2559,79.2614,79.2614,50.0
2022-12-25,82.1977,82.2559,79.2614,79.2614,50.0
2022-12-26,82.1977,82.2559,79.2614,79.2614,50.0
2022-12-27,80.2596,82.0621,80.2596,81.6454,784.0
2022-12-28,80.2596,82.0621,80.2596,81.6454,22.0
2022-12-29,81.2949,81.2949,81.2462,81.2949,3111.0
2022-12-30,80.0116,80.0487,80.0,80.0,1990.0
2022-12-31,80.0116,80.0487,80.0,80.0,1990.0
2023-01-01,80.0116,80.0487,80.0,80.0,1990.0
2023-01-02,80.0116,80.0487,80.0,80.0,1990.0
2023-01-03,78.8609,80.8081,78.4033,80.7825,2399.0
2023-01-04,74.733,82.3658,74.733,81.4818,1814.0
2023-01-05,83.2907,85.2379,82.7358,82.7358,1005.0
2023-01-06,82.7358,83.7288,82.7358,83.7288,3689.0
2023-01-07,82.7358,83.7288,82.7358,83.7288,3689.0
2023-01-08,82.7358,83.7288,82.7358,83.7288,3689.0
2023-01-09,84.7024,84.7024,82.3463,82.4048,1574.0
2023-01-10,88.1684,88.1684,82.1029,82.4048,3957.0
2023-01-11,81.7914,81.7914,80.5238,80.5238,1123.0
2023-01-12,79.2211,81.2559,78.3741,78.7246,3946.0
2023-01-13,79.6592,79.6592,78.0723,78.4715,18626.0
2023-01-14,79.6592,79.6592,78.0723,78.4715,18626.0
2023-01-15,79.6592,79.6592,78.0723,78.4715,18626.0
2023-01-16,79.6592,79.6592,78.0723,78.4715,18626.0
2023-01-17,79.0556,79.0556,77.8873,77.8873,741.0
2023-01-18,78.9875,78.9875,75.244,75.4533,883.0
2023-01-19,76.1933,76.1933,74.4797,74.4797,1317.0
2023-01-20,77.0111,77.0111,77.0111,77.0111,384.0
2023-01-21,77.0111,77.0111,77.0111,77.0111,384.0
2023-01-22,77.0111,77.0111,77.0111,77.0111,384.0
2023-01-23,77.0111,77.0111,77.0111,77.0111,15.0
2023-01-24,75.8428,75.9401,75.8428,75.9401,973.0
2023-01-25,75.0055,75.0055,74.9665,74.9665,736.0
2023-01-26,72.6299,72.6299,70.8677,71.2766,4177.0
2023-01-27,73.0388,73.7498,71.5414,71.5414,1505.0
2023-01-28,73.0388,73.7498,71.5414,71.5414,1505.0
2023-01-29,73.0388,73.7498,71.5414,71.5414,1505.0
2023-01-30,72.7273,72.7795,71.8025,72.2113,951.0
2023-01-31,72.6202,72.737,72.1918,72.4547,5942.0
2023-02-01,72.8246,73.4477,72.5861,72.8441,1311.0
2023-02-02,73.1264,74.9081,72.6287,72.6287,542.0
2023-02-03,73.4769,73.4769,73.4769,73.4769,192.0
2023-02-04,73.4769,73.4769,73.4769,73.4769,192.0
2023-02-05,73.4769,73.4769,73.4769,73.4769,192.0
2023-02-06,73.6035,73.6035,73.0338,73.0338,521.0
2023-02-07,76.4074,76.4074,71.6076,72.8149,737.0
2023-02-08,72.8636,72.8636,72.8636,72.8636,270.0
2023-02-09,72.1334,72.1334,71.2331,71.2331,1154.0
2023-02-10,72.1334,72.1334,71.2331,71.2331,64.0
2023-02-11,72.1334,72.1334,71.2331,71.2331,64.0
2023-02-12,72.1334,72.1334,71.2331,71.2331,64.0
2023-02-13,66.2139,73.9735,66.2139,72.5579,1666.0
2023-02-14,74.6306,76.8747,74.6306,76.8747,552.0
2023-02-15,76.9137,76.9137,73.584,73.584,363.0
2023-02-16,73.4088,73.4088,73.4088,73.4088,245.0
2023-02-17,73.4088,73.4088,73.4088,73.4088,36.0
2023-02-18,73.4088,73.4088,73.4088,73.4088,36.0
2023-02-19,73.4088,73.4088,73.4088,73.4088,36.0
2023-02-20,73.4088,73.4088,73.4088,73.4088,36.0
2023-02-21,72.5325,73.0193,72.5325,73.0193,6854.0
2023-02-22,72.0458,73.8664,72.0458,73.0193,2154.0
2023-02-23,73.0193,73.0193,73.0193,73.0193,4355.0
2023-02-24,72.0458,73.107,72.0458,73.107,413.0
2023-02-25,72.0458,73.107,72.0458,73.107,413.0
2023-02-26,72.0458,73.107,72.0458,73.107,413.0
2023-02-27,72.0458,73.107,72.0458,73.107,108.0
2023-02-28,73.9637,73.9637,73.9637,73.9637,268.0
2023-03-01,74.6939,74.6939,70.488,70.488,1812.0
2023-03-02,71.1695,71.1695,70.2154,70.9164,786.0
2023-03-03,70.8482,71.7342,70.8482,70.8774,2309.0
2023-03-04,70.8482,71.7342,70.8482,70.8774,2309.0
2023-03-05,70.8482,71.7342,70.8482,70.8774,2309.0
2023-03-06,71.6368,71.6368,70.8969,70.8969,835.0
2023-03-07,72.1723,72.1723,70.7314,70.7314,587.0
2023-03-08,72.2307,72.2307,72.2307,72.2307,408.0
2023-03-09,70.4101,71.2138,70.4101,70.6163,1901.0
2023-03-10,71.0722,71.559,70.5115,70.5115,691.0
2023-03-11,71.0722,71.559,70.5115,70.5115,691.0
2023-03-12,71.0722,71.559,70.5115,70.5115,691.0
2023-03-13,71.0819,71.0819,71.0819,71.0819,141.0
2023-03-14,70.3128,71.0722,69.2303,70.488,2361.0
2023-03-15,69.2251,70.488,69.2251,70.488,3829.0
2023-03-16,71.4914,71.4914,70.2836,70.2836,1325.0
2023-03-17,70.5854,70.858,67.5283,67.5283,14899.0
2023-03-18,70.5854,70.858,67.5283,67.5283,14899.0
2023-03-19,70.5854,70.858,67.5283,67.5283,14899.0
2023-03-20,71.0449,72.2846,70.4779,71.0722,3801.0
2023-03-21,71.2182,71.2182,69.8573,70.2543,1338.0
2023-03-22,70.4588,70.4588,70.4588,70.4588,504.0
2023-03-23,70.5367,70.9748,70.0012,70.0499,2377.0
2023-03-24,71.0722,71.0722,69.8162,69.9623,3069.0
2023-03-25,71.0722,71.0722,69.8162,69.9623,3069.0
2023-03-26,71.0722,71.0722,69.8162,69.9623,3069.0
2023-03-27,72.036,72.4352,72.036,72.4352,601.0
2023-03-28,72.9317,80.9444,72.9317,78.0041,8608.0
2023-03-29,78.4033,79.63,78.4033,79.63,6512.0
2023-03-30,78.5066,78.5066,77.8172,77.8172,592.0
2023-03-31,78.9024,80.5063,78.9024,80.4186,2024.0
2023-04-01,78.9024,80.5063,78.9024,80.4186,2024.0
2023-04-02,78.9024,80.5063,78.9024,80.4186,2024.0
2023-04-03,80.185,81.8303,80.185,81.7817,3908.0
2023-04-04,82.5605,82.95,81.7607,82.6579,2874.0
2023-04-05,82.7747,83.2421,82.3658,82.3658,22361.0
2023-04-06,83.1679,83.5102,82.4539,83.5102,15035.0
2023-04-07,83.1679,83.5102,82.4539,83.5102,15035.0
2023-04-08,83.1679,83.5102,82.4539,83.5102,15035.0
2023-04-09,83.1679,83.5102,82.4539,83.5102,15035.0
2023-04-10,82.8255,83.432,82.8255,83.432,860.0
2023-04-11,83.1385,84.1166,82.9038,82.9038,10441.0
2023-04-12,83.2657,84.4135,83.2657,84.4135,687.0
2023-04-13,84.0188,84.2047,84.0188,84.2047,724.0
2023-04-14,84.8795,84.8795,84.8795,84.8795,479.0
2023-04-15,84.8795,84.8795,84.8795,84.8795,479.0
2023-04-16,84.8795,84.8795,84.8795,84.8795,479.0
2023-04-17,84.9969,84.9969,83.3244,83.3244,1528.0
2023-04-18,83.2852,83.2852,81.9355,82.4049,2485.0
2023-04-19,83.1972,83.2363,82.9429,82.9429,1006.0
2023-04-20,83.6863,83.6863,82.4441,82.894,2337.0
2023-04-21,83.3244,84.2438,82.6788,84.2438,644.0
2023-04-22,83.3244,84.2438,82.6788,84.2438,644.0
2023-04-23,83.3244,84.2438,82.6788,84.2438,644.0
2023-04-24,84.7915,84.7915,82.6593,82.669,3234.0
2023-04-25,84.3025,84.3879,83.8189,83.8189,1046.0
2023-04-26,84.322,84.322,82.1702,82.1898,907.0
2023-04-27,84.9002,85.0947,84.4449,85.0947,3673.0
2023-04-28,85.7501,85.7501,84.8013,84.8013,403.0
2023-04-29,85.7501,85.7501,84.8013,84.8013,403.0
2023-04-30,85.7501,85.7501,84.8013,84.8013,403.0
2023-05-01,85.8674,86.3663,85.8674,86.3663,343.0
2023-05-02,85.7794,85.7794,85.53,85.53,1944.0
2023-05-03,86.063,86.063,86.063,86.063,750.0
2023-05-04,85.3784,86.2489,85.3784,86.2489,428.0
2023-05-05,85.3784,86.2489,85.3784,86.2489,61.0
2023-05-06,85.3784,86.2489,85.3784,86.2489,61.0
2023-05-07,85.3784,86.2489,85.3784,86.2489,61.0
2023-05-08,86.1413,86.1413,86.1413,86.1413,193.0
2023-05-09,86.4004,86.4004,86.4004,86.4004,182.0
2023-05-10,86.1902,86.6479,86.1902,86.5619,1953.0
2023-05-11,86.3663,87.3444,86.3663,87.3444,2167.0
2023-05-12,87.7845,87.7845,87.7845,87.7845,304.0
2023-05-13,87.7845,87.7845,87.7845,87.7845,304.0
2023-05-14,87.7845,87.7845,87.7845,87.7845,304.0
2023-05-15,88.1953,88.1953,88.1953,88.1953,433.0
2023-05-16,86.8093,87.5263,86.8093,87.5263,3448.0
2023-05-17,86.8093,87.5263,86.8093,87.5263,154.0
2023-05-18,85.7306,85.8082,85.7306,85.8082,447.0
2023-05-19,86.6597,87.0012,85.5251,87.0012,405.0
2023-05-20,86.6597,87.0012,85.5251,87.0012,405.0
2023-05-21,86.6597,87.0012,85.5251,87.0012,405.0
2023-05-22,87.4324,87.4324,84.6381,85.9359,1118.0
2023-05-23,86.288,86.288,84.4003,85.0409,3372.0
2023-05-24,84.4883,85.4664,84.4883,85.4664,441.0
2023-05-25,85.5544,85.5544,85.2903,85.2903,1962.0
2023-05-26,85.5544,85.5544,85.2903,85.2903,62.0
2023-05-27,85.5544,85.5544,85.2903,85.2903,62.0
2023-05-28,85.5544,85.5544,85.2903,85.2903,62.0
2023-05-29,85.5544,85.5544,85.2903,85.2903,62.0
2023-05-30,85.5544,85.5544,85.2903,85.2903,100.0
2023-05-31,83.7352,84.8013,83.7352,84.8013,516.0
2023-06-01,83.1581,85.4076,83.1581,85.2903,6819.0
2023-06-02,84.7622,86.0239,83.6961,86.0239,1505.0
2023-06-03,84.7622,86.0239,83.6961,86.0239,1505.0
2023-06-04,84.7622,86.0239,83.6961,86.0239,1505.0
2023-06-05,86.0239,87.1487,86.0239,86.5961,2684.0
2023-06-06,88.567,89.7016,88.1444,88.1444,2796.0
2023-06-07,87.9337,88.6159,87.9337,88.3225,1869.0
2023-06-08,88.029,88.029,87.7821,87.7821,553.0
2023-06-09,87.1585,88.386,87.1585,88.386,1152.0
2023-06-10,87.1585,88.386,87.1585,88.386,1152.0
2023-06-11,87.1585,88.386,87.1585,88.386,1152.0
2023-06-12,89.056,89.056,89.056,89.056,400.0
2023-06-13,88.2736,88.2736,88.2736,88.2736,167.0
2023-06-14,88.3225,89.0071,88.029,88.7626,2565.0
2023-06-15,88.9582,90.0732,88.9582,90.0732,934.0
2023-06-16,89.5451,89.995,89.5451,89.5451,2962.0
2023-06-17,89.5451,89.995,89.5451,89.5451,2962.0
2023-06-18,89.5451,89.995,89.5451,89.5451,2962.0
2023-06-19,89.5451,89.995,89.5451,89.5451,2962.0
2023-06-20,89.8874,92.137,89.8874,91.6969,5014.0
2023-06-21,92.1957,92.1957,91.0807,91.11,1213.0
2023-06-22,92.137,92.137,92.137,92.137,286.0
2023-06-23,91.2079,91.2079,91.2079,91.2079,522.0
2023-06-24,91.2079,91.2079,91.2079,91.2079,522.0
2023-06-25,91.2079,91.2079,91.2079,91.2079,522.0
2023-06-26,92.7532,92.7532,92.7532,92.7532,370.0
2023-06-27,92.8902,92.8902,92.8902,92.8902,197.0
2023-06-28,91.9414,91.9414,90.1632,90.1632,1091.0
2023-06-29,88.5079,88.5082,88.5079,88.5082,646.0
2023-06-30,87.7943,87.7943,83.5102,84.7035,4381.0
2023-07-01,87.7943,87.7943,83.5102,84.7035,4381.0
2023-07-02,87.7943,87.7943,83.5102,84.7035,4381.0
2023-07-03,84.1753,84.8209,84.1753,84.8209,670.0
2023-07-04,84.1753,84.8209,84.1753,84.8209,670.0
2023-07-05,84.1753,84.8209,84.1753,84.8209,317.0
2023-07-06,87.0509,87.0509,84.1166,85.4664,578.0
2023-07-07,82.7744,82.7744,82.7744,82.7744,328.0
2023-07-08,82.7744,82.7744,82.7744,82.7744,328.0
2023-07-09,82.7744,82.7744,82.7744,82.7744,328.0
2023-07-10,83.9337,83.9337,81.2024,82.234,2575.0
2023-07-11,81.2456,81.2456,81.2456,81.2456,286.0
2023-07-12,84.2137,85.2895,84.2137,85.2895,821.0
2023-07-13,85.4762,85.4762,83.2607,83.2607,459.0
2023-07-14,83.6584,85.0327,83.6584,85.0327,786.0
2023-07-15,83.6584,85.0327,83.6584,85.0327,786.0
2023-07-16,83.6584,85.0327,83.6584,85.0327,786.0
2023-07-17,83.9337,85.9477,83.9337,85.9477,280.0
2023-07-18,84.6116,84.6902,84.2481,84.2481,658.0
2023-07-19,84.7933,84.7933,84.7933,84.7933,386.0
2023-07-20,85.3976,88.4236,85.3976,86.4587,916.0
2023-07-21,85.3976,88.4236,85.3976,86.4587,305.0
2023-07-22,85.3976,88.4236,85.3976,86.4587,305.0
2023-07-23,85.3976,88.4236,85.3976,86.4587,305.0
2023-07-24,87.8833,87.8833,86.3604,86.9499,30422.0
2023-07-25,88.5202,88.5202,87.6966,87.6966,883.0
2023-07-26,89.8974,89.8974,85.8495,85.8495,406.0
2023-07-27,88.4237,88.4237,87.4903,87.8145,5646.0
2023-07-28,89.0132,89.0132,87.9717,88.3058,1922.0
2023-07-29,89.0132,89.0132,87.9717,88.3058,1922.0
2023-07-30,89.0132,89.0132,87.9717,88.3058,1922.0
2023-07-31,88.3058,88.3058,86.5669,86.5669,435.0
2023-08-01,87.8833,87.8833,86.3039,86.3039,1044.0
2023-08-02,87.1857,87.1857,86.1639,86.7043,2610.0
2023-08-03,86.6847,86.8026,86.4489,86.4587,3266.0
2023-08-04,85.9871,86.9499,85.9871,86.0657,1192.0
2023-08-05,85.9871,86.9499,85.9871,86.0657,1192.0
2023-08-06,85.9871,86.9499,85.9871,86.0657,1192.0
2023-08-07,85.8201,86.8131,85.8201,86.7593,646.0
2023-08-08,86.9892,87.0973,84.3709,84.6861,548.0
2023-08-09,84.1499,86.9655,84.1499,86.9655,618.0
2023-08-10,84.1499,86.9655,84.1499,86.9655,119.0
2023-08-11,85.8102,85.8102,84.0026,84.0026,433.0
2023-08-12,85.8102,85.8102,84.0026,84.0026,433.0
2023-08-13,85.8102,85.8102,84.0026,84.0026,433.0
2023-08-14,85.0243,87.7956,85.0243,87.7956,486.0
2023-08-15,86.2229,86.2229,84.2412,84.2412,337.0
2023-08-16,85.9478,85.9478,85.9478,85.9478,264.0
2023-08-17,89.1802,89.1802,89.1802,89.1802,141.0
2023-08-18,88.4138,88.4138,83.7863,83.7863,1718.0
2023-08-19,88.4138,88.4138,83.7863,83.7863,1718.0
2023-08-20,88.4138,88.4138,83.7863,83.7863,1718.0
2023-08-21,83.3344,83.3344,81.7428,82.8038,3261.0
2023-08-22,80.9273,80.9273,80.9273,80.9273,615.0
2023-08-23,81.448,81.448,81.448,81.448,212.0
2023-08-24,81.5463,81.5463,79.0901,79.5813,1015.0
2023-08-25,81.5463,81.5463,79.0901,79.5813,363.0
2023-08-26,81.5463,81.5463,79.0901,79.5813,363.0
2023-08-27,81.5463,81.5463,79.0901,79.5813,363.0
2023-08-28,79.1097,80.7603,79.1097,80.7603,704.0
2023-08-29,81.222,81.222,79.8693,80.5638,2085.0
2023-08-30,85.8495,85.8495,83.354,83.354,413.0
