,CNS US Equity,CNS US Equity,CNS US Equity,CNS US Equity,CNS US Equity
2021-05-29,65.6832,66.2131,65.2162,65.6742,73929.0
2021-05-30,65.6832,66.2131,65.2162,65.6742,73929.0
2021-05-31,65.6832,66.2131,65.2162,65.6742,73929.0
2021-06-01,66.1502,66.3927,65.5665,66.2041,70181.0
2021-06-02,66.3388,67.0303,66.1233,66.6172,92360.0
2021-06-03,66.24,66.9764,65.9706,66.8776,105505.0
2021-06-04,67.1919,67.3985,66.2849,66.8147,45127.0
2021-06-05,67.1919,67.3985,66.2849,66.8147,45127.0
2021-06-06,67.1919,67.3985,66.2849,66.8147,45127.0
2021-06-07,66.7609,67.2817,66.3927,66.9944,114797.0
2021-06-08,66.9405,67.2907,66.3298,67.2189,60671.0
2021-06-09,67.0213,67.3177,66.6262,66.7698,77720.0
2021-06-10,67.1291,67.1291,66.0604,66.4825,57511.0
2021-06-11,66.6172,67.2009,66.6172,67.2009,70985.0
2021-06-12,66.6172,67.2009,66.6172,67.2009,70985.0
2021-06-13,66.6172,67.2009,66.6172,67.2009,70985.0
2021-06-14,67.0572,67.5826,66.8417,67.3536,73538.0
2021-06-15,67.3626,68.3684,67.2638,68.063,91787.0
2021-06-16,68.1169,69.4011,68.0181,69.3472,200937.0
2021-06-17,69.6795,70.1375,69.2754,70.1375,121982.0
2021-06-18,69.6167,70.0657,69.1272,69.5628,262852.0
2021-06-19,69.6167,70.0657,69.1272,69.5628,262852.0
2021-06-20,69.6167,70.0657,69.1272,69.5628,262852.0
2021-06-21,69.913,71.4577,69.5807,71.4577,119997.0
2021-06-22,71.4038,72.6745,70.847,72.1941,149003.0
2021-06-23,72.0234,72.8227,71.8708,72.221,116822.0
2021-06-24,72.6161,73.7567,71.8977,73.4872,127820.0
2021-06-25,73.6399,74.0081,73.155,73.7028,434562.0
2021-06-26,73.6399,74.0081,73.155,73.7028,434562.0
2021-06-27,73.6399,74.0081,73.155,73.7028,434562.0
2021-06-28,73.4603,73.5681,72.5353,73.1909,98896.0
2021-06-29,73.2987,73.7746,73.2942,73.5411,72278.0
2021-06-30,73.2178,73.9991,73.1101,73.7207,85310.0
2021-07-01,74.0889,74.1249,73.3436,73.7746,68094.0
2021-07-02,73.8644,74.0889,72.661,72.8496,95332.0
2021-07-03,73.8644,74.0889,72.661,72.8496,95332.0
2021-07-04,73.8644,74.0889,72.661,72.8496,95332.0
2021-07-05,73.8644,74.0889,72.661,72.8496,95332.0
2021-07-06,72.8766,72.8766,71.8977,72.6431,66062.0
2021-07-07,71.5924,72.9843,71.1613,72.8406,153172.0
2021-07-08,71.8977,72.5084,71.0176,71.2331,104555.0
2021-07-09,71.772,72.2839,71.6283,71.9785,55858.0
2021-07-10,71.772,72.2839,71.6283,71.9785,55858.0
2021-07-11,71.772,72.2839,71.6283,71.9785,55858.0
2021-07-12,72.0593,73.2987,72.0055,73.2807,117852.0
2021-07-13,73.4423,73.7297,72.3557,72.9484,63051.0
2021-07-14,73.2717,73.3525,72.0414,72.239,42567.0
2021-07-15,71.9695,71.9695,70.8829,71.2691,120047.0
2021-07-16,71.6462,72.4455,70.4069,71.1433,115259.0
2021-07-17,71.6462,72.4455,70.4069,71.1433,115259.0
2021-07-18,71.6462,72.4455,70.4069,71.1433,115259.0
2021-07-19,70.2722,70.9907,69.4999,70.0567,94461.0
2021-07-20,70.5955,72.7957,70.5955,71.9606,110303.0
2021-07-21,72.8586,74.2775,72.5982,73.1729,148691.0
2021-07-22,70.4967,73.0472,69.5718,72.7508,171177.0
2021-07-23,73.3436,73.9982,72.8586,73.7567,124221.0
2021-07-24,73.3436,73.9982,72.8586,73.7567,124221.0
2021-07-25,73.3436,73.9982,72.8586,73.7567,124221.0
2021-07-26,73.9452,75.1307,73.4848,74.4482,89671.0
2021-07-27,74.0351,74.1159,73.5501,73.9812,56099.0
2021-07-28,74.3494,75.1486,73.7611,74.3763,124346.0
2021-07-29,74.9421,76.1724,74.8164,75.5887,68185.0
2021-07-30,75.6066,76.2532,74.4931,74.7265,128254.0
2021-07-31,75.6066,76.2532,74.4931,74.7265,128254.0
2021-08-01,75.6066,76.2532,74.4931,74.7265,128254.0
2021-08-02,75.418,76.379,74.6188,74.9421,70976.0
2021-08-03,75.3193,76.1544,74.3045,75.6875,73101.0
2021-08-04,75.3282,76.3341,75.3282,76.2442,76369.0
2021-08-05,76.6484,77.6542,76.0826,77.5554,58235.0
2021-08-06,77.2321,79.0282,77.2321,78.3906,97307.0
2021-08-07,77.2321,79.0282,77.2321,78.3906,97307.0
2021-08-08,77.2321,79.0282,77.2321,78.3906,97307.0
2021-08-09,78.184,78.6061,77.9236,78.3547,44951.0
2021-08-10,78.3008,79.5311,78.2649,79.5042,53445.0
2021-08-11,79.8903,79.8903,78.6959,79.2347,101496.0
2021-08-12,79.109,79.9083,78.5792,79.7826,54406.0
2021-08-13,79.7735,79.9856,79.281,79.584,34400.0
2021-08-14,79.7735,79.9856,79.281,79.584,34400.0
2021-08-15,79.7735,79.9856,79.281,79.584,34400.0
2021-08-16,79.2951,79.7013,78.4286,79.0153,57708.0
2021-08-17,78.1939,78.3835,77.201,77.8239,48390.0
2021-08-18,77.7877,78.212,77.0566,77.4177,54736.0
2021-08-19,76.5331,77.535,76.1179,76.7136,109143.0
2021-08-20,76.7227,79.1326,76.7227,79.0514,79237.0
2021-08-21,76.7227,79.1326,76.7227,79.0514,79237.0
2021-08-22,76.7227,79.1326,76.7227,79.0514,79237.0
2021-08-23,79.4034,80.1255,78.9612,79.611,58548.0
2021-08-24,80.0804,80.1797,78.406,78.8438,52397.0
2021-08-25,79.1958,79.5117,78.6091,78.898,43455.0
2021-08-26,78.6362,78.9657,77.4989,77.8148,46961.0
2021-08-27,77.9683,80.0714,77.8058,79.7735,72380.0
2021-08-28,77.9683,80.0714,77.8058,79.7735,72380.0
2021-08-29,77.9683,80.0714,77.8058,79.7735,72380.0
2021-08-30,80.2429,80.649,79.4034,79.5117,65459.0
2021-08-31,79.7194,79.7645,78.379,79.1688,51872.0
2021-09-01,79.4937,79.4937,77.9592,78.5279,63824.0
2021-09-02,79.0875,80.4776,78.1217,79.8006,83624.0
2021-09-03,79.584,79.584,78.5955,79.3764,54438.0
2021-09-04,79.584,79.584,78.5955,79.3764,54438.0
2021-09-05,79.584,79.584,78.5955,79.3764,54438.0
2021-09-06,79.584,79.584,78.5955,79.3764,54438.0
2021-09-07,79.7555,79.7555,78.4737,78.6904,54202.0
2021-09-08,78.3203,79.4215,78.3203,79.1868,73407.0
2021-09-09,78.9973,80.0804,78.6633,79.0063,54865.0
2021-09-10,79.1597,79.7013,78.0405,78.221,78897.0
2021-09-11,79.1597,79.7013,78.0405,78.221,78897.0
2021-09-12,79.1597,79.7013,78.0405,78.221,78897.0
2021-09-13,78.8077,78.8077,77.2733,77.7968,69390.0
2021-09-14,78.1488,78.6182,76.7136,76.8942,67795.0
2021-09-15,77.2642,77.6072,76.6324,77.3545,87633.0
2021-09-16,77.5892,78.1939,76.4699,78.1668,130241.0
2021-09-17,78.1578,78.8709,76.506,78.7265,446751.0
2021-09-18,78.1578,78.8709,76.506,78.7265,446751.0
2021-09-19,78.1578,78.8709,76.506,78.7265,446751.0
2021-09-20,77.526,78.4918,74.9806,76.163,101205.0
2021-09-21,76.5331,76.7227,75.5763,75.8561,56849.0
2021-09-22,76.5151,76.858,75.9825,76.2713,65009.0
2021-09-23,76.506,78.0676,76.1089,77.7246,39645.0
2021-09-24,77.183,78.0946,76.5873,77.3816,50467.0
2021-09-25,77.183,78.0946,76.5873,77.3816,50467.0
2021-09-26,77.183,78.0946,76.5873,77.3816,50467.0
2021-09-27,77.3906,78.9882,77.3816,78.3564,43000.0
2021-09-28,78.3383,78.3383,75.9013,76.0006,51077.0
2021-09-29,76.5421,77.174,74.8723,74.9987,66673.0
2021-09-30,75.5222,76.2262,74.6015,75.6124,95512.0
2021-10-01,76.2443,77.544,75.0528,77.0025,82993.0
2021-10-02,76.2443,77.544,75.0528,77.0025,82993.0
2021-10-03,76.2443,77.544,75.0528,77.0025,82993.0
2021-10-04,76.9303,77.4809,75.7253,77.3094,76226.0
2021-10-05,77.4989,78.5279,77.1288,78.1668,75874.0
2021-10-06,77.7155,78.1172,76.5873,77.5892,55649.0
2021-10-07,78.2752,79.1846,77.2597,77.4628,83895.0
2021-10-08,77.9141,78.1578,77.3364,77.9502,42432.0
2021-10-09,77.9141,78.1578,77.3364,77.9502,42432.0
2021-10-10,77.9141,78.1578,77.3364,77.9502,42432.0
2021-10-11,77.7246,78.3835,76.4338,76.4789,44389.0
2021-10-12,76.2713,76.4248,75.2875,76.4248,70142.0
2021-10-13,76.6324,77.9051,75.5041,77.174,79585.0
2021-10-14,78.1668,78.8258,77.9683,78.6723,49046.0
2021-10-15,80.1707,80.2068,78.7806,78.8348,81907.0
2021-10-16,80.1707,80.2068,78.7806,78.8348,81907.0
2021-10-17,80.1707,80.2068,78.7806,78.8348,81907.0
2021-10-18,78.3654,79.2771,78.0134,79.25,49665.0
2021-10-19,79.927,81.1184,79.927,81.0191,92190.0
2021-10-20,81.2358,83.4111,80.9695,83.2215,130655.0
2021-10-21,83.4201,83.8443,81.7683,82.6168,91627.0
2021-10-22,83.1854,84.2866,82.7792,83.6909,106575.0
2021-10-23,83.1854,84.2866,82.7792,83.6909,106575.0
2021-10-24,83.1854,84.2866,82.7792,83.6909,106575.0
2021-10-25,83.8443,84.5709,83.5735,84.3047,56452.0
2021-10-26,84.8462,85.6135,84.1873,84.8462,58739.0
2021-10-27,84.5574,84.9049,82.4362,82.5175,65351.0
2021-10-28,82.7883,84.5935,82.7883,84.422,66658.0
2021-10-29,84.3678,85.9084,84.3678,85.6496,86890.0
2021-10-30,84.3678,85.9084,84.3678,85.6496,86890.0
2021-10-31,84.3678,85.9084,84.3678,85.6496,86890.0
2021-11-01,86.2904,87.0125,85.0616,86.7147,102219.0
2021-11-02,87.175,87.6534,86.155,86.3717,57642.0
2021-11-03,86.2363,89.5037,85.7127,88.8178,75920.0
2021-11-04,88.7185,89.7339,88.0144,89.2961,60122.0
2021-11-05,90.271,90.9389,89.6843,90.6681,100505.0
2021-11-06,90.271,90.9389,89.6843,90.6681,100505.0
2021-11-07,90.271,90.9389,89.6843,90.6681,100505.0
2021-11-08,91.3631,91.3631,89.6843,90.1356,96000.0
2021-11-09,90.0092,90.7855,88.9351,90.632,53874.0
2021-11-10,90.4154,90.6772,89.4444,89.937,80813.0
2021-11-11,90.3071,90.5263,89.7926,90.2619,74742.0
2021-11-12,90.7395,91.6669,89.6835,91.5934,60053.0
2021-11-13,90.7395,91.6669,89.6835,91.5934,60053.0
2021-11-14,90.7395,91.6669,89.6835,91.5934,60053.0
2021-11-15,91.7954,92.0659,90.8772,91.5475,59149.0
2021-11-16,91.0609,92.0525,90.4181,91.5659,93386.0
2021-11-17,91.1343,91.1343,89.835,90.5926,52737.0
2021-11-18,90.969,91.823,90.2528,91.6485,98142.0
2021-11-19,91.2537,91.6944,90.3584,90.3905,89919.0
2021-11-20,91.2537,91.6944,90.3584,90.3905,89919.0
2021-11-21,91.2537,91.6944,90.3584,90.3905,89919.0
2021-11-22,91.0425,91.8046,89.9406,89.9682,68329.0
2021-11-23,90.2987,91.171,89.1326,90.7487,52207.0
2021-11-24,90.2436,91.2399,90.2436,91.0149,44196.0
2021-11-25,90.2436,91.2399,90.2436,91.0149,44196.0
2021-11-26,88.7653,88.7653,85.3127,85.6433,67453.0
2021-11-27,88.7653,88.7653,85.3127,85.6433,67453.0
2021-11-28,88.7653,88.7653,85.3127,85.6433,67453.0
2021-11-29,87.039,87.2961,85.2347,85.3127,97811.0
2021-11-30,84.67,84.95,82.3101,82.4295,94589.0
2021-12-01,84.2384,85.5974,80.896,80.9695,119007.0
2021-12-02,81.5204,84.3119,81.0797,83.4763,131881.0
2021-12-03,83.8619,83.8987,81.2082,81.7592,65181.0
2021-12-04,83.8619,83.8987,81.2082,81.7592,65181.0
2021-12-05,83.8619,83.8987,81.2082,81.7592,65181.0
2021-12-06,82.8978,83.1641,81.7041,82.4111,74001.0
2021-12-07,83.1824,85.4688,83.1824,85.0648,56181.0
2021-12-08,85.1566,86.3044,84.4588,85.8086,66093.0
2021-12-09,84.7618,84.8353,82.9896,83.2284,76331.0
2021-12-10,84.1741,84.2568,82.558,83.21,122958.0
2021-12-11,84.1741,84.2568,82.558,83.21,122958.0
2021-12-12,84.1741,84.2568,82.558,83.21,122958.0
2021-12-13,82.6499,84.569,82.457,84.2935,149111.0
2021-12-14,83.5497,84.2568,82.0714,83.311,199452.0
2021-12-15,83.311,84.6149,82.9162,84.5598,161452.0
2021-12-16,85.4321,85.9634,83.5956,84.3394,75859.0
2021-12-17,83.7977,84.4817,82.6774,83.8344,224377.0
2021-12-18,83.7977,84.4817,82.6774,83.8344,224377.0
2021-12-19,83.7977,84.4817,82.6774,83.8344,224377.0
2021-12-20,82.6315,82.6315,79.2662,80.9695,98125.0
2021-12-21,81.4654,83.715,81.4654,83.4763,67085.0
2021-12-22,83.1641,83.9918,82.4524,82.8702,162545.0
2021-12-23,83.5038,83.5038,81.9428,82.604,118234.0
2021-12-24,83.5038,83.5038,81.9428,82.604,118234.0
2021-12-25,83.5038,83.5038,81.9428,82.604,118234.0
2021-12-26,83.5038,83.5038,81.9428,82.604,118234.0
2021-12-27,82.8151,85.4872,82.604,85.4046,93078.0
2021-12-28,85.377,86.1575,84.2935,84.4771,71501.0
2021-12-29,84.7342,85.0464,82.9207,84.0088,120747.0
2021-12-30,84.0731,85.1658,84.0731,84.4129,51890.0
2021-12-31,84.1007,85.2301,83.9813,84.9454,74935.0
2022-01-01,84.1007,85.2301,83.9813,84.9454,74935.0
2022-01-02,84.1007,85.2301,83.9813,84.9454,74935.0
2022-01-03,85.4597,85.9463,83.1044,83.816,89299.0
2022-01-04,84.2292,86.6809,84.2292,85.478,64968.0
2022-01-05,85.6892,85.6892,82.6958,82.806,89256.0
2022-01-06,82.9162,84.2614,82.7417,83.2375,79930.0
2022-01-07,83.2375,84.0088,82.7371,83.4671,68559.0
2022-01-08,83.2375,84.0088,82.7371,83.4671,68559.0
2022-01-09,83.2375,84.0088,82.7371,83.4671,68559.0
2022-01-10,82.6958,82.6958,80.5655,81.2082,105511.0
2022-01-11,81.5664,82.6958,79.9549,82.4754,108678.0
2022-01-12,83.2559,84.4074,82.1265,82.7141,134070.0
2022-01-13,83.2743,83.2743,81.7408,82.1265,72004.0
2022-01-14,81.3735,81.8143,79.9044,80.2533,74376.0
2022-01-15,81.3735,81.8143,79.9044,80.2533,74376.0
2022-01-16,81.3735,81.8143,79.9044,80.2533,74376.0
2022-01-17,81.3735,81.8143,79.9044,80.2533,74376.0
2022-01-18,79.4636,80.1615,78.8208,79.5922,94016.0
2022-01-19,80.6114,81.0567,79.0596,80.2625,102490.0
2022-01-20,80.2625,81.447,78.0587,78.1965,116693.0
2022-01-21,78.1873,78.9219,77.0303,77.0395,105753.0
2022-01-22,78.1873,78.9219,77.0303,77.0395,105753.0
2022-01-23,78.1873,78.9219,77.0303,77.0395,105753.0
2022-01-24,75.6438,77.2874,74.1471,77.0762,183351.0
2022-01-25,75.7907,77.4343,74.6613,75.9835,137346.0
2022-01-26,77.1864,77.6271,73.6604,74.8174,100039.0
2022-01-27,75.7448,77.4068,73.884,75.1112,148973.0
2022-01-28,74.395,75.1755,72.609,74.9826,350073.0
2022-01-29,74.395,75.1755,72.609,74.9826,350073.0
2022-01-30,74.395,75.1755,72.609,74.9826,350073.0
2022-01-31,74.7164,76.865,74.6762,76.6997,124487.0
2022-02-01,76.8375,77.1267,74.9,76.9568,112814.0
2022-02-02,75.8366,76.5436,74.4271,74.9184,166712.0
2022-02-03,74.193,74.5419,73.2747,73.5686,130736.0
2022-02-04,73.4584,74.395,72.7238,73.5502,102981.0
2022-02-05,73.4584,74.395,72.7238,73.5502,102981.0
2022-02-06,73.4584,74.395,72.7238,73.5502,102981.0
2022-02-07,73.5502,74.5603,73.4859,73.9818,79888.0
2022-02-08,73.991,75.7264,73.991,75.3499,107922.0
2022-02-09,76.6171,77.1405,75.9927,76.9201,139562.0
2022-02-10,75.4601,76.5436,74.9092,75.3316,151319.0
2022-02-11,75.5887,75.7723,73.7247,74.1471,81823.0
2022-02-12,75.5887,75.7723,73.7247,74.1471,81823.0
2022-02-13,75.5887,75.7723,73.7247,74.1471,81823.0
2022-02-14,74.0552,74.3996,72.577,73.5318,79436.0
2022-02-15,74.5052,75.3775,74.5052,75.1296,67313.0
2022-02-16,74.4317,75.7723,74.1195,75.4326,77495.0
2022-02-17,74.5419,74.7623,72.7238,72.7697,57187.0
2022-02-18,72.733,73.9818,72.733,73.2931,74469.0
2022-02-19,72.733,73.9818,72.733,73.2931,74469.0
2022-02-20,72.733,73.9818,72.733,73.2931,74469.0
2022-02-21,72.733,73.9818,72.733,73.2931,74469.0
2022-02-22,73.2288,73.8349,72.6136,73.1462,75171.0
2022-02-23,74.0461,74.0461,72.2739,72.3565,75207.0
2022-02-24,70.7037,71.7505,69.8589,71.677,121360.0
2022-02-25,72.4208,74.2756,72.1912,74.1654,87042.0
2022-02-26,72.4208,74.2756,72.1912,74.1654,87042.0
2022-02-27,72.4208,74.2756,72.1912,74.1654,87042.0
2022-02-28,73.2105,75.001,72.7146,74.6154,132111.0
2022-03-01,74.496,75.1337,71.8423,72.3473,106101.0
2022-03-02,73.1278,75.1755,72.7146,74.5786,86756.0
2022-03-03,74.8725,74.8725,72.6412,73.2472,85891.0
2022-03-04,72.1562,72.9606,71.3795,72.1284,67505.0
2022-03-05,72.1562,72.9606,71.3795,72.1284,67505.0
2022-03-06,72.1562,72.9606,71.3795,72.1284,67505.0
2022-03-07,71.7956,71.7956,70.0203,70.0203,84612.0
2022-03-08,70.4641,71.6846,69.5118,70.27,97067.0
2022-03-09,71.9065,72.563,71.4165,72.0452,62811.0
2022-03-10,70.7693,71.9805,70.5381,71.8973,71372.0
2022-03-11,72.3873,72.8265,71.1761,71.7586,73973.0
2022-03-12,72.3873,72.8265,71.1761,71.7586,73973.0
2022-03-13,72.3873,72.8265,71.1761,71.7586,73973.0
2022-03-14,72.036,73.1917,71.2593,71.6107,80670.0
2022-03-15,71.6107,72.5445,71.1853,71.9713,44846.0
2022-03-16,72.9143,74.8468,72.6435,74.7173,101187.0
2022-03-17,74.2643,74.8838,73.7372,74.6249,65143.0
2022-03-18,74.856,76.5943,74.3475,76.5758,245820.0
2022-03-19,74.856,76.5943,74.3475,76.5758,245820.0
2022-03-20,74.856,76.5943,74.3475,76.5758,245820.0
2022-03-21,75.9933,77.0843,75.6697,75.9378,96237.0
2022-03-22,76.4463,77.5744,76.3539,77.0843,92380.0
2022-03-23,76.2522,76.548,75.3877,75.8269,73901.0
2022-03-24,76.169,76.169,75.5495,76.132,41589.0
2022-03-25,76.3724,77.7315,76.3724,77.3617,72588.0
2022-03-26,76.3724,77.7315,76.3724,77.3617,72588.0
2022-03-27,76.3724,77.7315,76.3724,77.3617,72588.0
2022-03-28,77.3894,78.2308,76.5665,78.2308,75757.0
2022-03-29,79.1554,80.3435,79.1554,80.0985,79825.0
2022-03-30,80.2927,80.8105,79.1184,79.553,92896.0
2022-03-31,78.989,80.4129,78.989,79.4143,116026.0
2022-04-01,79.7934,81.2543,79.7888,81.0879,78903.0
2022-04-02,79.7934,81.2543,79.7888,81.0879,78903.0
2022-04-03,79.7934,81.2543,79.7888,81.0879,78903.0
2022-04-04,81.3098,81.43,80.7458,80.8937,79717.0
2022-04-05,80.9399,81.5594,79.9044,80.3852,79669.0
2022-04-06,80.0153,81.393,79.5808,81.0416,142119.0
2022-04-07,80.829,81.3005,80.0153,80.9029,165285.0
2022-04-08,81.0786,81.0786,79.2202,79.4975,101542.0
2022-04-09,81.0786,81.0786,79.2202,79.4975,101542.0
2022-04-10,81.0786,81.0786,79.2202,79.4975,101542.0
2022-04-11,79.6085,79.8027,77.2652,78.7024,93792.0
2022-04-12,79.7287,80.4406,78.388,78.4712,127253.0
2022-04-13,78.1199,78.8688,77.4634,78.7209,98957.0
2022-04-14,78.7579,78.7763,75.9239,76.3169,76167.0
2022-04-15,78.7579,78.7763,75.9239,76.3169,76167.0
2022-04-16,78.7579,78.7763,75.9239,76.3169,76167.0
2022-04-17,78.7579,78.7763,75.9239,76.3169,76167.0
2022-04-18,75.8084,76.2799,75.1149,75.7806,75267.0
2022-04-19,75.7159,78.9705,75.7159,78.9705,98027.0
2022-04-20,79.553,80.5608,79.3126,80.1263,103665.0
2022-04-21,79.1739,80.8937,77.4172,77.5374,106495.0
2022-04-22,77.6576,77.6576,75.7344,75.8269,92723.0
2022-04-23,77.6576,77.6576,75.7344,75.8269,92723.0
2022-04-24,77.6576,77.6576,75.7344,75.8269,92723.0
2022-04-25,75.6327,76.3631,74.0978,75.9748,85316.0
2022-04-26,75.2074,76.8347,72.2579,72.6092,88401.0
2022-04-27,72.6832,73.9407,72.6647,73.1178,94941.0
2022-04-28,74.1071,74.8838,72.5815,74.5232,73892.0
2022-04-29,74.0886,75.0687,71.5737,71.8326,107332.0
2022-04-30,74.0886,75.0687,71.5737,71.8326,107332.0
2022-05-01,74.0886,75.0687,71.5737,71.8326,107332.0
2022-05-02,71.7771,72.8866,70.6583,72.1099,92515.0
2022-05-03,72.0082,72.7248,71.1946,71.8603,63295.0
2022-05-04,72.0175,74.0747,71.0975,73.8944,69510.0
2022-05-05,72.8589,72.8681,69.8909,70.7693,63410.0
2022-05-06,70.4641,71.4119,69.3454,70.4734,70818.0
2022-05-07,70.4641,71.4119,69.3454,70.4734,70818.0
2022-05-08,70.4641,71.4119,69.3454,70.4734,70818.0
2022-05-09,69.2622,70.6907,68.7814,70.0758,118555.0
2022-05-10,71.1021,71.1021,67.3482,67.7181,198817.0
2022-05-11,67.6071,67.7319,64.5004,64.6021,163773.0
2022-05-12,64.6576,65.7949,64.1398,65.6562,91885.0
2022-05-13,66.6719,68.6846,66.6719,67.9019,89657.0
2022-05-14,66.6719,68.6846,66.6719,67.9019,89657.0
2022-05-15,66.6719,68.6846,66.6719,67.9019,89657.0
2022-05-16,67.5478,67.5478,66.2805,66.383,62074.0
2022-05-17,67.5571,68.4982,66.8629,68.256,58545.0
2022-05-18,67.3148,68.1441,65.9171,66.4948,74580.0
2022-05-19,65.7307,67.8366,65.7307,67.0353,97300.0
2022-05-20,67.9019,67.9019,66.1221,67.5291,89968.0
2022-05-21,67.9019,67.9019,66.1221,67.5291,89968.0
2022-05-22,67.9019,67.9019,66.1221,67.5291,89968.0
2022-05-23,68.6287,68.9269,67.79,68.3491,98880.0
2022-05-24,67.8553,68.7778,66.3644,68.4982,103814.0
2022-05-25,67.79,70.3293,67.79,70.2035,121497.0
2022-05-26,70.3246,70.4271,68.6194,69.8866,94425.0
2022-05-27,70.0916,71.8994,70.0916,71.8621,83022.0
2022-05-28,70.0916,71.8994,70.0916,71.8621,83022.0
2022-05-29,70.0916,71.8994,70.0916,71.8621,83022.0
2022-05-30,70.0916,71.8994,70.0916,71.8621,83022.0
2022-05-31,71.126,72.1323,70.087,71.0142,175580.0
2022-06-01,70.7719,70.7719,68.9548,69.3741,103168.0
2022-06-02,69.6164,71.2844,69.1039,71.2098,66422.0
2022-06-03,70.8744,70.9303,69.691,70.073,71495.0
2022-06-04,70.8744,70.9303,69.691,70.073,71495.0
2022-06-05,70.8744,70.9303,69.691,70.073,71495.0
2022-06-06,70.9582,70.9582,69.6444,69.9332,52947.0
2022-06-07,69.0107,70.5762,69.0014,70.4737,56102.0
2022-06-08,69.6164,69.8494,67.7807,68.023,112588.0
2022-06-09,67.5944,67.7062,65.4046,65.6003,155000.0
2022-06-10,64.7057,65.8239,64.1466,65.125,193786.0
2022-06-11,64.7057,65.8239,64.1466,65.125,193786.0
2022-06-12,64.7057,65.8239,64.1466,65.125,193786.0
2022-06-13,63.4943,63.4943,61.258,61.6027,149785.0
2022-06-14,61.5655,61.9289,60.4007,60.5498,155354.0
2022-06-15,61.0157,62.7862,60.1025,61.8264,218744.0
2022-06-16,60.0559,60.7035,59.5621,60.2516,125777.0
2022-06-17,60.9598,62.0034,60.82,61.1089,168796.0
2022-06-18,60.9598,62.0034,60.82,61.1089,168796.0
2022-06-19,60.9598,62.0034,60.82,61.1089,168796.0
2022-06-20,60.9598,62.0034,60.82,61.1089,168796.0
2022-06-21,62.3948,62.4134,61.7146,61.9568,96101.0
2022-06-22,61.3139,62.0034,60.9971,61.0623,184724.0
2022-06-23,61.1275,61.4816,60.2143,61.025,91985.0
2022-06-24,61.5934,63.7553,61.2999,63.6621,221723.0
2022-06-25,61.5934,63.7553,61.2999,63.6621,221723.0
2022-06-26,61.5934,63.7553,61.2999,63.6621,221723.0
2022-06-27,64.2025,64.4169,63.3639,63.895,92766.0
2022-06-28,64.3889,64.6219,62.4973,62.5439,70277.0
2022-06-29,63.0564,63.0564,60.1491,60.3262,164585.0
2022-06-30,59.1707,59.5434,57.7823,59.2546,308855.0
2022-07-01,58.6955,60.6616,58.6955,60.5964,106004.0
2022-07-02,58.6955,60.6616,58.6955,60.5964,106004.0
2022-07-03,58.6955,60.6616,58.6955,60.5964,106004.0
2022-07-04,58.6955,60.6616,58.6955,60.5964,106004.0
2022-07-05,59.3664,61.6214,58.2948,61.5934,122192.0
2022-07-06,61.7705,61.9382,60.6989,61.4723,106305.0
2022-07-07,62.1618,62.9539,61.7612,62.4134,84869.0
2022-07-08,62.283,62.7256,60.8014,61.6121,117010.0
2022-07-09,62.283,62.7256,60.8014,61.6121,117010.0
2022-07-10,62.283,62.7256,60.8014,61.6121,117010.0
2022-07-11,61.1834,61.4909,60.6338,60.9412,72483.0
2022-07-12,60.9691,62.283,60.5871,61.2207,92546.0
2022-07-13,60.3541,61.5375,59.8137,60.9971,83129.0
2022-07-14,60.1025,62.1758,59.7857,62.0221,101262.0
2022-07-15,63.1775,63.7739,62.1339,63.28,92908.0
2022-07-16,63.1775,63.7739,62.1339,63.28,92908.0
2022-07-17,63.1775,63.7739,62.1339,63.28,92908.0
2022-07-18,63.8298,64.7244,62.5905,62.7396,87692.0
2022-07-19,63.3359,65.153,63.3359,64.9666,222411.0
2022-07-20,64.8641,65.6655,63.8205,65.2275,107618.0
2022-07-21,64.3423,68.638,63.0191,64.6591,120259.0
2022-07-22,64.5566,65.1716,63.8391,64.7337,94819.0
2022-07-23,64.5566,65.1716,63.8391,64.7337,94819.0
2022-07-24,64.5566,65.1716,63.8391,64.7337,94819.0
2022-07-25,64.7057,65.4325,64.2398,64.9759,101829.0
2022-07-26,64.7803,65.5211,64.4448,65.1157,69341.0
2022-07-27,65.5444,66.5414,64.9946,66.1128,69905.0
2022-07-28,66.3923,67.7155,66.0406,67.6503,50273.0
2022-07-29,67.641,68.6939,67.641,68.666,65320.0
2022-07-30,67.641,68.6939,67.641,68.666,65320.0
2022-07-31,67.641,68.6939,67.641,68.666,65320.0
2022-08-01,67.995,69.3928,67.6689,69.1971,80014.0
2022-08-02,68.9082,69.2344,67.8553,68.6939,61289.0
2022-08-03,68.7405,69.5791,68.2768,69.281,78949.0
2022-08-04,69.1785,69.7562,68.9176,69.3462,125981.0
2022-08-05,69.0107,69.7841,68.5346,69.6444,85559.0
2022-08-06,69.0107,69.7841,68.5346,69.6444,85559.0
2022-08-07,69.0107,69.7841,68.5346,69.6444,85559.0
2022-08-08,69.8866,70.9862,69.7841,70.6321,97503.0
2022-08-09,70.5576,70.5576,69.8773,70.0637,109826.0
2022-08-10,71.1632,72.9989,70.8464,72.6355,95308.0
2022-08-11,72.9057,72.9057,71.6524,71.9739,114733.0
2022-08-12,72.2461,73.0908,71.7299,72.8843,87456.0
2022-08-13,72.2461,73.0908,71.7299,72.8843,87456.0
