,WHD US Equity,WHD US Equity,WHD US Equity,WHD US Equity,WHD US Equity
2021-05-28,33.656,34.2883,33.2767,34.084,271603.0
2021-05-29,33.656,34.2883,33.2767,34.084,271603.0
2021-05-30,33.656,34.2883,33.2767,34.084,271603.0
2021-05-31,33.656,34.2883,33.2767,34.084,271603.0
2021-06-01,35.0178,35.8933,34.3953,35.7668,295587.0
2021-06-02,35.9614,39.1033,35.4361,38.1694,1091622.0
2021-06-03,37.8679,39.3367,37.4788,39.1908,385564.0
2021-06-04,39.327,40.0079,37.8679,39.5799,370327.0
2021-06-05,39.327,40.0079,37.8679,39.5799,370327.0
2021-06-06,39.327,40.0079,37.8679,39.5799,370327.0
2021-06-07,39.8133,40.29,39.3367,39.6091,225803.0
2021-06-08,39.4729,40.2024,38.7725,39.9884,278527.0
2021-06-09,40.0565,40.1149,39.1908,39.3464,159310.0
2021-06-10,39.8133,40.0176,38.9865,39.7647,264607.0
2021-06-11,40.3678,40.5331,39.0643,39.9106,284133.0
2021-06-12,40.3678,40.5331,39.0643,39.9106,284133.0
2021-06-13,40.3678,40.5331,39.0643,39.9106,284133.0
2021-06-14,40.2802,40.6596,39.2686,39.6772,223308.0
2021-06-15,40.0273,41.9922,40.0273,41.7393,415637.0
2021-06-16,41.535,42.9941,41.1946,42.5467,470528.0
2021-06-17,42.3424,42.819,37.722,39.327,1149656.0
2021-06-18,38.2959,39.1227,37.1092,37.4205,969686.0
2021-06-19,38.2959,39.1227,37.1092,37.4205,969686.0
2021-06-20,38.2959,39.1227,37.1092,37.4205,969686.0
2021-06-21,37.8193,39.8522,37.6831,39.327,570180.0
2021-06-22,38.8698,39.4729,37.9652,38.2473,433581.0
2021-06-23,38.6655,38.9963,37.5955,37.615,471612.0
2021-06-24,37.8776,37.9117,36.4672,37.4399,757403.0
2021-06-25,37.615,38.257,37.1189,37.508,2400504.0
2021-06-26,37.615,38.257,37.1189,37.508,2400504.0
2021-06-27,37.615,38.257,37.1189,37.508,2400504.0
2021-06-28,37.2065,37.7123,34.94,35.2513,282595.0
2021-06-29,35.6015,36.5256,35.3583,35.4069,298044.0
2021-06-30,35.4167,36.4866,35.3486,35.7182,250059.0
2021-07-01,36.8855,38.2278,36.5742,38.1597,436643.0
2021-07-02,38.3056,38.5391,37.2648,38.0527,373791.0
2021-07-03,38.3056,38.5391,37.2648,38.0527,373791.0
2021-07-04,38.3056,38.5391,37.2648,38.0527,373791.0
2021-07-05,38.3056,38.5391,37.2648,38.0527,373791.0
2021-07-06,37.6928,38.1597,35.5042,35.9711,286213.0
2021-07-07,35.796,36.5839,35.1248,36.1073,329613.0
2021-07-08,35.1151,36.7493,35.1151,36.4866,299258.0
2021-07-09,37.2843,37.7706,36.6666,37.5566,211764.0
2021-07-10,37.2843,37.7706,36.6666,37.5566,211764.0
2021-07-11,37.2843,37.7706,36.6666,37.5566,211764.0
2021-07-12,36.8174,38.0138,36.5742,37.8679,241225.0
2021-07-13,37.3718,38.1792,36.8465,38.1111,490562.0
2021-07-14,38.5196,39.2103,36.4769,36.7006,487324.0
2021-07-15,36.1462,36.8855,34.9692,35.3583,430833.0
2021-07-16,35.9225,36.1365,34.4634,34.9303,361100.0
2021-07-17,35.9225,36.1365,34.4634,34.9303,361100.0
2021-07-18,35.9225,36.1365,34.4634,34.9303,361100.0
2021-07-19,33.3739,33.9187,32.4888,33.3156,370984.0
2021-07-20,33.4809,35.1248,33.3448,34.4439,525387.0
2021-07-21,35.5431,36.7493,35.5431,36.2337,374643.0
2021-07-22,36.0781,36.2726,35.1929,35.8544,231755.0
2021-07-23,36.2824,36.3505,34.9984,35.6598,169010.0
2021-07-24,36.2824,36.3505,34.9984,35.6598,169010.0
2021-07-25,36.2824,36.3505,34.9984,35.6598,169010.0
2021-07-26,36.0003,36.5353,35.6696,35.8641,366651.0
2021-07-27,35.6598,36.1511,35.2999,35.8446,166327.0
2021-07-28,36.2046,36.2726,35.1735,35.4361,237233.0
2021-07-29,35.6112,36.6228,34.3758,36.4575,339140.0
2021-07-30,36.0781,36.0781,34.8233,35.0567,270912.0
2021-07-31,36.0781,36.0781,34.8233,35.0567,270912.0
2021-08-01,36.0781,36.0781,34.8233,35.0567,270912.0
2021-08-02,34.9887,36.5547,34.9887,35.8155,437034.0
2021-08-03,35.5723,35.7668,34.2397,34.94,430377.0
2021-08-04,33.9868,34.2202,32.8779,33.1989,308527.0
2021-08-05,33.3739,34.0986,33.0627,33.2086,345569.0
2021-08-06,33.6852,34.1132,33.3253,33.6269,470832.0
2021-08-07,33.6852,34.1132,33.3253,33.6269,470832.0
2021-08-08,33.6852,34.1132,33.3253,33.6269,470832.0
2021-08-09,33.2767,33.8992,32.7028,33.6074,290115.0
2021-08-10,33.7825,35.4264,33.6852,34.8622,329811.0
2021-08-11,34.512,35.7182,34.3904,35.6793,373907.0
2021-08-12,35.7863,35.903,34.1521,34.6093,236658.0
2021-08-13,34.7066,35.0373,33.7922,33.9965,290863.0
2021-08-14,34.7066,35.0373,33.7922,33.9965,290863.0
2021-08-15,34.7066,35.0373,33.7922,33.9965,290863.0
2021-08-16,33.2961,33.7436,32.7028,33.2086,265270.0
2021-08-17,32.6347,33.6658,32.1191,32.693,238433.0
2021-08-18,32.9654,33.335,32.1094,32.158,226182.0
2021-08-19,31.3799,31.9051,30.7865,31.4382,293721.0
2021-08-20,30.9811,32.09,30.9811,31.5355,197641.0
2021-08-21,30.9811,32.09,30.9811,31.5355,197641.0
2021-08-22,30.9811,32.09,30.9811,31.5355,197641.0
2021-08-23,32.4693,33.2183,32.4693,33.1016,195824.0
2021-08-24,33.4129,34.4828,33.4129,34.3758,268339.0
2021-08-25,34.405,35.4653,34.1813,35.2902,293122.0
2021-08-26,34.8817,35.8787,34.7747,35.7085,351497.0
2021-08-27,36.1766,38.0884,36.1766,37.8836,353709.0
2021-08-28,36.1766,38.0884,36.1766,37.8836,353709.0
2021-08-29,36.1766,38.0884,36.1766,37.8836,353709.0
2021-08-30,37.8836,37.8836,36.8399,37.035,324084.0
2021-08-31,36.7033,37.3959,36.3425,36.5863,424989.0
2021-09-01,36.6741,37.0155,36.1474,36.8301,233776.0
2021-09-02,37.3666,37.9177,36.362,36.8692,692967.0
2021-09-03,36.7229,37.3569,35.4841,35.6207,234154.0
2021-09-04,36.7229,37.3569,35.4841,35.6207,234154.0
2021-09-05,36.7229,37.3569,35.4841,35.6207,234154.0
2021-09-06,36.7229,37.3569,35.4841,35.6207,234154.0
2021-09-07,35.3476,36.2839,35.1135,35.2305,257575.0
2021-09-08,35.094,35.8158,34.2552,34.3332,212989.0
2021-09-09,33.9723,35.016,33.943,34.3429,161192.0
2021-09-10,35.1037,35.2013,34.4112,34.6453,161132.0
2021-09-11,35.1037,35.2013,34.4112,34.6453,161132.0
2021-09-12,35.1037,35.2013,34.4112,34.6453,161132.0
2021-09-13,34.8014,35.6695,34.6258,35.3866,327236.0
2021-09-14,35.8353,35.8353,34.0893,34.2357,248155.0
2021-09-15,34.7331,36.1181,34.7331,35.9816,306024.0
2021-09-16,35.8548,35.923,34.3332,34.7331,340239.0
2021-09-17,34.8794,35.0257,33.5529,33.8065,963577.0
2021-09-18,34.8794,35.0257,33.5529,33.8065,963577.0
2021-09-19,34.8794,35.0257,33.5529,33.8065,963577.0
2021-09-20,32.9091,33.4554,32.1288,32.7433,327181.0
2021-09-21,33.1237,33.1237,31.8948,32.5483,271301.0
2021-09-22,33.0067,33.787,32.6653,32.6653,300976.0
2021-09-23,32.9774,34.6746,32.7336,34.2747,323423.0
2021-09-24,33.8845,34.8111,33.8845,34.0796,224807.0
2021-09-25,33.8845,34.8111,33.8845,34.0796,224807.0
2021-09-26,33.8845,34.8111,33.8845,34.0796,224807.0
2021-09-27,35.1232,36.6448,34.9477,36.4888,582836.0
2021-09-28,36.9277,38.1079,36.6741,36.6838,922435.0
2021-09-29,36.5961,37.2886,35.8645,35.9133,465079.0
2021-09-30,36.0986,36.9569,35.411,36.7911,498231.0
2021-10-01,36.9179,39.2881,36.8984,38.2737,754899.0
2021-10-02,36.9179,39.2881,36.8984,38.2737,754899.0
2021-10-03,36.9179,39.2881,36.8984,38.2737,754899.0
2021-10-04,39.1613,40.1074,38.5371,39.8831,901308.0
2021-10-05,40.3317,40.3415,38.6736,39.649,641311.0
2021-10-06,38.9565,39.4442,37.4641,38.3615,380569.0
2021-10-07,38.6053,39.9221,38.42,39.6685,263630.0
2021-10-08,40.244,41.5022,40.0684,40.995,692080.0
2021-10-09,40.244,41.5022,40.0684,40.995,692080.0
2021-10-10,40.244,41.5022,40.0684,40.995,692080.0
2021-10-11,41.5217,42.0777,40.7707,40.7707,335190.0
2021-10-12,40.7121,41.4729,40.1854,41.1901,235669.0
2021-10-13,40.9755,41.3754,40.5073,41.1803,224197.0
2021-10-14,41.8046,41.9411,40.8097,41.034,296783.0
2021-10-15,42.1264,42.38,40.8877,40.995,395864.0
2021-10-16,42.1264,42.38,40.8877,40.995,395864.0
2021-10-17,42.1264,42.38,40.8877,40.995,395864.0
2021-10-18,41.3461,43.2579,41.3461,42.9653,435960.0
2021-10-19,43.0725,43.4237,42.341,43.3847,333233.0
2021-10-20,43.1408,43.9016,42.7312,43.8821,282197.0
2021-10-21,43.5602,44.0674,42.7019,43.7748,337937.0
2021-10-22,43.9406,44.5551,43.2481,43.6968,236325.0
2021-10-23,43.9406,44.5551,43.2481,43.6968,236325.0
2021-10-24,43.9406,44.5551,43.2481,43.6968,236325.0
2021-10-25,44.4576,45.7841,44.3503,44.8867,264159.0
2021-10-26,45.1891,45.2184,43.9796,44.4576,375824.0
2021-10-27,43.6968,44.4429,42.3313,42.5166,287289.0
2021-10-28,42.3703,43.2871,42.3703,43.1896,172147.0
2021-10-29,43.5505,43.7699,42.0386,42.4288,319067.0
2021-10-30,43.5505,43.7699,42.0386,42.4288,319067.0
2021-10-31,43.5505,43.7699,42.0386,42.4288,319067.0
2021-11-01,43.1018,44.1357,42.5946,43.2969,364656.0
2021-11-02,43.014,43.1896,42.3215,43.053,200462.0
2021-11-03,42.6336,43.3847,42.3215,42.3995,433156.0
2021-11-04,43.3944,44.2332,40.6731,41.1706,349721.0
2021-11-05,42.2045,42.3508,40.3513,40.4488,360986.0
2021-11-06,42.2045,42.3508,40.3513,40.4488,360986.0
2021-11-07,42.2045,42.3508,40.3513,40.4488,360986.0
2021-11-08,40.6487,42.9653,40.6341,41.551,463279.0
2021-11-09,41.4729,42.6336,40.0294,42.5654,347875.0
2021-11-10,42.0972,42.7409,40.478,40.7414,232090.0
2021-11-11,41.2974,41.9606,40.6536,41.0438,306037.0
2021-11-12,41.0048,41.4534,40.3805,40.6829,140668.0
2021-11-13,41.0048,41.4534,40.3805,40.6829,140668.0
2021-11-14,41.0048,41.4534,40.3805,40.6829,140668.0
2021-11-15,40.6731,40.7999,39.9709,40.322,492180.0
2021-11-16,40.4585,41.3754,40.0879,40.4195,261542.0
2021-11-17,39.8928,40.1757,38.5371,38.9174,266433.0
2021-11-18,39.0442,39.3954,37.5812,38.0981,389797.0
2021-11-19,37.0252,37.3764,36.4693,36.8692,425845.0
2021-11-20,37.0252,37.3764,36.4693,36.8692,425845.0
2021-11-21,37.0252,37.3764,36.4693,36.8692,425845.0
2021-11-22,37.0057,37.9421,36.6936,36.7326,313800.0
2021-11-23,37.3471,38.5468,37.1813,38.0981,297405.0
2021-11-24,37.6592,38.498,37.4739,37.5617,164790.0
2021-11-25,37.6592,38.498,37.4739,37.5617,164790.0
2021-11-26,35.2147,35.821,34.1488,35.5667,281163.0
2021-11-27,35.2147,35.821,34.1488,35.5667,281163.0
2021-11-28,35.2147,35.821,34.1488,35.5667,281163.0
2021-11-29,36.662,36.882,35.6059,36.398,327493.0
2021-11-30,35.7525,36.4469,34.6964,35.6939,599283.0
2021-12-01,36.9456,36.9554,34.1097,34.7257,613521.0
2021-12-02,34.9213,36.1437,34.139,35.8308,396274.0
2021-12-03,36.5153,36.7891,34.3248,34.6182,242016.0
2021-12-04,36.5153,36.7891,34.3248,34.6182,242016.0
2021-12-05,36.5153,36.7891,34.3248,34.6182,242016.0
2021-12-06,35.4201,37.063,34.7062,36.9456,360373.0
2021-12-07,37.5617,38.6863,37.2585,37.4248,368876.0
2021-12-08,37.6204,37.8551,36.7647,37.5715,360501.0
2021-12-09,36.9358,37.5812,36.4175,37.3368,175922.0
2021-12-10,37.9235,38.9797,37.2585,38.7352,323563.0
2021-12-11,37.9235,38.9797,37.2585,38.7352,323563.0
2021-12-12,37.9235,38.9797,37.2585,38.7352,323563.0
2021-12-13,38.256,38.4027,36.9749,37.3759,239902.0
2021-12-14,37.1412,37.8746,35.9481,36.0753,237056.0
2021-12-15,36.0557,36.4078,35.0582,36.0264,278067.0
2021-12-16,36.6424,37.5617,35.909,36.0361,279377.0
2021-12-17,35.9286,36.398,34.9262,36.0166,567588.0
2021-12-18,35.9286,36.398,34.9262,36.0166,567588.0
2021-12-19,35.9286,36.398,34.9262,36.0166,567588.0
2021-12-20,34.9311,35.4201,34.1977,34.9996,159514.0
2021-12-21,35.5276,36.1046,35.3907,35.8503,450123.0
2021-12-22,36.0264,36.9358,35.5961,36.8771,144789.0
2021-12-23,36.9945,37.3025,36.4273,36.4958,106254.0
2021-12-24,36.9945,37.3025,36.4273,36.4958,106254.0
2021-12-25,36.9945,37.3025,36.4273,36.4958,106254.0
2021-12-26,36.9945,37.3025,36.4273,36.4958,106254.0
2021-12-27,36.6131,37.4443,35.5667,37.4052,235643.0
2021-12-28,37.3074,37.7279,36.8771,37.0825,147009.0
2021-12-29,36.9163,37.3954,36.486,36.8771,182223.0
2021-12-30,37.0336,37.5128,36.6424,37.2488,366308.0
2021-12-31,37.2096,37.6106,36.926,37.2879,207247.0
2022-01-01,37.2096,37.6106,36.926,37.2879,207247.0
2022-01-02,37.2096,37.6106,36.926,37.2879,207247.0
2022-01-03,37.327,40.0651,37.327,39.9674,312063.0
2022-01-04,40.1532,41.8987,40.1532,41.2484,321726.0
2022-01-05,41.7569,42.0894,40.6519,40.6812,299390.0
2022-01-06,41.6983,42.5295,40.515,41.7667,280425.0
2022-01-07,41.5516,42.0699,41.2875,41.7569,241516.0
2022-01-08,41.5516,42.0699,41.2875,41.7569,241516.0
2022-01-09,41.5516,42.0699,41.2875,41.7569,241516.0
2022-01-10,41.6787,41.6787,40.2216,41.1115,213451.0
2022-01-11,41.7765,43.6737,41.0528,43.4781,361088.0
2022-01-12,43.6248,43.7128,42.2459,43.0282,270015.0
2022-01-13,42.9989,44.5636,42.5979,42.8815,300220.0
2022-01-14,42.8522,45.0623,42.6371,44.9547,276289.0
2022-01-15,42.8522,45.0623,42.6371,44.9547,276289.0
2022-01-16,42.8522,45.0623,42.6371,44.9547,276289.0
2022-01-17,42.8522,45.0623,42.6371,44.9547,276289.0
2022-01-18,45.7468,46.6465,44.3973,44.4951,858429.0
2022-01-19,44.7591,45.561,44.0061,44.5049,354681.0
2022-01-20,44.1724,46.3434,44.055,45.2481,464236.0
2022-01-21,45.1014,45.9913,44.3289,44.3778,621658.0
2022-01-22,45.1014,45.9913,44.3289,44.3778,621658.0
2022-01-23,45.1014,45.9913,44.3289,44.3778,621658.0
2022-01-24,43.8203,45.2383,42.0601,45.0721,619856.0
2022-01-25,44.5538,47.7516,42.4513,47.0572,544219.0
2022-01-26,47.9863,49.0424,46.7736,48.1525,680949.0
2022-01-27,49.1109,49.3553,46.8519,47.6538,515671.0
2022-01-28,47.3604,48.7001,46.0891,47.6733,481186.0
2022-01-29,47.3604,48.7001,46.0891,47.6733,481186.0
2022-01-30,47.3604,48.7001,46.0891,47.6733,481186.0
2022-01-31,47.4386,48.8322,46.9105,47.3897,448706.0
2022-02-01,46.9692,48.9153,46.9497,48.6317,355610.0
2022-02-02,48.2112,48.4703,46.7052,46.8714,337994.0
2022-02-03,46.6661,46.7247,45.6099,46.0402,314461.0
2022-02-04,46.3923,48.8957,46.3336,48.3872,414708.0
2022-02-05,46.3923,48.8957,46.3336,48.3872,414708.0
2022-02-06,46.3923,48.8957,46.3336,48.3872,414708.0
2022-02-07,47.9667,49.0131,47.6049,48.1916,363776.0
2022-02-08,47.7809,47.7809,46.5683,47.1452,255551.0
2022-02-09,47.2039,48.0156,47.155,47.9374,396944.0
2022-02-10,47.2333,49.1206,46.9986,47.5364,312463.0
2022-02-11,47.6733,49.3651,47.5072,48.4165,377756.0
2022-02-12,47.6733,49.3651,47.5072,48.4165,377756.0
2022-02-13,47.6733,49.3651,47.5072,48.4165,377756.0
2022-02-14,48.0254,48.8175,47.2773,47.7222,342954.0
2022-02-15,46.5292,49.4287,46.2553,49.0424,342226.0
2022-02-16,49.3064,50.3724,47.9569,48.2601,423248.0
2022-02-17,47.8591,48.8077,47.2724,48.5339,225717.0
2022-02-18,47.6929,48.4752,46.4326,46.7247,479943.0
2022-02-19,47.6929,48.4752,46.4326,46.7247,479943.0
2022-02-20,47.6929,48.4752,46.4326,46.7247,479943.0
2022-02-21,47.6929,48.4752,46.4326,46.7247,479943.0
2022-02-22,48.0352,48.9251,46.4265,46.8323,552935.0
2022-02-23,47.2039,48.0509,45.9033,46.4998,437857.0
2022-02-24,47.4777,47.4777,44.9743,46.5781,325706.0
2022-02-25,47.2054,48.1071,45.8527,48.1071,511252.0
2022-02-26,47.2054,48.1071,45.8527,48.1071,511252.0
2022-02-27,47.2054,48.1071,45.8527,48.1071,511252.0
2022-02-28,49.1657,50.2047,47.6072,49.6558,505021.0
2022-03-01,50.2831,51.5867,46.6466,47.7641,685264.0
2022-03-02,49.3323,52.8316,48.9109,52.5375,547685.0
2022-03-03,52.1454,52.1454,50.8026,51.0182,601102.0
2022-03-04,50.6948,53.7823,50.4791,53.6549,941030.0
2022-03-05,50.6948,53.7823,50.4791,53.6549,941030.0
2022-03-06,50.6948,53.7823,50.4791,53.6549,941030.0
2022-03-07,55.2134,59.7026,54.0078,59.1341,1543881.0
2022-03-08,60.5554,62.9078,57.8501,59.4576,1873954.0
2022-03-09,58.3108,59.1145,53.3511,54.5763,1180223.0
2022-03-10,55.331,58.7812,55.331,58.4186,605177.0
2022-03-11,56.6151,57.3404,53.9294,54.5959,733644.0
2022-03-12,56.6151,57.3404,53.9294,54.5959,733644.0
2022-03-13,56.6151,57.3404,53.9294,54.5959,733644.0
2022-03-14,53.1648,53.2383,48.6462,49.5872,921368.0
2022-03-15,47.2838,48.6168,46.8917,47.7739,728691.0
2022-03-16,47.7739,47.8033,45.1782,46.7839,560623.0
2022-03-17,48.0385,50.3419,47.2936,49.695,654661.0
2022-03-18,49.646,50.5536,49.3127,49.94,779654.0
2022-03-19,49.646,50.5536,49.3127,49.94,779654.0
2022-03-20,49.646,50.5536,49.3127,49.94,779654.0
2022-03-21,51.1947,52.9026,51.1947,51.9004,410343.0
2022-03-22,51.8808,53.6255,51.4103,53.6059,567255.0
2022-03-23,54.5371,54.8899,53.106,53.6059,447482.0
2022-03-24,53.4393,53.7137,52.5473,53.0178,438475.0
2022-03-25,52.763,55.9485,52.5865,55.3604,516838.0
2022-03-26,52.763,55.9485,52.5865,55.3604,516838.0
2022-03-27,52.763,55.9485,52.5865,55.3604,516838.0
2022-03-28,53.7137,53.9,52.6845,53.057,457121.0
2022-03-29,51.6554,54.5371,50.4938,54.1744,537272.0
2022-03-30,55.1056,56.3798,53.4403,53.9588,496764.0
2022-03-31,53.155,56.1054,53.155,55.6153,548971.0
2022-04-01,55.4879,57.3502,54.9782,56.125,1115839.0
2022-04-02,55.4879,57.3502,54.9782,56.125,1115839.0
2022-04-03,55.4879,57.3502,54.9782,56.125,1115839.0
2022-04-04,56.4778,57.5168,54.8017,55.9191,458293.0
2022-04-05,55.8701,57.2223,54.4097,54.6547,305934.0
2022-04-06,55.38,55.38,53.4393,53.9098,362358.0
2022-04-07,54.0568,55.2526,52.8806,54.8507,286136.0
2022-04-08,55.4879,57.2571,55.429,56.6935,314894.0
2022-04-09,55.4879,57.2571,55.429,56.6935,314894.0
2022-04-10,55.4879,57.2571,55.429,56.6935,314894.0
2022-04-11,54.8997,55.478,53.6941,53.8706,426118.0
2022-04-12,55.1644,57.1149,55.1644,56.2818,375806.0
2022-04-13,57.1444,57.6246,56.174,57.3502,289315.0
2022-04-14,58.4872,59.5359,57.1444,59.0753,514173.0
2022-04-15,58.4872,59.5359,57.1444,59.0753,514173.0
2022-04-16,58.4872,59.5359,57.1444,59.0753,514173.0
2022-04-17,58.4872,59.5359,57.1444,59.0753,514173.0
2022-04-18,59.3105,61.4963,59.0557,60.4279,455951.0
2022-04-19,59.7908,60.8984,59.2811,59.9575,371237.0
2022-04-20,59.83,61.0847,58.8695,60.673,273519.0
2022-04-21,61.4571,61.5846,56.0368,57.1444,462320.0
2022-04-22,56.9483,57.4482,54.3606,54.9684,399259.0
2022-04-23,56.9483,57.4482,54.3606,54.9684,399259.0
2022-04-24,56.9483,57.4482,54.3606,54.9684,399259.0
2022-04-25,52.5179,52.8806,48.0973,50.0283,723689.0
2022-04-26,50.0283,52.0425,49.4696,49.8714,339000.0
2022-04-27,50.3223,50.5282,48.4404,50.3223,289472.0
2022-04-28,51.028,52.3882,48.2884,51.6554,385584.0
2022-04-29,52.2827,52.4101,48.1561,48.9403,412823.0
2022-04-30,52.2827,52.4101,48.1561,48.9403,412823.0
2022-05-01,52.2827,52.4101,48.1561,48.9403,412823.0
2022-05-02,48.5482,49.5864,47.3426,48.705,346161.0
2022-05-03,48.4894,50.2733,48.4092,49.7538,300325.0
2022-05-04,50.7046,52.4297,49.1363,51.8612,380138.0
2022-05-05,51.1751,51.2731,44.1864,47.9209,830010.0
2022-05-06,48.9697,48.9697,46.48,48.0189,341597.0
2022-05-07,48.9697,48.9697,46.48,48.0189,341597.0
2022-05-08,48.9697,48.9697,46.48,48.0189,341597.0
2022-05-09,46.5878,46.8917,43.1278,43.7943,722249.0
2022-05-10,44.4609,46.6957,43.2258,43.9022,626849.0
2022-05-11,44.6765,46.2154,43.9414,44.9117,510970.0
2022-05-12,44.7647,45.1666,43.1278,44.6569,346211.0
2022-05-13,45.4116,47.2642,45.1666,46.4898,345533.0
2022-05-14,45.4116,47.2642,45.1666,46.4898,345533.0
2022-05-15,45.4116,47.2642,45.1666,46.4898,345533.0
2022-05-16,46.5682,48.1267,46.5682,47.7837,332862.0
2022-05-17,48.5776,49.0383,47.519,47.8033,491187.0
2022-05-18,48.2051,48.2296,45.0196,46.1468,393395.0
2022-05-19,44.5197,47.5484,44.4609,46.8917,612522.0
2022-05-20,47.1759,47.6268,46.235,47.3328,383900.0
2022-05-21,47.1759,47.6268,46.235,47.3328,383900.0
2022-05-22,47.1759,47.6268,46.235,47.3328,383900.0
2022-05-23,48.2639,49.4696,47.4112,49.0285,316254.0
2022-05-24,48.3914,49.2833,47.5876,49.0089,207787.0
2022-05-25,48.8324,50.4693,48.8324,50.3811,325262.0
2022-05-26,50.9116,52.5913,50.5383,52.0412,426025.0
2022-05-27,51.5697,52.4341,51.5207,52.3948,292459.0
2022-05-28,51.5697,52.4341,51.5207,52.3948,292459.0
2022-05-29,51.5697,52.4341,51.5207,52.3948,292459.0
2022-05-30,51.5697,52.4341,51.5207,52.3948,292459.0
2022-05-31,53.4164,55.8819,51.0196,51.4911,563453.0
2022-06-01,51.8054,52.8466,51.3049,52.6305,363951.0
2022-06-02,52.5716,53.1512,51.108,51.776,393901.0
2022-06-03,51.9331,52.8859,51.2455,52.1983,258203.0
2022-06-04,51.9331,52.8859,51.2455,52.1983,258203.0
2022-06-05,51.9331,52.8859,51.2455,52.1983,258203.0
2022-06-06,52.8761,53.6325,51.8545,53.5048,301567.0
2022-06-07,53.1119,55.5676,52.935,55.047,950526.0
2022-06-08,55.656,55.656,53.1315,53.5048,329670.0
2022-06-09,52.6698,52.8447,51.388,51.5599,272045.0
2022-06-10,50.1748,50.8133,47.2084,49.1434,915160.0
2022-06-11,50.1748,50.8133,47.2084,49.1434,915160.0
2022-06-12,50.1748,50.8133,47.2084,49.1434,915160.0
2022-06-13,47.1789,47.4687,44.9884,45.6269,993200.0
2022-06-14,46.6485,46.6681,43.3578,43.9079,506535.0
2022-06-15,44.2222,44.4629,42.4148,43.6329,540603.0
2022-06-16,42.1103,43.073,41.1968,41.8156,550244.0
2022-06-17,41.9826,42.7685,37.9749,38.3875,1703271.0
2022-06-18,41.9826,42.7685,37.9749,38.3875,1703271.0
2022-06-19,41.9826,42.7685,37.9749,38.3875,1703271.0
2022-06-20,41.9826,42.7685,37.9749,38.3875,1703271.0
2022-06-21,39.7823,40.5289,38.8786,38.8885,925721.0
2022-06-22,36.5899,37.1695,35.1067,36.1774,1299067.0
2022-06-23,36.5506,37.0614,35.8139,36.6587,1398225.0
2022-06-24,37.4543,39.1733,37.0025,38.417,1314547.0
2022-06-25,37.4543,39.1733,37.0025,38.417,1314547.0
2022-06-26,37.4543,39.1733,37.0025,38.417,1314547.0
2022-06-27,38.8099,40.5289,38.3482,40.4994,575997.0
2022-06-28,41.6683,42.3559,40.8137,41.2852,852016.0
2022-06-29,41.8353,41.9237,40.5878,41.0986,542951.0
2022-06-30,40.4994,41.1084,39.1831,39.5564,501268.0
2022-07-01,39.7529,39.9696,37.7981,39.0947,394341.0
2022-07-02,39.7529,39.9696,37.7981,39.0947,394341.0
2022-07-03,39.7529,39.9696,37.7981,39.0947,394341.0
2022-07-04,39.7529,39.9696,37.7981,39.0947,394341.0
2022-07-05,37.9946,38.1075,36.531,37.9258,655791.0
2022-07-06,37.3463,38.9277,36.1872,37.1793,360798.0
2022-07-07,38.3286,39.1733,38.1616,39.0456,520013.0
2022-07-08,39.6055,39.6055,38.2696,38.7706,340263.0
2022-07-09,39.6055,39.6055,38.2696,38.7706,340263.0
2022-07-10,39.6055,39.6055,38.2696,38.7706,340263.0
2022-07-11,38.1812,38.5447,37.5134,38.2303,237700.0
2022-07-12,37.2186,37.4199,35.4456,35.7746,633750.0
2022-07-13,35.4112,36.6194,35.146,36.0988,508903.0
2022-07-14,34.6745,35.2737,34.2619,35.0576,287666.0
2022-07-15,36.1086,36.1086,34.3012,34.7334,501513.0
2022-07-16,36.1086,36.1086,34.3012,34.7334,501513.0
2022-07-17,36.1086,36.1086,34.3012,34.7334,501513.0
2022-07-18,35.8434,36.4819,35.6764,36.4033,444669.0
2022-07-19,36.5015,38.0142,36.5015,37.5624,626885.0
2022-07-20,36.7471,37.5034,36.0791,36.3247,699720.0
2022-07-21,35.2442,35.2442,34.2324,34.9495,970232.0
2022-07-22,35.4799,36.197,34.6352,35.254,611353.0
2022-07-23,35.4799,36.197,34.6352,35.254,611353.0
2022-07-24,35.4799,36.197,34.6352,35.254,611353.0
2022-07-25,35.7353,37.3757,35.3032,37.3463,344369.0
2022-07-26,37.7392,38.1714,37.0712,37.1203,447187.0
2022-07-27,37.6901,40.0967,37.091,39.7037,561193.0
2022-07-28,39.9002,40.0377,38.4071,39.2028,535815.0
2022-07-29,39.8904,41.0888,39.4483,40.853,513378.0
2022-07-30,39.8904,41.0888,39.4483,40.853,513378.0
2022-07-31,39.8904,41.0888,39.4483,40.853,513378.0
2022-08-01,39.9591,40.0721,38.6134,39.8511,400010.0
2022-08-02,40.0082,41.0495,39.8314,40.0082,370599.0
2022-08-03,40.4797,40.4847,38.3678,38.9769,322435.0
2022-08-04,39.3992,39.6448,37.2775,37.3659,454836.0
2022-08-05,37.0221,39.7234,36.5899,38.8197,435021.0
2022-08-06,37.0221,39.7234,36.5899,38.8197,435021.0
2022-08-07,37.0221,39.7234,36.5899,38.8197,435021.0
2022-08-08,38.9277,39.2912,38.2401,38.9081,543204.0
2022-08-09,39.1635,40.0868,39.0653,39.7037,323793.0
2022-08-10,39.743,39.743,38.0732,39.5957,259845.0
