,TAP US Equity,TAP US Equity,TAP US Equity,TAP US Equity,TAP US Equity
2022-05-05,49.8834,50.4885,49.5052,49.7699,1395211.0
2022-05-06,49.8266,50.5736,49.5808,50.2427,1008826.0
2022-05-07,49.8266,50.5736,49.5808,50.2427,1008826.0
2022-05-08,49.8266,50.5736,49.5808,50.2427,1008826.0
2022-05-09,49.9968,51.1598,49.5146,50.7438,1764110.0
2022-05-10,50.8856,51.8689,50.7343,51.85,1849433.0
2022-05-11,52.1998,53.8544,52.1998,52.7765,2068752.0
2022-05-12,52.8238,53.2162,51.6892,52.5402,2067243.0
2022-05-13,53.0129,53.391,52.5213,52.8805,1312920.0
2022-05-14,53.0129,53.391,52.5213,52.8805,1312920.0
2022-05-15,53.0129,53.391,52.5213,52.8805,1312920.0
2022-05-16,52.8427,53.8355,52.6631,53.6653,939778.0
2022-05-17,53.1831,53.3627,51.6024,52.8049,1771896.0
2022-05-18,52.3133,52.4267,49.4768,49.5808,1859639.0
2022-05-19,48.9474,49.1459,47.5764,48.0113,2149999.0
2022-05-20,48.4084,49.1648,47.3117,48.4368,1624683.0
2022-05-21,48.4084,49.1648,47.3117,48.4368,1624683.0
2022-05-22,48.4084,49.1648,47.3117,48.4368,1624683.0
2022-05-23,49.127,49.6376,48.6259,49.2783,1203234.0
2022-05-24,49.2594,50.8667,49.0135,50.8005,1292625.0
2022-05-25,50.895,51.5663,50.5547,51.3678,1220101.0
2022-05-26,51.7649,52.0012,51.2496,51.5569,1328934.0
2022-05-27,51.5569,52.4834,51.415,52.1431,1662131.0
2022-05-28,51.5569,52.4834,51.415,52.1431,1662131.0
2022-05-29,51.5569,52.4834,51.415,52.1431,1662131.0
2022-05-30,51.5569,52.4834,51.415,52.1431,1662131.0
2022-05-31,51.954,52.9562,51.311,52.7954,2716827.0
2022-06-01,52.9278,53.0696,50.3892,51.7365,1599060.0
2022-06-02,51.8317,51.8317,50.2798,51.3937,1169199.0
2022-06-03,51.1748,51.4889,50.8701,50.9939,985046.0
2022-06-04,51.1748,51.4889,50.8701,50.9939,985046.0
2022-06-05,51.1748,51.4889,50.8701,50.9939,985046.0
2022-06-06,51.3842,51.6508,50.9177,51.4699,969759.0
2022-06-07,51.1557,52.1506,51.0319,52.0316,959350.0
2022-06-08,51.7841,52.2792,51.289,51.3461,706392.0
2022-06-09,51.3747,51.6413,49.899,49.899,788419.0
2022-06-10,49.0516,50.3226,48.6327,49.8323,907768.0
2022-06-11,49.0516,50.3226,48.6327,49.8323,907768.0
2022-06-12,49.0516,50.3226,48.6327,49.8323,907768.0
2022-06-13,49.2135,49.6514,47.8996,48.2042,1568702.0
2022-06-14,48.2233,49.1278,47.9948,48.8993,1580527.0
2022-06-15,49.3467,49.7942,48.7755,49.3372,1386128.0
2022-06-16,48.566,48.6422,47.8853,48.0424,1628885.0
2022-06-17,48.3375,48.4518,47.0903,47.9567,3788532.0
2022-06-18,48.3375,48.4518,47.0903,47.9567,3788532.0
2022-06-19,48.3375,48.4518,47.0903,47.9567,3788532.0
2022-06-20,48.3375,48.4518,47.0903,47.9567,3788532.0
2022-06-21,47.4997,49.8609,47.4664,49.7085,1753577.0
2022-06-22,49.1658,50.4131,49.0326,50.1941,1291377.0
2022-06-23,50.1941,51.2985,50.0894,51.2224,1513396.0
2022-06-24,51.6222,53.4407,51.3318,53.098,1661568.0
2022-06-25,51.6222,53.4407,51.3318,53.098,1661568.0
2022-06-26,51.6222,53.4407,51.3318,53.098,1661568.0
2022-06-27,53.0694,53.3027,52.5743,52.7267,1198897.0
2022-06-28,53.8882,54.9831,52.898,53.0885,1587157.0
2022-06-29,53.0694,53.5455,52.1554,52.7076,1343365.0
2022-06-30,52.203,52.422,51.5461,51.8983,1418962.0
2022-07-01,51.8698,53.0885,51.5984,52.9552,1182433.0
2022-07-02,51.8698,53.0885,51.5984,52.9552,1182433.0
2022-07-03,51.8698,53.0885,51.5984,52.9552,1182433.0
2022-07-04,51.8698,53.0885,51.5984,52.9552,1182433.0
2022-07-05,52.4696,52.8695,51.6889,52.6886,1779324.0
2022-07-06,52.7076,53.0218,51.6889,52.5838,1396505.0
2022-07-07,52.5934,52.8028,51.8412,52.0126,1196761.0
2022-07-08,52.2316,53.1741,51.9555,52.8409,1546189.0
2022-07-09,52.2316,53.1741,51.9555,52.8409,1546189.0
2022-07-10,52.2316,53.1741,51.9555,52.8409,1546189.0
2022-07-11,52.5553,53.7549,52.5553,53.3741,1488431.0
2022-07-12,53.355,55.6206,53.3455,54.6499,2294430.0
2022-07-13,54.7451,55.8494,54.7165,55.4592,1887464.0
2022-07-14,54.5547,55.4782,54.2119,55.3925,1654378.0
2022-07-15,55.8114,56.1161,55.1926,55.8305,1703856.0
2022-07-16,55.8114,56.1161,55.1926,55.8305,1703856.0
2022-07-17,55.8114,56.1161,55.1926,55.8305,1703856.0
2022-07-18,55.9828,56.535,55.1402,55.3259,1820088.0
2022-07-19,55.8114,56.1732,55.4211,55.7638,1410973.0
2022-07-20,55.5829,55.9209,54.8498,55.1164,1343200.0
2022-07-21,54.8308,54.8689,54.1072,54.4404,1546788.0
2022-07-22,54.231,55.3819,54.0881,55.1354,1833915.0
2022-07-23,54.231,55.3819,54.0881,55.1354,1833915.0
2022-07-24,54.231,55.3819,54.0881,55.1354,1833915.0
2022-07-25,55.3259,55.7257,54.7357,55.4306,1471883.0
2022-07-26,55.1926,55.7257,55.0022,55.3354,1176679.0
2022-07-27,55.2973,56.2494,54.6689,56.0971,1214207.0
2022-07-28,55.8019,56.3446,55.0688,56.2113,1845590.0
2022-07-29,56.2113,56.9825,55.7257,56.8873,1591076.0
2022-07-30,56.2113,56.9825,55.7257,56.8873,1591076.0
2022-07-31,56.2113,56.9825,55.7257,56.8873,1591076.0
2022-08-01,56.6397,57.2396,56.4826,56.8206,1892576.0
2022-08-02,54.2786,54.4023,50.594,50.8796,6237483.0
2022-08-03,50.8891,52.6695,50.8891,51.5937,2788241.0
2022-08-04,51.3366,51.7365,50.3084,50.375,2075949.0
2022-08-05,50.4036,51.4985,50.0703,51.4794,1247775.0
2022-08-06,50.4036,51.4985,50.0703,51.4794,1247775.0
2022-08-07,50.4036,51.4985,50.0703,51.4794,1247775.0
2022-08-08,51.527,52.5934,51.508,52.0221,1375910.0
2022-08-09,52.3649,52.5553,52.0507,52.4886,1218982.0
2022-08-10,52.7838,53.561,52.5172,53.0504,1141113.0
2022-08-11,53.3074,54.8308,53.0408,53.9834,1275212.0
2022-08-12,54.1262,54.3262,53.4217,53.9929,1078323.0
2022-08-13,54.1262,54.3262,53.4217,53.9929,1078323.0
2022-08-14,54.1262,54.3262,53.4217,53.9929,1078323.0
2022-08-15,53.7073,54.0358,53.355,53.7549,987361.0
2022-08-16,53.7359,54.0453,53.4693,53.774,1190396.0
2022-08-17,53.355,53.6502,52.5267,53.0123,1357603.0
2022-08-18,52.9456,53.574,52.5838,53.4312,1018464.0
2022-08-19,53.1551,53.5931,52.7933,53.4026,936842.0
2022-08-20,53.1551,53.5931,52.7933,53.4026,936842.0
2022-08-21,53.1551,53.5931,52.7933,53.4026,936842.0
2022-08-22,53.0789,53.1646,52.5838,52.6791,825476.0
2022-08-23,52.9076,53.317,52.8266,53.2027,779538.0
2022-08-24,53.2884,54.0025,52.9552,53.9072,884426.0
2022-08-25,53.9168,54.1453,52.8409,53.0028,1182320.0
2022-08-26,53.0313,53.2191,51.2509,51.289,1020419.0
2022-08-27,53.0313,53.2191,51.2509,51.289,1020419.0
2022-08-28,53.0313,53.2191,51.2509,51.289,1020419.0
2022-08-29,51.0034,51.1748,50.5559,50.6606,1019981.0
2022-08-30,50.8415,50.9939,49.6895,49.7466,1389503.0
2022-08-31,49.8323,50.0894,48.9373,49.1944,1873358.0
2022-09-01,48.8779,49.4486,48.3887,49.2711,1358305.0
2022-09-02,49.8178,50.4413,49.3766,49.5876,1160940.0
2022-09-03,49.8178,50.4413,49.3766,49.5876,1160940.0
2022-09-04,49.8178,50.4413,49.3766,49.5876,1160940.0
2022-09-05,49.8178,50.4413,49.3766,49.5876,1160940.0
2022-09-06,50.1344,50.3022,49.2498,49.5397,1016919.0
2022-09-07,49.3766,50.1727,49.2328,50.096,944291.0
2022-09-08,49.8946,49.9329,48.9546,49.7027,1071132.0
2022-09-09,50.0384,50.5564,49.7123,50.0384,903520.0
2022-09-10,50.0384,50.5564,49.7123,50.0384,903520.0
2022-09-11,50.0384,50.5564,49.7123,50.0384,903520.0
2022-09-12,50.4605,51.247,50.3872,51.1031,1480349.0
2022-09-13,50.4988,50.8633,48.9738,49.1368,1171747.0
2022-09-14,49.1656,49.4725,48.2113,48.5805,948372.0
2022-09-15,48.6093,49.2759,48.3695,48.8587,1124995.0
2022-09-16,48.7916,48.993,47.9955,48.3791,2203210.0
2022-09-17,48.7916,48.993,47.9955,48.3791,2203210.0
2022-09-18,48.7916,48.993,47.9955,48.3791,2203210.0
2022-09-19,47.9571,49.1848,47.9571,49.0217,886105.0
2022-09-20,48.734,48.734,47.5351,47.8804,1488702.0
2022-09-21,48.0338,48.4846,47.2761,47.2761,974690.0
2022-09-22,47.5159,47.598,47.0939,47.1418,1379768.0
2022-09-23,46.2882,46.4609,44.9358,45.7319,1616660.0
2022-09-24,46.2882,46.4609,44.9358,45.7319,1616660.0
2022-09-25,46.2882,46.4609,44.9358,45.7319,1616660.0
2022-09-26,45.377,45.8086,45.0701,45.5497,1459348.0
2022-09-27,45.9813,46.2786,45.3962,45.6456,1253435.0
2022-09-28,45.8566,46.4992,45.4585,46.3457,1095196.0
2022-09-29,46.4704,46.48,45.4537,46.2019,1533770.0
2022-09-30,46.3745,46.8829,45.9909,46.0292,1416803.0
2022-10-01,46.3745,46.8829,45.9909,46.0292,1416803.0
2022-10-02,46.3745,46.8829,45.9909,46.0292,1416803.0
2022-10-03,46.317,46.8733,46.0532,46.5951,1092759.0
2022-10-04,47.0267,47.7173,46.998,47.2377,971856.0
2022-10-05,46.6814,46.9212,46.0484,46.48,1146067.0
2022-10-06,46.2786,46.4896,45.588,45.7798,903438.0
2022-10-07,45.5784,45.7703,44.7775,45.0989,1032453.0
2022-10-08,45.5784,45.7703,44.7775,45.0989,1032453.0
2022-10-09,45.5784,45.7703,44.7775,45.0989,1032453.0
2022-10-10,45.2235,45.5017,44.9934,45.377,840161.0
2022-10-11,45.4058,46.1347,44.907,45.799,989642.0
2022-10-12,46.058,47.4008,45.8086,46.7678,1413885.0
2022-10-13,46.3074,47.6406,46.058,47.4296,1206407.0
2022-10-14,47.5926,47.9139,46.6527,46.8061,906827.0
2022-10-15,47.5926,47.9139,46.6527,46.8061,906827.0
2022-10-16,47.5926,47.9139,46.6527,46.8061,906827.0
2022-10-17,47.4392,47.631,46.9212,47.1131,1013210.0
2022-10-18,47.6502,47.89,46.8253,47.209,1023795.0
2022-10-19,47.0939,47.2569,46.2834,46.3361,921138.0
2022-10-20,46.4512,46.6623,46.0389,46.269,910571.0
2022-10-21,46.4417,47.3241,46.2306,47.1514,954257.0
2022-10-22,46.4417,47.3241,46.2306,47.1514,954257.0
2022-10-23,46.4417,47.3241,46.2306,47.1514,954257.0
2022-10-24,47.4679,48.2257,47.2496,47.7653,811474.0
2022-10-25,47.6981,48.6765,47.4775,48.5038,1003902.0
2022-10-26,48.5326,49.0122,47.9475,48.0146,1145653.0
2022-10-27,48.264,48.8107,47.7365,47.8324,1315205.0
2022-10-28,48.0722,49.0409,48.0578,49.0122,891986.0
2022-10-29,48.0722,49.0409,48.0578,49.0122,891986.0
2022-10-30,48.0722,49.0409,48.0578,49.0122,891986.0
2022-10-31,49.0697,49.463,48.2353,48.3695,1739854.0
2022-11-01,48.2928,48.2928,44.9838,46.8157,3553362.0
2022-11-02,47.1226,48.7004,47.0987,47.3241,2798636.0
2022-11-03,46.8541,47.6885,46.6239,47.4583,1404495.0
2022-11-04,48.101,49.1368,47.8708,49.1081,1253072.0
2022-11-05,48.101,49.1368,47.8708,49.1081,1253072.0
2022-11-06,48.101,49.1368,47.8708,49.1081,1253072.0
2022-11-07,49.4054,49.7603,48.139,48.8971,1119952.0
2022-11-08,48.9162,49.4821,48.6765,49.1944,1005996.0
2022-11-09,48.9546,48.9546,47.6789,47.7269,1072282.0
2022-11-10,48.8203,49.9761,48.7628,49.3479,1074427.0
2022-11-11,49.3574,50.0097,48.5605,49.7795,1440342.0
2022-11-12,49.3574,50.0097,48.5605,49.7795,1440342.0
2022-11-13,49.3574,50.0097,48.5605,49.7795,1440342.0
2022-11-14,49.7795,50.4892,49.6356,49.8274,806119.0
2022-11-15,50.0193,50.4077,49.7603,49.9521,1249252.0
2022-11-16,50.1344,50.2399,49.5301,49.9809,649881.0
2022-11-17,49.5109,50.9017,49.5109,50.8441,949120.0
2022-11-18,51.3812,51.5443,51.0168,51.3141,1030762.0
2022-11-19,51.3812,51.5443,51.0168,51.3141,1030762.0
2022-11-20,51.3812,51.5443,51.0168,51.3141,1030762.0
2022-11-21,50.9208,52.3883,50.9208,52.1102,1152230.0
2022-11-22,52.4171,52.8967,51.9999,52.561,953109.0
2022-11-23,52.6473,53.0453,52.5514,53.0118,734679.0
2022-11-24,52.6473,53.0453,52.5514,53.0118,734679.0
2022-11-25,53.0118,53.3763,52.8871,53.3091,378213.0
2022-11-26,53.0118,53.3763,52.8871,53.3091,378213.0
2022-11-27,53.0118,53.3763,52.8871,53.3091,378213.0
2022-11-28,52.9159,53.4242,52.6761,52.6857,979330.0
2022-11-29,52.6377,53.0952,52.3308,52.6761,860598.0
2022-11-30,52.8775,53.2036,51.832,52.8583,2272936.0
2022-12-01,52.9452,53.5875,52.9452,53.0901,1067306.0
2022-12-02,52.8873,53.7951,52.8631,53.6696,1111844.0
2022-12-03,52.8873,53.7951,52.8631,53.6696,1111844.0
2022-12-04,52.8873,53.7951,52.8631,53.6696,1111844.0
2022-12-05,53.206,53.3412,52.583,52.6362,1064978.0
2022-12-06,51.9118,52.3851,50.6756,51.4386,1664277.0
2022-12-07,51.5448,51.8539,50.9943,51.2358,1211729.0
2022-12-08,51.284,51.3468,50.5887,50.8591,1065923.0
2022-12-09,50.7529,51.0329,50.1782,50.6659,1157672.0
2022-12-10,50.7529,51.0329,50.1782,50.6659,1157672.0
2022-12-11,50.7529,51.0329,50.1782,50.6659,1157672.0
2022-12-12,50.6176,51.1585,50.2796,51.1488,956386.0
2022-12-13,51.8345,51.9215,50.6659,50.8108,1597736.0
2022-12-14,50.6756,51.5207,50.4921,51.0812,1288330.0
2022-12-15,50.5597,50.7818,49.7301,49.9706,1177666.0
2022-12-16,49.4394,49.7194,48.8985,49.4297,2243990.0
2022-12-17,49.4394,49.7194,48.8985,49.4297,2243990.0
2022-12-18,49.4394,49.7194,48.8985,49.4297,2243990.0
2022-12-19,49.478,50.3424,49.3476,49.9223,1171634.0
2022-12-20,49.9995,50.0237,48.9854,49.0337,1026300.0
2022-12-21,49.2655,49.8064,49.1448,49.6905,791676.0
2022-12-22,49.5842,49.8064,49.0289,49.6808,763162.0
2022-12-23,49.7098,50.1541,49.5215,50.1541,536208.0
2022-12-24,49.7098,50.1541,49.5215,50.1541,536208.0
2022-12-25,49.7098,50.1541,49.5215,50.1541,536208.0
2022-12-26,49.7098,50.1541,49.5215,50.1541,536208.0
2022-12-27,50.2217,50.7432,50.2023,50.5404,639999.0
2022-12-28,50.4631,50.6852,49.5649,49.6229,921213.0
2022-12-29,49.6132,49.9126,49.5987,49.8353,744999.0
2022-12-30,49.6325,49.8595,49.3621,49.7581,993228.0
2022-12-31,49.6325,49.8595,49.3621,49.7581,993228.0
2023-01-01,49.6325,49.8595,49.3621,49.7581,993228.0
2023-01-02,49.6325,49.8595,49.3621,49.7581,993228.0
2023-01-03,48.8213,48.9371,46.9959,47.7492,2770362.0
2023-01-04,48.0776,49.816,47.9617,49.6035,1672111.0
2023-01-05,48.7343,49.0241,47.5271,47.8844,1849824.0
2023-01-06,49.1206,49.4432,48.7247,49.14,2145002.0
2023-01-07,49.1206,49.4432,48.7247,49.14,2145002.0
2023-01-08,49.1206,49.4432,48.7247,49.14,2145002.0
2023-01-09,48.9951,49.4297,48.4446,48.4929,1466930.0
2023-01-10,48.6088,49.2462,48.5219,49.1206,1225645.0
2023-01-11,49.1979,49.5359,48.9758,49.1786,1641376.0
2023-01-12,49.1206,49.2172,48.4475,48.6088,1143011.0
2023-01-13,48.3963,49.1593,48.2514,49.0241,1126061.0
2023-01-14,48.3963,49.1593,48.2514,49.0241,1126061.0
2023-01-15,48.3963,49.1593,48.2514,49.0241,1126061.0
2023-01-16,48.3963,49.1593,48.2514,49.0241,1126061.0
2023-01-17,49.082,49.3718,48.6329,48.6571,1691597.0
2023-01-18,48.5991,48.8889,47.2905,47.3532,1483731.0
2023-01-19,47.2277,48.0196,46.8269,47.8941,1356257.0
2023-01-20,48.0003,48.2804,47.5657,48.2707,906349.0
2023-01-21,48.0003,48.2804,47.5657,48.2707,906349.0
2023-01-22,48.0003,48.2804,47.5657,48.2707,906349.0
2023-01-23,48.4349,48.6184,47.9617,48.377,1069854.0
2023-01-24,48.5508,50.2313,48.5508,49.7098,1322780.0
2023-01-25,49.7774,51.4096,49.4973,51.1102,1899371.0
2023-01-26,51.004,51.7476,50.7142,50.9653,2600277.0
2023-01-27,50.5211,50.6756,49.2016,49.5456,2211817.0
2023-01-28,50.5211,50.6756,49.2016,49.5456,2211817.0
2023-01-29,50.5211,50.6756,49.2016,49.5456,2211817.0
2023-01-30,49.4877,50.27,49.3138,49.478,1187244.0
2023-01-31,49.7774,50.7915,49.14,50.7818,1387286.0
2023-02-01,50.608,51.6414,50.579,51.4869,2016486.0
2023-02-02,51.2068,52.3754,50.9364,52.3271,1999593.0
2023-02-03,52.3271,52.443,51.1102,51.7863,1850554.0
2023-02-04,52.3271,52.443,51.1102,51.7863,1850554.0
2023-02-05,52.3271,52.443,51.1102,51.7863,1850554.0
2023-02-06,51.4675,51.8732,51.2042,51.7476,1939830.0
2023-02-07,51.2068,51.2068,50.2989,50.5114,1991063.0
2023-02-08,50.241,50.719,49.449,49.6518,1979139.0
2023-02-09,49.845,49.9609,49.3039,49.4683,1087204.0
2023-02-10,49.4683,49.705,49.2269,49.6808,901185.0
2023-02-11,49.4683,49.705,49.2269,49.6808,901185.0
2023-02-12,49.4683,49.705,49.2269,49.6808,901185.0
2023-02-13,49.7484,50.2313,49.449,50.1927,1232012.0
2023-02-14,50.1058,50.3279,49.6808,49.8836,1207668.0
2023-02-15,49.8836,50.5404,49.5553,50.5211,922473.0
2023-02-16,49.6325,50.0285,49.5553,49.6422,1028849.0
2023-02-17,49.6035,50.3376,49.4973,50.241,1919184.0
2023-02-18,49.6035,50.3376,49.4973,50.241,1919184.0
2023-02-19,49.6035,50.3376,49.4973,50.241,1919184.0
2023-02-20,49.6035,50.3376,49.4973,50.241,1919184.0
2023-02-21,54.3553,54.3553,51.371,51.8152,3407136.0
2023-02-22,51.284,51.738,50.637,51.1585,2474943.0
2023-02-23,51.4965,51.8201,51.0716,51.6704,1827836.0
2023-02-24,51.3516,52.047,51.1488,51.9408,1334304.0
2023-02-25,51.3516,52.047,51.1488,51.9408,1334304.0
2023-02-26,51.3516,52.047,51.1488,51.9408,1334304.0
2023-02-27,52.2885,52.3657,51.6317,51.9118,1440313.0
2023-02-28,51.8152,52.2873,51.3516,51.371,1841240.0
2023-03-01,51.0716,51.3323,50.608,51.2358,2054630.0
2023-03-02,51.1579,51.8782,51.0216,51.8587,1323926.0
2023-03-03,51.849,52.1215,51.372,52.0339,1172952.0
2023-03-04,51.849,52.1215,51.372,52.0339,1172952.0
2023-03-05,51.849,52.1215,51.372,52.0339,1172952.0
2023-03-06,51.8392,52.2286,51.5472,51.6738,1664380.0
2023-03-07,51.6154,51.9317,51.1092,51.4304,1377576.0
2023-03-08,51.9171,54.1947,51.9171,52.9002,4905257.0
2023-03-09,53.1824,53.1824,51.0606,51.6446,2562893.0
2023-03-10,51.8295,52.0826,50.6907,50.9146,1559301.0
2023-03-11,51.8295,52.0826,50.6907,50.9146,1559301.0
2023-03-12,51.8295,52.0826,50.6907,50.9146,1559301.0
2023-03-13,50.4182,51.2163,50.0678,50.6907,1667951.0
2023-03-14,51.1092,51.4304,49.8926,50.4669,1456736.0
2023-03-15,49.5714,50.7102,49.0701,50.6712,1529840.0
2023-03-16,50.5836,50.6518,49.8001,50.1067,1414032.0
2023-03-17,49.6201,49.7807,48.2379,48.5786,5250091.0
2023-03-18,49.6201,49.7807,48.2379,48.5786,5250091.0
2023-03-19,49.6201,49.7807,48.2379,48.5786,5250091.0
2023-03-20,48.9582,49.7563,48.929,49.5033,1484361.0
2023-03-21,49.9802,49.9802,49.3475,49.5519,1517153.0
2023-03-22,49.6298,49.805,48.6467,48.6565,996949.0
2023-03-23,48.6565,49.0555,48.0627,48.2379,1087746.0
2023-03-24,48.2477,49.3865,48.0043,49.3475,1083658.0
2023-03-25,48.2477,49.3865,48.0043,49.3475,1083658.0
2023-03-26,48.2477,49.3865,48.0043,49.3475,1083658.0
2023-03-27,49.6979,50.0873,49.6201,49.7174,1124999.0
2023-03-28,49.7271,50.4863,49.7174,50.0289,857038.0
2023-03-29,50.4571,50.642,50.1846,50.5642,1036368.0
2023-03-30,51.0119,51.1579,50.0386,50.3111,1269943.0
2023-03-31,50.5544,50.5593,50.0678,50.3014,1480581.0
2023-04-01,50.5544,50.5593,50.0678,50.3014,1480581.0
2023-04-02,50.5544,50.5593,50.0678,50.3014,1480581.0
2023-04-03,50.4279,51.2747,50.4279,50.7296,1263969.0
2023-04-04,51.0022,51.1482,50.0775,50.5544,1582919.0
2023-04-05,50.6323,51.0995,50.5447,51.0995,1714775.0
2023-04-06,51.3331,51.5375,50.5934,50.7588,1068764.0
2023-04-07,51.3331,51.5375,50.5934,50.7588,1068764.0
2023-04-08,51.3331,51.5375,50.5934,50.7588,1068764.0
2023-04-09,51.3331,51.5375,50.5934,50.7588,1068764.0
2023-04-10,50.6323,51.7419,50.5155,51.7322,1487637.0
2023-04-11,51.81,52.8223,51.81,52.6082,1487714.0
2023-04-12,52.6568,52.9683,52.3162,52.8223,2315795.0
2023-04-13,52.725,55.4405,52.725,54.73,4250714.0
2023-04-14,54.4769,55.1485,54.3699,54.5645,1905051.0
2023-04-15,54.4769,55.1485,54.3699,54.5645,1905051.0
2023-04-16,54.4769,55.1485,54.3699,54.5645,1905051.0
2023-04-17,54.6619,55.4843,54.5061,55.46,1984260.0
2023-04-18,55.2264,56.1851,55.2264,55.7909,2584461.0
2023-04-19,55.5087,56.1121,55.5087,55.898,1888124.0
2023-04-20,55.4795,56.3214,55.4795,56.1608,2190533.0
2023-04-21,56.0148,56.9687,56.0148,56.7643,1888985.0
2023-04-22,56.0148,56.9687,56.0148,56.7643,1888985.0
2023-04-23,56.0148,56.9687,56.0148,56.7643,1888985.0
2023-04-24,56.9492,57.6792,56.7059,56.7351,1860631.0
2023-04-25,56.5209,57.2023,56.5209,57.1439,1660377.0
2023-04-26,57.1439,57.6889,57.1313,57.5526,1307452.0
2023-04-27,57.5818,57.9585,57.3823,57.5137,1736136.0
2023-04-28,57.3969,58.0198,56.8616,57.8933,1906336.0
2023-04-29,57.3969,58.0198,56.8616,57.8933,1906336.0
2023-04-30,57.3969,58.0198,56.8616,57.8933,1906336.0
2023-05-01,57.8836,59.11,57.8836,58.8374,2595406.0
2023-05-02,61.1346,64.8915,61.1346,63.3439,8686377.0
2023-05-03,63.9766,64.1713,62.8086,63.2271,4657607.0
2023-05-04,63.3829,63.7333,62.7405,63.2758,2488792.0
2023-05-05,63.0519,63.743,62.867,63.159,1586425.0
2023-05-06,63.0519,63.743,62.867,63.159,1586425.0
2023-05-07,63.0519,63.743,62.867,63.159,1586425.0
2023-05-08,62.7502,63.1931,62.6285,62.7502,1835791.0
2023-05-09,62.4971,63.1201,62.1954,62.7989,1560924.0
2023-05-10,62.7599,63.2174,62.5069,62.721,2789307.0
2023-05-11,62.4387,62.7356,62.0494,62.2927,2404134.0
2023-05-12,62.3122,62.6821,62.2441,62.5361,1709231.0
2023-05-13,62.3122,62.6821,62.2441,62.5361,1709231.0
2023-05-14,62.3122,62.6821,62.2441,62.5361,1709231.0
2023-05-15,62.8573,63.2174,61.8937,62.0007,2135902.0
2023-05-16,61.4654,62.1759,60.9252,61.5043,2926045.0
2023-05-17,61.4167,61.4167,59.8445,60.4726,3795562.0
2023-05-18,60.093,60.385,59.6842,60.2293,2350671.0
2023-05-19,60.4045,61.3097,60.239,60.9398,2106207.0
2023-05-20,60.4045,61.3097,60.239,60.9398,2106207.0
2023-05-21,60.4045,61.3097,60.239,60.9398,2106207.0
2023-05-22,61.2026,61.3194,60.7354,60.7841,2187734.0
2023-05-23,60.716,60.7257,59.947,59.9762,1639675.0
2023-05-24,59.9762,60.0054,59.0224,59.2852,2287728.0
2023-05-25,58.9348,59.475,58.4335,59.11,1964071.0
2023-05-26,59.0905,59.2268,58.3021,59.0224,1739538.0
2023-05-27,59.0905,59.2268,58.3021,59.0224,1739538.0
2023-05-28,59.0905,59.2268,58.3021,59.0224,1739538.0
2023-05-29,59.0905,59.2268,58.3021,59.0224,1739538.0
2023-05-30,57.9712,59.0224,57.9128,58.7888,2440289.0
2023-05-31,59.3046,60.424,59.1489,60.2001,4271828.0
2023-06-01,60.2687,61.1799,60.0041,61.0721,2688817.0
2023-06-02,61.4151,63.0122,61.2779,62.5811,2647456.0
2023-06-03,61.4151,63.0122,61.2779,62.5811,2647456.0
2023-06-04,61.4151,63.0122,61.2779,62.5811,2647456.0
2023-06-05,62.4537,63.1102,62.0715,62.5223,1942875.0
2023-06-06,64.3545,64.5505,62.8848,63.8254,4092945.0
2023-06-07,63.6883,65.1678,63.4433,64.815,3094547.0
2023-06-08,65.2462,65.3099,64.5113,65.06,2374477.0
2023-06-09,65.158,65.7508,64.9032,65.1188,2208651.0
2023-06-10,65.158,65.7508,64.9032,65.1188,2208651.0
2023-06-11,65.158,65.7508,64.9032,65.1188,2208651.0
2023-06-12,65.4519,65.9712,65.324,65.7459,2799621.0
2023-06-13,65.6283,66.7551,65.5989,66.3828,3083231.0
2023-06-14,66.2652,66.5101,65.932,66.0888,1559625.0
2023-06-15,66.1378,66.3926,65.109,65.256,2032402.0
2023-06-16,65.4911,65.6062,64.7171,64.9424,2523071.0
2023-06-17,65.4911,65.6062,64.7171,64.9424,2523071.0
2023-06-18,65.4911,65.6062,64.7171,64.9424,2523071.0
2023-06-19,65.4911,65.6062,64.7171,64.9424,2523071.0
2023-06-20,64.9718,65.5303,64.864,65.256,1414158.0
2023-06-21,65.4519,65.5499,64.913,65.1972,2128704.0
2023-06-22,65.5009,65.5205,64.8542,65.1286,1049508.0
2023-06-23,65.2658,65.6479,64.7465,64.8444,1701164.0
2023-06-24,65.2658,65.6479,64.7465,64.8444,1701164.0
2023-06-25,65.2658,65.6479,64.7465,64.8444,1701164.0
2023-06-26,64.962,65.0649,63.992,64.3447,2290099.0
2023-06-27,64.2565,64.6289,63.9822,64.4819,2037037.0
2023-06-28,64.188,64.4917,64.09,64.3251,1698052.0
2023-06-29,64.2761,64.6338,64.09,64.2957,1820295.0
2023-06-30,64.1782,64.5995,64.0606,64.5113,2408745.0
2023-07-01,64.1782,64.5995,64.0606,64.5113,2408745.0
2023-07-02,64.1782,64.5995,64.0606,64.5113,2408745.0
2023-07-03,64.3153,65.4715,64.3055,65.2658,1943966.0
2023-07-04,64.3153,65.4715,64.3055,65.2658,1943966.0
2023-07-05,65.0208,65.4684,64.913,65.2952,2093357.0
2023-07-06,65.1678,65.1678,64.6191,64.7563,2051079.0
2023-07-07,64.6681,65.0208,64.4525,64.5897,1898684.0
2023-07-08,64.6681,65.0208,64.4525,64.5897,1898684.0
