,AVA US Equity,AVA US Equity,AVA US Equity,AVA US Equity,AVA US Equity
2022-05-30,39.9703,40.4664,39.8968,40.4389,393562.0
2022-05-31,40.0438,40.3562,39.6395,39.9151,440272.0
2022-06-01,40.0621,40.1081,39.5843,39.7038,366219.0
2022-06-02,39.9611,39.9611,39.0284,39.6395,266777.0
2022-06-03,39.5843,39.7865,39.4189,39.5476,299905.0
2022-06-04,39.5843,39.7865,39.4189,39.5476,299905.0
2022-06-05,39.5843,39.7865,39.4189,39.5476,299905.0
2022-06-06,39.8324,39.8324,39.4373,39.6027,455962.0
2022-06-07,39.6119,39.8876,39.4098,39.7589,339475.0
2022-06-08,39.5292,39.7405,39.203,39.2352,417822.0
2022-06-09,39.1709,39.774,38.7666,38.9044,476234.0
2022-06-10,38.6471,39.5981,38.6012,39.4006,390196.0
2022-06-11,38.6471,39.5981,38.6012,39.4006,390196.0
2022-06-12,38.6471,39.5981,38.6012,39.4006,390196.0
2022-06-13,39.18,39.7681,37.6456,37.8753,790102.0
2022-06-14,38.0039,38.6471,36.7818,37.1953,697287.0
2022-06-15,37.4067,37.9672,37.1769,37.5261,484158.0
2022-06-16,37.0024,37.3148,36.6991,37.0115,543348.0
2022-06-17,37.6272,37.9304,36.5981,36.6532,995145.0
2022-06-18,37.6272,37.9304,36.5981,36.6532,995145.0
2022-06-19,37.6272,37.9304,36.5981,36.6532,995145.0
2022-06-20,37.6272,37.9304,36.5981,36.6532,995145.0
2022-06-21,36.6532,36.837,36.2121,36.3683,516867.0
2022-06-22,36.2029,37.4618,36.2029,37.1402,386900.0
2022-06-23,37.1218,37.7926,37.1218,37.6547,301022.0
2022-06-24,37.6639,38.6012,37.6639,38.0866,773045.0
2022-06-25,37.6639,38.6012,37.6639,38.0866,773045.0
2022-06-26,37.6639,38.6012,37.6639,38.0866,773045.0
2022-06-27,38.3347,39.1525,38.0866,39.0606,424655.0
2022-06-28,39.1892,39.8416,39.0973,39.8049,485680.0
2022-06-29,40.1081,40.3929,39.3546,39.3546,530888.0
2022-06-30,39.2811,40.2919,39.1341,39.9794,759133.0
2022-07-01,39.9703,41.3485,39.9151,41.1648,483258.0
2022-07-02,39.9703,41.3485,39.9151,41.1648,483258.0
2022-07-03,39.9703,41.3485,39.9151,41.1648,483258.0
2022-07-04,39.9703,41.3485,39.9151,41.1648,483258.0
2022-07-05,40.9626,41.004,38.1601,38.8676,615090.0
2022-07-06,38.6471,40.0346,38.6471,39.4098,431487.0
2022-07-07,39.4557,39.7314,39.1433,39.1525,292581.0
2022-07-08,39.3087,39.3087,38.5277,38.7298,318725.0
2022-07-09,39.3087,39.3087,38.5277,38.7298,318725.0
2022-07-10,39.3087,39.3087,38.5277,38.7298,318725.0
2022-07-11,38.7298,39.1525,38.5093,39.0698,303332.0
2022-07-12,38.932,39.3914,38.6563,38.9044,260952.0
2022-07-13,38.8309,39.0376,38.399,38.8033,289453.0
2022-07-14,38.2061,38.6379,38.1877,38.4725,306795.0
2022-07-15,38.7574,38.9411,38.1785,38.7666,340216.0
2022-07-16,38.7574,38.9411,38.1785,38.7666,340216.0
2022-07-17,38.7574,38.9411,38.1785,38.7666,340216.0
2022-07-18,38.7941,38.8401,38.3163,38.3439,254793.0
2022-07-19,38.3255,38.7574,38.2107,38.6012,331004.0
2022-07-20,38.8125,38.8125,37.8569,37.9947,412748.0
2022-07-21,37.5812,37.5812,37.0759,37.4618,331776.0
2022-07-22,37.5904,37.8845,37.1172,37.5077,457387.0
2022-07-23,37.5904,37.8845,37.1172,37.5077,457387.0
2022-07-24,37.5904,37.8845,37.1172,37.5077,457387.0
2022-07-25,37.3331,37.9855,37.2459,37.8477,369599.0
2022-07-26,38.0499,38.5277,37.958,38.1325,364580.0
2022-07-27,38.0407,38.1142,37.618,37.9304,333359.0
2022-07-28,38.5828,38.886,38.1142,38.8676,202635.0
2022-07-29,38.7022,39.0973,38.7022,38.8309,304769.0
2022-07-30,38.7022,39.0973,38.7022,38.8309,304769.0
2022-07-31,38.7022,39.0973,38.7022,38.8309,304769.0
2022-08-01,38.7298,39.2719,38.3439,39.2352,425253.0
2022-08-02,39.4557,39.8049,39.1663,39.4741,443461.0
2022-08-03,37.8753,38.8033,37.6731,38.6563,478826.0
2022-08-04,38.8033,39.7681,38.5185,39.5292,637936.0
2022-08-05,39.6395,39.6395,38.1969,38.6563,396803.0
2022-08-06,39.6395,39.6395,38.1969,38.6563,396803.0
2022-08-07,39.6395,39.6395,38.1969,38.6563,396803.0
2022-08-08,39.0055,39.2168,38.7114,39.0882,452362.0
2022-08-09,39.0882,39.5752,39.0882,39.4833,320584.0
2022-08-10,39.6854,39.9519,39.6854,39.7038,331018.0
2022-08-11,39.9978,39.9978,39.4465,39.4649,210447.0
2022-08-12,39.5384,40.347,39.4373,40.2643,252097.0
2022-08-13,39.5384,40.347,39.4373,40.2643,252097.0
2022-08-14,39.5384,40.347,39.4373,40.2643,252097.0
2022-08-15,40.2459,40.6502,40.007,40.5859,258376.0
2022-08-16,40.8524,41.3485,40.6364,41.2567,323287.0
2022-08-17,40.9718,41.3394,40.9718,41.2567,313769.0
2022-08-18,41.7485,41.7577,41.2474,41.3866,301236.0
2022-08-19,41.4701,41.6278,41.1731,41.4144,255148.0
2022-08-20,41.4701,41.6278,41.1731,41.4144,255148.0
2022-08-21,41.4701,41.6278,41.1731,41.4144,255148.0
2022-08-22,41.071,41.1267,40.2452,40.4586,273001.0
2022-08-23,40.5514,40.6627,39.9018,40.0132,214501.0
2022-08-24,40.1245,40.1245,39.3172,39.6606,287624.0
2022-08-25,39.6884,40.0689,39.5678,39.7441,370821.0
2022-08-26,39.7626,39.9668,39.5028,39.5678,266621.0
2022-08-27,39.7626,39.9668,39.5028,39.5678,266621.0
2022-08-28,39.7626,39.9668,39.5028,39.5678,266621.0
2022-08-29,39.3265,39.475,38.8625,39.1502,324728.0
2022-08-30,39.0574,39.1966,38.2222,38.315,284775.0
2022-08-31,38.213,38.3058,37.5541,37.7026,466370.0
2022-09-01,37.6562,38.4913,37.4335,38.2872,387983.0
2022-09-02,38.315,38.6584,37.5448,37.7304,332927.0
2022-09-03,38.315,38.6584,37.5448,37.7304,332927.0
2022-09-04,38.315,38.6584,37.5448,37.7304,332927.0
2022-09-05,38.315,38.6584,37.5448,37.7304,332927.0
2022-09-06,37.8418,37.8418,37.1644,37.3871,307533.0
2022-09-07,37.3221,37.9995,37.3221,37.9346,438218.0
2022-09-08,37.8418,38.0552,37.582,37.8139,278211.0
2022-09-09,38.1387,38.3893,37.8139,38.1666,228392.0
2022-09-10,38.1387,38.3893,37.8139,38.1666,228392.0
2022-09-11,38.1387,38.3893,37.8139,38.1666,228392.0
2022-09-12,38.3614,38.7697,38.148,38.7326,475394.0
2022-09-13,38.445,38.5827,37.6469,37.8139,332745.0
2022-09-14,37.8232,38.2222,37.6376,37.8047,409321.0
2022-09-15,37.5541,37.7861,37.1737,37.3221,434029.0
2022-09-16,37.1922,37.8603,37.1829,37.8603,845619.0
2022-09-17,37.1922,37.8603,37.1829,37.8603,845619.0
2022-09-18,37.1922,37.8603,37.1829,37.8603,845619.0
2022-09-19,37.6376,37.916,37.3778,37.8789,316316.0
2022-09-20,37.7583,37.7583,37.118,37.4892,259227.0
2022-09-21,37.7397,38.0923,37.2293,37.2479,270215.0
2022-09-22,37.1829,37.582,37.053,37.4242,319284.0
2022-09-23,37.8603,38.4542,37.5541,38.4357,840296.0
2022-09-24,37.8603,38.4542,37.5541,38.4357,840296.0
2022-09-25,37.8603,38.4542,37.5541,38.4357,840296.0
2022-09-26,38.1666,38.4264,37.0901,37.1365,557806.0
2022-09-27,37.3592,37.9067,36.1344,36.1436,576112.0
2022-09-28,36.5891,37.0391,35.9905,36.6262,584925.0
2022-09-29,36.5148,36.5427,35.5312,35.791,392991.0
2022-09-30,35.9766,35.9766,34.3666,34.3805,554436.0
2022-10-01,35.9766,35.9766,34.3666,34.3805,554436.0
2022-10-02,35.9766,35.9766,34.3666,34.3805,554436.0
2022-10-03,34.8909,35.8699,34.5012,35.457,406561.0
2022-10-04,35.4477,36.2828,35.4477,35.9952,414575.0
2022-10-05,35.5869,35.6286,35.16,35.457,352721.0
2022-10-06,35.4941,35.5405,34.5847,34.696,406520.0
2022-10-07,34.6496,34.9095,33.7031,33.9351,389241.0
2022-10-08,34.6496,34.9095,33.7031,33.9351,389241.0
2022-10-09,34.6496,34.9095,33.7031,33.9351,389241.0
2022-10-10,34.0557,34.8445,34.043,34.2506,390299.0
2022-10-11,34.2228,35.5219,34.2042,35.0672,429334.0
2022-10-12,35.0579,35.0579,34.2599,34.2692,353090.0
2022-10-13,34.2228,35.6704,33.8516,35.5497,427400.0
2022-10-14,35.7817,36.1436,34.6218,34.8631,328612.0
2022-10-15,35.7817,36.1436,34.6218,34.8631,328612.0
2022-10-16,35.7817,36.1436,34.6218,34.8631,328612.0
2022-10-17,35.1414,36.0508,35.1414,35.4848,489748.0
2022-10-18,35.9673,36.306,35.7632,36.0601,351796.0
2022-10-19,35.6704,36.1529,35.5405,36.0787,345324.0
2022-10-20,36.1158,36.1158,35.1786,35.392,336435.0
2022-10-21,35.6611,36.5149,35.4106,36.1251,332531.0
2022-10-22,35.6611,36.5149,35.4106,36.1251,332531.0
2022-10-23,35.6611,36.5149,35.4106,36.1251,332531.0
2022-10-24,36.1065,36.6633,35.9302,36.0972,397245.0
2022-10-25,36.2179,37.1273,36.0416,36.9138,354331.0
2022-10-26,37.1829,37.2015,36.6169,36.9231,490982.0
2022-10-27,37.2479,37.9531,37.2479,37.4984,278418.0
2022-10-28,37.4984,38.3058,37.4613,38.1573,449501.0
2022-10-29,37.4984,38.3058,37.4613,38.1573,449501.0
2022-10-30,37.4984,38.3058,37.4613,38.1573,449501.0
2022-10-31,38.1851,38.4078,37.9346,38.0738,531734.0
2022-11-01,37.118,37.118,34.0743,34.9466,1965045.0
2022-11-02,34.2599,34.805,33.5084,34.2228,1108976.0
2022-11-03,33.9722,34.0929,33.1464,33.8887,943020.0
2022-11-04,34.0743,34.9559,33.9444,34.4455,665397.0
2022-11-05,34.0743,34.9559,33.9444,34.4455,665397.0
2022-11-06,34.0743,34.9559,33.9444,34.4455,665397.0
2022-11-07,34.594,34.8306,33.8284,34.2135,929777.0
2022-11-08,34.3527,34.5476,33.8423,33.9444,635259.0
2022-11-09,33.8609,34.5847,33.8238,34.2135,984619.0
2022-11-10,35.0394,36.2828,34.4733,36.19,761379.0
2022-11-11,36.1344,36.2132,35.6333,35.8003,614342.0
2022-11-12,36.1344,36.2132,35.6333,35.8003,614342.0
2022-11-13,36.1344,36.2132,35.6333,35.8003,614342.0
2022-11-14,35.791,35.8467,35.392,35.4477,552355.0
2022-11-15,35.5034,36.2272,35.5034,35.8653,880111.0
2022-11-16,35.8467,36.4313,35.7075,35.8374,602544.0
2022-11-17,35.6685,36.1824,35.1147,35.6403,437199.0
2022-11-18,36.1002,37.0295,36.1002,36.5414,748711.0
2022-11-19,36.1002,37.0295,36.1002,36.5414,748711.0
2022-11-20,36.1002,37.0295,36.1002,36.5414,748711.0
2022-11-21,36.5602,36.9497,36.3161,36.9262,497636.0
2022-11-22,37.0295,37.6021,36.9544,37.4049,658384.0
2022-11-23,37.3111,37.8367,37.0483,37.4894,667341.0
2022-11-24,37.3111,37.8367,37.0483,37.4894,667341.0
2022-11-25,37.5833,38.5595,37.5833,38.4844,294740.0
2022-11-26,37.5833,38.5595,37.5833,38.4844,294740.0
2022-11-27,37.5833,38.5595,37.5833,38.4844,294740.0
2022-11-28,38.0902,38.719,37.7663,38.2873,738568.0
2022-11-29,38.0808,38.1277,37.6302,37.6959,501887.0
2022-11-30,37.5082,38.8411,37.3956,38.7472,788293.0
2022-12-01,39.1133,39.4136,38.7378,38.8692,762900.0
2022-12-02,38.3717,39.6108,38.3154,39.3761,747253.0
2022-12-03,38.3717,39.6108,38.3154,39.3761,747253.0
2022-12-04,38.3717,39.6108,38.3154,39.3761,747253.0
2022-12-05,39.1508,39.714,38.9255,39.714,724925.0
2022-12-06,39.8079,39.9768,38.8598,39.2259,730414.0
2022-12-07,39.1696,39.3761,38.644,39.132,622893.0
2022-12-08,39.1227,40.2678,39.0241,40.1646,505968.0
2022-12-09,39.9393,40.3523,39.6718,39.9111,485073.0
2022-12-10,39.9393,40.3523,39.6718,39.9111,485073.0
2022-12-11,39.9393,40.3523,39.6718,39.9111,485073.0
2022-12-12,39.9393,40.5869,39.5169,40.4931,793442.0
2022-12-13,41.3097,41.8447,40.7465,40.8779,1001597.0
2022-12-14,41.0281,41.1877,40.2396,40.4274,554141.0
2022-12-15,40.2772,40.5494,38.9913,39.8454,625255.0
2022-12-16,39.3573,39.6858,38.9162,39.6108,1513688.0
2022-12-17,39.3573,39.6858,38.9162,39.6108,1513688.0
2022-12-18,39.3573,39.6858,38.9162,39.6108,1513688.0
2022-12-19,39.423,40.0895,39.2071,39.7234,588793.0
2022-12-20,39.6201,39.6952,38.6533,39.4793,1006885.0
2022-12-21,39.5169,39.9768,39.4136,39.9768,633510.0
2022-12-22,39.836,40.2303,39.3198,40.2021,753313.0
2022-12-23,40.0425,41.244,39.8736,41.1501,685856.0
2022-12-24,40.0425,41.244,39.8736,41.1501,685856.0
2022-12-25,40.0425,41.244,39.8736,41.1501,685856.0
2022-12-26,40.0425,41.244,39.8736,41.1501,685856.0
2022-12-27,41.1689,41.9433,41.0938,41.7696,607219.0
2022-12-28,41.6758,41.8071,41.1173,41.244,743977.0
2022-12-29,41.366,42.0231,41.1877,41.9668,944272.0
2022-12-30,41.9855,42.0982,41.3754,41.6195,563709.0
2022-12-31,41.9855,42.0982,41.3754,41.6195,563709.0
2023-01-01,41.9855,42.0982,41.3754,41.6195,563709.0
2023-01-02,41.9855,42.0982,41.3754,41.6195,563709.0
2023-01-03,41.826,42.2765,41.6476,42.0418,1121932.0
2023-01-04,42.0418,42.5065,41.8823,42.3328,993296.0
2023-01-05,42.2483,42.2483,41.2158,41.2815,969196.0
2023-01-06,41.488,41.7227,40.0144,40.8685,1433217.0
2023-01-07,41.488,41.7227,40.0144,40.8685,1433217.0
2023-01-08,41.488,41.7227,40.0144,40.8685,1433217.0
2023-01-09,40.9718,41.0797,40.2866,40.4555,1128877.0
2023-01-10,40.3711,40.3804,39.4639,39.6671,1151340.0
2023-01-11,39.7422,40.1646,39.5263,39.8266,822712.0
2023-01-12,39.8266,40.4649,39.301,40.2115,984938.0
2023-01-13,40.0238,40.3992,39.8032,40.249,530666.0
2023-01-14,40.0238,40.3992,39.8032,40.249,530666.0
2023-01-15,40.0238,40.3992,39.8032,40.249,530666.0
2023-01-16,40.0238,40.3992,39.8032,40.249,530666.0
2023-01-17,39.7797,40.5119,39.3949,39.7985,661225.0
2023-01-18,39.8548,39.9017,38.719,38.9443,611115.0
2023-01-19,39.0382,39.0663,38.2075,38.5219,831826.0
2023-01-20,38.5407,38.8692,38.2497,38.8692,880485.0
2023-01-21,38.5407,38.8692,38.2497,38.8692,880485.0
2023-01-22,38.5407,38.8692,38.2497,38.8692,880485.0
2023-01-23,38.8129,38.9443,38.3022,38.6721,740101.0
2023-01-24,38.9913,39.7046,38.6205,39.2165,959631.0
2023-01-25,39.0663,39.3104,38.1183,38.306,1960908.0
2023-01-26,38.1277,38.3999,37.7382,38.1089,1658674.0
2023-01-27,38.0995,38.1089,37.48,37.527,1064690.0
2023-01-28,38.0995,38.1089,37.48,37.527,1064690.0
2023-01-29,38.0995,38.1089,37.48,37.527,1064690.0
2023-01-30,37.4049,37.8837,36.9826,37.0576,1279158.0
2023-01-31,37.2548,37.4519,36.6916,37.4519,12228575.0
2023-02-01,37.358,38.9162,37.2078,38.5782,1925860.0
2023-02-02,38.6252,39.6905,38.5595,39.4043,1028137.0
2023-02-03,39.2635,39.2635,38.0432,38.8974,791298.0
2023-02-04,39.2635,39.2635,38.0432,38.8974,791298.0
2023-02-05,39.2635,39.2635,38.0432,38.8974,791298.0
2023-02-06,38.9631,39.3949,38.8692,38.9913,925044.0
2023-02-07,38.8692,39.47,38.7284,39.47,622520.0
2023-02-08,38.9162,39.0006,38.0338,38.1089,569923.0
2023-02-09,37.6302,37.8837,36.8699,37.0013,981347.0
2023-02-10,36.9826,37.7522,36.9826,37.5176,722852.0
2023-02-11,36.9826,37.7522,36.9826,37.5176,722852.0
2023-02-12,36.9826,37.7522,36.9826,37.5176,722852.0
2023-02-13,37.5364,38.1042,37.5364,37.8367,538985.0
2023-02-14,37.9212,38.1183,37.1421,37.4988,724976.0
2023-02-15,37.1891,37.5457,37.0295,37.4237,498511.0
2023-02-16,37.0249,38.2783,37.0059,37.9175,702546.0
2023-02-17,38.2688,38.8671,37.984,38.7057,591743.0
2023-02-18,38.2688,38.8671,37.984,38.7057,591743.0
2023-02-19,38.2688,38.8671,37.984,38.7057,591743.0
2023-02-20,38.2688,38.8671,37.984,38.7057,591743.0
2023-02-21,38.4778,38.8386,38.3733,38.6297,917168.0
2023-02-22,39.5603,40.6523,39.4463,39.6648,1845026.0
2023-02-23,39.6173,39.8832,39.3324,39.5888,840882.0
2023-02-24,39.2469,39.4748,38.962,39.3419,532433.0
2023-02-25,39.2469,39.4748,38.962,39.3419,532433.0
2023-02-26,39.2469,39.4748,38.962,39.3419,532433.0
2023-02-27,39.5603,40.0066,39.2707,39.2849,559302.0
2023-02-28,39.1425,40.0731,39.0475,39.0475,1021116.0
2023-03-01,38.8481,38.8956,37.8605,38.5442,556640.0
2023-03-02,38.5727,39.3704,38.3068,39.171,512328.0
2023-03-03,39.4084,39.4843,38.7341,39.4368,492421.0
2023-03-04,39.4084,39.4843,38.7341,39.4368,492421.0
2023-03-05,39.4084,39.4843,38.7341,39.4368,492421.0
2023-03-06,39.4653,39.5318,38.9526,39.2374,633791.0
2023-03-07,39.2659,39.4748,38.6867,38.8386,487669.0
2023-03-08,38.8671,39.2564,38.6012,39.2469,486394.0
2023-03-09,39.3609,39.4179,38.9146,39.0285,409003.0
2023-03-10,38.8861,38.9241,37.9745,38.2878,498196.0
2023-03-11,38.8861,38.9241,37.9745,38.2878,498196.0
2023-03-12,38.8861,38.9241,37.9745,38.2878,498196.0
2023-03-13,38.0694,39.4701,38.0694,38.5252,747136.0
2023-03-14,39.171,39.9211,38.8861,39.2279,580209.0
2023-03-15,38.9526,39.6742,38.7199,39.2849,977686.0
2023-03-16,39.038,39.9639,39.038,39.6078,590690.0
2023-03-17,39.4084,39.7027,39.1045,39.4274,1393878.0
2023-03-18,39.4084,39.7027,39.1045,39.4274,1393878.0
2023-03-19,39.4084,39.7027,39.1045,39.4274,1393878.0
2023-03-20,39.6078,40.2535,39.3894,40.0541,676701.0
2023-03-21,40.1585,40.2535,38.2119,38.9146,661405.0
2023-03-22,38.962,39.2184,38.3068,38.3543,593019.0
2023-03-23,38.1739,38.5632,37.7466,37.7561,627130.0
2023-03-24,37.7466,39.0855,37.663,39.057,428278.0
2023-03-25,37.7466,39.0855,37.663,39.057,428278.0
2023-03-26,37.7466,39.0855,37.663,39.057,428278.0
2023-03-27,39.171,39.7977,39.171,39.4843,424632.0
2023-03-28,39.3324,39.7692,39.3324,39.4653,357627.0
2023-03-29,39.6553,40.0446,39.6315,40.0066,422356.0
2023-03-30,40.187,40.4624,39.7502,40.149,337155.0
2023-03-31,40.3105,40.5764,39.9306,40.3105,436075.0
2023-04-01,40.3105,40.5764,39.9306,40.3105,436075.0
2023-04-02,40.3105,40.5764,39.9306,40.3105,436075.0
2023-04-03,40.3105,40.3959,39.8167,40.0636,325166.0
2023-04-04,39.9401,40.244,39.7312,40.225,272602.0
2023-04-05,40.4339,41.45,40.3057,41.4215,433454.0
2023-04-06,41.6399,41.8014,41.3313,41.7539,451790.0
2023-04-07,41.6399,41.8014,41.3313,41.7539,451790.0
2023-04-08,41.6399,41.8014,41.3313,41.7539,451790.0
2023-04-09,41.6399,41.8014,41.3313,41.7539,451790.0
2023-04-10,41.6779,41.8583,41.2886,41.8014,439512.0
2023-04-11,41.8203,42.4281,41.6494,42.3426,456395.0
2023-04-12,42.599,42.8554,42.1717,42.2951,428462.0
2023-04-13,42.1527,42.3046,41.6399,42.0388,357262.0
2023-04-14,41.8014,41.9201,40.9372,41.0607,439392.0
2023-04-15,41.8014,41.9201,40.9372,41.0607,439392.0
2023-04-16,41.8014,41.9201,40.9372,41.0607,439392.0
2023-04-17,41.0512,41.6209,41.0227,41.5924,246068.0
2023-04-18,41.5734,41.5734,40.9989,41.4215,227851.0
2023-04-19,41.4215,41.7824,41.2981,41.5734,230246.0
2023-04-20,41.5545,42.0293,41.4025,42.0008,397672.0
2023-04-21,42.2951,42.4661,41.9058,42.4091,534415.0
2023-04-22,42.2951,42.4661,41.9058,42.4091,534415.0
2023-04-23,42.2951,42.4661,41.9058,42.4091,534415.0
2023-04-24,42.2761,42.4756,42.1052,42.4376,381570.0
2023-04-25,42.4091,42.4851,42.1242,42.3141,260290.0
2023-04-26,41.9248,42.1622,41.3171,41.488,347961.0
2023-04-27,41.488,42.3901,41.488,42.3711,296025.0
2023-04-28,42.2667,42.5705,41.6874,41.8488,781661.0
2023-04-29,42.2667,42.5705,41.6874,41.8488,781661.0
2023-04-30,42.2667,42.5705,41.6874,41.8488,781661.0
2023-05-01,41.8678,42.2287,41.7539,41.8963,408896.0
2023-05-02,41.7349,41.7729,40.9942,41.431,602661.0
2023-05-03,41.4595,42.1337,40.377,41.4595,622327.0
2023-05-04,41.4975,42.0103,40.8612,42.0008,343377.0
2023-05-05,41.9913,42.3426,41.8583,42.2761,500168.0
2023-05-06,41.9913,42.3426,41.8583,42.2761,500168.0
2023-05-07,41.9913,42.3426,41.8583,42.2761,500168.0
2023-05-08,42.1242,42.4357,41.8488,42.1527,375488.0
2023-05-09,42.2002,42.2572,41.9343,42.0577,296263.0
2023-05-10,42.3616,42.5088,41.6779,42.2002,372492.0
2023-05-11,42.0008,42.0008,41.393,41.564,260814.0
2023-05-12,41.7634,41.9438,41.5734,41.8014,245118.0
2023-05-13,41.7634,41.9438,41.5734,41.8014,245118.0
2023-05-14,41.7634,41.9438,41.5734,41.8014,245118.0
2023-05-15,41.9533,41.9533,41.2411,41.4405,266895.0
2023-05-16,41.3835,41.393,40.6333,40.8612,443954.0
2023-05-17,40.9372,40.9515,40.282,40.6144,714708.0
2023-05-18,40.3675,40.5336,39.9686,40.377,400297.0
2023-05-19,40.6428,40.9562,40.2535,40.2915,506344.0
2023-05-20,40.6428,40.9562,40.2535,40.2915,506344.0
2023-05-21,40.6428,40.9562,40.2535,40.2915,506344.0
2023-05-22,40.4149,40.6998,40.0066,40.3675,583949.0
2023-05-23,40.3105,41.0417,40.187,40.4624,566778.0
2023-05-24,40.3864,40.5574,39.7692,39.8832,384435.0
2023-05-25,39.7295,39.9408,39.0766,39.8447,278358.0
2023-05-26,39.9023,39.9023,39.4703,39.6911,275016.0
2023-05-27,39.9023,39.9023,39.4703,39.6911,275016.0
2023-05-28,39.9023,39.9023,39.4703,39.6911,275016.0
2023-05-29,39.9023,39.9023,39.4703,39.6911,275016.0
2023-05-30,39.7391,40.1328,39.6527,39.9408,427368.0
2023-05-31,39.9312,40.1136,39.5855,39.7007,516821.0
2023-06-01,39.8351,39.8351,39.0094,39.1343,370445.0
2023-06-02,38.9326,40.1328,38.9326,39.9119,477059.0
2023-06-03,38.9326,40.1328,38.9326,39.9119,477059.0
2023-06-04,38.9326,40.1328,38.9326,39.9119,477059.0
2023-06-05,39.7007,40.2288,39.2975,39.4895,397882.0
2023-06-06,39.5663,39.8831,39.3455,39.6047,406101.0
2023-06-07,39.7103,40.9585,39.5327,40.68,619726.0
2023-06-08,40.7376,40.8337,40.1627,40.4688,377863.0
2023-06-09,40.296,40.4496,40.0224,40.0944,334165.0
2023-06-10,40.296,40.4496,40.0224,40.0944,334165.0
2023-06-11,40.296,40.4496,40.0224,40.0944,334165.0
2023-06-12,40.056,40.1232,38.4094,39.3647,1308262.0
2023-06-13,39.0959,39.4415,38.7406,38.8366,738115.0
2023-06-14,38.7214,38.9998,38.2798,38.3374,758367.0
2023-06-15,38.4526,38.635,38.1261,38.4814,1193985.0
2023-06-16,38.7214,38.9709,38.4718,38.7694,1112599.0
2023-06-17,38.7214,38.9709,38.4718,38.7694,1112599.0
2023-06-18,38.7214,38.9709,38.4718,38.7694,1112599.0
2023-06-19,38.7214,38.9709,38.4718,38.7694,1112599.0
2023-06-20,38.8846,39.2591,38.1453,38.4046,617440.0
2023-06-21,38.347,38.6638,37.8765,38.4046,507003.0
2023-06-22,38.5294,38.5294,37.8093,37.8669,615486.0
2023-06-23,37.9053,38.1261,36.7244,36.8876,625389.0
2023-06-24,37.9053,38.1261,36.7244,36.8876,625389.0
2023-06-25,37.9053,38.1261,36.7244,36.8876,625389.0
2023-06-26,37.0028,37.4253,36.638,37.31,521249.0
2023-06-27,37.3868,37.6461,37.0796,37.5117,404742.0
2023-06-28,37.3772,37.6077,36.8588,37.5885,867924.0
2023-06-29,37.3772,37.9341,37.2524,37.8669,382498.0
2023-06-30,38.0685,38.0685,37.5885,37.7037,457471.0
2023-07-01,38.0685,38.0685,37.5885,37.7037,457471.0
2023-07-02,38.0685,38.0685,37.5885,37.7037,457471.0
2023-07-03,37.4637,37.8765,37.4157,37.5309,273519.0
2023-07-04,37.4637,37.8765,37.4157,37.5309,273519.0
2023-07-05,37.4925,37.8765,37.3859,37.5789,658380.0
2023-07-06,37.3484,37.3964,36.83,37.0988,469985.0
2023-07-07,36.3883,36.5563,34.5929,35.8603,2429764.0
2023-07-08,36.3883,36.5563,34.5929,35.8603,2429764.0
2023-07-09,36.3883,36.5563,34.5929,35.8603,2429764.0
2023-07-10,35.8315,35.9659,34.9722,35.4282,1022896.0
2023-07-11,35.5242,35.9851,35.2362,35.9563,663846.0
2023-07-12,36.2731,37.2476,35.8987,37.2236,1185640.0
2023-07-13,37.2716,37.4157,36.854,37.4061,760082.0
2023-07-14,37.3004,37.6653,36.7004,37.1084,867377.0
2023-07-15,37.3004,37.6653,36.7004,37.1084,867377.0
2023-07-16,37.3004,37.6653,36.7004,37.1084,867377.0
2023-07-17,37.1564,37.3292,36.5996,36.9356,710860.0
2023-07-18,37.2044,37.6365,36.7724,37.1948,815784.0
2023-07-19,37.2812,37.5213,36.9452,37.3964,685125.0
2023-07-20,37.5117,38.0205,37.0508,37.9917,586794.0
2023-07-21,37.8669,38.5294,37.5501,38.0013,948662.0
2023-07-22,37.8669,38.5294,37.5501,38.0013,948662.0
2023-07-23,37.8669,38.5294,37.5501,38.0013,948662.0
2023-07-24,38.0685,38.2798,37.6269,37.9533,639433.0
2023-07-25,37.8093,37.9437,37.4445,37.8381,673046.0
2023-07-26,37.5501,38.3066,37.5501,37.8093,616602.0
2023-07-27,37.6749,37.8861,37.0412,37.3484,846796.0
2023-07-28,37.6365,37.6365,36.638,37.4061,863734.0
2023-07-29,37.6365,37.6365,36.638,37.4061,863734.0
2023-07-30,37.6365,37.6365,36.638,37.4061,863734.0
2023-07-31,37.7325,37.7901,37.0124,37.0988,9961232.0
2023-08-01,37.262,37.4253,35.9659,36.0139,1086188.0
2023-08-02,36.7148,37.4636,36.2923,37.1372,1304544.0
2023-08-03,36.9548,36.9548,35.9659,36.2443,667020.0
2023-08-04,36.3211,36.4843,35.3226,35.5626,572674.0
2023-08-05,36.3211,36.4843,35.3226,35.5626,572674.0
2023-08-06,36.3211,36.4843,35.3226,35.5626,572674.0
2023-08-07,35.7162,36.0427,35.4954,35.5722,611578.0
2023-08-08,35.4282,35.5818,35.0586,35.2938,479047.0
2023-08-09,35.217,35.5578,35.121,35.2554,539931.0
2023-08-10,35.2554,35.4786,34.8041,34.8906,523644.0
2023-08-11,34.9674,35.1114,34.7561,34.8809,521725.0
