,ADI US Equity,ADI US Equity,ADI US Equity,ADI US Equity,ADI US Equity
2021-05-02,147.2784,148.0027,144.4661,145.0248,4035021.0
2021-05-03,145.8202,145.9906,142.6907,143.2825,3265463.0
2021-05-04,142.0326,143.9264,140.6596,143.8412,3849712.0
2021-05-05,145.1384,146.9754,144.2105,145.7539,4415443.0
2021-05-06,145.8107,148.1684,144.7407,147.1647,4775190.0
2021-05-07,148.3483,149.9391,147.7329,148.907,2706596.0
2021-05-08,148.3483,149.9391,147.7329,148.907,2706596.0
2021-05-09,148.3483,149.9391,147.7329,148.907,2706596.0
2021-05-10,148.4999,148.8218,142.7523,142.7807,4132404.0
2021-05-11,140.4608,144.0069,139.9968,142.828,4643144.0
2021-05-12,139.5707,141.0952,137.9137,138.2924,4732995.0
2021-05-13,139.7696,141.3982,137.8853,138.8416,4053239.0
2021-05-14,140.1294,142.7617,138.8416,141.6633,4852092.0
2021-05-15,140.1294,142.7617,138.8416,141.6633,4852092.0
2021-05-16,140.1294,142.7617,138.8416,141.6633,4852092.0
2021-05-17,140.4845,140.9172,138.0841,140.2336,5079834.0
2021-05-18,141.6633,141.8338,138.0652,138.1409,4223019.0
2021-05-19,138.0462,145.1858,136.4176,144.9869,7066133.0
2021-05-20,147.1174,152.6377,146.644,150.9996,5986511.0
2021-05-21,151.2079,152.2306,150.5357,150.8955,3526671.0
2021-05-22,151.2079,152.2306,150.5357,150.8955,3526671.0
2021-05-23,151.2079,152.2306,150.5357,150.8955,3526671.0
2021-05-24,152.4389,154.3279,152.1927,153.8782,3434677.0
2021-05-25,155.5825,156.3969,154.0486,155.0239,3327324.0
2021-05-26,155.0239,156.3874,154.0297,155.1754,4016350.0
2021-05-27,155.1753,157.2292,154.9376,155.1943,3469163.0
2021-05-28,155.6888,157.4861,155.0707,156.5161,2750191.0
2021-05-29,155.6888,157.4861,155.0707,156.5161,2750191.0
2021-05-30,155.6888,157.4861,155.0707,156.5161,2750191.0
2021-05-31,155.6888,157.4861,155.0707,156.5161,2750191.0
2021-06-01,155.7173,158.1516,154.2054,155.6508,2981969.0
2021-06-02,155.8124,157.2007,155.337,156.421,2071817.0
2021-06-03,153.6967,155.6888,153.1119,154.1103,2553781.0
2021-06-04,154.4146,157.9899,154.4146,157.4479,2443209.0
2021-06-05,154.4146,157.9899,154.4146,157.4479,2443209.0
2021-06-06,154.4146,157.9899,154.4146,157.4479,2443209.0
2021-06-07,156.5731,157.4384,155.955,156.402,1999197.0
2021-06-08,158.3323,158.3323,155.2229,156.8108,2437121.0
2021-06-09,157.2958,158.7126,156.8394,158.1991,3245417.0
2021-06-10,158.9789,159.6255,156.6017,159.1215,2905837.0
2021-06-11,159.4543,159.5019,158.2657,159.3687,2383314.0
2021-06-12,159.4543,159.5019,158.2657,159.3687,2383314.0
2021-06-13,159.4543,159.5019,158.2657,159.3687,2383314.0
2021-06-14,159.5304,160.1675,157.6381,160.1675,2755523.0
2021-06-15,160.158,160.6287,158.8838,159.3878,2377983.0
2021-06-16,159.8061,160.3481,156.3732,157.8663,2361118.0
2021-06-17,157.8684,159.9583,156.982,158.0565,2391617.0
2021-06-18,157.2197,157.2197,153.5398,154.2244,3936524.0
2021-06-19,157.2197,157.2197,153.5398,154.2244,3936524.0
2021-06-20,157.2197,157.2197,153.5398,154.2244,3936524.0
2021-06-21,154.5858,156.2403,154.2149,156.0882,2973158.0
2021-06-22,155.5129,156.1357,154.4536,155.6317,2983838.0
2021-06-23,155.5937,156.8299,154.9947,155.5937,2256995.0
2021-06-24,158.0375,159.0549,157.1246,158.8362,2059924.0
2021-06-25,159.2984,161.1469,158.8648,159.4258,2959516.0
2021-06-26,159.2984,161.1469,158.8648,159.4258,2959516.0
2021-06-27,159.2984,161.1469,158.8648,159.4258,2959516.0
2021-06-28,160.6429,162.7539,160.1675,162.1929,2265927.0
2021-06-29,161.9171,163.4005,161.5558,162.9821,2121396.0
2021-06-30,162.7444,163.9805,161.841,163.7048,2954397.0
2021-07-01,163.5812,163.6382,160.5954,160.8616,2865052.0
2021-07-02,161.9266,162.8195,161.299,162.288,1563454.0
2021-07-03,161.9266,162.8195,161.299,162.288,1563454.0
2021-07-04,161.9266,162.8195,161.299,162.288,1563454.0
2021-07-05,161.9266,162.8195,161.299,162.288,1563454.0
2021-07-06,163.1057,163.1057,158.5605,160.0534,2293457.0
2021-07-07,160.9567,161.1089,156.5541,157.3053,4204667.0
2021-07-08,154.3385,156.2308,152.3132,155.86,3152523.0
2021-07-09,155.9075,158.4274,154.7474,158.1041,2346298.0
2021-07-10,155.9075,158.4274,154.7474,158.1041,2346298.0
2021-07-11,155.9075,158.4274,154.7474,158.1041,2346298.0
2021-07-12,158.3418,159.3878,157.5335,159.3212,2073979.0
2021-07-13,158.8172,160.0914,157.8235,159.0454,2127156.0
2021-07-14,160.3862,161.6509,157.7237,157.9995,2012798.0
2021-07-15,157.7617,157.7617,154.348,155.6222,3505929.0
2021-07-16,155.936,156.6587,152.3892,152.5604,2284134.0
2021-07-17,155.936,156.6587,152.3892,152.5604,2284134.0
2021-07-18,155.936,156.6587,152.3892,152.5604,2284134.0
2021-07-19,150.9249,151.7711,148.8614,151.1721,2772010.0
2021-07-20,151.5144,153.8631,150.1641,153.0073,2831099.0
2021-07-21,153.3686,156.7443,152.8837,156.7443,2076338.0
2021-07-22,154.291,155.0232,152.9312,154.0628,3251020.0
2021-07-23,155.2134,155.7934,153.73,155.5176,2178752.0
2021-07-24,155.2134,155.7934,153.73,155.5176,2178752.0
2021-07-25,155.2134,155.7934,153.73,155.5176,2178752.0
2021-07-26,153.3496,156.2688,153.3496,155.8505,1733633.0
2021-07-27,155.4796,155.7078,151.7046,154.6048,4077740.0
2021-07-28,155.2989,156.5636,154.8425,155.9836,3632425.0
2021-07-29,156.6872,158.9503,156.459,158.3608,3164703.0
2021-07-30,157.4479,159.9393,157.0296,159.1976,2678831.0
2021-07-31,157.4479,159.9393,157.0296,159.1976,2678831.0
2021-08-01,157.4479,159.9393,157.0296,159.1976,2678831.0
2021-08-02,160.3577,162.9155,159.15,159.3878,2822043.0
2021-08-03,160.1009,160.719,157.4575,160.3957,3271214.0
2021-08-04,160.4527,166.643,160.3196,164.1042,10201140.0
2021-08-05,165.036,165.2357,160.5383,161.5843,3468277.0
2021-08-06,160.5383,163.448,160.1009,162.7254,3164228.0
2021-08-07,160.5383,163.448,160.1009,162.7254,3164228.0
2021-08-08,160.5383,163.448,160.1009,162.7254,3164228.0
2021-08-09,162.6588,164.0566,161.0661,162.8965,2580792.0
2021-08-10,162.8965,163.2056,160.7,162.6018,1943813.0
2021-08-11,163.5907,163.6363,160.3957,162.0883,1946436.0
2021-08-12,161.1754,161.3751,158.3798,160.3006,2562085.0
2021-08-13,161.0328,162.383,160.1199,161.7269,2040679.0
2021-08-14,161.0328,162.383,160.1199,161.7269,2040679.0
2021-08-15,161.0328,162.383,160.1199,161.7269,2040679.0
2021-08-16,161.299,163.1342,161.1469,162.6683,2163205.0
2021-08-17,161.784,161.784,157.524,158.1326,4592955.0
2021-08-18,156.8013,159.7871,153.3639,157.6381,5452773.0
2021-08-19,157.0105,158.7697,155.5176,158.5985,3451106.0
2021-08-20,158.6746,159.9203,156.963,158.4559,2912992.0
2021-08-21,158.6746,159.9203,156.963,158.4559,2912992.0
2021-08-22,158.6746,159.9203,156.963,158.4559,2912992.0
2021-08-23,161.8791,164.3134,157.9044,161.299,13465562.0
2021-08-24,161.4987,161.9932,156.6587,157.7047,8137035.0
2021-08-25,157.9519,159.6825,155.0707,155.9455,19156429.0
2021-08-26,157.5593,160.8823,156.3084,159.8129,7306498.0
2021-08-27,159.7556,162.1524,158.6765,158.9725,9136163.0
2021-08-28,159.7556,162.1524,158.6765,158.9725,9136163.0
2021-08-29,159.7556,162.1524,158.6765,158.9725,9136163.0
2021-08-30,159.4357,160.6818,159.1349,159.45,4901685.0
2021-08-31,158.6574,159.0107,154.0643,155.6017,9136562.0
2021-09-01,156.3847,156.7954,153.7779,153.8447,6513639.0
2021-09-02,154.8187,155.5922,153.9517,155.2866,4514740.0
2021-09-03,155.1911,156.1221,154.4415,155.1147,2385601.0
2021-09-04,155.1911,156.1221,154.4415,155.1147,2385601.0
2021-09-05,155.1911,156.1221,154.4415,155.1147,2385601.0
2021-09-06,155.1911,156.1221,154.4415,155.1147,2385601.0
2021-09-07,155.3248,156.3561,154.833,155.9073,5132140.0
2021-09-08,156.3227,158.1991,155.0765,156.2893,4620111.0
2021-09-09,155.9073,162.4579,155.9073,161.1975,7601831.0
2021-09-10,161.9518,164.3296,161.9041,162.2765,4280896.0
2021-09-11,161.9518,164.3296,161.9041,162.2765,4280896.0
2021-09-12,161.9518,164.3296,161.9041,162.2765,4280896.0
2021-09-13,163.8521,165.3322,162.6155,165.0171,7431688.0
2021-09-14,165.7142,166.2489,163.8044,165.6473,5335497.0
2021-09-15,166.0961,166.5927,164.32,166.2298,4498520.0
2021-09-16,164.6542,166.5927,164.6542,165.399,4582749.0
2021-09-17,163.6707,165.2128,162.6107,163.7853,13056376.0
2021-09-18,163.6707,165.2128,162.6107,163.7853,13056376.0
2021-09-19,163.6707,165.2128,162.6107,163.7853,13056376.0
2021-09-20,162.4293,163.0595,159.4977,161.8373,10189658.0
2021-09-21,163.1168,163.8998,160.6532,162.8781,4011364.0
2021-09-22,164.2436,166.4017,163.5083,166.0102,3484536.0
2021-09-23,166.6309,169.7725,166.2967,169.2378,3391930.0
2021-09-24,168.5884,170.7752,167.9104,170.4791,2393400.0
2021-09-25,168.5884,170.7752,167.9104,170.4791,2393400.0
2021-09-26,168.5884,170.7752,167.9104,170.4791,2393400.0
2021-09-27,169.276,170.0953,167.6813,168.9322,4497221.0
2021-09-28,164.5062,166.991,163.4606,163.5656,5493955.0
2021-09-29,162.8495,164.0813,160.5386,161.2261,3498449.0
2021-09-30,162.6776,163.537,159.8129,159.9274,4820634.0
2021-10-01,160.2617,161.2643,157.3301,159.8224,3549208.0
2021-10-02,160.2617,161.2643,157.3301,159.8224,3549208.0
2021-10-03,160.2617,161.2643,157.3301,159.8224,3549208.0
2021-10-04,159.2208,160.1375,156.2702,156.8527,5377545.0
2021-10-05,157.7885,159.2065,156.5662,157.9126,2899064.0
2021-10-06,156.3943,158.772,155.7832,158.5619,2753976.0
2021-10-07,159.8797,161.6558,159.216,159.45,2174098.0
2021-10-08,160.8823,161.3312,159.1635,161.016,3145920.0
2021-10-09,160.8823,161.3312,159.1635,161.016,3145920.0
2021-10-10,160.8823,161.3312,159.1635,161.016,3145920.0
2021-10-11,160.5386,163.8044,160.233,160.3285,1964892.0
2021-10-12,160.911,161.9232,156.4325,156.6235,3018047.0
2021-10-13,158.476,159.1922,156.1938,156.9386,3416601.0
2021-10-14,159.0107,160.9969,158.6383,160.615,5043330.0
2021-10-15,162.3625,164.3391,162.0617,164.2818,2887018.0
2021-10-16,162.3625,164.3391,162.0617,164.2818,2887018.0
2021-10-17,162.3625,164.3391,162.0617,164.2818,2887018.0
2021-10-18,162.6967,165.8288,162.0664,165.5136,2541462.0
2021-10-19,165.9051,168.7794,164.7688,168.6648,3336706.0
2021-10-20,168.9322,169.8394,167.9868,168.9417,3025789.0
2021-10-21,168.6935,170.9757,168.1969,170.7465,2743999.0
2021-10-22,171.1571,172.6181,169.6675,170.3741,3074268.0
2021-10-23,171.1571,172.6181,169.6675,170.3741,3074268.0
2021-10-24,171.1571,172.6181,169.6675,170.3741,3074268.0
2021-10-25,170.5269,172.9332,170.3741,172.3794,2498205.0
2021-10-26,173.764,174.1613,171.5391,171.7683,2209197.0
2021-10-27,166.2585,167.1083,162.3338,162.7731,6263894.0
2021-10-28,164.4919,166.4876,163.7948,164.6829,2781100.0
2021-10-29,163.6707,166.0197,162.8972,165.6664,3137367.0
2021-10-30,163.6707,166.0197,162.8972,165.6664,3137367.0
2021-10-31,163.6707,166.0197,162.8972,165.6664,3137367.0
2021-11-01,165.3704,167.3423,165.1159,167.0988,2180710.0
2021-11-02,167.0988,170.2118,166.8219,169.9157,2405875.0
2021-11-03,169.4192,171.1858,167.9391,170.737,1997741.0
2021-11-04,170.9279,172.7996,168.302,172.5799,5252671.0
2021-11-05,175.4637,177.7078,173.9789,175.8744,3415692.0
2021-11-06,175.4637,177.7078,173.9789,175.8744,3415692.0
2021-11-07,175.4637,177.7078,173.9789,175.8744,3415692.0
2021-11-08,175.1964,177.555,175.0913,176.1417,2582310.0
2021-11-09,176.0066,177.5072,174.5719,176.6574,2508484.0
2021-11-10,174.7476,177.1348,171.921,172.7041,2735548.0
2021-11-11,174.9672,175.1009,172.2935,174.8431,1703264.0
2021-11-12,175.2919,177.3258,173.363,176.4568,1847639.0
2021-11-13,175.2919,177.3258,173.363,176.4568,1847639.0
2021-11-14,175.2919,177.3258,173.363,176.4568,1847639.0
2021-11-15,177.3449,177.3449,175.4542,176.7147,1337191.0
2021-11-16,176.2563,179.3789,176.1799,179.207,2126290.0
2021-11-17,179.5507,179.6176,177.173,178.6054,2242418.0
2021-11-18,179.6176,180.181,177.6027,179.608,2091871.0
2021-11-19,179.608,181.4319,179.2547,180.286,3299833.0
2021-11-20,179.608,181.4319,179.2547,180.286,3299833.0
2021-11-21,179.608,181.4319,179.2547,180.286,3299833.0
2021-11-22,181.4319,183.294,177.0011,177.1348,5229001.0
2021-11-23,177.851,179.5221,172.1025,174.2224,4976419.0
2021-11-24,173.2675,174.2797,171.5677,174.2415,2914821.0
2021-11-25,173.2675,174.2797,171.5677,174.2415,2914821.0
2021-11-26,170.9279,172.2744,168.8081,169.973,2539089.0
2021-11-27,170.9279,172.2744,168.8081,169.973,2539089.0
2021-11-28,170.9279,172.2744,168.8081,169.973,2539089.0
2021-11-29,172.3985,175.4064,170.4027,174.9385,4374848.0
2021-11-30,174.3752,175.9507,170.842,172.1216,4561777.0
2021-12-01,174.06,179.7083,172.5035,172.685,4831375.0
2021-12-02,172.5411,174.9663,170.624,173.145,3795551.0
2021-12-03,175.388,176.3274,171.3046,173.2984,2958663.0
2021-12-04,175.388,176.3274,171.3046,173.2984,2958663.0
2021-12-05,175.388,176.3274,171.3046,173.2984,2958663.0
2021-12-06,174.765,175.1005,168.889,173.5572,3938206.0
2021-12-07,176.059,179.9124,175.9823,178.9059,4850057.0
2021-12-08,178.0624,178.7909,176.6917,178.5417,3167984.0
2021-12-09,177.2668,179.8837,175.8769,176.0686,3457826.0
2021-12-10,178.6855,178.7717,173.6243,175.829,2570895.0
2021-12-11,178.6855,178.7717,173.6243,175.829,2570895.0
2021-12-12,178.6855,178.7717,173.6243,175.829,2570895.0
2021-12-13,175.8481,177.0032,170.8349,171.0745,4457746.0
2021-12-14,169.6175,170.854,166.3967,168.9752,3771060.0
2021-12-15,170.2501,172.2344,166.9239,172.0906,3598688.0
2021-12-16,172.6849,173.3079,165.026,165.4477,4817272.0
2021-12-17,164.0291,165.2752,162.0353,163.0609,7672485.0
2021-12-18,164.0291,165.2752,162.0353,163.0609,7672485.0
2021-12-19,164.0291,165.2752,162.0353,163.0609,7672485.0
2021-12-20,159.9216,162.1119,159.4567,161.3451,4087481.0
2021-12-21,163.0657,165.1985,161.9298,164.9493,3018106.0
2021-12-22,164.5371,165.4715,163.8901,165.1506,2025517.0
2021-12-23,165.6395,167.2115,165.419,165.5053,2026190.0
2021-12-24,165.6395,167.2115,165.419,165.5053,2026190.0
2021-12-25,165.6395,167.2115,165.419,165.5053,2026190.0
2021-12-26,165.6395,167.2115,165.419,165.5053,2026190.0
2021-12-27,165.8407,168.2563,165.8407,168.1988,2135070.0
2021-12-28,169.1094,169.4641,166.8185,167.154,1634793.0
2021-12-29,167.2978,169.232,167.2978,168.2467,1685487.0
2021-12-30,168.7068,169.6271,167.2402,167.5374,1638634.0
2021-12-31,167.5086,169.3395,167.3457,168.4864,1917165.0
2022-01-01,167.5086,169.3395,167.3457,168.4864,1917165.0
2022-01-02,167.5086,169.3395,167.3457,168.4864,1917165.0
2022-01-03,167.9112,170.2358,167.5086,169.8092,2667456.0
2022-01-04,170.3172,172.081,166.9048,168.2755,3889255.0
2022-01-05,168.0557,169.838,165.5724,165.6778,3655308.0
2022-01-06,165.927,167.7099,164.9141,166.205,3584642.0
2022-01-07,165.9283,166.5597,159.1254,161.8435,6747542.0
2022-01-08,165.9283,166.5597,159.1254,161.8435,6747542.0
2022-01-09,165.9283,166.5597,159.1254,161.8435,6747542.0
2022-01-10,161.1485,163.6504,158.5269,163.3389,6017128.0
2022-01-11,161.7764,166.8185,161.4793,166.4351,3789327.0
2022-01-12,168.1221,168.1221,164.8438,166.5501,1993426.0
2022-01-13,168.333,168.9657,162.227,162.7446,3953981.0
2022-01-14,161.436,164.9876,161.1263,164.8726,2869639.0
2022-01-15,161.436,164.9876,161.1263,164.8726,2869639.0
2022-01-16,161.436,164.9876,161.1263,164.8726,2869639.0
2022-01-17,161.436,164.9876,161.1263,164.8726,2869639.0
2022-01-18,161.6998,163.0705,159.2842,159.6005,4164172.0
2022-01-19,160.1757,161.7908,156.2168,156.3031,3736603.0
2022-01-20,157.0316,157.9326,152.0279,152.0566,4021403.0
2022-01-21,152.2388,155.9388,150.4558,152.9098,5547465.0
2022-01-22,152.2388,155.9388,150.4558,152.9098,5547465.0
2022-01-23,152.2388,155.9388,150.4558,152.9098,5547465.0
2022-01-24,152.4209,155.0186,145.1885,154.7502,6665173.0
2022-01-25,150.868,152.9759,148.9797,149.3151,4064160.0
2022-01-26,152.4113,158.2585,150.8201,153.1494,5849987.0
2022-01-27,155.8621,156.9645,147.6568,148.184,4692490.0
2022-01-28,147.7335,152.1333,144.9153,152.0566,3839703.0
2022-01-29,147.7335,152.1333,144.9153,152.0566,3839703.0
2022-01-30,147.7335,152.1333,144.9153,152.0566,3839703.0
2022-01-31,151.7595,157.4246,150.6955,157.1754,4504896.0
2022-02-01,157.3,158.642,154.3764,158.5173,3037959.0
2022-02-02,158.5749,162.4091,158.0668,161.9106,2824541.0
2022-02-03,158.7762,160.6741,154.8748,155.3062,4452216.0
2022-02-04,153.5136,155.6512,150.2737,154.3572,5174417.0
2022-02-05,153.5136,155.6512,150.2737,154.3572,5174417.0
2022-02-06,153.5136,155.6512,150.2737,154.3572,5174417.0
2022-02-07,154.4051,156.4852,153.6574,154.1559,2443478.0
2022-02-08,154.2613,156.8974,153.7533,156.3702,3173242.0
2022-02-09,158.5269,161.3643,156.7057,161.2397,3207883.0
2022-02-10,157.0316,161.3547,154.3572,154.9707,3462561.0
2022-02-11,155.2486,156.5102,146.7366,147.5226,5455499.0
2022-02-12,155.2486,156.5102,146.7366,147.5226,5455499.0
2022-02-13,155.2486,156.5102,146.7366,147.5226,5455499.0
2022-02-14,148.5004,150.5804,145.2413,147.5993,4501654.0
2022-02-15,150.753,155.6129,150.59,155.3253,4911123.0
2022-02-16,155.1815,161.8915,154.8748,161.3643,5825415.0
2022-02-17,159.2458,159.38,153.6862,153.782,4702670.0
2022-02-18,154.4339,155.958,151.9991,153.7149,3921632.0
2022-02-19,154.4339,155.958,151.9991,153.7149,3921632.0
2022-02-20,154.4339,155.958,151.9991,153.7149,3921632.0
2022-02-21,154.4339,155.958,151.9991,153.7149,3921632.0
2022-02-22,152.3154,156.1305,151.7307,154.2134,4269603.0
2022-02-23,155.3541,156.7248,149.6986,150.0053,5087047.0
2022-02-24,148.6567,154.1183,146.4364,153.916,4152212.0
2022-02-25,154.0027,156.2181,151.8739,156.1603,2741570.0
2022-02-26,154.0027,156.2181,151.8739,156.1603,2741570.0
2022-02-27,154.0027,156.2181,151.8739,156.1603,2741570.0
2022-02-28,155.3994,155.3994,151.4597,154.3976,3606877.0
2022-03-01,153.6655,154.8407,149.8318,151.1804,3761795.0
2022-03-02,151.6813,155.592,151.3345,153.9449,2578681.0
2022-03-03,155.5246,155.7558,151.1996,153.4247,2656102.0
2022-03-04,151.8835,153.4124,150.0245,151.0841,2778580.0
2022-03-05,151.8835,153.4124,150.0245,151.0841,2778580.0
2022-03-06,151.8835,153.4124,150.0245,151.0841,2778580.0
2022-03-07,151.2478,151.556,140.8352,140.9026,5701277.0
2022-03-08,140.6522,147.1637,138.5619,143.0603,4745205.0
2022-03-09,147.4623,149.3599,145.7381,147.9728,3046254.0
2022-03-10,145.3046,146.2101,142.4149,145.0253,4035714.0
2022-03-11,147.5682,148.1302,141.8755,142.1741,3964265.0
2022-03-12,147.5682,148.1302,141.8755,142.1741,3964265.0
2022-03-13,147.5682,148.1302,141.8755,142.1741,3964265.0
2022-03-14,142.097,143.3685,138.5234,140.2765,3910529.0
2022-03-15,141.9044,145.8922,141.023,145.372,3309941.0
2022-03-16,147.4623,152.9142,146.9229,152.7408,4376224.0
2022-03-17,151.1033,154.1664,150.0341,154.099,4272372.0
2022-03-18,152.7312,157.9134,151.3104,157.4414,9901871.0
2022-03-19,152.7312,157.9134,151.3104,157.4414,9901871.0
2022-03-20,152.7312,157.9134,151.3104,157.4414,9901871.0
2022-03-21,155.8521,158.684,155.5342,158.1831,3258939.0
2022-03-22,157.7689,160.3697,157.4125,158.7129,2568449.0
2022-03-23,157.374,158.268,152.9527,153.2899,3409911.0
2022-03-24,154.9081,158.9923,153.9834,158.8959,3152290.0
2022-03-25,158.9923,159.8206,156.871,159.5413,2236404.0
2022-03-26,158.9923,159.8206,156.871,159.5413,2236404.0
2022-03-27,158.9923,159.8206,156.871,159.5413,2236404.0
2022-03-28,158.1446,161.2944,157.3451,161.1114,2745255.0
2022-03-29,162.8356,165.2533,161.5641,163.924,3127723.0
2022-03-30,162.5755,163.7507,159.6858,160.3601,2689136.0
2022-03-31,160.8224,161.7664,159.0115,159.1078,3881584.0
2022-04-01,160.3793,160.9958,156.8635,159.2812,2940959.0
2022-04-02,160.3793,160.9958,156.8635,159.2812,2940959.0
2022-04-03,160.3793,160.9958,156.8635,159.2812,2940959.0
2022-04-04,159.0982,159.8495,155.775,158.4528,4160753.0
2022-04-05,156.536,157.504,150.1401,154.099,7223807.0
2022-04-06,151.6331,158.2409,151.4903,154.388,6036030.0
2022-04-07,153.4151,156.9213,153.2899,155.3223,3161761.0
2022-04-08,154.5614,155.0911,152.5771,152.9046,3025053.0
2022-04-09,154.5614,155.0911,152.5771,152.9046,3025053.0
2022-04-10,154.5614,155.0911,152.5771,152.9046,3025053.0
2022-04-11,151.8739,152.2785,149.0035,149.1961,3693723.0
2022-04-12,151.5464,153.6944,149.2924,149.7837,2580012.0
2022-04-13,150.9588,153.1165,149.5043,152.3074,2335214.0
2022-04-14,152.5482,153.9834,150.5446,150.7469,5228659.0
2022-04-15,152.5482,153.9834,150.5446,150.7469,5228659.0
2022-04-16,152.5482,153.9834,150.5446,150.7469,5228659.0
2022-04-17,152.5482,153.9834,150.5446,150.7469,5228659.0
2022-04-18,150.535,155.3223,150.4291,154.4458,2728489.0
2022-04-19,154.4458,156.8153,152.7794,156.353,2674781.0
2022-04-20,158.4143,159.4739,154.6336,155.4475,2582383.0
2022-04-21,156.5264,158.6262,152.1581,152.8757,3555165.0
2022-04-22,152.1725,153.757,149.4658,149.5429,2640542.0
2022-04-23,152.1725,153.757,149.4658,149.5429,2640542.0
2022-04-24,152.1725,153.757,149.4658,149.5429,2640542.0
2022-04-25,148.5218,153.2995,148.1076,153.078,4487466.0
2022-04-26,151.1611,151.5368,147.1251,147.1926,3661201.0
2022-04-27,144.4859,150.0052,144.1776,146.1426,3077286.0
2022-04-28,148.464,156.3048,148.0739,154.5517,4155950.0
2022-04-29,152.2303,153.8486,148.57,148.7049,4835835.0
2022-04-30,152.2303,153.8486,148.57,148.7049,4835835.0
2022-05-01,152.2303,153.8486,148.57,148.7049,4835835.0
2022-05-02,149.6296,152.7093,147.1733,152.3363,2865903.0
2022-05-03,152.0762,153.8389,150.7566,153.0298,2442017.0
2022-05-04,152.8468,158.8574,148.5941,158.7129,3940380.0
2022-05-05,156.064,157.3644,150.7566,152.423,3961527.0
2022-05-06,150.7951,152.9335,148.676,150.3905,2710543.0
2022-05-07,150.7951,152.9335,148.676,150.3905,2710543.0
2022-05-08,150.7951,152.9335,148.676,150.3905,2710543.0
2022-05-09,148.5315,150.2942,146.2004,146.6532,4123127.0
2022-05-10,150.2075,152.6879,147.0385,149.514,3157804.0
2022-05-11,147.7898,151.5271,146.1715,146.4027,3861709.0
2022-05-12,145.4876,148.0306,144.457,147.2696,3117744.0
2022-05-13,149.3406,153.8293,148.2232,152.9046,4783360.0
2022-05-14,149.3406,153.8293,148.2232,152.9046,4783360.0
2022-05-15,149.3406,153.8293,148.2232,152.9046,4783360.0
2022-05-16,151.4501,153.3284,149.8607,151.6524,2328409.0
2022-05-17,155.0719,158.3372,154.7155,157.8171,4952192.0
2022-05-18,160.2156,160.2156,153.3862,154.0412,5684642.0
2022-05-19,154.937,158.135,153.2321,155.0237,3812610.0
2022-05-20,157.5859,159.0886,150.9588,156.4686,3977616.0
2022-05-21,157.5859,159.0886,150.9588,156.4686,3977616.0
2022-05-22,157.5859,159.0886,150.9588,156.4686,3977616.0
2022-05-23,155.6787,157.4896,154.0027,155.6113,2291112.0
2022-05-24,154.0027,157.2488,152.972,155.9003,3172157.0
2022-05-25,154.571,157.2392,153.4825,156.353,2500281.0
2022-05-26,156.3915,159.7917,155.4716,157.9712,3820055.0
2022-05-27,160.1486,162.7324,158.8712,162.1421,4942359.0
2022-05-28,160.1486,162.7324,158.8712,162.1421,4942359.0
2022-05-29,160.1486,162.7324,158.8712,162.1421,4942359.0
2022-05-30,160.1486,162.7324,158.8712,162.1421,4942359.0
2022-05-31,161.5131,164.1162,158.3099,162.9646,5102506.0
2022-06-01,163.7195,163.8453,158.0486,159.4518,3283648.0
2022-06-02,159.2002,163.942,158.397,163.7775,2637725.0
2022-06-03,161.2131,161.5905,159.4905,159.9066,2539151.0
2022-06-04,161.2131,161.5905,159.4905,159.9066,2539151.0
2022-06-05,161.2131,161.5905,159.4905,159.9066,2539151.0
2022-06-06,161.9485,163.3808,159.2486,159.9357,2273830.0
2022-06-07,158.4551,161.9389,157.5841,161.5614,2108004.0
2022-06-08,160.5066,162.5388,158.6389,159.6841,2928881.0
2022-06-09,158.697,161.6389,156.297,156.3938,3144770.0
2022-06-10,153.239,155.01,151.7487,151.8552,3369913.0
2022-06-11,153.239,155.01,151.7487,151.8552,3369913.0
2022-06-12,153.239,155.01,151.7487,151.8552,3369913.0
2022-06-13,148.2843,149.4455,142.5747,143.0005,5861619.0
2022-06-14,144.394,145.294,141.336,142.4199,2765034.0
2022-06-15,144.3553,147.5522,141.9941,145.236,3263391.0
2022-06-16,141.636,141.636,137.1168,138.8296,4722838.0
2022-06-17,139.3715,140.8038,137.2135,139.9619,6724039.0
2022-06-18,139.3715,140.8038,137.2135,139.9619,6724039.0
2022-06-19,139.3715,140.8038,137.2135,139.9619,6724039.0
2022-06-20,139.3715,140.8038,137.2135,139.9619,6724039.0
2022-06-21,142.5747,145.4392,142.5312,143.5618,3085757.0
2022-06-22,142.207,144.1715,141.1522,142.8844,3720364.0
2022-06-23,144.2102,144.3892,139.2941,140.8425,2946065.0
2022-06-24,142.8263,145.2069,142.4489,144.8585,5108928.0
2022-06-25,142.8263,145.2069,142.4489,144.8585,5108928.0
2022-06-26,142.8263,145.2069,142.4489,144.8585,5108928.0
2022-06-27,146.223,147.4133,144.7134,145.7295,2048285.0
2022-06-28,146.523,148.2165,143.5811,143.6973,2786498.0
2022-06-29,142.1683,142.7489,140.078,142.5166,2586592.0
2022-06-30,140.7554,144.4037,138.6748,141.3747,4158019.0
2022-07-01,139.2893,140.4167,135.9845,138.2974,3175038.0
2022-07-02,139.2893,140.4167,135.9845,138.2974,3175038.0
2022-07-03,139.2893,140.4167,135.9845,138.2974,3175038.0
