,MUR US Equity,MUR US Equity,MUR US Equity,MUR US Equity,MUR US Equity
2022-05-03,35.5531,37.2786,35.4677,36.8804,1876695.0
2022-05-04,37.2691,37.8474,35.3445,37.6578,2579977.0
2022-05-05,37.4208,37.7716,33.8465,35.2876,2634635.0
2022-05-06,35.9702,36.4537,34.4628,36.2831,3056952.0
2022-05-07,35.9702,36.4537,34.4628,36.2831,3056952.0
2022-05-08,35.9702,36.4537,34.4628,36.2831,3056952.0
2022-05-09,35.0411,35.2686,31.116,31.5901,3507249.0
2022-05-10,31.9409,32.8226,30.0172,31.154,2678852.0
2022-05-11,32.0262,33.7754,31.1824,31.3436,2428025.0
2022-05-12,31.0117,31.5237,30.1789,31.4953,1859128.0
2022-05-13,32.3102,33.4253,32.3102,32.7963,1595244.0
2022-05-14,32.3102,33.4253,32.3102,32.7963,1595244.0
2022-05-15,32.3102,33.4253,32.3102,32.7963,1595244.0
2022-05-16,33.0155,33.9876,32.9964,33.473,1242395.0
2022-05-17,34.0448,34.7787,33.8733,34.55,1380681.0
2022-05-18,34.9407,35.0456,32.1434,32.7581,1565657.0
2022-05-19,31.786,33.4253,31.7764,32.5675,1403064.0
2022-05-20,32.9106,33.8256,32.4627,33.5683,1446801.0
2022-05-21,32.9106,33.8256,32.4627,33.5683,1446801.0
2022-05-22,32.9106,33.8256,32.4627,33.5683,1446801.0
2022-05-23,33.9876,35.1981,33.3967,35.1409,1519867.0
2022-05-24,34.8168,35.4935,33.9114,34.9121,1161432.0
2022-05-25,35.1695,37.0471,35.1695,37.009,1773736.0
2022-05-26,37.171,39.1534,37.171,38.9914,2006193.0
2022-05-27,39.02,41.46,38.6483,41.4409,2342268.0
2022-05-28,39.02,41.46,38.6483,41.4409,2342268.0
2022-05-29,39.02,41.46,38.6483,41.4409,2342268.0
2022-05-30,39.02,41.46,38.6483,41.4409,2342268.0
2022-05-31,42.3082,42.7752,40.0017,40.4306,2764347.0
2022-06-01,40.7928,41.9937,40.0827,41.0025,1778869.0
2022-06-02,40.5164,41.6696,39.9398,41.3075,1257740.0
2022-06-03,41.3551,41.7507,40.7928,41.4218,1728085.0
2022-06-04,41.3551,41.7507,40.7928,41.4218,1728085.0
2022-06-05,41.3551,41.7507,40.7928,41.4218,1728085.0
2022-06-06,42.2224,42.2987,40.4211,41.3742,1689714.0
2022-06-07,41.0597,43.2804,41.0311,43.1946,1706917.0
2022-06-08,43.5187,43.6426,42.089,42.5274,1372136.0
2022-06-09,41.8507,43.6044,41.2884,42.9182,1582738.0
2022-06-10,41.7173,43.1755,41.2217,42.0795,1200798.0
2022-06-11,41.7173,43.1755,41.2217,42.0795,1200798.0
2022-06-12,41.7173,43.1755,41.2217,42.0795,1200798.0
2022-06-13,40.3544,40.788,38.1382,39.7348,1972033.0
2022-06-14,41.1168,41.1264,38.9819,39.63,2019354.0
2022-06-15,39.3917,39.5633,37.6857,38.4863,2082154.0
2022-06-16,37.2377,37.5236,34.1973,34.6739,3170895.0
2022-06-17,34.7025,34.7596,31.5096,32.0624,3982785.0
2022-06-18,34.7025,34.7596,31.5096,32.0624,3982785.0
2022-06-19,34.7025,34.7596,31.5096,32.0624,3982785.0
2022-06-20,34.7025,34.7596,31.5096,32.0624,3982785.0
2022-06-21,32.9583,33.4444,31.9385,32.577,2393044.0
2022-06-22,30.4516,31.3857,29.8035,30.423,3284749.0
2022-06-23,31.176,31.176,28.9171,29.8798,2935087.0
2022-06-24,30.4993,31.6168,29.7845,30.4516,3950642.0
2022-06-25,30.4993,31.6168,29.7845,30.4516,3950642.0
2022-06-26,30.4993,31.6168,29.7845,30.4516,3950642.0
2022-06-27,31.0425,31.9385,30.6375,31.6716,1683750.0
2022-06-28,32.6152,32.9392,31.3952,32.0242,1907072.0
2022-06-29,32.6247,32.7772,29.8798,30.0799,2406710.0
2022-06-30,29.1649,29.632,28.3739,28.7742,2689902.0
2022-07-01,29.0887,29.2221,27.5733,28.9648,2284995.0
2022-07-02,29.0887,29.2221,27.5733,28.9648,2284995.0
2022-07-03,29.0887,29.2221,27.5733,28.9648,2284995.0
2022-07-04,29.0887,29.2221,27.5733,28.9648,2284995.0
2022-07-05,27.9354,28.1642,25.972,26.5248,2223017.0
2022-07-06,26.1341,26.7631,24.8521,26.0006,1855266.0
2022-07-07,26.9823,27.802,26.6678,27.4017,1968788.0
2022-07-08,27.8687,27.9736,26.7155,27.5923,1397461.0
2022-07-09,27.8687,27.9736,26.7155,27.5923,1397461.0
2022-07-10,27.8687,27.9736,26.7155,27.5923,1397461.0
2022-07-11,27.1539,27.6781,26.5344,27.497,1361177.0
2022-07-12,26.2961,27.049,26.0102,26.4581,1625029.0
2022-07-13,25.9339,27.2587,25.9339,26.4009,1230600.0
2022-07-14,25.1333,25.791,24.7489,25.7338,1322595.0
2022-07-15,26.725,26.9728,26.0769,26.9442,1613968.0
2022-07-16,26.725,26.9728,26.0769,26.9442,1613968.0
2022-07-17,26.725,26.9728,26.0769,26.9442,1613968.0
2022-07-18,27.7639,28.7646,27.7639,28.1737,1469819.0
2022-07-19,28.0689,29.6748,28.045,29.5652,1458803.0
2022-07-20,29.2793,30.3658,29.0315,30.2229,1176519.0
2022-07-21,28.9553,29.3937,28.3596,29.3841,1102089.0
2022-07-22,29.327,29.8035,28.412,28.6503,1044608.0
2022-07-23,29.327,29.8035,28.412,28.6503,1044608.0
2022-07-24,29.327,29.8035,28.412,28.6503,1044608.0
2022-07-25,29.2888,30.6518,28.7932,30.6422,1106808.0
2022-07-26,31.2522,31.4524,29.8798,30.4421,1162592.0
2022-07-27,30.8043,31.9184,30.3468,31.6621,1047876.0
2022-07-28,32.0719,32.4531,31.1188,31.8336,1201923.0
2022-07-29,32.8153,33.5778,32.4913,33.492,1377181.0
2022-07-30,32.8153,33.5778,32.4913,33.492,1377181.0
2022-07-31,32.8153,33.5778,32.4913,33.492,1377181.0
2022-08-01,32.4055,33.3395,31.7097,32.9011,1345885.0
2022-08-02,32.9297,33.0155,31.805,32.5294,1121323.0
2022-08-03,33.025,33.025,30.3944,30.5469,2274480.0
2022-08-04,30.9758,32.5246,30.3182,30.9472,3216100.0
2022-08-05,30.0132,31.8622,29.7749,31.0711,1883681.0
2022-08-06,30.0132,31.8622,29.7749,31.0711,1883681.0
2022-08-07,30.0132,31.8622,29.7749,31.0711,1883681.0
2022-08-08,30.9949,31.8241,30.8424,31.014,1425460.0
2022-08-09,31.6144,32.1025,31.1426,31.8717,1664053.0
2022-08-10,31.8622,32.3769,31.0616,32.2339,923166.0
2022-08-11,33.2823,34.2068,33.1298,33.3014,2177638.0
2022-08-12,33.0902,33.8294,32.7062,33.8198,1321356.0
2022-08-13,33.0902,33.8294,32.7062,33.8198,1321356.0
2022-08-14,33.0902,33.8294,32.7062,33.8198,1321356.0
2022-08-15,32.4086,33.551,32.0054,33.3494,1329648.0
2022-08-16,33.503,33.9638,32.1782,32.8214,1223960.0
2022-08-17,32.6966,33.503,32.4038,33.3686,972044.0
2022-08-18,33.6662,35.1445,33.6566,35.1061,1147601.0
2022-08-19,34.9909,35.1061,34.3862,34.6742,914135.0
2022-08-20,34.9909,35.1061,34.3862,34.6742,914135.0
2022-08-21,34.9909,35.1061,34.3862,34.6742,914135.0
2022-08-22,34.415,35.2213,33.4358,35.2117,1049314.0
2022-08-23,35.9893,37.1797,35.8549,36.0373,1479630.0
2022-08-24,36.2293,37.0261,35.9125,36.9877,1080485.0
2022-08-25,37.3429,37.5349,36.5653,37.5061,1012978.0
2022-08-26,37.4965,37.8613,36.6421,37.1029,770965.0
2022-08-27,37.4965,37.8613,36.6421,37.1029,770965.0
2022-08-28,37.4965,37.8613,36.6421,37.1029,770965.0
2022-08-29,36.9589,39.5892,36.5941,39.09,1500647.0
2022-08-30,38.2452,38.322,36.7573,37.2373,1489808.0
2022-08-31,36.2389,38.0729,35.8693,37.4101,1123332.0
2022-09-01,36.4405,36.8245,35.7397,36.4597,1021481.0
2022-09-02,37.6597,38.1387,36.9493,37.5829,984179.0
2022-09-03,37.6597,38.1387,36.9493,37.5829,984179.0
2022-09-04,37.6597,38.1387,36.9493,37.5829,984179.0
2022-09-05,37.6597,38.1387,36.9493,37.5829,984179.0
2022-09-06,38.1013,38.2836,36.7573,37.1989,1223023.0
2022-09-07,35.9317,37.1317,35.4421,36.3733,1791897.0
2022-09-08,36.2293,37.1413,36.1621,36.8149,1259301.0
2022-09-09,37.8805,38.4468,37.5926,38.2356,1157017.0
2022-09-10,37.8805,38.4468,37.5926,38.2356,1157017.0
2022-09-11,37.8805,38.4468,37.5926,38.2356,1157017.0
2022-09-12,38.9844,39.618,38.3605,39.0708,832394.0
2022-09-13,38.3508,39.3012,37.7173,38.0341,1308458.0
2022-09-14,38.6292,39.8388,38.4948,39.4164,1186045.0
2022-09-15,38.178,39.3684,37.9285,38.9268,1737354.0
2022-09-16,38.6772,38.6772,36.7333,37.7749,2416898.0
2022-09-17,38.6772,38.6772,36.7333,37.7749,2416898.0
2022-09-18,38.6772,38.6772,36.7333,37.7749,2416898.0
2022-09-19,36.3733,38.0437,36.2773,37.4197,1344132.0
2022-09-20,37.0933,37.5253,36.3829,37.2565,1104412.0
2022-09-21,38.2452,38.3988,36.2965,36.3253,1298471.0
2022-09-22,36.8245,37.3525,35.1157,35.1445,1613324.0
2022-09-23,33.311,33.3494,31.559,32.0054,1940983.0
2022-09-24,33.311,33.3494,31.559,32.0054,1940983.0
2022-09-25,33.311,33.3494,31.559,32.0054,1940983.0
2022-09-26,31.3623,32.2454,30.6231,30.8727,1430470.0
2022-09-27,31.6502,31.9094,30.8631,31.5542,1367203.0
2022-09-28,31.967,33.839,31.5542,33.6278,1080871.0
2022-09-29,33.2246,34.2134,32.3798,34.1366,1277289.0
2022-09-30,33.5894,34.4822,33.2486,33.7622,1749623.0
2022-10-01,33.5894,34.4822,33.2486,33.7622,1749623.0
2022-10-02,33.5894,34.4822,33.2486,33.7622,1749623.0
2022-10-03,35.4805,37.9475,35.3941,37.5349,1975053.0
2022-10-04,38.6388,39.762,38.2068,39.618,1737511.0
2022-10-05,39.4068,41.6147,39.138,41.1348,2004119.0
2022-10-06,40.7988,41.9603,40.626,41.7683,1635421.0
2022-10-07,41.9507,42.9107,41.0484,41.8163,1755281.0
2022-10-08,41.9507,42.9107,41.0484,41.8163,1755281.0
2022-10-09,41.9507,42.9107,41.0484,41.8163,1755281.0
2022-10-10,41.7011,42.5747,40.557,40.8084,1088390.0
2022-10-11,39.8772,41.346,39.4452,40.0596,1535597.0
2022-10-12,39.8484,41.3556,39.3783,40.7892,1166294.0
2022-10-13,40.2516,43.1027,40.0116,42.9299,1468635.0
2022-10-14,42.3059,43.1891,40.6452,40.7412,1240609.0
2022-10-15,42.3059,43.1891,40.6452,40.7412,1240609.0
2022-10-16,42.3059,43.1891,40.6452,40.7412,1240609.0
2022-10-17,41.7299,41.9891,40.0212,40.6548,1849548.0
2022-10-18,41.4419,41.9123,40.2804,41.5763,1419196.0
2022-10-19,41.5475,43.3763,40.962,43.2851,1803746.0
2022-10-20,43.6019,45.1565,43.3427,43.4387,1751069.0
2022-10-21,43.8707,45.5218,43.5155,45.5218,1453609.0
2022-10-22,43.8707,45.5218,43.5155,45.5218,1453609.0
2022-10-23,43.8707,45.5218,43.5155,45.5218,1453609.0
2022-10-24,45.3394,46.2034,44.9266,45.8482,1128715.0
2022-10-25,45.8002,46.1698,45.3058,46.1266,1114833.0
2022-10-26,46.5586,47.7394,46.2418,46.3282,1355673.0
2022-10-27,47.2306,47.965,45.829,46.021,1257323.0
2022-10-28,46.5106,46.885,43.8179,45.685,1088109.0
2022-10-29,46.5106,46.885,43.8179,45.685,1088109.0
2022-10-30,46.5106,46.885,43.8179,45.685,1088109.0
2022-10-31,45.2434,46.957,45.0322,46.5682,1114285.0
2022-11-01,47.5858,48.1809,47.029,47.8834,1296132.0
2022-11-02,47.509,48.1137,46.2802,46.4722,1418664.0
2022-11-03,42.2579,45.589,40.5588,44.9746,3307555.0
2022-11-04,46.7794,46.8754,44.0243,45.0226,2100401.0
2022-11-05,46.7794,46.8754,44.0243,45.0226,2100401.0
2022-11-06,46.7794,46.8754,44.0243,45.0226,2100401.0
2022-11-07,45.2818,46.4242,44.8798,46.3378,2368583.0
2022-11-08,46.3282,47.701,45.637,46.7026,1786231.0
2022-11-09,45.7714,45.9033,43.7267,43.8803,1437810.0
2022-11-10,45.1737,46.5444,44.1409,46.4864,2425548.0
2022-11-11,47.2104,49.0444,47.2104,48.9671,2236864.0
2022-11-12,47.2104,49.0444,47.2104,48.9671,2236864.0
2022-11-13,47.2104,49.0444,47.2104,48.9671,2236864.0
2022-11-14,48.5328,49.5028,47.2104,47.2972,1478088.0
2022-11-15,47.5868,48.2142,46.6409,47.7509,1943238.0
2022-11-16,46.9884,47.2586,46.1872,46.4189,1276669.0
2022-11-17,45.8976,46.4478,45.0193,46.4478,1080351.0
2022-11-18,45.2895,45.7915,44.0113,45.6177,1081761.0
2022-11-19,45.2895,45.7915,44.0113,45.6177,1081761.0
2022-11-20,45.2895,45.7915,44.0113,45.6177,1081761.0
2022-11-21,43.9189,44.6042,42.2876,44.4401,1547888.0
2022-11-22,45.0772,46.4285,44.6718,46.3513,1058657.0
2022-11-23,45.3571,45.9459,44.8273,45.8011,871741.0
2022-11-24,45.3571,45.9459,44.8273,45.8011,871741.0
2022-11-25,46.0521,46.4382,45.7046,45.8783,397193.0
2022-11-26,46.0521,46.4382,45.7046,45.8783,397193.0
2022-11-27,46.0521,46.4382,45.7046,45.8783,397193.0
2022-11-28,44.1023,44.7828,43.1756,43.7934,882688.0
2022-11-29,44.498,45.2509,44.2084,44.9324,1036506.0
2022-11-30,45.9266,45.9647,44.2487,45.5598,1016732.0
2022-12-01,46.1389,46.4671,44.2857,44.4015,714520.0
2022-12-02,44.2084,45.0,44.0444,44.0926,969827.0
2022-12-03,44.2084,45.0,44.0444,44.0926,969827.0
2022-12-04,44.2084,45.0,44.0444,44.0926,969827.0
2022-12-05,45.7046,46.2694,42.6834,42.722,1865209.0
2022-12-06,42.3648,43.4157,41.081,41.5057,1368909.0
2022-12-07,41.6988,42.3733,40.7142,41.1679,884290.0
2022-12-08,42.3552,42.5675,40.0,40.2992,1369473.0
2022-12-09,40.2992,40.914,39.4787,39.5463,1468520.0
2022-12-10,40.2992,40.914,39.4787,39.5463,1468520.0
2022-12-11,40.2992,40.914,39.4787,39.5463,1468520.0
2022-12-12,39.1409,40.5695,38.6197,40.4247,1508252.0
2022-12-13,41.7085,42.1525,40.8059,41.1969,1955514.0
2022-12-14,41.6988,42.0077,40.4536,40.8301,1262308.0
2022-12-15,40.4729,41.139,39.8754,41.0907,768622.0
2022-12-16,39.8069,40.9266,39.2567,40.7239,3083835.0
2022-12-17,39.8069,40.9266,39.2567,40.7239,3083835.0
2022-12-18,39.8069,40.9266,39.2567,40.7239,3083835.0
2022-12-19,41.1969,41.5251,39.638,39.9807,1110808.0
2022-12-20,39.9613,41.0617,39.9378,40.5502,841910.0
2022-12-21,41.5926,42.3102,41.0135,42.1332,1023938.0
2022-12-22,41.9884,42.0173,39.305,40.6081,938211.0
2022-12-23,41.1679,42.2007,40.8494,42.1525,831655.0
2022-12-24,41.1679,42.2007,40.8494,42.1525,831655.0
2022-12-25,41.1679,42.2007,40.8494,42.1525,831655.0
2022-12-26,41.1679,42.2007,40.8494,42.1525,831655.0
2022-12-27,42.6061,42.6544,41.7567,42.2393,817883.0
2022-12-28,41.8822,41.8822,40.1061,40.2509,927669.0
2022-12-29,39.8841,41.8629,39.7789,41.4961,833354.0
2022-12-30,41.11,41.7567,40.822,41.5154,1331881.0
2022-12-31,41.11,41.7567,40.822,41.5154,1331881.0
2023-01-01,41.11,41.7567,40.822,41.5154,1331881.0
2023-01-02,41.11,41.7567,40.822,41.5154,1331881.0
2023-01-03,41.11,41.3513,38.5328,39.1891,1574418.0
2023-01-04,38.3011,39.749,38.1274,39.2664,1089701.0
2023-01-05,39.2953,40.0675,38.6872,39.5752,1409568.0
2023-01-06,40.3281,40.5212,39.3967,40.0,1847744.0
2023-01-07,40.3281,40.5212,39.3967,40.0,1847744.0
2023-01-08,40.3281,40.5212,39.3967,40.0,1847744.0
2023-01-09,41.1196,41.1438,40.0965,40.444,2100743.0
2023-01-10,40.5019,40.7818,39.498,40.1544,929952.0
2023-01-11,40.8976,41.1776,39.6139,40.1737,1445063.0
2023-01-12,40.637,41.4382,40.1737,40.444,1855732.0
2023-01-13,40.2895,41.081,39.7104,40.8011,1835063.0
2023-01-14,40.2895,41.081,39.7104,40.8011,1835063.0
2023-01-15,40.2895,41.081,39.7104,40.8011,1835063.0
2023-01-16,40.2895,41.081,39.7104,40.8011,1835063.0
2023-01-17,40.9652,41.4864,40.2895,40.637,807919.0
2023-01-18,40.8976,41.776,39.8745,39.9324,1233966.0
2023-01-19,39.4401,40.7046,39.1409,40.415,1614593.0
2023-01-20,40.8108,40.9749,40.0386,40.6563,1627020.0
2023-01-21,40.8108,40.9749,40.0386,40.6563,1627020.0
2023-01-22,40.8108,40.9749,40.0386,40.6563,1627020.0
2023-01-23,41.0617,41.6795,40.6756,41.081,6966537.0
2023-01-24,41.2355,41.4189,40.3571,41.2741,1803659.0
2023-01-25,40.9266,41.4671,40.3861,41.3899,2468275.0
2023-01-26,41.6602,44.0444,41.583,43.7741,4187768.0
2023-01-27,43.9285,44.0733,42.7027,42.9054,1750713.0
2023-01-28,43.9285,44.0733,42.7027,42.9054,1750713.0
2023-01-29,43.9285,44.0733,42.7027,42.9054,1750713.0
2023-01-30,42.3166,42.8668,41.4189,41.5926,2406075.0
2023-01-31,41.4961,42.361,41.168,42.0946,3098988.0
2023-02-01,41.8146,41.9884,39.4787,40.7335,2224064.0
2023-02-02,40.859,40.97,39.4112,39.9613,1965184.0
2023-02-03,40.222,41.2355,40.0096,40.1834,1473952.0
2023-02-04,40.222,41.2355,40.0096,40.1834,1473952.0
2023-02-05,40.222,41.2355,40.0096,40.1834,1473952.0
2023-02-06,40.2509,40.8494,39.0444,39.9517,1315816.0
2023-02-07,40.2123,41.2065,39.5559,41.1486,1441135.0
2023-02-08,40.8204,41.2258,40.1447,40.859,1576364.0
2023-02-09,40.888,40.888,39.3919,39.498,1546026.0
2023-02-10,40.0665,42.0587,40.0665,41.8157,1513335.0
2023-02-11,40.0665,42.0587,40.0665,41.8157,1513335.0
2023-02-12,40.0665,42.0587,40.0665,41.8157,1513335.0
2023-02-13,41.3493,42.3988,41.2521,41.9518,1130972.0
2023-02-14,41.3201,42.7195,41.1646,42.3696,965941.0
2023-02-15,41.5533,42.0441,40.4941,41.6602,1435247.0
2023-02-16,41.3784,42.1947,40.5621,40.6399,898438.0
2023-02-17,39.9402,39.979,37.6711,38.4145,1743262.0
2023-02-18,39.9402,39.979,37.6711,38.4145,1743262.0
2023-02-19,39.9402,39.979,37.6711,38.4145,1743262.0
2023-02-20,39.9402,39.979,37.6711,38.4145,1743262.0
2023-02-21,38.0452,38.7254,37.7828,37.9577,1351433.0
2023-02-22,37.9772,38.3076,36.9374,37.365,1140707.0
2023-02-23,38.2784,38.6283,37.4233,38.0549,1381786.0
2023-02-24,37.4816,38.6574,37.2527,38.3659,983895.0
2023-02-25,37.4816,38.6574,37.2527,38.3659,983895.0
2023-02-26,37.4816,38.6574,37.2527,38.3659,983895.0
2023-02-27,38.4825,39.0947,38.2687,39.0461,947477.0
2023-02-28,39.5709,39.5709,37.8994,37.9189,1688397.0
2023-03-01,37.6954,39.051,37.4621,38.949,1340618.0
2023-03-02,38.7254,39.7215,38.395,39.6098,1028310.0
2023-03-03,39.153,40.7467,38.6769,40.3872,1187643.0
2023-03-04,39.153,40.7467,38.6769,40.3872,1187643.0
2023-03-05,39.153,40.7467,38.6769,40.3872,1187643.0
2023-03-06,39.9596,40.4162,39.7653,40.1151,981276.0
2023-03-07,39.7555,40.1345,38.6866,38.9198,1376288.0
2023-03-08,38.8323,39.3668,37.0151,37.7439,2403511.0
2023-03-09,38.016,38.57,36.6313,36.7041,1923287.0
2023-03-10,36.6361,37.3066,35.4797,35.6255,1556184.0
2023-03-11,36.6361,37.3066,35.4797,35.6255,1556184.0
2023-03-12,36.6361,37.3066,35.4797,35.6255,1556184.0
2023-03-13,34.4885,35.2562,33.6576,34.78,2765282.0
2023-03-14,35.1007,36.9762,34.4593,35.0813,2712701.0
2023-03-15,33.3904,34.2164,32.2923,33.3126,3626829.0
2023-03-16,32.3117,34.1289,32.0785,34.0123,1762733.0
2023-03-17,33.6333,33.8957,32.234,32.4963,3892526.0
2023-03-18,33.6333,33.8957,32.234,32.4963,3892526.0
2023-03-19,33.6333,33.8957,32.234,32.4963,3892526.0
2023-03-20,32.7296,34.1484,32.6518,33.818,1352643.0
2023-03-21,34.8675,35.3534,34.4885,35.1687,1095367.0
2023-03-22,35.227,35.5963,34.1386,34.1484,1569230.0
2023-03-23,34.2261,34.8772,33.0794,33.4487,1266356.0
2023-03-24,32.7004,33.5944,32.4089,33.5264,1577904.0
2023-03-25,32.7004,33.5944,32.4089,33.5264,1577904.0
2023-03-26,32.7004,33.5944,32.4089,33.5264,1577904.0
2023-03-27,34.0512,35.0521,33.7208,34.8383,1804394.0
2023-03-28,34.6926,35.5137,34.4373,35.023,910622.0
2023-03-29,35.6643,35.9462,35.3631,35.7324,1039148.0
2023-03-30,36.1016,36.1016,35.3631,35.4311,834720.0
2023-03-31,35.5963,36.0132,35.47,35.9364,1359396.0
2023-04-01,35.5963,36.0132,35.47,35.9364,1359396.0
2023-04-02,35.5963,36.0132,35.47,35.9364,1359396.0
2023-04-03,37.8897,38.9975,37.8217,38.5991,2054969.0
2023-04-04,38.8712,38.8712,36.9179,37.6759,1705560.0
2023-04-05,37.5885,38.0646,36.9762,37.8994,1194771.0
2023-04-06,37.9772,37.9772,37.2289,37.2581,927983.0
2023-04-07,37.9772,37.9772,37.2289,37.2581,927983.0
2023-04-08,37.9772,37.9772,37.2289,37.2581,927983.0
2023-04-09,37.9772,37.9772,37.2289,37.2581,927983.0
2023-04-10,37.5593,38.259,37.2095,37.6176,2612066.0
2023-04-11,38.7643,38.9004,38.1618,38.3853,1942644.0
2023-04-12,38.4145,38.7935,37.7828,37.7925,1383654.0
2023-04-13,37.6662,38.2201,37.501,37.569,1810714.0
2023-04-14,37.7148,38.1327,37.3261,37.9966,1137960.0
2023-04-15,37.7148,38.1327,37.3261,37.9966,1137960.0
2023-04-16,37.7148,38.1327,37.3261,37.9966,1137960.0
2023-04-17,37.9189,38.1424,37.4135,37.812,1707072.0
2023-04-18,37.8217,38.2104,37.3455,37.8023,1287417.0
2023-04-19,37.0054,37.19,36.2766,36.9179,1932112.0
2023-04-20,36.296,36.6167,35.883,36.4126,2073872.0
2023-04-21,36.6264,36.6264,35.6352,36.1405,1290950.0
2023-04-22,36.6264,36.6264,35.6352,36.1405,1290950.0
2023-04-23,36.6264,36.6264,35.6352,36.1405,1290950.0
2023-04-24,36.0822,36.7916,35.9694,36.4709,1333658.0
2023-04-25,35.7421,36.0045,34.9938,35.3437,1412928.0
2023-04-26,34.9647,35.3437,33.7402,34.2941,1988231.0
2023-04-27,34.4399,34.8869,33.9054,34.8578,1148065.0
2023-04-28,34.8383,35.9267,34.5176,35.6741,1414874.0
2023-04-29,34.8383,35.9267,34.5176,35.6741,1414874.0
2023-04-30,34.8383,35.9267,34.5176,35.6741,1414874.0
2023-05-01,35.0618,35.7226,34.8578,35.3048,1134426.0
2023-05-02,34.6051,34.8189,32.7101,33.3126,2361288.0
2023-05-03,32.5546,34.7995,32.0688,33.2057,3932642.0
2023-05-04,33.1086,33.886,32.302,32.438,2354200.0
2023-05-05,33.7013,34.1727,33.507,33.7208,2232584.0
2023-05-06,33.7013,34.1727,33.507,33.7208,2232584.0
2023-05-07,33.7013,34.1727,33.507,33.7208,2232584.0
2023-05-08,34.4982,34.6727,33.4681,33.5361,2010899.0
2023-05-09,33.2155,33.8568,33.0405,33.575,1860908.0
2023-05-10,33.8763,33.9054,32.5158,33.0308,1373200.0
2023-05-11,32.4089,32.7393,31.991,32.5255,1873926.0
2023-05-12,32.9419,33.2261,32.1384,32.6088,953746.0
2023-05-13,32.9419,33.2261,32.1384,32.6088,953746.0
2023-05-14,32.9419,33.2261,32.1384,32.6088,953746.0
2023-05-15,33.0693,33.5298,32.6871,33.1477,1086989.0
2023-05-16,32.8831,33.1477,32.4177,32.5598,1205423.0
2023-05-17,33.1085,34.2157,32.7263,34.1961,1566000.0
2023-05-18,33.8238,34.7644,33.3632,34.735,1578068.0
2023-05-19,35.1073,35.3033,34.1765,34.3725,1725100.0
2023-05-20,35.1073,35.3033,34.1765,34.3725,1725100.0
2023-05-21,35.1073,35.3033,34.1765,34.3725,1725100.0
2023-05-22,34.3725,36.0284,34.3725,35.4111,2474158.0
2023-05-23,35.6658,36.6555,35.5483,35.852,1912079.0
2023-05-24,36.0676,36.9984,35.7001,36.6359,1559665.0
2023-05-25,35.7834,36.097,34.8722,35.3719,1909532.0
2023-05-26,35.7442,35.9402,35.0583,35.7148,1083262.0
2023-05-27,35.7442,35.9402,35.0583,35.7148,1083262.0
2023-05-28,35.7442,35.9402,35.0583,35.7148,1083262.0
2023-05-29,35.7442,35.9402,35.0583,35.7148,1083262.0
2023-05-30,35.0289,35.0975,34.2157,34.8134,1071793.0
2023-05-31,34.1471,34.4215,33.8336,34.0981,1581097.0
2023-06-01,34.2059,35.4895,33.8923,35.0387,1574023.0
2023-06-02,36.0774,37.3756,35.6952,37.1062,1740199.0
2023-06-03,36.0774,37.3756,35.6952,37.1062,1740199.0
2023-06-04,36.0774,37.3756,35.6952,37.1062,1740199.0
2023-06-05,37.8803,37.988,35.9402,35.9696,2024086.0
2023-06-06,35.3523,36.8122,35.2739,36.7045,1624466.0
2023-06-07,36.9494,38.5563,36.9494,38.3996,2216230.0
2023-06-08,38.3604,38.6837,37.2532,37.8313,1422135.0
2023-06-09,37.7627,38.2624,37.4099,37.6353,893054.0
2023-06-10,37.7627,38.2624,37.4099,37.6353,893054.0
2023-06-11,37.7627,38.2624,37.4099,37.6353,893054.0
2023-06-12,36.8122,37.6788,36.6555,37.2238,1745699.0
2023-06-13,37.7137,38.429,37.2336,37.3707,1682734.0
2023-06-14,37.7823,38.0664,36.3909,36.9102,1861107.0
2023-06-15,36.9788,37.9096,36.8318,37.7823,1339599.0
2023-06-16,38.331,38.331,37.5275,38.1154,2444142.0
2023-06-17,38.331,38.331,37.5275,38.1154,2444142.0
2023-06-18,38.331,38.331,37.5275,38.1154,2444142.0
2023-06-19,38.331,38.331,37.5275,38.1154,2444142.0
2023-06-20,37.9096,37.9096,36.6653,37.3609,1897459.0
2023-06-21,37.3315,38.3016,37.2826,37.5471,1056498.0
2023-06-22,36.871,37.1258,36.4987,36.9396,2198414.0
2023-06-23,36.0872,36.7828,35.8128,36.7045,6348826.0
2023-06-24,36.0872,36.7828,35.8128,36.7045,6348826.0
2023-06-25,36.0872,36.7828,35.8128,36.7045,6348826.0
2023-06-26,36.7241,37.5373,36.6261,37.165,2099070.0
2023-06-27,36.969,37.4932,36.5467,37.2336,1545997.0
2023-06-28,37.3022,37.6843,36.6751,37.5569,828011.0
2023-06-29,37.7235,38.2918,37.4883,37.7333,1680096.0
2023-06-30,38.2526,38.2526,37.5275,37.5275,1378269.0
2023-07-01,38.2526,38.2526,37.5275,37.5275,1378269.0
2023-07-02,38.2526,38.2526,37.5275,37.5275,1378269.0
2023-07-03,37.4099,37.7529,37.1062,37.4099,1011505.0
2023-07-04,37.4099,37.7529,37.1062,37.4099,1011505.0
2023-07-05,37.5961,37.5961,36.9102,37.1454,1674281.0
2023-07-06,36.7926,36.9298,35.607,36.1851,1827538.0
