,NWN US Equity,NWN US Equity,NWN US Equity,NWN US Equity,NWN US Equity
2022-05-29,50.6055,50.8556,49.9478,50.2535,166227.0
2022-05-30,50.6055,50.8556,49.9478,50.2535,166227.0
2022-05-31,50.1701,50.448,49.6236,50.2906,294097.0
2022-06-01,50.3832,50.7213,49.6143,50.5963,282877.0
2022-06-02,50.6611,51.7079,49.744,51.6152,267903.0
2022-06-03,51.4855,51.845,50.9112,51.115,242106.0
2022-06-04,51.4855,51.845,50.9112,51.115,242106.0
2022-06-05,51.4855,51.845,50.9112,51.115,242106.0
2022-06-06,51.5226,51.6801,51.0224,51.3651,241528.0
2022-06-07,51.2725,51.5596,50.8047,51.2447,214805.0
2022-06-08,51.3836,51.467,50.6241,50.6704,182882.0
2022-06-09,50.4573,50.8464,49.3087,49.4847,216869.0
2022-06-10,49.1327,50.3832,49.0076,50.1053,265466.0
2022-06-11,49.1327,50.3832,49.0076,50.1053,265466.0
2022-06-12,49.1327,50.3832,49.0076,50.1053,265466.0
2022-06-13,49.3828,49.6143,47.4977,47.7154,214555.0
2022-06-14,47.4189,47.8914,46.4092,47.0669,257471.0
2022-06-15,47.1874,47.8265,46.789,47.0669,337460.0
2022-06-16,46.576,47.2522,46.0294,47.1133,428673.0
2022-06-17,47.6413,48.16,46.84,47.8821,1419987.0
2022-06-18,47.6413,48.16,46.84,47.8821,1419987.0
2022-06-19,47.6413,48.16,46.84,47.8821,1419987.0
2022-06-20,47.6413,48.16,46.84,47.8821,1419987.0
2022-06-21,47.7617,48.5259,47.2661,47.947,335776.0
2022-06-22,47.8173,48.827,47.4951,48.2434,214804.0
2022-06-23,48.1137,48.864,47.9655,48.2804,226843.0
2022-06-24,48.3638,49.5495,48.3638,48.5305,767799.0
2022-06-25,48.3638,49.5495,48.3638,48.5305,767799.0
2022-06-26,48.3638,49.5495,48.3638,48.5305,767799.0
2022-06-27,48.7251,49.7533,48.7251,49.5402,204643.0
2022-06-28,49.5402,50.184,49.091,49.2253,285228.0
2022-06-29,49.2253,49.6514,48.7992,49.0493,169011.0
2022-06-30,48.5954,49.2809,48.5954,49.1882,234302.0
2022-07-01,49.3179,50.5777,48.9567,50.5592,195741.0
2022-07-02,49.3179,50.5777,48.9567,50.5592,195741.0
2022-07-03,49.3179,50.5777,48.9567,50.5592,195741.0
2022-07-04,49.3179,50.5777,48.9567,50.5592,195741.0
2022-07-05,50.1979,50.1979,47.493,48.0303,240010.0
2022-07-06,47.8821,49.2068,47.8636,49.0585,206540.0
2022-07-07,49.3272,49.443,48.512,48.8362,328566.0
2022-07-08,48.8455,48.8455,48.0581,48.2248,175232.0
2022-07-09,48.8455,48.8455,48.0581,48.2248,175232.0
2022-07-10,48.8455,48.8455,48.0581,48.2248,175232.0
2022-07-11,48.4101,48.9057,47.984,48.5769,156807.0
2022-07-12,48.5398,49.1048,47.947,48.3082,120121.0
2022-07-13,48.1785,48.9937,48.1322,48.7065,209660.0
2022-07-14,48.0859,49.4569,48.0859,49.3087,154924.0
2022-07-15,49.8367,50.6889,49.1049,50.0683,209147.0
2022-07-16,49.8367,50.6889,49.1049,50.0683,209147.0
2022-07-17,49.8367,50.6889,49.1049,50.0683,209147.0
2022-07-18,50.0219,50.096,49.1882,49.2438,116876.0
2022-07-19,49.4569,50.0034,49.3272,49.6792,163408.0
2022-07-20,49.7162,49.9478,48.4101,49.003,212413.0
2022-07-21,48.3267,48.6695,47.7709,48.0859,208893.0
2022-07-22,48.4194,48.5027,47.8265,48.3545,167788.0
2022-07-23,48.4194,48.5027,47.8265,48.3545,167788.0
2022-07-24,48.4194,48.5027,47.8265,48.3545,167788.0
2022-07-25,48.3545,49.0308,48.1693,48.9659,255441.0
2022-07-26,49.0122,49.5402,48.8177,49.1604,104741.0
2022-07-27,48.9103,49.3642,48.864,49.2346,138413.0
2022-07-28,49.7978,50.2745,49.3491,50.153,142450.0
2022-07-29,49.966,50.5176,49.966,50.1717,118035.0
2022-07-30,49.966,50.5176,49.966,50.1717,118035.0
2022-07-31,49.966,50.5176,49.966,50.1717,118035.0
2022-08-01,49.9193,50.3213,49.4005,50.0689,113286.0
2022-08-02,50.1717,50.5503,49.8632,50.1156,112247.0
2022-08-03,49.8726,49.9847,48.6106,49.8445,175741.0
2022-08-04,51.0411,51.0411,49.4612,49.9287,174081.0
2022-08-05,49.2836,49.6342,48.9284,49.1341,196340.0
2022-08-06,49.2836,49.6342,48.9284,49.1341,196340.0
2022-08-07,49.2836,49.6342,48.9284,49.1341,196340.0
2022-08-08,49.3491,49.7323,48.6106,48.919,200293.0
2022-08-09,49.0593,49.6202,48.6106,48.891,203445.0
2022-08-10,49.0219,49.2556,48.2553,48.3488,214149.0
2022-08-11,48.676,48.7414,48.1245,48.246,158440.0
2022-08-12,48.5264,49.2182,48.2927,49.2182,165883.0
2022-08-13,48.5264,49.2182,48.2927,49.2182,165883.0
2022-08-14,48.5264,49.2182,48.2927,49.2182,165883.0
2022-08-15,49.078,49.6856,48.9471,49.6482,184780.0
2022-08-16,49.5454,50.4521,49.522,50.1717,187494.0
2022-08-17,49.6669,49.9847,49.4893,49.6949,143272.0
2022-08-18,49.9473,50.0502,49.3023,49.4145,146530.0
2022-08-19,49.3771,49.6389,49.1154,49.321,125957.0
2022-08-20,49.3771,49.6389,49.1154,49.321,125957.0
2022-08-21,49.3771,49.6389,49.1154,49.321,125957.0
2022-08-22,49.1434,49.1434,47.7786,48.031,151441.0
2022-08-23,47.8534,48.0497,46.9279,47.1242,170399.0
2022-08-24,47.1522,47.1522,45.9744,46.3857,152286.0
2022-08-25,46.5727,46.9746,46.3763,46.8811,178519.0
2022-08-26,47.0307,47.0588,46.395,46.6381,138560.0
2022-08-27,47.0307,47.0588,46.395,46.6381,138560.0
2022-08-28,47.0307,47.0588,46.395,46.6381,138560.0
2022-08-29,46.5727,46.9185,46.2735,46.4605,189054.0
2022-08-30,46.4792,46.4792,44.5534,44.9928,233959.0
2022-08-31,44.9928,45.0396,44.4226,44.5067,323162.0
2022-09-01,44.4039,45.2218,44.0869,44.5628,217821.0
2022-09-02,44.8713,45.3901,44.245,44.3945,186803.0
2022-09-03,44.8713,45.3901,44.245,44.3945,186803.0
2022-09-04,44.8713,45.3901,44.245,44.3945,186803.0
2022-09-05,44.8713,45.3901,44.245,44.3945,186803.0
2022-09-06,44.5347,45.1798,44.4319,45.1424,275194.0
2022-09-07,45.32,46.4231,45.1284,46.1894,224161.0
2022-09-08,45.8435,46.0398,44.9648,45.1517,174002.0
2022-09-09,45.1704,45.7407,44.9694,45.4976,143897.0
2022-09-10,45.1704,45.7407,44.9694,45.4976,143897.0
2022-09-11,45.1704,45.7407,44.9694,45.4976,143897.0
2022-09-12,45.8061,46.9279,45.5817,46.4885,256429.0
2022-09-13,46.0865,46.2127,44.5441,44.7217,185478.0
2022-09-14,44.7591,45.6846,44.7591,45.5257,194705.0
2022-09-15,45.1704,45.4789,44.7217,44.8058,201220.0
2022-09-16,44.8432,45.2359,44.5534,44.7965,389452.0
2022-09-17,44.8432,45.2359,44.5534,44.7965,389452.0
2022-09-18,44.8432,45.2359,44.5534,44.7965,389452.0
2022-09-19,44.5721,45.3995,44.5067,45.292,149004.0
2022-09-20,44.9087,45.0769,44.2263,44.7871,173043.0
2022-09-21,45.0676,45.4509,44.0954,44.1234,153993.0
2022-09-22,43.9552,44.4787,43.6373,44.1795,127996.0
2022-09-23,44.0019,44.0019,43.2634,43.8336,190230.0
2022-09-24,44.0019,44.0019,43.2634,43.8336,190230.0
2022-09-25,44.0019,44.0019,43.2634,43.8336,190230.0
2022-09-26,43.4691,43.8897,42.8521,43.3008,271193.0
2022-09-27,43.3756,43.5906,42.3192,42.609,340942.0
2022-09-28,42.9923,43.628,42.6464,43.3662,262381.0
2022-09-29,43.1325,43.1325,41.6275,41.9827,245933.0
2022-09-30,42.2164,42.2211,40.4683,40.5524,275888.0
2022-10-01,42.2164,42.2211,40.4683,40.5524,275888.0
2022-10-02,42.2164,42.2211,40.4683,40.5524,275888.0
2022-10-03,41.0853,41.8579,40.6833,41.4405,250641.0
2022-10-04,41.4872,42.4548,41.4872,42.3379,209897.0
2022-10-05,41.8612,41.8612,41.132,41.2909,195434.0
2022-10-06,41.2535,41.2535,40.3094,40.487,175813.0
2022-10-07,40.3561,40.4496,39.6083,39.9448,222082.0
2022-10-08,40.3561,40.4496,39.6083,39.9448,222082.0
2022-10-09,40.3561,40.4496,39.6083,39.9448,222082.0
2022-10-10,40.1691,40.5992,39.884,40.0009,151529.0
2022-10-11,39.9167,42.0855,39.8466,41.6555,271516.0
2022-10-12,41.5246,41.5246,40.8516,41.0853,231308.0
2022-10-13,40.8983,42.7866,40.6646,42.6371,232530.0
2022-10-14,43.0577,43.226,42.2164,42.3566,182499.0
2022-10-15,43.0577,43.226,42.2164,42.3566,182499.0
2022-10-16,43.0577,43.226,42.2164,42.3566,182499.0
2022-10-17,42.6651,43.2727,42.6651,42.9643,228091.0
2022-10-18,43.7028,44.4132,43.413,43.8149,167418.0
2022-10-19,43.1045,43.6654,42.9128,43.1793,141070.0
2022-10-20,43.1232,43.1232,41.964,42.2071,175057.0
2022-10-21,42.4781,43.0764,42.0388,42.824,159880.0
2022-10-22,42.4781,43.0764,42.0388,42.824,159880.0
2022-10-23,42.4781,43.0764,42.0388,42.824,159880.0
2022-10-24,42.8708,43.3195,42.4127,42.4875,155494.0
2022-10-25,42.6277,43.6093,42.4127,43.4036,173145.0
2022-10-26,43.7308,43.8804,43.2447,43.628,134247.0
2022-10-27,44.1234,44.8245,43.9178,44.3571,146348.0
2022-10-28,44.5602,45.7124,44.3996,45.448,149966.0
2022-10-29,44.5602,45.7124,44.3996,45.448,149966.0
2022-10-30,44.5602,45.7124,44.3996,45.448,149966.0
2022-10-31,45.5235,45.6558,45.108,45.4197,171526.0
2022-11-01,45.3441,45.9155,44.9757,45.0985,166217.0
2022-11-02,44.9757,45.5519,44.0691,44.2013,188316.0
2022-11-03,44.0218,44.1824,43.4174,43.5402,122200.0
2022-11-04,43.6535,44.1635,43.3985,44.0502,165913.0
2022-11-05,43.6535,44.1635,43.3985,44.0502,165913.0
2022-11-06,43.6535,44.1635,43.3985,44.0502,165913.0
2022-11-07,43.8613,43.8613,41.7268,42.4446,219114.0
2022-11-08,42.8129,43.4363,41.8684,42.0479,190409.0
2022-11-09,42.4918,43.4977,42.2084,42.879,207655.0
2022-11-10,43.9085,44.513,43.6157,44.4657,248313.0
2022-11-11,44.4657,45.1158,43.9982,44.5696,158515.0
2022-11-12,44.4657,45.1158,43.9982,44.5696,158515.0
2022-11-13,44.4657,45.1158,43.9982,44.5696,158515.0
2022-11-14,44.5413,45.2496,44.1446,44.853,146338.0
2022-11-15,45.2024,45.4102,44.5413,45.2496,135588.0
2022-11-16,45.3819,45.618,44.853,45.2119,154124.0
2022-11-17,44.9002,45.0513,44.1257,44.768,269683.0
2022-11-18,45.4385,46.1233,45.0608,45.9863,164160.0
2022-11-19,45.4385,46.1233,45.0608,45.9863,164160.0
2022-11-20,45.4385,46.1233,45.0608,45.9863,164160.0
2022-11-21,46.1752,46.6569,46.0052,46.5814,217180.0
2022-11-22,46.6758,47.1386,46.2036,46.978,177978.0
2022-11-23,46.7797,47.1669,46.3547,46.8552,128071.0
2022-11-24,46.7797,47.1669,46.3547,46.8552,128071.0
2022-11-25,47.0725,47.4408,46.8364,46.8364,93844.0
2022-11-26,47.0725,47.4408,46.8364,46.8364,93844.0
2022-11-27,47.0725,47.4408,46.8364,46.8364,93844.0
2022-11-28,46.808,46.808,45.9486,46.5814,170081.0
2022-11-29,46.6852,46.7419,46.2791,46.6664,148646.0
2022-11-30,46.6191,47.3369,45.7408,47.3275,257736.0
2022-12-01,47.8281,47.8281,44.9096,45.0041,235215.0
2022-12-02,44.7207,44.7585,43.9935,44.0879,308700.0
2022-12-03,44.7207,44.7585,43.9935,44.0879,308700.0
2022-12-04,44.7207,44.7585,43.9935,44.0879,308700.0
2022-12-05,43.9841,44.8435,43.2663,44.7019,255808.0
2022-12-06,44.8435,45.0513,44.4752,44.9002,196442.0
2022-12-07,44.9096,45.5424,44.5791,45.533,170388.0
2022-12-08,45.4574,45.5708,44.9096,45.1646,158167.0
2022-12-09,44.8624,45.448,44.8624,45.3063,132769.0
2022-12-10,44.8624,45.448,44.8624,45.3063,132769.0
2022-12-11,44.8624,45.448,44.8624,45.3063,132769.0
2022-12-12,45.3063,45.788,44.8719,45.6747,159805.0
2022-12-13,46.1847,46.6569,45.0343,45.2213,272481.0
2022-12-14,45.4008,45.9486,44.5602,44.7019,169668.0
2022-12-15,44.5885,44.7491,43.4646,44.3052,176735.0
2022-12-16,43.7668,44.0124,42.8412,43.7668,1115042.0
2022-12-17,43.7668,44.0124,42.8412,43.7668,1115042.0
2022-12-18,43.7668,44.0124,42.8412,43.7668,1115042.0
2022-12-19,43.8046,44.5035,43.6913,44.2296,167757.0
2022-12-20,44.2391,44.9569,44.1352,44.5885,398849.0
2022-12-21,44.6074,45.2024,44.5649,44.7113,166498.0
2022-12-22,44.4941,44.4941,43.2001,44.1541,137772.0
2022-12-23,43.9274,45.0985,43.8046,45.0702,109658.0
2022-12-24,43.9274,45.0985,43.8046,45.0702,109658.0
2022-12-25,43.9274,45.0985,43.8046,45.0702,109658.0
2022-12-26,43.9274,45.0985,43.8046,45.0702,109658.0
2022-12-27,45.0985,45.3819,44.8435,45.2213,120689.0
2022-12-28,45.3441,45.5613,44.6168,44.683,146747.0
2022-12-29,45.0796,45.6652,44.8719,45.5897,184876.0
2022-12-30,45.5708,45.7502,44.5602,44.9474,173395.0
2022-12-31,45.5708,45.7502,44.5602,44.9474,173395.0
2023-01-01,45.5708,45.7502,44.5602,44.9474,173395.0
2023-01-02,45.5708,45.7502,44.5602,44.9474,173395.0
2023-01-03,45.1174,45.7219,44.8435,45.6085,240640.0
2023-01-04,45.873,46.638,45.788,46.1374,166710.0
2023-01-05,45.9674,46.1919,45.0419,45.4952,100355.0
2023-01-06,46.0713,46.8741,45.9863,46.5152,115601.0
2023-01-07,46.0713,46.8741,45.9863,46.5152,115601.0
2023-01-08,46.0713,46.8741,45.9863,46.5152,115601.0
2023-01-09,46.5152,46.6191,45.7597,46.0241,165084.0
2023-01-10,45.9297,46.0713,45.5047,46.0619,170961.0
2023-01-11,46.1752,46.6191,45.6747,46.5247,157467.0
2023-01-12,46.7514,47.1669,46.468,46.9403,152832.0
2023-01-13,46.893,47.2236,46.4208,46.8269,120221.0
2023-01-14,46.893,47.2236,46.4208,46.8269,120221.0
2023-01-15,46.893,47.2236,46.4208,46.8269,120221.0
2023-01-16,46.893,47.2236,46.4208,46.8269,120221.0
2023-01-17,46.7419,47.098,46.2791,46.8269,148214.0
2023-01-18,46.7986,46.8458,45.6605,45.9013,124680.0
2023-01-19,45.9769,46.0667,45.3252,45.8069,110421.0
2023-01-20,46.0336,46.0524,45.1741,46.0524,118689.0
2023-01-21,46.0336,46.0524,45.1741,46.0524,118689.0
2023-01-22,46.0336,46.0524,45.1741,46.0524,118689.0
2023-01-23,46.2697,46.7136,45.8285,46.3925,99084.0
2023-01-24,46.2319,46.7786,45.958,46.6191,100791.0
2023-01-25,46.4775,46.893,46.2225,46.4775,123660.0
2023-01-26,46.5341,46.7891,46.2602,46.7041,141596.0
2023-01-27,46.7702,47.4975,46.6074,47.2614,256877.0
2023-01-28,46.7702,47.4975,46.6074,47.2614,256877.0
2023-01-29,46.7702,47.4975,46.6074,47.2614,256877.0
2023-01-30,46.9705,47.619,46.6748,46.8179,128706.0
2023-01-31,47.0945,48.5346,47.0086,47.8193,733461.0
2023-02-01,47.6572,49.2212,47.5141,48.7635,227021.0
2023-02-02,49.3071,49.9651,49.1068,49.8507,246394.0
2023-02-03,49.6123,49.8888,48.5107,49.3738,226690.0
2023-02-04,49.6123,49.8888,48.5107,49.3738,226690.0
2023-02-05,49.6123,49.8888,48.5107,49.3738,226690.0
2023-02-06,49.2212,49.4692,48.5727,49.2212,223748.0
2023-02-07,48.6967,49.04,47.7525,48.9924,227937.0
2023-02-08,48.6109,48.9542,46.3315,46.6367,309984.0
2023-02-09,46.7607,46.9705,44.9963,45.0917,176514.0
2023-02-10,45.2156,46.3506,45.2156,46.2933,185976.0
2023-02-11,45.2156,46.3506,45.2156,46.2933,185976.0
2023-02-12,45.2156,46.3506,45.2156,46.2933,185976.0
2023-02-13,46.2361,46.856,46.0931,46.6748,134401.0
2023-02-14,46.4841,46.5508,45.683,45.9405,133327.0
2023-02-15,45.6067,46.5127,45.2729,46.341,135602.0
2023-02-16,45.7974,46.465,44.9677,46.1598,129871.0
2023-02-17,46.5795,47.1803,46.3124,46.7988,121748.0
2023-02-18,46.5795,47.1803,46.3124,46.7988,121748.0
2023-02-19,46.5795,47.1803,46.3124,46.7988,121748.0
2023-02-20,46.5795,47.1803,46.3124,46.7988,121748.0
2023-02-21,46.3506,46.713,45.5113,45.5971,117644.0
2023-02-22,45.8642,46.3601,45.64,46.0072,225004.0
2023-02-23,46.1694,46.6653,45.7783,45.9214,136636.0
2023-02-24,45.5781,45.7688,44.9677,45.3778,194496.0
2023-02-25,45.5781,45.7688,44.9677,45.3778,194496.0
2023-02-26,45.5781,45.7688,44.9677,45.3778,194496.0
2023-02-27,45.5685,46.2647,45.2646,45.5399,164169.0
2023-02-28,45.3873,46.2457,45.1775,46.1026,269729.0
2023-03-01,45.7783,45.7783,44.281,44.8628,193197.0
2023-03-02,44.6053,45.6353,44.4622,45.6067,254799.0
2023-03-03,45.9023,46.2933,45.2824,46.0358,176401.0
2023-03-04,45.9023,46.2933,45.2824,46.0358,176401.0
2023-03-05,45.9023,46.2933,45.2824,46.0358,176401.0
2023-03-06,45.9595,46.1026,44.6816,45.2156,216346.0
2023-03-07,45.3492,45.4779,44.4527,44.7865,135070.0
2023-03-08,44.92,44.9581,44.4336,44.8818,160979.0
2023-03-09,45.044,45.0917,44.1761,44.2047,142483.0
2023-03-10,44.0235,44.0998,42.9172,43.518,130206.0
2023-03-11,44.0235,44.0998,42.9172,43.518,130206.0
2023-03-12,44.0235,44.0998,42.9172,43.518,130206.0
2023-03-13,43.0316,44.7483,43.0316,43.9663,203131.0
2023-03-14,44.8246,45.4588,44.1999,44.7102,181360.0
2023-03-15,44.2524,46.0644,44.0903,45.8642,369653.0
2023-03-16,45.3873,46.4078,45.1298,45.8832,155320.0
2023-03-17,45.702,45.7783,44.7769,45.1107,637036.0
2023-03-18,45.702,45.7783,44.7769,45.1107,637036.0
2023-03-19,45.702,45.7783,44.7769,45.1107,637036.0
2023-03-20,45.3778,45.9023,45.1804,45.4159,183650.0
2023-03-21,45.8451,45.9452,44.1666,44.6339,238658.0
2023-03-22,44.6911,44.8103,43.499,43.5466,150094.0
2023-03-23,43.5752,43.6897,42.6692,42.8218,157305.0
2023-03-24,42.6883,44.3287,42.6883,44.2619,194517.0
2023-03-25,42.6883,44.3287,42.6883,44.2619,194517.0
2023-03-26,42.6883,44.3287,42.6883,44.2619,194517.0
2023-03-27,44.5767,45.187,44.5004,44.672,121281.0
2023-03-28,44.3287,44.9867,44.3287,44.796,162370.0
2023-03-29,45.0535,45.3547,44.796,45.1775,142715.0
2023-03-30,45.3968,45.7782,44.9391,45.2633,102648.0
2023-03-31,45.4922,45.6639,44.9772,45.3587,244662.0
2023-04-01,45.4922,45.6639,44.9772,45.3587,244662.0
2023-04-02,45.4922,45.6639,44.9772,45.3587,244662.0
2023-04-03,45.3015,45.3015,44.4145,44.8055,182137.0
2023-04-04,44.9105,44.9105,44.3287,44.7388,149448.0
2023-04-05,44.8628,46.2647,44.8628,46.0644,138746.0
2023-04-06,46.341,46.6057,45.9977,46.5508,120501.0
2023-04-07,46.341,46.6057,45.9977,46.5508,120501.0
2023-04-08,46.341,46.6057,45.9977,46.5508,120501.0
2023-04-09,46.341,46.6057,45.9977,46.5508,120501.0
2023-04-10,46.2552,46.7607,46.0358,46.5604,140339.0
2023-04-11,46.5604,46.8131,46.1694,46.2361,134001.0
2023-04-12,46.3029,46.4936,45.6162,45.7306,72220.0
2023-04-13,45.6353,45.6353,44.5004,45.3873,118175.0
2023-04-14,45.1584,45.3585,44.6434,44.8723,102363.0
2023-04-15,45.1584,45.3585,44.6434,44.8723,102363.0
2023-04-16,45.1584,45.3585,44.6434,44.8723,102363.0
2023-04-17,45.0249,45.5018,44.7674,45.3205,86934.0
2023-04-18,45.2919,45.3301,44.4145,44.8628,102740.0
2023-04-19,44.9867,45.559,44.8246,45.4159,105707.0
2023-04-20,45.4159,45.4159,44.9486,45.4064,102808.0
2023-04-21,45.7306,45.9452,45.1775,45.5113,125989.0
2023-04-22,45.7306,45.9452,45.1775,45.5113,125989.0
2023-04-23,45.7306,45.9452,45.1775,45.5113,125989.0
2023-04-24,45.5494,45.702,45.1107,45.4827,67637.0
2023-04-25,45.2156,45.7688,45.2156,45.5781,122179.0
2023-04-26,45.2156,45.6305,44.4798,44.7292,128972.0
2023-04-27,44.763,45.5725,44.7148,45.5532,98395.0
2023-04-28,45.4086,45.8327,45.1677,45.2544,133573.0
2023-04-29,45.4086,45.8327,45.1677,45.2544,133573.0
2023-04-30,45.4086,45.8327,45.1677,45.2544,133573.0
2023-05-01,45.3604,45.9435,45.1099,45.1484,110033.0
2023-05-02,45.2641,45.2641,44.0306,44.3004,157175.0
2023-05-03,44.7437,45.3797,44.445,44.4642,222676.0
2023-05-04,44.4546,46.6132,44.1558,46.5747,148987.0
2023-05-05,44.6762,46.3145,44.6762,45.3412,137618.0
2023-05-06,44.6762,46.3145,44.6762,45.3412,137618.0
2023-05-07,44.6762,46.3145,44.6762,45.3412,137618.0
2023-05-08,45.1677,45.5532,45.0232,45.0617,97854.0
2023-05-09,45.0232,45.1099,44.5124,44.6184,133465.0
2023-05-10,45.081,45.5724,44.3775,44.7919,151112.0
2023-05-11,44.5702,44.869,44.2329,44.2908,116597.0
2023-05-12,44.4353,44.6762,43.8764,44.0113,108756.0
2023-05-13,44.4353,44.6762,43.8764,44.0113,108756.0
2023-05-14,44.4353,44.6762,43.8764,44.0113,108756.0
2023-05-15,44.2233,44.2619,43.2307,43.3656,142576.0
2023-05-16,43.2114,43.2644,42.4598,42.479,209596.0
2023-05-17,42.9223,43.4524,42.6621,43.2693,161156.0
2023-05-18,42.9898,43.3077,42.6332,42.8838,194180.0
2023-05-19,42.8838,43.2114,42.7214,43.0476,168272.0
2023-05-20,42.8838,43.2114,42.7214,43.0476,168272.0
2023-05-21,42.8838,43.2114,42.7214,43.0476,168272.0
2023-05-22,43.1151,43.2307,42.7633,43.0765,108616.0
2023-05-23,43.038,43.8378,43.038,43.4042,144748.0
2023-05-24,43.3849,43.4716,42.614,42.6236,115833.0
2023-05-25,42.7007,42.7007,41.737,42.2092,161232.0
2023-05-26,42.2189,42.4116,41.9394,42.2959,90995.0
2023-05-27,42.2189,42.4116,41.9394,42.2959,90995.0
2023-05-28,42.2189,42.4116,41.9394,42.2959,90995.0
2023-05-29,42.2189,42.4116,41.9394,42.2959,90995.0
2023-05-30,42.3827,42.4646,41.1877,41.2744,177059.0
2023-05-31,41.3226,41.5925,40.6962,41.1492,219377.0
2023-06-01,41.2166,41.4768,40.3108,40.5999,189651.0
2023-06-02,40.8022,41.7466,40.6481,41.7466,211668.0
2023-06-03,40.8022,41.7466,40.6481,41.7466,211668.0
2023-06-04,40.8022,41.7466,40.6481,41.7466,211668.0
2023-06-05,41.5539,41.8334,40.783,41.1106,146077.0
2023-06-06,41.2841,41.9587,41.0046,41.7466,176126.0
2023-06-07,41.843,42.7874,41.6551,42.7007,233816.0
2023-06-08,42.6814,42.7392,42.1996,42.3441,161314.0
2023-06-09,42.161,42.4501,41.6599,41.9008,144111.0
2023-06-10,42.161,42.4501,41.6599,41.9008,144111.0
2023-06-11,42.161,42.4501,41.6599,41.9008,144111.0
2023-06-12,41.9779,42.3345,41.5443,41.7563,174995.0
2023-06-13,41.6406,42.2959,41.3515,41.9876,213985.0
2023-06-14,41.8816,42.1418,41.2166,41.2937,193757.0
2023-06-15,41.2359,41.4218,40.8601,40.995,192266.0
2023-06-16,41.2648,41.4575,40.677,40.9564,382348.0
2023-06-17,41.2648,41.4575,40.677,40.9564,382348.0
2023-06-18,41.2648,41.4575,40.677,40.9564,382348.0
2023-06-19,41.2648,41.4575,40.677,40.9564,382348.0
2023-06-20,40.9564,41.4045,40.5167,40.7926,220001.0
2023-06-21,40.7251,41.1203,40.2337,40.7059,155273.0
2023-06-22,40.7541,41.0721,40.5806,41.0624,202249.0
2023-06-23,41.101,41.419,40.4071,40.5131,503733.0
2023-06-24,41.101,41.419,40.4071,40.5131,503733.0
2023-06-25,41.101,41.419,40.4071,40.5131,503733.0
2023-06-26,40.6577,41.2355,40.3975,40.8022,182303.0
2023-06-27,40.7733,41.3804,40.6866,41.1588,177116.0
2023-06-28,41.0624,41.0624,40.5999,40.9564,198949.0
2023-06-29,40.9564,41.4913,40.9564,41.2937,151290.0
2023-06-30,41.3515,41.6985,41.1781,41.4865,235809.0
2023-07-01,41.3515,41.6985,41.1781,41.4865,235809.0
2023-07-02,41.3515,41.6985,41.1781,41.4865,235809.0
2023-07-03,41.5346,41.9297,41.4094,41.6599,87120.0
2023-07-04,41.5346,41.9297,41.4094,41.6599,87120.0
2023-07-05,41.5925,41.8527,41.2841,41.3323,220712.0
2023-07-06,41.0913,41.2455,40.783,40.7926,135453.0
2023-07-07,40.6577,40.813,40.2674,40.3204,172166.0
2023-07-08,40.6577,40.813,40.2674,40.3204,172166.0
2023-07-09,40.6577,40.813,40.2674,40.3204,172166.0
2023-07-10,40.3204,40.6818,40.1249,40.5902,232530.0
2023-07-11,40.6095,40.9468,40.4264,40.8215,167722.0
2023-07-12,41.3226,41.4961,40.9757,41.2744,152409.0
2023-07-13,41.2841,41.6985,41.0817,41.6888,122336.0
2023-07-14,41.6985,41.843,41.1973,41.7274,151823.0
2023-07-15,41.6985,41.843,41.1973,41.7274,151823.0
2023-07-16,41.6985,41.843,41.1973,41.7274,151823.0
2023-07-17,41.7274,41.8912,41.207,41.2648,215569.0
2023-07-18,41.3901,41.8623,40.8408,41.3323,164259.0
2023-07-19,41.5828,41.8671,41.4108,41.7659,310467.0
2023-07-20,41.9297,42.7392,41.6792,42.6911,129514.0
2023-07-21,42.7778,42.9416,42.5272,42.5465,243157.0
2023-07-22,42.7778,42.9416,42.5272,42.5465,243157.0
2023-07-23,42.7778,42.9416,42.5272,42.5465,243157.0
2023-07-24,42.5561,42.7922,42.1803,42.7103,126313.0
2023-07-25,42.5561,43.0283,42.4598,42.826,168289.0
2023-07-26,42.7874,43.2693,42.7007,43.0476,116587.0
2023-07-27,43.0765,43.1343,41.9105,42.0936,168445.0
2023-07-28,42.3908,42.5272,41.884,42.1666,120718.0
2023-07-29,42.3908,42.5272,41.884,42.1666,120718.0
2023-07-30,42.3908,42.5272,41.884,42.1666,120718.0
2023-07-31,42.1861,42.4103,41.6404,41.8743,179593.0
2023-08-01,41.8548,42.1764,41.1239,41.1726,142205.0
2023-08-02,41.1239,41.4553,40.8121,41.007,116508.0
2023-08-03,41.1532,41.4065,40.3638,41.3968,253910.0
2023-08-04,41.2116,41.8256,40.1007,40.2761,174694.0
2023-08-05,41.2116,41.8256,40.1007,40.2761,174694.0
2023-08-06,41.2116,41.8256,40.1007,40.2761,174694.0
2023-08-07,40.2761,40.5246,39.8473,40.2859,216476.0
2023-08-08,40.2566,40.4418,39.5745,39.8766,195316.0
2023-08-09,39.6622,40.1202,39.6037,40.091,304464.0
2023-08-10,40.0617,40.4613,39.8473,39.8668,158045.0
2023-08-11,39.9935,40.2956,39.9058,40.1397,135484.0
2023-08-12,39.9935,40.2956,39.9058,40.1397,135484.0
