,2061517D US Equity,2061517D US Equity,2061517D US Equity,2061517D US Equity,2061517D US Equity
2021-05-06,128.53,128.53,124.3032,128.22,471350.0
2021-05-07,129.2,131.08,126.735,127.07,349783.0
2021-05-08,129.2,131.08,126.735,127.07,349783.0
2021-05-09,129.2,131.08,126.735,127.07,349783.0
2021-05-10,125.23,129.65,124.62,128.06,420604.0
2021-05-11,134.43,138.43,130.77,137.51,2910590.0
2021-05-12,137.61,143.48,137.21,142.41,1756297.0
2021-05-13,142.92,144.6,138.37,140.5,1817147.0
2021-05-14,141.98,147.59,141.42,146.01,10741825.0
2021-05-15,141.98,147.59,141.42,146.01,10741825.0
2021-05-16,141.98,147.59,141.42,146.01,10741825.0
2021-05-17,144.58,146.0,142.66,143.93,1215150.0
2021-05-18,144.12,144.56,141.17,141.33,713559.0
2021-05-19,138.74,139.7225,136.32,139.33,778452.0
2021-05-20,139.44,143.4,135.69,141.43,453019.0
2021-05-21,143.21,144.33,140.815,142.06,413457.0
2021-05-22,143.21,144.33,140.815,142.06,413457.0
2021-05-23,143.21,144.33,140.815,142.06,413457.0
2021-05-24,143.44,144.765,141.09,144.17,419727.0
2021-05-25,144.64,144.83,141.5225,143.85,571013.0
2021-05-26,142.95,144.17,138.89,140.44,533696.0
2021-05-27,140.75,141.02,138.98,139.8,419429.0
2021-05-28,140.26,141.0,136.24,136.47,547772.0
2021-05-29,140.26,141.0,136.24,136.47,547772.0
2021-05-30,140.26,141.0,136.24,136.47,547772.0
2021-05-31,140.26,141.0,136.24,136.47,547772.0
2021-06-01,135.79,136.29,134.115,134.87,472389.0
2021-06-02,135.1,139.45,134.77,136.1,439489.0
2021-06-03,134.41,136.51,132.8,135.61,368710.0
2021-06-04,136.77,139.42,136.62,139.12,382472.0
2021-06-05,136.77,139.42,136.62,139.12,382472.0
2021-06-06,136.77,139.42,136.62,139.12,382472.0
2021-06-07,138.58,139.895,137.46,138.12,301621.0
2021-06-08,138.57,139.86,137.31,138.06,369214.0
2021-06-09,138.49,139.42,138.03,138.21,404673.0
2021-06-10,138.12,139.15,137.33,138.43,311977.0
2021-06-11,138.66,139.45,137.71,139.06,415806.0
2021-06-12,138.66,139.45,137.71,139.06,415806.0
2021-06-13,138.66,139.45,137.71,139.06,415806.0
2021-06-14,139.37,140.19,138.74,139.69,564332.0
2021-06-15,141.4,141.895,138.52,139.0,634706.0
2021-06-16,138.22,139.95,137.775,139.26,649002.0
2021-06-17,138.93,139.4816,137.705,138.85,488732.0
2021-06-18,138.78,140.87,135.82,137.05,622078.0
2021-06-19,138.78,140.87,135.82,137.05,622078.0
2021-06-20,138.78,140.87,135.82,137.05,622078.0
2021-06-21,136.66,138.99,136.47,138.44,462247.0
2021-06-22,138.99,140.25,136.55,138.53,397962.0
2021-06-23,138.53,139.08,137.44,137.82,374009.0
2021-06-24,137.98,139.33,137.5,138.97,328515.0
2021-06-25,139.38,141.49,138.69,140.95,1136315.0
2021-06-26,139.38,141.49,138.69,140.95,1136315.0
2021-06-27,139.38,141.49,138.69,140.95,1136315.0
2021-06-28,141.36,142.48,139.97,140.73,317847.0
2021-06-29,140.57,141.41,139.79,140.52,231763.0
2021-06-30,140.38,140.515,137.15,137.54,573327.0
2021-07-01,137.83,142.32,137.32,141.33,721561.0
2021-07-02,141.24,143.6,141.24,142.99,266963.0
2021-07-03,141.24,143.6,141.24,142.99,266963.0
2021-07-04,141.24,143.6,141.24,142.99,266963.0
2021-07-05,141.24,143.6,141.24,142.99,266963.0
2021-07-06,143.37,146.46,143.37,146.28,604803.0
2021-07-07,147.11,147.72,145.68,147.44,369922.0
2021-07-08,145.68,146.63,143.32,144.74,358135.0
2021-07-09,144.81,146.165,144.26,145.49,266960.0
2021-07-10,144.81,146.165,144.26,145.49,266960.0
2021-07-11,144.81,146.165,144.26,145.49,266960.0
2021-07-12,145.64,147.01,142.49,143.68,287238.0
2021-07-13,143.25,144.95,142.83,143.01,229919.0
2021-07-14,143.64,144.3,142.32,143.05,176449.0
2021-07-15,142.68,143.74,140.75,142.19,197951.0
2021-07-16,143.26,145.06,143.05,143.51,262694.0
2021-07-17,143.26,145.06,143.05,143.51,262694.0
2021-07-18,143.26,145.06,143.05,143.51,262694.0
2021-07-19,141.67,143.76,140.97,143.36,394586.0
2021-07-20,144.33,144.875,143.22,144.04,483923.0
2021-07-21,144.28,145.0,142.61,144.38,284081.0
2021-07-22,144.01,145.2,144.01,145.2,213363.0
2021-07-23,145.75,146.7,144.77,145.85,371164.0
2021-07-24,145.75,146.7,144.77,145.85,371164.0
2021-07-25,145.75,146.7,144.77,145.85,371164.0
2021-07-26,146.31,147.9165,145.3101,146.31,280064.0
2021-07-27,146.71,146.71,143.63,144.77,230247.0
2021-07-28,144.92,146.02,144.81,145.29,292729.0
2021-07-29,146.08,147.01,145.16,145.4,285395.0
2021-07-30,144.56,146.54,144.55,146.26,237939.0
2021-07-31,144.56,146.54,144.55,146.26,237939.0
2021-08-01,144.56,146.54,144.55,146.26,237939.0
2021-08-02,147.11,147.48,145.51,145.65,233958.0
2021-08-03,145.26,146.18,144.8,145.04,303242.0
2021-08-04,144.88,146.04,144.59,145.6,175826.0
2021-08-05,145.88,147.03,144.88,146.53,220161.0
2021-08-06,146.61,149.03,144.0684,147.97,286932.0
2021-08-07,146.61,149.03,144.0684,147.97,286932.0
2021-08-08,146.61,149.03,144.0684,147.97,286932.0
2021-08-09,148.54,150.68,147.53,147.67,375463.0
2021-08-10,148.13,149.89,143.85,145.38,450708.0
2021-08-11,144.85,145.9465,141.83,142.7,665058.0
2021-08-12,124.39,130.6899,124.01,125.87,1802746.0
2021-08-13,125.8,128.74,125.39,127.03,441377.0
2021-08-14,125.8,128.74,125.39,127.03,441377.0
2021-08-15,125.8,128.74,125.39,127.03,441377.0
2021-08-16,126.83,128.27,125.31,126.29,501718.0
2021-08-17,125.72,127.265,124.52,126.51,446378.0
2021-08-18,126.36,127.53,125.265,125.5,469823.0
2021-08-19,124.69,126.63,124.54,126.14,389025.0
2021-08-20,126.28,127.5,125.76,126.81,305570.0
2021-08-21,126.28,127.5,125.76,126.81,305570.0
2021-08-22,126.28,127.5,125.76,126.81,305570.0
2021-08-23,126.93,128.53,126.93,128.35,182430.0
2021-08-24,128.65,129.57,128.49,128.76,161946.0
2021-08-25,129.14,130.47,128.77,130.17,201049.0
2021-08-26,129.79,130.015,127.73,127.82,205957.0
2021-08-27,128.12,131.355,128.04,130.58,306753.0
2021-08-28,128.12,131.355,128.04,130.58,306753.0
2021-08-29,128.12,131.355,128.04,130.58,306753.0
2021-08-30,131.1,132.0,129.82,129.9,290252.0
2021-08-31,130.39,130.39,129.08,129.5,347343.0
2021-09-01,129.67,131.35,129.5,130.05,352629.0
2021-09-02,130.57,131.7,130.07,130.92,314043.0
2021-09-03,131.17,132.592,130.61,130.92,185864.0
2021-09-04,131.17,132.592,130.61,130.92,185864.0
2021-09-05,131.17,132.592,130.61,130.92,185864.0
2021-09-06,131.17,132.592,130.61,130.92,185864.0
2021-09-07,130.5,130.81,127.89,127.89,190240.0
2021-09-08,127.56,129.71,126.58,129.0,748224.0
2021-09-09,129.03,129.22,127.3423,128.02,238242.0
2021-09-10,128.24,129.3153,126.285,126.49,195410.0
2021-09-11,128.24,129.3153,126.285,126.49,195410.0
2021-09-12,128.24,129.3153,126.285,126.49,195410.0
2021-09-13,127.56,127.97,126.22,126.5,292201.0
2021-09-14,126.8,127.22,124.5,125.0,446730.0
2021-09-15,126.11,129.69,125.78,129.07,570372.0
2021-09-16,129.18,129.18,126.74,128.17,1903879.0
2021-09-17,128.73,128.73,125.88,127.0,993860.0
2021-09-18,128.73,128.73,125.88,127.0,993860.0
2021-09-19,128.73,128.73,125.88,127.0,993860.0
2021-09-20,125.49,126.7,124.25,125.68,336832.0
2021-09-21,126.38,126.69,122.38,122.54,307914.0
2021-09-22,122.7,125.18,122.7,124.62,328179.0
2021-09-23,125.52,126.7,125.01,125.31,349217.0
2021-09-24,125.0,127.09,123.39,124.99,369186.0
2021-09-25,125.0,127.09,123.39,124.99,369186.0
2021-09-26,125.0,127.09,123.39,124.99,369186.0
2021-09-27,124.31,125.38,123.4,125.02,508813.0
2021-09-28,124.19,125.29,123.7,124.18,615573.0
2021-09-29,124.23,125.73,123.78,124.9,695089.0
2021-09-30,125.6,126.25,122.7,122.8,444650.0
2021-10-01,123.59,125.16,122.29,124.8,281907.0
2021-10-02,123.59,125.16,122.29,124.8,281907.0
2021-10-03,123.59,125.16,122.29,124.8,281907.0
2021-10-04,124.79,125.11,122.93,124.82,530583.0
2021-10-05,125.14,127.73,124.81,126.48,551237.0
2021-10-06,126.87,126.87,124.03,125.52,256466.0
2021-10-07,141.59,143.72,134.39,137.64,1948723.0
2021-10-08,137.27,142.2,137.01,141.55,922214.0
2021-10-09,137.27,142.2,137.01,141.55,922214.0
2021-10-10,137.27,142.2,137.01,141.55,922214.0
2021-10-11,150.0,159.54,150.0,159.0,2249537.0
2021-10-12,158.77,167.735,158.27,164.03,1834620.0
2021-10-13,166.48,168.21,161.97,166.0,861535.0
2021-10-14,165.99,169.22,165.99,167.96,596157.0
2021-10-15,167.75,168.705,163.42,163.51,576091.0
2021-10-16,167.75,168.705,163.42,163.51,576091.0
2021-10-17,167.75,168.705,163.42,163.51,576091.0
2021-10-18,163.95,166.535,161.5297,164.49,507619.0
2021-10-19,166.08,166.37,163.2,163.46,570540.0
2021-10-20,163.88,164.62,161.55,161.89,456295.0
2021-10-21,161.42,162.04,159.63,159.93,298021.0
2021-10-22,159.93,161.265,156.33,157.0,306841.0
2021-10-23,159.93,161.265,156.33,157.0,306841.0
2021-10-24,159.93,161.265,156.33,157.0,306841.0
2021-10-25,156.51,158.2091,154.66,154.87,334905.0
2021-10-26,155.27,156.27,153.7,153.89,305055.0
2021-10-27,153.56,154.135,149.72,150.15,496232.0
2021-10-28,147.575,156.3,147.575,154.91,1080011.0
2021-10-29,153.91,157.48,152.63,156.69,454279.0
2021-10-30,153.91,157.48,152.63,156.69,454279.0
2021-10-31,153.91,157.48,152.63,156.69,454279.0
2021-11-01,157.0,157.98,155.05,155.99,458319.0
2021-11-02,156.38,157.95,154.8506,157.75,325535.0
2021-11-03,157.64,159.66,155.57,157.81,297576.0
2021-11-04,158.78,160.335,158.28,160.04,473323.0
2021-11-05,161.25,161.69,159.7,161.27,235865.0
2021-11-06,161.25,161.69,159.7,161.27,235865.0
2021-11-07,161.25,161.69,159.7,161.27,235865.0
2021-11-08,161.0,161.82,160.05,160.81,319054.0
2021-11-09,161.01,161.17,155.91,157.57,210173.0
2021-11-10,157.31,158.51,155.22,155.5,164460.0
2021-11-11,155.02,158.485,151.65,152.26,314974.0
2021-11-12,151.78,153.2,147.7125,148.93,415504.0
2021-11-13,151.78,153.2,147.7125,148.93,415504.0
2021-11-14,151.78,153.2,147.7125,148.93,415504.0
2021-11-15,149.82,150.16,146.46,146.73,265150.0
2021-11-16,146.76,153.81,146.76,151.89,265813.0
2021-11-17,151.1,154.88,150.69,150.87,148217.0
2021-11-18,151.07,153.41,150.475,152.06,179969.0
2021-11-19,150.32,154.54,150.32,154.46,187817.0
2021-11-20,150.32,154.54,150.32,154.46,187817.0
2021-11-21,150.32,154.54,150.32,154.46,187817.0
2021-11-22,154.43,156.17,153.05,154.91,171955.0
2021-11-23,154.11,156.09,152.83,155.88,265472.0
2021-11-24,154.82,155.7,148.67,149.41,259840.0
2021-11-25,154.82,155.7,148.67,149.41,259840.0
2021-11-26,148.21,148.29,144.75,145.16,293208.0
2021-11-27,148.21,148.29,144.75,145.16,293208.0
2021-11-28,148.21,148.29,144.75,145.16,293208.0
2021-11-29,146.25,146.44,143.195,146.11,280077.0
2021-11-30,145.79,147.84,144.1,145.03,498398.0
2021-12-01,146.0,147.4,143.21,144.54,363216.0
2021-12-02,144.91,148.75,144.04,145.98,428032.0
2021-12-03,146.47,152.04,145.21,151.59,248879.0
2021-12-04,146.47,152.04,145.21,151.59,248879.0
2021-12-05,146.47,152.04,145.21,151.59,248879.0
2021-12-06,152.34,153.38,146.78,148.02,285711.0
2021-12-07,149.97,152.47,146.62,147.96,217956.0
2021-12-08,148.61,150.41,147.4103,148.73,242997.0
2021-12-09,148.0,149.2,146.445,147.0,281778.0
2021-12-10,148.03,149.69,146.6,147.0,311548.0
2021-12-11,148.03,149.69,146.6,147.0,311548.0
2021-12-12,148.03,149.69,146.6,147.0,311548.0
2021-12-13,146.58,149.475,146.34,148.2,262719.0
2021-12-14,147.15,151.53,147.0,149.1,168462.0
2021-12-15,147.66,152.15,147.66,150.03,269915.0
2021-12-16,150.0,151.23,148.22,149.59,303177.0
2021-12-17,149.5,151.0,148.24,148.68,978071.0
2021-12-18,149.5,151.0,148.24,148.68,978071.0
2021-12-19,149.5,151.0,148.24,148.68,978071.0
2021-12-20,147.8,150.35,146.245,149.03,349200.0
2021-12-21,150.81,151.045,147.835,149.04,315422.0
2021-12-22,149.43,152.85,147.54,150.23,253311.0
2021-12-23,150.23,151.71,149.12,149.87,127141.0
2021-12-24,150.23,151.71,149.12,149.87,127141.0
2021-12-25,150.23,151.71,149.12,149.87,127141.0
2021-12-26,150.23,151.71,149.12,149.87,127141.0
2021-12-27,149.22,153.6575,149.22,152.66,111646.0
2021-12-28,153.15,153.15,151.47,152.0,100802.0
2021-12-29,152.25,152.25,150.64,151.11,111901.0
2021-12-30,150.81,152.91,150.545,152.0,158316.0
2021-12-31,152.5,153.65,152.13,152.2,73399.0
2022-01-01,152.5,153.65,152.13,152.2,73399.0
2022-01-02,152.5,153.65,152.13,152.2,73399.0
2022-01-03,151.7,153.45,150.68,152.33,233047.0
2022-01-04,152.14,154.12,146.65,153.1,221987.0
2022-01-05,153.1,154.09,149.9,150.17,394540.0
2022-01-06,147.91,151.2862,147.91,148.95,242961.0
2022-01-07,148.49,150.77,145.58,147.44,271597.0
2022-01-08,148.49,150.77,145.58,147.44,271597.0
2022-01-09,148.49,150.77,145.58,147.44,271597.0
2022-01-10,146.32,148.63,143.86,147.32,644687.0
2022-01-11,147.0,147.9194,143.945,146.03,454265.0
2022-01-12,146.83,150.94,146.83,150.36,400459.0
2022-01-13,150.3,152.34,148.88,150.71,252464.0
2022-01-14,150.5,156.66,150.5,155.92,546607.0
2022-01-15,150.5,156.66,150.5,155.92,546607.0
2022-01-16,150.5,156.66,150.5,155.92,546607.0
2022-01-17,150.5,156.66,150.5,155.92,546607.0
2022-01-18,154.67,154.9399,150.2887,151.4,204268.0
2022-01-19,151.3,154.2126,149.0,149.92,315616.0
2022-01-20,150.59,151.665,147.92,148.19,331545.0
2022-01-21,146.95,147.68,142.37,143.2,605480.0
2022-01-22,146.95,147.68,142.37,143.2,605480.0
2022-01-23,146.95,147.68,142.37,143.2,605480.0
2022-01-24,142.05,145.98,140.57,145.52,385839.0
2022-01-25,144.2,145.77,140.45,143.28,602827.0
2022-01-26,144.75,146.2923,142.45,144.71,392194.0
2022-01-27,148.97,149.1365,144.535,145.75,485699.0
2022-01-28,147.11,147.11,139.23,142.35,459917.0
2022-01-29,147.11,147.11,139.23,142.35,459917.0
2022-01-30,147.11,147.11,139.23,142.35,459917.0
2022-01-31,142.34,150.82,142.34,150.16,357711.0
2022-02-01,150.23,151.56,148.24,150.71,208667.0
2022-02-02,150.96,152.31,149.24,150.81,188925.0
2022-02-03,149.35,149.35,143.43,144.09,306689.0
2022-02-04,144.67,149.68,144.315,144.83,278347.0
2022-02-05,144.67,149.68,144.315,144.83,278347.0
2022-02-06,144.67,149.68,144.315,144.83,278347.0
2022-02-07,144.83,146.48,142.75,143.09,243516.0
2022-02-08,142.22,144.255,138.79,139.25,588631.0
2022-02-09,140.38,144.355,140.38,143.72,292102.0
2022-02-10,141.75,145.01,140.03,140.49,352450.0
2022-02-11,140.76,143.195,139.135,139.96,241078.0
2022-02-12,140.76,143.195,139.135,139.96,241078.0
2022-02-13,140.76,143.195,139.135,139.96,241078.0
2022-02-14,139.69,142.29,138.695,141.74,324409.0
2022-02-15,142.37,142.46,140.4,142.17,224445.0
2022-02-16,142.25,142.81,139.77,140.61,427876.0
2022-02-17,140.93,142.415,139.475,141.03,195198.0
2022-02-18,140.58,143.68,140.58,142.86,278883.0
2022-02-19,140.58,143.68,140.58,142.86,278883.0
2022-02-20,140.58,143.68,140.58,142.86,278883.0
2022-02-21,140.58,143.68,140.58,142.86,278883.0
2022-02-22,141.87,144.585,141.31,144.03,450082.0
2022-02-23,145.31,145.81,143.05,143.54,522515.0
2022-02-24,141.95,144.09,139.98,143.46,344394.0
2022-02-25,144.9,148.56,142.04,148.56,212998.0
2022-02-26,144.9,148.56,142.04,148.56,212998.0
2022-02-27,144.9,148.56,142.04,148.56,212998.0
2022-02-28,147.89,153.58,147.89,152.41,344808.0
2022-03-01,152.22,154.43,146.455,147.52,380455.0
2022-03-02,147.29,148.32,144.5,146.75,458481.0
2022-03-03,147.93,150.89,147.7,148.59,247094.0
2022-03-04,147.66,150.38,147.225,150.13,230594.0
2022-03-05,147.66,150.38,147.225,150.13,230594.0
2022-03-06,147.66,150.38,147.225,150.13,230594.0
2022-03-07,150.76,150.94,144.22,144.85,352779.0
2022-03-08,144.06,145.37,142.54,143.09,332574.0
2022-03-09,145.36,146.51,144.23,145.92,547944.0
2022-03-10,144.59,146.72,140.45,140.45,511973.0
2022-03-11,140.88,141.2,137.89,139.48,406802.0
2022-03-12,140.88,141.2,137.89,139.48,406802.0
2022-03-13,140.88,141.2,137.89,139.48,406802.0
2022-03-14,139.35,139.52,135.89,137.33,624587.0
2022-03-15,138.26,138.43,135.4801,136.79,605744.0
2022-03-16,143.405,145.1684,136.75,139.47,579432.0
2022-03-17,141.67,141.69,137.21,139.88,435591.0
2022-03-18,140.01,146.34,140.01,146.14,1816186.0
2022-03-19,140.01,146.34,140.01,146.14,1816186.0
2022-03-20,140.01,146.34,140.01,146.14,1816186.0
2022-03-21,145.08,150.45,143.56,144.95,310437.0
2022-03-22,145.61,147.75,143.65,147.34,439199.0
2022-03-23,147.49,149.93,145.82,149.54,281887.0
2022-03-24,150.73,154.9985,147.61,153.32,637783.0
2022-03-25,153.91,158.31,151.115,157.85,1077766.0
2022-03-26,153.91,158.31,151.115,157.85,1077766.0
2022-03-27,153.91,158.31,151.115,157.85,1077766.0
2022-03-28,157.73,159.5,157.45,159.25,313100.0
2022-03-29,160.42,163.87,159.075,163.23,508260.0
2022-03-30,162.49,164.54,161.51,163.79,398672.0
2022-03-31,164.04,166.26,163.53,165.37,458683.0
2022-04-01,164.63,167.96,164.63,166.96,757417.0
2022-04-02,164.63,167.96,164.63,166.96,757417.0
2022-04-03,164.63,167.96,164.63,166.96,757417.0
2022-04-04,167.06,168.29,165.8801,167.72,486334.0
2022-04-05,168.23,168.89,165.63,166.29,390761.0
2022-04-06,165.04,168.46,161.61,167.55,582633.0
2022-04-07,166.63,168.44,164.0,167.8,204702.0
2022-04-08,167.05,167.965,163.7205,165.0,219643.0
2022-04-09,167.05,167.965,163.7205,165.0,219643.0
2022-04-10,167.05,167.965,163.7205,165.0,219643.0
2022-04-11,164.87,164.87,158.72,163.13,442402.0
2022-04-12,163.34,165.805,162.82,163.55,236774.0
2022-04-13,163.98,165.555,162.96,163.5,238427.0
2022-04-14,163.24,163.24,161.6,161.95,223184.0
2022-04-15,163.24,163.24,161.6,161.95,223184.0
2022-04-16,163.24,163.24,161.6,161.95,223184.0
2022-04-17,163.24,163.24,161.6,161.95,223184.0
2022-04-18,161.85,163.01,160.48,161.04,213274.0
2022-04-19,160.67,163.21,160.2,161.82,340719.0
2022-04-20,161.85,162.975,160.89,161.65,288042.0
2022-04-21,161.95,162.99,159.23,162.06,213158.0
2022-04-22,162.33,162.33,156.73,156.91,446828.0
2022-04-23,162.33,162.33,156.73,156.91,446828.0
2022-04-24,162.33,162.33,156.73,156.91,446828.0
2022-04-25,156.52,159.08,153.645,158.83,251194.0
2022-04-26,158.05,158.05,151.41,153.01,326186.0
2022-04-27,153.54,156.48,148.93,149.35,467466.0
2022-04-28,149.66,165.01,149.66,162.12,672258.0
2022-04-29,160.99,161.92,157.74,158.54,313205.0
2022-04-30,160.99,161.92,157.74,158.54,313205.0
2022-05-01,160.99,161.92,157.74,158.54,313205.0
2022-05-02,158.83,161.14,155.35,158.39,293669.0
2022-05-03,157.74,163.2,155.99,162.59,388252.0
2022-05-04,162.7,170.16,160.9,170.02,638586.0
2022-05-05,168.73,168.73,163.69,167.5,424528.0
2022-05-06,166.22,166.75,161.73,163.25,358800.0
2022-05-07,166.22,166.75,161.73,163.25,358800.0
2022-05-08,166.22,166.75,161.73,163.25,358800.0
2022-05-09,160.72,162.5,158.87,160.4,470660.0
2022-05-10,162.03,162.13,157.06,159.51,338189.0
2022-05-11,158.31,162.78,157.04,158.66,307690.0
2022-05-12,157.76,163.87,156.93,162.41,348471.0
2022-05-13,163.68,167.39,161.88,165.75,322866.0
2022-05-14,163.68,167.39,161.88,165.75,322866.0
2022-05-15,163.68,167.39,161.88,165.75,322866.0
2022-05-16,164.89,167.24,163.77,166.3,282623.0
2022-05-17,164.89,167.24,163.77,166.3,282623.0
2022-05-18,164.89,167.24,163.77,166.3,282623.0
2022-05-19,164.89,167.24,163.77,166.3,282623.0
2022-05-20,164.89,167.24,163.77,166.3,282623.0
2022-05-21,164.89,167.24,163.77,166.3,282623.0
2022-05-22,164.89,167.24,163.77,166.3,282623.0
2022-05-23,164.89,167.24,163.77,166.3,282623.0
2022-05-24,164.89,167.24,163.77,166.3,282623.0
2022-05-25,164.89,167.24,163.77,166.3,282623.0
2022-05-26,164.89,167.24,163.77,166.3,282623.0
2022-05-27,164.89,167.24,163.77,166.3,282623.0
2022-05-28,164.89,167.24,163.77,166.3,282623.0
2022-05-29,164.89,167.24,163.77,166.3,282623.0
2022-05-30,164.89,167.24,163.77,166.3,282623.0
2022-05-31,164.89,167.24,163.77,166.3,282623.0
2022-06-01,164.89,167.24,163.77,166.3,282623.0
2022-06-02,164.89,167.24,163.77,166.3,282623.0
2022-06-03,164.89,167.24,163.77,166.3,282623.0
2022-06-04,164.89,167.24,163.77,166.3,282623.0
2022-06-05,164.89,167.24,163.77,166.3,282623.0
2022-06-06,164.89,167.24,163.77,166.3,282623.0
2022-06-07,164.89,167.24,163.77,166.3,282623.0
2022-06-08,164.89,167.24,163.77,166.3,282623.0
2022-06-09,164.89,167.24,163.77,166.3,282623.0
2022-06-10,164.89,167.24,163.77,166.3,282623.0
2022-06-11,164.89,167.24,163.77,166.3,282623.0
2022-06-12,164.89,167.24,163.77,166.3,282623.0
2022-06-13,164.89,167.24,163.77,166.3,282623.0
2022-06-14,164.89,167.24,163.77,166.3,282623.0
2022-06-15,164.89,167.24,163.77,166.3,282623.0
2022-06-16,164.89,167.24,163.77,166.3,282623.0
2022-06-17,164.89,167.24,163.77,166.3,282623.0
2022-06-18,164.89,167.24,163.77,166.3,282623.0
2022-06-19,164.89,167.24,163.77,166.3,282623.0
2022-06-20,164.89,167.24,163.77,166.3,282623.0
2022-06-21,164.89,167.24,163.77,166.3,282623.0
2022-06-22,164.89,167.24,163.77,166.3,282623.0
2022-06-23,164.89,167.24,163.77,166.3,282623.0
2022-06-24,164.89,167.24,163.77,166.3,282623.0
2022-06-25,164.89,167.24,163.77,166.3,282623.0
2022-06-26,164.89,167.24,163.77,166.3,282623.0
2022-06-27,164.89,167.24,163.77,166.3,282623.0
2022-06-28,164.89,167.24,163.77,166.3,282623.0
2022-06-29,164.89,167.24,163.77,166.3,282623.0
2022-06-30,164.89,167.24,163.77,166.3,282623.0
2022-07-01,164.89,167.24,163.77,166.3,282623.0
2022-07-02,164.89,167.24,163.77,166.3,282623.0
2022-07-03,164.89,167.24,163.77,166.3,282623.0
2022-07-04,164.89,167.24,163.77,166.3,282623.0
2022-07-05,164.89,167.24,163.77,166.3,282623.0
2022-07-06,164.89,167.24,163.77,166.3,282623.0
2022-07-07,164.89,167.24,163.77,166.3,282623.0
2022-07-08,164.89,167.24,163.77,166.3,282623.0
2022-07-09,164.89,167.24,163.77,166.3,282623.0
2022-07-10,164.89,167.24,163.77,166.3,282623.0
2022-07-11,164.89,167.24,163.77,166.3,282623.0
2022-07-12,164.89,167.24,163.77,166.3,282623.0
2022-07-13,164.89,167.24,163.77,166.3,282623.0
2022-07-14,164.89,167.24,163.77,166.3,282623.0
2022-07-15,164.89,167.24,163.77,166.3,282623.0
2022-07-16,164.89,167.24,163.77,166.3,282623.0
2022-07-17,164.89,167.24,163.77,166.3,282623.0
2022-07-18,164.89,167.24,163.77,166.3,282623.0
2022-07-19,164.89,167.24,163.77,166.3,282623.0
2022-07-20,164.89,167.24,163.77,166.3,282623.0
2022-07-21,164.89,167.24,163.77,166.3,282623.0
2022-07-22,164.89,167.24,163.77,166.3,282623.0
2022-07-23,164.89,167.24,163.77,166.3,282623.0
2022-07-24,164.89,167.24,163.77,166.3,282623.0
2022-07-25,164.89,167.24,163.77,166.3,282623.0
2022-07-26,164.89,167.24,163.77,166.3,282623.0
2022-07-27,164.89,167.24,163.77,166.3,282623.0
2022-07-28,164.89,167.24,163.77,166.3,282623.0
2022-07-29,164.89,167.24,163.77,166.3,282623.0
2022-07-30,164.89,167.24,163.77,166.3,282623.0
2022-07-31,164.89,167.24,163.77,166.3,282623.0
2022-08-01,164.89,167.24,163.77,166.3,282623.0
2022-08-02,164.89,167.24,163.77,166.3,282623.0
2022-08-03,164.89,167.24,163.77,166.3,282623.0
2022-08-04,164.89,167.24,163.77,166.3,282623.0
2022-08-05,164.89,167.24,163.77,166.3,282623.0
2022-08-06,164.89,167.24,163.77,166.3,282623.0
2022-08-07,164.89,167.24,163.77,166.3,282623.0
2022-08-08,164.89,167.24,163.77,166.3,282623.0
2022-08-09,164.89,167.24,163.77,166.3,282623.0
2022-08-10,164.89,167.24,163.77,166.3,282623.0
2022-08-11,164.89,167.24,163.77,166.3,282623.0
2022-08-12,164.89,167.24,163.77,166.3,282623.0
2022-08-13,164.89,167.24,163.77,166.3,282623.0
2022-08-14,164.89,167.24,163.77,166.3,282623.0
2022-08-15,164.89,167.24,163.77,166.3,282623.0
2022-08-16,164.89,167.24,163.77,166.3,282623.0
2022-08-17,164.89,167.24,163.77,166.3,282623.0
2022-08-18,164.89,167.24,163.77,166.3,282623.0
2022-08-19,164.89,167.24,163.77,166.3,282623.0
2022-08-20,164.89,167.24,163.77,166.3,282623.0
2022-08-21,164.89,167.24,163.77,166.3,282623.0
2022-08-22,164.89,167.24,163.77,166.3,282623.0
2022-08-23,164.89,167.24,163.77,166.3,282623.0
2022-08-24,164.89,167.24,163.77,166.3,282623.0
2022-08-25,164.89,167.24,163.77,166.3,282623.0
2022-08-26,164.89,167.24,163.77,166.3,282623.0
2022-08-27,164.89,167.24,163.77,166.3,282623.0
2022-08-28,164.89,167.24,163.77,166.3,282623.0
2022-08-29,164.89,167.24,163.77,166.3,282623.0
2022-08-30,164.89,167.24,163.77,166.3,282623.0
2022-08-31,164.89,167.24,163.77,166.3,282623.0
2022-09-01,164.89,167.24,163.77,166.3,282623.0
2022-09-02,164.89,167.24,163.77,166.3,282623.0
2022-09-03,164.89,167.24,163.77,166.3,282623.0
2022-09-04,164.89,167.24,163.77,166.3,282623.0
2022-09-05,164.89,167.24,163.77,166.3,282623.0
2022-09-06,164.89,167.24,163.77,166.3,282623.0
2022-09-07,164.89,167.24,163.77,166.3,282623.0
2022-09-08,164.89,167.24,163.77,166.3,282623.0
2022-09-09,164.89,167.24,163.77,166.3,282623.0
2022-09-10,164.89,167.24,163.77,166.3,282623.0
2022-09-11,164.89,167.24,163.77,166.3,282623.0
2022-09-12,164.89,167.24,163.77,166.3,282623.0
2022-09-13,164.89,167.24,163.77,166.3,282623.0
