,SYF US Equity,SYF US Equity,SYF US Equity,SYF US Equity,SYF US Equity
2021-05-02,40.6948,41.0008,40.3796,40.5557,6888198.0
2021-05-03,41.0657,41.3021,40.12,40.5001,5947666.0
2021-05-04,40.3332,41.5757,39.9716,41.3439,8712279.0
2021-05-05,41.5942,41.9419,41.0721,41.5293,6522800.0
2021-05-06,41.7611,42.0087,40.9359,41.6313,6489351.0
2021-05-07,41.2233,42.6327,40.871,42.5585,5551356.0
2021-05-08,41.2233,42.6327,40.871,42.5585,5551356.0
2021-05-09,41.2233,42.6327,40.871,42.5585,5551356.0
2021-05-10,43.1612,43.7778,42.6327,42.6698,7221991.0
2021-05-11,41.9095,42.4565,41.2233,41.9187,5771407.0
2021-05-12,42.0949,42.3916,40.7226,40.9173,6093358.0
2021-05-13,40.9173,42.2664,40.8339,41.9744,5845762.0
2021-05-14,42.3638,43.5562,42.2247,43.393,4700790.0
2021-05-15,42.3638,43.5562,42.2247,43.393,4700790.0
2021-05-16,42.3638,43.5562,42.2247,43.393,4700790.0
2021-05-17,43.1241,43.7268,42.9896,43.495,4448631.0
2021-05-18,43.2539,43.704,42.5029,42.5121,5048386.0
2021-05-19,41.7704,42.5585,41.2975,42.5307,4616877.0
2021-05-20,42.7161,42.8645,42.0578,42.4287,4675759.0
2021-05-21,42.7347,43.4554,42.6141,42.8552,4640085.0
2021-05-22,42.7347,43.4554,42.6141,42.8552,4640085.0
2021-05-23,42.7347,43.4554,42.6141,42.8552,4640085.0
2021-05-24,43.0963,43.2724,42.679,43.0221,3493527.0
2021-05-25,43.3837,44.2043,42.7671,42.8923,5430623.0
2021-05-26,43.0406,43.5042,42.9386,43.3466,4337623.0
2021-05-27,44.0049,44.6632,43.7082,44.2275,9257562.0
2021-05-28,44.1625,44.4129,43.4625,43.9586,3977530.0
2021-05-29,44.1625,44.4129,43.4625,43.9586,3977530.0
2021-05-30,44.1625,44.4129,43.4625,43.9586,3977530.0
2021-05-31,44.1625,44.4129,43.4625,43.9586,3977530.0
2021-06-01,44.5659,45.4235,44.5659,45.405,5985087.0
2021-06-02,46.2673,46.4249,45.2659,45.8964,7479170.0
2021-06-03,45.7759,46.3693,45.4421,46.2209,7028258.0
2021-06-04,46.36,46.5825,46.0448,46.1653,5425928.0
2021-06-05,46.36,46.5825,46.0448,46.1653,5425928.0
2021-06-06,46.36,46.5825,46.0448,46.1653,5425928.0
2021-06-07,46.1097,46.7958,46.1097,46.7773,4000287.0
2021-06-08,46.5547,47.2501,46.1097,47.1018,5298666.0
2021-06-09,47.1574,47.1574,46.2117,46.4249,3274706.0
2021-06-10,47.0832,47.1481,45.3772,45.4235,4166915.0
2021-06-11,45.5441,45.8408,45.3169,45.7759,3816556.0
2021-06-12,45.5441,45.8408,45.3169,45.7759,3816556.0
2021-06-13,45.5441,45.8408,45.3169,45.7759,3816556.0
2021-06-14,45.6832,45.7666,44.793,45.099,3238354.0
2021-06-15,45.2752,46.6104,44.9229,46.4064,4763090.0
2021-06-16,46.1468,46.4156,45.4143,45.9057,4723090.0
2021-06-17,46.156,46.309,43.5691,44.0513,5801322.0
2021-06-18,43.087,43.3188,42.2572,42.781,11434899.0
2021-06-19,43.087,43.3188,42.2572,42.781,11434899.0
2021-06-20,43.087,43.3188,42.2572,42.781,11434899.0
2021-06-21,43.2632,44.5242,43.1612,44.5056,6317385.0
2021-06-22,44.3109,44.8023,43.9215,44.4129,6250424.0
2021-06-23,44.5242,44.946,44.45,44.8023,3172838.0
2021-06-24,45.1639,45.5997,44.7838,45.4328,3764501.0
2021-06-25,45.8964,46.462,45.6832,46.1746,9361818.0
2021-06-26,45.8964,46.462,45.6832,46.1746,9361818.0
2021-06-27,45.8964,46.462,45.6832,46.1746,9361818.0
2021-06-28,46.0169,46.0448,44.8579,44.9599,6401030.0
2021-06-29,45.4328,45.7202,44.2182,44.5056,5721885.0
2021-06-30,44.3758,45.1176,44.3202,44.9878,3914789.0
2021-07-01,45.1825,45.7944,45.0712,45.3123,5825218.0
2021-07-02,45.507,45.8501,45.3586,45.4792,3566408.0
2021-07-03,45.507,45.8501,45.3586,45.4792,3566408.0
2021-07-04,45.507,45.8501,45.3586,45.4792,3566408.0
2021-07-05,45.507,45.8501,45.3586,45.4792,3566408.0
2021-07-06,45.4328,45.5487,44.0606,44.3851,4557572.0
2021-07-07,44.042,44.8348,43.7639,44.4685,4503601.0
2021-07-08,43.2168,44.1069,42.3916,43.3095,6026818.0
2021-07-09,44.5334,45.303,44.4314,45.1825,4617592.0
2021-07-10,44.5334,45.303,44.4314,45.1825,4617592.0
2021-07-11,44.5334,45.303,44.4314,45.1825,4617592.0
2021-07-12,44.7374,46.207,44.4129,45.8964,4425267.0
2021-07-13,45.8964,46.2534,44.9785,45.099,6309602.0
2021-07-14,45.405,46.0448,43.9168,44.042,6213747.0
2021-07-15,43.4301,44.3712,43.3003,44.246,5036851.0
2021-07-16,44.6818,44.705,43.1704,43.3281,4957464.0
2021-07-17,44.6818,44.705,43.1704,43.3281,4957464.0
2021-07-18,44.6818,44.705,43.1704,43.3281,4957464.0
2021-07-19,42.2062,42.2803,41.1213,41.5386,7430745.0
2021-07-20,40.3147,42.7393,39.9438,42.6512,6370521.0
2021-07-21,43.0499,44.2553,42.9479,43.7082,5606265.0
2021-07-22,43.5877,43.8937,42.1691,42.5678,5458230.0
2021-07-23,42.7625,43.7639,42.7625,43.1241,5029929.0
2021-07-24,42.7625,43.7639,42.7625,43.1241,5029929.0
2021-07-25,42.7625,43.7639,42.7625,43.1241,5029929.0
2021-07-26,43.1055,44.0327,42.985,43.7082,4081795.0
2021-07-27,43.2539,44.1625,42.8552,43.7917,3923466.0
2021-07-28,43.9307,44.0791,42.9572,43.7731,4442830.0
2021-07-29,44.4685,44.8672,44.042,44.8023,4016815.0
2021-07-30,44.5229,45.4404,43.5961,43.7964,9100414.0
2021-07-31,44.5229,45.4404,43.5961,43.7964,9100414.0
2021-08-01,44.5229,45.4404,43.5961,43.7964,9100414.0
2021-08-02,44.1969,45.2028,43.5076,43.638,4446810.0
2021-08-03,43.8243,43.9733,42.0453,43.8895,5024017.0
2021-08-04,43.4238,44.543,43.1909,43.9361,3245142.0
2021-08-05,44.2341,45.0771,44.2341,44.9793,4000443.0
2021-08-06,45.6313,46.4743,45.5521,46.0132,4995308.0
2021-08-07,45.6313,46.4743,45.5521,46.0132,4995308.0
2021-08-08,45.6313,46.4743,45.5521,46.0132,4995308.0
2021-08-09,45.7151,46.0085,45.0631,45.6127,4202240.0
2021-08-10,45.6406,46.7583,45.4916,46.6931,4313635.0
2021-08-11,46.8235,47.755,46.2367,47.6991,3477474.0
2021-08-12,47.6618,48.2393,47.2799,48.081,2837199.0
2021-08-13,48.23,48.4163,47.932,48.258,2542680.0
2021-08-14,48.23,48.4163,47.932,48.258,2542680.0
2021-08-15,48.23,48.4163,47.932,48.258,2542680.0
2021-08-16,47.6805,48.0158,47.252,47.932,3663551.0
2021-08-17,47.4383,47.7084,46.5907,47.2147,3838629.0
2021-08-18,46.9633,47.5501,46.4882,46.5255,4637820.0
2021-08-19,45.799,46.3671,45.0631,45.6499,4825192.0
2021-08-20,45.6499,46.0877,45.2494,45.8269,3765680.0
2021-08-21,45.6499,46.0877,45.2494,45.8269,3765680.0
2021-08-22,45.6499,46.0877,45.2494,45.8269,3765680.0
2021-08-23,46.2274,46.6838,46.125,46.3019,3486144.0
2021-08-24,46.5627,47.103,46.4789,46.7677,2758827.0
2021-08-25,46.8794,48.1648,46.7956,47.8947,3533747.0
2021-08-26,48.1555,48.1555,47.1589,47.2893,3236086.0
2021-08-27,47.3358,48.5327,47.3358,48.3884,3358399.0
2021-08-28,47.3358,48.5327,47.3358,48.3884,3358399.0
2021-08-29,47.3358,48.5327,47.3358,48.3884,3358399.0
2021-08-30,48.5653,48.5653,45.9573,45.9666,7194931.0
2021-08-31,45.8269,46.6605,45.6499,46.3392,6789754.0
2021-09-01,45.9107,46.0644,45.2038,45.2587,6032893.0
2021-09-02,45.3332,45.6173,44.7418,44.9979,4135120.0
2021-09-03,44.8582,44.9234,43.8429,44.1317,5088438.0
2021-09-04,44.8582,44.9234,43.8429,44.1317,5088438.0
2021-09-05,44.8582,44.9234,43.8429,44.1317,5088438.0
2021-09-06,44.8582,44.9234,43.8429,44.1317,5088438.0
2021-09-07,44.0292,44.6533,43.4378,43.4797,5115133.0
2021-09-08,43.3027,43.3027,42.1291,42.5482,5659831.0
2021-09-09,42.5482,44.6812,42.3899,43.3865,10186631.0
2021-09-10,43.9454,44.7185,43.5076,44.0758,7052539.0
2021-09-11,43.9454,44.7185,43.5076,44.0758,7052539.0
2021-09-12,43.9454,44.7185,43.5076,44.0758,7052539.0
2021-09-13,44.5136,45.3705,44.3087,45.3519,5573818.0
2021-09-14,45.4171,45.948,44.1457,44.4111,4769092.0
2021-09-15,44.5508,45.3193,44.3552,44.9327,5012236.0
2021-09-16,45.2401,46.1902,44.9979,45.3519,5229567.0
2021-09-17,45.3332,46.0691,44.8489,45.119,9820481.0
2021-09-18,45.3332,46.0691,44.8489,45.119,9820481.0
2021-09-19,45.3332,46.0691,44.8489,45.119,9820481.0
2021-09-20,43.6101,44.2435,43.135,44.0385,5058758.0
2021-09-21,44.4297,44.7092,43.9361,44.2714,4423411.0
2021-09-22,44.9979,45.5194,44.8603,45.0352,4153441.0
2021-09-23,45.6872,46.926,45.5475,46.423,4130562.0
2021-09-24,46.1529,47.2054,46.1343,46.7863,3901114.0
2021-09-25,46.1529,47.2054,46.1343,46.7863,3901114.0
2021-09-26,46.1529,47.2054,46.1343,46.7863,3901114.0
2021-09-27,47.1402,48.3977,47.1123,48.1741,3896523.0
2021-09-28,48.0158,48.6212,47.0843,47.1961,4357833.0
2021-09-29,47.5408,47.606,46.8701,47.075,2499554.0
2021-09-30,47.3265,47.3638,45.4357,45.5288,6099522.0
2021-10-01,45.6406,46.7583,45.3891,46.4882,4798900.0
2021-10-02,45.6406,46.7583,45.3891,46.4882,4798900.0
2021-10-03,45.6406,46.7583,45.3891,46.4882,4798900.0
2021-10-04,46.5162,47.3358,46.1482,46.2181,4884355.0
2021-10-05,46.7304,47.0145,46.1529,46.7211,3889348.0
2021-10-06,46.3671,47.0005,45.3984,46.4323,4070724.0
2021-10-07,47.0378,47.2893,46.1529,46.2181,5279546.0
2021-10-08,46.3113,46.9912,45.8968,46.5255,3232538.0
2021-10-09,46.3113,46.9912,45.8968,46.5255,3232538.0
2021-10-10,46.3113,46.9912,45.8968,46.5255,3232538.0
2021-10-11,46.7025,47.2986,45.6592,45.6965,3353639.0
2021-10-12,45.6686,46.6047,45.4916,46.2833,3489792.0
2021-10-13,46.0411,46.2926,44.1922,45.0817,4405402.0
2021-10-14,45.9014,46.2088,45.1563,46.1715,3467254.0
2021-10-15,46.8515,47.3312,46.7025,46.7397,4223520.0
2021-10-16,46.8515,47.3312,46.7025,46.7397,4223520.0
2021-10-17,46.8515,47.3312,46.7025,46.7397,4223520.0
2021-10-18,46.5721,47.7596,46.5721,47.5128,5376942.0
2021-10-19,47.592,48.8913,47.5128,48.7703,4948493.0
2021-10-20,47.8016,48.5281,46.5721,48.3791,4803833.0
2021-10-21,48.3232,48.5001,45.4916,45.7244,8938734.0
2021-10-22,45.8921,46.4836,45.3798,45.8176,9095888.0
2021-10-23,45.8921,46.4836,45.3798,45.8176,9095888.0
2021-10-24,45.8921,46.4836,45.3798,45.8176,9095888.0
2021-10-25,46.0598,46.7256,45.2448,45.5382,7832458.0
2021-10-26,45.9294,45.9759,44.7557,45.594,5653182.0
2021-10-27,45.2774,45.4636,43.4424,43.4797,8344155.0
2021-10-28,43.6566,43.9361,42.7159,43.6566,5718001.0
2021-10-29,44.3679,44.6112,43.3759,43.4695,4615580.0
2021-10-30,44.3679,44.6112,43.3759,43.4695,4615580.0
2021-10-31,44.3679,44.6112,43.3759,43.4695,4615580.0
2021-11-01,43.8251,44.41,43.8204,44.3305,4802972.0
2021-11-02,44.4521,44.6346,43.8438,44.3398,4723688.0
2021-11-03,44.1901,45.5798,44.0778,45.1072,5354601.0
2021-11-04,44.9949,45.4535,44.541,44.9107,4622152.0
2021-11-05,45.4628,46.2255,45.3318,46.0337,4948495.0
2021-11-06,45.4628,46.2255,45.3318,46.0337,4948495.0
2021-11-07,45.4628,46.2255,45.3318,46.0337,4948495.0
2021-11-08,46.4735,47.0537,46.0243,46.0992,3811321.0
2021-11-09,45.6781,46.1834,45.3879,46.146,3537451.0
2021-11-10,45.9588,47.2035,45.9588,46.3144,3558248.0
2021-11-11,46.5203,47.0163,46.3425,46.5203,2572143.0
2021-11-12,46.4174,46.9695,46.1273,46.9601,2755272.0
2021-11-13,46.4174,46.9695,46.1273,46.9601,2755272.0
2021-11-14,46.4174,46.9695,46.1273,46.9601,2755272.0
2021-11-15,47.1005,47.8071,46.7917,46.9134,3361752.0
2021-11-16,46.9414,47.1894,45.5049,46.4361,5033919.0
2021-11-17,46.2115,46.6045,45.4347,45.4722,4075230.0
2021-11-18,45.5564,45.8465,44.7329,45.2476,3827093.0
2021-11-19,44.8171,45.4441,44.4568,44.8077,4632469.0
2021-11-20,44.8171,45.4441,44.4568,44.8077,4632469.0
2021-11-21,44.8171,45.4441,44.4568,44.8077,4632469.0
2021-11-22,45.3879,45.8746,44.6767,45.2476,4372473.0
2021-11-23,45.4441,46.7823,45.4347,46.5203,3918328.0
2021-11-24,46.146,47.0724,46.146,46.5765,3709483.0
2021-11-25,46.146,47.0724,46.146,46.5765,3709483.0
2021-11-26,44.7329,45.0417,43.4227,44.6206,4375346.0
2021-11-27,44.7329,45.0417,43.4227,44.6206,4375346.0
2021-11-28,44.7329,45.0417,43.4227,44.6206,4375346.0
2021-11-29,45.0978,45.4535,43.8111,44.0965,4586514.0
2021-11-30,43.2917,43.6473,41.551,41.916,13313884.0
2021-12-01,43.1419,43.5724,40.9147,40.9521,5843845.0
2021-12-02,41.289,43.1213,41.1767,42.7115,6201167.0
2021-12-03,42.9314,43.0764,41.8786,42.3746,5608009.0
2021-12-04,42.9314,43.0764,41.8786,42.3746,5608009.0
2021-12-05,42.9314,43.0764,41.8786,42.3746,5608009.0
2021-12-06,43.2917,44.1714,43.0484,43.3665,5914499.0
2021-12-07,43.8532,44.9528,43.7502,44.5363,5714791.0
2021-12-08,44.5831,44.7048,44.1994,44.2743,4236793.0
2021-12-09,43.9374,45.0744,43.5724,44.8171,3879147.0
2021-12-10,45.2944,45.2944,44.293,44.7984,2987913.0
2021-12-11,45.2944,45.2944,44.293,44.7984,2987913.0
2021-12-12,45.2944,45.2944,44.293,44.7984,2987913.0
2021-12-13,44.4428,44.4428,43.0764,43.3665,5015686.0
2021-12-14,43.2823,44.3585,43.1326,43.8251,4292708.0
2021-12-15,43.9655,43.9982,42.1312,43.7222,5700395.0
2021-12-16,44.6018,45.1493,44.1199,44.5644,9417882.0
2021-12-17,44.2649,44.3211,42.9454,43.6567,15153758.0
2021-12-18,44.2649,44.3211,42.9454,43.6567,15153758.0
2021-12-19,44.2649,44.3211,42.9454,43.6567,15153758.0
2021-12-20,42.5898,42.7208,40.9006,41.3826,7347600.0
2021-12-21,41.9909,43.2075,41.785,43.17,4899114.0
2021-12-22,42.9922,43.3478,42.7957,43.0016,3776084.0
2021-12-23,43.3104,43.6941,43.0484,43.1981,3581187.0
2021-12-24,43.3104,43.6941,43.0484,43.1981,3581187.0
2021-12-25,43.3104,43.6941,43.0484,43.1981,3581187.0
2021-12-26,43.3104,43.6941,43.0484,43.1981,3581187.0
2021-12-27,43.2542,43.4227,42.6085,43.2168,7679021.0
2021-12-28,43.0016,43.8644,42.9922,43.4788,4010686.0
2021-12-29,43.4882,43.7128,43.1981,43.3198,2474847.0
2021-12-30,43.4788,44.0871,43.2495,43.2917,2071475.0
2021-12-31,43.2636,43.7877,43.1841,43.4133,2258688.0
2022-01-01,43.2636,43.7877,43.1841,43.4133,2258688.0
2022-01-02,43.2636,43.7877,43.1841,43.4133,2258688.0
2022-01-03,43.4976,44.4147,43.4976,43.9842,4963118.0
2022-01-04,44.6206,45.7436,44.6206,45.0698,6169360.0
2022-01-05,45.1914,45.7248,43.8719,43.9,5829624.0
2022-01-06,44.3305,44.7329,43.5444,44.5083,4781265.0
2022-01-07,44.2088,45.7623,44.0684,45.1166,5465880.0
2022-01-08,44.2088,45.7623,44.0684,45.1166,5465880.0
2022-01-09,44.2088,45.7623,44.0684,45.1166,5465880.0
2022-01-10,45.7248,45.7248,44.2462,45.2008,4986439.0
2022-01-11,45.3599,45.6687,45.1072,45.6313,3557652.0
2022-01-12,46.0337,46.6232,45.5845,45.8839,3669411.0
2022-01-13,46.1647,46.9789,46.146,46.2863,4231254.0
2022-01-14,45.2756,45.6313,44.6954,45.547,6239079.0
2022-01-15,45.2756,45.6313,44.6954,45.547,6239079.0
2022-01-16,45.2756,45.6313,44.6954,45.547,6239079.0
2022-01-17,45.2756,45.6313,44.6954,45.547,6239079.0
2022-01-18,45.2195,45.4628,43.549,44.2088,6071170.0
2022-01-19,44.6206,44.6206,42.6881,42.7115,5608946.0
2022-01-20,42.9173,43.6192,42.1734,42.2623,4539401.0
2022-01-21,41.9254,42.3418,41.1954,41.5697,5800964.0
2022-01-22,41.9254,42.3418,41.1954,41.5697,5800964.0
2022-01-23,41.9254,42.3418,41.1954,41.5697,5800964.0
2022-01-24,40.5403,42.1312,39.9133,42.047,8344171.0
2022-01-25,41.3732,43.5818,41.0363,43.1419,8312255.0
2022-01-26,43.4695,44.031,41.8318,42.4588,8629580.0
2022-01-27,43.0952,43.2449,40.9427,41.5697,7977312.0
2022-01-28,38.6125,39.7917,37.2275,38.7622,13197964.0
2022-01-29,38.6125,39.7917,37.2275,38.7622,13197964.0
2022-01-30,38.6125,39.7917,37.2275,38.7622,13197964.0
2022-01-31,38.3505,39.8665,38.0978,39.8572,9680899.0
2022-02-01,39.801,40.3438,39.2863,40.1286,12020623.0
2022-02-02,39.9601,40.2315,39.3425,39.9601,8184195.0
2022-02-03,39.9227,40.4467,39.5343,39.539,6220401.0
2022-02-04,39.5203,40.1566,39.3518,39.7729,6892036.0
2022-02-05,39.5203,40.1566,39.3518,39.7729,6892036.0
2022-02-06,39.5203,40.1566,39.3518,39.7729,6892036.0
2022-02-07,39.801,40.5029,39.801,40.1379,5193936.0
2022-02-08,40.3251,41.2141,40.1566,41.158,5737170.0
2022-02-09,41.5154,42.296,41.4025,42.0044,4419762.0
2022-02-10,41.9903,42.8509,41.3931,41.506,6701815.0
2022-02-11,41.5906,42.2725,40.9699,41.1862,6535710.0
2022-02-12,41.5906,42.2725,40.9699,41.1862,6535710.0
2022-02-13,41.5906,42.2725,40.9699,41.1862,6535710.0
2022-02-14,41.4213,42.4089,41.1392,41.4119,5565408.0
2022-02-15,42.0797,42.597,41.7881,42.1267,5418796.0
2022-02-16,41.8163,42.6675,41.8163,42.1832,5043457.0
2022-02-17,41.7035,42.0703,40.904,41.0639,4262855.0
2022-02-18,40.8664,41.7787,40.6736,40.8382,5661270.0
2022-02-19,40.8664,41.7787,40.6736,40.8382,5661270.0
2022-02-20,40.8664,41.7787,40.6736,40.8382,5661270.0
2022-02-21,40.8664,41.7787,40.6736,40.8382,5661270.0
2022-02-22,40.6783,41.0921,39.8506,40.1704,5016099.0
2022-02-23,40.4996,40.603,39.0512,39.1264,5998210.0
2022-02-24,37.5463,38.9054,37.0384,38.7878,8270518.0
2022-02-25,39.0982,40.9865,39.0794,40.6219,6501030.0
2022-02-26,39.0982,40.9865,39.0794,40.6219,6501030.0
2022-02-27,39.0982,40.9865,39.0794,40.6219,6501030.0
2022-02-28,39.3521,40.3961,39.3427,40.2362,8447724.0
2022-03-01,39.9447,39.9635,36.9302,37.1231,7461597.0
2022-03-02,37.377,37.8943,36.5352,37.3958,9080602.0
2022-03-03,37.6309,37.9037,35.7264,36.5775,9557101.0
2022-03-04,35.6088,35.7405,34.499,35.0633,8592746.0
2022-03-05,35.6088,35.7405,34.499,35.0633,8592746.0
2022-03-06,35.6088,35.7405,34.499,35.0633,8592746.0
2022-03-07,34.6306,34.6918,32.4298,32.6931,10639221.0
2022-03-08,33.0599,33.9064,31.7479,32.9753,10675733.0
2022-03-09,34.6212,35.3548,33.7747,34.0475,7234909.0
2022-03-10,33.3233,33.9158,32.6602,33.3233,7169163.0
2022-03-11,33.7183,33.9534,32.8718,32.9565,5767394.0
2022-03-12,33.7183,33.9534,32.8718,32.9565,5767394.0
2022-03-13,33.7183,33.9534,32.8718,32.9565,5767394.0
2022-03-14,33.5866,34.419,33.2104,33.3703,7635852.0
2022-03-15,33.7277,34.7247,33.3609,33.9911,6824781.0
2022-03-16,34.6777,36.1073,34.4331,35.4301,10449239.0
2022-03-17,34.2826,35.2326,34.0663,35.2232,8272257.0
2022-03-18,35.0633,35.4959,34.3861,35.3548,18725977.0
2022-03-19,35.0633,35.4959,34.3861,35.3548,18725977.0
2022-03-20,35.0633,35.4959,34.3861,35.3548,18725977.0
2022-03-21,35.2514,35.3925,33.9722,34.2168,8499794.0
2022-03-22,34.847,35.9286,34.5084,35.3642,6068884.0
2022-03-23,34.9786,35.1479,34.0005,34.1792,5479651.0
2022-03-24,34.4331,34.5883,33.8876,34.2356,6269698.0
2022-03-25,34.3108,34.6635,34.118,34.4895,5117750.0
2022-03-26,34.3108,34.6635,34.118,34.4895,5117750.0
2022-03-27,34.3108,34.6635,34.118,34.4895,5117750.0
2022-03-28,33.3703,33.7512,32.5991,33.7183,9472669.0
2022-03-29,34.499,34.9222,34.198,34.5742,8187831.0
2022-03-30,34.5178,34.7999,33.4173,33.6054,6452573.0
2022-03-31,33.4079,33.7371,32.7401,32.7401,5716061.0
2022-04-01,33.1352,33.4173,32.6226,33.0693,5369976.0
2022-04-02,33.1352,33.4173,32.6226,33.0693,5369976.0
2022-04-03,33.1352,33.4173,32.6226,33.0693,5369976.0
2022-04-04,33.4455,33.803,32.8906,33.455,6383425.0
2022-04-05,33.3703,33.7935,33.0975,33.1728,6847123.0
2022-04-06,33.4644,34.3391,33.1258,33.6431,9432676.0
2022-04-07,33.5208,33.7935,32.6837,33.5302,6556788.0
2022-04-08,33.7559,34.7905,33.7277,34.4613,5746826.0
2022-04-09,33.7559,34.7905,33.7277,34.4613,5746826.0
2022-04-10,33.7559,34.7905,33.7277,34.4613,5746826.0
2022-04-11,34.0569,35.1997,34.0569,34.3485,5709407.0
2022-04-12,34.3014,35.4583,34.0099,34.6777,5711158.0
2022-04-13,34.198,35.2796,34.1792,35.242,4812432.0
2022-04-14,35.2608,35.811,35.0445,35.4583,6644318.0
2022-04-15,35.2608,35.811,35.0445,35.4583,6644318.0
2022-04-16,35.2608,35.811,35.0445,35.4583,6644318.0
2022-04-17,35.2608,35.811,35.0445,35.4583,6644318.0
2022-04-18,35.684,38.1106,35.5524,37.6498,10405506.0
2022-04-19,37.6874,38.5997,37.6874,38.2799,8155657.0
2022-04-20,38.5809,39.385,37.9178,38.073,6090638.0
2022-04-21,38.5527,38.7784,37.3958,37.4334,5372440.0
2022-04-22,37.1889,37.2924,35.6746,35.7217,5837508.0
2022-04-23,37.1889,37.2924,35.6746,35.7217,5837508.0
2022-04-24,37.1889,37.2924,35.6746,35.7217,5837508.0
2022-04-25,35.2044,36.1496,34.7811,36.0132,5568304.0
2022-04-26,35.5241,36.0414,35.1949,35.2796,4994540.0
2022-04-27,34.9316,35.2702,34.2074,34.6306,6385232.0
2022-04-28,35.0915,36.0697,34.8093,35.8063,5575661.0
2022-04-29,35.7874,36.4117,34.6995,34.8225,6342568.0
2022-04-30,35.7874,36.4117,34.6995,34.8225,6342568.0
2022-05-01,35.7874,36.4117,34.6995,34.8225,6342568.0
2022-05-02,35.0684,35.3806,34.586,35.3144,6645849.0
2022-05-03,35.5036,36.6104,35.3002,36.2225,6028800.0
2022-05-04,36.3077,38.2044,36.1658,37.9727,8662214.0
2022-05-05,37.4051,38.0389,36.705,37.2064,7838572.0
2022-05-06,37.1591,37.3294,35.6739,35.9955,8408173.0
2022-05-07,37.1591,37.3294,35.6739,35.9955,8408173.0
2022-05-08,37.1591,37.3294,35.6739,35.9955,8408173.0
2022-05-09,35.4279,36.1279,34.8367,35.0306,7997352.0
2022-05-10,35.3901,35.6644,33.3089,34.2076,7150697.0
2022-05-11,34.1319,35.3144,33.3798,33.4224,6395071.0
2022-05-12,32.3439,32.7034,30.3147,31.2466,10467489.0
2022-05-13,31.5493,32.5,31.5304,31.7385,7334442.0
2022-05-14,31.5493,32.5,31.5304,31.7385,7334442.0
2022-05-15,31.5493,32.5,31.5304,31.7385,7334442.0
2022-05-16,31.7385,31.9371,30.8918,31.3695,5756288.0
2022-05-17,32.4101,33.5927,32.3061,33.4886,5721443.0
2022-05-18,32.9304,33.148,31.1614,31.2939,6943256.0
2022-05-19,30.7263,31.4547,30.4425,30.8019,6853633.0
2022-05-20,31.2182,31.2655,29.6715,30.7073,7474858.0
2022-05-21,31.2182,31.2655,29.6715,30.7073,7474858.0
2022-05-22,31.2182,31.2655,29.6715,30.7073,7474858.0
2022-05-23,31.4925,32.7176,31.2182,32.2588,7473673.0
2022-05-24,31.8898,32.079,30.6884,31.133,6742660.0
2022-05-25,30.7641,32.2257,30.7452,32.1074,6634199.0
2022-05-26,32.2966,33.5454,32.2966,33.2805,6329349.0
2022-05-27,33.2143,34.1886,33.2143,34.1886,4457501.0
2022-05-28,33.2143,34.1886,33.2143,34.1886,4457501.0
2022-05-29,33.2143,34.1886,33.2143,34.1886,4457501.0
2022-05-30,33.2143,34.1886,33.2143,34.1886,4457501.0
2022-05-31,34.0562,35.1867,33.7346,35.04,9367387.0
2022-06-01,34.8792,35.1157,33.4129,33.9332,5014852.0
2022-06-02,34.0562,34.3211,33.6068,34.2643,3723473.0
2022-06-03,33.8575,34.217,33.4129,33.5264,3143491.0
2022-06-04,33.8575,34.217,33.4129,33.5264,3143491.0
2022-06-05,33.8575,34.217,33.4129,33.5264,3143491.0
2022-06-06,33.8008,34.1697,33.3372,33.8575,3646519.0
2022-06-07,33.4602,34.4914,33.2994,34.4062,4436572.0
2022-06-08,33.7819,34.1271,32.8453,33.0724,6644973.0
2022-06-09,33.0818,33.2426,32.0034,32.0223,4774777.0
2022-06-10,31.0857,31.4452,29.7897,29.8086,5937081.0
2022-06-11,31.0857,31.4452,29.7897,29.8086,5937081.0
2022-06-12,31.0857,31.4452,29.7897,29.8086,5937081.0
2022-06-13,28.9572,29.3735,27.8504,28.0964,7112569.0
2022-06-14,28.2856,28.4606,27.5051,27.9166,6478321.0
2022-06-15,28.4085,29.1275,28.0443,28.8248,9024681.0
2022-06-16,27.8693,27.9545,26.2753,27.3585,12939011.0
2022-06-17,27.4531,28.5599,27.2733,28.2761,12827256.0
2022-06-18,27.4531,28.5599,27.2733,28.2761,12827256.0
2022-06-19,27.4531,28.5599,27.2733,28.2761,12827256.0
2022-06-20,27.4531,28.5599,27.2733,28.2761,12827256.0
2022-06-21,29.1843,29.3829,27.42,27.6423,8970043.0
2022-06-22,27.1598,27.6612,27.0368,27.472,8528033.0
2022-06-23,27.3679,27.4815,25.9205,26.6963,11840426.0
2022-06-24,27.0652,28.3707,26.9801,27.945,11037465.0
2022-06-25,27.0652,28.3707,26.9801,27.945,11037465.0
2022-06-26,27.0652,28.3707,26.9801,27.945,11037465.0
2022-06-27,28.2761,28.5221,27.5477,27.8599,4631487.0
2022-06-28,28.0869,28.8461,27.2733,27.3963,4415813.0
2022-06-29,27.245,27.3869,26.6111,26.9895,5802364.0
2022-06-30,26.3841,26.6963,25.7455,26.1287,8719138.0
2022-07-01,25.9489,27.3396,25.9489,27.0463,5406384.0
2022-07-02,25.9489,27.3396,25.9489,27.0463,5406384.0
