,CG US Equity,CG US Equity,CG US Equity,CG US Equity,CG US Equity
2021-05-16,38.4932,39.3316,38.2948,39.2234,1402994.0
2021-05-17,39.1693,39.2955,38.6014,38.8718,795237.0
2021-05-18,38.8357,39.1963,38.394,38.4211,890362.0
2021-05-19,37.6368,37.9703,37.3258,37.8982,1687063.0
2021-05-20,37.9162,38.4977,37.8712,38.0965,1776290.0
2021-05-21,38.2408,38.6104,38.1506,38.2768,1378649.0
2021-05-22,38.2408,38.6104,38.1506,38.2768,1378649.0
2021-05-23,38.2408,38.6104,38.1506,38.2768,1378649.0
2021-05-24,38.5292,38.6735,38.2047,38.5473,1001966.0
2021-05-25,38.6915,39.2594,38.403,38.4932,1183153.0
2021-05-26,38.5202,39.0341,38.1055,38.8718,1420407.0
2021-05-27,39.0882,39.2504,38.6856,38.8808,1966626.0
2021-05-28,39.5164,39.5164,38.8733,39.3406,899255.0
2021-05-29,39.5164,39.5164,38.8733,39.3406,899255.0
2021-05-30,39.5164,39.5164,38.8733,39.3406,899255.0
2021-05-31,39.5164,39.5164,38.8733,39.3406,899255.0
2021-06-01,39.6651,39.6921,38.5337,38.8357,1712338.0
2021-06-02,38.8357,38.998,38.4301,38.8988,1537745.0
2021-06-03,39.7668,39.7668,38.2768,38.8087,1030440.0
2021-06-04,38.8808,39.0611,38.4842,39.0521,909683.0
2021-06-05,38.8808,39.0611,38.4842,39.0521,909683.0
2021-06-06,38.8808,39.0611,38.4842,39.0521,909683.0
2021-06-07,39.5389,39.8256,39.1422,39.2053,1585845.0
2021-06-08,39.2414,40.1068,39.122,39.9806,1700550.0
2021-06-09,40.0617,40.0708,39.3766,39.4307,789004.0
2021-06-10,39.7552,39.8815,39.3316,39.6741,839517.0
2021-06-11,39.8905,39.9446,39.6651,39.8274,1009072.0
2021-06-12,39.8905,39.9446,39.6651,39.8274,1009072.0
2021-06-13,39.8905,39.9446,39.6651,39.8274,1009072.0
2021-06-14,39.8274,39.9536,39.1513,39.2414,963876.0
2021-06-15,39.4217,40.2329,39.3766,39.9355,1776659.0
2021-06-16,40.0888,40.81,39.9896,40.6207,2233235.0
2021-06-17,40.8068,41.1435,39.593,40.3863,1688885.0
2021-06-18,39.8634,40.0888,39.7102,39.7913,1287816.0
2021-06-19,39.8634,40.0888,39.7102,39.7913,1287816.0
2021-06-20,39.8634,40.0888,39.7102,39.7913,1287816.0
2021-06-21,40.1699,40.7965,40.0978,40.7018,1178913.0
2021-06-22,40.7288,41.2066,40.5485,41.0444,1100371.0
2021-06-23,41.1345,41.9143,41.0894,41.7115,1381600.0
2021-06-24,41.7746,42.045,41.6665,41.7295,1747276.0
2021-06-25,41.3013,42.6039,41.0353,42.3515,3704953.0
2021-06-26,41.3013,42.6039,41.0353,42.3515,3704953.0
2021-06-27,41.3013,42.6039,41.0353,42.3515,3704953.0
2021-06-28,42.4597,42.619,41.6754,42.2163,1097285.0
2021-06-29,42.3876,42.4777,41.9639,42.2073,749905.0
2021-06-30,42.1712,42.1983,41.5853,41.9008,1141799.0
2021-07-01,41.9999,42.4236,41.9098,41.9639,958112.0
2021-07-02,42.1532,42.3055,41.6213,42.1802,990522.0
2021-07-03,42.1532,42.3055,41.6213,42.1802,990522.0
2021-07-04,42.1532,42.3055,41.6213,42.1802,990522.0
2021-07-05,42.1532,42.3055,41.6213,42.1802,990522.0
2021-07-06,42.5048,43.0186,42.2523,42.7752,2550756.0
2021-07-07,42.8248,43.6677,42.6761,43.5324,1320942.0
2021-07-08,42.8924,43.0637,42.045,42.4777,2149902.0
2021-07-09,42.8022,43.1791,42.5318,43.0096,1898570.0
2021-07-10,42.8022,43.1791,42.5318,43.0096,1898570.0
2021-07-11,42.8022,43.1791,42.5318,43.0096,1898570.0
2021-07-12,43.1448,43.6587,42.8924,43.271,2369475.0
2021-07-13,43.5595,43.5595,41.7926,41.9549,2913962.0
2021-07-14,42.045,42.2433,41.1165,41.2156,2279057.0
2021-07-15,40.9632,41.459,40.7288,41.0083,3175973.0
2021-07-16,41.2156,41.2337,40.4359,40.4674,2744171.0
2021-07-17,41.2156,41.2337,40.4359,40.4674,2744171.0
2021-07-18,41.2156,41.2337,40.4359,40.4674,2744171.0
2021-07-19,39.1332,39.9536,39.0927,39.4037,1847032.0
2021-07-20,39.7282,40.8176,39.602,40.4674,1565532.0
2021-07-21,40.7739,41.6213,40.7559,41.5312,2108737.0
2021-07-22,41.423,41.9819,41.1255,41.6303,2049791.0
2021-07-23,41.9819,42.4687,41.8737,42.2073,1520037.0
2021-07-24,41.9819,42.4687,41.8737,42.2073,1520037.0
2021-07-25,41.9819,42.4687,41.8737,42.2073,1520037.0
2021-07-26,42.1532,42.5048,42.054,42.2884,1595245.0
2021-07-27,42.036,42.3876,41.6123,42.2433,2390651.0
2021-07-28,42.2884,42.5498,41.7655,42.3786,1627450.0
2021-07-29,43.1178,45.4075,43.1178,45.1822,2282500.0
2021-07-30,45.4706,45.9935,44.7134,45.4977,3825905.0
2021-07-31,45.4706,45.9935,44.7134,45.4977,3825905.0
2021-08-01,45.4706,45.9935,44.7134,45.4977,3825905.0
2021-08-02,46.0476,46.4713,44.5962,44.6503,4067968.0
2021-08-03,44.7134,45.083,42.8744,43.1719,4660566.0
2021-08-04,43.1178,43.7172,42.8654,43.6046,3771325.0
2021-08-05,43.866,44.0823,43.3431,43.7218,2523422.0
2021-08-06,43.8389,44.0643,42.7391,43.0907,2453636.0
2021-08-07,43.8389,44.0643,42.7391,43.0907,2453636.0
2021-08-08,43.8389,44.0643,42.7391,43.0907,2453636.0
2021-08-09,42.9276,43.0545,42.4654,42.7826,1828784.0
2021-08-10,42.9095,43.3173,42.4935,42.7735,1921369.0
2021-08-11,43.7341,43.7414,42.6467,43.0907,3828549.0
2021-08-12,43.1088,44.373,43.0545,44.2326,2615654.0
2021-08-13,44.305,44.6132,43.3173,44.2054,4776483.0
2021-08-14,44.305,44.6132,43.3173,44.2054,4776483.0
2021-08-15,44.305,44.6132,43.3173,44.2054,4776483.0
2021-08-16,43.9697,44.9303,43.8066,44.6404,2156663.0
2021-08-17,44.4591,44.6313,42.8732,43.1632,2078412.0
2021-08-18,43.0001,43.3626,42.5107,42.5651,2577157.0
2021-08-19,41.9942,42.701,41.7404,41.9308,1809054.0
2021-08-20,42.0033,42.8007,42.0033,42.5379,813628.0
2021-08-21,42.0033,42.8007,42.0033,42.5379,813628.0
2021-08-22,42.0033,42.8007,42.0033,42.5379,813628.0
2021-08-23,42.8642,43.417,42.8642,42.9457,976087.0
2021-08-24,43.136,43.8519,43.136,43.4532,665885.0
2021-08-25,43.4441,44.5588,43.4441,44.3504,1340765.0
2021-08-26,44.3322,44.7853,44.1872,44.3413,729785.0
2021-08-27,42.9729,44.1238,42.4473,43.8338,4110065.0
2021-08-28,42.9729,44.1238,42.4473,43.8338,4110065.0
2021-08-29,42.9729,44.1238,42.4473,43.8338,4110065.0
2021-08-30,44.1419,45.0844,43.7069,44.4229,2632442.0
2021-08-31,44.5135,45.0844,44.4818,44.7491,1762162.0
2021-09-01,44.885,45.4106,44.6857,45.1931,1633387.0
2021-09-02,45.4559,45.7006,45.0844,45.3019,1168599.0
2021-09-03,45.32,45.5284,45.1433,45.3925,817890.0
2021-09-04,45.32,45.5284,45.1433,45.3925,817890.0
2021-09-05,45.32,45.5284,45.1433,45.3925,817890.0
2021-09-06,45.32,45.5284,45.1433,45.3925,817890.0
2021-09-07,45.4106,45.6009,44.6313,44.74,1536010.0
2021-09-08,44.6766,44.7038,44.0241,44.5407,999199.0
2021-09-09,44.5044,45.1116,44.0785,44.5044,1432380.0
2021-09-10,44.6404,44.8941,44.1963,44.2326,950568.0
2021-09-11,44.6404,44.8941,44.1963,44.2326,950568.0
2021-09-12,44.6404,44.8941,44.1963,44.2326,950568.0
2021-09-13,46.3386,46.3386,44.305,44.6766,2539007.0
2021-09-14,44.7038,44.9032,44.296,44.5135,1618052.0
2021-09-15,44.441,45.9544,44.3232,45.8003,2097466.0
2021-09-16,45.6644,46.1447,45.5375,46.0269,1919062.0
2021-09-17,46.2081,46.6703,45.9272,46.2806,3793800.0
2021-09-18,46.2081,46.6703,45.9272,46.2806,3793800.0
2021-09-19,46.2081,46.6703,45.9272,46.2806,3793800.0
2021-09-20,45.2928,45.2928,42.0939,42.6104,3800902.0
2021-09-21,43.0092,44.1329,42.7464,43.0273,2648130.0
2021-09-22,43.3173,43.648,43.0182,43.5076,1908896.0
2021-09-23,43.7523,44.7128,43.7069,44.1057,2307174.0
2021-09-24,43.861,44.2054,43.3626,43.7794,1712564.0
2021-09-25,43.861,44.2054,43.3626,43.7794,1712564.0
2021-09-26,43.861,44.2054,43.3626,43.7794,1712564.0
2021-09-27,43.8157,43.8973,43.2901,43.8066,1057376.0
2021-09-28,44.5407,44.6132,42.3114,42.4654,2839445.0
2021-09-29,42.5923,43.1723,42.5198,42.9457,850615.0
2021-09-30,43.2901,43.7794,42.701,42.846,2059201.0
2021-10-01,42.5851,43.5529,42.4564,43.417,900329.0
2021-10-02,42.5851,43.5529,42.4564,43.417,900329.0
2021-10-03,42.5851,43.5529,42.4564,43.417,900329.0
2021-10-04,43.3626,43.8791,41.9761,42.1845,1380579.0
2021-10-05,42.4033,43.4895,41.9579,43.281,1570085.0
2021-10-06,42.8913,43.4623,42.2942,43.0454,1933864.0
2021-10-07,43.6526,45.166,43.5212,44.3594,2050495.0
2021-10-08,44.4954,45.0663,44.0241,44.7853,1013780.0
2021-10-09,44.4954,45.0663,44.0241,44.7853,1013780.0
2021-10-10,44.4954,45.0663,44.0241,44.7853,1013780.0
2021-10-11,44.9213,45.465,44.2779,44.3141,1005763.0
2021-10-12,44.586,45.0391,44.3141,44.6494,1583108.0
2021-10-13,44.8035,45.2928,44.4319,45.175,824174.0
2021-10-14,45.755,46.634,45.6009,46.48,1739915.0
2021-10-15,47.0871,47.1506,46.5072,46.625,1016162.0
2021-10-16,47.0871,47.1506,46.5072,46.625,1016162.0
2021-10-17,47.0871,47.1506,46.5072,46.625,1016162.0
2021-10-18,46.7518,47.1506,46.4528,47.0146,2159771.0
2021-10-19,47.1325,48.2743,46.8878,48.0387,1782112.0
2021-10-20,48.3015,48.9268,48.0476,48.4827,1409943.0
2021-10-21,48.519,49.7333,48.4827,49.2893,2728825.0
2021-10-22,49.3708,50.0414,49.1171,49.987,1695006.0
2021-10-23,49.3708,50.0414,49.1171,49.987,1695006.0
2021-10-24,49.3708,50.0414,49.1171,49.987,1695006.0
2021-10-25,50.2136,50.7664,49.8511,50.413,3124810.0
2021-10-26,50.6486,51.5865,50.5625,51.0111,2266052.0
2021-10-27,50.8389,50.9476,49.8058,49.9508,1812750.0
2021-10-28,50.5955,52.1076,50.5308,51.0383,2838882.0
2021-10-29,51.1379,51.5457,50.3767,50.8842,2321456.0
2021-10-30,51.1379,51.5457,50.3767,50.8842,2321456.0
2021-10-31,51.1379,51.5457,50.3767,50.8842,2321456.0
2021-11-01,51.3101,51.3282,49.7605,50.2317,5419254.0
2021-11-02,50.1773,50.5851,49.7605,50.132,3113263.0
2021-11-03,50.1864,52.2798,49.842,52.2345,3684223.0
2021-11-04,52.7329,53.5394,52.162,53.4216,3238536.0
2021-11-05,53.8657,54.5453,53.6845,54.2191,4193932.0
2021-11-06,53.8657,54.5453,53.6845,54.2191,4193932.0
2021-11-07,53.8657,54.5453,53.6845,54.2191,4193932.0
2021-11-08,54.301,54.7014,53.1998,53.4182,1591443.0
2021-11-09,53.8732,54.1281,53.1543,54.1008,1351191.0
2021-11-10,53.1816,53.2271,52.4354,52.763,1907508.0
2021-11-11,53.2271,53.7549,52.9996,53.6366,1977900.0
2021-11-12,53.6639,54.9653,53.5365,54.7287,5605171.0
2021-11-13,53.6639,54.9653,53.5365,54.7287,5605171.0
2021-11-14,53.6639,54.9653,53.5365,54.7287,5605171.0
2021-11-15,54.9926,55.1655,53.8277,53.9006,1563921.0
2021-11-16,54.0098,54.5376,53.5365,54.2009,936315.0
2021-11-17,53.9097,54.3556,53.688,53.9188,1130125.0
2021-11-18,53.8732,54.3101,53.2564,53.9643,873992.0
2021-11-19,53.8732,54.0735,53.2817,53.6912,1100524.0
2021-11-20,53.8732,54.0735,53.2817,53.6912,1100524.0
2021-11-21,53.8732,54.0735,53.2817,53.6912,1100524.0
2021-11-22,54.1281,54.2373,51.8166,52.3444,6163173.0
2021-11-23,52.2898,52.5901,51.125,51.4071,2359043.0
2021-11-24,51.1159,52.1806,50.8611,52.0532,1204438.0
2021-11-25,51.1159,52.1806,50.8611,52.0532,1204438.0
2021-11-26,50.3151,50.5062,49.314,49.8237,1199341.0
2021-11-27,50.3151,50.5062,49.314,49.8237,1199341.0
2021-11-28,50.3151,50.5062,49.314,49.8237,1199341.0
2021-11-29,50.7337,51.8712,50.5699,51.6892,1495638.0
2021-11-30,51.307,51.4526,49.6144,49.7691,4335151.0
2021-12-01,50.5062,51.6073,48.8226,48.8499,2710113.0
2021-12-02,48.7407,50.7428,48.2766,50.2423,3869414.0
2021-12-03,50.3879,50.7337,47.8034,48.3858,3659168.0
2021-12-04,50.3879,50.7337,47.8034,48.3858,3659168.0
2021-12-05,50.3879,50.7337,47.8034,48.3858,3659168.0
2021-12-06,48.6133,49.4505,47.7852,48.9682,3546326.0
2021-12-07,49.6235,50.6336,49.3777,49.7145,1732247.0
2021-12-08,49.5962,50.2332,49.4096,49.7691,2687600.0
2021-12-09,49.5142,50.1422,48.8772,49.0774,2151059.0
2021-12-10,49.5688,49.9147,48.8954,49.2503,909456.0
2021-12-11,49.5688,49.9147,48.8954,49.2503,909456.0
2021-12-12,49.5688,49.9147,48.8954,49.2503,909456.0
2021-12-13,49.2503,49.5871,48.1947,48.2129,1643836.0
2021-12-14,47.6032,48.5132,47.2483,47.7852,1192015.0
2021-12-15,47.6305,48.5769,46.4475,48.2584,1777104.0
2021-12-16,49.1593,49.557,46.6204,46.948,1965326.0
2021-12-17,46.5112,47.5395,45.8196,47.3211,2556379.0
2021-12-18,46.5112,47.5395,45.8196,47.3211,2556379.0
2021-12-19,46.5112,47.5395,45.8196,47.3211,2556379.0
2021-12-20,46.311,46.311,44.864,46.0471,2244098.0
2021-12-21,46.8297,47.4212,46.7432,47.3211,1137732.0
2021-12-22,47.3211,49.8237,47.2119,49.6508,2010199.0
2021-12-23,49.9511,51.0339,49.669,50.4971,1967537.0
2021-12-24,49.9511,51.0339,49.669,50.4971,1967537.0
2021-12-25,49.9511,51.0339,49.669,50.4971,1967537.0
2021-12-26,49.9511,51.0339,49.669,50.4971,1967537.0
2021-12-27,50.7883,51.1341,50.6427,51.0977,525890.0
2021-12-28,51.3889,51.5436,50.1695,50.4789,987495.0
2021-12-29,50.3515,50.5699,49.4596,49.4778,578233.0
2021-12-30,49.4505,50.215,49.405,49.4414,441362.0
2021-12-31,49.4596,50.0785,49.3231,49.9602,671575.0
2022-01-01,49.4596,50.0785,49.3231,49.9602,671575.0
2022-01-02,49.4596,50.0785,49.3231,49.9602,671575.0
2022-01-03,50.0876,50.8702,49.1775,49.3322,1062039.0
2022-01-04,49.8237,50.9612,49.5871,50.5699,2614548.0
2022-01-05,50.7155,50.8611,46.6659,46.7751,2406739.0
2022-01-06,47.676,47.676,46.0016,46.8297,2498660.0
2022-01-07,46.8297,47.2574,46.2746,46.4293,987259.0
2022-01-08,46.8297,47.2574,46.2746,46.4293,987259.0
2022-01-09,46.8297,47.2574,46.2746,46.4293,987259.0
2022-01-10,45.6765,46.1017,44.359,45.6285,1881594.0
2022-01-11,46.1927,47.6669,45.6785,47.4849,2112349.0
2022-01-12,47.7579,48.6315,47.403,48.0036,2753947.0
2022-01-13,49.0437,49.2594,47.13,47.2028,3121216.0
2022-01-14,46.2382,46.9434,45.7377,46.584,1453365.0
2022-01-15,46.2382,46.9434,45.7377,46.584,1453365.0
2022-01-16,46.2382,46.9434,45.7377,46.584,1453365.0
2022-01-17,46.2382,46.9434,45.7377,46.584,1453365.0
2022-01-18,45.674,46.6386,45.1825,46.5294,2931506.0
2022-01-19,46.8752,47.1755,45.8332,46.038,2010876.0
2022-01-20,46.4384,47.5552,45.9288,46.1381,2418978.0
2022-01-21,45.7741,46.0562,44.546,44.6729,2070821.0
2022-01-22,45.7741,46.0562,44.546,44.6729,2070821.0
2022-01-23,45.7741,46.0562,44.546,44.6729,2070821.0
2022-01-24,42.8438,43.8721,40.9327,43.7174,3665442.0
2022-01-25,42.6345,43.4899,42.0521,42.8529,1479845.0
2022-01-26,43.8812,44.4591,41.9975,42.316,1802435.0
2022-01-27,43.2442,44.2907,42.4343,42.7255,2758376.0
2022-01-28,42.5617,44.1724,41.8064,44.136,1582668.0
2022-01-29,42.5617,44.1724,41.8064,44.136,1582668.0
2022-01-30,42.5617,44.1724,41.8064,44.136,1582668.0
2022-01-31,44.1269,46.5621,44.1178,46.4566,2729517.0
2022-02-01,46.6022,48.0673,46.5021,47.9581,3318744.0
2022-02-02,48.2948,49.1957,47.5395,48.9864,3374688.0
2022-02-03,47.8944,48.9819,45.087,45.1825,5805446.0
2022-02-04,45.9606,46.0562,43.9495,45.3373,3037141.0
2022-02-05,45.9606,46.0562,43.9495,45.3373,3037141.0
2022-02-06,45.9606,46.0562,43.9495,45.3373,3037141.0
2022-02-07,45.3701,46.2382,45.2371,45.6558,3218770.0
2022-02-08,45.8651,46.0107,43.9358,45.0278,3466459.0
2022-02-09,45.9652,46.6568,45.906,46.0835,4001982.0
2022-02-10,45.4283,46.7387,44.2816,44.9004,10708174.0
2022-02-11,45.1006,45.4556,42.5253,42.9621,2414090.0
2022-02-12,45.1006,45.4556,42.5253,42.9621,2414090.0
2022-02-13,45.1006,45.4556,42.5253,42.9621,2414090.0
2022-02-14,42.7151,43.5201,42.5138,42.7883,1982413.0
2022-02-15,43.5384,44.2246,43.3646,44.1788,1831396.0
2022-02-16,43.8312,44.0563,43.328,43.8129,1218560.0
2022-02-17,43.328,43.694,41.512,41.6996,2598087.0
2022-02-18,41.8642,42.1936,41.1506,41.8185,2558980.0
2022-02-19,41.8642,42.1936,41.1506,41.8185,2558980.0
2022-02-20,41.8642,42.1936,41.1506,41.8185,2558980.0
2022-02-21,41.8642,42.1936,41.1506,41.8185,2558980.0
2022-02-22,41.4617,41.8551,40.2669,41.0134,2465088.0
2022-02-23,41.6081,42.5229,40.6658,40.7115,4234114.0
2022-02-24,38.6027,41.6721,38.3969,41.48,7747140.0
2022-02-25,41.5898,43.2457,41.3245,43.1268,2543378.0
2022-02-26,41.5898,43.2457,41.3245,43.1268,2543378.0
2022-02-27,41.5898,43.2457,41.3245,43.1268,2543378.0
2022-02-28,42.2668,43.5293,42.2668,42.8797,1996988.0
2022-03-01,42.8523,43.0993,40.7938,41.2147,2390518.0
2022-03-02,41.6813,43.5384,41.4617,43.3829,2513222.0
2022-03-03,43.6391,43.7834,41.7636,42.2302,2226340.0
2022-03-04,41.4891,41.5441,39.4179,39.9247,2981535.0
2022-03-05,41.4891,41.5441,39.4179,39.9247,2981535.0
2022-03-06,41.4891,41.5441,39.4179,39.9247,2981535.0
2022-03-07,39.8332,40.2175,36.956,37.1344,2662680.0
2022-03-08,37.7931,38.4381,36.6404,37.5186,3205185.0
2022-03-09,39.202,40.174,38.8635,39.7692,2762388.0
2022-03-10,38.9641,39.7875,38.5799,39.1013,2664161.0
2022-03-11,39.632,40.1809,38.7903,38.8543,2579992.0
2022-03-12,39.632,40.1809,38.7903,38.8543,2579992.0
2022-03-13,39.632,40.1809,38.7903,38.8543,2579992.0
2022-03-14,39.083,39.9888,37.9486,38.2139,2375054.0
2022-03-15,38.4243,39.7783,38.2231,39.4215,1863591.0
2022-03-16,40.3181,42.0015,40.1077,41.5989,2112739.0
2022-03-17,41.4525,43.2548,41.329,43.145,1903748.0
2022-03-18,42.6968,43.8129,42.2942,43.2731,3776397.0
2022-03-19,42.6968,43.8129,42.2942,43.2731,3776397.0
2022-03-20,42.6968,43.8129,42.2942,43.2731,3776397.0
2022-03-21,43.3189,43.7946,42.0106,42.4863,1604981.0
2022-03-22,42.6419,43.5567,42.6419,42.9255,1611660.0
2022-03-23,42.4498,43.3463,42.1936,42.2393,1502344.0
2022-03-24,42.5321,43.017,42.1021,42.6327,1372185.0
2022-03-25,42.7608,42.9621,42.1204,42.34,1312840.0
2022-03-26,42.7608,42.9621,42.1204,42.34,1312840.0
2022-03-27,42.7608,42.9621,42.1204,42.34,1312840.0
2022-03-28,42.3491,42.7334,41.6264,42.5778,812334.0
2022-03-29,43.3372,44.2063,43.1633,43.9776,1415950.0
2022-03-30,43.479,43.8586,42.4498,42.7151,1136005.0
2022-03-31,43.3555,46.1092,42.9987,44.7461,5958123.0
2022-04-01,45.0114,45.4871,44.252,45.2126,1870832.0
2022-04-02,45.0114,45.4871,44.252,45.2126,1870832.0
2022-04-03,45.0114,45.4871,44.252,45.2126,1870832.0
2022-04-04,45.2126,45.821,44.7827,45.0663,2464437.0
2022-04-05,44.9473,45.048,42.7242,42.8523,1770287.0
2022-04-06,42.1204,42.4863,40.6295,41.1232,1712690.0
2022-04-07,41.2604,41.2604,39.5451,40.3547,2937583.0
2022-04-08,40.4828,40.9768,40.2083,40.4919,1745611.0
2022-04-09,40.4828,40.9768,40.2083,40.4919,1745611.0
2022-04-10,40.4828,40.9768,40.2083,40.4919,1745611.0
2022-04-11,40.2907,40.5468,39.3392,39.4032,2367943.0
2022-04-12,39.8058,40.5285,38.6531,39.0465,2181512.0
2022-04-13,39.5039,40.4005,39.1654,40.309,1039042.0
2022-04-14,40.2449,40.5834,39.0647,39.083,1143364.0
2022-04-15,40.2449,40.5834,39.0647,39.083,1143364.0
2022-04-16,40.2449,40.5834,39.0647,39.083,1143364.0
2022-04-17,40.2449,40.5834,39.0647,39.083,1143364.0
2022-04-18,38.9092,39.2294,38.1865,38.4884,876784.0
2022-04-19,38.6256,40.3822,38.4243,40.2083,1500398.0
2022-04-20,40.4187,41.3885,40.1397,41.0775,2303488.0
2022-04-21,41.8276,42.0838,37.7383,37.9303,3244569.0
2022-04-22,38.1865,38.1865,36.3064,36.4391,2341047.0
2022-04-23,38.1865,38.1865,36.3064,36.4391,2341047.0
2022-04-24,38.1865,38.1865,36.3064,36.4391,2341047.0
2022-04-25,36.3888,37.2899,35.9817,37.1893,1823773.0
2022-04-26,36.6038,36.7593,34.7557,34.9662,3137612.0
2022-04-27,35.0302,35.7085,34.3989,35.2864,2149022.0
2022-04-28,35.0576,35.5242,33.667,35.204,3123252.0
2022-04-29,34.7649,35.7163,33.1099,33.2005,3989164.0
2022-04-30,34.7649,35.7163,33.1099,33.2005,3989164.0
2022-05-01,34.7649,35.7163,33.1099,33.2005,3989164.0
2022-05-02,33.0907,34.6128,32.9717,33.8958,3379000.0
2022-05-03,33.85,35.7621,33.7768,35.323,10118236.0
2022-05-04,35.0027,37.2167,35.0027,37.0886,3657582.0
2022-05-05,36.5123,36.7371,34.6917,35.1217,2449099.0
2022-05-06,34.8564,35.0759,33.7357,34.4813,3987697.0
2022-05-07,34.8564,35.0759,33.7357,34.4813,3987697.0
2022-05-08,34.8564,35.0759,33.7357,34.4813,3987697.0
2022-05-09,33.9322,34.4951,32.5886,32.7787,3457442.0
2022-05-10,33.5446,34.1814,32.6679,33.6461,2439846.0
2022-05-11,33.2493,34.1629,32.6227,32.6956,2399676.0
2022-05-12,32.105,33.4616,31.9481,32.8064,4906409.0
2022-05-13,33.5723,35.298,33.5077,34.7627,2825191.0
2022-05-14,33.5723,35.298,33.5077,34.7627,2825191.0
2022-05-15,33.5723,35.298,33.5077,34.7627,2825191.0
2022-05-16,34.8366,35.298,34.1444,34.6612,1736016.0
2022-05-17,35.6302,36.2762,34.7258,35.4549,2466730.0
2022-05-18,34.975,35.5287,33.2447,33.4523,3446247.0
2022-05-19,33.1478,33.857,32.3819,32.511,3557070.0
2022-05-20,33.2585,33.9137,32.5341,33.9045,2817887.0
2022-05-21,33.2585,33.9137,32.5341,33.9045,2817887.0
2022-05-22,33.2585,33.9137,32.5341,33.9045,2817887.0
2022-05-23,34.1721,34.3567,33.3139,33.8491,3444760.0
2022-05-24,33.4985,33.5169,32.1235,33.0647,2093945.0
2022-05-25,32.7602,33.8768,32.6864,33.6923,2076175.0
2022-05-26,34.2829,35.7225,34.126,35.6025,2557443.0
2022-05-27,35.9347,36.553,35.8471,36.5438,1405770.0
2022-05-28,35.9347,36.553,35.8471,36.5438,1405770.0
2022-05-29,35.9347,36.553,35.8471,36.5438,1405770.0
2022-05-30,35.9347,36.553,35.8471,36.5438,1405770.0
2022-05-31,36.5438,36.5622,35.1319,35.5564,3772471.0
2022-06-01,35.8886,36.7929,34.8273,35.501,1648734.0
2022-06-02,35.4272,36.5992,35.3441,36.5899,1133926.0
2022-06-03,35.9716,36.8909,35.7778,36.6638,1734324.0
2022-06-04,35.9716,36.8909,35.7778,36.6638,1734324.0
2022-06-05,35.9716,36.8909,35.7778,36.6638,1734324.0
2022-06-06,37.1713,37.5866,36.6084,36.7837,1790633.0
2022-06-07,36.4607,36.8668,36.027,36.4515,2933892.0
2022-06-08,36.5069,36.5069,35.4825,35.6025,1998870.0
2022-06-09,35.4087,35.6486,34.8458,34.855,2751827.0
2022-06-10,33.9968,34.2644,32.8248,33.1847,1687147.0
2022-06-11,33.9968,34.2644,32.8248,33.1847,1687147.0
2022-06-12,33.9968,34.2644,32.8248,33.1847,1687147.0
2022-06-13,32.0681,32.1235,30.5547,30.8315,2701078.0
2022-06-14,30.9976,31.1914,30.2686,30.6285,1920931.0
2022-06-15,31.173,32.2988,31.0345,31.7543,4729724.0
2022-06-16,30.5085,30.7023,28.8105,29.1981,3228471.0
2022-06-17,29.4011,30.1948,29.2535,29.8625,5352685.0
2022-06-18,29.4011,30.1948,29.2535,29.8625,5352685.0
2022-06-19,29.4011,30.1948,29.2535,29.8625,5352685.0
2022-06-20,29.4011,30.1948,29.2535,29.8625,5352685.0
2022-06-21,30.7946,31.1176,29.8718,30.001,2878576.0
2022-06-22,29.2812,29.9733,29.1981,29.7887,2444988.0
2022-06-23,29.7887,30.6377,29.6872,30.3609,1903685.0
2022-06-24,30.9792,31.699,30.6931,31.4775,4440688.0
2022-06-25,30.9792,31.699,30.6931,31.4775,4440688.0
2022-06-26,30.9792,31.699,30.6931,31.4775,4440688.0
2022-06-27,31.5144,31.7774,31.0807,31.1637,1387255.0
2022-06-28,31.3667,31.7451,30.3609,30.407,1692729.0
2022-06-29,30.3978,30.4808,29.3735,29.9456,1630842.0
2022-06-30,29.2258,29.558,28.2753,29.2166,1819610.0
2022-07-01,29.1797,29.8533,28.769,29.6134,1458081.0
2022-07-02,29.1797,29.8533,28.769,29.6134,1458081.0
2022-07-03,29.1797,29.8533,28.769,29.6134,1458081.0
2022-07-04,29.1797,29.8533,28.769,29.6134,1458081.0
2022-07-05,28.9766,30.0748,28.4137,29.9917,1602290.0
2022-07-06,29.9087,30.3886,28.9951,29.2443,2223177.0
2022-07-07,29.7703,30.2963,29.7057,30.1578,1567235.0
2022-07-08,29.8164,30.1486,29.2627,29.5211,1935570.0
2022-07-09,29.8164,30.1486,29.2627,29.5211,1935570.0
2022-07-10,29.8164,30.1486,29.2627,29.5211,1935570.0
2022-07-11,29.3458,29.3644,28.8105,29.1612,1584995.0
2022-07-12,29.3365,29.8533,28.9997,29.1612,1857525.0
2022-07-13,28.6075,28.9458,28.063,28.8198,1195886.0
2022-07-14,28.2753,28.2753,27.6939,28.1738,1355991.0
2022-07-15,28.6444,29.7103,28.4137,29.5488,2478341.0
2022-07-16,28.6444,29.7103,28.4137,29.5488,2478341.0
2022-07-17,28.6444,29.7103,28.4137,29.5488,2478341.0
2022-07-18,29.8533,30.3383,29.5857,29.7057,1550796.0
