,SC US Equity,SC US Equity,SC US Equity,SC US Equity,SC US Equity
2021-05-17,35.7811,36.355,35.4378,36.2957,519295.0
2021-05-18,36.5925,36.7607,36.0186,36.0384,391335.0
2021-05-19,35.6228,37.3544,35.3358,37.3149,1039640.0
2021-05-20,37.3742,37.493,36.3313,36.5826,744273.0
2021-05-21,36.7211,37.3742,36.6618,36.9982,487783.0
2021-05-22,36.7211,37.3742,36.6618,36.9982,487783.0
2021-05-23,36.7211,37.3742,36.6618,36.9982,487783.0
2021-05-24,37.1269,37.5771,36.8696,37.4336,728838.0
2021-05-25,37.6018,37.958,36.642,36.7014,796971.0
2021-05-26,36.7113,37.1565,36.5133,36.9883,732047.0
2021-05-27,37.6711,37.8096,37.117,37.5128,861603.0
2021-05-28,37.5029,37.5919,36.8201,37.5029,471783.0
2021-05-29,37.5029,37.5919,36.8201,37.5029,471783.0
2021-05-30,37.5029,37.5919,36.8201,37.5029,471783.0
2021-05-31,37.5029,37.5919,36.8201,37.5029,471783.0
2021-06-01,37.8195,38.2747,37.5919,38.2351,586213.0
2021-06-02,38.5221,38.6905,37.9234,38.156,895210.0
2021-06-03,37.9185,38.0718,37.5044,37.7404,742167.0
2021-06-04,37.9284,38.1461,37.5523,38.0966,455315.0
2021-06-05,37.9284,38.1461,37.5523,38.0966,455315.0
2021-06-06,37.9284,38.1461,37.5523,38.0966,455315.0
2021-06-07,38.1955,38.2747,37.8888,38.1955,569252.0
2021-06-08,37.8888,38.4429,37.3248,38.2351,414941.0
2021-06-09,38.2648,38.3143,37.8294,38.057,527934.0
2021-06-10,38.4924,38.5419,37.6068,37.6513,492534.0
2021-06-11,37.6018,38.0075,37.3643,38.0075,465083.0
2021-06-12,37.6018,38.0075,37.3643,38.0075,465083.0
2021-06-13,37.6018,38.0075,37.3643,38.0075,465083.0
2021-06-14,38.0075,38.0867,36.8894,36.9586,823494.0
2021-06-15,36.8894,37.7799,36.8894,37.6315,422372.0
2021-06-16,37.3643,37.5177,36.454,37.1763,981772.0
2021-06-17,37.3149,37.4336,35.509,35.8603,822135.0
2021-06-18,35.2072,35.504,34.5937,34.9598,1194679.0
2021-06-19,35.2072,35.504,34.5937,34.9598,1194679.0
2021-06-20,35.2072,35.504,34.5937,34.9598,1194679.0
2021-06-21,35.603,36.4144,35.2665,36.3451,662460.0
2021-06-22,36.2363,36.6393,35.6857,36.0977,818422.0
2021-06-23,36.2363,36.5826,36.0483,36.2165,482402.0
2021-06-24,36.3748,37.0131,35.9691,36.7904,555926.0
2021-06-25,36.8498,37.4633,36.7805,37.1862,1373838.0
2021-06-26,36.8498,37.4633,36.7805,37.1862,1373838.0
2021-06-27,36.8498,37.4633,36.7805,37.1862,1373838.0
2021-06-28,37.0576,37.0576,36.073,36.2858,879229.0
2021-06-29,36.2858,36.543,35.316,35.316,855921.0
2021-06-30,35.1676,35.979,34.882,35.9394,571462.0
2021-07-01,35.9493,36.167,35.6228,36.0483,525911.0
2021-07-02,39.9767,40.6693,39.8777,40.135,6425138.0
2021-07-03,39.9767,40.6693,39.8777,40.135,6425138.0
2021-07-04,39.9767,40.6693,39.8777,40.135,6425138.0
2021-07-05,39.9767,40.6693,39.8777,40.135,6425138.0
2021-07-06,40.0657,40.2241,39.4176,39.66,3861335.0
2021-07-07,39.5809,40.0756,39.5809,40.0064,1369828.0
2021-07-08,39.5611,40.1845,39.4621,40.0558,2166348.0
2021-07-09,40.1746,41.1344,40.1152,40.4714,1401088.0
2021-07-10,40.1746,41.1344,40.1152,40.4714,1401088.0
2021-07-11,40.1746,41.1344,40.1152,40.4714,1401088.0
2021-07-12,40.2043,40.8178,39.9569,40.5605,989661.0
2021-07-13,40.5704,40.6001,40.135,40.1449,1231560.0
2021-07-14,40.422,40.5209,39.9668,40.0756,1321152.0
2021-07-15,40.0261,40.3032,39.9272,40.1944,801871.0
2021-07-16,40.2735,40.2735,39.9668,40.0261,880623.0
2021-07-17,40.2735,40.2735,39.9668,40.0261,880623.0
2021-07-18,40.2735,40.2735,39.9668,40.0261,880623.0
2021-07-19,39.8282,40.3527,39.6204,39.8975,1791327.0
2021-07-20,39.7887,40.5209,39.7392,40.1548,1311099.0
2021-07-21,40.323,40.7881,40.2537,40.3428,990992.0
2021-07-22,40.2834,40.5407,40.1746,40.4319,880610.0
2021-07-23,40.4813,40.7188,40.2241,40.4121,1249290.0
2021-07-24,40.4813,40.7188,40.2241,40.4121,1249290.0
2021-07-25,40.4813,40.7188,40.2241,40.4121,1249290.0
2021-07-26,40.323,40.7188,40.323,40.3626,1080974.0
2021-07-27,40.3131,40.8475,40.1944,40.422,1176334.0
2021-07-28,40.3725,40.7287,40.3725,40.5209,1363729.0
2021-07-29,40.511,40.699,40.4121,40.6298,1627996.0
2021-07-30,40.4516,40.8277,40.422,40.6001,801928.0
2021-07-31,40.4516,40.8277,40.422,40.6001,801928.0
2021-08-01,40.4516,40.8277,40.422,40.6001,801928.0
2021-08-02,40.7188,41.0157,40.3626,40.3824,1207775.0
2021-08-03,40.6199,41.1443,40.323,41.1344,1332840.0
2021-08-04,40.8376,41.3818,40.5704,40.8771,935496.0
2021-08-05,40.9563,41.174,40.6792,40.9662,791595.0
2021-08-06,41.1453,41.5531,41.0259,41.3641,656793.0
2021-08-07,41.1453,41.5531,41.0259,41.3641,656793.0
2021-08-08,41.1453,41.5531,41.0259,41.3641,656793.0
2021-08-09,41.3293,41.5133,41.0159,41.2845,703745.0
2021-08-10,41.2845,41.6427,41.2543,41.583,773921.0
2021-08-11,41.5332,41.9809,41.3343,41.8416,466260.0
2021-08-12,41.8715,42.0704,41.6527,42.0704,353228.0
2021-08-13,41.9809,42.1699,41.7421,41.772,435286.0
2021-08-14,41.9809,42.1699,41.7421,41.772,435286.0
2021-08-15,41.9809,42.1699,41.7421,41.772,435286.0
2021-08-16,41.5929,41.762,41.1154,41.2049,697079.0
2021-08-17,41.1453,41.4735,41.0259,41.3343,572189.0
2021-08-18,41.2348,41.5233,41.1851,41.2348,992737.0
2021-08-19,41.0955,41.3392,40.7871,40.9562,791295.0
2021-08-20,40.9861,41.3243,40.8966,41.0358,538150.0
2021-08-21,40.9861,41.3243,40.8966,41.0358,538150.0
2021-08-22,40.9861,41.3243,40.8966,41.0358,538150.0
2021-08-23,41.1851,41.3144,40.9562,41.0955,501646.0
2021-08-24,41.2348,41.4437,41.0856,41.4139,4869915.0
2021-08-25,41.384,41.4735,41.3044,41.3741,2836233.0
2021-08-26,41.4238,41.4238,41.3044,41.3542,1640827.0
2021-08-27,41.3542,41.5034,41.3442,41.4835,658290.0
2021-08-28,41.3542,41.5034,41.3442,41.4835,658290.0
2021-08-29,41.3542,41.5034,41.3442,41.4835,658290.0
2021-08-30,41.4835,41.4835,41.394,41.4437,651313.0
2021-08-31,41.4735,41.767,41.4338,41.5133,1635080.0
2021-09-01,41.5631,41.6825,39.1258,40.8767,4505943.0
2021-09-02,40.9363,41.0856,40.7871,41.0458,893506.0
2021-09-03,41.0557,41.0856,40.9845,41.0159,827746.0
2021-09-04,41.0557,41.0856,40.9845,41.0159,827746.0
2021-09-05,41.0557,41.0856,40.9845,41.0159,827746.0
2021-09-06,41.0557,41.0856,40.9845,41.0159,827746.0
2021-09-07,41.0159,41.1453,40.9861,41.0955,655880.0
2021-09-08,41.1055,41.2348,41.0856,41.1851,974290.0
2021-09-09,41.1851,41.384,41.1463,41.1751,722227.0
2021-09-10,41.2348,41.2746,41.1652,41.1851,566223.0
2021-09-11,41.2348,41.2746,41.1652,41.1851,566223.0
2021-09-12,41.2348,41.2746,41.1652,41.1851,566223.0
2021-09-13,41.1851,41.3293,41.1851,41.2945,876192.0
2021-09-14,41.2348,41.2845,41.1552,41.2149,1567302.0
2021-09-15,41.2646,41.3343,41.2049,41.2049,979966.0
2021-09-16,41.2149,41.2845,41.1851,41.195,1380881.0
2021-09-17,41.2049,41.2646,41.0856,41.195,2939587.0
2021-09-18,41.2049,41.2646,41.0856,41.195,2939587.0
2021-09-19,41.2049,41.2646,41.0856,41.195,2939587.0
2021-09-20,41.0955,41.2248,41.0856,41.195,854148.0
2021-09-21,41.2049,41.2447,41.1552,41.2049,883187.0
2021-09-22,41.2348,41.2746,41.1851,41.2248,722105.0
2021-09-23,41.2547,41.3144,41.2248,41.2945,1190416.0
2021-09-24,41.2646,41.4147,41.2248,41.3044,1070497.0
2021-09-25,41.2646,41.4147,41.2248,41.3044,1070497.0
2021-09-26,41.2646,41.4147,41.2248,41.3044,1070497.0
2021-09-27,41.3343,41.3542,41.2646,41.3144,1681882.0
2021-09-28,41.2646,41.3392,41.2646,41.2845,1290527.0
2021-09-29,41.2348,41.3542,41.2348,41.3343,1683154.0
2021-09-30,41.3343,41.5929,41.3343,41.4835,2420998.0
2021-10-01,41.4338,41.4735,41.3243,41.384,1393444.0
2021-10-02,41.4338,41.4735,41.3243,41.384,1393444.0
2021-10-03,41.4338,41.4735,41.3243,41.384,1393444.0
2021-10-04,41.3641,41.6526,41.2945,41.3641,4580827.0
2021-10-05,41.5332,41.573,41.4139,41.4835,886470.0
2021-10-06,41.4338,41.6029,41.384,41.4139,628724.0
2021-10-07,41.5233,41.5631,41.4039,41.4338,649093.0
2021-10-08,41.4338,41.4835,41.384,41.4338,994395.0
2021-10-09,41.4338,41.4835,41.384,41.4338,994395.0
2021-10-10,41.4338,41.4835,41.384,41.4338,994395.0
2021-10-11,41.4835,41.5233,41.3741,41.384,290909.0
2021-10-12,41.4636,41.4835,41.384,41.384,332128.0
2021-10-13,41.394,41.4735,41.3741,41.4437,1819720.0
2021-10-14,41.384,41.5332,41.384,41.4636,468148.0
2021-10-15,41.4636,41.5432,41.394,41.4139,1244671.0
2021-10-16,41.4636,41.5432,41.394,41.4139,1244671.0
2021-10-17,41.4636,41.5432,41.394,41.4139,1244671.0
2021-10-18,41.4039,41.9013,41.4039,41.8615,411320.0
2021-10-19,41.7819,41.9809,41.4238,41.4437,1059959.0
2021-10-20,41.4536,41.8814,41.4536,41.5929,335178.0
2021-10-21,41.5929,41.6924,41.4338,41.4835,515534.0
2021-10-22,41.5631,41.6924,41.4338,41.4338,368530.0
2021-10-23,41.5631,41.6924,41.4338,41.4338,368530.0
2021-10-24,41.5631,41.6924,41.4338,41.4338,368530.0
2021-10-25,41.5233,41.6825,41.4686,41.5332,283129.0
2021-10-26,41.5332,41.5332,41.4338,41.4934,355340.0
2021-10-27,41.4835,41.5233,41.4338,41.4934,417021.0
2021-10-28,41.4536,41.6128,41.4437,41.5332,304701.0
2021-10-29,41.4835,41.573,41.4437,41.4835,335483.0
2021-10-30,41.4835,41.573,41.4437,41.4835,335483.0
2021-10-31,41.4835,41.573,41.4437,41.4835,335483.0
2021-11-01,41.5233,41.5531,41.4338,41.4636,404447.0
2021-11-02,41.4636,41.5332,41.4487,41.5034,181407.0
2021-11-03,41.4636,41.5332,41.4338,41.4338,274444.0
2021-11-04,41.5133,41.6327,41.4338,41.4437,206530.0
2021-11-05,41.4636,41.7222,41.4636,41.5133,228411.0
2021-11-06,41.4636,41.7222,41.4636,41.5133,228411.0
2021-11-07,41.4636,41.7222,41.4636,41.5133,228411.0
2021-11-08,41.583,41.6228,41.394,41.4835,306456.0
2021-11-09,41.4636,41.6128,41.4437,41.583,372557.0
2021-11-10,41.5034,41.6626,41.5034,41.6128,191800.0
2021-11-11,41.6427,41.7322,41.5531,41.6228,227902.0
2021-11-12,41.6029,41.6327,41.4934,41.583,204785.0
2021-11-13,41.6029,41.6327,41.4934,41.583,204785.0
2021-11-14,41.6029,41.6327,41.4934,41.583,204785.0
2021-11-15,41.6327,41.7521,41.5432,41.6427,294241.0
2021-11-16,41.6924,41.7421,41.5133,41.7421,373291.0
2021-11-17,41.6626,41.7919,41.6526,41.772,181543.0
2021-11-18,41.8317,42.1982,41.5332,41.5432,288296.0
2021-11-19,41.5133,41.7421,41.5034,41.7024,197529.0
2021-11-20,41.5133,41.7421,41.5034,41.7024,197529.0
2021-11-21,41.5133,41.7421,41.5034,41.7024,197529.0
2021-11-22,41.7819,41.9709,41.7322,41.8914,502711.0
2021-11-23,41.8317,42.2296,41.8317,42.1301,229825.0
2021-11-24,42.0804,42.3291,42.0804,42.15,391901.0
2021-11-25,42.0804,42.3291,42.0804,42.15,391901.0
2021-11-26,42.0,42.14,41.84,41.97,201719.0
2021-11-27,42.0,42.14,41.84,41.97,201719.0
2021-11-28,42.0,42.14,41.84,41.97,201719.0
2021-11-29,42.15,42.2,41.635,41.83,174335.0
2021-11-30,41.87,41.98,41.75,41.75,366154.0
2021-12-01,42.03,42.07,41.78,41.86,275697.0
2021-12-02,41.93,41.99,41.72,41.8,294223.0
2021-12-03,41.86,42.48,41.81,42.4,189312.0
2021-12-04,41.86,42.48,41.81,42.4,189312.0
2021-12-05,41.86,42.48,41.81,42.4,189312.0
2021-12-06,42.34,42.47,41.96,42.03,308871.0
2021-12-07,42.05,42.61,42.05,42.47,443437.0
2021-12-08,42.5,42.7737,42.15,42.17,169458.0
2021-12-09,42.2,42.3008,41.99,42.14,2300754.0
2021-12-10,42.11,42.59,42.02,42.39,136541.0
2021-12-11,42.11,42.59,42.02,42.39,136541.0
2021-12-12,42.11,42.59,42.02,42.39,136541.0
2021-12-13,42.23,42.87,41.71,41.73,184214.0
2021-12-14,41.79,42.26,41.66,41.74,324338.0
2021-12-15,41.93,42.18,41.83,42.11,133115.0
2021-12-16,42.28,42.3,41.8,41.89,240139.0
2021-12-17,41.87,42.0556,41.6,41.7,569211.0
2021-12-18,41.87,42.0556,41.6,41.7,569211.0
2021-12-19,41.87,42.0556,41.6,41.7,569211.0
2021-12-20,41.74,42.06,41.6,41.92,285543.0
2021-12-21,42.11,42.34,41.96,41.97,318986.0
2021-12-22,42.09,42.28,41.86,42.18,58439.0
2021-12-23,42.26,42.425,42.22,42.24,116547.0
2021-12-24,42.26,42.425,42.22,42.24,116547.0
2021-12-25,42.26,42.425,42.22,42.24,116547.0
2021-12-26,42.26,42.425,42.22,42.24,116547.0
2021-12-27,42.24,42.54,41.89,42.2,61224.0
2021-12-28,42.01,42.33,41.95,42.28,46821.0
2021-12-29,42.14,42.71,42.07,42.58,57884.0
2021-12-30,42.54,42.67,42.12,42.34,82143.0
2021-12-31,42.265,42.44,41.97,42.02,133041.0
2022-01-01,42.265,42.44,41.97,42.02,133041.0
2022-01-02,42.265,42.44,41.97,42.02,133041.0
2022-01-03,42.13,42.37,41.85,42.01,110257.0
2022-01-04,41.9,42.29,41.63,41.98,261825.0
2022-01-05,42.15,42.275,41.64,41.64,943412.0
2022-01-06,41.97,42.07,41.7,42.0,319171.0
2022-01-07,41.75,41.94,41.7,41.84,190058.0
2022-01-08,41.75,41.94,41.7,41.84,190058.0
2022-01-09,41.75,41.94,41.7,41.84,190058.0
2022-01-10,41.84,41.99,41.65,41.73,201541.0
2022-01-11,41.75,41.9,41.65,41.66,87550.0
2022-01-12,41.85,41.9,41.62,41.71,142631.0
2022-01-13,41.775,41.775,41.62,41.65,150905.0
2022-01-14,41.63,41.9,41.63,41.66,170479.0
2022-01-15,41.63,41.9,41.63,41.66,170479.0
2022-01-16,41.63,41.9,41.63,41.66,170479.0
2022-01-17,41.63,41.9,41.63,41.66,170479.0
2022-01-18,41.65,41.69,41.55,41.55,296918.0
2022-01-19,41.55,41.63,41.55,41.57,146363.0
2022-01-20,41.55,41.61,41.51,41.53,263767.0
2022-01-21,41.52,41.64,41.5,41.52,141725.0
2022-01-22,41.52,41.64,41.5,41.52,141725.0
2022-01-23,41.52,41.64,41.5,41.52,141725.0
2022-01-24,41.5,41.69,41.45,41.67,211533.0
2022-01-25,41.6,41.7,41.5,41.57,293697.0
2022-01-26,41.54,41.69,41.51,41.61,162440.0
2022-01-27,41.65,41.85,41.525,41.59,194702.0
2022-01-28,41.54,41.8,41.51,41.6,9810939.0
2022-01-29,41.54,41.8,41.51,41.6,9810939.0
2022-01-30,41.54,41.8,41.51,41.6,9810939.0
2022-01-31,41.54,41.8,41.51,41.6,9810939.0
2022-02-01,41.54,41.8,41.51,41.6,9810939.0
2022-02-02,41.54,41.8,41.51,41.6,9810939.0
2022-02-03,41.54,41.8,41.51,41.6,9810939.0
2022-02-04,41.54,41.8,41.51,41.6,9810939.0
2022-02-05,41.54,41.8,41.51,41.6,9810939.0
2022-02-06,41.54,41.8,41.51,41.6,9810939.0
2022-02-07,41.54,41.8,41.51,41.6,9810939.0
2022-02-08,41.54,41.8,41.51,41.6,9810939.0
2022-02-09,41.54,41.8,41.51,41.6,9810939.0
2022-02-10,41.54,41.8,41.51,41.6,9810939.0
2022-02-11,41.54,41.8,41.51,41.6,9810939.0
2022-02-12,41.54,41.8,41.51,41.6,9810939.0
2022-02-13,41.54,41.8,41.51,41.6,9810939.0
2022-02-14,41.54,41.8,41.51,41.6,9810939.0
2022-02-15,41.54,41.8,41.51,41.6,9810939.0
2022-02-16,41.54,41.8,41.51,41.6,9810939.0
2022-02-17,41.54,41.8,41.51,41.6,9810939.0
2022-02-18,41.54,41.8,41.51,41.6,9810939.0
2022-02-19,41.54,41.8,41.51,41.6,9810939.0
2022-02-20,41.54,41.8,41.51,41.6,9810939.0
2022-02-21,41.54,41.8,41.51,41.6,9810939.0
2022-02-22,41.54,41.8,41.51,41.6,9810939.0
2022-02-23,41.54,41.8,41.51,41.6,9810939.0
2022-02-24,41.54,41.8,41.51,41.6,9810939.0
2022-02-25,41.54,41.8,41.51,41.6,9810939.0
2022-02-26,41.54,41.8,41.51,41.6,9810939.0
2022-02-27,41.54,41.8,41.51,41.6,9810939.0
2022-02-28,41.54,41.8,41.51,41.6,9810939.0
2022-03-01,41.54,41.8,41.51,41.6,9810939.0
2022-03-02,41.54,41.8,41.51,41.6,9810939.0
2022-03-03,41.54,41.8,41.51,41.6,9810939.0
2022-03-04,41.54,41.8,41.51,41.6,9810939.0
2022-03-05,41.54,41.8,41.51,41.6,9810939.0
2022-03-06,41.54,41.8,41.51,41.6,9810939.0
2022-03-07,41.54,41.8,41.51,41.6,9810939.0
2022-03-08,41.54,41.8,41.51,41.6,9810939.0
2022-03-09,41.54,41.8,41.51,41.6,9810939.0
2022-03-10,41.54,41.8,41.51,41.6,9810939.0
2022-03-11,41.54,41.8,41.51,41.6,9810939.0
2022-03-12,41.54,41.8,41.51,41.6,9810939.0
2022-03-13,41.54,41.8,41.51,41.6,9810939.0
2022-03-14,41.54,41.8,41.51,41.6,9810939.0
2022-03-15,41.54,41.8,41.51,41.6,9810939.0
2022-03-16,41.54,41.8,41.51,41.6,9810939.0
2022-03-17,41.54,41.8,41.51,41.6,9810939.0
2022-03-18,41.54,41.8,41.51,41.6,9810939.0
2022-03-19,41.54,41.8,41.51,41.6,9810939.0
2022-03-20,41.54,41.8,41.51,41.6,9810939.0
2022-03-21,41.54,41.8,41.51,41.6,9810939.0
2022-03-22,41.54,41.8,41.51,41.6,9810939.0
2022-03-23,41.54,41.8,41.51,41.6,9810939.0
2022-03-24,41.54,41.8,41.51,41.6,9810939.0
2022-03-25,41.54,41.8,41.51,41.6,9810939.0
2022-03-26,41.54,41.8,41.51,41.6,9810939.0
2022-03-27,41.54,41.8,41.51,41.6,9810939.0
2022-03-28,41.54,41.8,41.51,41.6,9810939.0
2022-03-29,41.54,41.8,41.51,41.6,9810939.0
2022-03-30,41.54,41.8,41.51,41.6,9810939.0
2022-03-31,41.54,41.8,41.51,41.6,9810939.0
2022-04-01,41.54,41.8,41.51,41.6,9810939.0
2022-04-02,41.54,41.8,41.51,41.6,9810939.0
2022-04-03,41.54,41.8,41.51,41.6,9810939.0
2022-04-04,41.54,41.8,41.51,41.6,9810939.0
2022-04-05,41.54,41.8,41.51,41.6,9810939.0
2022-04-06,41.54,41.8,41.51,41.6,9810939.0
2022-04-07,41.54,41.8,41.51,41.6,9810939.0
2022-04-08,41.54,41.8,41.51,41.6,9810939.0
2022-04-09,41.54,41.8,41.51,41.6,9810939.0
2022-04-10,41.54,41.8,41.51,41.6,9810939.0
2022-04-11,41.54,41.8,41.51,41.6,9810939.0
2022-04-12,41.54,41.8,41.51,41.6,9810939.0
2022-04-13,41.54,41.8,41.51,41.6,9810939.0
2022-04-14,41.54,41.8,41.51,41.6,9810939.0
2022-04-15,41.54,41.8,41.51,41.6,9810939.0
2022-04-16,41.54,41.8,41.51,41.6,9810939.0
2022-04-17,41.54,41.8,41.51,41.6,9810939.0
2022-04-18,41.54,41.8,41.51,41.6,9810939.0
2022-04-19,41.54,41.8,41.51,41.6,9810939.0
2022-04-20,41.54,41.8,41.51,41.6,9810939.0
2022-04-21,41.54,41.8,41.51,41.6,9810939.0
2022-04-22,41.54,41.8,41.51,41.6,9810939.0
2022-04-23,41.54,41.8,41.51,41.6,9810939.0
2022-04-24,41.54,41.8,41.51,41.6,9810939.0
2022-04-25,41.54,41.8,41.51,41.6,9810939.0
2022-04-26,41.54,41.8,41.51,41.6,9810939.0
2022-04-27,41.54,41.8,41.51,41.6,9810939.0
2022-04-28,41.54,41.8,41.51,41.6,9810939.0
2022-04-29,41.54,41.8,41.51,41.6,9810939.0
2022-04-30,41.54,41.8,41.51,41.6,9810939.0
2022-05-01,41.54,41.8,41.51,41.6,9810939.0
2022-05-02,41.54,41.8,41.51,41.6,9810939.0
2022-05-03,41.54,41.8,41.51,41.6,9810939.0
2022-05-04,41.54,41.8,41.51,41.6,9810939.0
2022-05-05,41.54,41.8,41.51,41.6,9810939.0
2022-05-06,41.54,41.8,41.51,41.6,9810939.0
2022-05-07,41.54,41.8,41.51,41.6,9810939.0
2022-05-08,41.54,41.8,41.51,41.6,9810939.0
2022-05-09,41.54,41.8,41.51,41.6,9810939.0
2022-05-10,41.54,41.8,41.51,41.6,9810939.0
2022-05-11,41.54,41.8,41.51,41.6,9810939.0
2022-05-12,41.54,41.8,41.51,41.6,9810939.0
2022-05-13,41.54,41.8,41.51,41.6,9810939.0
2022-05-14,41.54,41.8,41.51,41.6,9810939.0
2022-05-15,41.54,41.8,41.51,41.6,9810939.0
2022-05-16,41.54,41.8,41.51,41.6,9810939.0
2022-05-17,41.54,41.8,41.51,41.6,9810939.0
2022-05-18,41.54,41.8,41.51,41.6,9810939.0
2022-05-19,41.54,41.8,41.51,41.6,9810939.0
2022-05-20,41.54,41.8,41.51,41.6,9810939.0
2022-05-21,41.54,41.8,41.51,41.6,9810939.0
2022-05-22,41.54,41.8,41.51,41.6,9810939.0
2022-05-23,41.54,41.8,41.51,41.6,9810939.0
2022-05-24,41.54,41.8,41.51,41.6,9810939.0
2022-05-25,41.54,41.8,41.51,41.6,9810939.0
2022-05-26,41.54,41.8,41.51,41.6,9810939.0
2022-05-27,41.54,41.8,41.51,41.6,9810939.0
2022-05-28,41.54,41.8,41.51,41.6,9810939.0
2022-05-29,41.54,41.8,41.51,41.6,9810939.0
2022-05-30,41.54,41.8,41.51,41.6,9810939.0
2022-05-31,41.54,41.8,41.51,41.6,9810939.0
2022-06-01,41.54,41.8,41.51,41.6,9810939.0
2022-06-02,41.54,41.8,41.51,41.6,9810939.0
2022-06-03,41.54,41.8,41.51,41.6,9810939.0
2022-06-04,41.54,41.8,41.51,41.6,9810939.0
2022-06-05,41.54,41.8,41.51,41.6,9810939.0
2022-06-06,41.54,41.8,41.51,41.6,9810939.0
2022-06-07,41.54,41.8,41.51,41.6,9810939.0
2022-06-08,41.54,41.8,41.51,41.6,9810939.0
2022-06-09,41.54,41.8,41.51,41.6,9810939.0
2022-06-10,41.54,41.8,41.51,41.6,9810939.0
2022-06-11,41.54,41.8,41.51,41.6,9810939.0
2022-06-12,41.54,41.8,41.51,41.6,9810939.0
2022-06-13,41.54,41.8,41.51,41.6,9810939.0
2022-06-14,41.54,41.8,41.51,41.6,9810939.0
2022-06-15,41.54,41.8,41.51,41.6,9810939.0
2022-06-16,41.54,41.8,41.51,41.6,9810939.0
2022-06-17,41.54,41.8,41.51,41.6,9810939.0
2022-06-18,41.54,41.8,41.51,41.6,9810939.0
2022-06-19,41.54,41.8,41.51,41.6,9810939.0
2022-06-20,41.54,41.8,41.51,41.6,9810939.0
2022-06-21,41.54,41.8,41.51,41.6,9810939.0
2022-06-22,41.54,41.8,41.51,41.6,9810939.0
2022-06-23,41.54,41.8,41.51,41.6,9810939.0
2022-06-24,41.54,41.8,41.51,41.6,9810939.0
2022-06-25,41.54,41.8,41.51,41.6,9810939.0
2022-06-26,41.54,41.8,41.51,41.6,9810939.0
2022-06-27,41.54,41.8,41.51,41.6,9810939.0
2022-06-28,41.54,41.8,41.51,41.6,9810939.0
2022-06-29,41.54,41.8,41.51,41.6,9810939.0
2022-06-30,41.54,41.8,41.51,41.6,9810939.0
2022-07-01,41.54,41.8,41.51,41.6,9810939.0
2022-07-02,41.54,41.8,41.51,41.6,9810939.0
2022-07-03,41.54,41.8,41.51,41.6,9810939.0
2022-07-04,41.54,41.8,41.51,41.6,9810939.0
2022-07-05,41.54,41.8,41.51,41.6,9810939.0
2022-07-06,41.54,41.8,41.51,41.6,9810939.0
2022-07-07,41.54,41.8,41.51,41.6,9810939.0
2022-07-08,41.54,41.8,41.51,41.6,9810939.0
2022-07-09,41.54,41.8,41.51,41.6,9810939.0
2022-07-10,41.54,41.8,41.51,41.6,9810939.0
2022-07-11,41.54,41.8,41.51,41.6,9810939.0
2022-07-12,41.54,41.8,41.51,41.6,9810939.0
2022-07-13,41.54,41.8,41.51,41.6,9810939.0
2022-07-14,41.54,41.8,41.51,41.6,9810939.0
2022-07-15,41.54,41.8,41.51,41.6,9810939.0
2022-07-16,41.54,41.8,41.51,41.6,9810939.0
2022-07-17,41.54,41.8,41.51,41.6,9810939.0
2022-07-18,41.54,41.8,41.51,41.6,9810939.0
2022-07-19,41.54,41.8,41.51,41.6,9810939.0
2022-07-20,41.54,41.8,41.51,41.6,9810939.0
2022-07-21,41.54,41.8,41.51,41.6,9810939.0
2022-07-22,41.54,41.8,41.51,41.6,9810939.0
2022-07-23,41.54,41.8,41.51,41.6,9810939.0
2022-07-24,41.54,41.8,41.51,41.6,9810939.0
2022-07-25,41.54,41.8,41.51,41.6,9810939.0
2022-07-26,41.54,41.8,41.51,41.6,9810939.0
2022-07-27,41.54,41.8,41.51,41.6,9810939.0
2022-07-28,41.54,41.8,41.51,41.6,9810939.0
2022-07-29,41.54,41.8,41.51,41.6,9810939.0
2022-07-30,41.54,41.8,41.51,41.6,9810939.0
2022-07-31,41.54,41.8,41.51,41.6,9810939.0
2022-08-01,41.54,41.8,41.51,41.6,9810939.0
2022-08-02,41.54,41.8,41.51,41.6,9810939.0
2022-08-03,41.54,41.8,41.51,41.6,9810939.0
2022-08-04,41.54,41.8,41.51,41.6,9810939.0
2022-08-05,41.54,41.8,41.51,41.6,9810939.0
2022-08-06,41.54,41.8,41.51,41.6,9810939.0
2022-08-07,41.54,41.8,41.51,41.6,9810939.0
2022-08-08,41.54,41.8,41.51,41.6,9810939.0
2022-08-09,41.54,41.8,41.51,41.6,9810939.0
2022-08-10,41.54,41.8,41.51,41.6,9810939.0
2022-08-11,41.54,41.8,41.51,41.6,9810939.0
2022-08-12,41.54,41.8,41.51,41.6,9810939.0
2022-08-13,41.54,41.8,41.51,41.6,9810939.0
2022-08-14,41.54,41.8,41.51,41.6,9810939.0
2022-08-15,41.54,41.8,41.51,41.6,9810939.0
2022-08-16,41.54,41.8,41.51,41.6,9810939.0
2022-08-17,41.54,41.8,41.51,41.6,9810939.0
2022-08-18,41.54,41.8,41.51,41.6,9810939.0
2022-08-19,41.54,41.8,41.51,41.6,9810939.0
2022-08-20,41.54,41.8,41.51,41.6,9810939.0
2022-08-21,41.54,41.8,41.51,41.6,9810939.0
2022-08-22,41.54,41.8,41.51,41.6,9810939.0
2022-08-23,41.54,41.8,41.51,41.6,9810939.0
