,UCBI US Equity,UCBI US Equity,UCBI US Equity,UCBI US Equity,UCBI US Equity
2022-05-26,29.0302,29.4995,28.8144,29.3118,282136.0
2022-05-27,29.4714,29.9594,29.2179,29.9313,351678.0
2022-05-28,29.4714,29.9594,29.2179,29.9313,351678.0
2022-05-29,29.4714,29.9594,29.2179,29.9313,351678.0
2022-05-30,29.4714,29.9594,29.2179,29.9313,351678.0
2022-05-31,29.5558,29.706,28.6923,29.4995,515029.0
2022-06-01,29.6121,29.95,28.8801,29.3024,434299.0
2022-06-02,29.3118,29.9782,29.0959,29.9782,547824.0
2022-06-03,29.8937,30.1659,29.5371,29.6591,543793.0
2022-06-04,29.8937,30.1659,29.5371,29.6591,543793.0
2022-06-05,29.8937,30.1659,29.5371,29.6591,543793.0
2022-06-06,29.7623,30.0814,29.6121,29.7717,495639.0
2022-06-07,29.5746,30.2457,29.3493,30.1284,503311.0
2022-06-08,29.828,29.828,29.0865,29.2836,465393.0
2022-06-09,29.2836,29.2836,28.1573,28.223,525177.0
2022-06-10,27.5567,27.918,27.5097,27.6881,676946.0
2022-06-11,27.5567,27.918,27.5097,27.6881,676946.0
2022-06-12,27.5567,27.918,27.5097,27.6881,676946.0
2022-06-13,26.9935,27.5191,26.7776,26.8809,576162.0
2022-06-14,26.9187,28.4504,26.7107,27.1267,423151.0
2022-06-15,26.9092,27.8169,26.9092,27.3631,693421.0
2022-06-16,26.8052,26.9943,26.3325,26.4365,721832.0
2022-06-17,27.1551,27.4104,26.9187,27.3631,1775077.0
2022-06-18,27.1551,27.4104,26.9187,27.3631,1775077.0
2022-06-19,27.1551,27.4104,26.9187,27.3631,1775077.0
2022-06-20,27.1551,27.4104,26.9187,27.3631,1775077.0
2022-06-21,27.8358,28.6367,27.4576,28.4599,799992.0
2022-06-22,28.0817,28.3937,27.8926,28.1384,521565.0
2022-06-23,28.0722,28.1006,27.6089,28.006,420750.0
2022-06-24,28.0344,28.9421,28.0344,28.8854,864014.0
2022-06-25,28.0344,28.9421,28.0344,28.8854,864014.0
2022-06-26,28.0344,28.9421,28.0344,28.8854,864014.0
2022-06-27,29.0934,29.2068,28.7643,28.9988,302392.0
2022-06-28,29.1785,29.3959,28.3937,28.4221,383663.0
2022-06-29,28.5166,28.6112,28.1951,28.4693,382560.0
2022-06-30,27.9588,28.8381,27.8737,28.545,477998.0
2022-07-01,28.4504,29.3959,28.4504,29.2919,526589.0
2022-07-02,28.4504,29.3959,28.4504,29.2919,526589.0
2022-07-03,28.4504,29.3959,28.4504,29.2919,526589.0
2022-07-04,28.4504,29.3959,28.4504,29.2919,526589.0
2022-07-05,28.7246,29.3676,28.3464,29.3487,603297.0
2022-07-06,29.0934,29.4007,28.649,29.0839,383587.0
2022-07-07,29.2636,29.585,29.1501,29.2825,382301.0
2022-07-08,29.0461,29.4621,28.9137,29.1879,275422.0
2022-07-09,29.0461,29.4621,28.9137,29.1879,275422.0
2022-07-10,29.0461,29.4621,28.9137,29.1879,275422.0
2022-07-11,28.8192,29.2021,28.753,29.1217,443110.0
2022-07-12,28.9988,29.5756,28.8664,29.3108,436032.0
2022-07-13,29.0745,29.169,28.5355,28.8003,387805.0
2022-07-14,28.1668,28.4788,28.006,28.3748,631473.0
2022-07-15,28.6206,29.5529,28.5261,29.4527,470843.0
2022-07-16,28.6206,29.5529,28.5261,29.4527,470843.0
2022-07-17,28.6206,29.5529,28.5261,29.4527,470843.0
2022-07-18,29.6512,29.9065,29.2919,29.4527,432337.0
2022-07-19,29.6512,30.6345,29.5188,30.5589,564933.0
2022-07-20,30.4927,31.06,29.8829,30.5022,765516.0
2022-07-21,30.5022,30.6724,29.6891,30.332,594479.0
2022-07-22,30.4549,30.6535,29.753,30.3698,606531.0
2022-07-23,30.4549,30.6535,29.753,30.3698,606531.0
2022-07-24,30.4549,30.6535,29.753,30.3698,606531.0
2022-07-25,30.5873,30.9182,30.3698,30.644,429014.0
2022-07-26,30.332,30.9182,29.7079,30.5873,336622.0
2022-07-27,30.5211,31.4099,30.3225,31.1924,364178.0
2022-07-28,31.0411,31.7124,30.7953,31.6368,458584.0
2022-07-29,31.599,32.2986,31.4571,32.1757,537355.0
2022-07-30,31.599,32.2986,31.4571,32.1757,537355.0
2022-07-31,31.599,32.2986,31.4571,32.1757,537355.0
2022-08-01,31.7975,32.5445,31.7313,32.1474,448422.0
2022-08-02,32.0717,32.3365,31.7597,31.9866,359842.0
2022-08-03,32.0339,32.6107,31.7124,32.3648,372915.0
2022-08-04,32.2419,32.3081,31.9015,32.1379,347776.0
2022-08-05,31.9866,32.5634,31.9866,32.3648,288201.0
2022-08-06,31.9866,32.5634,31.9866,32.3648,288201.0
2022-08-07,31.9866,32.5634,31.9866,32.3648,288201.0
2022-08-08,32.3932,32.7714,32.1379,32.3459,532628.0
2022-08-09,32.4027,32.6296,32.1474,32.6201,791612.0
2022-08-10,32.5161,33.3198,32.0386,32.7714,514112.0
2022-08-11,33.0172,33.4333,32.9038,33.2725,257414.0
2022-08-12,33.5373,33.7642,32.7241,33.7547,288155.0
2022-08-13,33.5373,33.7642,32.7241,33.7547,288155.0
2022-08-14,33.5373,33.7642,32.7241,33.7547,288155.0
2022-08-15,33.4711,33.9722,32.6107,33.9438,344838.0
2022-08-16,33.9533,34.7853,33.2347,34.5395,552114.0
2022-08-17,34.1708,34.3693,33.8871,34.1897,314228.0
2022-08-18,34.1613,34.3504,33.9627,34.2086,240400.0
2022-08-19,33.802,34.1897,32.5161,34.1329,872685.0
2022-08-20,33.802,34.1897,32.5161,34.1329,872685.0
2022-08-21,33.802,34.1897,32.5161,34.1329,872685.0
2022-08-22,33.7264,33.7264,32.7241,32.7998,454562.0
2022-08-23,32.8376,33.0361,32.5445,32.6296,327314.0
2022-08-24,32.4688,32.7903,32.3365,32.6674,293976.0
2022-08-25,32.5634,33.2063,32.2183,33.0929,303406.0
2022-08-26,33.1969,33.4427,32.4027,32.431,389368.0
2022-08-27,33.1969,33.4427,32.4027,32.431,389368.0
2022-08-28,33.1969,33.4427,32.4027,32.431,389368.0
2022-08-29,32.2514,32.3648,31.7313,31.807,371233.0
2022-08-30,31.8259,32.1757,31.4761,31.7408,280557.0
2022-08-31,31.7502,31.9677,31.5517,31.703,382534.0
2022-09-01,31.599,31.8543,30.6156,30.8236,710032.0
2022-09-02,31.0222,31.3815,30.3414,30.5494,323224.0
2022-09-03,31.0222,31.3815,30.3414,30.5494,323224.0
2022-09-04,31.0222,31.3815,30.3414,30.5494,323224.0
2022-09-05,31.0222,31.3815,30.3414,30.5494,323224.0
2022-09-06,30.5967,30.5967,29.4527,29.7552,342385.0
2022-09-07,29.5945,30.1902,29.4432,30.1334,539756.0
2022-09-08,29.897,30.7858,29.6796,30.7575,579952.0
2022-09-09,30.8142,31.372,30.6062,31.3248,439158.0
2022-09-10,30.8142,31.372,30.6062,31.3248,439158.0
2022-09-11,30.8142,31.372,30.6062,31.3248,439158.0
2022-09-12,31.2019,32.1757,31.2019,32.1663,540313.0
2022-09-13,31.7408,31.9299,31.0978,31.3437,699180.0
2022-09-14,31.3817,31.6387,30.9915,31.1819,764839.0
2022-09-15,31.3437,32.167,31.0581,31.7244,723676.0
2022-09-16,31.3627,32.1718,30.7059,32.0385,1338015.0
2022-09-17,31.3627,32.1718,30.7059,32.0385,1338015.0
2022-09-18,31.3627,32.1718,30.7059,32.0385,1338015.0
2022-09-19,31.7815,32.6286,31.5673,32.4573,539801.0
2022-09-20,32.324,32.7143,32.2003,32.6001,458449.0
2022-09-21,32.6191,33.1331,32.2765,32.3431,575245.0
2022-09-22,32.3812,32.5715,31.4484,32.029,1071061.0
2022-09-23,31.7625,31.7625,30.9153,31.2675,689964.0
2022-09-24,31.7625,31.7625,30.9153,31.2675,689964.0
2022-09-25,31.7625,31.7625,30.9153,31.2675,689964.0
2022-09-26,30.8582,31.6863,30.8582,31.4674,561941.0
2022-09-27,31.5816,31.7244,30.6393,31.001,562830.0
2022-09-28,30.8487,32.3526,30.8487,32.0195,952592.0
2022-09-29,31.6197,31.6863,31.2866,31.6007,600186.0
2022-09-30,31.791,32.2241,31.3817,31.5055,740427.0
2022-10-01,31.791,32.2241,31.3817,31.5055,740427.0
2022-10-02,31.791,32.2241,31.3817,31.5055,740427.0
2022-10-03,31.8291,32.0671,31.1723,31.8957,799451.0
2022-10-04,32.2003,33.3949,32.0004,33.3425,615654.0
2022-10-05,32.9808,33.5995,32.8475,33.5614,418615.0
2022-10-06,33.2378,33.7423,33.2378,33.6661,491454.0
2022-10-07,33.2949,33.4758,32.6001,33.1236,566133.0
2022-10-08,33.2949,33.4758,32.6001,33.1236,566133.0
2022-10-09,33.2949,33.4758,32.6001,33.1236,566133.0
2022-10-10,33.352,33.6661,32.9618,33.1521,478971.0
2022-10-11,33.0284,33.885,32.9903,33.59,697919.0
2022-10-12,33.5519,33.7803,33.0236,33.3235,511124.0
2022-10-13,32.8475,34.794,32.6857,34.6846,735430.0
2022-10-14,35.0082,35.3318,34.2134,34.3038,447810.0
2022-10-15,35.0082,35.3318,34.2134,34.3038,447810.0
2022-10-16,35.0082,35.3318,34.2134,34.3038,447810.0
2022-10-17,34.8083,35.1986,34.2753,34.8749,817032.0
2022-10-18,35.2081,35.7316,34.7798,35.0082,743842.0
2022-10-19,35.7887,35.7887,34.0088,34.6465,886348.0
2022-10-20,35.0558,35.0558,33.095,33.352,744251.0
2022-10-21,33.6661,34.6132,33.4044,34.4276,781930.0
2022-10-22,33.6661,34.6132,33.4044,34.4276,781930.0
2022-10-23,33.6661,34.6132,33.4044,34.4276,781930.0
2022-10-24,34.8749,35.1795,34.4561,35.0843,526958.0
2022-10-25,34.9987,36.0257,34.4085,35.7125,786115.0
2022-10-26,35.941,36.0552,35.4175,35.6364,480760.0
2022-10-27,36.0362,36.4407,35.5698,35.6364,695513.0
2022-10-28,35.96,36.7834,35.8795,36.7405,780406.0
2022-10-29,35.96,36.7834,35.8795,36.7405,780406.0
2022-10-30,35.96,36.7834,35.8795,36.7405,780406.0
2022-10-31,36.5121,36.969,36.3217,36.6453,631041.0
2022-11-01,36.9499,37.0927,36.3883,36.712,637192.0
2022-11-02,36.5406,37.1117,36.0647,36.3122,622475.0
2022-11-03,36.0076,36.1742,35.4698,35.9981,336587.0
2022-11-04,36.1789,37.0261,36.1694,36.8547,522033.0
2022-11-05,36.1789,37.0261,36.1694,36.8547,522033.0
2022-11-06,36.1789,37.0261,36.1694,36.8547,522033.0
2022-11-07,36.9594,37.1498,36.3979,36.4455,640935.0
2022-11-08,36.4169,36.5882,35.941,36.0457,501859.0
2022-11-09,35.8172,36.2361,35.4841,35.7221,449298.0
2022-11-10,36.6073,36.9594,36.1789,36.5977,768214.0
2022-11-11,36.9594,36.9832,35.5507,35.9124,629437.0
2022-11-12,36.9594,36.9832,35.5507,35.9124,629437.0
2022-11-13,36.9594,36.9832,35.5507,35.9124,629437.0
2022-11-14,35.8648,36.1885,35.5793,35.6269,417257.0
2022-11-15,35.941,36.2075,35.3318,35.8744,513815.0
2022-11-16,35.7887,35.8839,35.1557,35.2462,525073.0
2022-11-17,34.9511,35.5031,34.637,35.17,590929.0
2022-11-18,35.8648,35.8839,35.1319,35.8744,877100.0
2022-11-19,35.8648,35.8839,35.1319,35.8744,877100.0
2022-11-20,35.8648,35.8839,35.1319,35.8744,877100.0
2022-11-21,35.8458,36.5168,35.7887,36.4455,572645.0
2022-11-22,36.75,37.4354,36.5216,37.2831,562637.0
2022-11-23,37.1498,37.521,37.0641,37.2164,501702.0
2022-11-24,37.1498,37.521,37.0641,37.2164,501702.0
2022-11-25,37.4639,37.5972,37.1974,37.245,163193.0
2022-11-26,37.4639,37.5972,37.1974,37.245,163193.0
2022-11-27,37.4639,37.5972,37.1974,37.245,163193.0
2022-11-28,36.6168,37.0166,36.0933,36.4835,352698.0
2022-11-29,36.4455,36.7453,36.3408,36.5406,361888.0
2022-11-30,36.5026,37.264,35.8458,37.0927,913008.0
2022-12-01,37.0927,37.3021,36.5787,36.8167,336695.0
2022-12-02,36.455,36.9214,36.1647,36.6739,314163.0
2022-12-03,36.455,36.9214,36.1647,36.6739,314163.0
2022-12-04,36.455,36.9214,36.1647,36.6739,314163.0
2022-12-05,36.2836,36.4359,33.6947,34.2467,730988.0
2022-12-06,34.1706,34.4466,33.9612,34.1611,542527.0
2022-12-07,34.1991,34.5608,33.6947,34.2658,375048.0
2022-12-08,34.5418,34.5956,34.0183,34.3324,402098.0
2022-12-09,34.0469,34.4181,33.6852,33.7518,354015.0
2022-12-10,34.0469,34.4181,33.6852,33.7518,354015.0
2022-12-11,34.0469,34.4181,33.6852,33.7518,354015.0
2022-12-12,33.7994,33.9897,33.452,33.7613,447325.0
2022-12-13,34.2467,34.4847,32.6667,32.7524,778377.0
2022-12-14,32.8577,32.9152,31.8519,31.8998,607991.0
2022-12-15,31.6794,31.7561,31.0664,31.3346,894350.0
2022-12-16,31.2005,31.5453,30.7407,30.7694,1498874.0
2022-12-17,31.2005,31.5453,30.7407,30.7694,1498874.0
2022-12-18,31.2005,31.5453,30.7407,30.7694,1498874.0
2022-12-19,30.8748,31.6603,30.8748,31.5262,657168.0
2022-12-20,31.5262,31.7944,31.2579,31.4112,394152.0
2022-12-21,31.7465,32.2351,31.5837,31.9668,408713.0
2022-12-22,31.804,31.9573,31.2867,31.8998,361699.0
2022-12-23,31.9381,32.2159,31.8519,32.1105,198485.0
2022-12-24,31.9381,32.2159,31.8519,32.1105,198485.0
2022-12-25,31.9381,32.2159,31.8519,32.1105,198485.0
2022-12-26,31.9381,32.2159,31.8519,32.1105,198485.0
2022-12-27,32.2734,32.5608,31.9764,32.4745,341252.0
2022-12-28,32.5224,32.6757,32.1584,32.2159,382214.0
2022-12-29,32.2542,32.5799,31.1813,32.5224,300830.0
2022-12-30,32.4171,32.5368,32.0914,32.3787,298278.0
2022-12-31,32.4171,32.5368,32.0914,32.3787,298278.0
2023-01-01,32.4171,32.5368,32.0914,32.3787,298278.0
2023-01-02,32.4171,32.5368,32.0914,32.3787,298278.0
2023-01-03,32.4745,32.6661,31.871,32.283,389660.0
2023-01-04,32.3883,32.8913,32.168,32.3117,494957.0
2023-01-05,31.9477,32.1433,31.6699,31.9668,319505.0
2023-01-06,32.1776,32.7428,32.168,32.5608,470308.0
2023-01-07,32.1776,32.7428,32.168,32.5608,470308.0
2023-01-08,32.1776,32.7428,32.168,32.5608,470308.0
2023-01-09,32.714,32.714,32.2015,32.3596,376694.0
2023-01-10,32.4458,33.0685,32.2542,32.8577,491642.0
2023-01-11,32.8577,33.1451,32.4841,33.0493,857556.0
2023-01-12,33.2792,33.7582,33.0397,33.3175,414714.0
2023-01-13,33.0493,33.7678,32.4171,33.6241,571033.0
2023-01-14,33.0493,33.7678,32.4171,33.6241,571033.0
2023-01-15,33.0493,33.7678,32.4171,33.6241,571033.0
2023-01-16,33.0493,33.7678,32.4171,33.6241,571033.0
2023-01-17,33.6337,33.6528,33.1355,33.375,662390.0
2023-01-18,33.739,33.739,30.3192,30.6736,1427175.0
2023-01-19,29.5815,30.3814,29.4474,29.7061,946928.0
2023-01-20,30.1084,30.6113,29.754,30.5778,794784.0
2023-01-21,30.1084,30.6113,29.754,30.5778,794784.0
2023-01-22,30.1084,30.6113,29.754,30.5778,794784.0
2023-01-23,30.5299,30.7981,30.3766,30.7023,621480.0
2023-01-24,30.846,30.846,30.2234,30.4245,379578.0
2023-01-25,30.4437,30.5682,29.8402,30.4628,505884.0
2023-01-26,30.6065,30.8077,30.1563,30.3383,490078.0
2023-01-27,30.3383,30.6544,30.1371,30.597,534961.0
2023-01-28,30.3383,30.6544,30.1371,30.597,534961.0
2023-01-29,30.3383,30.6544,30.1371,30.597,534961.0
2023-01-30,30.3192,30.6544,30.1946,30.2138,379787.0
2023-01-31,30.2138,31.1717,30.1611,31.1717,612515.0
2023-02-01,30.779,31.7465,30.6257,31.3154,672962.0
2023-02-02,31.4495,32.4554,31.3154,32.4266,466991.0
2023-02-03,32.3787,32.9535,32.1488,32.6853,579981.0
2023-02-04,32.3787,32.9535,32.1488,32.6853,579981.0
2023-02-05,32.3787,32.9535,32.1488,32.6853,579981.0
2023-02-06,32.4841,32.6613,31.8231,31.9189,479131.0
2023-02-07,31.8231,32.4554,31.7178,32.3213,363633.0
2023-02-08,31.9764,32.2638,31.7657,31.8615,340615.0
2023-02-09,31.9573,32.0387,31.2292,31.2579,292456.0
2023-02-10,31.1238,31.7369,31.0472,31.1334,377415.0
2023-02-11,31.1238,31.7369,31.0472,31.1334,377415.0
2023-02-12,31.1238,31.7369,31.0472,31.1334,377415.0
2023-02-13,31.0664,31.5741,30.7886,31.507,281524.0
2023-02-14,31.507,31.7082,30.9801,31.2388,358493.0
2023-02-15,31.0951,32.1105,31.0664,32.0243,415115.0
2023-02-16,31.9189,31.986,31.0185,31.7082,424648.0
2023-02-17,31.7561,32.0443,31.3921,31.9285,466008.0
2023-02-18,31.7561,32.0443,31.3921,31.9285,466008.0
2023-02-19,31.7561,32.0443,31.3921,31.9285,466008.0
2023-02-20,31.7561,32.0443,31.3921,31.9285,466008.0
2023-02-21,31.6028,31.9165,31.1143,31.2771,423679.0
2023-02-22,31.21,31.4591,30.961,31.143,604304.0
2023-02-23,31.1909,31.7944,30.6928,31.6315,430876.0
2023-02-24,31.4112,31.895,31.0568,31.8902,390418.0
2023-02-25,31.4112,31.895,31.0568,31.8902,390418.0
2023-02-26,31.4112,31.895,31.0568,31.8902,390418.0
2023-02-27,32.0626,32.3883,31.5453,31.689,450445.0
2023-02-28,31.8231,31.9812,31.5358,31.7178,724015.0
2023-03-01,31.4783,31.7561,30.8843,31.6507,527097.0
2023-03-02,31.4112,31.5741,30.3718,30.6736,393655.0
2023-03-03,30.8173,31.1095,30.4485,30.9227,377122.0
2023-03-04,30.8173,31.1095,30.4485,30.9227,377122.0
2023-03-05,30.8173,31.1095,30.4485,30.9227,377122.0
2023-03-06,31.1622,31.7705,31.0616,31.5166,939381.0
2023-03-07,31.3154,31.4687,30.6592,30.779,599341.0
2023-03-08,30.8843,30.9514,30.3096,30.5299,472816.0
2023-03-09,30.1659,30.1659,28.4128,28.5182,711892.0
2023-03-10,27.7902,28.523,26.7077,28.1254,1418217.0
2023-03-11,27.7902,28.523,26.7077,28.1254,1418217.0
2023-03-12,27.7902,28.523,26.7077,28.1254,1418217.0
2023-03-13,26.3245,27.7518,25.2851,26.2191,1682910.0
2023-03-14,28.9338,29.1366,25.9003,26.2384,1622262.0
2023-03-15,24.9149,26.451,24.2734,26.1032,1481895.0
2023-03-16,25.7264,27.8904,25.3786,27.4847,1370380.0
2023-03-17,26.5572,26.7601,25.369,25.6105,2982685.0
2023-03-18,26.5572,26.7601,25.369,25.6105,2982685.0
2023-03-19,26.5572,26.7601,25.369,25.6105,2982685.0
2023-03-20,27.0113,27.421,26.2771,26.6442,1376769.0
2023-03-21,27.8324,28.1706,27.1948,27.5136,1002548.0
2023-03-22,27.4267,27.8035,26.2771,26.5283,915262.0
2023-03-23,26.5669,26.934,25.9776,26.1225,1097213.0
2023-03-24,25.7361,27.2818,25.5815,27.2335,1059734.0
2023-03-25,25.7361,27.2818,25.5815,27.2335,1059734.0
2023-03-26,25.7361,27.2818,25.5815,27.2335,1059734.0
2023-03-27,28.1319,28.1416,27.5523,27.6489,1033340.0
2023-03-28,27.4267,27.7745,26.5669,27.3687,621573.0
2023-03-29,27.6875,27.8421,27.0596,27.3591,1185982.0
2023-03-30,27.6779,27.7262,26.6925,26.7891,484303.0
2023-03-31,27.0306,27.3059,26.8567,27.1659,651182.0
2023-04-01,27.0306,27.3059,26.8567,27.1659,651182.0
2023-04-02,27.0306,27.3059,26.8567,27.1659,651182.0
2023-04-03,27.2528,27.4798,26.7118,26.9437,520968.0
2023-04-04,27.3398,27.3398,26.1418,26.7408,536288.0
2023-04-05,26.335,26.7601,26.335,26.5959,664939.0
2023-04-06,26.7118,26.963,26.6249,26.8857,616620.0
2023-04-07,26.7118,26.963,26.6249,26.8857,616620.0
2023-04-08,26.7118,26.963,26.6249,26.8857,616620.0
2023-04-09,26.7118,26.963,26.6249,26.8857,616620.0
2023-04-10,26.8277,27.3591,26.5283,27.0016,761458.0
2023-04-11,27.1272,27.2818,26.6732,26.8954,653119.0
2023-04-12,27.0982,27.1176,26.4413,26.6442,413566.0
2023-04-13,26.8181,26.8181,26.2481,26.5766,660138.0
2023-04-14,26.5089,26.876,25.6395,25.91,768652.0
2023-04-15,26.5089,26.876,25.6395,25.91,768652.0
2023-04-16,26.5089,26.876,25.6395,25.91,768652.0
2023-04-17,25.8617,26.876,25.5332,26.8664,669369.0
2023-04-18,27.1369,27.1369,25.9873,26.2964,854181.0
2023-04-19,25.5042,26.8471,25.2144,26.5862,1031797.0
2023-04-20,26.1901,26.7794,26.1901,26.5186,899820.0
2023-04-21,26.364,26.5331,25.4946,25.5139,910727.0
2023-04-22,26.364,26.5331,25.4946,25.5139,910727.0
2023-04-23,26.364,26.5331,25.4946,25.5139,910727.0
2023-04-24,25.34,25.8423,25.1564,25.2144,635369.0
2023-04-25,24.8473,25.1275,23.8426,23.9489,761437.0
2023-04-26,24.0068,24.316,23.3789,23.6494,607016.0
2023-04-27,23.6977,24.0068,23.3547,23.7653,896298.0
2023-04-28,23.7653,24.1904,23.35,24.0551,690464.0
2023-04-29,23.7653,24.1904,23.35,24.0551,690464.0
2023-04-30,23.7653,24.1904,23.35,24.0551,690464.0
2023-05-01,24.2,24.229,23.6011,23.746,564694.0
2023-05-02,23.5721,23.6011,21.7655,21.9394,673835.0
2023-05-03,22.0843,22.693,21.3791,21.553,732090.0
2023-05-04,20.8381,21.1086,19.6788,20.8284,752959.0
2023-05-05,21.8235,22.1906,21.1103,21.6496,565055.0
2023-05-06,21.8235,22.1906,21.1103,21.6496,565055.0
2023-05-07,21.8235,22.1906,21.1103,21.6496,565055.0
2023-05-08,22.0071,22.4128,20.8671,20.9154,625998.0
2023-05-09,20.7995,21.6598,20.4903,20.8188,480465.0
2023-05-10,21.3405,21.3405,20.5966,21.0506,477204.0
2023-05-11,20.6642,20.954,20.3696,20.4324,441562.0
2023-05-12,20.6352,21.1183,20.0749,20.3937,420551.0
2023-05-13,20.6352,21.1183,20.0749,20.3937,420551.0
2023-05-14,20.6352,21.1183,20.0749,20.3937,420551.0
2023-05-15,20.442,21.0313,20.3454,20.8381,385413.0
2023-05-16,20.8574,21.07,20.3647,20.3744,383422.0
2023-05-17,20.8671,22.1906,20.6739,21.9877,658394.0
2023-05-18,21.9974,22.3742,21.6544,22.2292,597653.0
2023-05-19,22.4514,22.7654,21.2149,21.6496,762237.0
2023-05-20,22.4514,22.7654,21.2149,21.6496,762237.0
2023-05-21,22.4514,22.7654,21.2149,21.6496,762237.0
2023-05-22,21.9587,22.6736,21.553,22.5191,493960.0
2023-05-23,22.5481,23.3595,22.2051,22.6157,611036.0
2023-05-24,22.4514,22.4514,22.0167,22.2872,437795.0
2023-05-25,22.0264,22.3065,21.6399,22.1616,381089.0
2023-05-26,22.1326,22.5577,21.6399,22.5287,340594.0
2023-05-27,22.1326,22.5577,21.6399,22.5287,340594.0
2023-05-28,22.1326,22.5577,21.6399,22.5287,340594.0
2023-05-29,22.1326,22.5577,21.6399,22.5287,340594.0
2023-05-30,22.606,22.7026,21.5627,22.5577,389488.0
2023-05-31,22.4321,22.5191,21.4854,21.8428,829198.0
2023-06-01,22.0071,22.7896,21.7462,22.5384,415359.0
2023-06-02,23.0214,24.258,22.7702,24.0841,597965.0
2023-06-03,23.0214,24.258,22.7702,24.0841,597965.0
2023-06-04,23.0214,24.258,22.7702,24.0841,597965.0
2023-06-05,24.258,24.316,22.7799,23.3789,539957.0
2023-06-06,23.3885,25.2434,23.0021,24.9149,1325056.0
2023-06-07,25.34,26.3544,25.0888,26.0356,763547.0
2023-06-08,25.91,26.0017,25.2337,25.9196,611819.0
2023-06-09,25.9583,26.1515,25.369,25.6781,448605.0
2023-06-10,25.9583,26.1515,25.369,25.6781,448605.0
2023-06-11,25.9583,26.1515,25.369,25.6781,448605.0
2023-06-12,25.823,26.2481,25.0598,25.3786,615567.0
2023-06-13,25.4752,26.1998,25.3255,25.9293,424763.0
2023-06-14,25.8611,26.2021,25.0328,25.2472,551361.0
2023-06-15,25.2959,26.0706,25.2667,25.9488,553604.0
2023-06-16,26.0852,26.0852,25.2959,25.6954,1484790.0
2023-06-17,26.0852,26.0852,25.2959,25.6954,1484790.0
2023-06-18,26.0852,26.0852,25.2959,25.6954,1484790.0
2023-06-19,26.0852,26.0852,25.2959,25.6954,1484790.0
2023-06-20,25.5882,25.6564,25.2959,25.5298,698714.0
2023-06-21,25.2667,25.5346,24.7795,24.8184,800954.0
2023-06-22,24.682,24.7308,23.5907,24.1266,707899.0
2023-06-23,23.7368,24.2923,23.3471,23.503,2445458.0
2023-06-24,23.7368,24.2923,23.3471,23.503,2445458.0
2023-06-25,23.7368,24.2923,23.3471,23.503,2445458.0
2023-06-26,23.6297,24.4238,23.6297,23.7174,562481.0
2023-06-27,23.8245,24.3605,23.503,23.9707,495980.0
2023-06-28,23.8148,24.0779,23.5663,23.9902,369552.0
2023-06-29,24.1851,24.7161,24.1851,24.5846,384063.0
2023-06-30,24.8672,24.8672,24.3312,24.3507,449216.0
2023-07-01,24.8672,24.8672,24.3312,24.3507,449216.0
2023-07-02,24.8672,24.8672,24.3312,24.3507,449216.0
2023-07-03,24.3702,25.14,24.3702,25.0328,310899.0
2023-07-04,24.3702,25.14,24.3702,25.0328,310899.0
2023-07-05,24.8184,24.9744,24.2971,24.5456,523926.0
2023-07-06,24.2143,24.263,23.6686,24.1364,546427.0
2023-07-07,24.1461,24.9744,23.961,24.6138,564367.0
2023-07-08,24.1461,24.9744,23.961,24.6138,564367.0
2023-07-09,24.1461,24.9744,23.961,24.6138,564367.0
2023-07-10,24.5261,25.2374,24.4189,24.7113,535671.0
2023-07-11,24.8769,25.1868,24.5943,25.1108,354969.0
2023-07-12,25.4421,25.8708,25.2959,25.6564,574683.0
2023-07-13,25.7052,26.436,25.6516,26.397,713707.0
2023-07-14,26.5724,26.5724,26.0072,26.1242,994993.0
2023-07-15,26.5724,26.5724,26.0072,26.1242,994993.0
2023-07-16,26.5724,26.5724,26.0072,26.1242,994993.0
2023-07-17,25.9878,26.9524,25.9001,26.8063,626444.0
2023-07-18,27.1765,27.9756,27.0012,27.8197,1202409.0
2023-07-19,27.2837,27.615,26.1242,27.4884,1186026.0
2023-07-20,27.1181,27.2983,26.397,27.2253,1212500.0
2023-07-21,27.4786,27.503,26.7965,27.196,811669.0
2023-07-22,27.4786,27.503,26.7965,27.196,811669.0
2023-07-23,27.4786,27.503,26.7965,27.196,811669.0
2023-07-24,27.0109,28.0438,27.0109,27.9853,714885.0
2023-07-25,28.1607,28.2679,27.654,27.8391,659415.0
2023-07-26,28.2581,28.7259,27.8586,28.3361,861586.0
2023-07-27,28.5602,28.5602,27.6638,27.9074,645426.0
2023-07-28,28.2581,28.453,27.8489,28.2484,446598.0
2023-07-29,28.2581,28.453,27.8489,28.2484,446598.0
2023-07-30,28.2581,28.453,27.8489,28.2484,446598.0
2023-07-31,28.2874,28.6284,28.1315,28.3264,487200.0
2023-08-01,28.2581,28.3264,27.7125,28.2874,389665.0
2023-08-02,27.7904,28.2679,27.7612,28.2094,427479.0
2023-08-03,28.151,28.8038,27.9463,28.7259,419447.0
2023-08-04,28.6479,29.14,28.5456,28.8818,385018.0
2023-08-05,28.6479,29.14,28.5456,28.8818,385018.0
2023-08-06,28.6479,29.14,28.5456,28.8818,385018.0
2023-08-07,28.8525,29.408,28.7161,29.3787,543162.0
2023-08-08,28.5992,29.2326,27.9951,29.1351,474580.0
