,PFSI US Equity,PFSI US Equity,PFSI US Equity,PFSI US Equity,PFSI US Equity
2021-05-25,60.6739,61.3434,58.7375,58.8531,751503.0
2021-05-26,58.7471,59.9032,58.3425,59.3155,679464.0
2021-05-27,60.3463,60.6161,59.6141,60.1729,624332.0
2021-05-28,60.1536,60.4619,59.4022,60.3174,424867.0
2021-05-29,60.1536,60.4619,59.4022,60.3174,424867.0
2021-05-30,60.1536,60.4619,59.4022,60.3174,424867.0
2021-05-31,60.1536,60.4619,59.4022,60.3174,424867.0
2021-06-01,60.6161,61.1459,59.9417,60.4041,944257.0
2021-06-02,60.3078,60.3078,57.8319,57.9186,910349.0
2021-06-03,57.8126,58.3328,56.6469,57.4658,913501.0
2021-06-04,57.6103,58.7856,57.3791,58.67,724805.0
2021-06-05,57.6103,58.7856,57.3791,58.67,724805.0
2021-06-06,57.6103,58.7856,57.3791,58.67,724805.0
2021-06-07,58.9687,60.1055,58.6411,59.749,610356.0
2021-06-08,59.643,60.4812,59.0457,60.3849,529191.0
2021-06-09,60.6064,60.7991,59.1806,59.2962,446219.0
2021-06-10,59.4504,59.8261,58.3714,58.8338,424891.0
2021-06-11,58.6893,60.0766,58.6893,59.9032,405570.0
2021-06-12,58.6893,60.0766,58.6893,59.9032,405570.0
2021-06-13,58.6893,60.0766,58.6893,59.9032,405570.0
2021-06-14,60.1922,60.7509,59.0554,59.7105,534424.0
2021-06-15,59.7105,60.8569,59.277,59.7394,779663.0
2021-06-16,60.5101,60.9821,59.4889,59.9995,583547.0
2021-06-17,59.7298,61.5698,59.2288,61.3482,892402.0
2021-06-18,61.04,61.8685,59.6334,60.2403,1048200.0
2021-06-19,61.04,61.8685,59.6334,60.2403,1048200.0
2021-06-20,61.04,61.8685,59.6334,60.2403,1048200.0
2021-06-21,60.0284,61.2452,59.6623,60.8762,529160.0
2021-06-22,60.6064,61.1459,60.1247,60.7991,676046.0
2021-06-23,61.2615,62.0997,61.0207,61.2904,666576.0
2021-06-24,61.2808,61.3868,59.6141,61.2134,740875.0
2021-06-25,61.1748,62.1045,60.5486,61.5409,1637159.0
2021-06-26,61.1748,62.1045,60.5486,61.5409,1637159.0
2021-06-27,61.1748,62.1045,60.5486,61.5409,1637159.0
2021-06-28,61.7914,61.9166,59.961,61.2519,638138.0
2021-06-29,61.4349,61.7047,60.5968,60.9629,557903.0
2021-06-30,60.8762,61.0785,59.3348,59.46,823891.0
2021-07-01,59.1614,59.4022,57.8993,58.0631,1267361.0
2021-07-02,57.9282,58.5159,57.8319,57.9186,518684.0
2021-07-03,57.9282,58.5159,57.8319,57.9186,518684.0
2021-07-04,57.9282,58.5159,57.8319,57.9186,518684.0
2021-07-05,57.9282,58.5159,57.8319,57.9186,518684.0
2021-07-06,57.909,58.1883,57.4795,57.8704,704457.0
2021-07-07,57.7452,58.7664,57.5332,58.487,774847.0
2021-07-08,57.6874,59.277,57.6874,58.2076,797350.0
2021-07-09,58.6989,58.7086,57.6199,58.4388,522599.0
2021-07-10,58.6989,58.7086,57.6199,58.4388,522599.0
2021-07-11,58.6989,58.7086,57.6199,58.4388,522599.0
2021-07-12,56.8203,58.3328,56.6758,58.0824,523451.0
2021-07-13,57.9282,58.0438,56.0689,56.7433,892695.0
2021-07-14,56.8974,58.0053,56.2905,56.7336,656696.0
2021-07-15,56.0785,57.9379,56.0689,57.1479,525259.0
2021-07-16,57.4273,57.986,56.724,56.8492,562207.0
2021-07-17,57.4273,57.986,56.724,56.8492,562207.0
2021-07-18,57.4273,57.986,56.724,56.8492,562207.0
2021-07-19,55.9726,56.6758,55.2211,55.9918,853721.0
2021-07-20,55.8762,57.697,55.8666,56.5217,1038181.0
2021-07-21,56.7047,58.2172,56.7047,57.6681,725617.0
2021-07-22,57.6488,57.8704,56.83,57.4369,505453.0
2021-07-23,57.7934,58.3473,57.6488,58.1113,366148.0
2021-07-24,57.7934,58.3473,57.6488,58.1113,366148.0
2021-07-25,57.7934,58.3473,57.6488,58.1113,366148.0
2021-07-26,58.1305,58.9879,57.5621,57.6007,567065.0
2021-07-27,57.0901,57.8801,56.6758,57.7355,593483.0
2021-07-28,58.2076,59.5563,58.1113,58.8145,551515.0
2021-07-29,59.3155,60.7654,59.0891,59.9802,654661.0
2021-07-30,59.9513,61.2808,59.9513,60.5872,461560.0
2021-07-31,59.9513,61.2808,59.9513,60.5872,461560.0
2021-08-01,59.9513,61.2808,59.9513,60.5872,461560.0
2021-08-02,60.828,62.3791,60.828,62.2056,568010.0
2021-08-03,62.1382,62.3791,60.2355,60.7606,864813.0
2021-08-04,60.2885,61.3675,60.2885,60.4427,552023.0
2021-08-05,60.8762,61.6565,60.539,61.1556,457743.0
2021-08-06,62.6199,67.2249,62.2827,67.0515,1349881.0
2021-08-07,62.6199,67.2249,62.2827,67.0515,1349881.0
2021-08-08,62.6199,67.2249,62.2827,67.0515,1349881.0
2021-08-09,67.4368,67.5717,64.9128,65.2307,939536.0
2021-08-10,65.2307,65.3655,64.0553,65.0476,432916.0
2021-08-11,65.3077,65.3174,63.9397,64.9995,477747.0
2021-08-12,65.0091,65.51,64.1324,64.5274,277127.0
2021-08-13,64.4887,65.6869,64.4887,64.9719,369931.0
2021-08-14,64.4887,65.6869,64.4887,64.9719,369931.0
2021-08-15,64.4887,65.6869,64.4887,64.9719,369931.0
2021-08-16,65.3777,66.1894,64.2568,65.5033,303515.0
2021-08-17,65.0105,65.4647,64.4791,65.3391,335550.0
2021-08-18,65.2135,66.0155,65.0492,65.0782,844175.0
2021-08-19,64.4984,64.8849,63.6094,63.9476,910705.0
2021-08-20,63.7351,64.6095,63.7061,64.2665,316804.0
2021-08-21,63.7351,64.6095,63.7061,64.2665,316804.0
2021-08-22,63.7351,64.6095,63.7061,64.2665,316804.0
2021-08-23,63.967,64.2375,63.2809,63.8027,445731.0
2021-08-24,63.8993,64.2568,63.3389,64.0249,247033.0
2021-08-25,64.3921,65.2714,63.9863,64.5661,365306.0
2021-08-26,64.8173,64.8173,63.4065,64.1602,336772.0
2021-08-27,64.3052,65.3681,64.1989,64.9526,333846.0
2021-08-28,64.3052,65.3681,64.1989,64.9526,333846.0
2021-08-29,64.3052,65.3681,64.1989,64.9526,333846.0
2021-08-30,64.9429,64.9526,63.9283,64.4114,191810.0
2021-08-31,64.0926,64.6337,63.851,64.3052,365528.0
2021-09-01,64.2762,65.2279,63.3969,63.7834,1094970.0
2021-09-02,64.1602,64.3148,63.3002,64.0443,309144.0
2021-09-03,63.5225,64.0249,62.7398,63.851,280333.0
2021-09-04,63.5225,64.0249,62.7398,63.851,280333.0
2021-09-05,63.5225,64.0249,62.7398,63.851,280333.0
2021-09-06,63.5225,64.0249,62.7398,63.851,280333.0
2021-09-07,63.4742,64.1409,62.4016,62.5272,430912.0
2021-09-08,62.16,62.6238,61.8508,62.0924,410791.0
2021-09-09,61.9571,62.6432,61.5899,62.0248,473189.0
2021-09-10,62.2857,62.4692,61.358,61.7542,312883.0
2021-09-11,62.2857,62.4692,61.358,61.7542,312883.0
2021-09-12,62.2857,62.4692,61.358,61.7542,312883.0
2021-09-13,62.0248,63.2828,61.4837,63.0973,442463.0
2021-09-14,63.3775,63.3775,62.0634,62.6625,427417.0
2021-09-15,62.9814,63.3099,62.2857,62.991,375254.0
2021-09-16,63.2906,63.4645,62.247,62.3919,359766.0
2021-09-17,62.4692,62.7108,61.7252,62.3726,1329356.0
2021-09-18,62.4692,62.7108,61.7252,62.3726,1329356.0
2021-09-19,62.4692,62.7108,61.7252,62.3726,1329356.0
2021-09-20,61.474,62.8074,60.701,62.1697,597360.0
2021-09-21,62.6239,62.7352,61.0778,61.0875,577824.0
2021-09-22,61.4643,62.218,61.0875,61.1648,445361.0
2021-09-23,61.6576,62.1794,61.2131,61.3194,707833.0
2021-09-24,61.2614,61.4547,60.4594,60.5367,606522.0
2021-09-25,61.2614,61.4547,60.4594,60.5367,606522.0
2021-09-26,61.2614,61.4547,60.4594,60.5367,606522.0
2021-09-27,60.6623,61.0005,60.0343,60.1019,813577.0
2021-09-28,59.783,59.9086,57.6572,58.324,1078030.0
2021-09-29,58.2467,59.1356,57.9519,58.4302,595711.0
2021-09-30,58.5752,59.8217,58.4979,59.068,671582.0
2021-10-01,59.0776,59.9473,58.7684,59.4545,570942.0
2021-10-02,59.0776,59.9473,58.7684,59.4545,570942.0
2021-10-03,59.0776,59.9473,58.7684,59.4545,570942.0
2021-10-04,59.1646,59.9086,58.8844,59.2516,538851.0
2021-10-05,59.5221,60.8363,59.1453,59.7154,478753.0
2021-10-06,59.3096,60.3435,59.1936,60.3241,513492.0
2021-10-07,60.759,61.1551,60.3724,60.4594,515188.0
2021-10-08,60.5947,61.2373,60.1695,60.5077,430702.0
2021-10-09,60.5947,61.2373,60.1695,60.5077,430702.0
2021-10-10,60.5947,61.2373,60.1695,60.5077,430702.0
2021-10-11,60.6044,61.561,60.6044,61.1551,467091.0
2021-10-12,61.3001,62.8558,61.2324,61.9475,668003.0
2021-10-13,62.0151,64.7593,62.0151,64.1602,709600.0
2021-10-14,64.7303,65.2231,63.909,64.769,533137.0
2021-10-15,65.2231,65.4164,64.0539,64.0829,619212.0
2021-10-16,65.2231,65.4164,64.0539,64.0829,619212.0
2021-10-17,65.2231,65.4164,64.0539,64.0829,619212.0
2021-10-18,63.7351,64.5274,63.4976,64.1795,474271.0
2021-10-19,64.6144,65.4164,64.1167,65.1072,493705.0
2021-10-20,65.455,66.0638,64.9139,65.1651,451835.0
2021-10-21,65.2231,66.257,64.653,65.2521,710513.0
2021-10-22,65.0105,65.542,64.0346,64.3148,444901.0
2021-10-23,65.0105,65.542,64.0346,64.3148,444901.0
2021-10-24,65.0105,65.542,64.0346,64.3148,444901.0
2021-10-25,64.2568,65.2811,63.7351,63.7834,669332.0
2021-10-26,63.8703,63.9815,60.8556,61.0005,683528.0
2021-10-27,60.8749,61.8218,60.3193,60.4981,723266.0
2021-10-28,60.7686,60.9909,59.4738,60.1405,802308.0
2021-10-29,59.928,60.6333,59.3772,59.9666,653710.0
2021-10-30,59.928,60.6333,59.3772,59.9666,653710.0
2021-10-31,59.928,60.6333,59.3772,59.9666,653710.0
2021-11-01,60.2178,62.9814,60.0053,62.1117,958295.0
2021-11-02,62.3436,63.1505,61.4353,62.8364,570805.0
2021-11-03,62.5562,63.8172,62.3678,62.7978,649284.0
2021-11-04,62.6625,63.5225,62.3243,62.4209,548109.0
2021-11-05,63.5805,66.9721,63.4548,64.6917,1078616.0
2021-11-06,63.5805,66.9721,63.4548,64.6917,1078616.0
2021-11-07,63.5805,66.9721,63.4548,64.6917,1078616.0
2021-11-08,65.2908,67.1557,65.0009,65.4357,674193.0
2021-11-09,65.4937,65.8776,63.7737,64.3245,807102.0
2021-11-10,64.4791,64.8656,63.2616,63.7834,535774.0
2021-11-11,63.938,64.7351,63.4162,63.6964,512148.0
2021-11-12,63.7933,63.9387,63.1149,63.1633,460672.0
2021-11-13,63.7933,63.9387,63.1149,63.1633,460672.0
2021-11-14,63.7933,63.9387,63.1149,63.1633,460672.0
2021-11-15,63.2409,63.2603,60.4496,60.9826,640212.0
2021-11-16,61.0311,61.8646,60.5465,61.1571,1311678.0
2021-11-17,60.7403,61.1862,60.1297,60.9632,506712.0
2021-11-18,61.0408,61.4382,59.6693,60.8082,522848.0
2021-11-19,60.0813,62.3492,59.8341,62.0584,759786.0
2021-11-20,60.0813,62.3492,59.8341,62.0584,759786.0
2021-11-21,60.0813,62.3492,59.8341,62.0584,759786.0
2021-11-22,62.766,63.2118,61.6708,62.9986,909898.0
2021-11-23,63.018,63.9678,62.7757,62.9695,675599.0
2021-11-24,63.3572,64.9758,63.1924,63.7352,577101.0
2021-11-25,63.3572,64.9758,63.1924,63.7352,577101.0
2021-11-26,62.4849,63.173,61.7483,63.0373,375678.0
2021-11-27,62.4849,63.173,61.7483,63.0373,375678.0
2021-11-28,62.4849,63.173,61.7483,63.0373,375678.0
2021-11-29,63.522,63.9193,62.795,62.9792,789916.0
2021-11-30,62.4074,62.9017,60.9439,61.38,1081408.0
2021-12-01,62.4752,64.1519,61.8258,62.9695,1003539.0
2021-12-02,63.4832,66.7397,63.4832,66.3327,1280469.0
2021-12-03,66.7494,66.8463,65.0242,65.7221,601139.0
2021-12-04,66.7494,66.8463,65.0242,65.7221,601139.0
2021-12-05,66.7494,66.8463,65.0242,65.7221,601139.0
2021-12-06,66.3424,67.8446,65.7996,66.7688,609016.0
2021-12-07,66.856,67.3794,66.4201,66.701,362676.0
2021-12-08,66.6913,67.4376,66.2067,67.1759,398286.0
2021-12-09,66.8657,67.2728,66.2067,67.0693,296980.0
2021-12-10,67.0693,67.5636,66.4587,66.827,356901.0
2021-12-11,67.0693,67.5636,66.4587,66.827,356901.0
2021-12-12,67.0693,67.5636,66.4587,66.827,356901.0
2021-12-13,66.3908,67.2243,65.9934,66.4587,422887.0
2021-12-14,66.4974,67.5732,65.4119,65.5088,416311.0
2021-12-15,65.2762,65.6203,63.8903,65.3828,430441.0
2021-12-16,66.2454,66.2454,64.8788,65.6154,1405823.0
2021-12-17,65.2278,67.2728,65.0339,65.9547,825121.0
2021-12-18,65.2278,67.2728,65.0339,65.9547,825121.0
2021-12-19,65.2278,67.2728,65.0339,65.9547,825121.0
2021-12-20,65.4216,65.6833,63.677,65.063,429640.0
2021-12-21,65.9062,67.1371,65.6736,66.575,376104.0
2021-12-22,66.4199,67.3309,66.4199,67.2825,315414.0
2021-12-23,67.3891,68.2129,67.3891,67.8059,288699.0
2021-12-24,67.3891,68.2129,67.3891,67.8059,288699.0
2021-12-25,67.3891,68.2129,67.3891,67.8059,288699.0
2021-12-26,67.3891,68.2129,67.3891,67.8059,288699.0
2021-12-27,68.0191,68.1645,67.331,67.9222,294941.0
2021-12-28,67.7089,68.2517,67.3988,67.3988,374312.0
2021-12-29,67.5732,67.9319,67.0402,67.6023,335767.0
2021-12-30,67.6023,69.3194,67.6023,68.3971,293297.0
2021-12-31,68.3098,68.8235,67.6314,67.6314,307733.0
2022-01-01,68.3098,68.8235,67.6314,67.6314,307733.0
2022-01-02,68.3098,68.8235,67.6314,67.6314,307733.0
2022-01-03,67.6411,69.25,67.1371,67.9415,489467.0
2022-01-04,68.4358,68.8156,67.3019,67.3019,462468.0
2022-01-05,67.9997,68.0627,65.6542,66.1485,704651.0
2022-01-06,66.7785,67.4521,66.2357,66.3908,455264.0
2022-01-07,66.4102,66.7979,65.2665,65.7027,826587.0
2022-01-08,66.4102,66.7979,65.2665,65.7027,826587.0
2022-01-09,66.4102,66.7979,65.2665,65.7027,826587.0
2022-01-10,66.1194,66.5459,63.8127,65.1405,763173.0
2022-01-11,65.1793,65.9062,64.7044,65.6542,484749.0
2022-01-12,66.0516,67.3891,65.7414,66.8076,417408.0
2022-01-13,67.4472,68.2711,66.9917,67.4182,394736.0
2022-01-14,67.079,67.5442,65.7802,66.7785,587370.0
2022-01-15,67.079,67.5442,65.7802,66.7785,587370.0
2022-01-16,67.079,67.5442,65.7802,66.7785,587370.0
2022-01-17,67.079,67.5442,65.7802,66.7785,587370.0
2022-01-18,65.7996,66.9626,65.5185,66.1679,712714.0
2022-01-19,66.323,66.8948,65.3344,65.3538,436681.0
2022-01-20,65.4894,66.1194,63.425,63.551,773993.0
2022-01-21,63.4638,63.8999,62.64,62.9792,590220.0
2022-01-22,63.4638,63.8999,62.64,62.9792,590220.0
2022-01-23,63.4638,63.8999,62.64,62.9792,590220.0
2022-01-24,62.514,63.5995,60.9729,63.3863,1352325.0
2022-01-25,63.047,63.9872,62.5198,63.5898,726035.0
2022-01-26,64.2682,64.8304,62.1457,62.6303,792616.0
2022-01-27,62.8823,63.0058,58.6953,59.5191,920578.0
2022-01-28,59.2187,59.9746,58.2107,59.8099,560516.0
2022-01-29,59.2187,59.9746,58.2107,59.8099,560516.0
2022-01-30,59.2187,59.9746,58.2107,59.8099,560516.0
2022-01-31,59.1993,60.8276,59.083,60.7694,933640.0
2022-02-01,60.5659,60.8082,58.5887,59.1024,920712.0
2022-02-02,58.8504,59.994,56.9798,57.823,1001680.0
2022-02-03,57.9296,58.3948,56.5243,56.9023,1017362.0
2022-02-04,56.534,57.7939,55.1674,57.3772,1093672.0
2022-02-05,56.534,57.7939,55.1674,57.3772,1093672.0
2022-02-06,56.534,57.7939,55.1674,57.3772,1093672.0
2022-02-07,56.6987,57.571,56.4807,56.9507,929920.0
2022-02-08,56.9798,59.2187,56.9701,59.0151,1083412.0
2022-02-09,59.364,60.5949,58.1913,58.4336,777060.0
2022-02-10,59.5482,59.8196,57.9102,58.1816,699709.0
2022-02-11,58.1816,59.9989,58.1816,59.209,670145.0
2022-02-12,58.1816,59.9989,58.1816,59.209,670145.0
2022-02-13,58.1816,59.9989,58.1816,59.209,670145.0
2022-02-14,59.4618,59.8119,58.7909,58.927,438662.0
2022-02-15,59.0242,59.8313,58.8686,59.6271,393483.0
2022-02-16,59.4813,60.0987,59.0752,59.5493,364059.0
2022-02-17,58.7228,58.8735,58.1389,58.5672,372299.0
2022-02-18,58.2658,58.9853,57.5948,57.7212,496044.0
2022-02-19,58.2658,58.9853,57.5948,57.7212,496044.0
2022-02-20,58.2658,58.9853,57.5948,57.7212,496044.0
2022-02-21,58.2658,58.9853,57.5948,57.7212,496044.0
2022-02-22,57.0211,57.4684,55.9709,56.4474,859764.0
2022-02-23,56.3501,56.9287,55.1638,55.5236,716850.0
2022-02-24,54.5415,55.65,54.2498,55.4847,970182.0
2022-02-25,55.475,57.5656,55.475,57.0308,654981.0
2022-02-26,55.475,57.5656,55.475,57.0308,654981.0
2022-02-27,55.475,57.5656,55.475,57.0308,654981.0
2022-02-28,56.3501,56.3988,55.3875,56.1557,528199.0
2022-03-01,55.8153,56.3988,54.911,56.3501,623566.0
2022-03-02,56.5544,58.188,56.107,57.5462,657536.0
2022-03-03,57.8185,57.8865,56.6905,57.2934,351657.0
2022-03-04,56.8363,57.4878,56.4474,57.4781,492307.0
2022-03-05,56.8363,57.4878,56.4474,57.4781,492307.0
2022-03-06,56.8363,57.4878,56.4474,57.4781,492307.0
2022-03-07,56.8947,57.5511,56.0584,56.1265,724465.0
2022-03-08,56.3307,56.4474,54.2692,54.454,1332173.0
2022-03-09,55.3389,55.8202,54.5318,54.736,550403.0
2022-03-10,54.1428,54.2984,53.3066,53.9289,1062954.0
2022-03-11,54.4248,54.6874,53.6761,53.8608,483487.0
2022-03-12,54.4248,54.6874,53.6761,53.8608,483487.0
2022-03-13,54.4248,54.6874,53.6761,53.8608,483487.0
2022-03-14,54.0942,54.3276,52.4217,52.6453,525310.0
2022-03-15,52.6453,53.2385,52.3828,52.8398,539815.0
2022-03-16,53.3066,55.0277,53.3066,54.2498,741551.0
2022-03-17,53.8414,53.8414,53.2774,53.6566,624241.0
2022-03-18,53.5691,53.8997,52.6259,53.8317,847316.0
2022-03-19,53.5691,53.8997,52.6259,53.8317,847316.0
2022-03-20,53.5691,53.8997,52.6259,53.8317,847316.0
2022-03-21,53.8317,54.1623,52.8544,53.0635,638057.0
2022-03-22,53.4427,54.5026,53.326,53.9483,382356.0
2022-03-23,53.8705,53.9581,53.3455,53.9386,407981.0
2022-03-24,53.8997,54.2692,53.3746,53.5886,410739.0
2022-03-25,53.7052,53.7928,52.0716,52.2467,321978.0
2022-03-26,53.7052,53.7928,52.0716,52.2467,321978.0
2022-03-27,53.7052,53.7928,52.0716,52.2467,321978.0
2022-03-28,51.9452,52.9273,51.3618,52.9176,461297.0
2022-03-29,53.3357,53.7636,52.7037,53.7247,639961.0
2022-03-30,53.8705,54.6485,52.5286,52.8009,415716.0
2022-03-31,52.9273,53.1024,51.7216,51.7313,361836.0
2022-04-01,51.9258,52.1689,50.895,51.6049,372526.0
2022-04-02,51.9258,52.1689,50.895,51.6049,372526.0
2022-04-03,51.9258,52.1689,50.895,51.6049,372526.0
2022-04-04,51.2548,51.4493,50.2243,51.002,445945.0
2022-04-05,50.7881,51.1965,49.1351,49.2809,965460.0
2022-04-06,49.0183,49.2614,46.8888,46.9179,1232692.0
2022-04-07,46.8207,47.7056,45.6636,45.8775,1108370.0
2022-04-08,45.4885,46.7721,44.6328,45.8969,1048058.0
2022-04-09,45.4885,46.7721,44.6328,45.8969,1048058.0
2022-04-10,45.4885,46.7721,44.6328,45.8969,1048058.0
2022-04-11,45.7997,47.5403,45.7316,45.9942,1233648.0
2022-04-12,45.5955,46.4706,45.1093,45.1287,850405.0
2022-04-13,45.1676,47.409,45.1287,47.3069,725426.0
2022-04-14,47.4625,47.939,46.3151,46.3928,571129.0
2022-04-15,47.4625,47.939,46.3151,46.3928,571129.0
2022-04-16,47.4625,47.939,46.3151,46.3928,571129.0
2022-04-17,47.4625,47.939,46.3151,46.3928,571129.0
2022-04-18,46.247,46.8985,45.8386,46.0914,358184.0
2022-04-19,46.1595,47.2777,45.9747,47.0346,472488.0
2022-04-20,47.2972,49.0767,47.2972,48.571,552649.0
2022-04-21,49.1447,49.5531,48.3376,48.7558,465265.0
2022-04-22,48.4057,48.6196,46.7235,47.0638,498975.0
2022-04-23,48.4057,48.6196,46.7235,47.0638,498975.0
2022-04-24,48.4057,48.6196,46.7235,47.0638,498975.0
2022-04-25,46.1886,48.5613,46.0428,48.5321,548536.0
2022-04-26,47.9681,48.3863,45.6149,45.7316,790861.0
2022-04-27,45.5469,46.7137,44.8078,45.8678,749032.0
2022-04-28,46.5193,48.3279,46.0817,48.2307,568599.0
2022-04-29,48.0362,49.1253,47.1027,47.2194,581528.0
2022-04-30,48.0362,49.1253,47.1027,47.2194,581528.0
2022-05-01,48.0362,49.1253,47.1027,47.2194,581528.0
2022-05-02,47.161,47.9195,46.1157,46.9957,832433.0
2022-05-03,47.1999,49.0572,47.1999,48.3863,644209.0
2022-05-04,48.6099,49.4752,46.9666,49.4073,847331.0
2022-05-05,48.8238,49.5434,46.5873,47.0346,1096912.0
2022-05-06,47.2972,47.9973,45.5955,47.0735,919999.0
2022-05-07,47.2972,47.9973,45.5955,47.0735,919999.0
2022-05-08,47.2972,47.9973,45.5955,47.0735,919999.0
2022-05-09,45.8483,46.8888,45.2746,46.2178,979573.0
2022-05-10,46.4901,46.879,43.4173,45.3621,1249761.0
2022-05-11,45.0996,45.965,43.4951,43.6507,821698.0
2022-05-12,43.5146,44.5161,43.0284,43.8257,891093.0
2022-05-13,43.9327,44.8856,43.5535,44.6912,629919.0
2022-05-14,43.9327,44.8856,43.5535,44.6912,629919.0
2022-05-15,43.9327,44.8856,43.5535,44.6912,629919.0
2022-05-16,44.0466,44.8572,43.8024,44.4861,548384.0
2022-05-17,45.1307,46.2343,45.0184,46.0975,706663.0
2022-05-18,45.8046,46.7031,45.0428,45.4041,512724.0
2022-05-19,44.8084,45.9803,44.8084,45.3455,657133.0
2022-05-20,45.9706,46.6933,44.7107,46.537,781153.0
2022-05-21,45.9706,46.6933,44.7107,46.537,781153.0
2022-05-22,45.9706,46.6933,44.7107,46.537,781153.0
2022-05-23,47.3476,48.5489,46.8691,48.2462,677328.0
2022-05-24,48.002,48.8712,47.3476,48.4024,552999.0
2022-05-25,47.6016,47.9532,45.8339,47.1035,558498.0
2022-05-26,47.289,49.3669,47.289,49.047,415277.0
2022-05-27,49.0568,49.2716,48.498,49.0958,334603.0
2022-05-28,49.0568,49.2716,48.498,49.0958,334603.0
2022-05-29,49.0568,49.2716,48.498,49.0958,334603.0
2022-05-30,49.0568,49.2716,48.498,49.0958,334603.0
2022-05-31,48.8712,49.1642,47.8164,47.875,476502.0
2022-06-01,47.6797,48.1876,46.5566,47.7969,469770.0
2022-06-02,48.002,49.506,47.6113,49.3009,405543.0
2022-06-03,48.9982,49.213,47.5625,47.6699,383991.0
2022-06-04,48.9982,49.213,47.5625,47.6699,383991.0
2022-06-05,48.9982,49.213,47.5625,47.6699,383991.0
2022-06-06,48.168,49.2814,47.6113,48.1485,377007.0
2022-06-07,47.4648,48.8175,47.4648,48.422,298692.0
2022-06-08,47.8946,48.7833,47.4258,48.1485,225738.0
2022-06-09,48.2364,48.7638,47.582,48.1387,544476.0
2022-06-10,47.2597,48.2559,45.1697,45.2772,522254.0
2022-06-11,47.2597,48.2559,45.1697,45.2772,522254.0
2022-06-12,47.2597,48.2559,45.1697,45.2772,522254.0
2022-06-13,44.0661,44.5371,42.2105,42.2984,722285.0
2022-06-14,42.4156,42.6598,40.7162,41.0385,591676.0
2022-06-15,41.2925,42.6598,40.2328,40.8823,1056587.0
2022-06-16,40.101,40.267,38.4651,38.802,772409.0
2022-06-17,38.9876,40.2963,37.6301,40.1498,914770.0
2022-06-18,38.9876,40.2963,37.6301,40.1498,914770.0
2022-06-19,38.9876,40.2963,37.6301,40.1498,914770.0
2022-06-20,38.9876,40.2963,37.6301,40.1498,914770.0
2022-06-21,40.5404,41.4097,40.0814,41.1167,579756.0
2022-06-22,40.7553,42.606,40.5014,41.2632,568538.0
2022-06-23,41.0483,42.23,40.8432,42.0152,428074.0
2022-06-24,42.2691,43.5094,42.2691,42.9332,552705.0
2022-06-25,42.2691,43.5094,42.2691,42.9332,552705.0
2022-06-26,42.2691,43.5094,42.2691,42.9332,552705.0
2022-06-27,43.2262,44.3494,42.6793,43.3532,383048.0
2022-06-28,43.3336,44.3494,42.6305,42.6695,320467.0
2022-06-29,42.65,42.8942,42.0445,42.65,323665.0
2022-06-30,41.8101,43.3922,41.7173,42.6891,489836.0
2022-07-01,42.6402,44.5544,42.3765,44.5447,782605.0
2022-07-02,42.6402,44.5544,42.3765,44.5447,782605.0
2022-07-03,42.6402,44.5544,42.3765,44.5447,782605.0
2022-07-04,42.6402,44.5544,42.3765,44.5447,782605.0
2022-07-05,43.7829,45.2967,43.1969,45.2869,407589.0
2022-07-06,45.2576,46.078,44.3494,44.6033,313653.0
2022-07-07,44.9256,46.1854,44.9207,45.7362,324872.0
2022-07-08,45.3553,46.4491,45.3553,46.1561,353939.0
2022-07-09,45.3553,46.4491,45.3553,46.1561,353939.0
2022-07-10,45.3553,46.4491,45.3553,46.1561,353939.0
2022-07-11,45.3455,46.2538,45.3455,45.5213,221611.0
2022-07-12,45.6678,47.4453,45.6678,46.7617,394435.0
2022-07-13,46.1561,47.499,45.6874,47.0254,380938.0
2022-07-14,45.9217,46.537,45.1893,46.2733,313746.0
2022-07-15,47.1816,47.5723,46.0096,46.8007,358414.0
2022-07-16,47.1816,47.5723,46.0096,46.8007,358414.0
2022-07-17,47.1816,47.5723,46.0096,46.8007,358414.0
2022-07-18,47.3672,47.8457,46.7665,47.1621,272418.0
2022-07-19,47.5039,49.1886,47.5039,48.8224,282632.0
2022-07-20,48.8224,50.0627,48.6563,49.7697,279010.0
2022-07-21,49.7697,50.9124,49.4572,50.8147,279151.0
2022-07-22,50.5803,51.4788,50.3166,50.8733,347768.0
2022-07-23,50.5803,51.4788,50.3166,50.8733,347768.0
2022-07-24,50.5803,51.4788,50.3166,50.8733,347768.0
2022-07-25,51.0198,51.4398,50.5559,51.1566,212219.0
2022-07-26,50.9515,51.137,50.3215,50.7561,221283.0
2022-07-27,51.4495,52.7973,51.3128,52.7094,317538.0
2022-07-28,52.7485,53.9692,52.436,53.7349,405921.0
2022-07-29,53.94,54.1597,52.8168,53.5103,377789.0
2022-07-30,53.94,54.1597,52.8168,53.5103,377789.0
2022-07-31,53.94,54.1597,52.8168,53.5103,377789.0
2022-08-01,53.2075,53.8765,52.2211,53.5689,401123.0
2022-08-02,53.5005,53.6763,51.4202,51.4202,571808.0
2022-08-03,55.2292,57.4754,54.9166,55.7761,1019729.0
2022-08-04,55.8933,55.8933,54.3306,54.7115,451827.0
2022-08-05,54.5162,54.5846,53.1977,54.1158,335310.0
2022-08-06,54.5162,54.5846,53.1977,54.1158,335310.0
