,IP US Equity,IP US Equity,IP US Equity,IP US Equity,IP US Equity
2021-05-04,48.8135,49.9208,48.7556,49.896,2513668.0
2021-05-05,49.7307,50.5323,49.3754,50.177,2316014.0
2021-05-06,50.4662,51.0612,49.9539,51.0199,1993026.0
2021-05-07,50.5571,51.0612,50.2927,50.9372,1255924.0
2021-05-08,50.5571,51.0612,50.2927,50.9372,1255924.0
2021-05-09,50.5571,51.0612,50.2927,50.9372,1255924.0
2021-05-10,51.4,51.9537,51.0694,51.3008,2044850.0
2021-05-11,51.243,51.871,50.9372,51.7967,2817205.0
2021-05-12,51.9041,51.9371,50.1687,50.3588,3141174.0
2021-05-13,50.1439,52.1023,50.0448,51.6644,2940249.0
2021-05-14,51.6727,52.1603,51.5653,51.7719,1495839.0
2021-05-15,51.6727,52.1603,51.5653,51.7719,1495839.0
2021-05-16,51.6727,52.1603,51.5653,51.7719,1495839.0
2021-05-17,51.6644,53.3998,51.6644,52.9701,5225534.0
2021-05-18,52.8709,52.9205,52.2181,52.4082,3839798.0
2021-05-19,52.0446,52.3834,51.2926,51.9867,2567067.0
2021-05-20,51.9619,52.1107,51.0199,51.9537,2494341.0
2021-05-21,52.1603,52.6561,51.8256,52.4991,2441139.0
2021-05-22,52.1603,52.6561,51.8256,52.4991,2441139.0
2021-05-23,52.1603,52.6561,51.8256,52.4991,2441139.0
2021-05-24,53.0031,53.375,52.78,53.218,3467505.0
2021-05-25,53.2015,53.6229,52.5404,52.5404,3799118.0
2021-05-26,52.6341,53.0507,52.026,52.7757,3158419.0
2021-05-27,52.9007,53.7546,52.7424,53.1423,7366277.0
2021-05-28,52.9007,53.109,52.1884,52.5675,2674685.0
2021-05-29,52.9007,53.109,52.1884,52.5675,2674685.0
2021-05-30,52.9007,53.109,52.1884,52.5675,2674685.0
2021-05-31,52.9007,53.109,52.1884,52.5675,2674685.0
2021-06-01,53.4505,53.5588,52.6591,53.1756,2123969.0
2021-06-02,53.3089,53.3089,52.5341,52.6758,1952110.0
2021-06-03,52.6591,53.6921,52.4758,53.4755,2479074.0
2021-06-04,53.8587,54.3753,53.5588,53.8587,2360855.0
2021-06-05,53.8587,54.3753,53.5588,53.8587,2360855.0
2021-06-06,53.8587,54.3753,53.5588,53.8587,2360855.0
2021-06-07,54.0587,54.142,52.9257,53.0923,2921255.0
2021-06-08,52.984,53.6338,52.6591,53.4422,1766657.0
2021-06-09,53.3006,53.5172,52.6758,52.7174,1989538.0
2021-06-10,53.159,53.3172,52.2926,52.3425,1634317.0
2021-06-11,53.009,53.1423,52.3842,53.0257,2363815.0
2021-06-12,53.009,53.1423,52.3842,53.0257,2363815.0
2021-06-13,53.009,53.1423,52.3842,53.0257,2363815.0
2021-06-14,53.1173,53.2756,51.7094,51.901,2824078.0
2021-06-15,51.9177,53.0922,51.7177,52.6424,2796882.0
2021-06-16,52.5008,52.6175,51.5178,51.8427,1709257.0
2021-06-17,51.8427,51.8927,49.4934,50.1765,3426609.0
2021-06-18,49.4101,49.8183,49.1768,49.3434,5381932.0
2021-06-19,49.4101,49.8183,49.1768,49.3434,5381932.0
2021-06-20,49.4101,49.8183,49.1768,49.3434,5381932.0
2021-06-21,49.86,51.0846,49.7766,50.8513,2172980.0
2021-06-22,50.968,51.2429,50.5348,50.868,1643502.0
2021-06-23,50.8597,51.0763,50.4848,50.6431,1469089.0
2021-06-24,50.943,50.968,50.2765,50.6347,1577048.0
2021-06-25,50.743,51.2429,50.4764,50.5514,2338603.0
2021-06-26,50.743,51.2429,50.4764,50.5514,2338603.0
2021-06-27,50.743,51.2429,50.4764,50.5514,2338603.0
2021-06-28,50.893,51.0513,50.3098,50.5764,2366014.0
2021-06-29,50.918,51.4095,50.314,50.5597,1331403.0
2021-06-30,50.4265,51.1679,50.3681,51.0763,1799984.0
2021-07-01,51.4095,51.6511,50.8763,51.2179,2054755.0
2021-07-02,51.2345,51.2345,50.5847,51.0846,1755731.0
2021-07-03,51.2345,51.2345,50.5847,51.0846,1755731.0
2021-07-04,51.2345,51.2345,50.5847,51.0846,1755731.0
2021-07-05,51.2345,51.2345,50.5847,51.0846,1755731.0
2021-07-06,51.0013,51.1846,49.8016,50.3015,2283271.0
2021-07-07,49.9849,51.3845,49.9433,51.1679,2637243.0
2021-07-08,50.6347,51.6011,50.2932,51.0929,2259115.0
2021-07-09,51.7927,52.2342,51.6636,51.851,1756747.0
2021-07-10,51.7927,52.2342,51.6636,51.851,1756747.0
2021-07-11,51.7927,52.2342,51.6636,51.851,1756747.0
2021-07-12,51.4511,52.051,50.9346,51.8427,2155756.0
2021-07-13,51.8177,51.951,50.9804,51.1846,1382145.0
2021-07-14,51.1762,51.6761,51.0846,51.1929,1816843.0
2021-07-15,50.718,51.0429,49.6767,49.8933,3871306.0
2021-07-16,50.1099,50.2932,49.1852,49.2601,2658084.0
2021-07-17,50.1099,50.2932,49.1852,49.2601,2658084.0
2021-07-18,50.1099,50.2932,49.1852,49.2601,2658084.0
2021-07-19,48.577,48.7186,47.5856,48.1271,2863988.0
2021-07-20,48.2354,49.2768,48.1271,48.527,2635299.0
2021-07-21,48.9935,49.1518,48.6686,48.7103,2315623.0
2021-07-22,48.7769,48.8852,48.0355,48.2021,1419026.0
2021-07-23,48.3604,48.5104,47.9355,48.3854,1541308.0
2021-07-24,48.3604,48.5104,47.9355,48.3854,1541308.0
2021-07-25,48.3604,48.5104,47.9355,48.3854,1541308.0
2021-07-26,48.4021,48.8852,48.2688,48.6853,2502338.0
2021-07-27,48.6936,49.3268,47.9189,48.9352,1873544.0
2021-07-28,48.8353,49.2268,48.4187,48.7353,2424615.0
2021-07-29,48.5187,48.7353,47.2774,48.3521,3358227.0
2021-07-30,48.1855,48.677,47.619,48.1188,3464259.0
2021-07-31,48.1855,48.677,47.619,48.1188,3464259.0
2021-08-01,48.1855,48.677,47.619,48.1188,3464259.0
2021-08-02,48.2854,49.2518,47.8127,47.9105,2161515.0
2021-08-03,48.1022,49.1102,47.6523,48.9102,2083641.0
2021-08-04,48.6686,48.7436,48.0272,48.0855,1570692.0
2021-08-05,48.3771,48.7103,47.7023,47.8356,1995390.0
2021-08-06,48.0772,48.527,47.9522,48.2271,1729992.0
2021-08-07,48.0772,48.527,47.9522,48.2271,1729992.0
2021-08-08,48.0772,48.527,47.9522,48.2271,1729992.0
2021-08-09,48.2271,49.2018,48.0688,48.8436,4453020.0
2021-08-10,48.8852,50.1682,48.8519,49.6683,2823716.0
2021-08-11,49.9266,50.2598,49.6683,50.0349,2343111.0
2021-08-12,50.0182,50.1432,49.3518,49.9183,2059477.0
2021-08-13,50.0548,50.1556,49.5675,49.7607,1682552.0
2021-08-14,50.0548,50.1556,49.5675,49.7607,1682552.0
2021-08-15,50.0548,50.1556,49.5675,49.7607,1682552.0
2021-08-16,49.5254,50.101,48.87,49.9792,2260476.0
2021-08-17,49.8447,49.8531,48.9793,49.5254,1962962.0
2021-08-18,49.2397,50.1556,49.1053,49.1977,1680834.0
2021-08-19,48.7566,49.2818,48.4415,48.87,1541044.0
2021-08-20,48.7692,49.6683,48.618,49.3742,1447472.0
2021-08-21,48.7692,49.6683,48.618,49.3742,1447472.0
2021-08-22,48.7692,49.6683,48.618,49.3742,1447472.0
2021-08-23,49.6263,49.6263,48.87,49.1221,2010043.0
2021-08-24,49.2734,49.7019,49.1641,49.5002,1093769.0
2021-08-25,49.3574,50.2649,49.2061,49.9708,1387047.0
2021-08-26,49.9876,49.9876,49.5086,49.6347,1273717.0
2021-08-27,49.8363,50.6892,49.8363,50.5254,1631422.0
2021-08-28,49.8363,50.6892,49.8363,50.5254,1631422.0
2021-08-29,49.8363,50.6892,49.8363,50.5254,1631422.0
2021-08-30,50.6766,50.6934,49.8111,49.8868,1892785.0
2021-08-31,49.8447,50.643,49.8195,50.4917,2679182.0
2021-09-01,50.5758,50.6052,49.8531,50.2817,1378563.0
2021-09-02,50.4749,50.6929,50.3111,50.6682,1359385.0
2021-09-03,50.6598,50.7432,50.1472,50.3489,1657190.0
2021-09-04,50.6598,50.7432,50.1472,50.3489,1657190.0
2021-09-05,50.6598,50.7432,50.1472,50.3489,1657190.0
2021-09-06,50.6598,50.7432,50.1472,50.3489,1657190.0
2021-09-07,49.9708,50.1044,49.1557,49.3238,3143804.0
2021-09-08,49.0549,49.433,48.912,49.1305,2077618.0
2021-09-09,49.0297,49.6514,48.9583,49.2229,1507208.0
2021-09-10,49.4918,49.8973,49.0171,49.0297,1641957.0
2021-09-11,49.4918,49.8973,49.0171,49.0297,1641957.0
2021-09-12,49.4918,49.8973,49.0171,49.0297,1641957.0
2021-09-13,49.3826,49.6851,49.0213,49.2397,2049141.0
2021-09-14,49.2986,49.3742,48.4415,48.5255,2023165.0
2021-09-15,48.4499,48.8532,48.3239,48.6852,2290822.0
2021-09-16,48.8784,49.0223,48.6011,48.618,2059317.0
2021-09-17,48.4667,48.6264,47.3239,47.5592,4572250.0
2021-09-18,48.4667,48.6264,47.3239,47.5592,4572250.0
2021-09-19,48.4667,48.6264,47.3239,47.5592,4572250.0
2021-09-20,46.6433,47.013,46.0467,46.9542,2666259.0
2021-09-21,47.1727,47.2231,46.2568,46.3996,1786620.0
2021-09-22,46.8366,47.5676,46.7667,47.1643,2169021.0
2021-09-23,47.5508,48.4457,47.4416,47.9793,1733457.0
2021-09-24,47.9793,48.4835,47.7357,47.8701,1736159.0
2021-09-25,47.9793,48.4835,47.7357,47.8701,1736159.0
2021-09-26,47.9793,48.4835,47.7357,47.8701,1736159.0
2021-09-27,47.7273,48.5129,47.7273,48.1726,1778384.0
2021-09-28,48.4331,48.618,47.8491,47.9121,1660028.0
2021-09-29,47.9121,48.3407,47.6525,48.0298,1869398.0
2021-09-30,48.2818,48.3071,46.9374,46.9878,2885180.0
2021-10-01,47.2984,47.6312,46.5353,47.2629,2733037.0
2021-10-02,47.2984,47.6312,46.5353,47.2629,2733037.0
2021-10-03,47.2984,47.6312,46.5353,47.2629,2733037.0
2021-10-04,47.0411,48.0172,47.0411,47.7688,3177277.0
2021-10-05,47.822,48.5231,47.4049,48.2213,2075747.0
2021-10-06,47.9285,48.2923,47.121,47.9462,1889873.0
2021-10-07,48.3323,48.6473,48.0882,48.1503,1505262.0
2021-10-08,47.964,48.5319,47.964,48.2657,2437498.0
2021-10-09,47.964,48.5319,47.964,48.2657,2437498.0
2021-10-10,47.964,48.5319,47.964,48.2657,2437498.0
2021-10-11,48.5852,49.8275,48.5408,49.4726,2307475.0
2021-10-12,49.2418,50.076,48.949,49.4637,1938604.0
2021-10-13,49.1886,50.1994,47.9729,49.0555,3041187.0
2021-10-14,49.4193,49.69,48.736,49.5258,2271736.0
2021-10-15,49.02,49.1176,46.6595,47.2807,7205880.0
2021-10-16,49.02,49.1176,46.6595,47.2807,7205880.0
2021-10-17,49.02,49.1176,46.6595,47.2807,7205880.0
2021-10-18,47.0145,47.3517,46.766,46.9169,3698126.0
2021-10-19,46.3312,46.5876,45.9052,46.1981,3824667.0
2021-10-20,46.1537,47.7688,46.1537,47.5025,2790392.0
2021-10-21,47.4582,47.7333,46.8015,47.1742,1679654.0
2021-10-22,47.4315,47.8841,46.9923,47.0588,2279705.0
2021-10-23,47.4315,47.8841,46.9923,47.0588,2279705.0
2021-10-24,47.4315,47.8841,46.9923,47.0588,2279705.0
2021-10-25,47.1476,47.4848,46.8104,47.0145,1787308.0
2021-10-26,47.1387,47.4227,46.5708,47.0677,2906644.0
2021-10-27,46.0738,46.4377,44.1748,44.5298,5247161.0
2021-10-28,44.441,44.8359,43.9707,44.0949,3791031.0
2021-10-29,44.1215,44.9468,43.9352,44.0772,3188104.0
2021-10-30,44.1215,44.9468,43.9352,44.0772,3188104.0
2021-10-31,44.1215,44.9468,43.9352,44.0772,3188104.0
2021-11-01,43.3584,44.1038,43.0567,43.5714,4283795.0
2021-11-02,43.6867,44.2369,43.3406,43.4382,3939264.0
2021-11-03,43.243,44.3966,43.243,44.2902,3235301.0
2021-11-04,44.1748,44.5475,43.0611,43.2608,2900074.0
2021-11-05,43.4649,44.132,43.3229,43.3673,2259477.0
2021-11-06,43.4649,44.132,43.3229,43.3673,2259477.0
2021-11-07,43.4649,44.132,43.3229,43.3673,2259477.0
2021-11-08,43.6069,44.0106,43.3406,43.7843,3276043.0
2021-11-09,43.6424,43.9796,43.3939,43.7311,2577129.0
2021-11-10,43.8908,44.4588,43.7045,44.1038,3359404.0
2021-11-11,44.2458,44.6185,43.8819,44.5031,2107377.0
2021-11-12,44.568,44.9263,44.0396,44.1381,2452418.0
2021-11-13,44.568,44.9263,44.0396,44.1381,2452418.0
2021-11-14,44.568,44.9263,44.0396,44.1381,2452418.0
2021-11-15,44.2456,44.3173,43.9277,44.2904,2518746.0
2021-11-16,44.2546,44.6397,44.1113,44.1292,2047268.0
2021-11-17,44.0217,44.2008,43.6813,43.8247,2326424.0
2021-11-18,43.7978,44.2367,43.2783,43.5022,2186805.0
2021-11-19,43.0633,43.2335,42.3289,42.6155,2919553.0
2021-11-20,43.0633,43.2335,42.3289,42.6155,2919553.0
2021-11-21,43.0633,43.2335,42.3289,42.6155,2919553.0
2021-11-22,42.6513,43.6724,42.0154,43.3858,3318153.0
2021-11-23,43.5022,43.5291,43.0006,43.2693,1924516.0
2021-11-24,43.3231,43.3231,42.508,42.5886,1892861.0
2021-11-25,43.3231,43.3231,42.508,42.5886,1892861.0
2021-11-26,41.5945,42.8126,41.3616,42.5707,2330731.0
2021-11-27,41.5945,42.8126,41.3616,42.5707,2330731.0
2021-11-28,41.5945,42.8126,41.3616,42.5707,2330731.0
2021-11-29,43.135,43.135,42.2662,42.2931,2721419.0
2021-11-30,41.9259,42.0065,40.551,40.7704,6170672.0
2021-12-01,41.3078,41.8094,40.4211,40.4211,3947405.0
2021-12-02,40.6719,41.3885,40.3674,41.0929,4267639.0
2021-12-03,40.9944,42.1005,40.9944,41.6034,3939343.0
2021-12-04,40.9944,42.1005,40.9944,41.6034,3939343.0
2021-12-05,40.9944,42.1005,40.9944,41.6034,3939343.0
2021-12-06,41.9706,42.5349,41.9662,42.1408,4119916.0
2021-12-07,42.2572,42.3826,41.4288,41.7825,4326557.0
2021-12-08,41.8811,42.2841,41.384,41.5586,11208579.0
2021-12-09,41.3974,41.7915,41.0123,41.3526,4403336.0
2021-12-10,41.6482,41.6482,40.972,41.1018,4555125.0
2021-12-11,41.6482,41.6482,40.972,41.1018,4555125.0
2021-12-12,41.6482,41.6482,40.972,41.1018,4555125.0
2021-12-13,41.0839,41.3078,40.5465,41.0571,4100528.0
2021-12-14,41.1108,41.4422,40.6585,40.7884,6463211.0
2021-12-15,40.8421,41.4601,40.1972,41.3795,5467812.0
2021-12-16,41.5765,42.2214,41.487,42.105,5386534.0
2021-12-17,42.1498,42.2752,40.9765,41.0571,7607863.0
2021-12-18,42.1498,42.2752,40.9765,41.0571,7607863.0
2021-12-19,42.1498,42.2752,40.9765,41.0571,7607863.0
2021-12-20,40.5018,40.7078,39.2926,39.9196,5221040.0
2021-12-21,40.3047,40.9227,40.3047,40.5913,3963322.0
2021-12-22,40.6003,40.8779,40.2241,40.5465,3231660.0
2021-12-23,40.8152,41.2272,40.757,41.0571,2403554.0
2021-12-24,40.8152,41.2272,40.757,41.0571,2403554.0
2021-12-25,40.8152,41.2272,40.757,41.0571,2403554.0
2021-12-26,40.8152,41.2272,40.757,41.0571,2403554.0
2021-12-27,41.0212,41.5497,40.9765,41.4959,1753982.0
2021-12-28,41.4691,41.9167,41.4691,41.8005,2112365.0
2021-12-29,41.6572,42.0781,41.6572,41.8452,1786916.0
2021-12-30,41.9527,42.2662,41.7557,41.8094,1670145.0
2021-12-31,41.7019,42.2483,41.7019,42.0781,1790298.0
2022-01-01,41.7019,42.2483,41.7019,42.0781,1790298.0
2022-01-02,41.7019,42.2483,41.7019,42.0781,1790298.0
2022-01-03,42.4095,42.5886,41.7825,41.9079,2808428.0
2022-01-04,42.1139,43.9188,42.096,43.4126,4110569.0
2022-01-05,43.3768,44.2277,43.35,43.6097,4216128.0
2022-01-06,44.0575,44.1292,43.0544,43.2962,2773861.0
2022-01-07,43.2873,44.1068,43.2398,43.7709,2796079.0
2022-01-08,43.2873,44.1068,43.2398,43.7709,2796079.0
2022-01-09,43.2873,44.1068,43.2398,43.7709,2796079.0
2022-01-10,43.9769,44.2725,43.0006,43.5022,3304481.0
2022-01-11,43.6813,43.8067,43.0365,43.4574,1955136.0
2022-01-12,43.4843,43.744,43.1977,43.4306,2329512.0
2022-01-13,43.6097,44.5501,43.5291,44.156,2639941.0
2022-01-14,43.7888,44.4068,43.538,44.3352,2951118.0
2022-01-15,43.7888,44.4068,43.538,44.3352,2951118.0
2022-01-16,43.7888,44.4068,43.538,44.3352,2951118.0
2022-01-17,43.7888,44.4068,43.538,44.3352,2951118.0
2022-01-18,44.0307,44.2546,43.2783,44.165,2867128.0
2022-01-19,44.3531,44.4785,43.744,44.2008,2647642.0
2022-01-20,43.1171,44.0575,42.6737,43.1439,3592879.0
2022-01-21,43.2066,43.3141,42.1766,42.3558,4181290.0
2022-01-22,43.2066,43.3141,42.1766,42.3558,4181290.0
2022-01-23,43.2066,43.3141,42.1766,42.3558,4181290.0
2022-01-24,41.6213,43.3007,41.5049,43.1977,5386809.0
2022-01-25,42.517,43.2828,41.9796,42.7588,3680423.0
2022-01-26,42.7588,43.4216,41.9796,42.3737,3674012.0
2022-01-27,42.4991,43.3947,41.1377,41.5497,5155407.0
2022-01-28,40.6898,42.3065,40.448,42.2572,5011385.0
2022-01-29,40.6898,42.3065,40.448,42.2572,5011385.0
2022-01-30,40.6898,42.3065,40.448,42.2572,5011385.0
2022-01-31,42.0602,43.4574,41.7915,43.2156,6843578.0
2022-02-01,43.0365,43.516,42.9559,43.0365,3274001.0
2022-02-02,42.9738,43.1708,42.5528,42.7319,2993748.0
2022-02-03,42.8753,43.2425,42.3289,42.5976,2886437.0
2022-02-04,42.517,42.9738,41.8363,41.9079,3013137.0
2022-02-05,42.517,42.9738,41.8363,41.9079,3013137.0
2022-02-06,42.517,42.9738,41.8363,41.9079,3013137.0
2022-02-07,42.1498,42.3558,41.7422,41.7915,2989388.0
2022-02-08,42.1856,42.5044,41.7198,42.2214,2708741.0
2022-02-09,42.4274,42.5976,42.105,42.2393,2125616.0
2022-02-10,42.1319,42.5259,41.6213,41.7467,2720307.0
2022-02-11,41.4959,42.2662,41.4959,41.7019,2852743.0
2022-02-12,41.4959,42.2662,41.4959,41.7019,2852743.0
2022-02-13,41.4959,42.2662,41.4959,41.7019,2852743.0
2022-02-14,41.8005,41.9482,40.9138,41.4064,3315589.0
2022-02-15,41.7825,42.0871,41.4243,41.8542,2769548.0
2022-02-16,41.7019,42.3558,41.272,41.7109,2516098.0
2022-02-17,41.5413,41.8805,41.4282,41.7222,2764460.0
2022-02-18,41.7946,42.5997,41.7131,42.2831,3629563.0
2022-02-19,41.7946,42.5997,41.7131,42.2831,3629563.0
2022-02-20,41.7946,42.5997,41.7131,42.2831,3629563.0
2022-02-21,41.7946,42.5997,41.7131,42.2831,3629563.0
2022-02-22,42.4097,42.853,42.2017,42.4369,3862456.0
2022-02-23,42.5635,42.5635,40.7452,40.8085,4137989.0
2022-02-24,40.0305,40.32,38.8545,39.9762,5724838.0
2022-02-25,40.0486,41.5141,40.0486,41.0889,3919580.0
2022-02-26,40.0486,41.5141,40.0486,41.0889,3919580.0
2022-02-27,40.0486,41.5141,40.0486,41.0889,3919580.0
2022-02-28,40.2657,40.3924,38.8816,39.3792,7338816.0
2022-03-01,38.9902,39.2163,36.9592,37.3347,7282934.0
2022-03-02,37.6694,38.2122,37.2442,38.0041,6100722.0
2022-03-03,38.2936,38.8363,37.9951,38.2031,4532290.0
2022-03-04,37.6061,38.2393,37.407,38.185,4062563.0
2022-03-05,37.6061,38.2393,37.407,38.185,4062563.0
2022-03-06,37.6061,38.2393,37.407,38.185,4062563.0
2022-03-07,38.1217,38.185,37.0451,37.0723,4447155.0
2022-03-08,37.398,38.2936,36.5929,37.6422,4859442.0
2022-03-09,38.5921,38.7369,38.0719,38.1488,3971892.0
2022-03-10,37.6422,38.4386,37.4116,38.0312,3090484.0
2022-03-11,38.3298,38.8092,38.1127,38.3841,2747101.0
2022-03-12,38.3298,38.8092,38.1127,38.3841,2747101.0
2022-03-13,38.3298,38.8092,38.1127,38.3841,2747101.0
2022-03-14,38.8183,38.9811,38.3388,38.4836,3529952.0
2022-03-15,38.7007,39.2796,38.375,39.0716,3206491.0
2022-03-16,39.3792,40.4602,39.2796,39.9491,4003384.0
2022-03-17,39.6234,40.6818,39.6234,40.6818,3199445.0
2022-03-18,40.6004,40.9894,40.1181,40.718,9497981.0
2022-03-19,40.6004,40.9894,40.1181,40.718,9497981.0
2022-03-20,40.6004,40.9894,40.1181,40.718,9497981.0
2022-03-21,40.6818,41.0256,40.1029,40.4919,3040223.0
2022-03-22,41.1613,41.6046,40.4105,40.7904,4265030.0
2022-03-23,40.5462,40.7542,40.3562,40.3743,2462066.0
2022-03-24,40.5914,41.107,40.4466,40.9261,2313082.0
2022-03-25,41.0256,41.9212,40.9985,41.9031,2274463.0
2022-03-26,41.0256,41.9212,40.9985,41.9031,2274463.0
2022-03-27,41.0256,41.9212,40.9985,41.9031,2274463.0
2022-03-28,41.885,41.885,41.0075,41.7222,2255861.0
2022-03-29,42.2017,42.3826,41.8488,42.2378,2190064.0
2022-03-30,42.1202,42.3916,41.8669,41.9664,2091062.0
2022-03-31,41.7765,42.3283,41.677,41.7493,2805106.0
2022-04-01,42.0298,42.084,40.9713,41.885,2401219.0
2022-04-02,42.0298,42.084,40.9713,41.885,2401219.0
2022-04-03,42.0298,42.084,40.9713,41.885,2401219.0
2022-04-04,41.7493,41.8669,41.0528,41.5232,2278188.0
2022-04-05,41.3332,41.9167,41.2608,41.4146,2470912.0
2022-04-06,41.2246,41.4553,40.9804,41.3332,2148124.0
2022-04-07,41.2246,41.3196,40.4828,41.0528,2024170.0
2022-04-08,41.6317,42.3012,41.5684,42.2469,2679503.0
2022-04-09,41.6317,42.3012,41.5684,42.2469,2679503.0
2022-04-10,41.6317,42.3012,41.5684,42.2469,2679503.0
2022-04-11,42.5364,43.5134,42.17,42.2197,2657843.0
2022-04-12,42.0388,42.6268,41.9574,42.1926,2119824.0
2022-04-13,41.8488,42.7263,41.8488,42.5635,1667410.0
2022-04-14,42.6087,43.1244,42.6087,42.9073,1644404.0
2022-04-15,42.6087,43.1244,42.6087,42.9073,1644404.0
2022-04-16,42.6087,43.1244,42.6087,42.9073,1644404.0
2022-04-17,42.6087,43.1244,42.6087,42.9073,1644404.0
2022-04-18,42.9073,43.3958,42.663,42.9344,1445603.0
2022-04-19,43.2058,44.02,42.9706,44.0109,1753869.0
2022-04-20,44.2009,44.9111,44.1195,44.6985,2432825.0
2022-04-21,44.9518,45.4403,44.7708,44.9518,2532312.0
2022-04-22,44.6261,44.6804,43.1425,43.1696,2328284.0
2022-04-23,44.6261,44.6804,43.1425,43.1696,2328284.0
2022-04-24,44.6261,44.6804,43.1425,43.1696,2328284.0
2022-04-25,42.7354,43.1334,41.876,42.9616,2418817.0
2022-04-26,42.8168,43.3144,42.5364,42.5364,3189272.0
2022-04-27,42.7987,43.3867,42.5545,42.8439,2723501.0
2022-04-28,43.7034,44.5085,41.1206,42.9525,5249961.0
2022-04-29,43.2058,43.5405,41.7222,41.8669,4673035.0
2022-04-30,43.2058,43.5405,41.7222,41.8669,4673035.0
2022-05-01,43.2058,43.5405,41.7222,41.8669,4673035.0
2022-05-02,42.1202,42.3916,41.3513,42.1112,2771434.0
2022-05-03,42.1112,42.9027,42.0569,42.3554,2836672.0
2022-05-04,42.473,43.8752,42.3373,43.8662,2791720.0
2022-05-05,43.441,43.8571,42.9073,43.5224,2924817.0
2022-05-06,43.432,43.6943,42.8168,43.5677,2516995.0
2022-05-07,43.432,43.6943,42.8168,43.5677,2516995.0
2022-05-08,43.432,43.6943,42.8168,43.5677,2516995.0
2022-05-09,43.1968,44.1421,43.1018,43.251,4134820.0
2022-05-10,43.6581,43.9928,42.5002,43.2872,3329707.0
2022-05-11,43.2601,44.4814,42.9796,43.1244,3137872.0
2022-05-12,43.242,43.3596,42.2378,43.043,3007997.0
2022-05-13,43.1968,43.8571,42.9344,43.2329,2579050.0
2022-05-14,43.1968,43.8571,42.9344,43.2329,2579050.0
2022-05-15,43.1968,43.8571,42.9344,43.2329,2579050.0
2022-05-16,43.3505,43.6446,42.663,43.3234,3478104.0
2022-05-17,43.9657,44.6171,43.4229,44.4904,2824417.0
2022-05-18,44.1285,44.3773,43.5677,43.7215,3600661.0
2022-05-19,43.2691,43.7576,42.6992,43.2601,3323545.0
2022-05-20,43.6943,43.83,42.2559,42.9525,3943025.0
2022-05-21,43.6943,43.83,42.2559,42.9525,3943025.0
2022-05-22,43.6943,43.83,42.2559,42.9525,3943025.0
2022-05-23,43.4862,43.9838,43.1968,43.5496,2746198.0
2022-05-24,43.251,43.5043,41.677,42.6902,3382869.0
2022-05-25,42.5002,43.4908,42.4097,43.3234,3306572.0
2022-05-26,43.9012,44.6502,43.8098,44.4675,2439386.0
2022-05-27,44.7599,45.043,44.3397,45.043,2695371.0
2022-05-28,44.7599,45.043,44.3397,45.043,2695371.0
2022-05-29,44.7599,45.043,44.3397,45.043,2695371.0
2022-05-30,44.7599,45.043,44.3397,45.043,2695371.0
2022-05-31,44.4675,44.9151,44.0839,44.2574,5324806.0
2022-06-01,44.2118,44.3123,42.8598,43.344,3161428.0
2022-06-02,43.6272,43.7824,42.5219,43.3897,2755656.0
2022-06-03,43.1156,43.4536,42.9329,43.0151,1794375.0
2022-06-04,43.1156,43.4536,42.9329,43.0151,1794375.0
2022-06-05,43.1156,43.4536,42.9329,43.0151,1794375.0
2022-06-06,43.1522,43.5906,42.8233,43.1704,2620628.0
2022-06-07,42.9055,43.8427,42.6536,43.7824,2295461.0
2022-06-08,43.4171,43.6911,43.0425,43.1887,1780377.0
2022-06-09,43.0517,43.1248,42.2478,42.2752,2773006.0
2022-06-10,41.3161,41.4988,40.7863,41.106,3093659.0
2022-06-11,41.3161,41.4988,40.7863,41.106,3093659.0
2022-06-12,41.3161,41.4988,40.7863,41.106,3093659.0
2022-06-13,40.5853,40.631,39.1877,39.4069,3509680.0
2022-06-14,39.3978,40.2199,39.2608,39.8454,3291000.0
2022-06-15,40.4209,40.6767,39.6627,40.2382,4246287.0
2022-06-16,39.4709,39.5805,38.5117,39.0142,4145024.0
2022-06-17,39.1238,39.3795,38.2834,38.6853,7383712.0
2022-06-18,39.1238,39.3795,38.2834,38.6853,7383712.0
2022-06-19,39.1238,39.3795,38.2834,38.6853,7383712.0
2022-06-20,39.1238,39.3795,38.2834,38.6853,7383712.0
2022-06-21,38.3291,38.6579,37.9911,38.256,4216547.0
2022-06-22,37.6074,37.9454,37.1689,37.6714,3271300.0
2022-06-23,37.5343,37.8266,36.9223,37.5617,2576441.0
2022-06-24,37.8723,39.1557,37.7901,39.1329,5164733.0
2022-06-25,37.8723,39.1557,37.7901,39.1329,5164733.0
2022-06-26,37.8723,39.1557,37.7901,39.1329,5164733.0
2022-06-27,39.3065,39.544,38.9319,39.1055,2118193.0
2022-06-28,39.1329,39.6444,38.5757,38.6762,3083850.0
2022-06-29,38.8223,38.9548,38.3839,38.7675,1978057.0
2022-06-30,38.3565,38.6305,37.8906,38.2103,3472115.0
2022-07-01,37.9089,38.5573,37.5069,38.3473,4010548.0
2022-07-02,37.9089,38.5573,37.5069,38.3473,4010548.0
2022-07-03,37.9089,38.5573,37.5069,38.3473,4010548.0
2022-07-04,37.9089,38.5573,37.5069,38.3473,4010548.0
2022-07-05,37.7718,38.0276,36.7305,38.0093,3492645.0
