,PGR US Equity,PGR US Equity,PGR US Equity,PGR US Equity,PGR US Equity
2021-05-03,98.9082,100.0353,98.1697,99.6564,2182265.0
2021-05-04,99.4135,100.2491,99.19,100.2102,3055819.0
2021-05-05,100.22,101.1091,99.6467,100.8613,2297402.0
2021-05-06,101.5415,101.8233,100.871,101.25,2167354.0
2021-05-07,100.8613,102.4354,100.5212,102.2022,2158287.0
2021-05-08,100.8613,102.4354,100.5212,102.2022,2158287.0
2021-05-09,100.8613,102.4354,100.5212,102.2022,2158287.0
2021-05-10,102.5812,104.1164,102.5326,102.7464,2265024.0
2021-05-11,104.3982,104.3982,101.7844,102.105,3404340.0
2021-05-12,102.1245,102.9893,101.6386,101.7941,2683581.0
2021-05-13,101.4443,103.7861,101.1139,103.0476,2210974.0
2021-05-14,103.4946,104.5391,103.2735,104.0679,1573908.0
2021-05-15,103.4946,104.5391,103.2735,104.0679,1573908.0
2021-05-16,103.4946,104.5391,103.2735,104.0679,1573908.0
2021-05-17,104.0679,104.4857,103.4071,103.5431,1437084.0
2021-05-18,103.378,103.65,102.4743,102.9796,1787083.0
2021-05-19,102.3674,102.7075,96.785,98.1406,5700957.0
2021-05-20,96.3624,99.9187,96.1972,99.1511,3446070.0
2021-05-21,99.1705,99.4426,96.2943,96.3332,3469017.0
2021-05-22,99.1705,99.4426,96.2943,96.3332,3469017.0
2021-05-23,99.1705,99.4426,96.2943,96.3332,3469017.0
2021-05-24,96.4109,97.266,94.4287,94.7008,3506377.0
2021-05-25,93.972,95.3955,93.7194,94.5259,3001807.0
2021-05-26,95.449,96.2166,94.6619,95.6142,3201565.0
2021-05-27,95.9251,96.479,95.1283,96.3429,4817258.0
2021-05-28,96.8871,97.2272,96.236,96.2749,2109041.0
2021-05-29,96.8871,97.2272,96.236,96.2749,2109041.0
2021-05-30,96.8871,97.2272,96.236,96.2749,2109041.0
2021-05-31,96.8871,97.2272,96.236,96.2749,2109041.0
2021-06-01,96.6442,97.4798,95.7308,96.4984,2071505.0
2021-06-02,96.7608,97.8102,95.5656,97.6256,2447773.0
2021-06-03,97.4021,98.2766,97.1251,97.13,2051943.0
2021-06-04,97.4215,97.713,96.7365,97.5187,1318244.0
2021-06-05,97.4215,97.713,96.7365,97.5187,1318244.0
2021-06-06,97.4215,97.713,96.7365,97.5187,1318244.0
2021-06-07,95.9543,95.9543,93.1849,93.6611,4923890.0
2021-06-08,93.6805,93.9137,92.7282,93.1461,3198662.0
2021-06-09,93.1655,93.525,92.1064,92.1355,2628785.0
2021-06-10,92.3687,93.0295,90.7654,91.3582,3269462.0
2021-06-11,91.6205,91.7517,90.61,90.9501,2641236.0
2021-06-12,91.6205,91.7517,90.61,90.9501,2641236.0
2021-06-13,91.6205,91.7517,90.61,90.9501,2641236.0
2021-06-14,90.6002,90.7557,89.6869,90.4836,3646977.0
2021-06-15,90.6391,91.4213,89.6577,91.1055,3447552.0
2021-06-16,90.5711,91.8051,89.5218,90.2893,4435868.0
2021-06-17,90.231,90.5995,88.4431,89.2399,4415888.0
2021-06-18,88.2099,89.8618,87.6609,89.6966,9156010.0
2021-06-19,88.2099,89.8618,87.6609,89.6966,9156010.0
2021-06-20,88.2099,89.8618,87.6609,89.6966,9156010.0
2021-06-21,90.0853,92.1064,90.0755,91.9217,4757246.0
2021-06-22,91.8829,92.7088,91.7128,92.2618,2381404.0
2021-06-23,92.223,92.8837,91.9217,92.2327,1923167.0
2021-06-24,92.6214,93.1364,92.2133,92.9809,2643459.0
2021-06-25,93.1655,94.2344,92.7574,94.108,5359099.0
2021-06-26,93.1655,94.2344,92.7574,94.108,5359099.0
2021-06-27,93.1655,94.2344,92.7574,94.108,5359099.0
2021-06-28,94.0303,95.1672,93.6514,94.5745,2395838.0
2021-06-29,94.934,95.9688,94.8854,95.653,2569296.0
2021-06-30,95.7016,96.0611,95.2449,95.4295,2570824.0
2021-07-01,95.7308,96.6733,95.1575,96.0417,2436986.0
2021-07-02,96.168,96.4207,95.653,96.168,1873605.0
2021-07-03,96.168,96.4207,95.653,96.168,1873605.0
2021-07-04,96.168,96.4207,95.653,96.168,1873605.0
2021-07-05,96.168,96.4207,95.653,96.168,1873605.0
2021-07-06,96.1583,96.1972,94.3783,95.1856,2659349.0
2021-07-07,94.9716,96.8002,94.7965,96.4014,2300635.0
2021-07-08,95.526,96.7321,95.2488,95.7984,3565771.0
2021-07-09,97.1698,98.5997,96.275,96.9072,3426354.0
2021-07-10,97.1698,98.5997,96.275,96.9072,3426354.0
2021-07-11,97.1698,98.5997,96.275,96.9072,3426354.0
2021-07-12,96.7808,97.6075,96.2166,97.1504,2487452.0
2021-07-13,96.8294,96.9267,95.0494,95.1175,3251021.0
2021-07-14,95.3218,95.9248,94.0032,94.7868,2377759.0
2021-07-15,87.5404,92.8901,87.1513,92.3551,7070212.0
2021-07-16,90.8572,93.6779,90.4268,93.5515,4555933.0
2021-07-17,90.8572,93.6779,90.4268,93.5515,4555933.0
2021-07-18,90.8572,93.6779,90.4268,93.5515,4555933.0
2021-07-19,92.6858,93.0846,91.1004,91.9855,3959619.0
2021-07-20,92.2384,93.3764,91.47,91.8396,3198126.0
2021-07-21,91.9271,92.7928,91.3824,91.4408,2576104.0
2021-07-22,91.256,91.3289,90.3806,90.8475,3876788.0
2021-07-23,91.1295,92.2287,90.8961,92.1411,2095693.0
2021-07-24,91.1295,92.2287,90.8961,92.1411,2095693.0
2021-07-25,91.1295,92.2287,90.8961,92.1411,2095693.0
2021-07-26,91.8201,92.3697,91.7034,92.0536,1836135.0
2021-07-27,91.8299,93.6196,91.4116,93.2597,2216084.0
2021-07-28,93.2597,93.3278,91.9077,91.9369,2894779.0
2021-07-29,92.3746,93.464,92.1314,93.143,1867218.0
2021-07-30,93.0457,93.3861,92.2578,92.5594,2355115.0
2021-07-31,93.0457,93.3861,92.2578,92.5594,2355115.0
2021-08-01,93.0457,93.3861,92.2578,92.5594,2355115.0
2021-08-02,93.0263,93.6099,92.3454,92.4427,1510599.0
2021-08-03,92.9095,94.1448,92.4135,93.9697,2069866.0
2021-08-04,93.7169,93.7266,92.6372,92.7442,1871120.0
2021-08-05,92.9776,92.9776,91.5916,92.8123,2403014.0
2021-08-06,93.2597,94.7771,92.7928,94.2713,3067688.0
2021-08-07,93.2597,94.7771,92.7928,94.2713,3067688.0
2021-08-08,93.2597,94.7771,92.7928,94.2713,3067688.0
2021-08-09,94.5144,94.923,94.067,94.4658,1522062.0
2021-08-10,94.3005,94.7187,93.6293,93.7169,2120450.0
2021-08-11,93.8628,94.495,93.1614,94.4366,2050723.0
2021-08-12,94.4464,94.8062,93.8919,94.2907,1803137.0
2021-08-13,94.4172,94.5144,93.3861,93.4931,1413398.0
2021-08-14,94.4172,94.5144,93.3861,93.4931,1413398.0
2021-08-15,94.4172,94.5144,93.3861,93.4931,1413398.0
2021-08-16,93.0749,94.5631,92.6275,94.4464,3565154.0
2021-08-17,93.8628,93.8919,91.9758,93.0554,3631895.0
2021-08-18,92.3454,93.639,91.8104,92.9582,3890089.0
2021-08-19,92.8609,94.3199,92.7318,93.571,1750409.0
2021-08-20,93.7363,95.9151,93.3229,94.9035,3638810.0
2021-08-21,93.7363,95.9151,93.3229,94.9035,3638810.0
2021-08-22,93.7363,95.9151,93.3229,94.9035,3638810.0
2021-08-23,94.709,95.526,94.5825,94.6312,1898478.0
2021-08-24,94.7284,95.1175,93.6439,93.9892,1601095.0
2021-08-25,93.9017,94.3491,93.5223,93.5904,1669920.0
2021-08-26,93.532,93.8336,93.1333,93.6001,2663876.0
2021-08-27,93.9114,94.9813,93.3959,94.8257,2913320.0
2021-08-28,93.9114,94.9813,93.3959,94.8257,2913320.0
2021-08-29,93.9114,94.9813,93.3959,94.8257,2913320.0
2021-08-30,94.9035,95.0591,93.4153,93.5223,1922744.0
2021-08-31,93.7071,94.6409,93.4251,93.7071,2547139.0
2021-09-01,93.6099,93.9892,92.5886,93.7752,1872277.0
2021-09-02,93.8044,94.3977,93.357,93.7169,2193893.0
2021-09-03,93.5418,94.0378,92.8901,93.6001,1405349.0
2021-09-04,93.5418,94.0378,92.8901,93.6001,1405349.0
2021-09-05,93.5418,94.0378,92.8901,93.6001,1405349.0
2021-09-06,93.5418,94.0378,92.8901,93.6001,1405349.0
2021-09-07,93.1138,93.2792,91.5575,91.684,1803517.0
2021-09-08,91.684,92.1509,91.4797,91.7132,2279778.0
2021-09-09,91.6062,91.8882,90.6432,90.6724,2095846.0
2021-09-10,90.721,91.2025,89.8262,90.5751,1943187.0
2021-09-11,90.721,91.2025,89.8262,90.5751,1943187.0
2021-09-12,90.721,91.2025,89.8262,90.5751,1943187.0
2021-09-13,91.0906,91.7618,90.4292,91.4311,2506698.0
2021-09-14,91.3435,91.6548,90.3709,90.6529,2455915.0
2021-09-15,90.7599,91.149,90.0888,90.7599,2546211.0
2021-09-16,90.8183,90.8183,90.011,90.4487,1482103.0
2021-09-17,90.1374,90.4195,89.6521,90.0791,4029654.0
2021-09-18,90.1374,90.4195,89.6521,90.0791,4029654.0
2021-09-19,90.1374,90.4195,89.6521,90.0791,4029654.0
2021-09-20,89.4274,89.9429,88.6492,89.69,2250407.0
2021-09-21,89.8651,90.7113,89.5149,89.5538,1882078.0
2021-09-22,90.2152,90.225,89.3107,89.5246,1894868.0
2021-09-23,89.7484,89.9526,88.9799,89.0675,2424553.0
2021-09-24,89.4176,89.7678,88.8049,89.0578,1690076.0
2021-09-25,89.4176,89.7678,88.8049,89.0578,1690076.0
2021-09-26,89.4176,89.7678,88.8049,89.0578,1690076.0
2021-09-27,88.9605,89.7678,88.1726,88.2018,2154998.0
2021-09-28,88.1726,88.5131,87.4237,87.8808,3803847.0
2021-09-29,87.2778,89.476,87.2778,88.6492,2531324.0
2021-09-30,89.0091,89.5003,87.8808,87.9197,2472874.0
2021-10-01,88.2213,89.1356,87.2291,88.4547,2685782.0
2021-10-02,88.2213,89.1356,87.2291,88.4547,2685782.0
2021-10-03,88.2213,89.1356,87.2291,88.4547,2685782.0
2021-10-04,88.4158,88.9994,87.4626,87.8419,2831078.0
2021-10-05,88.4644,89.1502,88.0073,88.766,2973346.0
2021-10-06,88.6199,89.9734,88.2986,89.8468,2269736.0
2021-10-07,90.2266,90.879,88.6783,88.7465,3075224.0
2021-10-08,88.8536,89.3259,87.948,88.542,2023645.0
2021-10-09,88.8536,89.3259,87.948,88.542,2023645.0
2021-10-10,88.8536,89.3259,87.948,88.542,2023645.0
2021-10-11,88.6783,90.0026,88.6783,88.8049,1842101.0
2021-10-12,88.8147,89.0484,87.6072,88.1428,2356694.0
2021-10-13,88.0552,88.542,87.1496,88.4349,1887916.0
2021-10-14,87.8799,88.7843,87.0035,87.6462,3635121.0
2021-10-15,88.1525,89.8468,87.5196,88.8536,3179671.0
2021-10-16,88.1525,89.8468,87.5196,88.8536,3179671.0
2021-10-17,88.1525,89.8468,87.5196,88.8536,3179671.0
2021-10-18,88.6004,88.6589,87.578,87.9675,2419356.0
2021-10-19,88.4933,90.2947,88.2207,90.1876,2674140.0
2021-10-20,90.4895,92.0572,90.3775,92.0183,2562084.0
2021-10-21,92.2228,92.3006,90.8449,92.1449,3149827.0
2021-10-22,92.398,93.956,92.1935,93.1089,2542795.0
2021-10-23,92.398,93.956,92.1935,93.1089,2542795.0
2021-10-24,92.398,93.956,92.1935,93.1089,2542795.0
2021-10-25,93.1186,94.1118,92.7096,93.8197,2235521.0
2021-10-26,93.8781,94.3552,93.6152,93.7223,1989675.0
2021-10-27,93.9852,93.9852,91.7261,91.8235,1739304.0
2021-10-28,92.067,93.3036,91.9404,93.177,1314999.0
2021-10-29,93.3718,93.4643,92.1838,92.3883,2128165.0
2021-10-30,93.3718,93.4643,92.1838,92.3883,2128165.0
2021-10-31,93.3718,93.4643,92.1838,92.3883,2128165.0
2021-11-01,92.3493,92.5928,90.6356,92.213,1945385.0
2021-11-02,92.4272,92.4467,91.7359,92.1351,2053921.0
2021-11-03,91.9988,92.992,91.3464,92.6512,2139654.0
2021-11-04,92.2325,93.4497,91.658,92.0864,3018366.0
2021-11-05,92.3688,94.141,92.1059,93.3231,2170212.0
2021-11-06,92.3688,94.141,92.1059,93.3231,2170212.0
2021-11-07,92.3688,94.141,92.1059,93.3231,2170212.0
2021-11-08,93.4204,94.0729,93.031,93.8781,2074445.0
2021-11-09,93.4886,93.8294,92.2374,92.9433,2807868.0
2021-11-10,92.992,93.7223,92.7388,93.1965,1693984.0
2021-11-11,92.6122,93.586,92.398,93.3425,1566873.0
2021-11-12,93.4983,93.9073,92.7973,93.6444,1778882.0
2021-11-13,93.4983,93.9073,92.7973,93.6444,1778882.0
2021-11-14,93.4983,93.9073,92.7973,93.6444,1778882.0
2021-11-15,93.9171,93.956,91.249,91.5119,2304233.0
2021-11-16,91.6288,92.583,91.3659,91.4145,2256225.0
2021-11-17,91.1614,91.6677,88.3181,88.3473,4601689.0
2021-11-18,88.133,89.3697,87.5001,88.3375,2663514.0
2021-11-19,87.9773,88.8341,87.3054,87.9286,2581429.0
2021-11-20,87.9773,88.8341,87.3054,87.9286,2581429.0
2021-11-21,87.9773,88.8341,87.3054,87.9286,2581429.0
2021-11-22,88.2304,90.4019,88.1038,89.6326,2659941.0
2021-11-23,90.4505,92.2568,89.6716,92.0377,3257578.0
2021-11-24,91.9501,93.3864,91.5119,93.1283,2449619.0
2021-11-25,91.9501,93.3864,91.5119,93.1283,2449619.0
2021-11-26,91.8722,93.3864,91.5898,92.1059,1817423.0
2021-11-27,91.8722,93.3864,91.5898,92.1059,1817423.0
2021-11-28,91.8722,93.3864,91.5898,92.1059,1817423.0
2021-11-29,92.7096,93.1089,90.9472,92.4759,2134011.0
2021-11-30,91.6775,92.1741,90.0124,90.4992,6405102.0
2021-12-01,91.4924,92.8557,90.6648,90.6842,2961527.0
2021-12-02,91.1419,94.3358,90.9082,93.4789,2787058.0
2021-12-03,93.6055,93.7807,91.6969,92.7194,2605771.0
2021-12-04,93.6055,93.7807,91.6969,92.7194,2605771.0
2021-12-05,93.6055,93.7807,91.6969,92.7194,2605771.0
2021-12-06,93.8976,94.5792,93.4399,94.2481,2788372.0
2021-12-07,94.6035,94.8616,93.771,94.2676,2876846.0
2021-12-08,94.3942,94.7253,92.3883,92.622,2397350.0
2021-12-09,91.8819,93.065,91.6385,92.7486,2584794.0
2021-12-10,93.2452,93.3912,92.252,92.5636,2385848.0
2021-12-11,93.2452,93.3912,92.252,92.5636,2385848.0
2021-12-12,93.2452,93.3912,92.252,92.5636,2385848.0
2021-12-13,92.2228,94.735,92.1449,94.1508,3029795.0
2021-12-14,94.3163,95.4263,94.1605,94.5889,2939407.0
2021-12-15,95.4263,100.4606,95.1732,99.1363,5645211.0
2021-12-16,98.5228,101.0448,98.5034,100.3145,4065453.0
2021-12-17,100.4923,101.0852,98.5457,99.771,5848271.0
2021-12-18,100.4923,101.0852,98.5457,99.771,5848271.0
2021-12-19,100.4923,101.0852,98.5457,99.771,5848271.0
2021-12-20,99.0102,100.4627,98.1011,100.3145,2560750.0
2021-12-21,100.8184,101.8757,99.4746,100.018,3429445.0
2021-12-22,100.1465,100.1465,98.9015,99.9588,1629655.0
2021-12-23,100.2947,100.9963,99.8698,100.0477,2133269.0
2021-12-24,100.2947,100.9963,99.8698,100.0477,2133269.0
2021-12-25,100.2947,100.9963,99.8698,100.0477,2133269.0
2021-12-26,100.2947,100.9963,99.8698,100.0477,2133269.0
2021-12-27,100.2552,102.1129,100.1712,102.0931,1306118.0
2021-12-28,102.0734,102.8342,102.0289,102.1228,1833643.0
2021-12-29,102.1919,103.348,102.1919,102.7354,1785499.0
2021-12-30,102.9923,103.4132,101.7374,101.8263,1165170.0
2021-12-31,102.0042,102.4587,101.4113,101.4311,1347574.0
2022-01-01,102.0042,102.4587,101.4113,101.4311,1347574.0
2022-01-02,102.0042,102.4587,101.4113,101.4311,1347574.0
2022-01-03,101.2828,101.6089,100.1169,100.7888,2088662.0
2022-01-04,101.0259,101.4014,100.275,100.9469,2773019.0
2022-01-05,101.184,102.8095,101.0111,101.6682,2731712.0
2022-01-06,103.32,104.2547,102.8947,104.1014,3669772.0
2022-01-07,104.4179,108.0973,103.9926,107.9885,4861024.0
2022-01-08,104.4179,108.0973,103.9926,107.9885,4861024.0
2022-01-09,104.4179,108.0973,103.9926,107.9885,4861024.0
2022-01-10,108.483,109.4702,107.4346,108.7995,5015076.0
2022-01-11,109.1655,109.6996,106.307,107.7313,4137560.0
2022-01-12,107.1478,109.2446,107.1478,108.6512,3486932.0
2022-01-13,108.8094,109.6254,107.7709,108.0676,2662552.0
2022-01-14,107.8302,108.7402,107.3555,108.5523,2993685.0
2022-01-15,107.8302,108.7402,107.3555,108.5523,2993685.0
2022-01-16,107.8302,108.7402,107.3555,108.5523,2993685.0
2022-01-17,107.8302,108.7402,107.3555,108.5523,2993685.0
2022-01-18,108.3446,108.7798,106.8412,108.671,3228422.0
2022-01-19,108.3742,108.6512,106.3367,106.4554,2578384.0
2022-01-20,106.673,107.7115,105.7334,106.0004,2506969.0
2022-01-21,106.7027,107.5731,106.3961,106.8412,4086789.0
2022-01-22,106.7027,107.5731,106.3961,106.8412,4086789.0
2022-01-23,106.7027,107.5731,106.3961,106.8412,4086789.0
2022-01-24,107.1972,109.9172,105.6938,108.6809,5949734.0
2022-01-25,108.4534,109.215,106.5246,108.1072,3371547.0
2022-01-26,110.6294,110.6294,104.1311,106.4554,4566778.0
2022-01-27,106.9796,108.8391,105.7927,106.4653,3107656.0
2022-01-28,106.7719,107.5434,105.6857,107.5335,3020675.0
2022-01-29,106.7719,107.5434,105.6857,107.5335,3020675.0
2022-01-30,106.7719,107.5434,105.6857,107.5335,3020675.0
2022-01-31,106.6829,107.6027,105.7433,107.4742,2589150.0
2022-02-01,107.0686,107.0686,105.4762,106.9203,2646307.0
2022-02-02,106.6137,108.5819,106.5345,108.2852,2330846.0
2022-02-03,108.5028,109.304,107.5731,108.5028,1974873.0
2022-02-04,108.2951,108.943,107.306,107.8797,1895450.0
2022-02-05,108.2951,108.943,107.306,107.8797,1895450.0
2022-02-06,108.2951,108.943,107.306,107.8797,1895450.0
2022-02-07,108.1369,108.5424,106.95,107.9094,2229243.0
2022-02-08,108.3248,108.5028,107.2961,108.0083,2552056.0
2022-02-09,107.8105,108.4731,107.039,107.2467,1735590.0
2022-02-10,106.6433,107.1873,104.9124,105.3476,3173228.0
2022-02-11,105.1399,106.3367,104.3684,105.041,2925845.0
2022-02-12,105.1399,106.3367,104.3684,105.041,2925845.0
2022-02-13,105.1399,106.3367,104.3684,105.041,2925845.0
2022-02-14,104.2102,105.3674,102.9738,105.0509,3541027.0
2022-02-15,105.5454,106.4455,104.3388,104.6256,2224344.0
2022-02-16,104.5267,106.8115,104.2102,104.9223,2490401.0
2022-02-17,104.6849,104.8333,103.2705,104.0816,2347468.0
2022-02-18,103.9926,105.7235,103.8442,105.2487,5612209.0
2022-02-19,103.9926,105.7235,103.8442,105.2487,5612209.0
2022-02-20,103.9926,105.7235,103.8442,105.2487,5612209.0
2022-02-21,103.9926,105.7235,103.8442,105.2487,5612209.0
2022-02-22,105.6542,106.5148,104.2992,105.0905,1991656.0
2022-02-23,105.4861,105.5949,103.3793,103.4783,1964949.0
2022-02-24,102.3012,102.7859,99.7098,101.7572,3184869.0
2022-02-25,101.5199,106.1389,101.5199,106.0697,2206198.0
2022-02-26,101.5199,106.1389,101.5199,106.0697,2206198.0
2022-02-27,101.5199,106.1389,101.5199,106.0697,2206198.0
2022-02-28,102.598,105.5553,102.598,104.774,2841879.0
2022-03-01,104.0816,104.7146,102.0639,102.1133,3738883.0
2022-03-02,102.1331,104.1706,102.1232,103.775,2181643.0
2022-03-03,104.1904,105.1102,103.6464,103.9332,1797549.0
2022-03-04,102.8848,106.0796,102.2122,106.0202,2018262.0
2022-03-05,102.8848,106.0796,102.2122,106.0202,2018262.0
2022-03-06,102.8848,106.0796,102.2122,106.0202,2018262.0
2022-03-07,105.0015,107.4939,104.0717,105.3575,3138364.0
2022-03-08,105.2685,107.6225,102.6178,102.6276,3411022.0
2022-03-09,103.2903,104.4575,101.1786,102.9639,2447839.0
2022-03-10,102.7068,104.0618,102.3408,103.5277,1943740.0
2022-03-11,103.3695,105.585,103.3398,104.3882,1652611.0
2022-03-12,103.3695,105.585,103.3398,104.3882,1652611.0
2022-03-13,103.3695,105.585,103.3398,104.3882,1652611.0
2022-03-14,105.7037,106.6928,104.2646,104.5564,2019659.0
2022-03-15,105.4762,106.3664,104.2893,106.1389,1776289.0
2022-03-16,106.2279,106.7719,102.8749,104.9817,2716219.0
2022-03-17,105.0608,108.7402,104.8036,108.3248,2261762.0
2022-03-18,109.8678,110.3128,107.9588,110.0062,3946707.0
2022-03-19,109.8678,110.3128,107.9588,110.0062,3946707.0
2022-03-20,109.8678,110.3128,107.9588,110.0062,3946707.0
2022-03-21,110.5601,112.3009,109.6996,110.9558,1977889.0
2022-03-22,111.6382,112.3108,110.5997,112.113,2316110.0
2022-03-23,112.202,113.3691,111.5294,112.7559,1935198.0
2022-03-24,113.0328,113.7351,112.2712,112.8548,2185261.0
2022-03-25,112.9537,115.466,112.8944,115.3968,1965262.0
2022-03-26,112.9537,115.466,112.8944,115.3968,1965262.0
2022-03-27,112.9537,115.466,112.8944,115.3968,1965262.0
2022-03-28,115.7232,115.9407,114.6747,115.6045,1836059.0
2022-03-29,115.7924,116.0397,113.6168,114.922,1628655.0
2022-03-30,115.1297,115.9111,114.2593,115.8913,1650329.0
2022-03-31,115.7429,116.2968,112.7163,112.746,3354091.0
2022-04-01,112.8944,114.0714,112.1822,113.9329,1735059.0
2022-04-02,112.8944,114.0714,112.1822,113.9329,1735059.0
2022-04-03,112.8944,114.0714,112.1822,113.9329,1735059.0
2022-04-04,113.745,114.8033,112.6768,112.8548,2307012.0
2022-04-05,112.9735,114.645,112.568,112.9834,1946603.0
2022-04-06,113.0922,115.775,112.9437,115.6958,2850295.0
2022-04-07,115.8245,118.8785,114.4584,118.3291,5093511.0
2022-04-08,118.3984,118.9626,116.7798,117.3193,3215993.0
2022-04-09,118.3984,118.9626,116.7798,117.3193,3215993.0
2022-04-10,118.3984,118.9626,116.7798,117.3193,3215993.0
2022-04-11,117.3985,117.8935,116.3828,117.2401,2851871.0
2022-04-12,116.2007,116.7056,113.8248,114.1416,2417278.0
2022-04-13,113.8545,114.4485,112.231,112.7655,2208461.0
2022-04-14,111.1519,112.1419,109.7561,110.9836,3918261.0
2022-04-15,111.1519,112.1419,109.7561,110.9836,3918261.0
2022-04-16,111.1519,112.1419,109.7561,110.9836,3918261.0
2022-04-17,111.1519,112.1419,109.7561,110.9836,3918261.0
2022-04-18,108.4889,109.6555,107.8106,108.5384,2221551.0
2022-04-19,108.4592,110.3303,107.796,110.0333,2639144.0
2022-04-20,110.5183,112.033,110.261,111.9043,2147663.0
2022-04-21,112.4488,115.0424,111.7756,111.8845,2824975.0
2022-04-22,111.439,111.5776,107.1426,107.2515,2263679.0
2022-04-23,111.439,111.5776,107.1426,107.2515,2263679.0
2022-04-24,111.439,111.5776,107.1426,107.2515,2263679.0
2022-04-25,107.103,109.7709,105.9349,109.4492,2662072.0
2022-04-26,108.4097,109.8798,107.3208,107.3208,2502352.0
2022-04-27,107.7366,108.2019,105.628,105.8755,3365356.0
2022-04-28,106.608,109.5086,105.2815,109.3106,2696503.0
2022-04-29,108.5582,108.6077,106.1428,106.2814,2771063.0
2022-04-30,108.5582,108.6077,106.1428,106.2814,2771063.0
2022-05-01,108.5582,108.6077,106.1428,106.2814,2771063.0
2022-05-02,107.0733,109.37,106.2319,109.2215,4227740.0
2022-05-03,109.4393,112.1221,109.2512,111.1024,3121976.0
2022-05-04,111.4588,114.7454,110.751,114.6762,2960149.0
2022-05-05,113.8248,114.498,110.4392,111.2806,2202892.0
2022-05-06,110.8747,111.8152,107.2218,108.3603,3653168.0
2022-05-07,110.8747,111.8152,107.2218,108.3603,3653168.0
2022-05-08,110.8747,111.8152,107.2218,108.3603,3653168.0
2022-05-09,108.3998,109.073,106.7763,107.6574,2743711.0
2022-05-10,109.0631,109.8254,106.4348,107.1822,3449634.0
2022-05-11,106.6872,109.0334,106.3011,106.7862,2404361.0
2022-05-12,106.9248,107.9346,105.8755,107.7069,3275904.0
2022-05-13,108.4592,108.6176,106.024,106.7367,2253009.0
2022-05-14,108.4592,108.6176,106.024,106.7367,2253009.0
2022-05-15,108.4592,108.6176,106.024,106.7367,2253009.0
2022-05-16,107.4,109.761,107.2317,108.6473,4149931.0
2022-05-17,108.8453,110.2511,106.2418,110.0729,2947233.0
2022-05-18,109.9739,112.2607,108.6671,110.7757,3545103.0
2022-05-19,109.6769,110.2362,107.5386,109.3106,3130368.0
2022-05-20,109.6571,110.2412,107.5188,109.8749,3812858.0
2022-05-21,109.6571,110.2412,107.5188,109.8749,3812858.0
2022-05-22,109.6571,110.2412,107.5188,109.8749,3812858.0
2022-05-23,111.3301,112.6566,110.2319,111.8053,2087596.0
2022-05-24,111.8053,113.904,110.4392,113.5773,2698818.0
2022-05-25,113.3397,115.5869,112.6566,114.4584,4408206.0
2022-05-26,115.1711,116.3937,114.3,115.6364,3339706.0
2022-05-27,115.8443,119.1705,115.4285,119.1309,3107949.0
2022-05-28,115.8443,119.1705,115.4285,119.1309,3107949.0
2022-05-29,115.8443,119.1705,115.4285,119.1309,3107949.0
2022-05-30,115.8443,119.1705,115.4285,119.1309,3107949.0
2022-05-31,118.1806,119.2695,116.9827,118.1806,8747249.0
2022-06-01,117.8539,118.1608,116.0126,117.2797,2979444.0
2022-06-02,118.1806,118.5469,116.7452,118.1806,2131464.0
2022-06-03,117.3094,118.5667,117.0421,117.9133,1575397.0
2022-06-04,117.3094,118.5667,117.0421,117.9133,1575397.0
2022-06-05,117.3094,118.5667,117.0421,117.9133,1575397.0
2022-06-06,119.0616,119.3339,118.4578,118.8637,1992438.0
2022-06-07,118.1014,120.1407,117.7252,119.9724,3117495.0
2022-06-08,119.6457,119.7249,117.5866,118.4281,2159670.0
2022-06-09,118.2499,118.7053,114.3099,114.3792,2344632.0
2022-06-10,112.6566,113.6614,111.6766,112.4191,2020282.0
2022-06-11,112.6566,113.6614,111.6766,112.4191,2020282.0
2022-06-12,112.6566,113.6614,111.6766,112.4191,2020282.0
2022-06-13,110.5975,113.7852,110.3204,112.3993,2852676.0
2022-06-14,112.8744,113.4684,110.5579,111.2806,2595192.0
2022-06-15,111.9142,113.1912,109.9442,111.439,2280043.0
2022-06-16,109.9046,110.8648,108.7364,109.1027,2304964.0
2022-06-17,109.1324,109.964,107.7663,108.4592,4699609.0
2022-06-18,109.1324,109.964,107.7663,108.4592,4699609.0
2022-06-19,109.1324,109.964,107.7663,108.4592,4699609.0
2022-06-20,109.1324,109.964,107.7663,108.4592,4699609.0
2022-06-21,109.8155,111.3499,109.2908,111.0529,2918239.0
2022-06-22,110.2511,112.1765,109.9739,110.7262,2463988.0
2022-06-23,111.3697,111.8449,107.5485,108.6473,3162007.0
2022-06-24,110.261,115.2008,109.4987,114.8246,10282346.0
2022-06-25,110.261,115.2008,109.4987,114.8246,10282346.0
2022-06-26,110.261,115.2008,109.4987,114.8246,10282346.0
2022-06-27,114.7751,115.681,113.8347,115.3889,1938369.0
2022-06-28,116.0621,117.1708,114.1119,114.2604,3272272.0
2022-06-29,114.8939,115.6018,112.3696,112.4983,2177521.0
2022-06-30,111.9241,115.2305,111.1222,115.1018,3913778.0
2022-07-01,115.2206,117.7549,114.5376,117.2896,2895186.0
2022-07-02,115.2206,117.7549,114.5376,117.2896,2895186.0
2022-07-03,115.2206,117.7549,114.5376,117.2896,2895186.0
2022-07-04,115.2206,117.7549,114.5376,117.2896,2895186.0
