,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity
2021-05-06,43.1105,44.1537,42.917,43.9434,2065568.0
2021-05-07,43.6742,45.3737,42.9254,45.2643,2328898.0
2021-05-08,43.6742,45.3737,42.9254,45.2643,2328898.0
2021-05-09,43.6742,45.3737,42.9254,45.2643,2328898.0
2021-05-10,45.3821,45.6093,44.4987,44.5323,2029321.0
2021-05-11,43.7499,44.2231,42.6225,43.4554,1745993.0
2021-05-12,43.2619,43.4302,41.6465,41.8569,1701031.0
2021-05-13,41.6634,42.9001,41.554,42.6982,1481692.0
2021-05-14,43.2451,43.346,42.5636,43.2703,1249604.0
2021-05-15,43.2451,43.346,42.5636,43.2703,1249604.0
2021-05-16,43.2451,43.346,42.5636,43.2703,1249604.0
2021-05-17,43.2787,43.5942,42.9085,43.4554,1194152.0
2021-05-18,43.304,43.548,42.959,43.0179,1316835.0
2021-05-19,42.0672,42.3196,41.4194,42.084,2015123.0
2021-05-20,42.0672,42.164,41.2847,41.8484,2042505.0
2021-05-21,42.1682,42.8454,42.0756,42.4963,1539059.0
2021-05-22,42.1682,42.8454,42.0756,42.4963,1539059.0
2021-05-23,42.1682,42.8454,42.0756,42.4963,1539059.0
2021-05-24,42.7319,42.7361,42.0756,42.1934,1084961.0
2021-05-25,42.2439,42.715,41.6129,41.8989,1412939.0
2021-05-26,41.798,42.5299,41.3689,42.5047,1658473.0
2021-05-27,43.1021,43.7162,43.0156,43.2619,3860061.0
2021-05-28,43.5236,43.5742,42.6414,43.2957,1285732.0
2021-05-29,43.5236,43.5742,42.6414,43.2957,1285732.0
2021-05-30,43.5236,43.5742,42.6414,43.2957,1285732.0
2021-05-31,43.5236,43.5742,42.6414,43.2957,1285732.0
2021-06-01,43.7346,44.8658,43.3801,44.7054,1518890.0
2021-06-02,46.6384,46.7895,44.3593,45.0852,2203628.0
2021-06-03,45.0093,46.8917,44.7391,45.8365,2948639.0
2021-06-04,45.8365,46.3008,45.6769,45.9631,1952883.0
2021-06-05,45.8365,46.3008,45.6769,45.9631,1952883.0
2021-06-06,45.8365,46.3008,45.6769,45.9631,1952883.0
2021-06-07,45.9209,45.9969,44.5365,44.832,1976396.0
2021-06-08,44.4943,45.33,44.1482,45.2372,1514356.0
2021-06-09,45.1443,45.3174,44.6969,44.8404,1367236.0
2021-06-10,45.2119,45.2625,43.9034,44.106,1387905.0
2021-06-11,44.3593,44.7096,44.182,44.6632,1113218.0
2021-06-12,44.3593,44.7096,44.182,44.6632,1113218.0
2021-06-13,44.3593,44.7096,44.182,44.6632,1113218.0
2021-06-14,44.545,44.7307,43.7135,43.8697,1271261.0
2021-06-15,43.8781,44.0216,43.3463,43.971,1184409.0
2021-06-16,43.7937,43.9161,42.958,43.3716,1525181.0
2021-06-17,43.4898,44.334,41.1009,41.7425,2289130.0
2021-06-18,41.2275,41.236,39.9613,40.1639,3302755.0
2021-06-19,41.2275,41.236,39.9613,40.1639,3302755.0
2021-06-20,41.2275,41.236,39.9613,40.1639,3302755.0
2021-06-21,40.5185,41.2275,40.4425,40.9405,1885084.0
2021-06-22,40.9405,41.2951,40.6029,40.9321,2159255.0
2021-06-23,41.1009,41.2782,40.6957,40.8899,1415806.0
2021-06-24,41.4808,41.6158,40.6957,41.1684,1494135.0
2021-06-25,41.4639,41.7171,40.9659,41.3204,2523130.0
2021-06-26,41.4639,41.7171,40.9659,41.3204,2523130.0
2021-06-27,41.4639,41.7171,40.9659,41.3204,2523130.0
2021-06-28,41.2613,41.312,40.1217,40.4509,1330522.0
2021-06-29,40.7717,41.2444,40.4087,40.8224,1183963.0
2021-06-30,40.6451,41.1516,40.51,40.9743,1296773.0
2021-07-01,41.4217,41.81,40.8392,41.4723,1311382.0
2021-07-02,41.4977,41.4977,40.8562,41.4723,1148864.0
2021-07-03,41.4977,41.4977,40.8562,41.4723,1148864.0
2021-07-04,41.4977,41.4977,40.8562,41.4723,1148864.0
2021-07-05,41.4977,41.4977,40.8562,41.4723,1148864.0
2021-07-06,41.1769,41.2529,39.6828,40.3665,2112374.0
2021-07-07,40.0626,40.3918,38.8314,39.7334,1588868.0
2021-07-08,38.923,40.018,38.5948,39.3536,1730602.0
2021-07-09,40.2483,40.6873,39.9445,40.3496,1578234.0
2021-07-10,40.2483,40.6873,39.9445,40.3496,1578234.0
2021-07-11,40.2483,40.6873,39.9445,40.3496,1578234.0
2021-07-12,40.0626,40.7962,39.6743,40.6198,1686415.0
2021-07-13,40.6113,40.7295,40.0035,40.147,1793617.0
2021-07-14,40.2399,40.6873,39.7925,40.0457,1756462.0
2021-07-15,39.6743,40.1977,39.5308,39.9529,1827312.0
2021-07-16,40.1217,40.1808,38.7458,38.8049,1729574.0
2021-07-17,40.1217,40.1808,38.7458,38.8049,1729574.0
2021-07-18,40.1217,40.1808,38.7458,38.8049,1729574.0
2021-07-19,37.8594,38.4166,37.4627,38.1464,2303712.0
2021-07-20,38.1464,39.8009,38.1464,39.6997,1805865.0
2021-07-21,40.1555,40.7801,39.9107,40.0795,1427588.0
2021-07-22,39.8347,39.8347,39.0581,39.2269,1562788.0
2021-07-23,39.649,39.7925,39.2016,39.6743,1289213.0
2021-07-24,39.649,39.7925,39.2016,39.6743,1289213.0
2021-07-25,39.649,39.7925,39.2016,39.6743,1289213.0
2021-07-26,39.8094,40.375,39.7756,40.3074,1233266.0
2021-07-27,40.0289,40.5311,39.7545,39.9867,1459677.0
2021-07-28,40.0457,40.5353,39.7587,40.2652,879339.0
2021-07-29,40.797,41.5399,40.5269,41.2782,1342226.0
2021-07-30,40.9321,41.7509,40.797,41.3457,1841523.0
2021-07-31,40.9321,41.7509,40.797,41.3457,1841523.0
2021-08-01,40.9321,41.7509,40.797,41.3457,1841523.0
2021-08-02,41.6496,42.1899,40.9912,41.1853,1445563.0
2021-08-03,41.2951,41.8691,40.7042,41.6665,2021588.0
2021-08-04,41.6665,41.8184,39.362,39.4717,2959488.0
2021-08-05,39.8094,40.2483,39.151,39.2691,1620084.0
2021-08-06,39.2523,39.5899,38.3828,38.4419,2849424.0
2021-08-07,39.2523,39.5899,38.3828,38.4419,2849424.0
2021-08-08,39.2523,39.5899,38.3828,38.4419,2849424.0
2021-08-09,38.2984,38.8386,37.8763,38.4757,1792464.0
2021-08-10,38.3575,38.7458,38.0198,38.712,1328805.0
2021-08-11,38.7289,39.611,38.3322,39.5055,1505655.0
2021-08-12,39.5055,39.9022,38.8471,39.0581,1390104.0
2021-08-13,39.1256,39.3367,38.4166,38.501,1037210.0
2021-08-14,39.1256,39.3367,38.4166,38.501,1037210.0
2021-08-15,39.1256,39.3367,38.4166,38.501,1037210.0
2021-08-16,38.0958,38.5854,37.6737,38.4925,1377225.0
2021-08-17,37.9101,38.1296,36.9773,37.7244,1973779.0
2021-08-18,37.564,38.0198,37.3361,37.3614,1128220.0
2021-08-19,36.838,37.0997,35.6478,35.8926,1702591.0
2021-08-20,35.5043,35.9559,35.2764,35.8588,1552546.0
2021-08-21,35.5043,35.9559,35.2764,35.8588,1552546.0
2021-08-22,35.5043,35.9559,35.2764,35.8588,1552546.0
2021-08-23,36.0952,36.1881,35.7491,35.7913,2587975.0
2021-08-24,36.0361,36.7367,35.901,36.627,1807670.0
2021-08-25,36.8127,37.0828,36.1703,36.416,1780082.0
2021-08-26,36.2809,36.4412,35.7069,35.901,1564045.0
2021-08-27,36.053,36.8549,35.901,36.7114,1444887.0
2021-08-28,36.053,36.8549,35.901,36.7114,1444887.0
2021-08-29,36.053,36.8549,35.901,36.7114,1444887.0
2021-08-30,36.8634,36.8971,36.264,36.264,1113528.0
2021-08-31,36.3572,36.5945,36.0564,36.1708,2381217.0
2021-09-01,36.1284,36.2471,35.4716,36.0691,1697981.0
2021-09-02,36.1708,36.781,35.7979,36.7725,1689060.0
2021-09-03,36.8488,36.8657,36.4589,36.5606,952357.0
2021-09-04,36.8488,36.8657,36.4589,36.5606,952357.0
2021-09-05,36.8488,36.8657,36.4589,36.5606,952357.0
2021-09-06,36.8488,36.8657,36.4589,36.5606,952357.0
2021-09-07,36.4335,36.9335,36.2725,36.4928,1123462.0
2021-09-08,36.264,36.3996,35.4674,35.7979,1076080.0
2021-09-09,35.5521,36.3911,35.5013,36.103,1584863.0
2021-09-10,36.3572,36.6115,36.0521,36.3233,1452828.0
2021-09-11,36.3572,36.6115,36.0521,36.3233,1452828.0
2021-09-12,36.3572,36.6115,36.0521,36.3233,1452828.0
2021-09-13,36.7556,37.3064,36.5013,37.0946,1496358.0
2021-09-14,37.2386,37.3319,36.1962,36.3996,1484081.0
2021-09-15,36.5776,37.1539,36.3064,37.0607,1539164.0
2021-09-16,36.8573,36.8996,35.7555,36.6369,2251484.0
2021-09-17,36.3572,36.6284,35.781,36.3742,3607906.0
2021-09-18,36.3572,36.6284,35.781,36.3742,3607906.0
2021-09-19,36.3572,36.6284,35.781,36.3742,3607906.0
2021-09-20,34.4419,35.0691,34.1351,35.0521,2443979.0
2021-09-21,35.1877,35.5182,34.7216,35.2216,2575058.0
2021-09-22,35.7555,36.5734,35.6877,36.1877,1780731.0
2021-09-23,36.7386,37.8798,36.4505,37.0861,2944960.0
2021-09-24,37.1539,37.8531,36.9166,37.1454,1917746.0
2021-09-25,37.1539,37.8531,36.9166,37.1454,1917746.0
2021-09-26,37.1539,37.8531,36.9166,37.1454,1917746.0
2021-09-27,37.103,37.9844,36.9759,37.5268,2006331.0
2021-09-28,37.8912,38.1878,37.2471,37.9081,2412944.0
2021-09-29,37.9081,38.2217,37.1729,37.4929,1065792.0
2021-09-30,37.5522,37.6878,36.6115,36.62,1716589.0
2021-10-01,36.9844,37.5014,36.4759,37.1454,1093837.0
2021-10-02,36.9844,37.5014,36.4759,37.1454,1093837.0
2021-10-03,36.9844,37.5014,36.4759,37.1454,1093837.0
2021-10-04,37.3573,37.942,37.2725,37.7556,1905920.0
2021-10-05,37.7895,38.6921,37.3827,38.4166,2031815.0
2021-10-06,37.8742,38.1285,36.3318,37.1624,2471737.0
2021-10-07,37.8742,39.2218,37.781,38.798,1964554.0
2021-10-08,39.0862,40.2472,38.9845,39.5353,1905411.0
2021-10-09,39.0862,40.2472,38.9845,39.5353,1905411.0
2021-10-10,39.0862,40.2472,38.9845,39.5353,1905411.0
2021-10-11,39.4336,40.5015,39.3319,39.7641,1600074.0
2021-10-12,39.8319,40.3065,39.637,40.1031,1678205.0
2021-10-13,39.9506,40.154,39.1455,39.9336,1702778.0
2021-10-14,40.1709,40.6794,39.9633,40.671,1350786.0
2021-10-15,41.1795,41.2557,39.7557,39.8574,2394502.0
2021-10-16,41.1795,41.2557,39.7557,39.8574,2394502.0
2021-10-17,41.1795,41.2557,39.7557,39.8574,2394502.0
2021-10-18,39.6285,39.8065,38.5291,38.8997,2708487.0
2021-10-19,38.9845,39.3365,38.7302,38.8319,1829246.0
2021-10-20,37.9759,39.2218,37.8069,38.798,2599960.0
2021-10-21,38.7726,39.065,38.4335,38.9675,1222950.0
2021-10-22,39.1709,39.3828,38.1878,38.2048,1180171.0
2021-10-23,39.1709,39.3828,38.1878,38.2048,1180171.0
2021-10-24,39.1709,39.3828,38.1878,38.2048,1180171.0
2021-10-25,38.476,38.7217,38.1115,38.5522,1335175.0
2021-10-26,38.637,38.6539,37.1242,37.3234,1764958.0
2021-10-27,37.2641,38.3488,36.7217,37.8912,1496323.0
2021-10-28,38.2048,38.459,38.0183,38.4166,964689.0
2021-10-29,38.3488,38.8573,38.0183,38.1963,1808890.0
2021-10-30,38.3488,38.8573,38.0183,38.1963,1808890.0
2021-10-31,38.3488,38.8573,38.0183,38.1963,1808890.0
2021-11-01,38.4929,39.4929,38.4929,39.4845,1310882.0
2021-11-02,39.5523,40.1116,39.0523,39.8743,3000477.0
2021-11-03,38.9845,40.2642,38.137,39.8404,3551797.0
2021-11-04,40.5099,41.0184,39.3319,39.4675,2622769.0
2021-11-05,39.9591,40.3828,39.5014,39.7472,2133763.0
2021-11-06,39.9591,40.3828,39.5014,39.7472,2133763.0
2021-11-07,39.9591,40.3828,39.5014,39.7472,2133763.0
2021-11-08,39.8404,40.2048,39.3828,39.637,1870389.0
2021-11-09,39.637,39.993,39.1963,39.4082,1304076.0
2021-11-10,39.2472,40.404,39.1709,39.8404,1539490.0
2021-11-11,40.0099,40.3065,39.8065,40.0353,1530100.0
2021-11-12,40.2896,41.0269,40.1031,40.8913,1712823.0
2021-11-13,40.2896,41.0269,40.1031,40.8913,1712823.0
2021-11-14,40.2896,41.0269,40.1031,40.8913,1712823.0
2021-11-15,41.2218,41.2854,40.7049,41.1456,1406998.0
2021-11-16,41.5269,41.6285,41.0015,41.0184,1837269.0
2021-11-17,41.01,41.2133,40.1879,40.654,1472032.0
2021-11-18,40.7557,40.8744,39.5438,39.654,3029856.0
2021-11-19,39.3446,39.6624,38.6158,38.8658,3304144.0
2021-11-20,39.3446,39.6624,38.6158,38.8658,3304144.0
2021-11-21,39.3446,39.6624,38.6158,38.8658,3304144.0
2021-11-22,38.9845,40.6455,38.6455,40.154,2310141.0
2021-11-23,40.1625,41.0693,39.8658,40.4591,1887534.0
2021-11-24,40.0014,40.3489,39.7472,39.8319,1197818.0
2021-11-25,40.0014,40.3489,39.7472,39.8319,1197818.0
2021-11-26,38.4336,38.5631,37.3064,38.3319,1708191.0
2021-11-27,38.4336,38.5631,37.3064,38.3319,1708191.0
2021-11-28,38.4336,38.5631,37.3064,38.3319,1708191.0
2021-11-29,39.1794,39.2896,37.6497,37.9759,1950610.0
2021-11-30,37.6016,37.9504,36.7509,36.819,3002645.0
2021-12-01,37.8058,38.4864,36.4362,36.4447,2571106.0
2021-12-02,36.8955,37.8654,36.6999,37.6612,1758178.0
2021-12-03,37.5166,37.8058,36.836,37.3294,1303802.0
2021-12-04,37.5166,37.8058,36.836,37.3294,1303802.0
2021-12-05,37.5166,37.8058,36.836,37.3294,1303802.0
2021-12-06,37.7122,38.7246,37.4272,38.1036,1492132.0
2021-12-07,38.7161,39.167,38.6182,38.7501,1283766.0
2021-12-08,38.8607,39.5413,38.7756,39.3031,1200497.0
2021-12-09,39.1159,39.4349,38.8777,39.235,1245780.0
2021-12-10,39.7114,39.805,38.8692,39.1925,1477211.0
2021-12-11,39.7114,39.805,38.8692,39.1925,1477211.0
2021-12-12,39.7114,39.805,38.8692,39.1925,1477211.0
2021-12-13,39.1329,39.252,38.0951,38.1206,1375624.0
2021-12-14,37.8569,38.4694,37.8396,37.9419,1518442.0
2021-12-15,37.7803,38.0525,36.9721,37.993,1598575.0
2021-12-16,38.4864,38.8607,37.6016,37.6187,1217885.0
2021-12-17,37.3039,37.7973,36.836,37.1167,3702636.0
2021-12-18,37.3039,37.7973,36.836,37.1167,3702636.0
2021-12-19,37.3039,37.7973,36.836,37.1167,3702636.0
2021-12-20,36.266,36.6573,35.2111,35.696,2479847.0
2021-12-21,36.0703,36.4957,35.9683,36.4702,1891049.0
2021-12-22,36.4532,36.8275,36.2405,36.6148,1177890.0
2021-12-23,36.819,37.2273,36.6914,37.1082,1178897.0
2021-12-24,36.819,37.2273,36.6914,37.1082,1178897.0
2021-12-25,36.819,37.2273,36.6914,37.1082,1178897.0
2021-12-26,36.819,37.2273,36.6914,37.1082,1178897.0
2021-12-27,37.0912,37.7718,36.8743,37.7207,1058218.0
2021-12-28,37.6016,38.3162,37.6016,38.2056,961201.0
2021-12-29,38.2142,38.597,38.1121,38.1716,744748.0
2021-12-30,38.1716,38.4949,38.078,38.1291,894401.0
2021-12-31,38.1546,38.4949,38.1291,38.3418,643820.0
2022-01-01,38.1546,38.4949,38.1291,38.3418,643820.0
2022-01-02,38.1546,38.4949,38.1291,38.3418,643820.0
2022-01-03,38.6778,39.0393,38.1376,38.4353,2111584.0
2022-01-04,38.8182,41.0598,38.8182,40.7748,2022804.0
2022-01-05,41.2597,42.0083,40.7153,40.8088,2749602.0
2022-01-06,40.8344,41.7616,40.5111,41.4299,2008391.0
2022-01-07,41.5915,41.8382,41.1576,41.3618,1148025.0
2022-01-08,41.5915,41.8382,41.1576,41.3618,1148025.0
2022-01-09,41.5915,41.8382,41.1576,41.3618,1148025.0
2022-01-10,41.4299,41.5319,40.4941,40.8769,1535413.0
2022-01-11,40.8769,41.3448,40.443,41.3278,1197035.0
2022-01-12,41.5149,41.6596,40.0262,40.6982,1645983.0
2022-01-13,40.979,42.6124,40.9194,42.4337,2491865.0
2022-01-14,42.0083,42.3997,41.6085,42.3316,1085233.0
2022-01-15,42.0083,42.3997,41.6085,42.3316,1085233.0
2022-01-16,42.0083,42.3997,41.6085,42.3316,1085233.0
2022-01-17,42.0083,42.3997,41.6085,42.3316,1085233.0
2022-01-18,42.1189,42.238,41.3533,41.651,2132074.0
2022-01-19,41.8382,41.9318,39.5157,39.5413,1782974.0
2022-01-20,39.0393,39.218,37.776,37.8398,2435237.0
2022-01-21,37.6952,38.1971,37.0572,37.3634,1780530.0
2022-01-22,37.6952,38.1971,37.0572,37.3634,1780530.0
2022-01-23,37.6952,38.1971,37.0572,37.3634,1780530.0
2022-01-24,36.3256,37.7037,35.7641,37.5761,2161005.0
2022-01-25,36.8785,38.1206,35.9768,37.5676,2119768.0
2022-01-26,38.1036,38.4949,37.1337,37.6187,1663757.0
2022-01-27,38.0355,38.4524,36.4702,36.9976,1478486.0
2022-01-28,36.7339,36.836,35.2962,36.2915,2026328.0
2022-01-29,36.7339,36.836,35.2962,36.2915,2026328.0
2022-01-30,36.7339,36.836,35.2962,36.2915,2026328.0
2022-01-31,36.1129,37.3507,35.7301,37.3039,2288743.0
2022-02-01,37.4145,38.1036,37.3719,38.0355,2165043.0
2022-02-02,37.976,38.4779,37.8994,38.3758,1986762.0
2022-02-03,38.2482,38.5544,37.5251,37.6187,1442103.0
2022-02-04,37.0997,37.4315,35.8619,36.8445,1985145.0
2022-02-05,37.0997,37.4315,35.8619,36.8445,1985145.0
2022-02-06,37.0997,37.4315,35.8619,36.8445,1985145.0
2022-02-07,36.9721,37.1082,36.5042,36.9041,1402595.0
2022-02-08,37.1763,37.9419,36.785,37.8569,1595052.0
2022-02-09,38.0185,38.4694,37.9504,38.044,1644180.0
2022-02-10,37.6101,38.6225,37.3464,37.4825,1438559.0
2022-02-11,37.406,37.8058,36.4447,36.9126,2309719.0
2022-02-12,37.406,37.8058,36.4447,36.9126,2309719.0
2022-02-13,37.406,37.8058,36.4447,36.9126,2309719.0
2022-02-14,36.9126,37.0575,35.9002,36.3766,2697102.0
2022-02-15,36.5553,38.6523,36.3427,38.5204,3474203.0
2022-02-16,38.1036,38.8777,37.474,38.4694,2770138.0
2022-02-17,38.2822,38.597,37.6442,37.9589,1855280.0
2022-02-18,37.7292,38.0525,36.8317,37.0572,1713549.0
2022-02-19,37.7292,38.0525,36.8317,37.0572,1713549.0
2022-02-20,37.7292,38.0525,36.8317,37.0572,1713549.0
2022-02-21,37.7292,38.0525,36.8317,37.0572,1713549.0
2022-02-22,36.8445,37.1763,35.4323,36.0533,2392852.0
2022-02-23,36.853,36.9381,35.9002,35.9938,2228447.0
2022-02-24,34.5816,35.0197,34.1733,34.9644,2506142.0
2022-02-25,34.9984,36.1523,34.9984,35.8577,2026028.0
2022-02-26,34.9984,36.1523,34.9984,35.8577,2026028.0
2022-02-27,34.9984,36.1523,34.9984,35.8577,2026028.0
2022-02-28,34.995,35.6185,34.6106,35.0291,2298597.0
2022-03-01,34.9266,34.9864,32.7314,33.1671,4360680.0
2022-03-02,33.4746,34.9437,33.4233,34.696,2302180.0
2022-03-03,34.6106,34.8199,33.6283,34.0896,2535074.0
2022-03-04,33.1414,33.3891,31.2665,31.5442,4485202.0
2022-03-05,33.1414,33.3891,31.2665,31.5442,4485202.0
2022-03-06,33.1414,33.3891,31.2665,31.5442,4485202.0
2022-03-07,31.4075,31.5014,29.8529,29.9127,3744274.0
2022-03-08,30.3483,31.9114,29.7675,30.8523,3906287.0
2022-03-09,32.1506,32.9023,31.9798,31.9969,2735423.0
2022-03-10,31.0573,31.6467,30.8437,31.3648,2628642.0
2022-03-11,31.4374,31.6894,31.006,31.0231,2506397.0
2022-03-12,31.4374,31.6894,31.006,31.0231,2506397.0
2022-03-13,31.4374,31.6894,31.006,31.0231,2506397.0
2022-03-14,30.9719,31.7064,30.7156,31.0146,1627204.0
2022-03-15,31.305,31.7577,30.8053,31.1939,1559569.0
2022-03-16,31.7662,32.8169,31.5954,32.5948,1717701.0
2022-03-17,31.8773,32.7571,31.7449,32.7571,2080326.0
2022-03-18,32.4325,33.1073,32.1113,32.9877,3173055.0
2022-03-19,32.4325,33.1073,32.1113,32.9877,3173055.0
2022-03-20,32.4325,33.1073,32.1113,32.9877,3173055.0
2022-03-21,33.1073,33.1579,32.3044,32.7827,1498868.0
2022-03-22,32.9621,33.3891,32.6383,32.8425,1534652.0
2022-03-23,32.4325,32.6503,31.715,31.9541,2349027.0
2022-03-24,32.2104,33.1073,32.0652,32.9023,1361392.0
2022-03-25,32.851,32.9962,32.4666,32.9621,1005866.0
2022-03-26,32.851,32.9962,32.4666,32.9621,1005866.0
2022-03-27,32.851,32.9962,32.4666,32.9621,1005866.0
2022-03-28,33.0304,33.1756,32.5264,32.945,1336671.0
2022-03-29,34.1237,34.8327,33.9785,34.2348,1495326.0
2022-03-30,33.8418,34.2262,33.5771,33.8418,1315773.0
2022-03-31,33.5087,33.8077,33.2183,33.2268,1685310.0
2022-04-01,33.6881,34.0896,33.1414,33.6198,1710912.0
2022-04-02,33.6881,34.0896,33.1414,33.6198,1710912.0
2022-04-03,33.6881,34.0896,33.1414,33.6198,1710912.0
2022-04-04,33.4575,33.5173,33.032,33.1329,1863855.0
2022-04-05,32.5008,32.6802,31.5869,31.6723,2451503.0
2022-04-06,31.5442,32.0396,31.2794,31.7919,2007441.0
2022-04-07,31.3477,31.6308,30.391,31.0402,2039777.0
2022-04-08,30.895,31.8602,30.6814,31.1,2403646.0
2022-04-09,30.895,31.8602,30.6814,31.1,2403646.0
2022-04-10,30.895,31.8602,30.6814,31.1,2403646.0
2022-04-11,30.8608,32.0823,30.8369,31.4758,6410817.0
2022-04-12,31.8431,32.2668,31.4545,31.6552,1645594.0
2022-04-13,31.6381,31.9541,31.3178,31.4758,1566312.0
2022-04-14,31.5014,31.9798,31.3819,31.6125,2107619.0
2022-04-15,31.5014,31.9798,31.3819,31.6125,2107619.0
2022-04-16,31.5014,31.9798,31.3819,31.6125,2107619.0
2022-04-17,31.5014,31.9798,31.3819,31.6125,2107619.0
2022-04-18,31.4844,31.9627,31.3819,31.8516,1141587.0
2022-04-19,31.9969,32.8809,31.9969,32.8254,1525154.0
2022-04-20,33.15,33.5941,32.9287,33.1073,1325154.0
2022-04-21,33.7137,34.1493,32.9364,33.0902,1593003.0
2022-04-22,32.3214,32.8254,32.0396,32.3385,1735506.0
2022-04-23,32.3214,32.8254,32.0396,32.3385,1735506.0
2022-04-24,32.3214,32.8254,32.0396,32.3385,1735506.0
2022-04-25,32.1164,32.3044,31.3648,32.2189,1266702.0
2022-04-26,31.8516,32.0737,30.69,30.69,1626616.0
2022-04-27,30.8437,31.9029,30.5789,31.3648,1455358.0
2022-04-28,31.8516,32.2901,31.1811,32.1079,1519456.0
2022-04-29,32.0823,32.4923,31.3392,31.4587,1944330.0
2022-04-30,32.0823,32.4923,31.3392,31.4587,1944330.0
2022-05-01,32.0823,32.4923,31.3392,31.4587,1944330.0
2022-05-02,31.2794,31.9285,30.9004,31.8858,1906600.0
2022-05-03,31.8858,32.9364,31.63,32.5777,2565587.0
2022-05-04,31.9456,33.4746,31.3306,33.2952,3048134.0
2022-05-05,32.5691,33.2952,32.1421,32.5435,2878987.0
2022-05-06,32.6887,32.7741,31.7491,32.4325,1893650.0
2022-05-07,32.6887,32.7741,31.7491,32.4325,1893650.0
2022-05-08,32.6887,32.7741,31.7491,32.4325,1893650.0
2022-05-09,31.8687,32.7314,31.3648,31.4502,2286965.0
2022-05-10,31.9371,32.2104,30.3227,31.006,2206406.0
2022-05-11,31.2537,31.9114,30.7583,30.7839,1975604.0
2022-05-12,30.5875,31.3477,30.4935,31.3221,7658453.0
2022-05-13,31.8687,32.9364,31.7662,32.7998,2242970.0
2022-05-14,31.8687,32.9364,31.7662,32.7998,2242970.0
2022-05-15,31.8687,32.9364,31.7662,32.7998,2242970.0
2022-05-16,32.6375,32.6546,31.6381,31.9883,1806509.0
2022-05-17,32.4923,33.7052,32.4923,33.7052,1611954.0
2022-05-18,33.1927,33.56,32.5905,32.7571,2373434.0
2022-05-19,32.3727,33.7906,32.2787,33.1927,2411967.0
2022-05-20,33.8162,33.8504,31.7193,32.5862,1980383.0
2022-05-21,33.8162,33.8504,31.7193,32.5862,1980383.0
2022-05-22,33.8162,33.8504,31.7193,32.5862,1980383.0
2022-05-23,32.9877,33.0731,32.3385,32.6289,1612962.0
2022-05-24,32.1677,32.3385,31.5826,31.9883,2103932.0
2022-05-25,31.9456,33.0816,31.8559,32.8681,1890075.0
2022-05-26,33.3721,33.9358,33.3721,33.6454,1531315.0
2022-05-27,33.9187,34.2091,33.7607,33.9358,1462484.0
2022-05-28,33.9187,34.2091,33.7607,33.9358,1462484.0
2022-05-29,33.9187,34.2091,33.7607,33.9358,1462484.0
2022-05-30,33.9187,34.2091,33.7607,33.9358,1462484.0
2022-05-31,34.0559,34.8537,33.6356,34.5878,2809117.0
2022-06-01,34.6478,34.8708,33.9787,34.4162,1973321.0
2022-06-02,34.399,34.7164,34.236,34.5106,1325729.0
2022-06-03,34.0816,34.1846,33.5541,33.7128,1315003.0
2022-06-04,34.0816,34.1846,33.5541,33.7128,1315003.0
2022-06-05,34.0816,34.1846,33.5541,33.7128,1315003.0
2022-06-06,34.1674,34.5706,34.0302,34.3819,1559577.0
2022-06-07,34.1503,34.2532,33.6956,34.1674,1532150.0
2022-06-08,34.0731,34.4591,33.9186,34.0473,1328222.0
2022-06-09,33.8586,34.1588,33.5927,33.6013,1487240.0
2022-06-10,32.9579,33.2238,32.1687,32.1687,1674126.0
2022-06-11,32.9579,33.2238,32.1687,32.1687,1674126.0
2022-06-12,32.9579,33.2238,32.1687,32.1687,1674126.0
2022-06-13,31.3194,31.551,30.127,30.2557,2014101.0
2022-06-14,30.4101,30.7275,29.8611,30.0756,2099594.0
2022-06-15,30.453,31.0106,30.0584,30.6932,1974881.0
2022-06-16,29.7239,29.8783,28.0253,28.2655,2788286.0
2022-06-17,28.3599,29.192,27.9481,28.8832,3797778.0
2022-06-18,28.3599,29.192,27.9481,28.8832,3797778.0
2022-06-19,28.3599,29.192,27.9481,28.8832,3797778.0
2022-06-20,28.3599,29.192,27.9481,28.8832,3797778.0
2022-06-21,29.8439,30.4573,29.3293,30.3672,2141755.0
2022-06-22,29.9469,30.9592,29.8783,30.3243,2113747.0
2022-06-23,30.1785,30.5602,29.4322,29.8697,2232693.0
2022-06-24,29.9984,30.8648,29.8954,30.616,2103565.0
2022-06-25,29.9984,30.8648,29.8954,30.616,2103565.0
2022-06-26,29.9984,30.8648,29.8954,30.616,2103565.0
2022-06-27,30.7704,31.0878,30.3492,30.6589,1947212.0
2022-06-28,30.9591,31.4395,30.676,30.9248,2624598.0
2022-06-29,30.7876,30.8133,29.7968,30.1356,2130770.0
2022-06-30,29.3464,29.5094,28.2827,28.6258,3130356.0
2022-07-01,28.5915,29.3378,28.42,29.2263,1753911.0
2022-07-02,28.5915,29.3378,28.42,29.2263,1753911.0
2022-07-03,28.5915,29.3378,28.42,29.2263,1753911.0
2022-07-04,28.5915,29.3378,28.42,29.2263,1753911.0
2022-07-05,28.42,28.9432,27.8632,28.9261,1805461.0
2022-07-06,28.7373,29.0333,27.7937,28.154,2009261.0
2022-07-07,28.7717,29.8997,28.7373,29.7324,1851300.0
