,CINF US Equity,CINF US Equity,CINF US Equity,CINF US Equity,CINF US Equity
2021-05-23,112.1666,113.3758,110.8137,111.4531,515137.0
2021-05-24,111.6847,112.3704,110.962,112.0554,535910.0
2021-05-25,111.8793,112.389,110.3412,110.4987,516322.0
2021-05-26,111.0824,111.3993,109.9798,110.1651,537168.0
2021-05-27,110.9249,112.2222,110.1466,111.9349,954116.0
2021-05-28,112.2036,112.8708,111.2863,112.7781,583929.0
2021-05-29,112.2036,112.8708,111.2863,112.7781,583929.0
2021-05-30,112.2036,112.8708,111.2863,112.7781,583929.0
2021-05-31,112.2036,112.8708,111.2863,112.7781,583929.0
2021-06-01,113.3156,113.9624,112.3612,112.9079,527860.0
2021-06-02,113.2044,113.3156,112.0322,113.2229,494221.0
2021-06-03,112.9542,114.7333,112.2036,114.3071,652312.0
2021-06-04,114.687,115.1688,113.5565,115.1039,315835.0
2021-06-05,114.687,115.1688,113.5565,115.1039,315835.0
2021-06-06,114.687,115.1688,113.5565,115.1039,315835.0
2021-06-07,115.2151,115.2429,113.5287,113.7511,334820.0
2021-06-08,113.4824,114.8167,112.6577,114.3534,600187.0
2021-06-09,113.677,114.131,111.7125,112.25,740874.0
2021-06-10,113.0005,113.6631,112.426,112.6299,333379.0
2021-06-11,112.8337,113.0469,112.2963,112.8615,271073.0
2021-06-12,112.8337,113.0469,112.2963,112.8615,271073.0
2021-06-13,112.8337,113.0469,112.2963,112.8615,271073.0
2021-06-14,112.389,112.5094,111.0824,111.6384,326808.0
2021-06-15,111.9998,113.399,111.1936,112.7689,458621.0
2021-06-16,110.9341,112.8248,110.9341,112.0331,532993.0
2021-06-17,112.3125,112.3125,107.9627,108.7358,411549.0
2021-06-18,107.0685,107.7299,105.3454,106.016,1419981.0
2021-06-19,107.0685,107.7299,105.3454,106.016,1419981.0
2021-06-20,107.0685,107.7299,105.3454,106.016,1419981.0
2021-06-21,106.491,109.0152,106.491,108.8476,557579.0
2021-06-22,109.0059,109.6579,107.8882,109.2295,449629.0
2021-06-23,108.95,109.3785,108.5402,108.7824,287408.0
2021-06-24,109.4251,109.9241,108.7917,109.6766,409475.0
2021-06-25,109.8628,111.3066,109.155,110.9154,832839.0
2021-06-26,109.8628,111.3066,109.155,110.9154,832839.0
2021-06-27,109.8628,111.3066,109.155,110.9154,832839.0
2021-06-28,110.7756,110.7756,108.0745,109.3319,744903.0
2021-06-29,109.2947,110.1702,108.1909,108.3819,671921.0
2021-06-30,108.2887,109.276,107.32,108.624,616064.0
2021-07-01,109.0339,110.1143,108.2887,109.8349,360178.0
2021-07-02,109.7138,109.8815,108.8802,109.7604,293733.0
2021-07-03,109.7138,109.8815,108.8802,109.7604,293733.0
2021-07-04,109.7138,109.8815,108.8802,109.7604,293733.0
2021-07-05,109.7138,109.8815,108.8802,109.7604,293733.0
2021-07-06,107.5092,109.7511,106.4817,108.4005,541521.0
2021-07-07,107.7299,109.2947,107.7299,109.1643,384294.0
2021-07-08,107.7485,108.1537,105.5503,105.9601,606262.0
2021-07-09,108.2887,110.8315,107.5675,110.7198,778776.0
2021-07-10,108.2887,110.8315,107.5675,110.7198,778776.0
2021-07-11,108.2887,110.8315,107.5675,110.7198,778776.0
2021-07-12,109.6859,112.1262,109.3506,111.5953,556637.0
2021-07-13,111.5953,111.5953,110.4869,110.5707,482122.0
2021-07-14,111.2321,111.9213,109.155,109.9094,396257.0
2021-07-15,109.0245,110.7943,108.5868,110.3658,388794.0
2021-07-16,110.6918,111.0737,109.8815,110.4031,376178.0
2021-07-17,110.6918,111.0737,109.8815,110.4031,376178.0
2021-07-18,110.6918,111.0737,109.8815,110.4031,376178.0
2021-07-19,108.9035,108.9035,105.5596,106.3048,469500.0
2021-07-20,106.668,110.0305,106.668,109.1363,494908.0
2021-07-21,110.2447,111.0458,109.439,109.5741,323917.0
2021-07-22,109.0804,109.0804,107.0033,107.1337,351170.0
2021-07-23,107.7485,108.3632,106.5749,107.3387,405049.0
2021-07-24,107.7485,108.3632,106.5749,107.3387,405049.0
2021-07-25,107.7485,108.3632,106.5749,107.3387,405049.0
2021-07-26,107.3573,109.155,107.3573,108.7637,452201.0
2021-07-27,107.9255,108.5868,106.6214,108.0931,552016.0
2021-07-28,108.475,108.475,105.1498,105.9042,530770.0
2021-07-29,108.0559,110.4031,106.5749,109.6393,852799.0
2021-07-30,107.7671,110.951,107.7671,109.7976,1181488.0
2021-07-31,107.7671,110.951,107.7671,109.7976,1181488.0
2021-08-01,107.7671,110.951,107.7671,109.7976,1181488.0
2021-08-02,110.5894,112.4149,110.133,110.9433,603508.0
2021-08-03,111.4929,111.7537,109.2108,110.785,380571.0
2021-08-04,110.0678,110.5706,107.7019,107.9534,698504.0
2021-08-05,109.4437,109.9746,106.9568,108.4098,542618.0
2021-08-06,109.5555,111.437,109.5555,111.111,436899.0
2021-08-07,109.5555,111.437,109.5555,111.111,436899.0
2021-08-08,109.5555,111.437,109.5555,111.111,436899.0
2021-08-09,111.1017,111.7816,110.3099,111.4277,276337.0
2021-08-10,111.2879,112.7782,111.0923,112.1449,501527.0
2021-08-11,112.5174,113.122,111.8002,112.9459,361064.0
2021-08-12,113.2067,113.719,112.089,113.4861,322283.0
2021-08-13,113.9612,113.9612,112.7177,113.067,343355.0
2021-08-14,113.9612,113.9612,112.7177,113.067,343355.0
2021-08-15,113.9612,113.9612,112.7177,113.067,343355.0
2021-08-16,112.3591,113.7656,111.4463,113.691,346194.0
2021-08-17,114.3151,114.8274,113.244,114.3058,328047.0
2021-08-18,113.868,114.9485,112.7317,112.8248,349975.0
2021-08-19,111.9958,114.0636,111.9306,113.3464,371227.0
2021-08-20,113.5886,115.2605,112.9645,114.8553,369984.0
2021-08-21,113.5886,115.2605,112.9645,114.8553,369984.0
2021-08-22,113.5886,115.2605,112.9645,114.8553,369984.0
2021-08-23,115.0416,116.1366,114.3896,114.8088,313297.0
2021-08-24,115.1907,115.4794,114.534,114.697,271783.0
2021-08-25,114.9951,117.0535,114.7156,116.2991,452019.0
2021-08-26,116.8952,116.8952,114.1288,114.1754,338496.0
2021-08-27,114.1661,115.9731,114.1661,115.8706,336392.0
2021-08-28,114.1661,115.9731,114.1661,115.8706,336392.0
2021-08-29,114.1661,115.9731,114.1661,115.8706,336392.0
2021-08-30,115.7868,115.824,114.4828,114.52,276062.0
2021-08-31,114.2685,115.7588,113.9053,114.9392,521781.0
2021-09-01,114.9392,114.9392,113.067,113.8028,366547.0
2021-09-02,114.045,114.343,113.216,113.7469,342058.0
2021-09-03,113.9612,113.9612,112.4103,112.7782,370361.0
2021-09-04,113.9612,113.9612,112.4103,112.7782,370361.0
2021-09-05,113.9612,113.9612,112.4103,112.7782,370361.0
2021-09-06,113.9612,113.9612,112.4103,112.7782,370361.0
2021-09-07,113.0484,113.0484,111.1669,111.2414,357133.0
2021-09-08,110.9713,112.8621,110.5614,111.9958,361235.0
2021-09-09,112.0238,113.5141,110.9899,111.0737,410296.0
2021-09-10,111.437,111.9979,109.2947,109.3319,382881.0
2021-09-11,111.437,111.9979,109.2947,109.3319,382881.0
2021-09-12,111.437,111.9979,109.2947,109.3319,382881.0
2021-09-13,110.0212,110.8129,109.2854,110.3658,362039.0
2021-09-14,110.5242,110.5242,108.9221,109.3878,463208.0
2021-09-15,109.0932,111.0734,108.9102,110.7737,494173.0
2021-09-16,110.7644,110.9797,109.6593,110.3991,368865.0
2021-09-17,109.959,110.8674,108.9289,109.0506,1091852.0
2021-09-18,109.959,110.8674,108.9289,109.0506,1091852.0
2021-09-19,109.959,110.8674,108.9289,109.0506,1091852.0
2021-09-20,107.5148,107.8332,105.5389,107.0092,599071.0
2021-09-21,107.7209,108.1516,106.1663,106.5222,402762.0
2021-09-22,107.7771,107.9082,106.9085,107.1871,359077.0
2021-09-23,107.9456,109.8373,107.9362,108.7322,398417.0
2021-09-24,108.9664,109.7249,108.0393,109.2098,252363.0
2021-09-25,108.9664,109.7249,108.0393,109.2098,252363.0
2021-09-26,108.9664,109.7249,108.0393,109.2098,252363.0
2021-09-27,109.7623,111.2513,109.7343,110.9516,404029.0
2021-09-28,110.7456,111.6727,108.1985,108.367,498131.0
2021-09-29,108.47,109.7998,108.2266,108.957,315047.0
2021-09-30,109.6125,110.3804,106.4005,106.9623,758595.0
2021-10-01,107.1309,108.4138,105.5951,107.4961,481335.0
2021-10-02,107.1309,108.4138,105.5951,107.4961,481335.0
2021-10-03,107.1309,108.4138,105.5951,107.4961,481335.0
2021-10-04,107.0185,108.5637,105.7918,106.1195,673789.0
2021-10-05,106.6346,108.5918,105.553,108.161,528663.0
2021-10-06,107.2526,109.1443,106.3162,109.0694,338603.0
2021-10-07,110.2961,111.4854,110.2774,111.3169,385721.0
2021-10-08,111.9537,112.9463,111.3356,112.4593,427405.0
2021-10-09,111.9537,112.9463,111.3356,112.4593,427405.0
2021-10-10,111.9537,112.9463,111.3356,112.4593,427405.0
2021-10-11,112.6935,114.7891,111.1764,111.2139,336157.0
2021-10-12,111.3824,112.3142,110.3804,110.5771,310816.0
2021-10-13,110.4366,110.4553,108.9664,109.5563,355328.0
2021-10-14,110.1744,111.5931,109.9309,110.9891,479936.0
2021-10-15,112.3844,112.8696,110.7269,111.3824,356494.0
2021-10-16,112.3844,112.8696,110.7269,111.3824,356494.0
2021-10-17,112.3844,112.8696,110.7269,111.3824,356494.0
2021-10-18,111.2139,111.2139,109.3831,109.5282,316512.0
2021-10-19,110.652,111.7289,109.7062,110.3336,303375.0
2021-10-20,110.1931,112.6232,110.1931,112.169,365815.0
2021-10-21,112.0192,112.8995,111.5276,112.169,308149.0
2021-10-22,112.3376,114.4915,112.3376,114.4259,395531.0
2021-10-23,112.3376,114.4915,112.3376,114.4259,395531.0
2021-10-24,112.3376,114.4915,112.3376,114.4259,395531.0
2021-10-25,114.3323,115.7089,113.4895,115.5965,476404.0
2021-10-26,116.0741,116.1022,114.9035,115.2313,477675.0
2021-10-27,115.7931,116.0553,113.3677,113.4895,633019.0
2021-10-28,115.1844,118.9303,115.1844,118.1624,708624.0
2021-10-29,117.6942,118.5744,113.3303,113.7236,927540.0
2021-10-30,117.6942,118.5744,113.3303,113.7236,927540.0
2021-10-31,117.6942,118.5744,113.3303,113.7236,927540.0
2021-11-01,114.0794,114.5289,110.9001,112.8339,596406.0
2021-11-02,112.8339,115.737,112.3938,115.7182,580207.0
2021-11-03,115.2313,117.9095,114.4727,116.7577,507527.0
2021-11-04,116.2614,116.7624,115.1844,116.2895,480364.0
2021-11-05,117.0574,118.8179,116.0085,118.0781,432888.0
2021-11-06,117.0574,118.8179,116.0085,118.0781,432888.0
2021-11-07,117.0574,118.8179,116.0085,118.0781,432888.0
2021-11-08,118.2748,119.1644,115.7838,116.5048,608537.0
2021-11-09,116.1209,116.7764,115.4373,116.2707,290505.0
2021-11-10,116.2895,117.0574,115.4092,115.6995,377920.0
2021-11-11,115.7463,115.765,114.66,114.9784,234449.0
2021-11-12,115.1376,115.1376,113.7376,114.3697,419563.0
2021-11-13,115.1376,115.1376,113.7376,114.3697,419563.0
2021-11-14,115.1376,115.1376,113.7376,114.3697,419563.0
2021-11-15,114.454,114.7537,113.452,113.761,378791.0
2021-11-16,113.8453,114.7818,112.8995,112.9744,406568.0
2021-11-17,112.7965,112.7965,110.3757,111.2045,438197.0
2021-11-18,111.2045,111.6446,110.0292,111.1577,339840.0
2021-11-19,111.0547,111.6119,109.5048,111.2607,414415.0
2021-11-20,111.0547,111.6119,109.5048,111.2607,414415.0
2021-11-21,111.0547,111.6119,109.5048,111.2607,414415.0
2021-11-22,112.3563,113.0025,111.2139,112.2533,634531.0
2021-11-23,112.8527,113.2741,111.9162,113.2553,417782.0
2021-11-24,113.4895,113.4895,111.6072,112.2065,481469.0
2021-11-25,113.4895,113.4895,111.6072,112.2065,481469.0
2021-11-26,109.4814,111.5135,107.3744,109.8185,609683.0
2021-11-27,109.4814,111.5135,107.3744,109.8185,609683.0
2021-11-28,109.4814,111.5135,107.3744,109.8185,609683.0
2021-11-29,110.1182,111.5791,109.0787,110.9329,632782.0
2021-11-30,110.0246,110.165,105.8386,106.6627,1653768.0
2021-12-01,108.4419,109.4814,105.6513,105.6794,639113.0
2021-12-02,106.4473,111.4852,106.4473,110.2399,727199.0
2021-12-03,110.3804,110.4928,107.4774,108.5169,476467.0
2021-12-04,110.3804,110.4928,107.4774,108.5169,476467.0
2021-12-05,110.3804,110.4928,107.4774,108.5169,476467.0
2021-12-06,110.1838,111.2326,108.6573,108.9008,694302.0
2021-12-07,109.5938,110.9891,109.1583,110.2774,498265.0
2021-12-08,110.2961,110.8955,109.0413,109.7623,455499.0
2021-12-09,107.0185,108.7041,106.6346,107.8239,576349.0
2021-12-10,108.6199,109.4065,108.367,108.9851,406873.0
2021-12-11,108.6199,109.4065,108.367,108.9851,406873.0
2021-12-12,108.6199,109.4065,108.367,108.9851,406873.0
2021-12-13,108.6573,108.6573,106.2413,107.1028,483495.0
2021-12-14,107.2152,109.472,106.7657,108.5262,535357.0
2021-12-15,108.9405,109.6938,108.1025,109.0441,398790.0
2021-12-16,109.8538,111.3792,109.1006,110.4282,480212.0
2021-12-17,110.5318,110.5318,105.4002,106.3982,1671488.0
2021-12-18,110.5318,110.5318,105.4002,106.3982,1671488.0
2021-12-19,110.5318,110.5318,105.4002,106.3982,1671488.0
2021-12-20,104.8729,104.8964,102.5189,103.5829,666320.0
2021-12-21,104.2891,106.257,104.2891,105.0235,547237.0
2021-12-22,105.0612,106.1911,103.7901,105.871,504139.0
2021-12-23,106.2005,107.4622,105.4519,105.7768,400028.0
2021-12-24,106.2005,107.4622,105.4519,105.7768,400028.0
2021-12-25,106.2005,107.4622,105.4519,105.7768,400028.0
2021-12-26,106.2005,107.4622,105.4519,105.7768,400028.0
2021-12-27,105.8145,107.5281,105.2542,107.4528,328964.0
2021-12-28,107.6223,108.7522,107.4528,108.1213,329191.0
2021-12-29,108.385,109.2795,107.7259,108.3002,208708.0
2021-12-30,108.3755,109.1665,106.9349,107.0291,337923.0
2021-12-31,106.8314,107.933,106.4736,107.2739,414774.0
2022-01-01,106.8314,107.933,106.4736,107.2739,414774.0
2022-01-02,106.8314,107.933,106.4736,107.2739,414774.0
2022-01-03,107.6788,109.0535,105.8568,106.5018,403781.0
2022-01-04,107.5846,110.0233,107.4434,108.9782,570570.0
2022-01-05,109.1947,109.9621,107.3869,107.4434,469718.0
2022-01-06,108.1119,109.9856,108.1119,109.4301,533054.0
2022-01-07,109.835,112.0383,109.1853,111.7087,871992.0
2022-01-08,109.835,112.0383,109.1853,111.7087,871992.0
2022-01-09,109.835,112.0383,109.1853,111.7087,871992.0
2022-01-10,112.0477,112.5044,110.221,111.3415,774997.0
2022-01-11,112.0477,112.6691,111.2568,112.4997,536844.0
2022-01-12,112.5091,113.2717,111.4451,111.9347,515604.0
2022-01-13,112.236,115.4374,112.2266,113.9214,691637.0
2022-01-14,113.0646,113.5825,111.7935,112.5561,541900.0
2022-01-15,113.0646,113.5825,111.7935,112.5561,541900.0
2022-01-16,113.0646,113.5825,111.7935,112.5561,541900.0
2022-01-17,113.0646,113.5825,111.7935,112.5561,541900.0
2022-01-18,112.2737,112.9893,110.0798,110.5129,491943.0
2022-01-19,110.8896,110.8896,108.1505,108.2531,432080.0
2022-01-20,108.9499,111.7276,108.6674,109.0158,627146.0
2022-01-21,108.8275,110.1457,107.6223,107.7729,727921.0
2022-01-22,108.8275,110.1457,107.6223,107.7729,727921.0
2022-01-23,108.8275,110.1457,107.6223,107.7729,727921.0
2022-01-24,106.8502,110.6542,105.5791,110.3246,820915.0
2022-01-25,109.2606,109.6561,106.709,108.3661,595689.0
2022-01-26,109.3265,110.7672,106.9349,108.2626,693051.0
2022-01-27,109.3736,111.0308,106.3229,106.8408,706669.0
2022-01-28,106.4265,110.6542,106.3794,110.5694,664624.0
2022-01-29,106.4265,110.6542,106.3794,110.5694,664624.0
2022-01-30,106.4265,110.6542,106.3794,110.5694,664624.0
2022-01-31,109.9197,111.0873,108.8802,110.9461,984935.0
2022-02-01,110.6165,111.9347,109.7502,111.4074,586152.0
2022-02-02,111.012,114.1003,111.012,113.8744,658379.0
2022-02-03,113.4695,114.637,113.0458,113.4506,696041.0
2022-02-04,113.4977,115.8046,113.1446,114.5805,619795.0
2022-02-05,113.4977,115.8046,113.1446,114.5805,619795.0
2022-02-06,113.4977,115.8046,113.1446,114.5805,619795.0
2022-02-07,115.0184,115.4562,113.6955,114.2322,466049.0
2022-02-08,114.8254,116.5202,114.0344,115.9647,710099.0
2022-02-09,116.6332,117.636,115.7669,115.9458,517084.0
2022-02-10,115.2491,116.878,114.75,115.3809,941509.0
2022-02-11,115.5504,116.3083,113.3659,114.0627,894322.0
2022-02-12,115.5504,116.3083,113.3659,114.0627,894322.0
2022-02-13,115.5504,116.3083,113.3659,114.0627,894322.0
2022-02-14,114.0627,114.5335,110.7954,112.4997,1051117.0
2022-02-15,113.8461,115.0984,112.9375,113.639,876164.0
2022-02-16,116.0588,120.6631,116.0588,120.6537,1377911.0
2022-02-17,119.9005,121.6235,117.7537,118.8741,963437.0
2022-02-18,118.6387,119.5991,117.5088,118.2433,743920.0
2022-02-19,118.6387,119.5991,117.5088,118.2433,743920.0
2022-02-20,118.6387,119.5991,117.5088,118.2433,743920.0
2022-02-21,118.6387,119.5991,117.5088,118.2433,743920.0
2022-02-22,117.8007,118.1774,115.2114,116.6991,745465.0
2022-02-23,117.3394,117.6218,114.8348,115.2867,594354.0
2022-02-24,112.7162,112.7162,109.948,112.4432,1085746.0
2022-02-25,113.5448,117.7537,113.5448,117.6407,702305.0
2022-02-26,113.5448,117.7537,113.5448,117.6407,702305.0
2022-02-27,113.5448,117.7537,113.5448,117.6407,702305.0
2022-02-28,115.1267,116.6897,114.1757,115.6163,680059.0
2022-03-01,114.5429,115.0796,112.01,113.0364,755982.0
2022-03-02,113.8932,116.6238,113.8932,116.1812,642340.0
2022-03-03,116.6332,117.5842,115.5974,117.0946,510866.0
2022-03-04,115.814,116.3695,114.0063,116.0023,556653.0
2022-03-05,115.814,116.3695,114.0063,116.0023,556653.0
2022-03-06,115.814,116.3695,114.0063,116.0023,556653.0
2022-03-07,115.3715,115.428,112.6974,112.735,879860.0
2022-03-08,113.6295,115.1078,111.7841,112.349,712245.0
2022-03-09,115.2773,116.4543,114.0627,114.2698,639273.0
2022-03-10,113.2717,115.3338,112.6409,115.0231,467473.0
2022-03-11,115.7198,117.3864,114.4676,114.5805,524423.0
2022-03-12,115.7198,117.3864,114.4676,114.5805,524423.0
2022-03-13,115.7198,117.3864,114.4676,114.5805,524423.0
2022-03-14,117.5748,122.6169,117.0475,120.5596,1372616.0
2022-03-15,121.294,123.3749,120.7667,123.083,674227.0
2022-03-16,123.5161,125.5405,121.6894,122.8758,753371.0
2022-03-17,122.0996,125.5452,122.0996,125.2044,650053.0
2022-03-18,125.2233,125.46,120.8312,121.1057,3549021.0
2022-03-19,125.2233,125.46,120.8312,121.1057,3549021.0
2022-03-20,125.2233,125.46,120.8312,121.1057,3549021.0
2022-03-21,121.9387,124.1347,121.6168,124.1063,724012.0
2022-03-22,125.2044,125.5546,123.5857,124.6554,603600.0
2022-03-23,124.4566,125.6019,124.1158,124.7027,721466.0
2022-03-24,125.583,127.7507,124.9393,127.6182,620431.0
2022-03-25,127.8169,129.6581,127.6986,129.5776,455397.0
2022-03-26,127.8169,129.6581,127.6986,129.5776,455397.0
2022-03-27,127.8169,129.6581,127.6986,129.5776,455397.0
2022-03-28,129.4545,129.5397,127.1733,128.5174,471794.0
2022-03-29,129.3693,129.9846,128.2618,129.2652,373562.0
2022-03-30,129.6249,130.8176,129.0617,130.7703,454791.0
2022-03-31,131.2625,131.5607,128.3376,128.6973,729303.0
2022-04-01,129.8332,130.7703,128.4932,130.6946,620148.0
2022-04-02,129.8332,130.7703,128.4932,130.6946,620148.0
2022-04-03,129.8332,130.7703,128.4932,130.6946,620148.0
2022-04-04,130.1171,130.2591,127.2206,127.9116,429207.0
2022-04-05,127.5424,129.8142,127.4289,128.0536,417706.0
2022-04-06,127.4383,130.9975,127.3058,130.032,729246.0
2022-04-07,129.871,130.3727,128.4807,129.6722,538445.0
2022-04-08,130.3065,130.7466,128.9528,130.5242,540060.0
2022-04-09,130.3065,130.7466,128.9528,130.5242,540060.0
2022-04-10,130.3065,130.7466,128.9528,130.5242,540060.0
2022-04-11,130.846,132.3473,129.057,129.1895,468396.0
2022-04-12,129.2558,130.7798,128.4322,129.5303,457777.0
2022-04-13,129.2274,130.7419,127.9495,130.4768,380186.0
2022-04-14,130.3159,131.5276,130.013,130.8081,358484.0
2022-04-15,130.3159,131.5276,130.013,130.8081,358484.0
2022-04-16,130.3159,131.5276,130.013,130.8081,358484.0
2022-04-17,130.3159,131.5276,130.013,130.8081,358484.0
2022-04-18,130.4011,131.6551,129.9941,131.1868,387228.0
2022-04-19,131.5086,131.6695,130.5336,131.4234,545065.0
2022-04-20,131.8873,133.9035,131.5843,133.7047,553361.0
2022-04-21,134.1401,135.5695,132.6256,132.7865,419269.0
2022-04-22,132.4079,132.4079,129.128,129.3599,464274.0
2022-04-23,132.4079,132.4079,129.128,129.3599,464274.0
2022-04-24,132.4079,132.4079,129.128,129.3599,464274.0
2022-04-25,129.2558,129.2558,125.7439,128.8109,824453.0
2022-04-26,127.4289,129.4072,126.6811,126.8704,672698.0
2022-04-27,127.2774,129.1611,126.3876,127.798,591386.0
2022-04-28,127.9873,129.2463,126.4823,128.7351,670800.0
2022-04-29,126.7662,126.7662,115.7149,116.1077,2466000.0
2022-04-30,126.7662,126.7662,115.7149,116.1077,2466000.0
2022-05-01,126.7662,126.7662,115.7149,116.1077,2466000.0
2022-05-02,116.4958,117.7548,112.3593,114.2998,1090597.0
2022-05-03,115.0854,117.0732,114.9813,115.6439,768664.0
2022-05-04,115.6439,120.5879,115.3221,120.5377,744197.0
2022-05-05,119.2693,120.2254,117.4329,119.1273,691126.0
2022-05-06,118.8055,120.197,117.5939,119.7047,533840.0
2022-05-07,118.8055,120.197,117.5939,119.7047,533840.0
2022-05-08,118.8055,120.197,117.5939,119.7047,533840.0
2022-05-09,118.4742,119.3829,117.4708,118.3417,737881.0
2022-05-10,119.5438,120.4127,117.291,118.3227,864964.0
2022-05-11,118.5499,120.0171,118.0104,118.4647,599192.0
2022-05-12,118.3133,118.654,116.1835,118.1523,884006.0
2022-05-13,118.4079,119.7379,117.9914,119.487,506294.0
2022-05-14,118.4079,119.7379,117.9914,119.487,506294.0
2022-05-15,118.4079,119.7379,117.9914,119.487,506294.0
2022-05-16,119.3356,120.2254,118.3417,119.3734,438807.0
2022-05-17,120.462,121.0678,119.1463,120.1875,469337.0
2022-05-18,119.7237,119.768,117.698,118.1429,425269.0
2022-05-19,116.4201,117.6507,113.5709,116.1172,670321.0
2022-05-20,116.8271,117.4519,113.8359,115.4641,813845.0
2022-05-21,116.8271,117.4519,113.8359,115.4641,813845.0
2022-05-22,116.8271,117.4519,113.8359,115.4641,813845.0
2022-05-23,117.0638,119.1983,116.1835,118.6446,555925.0
2022-05-24,118.3133,118.9664,116.2497,118.4079,641205.0
2022-05-25,117.9441,119.1747,116.7893,117.7926,567541.0
2022-05-26,118.2943,120.869,118.2754,120.2727,371285.0
2022-05-27,120.6324,121.579,120.3011,121.56,282460.0
2022-05-28,120.6324,121.579,120.3011,121.56,282460.0
2022-05-29,120.6324,121.579,120.3011,121.56,282460.0
2022-05-30,120.6324,121.579,120.3011,121.56,282460.0
2022-05-31,120.6135,121.9671,119.08,121.03,634677.0
2022-06-01,121.2003,121.3518,117.4992,119.3734,374017.0
2022-06-02,119.4208,120.6324,117.6696,120.5472,250410.0
2022-06-03,119.9887,120.32,119.1936,119.5912,255031.0
2022-06-04,119.9887,120.32,119.1936,119.5912,255031.0
2022-06-05,119.9887,120.32,119.1936,119.5912,255031.0
2022-06-06,120.4715,121.7115,119.5344,121.2761,328176.0
2022-06-07,120.8312,121.702,120.2159,121.4843,324853.0
2022-06-08,120.746,120.9069,119.4681,119.7521,232095.0
2022-06-09,119.7994,120.8629,116.8177,116.8271,263030.0
2022-06-10,114.8677,115.0334,113.41,113.4952,575111.0
2022-06-11,114.8677,115.0334,113.41,113.4952,575111.0
2022-06-12,114.8677,115.0334,113.41,113.4952,575111.0
2022-06-13,111.2234,112.0942,109.4249,110.1159,589037.0
2022-06-14,110.8637,111.5831,109.3397,110.2011,531075.0
2022-06-15,112.028,113.0901,109.794,111.2423,548063.0
2022-06-16,109.7664,109.7664,106.4909,107.3098,710534.0
2022-06-17,107.7859,109.4006,107.186,108.5191,1383793.0
2022-06-18,107.7859,109.4006,107.186,108.5191,1383793.0
2022-06-19,107.7859,109.4006,107.186,108.5191,1383793.0
2022-06-20,107.7859,109.4006,107.186,108.5191,1383793.0
2022-06-21,109.9664,110.452,108.3692,110.0235,640786.0
2022-06-22,108.8428,111.328,108.4714,110.1854,523435.0
2022-06-23,110.4234,110.8995,107.4526,108.1477,687444.0
2022-06-24,109.3474,111.5184,108.3762,110.928,1721043.0
2022-06-25,109.3474,111.5184,108.3762,110.928,1721043.0
2022-06-26,109.3474,111.5184,108.3762,110.928,1721043.0
2022-06-27,111.2232,111.8612,110.49,111.5755,564377.0
2022-06-28,112.5087,113.8512,111.9564,112.0135,462908.0
2022-06-29,112.3849,113.0678,111.6707,112.2611,529417.0
2022-06-30,111.2708,113.8036,110.69,113.2894,685227.0
2022-07-01,113.1466,115.1176,112.4991,114.6034,527534.0
2022-07-02,113.1466,115.1176,112.4991,114.6034,527534.0
2022-07-03,113.1466,115.1176,112.4991,114.6034,527534.0
2022-07-04,113.1466,115.1176,112.4991,114.6034,527534.0
2022-07-05,113.1561,113.8036,110.5091,113.3656,646786.0
2022-07-06,113.1942,114.9938,112.8514,114.0797,526265.0
2022-07-07,115.3747,116.1412,113.3466,113.4608,569981.0
2022-07-08,114.0131,114.5463,112.3944,112.9657,755668.0
2022-07-09,114.0131,114.5463,112.3944,112.9657,755668.0
2022-07-10,114.0131,114.5463,112.3944,112.9657,755668.0
2022-07-11,112.0135,114.9636,111.6327,112.1278,881245.0
2022-07-12,112.1087,113.1276,110.9471,111.2423,928894.0
2022-07-13,110.6805,111.5422,109.5379,110.271,808291.0
2022-07-14,107.8144,108.3001,105.6721,105.8054,1100185.0
2022-07-15,107.1098,108.3572,105.9768,107.0051,4352072.0
2022-07-16,107.1098,108.3572,105.9768,107.0051,4352072.0
2022-07-17,107.1098,108.3572,105.9768,107.0051,4352072.0
2022-07-18,107.7002,107.9763,103.4535,103.7487,734281.0
2022-07-19,105.1484,106.5385,104.6151,106.3671,621737.0
2022-07-20,106.2434,106.9956,105.0722,105.5768,580499.0
2022-07-21,105.1008,105.5007,103.922,105.415,474628.0
2022-07-22,105.7006,106.6242,104.5485,105.5292,436509.0
2022-07-23,105.7006,106.6242,104.5485,105.5292,436509.0
2022-07-24,105.7006,106.6242,104.5485,105.5292,436509.0
2022-07-25,106.2148,107.843,106.1291,107.167,472938.0
2022-07-26,106.7575,108.4429,106.7575,108.1858,659758.0
2022-07-27,107.8144,108.8809,106.9289,108.0334,766532.0
2022-07-28,103.7201,104.2533,92.437,93.0082,2368724.0
2022-07-29,93.0177,94.0841,91.8084,92.6844,2575635.0
2022-07-30,93.0177,94.0841,91.8084,92.6844,2575635.0
2022-07-31,93.0177,94.0841,91.8084,92.6844,2575635.0
2022-08-01,91.7513,92.0227,89.6565,90.3516,1229344.0
2022-08-02,90.8087,91.161,88.9424,90.085,1306977.0
2022-08-03,90.304,92.4369,90.066,92.075,905039.0
2022-08-04,91.6942,92.2711,90.7515,90.9324,811783.0
2022-08-05,91.0848,92.9606,90.8087,92.6083,830462.0
