,QCOM US Equity,QCOM US Equity,QCOM US Equity,QCOM US Equity,QCOM US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2021-09-02,138.6258,138.8054,136.5563,137.1328,6007588.0
2021-09-03,137.1328,137.9549,136.2918,136.6697,5506586.0
2021-09-04,137.1328,137.9549,136.2918,136.6697,5506586.0
2021-09-05,137.1328,137.9549,136.2918,136.6697,5506586.0
2021-09-06,137.1328,137.9549,136.2918,136.6697,5506586.0
2021-09-07,136.7123,136.7926,135.2428,135.8382,6362270.0
2021-09-08,135.4696,135.7153,133.7026,134.6759,5981277.0
2021-09-09,134.6286,135.6397,133.6648,133.7876,6190783.0
2021-09-10,135.2523,137.9643,134.6948,134.8271,6263271.0
2021-09-11,135.2523,137.9643,134.6948,134.8271,6263271.0
2021-09-12,135.2523,137.9643,134.6948,134.8271,6263271.0
2021-09-13,136.0933,136.7642,134.2128,135.5169,4312803.0
2021-09-14,136.5185,136.8398,132.8804,133.3718,6442067.0
2021-09-15,133.0553,133.2395,129.9511,130.6314,11289100.0
2021-09-16,129.7621,131.3118,129.7621,130.7826,6719871.0
2021-09-17,130.2251,130.4046,125.8121,126.2468,14550480.0
2021-09-18,130.2251,130.4046,125.8121,126.2468,14550480.0
2021-09-19,130.2251,130.4046,125.8121,126.2468,14550480.0
2021-09-20,124.234,125.7932,123.4214,125.453,9647058.0
2021-09-21,126.2345,126.5398,124.0545,124.4986,6175312.0
2021-09-22,125.2924,126.1429,124.716,125.6893,5163043.0
2021-09-23,126.3886,127.721,125.8877,126.5398,5918870.0
2021-09-24,125.7838,127.1445,125.4909,126.5114,4554621.0
2021-09-25,125.7838,127.1445,125.4909,126.5114,4554621.0
2021-09-26,125.7838,127.1445,125.4909,126.5114,4554621.0
2021-09-27,125.1412,126.6626,124.7538,126.1334,4319466.0
2021-09-28,124.4986,125.4341,122.5615,122.7505,8851657.0
2021-09-29,123.4025,124.2152,121.796,122.1646,7037221.0
2021-09-30,123.1757,123.8655,121.6118,121.8811,6982505.0
2021-10-01,122.6559,122.8639,119.5092,121.626,6863724.0
2021-10-02,122.6559,122.8639,119.5092,121.626,6863724.0
2021-10-03,122.6559,122.8639,119.5092,121.626,6863724.0
2021-10-04,121.8244,122.6465,118.9895,119.7077,8470312.0
2021-10-05,119.188,121.6827,118.7722,120.5109,9244310.0
2021-10-06,119.5848,121.2102,119.1313,121.0117,8513727.0
2021-10-07,122.1504,123.5253,120.5676,120.8038,8010556.0
2021-10-08,121.5137,121.5137,119.2636,119.5848,6920524.0
2021-10-09,121.5137,121.5137,119.2636,119.5848,6920524.0
2021-10-10,121.5137,121.5137,119.2636,119.5848,6920524.0
2021-10-11,119.1171,120.2274,118.0068,118.0635,6288235.0
2021-10-12,118.4792,118.5643,115.4412,116.183,10531464.0
2021-10-13,118.3091,119.3674,116.7216,118.1579,12380245.0
2021-10-14,119.2163,122.1835,119.0557,121.5787,10639837.0
2021-10-15,121.9189,123.295,121.5976,123.0339,7609677.0
2021-10-16,121.9189,123.295,121.5976,123.0339,7609677.0
2021-10-17,121.9189,123.295,121.5976,123.0339,7609677.0
2021-10-18,122.2024,123.1001,121.1822,122.9584,5289973.0
2021-10-19,123.8057,125.4908,123.1473,125.2074,7330727.0
2021-10-20,125.2074,125.6846,124.0366,124.8861,4804076.0
2021-10-21,124.7349,125.9255,124.1679,125.7271,4579172.0
2021-10-22,125.5853,126.3319,124.1963,124.3758,5216154.0
2021-10-23,125.5853,126.3319,124.1963,124.3758,5216154.0
2021-10-24,125.5853,126.3319,124.1963,124.3758,5216154.0
2021-10-25,124.5648,125.8405,124.0734,124.6687,4876260.0
2021-10-26,125.5853,126.4245,123.8523,124.6782,5802241.0
2021-10-27,124.6782,125.0751,123.3269,123.9789,5090364.0
2021-10-28,124.7254,126.4642,124.612,126.3319,5016737.0
2021-10-29,125.5491,126.3224,125.1601,125.7176,5251108.0
2021-10-30,125.5491,126.3224,125.1601,125.7176,5251108.0
2021-10-31,125.5491,126.3224,125.1601,125.7176,5251108.0
2021-11-01,125.1507,127.4469,125.1507,127.3902,6903023.0
2021-11-02,127.1445,128.2596,126.7382,127.7871,7321923.0
2021-11-03,128.2785,131.2079,127.6076,130.8582,13216018.0
2021-11-04,147.7211,150.7969,144.8626,147.5179,48321483.0
2021-11-05,148.4298,159.2732,147.3289,154.057,27226584.0
2021-11-06,148.4298,159.2732,147.3289,154.057,27226584.0
2021-11-07,148.4298,159.2732,147.3289,154.057,27226584.0
2021-11-08,154.2271,158.4794,152.401,156.7218,14541398.0
2021-11-09,157.3455,160.1898,155.3327,157.5628,12353902.0
2021-11-10,156.0036,156.977,150.2772,151.0048,11327143.0
2021-11-11,152.8947,156.4524,152.5073,155.3705,7624181.0
2021-11-12,155.9186,156.8825,155.2855,155.8619,7370988.0
2021-11-13,155.9186,156.8825,155.2855,155.8619,7370988.0
2021-11-14,155.9186,156.8825,155.2855,155.8619,7370988.0
2021-11-15,157.336,160.5867,156.684,159.2354,12350190.0
2021-11-16,158.8574,173.6177,157.8652,171.8034,33338217.0
2021-11-17,170.8395,176.0746,168.7984,173.4382,21678881.0
2021-11-18,175.0446,178.3351,172.6917,176.0652,15542574.0
2021-11-19,174.5249,176.3298,172.2664,174.8178,11891472.0
2021-11-20,174.5249,176.3298,172.2664,174.8178,11891472.0
2021-11-21,174.5249,176.3298,172.2664,174.8178,11891472.0
2021-11-22,171.1419,178.3803,171.0191,171.416,16062824.0
2021-11-23,170.4143,171.3498,167.277,170.9813,10698647.0
2021-11-24,169.6394,170.8301,167.57,170.7639,7886158.0
2021-11-25,169.6394,170.8301,167.57,170.7639,7886158.0
2021-11-26,165.9966,170.3293,165.4249,166.0675,7835917.0
2021-11-27,165.9966,170.3293,165.4249,166.0675,7835917.0
2021-11-28,165.9966,170.3293,165.4249,166.0675,7835917.0
2021-11-29,169.6016,173.939,169.1481,173.6272,10440507.0
2021-11-30,173.1358,176.5282,170.4143,170.6222,19309183.0
2021-12-01,171.5755,173.7239,166.2969,166.5909,10670609.0
2021-12-02,163.2331,168.7346,162.3984,167.9189,13101413.0
2021-12-03,168.8769,170.9921,164.7697,167.4256,12111796.0
2021-12-04,168.8769,170.9921,164.7697,167.4256,12111796.0
2021-12-05,168.8769,170.9921,164.7697,167.4256,12111796.0
2021-12-06,167.7766,167.8716,163.4038,166.4202,8577475.0
2021-12-07,169.8539,175.27,169.3132,174.2646,9910069.0
2021-12-08,173.5911,174.2646,171.4759,173.2307,4799371.0
2021-12-09,172.4149,178.1725,172.1683,172.8797,9398943.0
2021-12-10,176.0004,176.0004,171.8268,174.4163,6854798.0
2021-12-11,176.0004,176.0004,171.8268,174.4163,6854798.0
2021-12-12,176.0004,176.0004,171.8268,174.4163,6854798.0
2021-12-13,177.2335,181.4544,173.6859,173.8851,16346799.0
2021-12-14,171.8742,174.4353,170.1764,172.6141,8542798.0
2021-12-15,174.5017,180.0127,170.717,179.5384,11082023.0
2021-12-16,180.5092,182.7634,167.0462,168.9812,14872974.0
2021-12-17,166.681,170.8494,166.0123,167.7007,16264959.0
2021-12-18,166.681,170.8494,166.0123,167.7007,16264959.0
2021-12-19,166.681,170.8494,166.0123,167.7007,16264959.0
2021-12-20,165.3199,167.9663,164.5326,167.5774,6306381.0
2021-12-21,170.1479,170.8783,165.2535,170.3376,7702376.0
2021-12-22,169.7875,172.1778,168.488,172.045,5227183.0
2021-12-23,172.1873,174.2551,172.045,173.335,4918896.0
2021-12-24,172.1873,174.2551,172.045,173.335,4918896.0
2021-12-25,172.1873,174.2551,172.045,173.335,4918896.0
2021-12-26,172.1873,174.2551,172.045,173.335,4918896.0
2021-12-27,173.7808,176.8161,173.6006,176.7402,4867720.0
2021-12-28,176.9868,177.1196,174.0464,175.3079,5402761.0
2021-12-29,175.1798,177.7457,175.0613,176.6169,5417175.0
2021-12-30,176.3134,176.9204,172.9271,173.3255,4108415.0
2021-12-31,173.8757,175.6162,173.2022,173.4583,4113292.0
2022-01-01,173.8757,175.6162,173.2022,173.4583,4113292.0
2022-01-02,173.8757,175.6162,173.2022,173.4583,4113292.0
2022-01-03,173.4962,177.2619,172.8607,176.6264,6004749.0
2022-01-04,177.3757,179.2064,171.694,177.5939,8484173.0
2022-01-05,176.9015,183.6171,175.2226,176.9015,17141233.0
2022-01-06,175.0234,178.7701,173.5816,176.3798,9117654.0
2022-01-07,176.9963,178.664,170.8498,171.1249,7386150.0
2022-01-08,176.9963,178.664,170.8498,171.1249,7386150.0
2022-01-09,176.9963,178.664,170.8498,171.1249,7386150.0
2022-01-10,169.095,170.736,164.8172,170.4325,11159272.0
2022-01-11,169.9677,176.0952,168.0991,175.8581,9590950.0
2022-01-12,176.9963,179.7091,175.6543,176.8256,7317544.0
2022-01-13,178.9882,181.72,173.8519,174.4258,10190897.0
2022-01-14,173.3919,180.3067,172.6426,178.9788,9587265.0
2022-01-15,173.3919,180.3067,172.6426,178.9788,9587265.0
2022-01-16,173.3919,180.3067,172.6426,178.9788,9587265.0
2022-01-17,173.3919,180.3067,172.6426,178.9788,9587265.0
2022-01-18,176.3039,176.4272,169.095,169.6547,10483102.0
2022-01-19,171.2767,171.8836,163.4038,163.5936,10082725.0
2022-01-20,165.5475,165.9839,157.7316,157.9308,9468486.0
2022-01-21,157.6842,163.1857,156.1001,156.4416,11898689.0
2022-01-22,157.6842,163.1857,156.1001,156.4416,11898689.0
2022-01-23,157.6842,163.1857,156.1001,156.4416,11898689.0
2022-01-24,153.8331,162.0285,150.4409,161.3171,17531650.0
2022-01-25,157.6178,161.5542,152.9036,156.9348,10708458.0
2022-01-26,159.9038,165.5665,155.4646,158.4051,10492244.0
2022-01-27,160.5962,162.626,152.3439,152.9036,10743021.0
2022-01-28,153.6719,158.3482,149.2802,158.2249,10320821.0
2022-01-29,153.6719,158.3482,149.2802,158.2249,10320821.0
2022-01-30,153.6719,158.3482,149.2802,158.2249,10320821.0
2022-01-31,158.462,166.8944,157.2668,166.7142,11273469.0
2022-02-01,167.3637,168.2975,164.1959,168.0137,9724551.0
2022-02-02,171.6276,178.9313,170.9826,178.514,25646261.0
2022-02-03,171.4948,182.2133,168.1655,169.8823,36120199.0
2022-02-04,169.778,173.022,167.7102,170.2333,15708355.0
2022-02-05,169.778,173.022,167.7102,170.2333,15708355.0
2022-02-06,169.778,173.022,167.7102,170.2333,15708355.0
2022-02-07,170.4184,171.3526,165.4622,166.0787,10376345.0
2022-02-08,165.3341,170.0625,165.0258,169.3986,10163943.0
2022-02-09,172.064,174.5301,169.74,174.4827,9666910.0
2022-02-10,170.1669,172.6236,164.5231,165.1112,14362161.0
2022-02-11,165.7088,166.4486,155.1326,156.1665,13572008.0
2022-02-12,165.7088,166.4486,155.1326,156.1665,13572008.0
2022-02-13,165.7088,166.4486,155.1326,156.1665,13572008.0
2022-02-14,156.84,159.2113,154.1177,156.6313,8381702.0
2022-02-15,160.3021,165.0069,159.5907,164.0963,11103156.0
2022-02-16,161.8957,164.2939,159.6002,163.7169,8340579.0
2022-02-17,161.1321,161.981,158.1205,158.2154,8878864.0
2022-02-18,158.851,161.6728,155.7871,159.0121,9591679.0
2022-02-19,158.851,161.6728,155.7871,159.0121,9591679.0
2022-02-20,158.851,161.6728,155.7871,159.0121,9591679.0
2022-02-21,158.851,161.6728,155.7871,159.0121,9591679.0
2022-02-22,155.6153,161.2127,155.1801,157.3522,9835460.0
2022-02-23,158.0731,160.4539,153.0174,153.302,9748987.0
2022-02-24,148.8154,159.6951,147.772,159.3346,12566983.0
2022-02-25,158.9837,162.2846,157.0771,162.1328,7350249.0
2022-02-26,158.9837,162.2846,157.0771,162.1328,7350249.0
2022-02-27,158.9837,162.2846,157.0771,162.1328,7350249.0
2022-02-28,159.6382,164.0868,159.5433,163.1383,10638866.0
2022-03-01,162.1613,162.996,153.3968,155.2654,10723339.0
2022-03-02,157.399,162.39,156.5417,161.2089,7299414.0
2022-03-03,162.5615,162.7091,156.6846,157.4942,8553861.0
2022-03-04,156.0655,158.18,152.2936,154.551,9059191.0
2022-03-05,156.0655,158.18,152.2936,154.551,9059191.0
2022-03-06,156.0655,158.18,152.2936,154.551,9059191.0
2022-03-07,154.6082,155.4083,142.8735,142.9688,13416095.0
2022-03-08,143.5021,150.8173,140.8542,143.5974,11878441.0
2022-03-09,148.598,150.9506,146.8454,149.6457,9276774.0
2022-03-10,146.7216,147.9217,143.1878,147.3597,8888772.0
2022-03-11,150.4458,150.7982,144.7975,145.1023,7394419.0
2022-03-12,150.4458,150.7982,144.7975,145.1023,7394419.0
2022-03-13,150.4458,150.7982,144.7975,145.1023,7394419.0
2022-03-14,143.6355,144.1022,133.7915,134.5773,16154168.0
2022-03-15,135.7298,137.5681,132.4437,137.3586,13892973.0
2022-03-16,139.9827,144.3594,136.749,143.3021,11727728.0
2022-03-17,142.102,145.6738,139.616,145.5691,8602938.0
2022-03-18,145.2738,148.617,141.9305,146.6739,18454202.0
2022-03-19,145.2738,148.617,141.9305,146.6739,18454202.0
2022-03-20,145.2738,148.617,141.9305,146.6739,18454202.0
2022-03-21,146.6739,150.2172,145.55,148.1979,8986357.0
2022-03-22,148.0646,152.3413,147.4169,150.122,7220508.0
2022-03-23,148.6932,149.741,145.3309,145.6071,7245568.0
2022-03-24,146.9692,151.0268,146.2929,150.9316,9261010.0
2022-03-25,150.4648,150.9316,147.8074,150.4648,7203782.0
2022-03-26,150.4648,150.9316,147.8074,150.4648,7203782.0
2022-03-27,150.4648,150.9316,147.8074,150.4648,7203782.0
2022-03-28,149.0647,150.9697,146.7311,150.922,9470796.0
2022-03-29,153.5509,153.6366,149.2076,153.4176,10212363.0
2022-03-30,151.8174,152.6556,144.5785,145.4738,14777761.0
2022-03-31,145.6214,147.7693,143.8546,145.5595,13364239.0
2022-04-01,144.7213,145.6071,135.7915,140.0065,19762138.0
2022-04-02,144.7213,145.6071,135.7915,140.0065,19762138.0
2022-04-03,144.7213,145.6071,135.7915,140.0065,19762138.0
2022-04-04,140.7209,146.8073,139.6922,146.5025,12143570.0
2022-04-05,144.5975,144.788,138.3682,138.5492,15946146.0
2022-04-06,136.1108,136.2061,130.9293,132.6628,21054221.0
2022-04-07,133.1486,134.7678,130.4149,132.6057,10201205.0
2022-04-08,131.958,133.3105,129.8815,130.1959,12992458.0
2022-04-09,131.958,133.3105,129.8815,130.1959,12992458.0
2022-04-10,131.958,133.3105,129.8815,130.1959,12992458.0
2022-04-11,127.9118,131.0722,127.3384,128.929,11210358.0
2022-04-12,131.3674,133.501,129.0624,129.6244,10591330.0
2022-04-13,131.0055,135.8156,129.9958,133.8248,10440839.0
2022-04-14,134.3487,134.8345,130.1863,130.4054,8002591.0
2022-04-15,134.3487,134.8345,130.1863,130.4054,8002591.0
2022-04-16,134.3487,134.8345,130.1863,130.4054,8002591.0
2022-04-17,134.3487,134.8345,130.1863,130.4054,8002591.0
2022-04-18,129.1767,133.682,129.1195,132.7009,8785714.0
2022-04-19,132.2342,134.6821,131.0055,134.3487,7213805.0
2022-04-20,136.4061,137.9301,133.4058,133.6724,7731575.0
2022-04-21,135.5774,136.8181,128.8338,129.6434,8576484.0
2022-04-22,129.6625,130.8073,126.3478,126.5002,8315141.0
2022-04-23,129.6625,130.8073,126.3478,126.5002,8315141.0
2022-04-24,129.6625,130.8073,126.3478,126.5002,8315141.0
2022-04-25,125.081,130.3102,124.6905,130.072,9673241.0
2022-04-26,128.6052,129.872,126.3288,127.1574,9262820.0
2022-04-27,124.6,131.5484,124.4523,128.6814,13855916.0
2022-04-28,136.0822,144.0165,132.5199,141.1495,31111071.0
2022-04-29,138.8826,140.4923,132.8914,133.0533,13693083.0
2022-04-30,138.8826,140.4923,132.8914,133.0533,13693083.0
2022-05-01,138.8826,140.4923,132.8914,133.0533,13693083.0
2022-05-02,133.9201,138.7397,132.547,138.3682,13320932.0
2022-05-03,137.8301,138.7635,135.9775,137.4062,7556824.0
2022-05-04,137.711,142.3973,133.682,141.9686,11038102.0
2022-05-05,139.997,139.997,132.5677,134.9107,14561417.0
2022-05-06,134.5373,137.2538,131.3293,133.901,10080572.0
2022-05-07,134.5373,137.2538,131.3293,133.901,10080572.0
2022-05-08,134.5373,137.2538,131.3293,133.901,10080572.0
2022-05-09,131.4341,133.4534,127.6908,128.51,11668081.0
2022-05-10,132.8724,133.1581,128.2337,130.3102,8841215.0
2022-05-11,128.6147,131.7198,125.6239,126.0144,11530860.0
2022-05-12,124.7762,126.7383,121.7473,125.5096,10749846.0
2022-05-13,127.9099,129.5291,126.2049,128.5195,9280687.0
2022-05-14,127.9099,129.5291,126.2049,128.5195,9280687.0
2022-05-15,127.9099,129.5291,126.2049,128.5195,9280687.0
2022-05-16,127.6146,129.5196,125.7287,127.5479,6378822.0
2022-05-17,130.7309,133.3486,130.2054,133.0533,9094149.0
2022-05-18,130.3292,130.7578,123.7094,124.2523,11992677.0
2022-05-19,124.2523,127.0526,123.3284,124.3666,8419507.0
2022-05-20,126.5669,126.9574,119.8804,125.3477,11370115.0
2022-05-21,126.5669,126.9574,119.8804,125.3477,11370115.0
2022-05-22,126.5669,126.9574,119.8804,125.3477,11370115.0
2022-05-23,123.7761,126.1383,122.0616,125.843,10023360.0
2022-05-24,124.1475,124.1475,120.0614,122.4235,9157088.0
2022-05-25,121.7282,125.7954,121.2044,124.9953,9766000.0
2022-05-26,123.8332,129.5386,123.6904,128.4338,7932769.0
2022-05-27,129.6339,133.4772,129.6339,133.12,9180812.0
2022-05-28,129.6339,133.4772,129.6339,133.12,9180812.0
2022-05-29,129.6339,133.4772,129.6339,133.12,9180812.0
2022-05-30,129.6339,133.4772,129.6339,133.12,9180812.0
2022-05-31,132.8724,137.1252,130.9102,136.4156,16007254.0
2022-06-01,136.4923,137.7945,132.2984,134.0698,8514309.0
2022-06-02,134.2996,140.035,133.7634,139.9872,9589501.0
2022-06-03,136.138,137.3444,134.6347,135.2188,7458863.0
2022-06-04,136.138,137.3444,134.6347,135.2188,7458863.0
2022-06-05,136.138,137.3444,134.6347,135.2188,7458863.0
2022-06-06,138.7903,138.8094,133.974,134.4719,7238659.0
2022-06-07,133.2176,136.1093,132.6048,135.8603,6062812.0
2022-06-08,134.7649,135.7368,131.609,133.0548,6772968.0
2022-06-09,131.9154,134.4719,130.8813,130.9004,7153218.0
2022-06-10,129.0237,130.2781,126.7927,127.5396,8549763.0
2022-06-11,129.0237,130.2781,126.7927,127.5396,8549763.0
2022-06-12,129.0237,130.2781,126.7927,127.5396,8549763.0
2022-06-13,125.0405,125.7682,121.2201,123.1925,12320867.0
2022-06-14,124.6767,126.3236,123.3457,124.7245,6794716.0
2022-06-15,126.0746,127.6162,122.7616,125.4618,7859981.0
2022-06-16,120.8945,121.2679,113.967,115.6857,16422778.0
2022-06-17,116.2602,117.6095,113.3302,115.8485,17273384.0
2022-06-18,116.2602,117.6095,113.3302,115.8485,17273384.0
2022-06-19,116.2602,117.6095,113.3302,115.8485,17273384.0
2022-06-20,116.2602,117.6095,113.3302,115.8485,17273384.0
2022-06-21,118.5103,120.7604,118.4625,119.104,9208493.0
2022-06-22,116.624,118.4041,115.2452,116.9687,9085270.0
2022-06-23,117.5337,117.706,113.201,114.9867,7908863.0
2022-06-24,117.1794,120.0423,116.5857,119.7838,8127978.0
2022-06-25,117.1794,120.0423,116.5857,119.7838,8127978.0
2022-06-26,117.1794,120.0423,116.5857,119.7838,8127978.0
2022-06-27,120.8371,124.5139,120.1094,121.7754,9947329.0
2022-06-28,124.2649,130.6515,121.2201,126.0076,27113344.0
2022-06-29,124.5522,125.9789,121.5025,124.6958,9973261.0
2022-06-30,122.1871,124.5618,119.9992,122.3116,9277889.0
2022-07-01,120.4062,121.3733,116.9113,118.2805,7672790.0
2022-07-02,120.4062,121.3733,116.9113,118.2805,7672790.0
2022-07-03,120.4062,121.3733,116.9113,118.2805,7672790.0
2022-07-04,120.4062,121.3733,116.9113,118.2805,7672790.0
2022-07-05,115.9538,120.8083,115.2452,120.4828,8115934.0
2022-07-06,120.703,122.7808,119.7407,121.6605,6038378.0
2022-07-07,125.098,128.9854,124.7245,128.6886,9408097.0
2022-07-08,126.8885,130.594,126.0267,130.2302,8393153.0
2022-07-09,126.8885,130.594,126.0267,130.2302,8393153.0
2022-07-10,126.8885,130.594,126.0267,130.2302,8393153.0
2022-07-11,127.913,128.8753,125.7395,126.6204,5898175.0
2022-07-12,128.0566,129.5982,126.3523,127.3002,5991262.0
2022-07-13,125.0022,130.9675,124.9735,129.8759,7200225.0
2022-07-14,129.2057,136.3008,128.162,135.8699,10718681.0
2022-07-15,137.6508,139.2978,135.9944,138.2349,11880450.0
2022-07-16,137.6508,139.2978,135.9944,138.2349,11880450.0
2022-07-17,137.6508,139.2978,135.9944,138.2349,11880450.0
2022-07-18,139.7669,140.2074,134.8358,135.6688,7856599.0
2022-07-19,138.0147,142.1607,137.0907,141.1074,9686500.0
2022-07-20,141.1649,145.8567,140.3893,145.263,8517374.0
2022-07-21,146.3833,149.2941,144.2289,149.2366,8060419.0
2022-07-22,149.0451,150.0027,145.8758,147.1684,7200136.0
2022-07-23,149.0451,150.0027,145.8758,147.1684,7200136.0
2022-07-24,149.0451,150.0027,145.8758,147.1684,7200136.0
2022-07-25,146.3067,147.494,145.2257,146.7376,4928925.0
2022-07-26,146.1343,146.2109,143.4437,143.5969,5941787.0
2022-07-27,145.0859,148.2217,144.1523,146.9003,12863027.0
2022-07-28,143.415,143.6161,136.9231,140.2265,17050977.0
2022-07-29,138.4504,139.135,134.6922,138.8956,11749403.0
2022-07-30,138.4504,139.135,134.6922,138.8956,11749403.0
2022-07-31,138.4504,139.135,134.6922,138.8956,11749403.0
2022-08-01,138.1775,143.1086,137.9477,141.1649,7611417.0
2022-08-02,139.4988,143.0512,138.6849,140.7819,5946415.0
2022-08-03,141.3851,143.9464,140.3606,142.8214,6890200.0
2022-08-04,142.3618,144.7364,141.4319,144.5928,6254693.0
2022-08-05,142.2564,144.8545,141.3947,143.8267,5041315.0
2022-08-06,142.2564,144.8545,141.3947,143.8267,5041315.0
2022-08-07,142.2564,144.8545,141.3947,143.8267,5041315.0
2022-08-08,143.4437,144.7651,140.3223,141.5287,5564307.0
2022-08-09,139.4031,140.2744,135.305,136.454,6770803.0
2022-08-10,139.652,140.9255,137.5838,140.7436,6839997.0
2022-08-11,142.0075,145.196,140.7723,141.5479,6243214.0
2022-08-12,141.7107,145.0332,140.9255,144.8609,4967492.0
2022-08-13,141.7107,145.0332,140.9255,144.8609,4967492.0
2022-08-14,141.7107,145.0332,140.9255,144.8609,4967492.0
2022-08-15,143.9321,146.2109,142.0889,145.6652,4502857.0
2022-08-16,145.0141,146.0099,142.5245,143.6544,5270822.0
2022-08-17,141.9309,143.2714,140.1404,142.2181,5169594.0
2022-08-18,141.7777,146.412,141.4809,144.947,7808233.0
2022-08-19,142.9458,143.9895,140.6574,141.3277,5400320.0
2022-08-20,142.9458,143.9895,140.6574,141.3277,5400320.0
2022-08-21,142.9458,143.9895,140.6574,141.3277,5400320.0
2022-08-22,139.1254,139.6143,135.1039,135.5922,6736816.0
2022-08-23,136.0518,137.5072,134.5868,134.74,4499332.0
2022-08-24,134.29,135.688,132.7197,135.305,5113128.0
2022-08-25,136.2912,140.7532,135.9848,140.035,5618848.0
2022-08-26,139.9489,141.0979,132.1835,132.4995,7918641.0
2022-08-27,139.9489,141.0979,132.1835,132.4995,7918641.0
2022-08-28,139.9489,141.0979,132.1835,132.4995,7918641.0
2022-08-29,131.9537,133.2176,130.3259,131.2547,6852263.0
2022-08-30,131.9441,132.4229,127.2906,128.6982,6147355.0
2022-08-31,128.8234,129.1893,126.4258,127.3598,8701117.0
2022-09-01,125.1548,125.2992,121.4028,125.097,8716270.0
2022-09-02,126.7532,127.7449,122.8246,123.7105,6121409.0
2022-09-03,126.7532,127.7449,122.8246,123.7105,6121409.0
2022-09-04,126.7532,127.7449,122.8246,123.7105,6121409.0
2022-09-05,126.7532,127.7449,122.8246,123.7105,6121409.0
2022-09-06,124.0571,124.7119,121.5247,121.9677,6674208.0
2022-09-07,122.738,124.9622,121.6788,123.826,5340100.0
2022-09-08,122.738,124.9815,121.2263,124.0667,6618782.0
2022-09-09,125.8288,127.6872,125.4708,127.148,5100116.0
2022-09-10,125.8288,127.6872,125.4708,127.148,5100116.0
2022-09-11,125.8288,127.6872,125.4708,127.148,5100116.0
2022-09-12,128.0627,129.2374,127.4079,128.0627,7081303.0
2022-09-13,123.6142,125.0778,119.8686,120.2923,9610889.0
2022-09-14,121.5825,123.152,120.8411,122.7957,7509299.0
2022-09-15,121.9966,123.3297,119.6183,120.3404,7459628.0
2022-09-16,119.5123,121.0722,118.4772,120.3115,13818496.0
2022-09-17,119.5123,121.0722,118.4772,120.3115,13818496.0
2022-09-18,119.5123,121.0722,118.4772,120.3115,13818496.0
2022-09-19,119.0309,122.4587,118.8287,121.9484,5922656.0
2022-09-20,121.0722,121.8521,119.2909,120.1382,5672744.0
2022-09-21,120.7833,124.9718,119.8782,119.9938,8123668.0
2022-09-22,120.1189,120.5137,117.9236,119.0887,8752975.0
2022-09-23,117.7984,118.1258,114.6305,116.6911,10681286.0
2022-09-24,117.7984,118.1258,114.6305,116.6911,10681286.0
2022-09-25,117.7984,118.1258,114.6305,116.6911,10681286.0
2022-09-26,117.0281,118.6072,115.1505,115.2949,6424637.0
2022-09-27,117.0474,118.1237,114.3417,115.8727,5544423.0
2022-09-28,114.178,115.9786,113.4077,114.515,11321161.0
2022-09-29,112.9263,113.1092,109.2481,110.5768,12125786.0
2022-09-30,109.5369,111.9634,108.7281,108.7859,7568126.0
2022-10-01,109.5369,111.9634,108.7281,108.7859,7568126.0
2022-10-02,109.5369,111.9634,108.7281,108.7859,7568126.0
2022-10-03,110.7213,113.9246,109.4455,112.8685,7481733.0
2022-10-04,115.9304,117.9043,115.8534,117.8273,6637248.0
2022-10-05,116.3926,120.8989,116.0556,120.2537,7070311.0
2022-10-06,119.8879,122.4867,119.7819,120.6293,6238604.0
2022-10-07,118.068,119.5027,115.8534,116.4215,8618545.0
2022-10-08,118.068,119.5027,115.8534,116.4215,8618545.0
2022-10-09,118.068,119.5027,115.8534,116.4215,8618545.0
2022-10-10,116.1134,116.5467,109.2384,110.3457,9512641.0
2022-10-11,107.8423,108.3141,104.6166,105.9454,10758814.0
2022-10-12,106.2246,106.6868,104.3566,104.607,6987880.0
2022-10-13,101.468,110.9235,100.7747,108.6703,10455003.0
2022-10-14,110.3746,110.7213,105.7143,105.8684,7997634.0
2022-10-15,110.3746,110.7213,105.7143,105.8684,7997634.0
2022-10-16,110.3746,110.7213,105.7143,105.8684,7997634.0
2022-10-17,109.691,110.2302,106.5039,107.4475,7886423.0
2022-10-18,110.6827,111.779,105.4736,107.0816,8908873.0
2022-10-19,106.7446,109.4503,106.6387,108.6607,5620199.0
2022-10-20,108.964,111.7804,107.5727,107.823,7736402.0
2022-10-21,107.6015,111.6841,106.8986,111.4434,7490087.0
2022-10-22,107.6015,111.6841,106.8986,111.4434,7490087.0
2022-10-23,107.6015,111.6841,106.8986,111.4434,7490087.0
2022-10-24,112.0211,112.677,109.9991,112.0597,6525680.0
2022-10-25,112.2426,115.4875,111.9104,114.7461,6205073.0
2022-10-26,113.658,116.2578,111.8478,113.7254,7354985.0
2022-10-27,114.8857,116.123,110.1339,110.442,8937212.0
2022-10-28,109.9317,115.0157,108.16,114.7846,9418673.0
2022-10-29,109.9317,115.0157,108.16,114.7846,9418673.0
2022-10-30,109.9317,115.0157,108.16,114.7846,9418673.0
2022-10-31,113.7447,113.9854,111.116,113.2921,6870809.0
2022-11-01,115.2949,116.1519,112.4159,112.9744,5749063.0
