,KNX US Equity,KNX US Equity,KNX US Equity,KNX US Equity,KNX US Equity
2022-05-04,48.4723,49.7172,48.2028,49.6486,1976140.0
2022-05-05,49.1095,49.6192,48.6292,49.2271,1705717.0
2022-05-06,49.0899,49.3447,48.0998,48.4625,1945583.0
2022-05-07,49.0899,49.3447,48.0998,48.4625,1945583.0
2022-05-08,49.0899,49.3447,48.0998,48.4625,1945583.0
2022-05-09,47.7175,49.2663,47.6489,48.8938,2006825.0
2022-05-10,49.3153,49.4428,47.1686,48.1292,2180033.0
2022-05-11,48.0704,48.6978,46.7373,47.3157,1831351.0
2022-05-12,47.1784,47.747,45.6689,47.149,2299949.0
2022-05-13,47.3843,47.9087,46.6295,46.7765,2163685.0
2022-05-14,47.3843,47.9087,46.6295,46.7765,2163685.0
2022-05-15,47.3843,47.9087,46.6295,46.7765,2163685.0
2022-05-16,46.3844,46.5609,45.2033,45.6493,2133957.0
2022-05-17,46.355,48.0605,46.0904,47.5117,2555317.0
2022-05-18,46.6393,46.8549,41.6597,42.934,4461521.0
2022-05-19,42.5909,45.2376,42.2871,44.1103,3688933.0
2022-05-20,44.8847,45.3944,43.5712,45.3846,3445188.0
2022-05-21,44.8847,45.3944,43.5712,45.3846,3445188.0
2022-05-22,44.8847,45.3944,43.5712,45.3846,3445188.0
2022-05-23,45.7571,46.8598,45.6983,46.1688,2425497.0
2022-05-24,46.1198,46.2472,45.2474,46.1198,1753966.0
2022-05-25,45.9433,48.2959,45.7865,47.5999,3035500.0
2022-05-26,47.9136,49.2075,47.7273,47.9626,2000920.0
2022-05-27,48.1096,48.5213,47.5009,47.8744,1458684.0
2022-05-28,48.1096,48.5213,47.5009,47.8744,1458684.0
2022-05-29,48.1096,48.5213,47.5009,47.8744,1458684.0
2022-05-30,48.1096,48.5213,47.5009,47.8744,1458684.0
2022-05-31,47.2568,47.845,46.0021,47.6783,4266785.0
2022-06-01,47.6783,48.2395,46.4727,46.6785,2180259.0
2022-06-02,46.8942,48.3841,46.6589,48.3449,1349543.0
2022-06-03,48.0606,48.5998,47.4431,48.0606,2058937.0
2022-06-04,48.0606,48.5998,47.4431,48.0606,2058937.0
2022-06-05,48.0606,48.5998,47.4431,48.0606,2058937.0
2022-06-06,48.6096,49.3055,48.1096,48.982,1543308.0
2022-06-07,47.7175,48.5801,46.6589,48.2371,1718107.0
2022-06-08,47.8548,47.992,46.159,46.7667,2521020.0
2022-06-09,46.5407,47.1401,45.9412,45.9511,1870557.0
2022-06-10,45.1944,46.2655,44.9389,45.2435,2525770.0
2022-06-11,45.1944,46.2655,44.9389,45.2435,2525770.0
2022-06-12,45.1944,46.2655,44.9389,45.2435,2525770.0
2022-06-13,44.3788,45.332,43.9857,44.4377,3000495.0
2022-06-14,44.988,45.332,43.6319,44.3886,1833555.0
2022-06-15,45.1649,45.9314,44.8406,45.2828,1546069.0
2022-06-16,44.251,44.5949,43.7302,44.192,1513231.0
2022-06-17,44.5163,44.5163,42.7789,43.4845,3270814.0
2022-06-18,44.5163,44.5163,42.7789,43.4845,3270814.0
2022-06-19,44.5163,44.5163,42.7789,43.4845,3270814.0
2022-06-20,44.5163,44.5163,42.7789,43.4845,3270814.0
2022-06-21,44.0053,44.477,43.5729,44.2707,1259783.0
2022-06-22,43.799,44.3001,43.5042,43.799,1212053.0
2022-06-23,43.8579,45.0666,43.8088,44.8898,1476369.0
2022-06-24,45.1256,46.9927,45.1256,46.2557,2141683.0
2022-06-25,45.1256,46.9927,45.1256,46.2557,2141683.0
2022-06-26,45.1256,46.9927,45.1256,46.2557,2141683.0
2022-06-27,46.4523,47.317,45.7251,45.9511,1653956.0
2022-06-28,46.6783,47.2482,45.3418,45.3909,1131817.0
2022-06-29,45.5776,45.8332,44.5556,45.1256,1161548.0
2022-06-30,44.6146,45.617,44.1134,45.4892,1261841.0
2022-07-01,45.3418,46.9829,45.0568,46.8846,1600038.0
2022-07-02,45.3418,46.9829,45.0568,46.8846,1600038.0
2022-07-03,45.3418,46.9829,45.0568,46.8846,1600038.0
2022-07-04,45.3418,46.9829,45.0568,46.8846,1600038.0
2022-07-05,46.2066,46.6291,45.445,46.0788,1611000.0
2022-07-06,46.1574,47.0714,45.273,46.7864,2173822.0
2022-07-07,46.9534,47.6806,46.9338,47.0812,1878696.0
2022-07-08,47.0714,47.6708,46.4,47.376,1595622.0
2022-07-09,47.0714,47.6708,46.4,47.376,1595622.0
2022-07-10,47.0714,47.6708,46.4,47.376,1595622.0
2022-07-11,47.2679,47.7199,47.0615,47.2581,781608.0
2022-07-12,47.5922,48.7714,47.1696,47.5529,2184863.0
2022-07-13,46.8453,48.1425,46.1869,47.7101,2246269.0
2022-07-14,47.0615,47.3711,45.7644,47.0222,1630179.0
2022-07-15,47.5529,48.1425,47.1795,47.4448,1245387.0
2022-07-16,47.5529,48.1425,47.1795,47.4448,1245387.0
2022-07-17,47.5529,48.1425,47.1795,47.4448,1245387.0
2022-07-18,47.6118,48.0126,47.2974,47.543,1173319.0
2022-07-19,48.1523,49.7738,47.9116,49.6853,1998122.0
2022-07-20,49.5674,49.6264,48.624,49.3512,2236005.0
2022-07-21,50.7958,52.4172,49.9408,51.179,3678480.0
2022-07-22,51.3363,51.3363,50.0784,50.2848,1313734.0
2022-07-23,51.3363,51.3363,50.0784,50.2848,1313734.0
2022-07-24,51.3363,51.3363,50.0784,50.2848,1313734.0
2022-07-25,50.275,50.2946,49.5969,49.9998,1366068.0
2022-07-26,49.705,49.9801,49.0269,49.6755,1442505.0
2022-07-27,49.99,50.727,49.2923,50.6287,1369818.0
2022-07-28,50.8449,52.8103,50.8449,52.3583,1756306.0
2022-07-29,52.2109,54.3433,52.2109,53.9994,2126265.0
2022-07-30,52.2109,54.3433,52.2109,53.9994,2126265.0
2022-07-31,52.2109,54.3433,52.2109,53.9994,2126265.0
2022-08-01,53.8225,54.304,52.486,52.771,1722501.0
2022-08-02,52.4467,52.7219,51.8375,51.9652,1308661.0
2022-08-03,52.3779,53.2918,52.0242,53.1641,1367415.0
2022-08-04,53.1641,53.5375,52.3485,52.7415,1407922.0
2022-08-05,52.4271,53.6161,52.3681,53.4393,1142616.0
2022-08-06,52.4271,53.6161,52.3681,53.4393,1142616.0
2022-08-07,52.4271,53.6161,52.3681,53.4393,1142616.0
2022-08-08,53.7734,54.4907,53.2918,53.4589,969346.0
2022-08-09,53.2231,53.4884,52.5941,52.8103,823568.0
2022-08-10,53.6358,54.4072,53.2427,54.2058,2264110.0
2022-08-11,54.5399,55.5619,54.3728,55.1492,1541026.0
2022-08-12,55.0312,55.5054,54.933,55.4341,1019926.0
2022-08-13,55.0312,55.5054,54.933,55.4341,1019926.0
2022-08-14,55.0312,55.5054,54.933,55.4341,1019926.0
2022-08-15,55.1,55.7486,54.7561,55.4636,1770980.0
2022-08-16,55.3555,56.5839,55.2769,55.9844,1807003.0
2022-08-17,55.5422,55.5422,54.0092,54.8936,2362979.0
2022-08-18,54.8838,55.2474,54.7856,55.0902,1072030.0
2022-08-19,54.6185,55.0607,54.137,54.5104,1172381.0
2022-08-20,54.6185,55.0607,54.137,54.5104,1172381.0
2022-08-21,54.6185,55.0607,54.137,54.5104,1172381.0
2022-08-22,53.793,54.6775,53.4393,53.8127,1154870.0
2022-08-23,53.9896,54.4809,53.0363,53.1051,1712546.0
2022-08-24,52.7514,53.2034,52.0831,52.7514,1203218.0
2022-08-25,52.8988,53.5965,52.6727,53.5965,1066607.0
2022-08-26,53.4884,53.8127,52.034,52.0733,830760.0
2022-08-27,53.4884,53.8127,52.034,52.0733,830760.0
2022-08-28,53.4884,53.8127,52.034,52.0733,830760.0
2022-08-29,51.7097,51.9062,50.4912,50.501,1533179.0
2022-08-30,50.7073,51.0562,49.8917,50.5894,1474240.0
2022-08-31,50.8449,50.8449,49.5183,49.6362,2661168.0
2022-09-01,49.2717,50.2174,48.8088,50.1484,1833517.0
2022-09-02,50.5425,50.8971,49.4195,49.5476,1485265.0
2022-09-03,50.5425,50.8971,49.4195,49.5476,1485265.0
2022-09-04,50.5425,50.8971,49.4195,49.5476,1485265.0
2022-09-05,50.5425,50.8971,49.4195,49.5476,1485265.0
2022-09-06,49.2619,49.5377,48.001,48.267,1598263.0
2022-09-07,48.2276,49.1486,47.7351,49.1338,1556556.0
2022-09-08,48.7989,49.0353,48.1291,49.0058,1893561.0
2022-09-09,49.3506,50.2371,49.2717,50.1386,1284987.0
2022-09-10,49.3506,50.2371,49.2717,50.1386,1284987.0
2022-09-11,49.3506,50.2371,49.2717,50.1386,1284987.0
2022-09-12,50.7789,51.2221,50.1484,50.1583,1500573.0
2022-09-13,48.6512,49.5574,48.4739,48.9959,1592815.0
2022-09-14,49.0747,49.252,48.5477,49.1732,1781634.0
2022-09-15,49.1535,49.715,47.4396,47.873,2164328.0
2022-09-16,46.2674,47.4199,45.6863,47.3017,4861555.0
2022-09-17,46.2674,47.4199,45.6863,47.3017,4861555.0
2022-09-18,46.2674,47.4199,45.6863,47.3017,4861555.0
2022-09-19,47.1441,48.7989,47.0948,48.6413,1476788.0
2022-09-20,48.2769,48.4049,46.9471,47.4593,1073131.0
2022-09-21,47.8139,48.7891,47.6267,47.6267,1227707.0
2022-09-22,47.4888,47.5529,46.553,47.016,2029377.0
2022-09-23,46.356,47.2032,46.1196,47.1933,2295751.0
2022-09-24,46.356,47.2032,46.1196,47.1933,2295751.0
2022-09-25,46.356,47.2032,46.1196,47.1933,2295751.0
2022-09-26,47.0062,48.8186,46.9569,48.0109,3564798.0
2022-09-27,48.3458,49.0944,47.7351,48.4542,2119647.0
2022-09-28,48.3261,49.4825,47.9025,49.1535,1203726.0
2022-09-29,49.0353,49.3604,48.7103,49.0353,1296625.0
2022-09-30,48.8679,49.1831,48.0995,48.1981,2349438.0
2022-10-01,48.8679,49.1831,48.0995,48.1981,2349438.0
2022-10-02,48.8679,49.1831,48.0995,48.1981,2349438.0
2022-10-03,48.6413,49.518,48.3458,49.1535,2350035.0
2022-10-04,49.8135,50.4735,49.4244,50.0105,2646455.0
2022-10-05,49.5377,50.0401,48.7792,48.9762,1720651.0
2022-10-06,48.8285,49.5279,48.2178,48.3261,1309388.0
2022-10-07,47.7942,47.8681,46.9274,47.5578,1433403.0
2022-10-08,47.7942,47.8681,46.9274,47.5578,1433403.0
2022-10-09,47.7942,47.8681,46.9274,47.5578,1433403.0
2022-10-10,47.8434,48.2966,47.3066,47.3411,1784308.0
2022-10-11,47.0653,47.8828,46.8387,47.3214,1851764.0
2022-10-12,47.6366,48.9959,47.1736,48.1587,2445329.0
2022-10-13,47.41,48.7201,46.4053,48.1685,2443804.0
2022-10-14,48.3261,48.6118,47.4987,47.804,1944989.0
2022-10-15,48.3261,48.6118,47.4987,47.804,1944989.0
2022-10-16,48.3261,48.6118,47.4987,47.804,1944989.0
2022-10-17,48.3655,49.4441,48.267,48.9861,2306397.0
2022-10-18,49.8726,50.3159,48.6807,49.2028,1980314.0
2022-10-19,49.252,49.5771,47.9469,48.6807,2248721.0
2022-10-20,44.9474,47.7696,44.9474,45.8044,7086673.0
2022-10-21,45.499,46.75,44.9622,46.7008,2917374.0
2022-10-22,45.499,46.75,44.9622,46.7008,2917374.0
2022-10-23,45.499,46.75,44.9622,46.7008,2917374.0
2022-10-24,47.1244,48.2276,47.016,47.7154,1371621.0
2022-10-25,47.7252,48.2473,46.9865,47.3805,2747540.0
2022-10-26,47.5775,48.5822,46.1984,47.9616,2488479.0
2022-10-27,48.1587,48.4542,46.2378,46.4939,2042474.0
2022-10-28,46.4742,47.804,46.3166,46.9766,1574799.0
2022-10-29,46.4742,47.804,46.3166,46.9766,1574799.0
2022-10-30,46.4742,47.804,46.3166,46.9766,1574799.0
2022-10-31,46.7106,47.5184,45.9719,47.3115,2220573.0
2022-11-01,47.5972,48.2276,46.9471,48.0601,1578084.0
2022-11-02,47.7745,48.9073,46.5924,46.5924,1786813.0
2022-11-03,45.9226,47.5873,45.3907,47.085,1568035.0
2022-11-04,47.4002,47.7843,46.6614,47.5381,1074185.0
2022-11-05,47.4002,47.7843,46.6614,47.5381,1074185.0
2022-11-06,47.4002,47.7843,46.6614,47.5381,1074185.0
2022-11-07,47.6563,49.0895,47.3214,48.7004,1555817.0
2022-11-08,48.9861,48.9861,47.3944,48.0601,2074170.0
2022-11-09,47.5676,48.858,46.6713,46.7894,1288829.0
2022-11-10,48.267,52.02,47.9616,51.9412,3765280.0
2022-11-11,52.8376,54.6698,52.3254,52.8868,4841982.0
2022-11-12,52.8376,54.6698,52.3254,52.8868,4841982.0
2022-11-13,52.8376,54.6698,52.3254,52.8868,4841982.0
2022-11-14,52.9361,55.2017,52.7588,53.9605,2907880.0
2022-11-15,55.0244,56.5413,54.7289,55.773,3628265.0
2022-11-16,54.9554,55.1032,52.7883,53.1036,2643295.0
2022-11-17,52.4239,52.8376,51.1433,52.7095,1557857.0
2022-11-18,53.4483,54.0393,52.611,53.9113,2088022.0
2022-11-19,53.4483,54.0393,52.611,53.9113,2088022.0
2022-11-20,53.4483,54.0393,52.611,53.9113,2088022.0
2022-11-21,53.8128,54.3743,53.1134,53.2415,1772698.0
2022-11-22,53.537,53.9802,52.3549,52.7982,1775888.0
2022-11-23,52.7391,53.4729,52.4337,53.2021,971653.0
2022-11-24,52.7391,53.4729,52.4337,53.2021,971653.0
2022-11-25,53.2612,53.8768,52.9558,53.7931,374941.0
2022-11-26,53.2612,53.8768,52.9558,53.7931,374941.0
2022-11-27,53.2612,53.8768,52.9558,53.7931,374941.0
2022-11-28,53.271,54.9456,52.9755,53.7241,1776129.0
2022-11-29,54.0393,54.6107,53.3794,53.9704,1014957.0
2022-11-30,53.7143,54.7781,53.1725,54.6008,2797078.0
2022-12-01,54.4925,55.773,53.734,55.5071,1980681.0
2022-12-02,55.0727,56.6719,54.7766,55.9908,1436278.0
2022-12-03,55.0727,56.6719,54.7766,55.9908,1436278.0
2022-12-04,55.0727,56.6719,54.7766,55.9908,1436278.0
2022-12-05,55.5268,55.8032,54.4607,54.826,1424674.0
2022-12-06,54.7963,55.2208,54.0264,54.8457,1481513.0
2022-12-07,54.4903,55.4873,54.3225,55.2899,1638070.0
2022-12-08,55.4479,55.7045,54.1498,54.4212,1510613.0
2022-12-09,54.1942,54.5199,53.9079,54.0757,1507267.0
2022-12-10,54.1942,54.5199,53.9079,54.0757,1507267.0
2022-12-11,54.1942,54.5199,53.9079,54.0757,1507267.0
2022-12-12,54.0264,55.7144,53.5822,55.7045,1832420.0
2022-12-13,57.2346,57.9651,55.3689,55.5466,2064818.0
2022-12-14,55.3886,56.9878,55.2406,56.5041,1809756.0
2022-12-15,55.7243,55.8427,53.7401,53.9277,1422184.0
2022-12-16,53.5525,54.0757,53.2268,53.6414,5658447.0
2022-12-17,53.5525,54.0757,53.2268,53.6414,5658447.0
2022-12-18,53.5525,54.0757,53.2268,53.6414,5658447.0
2022-12-19,53.6809,53.7352,51.598,51.6868,2889457.0
2022-12-20,51.3413,51.598,50.3344,50.4233,2379806.0
2022-12-21,50.828,51.7362,50.2061,51.4598,1760448.0
2022-12-22,51.0452,51.3315,49.8409,51.0847,1270229.0
2022-12-23,50.9662,51.8152,50.8491,51.6967,818882.0
2022-12-24,50.9662,51.8152,50.8491,51.6967,818882.0
2022-12-25,50.9662,51.8152,50.8491,51.6967,818882.0
2022-12-26,50.9662,51.8152,50.8491,51.6967,818882.0
2022-12-27,51.6177,52.2199,51.3808,51.8645,723944.0
2022-12-28,51.6671,51.9929,50.596,50.7787,898520.0
2022-12-29,51.0748,52.4075,51.0748,51.8448,933486.0
2022-12-30,51.519,52.1804,51.213,51.7362,1362571.0
2022-12-31,51.519,52.1804,51.213,51.7362,1362571.0
2023-01-01,51.519,52.1804,51.213,51.7362,1362571.0
2023-01-02,51.519,52.1804,51.213,51.7362,1362571.0
2023-01-03,52.1409,52.595,51.4203,52.368,1808764.0
2023-01-04,52.8517,54.4607,52.3581,53.6513,2428384.0
2023-01-05,53.3058,53.4785,52.4864,53.1972,1401476.0
2023-01-06,53.5525,55.1566,53.3156,54.7272,1348680.0
2023-01-07,53.5525,55.1566,53.3156,54.7272,1348680.0
2023-01-08,53.5525,55.1566,53.3156,54.7272,1348680.0
2023-01-09,54.362,56.3659,54.135,55.2406,1481782.0
2023-01-10,55.0925,55.1616,54.1942,54.5989,1523989.0
2023-01-11,55.3985,55.9316,54.7223,55.4182,1543725.0
2023-01-12,55.4972,55.5762,54.8457,55.0629,1462040.0
2023-01-13,54.5989,54.9148,54.1942,54.4311,2697711.0
2023-01-14,54.5989,54.9148,54.1942,54.4311,2697711.0
2023-01-15,54.5989,54.9148,54.1942,54.4311,2697711.0
2023-01-16,54.5989,54.9148,54.1942,54.4311,2697711.0
2023-01-17,54.8358,55.9316,54.5989,55.5663,2396276.0
2023-01-18,55.7144,57.3629,55.4577,55.4775,2171736.0
2023-01-19,55.2011,55.3886,54.2041,54.9148,1423117.0
2023-01-20,55.438,55.7637,54.8852,55.7341,1056183.0
2023-01-21,55.438,55.7637,54.8852,55.7341,1056183.0
2023-01-22,55.438,55.7637,54.8852,55.7341,1056183.0
2023-01-23,55.9513,57.2247,55.8575,56.6127,2020727.0
2023-01-24,55.6946,57.0569,55.6946,56.5633,1321346.0
2023-01-25,56.0007,56.9927,55.6749,56.6522,1822506.0
2023-01-26,56.7904,57.1457,55.3294,56.9977,2622715.0
2023-01-27,58.2513,61.8248,57.9256,58.3599,4758746.0
2023-01-28,58.2513,61.8248,57.9256,58.3599,4758746.0
2023-01-29,58.2513,61.8248,57.9256,58.3599,4758746.0
2023-01-30,58.202,58.4981,56.3264,56.6917,3161899.0
2023-01-31,55.9612,58.7647,55.6848,58.3402,3006548.0
2023-02-01,58.4586,60.6353,57.9947,60.2552,2412565.0
2023-02-02,60.6402,63.5227,60.3342,62.3973,3360521.0
2023-02-03,61.5681,61.9827,60.7784,61.2424,2111875.0
2023-02-04,61.5681,61.9827,60.7784,61.2424,2111875.0
2023-02-05,61.5681,61.9827,60.7784,61.2424,2111875.0
2023-02-06,60.966,61.5978,59.8949,60.2849,1514871.0
2023-02-07,60.0282,61.2819,59.7715,61.2424,1288506.0
2023-02-08,60.9759,61.1239,59.6037,59.9295,1177868.0
2023-02-09,60.0874,60.1441,58.2513,58.429,1187281.0
2023-02-10,57.9058,58.4636,57.5406,58.3402,1361963.0
2023-02-11,57.9058,58.4636,57.5406,58.3402,1361963.0
2023-02-12,57.9058,58.4636,57.5406,58.3402,1361963.0
2023-02-13,58.1921,59.1003,57.5702,58.9621,1360934.0
2023-02-14,58.6659,60.1269,58.123,60.0578,1360363.0
2023-02-15,59.7715,59.9492,59.1003,59.3372,1476637.0
2023-02-16,58.3402,59.7715,57.9256,59.2187,1341431.0
2023-02-17,59.0213,59.6136,58.4093,59.3471,1310423.0
2023-02-18,59.0213,59.6136,58.4093,59.3471,1310423.0
2023-02-19,59.0213,59.6136,58.4093,59.3471,1310423.0
2023-02-20,59.0213,59.6136,58.4093,59.3471,1310423.0
2023-02-21,58.8239,59.2089,57.4468,57.5209,1698424.0
2023-02-22,57.8861,58.1822,57.047,57.2247,1086291.0
2023-02-23,57.817,57.9552,56.6522,57.5307,1173080.0
2023-02-24,56.7608,56.9779,56.1586,56.8002,1506490.0
2023-02-25,56.7608,56.9779,56.1586,56.8002,1506490.0
2023-02-26,56.7608,56.9779,56.1586,56.8002,1506490.0
2023-02-27,57.5307,57.7775,56.6127,56.6423,1387619.0
2023-02-28,56.4054,56.7904,55.9483,56.1092,1808481.0
2023-03-01,56.1882,56.5929,55.744,55.8625,1461984.0
2023-03-02,55.3578,57.9406,55.1315,57.7724,1549258.0
2023-03-03,57.9406,58.6531,57.4656,58.5838,1292997.0
2023-03-04,57.9406,58.6531,57.4656,58.5838,1292997.0
2023-03-05,57.9406,58.6531,57.4656,58.5838,1292997.0
2023-03-06,58.5245,58.9896,57.5646,57.7625,1592708.0
2023-03-07,57.7427,58.3364,57.1786,57.6833,1424174.0
2023-03-08,57.614,58.1336,57.1984,58.0396,1500663.0
2023-03-09,58.287,58.5344,56.4166,56.476,1638807.0
2023-03-10,56.4166,56.7333,55.3726,55.5953,1314796.0
2023-03-11,56.4166,56.7333,55.3726,55.5953,1314796.0
2023-03-12,56.4166,56.7333,55.3726,55.5953,1314796.0
2023-03-13,54.7046,54.7393,52.676,52.9728,3455699.0
2023-03-14,54.3286,55.0213,51.5181,52.4781,2735438.0
2023-03-15,51.6468,53.4479,51.0976,52.8442,2660915.0
2023-03-16,52.3989,54.4671,52.1119,54.3979,1634395.0
2023-03-17,54.3385,54.4473,52.6765,53.1015,2973510.0
2023-03-18,54.3385,54.4473,52.6765,53.1015,2973510.0
2023-03-19,54.3385,54.4473,52.6765,53.1015,2973510.0
2023-03-20,53.3291,53.6755,51.7557,52.5275,1551877.0
2023-03-21,54.388,56.5651,54.0861,56.1099,3862316.0
2023-03-22,56.7927,57.713,55.3776,55.3776,2546969.0
2023-03-23,55.6744,56.6739,54.5958,54.9817,1479429.0
2023-03-24,54.4275,54.8927,53.9723,54.8333,1310823.0
2023-03-25,54.4275,54.8927,53.9723,54.8333,1310823.0
2023-03-26,54.4275,54.8927,53.9723,54.8333,1310823.0
2023-03-27,55.2885,55.4765,54.2326,54.8135,2208714.0
2023-03-28,54.8234,55.8229,54.6453,54.9817,1697714.0
2023-03-29,55.5854,55.6151,53.9822,54.4572,2240984.0
2023-03-30,54.8135,54.8927,54.1307,54.3979,1454149.0
2023-03-31,54.7343,56.2088,54.7343,55.9911,1928501.0
2023-04-01,54.7343,56.2088,54.7343,55.9911,1928501.0
2023-04-02,54.7343,56.2088,54.7343,55.9911,1928501.0
2023-04-03,55.3677,55.813,54.3187,54.9322,1492341.0
2023-04-04,55.1203,55.1203,54.2494,54.2692,1579428.0
2023-04-05,53.9328,54.5859,53.5221,54.3781,2031125.0
2023-04-06,54.2593,54.5166,52.9184,54.0119,1766270.0
2023-04-07,54.2593,54.5166,52.9184,54.0119,1766270.0
2023-04-08,54.2593,54.5166,52.9184,54.0119,1766270.0
2023-04-09,54.2593,54.5166,52.9184,54.0119,1766270.0
2023-04-10,53.3588,55.0114,52.9827,54.9916,1556213.0
2023-04-11,55.2786,56.2435,54.9817,56.0307,2189582.0
2023-04-12,56.3078,56.4067,55.3677,55.9812,1356646.0
2023-04-13,55.9614,56.0851,53.913,54.2791,5570434.0
2023-04-14,54.0515,55.4419,54.0317,55.1895,2548330.0
2023-04-15,54.0515,55.4419,54.0317,55.1895,2548330.0
2023-04-16,54.0515,55.4419,54.0317,55.1895,2548330.0
2023-04-17,55.3281,55.4468,54.2395,54.9322,1347042.0
2023-04-18,54.9421,56.6739,54.6947,55.3776,2463263.0
2023-04-19,54.8828,56.2484,54.811,56.2088,2241196.0
2023-04-20,55.9911,57.2776,55.7041,56.5255,3324224.0
2023-04-21,55.6447,57.4854,54.2791,55.9119,5054239.0
2023-04-22,55.6447,57.4854,54.2791,55.9119,5054239.0
2023-04-23,55.6447,57.4854,54.2791,55.9119,5054239.0
2023-04-24,55.7734,56.6838,55.5458,56.1989,1460006.0
2023-04-25,55.5161,55.6843,54.1802,54.4275,1870382.0
2023-04-26,53.7645,54.388,52.6661,52.7749,2322419.0
2023-04-27,52.8739,55.2588,52.8739,54.8036,2162070.0
2023-04-28,55.4666,56.4859,54.764,55.7338,1961204.0
2023-04-29,55.4666,56.4859,54.764,55.7338,1961204.0
2023-04-30,55.4666,56.4859,54.764,55.7338,1961204.0
2023-05-01,55.5656,56.8817,55.526,56.7036,1482524.0
2023-05-02,56.664,57.1984,55.5656,56.9609,1869646.0
2023-05-03,56.9114,58.2474,56.7927,56.9213,1783245.0
2023-05-04,56.7036,57.0104,56.1296,56.2682,1082514.0
2023-05-05,56.4067,57.4854,56.1719,57.4755,1888739.0
2023-05-06,56.4067,57.4854,56.1719,57.4755,1888739.0
2023-05-07,56.4067,57.4854,56.1719,57.4755,1888739.0
2023-05-08,57.9802,58.1286,56.5849,56.7135,1231681.0
2023-05-09,56.4958,56.4958,55.244,56.0208,1585873.0
2023-05-10,56.7729,57.4557,55.902,56.3276,1809486.0
2023-05-11,56.4166,56.763,55.714,56.5354,1784514.0
2023-05-12,56.8125,57.0401,55.9812,56.6838,1425219.0
2023-05-13,56.8125,57.0401,55.9812,56.6838,1425219.0
2023-05-14,56.8125,57.0401,55.9812,56.6838,1425219.0
2023-05-15,56.6838,56.6937,55.7239,55.7734,1754752.0
2023-05-16,55.2885,55.4171,54.0416,54.5463,1716110.0
2023-05-17,54.101,55.338,53.9525,55.1697,2024869.0
2023-05-18,54.9916,55.6744,53.5765,54.6156,2208289.0
2023-05-19,54.8333,54.8333,53.4874,54.0218,2209236.0
2023-05-20,54.8333,54.8333,53.4874,54.0218,2209236.0
2023-05-21,54.8333,54.8333,53.4874,54.0218,2209236.0
2023-05-22,55.0213,55.1203,53.6854,54.2989,1976175.0
2023-05-23,54.2296,54.9817,54.0911,54.6749,1351769.0
2023-05-24,54.4275,54.7046,53.3984,54.2593,1969421.0
2023-05-25,54.2494,56.1395,54.1406,55.7734,2105223.0
2023-05-26,55.8427,56.2682,55.3578,55.3776,1428237.0
2023-05-27,55.8427,56.2682,55.3578,55.3776,1428237.0
2023-05-28,55.8427,56.2682,55.3578,55.3776,1428237.0
2023-05-29,55.8427,56.2682,55.3578,55.3776,1428237.0
2023-05-30,55.5458,56.3671,55.1697,56.1,1388567.0
2023-05-31,55.5161,55.8921,53.9624,54.4177,3519449.0
2023-06-01,54.7838,55.3875,54.19,55.1895,1449712.0
2023-06-02,55.4963,56.8224,55.1203,56.3375,2133224.0
2023-06-03,55.4963,56.8224,55.1203,56.3375,2133224.0
2023-06-04,55.4963,56.8224,55.1203,56.3375,2133224.0
2023-06-05,56.2088,56.2088,54.6255,54.8927,1814977.0
2023-06-06,54.6255,56.1395,54.3979,56.001,1267547.0
2023-06-07,56.0109,57.4458,55.9119,57.2281,1362692.0
2023-06-08,56.9801,57.3372,56.1567,56.8313,1105776.0
2023-06-09,56.7817,56.7817,55.0953,55.2937,1831923.0
2023-06-10,56.7817,56.7817,55.0953,55.2937,1831923.0
2023-06-11,56.7817,56.7817,55.0953,55.2937,1831923.0
2023-06-12,55.2044,55.2044,53.6272,54.3116,2500205.0
2023-06-13,54.3612,55.016,53.6817,53.7859,1854276.0
2023-06-14,53.8553,55.7004,53.6619,55.5516,2415980.0
2023-06-15,55.1945,56.4345,55.1548,55.5516,2244013.0
2023-06-16,55.6112,55.7401,54.143,54.5299,3790824.0
2023-06-17,55.6112,55.7401,54.143,54.5299,3790824.0
2023-06-18,55.6112,55.7401,54.143,54.5299,3790824.0
2023-06-19,55.6112,55.7401,54.143,54.5299,3790824.0
2023-06-20,54.262,54.396,52.9228,52.9427,2145402.0
2023-06-21,52.7245,53.6172,52.4665,53.4684,1744303.0
2023-06-22,53.3891,53.9744,53.0716,53.6172,1506943.0
2023-06-23,53.1907,54.0934,53.1907,53.5676,2149787.0
2023-06-24,53.1907,54.0934,53.1907,53.5676,2149787.0
2023-06-25,53.1907,54.0934,53.1907,53.5676,2149787.0
2023-06-26,53.1708,54.51,53.1708,54.2224,1433526.0
2023-06-27,54.2124,56.3353,53.9148,55.1152,1981185.0
2023-06-28,55.1449,55.1449,53.8057,54.9465,2043283.0
2023-06-29,55.0358,55.76,54.6092,55.2937,1274907.0
2023-06-30,55.4425,55.6806,54.9366,55.1152,1728911.0
2023-07-01,55.4425,55.6806,54.9366,55.1152,1728911.0
2023-07-02,55.4425,55.6806,54.9366,55.1152,1728911.0
2023-07-03,54.8473,56.2559,54.7184,55.4624,772489.0
2023-07-04,54.8473,56.2559,54.7184,55.4624,772489.0
2023-07-05,53.4982,54.9564,52.8732,53.6371,2842623.0
