,KFRC US Equity,KFRC US Equity,KFRC US Equity,KFRC US Equity,KFRC US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2020-06-17,28.4717,28.4717,27.1539,27.5251,174499.0
2020-06-18,27.2745,27.655,26.8198,27.0611,131500.0
2020-06-19,27.2281,27.3395,25.5299,25.7526,298915.0
2020-06-20,27.2281,27.3395,25.5299,25.7526,298915.0
2020-06-21,27.2281,27.3395,25.5299,25.7526,298915.0
2020-06-22,25.5299,26.3048,24.9266,26.0959,183389.0
2020-06-23,26.3929,26.5414,26.07,26.3094,117697.0
2020-06-24,26.031,26.031,24.9174,25.3535,106835.0
2020-06-25,25.1679,25.6505,24.9452,25.5391,101448.0
2020-06-26,25.6319,25.9289,24.9266,24.9638,218578.0
2020-06-27,25.6319,25.9289,24.9266,24.9638,218578.0
2020-06-28,25.6319,25.9289,24.9266,24.9638,218578.0
2020-06-29,25.3999,26.6899,25.3164,26.6435,136299.0
2020-06-30,26.5971,27.2096,26.3929,27.1446,148035.0
2020-07-01,27.1168,27.5019,26.1887,26.2723,78035.0
2020-07-02,26.8012,26.9497,26.3651,26.5043,133032.0
2020-07-03,26.8012,26.9497,26.3651,26.5043,133032.0
2020-07-04,26.8012,26.9497,26.3651,26.5043,133032.0
2020-07-05,26.8012,26.9497,26.3651,26.5043,133032.0
2020-07-06,27.0518,27.2745,26.3836,26.7641,96142.0
2020-07-07,26.5507,26.5507,25.2978,25.3535,91042.0
2020-07-08,25.1679,25.6319,24.806,25.0937,99991.0
2020-07-09,24.9545,24.9823,23.9801,24.2306,115889.0
2020-07-10,24.1193,24.9266,23.878,24.9266,80384.0
2020-07-11,24.1193,24.9266,23.878,24.9266,80384.0
2020-07-12,24.1193,24.9266,23.878,24.9266,80384.0
2020-07-13,25.1679,25.6505,24.8246,25.3907,121673.0
2020-07-14,25.4463,25.6319,24.9545,25.1865,154685.0
2020-07-15,25.6969,26.7734,25.6969,26.3465,165919.0
2020-07-16,26.3001,27.024,26.0867,26.328,115106.0
2020-07-17,26.263,26.6249,26.0495,26.0959,79820.0
2020-07-18,26.263,26.6249,26.0495,26.0959,79820.0
2020-07-19,26.263,26.6249,26.0495,26.0959,79820.0
2020-07-20,25.9475,26.0124,25.4927,25.5855,56497.0
2020-07-21,25.8083,26.2908,25.6134,26.2444,126628.0
2020-07-22,26.1238,26.4393,26.0588,26.3001,130399.0
2020-07-23,26.1516,27.0147,25.9196,26.6156,192183.0
2020-07-24,26.6342,26.6342,25.7804,26.0124,88326.0
2020-07-25,26.6342,26.6342,25.7804,26.0124,88326.0
2020-07-26,26.6342,26.6342,25.7804,26.0124,88326.0
2020-07-27,25.966,26.4857,25.6278,26.2537,279045.0
2020-07-28,26.1331,26.6528,25.9289,26.198,105981.0
2020-07-29,26.2908,27.1771,26.2305,26.9312,147497.0
2020-07-30,26.5692,27.2096,25.9382,26.9776,223244.0
2020-07-31,26.8105,26.8476,26.0588,26.7641,216447.0
2020-08-01,26.8105,26.8476,26.0588,26.7641,216447.0
2020-08-02,26.8105,26.8476,26.0588,26.7641,216447.0
2020-08-03,26.959,27.1214,26.6992,26.9126,103549.0
2020-08-04,26.9497,27.5344,26.9497,27.3395,126915.0
2020-08-05,27.7014,27.7014,27.0147,27.4323,85378.0
2020-08-06,27.3952,27.5251,27.0982,27.126,161819.0
2020-08-07,27.126,28.5181,27.075,28.4438,128735.0
2020-08-08,27.126,28.5181,27.075,28.4438,128735.0
2020-08-09,27.126,28.5181,27.075,28.4438,128735.0
2020-08-10,28.4717,29.5946,28.4717,29.4832,113047.0
2020-08-11,34.5781,39.4409,33.7243,36.1464,1157608.0
2020-08-12,36.035,36.8516,33.9748,35.0142,307297.0
2020-08-13,34.7265,35.7474,33.5851,34.3182,161454.0
2020-08-14,33.9841,34.6245,33.9284,34.411,133479.0
2020-08-15,33.9841,34.6245,33.9284,34.411,133479.0
2020-08-16,33.9841,34.6245,33.9284,34.411,133479.0
2020-08-17,34.5688,35.0606,34.2068,34.9029,139820.0
2020-08-18,35.2045,35.4504,34.179,34.295,119594.0
2020-08-19,34.5688,34.6894,34.1604,34.1697,91858.0
2020-08-20,33.7614,34.2161,33.4366,33.7707,94451.0
2020-08-21,33.8264,33.8635,32.9911,33.2881,101047.0
2020-08-22,33.8264,33.8635,32.9911,33.2881,101047.0
2020-08-23,33.8264,33.8635,32.9911,33.2881,101047.0
2020-08-24,33.4366,34.1048,33.1767,33.9192,90667.0
2020-08-25,34.1048,34.3368,33.3067,33.7892,125080.0
2020-08-26,33.7985,34.4017,32.8983,32.9447,108347.0
2020-08-27,33.1396,33.6779,32.8148,32.8519,108579.0
2020-08-28,33.0839,33.0839,32.2534,32.4158,84443.0
2020-08-29,33.0839,33.0839,32.2534,32.4158,84443.0
2020-08-30,33.0839,33.0839,32.2534,32.4158,84443.0
2020-08-31,32.5921,32.5921,31.8682,31.8682,296727.0
2020-09-01,31.6919,32.6292,31.562,32.5735,120272.0
2020-09-02,32.4158,33.2324,32.4158,33.1211,109121.0
2020-09-03,33.0932,33.1953,32.3787,32.4993,211720.0
2020-09-04,32.9633,32.9633,31.9889,32.2951,123841.0
2020-09-05,32.9633,32.9633,31.9889,32.2951,123841.0
2020-09-06,32.9633,32.9633,31.9889,32.2951,123841.0
2020-09-07,32.9633,32.9633,31.9889,32.2951,123841.0
2020-09-08,32.0446,32.6199,31.3949,31.4692,126468.0
2020-09-09,31.6641,32.026,31.2093,31.8682,229372.0
2020-09-10,31.9709,32.0643,31.3082,31.3455,102846.0
2020-09-11,31.4015,31.6629,31.2895,31.5042,105916.0
2020-09-12,31.4015,31.6629,31.2895,31.5042,105916.0
2020-09-13,31.4015,31.6629,31.2895,31.5042,105916.0
2020-09-14,31.9056,32.1856,31.5789,31.8496,83022.0
2020-09-15,31.9896,32.1296,30.8321,30.8601,256576.0
2020-09-16,30.8881,31.6395,30.7854,30.9721,112903.0
2020-09-17,31.0281,31.6629,30.8181,31.4482,134555.0
2020-09-18,31.7002,32.0549,31.1681,31.5602,228453.0
2020-09-19,31.7002,32.0549,31.1681,31.5602,228453.0
2020-09-20,31.7002,32.0549,31.1681,31.5602,228453.0
2020-09-21,31.0655,31.2428,29.8613,30.216,114094.0
2020-09-22,31.2055,32.7644,30.8041,31.7002,177280.0
2020-09-23,31.6442,31.9709,30.0947,30.16,132331.0
2020-09-24,30.1133,30.5054,29.8006,30.0667,72415.0
2020-09-25,29.9826,30.4527,29.8893,30.1413,60458.0
2020-09-26,29.9826,30.4527,29.8893,30.1413,60458.0
2020-09-27,29.9826,30.4527,29.8893,30.1413,60458.0
2020-09-28,30.328,30.9814,30.328,30.5987,85186.0
2020-09-29,30.4961,30.5894,29.8893,30.2907,77246.0
2020-09-30,30.4867,30.8694,29.9453,30.0293,105378.0
2020-10-01,30.0387,30.1787,29.7213,30.0293,88861.0
2020-10-02,29.5906,30.7294,29.5906,30.5894,64235.0
2020-10-03,29.5906,30.7294,29.5906,30.5894,64235.0
2020-10-04,29.5906,30.7294,29.5906,30.5894,64235.0
2020-10-05,30.8041,32.1576,30.8041,31.8122,141254.0
2020-10-06,32.1763,32.447,31.6821,31.9616,82461.0
2020-10-07,32.3256,33.2591,32.3256,33.2497,105176.0
2020-10-08,33.5765,33.7818,32.9837,33.5018,147477.0
2020-10-09,33.8378,33.9872,33.4831,33.8938,84357.0
2020-10-10,33.8378,33.9872,33.4831,33.8938,84357.0
2020-10-11,33.8378,33.9872,33.4831,33.8938,84357.0
2020-10-12,34.2392,35.462,33.9498,35.4527,168007.0
2020-10-13,34.6453,35.1073,34.1832,34.9766,107787.0
2020-10-14,34.6546,35.266,34.4819,34.9113,122909.0
2020-10-15,34.3792,35.322,33.8481,35.1727,104377.0
2020-10-16,35.126,35.7141,34.6499,35.4807,132161.0
2020-10-17,35.126,35.7141,34.6499,35.4807,132161.0
2020-10-18,35.126,35.7141,34.6499,35.4807,132161.0
