,WBS US Equity,WBS US Equity,WBS US Equity,WBS US Equity,WBS US Equity
2023-08-01,45.914,45.914,44.6092,45.0213,1376706.0
2023-08-02,44.4032,44.879,43.6282,44.8054,1116239.0
2023-08-03,44.6583,45.3646,43.9862,45.1194,983595.0
2023-08-04,44.8349,45.708,44.8251,45.1194,948067.0
2023-08-05,44.8349,45.708,44.8251,45.1194,948067.0
2023-08-06,44.8349,45.708,44.8251,45.1194,948067.0
2023-08-07,45.345,45.659,44.982,45.502,598493.0
2023-08-08,44.9624,45.1684,43.5202,45.0899,961435.0
2023-08-09,44.8251,44.8251,43.9715,44.0598,502067.0
2023-08-10,44.3247,45.1292,44.1825,44.4424,666566.0
2023-08-11,44.001,44.57,43.8587,44.256,452780.0
2023-08-12,44.001,44.57,43.8587,44.256,452780.0
2023-08-13,44.001,44.57,43.8587,44.256,452780.0
2023-08-14,43.7949,43.7949,43.1278,43.2848,630874.0
2023-08-15,42.549,42.6569,41.7543,42.0094,819480.0
2023-08-16,41.823,42.1762,41.4011,41.4502,803148.0
2023-08-17,41.7151,41.7837,40.6261,40.8615,681262.0
2023-08-18,40.4495,41.2932,40.3514,41.0676,534707.0
2023-08-19,40.4495,41.2932,40.3514,41.0676,534707.0
2023-08-20,40.4495,41.2932,40.3514,41.0676,534707.0
2023-08-21,41.3423,41.4108,40.5672,41.2245,564436.0
2023-08-22,41.0381,41.3423,40.2925,40.4102,974347.0
2023-08-23,40.3023,41.2736,40.0374,41.1362,1012489.0
2023-08-24,41.0087,41.8034,40.734,40.8419,706469.0
2023-08-25,41.2442,41.3815,40.3612,40.8223,916164.0
2023-08-26,41.2442,41.3815,40.3612,40.8223,916164.0
2023-08-27,41.2442,41.3815,40.3612,40.8223,916164.0
2023-08-28,41.2245,41.7543,41.0038,41.4992,538096.0
2023-08-29,41.5483,42.4313,40.9302,41.9701,652348.0
2023-08-30,41.7641,42.1467,41.4551,41.6366,583276.0
2023-08-31,41.7347,42.3086,41.3815,41.6072,893012.0
2023-09-01,42.1467,43.0101,41.872,42.7354,1060121.0
2023-09-02,42.1467,43.0101,41.872,42.7354,1060121.0
2023-09-03,42.1467,43.0101,41.872,42.7354,1060121.0
2023-09-04,42.1467,43.0101,41.872,42.7354,1060121.0
2023-09-05,42.4607,42.8924,42.0584,42.0781,974911.0
2023-09-06,41.8524,42.3233,40.5868,40.8615,835230.0
2023-09-07,40.5476,41.0774,40.0865,40.1846,2102195.0
2023-09-08,40.3808,40.9008,39.8118,40.7144,604909.0
2023-09-09,40.3808,40.9008,39.8118,40.7144,604909.0
2023-09-10,40.3808,40.9008,39.8118,40.7144,604909.0
2023-09-11,40.94,41.4109,40.4789,40.9008,1144548.0
2023-09-12,41.5189,42.0094,40.9596,41.6562,721931.0
2023-09-13,41.8524,41.9701,40.6849,41.1951,703323.0
2023-09-14,41.7641,42.0977,40.94,41.1559,916483.0
2023-09-15,40.6261,41.2147,40.4691,40.8517,2876483.0
2023-09-16,40.6261,41.2147,40.4691,40.8517,2876483.0
2023-09-17,40.6261,41.2147,40.4691,40.8517,2876483.0
2023-09-18,40.7144,40.7144,40.0325,40.1061,766474.0
2023-09-19,40.1748,40.4299,39.2624,39.7333,1334247.0
2023-09-20,40.1454,40.4691,39.7824,39.8118,1379062.0
2023-09-21,39.5175,40.0374,39.13,39.3801,913239.0
2023-09-22,39.4292,39.7431,38.9092,39.4488,665043.0
2023-09-23,39.4292,39.7431,38.9092,39.4488,665043.0
2023-09-24,39.4292,39.7431,38.9092,39.4488,665043.0
2023-09-25,39.1741,39.9098,39.1741,39.6941,685641.0
2023-09-26,39.1152,39.8314,38.9092,39.1054,837399.0
2023-09-27,39.4488,39.4782,37.9674,38.2715,1459192.0
2023-09-28,38.2519,39.2869,38.144,38.8602,3911544.0
2023-09-29,39.4292,40.2337,39.2232,39.5469,1633920.0
2023-09-30,39.4292,40.2337,39.2232,39.5469,1633920.0
2023-10-01,39.4292,40.2337,39.2232,39.5469,1633920.0
2023-10-02,39.4979,39.7529,38.4481,38.7326,892681.0
2023-10-03,38.4775,38.4775,37.3101,37.6436,904135.0
2023-10-04,37.6436,37.8889,36.7803,37.7712,1092709.0
2023-10-05,37.5161,38.8553,37.5161,38.6345,1403038.0
2023-10-06,38.1734,39.3311,37.9674,38.8503,898493.0
2023-10-07,38.1734,39.3311,37.9674,38.8503,898493.0
2023-10-08,38.1734,39.3311,37.9674,38.8503,898493.0
2023-10-09,38.3696,38.8111,38.1587,38.5855,793296.0
2023-10-10,38.9877,39.7137,38.8209,39.3016,778700.0
2023-10-11,39.3409,40.008,38.8602,39.233,472464.0
2023-10-12,39.3016,39.3556,38.3696,38.7522,825823.0
2023-10-13,39.1349,39.3703,37.6633,37.8791,1022914.0
2023-10-14,39.1349,39.3703,37.6633,37.8791,1022914.0
2023-10-15,39.1349,39.3703,37.6633,37.8791,1022914.0
2023-10-16,38.4383,39.233,38.3794,38.9975,1226332.0
2023-10-17,39.9491,40.4201,39.4586,39.9688,2956301.0
2023-10-18,39.4194,39.5126,38.507,38.5756,1265496.0
2023-10-19,38.6541,40.5672,38.5364,39.3703,1773492.0
2023-10-20,39.2526,39.3801,37.3886,37.467,2202458.0
2023-10-21,39.2526,39.3801,37.3886,37.467,2202458.0
2023-10-22,39.2526,39.3801,37.3886,37.467,2202458.0
2023-10-23,37.2414,38.1145,36.9765,37.0942,1581587.0
2023-10-24,37.2022,37.467,36.2015,36.4173,1702353.0
2023-10-25,36.2113,36.4075,35.668,36.2603,1636974.0
2023-10-26,36.2996,37.6829,36.1622,37.3493,1166179.0
2023-10-27,37.1629,37.1629,35.8188,36.1132,892020.0
2023-10-28,37.1629,37.1629,35.8188,36.1132,892020.0
2023-10-29,37.1629,37.1629,35.8188,36.1132,892020.0
2023-10-30,36.6233,36.9569,35.9954,36.8784,1173749.0
2023-10-31,36.9569,37.2904,36.6135,37.2512,1107354.0
2023-11-01,37.1433,37.4425,36.4762,37.2316,959882.0
2023-11-02,37.7174,39.3039,37.5092,39.284,990577.0
2023-11-03,40.2359,41.2076,40.0227,40.9498,1328641.0
2023-11-04,40.2359,41.2076,40.0227,40.9498,1328641.0
2023-11-05,40.2359,41.2076,40.0227,40.9498,1328641.0
2023-11-06,40.9101,41.0985,40.2557,40.4937,816595.0
2023-11-07,40.1665,40.3053,39.7302,39.8591,639879.0
2023-11-08,39.8888,39.8888,39.3534,39.4922,707506.0
2023-11-09,39.5022,39.5517,38.233,38.3322,873378.0
2023-11-10,38.6693,39.0461,38.2181,39.0163,652693.0
2023-11-11,38.6693,39.0461,38.2181,39.0163,652693.0
2023-11-12,38.6693,39.0461,38.2181,39.0163,652693.0
2023-11-13,38.7189,39.5864,38.3768,39.5517,1026679.0
2023-11-14,40.9101,42.7831,40.5135,42.3478,1564000.0
2023-11-15,42.1793,43.1807,42.0305,42.2685,2084845.0
2023-11-16,42.2487,42.3478,41.4753,42.2288,1182044.0
2023-11-17,42.8138,43.3096,42.4965,42.8138,1179468.0
2023-11-18,42.8138,43.3096,42.4965,42.8138,1179468.0
2023-11-19,42.8138,43.3096,42.4965,42.8138,1179468.0
2023-11-20,42.6651,43.5773,42.2388,43.3493,1365915.0
2023-11-21,43.0716,43.5971,42.6651,42.9427,1334906.0
2023-11-22,43.3691,43.379,42.6651,42.7444,989366.0
2023-11-23,43.3691,43.379,42.6651,42.7444,989366.0
2023-11-24,43.2204,43.2204,42.3974,42.7543,431157.0
2023-11-25,43.2204,43.2204,42.3974,42.7543,431157.0
2023-11-26,43.2204,43.2204,42.3974,42.7543,431157.0
2023-11-27,42.3875,42.9626,42.1247,42.8733,1266002.0
2023-11-28,42.8237,43.0369,42.3379,42.9031,1201743.0
2023-11-29,43.3294,44.8068,43.0915,44.1623,2508716.0
2023-11-30,44.2515,45.0795,43.5971,44.4697,11314910.0
2023-12-01,44.4102,46.889,44.0929,46.4031,1829321.0
2023-12-02,44.4102,46.889,44.0929,46.4031,1829321.0
2023-12-03,44.4102,46.889,44.0929,46.4031,1829321.0
2023-12-04,45.9173,47.1765,45.9173,47.0774,1479907.0
2023-12-05,46.7403,46.9782,46.2842,46.304,908781.0
2023-12-06,46.9386,47.9003,46.2643,46.304,989148.0
2023-12-07,46.6312,46.8485,46.2305,46.5915,912159.0
2023-12-08,46.6411,47.583,46.1949,47.4938,852542.0
2023-12-09,46.6411,47.583,46.1949,47.4938,852542.0
2023-12-10,46.6411,47.583,46.1949,47.4938,852542.0
2023-12-11,47.3153,47.8408,47.1269,47.6128,743155.0
2023-12-12,47.5037,47.6525,47.117,47.2658,1039001.0
2023-12-13,47.2856,49.804,47.008,49.7247,1646350.0
2023-12-14,50.984,52.9373,50.5675,52.7191,1918789.0
2023-12-15,52.3919,52.5307,50.3692,50.6369,3346067.0
2023-12-16,52.3919,52.5307,50.3692,50.6369,3346067.0
2023-12-17,52.3919,52.5307,50.3692,50.6369,3346067.0
2023-12-18,50.9344,51.4103,49.9875,50.0817,1413603.0
2023-12-19,50.2601,51.1228,49.9429,50.7262,1091409.0
2023-12-20,50.4386,51.0434,49.8635,49.8933,1009445.0
2023-12-21,50.4188,50.6964,49.8933,50.3494,751037.0
2023-12-22,50.7361,51.1922,50.0618,50.2304,872812.0
2023-12-23,50.7361,51.1922,50.0618,50.2304,872812.0
2023-12-24,50.7361,51.1922,50.0618,50.2304,872812.0
2023-12-25,50.7361,51.1922,50.0618,50.2304,872812.0
2023-12-26,50.5477,51.2913,50.2206,51.1228,648527.0
2023-12-27,51.0732,51.3508,50.5725,50.8848,515018.0
2023-12-28,50.627,51.2318,50.627,51.1426,608286.0
2023-12-29,50.974,51.1327,50.3097,50.3296,718558.0
2023-12-30,50.974,51.1327,50.3097,50.3296,718558.0
2023-12-31,50.974,51.1327,50.3097,50.3296,718558.0
2024-01-01,50.974,51.1327,50.3097,50.3296,718558.0
2024-01-02,49.7941,51.4103,49.576,50.8352,1196880.0
2024-01-03,50.0817,50.508,49.1744,49.3678,861172.0
2024-01-04,48.7134,50.2205,48.5547,49.804,1238957.0
2024-01-05,49.4372,51.3707,49.2885,51.0434,2013126.0
2024-01-06,49.4372,51.3707,49.2885,51.0434,2013126.0
2024-01-07,49.4372,51.3707,49.2885,51.0434,2013126.0
2024-01-08,50.6865,51.0484,50.3196,50.9542,619537.0
2024-01-09,50.0321,50.4585,49.7941,50.4287,980973.0
2024-01-10,50.389,50.7262,49.7446,50.5477,814447.0
2024-01-11,50.399,50.7063,49.3281,49.7941,1556485.0
2024-01-12,50.2601,50.5378,48.9613,49.3281,764002.0
2024-01-13,50.2601,50.5378,48.9613,49.3281,764002.0
2024-01-14,50.2601,50.5378,48.9613,49.3281,764002.0
2024-01-15,50.2601,50.5378,48.9613,49.3281,764002.0
2024-01-16,48.4754,49.0703,48.1978,49.0505,1004770.0
2024-01-17,48.1978,48.991,47.8805,48.3763,784575.0
2024-01-18,48.7233,49.0902,48.1383,48.6935,649323.0
2024-01-19,48.6142,49.923,48.4258,49.8933,723186.0
2024-01-20,48.6142,49.923,48.4258,49.8933,723186.0
2024-01-21,48.6142,49.923,48.4258,49.8933,723186.0
2024-01-22,50.0618,50.9046,49.923,50.7063,1337639.0
2024-01-23,50.5675,51.1624,49.5264,49.5363,1386406.0
2024-01-24,50.3692,51.9755,50.3097,50.974,1470216.0
2024-01-25,51.4995,51.797,50.3593,51.0137,1185662.0
2024-01-26,51.2517,51.6532,50.7559,50.7757,818517.0
2024-01-27,51.2517,51.6532,50.7559,50.7757,818517.0
2024-01-28,51.2517,51.6532,50.7559,50.7757,818517.0
2024-01-29,50.7658,52.1242,50.5675,52.1143,1052247.0
2024-01-30,51.9656,52.3225,51.7078,51.9259,956809.0
2024-01-31,50.0916,50.8451,49.0207,49.0604,2209460.0
2024-02-01,49.3975,49.576,45.1042,46.77,2834472.0
2024-02-02,46.19,47.98,46.09,47.62,1723695.0
2024-02-03,46.19,47.98,46.09,47.62,1723695.0
2024-02-04,46.19,47.98,46.09,47.62,1723695.0
2024-02-05,47.09,47.67,46.62,47.06,1309895.0
2024-02-06,47.08,47.515,45.6,46.14,2461229.0
2024-02-07,46.44,46.52,44.54,45.43,2321415.0
2024-02-08,45.08,46.14,44.81,45.6,1623525.0
2024-02-09,45.55,46.77,45.08,46.74,1093540.0
2024-02-10,45.55,46.77,45.08,46.74,1093540.0
2024-02-11,45.55,46.77,45.08,46.74,1093540.0
2024-02-12,46.72,48.1602,46.68,47.48,1020598.0
2024-02-13,45.87,46.58,45.35,46.06,1404173.0
2024-02-14,46.74,47.09,46.09,47.04,1009985.0
2024-02-15,47.26,48.57,47.26,48.14,1064615.0
2024-02-16,47.63,48.04,47.26,47.28,963133.0
2024-02-17,47.63,48.04,47.26,47.28,963133.0
2024-02-18,47.63,48.04,47.26,47.28,963133.0
2024-02-19,47.63,48.04,47.26,47.28,963133.0
2024-02-20,46.65,47.555,46.53,47.21,729869.0
2024-02-21,46.9,47.245,46.3,47.15,916427.0
2024-02-22,47.19,47.8415,46.75,47.11,498903.0
2024-02-23,47.18,47.45,46.71,47.2,596958.0
2024-02-24,47.18,47.45,46.71,47.2,596958.0
2024-02-25,47.18,47.45,46.71,47.2,596958.0
2024-02-26,46.97,47.4775,46.62,46.69,774701.0
2024-02-27,47.13,47.8,47.0101,47.79,639508.0
2024-02-28,47.16,47.73,47.035,47.07,1127976.0
2024-02-29,47.74,48.37,47.27,47.64,1213508.0
2024-03-01,46.79,47.42,45.97,47.26,1131083.0
2024-03-02,46.79,47.42,45.97,47.26,1131083.0
2024-03-03,46.79,47.42,45.97,47.26,1131083.0
2024-03-04,47.93,48.49,46.8,47.2,1347266.0
2024-03-05,46.95,49.265,46.86,49.13,1185444.0
2024-03-06,49.08,49.61,47.49,48.96,1851823.0
2024-03-07,49.53,49.86,48.795,48.82,1187244.0
2024-03-08,49.6,49.795,48.56,48.69,880133.0
2024-03-09,49.6,49.795,48.56,48.69,880133.0
2024-03-10,49.6,49.795,48.56,48.69,880133.0
2024-03-11,48.55,49.14,48.3,48.81,600032.0
2024-03-12,48.91,49.11,48.26,48.59,512276.0
2024-03-13,48.68,49.59,48.68,49.13,789247.0
2024-03-14,48.84,49.28,47.92,48.1,1087140.0
2024-03-15,47.81,48.76,47.81,48.03,2009836.0
2024-03-16,47.81,48.76,47.81,48.03,2009836.0
2024-03-17,47.81,48.76,47.81,48.03,2009836.0
2024-03-18,48.2,48.355,47.67,47.95,1060689.0
2024-03-19,47.78,48.5,47.755,48.29,729908.0
2024-03-20,48.09,49.99,47.89,49.71,1006086.0
2024-03-21,50.0,51.07,49.8,50.88,1471109.0
2024-03-22,50.96,51.35,49.53,49.56,769682.0
2024-03-23,50.96,51.35,49.53,49.56,769682.0
2024-03-24,50.96,51.35,49.53,49.56,769682.0
2024-03-25,49.56,50.28,49.56,50.0,543650.0
2024-03-26,50.36,50.4,49.43,49.54,699085.0
2024-03-27,49.72,50.84,49.71,50.81,872753.0
2024-03-28,50.92,51.24,50.61,50.77,1017886.0
2024-03-29,50.92,51.24,50.61,50.77,1017886.0
2024-03-30,50.92,51.24,50.61,50.77,1017886.0
2024-03-31,50.92,51.24,50.61,50.77,1017886.0
2024-04-01,50.81,50.81,49.41,49.54,800063.0
2024-04-02,49.01,49.21,48.36,48.47,983206.0
2024-04-03,48.42,49.04,48.2816,48.5,1062595.0
2024-04-04,49.12,49.21,47.9174,48.02,1021641.0
2024-04-05,47.87,48.2252,47.77,47.99,756314.0
2024-04-06,47.87,48.2252,47.77,47.99,756314.0
2024-04-07,47.87,48.2252,47.77,47.99,756314.0
2024-04-08,48.09,49.05,48.0,48.79,937894.0
