,KOP US Equity,KOP US Equity,KOP US Equity,KOP US Equity,KOP US Equity
2021-05-31,33.9953,34.2317,33.0992,34.1431,82597.0
2021-06-01,34.7142,35.246,34.3499,34.7142,117863.0
2021-06-02,34.793,34.793,33.237,33.5325,99129.0
2021-06-03,33.1681,33.5916,32.9022,33.4439,100348.0
2021-06-04,33.7787,34.0544,33.4832,33.7196,75799.0
2021-06-05,33.7787,34.0544,33.4832,33.7196,75799.0
2021-06-06,33.7787,34.0544,33.4832,33.7196,75799.0
2021-06-07,33.759,33.9264,32.981,33.0204,66016.0
2021-06-08,33.0696,33.5226,32.6954,33.2666,144309.0
2021-06-09,33.6211,33.6211,32.9416,33.0696,118556.0
2021-06-10,33.2174,33.5079,32.7053,32.7151,78366.0
2021-06-11,32.9121,33.237,32.6412,32.784,71909.0
2021-06-12,32.9121,33.237,32.6412,32.784,71909.0
2021-06-13,32.9121,33.237,32.6412,32.784,71909.0
2021-06-14,32.784,32.9318,31.878,31.9568,102858.0
2021-06-15,31.9273,31.9667,31.3265,31.7303,88979.0
2021-06-16,31.4841,31.7795,31.1493,31.4447,69666.0
2021-06-17,31.3659,31.4349,30.0069,31.1887,242764.0
2021-06-18,30.647,31.4644,30.0857,30.4796,284745.0
2021-06-19,30.647,31.4644,30.0857,30.4796,284745.0
2021-06-20,30.647,31.4644,30.0857,30.4796,284745.0
2021-06-21,30.7061,31.3955,30.4796,30.716,114903.0
2021-06-22,30.6273,30.9917,30.0364,30.7357,67751.0
2021-06-23,30.9326,31.2379,30.6766,30.7947,69311.0
2021-06-24,30.9326,31.2576,30.3516,31.1788,101714.0
2021-06-25,31.3561,31.8485,31.3315,31.3758,592113.0
2021-06-26,31.3561,31.8485,31.3315,31.3758,592113.0
2021-06-27,31.3561,31.8485,31.3315,31.3758,592113.0
2021-06-28,31.3659,31.3955,30.5091,30.8341,143379.0
2021-06-29,30.9622,31.2576,30.5584,31.1197,110046.0
2021-06-30,30.8538,32.2522,30.6864,31.8583,184955.0
2021-07-01,32.1439,32.1439,31.6909,31.9863,157603.0
2021-07-02,32.2818,32.3803,31.3856,31.6614,129232.0
2021-07-03,32.2818,32.3803,31.3856,31.6614,129232.0
2021-07-04,32.2818,32.3803,31.3856,31.6614,129232.0
2021-07-05,32.2818,32.3803,31.3856,31.6614,129232.0
2021-07-06,31.3955,31.425,30.3319,30.6864,194865.0
2021-07-07,30.6372,31.3364,30.066,30.9622,107173.0
2021-07-08,30.3516,30.5929,29.4259,30.0364,123712.0
2021-07-09,30.5682,31.3265,30.5682,30.8735,67891.0
2021-07-10,30.5682,31.3265,30.5682,30.8735,67891.0
2021-07-11,30.5682,31.3265,30.5682,30.8735,67891.0
2021-07-12,30.5485,31.0705,30.1842,30.9819,75057.0
2021-07-13,30.5978,30.8538,30.0364,30.3122,75537.0
2021-07-14,30.5682,30.9671,30.0167,30.0955,58739.0
2021-07-15,29.7016,30.3319,29.6918,30.2531,77084.0
2021-07-16,30.6175,30.6175,28.6774,28.8547,120475.0
2021-07-17,30.6175,30.6175,28.6774,28.8547,120475.0
2021-07-18,30.6175,30.6175,28.6774,28.8547,120475.0
2021-07-19,28.1161,28.4805,27.4858,28.0767,125789.0
2021-07-20,28.2441,29.3471,28.0078,29.0418,107433.0
2021-07-21,29.4357,30.1598,29.3274,29.5834,89655.0
2021-07-22,29.2289,29.5637,28.9926,29.485,104578.0
2021-07-23,29.8887,29.8887,29.1206,29.6622,76798.0
2021-07-24,29.8887,29.8887,29.1206,29.6622,76798.0
2021-07-25,29.8887,29.8887,29.1206,29.6622,76798.0
2021-07-26,29.8099,30.3417,29.7696,30.3023,60340.0
2021-07-27,29.8493,30.194,29.5342,29.869,79948.0
2021-07-28,30.0364,30.5879,29.2585,30.1054,58835.0
2021-07-29,30.4895,30.9326,30.2679,30.5584,52145.0
2021-07-30,30.322,30.9326,30.0364,30.2433,71339.0
2021-07-31,30.322,30.9326,30.0364,30.2433,71339.0
2021-08-01,30.322,30.9326,30.0364,30.2433,71339.0
2021-08-02,30.5387,31.2477,29.8789,29.9971,88696.0
2021-08-03,30.1842,30.5682,29.4726,30.4402,83877.0
2021-08-04,29.8198,30.125,28.8941,29.1895,101138.0
2021-08-05,29.6524,30.0069,29.2092,29.8099,84505.0
2021-08-06,30.194,31.7401,29.3175,30.4304,127867.0
2021-08-07,30.194,31.7401,29.3175,30.4304,127867.0
2021-08-08,30.194,31.7401,29.3175,30.4304,127867.0
2021-08-09,30.4698,30.4698,29.7115,30.0561,68933.0
2021-08-10,30.6963,31.2182,30.5978,30.9425,118299.0
2021-08-11,31.0606,31.75,30.5682,31.6515,72603.0
2021-08-12,31.6515,31.6515,30.4895,30.7258,96379.0
2021-08-13,30.7258,30.7258,30.2433,30.5485,105646.0
2021-08-14,30.7258,30.7258,30.2433,30.5485,105646.0
2021-08-15,30.7258,30.7258,30.2433,30.5485,105646.0
2021-08-16,30.2433,30.7406,29.9774,30.5091,68419.0
2021-08-17,30.1349,30.2728,29.8099,30.1546,100754.0
2021-08-18,29.9971,30.5584,29.8296,29.8395,88155.0
2021-08-19,29.6622,29.8986,29.0516,29.5834,110246.0
2021-08-20,29.4948,30.1448,29.3963,29.5933,108778.0
2021-08-21,29.4948,30.1448,29.3963,29.5933,108778.0
2021-08-22,29.4948,30.1448,29.3963,29.5933,108778.0
2021-08-23,29.9183,30.2728,29.4259,30.1842,76340.0
2021-08-24,30.0955,31.1788,30.0955,30.8735,77881.0
2021-08-25,30.7652,31.6614,30.7652,31.1099,81235.0
2021-08-26,31.1296,31.3955,30.9425,30.9425,74237.0
2021-08-27,31.2084,32.7742,31.2084,32.656,129268.0
2021-08-28,31.2084,32.7742,31.2084,32.656,129268.0
2021-08-29,31.2084,32.7742,31.2084,32.656,129268.0
2021-08-30,32.8431,32.8431,31.947,32.1538,83969.0
2021-08-31,32.203,32.4394,31.5875,32.4,126453.0
2021-09-01,32.7053,32.784,32.0257,32.7545,81583.0
2021-09-02,32.853,33.5029,32.72,33.5029,195911.0
2021-09-03,33.3552,33.8279,32.3212,32.8037,81940.0
2021-09-04,33.3552,33.8279,32.3212,32.8037,81940.0
2021-09-05,33.3552,33.8279,32.3212,32.8037,81940.0
2021-09-06,33.3552,33.8279,32.3212,32.8037,81940.0
2021-09-07,32.6954,33.1189,32.2916,32.7446,85673.0
2021-09-08,32.4492,32.4492,31.2379,31.4546,82176.0
2021-09-09,31.2576,31.9667,31.2576,31.5038,77444.0
2021-09-10,31.8682,31.8682,31.1788,31.2773,92956.0
2021-09-11,31.8682,31.8682,31.1788,31.2773,92956.0
2021-09-12,31.8682,31.8682,31.1788,31.2773,92956.0
2021-09-13,31.7795,31.9863,31.1985,31.9765,101884.0
2021-09-14,32.3507,32.3507,31.1788,31.3758,83670.0
2021-09-15,31.3856,31.7303,30.7258,31.3068,85947.0
2021-09-16,31.3167,31.3167,30.2449,30.5781,72756.0
2021-09-17,30.322,30.5042,28.382,29.0516,447020.0
2021-09-18,30.322,30.5042,28.382,29.0516,447020.0
2021-09-19,30.322,30.5042,28.382,29.0516,447020.0
2021-09-20,28.3426,29.1009,28.0678,28.9827,128824.0
2021-09-21,29.0418,29.2191,28.1949,28.9532,89771.0
2021-09-22,29.1797,30.1251,29.155,29.5736,78543.0
2021-09-23,29.9478,30.7258,29.8887,30.4796,81069.0
2021-09-24,30.2137,31.5038,30.2137,30.775,84423.0
2021-09-25,30.2137,31.5038,30.2137,30.775,84423.0
2021-09-26,30.2137,31.5038,30.2137,30.775,84423.0
2021-09-27,31.0212,32.656,31.0212,32.2424,109678.0
2021-09-28,32.2916,32.5378,31.5924,31.7205,83021.0
2021-09-29,31.7205,31.9174,31.1296,31.5432,88579.0
2021-09-30,31.878,31.878,30.6766,30.7849,109320.0
2021-10-01,31.0409,32.2916,30.7357,31.7401,113661.0
2021-10-02,31.0409,32.2916,30.7357,31.7401,113661.0
2021-10-03,31.0409,32.2916,30.7357,31.7401,113661.0
2021-10-04,31.8386,32.3901,31.3364,31.7205,75011.0
2021-10-05,31.7205,32.2424,31.3561,31.7008,85248.0
2021-10-06,31.2674,31.7401,30.8144,31.1493,115722.0
2021-10-07,31.553,32.6166,31.1985,32.3704,81400.0
2021-10-08,32.3704,32.8234,31.8583,32.6954,56199.0
2021-10-09,32.3704,32.8234,31.8583,32.6954,56199.0
2021-10-10,32.3704,32.8234,31.8583,32.6954,56199.0
2021-10-11,32.8825,33.3848,32.0257,32.0947,49833.0
2021-10-12,32.1242,33.0253,32.0257,32.6856,48936.0
2021-10-13,32.7053,32.7053,31.9962,32.4197,57259.0
2021-10-14,32.8333,33.2075,32.2719,32.9712,71985.0
2021-10-15,33.6408,33.6901,32.9022,32.9416,78666.0
2021-10-16,33.6408,33.6901,32.9022,32.9416,78666.0
2021-10-17,33.6408,33.6901,32.9022,32.9416,78666.0
2021-10-18,32.7446,33.2272,32.6363,33.1977,72249.0
2021-10-19,33.3946,33.8378,32.8628,33.759,72206.0
2021-10-20,33.7787,34.2218,33.4931,34.084,57997.0
2021-10-21,33.9855,34.4976,33.7491,34.2612,117088.0
2021-10-22,34.4779,34.6453,33.8673,33.9363,83035.0
2021-10-23,34.4779,34.6453,33.8673,33.9363,83035.0
2021-10-24,34.4779,34.6453,33.8673,33.9363,83035.0
2021-10-25,34.084,34.5961,34.0446,34.5074,180729.0
2021-10-26,34.5764,34.8127,34.1726,34.2711,73170.0
2021-10-27,34.0741,34.2711,33.3749,33.5029,85790.0
2021-10-28,33.9756,34.5567,33.6802,34.4779,80272.0
2021-10-29,34.2514,34.9605,34.2514,34.5567,108905.0
2021-10-30,34.2514,34.9605,34.2514,34.5567,108905.0
2021-10-31,34.2514,34.9605,34.2514,34.5567,108905.0
2021-11-01,34.9112,35.6203,34.8029,35.2362,84096.0
2021-11-02,35.2854,35.315,34.8324,35.1082,50676.0
2021-11-03,34.9998,36.871,34.9998,36.4869,124302.0
2021-11-04,34.468,35.0294,31.5777,31.7106,288635.0
2021-11-05,32.4295,33.2075,32.0602,32.9416,126695.0
2021-11-06,32.4295,33.2075,32.0602,32.9416,126695.0
2021-11-07,32.4295,33.2075,32.0602,32.9416,126695.0
2021-11-08,32.9515,33.4045,32.3113,32.656,132833.0
2021-11-09,32.5575,33.2469,31.9076,32.784,164305.0
2021-11-10,32.5772,33.6211,32.2129,33.3355,148468.0
2021-11-11,33.5128,35.2362,33.4242,34.2514,135800.0
2021-11-12,34.3991,34.7664,33.6507,34.0741,122623.0
2021-11-13,34.3991,34.7664,33.6507,34.0741,122623.0
2021-11-14,34.3991,34.7664,33.6507,34.0741,122623.0
2021-11-15,34.3597,34.3597,33.4414,33.887,119226.0
2021-11-16,33.7688,33.8033,33.2764,33.4832,160382.0
2021-11-17,33.2666,33.2666,32.4591,32.6856,114377.0
2021-11-18,32.8037,32.8037,31.8928,32.528,183903.0
2021-11-19,32.075,32.1833,31.5826,31.8189,70482.0
2021-11-20,32.075,32.1833,31.5826,31.8189,70482.0
2021-11-21,32.075,32.1833,31.5826,31.8189,70482.0
2021-11-22,32.0848,32.5181,31.7205,31.9174,111911.0
2021-11-23,31.9076,32.7446,31.9076,32.5378,59393.0
2021-11-24,32.4984,32.6265,32.2522,32.2818,31701.0
2021-11-25,32.4984,32.6265,32.2522,32.2818,31701.0
2021-11-26,30.9917,31.0902,29.869,31.0409,60161.0
2021-11-27,30.9917,31.0902,29.869,31.0409,60161.0
2021-11-28,30.9917,31.0902,29.869,31.0409,60161.0
2021-11-29,31.4053,31.4053,30.1842,30.2728,85350.0
2021-11-30,29.7115,30.0266,28.7365,29.741,142644.0
2021-12-01,30.5682,30.7652,29.1698,29.2486,77215.0
2021-12-02,29.288,30.4821,29.288,30.2531,79876.0
2021-12-03,30.5091,30.8046,29.8001,30.4698,81026.0
2021-12-04,30.5091,30.8046,29.8001,30.4698,81026.0
2021-12-05,30.5091,30.8046,29.8001,30.4698,81026.0
2021-12-06,31.0015,32.0356,31.0015,31.6121,77076.0
2021-12-07,31.947,32.6166,31.5235,31.622,112521.0
2021-12-08,31.947,32.2227,31.7106,31.8189,45304.0
2021-12-09,31.3659,31.4644,30.9622,31.1394,84854.0
2021-12-10,31.3856,31.6349,30.775,31.3068,61698.0
2021-12-11,31.3856,31.6349,30.775,31.3068,61698.0
2021-12-12,31.3856,31.6349,30.775,31.3068,61698.0
2021-12-13,31.0409,31.1788,30.2039,30.2629,97712.0
2021-12-14,30.0857,30.8735,29.8691,29.9577,98765.0
2021-12-15,29.9675,30.6667,29.4457,30.519,108761.0
2021-12-16,30.5978,31.1099,29.9675,30.194,72385.0
2021-12-17,29.9971,30.258,29.0713,29.2388,387146.0
2021-12-18,29.9971,30.258,29.0713,29.2388,387146.0
2021-12-19,29.9971,30.258,29.0713,29.2388,387146.0
2021-12-20,28.835,29.0516,27.732,28.8941,123006.0
2021-12-21,29.3274,30.2433,29.2978,30.066,87258.0
2021-12-22,30.338,30.5338,29.9478,30.2236,57575.0
2021-12-23,30.519,30.8538,30.4402,30.5978,47016.0
2021-12-24,30.519,30.8538,30.4402,30.5978,47016.0
2021-12-25,30.519,30.8538,30.4402,30.5978,47016.0
2021-12-26,30.519,30.8538,30.4402,30.5978,47016.0
2021-12-27,30.5485,30.9969,30.391,30.8735,45062.0
2021-12-28,31.0015,31.2871,30.8735,30.9031,40118.0
2021-12-29,30.8243,31.4152,30.4698,31.1099,60162.0
2021-12-30,31.1788,31.3708,30.6569,30.7061,32090.0
2021-12-31,30.5288,30.9917,30.5288,30.8243,30739.0
2022-01-01,30.5288,30.9917,30.5288,30.8243,30739.0
2022-01-02,30.5288,30.9917,30.5288,30.8243,30739.0
2022-01-03,31.0114,31.9273,31.0114,31.622,49780.0
2022-01-04,31.6811,32.4837,31.6417,31.7008,71654.0
2022-01-05,31.9174,33.1681,31.9174,32.7643,105993.0
2022-01-06,32.7151,32.9954,32.0996,32.1735,86846.0
2022-01-07,32.1538,32.2129,31.3659,31.4152,40556.0
2022-01-08,32.1538,32.2129,31.3659,31.4152,40556.0
2022-01-09,32.1538,32.2129,31.3659,31.4152,40556.0
2022-01-10,31.2182,31.5826,30.8354,31.2182,56070.0
2022-01-11,31.3955,31.3955,30.5485,31.1887,118689.0
2022-01-12,31.4939,31.6811,30.3516,30.4008,76127.0
2022-01-13,30.5387,31.3758,30.5387,30.9819,68416.0
2022-01-14,30.8243,31.1394,30.4292,30.9819,54601.0
2022-01-15,30.8243,31.1394,30.4292,30.9819,54601.0
2022-01-16,30.8243,31.1394,30.4292,30.9819,54601.0
2022-01-17,30.8243,31.1394,30.4292,30.9819,54601.0
2022-01-18,30.7553,30.845,29.805,29.8592,52604.0
2022-01-19,29.9577,29.9577,29.3175,29.6819,54507.0
2022-01-20,29.5539,30.1743,29.3077,29.4456,64173.0
2022-01-21,29.2781,30.1349,29.0319,29.5145,111088.0
2022-01-22,29.2781,30.1349,29.0319,29.5145,111088.0
2022-01-23,29.2781,30.1349,29.0319,29.5145,111088.0
2022-01-24,28.9433,30.1448,28.7168,29.9675,124187.0
2022-01-25,29.5834,29.9774,28.4785,29.8001,90019.0
2022-01-26,30.0463,30.6667,28.8547,29.1501,61187.0
2022-01-27,29.1107,29.7499,28.766,29.1994,119179.0
2022-01-28,28.9433,29.613,28.5986,29.613,78987.0
2022-01-29,28.9433,29.613,28.5986,29.613,78987.0
2022-01-30,28.9433,29.613,28.5986,29.613,78987.0
2022-01-31,29.1994,29.4772,28.835,29.4259,93064.0
2022-02-01,29.5342,30.3614,29.4653,30.322,105064.0
2022-02-02,30.3023,30.6175,29.8887,30.4304,67675.0
2022-02-03,30.2137,30.7357,29.9675,30.0955,59518.0
2022-02-04,30.0069,30.0069,28.8448,28.963,119379.0
2022-02-05,30.0069,30.0069,28.8448,28.963,119379.0
2022-02-06,30.0069,30.0069,28.8448,28.963,119379.0
2022-02-07,29.0516,29.2781,28.7956,28.9729,67617.0
2022-02-08,28.9039,29.2978,28.7954,28.9138,159892.0
2022-02-09,29.0221,29.6837,28.8547,28.9926,139916.0
2022-02-10,28.6676,29.5217,28.6676,28.8448,115071.0
2022-02-11,29.0516,29.1895,28.4115,28.51,75115.0
2022-02-12,29.0516,29.1895,28.4115,28.51,75115.0
2022-02-13,29.0516,29.1895,28.4115,28.51,75115.0
2022-02-14,28.7267,28.9433,28.2047,28.4706,298520.0
2022-02-15,28.8547,29.869,28.8547,29.7509,171166.0
2022-02-16,29.7312,30.4698,29.5342,30.3614,103587.0
2022-02-17,29.9281,29.9872,29.3816,29.7312,82992.0
2022-02-18,29.6228,29.8981,29.1501,29.2683,57201.0
2022-02-19,29.6228,29.8981,29.1501,29.2683,57201.0
2022-02-20,29.6228,29.8981,29.1501,29.2683,57201.0
2022-02-21,29.6228,29.8981,29.1501,29.2683,57201.0
2022-02-22,29.4259,29.4259,26.4518,27.0328,184498.0
2022-02-23,29.544,29.544,27.7446,28.3623,103205.0
2022-02-24,27.7911,28.1161,27.2002,27.9684,209062.0
2022-02-25,28.2441,29.1255,28.2047,28.5789,63942.0
2022-02-26,28.2441,29.1255,28.2047,28.5789,63942.0
2022-02-27,28.2441,29.1255,28.2047,28.5789,63942.0
2022-02-28,28.2933,28.8498,27.9585,28.1949,99434.0
2022-03-01,28.0471,28.0471,27.082,27.4464,300084.0
2022-03-02,27.7812,28.3327,27.732,28.057,181561.0
2022-03-03,28.2638,28.7464,28.0668,28.5198,55772.0
2022-03-04,28.0668,28.1161,27.6335,27.7517,44747.0
2022-03-05,28.0668,28.1161,27.6335,27.7517,44747.0
2022-03-06,28.0668,28.1161,27.6335,27.7517,44747.0
2022-03-07,27.7714,27.7714,26.7669,26.8161,122113.0
2022-03-08,26.8654,27.535,26.7964,27.0033,62729.0
2022-03-09,27.3676,27.8699,27.2938,27.6237,94885.0
2022-03-10,27.1608,27.86,27.1075,27.8502,150683.0
2022-03-11,27.8699,28.5297,27.6335,27.6926,141815.0
2022-03-12,27.8699,28.5297,27.6335,27.6926,141815.0
2022-03-13,27.8699,28.5297,27.6335,27.6926,141815.0
2022-03-14,27.8699,28.0865,27.2298,27.535,133301.0
2022-03-15,27.476,27.7616,26.9146,27.151,123573.0
2022-03-16,27.5646,28.4952,27.4267,28.4411,148901.0
2022-03-17,28.1846,29.6298,28.1846,29.4966,125798.0
2022-03-18,29.467,29.4966,29.0132,29.4966,218596.0
2022-03-19,29.467,29.4966,29.0132,29.4966,218596.0
2022-03-20,29.467,29.4966,29.0132,29.4966,218596.0
2022-03-21,29.319,29.6347,28.7469,28.9244,54943.0
2022-03-22,28.9442,29.2895,28.0366,28.1155,47823.0
2022-03-23,28.0267,28.1352,27.7012,27.8689,79400.0
2022-03-24,28.0958,28.0958,27.8097,27.9083,37412.0
2022-03-25,28.1056,28.1056,27.7209,27.8985,113168.0
2022-03-26,28.1056,28.1056,27.7209,27.8985,113168.0
2022-03-27,28.1056,28.1056,27.7209,27.8985,113168.0
2022-03-28,27.7012,27.7012,27.1487,27.2572,59244.0
2022-03-29,27.3164,27.8904,27.3164,27.8393,86661.0
2022-03-30,28.0169,28.0465,27.2375,27.5335,87450.0
2022-03-31,27.3066,27.6518,27.1093,27.1487,68821.0
2022-04-01,27.7209,27.7209,27.0205,27.1191,109124.0
2022-04-02,27.7209,27.7209,27.0205,27.1191,109124.0
2022-04-03,27.7209,27.7209,27.0205,27.1191,109124.0
2022-04-04,27.1586,27.1586,26.5174,26.8232,48366.0
2022-04-05,26.7837,27.0205,25.6098,25.6295,79219.0
2022-04-06,25.5407,25.5407,24.6233,24.643,100486.0
2022-04-07,24.6726,24.6726,23.8193,24.2287,86170.0
2022-04-08,24.2583,24.6578,24.0744,24.2879,77775.0
2022-04-09,24.2583,24.6578,24.0744,24.2879,77775.0
2022-04-10,24.2583,24.6578,24.0744,24.2879,77775.0
2022-04-11,24.278,25.4519,24.278,25.1363,107779.0
2022-04-12,25.2448,26.2707,25.1954,25.7775,126702.0
2022-04-13,25.9156,26.5075,25.9156,26.4088,75533.0
2022-04-14,26.4088,26.8824,26.3743,26.4779,83664.0
2022-04-15,26.4088,26.8824,26.3743,26.4779,83664.0
2022-04-16,26.4088,26.8824,26.3743,26.4779,83664.0
2022-04-17,26.4088,26.8824,26.3743,26.4779,83664.0
2022-04-18,26.4582,26.8133,26.1129,26.2806,52989.0
2022-04-19,26.2609,26.9909,26.2115,26.833,91378.0
2022-04-20,27.1191,27.5137,26.5667,26.8133,79957.0
2022-04-21,27.2079,27.2474,25.9551,26.103,106820.0
2022-04-22,26.0537,26.1227,25.1856,25.1954,83852.0
2022-04-23,26.0537,26.1227,25.1856,25.1954,83852.0
2022-04-24,26.0537,26.1227,25.1856,25.1954,83852.0
2022-04-25,24.8798,25.1362,23.9426,24.8107,103907.0
2022-04-26,24.5937,24.7121,23.5381,23.6072,74680.0
2022-04-27,23.6861,24.3668,23.5184,23.9031,85538.0
2022-04-28,24.1596,24.6134,23.617,24.5148,56287.0
2022-04-29,24.278,24.8403,23.7453,23.9327,85198.0
2022-04-30,24.278,24.8403,23.7453,23.9327,85198.0
2022-05-01,24.278,24.8403,23.7453,23.9327,85198.0
2022-05-02,24.1103,24.9192,23.8439,24.9192,121294.0
2022-05-03,25.0968,25.2349,24.8304,24.9488,59308.0
2022-05-04,24.9488,26.0438,24.9488,25.9846,57728.0
2022-05-05,25.5999,25.6021,24.6331,25.0869,53361.0
2022-05-06,24.1991,25.0771,23.6466,23.8439,90157.0
2022-05-07,24.1991,25.0771,23.6466,23.8439,90157.0
2022-05-08,24.1991,25.0771,23.6466,23.8439,90157.0
2022-05-09,23.6762,24.3372,23.4592,24.1497,101015.0
2022-05-10,24.3076,24.3076,22.6996,22.9067,144864.0
2022-05-11,23.0744,24.6233,22.9363,23.8538,137673.0
2022-05-12,23.7157,24.1695,23.252,23.6072,142028.0
2022-05-13,23.9327,24.6352,23.6548,24.1892,115596.0
2022-05-14,23.9327,24.6352,23.6548,24.1892,115596.0
2022-05-15,23.9327,24.6352,23.6548,24.1892,115596.0
2022-05-16,23.8637,24.8304,23.8045,24.3766,174420.0
2022-05-17,24.8502,26.0833,24.8403,25.9255,112601.0
2022-05-18,25.7972,26.2115,25.5506,25.7775,198650.0
2022-05-19,25.4914,26.103,25.1067,25.1264,252284.0
2022-05-20,25.5309,25.5309,23.4592,24.0906,100335.0
2022-05-21,25.5309,25.5309,23.4592,24.0906,100335.0
2022-05-22,25.5309,25.5309,23.4592,24.0906,100335.0
2022-05-23,24.643,25.008,24.2188,24.6627,156967.0
2022-05-24,24.6233,25.0475,23.9253,24.6825,208102.0
2022-05-25,24.4457,25.2842,24.4457,24.7416,267467.0
2022-05-26,25.1964,26.1848,25.0283,25.7499,264244.0
2022-05-27,26.1156,26.857,25.9476,26.5308,386664.0
2022-05-28,26.1156,26.857,25.9476,26.5308,386664.0
2022-05-29,26.1156,26.857,25.9476,26.5308,386664.0
2022-05-30,26.1156,26.857,25.9476,26.5308,386664.0
2022-05-31,26.4221,26.8965,26.2936,26.7878,194049.0
2022-06-01,27.114,27.3809,26.5259,27.1931,169161.0
2022-06-02,27.5687,27.9641,27.1634,27.8059,109569.0
2022-06-03,27.8059,27.885,27.3414,27.6972,117064.0
2022-06-04,27.8059,27.885,27.3414,27.6972,117064.0
2022-06-05,27.8059,27.885,27.3414,27.6972,117064.0
2022-06-06,27.9147,28.2705,27.5835,27.9048,75321.0
2022-06-07,27.1634,27.7812,27.1535,27.6577,75716.0
2022-06-08,27.4896,27.6972,27.1733,27.4896,65661.0
2022-06-09,27.3908,27.6715,27.1832,27.3018,51669.0
2022-06-10,26.7977,26.7977,25.9871,26.343,77157.0
2022-06-11,26.7977,26.7977,25.9871,26.343,77157.0
2022-06-12,26.7977,26.7977,25.9871,26.343,77157.0
2022-06-13,25.483,25.6016,24.5934,24.7515,108815.0
2022-06-14,24.6725,24.9987,24.5192,24.7021,73103.0
2022-06-15,24.8603,25.4336,24.7219,24.9888,86563.0
2022-06-16,24.1782,24.1782,22.5472,22.7845,155841.0
2022-06-17,22.6856,22.9525,21.5093,21.7466,524599.0
2022-06-18,22.6856,22.9525,21.5093,21.7466,524599.0
2022-06-19,22.6856,22.9525,21.5093,21.7466,524599.0
2022-06-20,22.6856,22.9525,21.5093,21.7466,524599.0
2022-06-21,22.3397,22.9624,21.9245,22.7548,133164.0
2022-06-22,22.2408,22.9278,22.1617,22.6955,98966.0
2022-06-23,22.5769,22.9919,21.7663,22.2408,75818.0
2022-06-24,22.3199,23.4072,22.0629,23.4072,187423.0
2022-06-25,22.3199,23.4072,22.0629,23.4072,187423.0
2022-06-26,22.3199,23.4072,22.0629,23.4072,187423.0
2022-06-27,23.4863,23.7977,23.427,23.5159,67049.0
2022-06-28,23.6642,23.9805,22.5571,22.7153,104104.0
2022-06-29,22.7944,22.7944,22.0629,22.4088,59320.0
2022-06-30,22.053,22.5176,21.7762,22.3792,99335.0
2022-07-01,22.1914,22.6955,21.9541,22.5373,68272.0
2022-07-02,22.1914,22.6955,21.9541,22.5373,68272.0
2022-07-03,22.1914,22.6955,21.9541,22.5373,68272.0
2022-07-04,22.1914,22.6955,21.9541,22.5373,68272.0
2022-07-05,21.8751,22.137,21.2919,21.7564,146324.0
2022-07-06,21.5983,21.5983,20.6493,21.2919,113170.0
2022-07-07,21.5093,22.1914,21.4747,21.8849,115193.0
2022-07-08,21.9541,22.0629,21.539,21.6675,84719.0
2022-07-09,21.9541,22.0629,21.539,21.6675,84719.0
2022-07-10,21.9541,22.0629,21.539,21.6675,84719.0
2022-07-11,21.4698,21.5676,21.0151,21.3709,75831.0
2022-07-12,21.1535,21.8504,21.1535,21.3314,99821.0
2022-07-13,21.0151,21.282,20.6592,21.1436,86385.0
2022-07-14,20.7581,20.8372,20.4121,20.768,53380.0
2022-07-15,21.2622,21.3709,20.59,21.2721,80757.0
2022-07-16,21.2622,21.3709,20.59,21.2721,80757.0
2022-07-17,21.2622,21.3709,20.59,21.2721,80757.0
2022-07-18,21.7466,22.2031,21.1535,21.2721,123700.0
2022-07-19,21.5884,22.567,21.5884,22.3199,136998.0
2022-07-20,22.3792,22.6065,22.0728,22.4879,100119.0
2022-07-21,22.1617,22.3792,21.4401,22.2803,76227.0
2022-07-22,22.4978,22.5868,21.9937,22.4286,73405.0
2022-07-23,22.4978,22.5868,21.9937,22.4286,73405.0
2022-07-24,22.4978,22.5868,21.9937,22.4286,73405.0
2022-07-25,22.5571,22.8042,22.4039,22.6461,62362.0
2022-07-26,22.6263,22.7153,22.1321,22.1914,54400.0
2022-07-27,22.1667,22.9723,22.1667,22.7845,78023.0
2022-07-28,22.7944,23.2688,22.7153,22.9822,68166.0
2022-07-29,23.3133,23.7038,23.1304,23.2688,65500.0
2022-07-30,23.3133,23.7038,23.1304,23.2688,65500.0
2022-07-31,23.3133,23.7038,23.1304,23.2688,65500.0
2022-08-01,22.8635,23.6247,22.4286,23.5159,474584.0
2022-08-02,23.4171,23.8817,23.0909,23.5851,232647.0
2022-08-03,23.8323,24.1236,23.3578,23.8817,57447.0
2022-08-04,22.6362,23.8965,20.6902,23.0612,95816.0
2022-08-05,22.7944,23.5555,22.7845,23.4863,69498.0
2022-08-06,22.7944,23.5555,22.7845,23.4863,69498.0
2022-08-07,22.7944,23.5555,22.7845,23.4863,69498.0
2022-08-08,23.4566,24.2919,23.4566,24.1881,109889.0
2022-08-09,24.0497,24.4155,23.7729,24.0695,85526.0
2022-08-10,24.5538,25.1272,24.544,24.7812,85207.0
2022-08-11,25.2458,25.572,24.9877,25.3347,134467.0
2022-08-12,25.5324,26.2145,25.315,25.9081,97456.0
2022-08-13,25.5324,26.2145,25.315,25.9081,97456.0
2022-08-14,25.5324,26.2145,25.315,25.9081,97456.0
