,TDS US Equity,TDS US Equity,TDS US Equity,TDS US Equity,TDS US Equity
2022-05-22,15.7659,15.8817,15.2935,15.552,833971.0
2022-05-23,15.855,15.9807,15.6411,15.8461,884703.0
2022-05-24,15.8283,16.1135,15.6678,16.0511,975062.0
2022-05-25,16.1135,16.4922,16.1135,16.461,851989.0
2022-05-26,16.461,16.6928,16.0422,16.0511,637037.0
2022-05-27,15.9085,16.1892,15.7837,16.0154,1255920.0
2022-05-28,15.9085,16.1892,15.7837,16.0154,1255920.0
2022-05-29,15.9085,16.1892,15.7837,16.0154,1255920.0
2022-05-30,15.9085,16.1892,15.7837,16.0154,1255920.0
2022-05-31,15.9352,16.0243,15.5965,15.8015,993241.0
2022-06-01,15.8728,15.8728,15.2401,15.4361,710371.0
2022-06-02,15.4718,15.65,15.019,15.3827,795280.0
2022-06-03,15.249,15.3648,15.0395,15.0529,973403.0
2022-06-04,15.249,15.3648,15.0395,15.0529,973403.0
2022-06-05,15.249,15.3648,15.0395,15.0529,973403.0
2022-06-06,15.2222,15.3059,14.9816,15.0796,967183.0
2022-06-07,15.0083,15.044,14.6786,14.8301,734498.0
2022-06-08,14.6429,14.8034,14.3265,14.3666,946971.0
2022-06-09,14.2864,14.5627,14.2151,14.3221,1020013.0
2022-06-10,14.1706,14.3132,14.0458,14.1884,724480.0
2022-06-11,14.1706,14.3132,14.0458,14.1884,724480.0
2022-06-12,14.1706,14.3132,14.0458,14.1884,724480.0
2022-06-13,14.0012,14.126,13.6403,13.6893,1214022.0
2022-06-14,13.6082,13.8877,13.5905,13.7074,1174613.0
2022-06-15,13.7164,14.2033,13.7164,14.0771,1113297.0
2022-06-16,13.9057,13.9148,13.5631,13.6623,1065009.0
2022-06-17,13.8787,14.3566,13.8561,13.8697,1464988.0
2022-06-18,13.8787,14.3566,13.8561,13.8697,1464988.0
2022-06-19,13.8787,14.3566,13.8561,13.8697,1464988.0
2022-06-20,13.8787,14.3566,13.8561,13.8697,1464988.0
2022-06-21,14.0771,14.2845,13.8697,14.1402,730244.0
2022-06-22,13.9779,14.4333,13.9779,14.3837,584918.0
2022-06-23,14.4468,14.8075,14.4468,14.7805,890613.0
2022-06-24,14.7985,14.8526,14.5821,14.5911,1890790.0
2022-06-25,14.7985,14.8526,14.5821,14.5911,1890790.0
2022-06-26,14.7985,14.8526,14.5821,14.5911,1890790.0
2022-06-27,14.7083,14.8887,14.6001,14.8436,880065.0
2022-06-28,14.8707,14.9338,14.2935,14.2935,588132.0
2022-06-29,14.2304,14.3476,14.0455,14.2755,655578.0
2022-06-30,14.1673,14.3296,14.1041,14.2394,736134.0
2022-07-01,14.2394,14.5325,14.1583,14.4829,659984.0
2022-07-02,14.2394,14.5325,14.1583,14.4829,659984.0
2022-07-03,14.2394,14.5325,14.1583,14.4829,659984.0
2022-07-04,14.2394,14.5325,14.1583,14.4829,659984.0
2022-07-05,14.3116,14.3566,13.8516,14.3566,796230.0
2022-07-06,14.2665,14.4378,13.9779,13.9779,826692.0
2022-07-07,14.0591,14.1447,13.775,13.7975,779378.0
2022-07-08,13.8697,13.8697,13.5811,13.6352,1153429.0
2022-07-09,13.8697,13.8697,13.5811,13.6352,1153429.0
2022-07-10,13.8697,13.8697,13.5811,13.6352,1153429.0
2022-07-11,13.6983,13.8697,13.5631,13.6442,1143158.0
2022-07-12,13.6893,14.0185,13.5901,13.8607,1111846.0
2022-07-13,13.8426,14.023,13.6442,13.8607,680791.0
2022-07-14,13.6623,13.8471,13.5586,13.7885,541132.0
2022-07-15,14.023,14.023,13.7254,13.9599,664943.0
2022-07-16,14.023,14.023,13.7254,13.9599,664943.0
2022-07-17,14.023,14.023,13.7254,13.9599,664943.0
2022-07-18,13.9779,14.1628,13.7524,13.8336,1234197.0
2022-07-19,14.014,14.2124,14.014,14.1402,651401.0
2022-07-20,14.041,14.3657,13.9959,14.2124,746056.0
2022-07-21,14.0049,14.0049,13.1573,13.4188,1475972.0
2022-07-22,13.3556,13.4007,13.04,13.2925,1279651.0
2022-07-23,13.3556,13.4007,13.04,13.2925,1279651.0
2022-07-24,13.3556,13.4007,13.04,13.2925,1279651.0
2022-07-25,13.3737,13.8607,13.3712,13.527,1455273.0
2022-07-26,13.4729,13.9914,13.4098,13.9689,931991.0
2022-07-27,14.1853,14.3747,14.0861,14.2665,904307.0
2022-07-28,14.3206,14.4378,14.1583,14.2394,1158817.0
2022-07-29,14.2574,14.3296,13.9508,14.2574,5479157.0
2022-07-30,14.2574,14.3296,13.9508,14.2574,5479157.0
2022-07-31,14.2574,14.3296,13.9508,14.2574,5479157.0
2022-08-01,14.2845,14.555,14.1763,14.555,868129.0
2022-08-02,14.5415,14.6452,14.262,14.2935,1113919.0
2022-08-03,14.2935,14.3747,14.1943,14.2214,1066300.0
2022-08-04,14.2124,14.3116,13.7795,13.7975,1604854.0
2022-08-05,14.4198,14.5641,13.9869,14.5641,2941969.0
2022-08-06,14.4198,14.5641,13.9869,14.5641,2941969.0
2022-08-07,14.4198,14.5641,13.9869,14.5641,2941969.0
2022-08-08,14.6542,15.6868,14.6542,15.4027,1258610.0
2022-08-09,15.4478,15.5019,15.1592,15.4388,1122800.0
2022-08-10,15.5831,15.6643,15.0961,15.1412,796407.0
2022-08-11,15.1412,15.2855,15.0691,15.1502,587393.0
2022-08-12,15.1502,15.3757,15.033,15.3667,653751.0
2022-08-13,15.1502,15.3757,15.033,15.3667,653751.0
2022-08-14,15.1502,15.3757,15.033,15.3667,653751.0
2022-08-15,15.3126,15.4478,15.2134,15.4388,678900.0
2022-08-16,15.4388,15.7048,15.2945,15.6372,911923.0
2022-08-17,15.4478,15.547,15.3667,15.4208,574298.0
2022-08-18,15.4118,15.4118,15.024,15.2945,693037.0
2022-08-19,15.1953,15.4659,15.1322,15.4568,628227.0
2022-08-20,15.1953,15.4659,15.1322,15.4568,628227.0
2022-08-21,15.1953,15.4659,15.1322,15.4568,628227.0
2022-08-22,15.3396,15.4027,15.1773,15.3126,619733.0
2022-08-23,15.3576,15.4027,15.1006,15.1142,558349.0
2022-08-24,15.1412,15.4568,15.0691,15.4118,589577.0
2022-08-25,15.3757,15.5741,15.2675,15.5651,761044.0
2022-08-26,15.5019,15.5741,15.3486,15.3667,549828.0
2022-08-27,15.5019,15.5741,15.3486,15.3667,549828.0
2022-08-28,15.5019,15.5741,15.3486,15.3667,549828.0
2022-08-29,15.1683,15.3847,15.1502,15.2224,500847.0
2022-08-30,15.1953,15.1953,14.8481,14.8887,552635.0
2022-08-31,14.8797,15.042,14.6272,14.6723,587615.0
2022-09-01,14.6993,14.8436,14.537,14.7354,627133.0
2022-09-02,14.7805,14.9158,14.5009,14.5731,811421.0
2022-09-03,14.7805,14.9158,14.5009,14.5731,811421.0
2022-09-04,14.7805,14.9158,14.5009,14.5731,811421.0
2022-09-05,14.7805,14.9158,14.5009,14.5731,811421.0
2022-09-06,14.6542,14.7444,14.4288,14.6362,1006830.0
2022-09-07,14.6542,14.8684,14.6272,14.8166,742355.0
2022-09-08,14.7264,14.8391,14.528,14.6182,625319.0
2022-09-09,14.6993,14.8797,14.5009,14.6542,757743.0
2022-09-10,14.6993,14.8797,14.5009,14.6542,757743.0
2022-09-11,14.6993,14.8797,14.5009,14.6542,757743.0
2022-09-12,14.8166,15.033,14.7083,14.7985,758195.0
2022-09-13,14.6091,14.6091,14.0861,14.1673,859610.0
2022-09-14,14.1399,14.2129,13.8982,14.0031,655222.0
2022-09-15,13.9575,14.336,13.9575,14.2311,688212.0
2022-09-16,14.0122,14.2995,13.9757,14.2585,1375898.0
2022-09-17,14.0122,14.2995,13.9757,14.2585,1375898.0
2022-09-18,14.0122,14.2995,13.9757,14.2585,1375898.0
2022-09-19,14.1855,14.2722,13.9757,14.2129,835353.0
2022-09-20,14.0943,14.1262,13.7248,13.8024,688141.0
2022-09-21,13.9118,14.0624,13.6473,13.6473,909573.0
2022-09-22,13.6108,13.8936,13.5561,13.8389,687501.0
2022-09-23,13.6747,13.7066,13.2048,13.3827,839308.0
2022-09-24,13.6747,13.7066,13.2048,13.3827,839308.0
2022-09-25,13.6747,13.7066,13.2048,13.3827,839308.0
2022-09-26,13.2641,13.442,13.1775,13.2733,929585.0
2022-09-27,13.3006,13.4904,13.1227,13.1912,848103.0
2022-09-28,13.2824,13.629,13.1775,13.5196,744638.0
2022-09-29,13.3919,13.3919,13.0726,13.1182,791159.0
2022-09-30,13.0361,13.1912,12.6666,12.6803,1062099.0
2022-10-01,13.0361,13.1912,12.6666,12.6803,1062099.0
2022-10-02,13.0361,13.1912,12.6666,12.6803,1062099.0
2022-10-03,12.8536,13.474,12.8536,13.3098,972958.0
2022-10-04,13.4192,13.6017,13.2094,13.3645,970208.0
2022-10-05,13.1273,13.2094,12.8445,13.0817,999044.0
2022-10-06,12.9905,13.1729,12.8171,12.9266,905014.0
2022-10-07,12.8719,12.881,12.3519,12.3884,918895.0
2022-10-08,12.8719,12.881,12.3519,12.3884,918895.0
2022-10-09,12.8719,12.881,12.3519,12.3884,918895.0
2022-10-10,12.4796,12.8308,12.3838,12.7898,961976.0
2022-10-11,12.7624,13.2185,12.6803,13.1912,1159746.0
2022-10-12,13.1364,13.2641,12.9449,13.0452,820253.0
2022-10-13,12.954,13.5333,12.8719,13.4648,711115.0
2022-10-14,13.5378,13.6655,13.3554,13.401,831283.0
2022-10-15,13.5378,13.6655,13.3554,13.401,831283.0
2022-10-16,13.5378,13.6655,13.3554,13.401,831283.0
2022-10-17,13.5834,13.8297,13.5834,13.6655,709279.0
2022-10-18,13.8571,13.9757,13.4968,13.7203,652167.0
2022-10-19,13.629,13.9711,13.6199,13.8389,673675.0
2022-10-20,13.921,14.1946,13.8206,14.0852,834298.0
2022-10-21,14.0852,14.336,13.9757,14.2859,936359.0
2022-10-22,14.0852,14.336,13.9757,14.2859,936359.0
2022-10-23,14.0852,14.336,13.9757,14.2859,936359.0
2022-10-24,14.4774,14.5778,14.4045,14.4866,993717.0
2022-10-25,14.4318,14.7557,14.4181,14.4318,935070.0
2022-10-26,14.5778,14.7967,14.5687,14.6325,908151.0
2022-10-27,14.6964,15.1981,14.6873,15.0613,939901.0
2022-10-28,15.2437,15.6816,15.2437,15.5721,1049337.0
2022-10-29,15.2437,15.6816,15.2437,15.5721,1049337.0
2022-10-30,15.2437,15.6816,15.2437,15.5721,1049337.0
2022-10-31,15.5904,15.7272,15.3897,15.5083,5855988.0
2022-11-01,15.7181,15.8093,15.3806,15.4079,975334.0
2022-11-02,15.4535,15.7546,15.2072,15.3714,841289.0
2022-11-03,15.116,15.3988,15.1069,15.116,887373.0
2022-11-04,14.2676,14.2676,10.1899,11.2025,4321923.0
2022-11-05,14.2676,14.2676,10.1899,11.2025,4321923.0
2022-11-06,14.2676,14.2676,10.1899,11.2025,4321923.0
2022-11-07,10.9561,11.6768,10.9014,10.9105,3159925.0
2022-11-08,11.0291,11.4351,10.2628,10.2628,4844328.0
2022-11-09,10.2172,10.3723,9.8706,10.2811,3103775.0
2022-11-10,10.5,11.321,10.3814,10.947,3174380.0
2022-11-11,10.8649,11.0291,10.3723,10.4635,3294034.0
2022-11-12,10.8649,11.0291,10.3723,10.4635,3294034.0
2022-11-13,10.8649,11.0291,10.3723,10.4635,3294034.0
2022-11-14,10.4635,10.5265,9.6151,9.6151,3365155.0
2022-11-15,9.7064,9.9344,9.3323,9.3506,4125527.0
2022-11-16,9.4053,9.7657,9.3597,9.6699,2564042.0
2022-11-17,9.5057,9.6516,9.2958,9.6243,2552995.0
2022-11-18,9.7611,10.0986,9.4418,9.4874,2384050.0
2022-11-19,9.7611,10.0986,9.4418,9.4874,2384050.0
2022-11-20,9.7611,10.0986,9.4418,9.4874,2384050.0
2022-11-21,9.4418,9.4874,9.0906,9.2046,1739921.0
2022-11-22,9.1955,9.2501,8.9446,9.2229,2423819.0
2022-11-23,9.2594,9.4692,9.1408,9.4327,1614590.0
2022-11-24,9.2594,9.4692,9.1408,9.4327,1614590.0
2022-11-25,9.533,9.6471,9.3962,9.3962,741485.0
2022-11-26,9.533,9.6471,9.3962,9.3962,741485.0
2022-11-27,9.533,9.6471,9.3962,9.3962,741485.0
2022-11-28,9.305,9.6425,8.9994,9.013,2063972.0
2022-11-29,8.9492,9.4418,8.8032,9.4053,2180844.0
2022-11-30,9.3597,9.6288,9.2457,9.6151,2115401.0
2022-12-01,9.6607,9.9071,9.4601,9.4874,2398013.0
2022-12-02,9.3962,9.5239,9.1499,9.5057,1449370.0
2022-12-03,9.3962,9.5239,9.1499,9.5057,1449370.0
2022-12-04,9.3962,9.5239,9.1499,9.5057,1449370.0
2022-12-05,9.4418,9.6243,9.2822,9.3506,2134713.0
2022-12-06,9.3415,9.4053,9.1043,9.3871,1954609.0
2022-12-07,9.4327,9.565,9.2958,9.3871,2080831.0
2022-12-08,9.4144,9.4783,9.086,9.1043,2350980.0
2022-12-09,9.086,9.2822,8.9492,9.1408,1838458.0
2022-12-10,9.086,9.2822,8.9492,9.1408,1838458.0
2022-12-11,9.086,9.2822,8.9492,9.1408,1838458.0
2022-12-12,9.2776,9.8113,9.2776,9.5057,3487440.0
2022-12-13,9.6881,10.0211,9.6334,9.6425,3858942.0
2022-12-14,9.559,9.8931,9.5309,9.6611,2573497.0
2022-12-15,9.6239,9.8699,9.5033,9.5311,3350437.0
2022-12-16,9.4847,9.7353,9.1738,9.5033,10610157.0
2022-12-17,9.4847,9.7353,9.1738,9.5033,10610157.0
2022-12-18,9.4847,9.7353,9.1738,9.5033,10610157.0
2022-12-19,9.494,9.559,9.1721,9.2434,2693506.0
2022-12-20,9.1692,9.5195,9.1599,9.429,1876564.0
2022-12-21,9.5126,9.6425,9.4198,9.4569,2232795.0
2022-12-22,9.3919,9.4476,9.1413,9.429,1853078.0
2022-12-23,9.4476,9.842,9.3594,9.8096,2674542.0
2022-12-24,9.4476,9.842,9.3594,9.8096,2674542.0
2022-12-25,9.4476,9.842,9.3594,9.8096,2674542.0
2022-12-26,9.4476,9.842,9.3594,9.8096,2674542.0
2022-12-27,9.791,9.958,9.6054,9.9488,2213188.0
2022-12-28,9.9952,10.0787,9.7539,9.7631,2346489.0
2022-12-29,9.8281,9.972,9.726,9.8188,2502259.0
2022-12-30,9.8188,9.8977,9.5219,9.7353,3085629.0
2022-12-31,9.8188,9.8977,9.5219,9.7353,3085629.0
2023-01-01,9.8188,9.8977,9.5219,9.7353,3085629.0
2023-01-02,9.8188,9.8977,9.5219,9.7353,3085629.0
2023-01-03,9.8467,10.255,9.7817,10.2179,1952060.0
2023-01-04,10.3107,10.8443,10.2504,10.8026,1765637.0
2023-01-05,10.8304,11.0531,10.6355,10.9696,1619521.0
2023-01-06,11.0995,11.1354,10.9139,10.9789,1397097.0
2023-01-07,11.0995,11.1354,10.9139,10.9789,1397097.0
2023-01-08,11.0995,11.1354,10.9139,10.9789,1397097.0
2023-01-09,10.9325,11.0624,10.5798,10.7005,2974747.0
2023-01-10,10.5242,10.7933,10.1297,10.7283,2616291.0
2023-01-11,10.7654,10.9029,10.5427,10.8397,1421370.0
2023-01-12,10.9418,10.9835,10.6355,10.7283,1891004.0
2023-01-13,10.617,10.6819,10.4592,10.6077,1212631.0
2023-01-14,10.617,10.6819,10.4592,10.6077,1212631.0
2023-01-15,10.617,10.6819,10.4592,10.6077,1212631.0
2023-01-16,10.617,10.6819,10.4592,10.6077,1212631.0
2023-01-17,10.6262,10.8768,10.32,10.8397,1762315.0
2023-01-18,10.8304,10.9511,10.4964,10.5798,1493724.0
2023-01-19,10.5149,10.8443,10.3663,10.7562,1739173.0
2023-01-20,10.784,11.3548,10.5334,11.3223,1755434.0
2023-01-21,10.784,11.3548,10.5334,11.3223,1755434.0
2023-01-22,10.784,11.3548,10.5334,11.3223,1755434.0
2023-01-23,11.3872,11.6517,11.146,11.4708,2406974.0
2023-01-24,11.3223,11.5729,11.1924,11.4058,1939669.0
2023-01-25,11.4986,11.8977,11.3223,11.8698,2863997.0
2023-01-26,11.9534,12.2411,11.7956,12.0647,3788356.0
2023-01-27,12.1111,12.5288,12.0462,12.4916,2229818.0
2023-01-28,12.1111,12.5288,12.0462,12.4916,2229818.0
2023-01-29,12.1111,12.5288,12.0462,12.4916,2229818.0
2023-01-30,12.4359,12.4503,11.9664,12.2318,2405768.0
2023-01-31,12.2782,12.5288,12.0276,12.4081,19482886.0
2023-02-01,12.4359,12.9278,12.4359,12.8443,1822705.0
2023-02-02,12.9464,13.299,12.8907,12.9649,1431396.0
2023-02-03,12.835,12.9371,12.3756,12.5102,1208123.0
2023-02-04,12.835,12.9371,12.3756,12.5102,1208123.0
2023-02-05,12.835,12.9371,12.3756,12.5102,1208123.0
2023-02-06,12.4081,12.4638,12.1343,12.4267,1182425.0
2023-02-07,12.2596,12.2596,10.8397,10.8861,2989664.0
2023-02-08,10.7283,11.0207,10.4963,10.5334,2521274.0
2023-02-09,10.5798,10.5798,10.0091,10.0972,2382377.0
2023-02-10,10.0972,10.7608,10.023,10.6819,2559918.0
2023-02-11,10.0972,10.7608,10.023,10.6819,2559918.0
2023-02-12,10.0972,10.7608,10.023,10.6819,2559918.0
2023-02-13,10.7005,10.8954,10.5723,10.8954,1507118.0
2023-02-14,10.8675,11.0903,10.7933,10.8304,1806814.0
2023-02-15,10.8304,10.9325,10.6587,10.8304,2114088.0
2023-02-16,10.6819,10.8211,10.2689,10.3293,2604269.0
2023-02-17,11.0624,12.8165,10.3849,12.7144,3801288.0
2023-02-18,11.0624,12.8165,10.3849,12.7144,3801288.0
2023-02-19,11.0624,12.8165,10.3849,12.7144,3801288.0
2023-02-20,11.0624,12.8165,10.3849,12.7144,3801288.0
2023-02-21,12.4359,12.603,12.0462,12.1947,1656326.0
2023-02-22,12.1483,12.2596,12.023,12.0926,1554360.0
2023-02-23,12.0833,12.139,11.5914,11.7028,1441981.0
2023-02-24,11.5914,11.5914,11.3687,11.4151,1465835.0
2023-02-25,11.5914,11.5914,11.3687,11.4151,1465835.0
2023-02-26,11.5914,11.5914,11.3687,11.4151,1465835.0
2023-02-27,11.4615,11.6471,11.248,11.2759,946749.0
2023-02-28,11.3501,11.9719,11.313,11.777,2105969.0
2023-03-01,11.61,11.7492,11.1088,11.2388,1286981.0
2023-03-02,11.1738,11.2014,10.8768,11.0903,2666153.0
2023-03-03,11.1645,11.2248,10.8954,11.0903,2438625.0
2023-03-04,11.1645,11.2248,10.8954,11.0903,2438625.0
2023-03-05,11.1645,11.2248,10.8954,11.0903,2438625.0
2023-03-06,11.0531,11.1831,10.8026,10.849,1919474.0
2023-03-07,10.8026,10.8768,10.5984,10.7469,1773188.0
2023-03-08,10.7469,10.9696,10.5891,10.9511,1546579.0
2023-03-09,10.9603,11.0067,10.3385,10.3385,2413840.0
2023-03-10,10.2921,10.3664,10.0601,10.3478,2630270.0
2023-03-11,10.2921,10.3664,10.0601,10.3478,2630270.0
2023-03-12,10.2921,10.3664,10.0601,10.3478,2630270.0
2023-03-13,10.1715,10.3478,9.7492,9.856,3744586.0
2023-03-14,10.1062,10.1338,9.6548,9.804,4121280.0
2023-03-15,9.6151,9.8796,9.3318,9.8701,3057087.0
2023-03-16,9.7568,9.8323,9.2279,9.7284,3989052.0
2023-03-17,9.6907,9.7284,9.2656,9.3979,6913035.0
2023-03-18,9.6907,9.7284,9.2656,9.3979,6913035.0
2023-03-19,9.6907,9.7284,9.2656,9.3979,6913035.0
2023-03-20,9.5679,9.8418,9.4805,9.6718,1811911.0
2023-03-21,9.8323,9.8984,9.6434,9.6907,1664419.0
2023-03-22,9.7568,9.7851,9.3601,9.3695,2080473.0
2023-03-23,9.4073,9.5254,9.1523,9.209,1779643.0
2023-03-24,9.0767,9.1712,8.9445,9.1712,2343159.0
2023-03-25,9.0767,9.1712,8.9445,9.1712,2343159.0
2023-03-26,9.0767,9.1712,8.9445,9.1712,2343159.0
2023-03-27,9.2373,9.4356,9.1806,9.3695,1055037.0
2023-03-28,9.2751,9.412,9.2467,9.3318,1036626.0
2023-03-29,9.4451,9.6151,9.3318,9.4734,1880168.0
2023-03-30,9.5679,9.822,9.4923,9.7001,1667741.0
2023-03-31,9.7757,9.9551,9.7662,9.9268,1403581.0
2023-04-01,9.7757,9.9551,9.7662,9.9268,1403581.0
2023-04-02,9.7757,9.9551,9.7662,9.9268,1403581.0
2023-04-03,10.0118,10.0874,9.8418,9.974,1093795.0
2023-04-04,10.0307,10.059,9.6529,9.8985,1105089.0
2023-04-05,9.8701,10.2857,9.8701,10.2668,1146431.0
2023-04-06,10.399,10.536,10.3046,10.4652,1018643.0
2023-04-07,10.399,10.536,10.3046,10.4652,1018643.0
2023-04-08,10.399,10.536,10.3046,10.4652,1018643.0
2023-04-09,10.399,10.536,10.3046,10.4652,1018643.0
2023-04-10,10.4746,10.6257,10.3707,10.5596,1265958.0
2023-04-11,10.5879,10.8619,10.5879,10.6068,1000081.0
2023-04-12,10.7013,10.7391,10.3235,10.5691,1441098.0
2023-04-13,10.5218,10.6305,10.4699,10.4935,897772.0
2023-04-14,10.4935,10.5029,10.2621,10.2763,1168667.0
2023-04-15,10.4935,10.5029,10.2621,10.2763,1168667.0
2023-04-16,10.4935,10.5029,10.2621,10.2763,1168667.0
2023-04-17,10.2951,10.4368,10.1818,10.4368,1215942.0
2023-04-18,10.399,10.5029,10.1157,10.1724,806022.0
2023-04-19,10.0968,10.2007,10.0354,10.1629,1437177.0
2023-04-20,10.0496,10.0732,9.7662,9.8229,1222336.0
2023-04-21,9.8701,9.9268,9.6812,9.7096,1266450.0
2023-04-22,9.8701,9.9268,9.6812,9.7096,1266450.0
2023-04-23,9.8701,9.9268,9.6812,9.7096,1266450.0
2023-04-24,9.7096,9.8229,9.582,9.6245,1573955.0
2023-04-25,9.4923,9.5584,9.1806,9.2279,1583616.0
2023-04-26,9.1712,9.379,9.0248,9.0484,2125272.0
2023-04-27,9.1051,9.3506,9.0578,9.2562,1493317.0
2023-04-28,9.2656,9.6293,9.2656,9.4451,1414647.0
2023-04-29,9.2656,9.6293,9.2656,9.4451,1414647.0
2023-04-30,9.2656,9.6293,9.2656,9.4451,1414647.0
2023-05-01,9.4545,9.6529,9.3884,9.4356,1861975.0
2023-05-02,9.3412,9.3601,8.8359,8.9067,3347558.0
2023-05-03,8.9917,9.0673,8.8595,8.9162,1879121.0
2023-05-04,8.8028,9.0295,8.6507,9.0295,2722259.0
2023-05-05,8.4911,8.5525,6.3565,7.49,7258411.0
2023-05-06,8.4911,8.5525,6.3565,7.49,7258411.0
2023-05-07,8.4911,8.5525,6.3565,7.49,7258411.0
2023-05-08,7.49,7.5041,6.9799,7.0366,4643747.0
2023-05-09,6.9233,6.9988,6.4038,6.791,4319559.0
2023-05-10,6.9421,6.9563,6.6493,6.7721,2297369.0
2023-05-11,6.6493,7.2632,6.5266,6.9894,2097785.0
2023-05-12,6.9705,7.046,6.8477,6.9988,1986825.0
2023-05-13,6.9705,7.046,6.8477,6.9988,1986825.0
2023-05-14,6.9705,7.046,6.8477,6.9988,1986825.0
2023-05-15,6.9799,6.9987,6.706,6.8855,2756132.0
2023-05-16,6.8382,6.8666,6.5832,6.5927,1512983.0
2023-05-17,6.6021,6.7996,6.5266,6.7438,2514820.0
2023-05-18,6.6588,6.6588,6.3754,6.5454,3259061.0
2023-05-19,6.621,6.7721,6.5077,6.5643,3576885.0
2023-05-20,6.621,6.7721,6.5077,6.5643,3576885.0
2023-05-21,6.621,6.7721,6.5077,6.5643,3576885.0
2023-05-22,6.5643,7.0744,6.5171,7.0555,3098924.0
2023-05-23,7.0555,7.2061,6.9516,7.0366,2714057.0
2023-05-24,7.0744,7.0744,6.6399,6.706,3129624.0
2023-05-25,6.6116,6.6493,6.3093,6.366,2546118.0
2023-05-26,6.3377,6.3952,6.2338,6.3565,1609895.0
2023-05-27,6.3377,6.3952,6.2338,6.3565,1609895.0
2023-05-28,6.3377,6.3952,6.2338,6.3565,1609895.0
2023-05-29,6.3377,6.3952,6.2338,6.3565,1609895.0
2023-05-30,6.4227,6.5171,6.3188,6.4227,1537576.0
2023-05-31,6.3565,6.4416,6.281,6.3093,2050042.0
2023-06-01,6.3754,6.4142,6.1346,6.2338,2347532.0
2023-06-02,6.2715,6.6021,6.0779,6.5738,4714274.0
2023-06-03,6.2715,6.6021,6.0779,6.5738,4714274.0
2023-06-04,6.2715,6.6021,6.0779,6.5738,4714274.0
2023-06-05,6.6116,6.8052,6.4888,6.5077,3130535.0
2023-06-06,6.4793,6.8382,6.3754,6.8099,1970216.0
2023-06-07,6.9233,7.1122,6.876,7.0271,2739886.0
2023-06-08,7.0083,7.1074,6.843,7.1027,1742695.0
2023-06-09,7.1027,7.1027,6.876,7.0366,2693098.0
2023-06-10,7.1027,7.1027,6.876,7.0366,2693098.0
2023-06-11,7.1027,7.1027,6.876,7.0366,2693098.0
2023-06-12,7.131,7.3672,7.0083,7.2538,3591920.0
2023-06-13,7.2916,7.4994,7.1169,7.1594,2628270.0
2023-06-14,7.2126,7.3675,7.0093,7.0868,1960154.0
2023-06-15,7.048,7.4256,7.0384,7.3966,1712076.0
2023-06-16,7.3966,7.3966,7.0384,7.2901,13684593.0
2023-06-17,7.3966,7.3966,7.0384,7.2901,13684593.0
2023-06-18,7.3966,7.3966,7.0384,7.2901,13684593.0
2023-06-19,7.3966,7.3966,7.0384,7.2901,13684593.0
2023-06-20,7.261,7.3578,7.111,7.2901,1980678.0
2023-06-21,7.2417,7.2707,7.1013,7.1255,1255592.0
2023-06-22,7.0674,7.0868,6.7673,6.9125,2600690.0
2023-06-23,6.9222,7.1061,6.8641,7.048,3408791.0
2023-06-24,6.9222,7.1061,6.8641,7.048,3408791.0
2023-06-25,6.9222,7.1061,6.8641,7.048,3408791.0
2023-06-26,7.0287,7.4547,7.019,7.445,1539977.0
2023-06-27,7.445,7.8613,7.4208,7.7935,1735959.0
2023-06-28,7.7548,7.8468,7.6531,7.8322,1149014.0
2023-06-29,7.8322,8.0743,7.8322,8.0549,1110680.0
2023-06-30,8.0743,8.1227,7.8806,7.9678,2041278.0
2023-07-01,8.0743,8.1227,7.8806,7.9678,2041278.0
2023-07-02,8.0743,8.1227,7.8806,7.9678,2041278.0
2023-07-03,8.0355,8.2921,8.0193,8.2873,725681.0
2023-07-04,8.0355,8.2921,8.0193,8.2873,725681.0
2023-07-05,8.1904,8.5487,7.9436,8.1324,3113441.0
2023-07-06,8.0549,8.2001,7.8903,8.1808,2439900.0
2023-07-07,8.1808,8.6406,8.1808,8.4809,1500382.0
2023-07-08,8.1808,8.6406,8.1808,8.4809,1500382.0
2023-07-09,8.1808,8.6406,8.1808,8.4809,1500382.0
2023-07-10,8.5002,8.568,8.1324,8.1517,1274013.0
2023-07-11,8.1324,8.1614,7.7645,8.0452,3097704.0
2023-07-12,8.2292,8.355,7.8903,7.9678,2805326.0
2023-07-13,7.9387,7.9823,7.7935,7.8806,1020580.0
2023-07-14,7.8322,7.8322,7.3675,7.3966,1854789.0
2023-07-15,7.8322,7.8322,7.3675,7.3966,1854789.0
2023-07-16,7.8322,7.8322,7.3675,7.3966,1854789.0
2023-07-17,6.9415,7.1545,6.777,6.777,3692621.0
2023-07-18,7.2126,7.5805,7.0848,7.4256,3355468.0
2023-07-19,7.7645,7.9387,7.6773,7.929,1750175.0
2023-07-20,7.929,7.929,7.6773,7.8516,1213831.0
2023-07-21,7.8903,7.9141,7.6991,7.7161,921490.0
2023-07-22,7.8903,7.9141,7.6991,7.7161,921490.0
2023-07-23,7.8903,7.9141,7.6991,7.7161,921490.0
2023-07-24,7.7257,8.0113,7.7161,7.9194,776425.0
2023-07-25,7.871,8.142,7.7645,8.0646,3783538.0
2023-07-26,8.0259,8.113,7.8321,8.0743,1501020.0
