,HUBG US Equity,HUBG US Equity,HUBG US Equity,HUBG US Equity,HUBG US Equity
2022-05-27,36.8715,37.1407,36.3954,36.6122,381046.0
2022-05-28,36.8715,37.1407,36.3954,36.6122,381046.0
2022-05-29,36.8715,37.1407,36.3954,36.6122,381046.0
2022-05-30,36.8715,37.1407,36.3954,36.6122,381046.0
2022-05-31,36.3679,36.8764,35.8794,36.3829,492150.0
2022-06-01,36.3829,36.8565,36.0489,36.2483,314978.0
2022-06-02,36.2682,37.6342,36.2682,37.5245,536286.0
2022-06-03,37.385,38.5191,37.2653,38.3322,419294.0
2022-06-04,37.385,38.5191,37.2653,38.3322,419294.0
2022-06-05,37.385,38.5191,37.2653,38.3322,419294.0
2022-06-06,38.6263,39.3342,38.3471,39.1946,410162.0
2022-06-07,38.7858,38.8506,38.1028,38.7011,248848.0
2022-06-08,38.3122,38.397,37.1656,37.4847,410592.0
2022-06-09,37.3177,37.8935,36.9413,36.9811,250712.0
2022-06-10,36.5973,37.1556,35.8694,36.1287,273152.0
2022-06-11,36.5973,37.1556,35.8694,36.1287,273152.0
2022-06-12,36.5973,37.1556,35.8694,36.1287,273152.0
2022-06-13,35.2114,36.7069,35.0518,35.7348,317492.0
2022-06-14,36.1436,37.2803,35.7622,36.4278,312702.0
2022-06-15,36.5624,37.3351,36.1636,36.6421,330310.0
2022-06-16,35.8445,35.8694,34.6779,34.8275,471910.0
2022-06-17,35.8395,35.999,33.1724,33.3917,1018550.0
2022-06-18,35.8395,35.999,33.1724,33.3917,1018550.0
2022-06-19,35.8395,35.999,33.1724,33.3917,1018550.0
2022-06-20,35.8395,35.999,33.1724,33.3917,1018550.0
2022-06-21,33.97,34.8923,33.1524,34.4785,353776.0
2022-06-22,33.9152,36.8067,33.2476,33.9501,277704.0
2022-06-23,34.1295,34.6281,33.7094,34.1744,238706.0
2022-06-24,34.324,35.5852,34.324,34.9471,447070.0
2022-06-25,34.324,35.5852,34.324,34.9471,447070.0
2022-06-26,34.324,35.5852,34.324,34.9471,447070.0
2022-06-27,35.2163,36.2034,34.997,35.66,322392.0
2022-06-28,35.8894,36.0539,34.7826,35.0568,734416.0
2022-06-29,35.2413,35.341,34.0348,34.992,283588.0
2022-06-30,34.4885,35.4157,34.2143,35.3659,333014.0
2022-07-01,35.0369,35.827,34.9222,35.6002,324228.0
2022-07-02,35.0369,35.827,34.9222,35.6002,324228.0
2022-07-03,35.0369,35.827,34.9222,35.6002,324228.0
2022-07-04,35.0369,35.827,34.9222,35.6002,324228.0
2022-07-05,35.3609,35.3609,34.4386,35.1615,346494.0
2022-07-06,35.336,35.4058,33.7756,34.8723,243388.0
2022-07-07,35.2213,35.8744,35.0767,35.3759,286652.0
2022-07-08,35.321,35.5204,34.7685,35.2163,238520.0
2022-07-09,35.321,35.5204,34.7685,35.2163,238520.0
2022-07-10,35.321,35.5204,34.7685,35.2163,238520.0
2022-07-11,35.1017,35.7548,34.7128,35.316,236410.0
2022-07-12,35.341,35.8096,34.7677,35.1914,265690.0
2022-07-13,34.7527,35.0468,34.0199,34.4087,190604.0
2022-07-14,34.0398,34.3029,33.5811,34.2093,258636.0
2022-07-15,35.2413,35.2712,34.7228,35.0319,253790.0
2022-07-16,35.2413,35.2712,34.7228,35.0319,253790.0
2022-07-17,35.2413,35.2712,34.7228,35.0319,253790.0
2022-07-18,34.9322,35.7797,34.7377,34.8574,306516.0
2022-07-19,35.1366,36.4926,34.8973,36.4577,516004.0
2022-07-20,36.3131,36.9762,36.1037,36.8864,392082.0
2022-07-21,36.5574,36.9637,36.019,36.2932,498384.0
2022-07-22,36.5524,36.8216,36.0688,36.5175,200940.0
2022-07-23,36.5524,36.8216,36.0688,36.5175,200940.0
2022-07-24,36.5524,36.8216,36.0688,36.5175,200940.0
2022-07-25,36.6372,36.7219,36.0339,36.1586,184124.0
2022-07-26,36.1037,36.5823,35.8432,36.2184,193890.0
2022-07-27,36.2483,37.1905,35.9143,36.8266,212500.0
2022-07-28,36.9263,37.7738,36.7182,37.6891,374776.0
2022-07-29,37.9333,38.4119,37.547,38.0879,382530.0
2022-07-30,37.9333,38.4119,37.547,38.0879,382530.0
2022-07-31,37.9333,38.4119,37.547,38.0879,382530.0
2022-08-01,38.1377,38.6064,37.6591,38.2524,516452.0
2022-08-02,38.1377,38.372,37.2354,37.5894,412180.0
2022-08-03,37.9084,38.3471,37.6392,37.9533,408938.0
2022-08-04,38.8756,40.3064,37.8935,39.7829,733788.0
2022-08-05,39.4987,40.3811,39.4987,40.2216,402040.0
2022-08-06,39.4987,40.3811,39.4987,40.2216,402040.0
2022-08-07,39.4987,40.3811,39.4987,40.2216,402040.0
2022-08-08,40.2116,40.7899,39.9823,40.2964,317550.0
2022-08-09,40.4459,41.0591,39.7111,39.9723,378860.0
2022-08-10,40.77,42.0712,40.5506,41.6424,487218.0
2022-08-11,41.8169,43.0383,41.6524,42.4151,514560.0
2022-08-12,42.8339,42.9099,42.3802,42.794,290656.0
2022-08-13,42.8339,42.9099,42.3802,42.794,290656.0
2022-08-14,42.8339,42.9099,42.3802,42.794,290656.0
2022-08-15,42.5348,43.158,42.3753,43.133,517288.0
2022-08-16,43.133,44.676,43.133,43.3175,1027994.0
2022-08-17,43.2627,43.2676,42.0637,42.3653,486062.0
2022-08-18,42.2756,42.8788,42.2307,42.7392,301500.0
2022-08-19,42.7192,42.7192,41.9066,42.48,380088.0
2022-08-20,42.7192,42.7192,41.9066,42.48,380088.0
2022-08-21,42.7192,42.7192,41.9066,42.48,380088.0
2022-08-22,42.1758,42.4451,41.5676,42.0263,449634.0
2022-08-23,41.9615,42.5351,41.777,41.8319,562622.0
2022-08-24,41.792,42.7616,41.7521,42.5049,462616.0
2022-08-25,42.8239,43.4047,42.6495,43.2577,296488.0
2022-08-26,43.2078,43.4222,41.6374,41.6374,345640.0
2022-08-27,43.2078,43.4222,41.6374,41.6374,345640.0
2022-08-28,43.2078,43.4222,41.6374,41.6374,345640.0
2022-08-29,41.433,41.9116,40.9445,40.9993,558236.0
2022-08-30,40.9993,41.104,40.1369,40.6852,513890.0
2022-08-31,40.6254,40.8149,39.6234,39.7879,517154.0
2022-09-01,39.3392,40.8547,38.8672,39.2993,626346.0
2022-09-02,39.4987,40.0671,38.4867,38.5266,471356.0
2022-09-03,39.4987,40.0671,38.4867,38.5266,471356.0
2022-09-04,39.4987,40.0671,38.4867,38.5266,471356.0
2022-09-05,39.4987,40.0671,38.4867,38.5266,471356.0
2022-09-06,38.6363,38.9952,38.1527,38.6662,754702.0
2022-09-07,38.6861,39.3542,37.4547,39.2046,485106.0
2022-09-08,38.9204,39.0301,38.2175,38.5864,622982.0
2022-09-09,38.7958,39.753,38.6014,39.2694,517682.0
2022-09-10,38.7958,39.753,38.6014,39.2694,517682.0
2022-09-11,38.7958,39.753,38.6014,39.2694,517682.0
2022-09-12,39.6782,39.925,39.3591,39.5187,420032.0
2022-09-13,38.741,39.0476,38.0829,38.2624,358386.0
2022-09-14,38.3421,38.4817,37.6891,37.9782,353224.0
2022-09-15,37.8536,38.9553,37.1806,37.4198,363180.0
2022-09-16,36.0738,36.4477,34.8474,35.7996,1246016.0
2022-09-17,36.0738,36.4477,34.8474,35.7996,1246016.0
2022-09-18,36.0738,36.4477,34.8474,35.7996,1246016.0
2022-09-19,35.6201,36.9413,35.6127,36.3131,527484.0
2022-09-20,36.2284,36.7967,35.1465,35.5454,508496.0
2022-09-21,35.8196,36.2433,35.4108,35.4606,493092.0
2022-09-22,35.2612,35.685,35.1216,35.4157,810046.0
2022-09-23,34.9721,35.169,33.8105,34.0548,580348.0
2022-09-24,34.9721,35.169,33.8105,34.0548,580348.0
2022-09-25,34.9721,35.169,33.8105,34.0548,580348.0
2022-09-26,34.0348,34.6231,33.7855,33.985,561522.0
2022-09-27,34.0647,34.9995,33.9301,34.7876,516962.0
2022-09-28,34.8225,35.7597,34.5383,35.5404,392468.0
2022-09-29,35.0767,35.5454,34.9072,35.4108,354090.0
2022-09-30,35.2014,35.5977,34.324,34.3888,520136.0
2022-10-01,35.2014,35.5977,34.324,34.3888,520136.0
2022-10-02,35.2014,35.5977,34.324,34.3888,520136.0
2022-10-03,34.4885,36.019,34.486,35.665,505606.0
2022-10-04,35.8594,36.2932,35.326,35.8894,643626.0
2022-10-05,35.6501,36.2383,35.336,35.5155,512358.0
2022-10-06,35.3858,36.343,35.3858,35.8894,365474.0
2022-10-07,35.7548,35.7548,34.9322,35.2263,311480.0
2022-10-08,35.7548,35.7548,34.9322,35.2263,311480.0
2022-10-09,35.7548,35.7548,34.9322,35.2263,311480.0
2022-10-10,35.5653,35.827,35.0568,35.4407,258400.0
2022-10-11,35.1416,35.67,34.8549,35.2163,360028.0
2022-10-12,35.3061,36.0289,34.992,35.3559,328862.0
2022-10-13,34.7677,36.52,34.3888,36.2583,354022.0
2022-10-14,36.6322,36.9512,35.7996,35.8594,393464.0
2022-10-15,36.6322,36.9512,35.7996,35.8594,393464.0
2022-10-16,36.6322,36.9512,35.7996,35.8594,393464.0
2022-10-17,36.4926,36.9687,36.2383,36.5973,399570.0
2022-10-18,37.2952,37.7937,36.8665,37.2653,413048.0
2022-10-19,37.1905,37.4597,36.0638,36.4377,301610.0
2022-10-20,36.1336,36.2059,33.8504,34.9322,603528.0
2022-10-21,35.2662,35.8545,34.8574,35.6899,547762.0
2022-10-22,35.2662,35.8545,34.8574,35.6899,547762.0
2022-10-23,35.2662,35.8545,34.8574,35.6899,547762.0
2022-10-24,36.009,36.6546,35.8993,36.4926,411184.0
2022-10-25,36.692,37.2902,36.692,36.9811,312726.0
2022-10-26,36.6721,37.9209,36.1635,37.4248,368510.0
2022-10-27,37.719,38.038,37.1457,37.3999,734754.0
2022-10-28,38.0779,39.6782,37.2553,38.4618,880822.0
2022-10-29,38.0779,39.6782,37.2553,38.4618,880822.0
2022-10-30,38.0779,39.6782,37.2553,38.4618,880822.0
2022-10-31,38.1377,39.4838,37.9284,38.6861,627740.0
2022-11-01,39.1099,39.7231,38.3347,39.5835,546030.0
2022-11-02,39.2146,39.7729,38.063,38.1477,552064.0
2022-11-03,38.2723,38.4917,37.2753,37.9832,274662.0
2022-11-04,38.4468,38.6064,37.6242,38.5814,345986.0
2022-11-05,38.4468,38.6064,37.6242,38.5814,345986.0
2022-11-06,38.4468,38.6064,37.6242,38.5814,345986.0
2022-11-07,38.8756,39.7106,38.5814,39.5187,235806.0
2022-11-08,39.7281,40.5157,39.2544,39.5137,571734.0
2022-11-09,39.2943,39.9225,38.2574,38.4518,294524.0
2022-11-10,39.8078,41.0691,39.4937,41.0542,400810.0
2022-11-11,41.5028,42.1883,41.1838,41.9066,368160.0
2022-11-12,41.5028,42.1883,41.1838,41.9066,368160.0
2022-11-13,41.5028,42.1883,41.1838,41.9066,368160.0
2022-11-14,41.7022,43.2926,41.2967,42.1758,505710.0
2022-11-15,42.6495,43.3524,42.3105,42.9735,329894.0
2022-11-16,42.6295,42.9585,41.2187,41.3234,399138.0
2022-11-17,40.3761,40.6678,39.0476,40.3263,489518.0
2022-11-18,41.0242,41.0242,40.1369,40.6703,418396.0
2022-11-19,41.0242,41.0242,40.1369,40.6703,418396.0
2022-11-20,41.0242,41.0242,40.1369,40.6703,418396.0
2022-11-21,40.2615,40.8348,40.2615,40.5257,355732.0
2022-11-22,40.8149,41.1588,40.5357,40.6503,393240.0
2022-11-23,40.4709,41.3508,40.1817,41.0791,301332.0
2022-11-24,40.4709,41.3508,40.1817,41.0791,301332.0
2022-11-25,41.2635,41.4081,41.0143,41.114,143596.0
2022-11-26,41.2635,41.4081,41.0143,41.114,143596.0
2022-11-27,41.2635,41.4081,41.0143,41.114,143596.0
2022-11-28,40.6952,41.8593,40.6289,41.0841,510558.0
2022-11-29,41.1289,41.6349,40.9495,41.2635,320544.0
2022-11-30,41.4231,41.9914,40.5556,41.9515,450152.0
2022-12-01,41.6773,42.1061,41.1937,41.2585,480128.0
2022-12-02,40.8797,41.6374,40.421,41.1738,438650.0
2022-12-03,40.8797,41.6374,40.421,41.1738,438650.0
2022-12-04,40.8797,41.6374,40.421,41.1738,438650.0
2022-12-05,40.8099,40.8099,39.1348,39.1797,447056.0
2022-12-06,39.0899,39.4738,38.8756,39.414,469612.0
2022-12-07,39.3542,39.7854,39.0849,39.2943,326104.0
2022-12-08,39.3193,40.2341,39.0401,39.2345,259838.0
2022-12-09,39.0152,39.6034,38.6088,38.9653,295282.0
2022-12-10,39.0152,39.6034,38.6088,38.9653,295282.0
2022-12-11,39.0152,39.6034,38.6088,38.9653,295282.0
2022-12-12,39.1498,40.1867,38.6462,40.1119,488936.0
2022-12-13,41.2735,41.7272,39.9374,40.082,529064.0
2022-12-14,40.0272,40.9844,39.9723,40.3313,604640.0
2022-12-15,39.9624,40.1319,39.5162,39.7929,546484.0
2022-12-16,39.3591,40.3512,39.2694,40.3163,2943862.0
2022-12-17,39.3591,40.3512,39.2694,40.3163,2943862.0
2022-12-18,39.3591,40.3512,39.2694,40.3163,2943862.0
2022-12-19,40.2366,40.3512,39.4688,39.8527,440536.0
2022-12-20,39.7929,39.9773,38.8756,39.0501,624978.0
2022-12-21,39.5586,40.5805,38.5964,40.5407,441230.0
2022-12-22,40.1518,40.6553,39.5586,40.5706,433106.0
2022-12-23,40.5905,40.9744,40.3163,40.9544,175328.0
2022-12-24,40.5905,40.9744,40.3163,40.9544,175328.0
2022-12-25,40.5905,40.9744,40.3163,40.9544,175328.0
2022-12-26,40.5905,40.9744,40.3163,40.9544,175328.0
2022-12-27,41.1339,41.1539,40.2814,40.77,247190.0
2022-12-28,40.8498,40.8747,39.6283,39.7181,191410.0
2022-12-29,40.0322,40.6753,39.8327,40.1618,192374.0
2022-12-30,39.9125,40.1219,39.404,39.6283,193902.0
2022-12-31,39.9125,40.1219,39.404,39.6283,193902.0
2023-01-01,39.9125,40.1219,39.404,39.6283,193902.0
2023-01-02,39.9125,40.1219,39.404,39.6283,193902.0
2023-01-03,39.8776,40.0272,38.4219,38.9703,376948.0
2023-01-04,38.402,39.5037,38.402,38.9653,315378.0
2023-01-05,38.6263,38.6313,37.2349,37.3401,427236.0
2023-01-06,37.6093,39.1298,37.3501,39.1198,307538.0
2023-01-07,37.6093,39.1298,37.3501,39.1198,307538.0
2023-01-08,37.6093,39.1298,37.3501,39.1198,307538.0
2023-01-09,39.3841,40.421,39.3841,40.0072,273788.0
2023-01-10,39.7879,40.0496,39.0194,39.4289,352566.0
2023-01-11,39.8577,40.7949,39.6832,40.7351,545052.0
2023-01-12,40.8248,41.3882,40.5207,41.3034,485652.0
2023-01-13,41.0442,41.6197,40.6254,40.77,391340.0
2023-01-14,41.0442,41.6197,40.6254,40.77,391340.0
2023-01-15,41.0442,41.6197,40.6254,40.77,391340.0
2023-01-16,41.0442,41.6197,40.6254,40.77,391340.0
2023-01-17,40.9594,41.0542,40.1867,40.2066,365962.0
2023-01-18,40.3113,42.2606,40.3113,40.3961,380170.0
2023-01-19,40.2366,40.7451,40.1917,40.4858,291362.0
2023-01-20,40.8747,41.453,40.4484,41.3981,461656.0
2023-01-21,40.8747,41.453,40.4484,41.3981,461656.0
2023-01-22,40.8747,41.453,40.4484,41.3981,461656.0
2023-01-23,41.6025,41.802,40.9744,41.3283,555718.0
2023-01-24,41.2785,42.1061,40.8797,41.9964,328616.0
2023-01-25,41.6923,41.9141,41.0641,41.6673,191402.0
2023-01-26,41.8767,41.8767,40.765,41.1688,314460.0
2023-01-27,41.2237,42.5822,41.2237,41.6723,263536.0
2023-01-28,41.2237,42.5822,41.2237,41.6723,263536.0
2023-01-29,41.2237,42.5822,41.2237,41.6723,263536.0
2023-01-30,41.448,42.1459,40.8149,41.1439,492250.0
2023-01-31,41.1439,42.5896,41.1439,42.5099,340432.0
2023-02-01,42.5896,44.6934,42.2706,44.0055,546650.0
2023-02-02,43.9506,46.0893,43.9157,45.8102,718052.0
2023-02-03,50.0128,52.1814,46.2688,48.582,1151880.0
2023-02-04,50.0128,52.1814,46.2688,48.582,1151880.0
2023-02-05,50.0128,52.1814,46.2688,48.582,1151880.0
2023-02-06,48.0336,48.9758,47.1909,48.4274,692236.0
2023-02-07,48.3626,49.5242,48.099,49.4694,519846.0
2023-02-08,49.3049,49.5417,48.1483,48.7465,387136.0
2023-02-09,49.0755,49.0755,47.545,47.6248,353700.0
2023-02-10,47.4553,47.904,46.907,47.4104,402394.0
2023-02-11,47.4553,47.904,46.907,47.4104,402394.0
2023-02-12,47.4553,47.904,46.907,47.4104,402394.0
2023-02-13,47.3606,48.2579,47.0116,48.0486,387086.0
2023-02-14,47.9189,49.1752,47.6747,48.6917,366442.0
2023-02-15,48.2579,48.567,47.8143,48.4025,217660.0
2023-02-16,48.0087,48.1483,47.2908,47.8342,313932.0
2023-02-17,47.9838,48.6518,47.732,48.253,306866.0
2023-02-18,47.9838,48.6518,47.732,48.253,306866.0
2023-02-19,47.9838,48.6518,47.732,48.253,306866.0
2023-02-20,47.9838,48.6518,47.732,48.253,306866.0
2023-02-21,47.6248,48.0585,46.4832,46.5879,345078.0
2023-02-22,46.6327,47.4404,46.533,46.5879,377022.0
2023-02-23,46.867,47.2958,46.4632,47.1612,163364.0
2023-02-24,46.4732,46.8521,45.9747,46.8222,255702.0
2023-02-25,46.4732,46.8521,45.9747,46.8222,255702.0
2023-02-26,46.4732,46.8521,45.9747,46.8222,255702.0
2023-02-27,47.1961,47.6697,46.5131,46.558,257678.0
2023-02-28,46.4632,47.0814,45.6058,45.7304,727702.0
2023-03-01,45.7404,46.3436,45.049,45.9248,440876.0
2023-03-02,45.6058,47.0016,45.0025,46.7075,326942.0
2023-03-03,46.872,46.872,46.0943,46.7175,388056.0
2023-03-04,46.872,46.872,46.0943,46.7175,388056.0
2023-03-05,46.872,46.872,46.0943,46.7175,388056.0
2023-03-06,46.5779,46.892,45.7104,45.8151,373136.0
2023-03-07,45.8151,46.0544,44.9377,45.0025,534146.0
2023-03-08,45.1521,45.8102,44.519,45.7154,468530.0
2023-03-09,45.7753,46.4558,45.0524,45.182,260386.0
2023-03-10,44.9926,45.0673,43.7537,44.0952,306598.0
2023-03-11,44.9926,45.0673,43.7537,44.0952,306598.0
2023-03-12,44.9926,45.0673,43.7537,44.0952,306598.0
2023-03-13,43.3424,44.0478,42.7529,42.8539,513788.0
2023-03-14,44.2547,44.2547,41.1638,42.1011,705834.0
2023-03-15,41.1289,41.3607,40.2839,41.2934,629554.0
2023-03-16,41.1289,42.303,40.5157,42.1509,472836.0
2023-03-17,42.1709,42.4151,40.6977,40.9245,1420732.0
2023-03-18,42.1709,42.4151,40.6977,40.9245,1420732.0
2023-03-19,42.1709,42.4151,40.6977,40.9245,1420732.0
2023-03-20,41.2984,41.5527,40.4958,40.6105,403052.0
2023-03-21,41.3682,42.0961,40.9495,41.3184,392084.0
2023-03-22,41.2486,42.0363,40.7102,40.75,308908.0
2023-03-23,40.8896,41.645,40.3014,40.5756,315808.0
2023-03-24,40.2316,40.7949,39.758,40.5756,223888.0
2023-03-25,40.2316,40.7949,39.758,40.5756,223888.0
2023-03-26,40.2316,40.7949,39.758,40.5756,223888.0
2023-03-27,41.0292,41.3907,40.4808,41.2685,278440.0
2023-03-28,41.0292,41.5676,40.8498,41.0691,216948.0
2023-03-29,41.4281,41.5477,40.6753,41.0641,344718.0
2023-03-30,40.9096,41.1389,40.2366,40.6603,392740.0
2023-03-31,41.0242,42.0113,40.9794,41.8468,579610.0
2023-04-01,41.0242,42.0113,40.9794,41.8468,579610.0
2023-04-02,41.0242,42.0113,40.9794,41.8468,579610.0
2023-04-03,41.8069,42.1808,40.3213,41.1588,465678.0
2023-04-04,41.2037,41.5577,39.758,39.9075,310120.0
2023-04-05,39.5037,39.9225,39.0501,39.2893,381348.0
2023-04-06,39.3342,39.5685,38.8556,38.8955,276332.0
2023-04-07,39.3342,39.5685,38.8556,38.8955,276332.0
2023-04-08,39.3342,39.5685,38.8556,38.8955,276332.0
2023-04-09,39.3342,39.5685,38.8556,38.8955,276332.0
2023-04-10,38.9204,40.416,38.8083,40.3911,547694.0
2023-04-11,40.5506,40.8697,40.0222,40.6005,301462.0
2023-04-12,40.9544,40.9544,40.0072,40.1568,270632.0
2023-04-13,40.3163,40.3163,39.3841,40.1767,317042.0
2023-04-14,40.2266,40.8398,40.2266,40.4559,385306.0
2023-04-15,40.2266,40.8398,40.2266,40.4559,385306.0
2023-04-16,40.2266,40.8398,40.2266,40.4559,385306.0
2023-04-17,40.5756,41.1389,40.097,40.436,355378.0
2023-04-18,40.6005,41.1613,40.1717,40.3412,551950.0
2023-04-19,40.3263,41.1439,39.8876,41.0093,349902.0
2023-04-20,40.8498,41.4629,40.7849,41.0392,334782.0
2023-04-21,41.0292,41.4754,40.75,40.9395,371688.0
2023-04-22,41.0292,41.4754,40.75,40.9395,371688.0
2023-04-23,41.0292,41.4754,40.75,40.9395,371688.0
2023-04-24,41.2486,41.5228,41.119,41.4081,355366.0
2023-04-25,40.9096,40.9794,39.9624,40.3562,364058.0
2023-04-26,39.9574,40.0621,38.3047,38.6163,573492.0
2023-04-27,38.9503,40.5257,38.726,40.2914,708810.0
2023-04-28,37.3899,38.0635,36.43,37.5894,1125740.0
2023-04-29,37.3899,38.0635,36.43,37.5894,1125740.0
2023-04-30,37.3899,38.0635,36.43,37.5894,1125740.0
2023-05-01,37.6242,38.4281,37.4647,37.9682,598988.0
2023-05-02,37.6741,37.7439,36.7718,37.5594,564782.0
2023-05-03,37.704,38.1328,36.6172,36.8515,667584.0
2023-05-04,36.6072,37.2055,35.8993,36.1635,769446.0
2023-05-05,36.5275,37.2155,36.2982,36.9113,478642.0
2023-05-06,36.5275,37.2155,36.2982,36.9113,478642.0
2023-05-07,36.5275,37.2155,36.2982,36.9113,478642.0
2023-05-08,37.1457,37.5295,36.4103,36.5973,458274.0
2023-05-09,36.4776,36.7269,36.004,36.3929,608372.0
2023-05-10,36.8565,36.8565,36.1187,36.5374,510966.0
2023-05-11,36.5524,37.1407,36.1586,36.9911,557882.0
2023-05-12,37.1905,37.6417,36.7817,37.1257,418216.0
2023-05-13,37.1905,37.6417,36.7817,37.1257,418216.0
2023-05-14,37.1905,37.6417,36.7817,37.1257,418216.0
2023-05-15,37.1656,37.1656,36.4976,36.5025,424632.0
2023-05-16,36.4328,36.5599,35.7498,36.0738,439120.0
2023-05-17,36.2084,36.9014,36.0265,36.8515,646074.0
2023-05-18,36.697,37.5495,36.687,37.4647,559400.0
2023-05-19,37.8635,37.9333,36.9961,37.4547,501682.0
2023-05-20,37.8635,37.9333,36.9961,37.4547,501682.0
2023-05-21,37.8635,37.9333,36.9961,37.4547,501682.0
2023-05-22,37.5894,37.9034,37.0784,37.4847,487626.0
2023-05-23,37.3501,37.7289,37.0709,37.1058,341700.0
2023-05-24,36.8416,36.9263,36.0366,36.4926,641176.0
2023-05-25,36.363,37.3351,36.181,37.2254,438334.0
2023-05-26,37.2254,37.3152,36.8266,37.0908,455520.0
2023-05-27,37.2254,37.3152,36.8266,37.0908,455520.0
2023-05-28,37.2254,37.3152,36.8266,37.0908,455520.0
2023-05-29,37.2254,37.3152,36.8266,37.0908,455520.0
2023-05-30,37.3002,37.7888,36.3954,37.4099,595886.0
2023-05-31,37.2902,37.5694,36.4776,36.6721,573122.0
2023-06-01,36.7119,36.8416,36.3904,36.5175,461734.0
2023-06-02,36.7618,37.9034,36.7618,37.5943,519824.0
2023-06-03,36.7618,37.9034,36.7618,37.5943,519824.0
2023-06-04,36.7618,37.9034,36.7618,37.5943,519824.0
2023-06-05,37.36,37.4149,36.4826,36.6521,385160.0
2023-06-06,36.6471,38.0056,36.2782,37.724,679248.0
2023-06-07,37.7987,38.7958,37.2778,38.5964,707394.0
2023-06-08,38.6562,39.0849,38.5565,38.8407,580898.0
2023-06-09,38.7459,39.075,38.2624,38.392,444790.0
2023-06-10,38.7459,39.075,38.2624,38.392,444790.0
2023-06-11,38.7459,39.075,38.2624,38.392,444790.0
2023-06-12,38.5017,39.0102,38.3571,38.8556,491236.0
2023-06-13,38.8805,39.4289,38.6413,39.0052,626634.0
2023-06-14,39.1597,39.8676,38.9204,39.5087,660722.0
2023-06-15,39.3093,40.4609,39.1647,40.3712,593856.0
2023-06-16,40.77,40.77,39.3093,39.9624,1055160.0
2023-06-17,40.77,40.77,39.3093,39.9624,1055160.0
2023-06-18,40.77,40.77,39.3093,39.9624,1055160.0
2023-06-19,40.77,40.77,39.3093,39.9624,1055160.0
2023-06-20,39.7829,39.8377,38.8756,38.9105,260528.0
2023-06-21,38.5964,39.08,38.4643,38.8207,355714.0
2023-06-22,38.6861,38.9154,38.4419,38.8108,440176.0
2023-06-23,38.4668,39.0849,37.8885,38.1577,555178.0
2023-06-24,38.4668,39.0849,37.8885,38.1577,555178.0
2023-06-25,38.4668,39.0849,37.8885,38.1577,555178.0
2023-06-26,38.1577,38.9404,38.0979,38.4917,300324.0
2023-06-27,38.5266,39.6184,38.4967,39.2993,319658.0
2023-06-28,39.2445,39.4987,38.9653,39.3641,279852.0
2023-06-29,39.6632,40.3562,39.6084,39.9873,283328.0
2023-06-30,40.3811,40.3811,39.7729,40.0421,260670.0
2023-07-01,40.3811,40.3811,39.7729,40.0421,260670.0
2023-07-02,40.3811,40.3811,39.7729,40.0421,260670.0
2023-07-03,39.8078,40.6852,39.8078,40.5905,145720.0
2023-07-04,39.8078,40.6852,39.8078,40.5905,145720.0
2023-07-05,40.3064,40.3064,39.7779,39.8926,349282.0
2023-07-06,39.3591,39.733,39.1149,39.4389,406882.0
2023-07-07,39.3641,40.1219,39.3442,39.6882,646714.0
2023-07-08,39.3641,40.1219,39.3442,39.6882,646714.0
2023-07-09,39.3641,40.1219,39.3442,39.6882,646714.0
2023-07-10,39.6882,40.4858,39.394,40.2116,330412.0
2023-07-11,40.2116,40.6703,40.2116,40.6254,222100.0
2023-07-12,41.2137,41.2486,40.6254,40.6503,441918.0
2023-07-13,40.6503,40.7052,40.0172,40.082,406672.0
2023-07-14,40.0371,40.1244,39.6982,39.8726,272168.0
2023-07-15,40.0371,40.1244,39.6982,39.8726,272168.0
2023-07-16,40.0371,40.1244,39.6982,39.8726,272168.0
2023-07-17,39.6832,40.0122,39.3965,39.4788,510868.0
2023-07-18,39.7829,40.9195,39.6283,40.411,605162.0
2023-07-19,40.7999,42.475,40.755,42.136,581198.0
2023-07-20,42.3154,42.3154,41.5078,41.9814,393324.0
2023-07-21,42.0512,42.4595,41.7471,42.1709,434394.0
2023-07-22,42.0512,42.4595,41.7471,42.1709,434394.0
2023-07-23,42.0512,42.4595,41.7471,42.1709,434394.0
2023-07-24,41.9116,42.6744,41.8294,42.0761,308662.0
2023-07-25,41.9964,42.7093,41.9964,42.2107,364844.0
2023-07-26,42.1808,43.472,42.1808,43.3424,510626.0
2023-07-27,43.492,43.7861,43.148,43.2477,449212.0
2023-07-28,43.482,45.7154,42.2208,44.8131,877304.0
2023-07-29,43.482,45.7154,42.2208,44.8131,877304.0
2023-07-30,43.482,45.7154,42.2208,44.8131,877304.0
2023-07-31,45.0773,45.197,44.6236,44.9327,423080.0
2023-08-01,44.6536,44.8604,44.0553,44.7832,338354.0
2023-08-02,44.4342,44.8779,44.0977,44.4093,442488.0
2023-08-03,44.2797,44.5688,43.6465,44.2996,397960.0
2023-08-04,44.5339,44.7383,43.9357,44.1151,287986.0
2023-08-05,44.5339,44.7383,43.9357,44.1151,287986.0
2023-08-06,44.5339,44.7383,43.9357,44.1151,287986.0
2023-08-07,44.2248,44.6087,43.4421,43.6415,605758.0
2023-08-08,43.1629,43.5867,42.6744,43.5069,463546.0
2023-08-09,43.3275,43.7712,42.304,43.6017,360160.0
2023-08-10,43.7961,44.1625,42.7093,42.8339,354206.0
