,SYY US Equity,SYY US Equity,SYY US Equity,SYY US Equity,SYY US Equity
2021-05-03,78.7882,78.9272,77.7222,77.8983,2397265.0
2021-05-04,76.4431,77.6203,75.6459,77.1012,3169179.0
2021-05-05,77.3515,77.954,76.2392,76.9714,2061214.0
2021-05-06,76.8231,79.2795,76.8231,79.1404,3141903.0
2021-05-07,79.0106,80.3918,78.6121,79.9561,2327361.0
2021-05-08,79.0106,80.3918,78.6121,79.9561,2327361.0
2021-05-09,79.0106,80.3918,78.6121,79.9561,2327361.0
2021-05-10,80.1786,80.2805,79.1682,79.3814,1618840.0
2021-05-11,78.8438,79.1404,77.0827,77.8427,1942651.0
2021-05-12,77.4441,78.0374,75.6088,75.7479,2253300.0
2021-05-13,75.544,77.5183,75.544,77.0456,1467166.0
2021-05-14,77.2866,78.195,77.1197,77.8613,1481954.0
2021-05-15,77.2866,78.195,77.1197,77.8613,1481954.0
2021-05-16,77.2866,78.195,77.1197,77.8613,1481954.0
2021-05-17,78.1764,78.436,77.2588,77.9818,1363195.0
2021-05-18,77.8613,78.3062,76.8138,76.8509,1834604.0
2021-05-19,76.063,76.2809,74.9507,75.2103,1961981.0
2021-05-20,75.1639,76.545,72.6983,74.3112,5446699.0
2021-05-21,74.7561,75.3585,73.9219,74.6263,4025460.0
2021-05-22,74.7561,75.3585,73.9219,74.6263,4025460.0
2021-05-23,74.7561,75.3585,73.9219,74.6263,4025460.0
2021-05-24,75.0156,75.2844,74.0145,74.4965,2684072.0
2021-05-25,74.5522,76.9529,74.3946,75.5532,2550350.0
2021-05-26,75.4513,75.8869,75.0666,75.1639,2836619.0
2021-05-27,75.5069,75.7757,74.4039,74.5614,3801150.0
2021-05-28,74.58,75.1917,74.4317,75.0805,1655565.0
2021-05-29,74.58,75.1917,74.4317,75.0805,1655565.0
2021-05-30,74.58,75.1917,74.4317,75.0805,1655565.0
2021-05-31,74.58,75.1917,74.4317,75.0805,1655565.0
2021-06-01,75.785,75.9611,74.9785,75.4976,1494420.0
2021-06-02,75.5903,76.1187,74.4919,74.7839,2555883.0
2021-06-03,74.4873,74.7005,73.6438,74.4224,2310184.0
2021-06-04,74.6634,74.8951,73.2545,73.7921,1962473.0
2021-06-05,74.6634,74.8951,73.2545,73.7921,1962473.0
2021-06-06,74.6634,74.8951,73.2545,73.7921,1962473.0
2021-06-07,74.0238,74.3297,73.2823,73.996,2525168.0
2021-06-08,73.9404,74.6356,73.8477,74.4409,3153574.0
2021-06-09,74.6356,74.6773,73.5696,73.653,1863986.0
2021-06-10,73.5882,73.7828,72.6612,73.1618,1805005.0
2021-06-11,73.412,74.1072,73.1062,74.0331,1600625.0
2021-06-12,73.412,74.1072,73.1062,74.0331,1600625.0
2021-06-13,73.412,74.1072,73.1062,74.0331,1600625.0
2021-06-14,74.2555,74.4409,73.0413,73.5974,1374048.0
2021-06-15,73.8014,74.0053,73.3286,73.4306,1434802.0
2021-06-16,73.3286,73.4769,71.7529,71.7807,1872485.0
2021-06-17,72.0866,72.1514,70.1678,70.483,2107216.0
2021-06-18,69.5468,69.9361,68.7774,69.2502,4668618.0
2021-06-19,69.5468,69.9361,68.7774,69.2502,4668618.0
2021-06-20,69.5468,69.9361,68.7774,69.2502,4668618.0
2021-06-21,69.8898,71.7343,69.5931,71.7065,3017276.0
2021-06-22,71.5119,72.0495,70.4181,71.4933,2654840.0
2021-06-23,71.5397,72.1746,71.2801,71.6231,1225416.0
2021-06-24,71.8548,71.9845,71.3636,71.586,1592106.0
2021-06-25,71.6694,71.9939,71.2616,71.4099,3911481.0
2021-06-26,71.6694,71.9939,71.2616,71.4099,3911481.0
2021-06-27,71.6694,71.9939,71.2616,71.4099,3911481.0
2021-06-28,71.4192,71.4192,70.1771,70.6498,3179866.0
2021-06-29,70.8352,71.1782,70.1122,70.1493,1793592.0
2021-06-30,70.1586,72.17,70.0659,72.068,2865851.0
2021-07-01,72.3385,72.6369,71.4101,71.639,2581529.0
2021-07-02,71.7043,71.8442,71.3313,71.4245,2999530.0
2021-07-03,71.7043,71.8442,71.3313,71.4245,2999530.0
2021-07-04,71.7043,71.8442,71.3313,71.4245,2999530.0
2021-07-05,71.7043,71.8442,71.3313,71.4245,2999530.0
2021-07-06,71.2007,71.5271,70.2216,70.2589,4453715.0
2021-07-07,70.2868,70.5573,69.261,69.8019,2086966.0
2021-07-08,69.233,69.718,68.5523,69.2797,2193400.0
2021-07-09,70.2029,71.3593,69.7832,71.0049,1601835.0
2021-07-10,70.2029,71.3593,69.7832,71.0049,1601835.0
2021-07-11,70.2029,71.3593,69.7832,71.0049,1601835.0
2021-07-12,70.1842,70.6132,69.8485,70.1563,2005964.0
2021-07-13,69.8392,69.8579,68.1606,68.3658,2181907.0
2021-07-14,68.5429,69.4196,68.2259,68.2818,1698601.0
2021-07-15,67.8062,68.3378,67.1907,67.6943,2476620.0
2021-07-16,68.3471,68.3471,66.538,66.7524,2656464.0
2021-07-17,68.3471,68.3471,66.538,66.7524,2656464.0
2021-07-18,68.3471,68.3471,66.538,66.7524,2656464.0
2021-07-19,65.5028,65.8572,64.2532,65.7173,4545611.0
2021-07-20,65.9411,68.2259,65.8525,67.7689,3652931.0
2021-07-21,68.4031,69.3449,68.2445,68.3285,2820929.0
2021-07-22,68.2072,68.2072,66.9576,67.1068,1893270.0
2021-07-23,67.3959,68.2259,67.0788,67.9554,1955815.0
2021-07-24,67.3959,68.2259,67.0788,67.9554,1955815.0
2021-07-25,67.3959,68.2259,67.0788,67.9554,1955815.0
2021-07-26,67.5824,68.6549,67.5824,68.3751,1302341.0
2021-07-27,67.9927,68.9253,67.6943,68.6269,2004289.0
2021-07-28,69.0279,69.4662,67.9554,68.6828,1544905.0
2021-07-29,69.5688,70.8726,69.3637,70.0164,2183462.0
2021-07-30,69.634,70.5293,68.9812,69.1957,3047192.0
2021-07-31,69.634,70.5293,68.9812,69.1957,3047192.0
2021-08-01,69.634,70.5293,68.9812,69.1957,3047192.0
2021-08-02,69.5874,70.5573,68.2166,68.2445,1679975.0
2021-08-03,68.4124,68.4963,66.7245,67.6663,2677228.0
2021-08-04,67.0322,67.4099,66.482,66.911,2241512.0
2021-08-05,67.3866,68.5896,67.2187,68.5616,1978901.0
2021-08-06,69.1584,69.5315,68.5896,68.9346,2038066.0
2021-08-07,69.1584,69.5315,68.5896,68.9346,2038066.0
2021-08-08,69.1584,69.5315,68.5896,68.9346,2038066.0
2021-08-09,69.9511,70.1003,68.3379,68.4963,2618980.0
2021-08-10,71.8069,73.3922,70.1563,72.9633,4547629.0
2021-08-11,73.3922,73.4202,72.3758,72.8887,2437305.0
2021-08-12,72.7301,73.5788,72.4597,73.4668,2531902.0
2021-08-13,73.5881,74.3901,73.1591,74.0823,1946020.0
2021-08-14,73.5881,74.3901,73.1591,74.0823,1946020.0
2021-08-15,73.5881,74.3901,73.1591,74.0823,1946020.0
2021-08-16,73.7653,74.3062,73.3075,73.9798,2068394.0
2021-08-17,73.5508,74.2688,73.243,73.3643,2109207.0
2021-08-18,72.9912,73.271,71.6484,71.7509,1654562.0
2021-08-19,71.0329,71.9374,69.2983,70.4547,2956647.0
2021-08-20,70.3335,71.8629,69.69,71.6111,1935899.0
2021-08-21,70.3335,71.8629,69.69,71.6111,1935899.0
2021-08-22,70.3335,71.8629,69.69,71.6111,1935899.0
2021-08-23,71.9375,72.6649,71.1075,72.3291,2652055.0
2021-08-24,72.4783,73.2897,72.1629,73.1591,2046374.0
2021-08-25,73.0192,74.0637,72.8607,73.8119,1796828.0
2021-08-26,73.8212,73.9611,73.1778,73.6907,1682988.0
2021-08-27,73.9891,75.2947,73.6673,74.8377,2760578.0
2021-08-28,73.9891,75.2947,73.6673,74.8377,2760578.0
2021-08-29,73.9891,75.2947,73.6673,74.8377,2760578.0
2021-08-30,74.875,75.0149,73.3083,73.6627,1370412.0
2021-08-31,74.0171,74.4181,73.4575,74.2782,2441001.0
2021-09-01,74.4181,74.5067,73.3922,73.6627,1677207.0
2021-09-02,73.7559,74.2315,72.7301,73.0752,1464441.0
2021-09-03,72.8514,72.9073,72.0307,72.1333,1903799.0
2021-09-04,72.8514,72.9073,72.0307,72.1333,1903799.0
2021-09-05,72.8514,72.9073,72.0307,72.1333,1903799.0
2021-09-06,72.8514,72.9073,72.0307,72.1333,1903799.0
2021-09-07,71.8162,72.2079,71.1448,71.9375,1662149.0
2021-09-08,71.9934,72.2732,70.865,71.2567,1924287.0
2021-09-09,70.9489,72.9726,70.5946,72.7115,3111095.0
2021-09-10,73.0285,73.1405,71.3686,71.3966,2015392.0
2021-09-11,73.0285,73.1405,71.3686,71.3966,2015392.0
2021-09-12,73.0285,73.1405,71.3686,71.3966,2015392.0
2021-09-13,71.7882,72.1333,71.2847,71.6857,1602787.0
2021-09-14,72.0307,72.0494,70.1842,70.6692,1614619.0
2021-09-15,70.464,71.2474,70.1656,71.1261,1509501.0
2021-09-16,71.2007,71.9841,71.0049,71.5831,1470388.0
2021-09-17,71.266,71.695,70.3195,70.9583,3756864.0
2021-09-18,71.266,71.695,70.3195,70.9583,3756864.0
2021-09-19,71.266,71.695,70.3195,70.9583,3756864.0
2021-09-20,69.8952,71.3872,69.4942,71.0049,2202293.0
2021-09-21,71.1355,71.8162,70.6878,71.3126,1795586.0
2021-09-22,71.9375,72.5902,71.5738,72.4597,2530997.0
2021-09-23,72.3478,75.1548,72.3198,74.4087,2788853.0
2021-09-24,74.5206,75.4812,74.0264,75.0522,4347567.0
2021-09-25,74.5206,75.4812,74.0264,75.0522,4347567.0
2021-09-26,74.5206,75.4812,74.0264,75.0522,4347567.0
2021-09-27,75.3506,76.9733,75.0522,76.1526,2425978.0
2021-09-28,76.0314,77.1691,75.0802,75.2574,1867966.0
2021-09-29,75.2574,76.2459,74.7351,75.4718,1954873.0
2021-09-30,75.9596,75.9596,73.5489,73.6333,2539223.0
2021-10-01,73.9991,76.3911,73.9991,75.8095,1848361.0
2021-10-02,73.9991,76.3911,73.9991,75.8095,1848361.0
2021-10-03,73.9991,76.3911,73.9991,75.8095,1848361.0
2021-10-04,75.7157,76.5974,75.4718,76.3723,2852479.0
2021-10-05,76.588,76.6132,75.4296,75.7345,2480370.0
2021-10-06,75.3217,76.4661,74.5619,76.0815,1608638.0
2021-10-07,76.5599,77.7746,76.2691,77.7324,3016122.0
2021-10-08,77.7136,78.5485,77.0992,78.1826,4229266.0
2021-10-09,77.7136,78.5485,77.0992,78.1826,4229266.0
2021-10-10,77.7136,78.5485,77.0992,78.1826,4229266.0
2021-10-11,77.995,78.5578,77.1696,77.723,1463293.0
2021-10-12,77.5448,78.6423,77.0008,77.9106,1794986.0
2021-10-13,77.5729,77.7043,75.4437,76.7663,1603402.0
2021-10-14,77.1227,77.6386,76.812,77.1321,1417953.0
2021-10-15,77.9106,78.6329,77.0383,77.1227,1791717.0
2021-10-16,77.9106,78.6329,77.0383,77.1227,1791717.0
2021-10-17,77.9106,78.6329,77.0383,77.1227,1791717.0
2021-10-18,76.3442,76.9726,75.847,76.2597,1474112.0
2021-10-19,76.6162,76.6621,74.5573,76.2973,2066432.0
2021-10-20,76.2973,76.5224,74.7355,74.8715,2737724.0
2021-10-21,74.9465,75.7532,74.4119,74.6933,1567110.0
2021-10-22,74.6088,75.0309,73.7646,73.8022,1418442.0
2021-10-23,74.6088,75.0309,73.7646,73.8022,1418442.0
2021-10-24,74.6088,75.0309,73.7646,73.8022,1418442.0
2021-10-25,73.1925,74.4541,73.0987,73.2112,1822887.0
2021-10-26,73.1362,73.3425,71.5697,72.2638,2681539.0
2021-10-27,72.3483,72.9392,71.5416,71.6823,1799877.0
2021-10-28,71.6354,72.3483,71.2227,71.8886,1374986.0
2021-10-29,71.5979,72.4326,71.3258,72.1325,2769638.0
2021-10-30,71.5979,72.4326,71.3258,72.1325,2769638.0
2021-10-31,71.5979,72.4326,71.3258,72.1325,2769638.0
2021-11-01,72.4233,74.2243,72.3295,73.5114,1781146.0
2021-11-02,73.7365,73.7365,72.639,72.7985,1523445.0
2021-11-03,72.5921,73.5395,72.4139,72.5828,1751129.0
2021-11-04,72.7704,73.8584,72.625,72.8923,1839506.0
2021-11-05,73.8678,76.4426,73.8678,76.2691,2562139.0
2021-11-06,73.8678,76.4426,73.8678,76.2691,2562139.0
2021-11-07,73.8678,76.4426,73.8678,76.2691,2562139.0
2021-11-08,76.4473,76.7194,74.8902,75.4249,2710132.0
2021-11-09,74.6933,76.71,72.9673,74.6651,3931249.0
2021-11-10,74.3837,74.7589,72.4796,73.6802,2572522.0
2021-11-11,73.5395,74.2243,72.3858,72.761,1984743.0
2021-11-12,72.8266,73.1643,71.4665,71.4853,2039330.0
2021-11-13,72.8266,73.1643,71.4665,71.4853,2039330.0
2021-11-14,72.8266,73.1643,71.4665,71.4853,2039330.0
2021-11-15,71.8511,72.5077,71.2977,71.6917,1757502.0
2021-11-16,71.7292,71.7948,70.6505,71.7855,2872231.0
2021-11-17,71.4009,72.17,70.6598,70.9694,2314945.0
2021-11-18,71.0069,71.3071,69.6562,70.2846,2408550.0
2021-11-19,69.9563,70.1439,68.479,69.5718,3266355.0
2021-11-20,69.9563,70.1439,68.479,69.5718,3266355.0
2021-11-21,69.9563,70.1439,68.479,69.5718,3266355.0
2021-11-22,70.0877,71.3382,69.5905,70.6974,1880550.0
2021-11-23,70.9413,72.1794,70.5379,71.7667,2862361.0
2021-11-24,71.2977,71.7386,70.6692,71.5979,1684491.0
2021-11-25,71.2977,71.7386,70.6692,71.5979,1684491.0
2021-11-26,69.0652,69.8719,67.5926,68.221,2905247.0
2021-11-27,69.0652,69.8719,67.5926,68.221,2905247.0
2021-11-28,69.0652,69.8719,67.5926,68.221,2905247.0
2021-11-29,68.7182,69.4029,67.9865,68.6619,2489922.0
2021-11-30,67.8365,68.3289,65.5759,65.6978,4560195.0
2021-12-01,67.0298,67.7708,63.8312,63.8499,4241520.0
2021-12-02,64.469,66.4341,64.0938,65.8291,3153764.0
2021-12-03,66.2887,66.4295,65.2382,65.6415,2680147.0
2021-12-04,66.2887,66.4295,65.2382,65.6415,2680147.0
2021-12-05,66.2887,66.4295,65.2382,65.6415,2680147.0
2021-12-06,66.7484,70.1721,66.6968,68.4649,4385110.0
2021-12-07,68.9527,69.8813,68.2961,68.3993,2934651.0
2021-12-08,68.7932,69.4545,68.4837,68.9433,2424066.0
2021-12-09,68.5681,69.2997,68.2023,69.2904,2718016.0
2021-12-10,69.8156,70.2565,68.7463,69.1028,1622055.0
2021-12-11,69.8156,70.2565,68.7463,69.1028,1622055.0
2021-12-12,69.8156,70.2565,68.7463,69.1028,1622055.0
2021-12-13,68.812,69.4686,67.8552,68.8307,3390431.0
2021-12-14,68.9058,69.5061,68.3242,68.9621,3534360.0
2021-12-15,69.5905,70.4722,68.6103,69.947,3153703.0
2021-12-16,69.947,70.6505,69.3185,69.4217,2670246.0
2021-12-17,68.6525,69.9939,67.4097,67.6395,7433933.0
2021-12-18,68.6525,69.9939,67.4097,67.6395,7433933.0
2021-12-19,68.6525,69.9939,67.4097,67.6395,7433933.0
2021-12-20,66.2418,67.2643,65.5055,66.7953,3357870.0
2021-12-21,67.3393,70.0032,67.1423,69.8719,3724866.0
2021-12-22,69.6937,70.6317,69.5202,70.6036,1950108.0
2021-12-23,71.1195,72.2216,70.7536,71.898,2438857.0
2021-12-24,71.1195,72.2216,70.7536,71.898,2438857.0
2021-12-25,71.1195,72.2216,70.7536,71.898,2438857.0
2021-12-26,71.1195,72.2216,70.7536,71.898,2438857.0
2021-12-27,71.626,72.7797,71.354,72.7047,1412831.0
2021-12-28,72.6484,73.7835,72.6484,73.4645,1588371.0
2021-12-29,73.3519,73.7646,72.9495,73.108,1122531.0
2021-12-30,73.2394,73.7834,72.958,73.1643,719863.0
2021-12-31,73.1643,74.1023,72.9486,73.6802,1402650.0
2022-01-01,73.1643,74.1023,72.9486,73.6802,1402650.0
2022-01-02,73.1643,74.1023,72.9486,73.6802,1402650.0
2022-01-03,73.427,74.0929,73.2488,74.0554,1951088.0
2022-01-04,74.5244,76.1566,74.4025,75.8658,2537015.0
2022-01-05,76.119,76.5318,74.9747,75.2279,2825597.0
2022-01-06,75.4827,76.3507,75.1052,75.1713,2006535.0
2022-01-07,75.1807,76.3696,75.1524,75.9167,3688162.0
2022-01-08,75.1807,76.3696,75.1524,75.9167,3688162.0
2022-01-09,75.1807,76.3696,75.1524,75.9167,3688162.0
2022-01-10,76.1337,76.2375,73.1899,74.8316,2610112.0
2022-01-11,75.0203,75.2939,73.4352,74.0013,2772290.0
2022-01-12,74.0768,74.8316,73.1993,73.7749,3320169.0
2022-01-13,74.2183,76.4089,74.1476,75.8789,2372943.0
2022-01-14,74.4542,75.4355,74.1995,75.2845,2334512.0
2022-01-15,74.4542,75.4355,74.1995,75.2845,2334512.0
2022-01-16,74.4542,75.4355,74.1995,75.2845,2334512.0
2022-01-17,74.4542,75.4355,74.1995,75.2845,2334512.0
2022-01-18,74.9071,75.6242,73.9494,74.4636,2573132.0
2022-01-19,74.0674,74.5391,73.0106,73.3031,2005907.0
2022-01-20,73.1238,74.8882,73.0389,73.6239,3066385.0
2022-01-21,73.8975,74.4731,72.7275,73.0389,3234104.0
2022-01-22,73.8975,74.4731,72.7275,73.0389,3234104.0
2022-01-23,73.8975,74.4731,72.7275,73.0389,3234104.0
2022-01-24,71.5859,73.1616,69.7932,72.8125,3126467.0
2022-01-25,71.7274,73.5107,70.0196,72.7181,2585797.0
2022-01-26,73.2276,74.8033,71.8312,72.7087,2659106.0
2022-01-27,73.2842,74.5957,71.9633,72.3313,2228750.0
2022-01-28,72.1897,73.3691,71.0952,73.2465,2304978.0
2022-01-29,72.1897,73.3691,71.0952,73.2465,2304978.0
2022-01-30,72.1897,73.3691,71.0952,73.2465,2304978.0
2022-01-31,72.4256,73.8315,72.3973,73.7371,2215189.0
2022-02-01,74.5391,75.3694,74.0862,74.9731,2457162.0
2022-02-02,74.5391,75.7799,74.4825,75.4732,2297388.0
2022-02-03,75.1524,75.6053,74.558,74.7561,1634865.0
2022-02-04,74.1145,74.8882,72.8974,74.3127,1805670.0
2022-02-05,74.1145,74.8882,72.8974,74.3127,1805670.0
2022-02-06,74.1145,74.8882,72.8974,74.3127,1805670.0
2022-02-07,74.9071,76.0771,74.709,75.4072,2836386.0
2022-02-08,70.798,77.0112,70.5763,76.747,5428068.0
2022-02-09,77.1338,79.6248,76.6149,76.7942,4061294.0
2022-02-10,76.8225,78.3604,76.1007,78.2566,2852693.0
2022-02-11,78.3321,79.5115,77.4358,77.9075,2677497.0
2022-02-12,78.3321,79.5115,77.4358,77.9075,2677497.0
2022-02-13,78.3321,79.5115,77.4358,77.9075,2677497.0
2022-02-14,78.2189,78.6718,76.2564,77.3603,3162031.0
2022-02-15,78.3133,79.7474,78.1812,79.587,2427484.0
2022-02-16,79.4644,81.1344,79.4644,80.7381,2594563.0
2022-02-17,79.9833,80.4456,79.1955,79.5021,2193816.0
2022-02-18,79.2096,80.54,78.4925,78.8322,2034134.0
2022-02-19,79.2096,80.54,78.4925,78.8322,2034134.0
2022-02-20,79.2096,80.54,78.4925,78.8322,2034134.0
2022-02-21,79.2096,80.54,78.4925,78.8322,2034134.0
2022-02-22,79.087,80.0116,78.0962,79.4832,2214083.0
2022-02-23,79.804,80.5023,78.8982,79.3417,2682330.0
2022-02-24,78.4076,80.4456,77.4924,80.1626,3450567.0
2022-02-25,80.6155,82.3704,80.3041,82.3233,2444090.0
2022-02-26,80.6155,82.3704,80.3041,82.3233,2444090.0
2022-02-27,80.6155,82.3704,80.3041,82.3233,2444090.0
2022-02-28,81.3514,82.6063,80.8891,82.1817,2798820.0
2022-03-01,81.8421,82.3421,80.3985,81.2854,2570165.0
2022-03-02,81.6156,84.182,81.5561,83.38,3393510.0
2022-03-03,83.6253,84.0877,81.6864,82.1629,2010991.0
2022-03-04,80.8985,81.3137,78.1529,80.1626,3961082.0
2022-03-05,80.8985,81.3137,78.1529,80.1626,3961082.0
2022-03-06,80.8985,81.3137,78.1529,80.1626,3961082.0
2022-03-07,80.0494,80.0682,73.2087,73.3597,5409509.0
2022-03-08,73.3691,74.8411,70.982,71.0575,6094418.0
2022-03-09,73.5956,76.096,73.3786,75.2562,3307347.0
2022-03-10,73.6711,75.8742,73.322,75.4638,2338820.0
2022-03-11,76.1809,76.7753,73.322,73.4258,1768656.0
2022-03-12,76.1809,76.7753,73.322,73.4258,1768656.0
2022-03-13,76.1809,76.7753,73.322,73.4258,1768656.0
2022-03-14,73.973,74.2991,71.6708,72.4256,1737480.0
2022-03-15,73.6239,74.8269,73.01,73.3974,2113465.0
2022-03-16,73.8787,75.5864,73.7182,75.5581,2381177.0
2022-03-17,74.8222,75.4638,74.3315,75.2468,2082130.0
2022-03-18,75.2185,76.7846,74.19,76.6526,4020348.0
2022-03-19,75.2185,76.7846,74.19,76.6526,4020348.0
2022-03-20,75.2185,76.7846,74.19,76.6526,4020348.0
2022-03-21,76.6243,77.1999,74.9731,76.1903,2086974.0
2022-03-22,76.6526,77.3886,76.096,76.53,1755560.0
2022-03-23,76.0865,76.313,75.2562,75.8884,1976603.0
2022-03-24,76.2469,77.1386,75.6808,76.9263,1350628.0
2022-03-25,77.0678,77.5584,75.7091,76.3413,1297183.0
2022-03-26,77.0678,77.5584,75.7091,76.3413,1297183.0
2022-03-27,77.0678,77.5584,75.7091,76.3413,1297183.0
2022-03-28,76.1148,76.5856,75.3128,76.3696,1244415.0
2022-03-29,77.3886,78.8039,77.3556,78.4076,1810046.0
2022-03-30,77.8415,79.2945,77.8132,78.3038,2903829.0
2022-03-31,78.2184,78.7782,77.4593,77.4782,2229311.0
2022-04-01,77.6301,78.2563,77.2315,78.1994,2725499.0
2022-04-02,77.6301,78.2563,77.2315,78.1994,2725499.0
2022-04-03,77.6301,78.2563,77.2315,78.1994,2725499.0
2022-04-04,78.1615,79.3998,77.4118,78.6454,2389908.0
2022-04-05,78.3418,79.1673,77.4403,78.2848,1774450.0
2022-04-06,78.0476,78.968,77.1556,78.7972,2278232.0
2022-04-07,79.006,79.452,78.5795,79.4045,3071227.0
2022-04-08,80.4009,82.1469,79.8505,81.198,3078052.0
2022-04-09,80.4009,82.1469,79.8505,81.198,3078052.0
2022-04-10,80.4009,82.1469,79.8505,81.198,3078052.0
2022-04-11,81.0082,81.7104,80.2491,80.3819,2910813.0
2022-04-12,80.3724,81.9191,79.9264,80.2491,2772457.0
2022-04-13,80.733,82.2892,80.3345,82.2418,1921333.0
2022-04-14,82.4695,83.1717,81.8432,81.8622,1593512.0
2022-04-15,82.4695,83.1717,81.8432,81.8622,1593512.0
2022-04-16,82.4695,83.1717,81.8432,81.8622,1593512.0
2022-04-17,82.4695,83.1717,81.8432,81.8622,1593512.0
2022-04-18,80.8943,81.9096,80.6666,81.5206,1633532.0
2022-04-19,81.7009,83.9403,81.2074,83.5987,1954319.0
2022-04-20,84.3578,85.0221,83.8359,84.5476,1797148.0
2022-04-21,85.4016,86.8531,84.671,85.1549,3290697.0
2022-04-22,84.8702,85.5724,84.1396,84.2629,2367638.0
2022-04-23,84.8702,85.5724,84.1396,84.2629,2367638.0
2022-04-24,84.8702,85.5724,84.1396,84.2629,2367638.0
2022-04-25,84.1491,85.3447,82.925,85.1549,2360802.0
2022-04-26,85.2972,85.2972,83.0863,83.1717,1881632.0
2022-04-27,83.1337,84.7184,82.6593,83.2381,2116838.0
2022-04-28,83.7315,83.9213,82.6213,83.8075,1844042.0
2022-04-29,83.7221,84.3483,80.8848,81.1126,3456964.0
2022-04-30,83.7221,84.3483,80.8848,81.1126,3456964.0
2022-05-01,83.7221,84.3483,80.8848,81.1126,3456964.0
2022-05-02,81.9761,81.9856,79.0914,80.7899,2545878.0
2022-05-03,81.3403,81.8242,79.8031,81.3783,2299467.0
2022-05-04,81.1315,81.9476,79.6133,81.7958,3093601.0
2022-05-05,80.5432,81.0414,78.7213,79.3571,2732703.0
2022-05-06,79.1199,79.395,76.9469,78.2658,2389282.0
2022-05-07,79.1199,79.395,76.9469,78.2658,2389282.0
2022-05-08,79.1199,79.395,76.9469,78.2658,2389282.0
2022-05-09,77.2505,78.541,76.5104,76.9374,3430899.0
2022-05-10,84.4528,86.0991,81.1315,81.6534,6798860.0
2022-05-11,81.9571,82.8273,79.3855,79.7651,4074834.0
2022-05-12,79.841,79.841,76.9943,78.3892,2664028.0
2022-05-13,79.1483,81.3308,79.1104,80.4009,2017103.0
2022-05-14,79.1483,81.3308,79.1104,80.4009,2017103.0
2022-05-15,79.1483,81.3308,79.1104,80.4009,2017103.0
2022-05-16,80.3819,80.9228,79.841,80.2206,1419682.0
2022-05-17,80.9702,81.6629,80.3155,81.5301,1490747.0
2022-05-18,80.5717,80.9133,76.2731,76.5863,1983335.0
2022-05-19,75.7892,76.3111,74.0432,75.0396,2667047.0
2022-05-20,75.533,75.8082,71.4052,73.0469,3277402.0
2022-05-21,75.533,75.8082,71.4052,73.0469,3277402.0
2022-05-22,75.533,75.8082,71.4052,73.0469,3277402.0
2022-05-23,73.7016,74.5936,72.4396,74.5746,1612385.0
2022-05-24,73.8534,74.0337,71.8892,73.1702,2749551.0
2022-05-25,73.2082,75.5994,73.1323,75.0965,2323571.0
2022-05-26,77.687,79.371,77.0702,78.6074,2635184.0
2022-05-27,78.6264,80.3439,78.6074,80.1637,1927025.0
2022-05-28,78.6264,80.3439,78.6074,80.1637,1927025.0
2022-05-29,78.6264,80.3439,78.6074,80.1637,1927025.0
2022-05-30,78.6264,80.3439,78.6074,80.1637,1927025.0
2022-05-31,79.822,80.3914,78.7877,79.879,2564782.0
2022-06-01,79.822,80.287,78.4556,78.9965,1923529.0
2022-06-02,79.1958,80.0308,78.56,80.0118,1461943.0
2022-06-03,79.4899,80.0688,79.1388,79.9454,1536574.0
2022-06-04,79.4899,80.0688,79.1388,79.9454,1536574.0
2022-06-05,79.4899,80.0688,79.1388,79.9454,1536574.0
2022-06-06,80.6666,81.3403,79.7841,80.3914,1092522.0
2022-06-07,79.1293,80.8611,79.006,80.7615,1229024.0
2022-06-08,80.1162,81.5965,80.0877,80.8089,1843807.0
2022-06-09,80.5053,80.7615,78.2469,78.2753,1446191.0
2022-06-10,76.6622,78.541,76.0264,77.725,2083912.0
2022-06-11,76.6622,78.541,76.0264,77.725,2083912.0
2022-06-12,76.6622,78.541,76.0264,77.725,2083912.0
2022-06-13,75.998,77.2695,75.2198,75.6469,1999636.0
2022-06-14,75.8841,76.8899,75.6658,76.0454,2179591.0
2022-06-15,76.6907,78.0761,75.7323,76.6527,1662951.0
2022-06-16,75.4855,75.4855,73.8155,74.4323,2064818.0
2022-06-17,74.6695,75.4144,74.2235,74.7454,4620729.0
2022-06-18,74.6695,75.4144,74.2235,74.7454,4620729.0
2022-06-19,74.6695,75.4144,74.2235,74.7454,4620729.0
2022-06-20,74.6695,75.4144,74.2235,74.7454,4620729.0
2022-06-21,75.998,76.387,75.0813,75.979,1814655.0
2022-06-22,75.0775,75.2673,73.9198,74.2994,2405957.0
2022-06-23,75.8271,76.7855,74.7928,76.7001,2233328.0
2022-06-24,77.3928,81.2454,77.0702,81.198,2761473.0
2022-06-25,77.3928,81.2454,77.0702,81.198,2761473.0
2022-06-26,77.3928,81.2454,77.0702,81.198,2761473.0
2022-06-27,81.5396,82.3366,80.4104,81.7009,2416916.0
2022-06-28,82.052,82.8585,80.4578,80.7045,1906158.0
2022-06-29,81.8432,82.441,80.8564,80.9418,2425506.0
2022-06-30,80.3882,81.1994,79.1475,80.8463,2443501.0
2022-07-01,80.7508,82.4974,80.6745,82.3828,2649954.0
2022-07-02,80.7508,82.4974,80.6745,82.3828,2649954.0
2022-07-03,80.7508,82.4974,80.6745,82.3828,2649954.0
