,DFS US Equity,DFS US Equity,DFS US Equity,DFS US Equity,DFS US Equity
2021-05-04,105.9687,108.5218,105.5759,107.942,2525035.0
2021-05-05,108.6434,109.4009,107.4089,108.7369,2024791.0
2021-05-06,109.4196,110.1865,107.0162,110.1023,1929101.0
2021-05-07,108.8398,111.9728,108.2427,111.7203,1519904.0
2021-05-08,108.8398,111.9728,108.2427,111.7203,1519904.0
2021-05-09,108.8398,111.9728,108.2427,111.7203,1519904.0
2021-05-10,112.2253,113.5673,111.0282,111.0469,1933207.0
2021-05-11,109.1858,109.6441,105.5853,106.9787,2553605.0
2021-05-12,107.7737,109.0549,104.8091,105.0803,1414054.0
2021-05-13,104.781,107.8578,104.3882,107.2967,1594085.0
2021-05-14,107.914,109.6347,107.4463,109.2513,1285820.0
2021-05-15,107.914,109.6347,107.4463,109.2513,1285820.0
2021-05-16,107.914,109.6347,107.4463,109.2513,1285820.0
2021-05-17,109.5506,110.6027,108.5312,110.4764,1441355.0
2021-05-18,110.7663,111.2246,107.6895,107.7643,1387679.0
2021-05-19,105.652,107.7549,104.732,107.6516,1437796.0
2021-05-20,107.8018,108.3651,106.281,107.4263,1401205.0
2021-05-21,108.0459,109.5902,106.9381,106.9945,2634982.0
2021-05-22,108.0459,109.5902,106.9381,106.9945,2634982.0
2021-05-23,108.0459,109.5902,106.9381,106.9945,2634982.0
2021-05-24,107.9614,108.0271,106.7691,107.7549,3141950.0
2021-05-25,107.9614,110.3741,107.0663,107.3043,1452852.0
2021-05-26,108.0084,108.7594,107.1071,108.3933,1357211.0
2021-05-27,110.2145,111.0313,109.3602,110.7966,2182787.0
2021-05-28,111.0313,111.0313,108.6467,110.0831,1183025.0
2021-05-29,111.0313,111.0313,108.6467,110.0831,1183025.0
2021-05-30,111.0313,111.0313,108.6467,110.0831,1183025.0
2021-05-31,111.0313,111.0313,108.6467,110.0831,1183025.0
2021-06-01,112.8807,113.9885,112.3644,113.4815,1527873.0
2021-06-02,114.2044,115.3027,113.2844,113.6224,1886664.0
2021-06-03,112.815,115.4248,112.1672,115.0775,2120055.0
2021-06-04,115.4061,116.3918,114.7067,115.8285,1779989.0
2021-06-05,115.4061,116.3918,114.7067,115.8285,1779989.0
2021-06-06,115.4061,116.3918,114.7067,115.8285,1779989.0
2021-06-07,115.7534,116.8518,115.5281,116.0257,1908518.0
2021-06-08,115.0493,117.2743,113.8195,116.5889,1669339.0
2021-06-09,116.2416,116.3636,114.6064,115.4999,1774699.0
2021-06-10,117.1616,117.7061,114.6269,114.702,1735331.0
2021-06-11,115.1432,116.3355,114.8803,115.6126,1572009.0
2021-06-12,115.1432,116.3355,114.8803,115.6126,1572009.0
2021-06-13,115.1432,116.3355,114.8803,115.6126,1572009.0
2021-06-14,115.4624,115.8848,112.4958,113.3032,1892573.0
2021-06-15,113.7256,115.8755,113.1342,115.4812,1577172.0
2021-06-16,115.1244,115.5093,113.4246,114.5987,1350318.0
2021-06-17,115.1808,115.4342,108.7782,110.0831,1821893.0
2021-06-18,107.0696,108.2431,106.1214,107.1259,3652846.0
2021-06-19,107.0696,108.2431,106.1214,107.1259,3652846.0
2021-06-20,107.0696,108.2431,106.1214,107.1259,3652846.0
2021-06-21,108.6843,110.9562,108.5716,110.8247,1718303.0
2021-06-22,110.2709,111.5382,109.1631,110.9562,1396367.0
2021-06-23,111.4819,112.355,110.9374,111.895,1126346.0
2021-06-24,112.937,113.6505,111.895,113.2468,1131566.0
2021-06-25,114.195,116.2979,114.1199,116.0069,6483054.0
2021-06-26,114.195,116.2979,114.1199,116.0069,6483054.0
2021-06-27,114.195,116.2979,114.1199,116.0069,6483054.0
2021-06-28,115.0587,115.4999,111.5288,111.7542,1845533.0
2021-06-29,112.3456,113.3125,108.0835,109.7264,2059025.0
2021-06-30,109.0504,111.1533,108.9941,111.0501,1760020.0
2021-07-01,112.0921,112.6225,111.0219,112.3644,1126656.0
2021-07-02,112.1391,113.3595,112.1391,112.8432,998156.0
2021-07-03,112.1391,113.3595,112.1391,112.8432,998156.0
2021-07-04,112.1391,113.3595,112.1391,112.8432,998156.0
2021-07-05,112.1391,113.3595,112.1391,112.8432,998156.0
2021-07-06,111.9607,112.6648,109.3039,110.5619,1547020.0
2021-07-07,109.4447,111.6884,109.4447,111.0688,1274019.0
2021-07-08,108.2337,110.6182,106.1589,108.2055,2196686.0
2021-07-09,113.8383,115.0398,112.6225,114.9085,2699159.0
2021-07-10,113.8383,115.0398,112.6225,114.9085,2699159.0
2021-07-11,113.8383,115.0398,112.6225,114.9085,2699159.0
2021-07-12,114.0073,119.5649,113.3783,118.8421,2594055.0
2021-07-13,119.0861,119.8372,117.4339,117.5935,1818345.0
2021-07-14,117.9784,119.5274,115.0775,115.4061,1490150.0
2021-07-15,114.3734,117.0677,113.6411,115.9506,1382132.0
2021-07-16,116.7579,116.8167,112.7399,113.0591,1167963.0
2021-07-17,116.7579,116.8167,112.7399,113.0591,1167963.0
2021-07-18,116.7579,116.8167,112.7399,113.0591,1167963.0
2021-07-19,110.2427,110.6933,107.37,109.5761,2292132.0
2021-07-20,109.1912,114.5799,108.4965,113.8571,1851046.0
2021-07-21,115.6689,118.9829,115.284,117.8657,2210396.0
2021-07-22,117.3494,118.091,112.7774,116.373,3171891.0
2021-07-23,117.1898,118.8984,115.0399,115.4812,1664680.0
2021-07-24,117.1898,118.8984,115.0399,115.4812,1664680.0
2021-07-25,117.1898,118.8984,115.0399,115.4812,1664680.0
2021-07-26,115.5375,117.8188,115.4671,117.1053,1897084.0
2021-07-27,115.4248,117.6028,114.533,116.88,1265999.0
2021-07-28,116.88,117.2837,114.2983,115.7722,1347436.0
2021-07-29,117.0865,118.6074,116.5608,117.8094,1264481.0
2021-07-30,117.1241,119.1988,116.0961,116.711,1328155.0
2021-07-31,117.1241,119.1988,116.0961,116.711,1328155.0
2021-08-01,117.1241,119.1988,116.0961,116.711,1328155.0
2021-08-02,117.5747,120.0343,116.204,116.2979,1810888.0
2021-08-03,116.88,118.4947,112.7587,118.2976,1728848.0
2021-08-04,116.9926,120.5976,116.6171,118.4008,1471071.0
2021-08-05,119.1237,120.7666,119.011,119.3208,1315628.0
2021-08-06,120.8605,122.9164,120.5037,122.0997,1235825.0
2021-08-07,120.8605,122.9164,120.5037,122.0997,1235825.0
2021-08-08,120.8605,122.9164,120.5037,122.0997,1235825.0
2021-08-09,120.898,122.3062,119.227,121.5176,1124315.0
2021-08-10,121.4519,124.1556,121.4519,123.9585,1589215.0
2021-08-11,124.2307,125.5357,122.5691,125.4418,1173499.0
2021-08-12,125.2916,126.375,124.1556,126.0426,1098232.0
2021-08-13,126.1928,127.3851,125.8455,127.0941,1305054.0
2021-08-14,126.1928,127.3851,125.8455,127.0941,1305054.0
2021-08-15,126.1928,127.3851,125.8455,127.0941,1305054.0
2021-08-16,125.93,126.681,124.2495,126.5214,1626516.0
2021-08-17,125.0569,125.7422,121.7711,123.2826,1182633.0
2021-08-18,122.8396,125.073,121.5297,121.6993,1289434.0
2021-08-19,119.2114,121.1527,117.5245,118.5612,1546908.0
2021-08-20,118.6648,120.3046,117.7507,119.9276,1120584.0
2021-08-21,118.6648,120.3046,117.7507,119.9276,1120584.0
2021-08-22,118.6648,120.3046,117.7507,119.9276,1120584.0
2021-08-23,121.0773,122.2082,120.6627,121.0396,915888.0
2021-08-24,121.605,122.8396,121.115,121.8595,731494.0
2021-08-25,121.982,125.205,121.5038,124.1966,863252.0
2021-08-26,124.0647,124.7667,122.4249,122.7642,691659.0
2021-08-27,123.1883,126.0719,122.8961,125.7892,840139.0
2021-08-28,123.1883,126.0719,122.8961,125.7892,840139.0
2021-08-29,123.1883,126.0719,122.8961,125.7892,840139.0
2021-08-30,126.0248,126.0248,119.8522,119.9088,1539145.0
2021-08-31,120.1915,121.7276,119.2868,120.8323,2118533.0
2021-09-01,121.2092,122.2553,117.3643,117.5811,1851758.0
2021-09-02,117.8072,118.2973,116.0544,116.912,1577417.0
2021-09-03,116.9874,117.2324,114.6691,115.9036,1447415.0
2021-09-04,116.9874,117.2324,114.6691,115.9036,1447415.0
2021-09-05,116.9874,117.2324,114.6691,115.9036,1447415.0
2021-09-06,116.9874,117.2324,114.6691,115.9036,1447415.0
2021-09-07,115.2911,116.6198,114.1979,114.2545,1643919.0
2021-09-08,113.9906,113.9906,110.7771,111.8231,2149490.0
2021-09-09,111.8325,115.7623,111.6749,113.3686,1729328.0
2021-09-10,114.5372,115.1309,112.954,113.5477,1459911.0
2021-09-11,114.5372,115.1309,112.954,113.5477,1459911.0
2021-09-12,114.5372,115.1309,112.954,113.5477,1459911.0
2021-09-13,114.3581,116.0827,113.8964,115.4984,1383461.0
2021-09-14,116.0921,117.1193,112.8786,113.4063,1961852.0
2021-09-15,113.8964,116.6672,113.5383,116.2523,1599024.0
2021-09-16,117.1947,118.7873,116.4596,117.1382,1592490.0
2021-09-17,117.0816,118.5329,115.734,116.5162,3285835.0
2021-09-18,117.0816,118.5329,115.734,116.5162,3285835.0
2021-09-19,117.0816,118.5329,115.734,116.5162,3285835.0
2021-09-20,112.5111,113.9435,110.6923,113.5383,1764491.0
2021-09-21,114.688,116.6293,113.576,115.7529,1666594.0
2021-09-22,117.6847,118.9193,117.3361,117.4397,1279689.0
2021-09-23,118.5517,121.8878,118.335,120.8417,2059778.0
2021-09-24,120.3423,123.6029,119.6826,122.5192,1384891.0
2021-09-25,120.3423,123.6029,119.6826,122.5192,1384891.0
2021-09-26,120.3423,123.6029,119.6826,122.5192,1384891.0
2021-09-27,123.65,124.7055,123.1318,123.6689,1245418.0
2021-09-28,123.094,123.9704,120.8135,121.5674,1325063.0
2021-09-29,122.5097,122.5097,119.5035,119.6637,1239470.0
2021-09-30,120.0878,120.2669,115.6963,115.7717,1965693.0
2021-10-01,116.4125,120.9831,116.0356,119.8616,1351592.0
2021-10-02,116.4125,120.9831,116.0356,119.8616,1351592.0
2021-10-03,116.4125,120.9831,116.0356,119.8616,1351592.0
2021-10-04,119.8616,122.3213,118.3161,118.7214,1462339.0
2021-10-05,120.003,121.8218,118.4952,120.1349,1441036.0
2021-10-06,118.7496,120.3046,116.5068,119.202,1136132.0
2021-10-07,120.7758,121.9726,119.7768,119.9465,1345184.0
2021-10-08,119.6826,121.9726,118.8769,120.9548,884938.0
2021-10-09,119.6826,121.9726,118.8769,120.9548,884938.0
2021-10-10,119.6826,121.9726,118.8769,120.9548,884938.0
2021-10-11,121.1244,123.0657,118.2784,118.4763,1407428.0
2021-10-12,118.9758,120.9077,118.0428,120.0501,1086146.0
2021-10-13,119.8239,119.8334,114.06,115.9508,2126191.0
2021-10-14,117.6753,119.6072,116.7048,119.513,1466793.0
2021-10-15,121.3695,123.0846,121.0679,121.8218,1383908.0
2021-10-16,121.3695,123.0846,121.0679,121.8218,1383908.0
2021-10-17,121.3695,123.0846,121.0679,121.8218,1383908.0
2021-10-18,120.8229,123.3202,120.7852,122.5569,1291283.0
2021-10-19,123.4521,124.0034,121.7841,123.6123,1638594.0
2021-10-20,122.7642,125.7138,121.9066,125.3275,1589363.0
2021-10-21,124.1589,125.695,116.3937,117.647,3793275.0
2021-10-22,117.9298,119.9182,117.2231,117.9675,2540454.0
2021-10-23,117.9298,119.9182,117.2231,117.9675,2540454.0
2021-10-24,117.9298,119.9182,117.2231,117.9675,2540454.0
2021-10-25,117.958,119.9653,116.2994,116.7235,2395634.0
2021-10-26,117.5905,117.8826,115.6869,115.9319,2259210.0
2021-10-27,114.9895,115.2157,108.685,108.7886,2826093.0
2021-10-28,108.8358,109.7781,106.9793,108.2326,2569564.0
2021-10-29,108.6002,109.1939,106.4892,106.7908,2622585.0
2021-10-30,108.6002,109.1939,106.4892,106.7908,2622585.0
2021-10-31,108.6002,109.1939,106.4892,106.7908,2622585.0
2021-11-01,107.9028,108.8829,107.6295,108.0536,2998935.0
2021-11-02,109.5614,110.5697,107.7332,108.0819,2130849.0
2021-11-03,107.441,110.6357,107.441,109.1562,1810797.0
2021-11-04,109.0808,109.6839,107.3656,107.884,2128819.0
2021-11-05,108.996,110.9561,108.9583,109.7593,1401627.0
2021-11-06,108.996,110.9561,108.9583,109.7593,1401627.0
2021-11-07,108.996,110.9561,108.9583,109.7593,1401627.0
2021-11-08,110.7677,111.8384,109.42,110.0137,1187688.0
2021-11-09,109.2221,110.0986,107.7803,110.0797,1440953.0
2021-11-10,109.9195,112.709,109.8065,110.6734,1480064.0
2021-11-11,110.6734,112.266,110.3624,111.6723,1026868.0
2021-11-12,111.9268,112.8786,111.0409,112.5582,1133708.0
2021-11-13,111.9268,112.8786,111.0409,112.5582,1133708.0
2021-11-14,111.9268,112.8786,111.0409,112.5582,1133708.0
2021-11-15,112.4168,113.6561,111.0692,111.3708,1063299.0
2021-11-16,111.5216,112.2442,108.6944,110.4849,1585977.0
2021-11-17,110.1645,110.8242,108.4494,108.7321,1413218.0
2021-11-18,109.2881,109.8535,107.0641,108.8546,1385875.0
2021-11-19,108.1196,109.2316,105.9709,107.7897,1836630.0
2021-11-20,108.1196,109.2316,105.9709,107.7897,1836630.0
2021-11-21,108.1196,109.2316,105.9709,107.7897,1836630.0
2021-11-22,109.1185,111.0881,108.2044,109.4766,1664850.0
2021-11-23,109.7511,113.3097,109.5523,112.9785,2260599.0
2021-11-24,112.1361,114.1805,112.1361,113.1015,1534833.0
2021-11-25,112.1361,114.1805,112.1361,113.1015,1534833.0
2021-11-26,108.6437,109.311,105.0945,108.4355,1613415.0
2021-11-27,108.6437,109.311,105.0945,108.4355,1613415.0
2021-11-28,108.6437,109.311,105.0945,108.4355,1613415.0
2021-11-29,110.0445,110.9152,105.7759,107.2524,1962816.0
2021-11-30,105.4825,105.9842,101.5264,102.0753,3742720.0
2021-12-01,104.6118,105.4541,100.3244,100.4474,2233109.0
2021-12-02,101.5074,105.6626,100.7219,104.1954,1980403.0
2021-12-03,104.2238,104.5834,101.5547,102.8514,2223481.0
2021-12-04,104.2238,104.5834,101.5547,102.8514,2223481.0
2021-12-05,104.2238,104.5834,101.5547,102.8514,2223481.0
2021-12-06,105.2459,107.6972,104.3657,105.9084,2111018.0
2021-12-07,107.5174,109.5618,107.1956,108.2557,1917256.0
2021-12-08,108.1799,109.1264,107.2808,107.4985,1788741.0
2021-12-09,107.2335,109.9545,106.4763,109.1169,1668725.0
2021-12-10,110.0823,110.9625,108.9466,110.5177,2313922.0
2021-12-11,110.0823,110.9625,108.9466,110.5177,2313922.0
2021-12-12,110.0823,110.9625,108.9466,110.5177,2313922.0
2021-12-13,109.7605,110.3,106.5804,106.8076,1889107.0
2021-12-14,106.8644,110.0326,106.694,109.3441,2615617.0
2021-12-15,109.1264,109.7416,105.7475,108.833,2226066.0
2021-12-16,110.0776,111.2748,108.9049,109.5239,1459659.0
2021-12-17,108.5585,108.8898,106.0788,108.0001,4899939.0
2021-12-18,108.5585,108.8898,106.0788,108.0001,4899939.0
2021-12-19,108.5585,108.8898,106.0788,108.0001,4899939.0
2021-12-20,105.1513,105.5393,102.4255,103.7505,1725735.0
2021-12-21,105.2175,109.0601,105.0567,109.0034,1487174.0
2021-12-22,108.5869,109.4766,108.1326,108.71,1073476.0
2021-12-23,109.5239,111.0003,108.8046,109.1643,1355903.0
2021-12-24,109.5239,111.0003,108.8046,109.1643,1355903.0
2021-12-25,109.5239,111.0003,108.8046,109.1643,1355903.0
2021-12-26,109.5239,111.0003,108.8046,109.1643,1355903.0
2021-12-27,109.5807,109.9782,108.0759,109.9025,1131697.0
2021-12-28,109.1075,111.1518,109.0412,109.8552,635512.0
2021-12-29,109.8836,110.4798,109.2494,109.5712,529164.0
2021-12-30,109.7037,111.0761,109.5334,109.628,623391.0
2021-12-31,109.2968,110.3665,109.2684,109.3725,765390.0
2022-01-01,109.2968,110.3665,109.2684,109.3725,765390.0
2022-01-02,109.2968,110.3665,109.2684,109.3725,765390.0
2022-01-03,110.6691,112.6851,110.5366,112.2876,1305841.0
2022-01-04,114.0101,116.6602,113.6031,115.7516,2066451.0
2022-01-05,115.3825,117.1239,114.048,114.1805,1547291.0
2022-01-06,116.0071,116.698,113.3665,116.2437,1661786.0
2022-01-07,116.1491,120.3703,115.3351,118.9601,2024729.0
2022-01-08,116.1491,120.3703,115.3351,118.9601,2024729.0
2022-01-09,116.1491,120.3703,115.3351,118.9601,2024729.0
2022-01-10,120.1621,120.711,116.9725,120.6921,2054591.0
2022-01-11,121.0044,121.7616,119.6888,121.6953,1200045.0
2022-01-12,122.0928,123.2002,120.5738,120.9571,1496271.0
2022-01-13,121.7332,123.8059,121.506,122.4714,2073176.0
2022-01-14,120.0106,121.5392,118.5578,120.711,2347796.0
2022-01-15,120.0106,121.5392,118.5578,120.711,2347796.0
2022-01-16,120.0106,121.5392,118.5578,120.711,2347796.0
2022-01-17,120.0106,121.5392,118.5578,120.711,2347796.0
2022-01-18,120.2473,120.4082,115.6569,117.0956,2507212.0
2022-01-19,117.6634,117.8622,111.9563,112.1551,2915037.0
2022-01-20,111.4263,114.4833,109.6943,110.5461,3616212.0
2022-01-21,110.2716,111.2985,107.8487,108.3219,1958344.0
2022-01-22,110.2716,111.2985,107.8487,108.3219,1958344.0
2022-01-23,110.2716,111.2985,107.8487,108.3219,1958344.0
2022-01-24,108.4118,109.486,104.1102,109.1643,2650806.0
2022-01-25,107.1956,113.8208,106.8644,112.0983,2362081.0
2022-01-26,112.3254,114.2562,109.4009,110.9436,2096608.0
2022-01-27,112.5904,113.2624,106.7792,107.1578,1742661.0
2022-01-28,106.5426,107.773,104.5455,107.6499,1555584.0
2022-01-29,106.5426,107.773,104.5455,107.6499,1555584.0
2022-01-30,106.5426,107.773,104.5455,107.6499,1555584.0
2022-01-31,106.4101,109.6564,105.757,109.5523,1291009.0
2022-02-01,109.2494,111.9752,108.8992,111.7008,1285323.0
2022-02-02,111.0856,111.6534,109.2211,111.1707,1658603.0
2022-02-03,110.8773,112.1551,109.4387,109.7321,1344296.0
2022-02-04,110.0728,112.0423,109.7889,110.9531,1441934.0
2022-02-05,110.0728,112.0423,109.7889,110.9531,1441934.0
2022-02-06,110.0728,112.0423,109.7889,110.9531,1441934.0
2022-02-07,111.1991,112.8554,110.4041,112.0793,1143491.0
2022-02-08,113.1583,116.716,112.439,116.3762,1512845.0
2022-02-09,117.2659,119.2251,116.4425,118.165,1437089.0
2022-02-10,117.8243,120.8151,117.4552,118.0893,2025844.0
2022-02-11,117.2091,120.2283,116.5371,117.4931,2061509.0
2022-02-12,117.2091,120.2283,116.5371,117.4931,2061509.0
2022-02-13,117.2091,120.2283,116.5371,117.4931,2061509.0
2022-02-14,118.7613,120.1431,116.6602,117.512,1914010.0
2022-02-15,118.9127,122.2017,118.6572,120.7016,1684979.0
2022-02-16,119.6754,121.7381,119.6754,120.5021,1025550.0
2022-02-17,119.1243,119.2763,116.4733,116.9484,1721966.0
2022-02-18,116.0932,119.1053,116.0932,117.642,1630159.0
2022-02-19,116.0932,119.1053,116.0932,117.642,1630159.0
2022-02-20,116.0932,119.1053,116.0932,117.642,1630159.0
2022-02-21,116.0932,119.1053,116.0932,117.642,1630159.0
2022-02-22,117.566,118.4734,115.067,115.9317,1335748.0
2022-02-23,117.1669,117.1669,113.6702,114.0408,1582591.0
2022-02-24,108.8718,112.5395,107.7649,112.378,1985458.0
2022-02-25,113.5657,118.5067,113.4327,117.832,1781718.0
2022-02-26,113.5657,118.5067,113.4327,117.832,1781718.0
2022-02-27,113.5657,118.5067,113.4327,117.832,1781718.0
2022-02-28,114.2879,117.661,114.2594,117.2904,1888079.0
2022-03-01,116.6348,117.0149,107.7411,108.2162,3053817.0
2022-03-02,109.594,111.309,107.8551,110.3351,2064693.0
2022-03-03,110.7532,111.8174,106.8385,108.8623,1855923.0
2022-03-04,105.9453,106.3729,102.734,104.729,1978001.0
2022-03-05,105.9453,106.3729,102.734,104.729,1978001.0
2022-03-06,105.9453,106.3729,102.734,104.729,1978001.0
2022-03-07,103.2658,103.7836,96.2249,96.3009,2521599.0
2022-03-08,96.7285,100.9663,95.0885,98.1348,2514208.0
2022-03-09,102.8097,104.995,100.4912,101.6695,2275488.0
2022-03-10,99.199,100.9473,96.909,99.5791,2376873.0
2022-03-11,100.6813,102.173,97.9163,99.2655,2274272.0
2022-03-12,100.6813,102.173,97.9163,99.2655,2274272.0
2022-03-13,100.6813,102.173,97.9163,99.2655,2274272.0
2022-03-14,101.8595,105.4892,100.7098,103.3418,2592347.0
2022-03-15,103.5698,108.4157,103.4938,104.7956,1977324.0
2022-03-16,106.6294,110.4206,106.0293,108.4633,2137743.0
2022-03-17,105.1186,107.9882,105.0806,107.9597,2183401.0
2022-03-18,107.8741,110.6107,106.3729,110.0691,4667471.0
2022-03-19,107.8741,110.6107,106.3729,110.0691,4667471.0
2022-03-20,107.8741,110.6107,106.3729,110.0691,4667471.0
2022-03-21,110.2401,110.8102,105.9643,106.5439,2212195.0
2022-03-22,107.9977,111.2283,107.9407,109.0239,1582491.0
2022-03-23,107.9407,108.5107,104.368,105.1376,1742497.0
2022-03-24,106.0783,106.6579,104.5485,106.3253,1423107.0
2022-03-25,106.981,107.9502,106.2968,107.6081,1240561.0
2022-03-26,106.981,107.9502,106.2968,107.6081,1240561.0
2022-03-27,106.981,107.9502,106.2968,107.6081,1240561.0
2022-03-28,106.0023,106.4013,103.3323,105.7362,1272421.0
2022-03-29,107.7696,109.0999,107.1805,108.6058,1312472.0
2022-03-30,108.6058,109.1284,107.0142,107.6461,1290423.0
2022-03-31,107.8646,108.5773,104.691,104.7005,1792196.0
2022-04-01,105.5557,107.057,104.0734,104.634,1300181.0
2022-04-02,105.5557,107.057,104.0734,104.634,1300181.0
2022-04-03,105.5557,107.057,104.0734,104.634,1300181.0
2022-04-04,104.9381,106.7054,103.5603,105.2991,1560457.0
2022-04-05,105.1756,106.4869,104.6625,105.2326,1473804.0
2022-04-06,104.6435,106.4869,104.292,104.9951,1376881.0
2022-04-07,104.6435,105.4892,101.9976,103.7218,1651285.0
2022-04-08,104.501,107.2375,104.14,106.0118,1000668.0
2022-04-09,104.501,107.2375,104.14,106.0118,1000668.0
2022-04-10,104.501,107.2375,104.14,106.0118,1000668.0
2022-04-11,105.9453,108.1259,105.4227,105.6317,1249889.0
2022-04-12,105.2896,108.5583,105.2743,106.2588,1093247.0
2022-04-13,104.7765,107.2565,104.653,107.057,922101.0
2022-04-14,107.4466,107.9312,106.5439,106.5914,803029.0
2022-04-15,107.4466,107.9312,106.5439,106.5914,803029.0
2022-04-16,107.4466,107.9312,106.5439,106.5914,803029.0
2022-04-17,107.4466,107.9312,106.5439,106.5914,803029.0
2022-04-18,106.4489,111.2378,106.4489,110.6297,1139598.0
2022-04-19,110.8862,113.5182,110.6962,112.8341,1451569.0
2022-04-20,114.0218,115.0765,112.5015,112.9006,1235520.0
2022-04-21,113.8508,114.914,110.3636,110.7247,1245825.0
2022-04-22,110.0596,110.3636,106.6104,106.7719,1332303.0
2022-04-23,110.0596,110.3636,106.6104,106.7719,1332303.0
2022-04-24,110.0596,110.3636,106.6104,106.7719,1332303.0
2022-04-25,105.4607,107.285,103.3988,107.0285,1161975.0
2022-04-26,105.5747,107.6461,103.9309,103.9404,1161998.0
2022-04-27,102.4296,103.8834,100.4152,101.679,2157274.0
2022-04-28,111.1238,112.9861,104.71,110.2021,2806234.0
2022-04-29,110.9432,112.511,106.5344,106.8574,1890448.0
2022-04-30,110.9432,112.511,106.5344,106.8574,1890448.0
2022-05-01,110.9432,112.511,106.5344,106.8574,1890448.0
2022-05-02,107.6366,108.0357,105.0806,107.6366,1571551.0
2022-05-03,108.4633,111.4373,106.9715,109.803,1863894.0
2022-05-04,109.898,115.135,109.4514,114.5729,1552659.0
2022-05-05,112.8531,114.3069,108.7293,109.689,2439449.0
2022-05-06,109.0619,109.6225,105.1661,105.4797,1977032.0
2022-05-07,109.0619,109.6225,105.1661,105.4797,1977032.0
2022-05-08,109.0619,109.6225,105.1661,105.4797,1977032.0
2022-05-09,103.7028,105.2896,101.7265,101.926,1859123.0
2022-05-10,102.5721,103.7408,98.0113,99.9686,2372153.0
2022-05-11,100.1587,103.7789,99.2892,99.4175,1278707.0
2022-05-12,96.9185,98.1348,93.4789,96.3009,2043032.0
2022-05-13,97.9447,100.9853,97.9447,99.6741,1582553.0
2022-05-14,97.9447,100.9853,97.9447,99.6741,1582553.0
2022-05-15,97.9447,100.9853,97.9447,99.6741,1582553.0
2022-05-16,98.8949,99.9401,96.7713,97.8687,1607644.0
2022-05-17,101.1183,103.2563,100.1017,102.5721,1804158.0
2022-05-18,100.4342,101.7645,99.161,99.8641,2618274.0
2022-05-19,97.8022,100.0922,97.6122,98.8949,2276613.0
2022-05-20,100.2442,100.6052,96.1394,98.6479,1796660.0
2022-05-21,100.2442,100.6052,96.1394,98.6479,1796660.0
2022-05-22,100.2442,100.6052,96.1394,98.6479,1796660.0
2022-05-23,101.3084,103.7694,101.0518,102.7242,2034705.0
2022-05-24,101.6695,101.8842,97.7547,99.218,1734707.0
2022-05-25,98.7115,103.8626,98.7115,102.8973,1958631.0
2022-05-26,103.853,106.7869,103.853,105.8695,1785882.0
2022-05-27,106.1753,107.733,105.8886,107.2265,1690495.0
2022-05-28,106.1753,107.733,105.8886,107.2265,1690495.0
2022-05-29,106.1753,107.733,105.8886,107.2265,1690495.0
2022-05-30,106.1753,107.733,105.8886,107.2265,1690495.0
2022-05-31,106.0702,108.8321,105.9841,108.4593,2798894.0
2022-06-01,108.2969,109.2525,104.8182,106.2708,1377296.0
2022-06-02,107.0736,107.8286,105.7453,107.7713,1283616.0
2022-06-03,106.3951,107.6088,105.363,105.3916,1218005.0
2022-06-04,106.3951,107.6088,105.363,105.3916,1218005.0
2022-06-05,106.3951,107.6088,105.363,105.3916,1218005.0
2022-06-06,105.9841,107.0832,104.5411,106.0797,1229762.0
2022-06-07,105.124,108.4785,105.0571,108.1822,1067226.0
2022-06-08,107.1118,108.3829,105.2769,105.4872,1200679.0
2022-06-09,105.1909,105.5445,101.4065,101.4256,1648108.0
2022-06-10,98.7115,100.0207,93.6655,93.7898,2558890.0
2022-06-11,98.7115,100.0207,93.6655,93.7898,2558890.0
2022-06-12,98.7115,100.0207,93.6655,93.7898,2558890.0
2022-06-13,90.206,92.2989,87.3581,87.7881,3527241.0
2022-06-14,88.3329,89.2981,87.253,87.769,2694837.0
2022-06-15,89.5275,92.0122,88.4475,90.4831,3006867.0
2022-06-16,87.8264,87.9984,84.1183,85.5614,2959206.0
2022-06-17,86.2591,90.9132,86.1157,90.2347,4807111.0
2022-06-18,86.2591,90.9132,86.1157,90.2347,4807111.0
2022-06-19,86.2591,90.9132,86.1157,90.2347,4807111.0
2022-06-20,86.2591,90.9132,86.1157,90.2347,4807111.0
2022-06-21,93.2737,94.0287,89.1261,90.292,2148304.0
2022-06-22,88.8585,90.6644,88.5144,89.8524,1711460.0
2022-06-23,89.6421,90.3016,87.8837,89.9288,1996907.0
2022-06-24,91.4292,95.6151,91.1808,94.7741,5446655.0
2022-06-25,91.4292,95.6151,91.1808,94.7741,5446655.0
2022-06-26,91.4292,95.6151,91.1808,94.7741,5446655.0
2022-06-27,95.4813,95.8827,93.742,94.258,1961850.0
2022-06-28,95.6724,96.9339,92.5952,92.9965,1625295.0
2022-06-29,92.2798,92.6047,90.2251,91.3528,1546979.0
2022-06-30,88.7629,91.6013,87.855,90.3876,1671450.0
2022-07-01,90.0626,93.7515,89.709,93.3597,1467112.0
2022-07-02,90.0626,93.7515,89.709,93.3597,1467112.0
2022-07-03,90.0626,93.7515,89.709,93.3597,1467112.0
2022-07-04,90.0626,93.7515,89.709,93.3597,1467112.0
2022-07-05,90.8463,93.6369,90.2633,93.6273,1216862.0
2022-07-06,93.5413,94.2819,91.9119,93.3501,1002661.0
