,WBA US Equity,WBA US Equity,WBA US Equity,WBA US Equity,WBA US Equity
2021-05-02,44.9851,45.7996,44.9851,45.5252,8396984.0
2021-05-03,45.8167,46.7727,45.7996,46.5541,4696352.0
2021-05-04,46.5198,46.6398,45.1994,46.3997,6695019.0
2021-05-05,45.851,46.7941,45.611,46.6998,4747826.0
2021-05-06,46.6998,46.7733,45.7567,46.6912,3966202.0
2021-05-07,46.7255,47.3212,46.6312,46.7512,4119741.0
2021-05-08,46.7255,47.3212,46.6312,46.7512,4119741.0
2021-05-09,46.7255,47.3212,46.6312,46.7512,4119741.0
2021-05-10,47.36,47.9515,47.2056,47.2485,6248220.0
2021-05-11,47.3682,47.54,46.2214,46.5026,5204153.0
2021-05-12,46.4169,46.5798,45.3881,45.4738,5481645.0
2021-05-13,45.2937,46.747,44.9422,46.4169,3445701.0
2021-05-14,46.777,47.0727,46.5112,46.9056,2944069.0
2021-05-15,46.777,47.0727,46.5112,46.9056,2944069.0
2021-05-16,46.777,47.0727,46.5112,46.9056,2944069.0
2021-05-17,47.0256,47.6686,46.9313,47.4114,3507088.0
2021-05-18,47.4628,47.9773,47.3171,47.3771,3634120.0
2021-05-19,46.957,47.2742,46.1768,46.9913,4147827.0
2021-05-20,46.9372,47.3523,46.2282,47.2139,5475346.0
2021-05-21,47.2572,48.0181,47.188,47.4561,4873692.0
2021-05-22,47.2572,48.0181,47.188,47.4561,4873692.0
2021-05-23,47.2572,48.0181,47.188,47.4561,4873692.0
2021-05-24,47.5339,47.8365,47.3537,47.4128,3806252.0
2021-05-25,47.6982,47.8279,46.747,46.8594,4998728.0
2021-05-26,46.9978,47.0496,44.2047,44.9743,12868705.0
2021-05-27,45.1991,46.0725,45.0694,45.865,9046077.0
2021-05-28,46.0985,46.4443,45.4672,45.5364,4553475.0
2021-05-29,46.0985,46.4443,45.4672,45.5364,4553475.0
2021-05-30,46.0985,46.4443,45.4672,45.5364,4553475.0
2021-05-31,46.0985,46.4443,45.4672,45.5364,4553475.0
2021-06-01,45.8217,46.0293,45.4023,45.692,4579831.0
2021-06-02,45.7785,46.6346,45.4326,46.5481,4175217.0
2021-06-03,46.5222,47.3826,46.3838,47.3609,4600443.0
2021-06-04,47.3696,47.6377,47.1448,47.4301,3126126.0
2021-06-05,47.3696,47.6377,47.1448,47.4301,3126126.0
2021-06-06,47.3696,47.6377,47.1448,47.4301,3126126.0
2021-06-07,47.4301,47.6463,47.0669,47.1794,3026098.0
2021-06-08,46.5654,47.0583,46.0898,46.6951,3800312.0
2021-06-09,46.4357,46.6778,46.0682,46.2022,5257350.0
2021-06-10,46.5222,48.0614,46.3233,47.8279,6638021.0
2021-06-11,48.0614,48.2689,47.3955,47.8279,3945297.0
2021-06-12,48.0614,48.2689,47.3955,47.8279,3945297.0
2021-06-13,48.0614,48.2689,47.3955,47.8279,3945297.0
2021-06-14,47.6463,47.6463,46.5438,47.0669,3555135.0
2021-06-15,47.2831,47.4561,46.8335,46.9026,3395463.0
2021-06-16,46.9199,46.9286,45.9428,46.0985,4262793.0
2021-06-17,46.2109,46.2887,45.3461,45.6661,4669452.0
2021-06-18,45.3288,45.3373,43.7983,43.9626,10540282.0
2021-06-19,45.3288,45.3373,43.7983,43.9626,10540282.0
2021-06-20,45.3288,45.3373,43.7983,43.9626,10540282.0
2021-06-21,44.1442,45.0003,44.1442,44.9051,5131840.0
2021-06-22,44.7927,45.0781,44.5592,44.7668,3383500.0
2021-06-23,44.7841,45.2943,44.5852,45.0348,3489598.0
2021-06-24,44.3361,45.251,43.9539,45.0521,3877162.0
2021-06-25,45.0089,45.3548,44.8446,45.104,4094535.0
2021-06-26,45.0089,45.3548,44.8446,45.104,4094535.0
2021-06-27,45.0089,45.3548,44.8446,45.104,4094535.0
2021-06-28,45.0175,45.4715,44.6976,45.1473,3869203.0
2021-06-29,45.1948,45.8563,44.8532,44.957,4223617.0
2021-06-30,45.0175,45.6661,44.8532,45.4931,4398635.0
2021-07-01,44.81,44.9916,41.5327,42.1207,23966441.0
2021-07-02,42.4707,42.4926,41.1349,41.6538,15868368.0
2021-07-03,42.4707,42.4926,41.1349,41.6538,15868368.0
2021-07-04,42.4707,42.4926,41.1349,41.6538,15868368.0
2021-07-05,42.4707,42.4926,41.1349,41.6538,15868368.0
2021-07-06,41.5327,41.7489,40.8323,41.2473,8862923.0
2021-07-07,41.1176,41.4808,40.6939,41.0658,7377996.0
2021-07-08,40.6853,40.7199,40.1794,40.3999,7926671.0
2021-07-09,40.3913,41.0701,40.3653,40.9966,7642146.0
2021-07-10,40.3913,41.0701,40.3653,40.9966,7642146.0
2021-07-11,40.3913,41.0701,40.3653,40.9966,7642146.0
2021-07-12,40.9447,41.6278,40.5988,41.1176,7943065.0
2021-07-13,41.1412,41.5932,40.8669,40.9188,6540307.0
2021-07-14,41.0052,41.1609,40.201,40.5383,7219058.0
2021-07-15,40.374,40.6766,39.8897,39.9935,6194737.0
2021-07-16,40.1059,40.2702,39.6563,39.7946,5410577.0
2021-07-17,40.1059,40.2702,39.6563,39.7946,5410577.0
2021-07-18,40.1059,40.2702,39.6563,39.7946,5410577.0
2021-07-19,39.7254,39.8551,38.9904,39.4141,7601230.0
2021-07-20,39.5438,40.3394,39.2931,39.8292,6194283.0
2021-07-21,40.0021,40.4259,39.7903,40.3567,8544364.0
2021-07-22,40.227,40.2875,39.8638,40.201,3519047.0
2021-07-23,40.4518,40.5295,40.0195,40.2356,3742826.0
2021-07-24,40.4518,40.5295,40.0195,40.2356,3742826.0
2021-07-25,40.4518,40.5295,40.0195,40.2356,3742826.0
2021-07-26,40.2356,40.9274,40.2226,40.8582,4056576.0
2021-07-27,40.6334,41.0658,40.4432,40.4864,5121304.0
2021-07-28,40.4777,40.8582,40.2529,40.7372,3333795.0
2021-07-29,41.0952,41.1003,40.5988,40.6766,3084598.0
2021-07-30,40.5988,41.0744,40.5556,40.7717,9694991.0
2021-07-31,40.5988,41.0744,40.5556,40.7717,9694991.0
2021-08-01,40.5988,41.0744,40.5556,40.7717,9694991.0
2021-08-02,41.0076,41.3079,40.4518,40.495,4118387.0
2021-08-03,40.6334,41.096,40.2443,41.0658,4153662.0
2021-08-04,40.1249,40.5685,39.9416,40.2443,5784037.0
2021-08-05,40.5044,40.5988,40.054,40.5815,4940871.0
2021-08-06,40.7285,41.0744,40.5469,40.7285,5731507.0
2021-08-07,40.7285,41.0744,40.5469,40.7285,5731507.0
2021-08-08,40.7285,41.0744,40.5469,40.7285,5731507.0
2021-08-09,40.815,41.2992,40.7216,41.0225,4226087.0
2021-08-10,41.1695,41.9305,40.9966,41.8786,4977371.0
2021-08-11,42.1553,43.1022,41.9046,42.9941,7754183.0
2021-08-12,43.2319,43.2967,42.4363,42.6482,3631539.0
2021-08-13,42.6568,42.9115,42.4407,42.6223,3776158.0
2021-08-14,42.6568,42.9115,42.4407,42.6223,3776158.0
2021-08-15,42.6568,42.9115,42.4407,42.6223,3776158.0
2021-08-16,42.5358,42.899,42.3066,42.4926,4639920.0
2021-08-17,42.4493,42.6559,42.036,42.4926,3846105.0
2021-08-18,42.4753,42.8471,42.3023,42.3888,5022523.0
2021-08-19,42.2469,42.2818,41.3999,41.5221,5501605.0
2021-08-20,41.4784,42.2294,41.1815,42.177,3285597.0
2021-08-21,41.4784,42.2294,41.1815,42.177,3285597.0
2021-08-22,41.4784,42.2294,41.1815,42.177,3285597.0
2021-08-23,42.2556,42.6486,42.177,42.3604,3480800.0
2021-08-24,42.4187,42.5089,42.1596,42.212,3803809.0
2021-08-25,42.3691,42.666,41.9413,42.4827,4013813.0
2021-08-26,42.6224,42.6748,41.6356,41.7753,3847151.0
2021-08-27,42.0021,42.6049,41.8714,42.3342,3355127.0
2021-08-28,42.0021,42.6049,41.8714,42.3342,3355127.0
2021-08-29,42.0021,42.6049,41.8714,42.3342,3355127.0
2021-08-30,42.4228,42.6573,42.1683,42.4652,2461720.0
2021-08-31,42.3167,44.4212,42.2584,44.3164,11814380.0
2021-09-01,44.299,44.3688,43.2074,43.9148,5212477.0
2021-09-02,44.0981,45.2857,44.0195,45.2159,6024226.0
2021-09-03,45.0063,45.3468,44.7705,44.788,3338239.0
2021-09-04,45.0063,45.3468,44.7705,44.788,3338239.0
2021-09-05,45.0063,45.3468,44.7705,44.788,3338239.0
2021-09-06,45.0063,45.3468,44.7705,44.788,3338239.0
2021-09-07,44.6308,44.836,44.2728,44.5348,3355970.0
2021-09-08,44.7531,44.8927,44.43,44.6133,2823698.0
2021-09-09,44.4562,44.4911,43.7576,44.1593,4368505.0
2021-09-10,44.3688,44.4038,43.1725,43.1812,5550061.0
2021-09-11,44.3688,44.4038,43.1725,43.1812,5550061.0
2021-09-12,44.3688,44.4038,43.1725,43.1812,5550061.0
2021-09-13,43.548,43.8798,42.8538,42.9455,8469456.0
2021-09-14,43.0765,43.1196,42.0504,42.1072,4939270.0
2021-09-15,41.9849,43.8274,41.9849,43.7663,5612826.0
2021-09-16,43.7576,43.9672,43.0677,43.6091,5413160.0
2021-09-17,43.2074,43.4519,42.9629,43.3297,7437259.0
2021-09-18,43.2074,43.4519,42.9629,43.3297,7437259.0
2021-09-19,43.2074,43.4519,42.9629,43.3297,7437259.0
2021-09-20,42.8494,43.1376,41.787,42.2644,5325475.0
2021-09-21,42.439,42.8931,41.8365,41.9325,4614451.0
2021-09-22,42.3877,42.5089,41.8714,41.9238,3896394.0
2021-09-23,41.8714,42.6224,41.6968,42.3167,2947164.0
2021-09-24,42.4739,42.4993,42.1203,42.1858,3457419.0
2021-09-25,42.4739,42.4993,42.1203,42.1858,3457419.0
2021-09-26,42.4739,42.4993,42.1203,42.1858,3457419.0
2021-09-27,42.2207,42.9717,42.1683,42.6136,6689041.0
2021-09-28,42.5438,42.7796,41.9413,41.9937,6323778.0
2021-09-29,42.0024,44.43,41.7841,42.5351,5568527.0
2021-09-30,42.6049,42.7272,40.972,41.0855,6452997.0
2021-10-01,41.152,41.2776,40.221,40.8672,4896117.0
2021-10-02,41.152,41.2776,40.221,40.8672,4896117.0
2021-10-03,41.152,41.2776,40.221,40.8672,4896117.0
2021-10-04,40.8323,41.4261,40.6227,40.7711,5628751.0
2021-10-05,40.814,41.2296,40.4044,41.1204,4149641.0
2021-10-06,40.9196,41.2514,40.3563,40.9632,4414442.0
2021-10-07,41.3518,42.1508,41.2514,41.7841,4311447.0
2021-10-08,41.7928,41.8365,41.247,41.3737,5643659.0
2021-10-09,41.7928,41.8365,41.247,41.3737,5643659.0
2021-10-10,41.7928,41.8365,41.247,41.3737,5643659.0
2021-10-11,41.3911,42.1334,41.3737,41.4086,3278696.0
2021-10-12,41.1728,41.7491,41.103,41.4086,4473574.0
2021-10-13,41.5483,41.6356,40.8759,41.2689,5982744.0
2021-10-14,41.3999,45.2159,39.4962,44.3339,29380832.0
2021-10-15,44.7181,45.1111,42.6136,42.7184,11856648.0
2021-10-16,44.7181,45.1111,42.6136,42.7184,11856648.0
2021-10-17,44.7181,45.1111,42.6136,42.7184,11856648.0
2021-10-18,42.5351,42.5351,41.557,42.2644,6457145.0
2021-10-19,42.4303,42.4303,41.461,41.9238,6040837.0
2021-10-20,42.0024,42.4546,41.8103,42.2556,4936015.0
2021-10-21,42.177,42.9542,42.177,42.9105,4739253.0
2021-10-22,43.0503,43.5917,42.5612,42.7883,5150570.0
2021-10-23,43.0503,43.5917,42.5612,42.7883,5150570.0
2021-10-24,43.0503,43.5917,42.5612,42.7883,5150570.0
2021-10-25,43.2249,43.4956,42.8669,42.9804,5060093.0
2021-10-26,43.1376,43.1376,41.9282,42.1858,5806410.0
2021-10-27,42.308,42.3167,41.1204,41.1466,5652046.0
2021-10-28,41.1117,41.3475,40.7406,41.1292,4843851.0
2021-10-29,40.9196,41.2863,40.841,41.0593,4998950.0
2021-10-30,40.9196,41.2863,40.841,41.0593,4998950.0
2021-10-31,40.9196,41.2863,40.841,41.0593,4998950.0
2021-11-01,41.1292,41.6356,40.8759,41.3213,4791437.0
2021-11-02,41.5134,41.7142,40.9108,41.6968,5059299.0
2021-11-03,41.3911,43.1673,41.3911,42.9891,6018327.0
2021-11-04,43.0328,43.2729,42.212,43.2336,6505132.0
2021-11-05,43.5742,43.9028,42.666,43.8362,8701655.0
2021-11-06,43.5742,43.9028,42.666,43.8362,8701655.0
2021-11-07,43.5742,43.9028,42.666,43.8362,8701655.0
2021-11-08,43.906,44.5196,43.417,43.5742,6720910.0
2021-11-09,43.6179,43.7226,42.8058,42.8756,4719186.0
2021-11-10,42.9367,43.4345,42.6835,42.7621,4537405.0
2021-11-11,43.1288,43.6266,42.8538,43.6091,3837233.0
2021-11-12,43.5452,43.9596,43.219,43.6774,3200315.0
2021-11-13,43.5452,43.9596,43.219,43.6774,3200315.0
2021-11-14,43.5452,43.9596,43.219,43.6774,3200315.0
2021-11-15,43.8063,43.9992,43.241,43.3953,3489047.0
2021-11-16,43.4879,43.5099,42.787,42.8222,4013361.0
2021-11-17,42.6723,42.9016,41.9846,42.1522,8640613.0
2021-11-18,41.9846,42.2932,41.3014,42.161,5186624.0
2021-11-19,42.2227,42.2315,41.3014,41.4204,7619256.0
2021-11-20,42.2227,42.2315,41.3014,41.4204,7619256.0
2021-11-21,42.2227,42.2315,41.3014,41.4204,7619256.0
2021-11-22,41.4388,42.39,41.2617,41.7201,4780965.0
2021-11-23,41.8524,42.2315,40.9972,41.7819,7307770.0
2021-11-24,41.5526,41.7378,40.7856,41.103,7993884.0
2021-11-25,41.5526,41.7378,40.7856,41.103,7993884.0
2021-11-26,40.477,40.6886,39.9304,40.4682,5798653.0
2021-11-27,40.477,40.6886,39.9304,40.4682,5798653.0
2021-11-28,40.477,40.6886,39.9304,40.4682,5798653.0
2021-11-29,40.6533,41.006,40.1155,40.6269,8875186.0
2021-11-30,40.6093,41.006,39.1545,39.4984,13238099.0
2021-12-01,39.9392,40.2919,38.5197,38.5462,6265816.0
2021-12-02,39.0046,39.6659,38.458,39.3397,5758495.0
2021-12-03,39.5513,41.0677,39.2427,41.0236,12772886.0
2021-12-04,39.5513,41.0677,39.2427,41.0236,12772886.0
2021-12-05,39.5513,41.0677,39.2427,41.0236,12772886.0
2021-12-06,41.341,42.9897,41.2176,42.5842,8992472.0
2021-12-07,42.7076,43.122,42.3814,42.5225,6454257.0
2021-12-08,42.6194,43.0338,42.4696,42.7605,5329357.0
2021-12-09,42.6723,43.7347,42.3373,43.3512,6381662.0
2021-12-10,43.7392,44.0301,43.2839,43.6422,4121610.0
2021-12-11,43.7392,44.0301,43.2839,43.6422,4121610.0
2021-12-12,43.7392,44.0301,43.2839,43.6422,4121610.0
2021-12-13,43.7903,44.1976,42.9104,43.3248,4588852.0
2021-12-14,43.3248,44.4886,43.2013,43.4835,5314699.0
2021-12-15,43.6245,43.8405,42.7908,43.7832,5445985.0
2021-12-16,42.7636,44.2152,42.7605,43.4306,5551852.0
2021-12-17,43.2542,43.748,42.9192,43.0691,9511172.0
2021-12-18,43.2542,43.748,42.9192,43.0691,9511172.0
2021-12-19,43.2542,43.748,42.9192,43.0691,9511172.0
2021-12-20,42.6547,43.1044,42.2306,43.0515,4307747.0
2021-12-21,43.316,44.2505,43.1661,44.0477,5078468.0
2021-12-22,44.0565,44.7883,43.8978,44.4445,4791567.0
2021-12-23,44.7178,44.9118,44.4886,44.5062,2898590.0
2021-12-24,44.7178,44.9118,44.4886,44.5062,2898590.0
2021-12-25,44.7178,44.9118,44.4886,44.5062,2898590.0
2021-12-26,44.7178,44.9118,44.4886,44.5062,2898590.0
2021-12-27,44.4445,44.8985,44.3651,44.7266,5219443.0
2021-12-28,44.7266,45.5113,44.7178,45.3438,3739759.0
2021-12-29,45.3614,46.1196,45.2071,46.0667,5117289.0
2021-12-30,46.1637,46.6574,45.7934,45.8375,3653593.0
2021-12-31,45.7537,46.2166,45.6964,45.9874,3406668.0
2022-01-01,45.7537,46.2166,45.6964,45.9874,3406668.0
2022-01-02,45.7537,46.2166,45.6964,45.9874,3406668.0
2022-01-03,46.0755,46.8867,46.0755,46.7809,7645217.0
2022-01-04,46.8867,47.6714,46.8073,47.1512,6744305.0
2022-01-05,47.3363,48.315,47.2393,47.6096,8330905.0
2022-01-06,47.6008,48.0417,46.102,46.2342,12076707.0
2022-01-07,46.0579,47.7419,45.7582,47.4686,7641974.0
2022-01-08,46.0579,47.7419,45.7582,47.4686,7641974.0
2022-01-09,46.0579,47.7419,45.7582,47.4686,7641974.0
2022-01-10,47.5479,48.099,46.869,47.3716,6738292.0
2022-01-11,47.592,48.4913,47.2746,47.9006,6721596.0
2022-01-12,48.0769,48.2003,47.1203,47.5303,5280069.0
2022-01-13,47.7772,48.24,47.2217,47.7772,7186539.0
2022-01-14,47.7154,47.9535,47.1247,47.8741,4473775.0
2022-01-15,47.7154,47.9535,47.1247,47.8741,4473775.0
2022-01-16,47.7154,47.9535,47.1247,47.8741,4473775.0
2022-01-17,47.7154,47.9535,47.1247,47.8741,4473775.0
2022-01-18,47.689,47.9182,46.9043,47.1864,5150976.0
2022-01-19,47.1424,47.473,46.7103,47.1953,5512868.0
2022-01-20,47.1953,47.8477,46.7456,46.8867,5899511.0
2022-01-21,46.9484,47.1291,46.0226,46.2871,7789643.0
2022-01-22,46.9484,47.1291,46.0226,46.2871,7789643.0
2022-01-23,46.9484,47.1291,46.0226,46.2871,7789643.0
2022-01-24,46.2078,46.5252,44.6296,46.1813,7948129.0
2022-01-25,45.5818,45.7317,44.3431,44.9558,7352048.0
2022-01-26,44.9558,45.4143,43.3689,43.8714,8940972.0
2022-01-27,44.2681,44.7266,43.8405,44.083,6016036.0
2022-01-28,44.0301,44.515,43.4835,44.4886,5430373.0
2022-01-29,44.0301,44.515,43.4835,44.4886,5430373.0
2022-01-30,44.0301,44.515,43.4835,44.4886,5430373.0
2022-01-31,44.1183,44.1668,43.2057,43.8714,10730973.0
2022-02-01,43.4879,44.0036,43.3777,43.8626,6054537.0
2022-02-02,43.9155,44.6649,43.8361,44.4445,5927259.0
2022-02-03,44.5679,44.9382,43.5452,43.6422,5413342.0
2022-02-04,43.36,43.554,42.4696,42.8487,6438216.0
2022-02-05,43.36,43.554,42.4696,42.8487,6438216.0
2022-02-06,43.36,43.554,42.4696,42.8487,6438216.0
2022-02-07,43.0779,43.6069,42.6194,43.2807,5010238.0
2022-02-08,43.219,44.0125,42.9986,43.8978,7479570.0
2022-02-09,43.9155,44.2505,43.554,44.0742,10266506.0
2022-02-10,43.8802,44.006,43.2278,43.3953,7382618.0
2022-02-11,43.5011,44.0654,42.6812,42.9368,7927409.0
2022-02-12,43.5011,44.0654,42.6812,42.9368,7927409.0
2022-02-13,43.5011,44.0654,42.6812,42.9368,7927409.0
2022-02-14,43.1925,43.219,41.2793,41.7554,6819687.0
2022-02-15,42.0023,42.7208,42.0023,42.5842,5061015.0
2022-02-16,42.4167,42.8883,41.8921,42.2139,4655443.0
2022-02-17,42.0336,42.1404,41.6061,41.6862,4414756.0
2022-02-18,41.5259,42.1849,41.1786,41.5081,4599051.0
2022-02-19,41.5259,42.1849,41.1786,41.5081,4599051.0
2022-02-20,41.5259,42.1849,41.1786,41.5081,4599051.0
2022-02-21,41.5259,42.1849,41.1786,41.5081,4599051.0
2022-02-22,41.6951,41.7486,40.5558,40.7779,7622905.0
2022-02-23,40.9471,41.1252,40.4217,40.484,5040395.0
2022-02-24,40.0833,40.4662,39.1227,40.3148,8433722.0
2022-02-25,40.4306,41.3612,40.4039,41.143,5700024.0
2022-02-26,40.4306,41.3612,40.4039,41.143,5700024.0
2022-02-27,40.4306,41.3612,40.4039,41.143,5700024.0
2022-02-28,40.6087,41.3211,40.3771,41.045,7033206.0
2022-03-01,40.8848,41.0361,39.7092,40.0833,5291965.0
2022-03-02,40.3059,41.2053,40.0031,41.0985,6247204.0
2022-03-03,41.6373,41.8643,41.1341,41.6061,7234332.0
2022-03-04,41.0629,42.559,41.0094,42.4966,9602408.0
2022-03-05,41.0629,42.559,41.0094,42.4966,9602408.0
2022-03-06,41.0629,42.559,41.0094,42.4966,9602408.0
2022-03-07,42.2473,43.1645,41.8109,41.8465,6674395.0
2022-03-08,42.0336,43.4139,41.9801,42.274,5710107.0
2022-03-09,43.2002,43.4851,42.4165,42.8528,5408382.0
2022-03-10,42.4361,42.9196,41.9445,42.8083,4999822.0
2022-03-11,43.12,43.6098,42.1938,42.2473,5737993.0
2022-03-12,43.12,43.6098,42.1938,42.2473,5737993.0
2022-03-13,43.12,43.6098,42.1938,42.2473,5737993.0
2022-03-14,42.6035,43.1512,41.9623,42.6658,5277602.0
2022-03-15,42.8172,43.1289,42.412,42.8974,3850198.0
2022-03-16,42.9864,43.1111,41.5616,42.1938,7484084.0
2022-03-17,41.8109,42.5843,41.615,42.2829,5736270.0
2022-03-18,42.1671,42.2562,41.3835,42.176,11369543.0
2022-03-19,42.1671,42.2562,41.3835,42.176,11369543.0
2022-03-20,42.1671,42.2562,41.3835,42.176,11369543.0
2022-03-21,42.2384,43.2959,41.9311,42.1938,5642563.0
2022-03-22,42.5501,42.8929,41.8643,42.2384,7009753.0
2022-03-23,42.1048,42.3898,41.241,41.6239,7986702.0
2022-03-24,41.7397,42.1671,41.241,41.8733,5413601.0
2022-03-25,41.8822,42.5456,41.7762,41.9623,4694184.0
2022-03-26,41.8822,42.5456,41.7762,41.9623,4694184.0
2022-03-27,41.8822,42.5456,41.7762,41.9623,4694184.0
2022-03-28,41.8554,42.176,41.5438,42.0246,4496757.0
2022-03-29,42.3844,42.6035,41.9167,42.5857,5122941.0
2022-03-30,42.5857,43.1734,42.1137,42.2651,8034400.0
2022-03-31,40.3326,40.7346,39.3352,39.8695,23284745.0
2022-04-01,39.6647,39.8695,38.4536,39.0591,15009387.0
2022-04-02,39.6647,39.8695,38.4536,39.0591,15009387.0
2022-04-03,39.6647,39.8695,38.4536,39.0591,15009387.0
2022-04-04,39.0413,39.2283,38.2042,38.6495,9759313.0
2022-04-05,38.3129,38.9612,38.3111,38.7296,7911778.0
2022-04-06,38.4892,39.8606,38.3477,39.4599,10504527.0
2022-04-07,39.5668,40.2614,38.9122,40.1723,9526359.0
2022-04-08,40.2347,40.7823,39.8517,40.4484,6164893.0
2022-04-09,40.2347,40.7823,39.8517,40.4484,6164893.0
2022-04-10,40.2347,40.7823,39.8517,40.4484,6164893.0
2022-04-11,40.5107,41.2009,39.4866,39.5668,7698530.0
2022-04-12,39.6647,40.0432,39.2283,39.3886,5168235.0
2022-04-13,39.5578,41.9534,39.2373,39.7181,12014101.0
2022-04-14,39.7716,40.4528,39.736,39.9052,5289740.0
2022-04-15,39.7716,40.4528,39.736,39.9052,5289740.0
2022-04-16,39.7716,40.4528,39.736,39.9052,5289740.0
2022-04-17,39.7716,40.4528,39.736,39.9052,5289740.0
2022-04-18,39.8161,40.0476,39.4554,39.6291,3679131.0
2022-04-19,39.7983,40.6621,39.7716,40.6087,5328181.0
2022-04-20,40.8402,41.6328,40.7779,41.4458,5661620.0
2022-04-21,41.6061,42.1003,41.1653,41.6862,7106024.0
2022-04-22,41.517,41.6773,40.5196,40.5553,5956532.0
2022-04-23,41.517,41.6773,40.5196,40.5553,5956532.0
2022-04-24,41.517,41.6773,40.5196,40.5553,5956532.0
2022-04-25,40.2703,40.5152,39.3308,40.4217,6572678.0
2022-04-26,40.1634,40.8803,39.9497,39.9586,6051115.0
2022-04-27,40.0031,40.11,39.0859,39.3886,6936853.0
2022-04-28,39.6113,39.9809,39.2818,39.6558,6055505.0
2022-04-29,39.6113,39.736,37.7055,37.759,11835530.0
2022-04-30,39.6113,39.736,37.7055,37.759,11835530.0
2022-05-01,39.6113,39.736,37.7055,37.759,11835530.0
2022-05-02,37.9638,38.2865,37.2246,37.8658,7691547.0
2022-05-03,38.1063,38.5515,37.759,38.2398,6968837.0
2022-05-04,38.2487,39.6914,37.6877,39.5935,9181757.0
2022-05-05,39.4332,39.4955,38.6272,38.9879,7884992.0
2022-05-06,38.8098,40.3371,38.7385,39.1749,10631839.0
2022-05-07,38.8098,40.3371,38.7385,39.1749,10631839.0
2022-05-08,38.8098,40.3371,38.7385,39.1749,10631839.0
2022-05-09,39.068,39.6603,38.7831,39.0502,8900432.0
2022-05-10,39.5578,39.825,38.1686,38.5693,8095946.0
2022-05-11,38.7475,39.4421,38.4847,38.605,6218420.0
2022-05-12,38.605,38.8009,37.8079,38.4358,6545712.0
2022-05-13,38.7385,38.9211,38.2666,38.7831,5781807.0
2022-05-14,38.7385,38.9211,38.2666,38.7831,5781807.0
2022-05-15,38.7385,38.9211,38.2666,38.7831,5781807.0
2022-05-16,38.8988,39.6291,38.4358,39.3174,4919163.0
2022-05-17,39.4065,40.0387,38.9078,40.0209,7089842.0
2022-05-18,39.353,39.3931,36.5256,36.6636,15164132.0
2022-05-19,36.5442,36.9857,35.8234,36.5892,8323615.0
2022-05-20,36.8055,36.9812,35.7829,36.9046,7370382.0
2022-05-21,36.8055,36.9812,35.7829,36.9046,7370382.0
2022-05-22,36.8055,36.9812,35.7829,36.9046,7370382.0
2022-05-23,37.256,38.202,37.1929,37.9768,6888729.0
2022-05-24,37.8236,37.9858,37.1929,37.9137,5290569.0
2022-05-25,37.8867,38.4858,37.5893,38.2561,5544123.0
2022-05-26,38.6795,39.1976,38.6165,38.7787,7261758.0
2022-05-27,38.8868,39.4184,38.6976,39.3823,4928809.0
2022-05-28,38.8868,39.4184,38.6976,39.3823,4928809.0
2022-05-29,38.8868,39.4184,38.6976,39.3823,4928809.0
2022-05-30,38.8868,39.4184,38.6976,39.3823,4928809.0
2022-05-31,39.1751,39.8869,38.7877,39.4904,8192026.0
2022-06-01,39.5535,39.6346,38.5534,38.9769,4691123.0
2022-06-02,39.085,39.1886,37.9948,39.13,4860012.0
2022-06-03,39.2021,39.4544,38.675,38.8688,4011958.0
2022-06-04,39.2021,39.4544,38.675,38.8688,4011958.0
2022-06-05,39.2021,39.4544,38.675,38.8688,4011958.0
2022-06-06,39.085,39.5805,38.8688,39.094,3611446.0
2022-06-07,38.6255,38.8417,38.1119,38.7426,4086955.0
2022-06-08,38.6075,38.8012,38.193,38.3822,3291040.0
2022-06-09,38.202,38.4813,37.5623,37.5893,5207266.0
2022-06-10,37.247,37.7695,37.0127,37.4272,6057563.0
2022-06-11,37.247,37.7695,37.0127,37.4272,6057563.0
2022-06-12,37.247,37.7695,37.0127,37.4272,6057563.0
2022-06-13,36.8145,37.1398,36.1297,36.2919,6696717.0
2022-06-14,36.5262,36.7064,35.8324,36.2198,6428933.0
2022-06-15,36.5127,37.1569,36.1748,36.6974,6439129.0
2022-06-16,36.355,36.355,35.2648,35.7423,7784852.0
2022-06-17,35.6252,36.5667,35.3819,35.427,11970373.0
2022-06-18,35.6252,36.5667,35.3819,35.427,11970373.0
2022-06-19,35.6252,36.5667,35.3819,35.427,11970373.0
2022-06-20,35.6252,36.5667,35.3819,35.427,11970373.0
2022-06-21,35.6883,36.3325,35.2918,36.1297,5493155.0
2022-06-22,35.7513,36.7715,35.7513,36.4451,6332792.0
2022-06-23,36.8415,37.3686,36.391,36.8415,6354094.0
2022-06-24,37.2019,37.8146,37.0127,37.5263,8093912.0
2022-06-25,37.2019,37.8146,37.0127,37.5263,8093912.0
2022-06-26,37.2019,37.8146,37.0127,37.5263,8093912.0
2022-06-27,37.7245,38.148,37.4362,38.0128,7140577.0
2022-06-28,36.9677,38.5084,36.8505,36.9046,7825456.0
2022-06-29,36.8686,37.0172,36.4316,36.8235,6099225.0
2022-06-30,35.6072,35.7423,33.9764,34.1476,15611717.0
2022-07-01,33.9043,34.7873,33.3141,34.7422,9291855.0
2022-07-02,33.9043,34.7873,33.3141,34.7422,9291855.0
2022-07-03,33.9043,34.7873,33.3141,34.7422,9291855.0
