,STEL US Equity,STEL US Equity,STEL US Equity,STEL US Equity,STEL US Equity
2022-05-30,26.8821,27.3432,26.8532,27.2952,40931.0
2022-05-31,27.0838,27.3624,26.8292,27.3048,87105.0
2022-06-01,27.324,27.569,26.8676,27.1318,44988.0
2022-06-02,27.2087,27.569,26.9781,27.545,45524.0
2022-06-03,27.5258,27.6122,27.1703,27.4489,60107.0
2022-06-04,27.5258,27.6122,27.1703,27.4489,60107.0
2022-06-05,27.5258,27.6122,27.1703,27.4489,60107.0
2022-06-06,27.7083,27.7996,27.4873,27.5546,59007.0
2022-06-07,27.4681,27.7035,27.3336,27.4393,45961.0
2022-06-08,27.545,27.9677,27.3144,27.5065,65288.0
2022-06-09,27.3913,27.4297,26.613,26.6419,80625.0
2022-06-10,26.3248,26.6419,26.0366,26.3825,162480.0
2022-06-11,26.3248,26.6419,26.0366,26.3825,162480.0
2022-06-12,26.3248,26.6419,26.0366,26.3825,162480.0
2022-06-13,25.9885,26.6803,25.9597,26.1423,91502.0
2022-06-14,26.3056,26.517,25.9501,26.4689,96019.0
2022-06-15,26.5458,27.1222,26.5074,26.7572,86730.0
2022-06-16,26.4689,26.565,26.0558,26.2287,98995.0
2022-06-17,26.4593,26.834,26.0942,26.2191,112706.0
2022-06-18,26.4593,26.834,26.0942,26.2191,112706.0
2022-06-19,26.4593,26.834,26.0942,26.2191,112706.0
2022-06-20,26.4593,26.834,26.0942,26.2191,112706.0
2022-06-21,26.4593,26.8628,26.4017,26.5746,72965.0
2022-06-22,26.4017,26.786,26.2383,26.5074,47923.0
2022-06-23,26.4593,26.4881,25.806,25.9885,76803.0
2022-06-24,26.0654,26.5184,26.0654,26.1231,180586.0
2022-06-25,26.0654,26.5184,26.0654,26.1231,180586.0
2022-06-26,26.0654,26.5184,26.0654,26.1231,180586.0
2022-06-27,25.6619,26.296,25.6619,26.0846,102713.0
2022-06-28,26.3646,26.6542,25.766,25.7757,123528.0
2022-06-29,25.6985,25.7757,25.4764,25.6309,91607.0
2022-06-30,25.3413,25.8915,25.2061,25.6695,135173.0
2022-07-01,25.6985,26.5528,25.2255,26.4708,91224.0
2022-07-02,25.6985,26.5528,25.2255,26.4708,91224.0
2022-07-03,25.6985,26.5528,25.2255,26.4708,91224.0
2022-07-04,25.6985,26.5528,25.2255,26.4708,91224.0
2022-07-05,26.1136,26.577,25.6985,26.5577,76989.0
2022-07-06,26.4804,26.7411,26.297,26.4418,34711.0
2022-07-07,26.7121,27.0114,26.4322,26.4708,41901.0
2022-07-08,26.4804,26.6614,26.2632,26.5383,30771.0
2022-07-09,26.4804,26.6614,26.2632,26.5383,30771.0
2022-07-10,26.4804,26.6614,26.2632,26.5383,30771.0
2022-07-11,26.3549,26.6638,26.3549,26.5866,52052.0
2022-07-12,26.4997,26.9921,26.4997,26.6445,51592.0
2022-07-13,26.4997,26.5577,26.1232,26.2391,55654.0
2022-07-14,25.9108,26.1232,25.5585,25.9591,67452.0
2022-07-15,26.2777,27.0355,26.2777,26.8859,88398.0
2022-07-16,26.2777,27.0355,26.2777,26.8859,88398.0
2022-07-17,26.2777,27.0355,26.2777,26.8859,88398.0
2022-07-18,27.1851,27.4555,27.0307,27.2141,61472.0
2022-07-19,27.4844,28.2953,27.4844,27.9575,63292.0
2022-07-20,27.803,28.1698,27.7065,27.9864,69470.0
2022-07-21,27.8802,28.0926,27.6196,27.9864,40295.0
2022-07-22,28.0443,28.1988,27.6292,27.8513,49163.0
2022-07-23,28.0443,28.1988,27.6292,27.8513,49163.0
2022-07-24,28.0443,28.1988,27.6292,27.8513,49163.0
2022-07-25,27.803,28.1312,27.803,27.8706,71411.0
2022-07-26,27.832,28.3629,27.6968,28.3243,61598.0
2022-07-27,28.4112,28.9421,28.3726,28.9325,79891.0
2022-07-28,28.7394,29.087,28.6718,29.0483,48888.0
2022-07-29,29.2221,29.9944,29.0001,29.8786,101691.0
2022-07-30,29.2221,29.9944,29.0001,29.8786,101691.0
2022-07-31,29.2221,29.9944,29.0001,29.8786,101691.0
2022-08-01,29.8399,30.5833,29.6372,30.2164,105408.0
2022-08-02,30.2647,30.2647,29.4248,29.4635,66129.0
2022-08-03,29.7338,29.893,29.4538,29.7724,162974.0
2022-08-04,29.8979,29.8979,29.5455,29.5986,101670.0
2022-08-05,29.4635,29.8013,29.3766,29.6758,167982.0
2022-08-06,29.4635,29.8013,29.3766,29.6758,167982.0
2022-08-07,29.4635,29.8013,29.3766,29.6758,167982.0
2022-08-08,29.8689,30.1682,29.7144,29.9558,169210.0
2022-08-09,30.0427,30.5543,29.9654,30.5543,87901.0
2022-08-10,30.8729,31.037,30.7571,30.7957,80527.0
2022-08-11,30.8922,31.0467,30.8343,30.9308,57962.0
2022-08-12,30.9598,31.4039,30.8826,31.3846,79902.0
2022-08-13,30.9598,31.4039,30.8826,31.3846,79902.0
2022-08-14,30.9598,31.4039,30.8826,31.3846,79902.0
2022-08-15,31.3846,31.8479,30.9019,31.568,135283.0
2022-08-16,31.6549,31.8383,31.317,31.7804,179975.0
2022-08-17,31.7611,31.8479,31.5873,31.7031,110398.0
2022-08-18,31.8093,31.9541,31.5004,31.6645,60454.0
2022-08-19,31.5487,31.5583,30.7764,30.9019,80574.0
2022-08-20,31.5487,31.5583,30.7764,30.9019,80574.0
2022-08-21,31.5487,31.5583,30.7764,30.9019,80574.0
2022-08-22,30.6798,30.7474,30.2943,30.4192,74316.0
2022-08-23,30.284,30.5447,30.0427,30.1489,71043.0
2022-08-24,30.2164,30.2647,29.8593,30.1006,56711.0
2022-08-25,30.062,30.1971,29.8399,30.033,156034.0
2022-08-26,30.2261,30.2937,29.56,29.5986,87956.0
2022-08-27,30.2261,30.2937,29.56,29.5986,87956.0
2022-08-28,30.2261,30.2937,29.56,29.5986,87956.0
2022-08-29,29.5407,29.8737,28.6429,28.6911,79914.0
2022-08-30,28.9325,29.1063,28.4691,29.0194,139238.0
2022-08-31,29.1545,29.1545,28.6718,28.7684,75232.0
2022-09-01,28.6332,28.9035,28.4305,28.8166,69292.0
2022-09-02,28.8649,29.309,28.4691,28.6139,60663.0
2022-09-03,28.8649,29.309,28.4691,28.6139,60663.0
2022-09-04,28.8649,29.309,28.4691,28.6139,60663.0
2022-09-05,28.8649,29.309,28.4691,28.6139,60663.0
2022-09-06,28.6236,28.8649,27.5423,28.0057,56331.0
2022-09-07,28.0443,28.6815,27.7933,28.5367,94890.0
2022-09-08,28.3436,28.778,28.1457,28.6622,90319.0
2022-09-09,28.6815,29.0676,28.6622,28.9615,65653.0
2022-09-10,28.6815,29.0676,28.6622,28.9615,65653.0
2022-09-11,28.6815,29.0676,28.6622,28.9615,65653.0
2022-09-12,29.1449,29.4152,28.8263,29.2028,409797.0
2022-09-13,28.7973,29.0387,28.0443,28.1216,95280.0
2022-09-14,28.1698,29.5793,27.8513,29.2511,317338.0
2022-09-15,29.1256,30.2164,29.1063,29.6758,208787.0
2022-09-16,29.7434,29.8834,28.9615,29.8496,230659.0
2022-09-17,29.7434,29.8834,28.9615,29.8496,230659.0
2022-09-18,29.7434,29.8834,28.9615,29.8496,230659.0
2022-09-19,29.7241,30.3033,29.3766,30.1199,213327.0
2022-09-20,29.8399,30.4578,29.8399,30.2068,129076.0
2022-09-21,30.2068,30.4868,29.9944,30.0909,217915.0
2022-09-22,30.1103,30.3323,29.4248,29.8206,169833.0
2022-09-23,29.8206,30.0041,29.4828,29.8882,355772.0
2022-09-24,29.8206,30.0041,29.4828,29.8882,355772.0
2022-09-25,29.8206,30.0041,29.4828,29.8882,355772.0
2022-09-26,31.0563,31.3942,30.0427,30.0716,1017454.0
2022-09-27,30.1392,30.7764,28.8939,28.9421,407678.0
2022-09-28,29.0197,30.3383,28.9324,29.9602,530923.0
2022-09-29,29.7954,29.9602,28.5785,28.7676,500889.0
2022-09-30,28.7191,29.1361,28.1374,28.3604,5324146.0
2022-10-01,28.7191,29.1361,28.1374,28.3604,5324146.0
2022-10-02,28.7191,29.1361,28.1374,28.3604,5324146.0
2022-10-03,28.6125,29.6596,26.363,28.6416,289285.0
2022-10-04,27.8465,30.6389,27.8465,29.0682,482981.0
2022-10-05,27.8368,29.8245,27.4781,27.6041,576118.0
2022-10-06,27.5459,27.9144,26.8963,27.0224,316913.0
2022-10-07,26.8478,27.4393,26.5763,27.3811,446629.0
2022-10-08,26.8478,27.4393,26.5763,27.3811,446629.0
2022-10-09,26.8478,27.4393,26.5763,27.3811,446629.0
2022-10-10,27.6914,27.8853,26.9981,27.5072,298113.0
2022-10-11,27.4102,27.7495,26.5376,26.9739,325246.0
2022-10-12,26.7606,27.0417,26.2661,26.7315,604794.0
2022-10-13,26.334,27.129,26.334,27.0224,412977.0
2022-10-14,27.0417,27.4878,26.6539,27.003,314204.0
2022-10-15,27.0417,27.4878,26.6539,27.003,314204.0
2022-10-16,27.0417,27.4878,26.6539,27.003,314204.0
2022-10-17,26.8478,27.5168,26.8478,27.3908,384853.0
2022-10-18,27.4102,27.9144,26.683,27.798,265834.0
2022-10-19,27.6235,28.0501,27.2357,27.9726,267254.0
2022-10-20,27.7786,28.1762,26.78,26.8866,260658.0
2022-10-21,27.0999,27.6429,26.9642,27.5362,250147.0
2022-10-22,27.0999,27.6429,26.9642,27.5362,250147.0
2022-10-23,27.0999,27.6429,26.9642,27.5362,250147.0
2022-10-24,27.6817,28.0016,27.4781,27.798,148138.0
2022-10-25,27.6235,28.5737,27.6235,28.4089,171146.0
2022-10-26,28.3798,29.01,28.0792,28.6028,212327.0
2022-10-27,28.8937,29.5627,28.8743,29.2815,223999.0
2022-10-28,29.0876,30.7262,28.6028,30.6001,321164.0
2022-10-29,29.0876,30.7262,28.6028,30.6001,321164.0
2022-10-30,29.0876,30.7262,28.6028,30.6001,321164.0
2022-10-31,30.765,31.9963,30.6389,31.8412,298861.0
2022-11-01,31.9382,33.0532,31.56,32.7235,396279.0
2022-11-02,32.7526,33.4216,31.4732,32.7041,303353.0
2022-11-03,32.1903,33.7028,32.1127,33.3634,255093.0
2022-11-04,33.2859,34.9924,33.2859,34.8178,278180.0
2022-11-05,33.2859,34.9924,33.2859,34.8178,278180.0
2022-11-06,33.2859,34.9924,33.2859,34.8178,278180.0
2022-11-07,34.8663,34.9051,33.441,33.5962,409050.0
2022-11-08,33.6737,33.7804,33.1598,33.3925,222404.0
2022-11-09,33.3634,33.7319,32.9756,33.1598,132101.0
2022-11-10,33.5962,34.2215,33.3877,34.0325,217478.0
2022-11-11,34.1682,34.6336,33.1792,33.538,147442.0
2022-11-12,34.1682,34.6336,33.1792,33.538,147442.0
2022-11-13,34.1682,34.6336,33.1792,33.538,147442.0
2022-11-14,33.538,33.9743,32.9756,32.9756,219197.0
2022-11-15,33.4216,33.5768,32.9174,33.0241,178149.0
2022-11-16,32.9077,33.1114,32.1854,32.2387,185585.0
2022-11-17,32.1321,32.3745,31.6473,31.8121,143546.0
2022-11-18,32.4811,32.6363,31.6958,32.2096,493423.0
2022-11-19,32.4811,32.6363,31.6958,32.2096,493423.0
2022-11-20,32.4811,32.6363,31.6958,32.2096,493423.0
2022-11-21,31.9769,32.4908,31.8024,32.4423,158201.0
2022-11-22,32.8205,33.601,32.3211,32.9174,109238.0
2022-11-23,32.9077,33.0823,31.9672,32.3939,114698.0
2022-11-24,32.9077,33.0823,31.9672,32.3939,114698.0
2022-11-25,32.6169,33.1114,32.326,32.6266,100063.0
2022-11-26,32.6169,33.1114,32.326,32.6266,100063.0
2022-11-27,32.6169,33.1114,32.326,32.6266,100063.0
2022-11-28,32.646,32.9368,32.3648,32.3939,125843.0
2022-11-29,32.4811,33.3634,32.3454,32.4714,119232.0
2022-11-30,32.6847,32.9465,31.8315,32.7817,258350.0
2022-12-01,32.9077,32.9659,31.5309,32.5975,121008.0
2022-12-02,32.3842,32.6072,32.0933,32.5393,84200.0
2022-12-03,32.3842,32.6072,32.0933,32.5393,84200.0
2022-12-04,32.3842,32.6072,32.0933,32.5393,84200.0
2022-12-05,32.1515,32.3163,29.4463,29.7372,282883.0
2022-12-06,29.7178,29.8923,29.3494,29.8245,207785.0
2022-12-07,29.902,29.9893,29.3881,29.3881,125845.0
2022-12-08,29.1458,29.7954,28.6513,28.7676,168451.0
2022-12-09,28.7579,29.3445,28.5252,29.1264,103095.0
2022-12-10,28.7579,29.3445,28.5252,29.1264,103095.0
2022-12-11,28.7579,29.3445,28.5252,29.1264,103095.0
2022-12-12,29.3881,30.1056,28.69,28.6997,149976.0
2022-12-13,28.9034,30.3189,28.438,28.5058,233871.0
2022-12-14,28.4766,28.7493,27.9118,28.0286,140538.0
2022-12-15,27.9897,28.6178,27.493,27.5319,286447.0
2022-12-16,27.2885,29.2093,27.2885,28.0773,1780686.0
2022-12-17,27.2885,29.2093,27.2885,28.0773,1780686.0
2022-12-18,27.2885,29.2093,27.2885,28.0773,1780686.0
2022-12-19,27.9605,28.7298,27.9312,28.4669,198920.0
2022-12-20,28.6519,29.0609,28.6373,28.6519,141488.0
2022-12-21,28.8564,29.0902,28.7201,29.0123,91821.0
2022-12-22,28.9733,28.983,28.5643,28.837,163281.0
2022-12-23,28.9246,29.0853,28.7931,28.9246,72575.0
2022-12-24,28.9246,29.0853,28.7931,28.9246,72575.0
2022-12-25,28.9246,29.0853,28.7931,28.9246,72575.0
2022-12-26,28.9246,29.0853,28.7931,28.9246,72575.0
2022-12-27,28.9928,29.1389,28.8175,29.0123,73666.0
2022-12-28,29.0902,29.1291,28.6714,28.6714,62215.0
2022-12-29,28.759,29.0707,28.6909,29.0025,70564.0
2022-12-30,29.0025,29.0609,28.5545,28.6909,82178.0
2022-12-31,29.0025,29.0609,28.5545,28.6909,82178.0
2023-01-01,29.0025,29.0609,28.5545,28.6909,82178.0
2023-01-02,29.0025,29.0609,28.5545,28.6909,82178.0
2023-01-03,28.4864,28.9246,28.0384,28.4279,131199.0
2023-01-04,28.5545,28.798,27.8923,28.0091,122106.0
2023-01-05,27.8144,28.2039,27.3469,27.4345,102326.0
2023-01-06,27.5806,28.4377,27.454,28.3305,140478.0
2023-01-07,27.5806,28.4377,27.454,28.3305,140478.0
2023-01-08,27.5806,28.4377,27.454,28.3305,140478.0
2023-01-09,28.3305,28.3305,27.3469,27.4443,126373.0
2023-01-10,27.4443,28.7493,27.2885,28.6811,170320.0
2023-01-11,28.5837,29.0415,28.3938,28.9051,109533.0
2023-01-12,29.0025,29.5382,28.7347,29.4018,108967.0
2023-01-13,29.0902,29.7135,28.8175,29.5089,100194.0
2023-01-14,29.0902,29.7135,28.8175,29.5089,100194.0
2023-01-15,29.0902,29.7135,28.8175,29.5089,100194.0
2023-01-16,29.0902,29.7135,28.8175,29.5089,100194.0
2023-01-17,29.3921,29.7231,29.0123,29.2752,84485.0
2023-01-18,29.1681,29.1681,28.3305,28.3597,93479.0
2023-01-19,28.0968,28.4571,27.8825,28.389,74459.0
2023-01-20,28.8564,28.8564,28.1163,28.3695,125532.0
2023-01-21,28.8564,28.8564,28.1163,28.3695,125532.0
2023-01-22,28.8564,28.8564,28.1163,28.3695,125532.0
2023-01-23,28.3111,28.7201,28.1163,28.35,111336.0
2023-01-24,28.3305,28.3305,27.8728,27.9799,80979.0
2023-01-25,27.7754,28.1455,27.5368,27.941,289546.0
2023-01-26,28.0676,28.0676,27.6293,27.8533,87518.0
2023-01-27,26.412,28.2088,24.8245,25.1751,282322.0
2023-01-28,26.412,28.2088,24.8245,25.1751,282322.0
2023-01-29,26.412,28.2088,24.8245,25.1751,282322.0
2023-01-30,25.964,26.4071,25.122,26.0711,220497.0
2023-01-31,26.1003,27.4345,25.8081,27.3761,282679.0
2023-02-01,27.3079,27.6001,26.3146,27.3664,228993.0
2023-02-02,27.5125,28.126,27.3712,27.9799,116377.0
2023-02-03,27.902,28.535,27.902,28.3208,185609.0
2023-02-04,27.902,28.535,27.902,28.3208,185609.0
2023-02-05,27.902,28.535,27.902,28.3208,185609.0
2023-02-06,28.3987,28.4864,27.7949,28.2526,166187.0
2023-02-07,28.126,28.3403,27.8533,28.2721,253368.0
2023-02-08,28.389,28.837,28.2429,28.4864,228686.0
2023-02-09,28.4084,28.5643,27.9605,28.0481,131522.0
2023-02-10,27.9507,28.3111,27.8241,28.2429,120293.0
2023-02-11,27.9507,28.3111,27.8241,28.2429,120293.0
2023-02-12,27.9507,28.3111,27.8241,28.2429,120293.0
2023-02-13,28.1358,28.7298,28.0822,28.6714,105458.0
2023-02-14,28.6324,28.7103,28.0968,28.5448,88803.0
2023-02-15,28.2429,29.0609,28.2039,29.0123,82162.0
2023-02-16,28.6811,28.9246,28.574,28.6714,117771.0
2023-02-17,28.8467,29.0366,28.6519,29.022,164526.0
2023-02-18,28.8467,29.0366,28.6519,29.022,164526.0
2023-02-19,28.8467,29.0366,28.6519,29.022,164526.0
2023-02-20,28.8467,29.0366,28.6519,29.022,164526.0
2023-02-21,28.7785,28.9051,28.3597,28.6422,204297.0
2023-02-22,28.7201,28.9636,28.3451,28.6227,185727.0
2023-02-23,28.5837,28.9538,28.4961,28.8175,122514.0
2023-02-24,28.7298,28.8856,28.2867,28.6714,146478.0
2023-02-25,28.7298,28.8856,28.2867,28.6714,146478.0
2023-02-26,28.7298,28.8856,28.2867,28.6714,146478.0
2023-02-27,28.9051,28.9246,28.4377,28.6227,89764.0
2023-02-28,28.6811,28.7396,28.4182,28.4864,233583.0
2023-03-01,28.2916,28.574,28.2429,28.35,136962.0
2023-03-02,28.1358,28.1455,27.5709,27.902,124278.0
2023-03-03,27.941,28.4182,27.6325,28.2331,132166.0
2023-03-04,27.941,28.4182,27.6325,28.2331,132166.0
2023-03-05,27.941,28.4182,27.6325,28.2331,132166.0
2023-03-06,28.165,28.4669,27.7365,27.9312,199798.0
2023-03-07,27.7365,28.2429,27.4638,27.5514,132109.0
2023-03-08,27.454,27.454,26.8892,27.2592,91855.0
2023-03-09,27.0839,27.3907,25.8081,26.1393,238552.0
2023-03-10,25.74,26.5483,25.1654,25.8471,220067.0
2023-03-11,25.74,26.5483,25.1654,25.8471,220067.0
2023-03-12,25.74,26.5483,25.1654,25.8471,220067.0
2023-03-13,25.1556,26.4996,22.7988,25.2433,560731.0
2023-03-14,27.1617,27.6412,25.0084,25.439,335087.0
2023-03-15,24.9399,26.0753,24.3428,25.674,327151.0
2023-03-16,25.5173,27.6218,25.0769,26.8583,316802.0
2023-03-17,26.3395,26.3395,25.2237,25.488,941476.0
2023-03-18,26.3395,26.3395,25.2237,25.488,941476.0
2023-03-19,26.3395,26.3395,25.2237,25.488,941476.0
2023-03-20,25.8893,26.6332,25.1943,25.2335,203862.0
2023-03-21,25.7425,27.6316,25.6544,26.0361,187262.0
2023-03-22,25.9578,26.0459,24.979,25.0279,147369.0
2023-03-23,25.1846,25.3705,24.612,24.9203,141140.0
2023-03-24,24.5777,25.6544,24.5288,25.5761,201120.0
2023-03-25,24.5777,25.6544,24.5288,25.5761,201120.0
2023-03-26,24.5777,25.6544,24.5288,25.5761,201120.0
2023-03-27,26.0459,26.1242,25.2726,25.3118,107201.0
2023-03-28,25.1943,25.4488,24.8322,25.0965,84640.0
2023-03-29,25.1748,25.581,24.519,24.7245,119438.0
2023-03-30,24.8028,25.0084,24.0296,24.0589,312824.0
2023-03-31,24.2841,24.4113,23.7947,24.0883,247274.0
2023-04-01,24.2841,24.4113,23.7947,24.0883,247274.0
2023-04-02,24.2841,24.4113,23.7947,24.0883,247274.0
2023-04-03,24.1372,24.2973,23.3542,23.4325,159015.0
2023-04-04,23.4912,23.5989,22.4243,22.718,145607.0
2023-04-05,22.4243,22.9039,22.2169,22.7865,170458.0
2023-04-06,22.8942,23.1389,22.7767,22.8942,91549.0
2023-04-07,22.8942,23.1389,22.7767,22.8942,91549.0
2023-04-08,22.8942,23.1389,22.7767,22.8942,91549.0
2023-04-09,22.8942,23.1389,22.7767,22.8942,91549.0
2023-04-10,22.7571,23.3738,22.7473,23.1389,291034.0
2023-04-11,23.2955,23.2955,22.8061,22.8159,98232.0
2023-04-12,22.855,23.1584,22.3852,22.532,91139.0
2023-04-13,22.5809,23.2857,22.3167,22.9822,141292.0
2023-04-14,23.0703,23.1095,22.2286,22.3656,102310.0
2023-04-15,23.0703,23.1095,22.2286,22.3656,102310.0
2023-04-16,23.0703,23.1095,22.2286,22.3656,102310.0
2023-04-17,22.3558,23.0312,22.1405,22.9529,124230.0
2023-04-18,23.041,23.0459,22.1307,22.2775,94386.0
2023-04-19,22.3558,22.8256,22.2775,22.6103,170655.0
2023-04-20,22.5222,22.8452,22.1209,22.3656,164646.0
2023-04-21,22.2971,22.3754,21.9545,22.1405,240774.0
2023-04-22,22.2971,22.3754,21.9545,22.1405,240774.0
2023-04-23,22.2971,22.3754,21.9545,22.1405,240774.0
2023-04-24,22.1209,22.5663,21.8958,21.9839,140979.0
2023-04-25,21.8371,22.0769,20.8876,21.0051,167050.0
2023-04-26,20.8387,21.5336,20.7897,21.0246,111555.0
2023-04-27,21.1813,21.6413,21.1519,21.4162,101817.0
2023-04-28,21.4357,22.7767,21.3379,22.4537,197301.0
2023-04-29,21.4357,22.7767,21.3379,22.4537,197301.0
2023-04-30,21.4357,22.7767,21.3379,22.4537,197301.0
2023-05-01,22.2971,22.6495,21.514,21.7979,193501.0
2023-05-02,21.5728,21.7587,20.3493,20.5646,379384.0
2023-05-03,20.6625,21.8371,20.6625,21.4651,264008.0
2023-05-04,21.0442,21.24,19.8109,21.0638,181020.0
2023-05-05,22.1894,22.3362,21.5924,22.209,176104.0
2023-05-06,22.1894,22.3362,21.5924,22.209,176104.0
2023-05-07,22.1894,22.3362,21.5924,22.209,176104.0
2023-05-08,22.5516,22.6592,21.5826,21.6413,138914.0
2023-05-09,21.5238,22.3069,21.514,21.6021,164544.0
2023-05-10,21.9839,22.2604,21.1225,21.3085,212067.0
2023-05-11,20.9953,21.0932,20.6233,20.7114,116366.0
2023-05-12,20.8876,21.1715,20.3356,20.8778,136912.0
2023-05-13,20.8876,21.1715,20.3356,20.8778,136912.0
2023-05-14,20.8876,21.1715,20.3356,20.8778,136912.0
2023-05-15,20.7799,21.6707,20.6723,21.5336,152017.0
2023-05-16,21.5238,21.8833,21.1813,21.191,75738.0
2023-05-17,21.514,23.0801,21.4847,22.9627,193212.0
2023-05-18,23.0018,23.0508,22.395,22.9529,132017.0
2023-05-19,23.3933,23.4129,22.0818,22.3754,148724.0
2023-05-20,23.3933,23.4129,22.0818,22.3754,148724.0
2023-05-21,23.3933,23.4129,22.0818,22.3754,148724.0
2023-05-22,22.5809,23.6087,22.3999,23.55,216868.0
2023-05-23,23.4912,24.6167,23.4912,23.8534,215742.0
2023-05-24,23.5793,23.5793,22.992,23.0997,126534.0
2023-05-25,22.9627,23.1878,22.5222,22.669,101008.0
2023-05-26,23.4031,23.4227,22.5712,23.1193,82067.0
2023-05-27,23.4031,23.4227,22.5712,23.1193,82067.0
2023-05-28,23.4031,23.4227,22.5712,23.1193,82067.0
2023-05-29,23.4031,23.4227,22.5712,23.1193,82067.0
2023-05-30,22.7375,23.3052,22.6984,23.0801,73761.0
2023-05-31,22.9725,22.9725,22.1503,22.7669,335387.0
2023-06-01,22.7963,23.3738,22.3167,23.2563,109508.0
2023-06-02,23.5108,24.9399,23.4178,24.8126,208845.0
2023-06-03,23.5108,24.9399,23.4178,24.8126,208845.0
2023-06-04,23.5108,24.9399,23.4178,24.8126,208845.0
2023-06-05,24.6364,24.9399,23.5695,23.9415,138496.0
2023-06-06,23.824,25.4097,23.824,25.1748,471757.0
2023-06-07,25.4782,26.3102,25.3118,25.9284,334369.0
2023-06-08,25.7229,25.7229,24.9545,25.3509,130243.0
2023-06-09,25.2922,25.2922,24.6364,24.7049,188658.0
2023-06-10,25.2922,25.2922,24.6364,24.7049,188658.0
2023-06-11,25.2922,25.2922,24.6364,24.7049,188658.0
2023-06-12,24.7147,25.3118,24.6462,24.8811,151034.0
2023-06-13,25.0377,25.4978,24.7147,25.2726,156690.0
2023-06-14,25.1448,25.5629,24.5348,24.5742,175807.0
2023-06-15,24.4856,24.83,24.3479,24.7414,133033.0
2023-06-16,25.5874,25.5874,24.3873,24.4955,691003.0
2023-06-17,25.5874,25.5874,24.3873,24.4955,691003.0
2023-06-18,25.5874,25.5874,24.3873,24.4955,691003.0
2023-06-19,25.5874,25.5874,24.3873,24.4955,691003.0
2023-06-20,24.22,24.643,23.8757,23.9249,149807.0
2023-06-21,23.9052,24.161,23.7134,23.738,158968.0
2023-06-22,23.6495,23.7183,22.7837,22.9018,185320.0
2023-06-23,22.6657,22.9018,22.0263,22.3214,686260.0
2023-06-24,22.6657,22.9018,22.0263,22.3214,686260.0
2023-06-25,22.6657,22.9018,22.0263,22.3214,686260.0
2023-06-26,22.3804,22.892,22.2427,22.5181,142319.0
2023-06-27,22.5772,23.0149,22.3214,22.5378,115157.0
2023-06-28,22.7247,22.7247,22.1689,22.5476,92738.0
2023-06-29,22.7837,23.256,22.587,22.9215,100303.0
2023-06-30,23.2018,23.2068,22.4689,22.5181,182806.0
2023-07-01,23.2018,23.2068,22.4689,22.5181,182806.0
2023-07-02,23.2018,23.2068,22.4689,22.5181,182806.0
2023-07-03,22.5673,23.0789,22.5673,22.8329,78134.0
2023-07-04,22.5673,23.0789,22.5673,22.8329,78134.0
2023-07-05,22.7641,23.0494,22.2624,22.7247,151966.0
2023-07-06,22.4394,22.4394,21.8197,22.0656,106411.0
2023-07-07,22.0951,22.5329,22.0558,22.0951,183669.0
2023-07-08,22.0951,22.5329,22.0558,22.0951,183669.0
2023-07-09,22.0951,22.5329,22.0558,22.0951,183669.0
2023-07-10,22.0066,22.7296,21.9771,22.4296,186217.0
2023-07-11,22.5181,22.7198,22.282,22.3312,101896.0
2023-07-12,22.9018,23.0248,22.5378,22.6263,212963.0
2023-07-13,22.892,23.2092,22.6263,22.8231,185903.0
2023-07-14,22.951,23.0002,22.5575,22.8231,150140.0
2023-07-15,22.951,23.0002,22.5575,22.8231,150140.0
2023-07-16,22.951,23.0002,22.5575,22.8231,150140.0
2023-07-17,22.7247,23.3199,22.6657,23.0887,104329.0
2023-07-18,23.1281,23.8364,22.9313,23.797,126394.0
2023-07-19,23.9249,24.5939,23.7527,24.4561,123196.0
2023-07-20,24.4266,24.5939,23.9151,24.4266,106729.0
2023-07-21,24.7414,24.7414,23.8364,23.9446,164120.0
2023-07-22,24.7414,24.7414,23.8364,23.9446,164120.0
2023-07-23,24.7414,24.7414,23.8364,23.9446,164120.0
2023-07-24,23.9938,25.1448,23.9938,25.0857,147930.0
2023-07-25,25.0267,25.3464,24.1413,24.9677,154592.0
2023-07-26,25.2333,26.2712,25.2333,26.1679,171464.0
2023-07-27,26.3154,26.5614,25.6071,25.8039,250337.0
2023-07-28,25.4694,26.2416,23.6199,25.1841,170940.0
2023-07-29,25.4694,26.2416,23.6199,25.1841,170940.0
2023-07-30,25.4694,26.2416,23.6199,25.1841,170940.0
2023-07-31,25.2185,25.4399,24.1413,24.4561,217557.0
2023-08-01,24.1807,24.2692,23.4134,23.9446,169117.0
2023-08-02,23.8167,24.22,23.6199,24.1512,109553.0
2023-08-03,23.9347,24.2889,23.8265,24.1217,81662.0
2023-08-04,24.0626,24.7267,24.0626,24.3578,63633.0
2023-08-05,24.0626,24.7267,24.0626,24.3578,63633.0
2023-08-06,24.0626,24.7267,24.0626,24.3578,63633.0
2023-08-07,24.4561,24.8103,24.3685,24.7316,62432.0
2023-08-08,24.043,24.3381,23.5806,24.2299,76615.0
2023-08-09,24.1118,24.1905,23.7891,23.9249,70221.0
2023-08-10,23.9446,24.1512,23.5412,23.6199,87875.0
2023-08-11,23.4429,23.8265,23.4429,23.6003,68982.0
2023-08-12,23.4429,23.8265,23.4429,23.6003,68982.0
