,LSTR US Equity,LSTR US Equity,LSTR US Equity,LSTR US Equity,LSTR US Equity
2021-05-29,159.3,161.8382,158.1824,161.4783,215488.0
2021-05-30,159.3,161.8382,158.1824,161.4783,215488.0
2021-05-31,159.3,161.8382,158.1824,161.4783,215488.0
2021-06-01,162.0371,164.0638,159.712,160.5123,273421.0
2021-06-02,160.8343,161.6488,156.2883,156.4587,279829.0
2021-06-03,156.2693,156.7144,152.8598,153.7501,485273.0
2021-06-04,153.1345,154.5267,148.56,152.2821,320848.0
2021-06-05,153.1345,154.5267,148.56,152.2821,320848.0
2021-06-06,153.1345,154.5267,148.56,152.2821,320848.0
2021-06-07,152.6609,153.8069,150.3358,152.7556,428556.0
2021-06-08,152.6041,154.8392,151.6002,154.6972,210978.0
2021-06-09,154.8108,155.0192,152.9924,153.4091,272483.0
2021-06-10,153.6932,157.581,150.189,150.3784,315897.0
2021-06-11,150.6152,152.7604,150.6152,152.3389,229976.0
2021-06-12,150.6152,152.7604,150.6152,152.3389,229976.0
2021-06-13,150.6152,152.7604,150.6152,152.3389,229976.0
2021-06-14,153.125,153.1723,150.691,151.3445,290647.0
2021-06-15,151.5339,154.3088,151.2403,153.4659,259145.0
2021-06-16,153.2955,153.2955,150.672,151.4202,230932.0
2021-06-17,151.6665,151.8085,148.1623,149.2703,323074.0
2021-06-18,147.7645,149.0376,146.7227,146.789,325628.0
2021-06-19,147.7645,149.0376,146.7227,146.789,325628.0
2021-06-20,147.7645,149.0376,146.7227,146.789,325628.0
2021-06-21,147.6887,149.9333,146.8837,149.7249,182353.0
2021-06-22,150.0564,150.8899,148.8442,149.9333,190415.0
2021-06-23,150.5016,150.7857,148.5316,149.2609,225950.0
2021-06-24,149.4124,150.4353,147.8024,150.2648,310544.0
2021-06-25,150.6626,153.1108,149.8291,152.1021,443465.0
2021-06-26,150.6626,153.1108,149.8291,152.1021,443465.0
2021-06-27,150.6626,153.1108,149.8291,152.1021,443465.0
2021-06-28,151.7044,152.8124,149.4029,150.4163,209233.0
2021-06-29,150.4163,151.2119,148.972,150.8615,242303.0
2021-06-30,150.3311,151.1172,148.7779,149.6587,309007.0
2021-07-01,149.9807,152.2347,149.1567,151.6381,279738.0
2021-07-02,151.6191,152.3957,149.2703,149.706,249042.0
2021-07-03,151.6191,152.3957,149.2703,149.706,249042.0
2021-07-04,151.6191,152.3957,149.2703,149.706,249042.0
2021-07-05,151.6191,152.3957,149.2703,149.706,249042.0
2021-07-06,149.4219,149.7155,147.2531,148.6453,389862.0
2021-07-07,148.74,151.2971,148.74,149.6965,242079.0
2021-07-08,148.1528,149.1188,145.3778,146.8647,286133.0
2021-07-09,148.1717,149.3059,147.7171,148.74,285382.0
2021-07-10,148.1717,149.3059,147.7171,148.74,285382.0
2021-07-11,148.1717,149.3059,147.7171,148.74,285382.0
2021-07-12,147.6887,149.0525,146.9121,148.9294,333015.0
2021-07-13,148.0297,148.56,146.4296,147.5277,295910.0
2021-07-14,147.5088,150.3216,147.5088,149.5071,256550.0
2021-07-15,148.9673,150.5584,148.3043,148.5979,242322.0
2021-07-16,148.8252,149.0809,145.4252,146.9121,1138379.0
2021-07-17,148.8252,149.0809,145.4252,146.9121,1138379.0
2021-07-18,148.8252,149.0809,145.4252,146.9121,1138379.0
2021-07-19,145.7282,145.8419,142.6976,143.8341,392213.0
2021-07-20,144.4497,147.6129,143.853,145.9461,330252.0
2021-07-21,146.789,147.2152,144.2129,146.609,477330.0
2021-07-22,142.1483,143.6541,139.4491,141.4001,741705.0
2021-07-23,142.3756,145.1789,141.9683,144.4686,270686.0
2021-07-24,142.3756,145.1789,141.9683,144.4686,270686.0
2021-07-25,142.3756,145.1789,141.9683,144.4686,270686.0
2021-07-26,144.2224,145.7282,144.2224,145.3968,234859.0
2021-07-27,144.7338,146.5522,143.9193,144.9611,200501.0
2021-07-28,145.3589,145.7472,143.0669,144.5633,247164.0
2021-07-29,145.7377,147.6698,145.4062,147.3667,296254.0
2021-07-30,146.8458,149.7534,146.5143,148.6926,489342.0
2021-07-31,146.8458,149.7534,146.5143,148.6926,489342.0
2021-08-01,146.8458,149.7534,146.5143,148.6926,489342.0
2021-08-02,148.8442,150.0375,147.2246,147.2815,269785.0
2021-08-03,147.111,150.0375,146.4386,149.706,189422.0
2021-08-04,149.4124,150.9751,148.6642,149.2135,325929.0
2021-08-05,149.8197,151.0414,147.3762,148.7873,136958.0
2021-08-06,149.3185,150.3999,148.9533,149.4987,142991.0
2021-08-07,149.3185,150.3999,148.9533,149.4987,142991.0
2021-08-08,149.3185,150.3999,148.9533,149.4987,142991.0
2021-08-09,149.1477,150.1248,147.6585,148.0094,162547.0
2021-08-10,148.1043,149.4513,146.947,148.5691,227099.0
2021-08-11,148.6734,150.9596,147.9335,150.8932,268226.0
2021-08-12,151.339,152.9611,150.4616,152.7809,161105.0
2021-08-13,153.4828,154.4978,152.724,153.6061,169449.0
2021-08-14,153.4828,154.4978,152.724,153.6061,169449.0
2021-08-15,153.4828,154.4978,152.724,153.6061,169449.0
2021-08-16,153.3311,153.3311,151.3769,152.5911,203002.0
2021-08-17,151.6236,151.6758,149.0813,150.3525,182258.0
2021-08-18,151.0355,153.9832,149.4513,149.5841,289070.0
2021-08-19,148.332,149.6979,147.3928,148.0758,245626.0
2021-08-20,148.6924,150.7841,147.9715,149.6126,392312.0
2021-08-21,148.6924,150.7841,147.9715,149.6126,392312.0
2021-08-22,148.6924,150.7841,147.9715,149.6126,392312.0
2021-08-23,150.5327,154.5263,149.7264,154.3176,395482.0
2021-08-24,154.5832,155.7974,153.3548,154.9721,263545.0
2021-08-25,154.9152,157.5988,154.365,156.8598,255730.0
2021-08-26,156.6986,157.7515,155.167,157.2962,218874.0
2021-08-27,158.0361,162.817,158.0361,160.436,340929.0
2021-08-28,158.0361,162.817,158.0361,160.436,340929.0
2021-08-29,158.0361,162.817,158.0361,160.436,340929.0
2021-08-30,160.5404,163.5,160.142,163.0067,295127.0
2021-08-31,163.4431,163.6138,159.1744,159.3926,263354.0
2021-09-01,159.4021,162.9119,157.7723,161.4985,319282.0
2021-09-02,162.2858,164.3253,161.9633,163.0257,308524.0
2021-09-03,162.6937,163.4953,160.2605,160.455,210759.0
2021-09-04,162.6937,163.4953,160.2605,160.455,210759.0
2021-09-05,162.6937,163.4953,160.2605,160.455,210759.0
2021-09-06,162.6937,163.4953,160.2605,160.455,210759.0
2021-09-07,159.9902,161.1665,158.0645,158.2543,164723.0
2021-09-08,157.8748,158.112,154.8488,156.1958,272207.0
2021-09-09,155.5697,155.9871,151.7848,152.9516,268453.0
2021-09-10,153.1888,155.0053,153.0465,153.2931,268543.0
2021-09-11,153.1888,155.0053,153.0465,153.2931,268543.0
2021-09-12,153.1888,155.0053,153.0465,153.2931,268543.0
2021-09-13,154.365,154.4409,152.1927,153.018,213286.0
2021-09-14,153.2362,153.7579,150.0584,151.2252,301516.0
2021-09-15,151.6141,153.8338,151.6141,152.6006,333128.0
2021-09-16,152.6386,154.2749,151.818,153.1413,232099.0
2021-09-17,153.4259,153.4259,151.5287,151.8797,508181.0
2021-09-18,153.4259,153.4259,151.5287,151.8797,508181.0
2021-09-19,153.4259,153.4259,151.5287,151.8797,508181.0
2021-09-20,149.4892,151.2252,148.4742,150.6845,365122.0
2021-09-21,151.5097,153.2457,150.6465,152.4394,249692.0
2021-09-22,153.3785,153.701,151.69,151.8038,196078.0
2021-09-23,152.705,154.9342,152.705,154.071,310361.0
2021-09-24,153.5872,156.7697,153.5492,156.1674,187018.0
2021-09-25,153.5872,156.7697,153.5492,156.1674,187018.0
2021-09-26,153.5872,156.7697,153.5492,156.1674,187018.0
2021-09-27,156.6227,158.4724,155.8353,157.097,202572.0
2021-09-28,156.8409,158.093,152.7334,152.8378,223770.0
2021-09-29,153.0939,154.0378,150.4378,151.9651,325938.0
2021-09-30,152.4868,154.2797,149.6695,149.7074,179669.0
2021-10-01,150.3714,151.4433,146.8246,149.9066,259565.0
2021-10-02,150.3714,151.4433,146.8246,149.9066,259565.0
2021-10-03,150.3714,151.4433,146.8246,149.9066,259565.0
2021-10-04,149.7454,151.2536,148.0663,148.8252,241984.0
2021-10-05,148.958,151.192,148.2656,149.7074,221774.0
2021-10-06,148.313,150.5232,147.4877,150.3525,147441.0
2021-10-07,151.2441,152.0694,149.4134,150.305,255169.0
2021-10-08,150.7319,151.4813,146.1312,147.2316,326951.0
2021-10-09,150.7319,151.4813,146.1312,147.2316,326951.0
2021-10-10,150.7319,151.4813,146.1312,147.2316,326951.0
2021-10-11,147.0039,147.8671,146.1122,147.3739,217379.0
2021-10-12,147.5446,149.5746,146.7952,148.7778,204626.0
2021-10-13,149.6126,150.4568,147.611,147.6585,195191.0
2021-10-14,148.4932,151.9176,147.9715,151.2726,214774.0
2021-10-15,153.1603,154.384,151.7184,154.0425,283454.0
2021-10-16,153.1603,154.384,151.7184,154.0425,283454.0
2021-10-17,153.1603,154.384,151.7184,154.0425,283454.0
2021-10-18,154.0615,157.5523,154.0615,156.6037,263840.0
2021-10-19,158.1309,158.5863,156.2527,157.761,213490.0
2021-10-20,159.2503,161.1238,157.6377,160.2653,352655.0
2021-10-21,160.7965,164.4818,159.4305,162.504,330307.0
2021-10-22,163.5759,166.4549,163.5759,165.4921,285947.0
2021-10-23,163.5759,166.4549,163.5759,165.4921,285947.0
2021-10-24,163.5759,166.4549,163.5759,165.4921,285947.0
2021-10-25,166.0802,168.1007,165.3687,165.3972,228193.0
2021-10-26,166.5545,167.7497,164.9514,165.0842,243047.0
2021-10-27,164.9039,167.1616,162.466,162.5229,243980.0
2021-10-28,163.5854,166.7632,158.8424,164.6004,200585.0
2021-10-29,163.2913,167.0762,162.4281,166.7727,242046.0
2021-10-30,163.2913,167.0762,162.4281,166.7727,242046.0
2021-10-31,163.2913,167.0762,162.4281,166.7727,242046.0
2021-11-01,167.5695,171.1172,166.7157,170.6904,301018.0
2021-11-02,171.3069,173.7069,170.0833,170.3773,282942.0
2021-11-03,169.5995,173.2231,168.594,172.1038,306673.0
2021-11-04,172.6919,177.7669,171.9899,176.4294,494654.0
2021-11-05,178.004,178.9289,166.4691,166.8106,462580.0
2021-11-06,178.004,178.9289,166.4691,166.8106,462580.0
2021-11-07,178.004,178.9289,166.4691,166.8106,462580.0
2021-11-08,167.4091,168.6726,166.1552,167.5896,239517.0
2021-11-09,167.4091,168.7486,166.9721,168.1596,116236.0
2021-11-10,167.1336,175.3459,164.4035,166.1267,227089.0
2021-11-11,166.9532,168.7391,165.7752,168.5776,149348.0
2021-11-12,169.366,172.8903,169.2045,170.5724,205747.0
2021-11-13,169.366,172.8903,169.2045,170.5724,205747.0
2021-11-14,169.366,172.8903,169.2045,170.5724,205747.0
2021-11-15,170.2352,171.6934,169.6178,170.6009,127133.0
2021-11-16,170.6959,172.5246,170.4965,170.7529,150820.0
2021-11-17,171.0284,171.0284,165.8892,167.6561,302969.0
2021-11-18,167.6656,167.6656,161.8329,163.4573,497846.0
2021-11-19,163.5238,165.1055,161.567,163.5143,379143.0
2021-11-20,163.5238,165.1055,161.567,163.5143,379143.0
2021-11-21,163.5238,165.1055,161.567,163.5143,379143.0
2021-11-22,164.7683,167.5991,164.3788,165.0628,283452.0
2021-11-23,164.6163,166.8297,164.0368,166.4687,242219.0
2021-11-24,165.6802,166.9532,165.5187,166.1362,233803.0
2021-11-25,165.6802,166.9532,165.5187,166.1362,233803.0
2021-11-26,162.5169,164.317,161.1965,161.7189,164403.0
2021-11-27,162.5169,164.317,161.1965,161.7189,164403.0
2021-11-28,162.5169,164.317,161.1965,161.7189,164403.0
2021-11-29,163.4953,165.0723,161.7854,163.7138,229116.0
2021-11-30,162.4124,162.4457,158.3561,160.1135,429935.0
2021-12-01,164.0273,165.0153,159.0591,159.2586,349923.0
2021-12-02,159.1256,160.8957,158.4606,159.4961,300089.0
2021-12-03,160.4745,164.4073,157.3112,159.5911,197501.0
2021-12-04,160.4745,164.4073,157.3112,159.5911,197501.0
2021-12-05,160.4745,164.4073,157.3112,159.5911,197501.0
2021-12-06,160.332,164.6068,159.3441,163.3814,326187.0
2021-12-07,165.0248,167.8271,163.7518,164.2268,225522.0
2021-12-08,164.3693,165.6422,160.731,163.3149,233642.0
2021-12-09,165.6707,169.461,162.4504,167.0956,311255.0
2021-12-10,167.9601,169.936,166.9057,168.0361,263288.0
2021-12-11,167.9601,169.936,166.9057,168.0361,263288.0
2021-12-12,167.9601,169.936,166.9057,168.0361,263288.0
2021-12-13,168.1976,171.7599,165.0818,170.164,381525.0
2021-12-14,169.1,171.2184,165.8892,167.4471,241611.0
2021-12-15,167.8081,168.7011,165.5092,167.2096,319311.0
2021-12-16,168.1026,168.891,165.3477,165.7372,231258.0
2021-12-17,165.6897,165.7752,160.731,161.8139,548965.0
2021-12-18,165.6897,165.7752,160.731,161.8139,548965.0
2021-12-19,165.6897,165.7752,160.731,161.8139,548965.0
2021-12-20,160.7025,161.434,157.5012,159.3821,288633.0
2021-12-21,159.1731,163.1914,158.5081,162.7354,263903.0
2021-12-22,162.8589,163.9988,160.4745,161.2155,200021.0
2021-12-23,161.6239,164.2268,161.358,163.6188,156001.0
2021-12-24,161.6239,164.2268,161.358,163.6188,156001.0
2021-12-25,161.6239,164.2268,161.358,163.6188,156001.0
2021-12-26,161.6239,164.2268,161.358,163.6188,156001.0
2021-12-27,164.1223,167.2191,163.7613,167.1051,174757.0
2021-12-28,167.7226,169.2995,167.3616,168.8435,127571.0
2021-12-29,169.575,171.4749,169.214,171.1899,167393.0
2021-12-30,171.2184,171.9214,169.195,169.404,139621.0
2021-12-31,169.404,171.0854,168.5776,170.0595,105097.0
2022-01-01,169.404,171.0854,168.5776,170.0595,105097.0
2022-01-02,169.404,171.0854,168.5776,170.0595,105097.0
2022-01-03,171.1519,171.9309,167.1906,169.2235,282003.0
2022-01-04,169.423,172.1969,169.0763,171.3514,228488.0
2022-01-05,172.7858,172.8903,169.879,170.3635,490826.0
2022-01-06,163.7541,169.6141,162.3612,163.0432,495870.0
2022-01-07,163.3026,163.3026,158.1823,160.8241,306179.0
2022-01-08,163.3026,163.3026,158.1823,160.8241,306179.0
2022-01-09,163.3026,163.3026,158.1823,160.8241,306179.0
2022-01-10,159.9403,162.3035,156.3955,158.9796,278204.0
2022-01-11,158.6338,160.8817,155.6558,160.6128,218189.0
2022-01-12,161.3236,163.8214,160.3726,160.6224,222199.0
2022-01-13,160.949,162.5341,159.8827,160.4591,156756.0
2022-01-14,159.6521,160.6896,156.7797,160.68,316219.0
2022-01-15,159.6521,160.6896,156.7797,160.68,316219.0
2022-01-16,159.6521,160.6896,156.7797,160.68,316219.0
2022-01-17,159.6521,160.6896,156.7797,160.68,316219.0
2022-01-18,158.922,161.4216,157.5579,160.1805,230325.0
2022-01-19,160.0652,162.5437,159.0037,162.3131,454904.0
2022-01-20,163.3506,166.1173,161.4485,161.5638,949089.0
2022-01-21,160.5263,161.4485,156.2802,156.4723,340413.0
2022-01-22,160.5263,161.4485,156.2802,156.4723,340413.0
2022-01-23,160.5263,161.4485,156.2802,156.4723,340413.0
2022-01-24,155.2715,162.4092,154.3877,162.0345,380083.0
2022-01-25,160.3726,161.6407,155.7134,156.3378,393670.0
2022-01-26,157.9229,159.0709,149.5075,151.3616,486182.0
2022-01-27,149.7765,153.5423,144.2719,145.2422,463850.0
2022-01-28,145.2806,149.9879,142.8021,149.7861,599806.0
2022-01-29,145.2806,149.9879,142.8021,149.7861,599806.0
2022-01-30,145.2806,149.9879,142.8021,149.7861,599806.0
2022-01-31,148.8735,153.8017,148.6429,153.7056,445115.0
2022-02-01,154.0034,156.5203,152.1878,154.0515,417841.0
2022-02-02,153.8497,156.6356,152.9035,156.4147,464796.0
2022-02-03,155.8671,157.3465,152.793,152.9851,388386.0
2022-02-04,151.9476,153.1292,147.5766,148.9023,396538.0
2022-02-05,151.9476,153.1292,147.5766,148.9023,396538.0
2022-02-06,151.9476,153.1292,147.5766,148.9023,396538.0
2022-02-07,149.594,150.3097,145.6649,147.4709,284152.0
2022-02-08,147.7399,151.2175,147.7399,149.5171,360056.0
2022-02-09,150.9197,154.9497,150.0359,153.696,346570.0
2022-02-10,151.4,153.8305,150.3673,151.3808,294012.0
2022-02-11,152.112,152.6508,147.9746,149.2254,246196.0
2022-02-12,152.112,152.6508,147.9746,149.2254,246196.0
2022-02-13,152.112,152.6508,147.9746,149.2254,246196.0
2022-02-14,149.3986,150.9862,147.9361,149.3024,318326.0
2022-02-15,151.0247,152.2467,147.7822,148.4942,424945.0
2022-02-16,148.0804,148.9127,145.0111,148.5423,360856.0
2022-02-17,147.5801,149.822,146.6372,147.609,305867.0
2022-02-18,148.2536,149.4371,147.1279,147.378,273999.0
2022-02-19,148.2536,149.4371,147.1279,147.378,273999.0
2022-02-20,148.2536,149.4371,147.1279,147.378,273999.0
2022-02-21,148.2536,149.4371,147.1279,147.378,273999.0
2022-02-22,146.0406,148.7155,144.809,145.2228,383508.0
2022-02-23,145.3478,147.722,144.376,144.5204,315728.0
2022-02-24,142.4228,148.9945,142.2207,148.5615,380548.0
2022-02-25,148.2055,152.4584,148.0901,151.3423,253043.0
2022-02-26,148.2055,152.4584,148.0901,151.3423,253043.0
2022-02-27,148.2055,152.4584,148.0901,151.3423,253043.0
2022-02-28,148.1767,150.6206,144.3279,148.5712,586705.0
2022-03-01,149.8701,151.1017,146.2523,148.8502,441354.0
2022-03-02,149.466,151.8618,149.2447,149.7643,451842.0
2022-03-03,150.4089,151.7464,148.1286,149.8797,269434.0
2022-03-04,149.4083,150.9814,147.2626,150.6687,316089.0
2022-03-05,149.4083,150.9814,147.2626,150.6687,316089.0
2022-03-06,149.4083,150.9814,147.2626,150.6687,316089.0
2022-03-07,149.7065,149.7643,147.2722,147.3299,316592.0
2022-03-08,147.5128,148.6289,142.5094,144.607,374248.0
2022-03-09,147.3684,149.0811,145.598,148.4461,206436.0
2022-03-10,147.099,149.2158,146.0358,148.3114,226329.0
2022-03-11,151.4,151.4,145.9829,146.0791,302950.0
2022-03-12,151.4,151.4,145.9829,146.0791,302950.0
2022-03-13,151.4,151.4,145.9829,146.0791,302950.0
2022-03-14,146.8873,150.4377,143.8468,144.8283,265963.0
2022-03-15,145.9251,148.2248,145.2805,147.3396,237350.0
2022-03-16,147.888,152.9106,147.888,152.6508,279102.0
2022-03-17,151.6694,155.8669,150.7553,155.5663,286069.0
2022-03-18,156.4803,156.6439,152.7952,155.7779,393456.0
2022-03-19,156.4803,156.6439,152.7952,155.7779,393456.0
2022-03-20,156.4803,156.6439,152.7952,155.7779,393456.0
2022-03-21,154.5944,156.4418,152.189,152.9395,187605.0
2022-03-22,152.9106,154.1711,152.0928,153.3051,160530.0
2022-03-23,152.4776,152.4776,149.1773,149.466,154893.0
2022-03-24,150.0048,150.9766,146.4159,147.1086,190149.0
2022-03-25,147.4839,148.8213,144.5637,148.1767,202075.0
2022-03-26,147.4839,148.8213,144.5637,148.1767,202075.0
2022-03-27,147.4839,148.8213,144.5637,148.1767,202075.0
2022-03-28,147.9746,149.2062,146.9354,148.9175,159994.0
2022-03-29,149.9182,150.9381,148.5904,149.8605,166861.0
2022-03-30,149.8316,150.457,148.6674,149.4467,213611.0
2022-03-31,148.9175,149.4179,144.097,145.1265,209760.0
2022-04-01,145.6654,146.6372,133.8593,134.5329,899364.0
2022-04-02,145.6654,146.6372,133.8593,134.5329,899364.0
2022-04-03,145.6654,146.6372,133.8593,134.5329,899364.0
2022-04-04,134.7927,137.5926,134.3597,137.2462,508586.0
2022-04-05,137.583,139.9211,134.0903,135.6875,624108.0
2022-04-06,136.4091,138.4682,133.9892,136.8902,728316.0
2022-04-07,136.0243,140.306,136.0243,139.3919,517532.0
2022-04-08,139.1706,141.0372,135.5335,138.0737,568268.0
2022-04-09,139.1706,141.0372,135.5335,138.0737,568268.0
2022-04-10,139.1706,141.0372,135.5335,138.0737,568268.0
2022-04-11,138.0448,139.1995,136.8084,137.9005,344071.0
2022-04-12,138.449,140.8689,137.7562,137.9005,478455.0
2022-04-13,138.449,141.9802,137.6754,140.0173,426338.0
2022-04-14,138.8723,140.7197,137.0634,139.238,432026.0
2022-04-15,138.8723,140.7197,137.0634,139.238,432026.0
2022-04-16,138.8723,140.7197,137.0634,139.238,432026.0
2022-04-17,138.8723,140.7197,137.0634,139.238,432026.0
2022-04-18,138.7184,139.7479,135.9569,138.4009,385206.0
2022-04-19,138.8723,142.8173,138.651,142.2207,389777.0
2022-04-20,143.943,144.9533,141.0372,143.6736,407546.0
2022-04-21,146.5602,150.2838,144.8186,149.0811,664331.0
2022-04-22,149.9759,151.2653,146.9643,147.1375,475048.0
2022-04-23,149.9759,151.2653,146.9643,147.1375,475048.0
2022-04-24,149.9759,151.2653,146.9643,147.1375,475048.0
2022-04-25,147.2433,150.8996,144.5396,150.6687,436011.0
2022-04-26,149.9856,152.622,147.0605,147.1567,373598.0
2022-04-27,147.3107,150.3608,147.2915,147.7918,348258.0
2022-04-28,149.2639,151.9003,148.0131,151.3134,241455.0
2022-04-29,150.2454,152.5017,148.6549,149.0426,385136.0
2022-04-30,150.2454,152.5017,148.6549,149.0426,385136.0
2022-05-01,150.2454,152.5017,148.6549,149.0426,385136.0
2022-05-02,149.6392,150.9862,144.5781,146.5409,490775.0
2022-05-03,147.4262,150.7649,145.8001,150.0048,359398.0
2022-05-04,150.506,154.332,149.8025,154.0911,363500.0
2022-05-05,153.1081,153.4936,149.7158,151.0072,322372.0
2022-05-06,150.959,150.959,148.1931,149.4266,351229.0
2022-05-07,150.959,150.959,148.1931,149.4266,351229.0
2022-05-08,150.959,150.959,148.1931,149.4266,351229.0
2022-05-09,147.5184,152.1347,146.9306,150.8626,381394.0
2022-05-10,152.0384,155.1657,147.9329,150.1687,360505.0
2022-05-11,149.6965,151.8263,147.1474,147.9618,262943.0
2022-05-12,146.9017,151.9709,146.4102,151.0457,466633.0
2022-05-13,151.3059,154.9103,149.523,150.0049,382413.0
2022-05-14,151.3059,154.9103,149.523,150.0049,382413.0
2022-05-15,151.3059,154.9103,149.523,150.0049,382413.0
2022-05-16,150.0049,150.8433,145.9255,146.5836,324025.0
2022-05-17,147.8365,149.4074,145.485,149.3592,370261.0
2022-05-18,148.6557,148.8869,136.2717,136.8307,558699.0
2022-05-19,136.0789,140.6567,134.3828,137.2547,484450.0
2022-05-20,138.5943,140.5892,136.9752,140.3676,465348.0
2022-05-21,138.5943,140.5892,136.9752,140.3676,465348.0
2022-05-22,138.5943,140.5892,136.9752,140.3676,465348.0
2022-05-23,141.1289,143.0275,140.484,142.3721,264566.0
2022-05-24,142.2372,142.8636,140.3579,142.4299,275427.0
2022-05-25,141.871,147.345,141.871,146.0825,279027.0
2022-05-26,145.9765,149.5808,145.9765,148.8195,314910.0
2022-05-27,149.5037,151.5767,146.5644,147.3739,229402.0
2022-05-28,149.5037,151.5767,146.5644,147.3739,229402.0
2022-05-29,149.5037,151.5767,146.5644,147.3739,229402.0
2022-05-30,149.5037,151.5767,146.5644,147.3739,229402.0
2022-05-31,146.1981,146.9932,143.0756,145.9379,263726.0
2022-06-01,145.4753,146.9498,144.2273,144.4152,191598.0
2022-06-02,144.7622,148.2172,144.5887,147.1811,227820.0
2022-06-03,146.7186,148.8147,145.7548,147.5377,157146.0
2022-06-04,146.7186,148.8147,145.7548,147.5377,157146.0
2022-06-05,146.7186,148.8147,145.7548,147.5377,157146.0
2022-06-06,148.1352,149.6097,146.9498,149.2821,141924.0
2022-06-07,146.4294,147.769,143.1817,146.1596,222232.0
2022-06-08,145.0995,145.2633,141.4084,141.9481,210531.0
2022-06-09,141.3313,143.5671,141.0904,141.5433,208412.0
2022-06-10,140.7049,142.8733,139.0858,140.0206,303168.0
2022-06-11,140.7049,142.8733,139.0858,140.0206,303168.0
2022-06-12,140.7049,142.8733,139.0858,140.0206,303168.0
2022-06-13,137.0909,141.0036,136.9463,138.1895,361001.0
2022-06-14,139.5195,143.3166,138.5654,139.5195,278553.0
2022-06-15,140.117,143.1913,139.8857,141.3602,289969.0
2022-06-16,138.681,139.5677,136.1271,136.8788,338807.0
2022-06-17,137.2065,137.8137,132.7689,133.4383,534597.0
2022-06-18,137.2065,137.8137,132.7689,133.4383,534597.0
2022-06-19,137.2065,137.8137,132.7689,133.4383,534597.0
2022-06-20,137.2065,137.8137,132.7689,133.4383,534597.0
2022-06-21,134.5755,139.1725,132.1758,138.8545,404684.0
2022-06-22,137.7462,137.7462,135.0767,136.0693,209686.0
2022-06-23,137.033,138.8159,135.626,138.6907,237932.0
2022-06-24,139.9242,144.2225,139.9242,142.6034,543983.0
2022-06-25,139.9242,144.2225,139.9242,142.6034,543983.0
2022-06-26,139.9242,144.2225,139.9242,142.6034,543983.0
2022-06-27,143.3166,144.714,142.2661,142.6902,225324.0
2022-06-28,144.0201,145.3019,139.1051,139.3171,278273.0
2022-06-29,140.2037,141.7361,137.0716,139.7411,160065.0
2022-06-30,138.5557,141.1578,136.927,140.1459,216094.0
2022-07-01,138.893,142.0252,137.4812,141.5819,198094.0
2022-07-02,138.893,142.0252,137.4812,141.5819,198094.0
2022-07-03,138.893,142.0252,137.4812,141.5819,198094.0
2022-07-04,138.893,142.0252,137.4812,141.5819,198094.0
2022-07-05,140.7338,141.3409,136.9608,138.8641,246879.0
2022-07-06,139.5387,140.9747,137.0812,140.0495,281643.0
2022-07-07,140.8687,142.454,140.3097,141.2735,157477.0
2022-07-08,141.7071,142.9214,139.3846,140.541,189437.0
2022-07-09,141.7071,142.9214,139.3846,140.541,189437.0
2022-07-10,141.7071,142.9214,139.3846,140.541,189437.0
2022-07-11,139.9821,143.0082,137.6219,141.9384,204835.0
2022-07-12,142.536,143.2486,138.9509,140.3868,227136.0
2022-07-13,139.3364,140.3868,137.4474,138.3341,205336.0
2022-07-14,137.2258,138.2639,135.9633,137.8715,177331.0
2022-07-15,138.9605,140.2712,138.6232,139.2014,221925.0
2022-07-16,138.9605,140.2712,138.6232,139.2014,221925.0
2022-07-17,138.9605,140.2712,138.6232,139.2014,221925.0
2022-07-18,139.8953,141.8565,138.787,139.7604,346871.0
2022-07-19,141.3698,148.4436,140.1652,148.3376,494784.0
2022-07-20,148.0581,151.3637,147.6245,150.5831,621171.0
2022-07-21,150.5831,150.5831,141.8421,147.1619,580627.0
2022-07-22,146.256,146.8149,142.9455,143.8177,329118.0
2022-07-23,146.256,146.8149,142.9455,143.8177,329118.0
2022-07-24,146.256,146.8149,142.9455,143.8177,329118.0
2022-07-25,144.2128,144.8489,142.1264,142.7769,273442.0
2022-07-26,141.6879,142.9889,139.3171,140.3483,279600.0
2022-07-27,140.3483,143.7647,138.7003,142.9311,228777.0
2022-07-28,142.6902,149.3688,142.507,149.2917,277897.0
2022-07-29,149.629,152.1636,149.1086,150.9011,284970.0
2022-07-30,149.629,152.1636,149.1086,150.9011,284970.0
2022-07-31,149.629,152.1636,149.1086,150.9011,284970.0
2022-08-01,149.6579,150.9975,148.2316,149.4555,261586.0
2022-08-02,148.8098,148.8098,145.4753,146.4391,240885.0
2022-08-03,146.8535,148.1111,146.0054,147.0269,236738.0
2022-08-04,147.2101,148.5015,146.0825,146.6993,187774.0
2022-08-05,145.7144,148.9106,145.6564,148.6016,168923.0
2022-08-06,145.7144,148.9106,145.6564,148.6016,168923.0
2022-08-07,145.7144,148.9106,145.6564,148.6016,168923.0
2022-08-08,149.9825,150.755,148.196,149.519,224270.0
2022-08-09,149.2969,149.7217,146.2648,147.1049,222842.0
2022-08-10,149.0748,152.0393,148.4278,149.8859,315186.0
2022-08-11,151.2281,153.7871,149.9197,152.0682,210347.0
2022-08-12,152.2807,152.9952,145.5985,152.1165,156209.0
2022-08-13,152.2807,152.9952,145.5985,152.1165,156209.0
