,WD US Equity,WD US Equity,WD US Equity,WD US Equity,WD US Equity
2021-05-30,93.985,94.7172,92.6874,94.1147,84832.0
2021-05-31,93.985,94.7172,92.6874,94.1147,84832.0
2021-06-01,94.6709,95.5143,92.6966,94.3557,134629.0
2021-06-02,95.1806,95.1806,92.0756,92.4278,115867.0
2021-06-03,92.1498,92.5947,90.1477,92.2888,99370.0
2021-06-04,92.6874,94.0499,91.881,93.5308,109832.0
2021-06-05,92.6874,94.0499,91.881,93.5308,109832.0
2021-06-06,92.6874,94.0499,91.881,93.5308,109832.0
2021-06-07,94.3372,94.5318,92.78,94.0684,79171.0
2021-06-08,93.5493,95.9963,93.4474,95.6997,113448.0
2021-06-09,95.987,96.1631,94.6384,94.7172,96172.0
2021-06-10,95.8295,96.2773,92.4556,92.5298,101833.0
2021-06-11,93.4474,93.9016,92.6039,93.503,90762.0
2021-06-12,93.4474,93.9016,92.6039,93.503,90762.0
2021-06-13,93.4474,93.9016,92.6039,93.503,90762.0
2021-06-14,93.503,95.3846,93.503,95.1992,159533.0
2021-06-15,96.1631,100.0931,96.0241,98.3784,178563.0
2021-06-16,97.2198,99.0272,97.1827,98.3876,102870.0
2021-06-17,98.9159,98.9159,96.5802,97.3588,132350.0
2021-06-18,95.9685,97.0344,95.1899,95.746,334021.0
2021-06-19,95.9685,97.0344,95.1899,95.746,334021.0
2021-06-20,95.9685,97.0344,95.1899,95.746,334021.0
2021-06-21,95.987,98.4803,95.7275,98.0539,105764.0
2021-06-22,98.0818,99.0457,96.2465,98.675,97940.0
2021-06-23,98.9901,100.0653,97.8778,99.4535,145695.0
2021-06-24,100.6585,101.0756,99.4535,100.3897,125373.0
2021-06-25,101.3073,101.3073,99.296,99.333,322334.0
2021-06-26,101.3073,101.3073,99.296,99.333,322334.0
2021-06-27,101.3073,101.3073,99.296,99.333,322334.0
2021-06-28,99.0642,99.3608,95.9592,96.9788,150054.0
2021-06-29,97.5534,98.332,96.2929,97.1456,77282.0
2021-06-30,96.4227,97.7527,96.4227,96.7471,98420.0
2021-07-01,97.0437,97.2522,95.7182,96.8212,119864.0
2021-07-02,96.5802,96.5802,95.4958,95.5143,86648.0
2021-07-03,96.5802,96.5802,95.4958,95.5143,86648.0
2021-07-04,96.5802,96.5802,95.4958,95.5143,86648.0
2021-07-05,96.5802,96.5802,95.4958,95.5143,86648.0
2021-07-06,94.9211,95.0509,92.3259,92.9005,97964.0
2021-07-07,92.4371,94.1518,91.5863,92.6874,115547.0
2021-07-08,90.8707,92.3908,89.5452,90.3424,117450.0
2021-07-09,91.6585,93.9016,90.8429,93.7996,126835.0
2021-07-10,91.6585,93.9016,90.8429,93.7996,126835.0
2021-07-11,91.6585,93.9016,90.8429,93.7996,126835.0
2021-07-12,92.7244,94.6894,92.2517,93.9942,93342.0
2021-07-13,93.4288,93.4288,90.9726,91.2136,96408.0
2021-07-14,92.3166,93.3362,90.917,91.3063,140266.0
2021-07-15,91.0653,93.8737,91.019,93.1137,114057.0
2021-07-16,94.1796,94.6327,92.5483,93.2342,135948.0
2021-07-17,94.1796,94.6327,92.5483,93.2342,135948.0
2021-07-18,94.1796,94.6327,92.5483,93.2342,135948.0
2021-07-19,91.8532,92.02,90.5648,90.9726,193180.0
2021-07-20,91.4083,95.848,91.4083,94.1147,161211.0
2021-07-21,94.7357,96.5061,94.7357,95.8202,80999.0
2021-07-22,95.8202,95.8202,92.4927,93.123,54793.0
2021-07-23,94.3186,94.8779,93.2898,94.606,66476.0
2021-07-24,94.3186,94.8779,93.2898,94.606,66476.0
2021-07-25,94.3186,94.8779,93.2898,94.606,66476.0
2021-07-26,95.4402,96.1168,94.2538,94.8284,64524.0
2021-07-27,93.8552,94.4484,92.502,94.0869,89348.0
2021-07-28,94.9582,96.5339,93.1369,95.7553,93638.0
2021-07-29,96.951,98.2022,96.8676,96.9139,62768.0
2021-07-30,96.4227,97.9798,95.5236,95.9129,91714.0
2021-07-31,96.4227,97.9798,95.5236,95.9129,91714.0
2021-08-01,96.4227,97.9798,95.5236,95.9129,91714.0
2021-08-02,96.0982,98.8696,94.2769,94.5782,99418.0
2021-08-03,94.4855,94.6616,92.9191,94.3928,130200.0
2021-08-04,93.2805,95.9778,93.1601,94.9582,100949.0
2021-08-05,95.1621,96.4227,93.6142,95.7924,133705.0
2021-08-06,97.2568,98.0632,95.987,95.987,117305.0
2021-08-07,97.2568,98.0632,95.987,95.987,117305.0
2021-08-08,97.2568,98.0632,95.987,95.987,117305.0
2021-08-09,95.8016,96.0273,93.401,93.4103,88275.0
2021-08-10,92.8913,95.0509,92.0107,94.8655,99383.0
2021-08-11,94.7635,95.1714,93.5679,95.0694,64030.0
2021-08-12,94.4762,94.5411,92.7533,93.1044,79294.0
2021-08-13,93.4845,93.7023,92.9098,93.401,51029.0
2021-08-14,93.4845,93.7023,92.9098,93.401,51029.0
2021-08-15,93.4845,93.7023,92.9098,93.401,51029.0
2021-08-16,92.2146,93.4381,91.4546,92.641,85221.0
2021-08-17,91.4917,92.0942,90.537,91.7883,94779.0
2021-08-18,91.5461,92.2634,90.8288,91.1734,92670.0
2021-08-19,90.363,90.866,89.0588,90.4189,126112.0
2021-08-20,90.0649,92.9341,90.0556,92.7012,111080.0
2021-08-21,90.0649,92.9341,90.0556,92.7012,111080.0
2021-08-22,90.0649,92.9341,90.0556,92.7012,111080.0
2021-08-23,92.9341,94.2476,92.6453,93.8005,124408.0
2021-08-24,93.8005,94.3315,92.3007,92.3752,77646.0
2021-08-25,92.664,94.8625,92.664,94.3501,74254.0
2021-08-26,94.5085,95.2538,92.7012,92.99,81179.0
2021-08-27,93.6328,96.0829,93.6328,95.9338,155103.0
2021-08-28,93.6328,96.0829,93.6328,95.9338,155103.0
2021-08-29,93.6328,96.0829,93.6328,95.9338,155103.0
2021-08-30,95.9524,95.9524,94.4759,95.0395,79792.0
2021-08-31,95.5798,104.3366,95.2858,103.4516,290610.0
2021-09-01,103.256,104.141,101.0761,102.6412,190343.0
2021-09-02,102.5946,105.6551,101.8679,105.0353,182531.0
2021-09-03,104.3646,104.3646,102.7297,103.5168,120658.0
2021-09-04,104.3646,104.3646,102.7297,103.5168,120658.0
2021-09-05,104.3646,104.3646,102.7297,103.5168,120658.0
2021-09-06,104.3646,104.3646,102.7297,103.5168,120658.0
2021-09-07,103.3585,105.0493,102.5573,103.3957,134928.0
2021-09-08,103.0976,105.7247,102.8379,104.2621,183020.0
2021-09-09,104.5323,105.0353,102.6738,104.0478,121412.0
2021-09-10,104.5509,104.5509,102.2685,103.4516,142497.0
2021-09-11,104.5509,104.5509,102.2685,103.4516,142497.0
2021-09-12,104.5509,104.5509,102.2685,103.4516,142497.0
2021-09-13,103.4609,104.5136,101.9052,104.3366,162293.0
2021-09-14,104.3366,104.3366,102.5881,103.2001,132086.0
2021-09-15,103.4051,106.5724,102.548,106.2277,201586.0
2021-09-16,107.0848,107.3084,104.8083,106.1625,145416.0
2021-09-17,107.0568,107.6158,103.1908,104.2621,612052.0
2021-09-18,107.0568,107.6158,103.1908,104.2621,612052.0
2021-09-19,107.0568,107.6158,103.1908,104.2621,612052.0
2021-09-20,102.0263,102.0263,99.4738,101.0854,181203.0
2021-09-21,102.1474,102.2872,99.9862,101.0947,99018.0
2021-09-22,101.7748,104.2621,101.6024,103.5075,117036.0
2021-09-23,104.6254,106.6372,103.964,105.4825,93560.0
2021-09-24,105.5011,106.3674,104.5229,104.5788,98773.0
2021-09-25,105.5011,106.3674,104.5229,104.5788,98773.0
2021-09-26,105.5011,106.3674,104.5229,104.5788,98773.0
2021-09-27,105.0074,108.715,104.9422,107.3829,102233.0
2021-09-28,107.5226,107.8207,103.6286,103.9174,109689.0
2021-09-29,104.7931,104.7931,102.0822,103.8149,98158.0
2021-09-30,104.3366,107.1034,104.3366,105.734,151188.0
2021-10-01,105.4079,109.5441,104.821,108.2865,170826.0
2021-10-02,105.4079,109.5441,104.821,108.2865,170826.0
2021-10-03,105.4079,109.5441,104.821,108.2865,170826.0
2021-10-04,107.5971,109.4603,107.5785,108.3145,86075.0
2021-10-05,108.9107,111.2862,107.8953,110.9601,136853.0
2021-10-06,109.5721,110.6527,108.0629,110.4571,99045.0
2021-10-07,112.1712,113.8201,110.6892,111.1092,140697.0
2021-10-08,111.1092,111.9662,110.3546,111.1465,54481.0
2021-10-09,111.1092,111.9662,110.3546,111.1465,54481.0
2021-10-10,111.1092,111.9662,110.3546,111.1465,54481.0
2021-10-11,111.575,112.6649,110.7086,111.2862,98423.0
2021-10-12,111.4539,116.2236,110.7645,115.5621,187730.0
2021-10-13,115.441,117.2669,113.8946,116.6521,129143.0
2021-10-14,117.9097,119.6424,116.6707,119.5772,94697.0
2021-10-15,121.3565,121.4311,117.6954,117.6954,92940.0
2021-10-16,121.3565,121.4311,117.6954,117.6954,92940.0
2021-10-17,121.3565,121.4311,117.6954,117.6954,92940.0
2021-10-18,117.6302,118.9065,117.1551,117.3508,78025.0
2021-10-19,118.1799,118.2451,117.0527,117.6489,57500.0
2021-10-20,117.593,119.0555,116.7359,118.4314,84409.0
2021-10-21,119.3071,119.7356,116.8011,117.1458,115191.0
2021-10-22,117.1924,118.6363,116.4471,117.9283,84770.0
2021-10-23,117.1924,118.6363,116.4471,117.9283,84770.0
2021-10-24,117.1924,118.6363,116.4471,117.9283,84770.0
2021-10-25,119.0835,120.0244,117.4439,120.0151,122794.0
2021-10-26,120.0616,121.105,119.4561,120.0523,131441.0
2021-10-27,119.4468,120.8208,118.6457,119.5772,204624.0
2021-10-28,119.9405,121.664,119.5192,121.1702,107968.0
2021-10-29,121.3379,122.903,120.4343,121.1702,77686.0
2021-10-30,121.3379,122.903,120.4343,121.1702,77686.0
2021-10-31,121.3379,122.903,120.4343,121.1702,77686.0
2021-11-01,122.0366,123.434,121.664,122.018,106313.0
2021-11-02,122.0366,122.0366,120.2666,120.8349,63981.0
2021-11-03,120.1734,125.2319,120.043,124.9058,225966.0
2021-11-04,128.5576,134.0633,126.5361,134.0167,212416.0
2021-11-05,135.4327,137.7523,134.6688,135.5351,157338.0
2021-11-06,135.4327,137.7523,134.6688,135.5351,157338.0
2021-11-07,135.4327,137.7523,134.6688,135.5351,157338.0
2021-11-08,137.3797,139.5502,136.6111,137.6964,145926.0
2021-11-09,137.7523,139.4291,137.4262,137.7802,86608.0
2021-11-10,137.5939,139.3853,137.4076,137.6778,96986.0
2021-11-11,138.0131,138.9446,137.2307,138.5907,56524.0
2021-11-12,139.5689,139.6015,136.3549,138.1995,66128.0
2021-11-13,139.5689,139.6015,136.3549,138.1995,66128.0
2021-11-14,139.5689,139.6015,136.3549,138.1995,66128.0
2021-11-15,139.1497,139.1497,137.3424,138.0318,76914.0
2021-11-16,138.069,139.7459,137.6498,138.2181,91939.0
2021-11-17,137.2213,138.3811,135.3861,137.361,80827.0
2021-11-18,137.0993,141.1,136.7576,141.0907,113565.0
2021-11-19,139.511,144.0164,139.466,141.7076,108454.0
2021-11-20,139.511,144.0164,139.466,141.7076,108454.0
2021-11-21,139.511,144.0164,139.466,141.7076,108454.0
2021-11-22,142.633,146.5403,142.633,143.7921,111043.0
2021-11-23,144.1753,145.512,142.3993,144.7923,99046.0
2021-11-24,143.6893,144.8857,142.3713,143.035,99500.0
2021-11-25,143.6893,144.8857,142.3713,143.035,99500.0
2021-11-26,140.0344,141.0206,134.2717,135.4261,115400.0
2021-11-27,140.0344,141.0206,134.2717,135.4261,115400.0
2021-11-28,140.0344,141.0206,134.2717,135.4261,115400.0
2021-11-29,138.3145,138.9221,134.3138,134.4633,90293.0
2021-11-30,132.2293,133.6781,130.472,131.5095,111621.0
2021-12-01,135.2018,135.6318,132.0984,133.1827,207142.0
2021-12-02,134.1081,140.5953,133.3697,139.782,98381.0
2021-12-03,140.7822,141.6796,136.2767,137.0806,179876.0
2021-12-04,140.7822,141.6796,136.2767,137.0806,179876.0
2021-12-05,140.7822,141.6796,136.2767,137.0806,179876.0
2021-12-06,137.0806,141.5861,136.9452,140.4831,95445.0
2021-12-07,141.96,143.736,140.7729,141.2309,63367.0
2021-12-08,141.5394,143.1471,140.2588,142.2404,52459.0
2021-12-09,140.7168,142.39,140.2027,140.212,65834.0
2021-12-10,140.7261,140.7261,138.5388,140.3803,59824.0
2021-12-11,140.7261,140.7261,138.5388,140.3803,59824.0
2021-12-12,140.7261,140.7261,138.5388,140.3803,59824.0
2021-12-13,139.0529,140.2027,135.814,135.9963,84644.0
2021-12-14,135.5289,135.5383,131.6778,132.1825,171174.0
2021-12-15,131.5936,134.3605,130.2009,133.9492,216611.0
2021-12-16,135.2205,136.378,132.1171,133.2855,123580.0
2021-12-17,132.1732,134.0893,129.5092,132.1545,325956.0
2021-12-18,132.1732,134.0893,129.5092,132.1545,325956.0
2021-12-19,132.1732,134.0893,129.5092,132.1545,325956.0
2021-12-20,129.855,131.3506,127.7425,131.0889,195141.0
2021-12-21,132.3788,136.0617,132.3788,135.2859,121430.0
2021-12-22,135.7346,138.0731,135.4588,138.0341,61023.0
2021-12-23,138.7912,140.441,138.5148,139.6699,51438.0
2021-12-24,138.7912,140.441,138.5148,139.6699,51438.0
2021-12-25,138.7912,140.441,138.5148,139.6699,51438.0
2021-12-26,138.7912,140.441,138.5148,139.6699,51438.0
2021-12-27,140.4924,142.876,139.2913,142.8387,104045.0
2021-12-28,142.7545,144.4464,141.1281,142.3526,71975.0
2021-12-29,142.9695,143.5491,140.0157,140.5953,93870.0
2021-12-30,140.9785,141.5767,139.6886,139.8288,82080.0
2021-12-31,139.0623,141.6328,139.0623,141.0346,60780.0
2022-01-01,139.0623,141.6328,139.0623,141.0346,60780.0
2022-01-02,139.0623,141.6328,139.0623,141.0346,60780.0
2022-01-03,141.8011,143.4229,138.6276,139.3988,118134.0
2022-01-04,140.4644,143.0163,139.4362,142.39,230237.0
2022-01-05,140.212,143.1097,137.1274,137.3891,109567.0
2022-01-06,137.7536,140.8102,137.3984,138.9781,178675.0
2022-01-07,138.5949,139.9035,136.9684,138.866,77152.0
2022-01-08,138.5949,139.9035,136.9684,138.866,77152.0
2022-01-09,138.5949,139.9035,136.9684,138.866,77152.0
2022-01-10,138.8473,139.4455,136.2475,139.0716,157324.0
2022-01-11,139.8568,140.642,137.4078,140.5018,64601.0
2022-01-12,141.3057,142.2758,139.3147,140.5953,86803.0
2022-01-13,141.8198,143.0069,138.436,138.8005,82909.0
2022-01-14,136.7628,137.0292,134.1549,135.5476,99365.0
2022-01-15,136.7628,137.0292,134.1549,135.5476,99365.0
2022-01-16,136.7628,137.0292,134.1549,135.5476,99365.0
2022-01-17,136.7628,137.0292,134.1549,135.5476,99365.0
2022-01-18,133.8557,139.5389,133.8557,137.6321,262418.0
2022-01-19,138.0714,138.249,129.6318,130.0139,153171.0
2022-01-20,129.8831,130.8459,124.8915,125.0224,165276.0
2022-01-21,124.7793,126.088,121.9097,123.667,246465.0
2022-01-22,124.7793,126.088,121.9097,123.667,246465.0
2022-01-23,124.7793,126.088,121.9097,123.667,246465.0
2022-01-24,121.6947,123.3866,118.9465,122.6855,311444.0
2022-01-25,120.386,120.6852,116.862,118.6941,182870.0
2022-01-26,121.0404,124.9102,117.9183,119.8719,142600.0
2022-01-27,119.9374,121.1525,112.9641,113.8428,271783.0
2022-01-28,113.768,117.2266,111.5901,117.049,133108.0
2022-01-29,113.768,117.2266,111.5901,117.049,133108.0
2022-01-30,113.768,117.2266,111.5901,117.049,133108.0
2022-01-31,117.1331,123.9474,115.9273,123.7698,149276.0
2022-02-01,123.4333,124.4335,120.0869,122.5733,193988.0
2022-02-02,122.9379,124.4074,120.2739,122.1434,225829.0
2022-02-03,121.891,132.0291,121.891,129.1633,245360.0
2022-02-04,127.836,131.6684,126.4853,130.0981,154835.0
2022-02-05,127.836,131.6684,126.4853,130.0981,154835.0
2022-02-06,127.836,131.6684,126.4853,130.0981,154835.0
2022-02-07,131.8834,135.5383,129.9765,130.9019,163658.0
2022-02-08,131.4721,133.7249,130.6402,132.734,352602.0
2022-02-09,133.3603,134.0801,131.9395,133.3884,288633.0
2022-02-10,131.5189,134.5942,130.7617,131.0982,148866.0
2022-02-11,132.8649,134.7531,131.5469,132.7527,169644.0
2022-02-12,132.8649,134.7531,131.5469,132.7527,169644.0
2022-02-13,132.8649,134.7531,131.5469,132.7527,169644.0
2022-02-14,131.3413,133.0705,125.3028,127.0695,326408.0
2022-02-15,129.612,132.4349,128.9951,130.6309,98797.0
2022-02-16,129.9298,130.8739,128.231,130.7337,83134.0
2022-02-17,129.5279,130.6589,128.2005,129.1633,90405.0
2022-02-18,128.1587,130.5809,128.1587,129.0882,116542.0
2022-02-19,128.1587,130.5809,128.1587,129.0882,116542.0
2022-02-20,128.1587,130.5809,128.1587,129.0882,116542.0
2022-02-21,128.1587,130.5809,128.1587,129.0882,116542.0
2022-02-22,128.0555,131.2569,126.7599,129.5576,164305.0
2022-02-23,131.2381,131.2381,126.3656,127.6799,205709.0
2022-02-24,123.8308,130.1864,122.6479,129.5576,242096.0
2022-02-25,130.1303,131.3038,128.6657,129.1539,120323.0
2022-02-26,130.1303,131.3038,128.6657,129.1539,120323.0
2022-02-27,130.1303,131.3038,128.6657,129.1539,120323.0
2022-02-28,128.0179,131.1207,127.5392,129.8862,139529.0
2022-03-01,130.3274,130.8719,124.3049,126.9477,262743.0
2022-03-02,128.5812,130.9846,128.5812,130.3368,141411.0
2022-03-03,130.8719,131.0879,128.8629,130.1678,85466.0
2022-03-04,128.3277,128.4122,125.6743,127.173,91261.0
2022-03-05,128.3277,128.4122,125.6743,127.173,91261.0
2022-03-06,128.3277,128.4122,125.6743,127.173,91261.0
2022-03-07,127.5485,127.5485,119.9816,119.9816,140806.0
2022-03-08,121.0143,123.3801,118.3011,120.7233,90643.0
2022-03-09,123.9247,125.6333,123.7651,124.9104,152199.0
2022-03-10,123.3238,124.9385,122.4277,124.1687,98626.0
2022-03-11,125.0982,127.5861,123.9528,124.4222,119832.0
2022-03-12,125.0982,127.5861,123.9528,124.4222,119832.0
2022-03-13,125.0982,127.5861,123.9528,124.4222,119832.0
2022-03-14,125.9713,128.9943,124.8729,127.5861,165963.0
2022-03-15,128.1024,128.5624,122.5774,123.2111,172930.0
2022-03-16,124.1781,127.4499,123.474,127.004,199066.0
2022-03-17,125.6427,128.0367,125.4128,126.4595,89528.0
2022-03-18,127.1918,127.5861,124.0467,126.7317,247129.0
2022-03-19,127.1918,127.5861,124.0467,126.7317,247129.0
2022-03-20,127.1918,127.5861,124.0467,126.7317,247129.0
2022-03-21,127.9616,127.9804,124.6569,125.3329,109839.0
2022-03-22,126.3656,129.4731,125.577,128.2808,106325.0
2022-03-23,126.7881,127.3795,124.2251,125.6615,95912.0
2022-03-24,125.3611,128.8065,124.7602,128.309,81708.0
2022-03-25,128.309,129.2289,125.4315,125.9525,102774.0
2022-03-26,128.309,129.2289,125.4315,125.9525,102774.0
2022-03-27,128.309,129.2289,125.4315,125.9525,102774.0
2022-03-28,125.1076,125.5676,123.1924,124.5067,114431.0
2022-03-29,126.7599,127.971,122.7981,126.8444,224978.0
2022-03-30,127.5391,127.5391,119.8689,122.3099,210887.0
2022-03-31,121.9062,123.0046,121.2326,121.5025,123654.0
2022-04-01,122.0564,124.5067,120.1881,123.7557,332979.0
2022-04-02,122.0564,124.5067,120.1881,123.7557,332979.0
2022-04-03,122.0564,124.5067,120.1881,123.7557,332979.0
2022-04-04,122.9858,125.0231,122.1182,123.8495,144758.0
2022-04-05,123.9247,123.9247,118.7424,118.8081,158861.0
2022-04-06,117.5125,119.1836,117.2402,118.3011,198881.0
2022-04-07,118.6297,119.5779,116.8976,118.2917,279851.0
2022-04-08,118.0476,119.2305,117.8223,118.3011,193096.0
2022-04-09,118.0476,119.2305,117.8223,118.3011,193096.0
2022-04-10,118.0476,119.2305,117.8223,118.3011,193096.0
2022-04-11,118.6109,121.6339,118.3863,119.6155,161839.0
2022-04-12,120.9767,122.7605,120.0379,121.0331,159230.0
2022-04-13,119.7938,121.7935,119.6624,120.3102,88872.0
2022-04-14,120.8829,123.5022,120.763,122.3474,137782.0
2022-04-15,120.8829,123.5022,120.763,122.3474,137782.0
2022-04-16,120.8829,123.5022,120.763,122.3474,137782.0
2022-04-17,120.8829,123.5022,120.763,122.3474,137782.0
2022-04-18,121.6621,123.2956,120.9204,121.7372,101761.0
2022-04-19,121.2584,123.0046,121.127,122.0095,111348.0
2022-04-20,123.5022,126.0182,122.3193,124.0843,183754.0
2022-04-21,123.9247,126.774,123.5867,124.3847,197676.0
2022-04-22,123.4552,123.7181,119.2399,120.0191,163525.0
2022-04-23,123.4552,123.7181,119.2399,120.0191,163525.0
2022-04-24,123.4552,123.7181,119.2399,120.0191,163525.0
2022-04-25,118.2542,119.2775,117.0431,118.6672,169830.0
2022-04-26,117.0243,117.888,113.5976,114.0201,198047.0
2022-04-27,113.8699,114.8838,111.4571,111.9077,165778.0
2022-04-28,113.8041,116.2545,111.4852,115.5973,105576.0
2022-04-29,115.9916,116.3202,111.7763,112.4335,162363.0
2022-04-30,115.9916,116.3202,111.7763,112.4335,162363.0
2022-05-01,115.9916,116.3202,111.7763,112.4335,162363.0
2022-05-02,113.0531,115.4846,111.0722,113.2972,187933.0
2022-05-03,113.9544,117.935,113.5225,116.752,133599.0
2022-05-04,116.7051,116.7051,110.0113,113.7666,246746.0
2022-05-05,109.7954,115.1279,100.3039,101.9468,309150.0
2022-05-06,101.1488,103.6461,97.6001,98.5201,263758.0
2022-05-07,101.1488,103.6461,97.6001,98.5201,263758.0
2022-05-08,101.1488,103.6461,97.6001,98.5201,263758.0
2022-05-09,96.6331,98.1352,94.0701,95.7693,278330.0
2022-05-10,96.0979,97.9354,92.4459,94.9526,167909.0
2022-05-11,93.948,96.7645,91.9671,93.1406,163811.0
2022-05-12,92.9435,94.0044,90.4368,93.0468,192025.0
2022-05-13,94.746,98.154,93.5068,96.9523,134425.0
2022-05-14,94.746,98.154,93.5068,96.9523,134425.0
2022-05-15,94.746,98.154,93.5068,96.9523,134425.0
2022-05-16,96.0792,96.849,93.4786,95.7975,202680.0
2022-05-17,97.1588,99.7312,97.1588,99.5904,160730.0
2022-05-18,97.0317,98.4385,95.2189,97.0694,263205.0
2022-05-19,96.3141,99.3732,96.1442,97.9003,215446.0
2022-05-20,98.684,99.5762,94.6004,96.6257,137728.0
2022-05-21,98.684,99.5762,94.6004,96.6257,137728.0
2022-05-22,98.684,99.5762,94.6004,96.6257,137728.0
2022-05-23,98.6556,99.3543,96.4463,96.89,108499.0
2022-05-24,96.2386,96.4557,92.8962,93.8404,147434.0
2022-05-25,93.1323,97.4377,93.1323,95.6154,126814.0
2022-05-26,96.2291,100.78,96.2291,100.5534,141094.0
2022-05-27,101.3465,103.5275,101.3465,103.452,132476.0
2022-05-28,101.3465,103.5275,101.3465,103.452,132476.0
2022-05-29,101.3465,103.5275,101.3465,103.452,132476.0
2022-05-30,101.3465,103.5275,101.3465,103.452,132476.0
2022-05-31,102.5739,103.0177,100.1757,100.374,192951.0
2022-06-01,100.3929,100.6573,98.2968,99.5809,101982.0
2022-06-02,99.3071,103.6975,99.3071,103.4237,156474.0
2022-06-03,103.0177,103.0177,100.0624,101.3276,124942.0
2022-06-04,103.0177,103.0177,100.0624,101.3276,124942.0
2022-06-05,103.0177,103.0177,100.0624,101.3276,124942.0
2022-06-06,102.7344,103.1971,101.1199,101.3654,165995.0
2022-06-07,101.0066,102.4748,100.544,102.3567,112274.0
2022-06-08,101.8091,101.9695,99.3213,100.4967,105915.0
2022-06-09,99.6281,100.4118,96.0356,96.1253,174258.0
2022-06-10,94.4163,96.3708,93.3943,94.3974,167183.0
2022-06-11,94.4163,96.3708,93.3943,94.3974,167183.0
2022-06-12,94.4163,96.3708,93.3943,94.3974,167183.0
2022-06-13,91.0173,91.3431,85.296,85.9189,252789.0
2022-06-14,86.4004,89.6483,86.1643,87.7789,191767.0
2022-06-15,88.6381,89.9882,86.5892,88.1093,174802.0
2022-06-16,86.0322,86.3763,83.6623,84.1155,199782.0
2022-06-17,84.5121,86.6836,83.2752,84.9747,552733.0
2022-06-18,84.5121,86.6836,83.2752,84.9747,552733.0
2022-06-19,84.5121,86.6836,83.2752,84.9747,552733.0
2022-06-20,84.5121,86.6836,83.2752,84.9747,552733.0
2022-06-21,86.7969,87.0798,85.1446,85.1541,141955.0
2022-06-22,85.4468,88.6286,84.6915,87.845,248761.0
2022-06-23,87.911,91.0079,87.3351,90.2054,141750.0
2022-06-24,90.3659,93.9537,90.3659,93.6138,700947.0
2022-06-25,90.3659,93.9537,90.3659,93.6138,700947.0
2022-06-26,90.3659,93.9537,90.3659,93.6138,700947.0
2022-06-27,94.4163,96.036,91.9049,92.6413,137152.0
2022-06-28,93.5383,94.1709,90.6208,90.6869,116725.0
2022-06-29,91.4705,91.4705,88.978,89.9693,129877.0
2022-06-30,88.0527,91.9143,87.3351,90.9607,160094.0
2022-07-01,90.1109,93.1087,90.0826,92.6507,109488.0
2022-07-02,90.1109,93.1087,90.0826,92.6507,109488.0
2022-07-03,90.1109,93.1087,90.0826,92.6507,109488.0
2022-07-04,90.1109,93.1087,90.0826,92.6507,109488.0
2022-07-05,90.6869,95.3038,90.262,95.03,225931.0
2022-07-06,94.1803,94.9545,91.7349,93.3872,126237.0
2022-07-07,93.897,94.995,93.4816,94.4447,75093.0
2022-07-08,94.7562,94.8034,92.934,93.897,59681.0
2022-07-09,94.7562,94.8034,92.934,93.897,59681.0
2022-07-10,94.7562,94.8034,92.934,93.897,59681.0
2022-07-11,92.9151,93.7932,92.0937,92.7735,61785.0
2022-07-12,92.4714,94.3597,92.4714,93.0851,76227.0
2022-07-13,92.443,92.8585,90.9985,92.2259,75386.0
2022-07-14,90.5547,91.6122,88.9591,90.9229,93246.0
2022-07-15,92.2825,94.3974,90.3848,93.1606,100968.0
2022-07-16,92.2825,94.3974,90.3848,93.1606,100968.0
2022-07-17,92.2825,94.3974,90.3848,93.1606,100968.0
2022-07-18,94.5202,94.9828,92.1598,92.9434,87232.0
2022-07-19,93.9915,97.178,93.6327,96.7295,171890.0
2022-07-20,96.9656,98.3488,96.1394,97.6737,188635.0
2022-07-21,98.835,99.7131,97.5934,99.5998,119634.0
2022-07-22,99.1466,100.2432,97.617,99.3071,170510.0
2022-07-23,99.1466,100.2432,97.617,99.3071,170510.0
2022-07-24,99.1466,100.2432,97.617,99.3071,170510.0
2022-07-25,99.2788,100.865,98.8074,100.7894,92311.0
2022-07-26,100.5912,100.9027,99.6376,100.5062,78488.0
2022-07-27,100.4307,102.9799,99.8642,102.4984,115844.0
2022-07-28,103.282,105.0712,102.0641,104.7927,90881.0
2022-07-29,105.0854,107.578,105.0854,106.3506,112885.0
2022-07-30,105.0854,107.578,105.0854,106.3506,112885.0
2022-07-31,105.0854,107.578,105.0854,106.3506,112885.0
2022-08-01,106.2939,108.2767,105.5383,106.8793,108162.0
2022-08-02,106.1428,107.2853,105.0759,105.8029,83623.0
2022-08-03,106.3506,108.4844,106.1617,107.3797,94797.0
2022-08-04,106.19,106.19,102.4984,104.1507,130558.0
2022-08-05,103.3198,103.4897,100.315,100.7517,167870.0
2022-08-06,103.3198,103.4897,100.315,100.7517,167870.0
2022-08-07,103.3198,103.4897,100.315,100.7517,167870.0
2022-08-08,101.7525,104.7313,101.7525,103.6219,188720.0
2022-08-09,103.0271,103.0271,100.1663,102.6494,138740.0
2022-08-10,103.8863,105.7463,103.0838,104.1223,114942.0
2022-08-11,104.991,106.1145,104.3081,105.6519,91790.0
2022-08-12,106.2939,108.0878,106.2939,107.9934,77871.0
2022-08-13,106.2939,108.0878,106.2939,107.9934,77871.0
2022-08-14,106.2939,108.0878,106.2939,107.9934,77871.0
