,TPX US Equity,TPX US Equity,TPX US Equity,TPX US Equity,TPX US Equity
2022-05-03,27.403,27.8716,27.159,27.6081,3185077.0
2022-05-04,27.6373,28.5843,26.9881,28.5452,3199486.0
2022-05-05,27.9205,28.2329,26.6758,27.3054,3351639.0
2022-05-06,27.1297,27.1297,25.8518,26.8466,3094921.0
2022-05-07,27.1297,27.1297,25.8518,26.8466,3094921.0
2022-05-08,27.1297,27.1297,25.8518,26.8466,3094921.0
2022-05-09,25.9875,27.0223,25.8362,26.0363,2313325.0
2022-05-10,26.212,26.6709,24.8258,25.1479,3661000.0
2022-05-11,25.2361,25.6086,23.7661,23.9425,2447337.0
2022-05-12,23.6975,25.3341,23.6975,24.8441,2787741.0
2022-05-13,25.3929,26.3975,25.2606,25.9712,2309785.0
2022-05-14,25.3929,26.3975,25.2606,25.9712,2309785.0
2022-05-15,25.3929,26.3975,25.2606,25.9712,2309785.0
2022-05-16,25.7164,25.9712,25.2557,25.4419,2140571.0
2022-05-17,26.1868,26.5788,25.4419,26.2064,2576353.0
2022-05-18,25.3439,25.3635,24.1483,24.5795,3630501.0
2022-05-19,24.3933,24.9715,24.1973,24.4031,2388301.0
2022-05-20,24.9127,24.9127,23.7857,24.3541,2167144.0
2022-05-21,24.9127,24.9127,23.7857,24.3541,2167144.0
2022-05-22,24.9127,24.9127,23.7857,24.3541,2167144.0
2022-05-23,24.6481,24.7951,23.9033,24.4129,1624948.0
2022-05-24,24.0405,24.2659,22.8154,23.1878,2609013.0
2022-05-25,22.933,24.5599,22.9036,24.2463,2243178.0
2022-05-26,24.5403,25.9418,24.5403,25.4517,2702757.0
2022-05-27,25.5792,26.0692,25.3341,25.883,1863477.0
2022-05-28,25.5792,26.0692,25.3341,25.883,1863477.0
2022-05-29,25.5792,26.0692,25.3341,25.883,1863477.0
2022-05-30,25.5792,26.0692,25.3341,25.883,1863477.0
2022-05-31,25.5792,26.0006,25.2165,25.8438,2861070.0
2022-06-01,24.4815,24.8931,24.0601,24.1483,4702422.0
2022-06-02,24.3737,25.1675,24.1875,25.1675,2147296.0
2022-06-03,24.8931,24.8931,24.2365,24.3933,1483258.0
2022-06-04,24.8931,24.8931,24.2365,24.3933,1483258.0
2022-06-05,24.8931,24.8931,24.2365,24.3933,1483258.0
2022-06-06,24.4031,24.9519,24.0405,24.7265,1610048.0
2022-06-07,24.2071,24.8735,23.9033,24.2659,2167819.0
2022-06-08,24.0993,24.4129,23.7759,24.0601,1439421.0
2022-06-09,23.7857,23.8445,23.3251,23.3447,1395431.0
2022-06-10,22.8448,23.0408,21.6786,21.6884,2239027.0
2022-06-11,22.8448,23.0408,21.6786,21.6884,2239027.0
2022-06-12,22.8448,23.0408,21.6786,21.6884,2239027.0
2022-06-13,20.9827,21.4797,20.8357,21.1984,3722700.0
2022-06-14,21.316,21.5218,20.674,20.9729,2823305.0
2022-06-15,21.3356,22.5802,21.218,22.1882,3389767.0
2022-06-16,21.365,21.3846,19.6303,19.9733,4343556.0
2022-06-17,19.8949,21.071,19.8557,20.8161,6064459.0
2022-06-18,19.8949,21.071,19.8557,20.8161,6064459.0
2022-06-19,19.8949,21.071,19.8557,20.8161,6064459.0
2022-06-20,19.8949,21.071,19.8557,20.8161,6064459.0
2022-06-21,21.6002,21.6688,20.7475,20.7965,3239261.0
2022-06-22,20.5613,21.5414,20.4633,21.1396,2063445.0
2022-06-23,21.3748,22.198,21.1494,22.1,3307653.0
2022-06-24,22.2666,23.2957,22.2274,23.1878,6559638.0
2022-06-25,22.2666,23.2957,22.2274,23.1878,6559638.0
2022-06-26,22.2666,23.2957,22.2274,23.1878,6559638.0
2022-06-27,23.3251,23.4035,22.5802,22.6978,2811799.0
2022-06-28,22.9624,23.178,21.904,22.051,1976062.0
2022-06-29,21.9236,21.9236,21.0906,21.2278,1958427.0
2022-06-30,20.7475,21.2327,20.0909,20.9435,2314059.0
2022-07-01,20.9827,21.365,20.4927,20.8357,2453012.0
2022-07-02,20.9827,21.365,20.4927,20.8357,2453012.0
2022-07-03,20.9827,21.365,20.4927,20.8357,2453012.0
2022-07-04,20.9827,21.365,20.4927,20.8357,2453012.0
2022-07-05,20.5809,22.4185,20.3653,22.3646,2529100.0
2022-07-06,22.247,22.5704,21.0023,21.4336,2079050.0
2022-07-07,21.4924,22.247,21.365,22.1294,1595837.0
2022-07-08,22.002,22.3842,21.7766,22.0216,1428625.0
2022-07-09,22.002,22.3842,21.7766,22.0216,1428625.0
2022-07-10,22.002,22.3842,21.7766,22.0216,1428625.0
2022-07-11,21.9432,22.2764,21.6884,21.904,1804628.0
2022-07-12,21.8844,22.541,21.8844,22.3254,2611377.0
2022-07-13,21.8746,22.8644,21.61,22.5802,1602924.0
2022-07-14,22.2372,22.2764,21.5512,22.0412,1573173.0
2022-07-15,22.5214,22.6782,21.9432,22.3548,1066465.0
2022-07-16,22.5214,22.6782,21.9432,22.3548,1066465.0
2022-07-17,22.5214,22.6782,21.9432,22.3548,1066465.0
2022-07-18,22.6488,23.4525,22.5704,22.7076,1671105.0
2022-07-19,22.9722,23.9131,22.933,23.7269,1619299.0
2022-07-20,23.6583,24.4423,23.575,24.3835,2082393.0
2022-07-21,24.3639,24.9519,24.0699,24.9225,1517463.0
2022-07-22,25.1087,25.6576,24.6187,24.7951,2024221.0
2022-07-23,25.1087,25.6576,24.6187,24.7951,2024221.0
2022-07-24,25.1087,25.6576,24.6187,24.7951,2024221.0
2022-07-25,24.8441,24.898,24.1973,24.5109,2461459.0
2022-07-26,24.2071,24.2071,23.5211,23.6877,2676898.0
2022-07-27,23.5897,25.0989,23.5897,24.6873,4028214.0
2022-07-28,24.3345,26.3632,24.3345,26.1672,2679002.0
2022-07-29,26.1868,26.961,25.7458,26.9316,2192892.0
2022-07-30,26.1868,26.961,25.7458,26.9316,2192892.0
2022-07-31,26.1868,26.961,25.7458,26.9316,2192892.0
2022-08-01,26.7258,27.6372,26.3436,27.2844,1689736.0
2022-08-02,26.9904,27.0982,26.4073,26.422,1210407.0
2022-08-03,26.8238,27.402,26.6964,27.0884,1489160.0
2022-08-04,26.9316,27.3432,26.7748,27.01,1316749.0
2022-08-05,26.5886,27.2893,26.569,26.6572,1260656.0
2022-08-06,26.5886,27.2893,26.569,26.6572,1260656.0
2022-08-07,26.5886,27.2893,26.569,26.6572,1260656.0
2022-08-08,26.9316,27.9997,26.8532,27.5196,2095248.0
2022-08-09,27.2648,27.2648,25.9614,26.2064,1432505.0
2022-08-10,26.9835,27.4852,26.7671,27.3082,1695745.0
2022-08-11,28.046,28.5181,27.7803,28.0558,2288465.0
2022-08-12,28.3411,28.5181,28.0705,28.4198,1439587.0
2022-08-13,28.3411,28.5181,28.0705,28.4198,1439587.0
2022-08-14,28.3411,28.5181,28.0705,28.4198,1439587.0
2022-08-15,28.1542,28.6952,27.9771,28.4591,2150124.0
2022-08-16,28.223,29.4724,28.2132,29.2461,1503614.0
2022-08-17,28.6559,28.7218,28.0853,28.3706,2066450.0
2022-08-18,28.3116,28.6952,27.7607,28.469,1387392.0
2022-08-19,28.0951,28.2378,27.2393,27.4951,1318655.0
2022-08-20,28.0951,28.2378,27.2393,27.4951,1318655.0
2022-08-21,28.0951,28.2378,27.2393,27.4951,1318655.0
2022-08-22,26.9343,27.2245,26.4572,26.5802,1536935.0
2022-08-23,26.7179,27.3082,26.5605,26.5704,1304943.0
2022-08-24,26.895,26.9491,26.4031,26.4523,1772812.0
2022-08-25,26.413,26.9245,26.2949,26.6589,1336533.0
2022-08-26,26.6786,26.8458,25.3604,25.4686,1694111.0
2022-08-27,26.6786,26.8458,25.3604,25.4686,1694111.0
2022-08-28,26.6786,26.8458,25.3604,25.4686,1694111.0
2022-08-29,25.0849,25.5768,25.0849,25.2325,1067907.0
2022-08-30,25.5473,25.7834,25.0602,25.3702,840998.0
2022-08-31,25.2817,25.3309,24.4996,24.6029,2044011.0
2022-09-01,24.3176,25.0161,23.9291,24.9866,1401211.0
2022-09-02,25.3604,25.5768,24.293,24.475,1323951.0
2022-09-03,25.3604,25.5768,24.293,24.475,1323951.0
2022-09-04,25.3604,25.5768,24.293,24.475,1323951.0
2022-09-05,25.3604,25.5768,24.293,24.475,1323951.0
2022-09-06,24.6324,24.7898,23.8602,24.0029,1793313.0
2022-09-07,24.4455,27.0573,24.2193,26.7966,4717971.0
2022-09-08,26.4622,26.6343,25.9506,26.6097,2333920.0
2022-09-09,26.5507,27.5836,26.5507,27.4065,1954262.0
2022-09-10,26.5507,27.5836,26.5507,27.4065,1954262.0
2022-09-11,26.5507,27.5836,26.5507,27.4065,1954262.0
2022-09-12,27.623,27.8689,27.2295,27.7705,2432157.0
2022-09-13,26.7278,27.4262,26.5409,27.2196,3507662.0
2022-09-14,27.4164,27.7508,26.5261,27.4164,2784957.0
2022-09-15,27.4459,28.646,27.2983,27.5443,2638919.0
2022-09-16,27.1704,27.318,26.3343,26.5409,5031064.0
2022-09-17,27.1704,27.318,26.3343,26.5409,5031064.0
2022-09-18,27.1704,27.318,26.3343,26.5409,5031064.0
2022-09-19,26.4917,27.2688,26.413,27.2295,1655396.0
2022-09-20,26.8655,26.9934,26.2802,26.3539,1489301.0
2022-09-21,26.6786,27.0622,26.1179,26.1572,1711304.0
2022-09-22,25.99,26.0392,24.5931,24.7308,1814436.0
2022-09-23,24.3176,24.6226,23.8651,24.4259,1643945.0
2022-09-24,24.3176,24.6226,23.8651,24.4259,1643945.0
2022-09-25,24.3176,24.6226,23.8651,24.4259,1643945.0
2022-09-26,24.2488,24.8341,24.1209,24.1406,1277507.0
2022-09-27,24.5931,24.8095,23.8848,24.2783,1652074.0
2022-09-28,24.4652,25.4292,24.357,25.2325,2125214.0
2022-09-29,24.6816,24.6915,23.3536,23.9537,2182756.0
2022-09-30,23.5995,24.2193,23.2355,23.7471,2458971.0
2022-10-01,23.5995,24.2193,23.2355,23.7471,2458971.0
2022-10-02,23.5995,24.2193,23.2355,23.7471,2458971.0
2022-10-03,24.1701,25.1882,23.7176,24.9276,2739350.0
2022-10-04,25.6752,26.836,25.5079,26.6491,2525068.0
2022-10-05,25.9408,26.895,25.9408,26.7671,1476528.0
2022-10-06,26.6884,27.318,26.5409,27.1016,1365158.0
2022-10-07,26.6786,26.8015,26.1867,26.4622,1220935.0
2022-10-08,26.6786,26.8015,26.1867,26.4622,1220935.0
2022-10-09,26.6786,26.8015,26.1867,26.4622,1220935.0
2022-10-10,26.6097,26.8852,26.1277,26.3244,1697702.0
2022-10-11,25.7244,25.8227,24.4455,25.4686,2851428.0
2022-10-12,25.6358,25.8326,25.0161,25.6653,1070153.0
2022-10-13,24.9472,25.7834,24.2291,25.3604,1967207.0
2022-10-14,25.7342,26.049,24.4062,24.5636,1621136.0
2022-10-15,25.7342,26.049,24.4062,24.5636,1621136.0
2022-10-16,25.7342,26.049,24.4062,24.5636,1621136.0
2022-10-17,25.2915,25.8621,25.0653,25.744,1826859.0
2022-10-18,26.4326,26.9245,26.0392,26.4425,1647961.0
2022-10-19,26.3441,26.5851,25.2915,25.5473,1630191.0
2022-10-20,25.6653,26.59,25.2817,25.3112,1542279.0
2022-10-21,25.2423,26.472,25.144,26.4622,1379484.0
2022-10-22,25.2423,26.472,25.144,26.4622,1379484.0
2022-10-23,25.2423,26.472,25.144,26.4622,1379484.0
2022-10-24,26.59,27.0229,25.8818,26.8261,1164946.0
2022-10-25,26.7671,28.1197,26.7671,27.7803,2341682.0
2022-10-26,27.7902,28.528,27.5934,27.6721,1755430.0
2022-10-27,26.8556,27.6623,26.3343,26.3343,4186594.0
2022-10-28,26.2359,26.9786,25.7588,26.8163,2332145.0
2022-10-29,26.2359,26.9786,25.7588,26.8163,2332145.0
2022-10-30,26.2359,26.9786,25.7588,26.8163,2332145.0
2022-10-31,26.7179,27.0598,26.3638,26.4523,2050251.0
2022-11-01,26.9639,27.195,26.167,26.5212,1649823.0
2022-11-02,26.0785,26.4326,24.5832,24.6324,3101054.0
2022-11-03,25.5768,27.1114,25.3702,26.5409,4372184.0
2022-11-04,26.9048,28.4591,26.9048,28.4394,3496810.0
2022-11-05,26.9048,28.4591,26.9048,28.4394,3496810.0
2022-11-06,26.9048,28.4591,26.9048,28.4394,3496810.0
2022-11-07,28.8133,28.9116,28.0558,28.8428,2560200.0
2022-11-08,29.0395,29.374,28.5181,29.069,2641152.0
2022-11-09,28.6362,29.856,28.4296,29.0789,2572318.0
2022-11-10,30.6922,31.7939,30.5348,30.9774,3211276.0
2022-11-11,30.9774,32.699,30.9774,32.0005,2745644.0
2022-11-12,30.9774,32.699,30.9774,32.0005,2745644.0
2022-11-13,30.9774,32.699,30.9774,32.0005,2745644.0
2022-11-14,31.4496,31.9907,30.6922,30.7512,1834709.0
2022-11-15,31.6661,32.4727,31.3906,32.1186,2970127.0
2022-11-16,31.5759,31.7189,30.8703,31.2502,1270568.0
2022-11-17,30.5496,30.7667,30.0908,30.7667,1230361.0
2022-11-18,31.2108,31.5167,30.5891,30.8259,1077851.0
2022-11-19,31.2108,31.5167,30.5891,30.8259,1077851.0
2022-11-20,31.2108,31.5167,30.5891,30.8259,1077851.0
2022-11-21,30.6089,30.9542,30.3819,30.6582,904651.0
2022-11-22,30.9345,31.3292,30.6089,31.1417,1490488.0
2022-11-23,31.122,31.6745,31.0332,31.4476,1037603.0
2022-11-24,31.122,31.6745,31.0332,31.4476,1037603.0
2022-11-25,31.2502,31.7041,30.8851,31.043,640221.0
2022-11-26,31.2502,31.7041,30.8851,31.043,640221.0
2022-11-27,31.2502,31.7041,30.8851,31.043,640221.0
2022-11-28,30.6779,31.122,30.5694,30.9345,2055191.0
2022-11-29,30.7569,30.7963,30.0859,30.4115,1639463.0
2022-11-30,30.5694,31.418,30.1155,31.3489,1331382.0
2022-12-01,31.5857,32.2863,31.5384,31.6647,1250822.0
2022-12-02,31.191,31.8522,30.9838,31.6548,1349395.0
2022-12-03,31.191,31.8522,30.9838,31.6548,1349395.0
2022-12-04,31.191,31.8522,30.9838,31.6548,1349395.0
2022-12-05,31.0825,31.6844,30.8654,31.0924,1208806.0
2022-12-06,31.0628,31.4377,30.8358,31.2798,1337538.0
2022-12-07,31.0332,31.3785,30.7667,31.1812,820959.0
2022-12-08,31.2897,32.0396,31.0628,32.0298,1164413.0
2022-12-09,31.8226,32.1827,31.4871,31.9903,1099563.0
2022-12-10,31.8226,32.1827,31.4871,31.9903,1099563.0
2022-12-11,31.8226,32.1827,31.4871,31.9903,1099563.0
2022-12-12,31.9015,32.0495,31.4377,31.862,1138383.0
2022-12-13,33.0362,33.3826,32.0396,32.7797,2560336.0
2022-12-14,33.1152,34.2598,32.8241,33.579,2857665.0
2022-12-15,33.0066,33.949,33.0066,33.5395,1823262.0
2022-12-16,33.0659,33.8256,32.6416,32.9573,2785230.0
2022-12-17,33.0659,33.8256,32.6416,32.9573,2785230.0
2022-12-18,33.0659,33.8256,32.6416,32.9573,2785230.0
2022-12-19,32.7994,33.4902,32.3455,32.6613,1481727.0
2022-12-20,32.5231,32.9573,32.2074,32.7106,1314485.0
2022-12-21,33.0856,33.8898,33.0856,33.4507,1516182.0
2022-12-22,33.1941,33.6974,33.0214,33.6875,1509499.0
2022-12-23,33.6875,34.1217,33.3224,34.1118,1546247.0
2022-12-24,33.6875,34.1217,33.3224,34.1118,1546247.0
2022-12-25,33.6875,34.1217,33.3224,34.1118,1546247.0
2022-12-26,33.6875,34.1217,33.3224,34.1118,1546247.0
2022-12-27,33.9737,34.6348,33.9145,34.4078,1628500.0
2022-12-28,34.5065,34.6348,33.4359,33.5198,2138586.0
2022-12-29,33.6382,33.9835,33.352,33.7664,1077361.0
2022-12-30,33.3027,33.9737,33.2435,33.875,1619673.0
2022-12-31,33.3027,33.9737,33.2435,33.875,1619673.0
2023-01-01,33.3027,33.9737,33.2435,33.875,1619673.0
2023-01-02,33.3027,33.9737,33.2435,33.875,1619673.0
2023-01-03,34.4966,34.6348,33.056,33.3224,3929646.0
2023-01-04,33.7467,34.5558,33.648,34.467,1457361.0
2023-01-05,34.171,34.4621,33.5592,34.3881,1110156.0
2023-01-06,34.6446,35.365,34.4572,35.2663,1369413.0
2023-01-07,34.6446,35.365,34.4572,35.2663,1369413.0
2023-01-08,34.6446,35.365,34.4572,35.2663,1369413.0
2023-01-09,35.4242,36.2037,35.2959,35.7301,2023941.0
2023-01-10,36.1149,37.3681,35.9768,37.3089,2304485.0
2023-01-11,37.5062,38.9173,37.3089,38.4535,3934999.0
2023-01-12,38.5522,38.6311,37.5161,38.414,3027269.0
2023-01-13,37.9897,39.2231,37.9897,39.1442,1607083.0
2023-01-14,37.9897,39.2231,37.9897,39.1442,1607083.0
2023-01-15,37.9897,39.2231,37.9897,39.1442,1607083.0
2023-01-16,37.9897,39.2231,37.9897,39.1442,1607083.0
2023-01-17,39.1935,39.233,38.118,38.2463,1956478.0
2023-01-18,38.5916,38.6212,37.7134,37.7726,1879711.0
2023-01-19,37.4865,37.5851,36.7859,36.8056,1078177.0
2023-01-20,37.0326,37.891,36.5688,37.8812,1255554.0
2023-01-21,37.0326,37.891,36.5688,37.8812,1255554.0
2023-01-22,37.0326,37.891,36.5688,37.8812,1255554.0
2023-01-23,38.0489,38.7643,37.891,38.6114,1654087.0
2023-01-24,38.6311,38.6508,37.9601,37.9601,1256153.0
2023-01-25,37.3286,38.0489,37.0129,37.822,1761956.0
2023-01-26,38.4337,38.5078,37.822,38.3351,1911731.0
2023-01-27,37.8121,39.4896,37.8121,39.3317,2471529.0
2023-01-28,37.8121,39.4896,37.8121,39.3317,2471529.0
2023-01-29,37.8121,39.4896,37.8121,39.3317,2471529.0
2023-01-30,38.8679,39.6672,38.8679,39.1343,2189542.0
2023-01-31,39.1935,40.2296,39.0751,40.2099,1882897.0
2023-02-01,40.5651,42.6373,40.4566,42.2821,4260764.0
2023-02-02,42.9037,43.6931,42.4301,43.6635,2458227.0
2023-02-03,43.0024,43.6635,42.736,42.9234,1630328.0
2023-02-04,43.0024,43.6635,42.736,42.9234,1630328.0
2023-02-05,43.0024,43.6635,42.736,42.9234,1630328.0
2023-02-06,42.3709,42.5189,41.2854,41.3841,2159054.0
2023-02-07,41.0092,41.6703,40.3875,41.5025,1882778.0
2023-02-08,40.9894,41.1374,40.2592,40.5256,3206156.0
2023-02-09,40.126,42.1932,39.6968,40.9697,4664428.0
2023-02-10,40.4566,40.9499,40.1112,40.3776,2004100.0
2023-02-11,40.4566,40.9499,40.1112,40.3776,2004100.0
2023-02-12,40.4566,40.9499,40.1112,40.3776,2004100.0
2023-02-13,40.4862,40.8217,39.9632,40.4368,2035345.0
2023-02-14,40.1211,40.7526,39.9533,40.5454,2225074.0
2023-02-15,40.5454,42.1538,40.2987,42.0156,1946061.0
2023-02-16,41.3446,42.5583,41.3298,41.9268,1197731.0
2023-02-17,41.4631,42.3561,41.2065,42.134,1638606.0
2023-02-18,41.4631,42.3561,41.2065,42.134,1638606.0
2023-02-19,41.4631,42.3561,41.2065,42.134,1638606.0
2023-02-20,41.4631,42.3561,41.2065,42.134,1638606.0
2023-02-21,41.246,41.6209,40.4092,40.5454,1582676.0
2023-02-22,41.1984,41.8514,40.7927,41.4754,1454763.0
2023-02-23,41.8613,42.5835,41.5645,42.5341,1319520.0
2023-02-24,41.792,42.3362,41.6931,42.2471,969037.0
2023-02-25,41.792,42.3362,41.6931,42.2471,969037.0
2023-02-26,41.792,42.3362,41.6931,42.2471,969037.0
2023-02-27,42.6627,42.8408,41.9899,42.2076,2104057.0
2023-02-28,42.0888,42.8309,41.9206,42.2867,1415863.0
2023-03-01,42.1482,42.633,41.8764,42.3164,1168898.0
2023-03-02,41.7524,42.5143,41.5546,42.5044,974162.0
2023-03-03,42.9397,42.9496,42.0394,42.3263,2048962.0
2023-03-04,42.9397,42.9496,42.0394,42.3263,2048962.0
2023-03-05,42.9397,42.9496,42.0394,42.3263,2048962.0
2023-03-06,42.2669,42.4203,41.3963,41.6337,2016203.0
2023-03-07,41.604,41.9256,41.1093,41.139,1171054.0
2023-03-08,41.4952,41.8019,40.8917,41.3666,1528940.0
2023-03-09,41.1786,41.2479,39.8033,39.8231,1598794.0
2023-03-10,39.7341,39.7835,38.6754,38.8535,1778615.0
2023-03-11,39.7341,39.7835,38.6754,38.8535,1778615.0
2023-03-12,39.7341,39.7835,38.6754,38.8535,1778615.0
2023-03-13,38.0422,38.8881,37.226,38.1313,2626514.0
2023-03-14,39.091,39.091,37.6069,38.1906,2804250.0
2023-03-15,37.221,37.4189,36.2514,37.32,2500463.0
2023-03-16,36.9341,37.6662,36.5779,37.4387,1993874.0
2023-03-17,37.1913,37.1913,35.5786,35.6677,4561835.0
2023-03-18,37.1913,37.1913,35.5786,35.6677,4561835.0
2023-03-19,37.1913,37.1913,35.5786,35.6677,4561835.0
2023-03-20,36.1129,37.4189,35.8062,36.6867,2573256.0
2023-03-21,37.5673,38.5369,37.5178,38.2401,1852644.0
2023-03-22,38.2995,38.8337,37.5178,37.5376,1392475.0
2023-03-23,37.8443,38.3094,36.8797,37.3101,1032082.0
2023-03-24,36.9242,37.4585,36.3306,37.3002,1172143.0
2023-03-25,36.9242,37.4585,36.3306,37.3002,1172143.0
2023-03-26,36.9242,37.4585,36.3306,37.3002,1172143.0
2023-03-27,37.7157,38.5468,37.5475,38.25,2014745.0
2023-03-28,38.1708,38.6457,37.7256,37.9631,1410304.0
2023-03-29,38.5963,38.6309,38.2302,38.4677,1134421.0
2023-03-30,38.8337,39.1207,38.3192,38.3786,1380883.0
2023-03-31,38.7645,39.0811,38.4875,39.0712,1566817.0
2023-04-01,38.7645,39.0811,38.4875,39.0712,1566817.0
2023-04-02,38.7645,39.0811,38.4875,39.0712,1566817.0
2023-04-03,38.8337,39.2096,38.3687,38.8139,2112224.0
2023-04-04,38.8733,38.8733,37.6168,37.8344,1411051.0
2023-04-05,37.2705,37.3002,35.9546,36.2811,3360179.0
2023-04-06,36.0931,36.1426,35.5786,36.0041,1777215.0
2023-04-07,36.0931,36.1426,35.5786,36.0041,1777215.0
2023-04-08,36.0931,36.1426,35.5786,36.0041,1777215.0
2023-04-09,36.0931,36.1426,35.5786,36.0041,1777215.0
2023-04-10,35.7963,36.4196,35.727,36.3998,2669451.0
2023-04-11,36.845,38.1362,36.845,38.0026,2128697.0
2023-04-12,38.4677,38.6359,37.1419,37.221,1316082.0
2023-04-13,37.5475,37.5475,36.8203,37.2012,1379216.0
2023-04-14,37.597,38.3687,37.1913,37.3991,1040814.0
2023-04-15,37.597,38.3687,37.1913,37.3991,1040814.0
2023-04-16,37.597,38.3687,37.1913,37.3991,1040814.0
2023-04-17,37.2507,37.874,37.1715,37.8344,1068357.0
2023-04-18,38.2797,38.3687,37.6465,38.0224,1540651.0
2023-04-19,37.8443,37.9235,37.498,37.6069,1253102.0
2023-04-20,36.5977,37.0924,36.2217,36.4988,2501240.0
2023-04-21,36.4295,36.4295,35.4747,35.8557,2118109.0
2023-04-22,36.4295,36.4295,35.4747,35.8557,2118109.0
2023-04-23,36.4295,36.4295,35.4747,35.8557,2118109.0
2023-04-24,35.8754,36.38,35.6479,36.2118,1401621.0
2023-04-25,35.8359,36.0535,35.262,35.3807,1245702.0
2023-04-26,35.4302,35.7468,35.2373,35.3115,1398558.0
2023-04-27,35.6677,36.1525,34.9355,36.1327,1676152.0
2023-04-28,36.0931,37.2111,36.0832,37.0726,1948001.0
2023-04-29,36.0931,37.2111,36.0832,37.0726,1948001.0
2023-04-30,36.0931,37.2111,36.0832,37.0726,1948001.0
2023-05-01,37.0528,37.5574,36.5779,36.5977,1651867.0
2023-05-02,36.6175,36.6175,35.4203,36.2019,1801004.0
2023-05-03,36.291,36.7857,35.9744,36.0238,2115851.0
2023-05-04,35.8062,36.0238,35.4104,35.4995,1102530.0
2023-05-05,35.9744,36.1822,35.5292,35.9249,1947351.0
2023-05-06,35.9744,36.1822,35.5292,35.9249,1947351.0
2023-05-07,35.9744,36.1822,35.5292,35.9249,1947351.0
2023-05-08,36.1525,37.6069,36.0436,37.221,3469788.0
2023-05-09,36.9539,40.1843,36.2118,37.3496,8331650.0
2023-05-10,37.6564,37.8048,36.0288,36.1822,2756076.0
2023-05-11,36.1228,37.0924,35.9447,36.9539,3563749.0
2023-05-12,37.2012,38.2549,37.1814,37.7454,2977769.0
2023-05-13,37.2012,38.2549,37.1814,37.7454,2977769.0
2023-05-14,37.2012,38.2549,37.1814,37.7454,2977769.0
2023-05-15,38.1313,38.9624,38.1016,38.7348,3012035.0
2023-05-16,38.3291,38.438,37.5178,37.9037,2435353.0
2023-05-17,38.1807,38.2302,37.3793,37.4189,2415442.0
2023-05-18,37.4783,38.2698,37.3447,38.0818,1670982.0
2023-05-19,37.9136,37.9136,36.6719,37.4387,1945503.0
2023-05-20,37.9136,37.9136,36.6719,37.4387,1945503.0
2023-05-21,37.9136,37.9136,36.6719,37.4387,1945503.0
2023-05-22,37.4982,37.9944,37.0914,37.6669,1571426.0
2023-05-23,37.3097,37.9745,37.2204,37.5974,1776295.0
2023-05-24,37.4883,37.4883,36.4464,36.9624,1557152.0
2023-05-25,37.141,37.4685,36.625,36.7143,1382028.0
2023-05-26,36.7044,37.2402,36.5456,37.141,1054083.0
2023-05-27,36.7044,37.2402,36.5456,37.141,1054083.0
2023-05-28,36.7044,37.2402,36.5456,37.141,1054083.0
2023-05-29,36.7044,37.2402,36.5456,37.141,1054083.0
2023-05-30,37.3593,37.6967,36.754,36.9624,1603295.0
2023-05-31,36.6151,37.0914,35.1168,35.3648,4135603.0
2023-06-01,35.4839,36.119,34.7099,35.6923,1941140.0
2023-06-02,36.3869,37.2998,36.119,37.012,2253907.0
2023-06-03,36.3869,37.2998,36.119,37.012,2253907.0
2023-06-04,36.3869,37.2998,36.119,37.012,2253907.0
2023-06-05,36.5059,36.5357,35.1862,35.1862,2317341.0
2023-06-06,35.3251,37.5478,35.2259,37.1708,2034825.0
2023-06-07,37.4982,38.3714,37.394,38.2127,1854286.0
2023-06-08,38.2325,38.679,37.8654,37.9249,1091652.0
2023-06-09,37.8356,38.0936,37.1906,37.4188,924896.0
2023-06-10,37.8356,38.0936,37.1906,37.4188,924896.0
2023-06-11,37.8356,38.0936,37.1906,37.4188,924896.0
2023-06-12,37.6868,38.0043,37.2204,37.6669,1309927.0
2023-06-13,37.9646,38.6493,37.8455,38.292,1405058.0
2023-06-14,38.5004,38.7634,37.6471,37.9447,1193314.0
2023-06-15,37.7761,38.4111,37.4536,38.3813,1287011.0
2023-06-16,38.5203,38.689,37.9348,38.1333,2175223.0
2023-06-17,38.5203,38.689,37.9348,38.1333,2175223.0
2023-06-18,38.5203,38.689,37.9348,38.1333,2175223.0
2023-06-19,38.5203,38.689,37.9348,38.1333,2175223.0
2023-06-20,37.9051,38.163,37.4585,37.7959,1516111.0
2023-06-21,37.1708,38.302,37.0021,37.9447,1846144.0
2023-06-22,37.7959,37.9646,37.0318,37.7066,1186356.0
2023-06-23,37.2005,37.6371,36.9029,37.3692,1930127.0
2023-06-24,37.2005,37.6371,36.9029,37.3692,1930127.0
2023-06-25,37.2005,37.6371,36.9029,37.3692,1930127.0
2023-06-26,37.5875,38.3218,37.3891,38.2027,2030671.0
2023-06-27,38.3218,39.6812,38.0737,39.3538,2101198.0
2023-06-28,39.2049,39.5622,38.7584,38.8676,1636292.0
2023-06-29,38.7683,39.7011,38.5699,39.6812,925865.0
2023-06-30,40.0186,40.1873,39.3984,39.7606,1674871.0
2023-07-01,40.0186,40.1873,39.3984,39.7606,1674871.0
2023-07-02,40.0186,40.1873,39.3984,39.7606,1674871.0
2023-07-03,39.84,39.9293,39.1454,39.453,972596.0
2023-07-04,39.84,39.9293,39.1454,39.453,972596.0
2023-07-05,39.3141,39.8499,38.9469,39.7209,2123959.0
