,ZBH US Equity,ZBH US Equity,ZBH US Equity,ZBH US Equity,ZBH US Equity
2022-05-09,116.7769,117.9185,112.8207,113.175,1533051.0
2022-05-10,114.4347,114.8578,111.2264,112.3581,1885775.0
2022-05-11,111.8169,114.5724,111.4429,111.62,1315613.0
2022-05-12,110.8229,112.7419,109.7305,111.3051,1100082.0
2022-05-13,112.4566,114.415,112.1908,113.2439,1166549.0
2022-05-14,112.4566,114.415,112.1908,113.2439,1166549.0
2022-05-15,112.4566,114.415,112.1908,113.2439,1166549.0
2022-05-16,112.9683,113.8983,112.427,113.2931,967387.0
2022-05-17,115.1039,117.6626,114.5035,117.4855,1069189.0
2022-05-18,116.1274,116.767,114.2477,114.602,1216839.0
2022-05-19,113.2635,115.714,113.2635,115.0547,800157.0
2022-05-20,116.4423,117.5937,113.6966,115.7435,845406.0
2022-05-21,116.4423,117.5937,113.6966,115.7435,845406.0
2022-05-22,116.4423,117.5937,113.6966,115.7435,845406.0
2022-05-23,117.3477,118.9813,116.2947,118.9124,869695.0
2022-05-24,118.2924,118.6369,116.2061,117.4953,899546.0
2022-05-25,117.4756,118.8042,116.1077,117.2591,1379999.0
2022-05-26,118.1448,119.6899,116.9283,118.7353,763017.0
2022-05-27,118.2924,118.8632,117.2985,117.9283,947130.0
2022-05-28,118.2924,118.8632,117.2985,117.9283,947130.0
2022-05-29,118.2924,118.8632,117.2985,117.9283,947130.0
2022-05-30,118.2924,118.8632,117.2985,117.9283,947130.0
2022-05-31,117.2689,119.1732,116.4521,118.3023,1149602.0
2022-06-01,118.9124,118.9124,115.0547,117.387,2386001.0
2022-06-02,117.9086,120.2705,114.8775,120.1328,962410.0
2022-06-03,119.6801,119.6801,117.8496,118.7156,1116870.0
2022-06-04,119.6801,119.6801,117.8496,118.7156,1116870.0
2022-06-05,119.6801,119.6801,117.8496,118.7156,1116870.0
2022-06-06,120.1131,120.1131,116.3832,116.5309,836105.0
2022-06-07,115.8026,117.3182,115.3302,117.2394,1023302.0
2022-06-08,116.8261,117.6626,115.9699,116.6489,1084874.0
2022-06-09,116.334,116.3537,113.1258,113.2045,828115.0
2022-06-10,110.9705,112.7223,110.7955,111.5807,1454985.0
2022-06-11,110.9705,112.7223,110.7955,111.5807,1454985.0
2022-06-12,110.9705,112.7223,110.7955,111.5807,1454985.0
2022-06-13,108.9137,110.3899,107.7918,108.3527,1823740.0
2022-06-14,108.1854,108.1854,102.9105,103.5994,1684433.0
2022-06-15,104.3276,106.8372,104.1505,105.2724,1286511.0
2022-06-16,102.9302,103.0384,100.8733,101.6016,1468771.0
2022-06-17,101.8083,103.4911,100.5978,101.021,2228178.0
2022-06-18,101.8083,103.4911,100.5978,101.021,2228178.0
2022-06-19,101.8083,103.4911,100.5978,101.021,2228178.0
2022-06-20,101.8083,103.4911,100.5978,101.021,2228178.0
2022-06-21,102.9006,103.6486,100.3616,100.6076,1235700.0
2022-06-22,99.8892,105.4988,99.6137,103.6387,1754149.0
2022-06-23,103.7667,105.2527,103.2156,104.7114,1168116.0
2022-06-24,106.0628,107.71,104.169,107.3845,1580812.0
2022-06-25,106.0628,107.71,104.169,107.3845,1580812.0
2022-06-26,106.0628,107.71,104.169,107.3845,1580812.0
2022-06-27,107.6311,107.8185,106.1516,107.0294,953138.0
2022-06-28,107.5127,108.8049,104.9285,105.0271,846477.0
2022-06-29,105.2638,106.0825,104.455,105.0962,1240348.0
2022-06-30,103.9914,105.4601,101.7721,103.6265,1466503.0
2022-07-01,103.7744,105.8951,102.9163,105.8063,954217.0
2022-07-02,103.7744,105.8951,102.9163,105.8063,954217.0
2022-07-03,103.7744,105.8951,102.9163,105.8063,954217.0
2022-07-04,103.7744,105.8951,102.9163,105.8063,954217.0
2022-07-05,104.5438,105.471,102.7832,105.4315,838430.0
2022-07-06,105.1948,105.6189,103.3109,104.2874,873212.0
2022-07-07,104.3367,104.7509,102.9903,104.6128,949753.0
2022-07-08,104.6424,105.3329,103.7251,103.9027,747121.0
2022-07-09,104.6424,105.3329,103.7251,103.9027,747121.0
2022-07-10,104.6424,105.3329,103.7251,103.9027,747121.0
2022-07-11,102.3738,103.1333,101.2297,101.8905,996502.0
2022-07-12,101.1014,102.4626,101.1014,101.6242,965847.0
2022-07-13,100.0658,101.6538,99.1682,101.0422,1064747.0
2022-07-14,99.6318,100.5293,99.0202,100.263,1175030.0
2022-07-15,102.3837,102.7388,101.1705,102.0976,883024.0
2022-07-16,102.3837,102.7388,101.1705,102.0976,883024.0
2022-07-17,102.3837,102.7388,101.1705,102.0976,883024.0
2022-07-18,102.3541,103.7054,101.7623,102.0681,1021897.0
2022-07-19,103.6068,106.3686,103.3602,105.7767,1471119.0
2022-07-20,105.8261,107.64,105.3575,106.5264,1281692.0
2022-07-21,106.8124,107.8481,106.5461,106.9702,1222715.0
2022-07-22,106.842,107.7199,105.1751,105.54,1140931.0
2022-07-23,106.842,107.7199,105.1751,105.54,1140931.0
2022-07-24,106.842,107.7199,105.1751,105.54,1140931.0
2022-07-25,105.5499,106.773,105.2732,106.4277,1254147.0
2022-07-26,106.7828,107.1823,105.4513,106.5461,1153962.0
2022-07-27,107.71,109.8701,107.0196,109.5939,1650735.0
2022-07-28,109.2487,109.6729,106.1812,109.2684,2278164.0
2022-07-29,108.8936,109.4756,107.2464,108.8838,1580478.0
2022-07-30,108.8936,109.4756,107.2464,108.8838,1580478.0
2022-07-31,108.8936,109.4756,107.2464,108.8838,1580478.0
2022-08-01,107.7593,109.2142,105.6041,108.2624,1488804.0
2022-08-02,111.468,114.8709,111.4582,112.5037,2076190.0
2022-08-03,113.4802,114.7131,112.6122,114.0325,1323242.0
2022-08-04,114.2594,114.2594,111.7245,111.8034,852644.0
2022-08-05,110.9748,112.2768,110.7184,111.7146,596986.0
2022-08-06,110.9748,112.2768,110.7184,111.7146,596986.0
2022-08-07,110.9748,112.2768,110.7184,111.7146,596986.0
2022-08-08,112.2768,112.8095,111.4532,111.616,534245.0
2022-08-09,111.3694,111.7984,110.6118,110.9551,869516.0
2022-08-10,112.8489,113.5788,111.8626,113.4013,643787.0
2022-08-11,114.0917,115.3395,113.1547,113.4309,594833.0
2022-08-12,113.9438,115.6896,113.7307,115.6206,641853.0
2022-08-13,113.9438,115.6896,113.7307,115.6206,641853.0
2022-08-14,113.9438,115.6896,113.7307,115.6206,641853.0
2022-08-15,115.1669,116.311,114.9992,115.1373,1035055.0
2022-08-16,114.2791,115.1175,113.9142,114.5356,944829.0
2022-08-17,113.6577,114.2397,112.8391,113.0758,681104.0
2022-08-18,113.3224,113.4062,112.4149,112.9574,735215.0
2022-08-19,112.6911,112.8193,111.2412,111.685,644633.0
2022-08-20,112.6911,112.8193,111.2412,111.685,644633.0
2022-08-21,112.6911,112.8193,111.2412,111.685,644633.0
2022-08-22,110.4619,111.2806,109.3178,109.8405,786881.0
2022-08-23,109.9096,110.2844,107.35,107.8086,928620.0
2022-08-24,107.5029,108.4596,106.768,108.2032,620614.0
2022-08-25,108.9627,110.4225,108.3807,110.4126,530669.0
2022-08-26,110.8072,110.8072,105.974,106.0431,627667.0
2022-08-27,110.8072,110.8072,105.974,106.0431,627667.0
2022-08-28,110.8072,110.8072,105.974,106.0431,627667.0
2022-08-29,105.2441,106.8913,104.6622,106.1516,556722.0
2022-08-30,106.5264,106.8021,105.1751,105.905,783023.0
2022-08-31,106.5264,107.7001,104.7312,104.8693,886616.0
2022-09-01,104.6227,105.3822,103.1629,105.3428,737424.0
2022-09-02,106.1713,106.2897,103.6659,104.1295,582588.0
2022-09-03,106.1713,106.2897,103.6659,104.1295,582588.0
2022-09-04,106.1713,106.2897,103.6659,104.1295,582588.0
2022-09-05,106.1713,106.2897,103.6659,104.1295,582588.0
2022-09-06,104.6622,104.8203,102.6352,103.4983,702849.0
2022-09-07,103.587,107.4141,103.4785,107.0985,1022936.0
2022-09-08,106.2995,109.298,106.0727,109.2783,711338.0
2022-09-09,109.6531,113.0856,109.4065,112.9377,1154244.0
2022-09-10,109.6531,113.0856,109.4065,112.9377,1154244.0
2022-09-11,109.6531,113.0856,109.4065,112.9377,1154244.0
2022-09-12,113.8451,117.9977,113.8451,117.6426,2376144.0
2022-09-13,115.0682,116.6168,114.5356,114.8118,1673013.0
2022-09-14,114.3087,115.5022,113.4506,114.8216,1760264.0
2022-09-15,114.8907,116.5132,113.8747,114.1904,814558.0
2022-09-16,113.4407,113.4407,110.7628,111.1524,1706780.0
2022-09-17,113.4407,113.4407,110.7628,111.1524,1706780.0
2022-09-18,113.4407,113.4407,110.7628,111.1524,1706780.0
2022-09-19,110.2252,112.0105,108.9232,111.8527,978821.0
2022-09-20,111.2707,111.833,109.3917,110.2449,680834.0
2022-09-21,111.2116,112.0007,108.6964,108.6964,1123653.0
2022-09-22,108.3906,108.6273,105.905,106.5362,814579.0
2022-09-23,105.4907,106.0641,103.1728,104.7608,1945692.0
2022-09-24,105.4907,106.0641,103.1728,104.7608,1945692.0
2022-09-25,105.4907,106.0641,103.1728,104.7608,1945692.0
2022-09-26,104.4156,105.3723,102.3245,103.7153,1216934.0
2022-09-27,104.9581,105.5943,102.7496,103.3898,1358688.0
2022-09-28,104.3465,106.6595,103.9027,106.0628,1088219.0
2022-09-29,105.3016,106.4187,104.234,105.8947,872501.0
2022-09-30,106.2309,107.1008,103.3245,103.3541,1138691.0
2022-10-01,106.2309,107.1008,103.3245,103.3541,1138691.0
2022-10-02,106.2309,107.1008,103.3245,103.3541,1138691.0
2022-10-03,104.7974,106.913,104.0066,106.0925,893256.0
2022-10-04,107.9213,110.4668,107.9213,110.4125,1203758.0
2022-10-05,109.2954,111.8459,108.6775,111.2033,716163.0
2022-10-06,110.6596,111.9695,109.3152,109.3349,789861.0
2022-10-07,108.6232,108.6232,106.1023,107.0217,867157.0
2022-10-08,108.6232,108.6232,106.1023,107.0217,867157.0
2022-10-09,108.6232,108.6232,106.1023,107.0217,867157.0
2022-10-10,107.4468,107.605,105.1138,105.7168,1035605.0
2022-10-11,105.9936,108.4353,105.2522,107.081,1143201.0
2022-10-12,106.5769,107.3628,105.4005,105.8354,1364165.0
2022-10-13,103.9572,109.068,103.0091,108.1783,1030147.0
2022-10-14,109.0285,109.6908,105.5784,105.6871,1381516.0
2022-10-15,109.0285,109.6908,105.5784,105.6871,1381516.0
2022-10-16,109.0285,109.6908,105.5784,105.6871,1381516.0
2022-10-17,107.3479,109.8342,107.1502,109.246,1082827.0
2022-10-18,111.233,112.1425,107.5358,107.7829,1550023.0
2022-10-19,107.4666,108.3464,106.0826,106.8833,795649.0
2022-10-20,107.3282,107.6247,104.867,105.1138,915010.0
2022-10-21,104.7184,106.4681,101.4264,106.1617,1116829.0
2022-10-22,104.7184,106.4681,101.4264,106.1617,1116829.0
2022-10-23,104.7184,106.4681,101.4264,106.1617,1116829.0
2022-10-24,107.3084,107.8916,106.2042,107.7829,778966.0
2022-10-25,108.0202,109.7304,107.862,109.4635,1231413.0
2022-10-26,110.2642,112.439,110.0862,110.9858,902161.0
2022-10-27,111.7075,111.7075,109.7304,110.284,1051396.0
2022-10-28,110.798,112.3402,110.5904,112.1721,1209308.0
2022-10-29,110.798,112.3402,110.5904,112.1721,1209308.0
2022-10-30,110.798,112.3402,110.5904,112.1721,1209308.0
2022-10-31,112.1029,112.3006,111.0649,112.0535,1229284.0
2022-11-01,112.3599,112.3599,108.5144,110.5608,2429782.0
2022-11-02,113.6747,113.9318,106.389,106.4582,2487440.0
2022-11-03,105.0742,105.4845,102.6028,104.2142,1321199.0
2022-11-04,105.3906,106.2704,102.5633,103.6507,1734134.0
2022-11-05,105.3906,106.2704,102.5633,103.6507,1734134.0
2022-11-06,105.3906,106.2704,102.5633,103.6507,1734134.0
2022-11-07,104.3526,106.3396,104.1549,106.3001,1321556.0
2022-11-08,106.0529,107.0464,104.2359,105.0149,927829.0
2022-11-09,104.402,106.091,103.799,104.5602,1454532.0
2022-11-10,108.1289,111.836,108.1289,111.6086,989431.0
2022-11-11,112.2413,114.6435,111.7915,114.2382,1562183.0
2022-11-12,112.2413,114.6435,111.7915,114.2382,1562183.0
2022-11-13,112.2413,114.6435,111.7915,114.2382,1562183.0
2022-11-14,113.4869,114.4952,111.9843,112.0139,1175678.0
2022-11-15,113.4474,114.3173,112.093,113.8032,1013604.0
2022-11-16,113.8428,114.2679,112.6664,113.1508,938145.0
2022-11-17,111.4603,112.1721,110.4916,110.8376,1124360.0
2022-11-18,112.3105,113.2002,111.1539,112.785,770464.0
2022-11-19,112.3105,113.2002,111.1539,112.785,770464.0
2022-11-20,112.3105,113.2002,111.1539,112.785,770464.0
2022-11-21,112.1227,113.482,111.9744,113.22,655432.0
2022-11-22,113.2101,114.1393,111.9645,114.0108,834218.0
2022-11-23,115.0389,116.8381,114.9401,116.6602,1243093.0
2022-11-24,115.0389,116.8381,114.9401,116.6602,1243093.0
2022-11-25,117.0951,118.1776,116.9677,117.8465,427925.0
2022-11-26,117.0951,118.1776,116.9677,117.8465,427925.0
2022-11-27,117.0951,118.1776,116.9677,117.8465,427925.0
2022-11-28,116.7887,117.8959,115.8594,116.3241,1207617.0
2022-11-29,115.8199,117.9601,115.5134,117.6389,983487.0
2022-11-30,118.1134,118.7658,116.1956,118.7263,1217155.0
2022-12-01,119.6061,122.3642,119.3392,121.9391,1433448.0
2022-12-02,120.6639,122.1072,120.5947,121.5634,723160.0
2022-12-03,120.6639,122.1072,120.5947,121.5634,723160.0
2022-12-04,120.6639,122.1072,120.5947,121.5634,723160.0
2022-12-05,120.5353,121.4745,119.4133,120.8813,1066334.0
2022-12-06,120.3772,120.5353,118.9734,120.0015,1922575.0
2022-12-07,120.5255,122.7992,120.3772,122.7695,1809977.0
2022-12-08,123.333,125.7945,122.6311,124.4006,1814124.0
2022-12-09,123.7383,124.8751,122.9178,122.9771,1449246.0
2022-12-10,123.7383,124.8751,122.9178,122.9771,1449246.0
2022-12-11,123.7383,124.8751,122.9178,122.9771,1449246.0
2022-12-12,122.9474,124.754,122.2554,124.6873,1737017.0
2022-12-13,127.4948,128.4735,125.8933,126.961,2055559.0
2022-12-14,126.704,129.3385,125.661,126.7732,1506520.0
2022-12-15,125.1025,126.012,124.5192,125.5671,1694916.0
2022-12-16,124.5489,125.231,122.29,124.1436,2710628.0
2022-12-17,124.5489,125.231,122.29,124.1436,2710628.0
2022-12-18,124.5489,125.231,122.29,124.1436,2710628.0
2022-12-19,123.8965,124.1436,122.8683,123.5307,943390.0
2022-12-20,123.5307,124.8455,122.7992,123.9953,1038838.0
2022-12-21,125.0432,125.6561,124.5983,125.6264,934832.0
2022-12-22,125.0036,125.3694,123.4516,125.3398,807114.0
2022-12-23,124.7356,125.5577,124.0423,125.4784,789770.0
2022-12-24,124.7356,125.5577,124.0423,125.4784,789770.0
2022-12-25,124.7356,125.5577,124.0423,125.4784,789770.0
2022-12-26,124.7356,125.5577,124.0423,125.4784,789770.0
2022-12-27,125.7855,126.5679,124.9634,126.0628,755574.0
2022-12-28,126.2213,127.2909,124.5771,124.7851,750108.0
2022-12-29,125.4487,127.2711,124.9337,126.6075,686569.0
2022-12-30,125.934,126.5085,125.003,126.2807,785218.0
2022-12-31,125.934,126.5085,125.003,126.2807,785218.0
2023-01-01,125.934,126.5085,125.003,126.2807,785218.0
2023-01-02,125.934,126.5085,125.003,126.2807,785218.0
2023-01-03,126.1915,127.6475,124.9986,126.0628,921108.0
2023-01-04,127.2909,128.1229,126.2906,127.2315,1389410.0
2023-01-05,127.806,128.836,124.5177,124.8743,2238303.0
2023-01-06,124.9436,125.9935,121.5365,124.4979,2348886.0
2023-01-07,124.9436,125.9935,121.5365,124.4979,2348886.0
2023-01-08,124.9436,125.9935,121.5365,124.4979,2348886.0
2023-01-09,126.8452,127.4401,124.5078,124.8445,1423625.0
2023-01-10,124.5969,125.2448,123.2896,124.2998,1894247.0
2023-01-11,124.8247,125.0823,121.8831,123.1311,2448268.0
2023-01-12,123.4381,123.4877,120.7045,122.0218,1890568.0
2023-01-13,121.7742,122.5269,120.8729,122.2001,1674123.0
2023-01-14,121.7742,122.5269,120.8729,122.2001,1674123.0
2023-01-15,121.7742,122.5269,120.8729,122.2001,1674123.0
2023-01-16,121.7742,122.5269,120.8729,122.2001,1674123.0
2023-01-17,122.1704,122.1951,121.2394,121.8336,2093361.0
2023-01-18,121.9624,122.6656,120.8085,120.9125,1483318.0
2023-01-19,120.2885,121.3235,119.1396,120.7838,1324885.0
2023-01-20,121.4474,123.4282,120.655,122.9033,1736455.0
2023-01-21,121.4474,123.4282,120.655,122.9033,1736455.0
2023-01-22,121.4474,123.4282,120.655,122.9033,1736455.0
2023-01-23,123.7947,125.9439,123.7947,124.7356,2299750.0
2023-01-24,124.7356,125.0674,123.4678,124.28,1358300.0
2023-01-25,122.8439,124.379,122.4675,123.7055,1222455.0
2023-01-26,124.181,125.0129,123.9036,124.2998,1208524.0
2023-01-27,124.2998,125.3497,122.8538,124.6762,1386652.0
2023-01-28,124.2998,125.3497,122.8538,124.6762,1386652.0
2023-01-29,124.2998,125.3497,122.8538,124.6762,1386652.0
2023-01-30,124.2107,124.904,123.9829,124.6267,2090691.0
2023-01-31,124.8842,126.142,123.9631,126.1222,1233792.0
2023-02-01,127.2909,128.6478,124.4484,126.5778,2453622.0
2023-02-02,127.3603,127.598,125.1219,126.1915,3509686.0
2023-02-03,126.3896,131.015,124.8148,128.212,2854132.0
2023-02-04,126.3896,131.015,124.8148,128.212,2854132.0
2023-02-05,126.3896,131.015,124.8148,128.212,2854132.0
2023-02-06,127.7663,128.1526,126.3302,127.2909,1541378.0
2023-02-07,126.2906,130.2424,126.2609,129.6878,1739121.0
2023-02-08,128.9351,130.3514,128.7815,129.5095,1211122.0
2023-02-09,129.6878,130.3316,126.9443,127.0631,1228554.0
2023-02-10,127.073,127.9545,126.0826,126.6868,1196462.0
2023-02-11,127.073,127.9545,126.0826,126.6868,1196462.0
2023-02-12,127.073,127.9545,126.0826,126.6868,1196462.0
2023-02-13,126.9641,127.3603,126.3599,126.8254,1247756.0
2023-02-14,126.5283,127.3404,124.8941,125.4982,1395001.0
2023-02-15,124.5672,125.3893,123.9036,125.3002,1022159.0
2023-02-16,123.5669,125.4041,123.1311,123.9135,1410902.0
2023-02-17,123.5966,124.9139,123.1311,124.7653,1026793.0
2023-02-18,123.5966,124.9139,123.1311,124.7653,1026793.0
2023-02-19,123.5966,124.9139,123.1311,124.7653,1026793.0
2023-02-20,123.5966,124.9139,123.1311,124.7653,1026793.0
2023-02-21,124.0819,124.5573,122.5071,122.8142,1266779.0
2023-02-22,122.8934,123.5372,122.0119,122.4378,1260086.0
2023-02-23,122.5269,123.0618,120.9026,121.9921,993588.0
2023-02-24,121.5761,121.9525,120.3678,121.5266,878289.0
2023-02-25,121.5761,121.9525,120.3678,121.5266,878289.0
2023-02-26,121.5761,121.9525,120.3678,121.5266,878289.0
2023-02-27,122.0812,122.9825,121.6851,122.1208,1180120.0
2023-02-28,122.0317,122.9974,121.5476,122.6854,1341773.0
2023-03-01,121.8237,122.3288,120.8184,120.9125,848757.0
2023-03-02,120.1499,122.1208,119.823,121.8138,1531538.0
2023-03-03,122.7448,125.8548,121.9624,125.0129,1726271.0
2023-03-04,122.7448,125.8548,121.9624,125.0129,1726271.0
2023-03-05,122.7448,125.8548,121.9624,125.0129,1726271.0
2023-03-06,125.0228,125.0228,122.9528,123.4282,1022771.0
2023-03-07,123.9631,124.1017,121.7276,121.9723,1322597.0
2023-03-08,121.5662,121.9426,120.5461,120.7441,904776.0
2023-03-09,121.4176,122.8439,120.4965,121.1799,1037243.0
2023-03-10,122.0317,122.7349,120.447,122.3486,1589075.0
2023-03-11,122.0317,122.7349,120.447,122.3486,1589075.0
2023-03-12,122.0317,122.7349,120.447,122.3486,1589075.0
2023-03-13,121.8633,124.8445,121.1898,123.0618,1338773.0
2023-03-14,124.6366,125.8796,124.0621,125.419,1944666.0
2023-03-15,123.3985,124.3493,122.298,124.0621,1361332.0
2023-03-16,122.6854,124.28,122.1506,124.2305,987774.0
2023-03-17,124.1512,124.181,122.6458,123.1212,1397091.0
2023-03-18,124.1512,124.181,122.6458,123.1212,1397091.0
2023-03-19,124.1512,124.181,122.6458,123.1212,1397091.0
2023-03-20,123.4282,125.315,123.2103,125.1219,889307.0
2023-03-21,125.8647,126.667,125.3497,126.5679,993101.0
2023-03-22,126.3896,127.2018,124.1116,124.1909,959030.0
2023-03-23,123.9333,124.8445,123.2995,123.765,1157818.0
2023-03-24,123.5372,124.9139,122.5873,124.8346,880470.0
2023-03-25,123.5372,124.9139,122.5873,124.8346,880470.0
2023-03-26,123.5372,124.9139,122.5873,124.8346,880470.0
2023-03-27,126.142,126.5976,124.6167,124.795,822704.0
2023-03-28,124.3783,126.1496,123.9516,125.1721,846708.0
2023-03-29,125.0828,125.966,124.5569,125.7675,933390.0
2023-03-30,126.6408,126.6408,125.187,125.7874,791488.0
2023-03-31,126.9385,128.3277,126.7053,128.2087,1212585.0
2023-04-01,126.9385,128.3277,126.7053,128.2087,1212585.0
2023-04-02,126.9385,128.3277,126.7053,128.2087,1212585.0
2023-04-03,127.8316,128.1293,126.6457,127.0576,859126.0
2023-04-04,127.395,127.6827,126.4126,126.9385,1273810.0
2023-04-05,127.385,128.1888,126.8641,127.6033,1064814.0
2023-04-06,127.6033,128.3774,126.8293,128.1789,780982.0
2023-04-07,127.6033,128.3774,126.8293,128.1789,780982.0
2023-04-08,127.6033,128.3774,126.8293,128.1789,780982.0
2023-04-09,127.6033,128.3774,126.8293,128.1789,780982.0
2023-04-10,127.3652,127.395,125.8866,127.1667,791625.0
2023-04-11,129.2506,130.5704,128.7544,130.3719,1327498.0
2023-04-12,130.9872,132.7535,130.099,130.5803,1522122.0
2023-04-13,130.8284,131.533,130.1536,131.5032,846995.0
2023-04-14,131.404,131.8902,130.6895,131.3543,647855.0
2023-04-15,131.404,131.8902,130.6895,131.3543,647855.0
2023-04-16,131.404,131.8902,130.6895,131.3543,647855.0
2023-04-17,131.404,132.7238,130.9177,132.436,862100.0
2023-04-18,132.952,133.4566,131.7017,133.2894,1091591.0
2023-04-19,133.5275,137.6755,133.3688,137.0602,2192635.0
2023-04-20,137.0007,137.8839,136.4648,137.2885,1494096.0
2023-04-21,138.2113,139.2136,136.316,136.8618,1280983.0
2023-04-22,138.2113,139.2136,136.316,136.8618,1280983.0
2023-04-23,138.2113,139.2136,136.316,136.8618,1280983.0
2023-04-24,137.4671,137.7548,136.6137,137.0801,748061.0
2023-04-25,136.8915,138.1319,136.8915,137.993,1530855.0
2023-04-26,137.5961,138.127,136.4187,138.0129,1440599.0
2023-04-27,137.735,138.6479,136.3457,137.2885,1310585.0
2023-04-28,137.0602,138.1815,136.6434,137.3778,1496882.0
2023-04-29,137.0602,138.1815,136.6434,137.3778,1496882.0
2023-04-30,137.0602,138.1815,136.6434,137.3778,1496882.0
2023-05-01,137.219,138.7869,136.961,137.7648,2006654.0
2023-05-02,144.8798,148.1048,141.0494,141.9127,4609859.0
2023-05-03,142.8852,143.3764,138.0922,138.5487,1820380.0
2023-05-04,137.3976,137.6556,135.3435,135.5817,1410570.0
2023-05-05,136.0977,137.1595,135.7702,136.8518,995894.0
2023-05-06,136.0977,137.1595,135.7702,136.8518,995894.0
2023-05-07,136.0977,137.1595,135.7702,136.8518,995894.0
2023-05-08,136.1671,136.8816,134.9267,136.3854,1304512.0
2023-05-09,135.9885,136.6236,134.9763,135.0061,1017634.0
2023-05-10,135.532,136.8518,133.9642,136.3656,1163414.0
2023-05-11,135.9488,136.9411,135.1351,135.6412,899744.0
2023-05-12,135.7404,136.3656,134.9943,135.7007,840650.0
2023-05-13,135.7404,136.3656,134.9943,135.7007,840650.0
2023-05-14,135.7404,136.3656,134.9943,135.7007,840650.0
2023-05-15,135.7305,136.6434,135.4824,135.7702,905335.0
2023-05-16,135.1351,135.4229,133.7756,133.8054,929427.0
2023-05-17,134.0932,134.5298,132.3864,133.2993,1071524.0
2023-05-18,133.2596,134.3771,132.8726,133.984,1132820.0
2023-05-19,134.1725,135.4923,132.9321,133.9642,2356968.0
2023-05-20,134.1725,135.4923,132.9321,133.9642,2356968.0
2023-05-21,134.1725,135.4923,132.9321,133.9642,2356968.0
2023-05-22,134.1924,136.1175,134.1825,134.2321,1244263.0
2023-05-23,133.4184,133.8947,129.2456,129.3201,1153706.0
2023-05-24,128.8239,128.8586,127.395,127.6331,1168968.0
2023-05-25,126.7698,127.8911,125.4301,126.8194,1390451.0
2023-05-26,126.8492,128.3674,126.0752,126.6706,1354378.0
2023-05-27,126.8492,128.3674,126.0752,126.6706,1354378.0
2023-05-28,126.8492,128.3674,126.0752,126.6706,1354378.0
2023-05-29,126.8492,128.3674,126.0752,126.6706,1354378.0
2023-05-30,126.3034,126.9484,124.9241,125.4599,1234159.0
2023-05-31,124.4775,126.5416,123.7432,126.3629,6918783.0
2023-06-01,126.5614,126.869,125.5542,126.3828,1560042.0
2023-06-02,126.8393,129.1216,126.3828,128.814,1441066.0
2023-06-03,126.8393,129.1216,126.3828,128.814,1441066.0
2023-06-04,126.8393,129.1216,126.3828,128.814,1441066.0
2023-06-05,129.0025,129.6972,128.6254,129.4689,1256761.0
2023-06-06,129.717,130.0209,128.159,129.2705,787122.0
2023-06-07,129.4888,132.4955,129.0968,132.049,2151822.0
2023-06-08,132.4856,135.403,132.2276,134.2519,2329099.0
2023-06-09,133.6565,135.3038,133.1901,134.9664,1291534.0
2023-06-10,133.6565,135.3038,133.1901,134.9664,1291534.0
2023-06-11,133.6565,135.3038,133.1901,134.9664,1291534.0
2023-06-12,134.6389,135.5221,133.3588,134.5099,1053153.0
2023-06-13,134.0535,136.0778,133.5474,135.7801,747714.0
2023-06-14,140.0174,144.8798,140.0174,140.9204,2942234.0
2023-06-15,140.8311,141.4959,139.5311,141.486,1488043.0
2023-06-16,142.9348,143.6393,141.8333,142.9943,2813511.0
2023-06-17,142.9348,143.6393,141.8333,142.9943,2813511.0
2023-06-18,142.9348,143.6393,141.8333,142.9943,2813511.0
2023-06-19,142.9348,143.6393,141.8333,142.9943,2813511.0
2023-06-20,142.2005,143.4707,141.1139,142.5577,1297662.0
2023-06-21,142.2005,142.3295,141.2478,141.7936,1127468.0
2023-06-22,142.0913,143.6393,141.6249,143.4707,921953.0
2023-06-23,142.8643,144.1565,141.6517,143.1228,1560614.0
2023-06-24,142.8643,144.1565,141.6517,143.1228,1560614.0
2023-06-25,142.8643,144.1565,141.6517,143.1228,1560614.0
2023-06-26,143.0035,143.416,140.7472,141.9499,1109997.0
2023-06-27,141.9598,143.9975,141.433,143.9378,855349.0
2023-06-28,143.6198,144.8593,142.9041,143.1327,1019822.0
2023-06-29,142.2978,145.3294,142.1586,144.2758,1169949.0
2023-06-30,145.3493,146.6116,144.6336,144.7231,1290481.0
2023-07-01,145.3493,146.6116,144.6336,144.7231,1290481.0
2023-07-02,145.3493,146.6116,144.6336,144.7231,1290481.0
2023-07-03,143.9279,143.9279,141.6517,141.6517,662521.0
2023-07-04,143.9279,143.9279,141.6517,141.6517,662521.0
2023-07-05,141.5622,141.7113,140.4291,141.5026,1181562.0
2023-07-06,140.8366,140.9957,139.3158,140.3496,886030.0
2023-07-07,139.7532,140.4987,138.9978,140.0116,1165529.0
2023-07-08,139.7532,140.4987,138.9978,140.0116,1165529.0
2023-07-09,139.7532,140.4987,138.9978,140.0116,1165529.0
2023-07-10,140.3993,141.7908,140.3098,141.6517,1421384.0
2023-07-11,141.2044,142.417,140.6776,142.3176,819889.0
2023-07-12,143.0333,143.0333,141.0354,141.7908,969516.0
2023-07-13,141.7312,142.427,141.0155,142.2481,966457.0
2023-07-14,142.4071,143.2619,141.2839,141.5125,1191169.0
