,CC US Equity,CC US Equity,CC US Equity,CC US Equity,CC US Equity
2021-05-07,31.2947,31.7907,30.8978,31.2315,903834.0
2021-05-08,31.2947,31.7907,30.8978,31.2315,903834.0
2021-05-09,31.2947,31.7907,30.8978,31.2315,903834.0
2021-05-10,31.5652,32.0432,30.7085,30.7896,1168389.0
2021-05-11,30.2305,30.9971,29.8427,30.952,1272710.0
2021-05-12,30.6904,30.8618,29.1212,29.2655,1295447.0
2021-05-13,29.4549,30.7265,28.9859,30.4559,1652825.0
2021-05-14,30.6831,30.8648,30.2833,30.6286,1006762.0
2021-05-15,30.6831,30.8648,30.2833,30.6286,1006762.0
2021-05-16,30.6831,30.8648,30.2833,30.6286,1006762.0
2021-05-17,30.5195,31.6734,30.4378,31.5372,1190130.0
2021-05-18,31.6916,31.8006,31.042,31.101,1279193.0
2021-05-19,30.4378,30.7013,29.829,30.1834,1192425.0
2021-05-20,30.8285,31.0374,30.1016,30.3287,1216498.0
2021-05-21,30.6831,31.0511,30.3469,30.7921,966022.0
2021-05-22,30.6831,31.0511,30.3469,30.7921,966022.0
2021-05-23,30.6831,31.0511,30.3469,30.7921,966022.0
2021-05-24,30.9557,31.1374,30.4659,31.1101,871408.0
2021-05-25,31.2464,31.737,31.0919,31.2555,1862928.0
2021-05-26,31.2191,32.1187,31.1374,32.0823,1273045.0
2021-05-27,32.5275,32.891,31.8461,32.5184,1105431.0
2021-05-28,32.6911,32.7728,32.1368,32.6456,837536.0
2021-05-29,32.6911,32.7728,32.1368,32.6456,837536.0
2021-05-30,32.6911,32.7728,32.1368,32.6456,837536.0
2021-05-31,32.6911,32.7728,32.1368,32.6456,837536.0
2021-06-01,33.218,34.1357,33.1363,33.954,1181035.0
2021-06-02,34.0721,34.2448,33.3907,33.745,1107801.0
2021-06-03,33.527,34.0267,32.9727,33.7995,1121693.0
2021-06-04,34.054,34.054,33.3362,33.7905,884557.0
2021-06-05,34.054,34.054,33.3362,33.7905,884557.0
2021-06-06,34.054,34.054,33.3362,33.7905,884557.0
2021-06-07,33.8086,34.0449,32.7456,33.0545,1203354.0
2021-06-08,32.9091,33.745,32.1195,33.4543,1272808.0
2021-06-09,34.9625,35.3168,33.8904,34.4174,1222003.0
2021-06-10,34.699,35.117,33.7632,33.7814,1069053.0
2021-06-11,34.1539,34.481,33.6951,33.9903,908300.0
2021-06-12,34.1539,34.481,33.6951,33.9903,908300.0
2021-06-13,34.1539,34.481,33.6951,33.9903,908300.0
2021-06-14,33.8631,34.163,32.7274,32.9818,1222696.0
2021-06-15,33.0818,33.4725,32.6456,33.4452,821827.0
2021-06-16,33.3998,33.5997,32.9682,33.2453,755337.0
2021-06-17,33.0727,33.2271,30.2742,31.0374,2157645.0
2021-06-18,30.7558,31.0374,29.511,29.8472,2058515.0
2021-06-19,30.7558,31.0374,29.511,29.8472,2058515.0
2021-06-20,30.7558,31.0374,29.511,29.8472,2058515.0
2021-06-21,30.3287,30.883,30.2106,30.4832,965761.0
2021-06-22,30.6922,31.4281,30.2924,31.1737,1583227.0
2021-06-23,31.1828,31.7007,30.7649,31.2191,1232521.0
2021-06-24,31.6371,32.5275,31.2191,32.1823,1325797.0
2021-06-25,32.3731,32.9818,31.5372,31.7189,3710325.0
2021-06-26,32.3731,32.9818,31.5372,31.7189,3710325.0
2021-06-27,32.3731,32.9818,31.5372,31.7189,3710325.0
2021-06-28,31.6734,31.7098,30.888,31.0647,1117835.0
2021-06-29,31.5644,32.046,31.0374,31.3554,971012.0
2021-06-30,31.419,31.9642,31.2737,31.6189,1555791.0
2021-07-01,32.1187,32.6547,31.8279,32.2186,1207314.0
2021-07-02,32.0369,32.582,31.5281,32.2913,742309.0
2021-07-03,32.0369,32.582,31.5281,32.2913,742309.0
2021-07-04,32.0369,32.582,31.5281,32.2913,742309.0
2021-07-05,32.0369,32.582,31.5281,32.2913,742309.0
2021-07-06,32.2549,32.4821,30.6377,30.8285,1462899.0
2021-07-07,30.6831,31.5099,30.5286,30.7921,1069351.0
2021-07-08,29.9744,30.8103,29.7466,30.2651,1063378.0
2021-07-09,30.9738,31.6972,30.6467,31.41,951400.0
2021-07-10,30.9738,31.6972,30.6467,31.41,951400.0
2021-07-11,30.9738,31.6972,30.6467,31.41,951400.0
2021-07-12,30.9557,31.9733,30.674,31.6916,713265.0
2021-07-13,31.7552,31.8369,30.6377,30.7467,996304.0
2021-07-14,31.1192,31.9642,30.8375,30.883,676513.0
2021-07-15,30.465,31.1374,30.3832,30.6922,770034.0
2021-07-16,30.883,30.992,28.8205,28.9204,1413466.0
2021-07-17,30.883,30.992,28.8205,28.9204,1413466.0
2021-07-18,30.883,30.992,28.8205,28.9204,1413466.0
2021-07-19,27.8846,28.4843,27.5575,28.0573,1471317.0
2021-07-20,28.1481,29.3838,28.0486,29.1839,1429251.0
2021-07-21,29.3475,30.0107,29.3247,29.3656,936357.0
2021-07-22,29.3747,29.4292,28.8477,28.9749,669886.0
2021-07-23,29.302,29.4474,28.6388,29.0022,536858.0
2021-07-24,29.302,29.4474,28.6388,29.0022,536858.0
2021-07-25,29.302,29.4474,28.6388,29.0022,536858.0
2021-07-26,29.0385,29.6442,29.0385,29.3293,948448.0
2021-07-27,28.8932,29.4156,28.4025,29.3202,948085.0
2021-07-28,29.3475,29.929,28.8114,29.6382,708157.0
2021-07-29,29.8654,30.3832,29.6655,29.9199,902877.0
2021-07-30,30.256,31.6098,30.0198,30.2106,1922899.0
2021-07-31,30.256,31.6098,30.0198,30.2106,1922899.0
2021-08-01,30.256,31.6098,30.0198,30.2106,1922899.0
2021-08-02,30.5741,31.6098,30.2379,30.4468,1218492.0
2021-08-03,31.1283,31.2101,29.8744,31.0283,1468836.0
2021-08-04,30.9102,31.0647,29.6927,29.7018,919846.0
2021-08-05,29.9562,30.5046,29.9471,29.9744,840387.0
2021-08-06,30.5831,30.783,30.1743,30.5741,514989.0
2021-08-07,30.5831,30.783,30.1743,30.5741,514989.0
2021-08-08,30.5831,30.783,30.1743,30.5741,514989.0
2021-08-09,30.3378,30.8347,29.9835,30.6013,591279.0
2021-08-10,30.4923,31.0374,30.4832,30.8466,875801.0
2021-08-11,31.2101,31.6825,30.7013,31.6189,688957.0
2021-08-12,31.6189,31.8915,30.7921,31.2918,570629.0
2021-08-13,31.2552,31.7586,31.2552,31.5664,494764.0
2021-08-14,31.2552,31.7586,31.2552,31.5664,494764.0
2021-08-15,31.2552,31.7586,31.2552,31.5664,494764.0
2021-08-16,30.9715,31.1408,30.2119,31.0081,867034.0
2021-08-17,30.6054,31.0264,30.221,30.8251,514092.0
2021-08-18,30.578,30.825,30.2027,30.221,516205.0
2021-08-19,29.5437,29.8513,28.6651,28.7292,963801.0
2021-08-20,28.656,29.0587,28.3738,28.6651,1208476.0
2021-08-21,28.656,29.0587,28.3738,28.6651,1208476.0
2021-08-22,28.656,29.0587,28.3738,28.6651,1208476.0
2021-08-23,29.26,29.887,28.9305,29.7909,938638.0
2021-08-24,30.1203,31.0447,30.1203,30.7244,643913.0
2021-08-25,30.6512,31.6076,30.459,31.2918,681410.0
2021-08-26,31.2918,31.5298,30.912,30.9715,619971.0
2021-08-27,31.2918,32.1522,31.0356,31.7861,1201618.0
2021-08-28,31.2918,32.1522,31.0356,31.7861,1201618.0
2021-08-29,31.2918,32.1522,31.0356,31.7861,1201618.0
2021-08-30,31.9508,32.0332,31.0768,31.1088,786841.0
2021-08-31,30.9166,30.9944,30.2942,30.6695,958362.0
2021-09-01,30.6695,30.7427,29.9739,30.6329,932394.0
2021-09-02,30.6695,31.1738,30.4773,30.8434,903306.0
2021-09-03,30.7793,31.2369,30.3491,30.5413,608188.0
2021-09-04,30.7793,31.2369,30.3491,30.5413,608188.0
2021-09-05,30.7793,31.2369,30.3491,30.5413,608188.0
2021-09-06,30.7793,31.2369,30.3491,30.5413,608188.0
2021-09-07,30.1936,30.4132,30.0014,30.0197,1076908.0
2021-09-08,30.102,30.1112,28.4746,28.5187,1133811.0
2021-09-09,28.4638,29.3332,28.2624,28.9305,906390.0
2021-09-10,29.3607,29.5392,28.4821,28.5187,933156.0
2021-09-11,29.3607,29.5392,28.4821,28.5187,933156.0
2021-09-12,29.3607,29.5392,28.4821,28.5187,933156.0
2021-09-13,28.9763,29.5987,28.299,28.9305,2320190.0
2021-09-14,29.1593,29.1593,28.2899,28.3722,900251.0
2021-09-15,28.5004,28.9854,28.3997,28.8848,1069032.0
2021-09-16,28.8116,28.9671,28.0977,28.1251,955045.0
2021-09-17,27.7682,28.0428,27.0543,27.2282,3119015.0
2021-09-18,27.7682,28.0428,27.0543,27.2282,3119015.0
2021-09-19,27.7682,28.0428,27.0543,27.2282,3119015.0
2021-09-20,25.6632,26.3816,25.0042,25.6448,2677822.0
2021-09-21,25.8279,25.9835,24.2628,24.7205,2918535.0
2021-09-22,25.1598,25.8462,24.8349,24.8577,3683012.0
2021-09-23,25.2238,25.5808,25.0224,25.0316,3432556.0
2021-09-24,24.8211,25.1872,24.6655,25.0042,2510169.0
2021-09-25,24.8211,25.1872,24.6655,25.0042,2510169.0
2021-09-26,24.8211,25.1872,24.6655,25.0042,2510169.0
2021-09-27,25.1415,27.6675,25.1232,27.3472,3831301.0
2021-09-28,27.3746,27.8048,26.7523,26.7889,1552052.0
2021-09-29,26.8346,27.0452,26.5372,26.8163,1850211.0
2021-09-30,27.0177,28.0153,26.5967,26.5967,2396319.0
2021-10-01,26.8072,27.8048,26.6699,27.3838,1928332.0
2021-10-02,26.8072,27.8048,26.6699,27.3838,1928332.0
2021-10-03,26.8072,27.8048,26.6699,27.3838,1928332.0
2021-10-04,27.4021,27.8963,26.9582,26.9719,1809781.0
2021-10-05,27.1641,27.9833,26.9536,27.8139,1917995.0
2021-10-06,27.338,27.7453,26.7065,27.3655,1346381.0
2021-10-07,27.8139,28.2533,27.6309,27.878,934336.0
2021-10-08,28.0336,28.5919,27.9247,28.5004,1097706.0
2021-10-09,28.0336,28.5919,27.9247,28.5004,1097706.0
2021-10-10,28.0336,28.5919,27.9247,28.5004,1097706.0
2021-10-11,28.6377,29.4248,28.6056,28.7109,765404.0
2021-10-12,28.6926,28.8116,28.0245,28.2899,973175.0
2021-10-13,28.1526,28.2899,27.3106,27.4936,782578.0
2021-10-14,27.9055,28.4089,27.8048,28.3265,749932.0
2021-10-15,28.5278,28.7932,28.2167,28.2716,986361.0
2021-10-16,28.5278,28.7932,28.2167,28.2716,986361.0
2021-10-17,28.5278,28.7932,28.2167,28.2716,986361.0
2021-10-18,27.8872,28.1526,27.759,28.0428,1038917.0
2021-10-19,28.18,28.2258,27.8231,27.9421,837068.0
2021-10-20,27.8048,28.1983,27.6858,28.0153,1041855.0
2021-10-21,27.7956,27.8045,26.5692,27.0268,1752348.0
2021-10-22,27.0909,27.4753,26.6882,26.7157,1301862.0
2021-10-23,27.0909,27.4753,26.6882,26.7157,1301862.0
2021-10-24,27.0909,27.4753,26.6882,26.7157,1301862.0
2021-10-25,27.0635,27.3563,26.8804,26.9353,1665869.0
2021-10-26,27.0818,27.1458,26.3221,26.496,1700358.0
2021-10-27,26.3587,26.5418,25.5533,25.5808,1528507.0
2021-10-28,25.6357,26.1436,25.6357,26.0018,1262380.0
2021-10-29,25.8004,26.2214,25.352,25.6448,1984875.0
2021-10-30,25.8004,26.2214,25.352,25.6448,1984875.0
2021-10-31,25.8004,26.2214,25.352,25.6448,1984875.0
2021-11-01,25.7638,26.6699,25.7181,26.2764,1315417.0
2021-11-02,26.1574,27.1181,26.075,26.9994,1260644.0
2021-11-03,26.9536,27.9924,26.9079,27.5943,1147582.0
2021-11-04,27.7316,27.878,26.5692,27.0177,1691743.0
2021-11-05,29.4339,29.9647,29.0129,29.8,3012380.0
2021-11-06,29.4339,29.9647,29.0129,29.8,3012380.0
2021-11-07,29.4339,29.9647,29.0129,29.8,3012380.0
2021-11-08,30.2485,30.5597,29.0083,29.0404,1832734.0
2021-11-09,28.9763,29.3973,28.3265,28.8939,1356668.0
2021-11-10,28.6926,29.077,28.5224,28.6468,1024394.0
2021-11-11,29.1319,29.7926,28.8024,29.6444,1093502.0
2021-11-12,29.875,30.6959,29.7413,30.5852,1327769.0
2021-11-13,29.875,30.6959,29.7413,30.5852,1327769.0
2021-11-14,29.875,30.6959,29.7413,30.5852,1327769.0
2021-11-15,30.825,31.1202,30.3915,30.5299,915875.0
2021-11-16,30.5391,30.8896,30.41,30.4837,949257.0
2021-11-17,30.4284,30.5668,29.7274,29.8934,1075025.0
2021-11-18,30.0687,30.124,29.2478,29.423,991155.0
2021-11-19,29.0541,29.4046,28.7957,29.2847,1195935.0
2021-11-20,29.0541,29.4046,28.7957,29.2847,1195935.0
2021-11-21,29.0541,29.4046,28.7957,29.2847,1195935.0
2021-11-22,29.5153,30.3915,29.4599,29.8197,1293078.0
2021-11-23,29.9119,30.659,29.709,30.5483,1094891.0
2021-11-24,30.3823,30.742,29.9857,29.9949,825870.0
2021-11-25,30.3823,30.742,29.9857,29.9949,825870.0
2021-11-26,28.7313,29.1832,27.9473,28.4546,978298.0
2021-11-27,28.7313,29.1832,27.9473,28.4546,978298.0
2021-11-28,28.7313,29.1832,27.9473,28.4546,978298.0
2021-11-29,29.0541,29.3216,28.1594,28.6298,1444369.0
2021-11-30,28.1871,28.3679,26.988,27.3939,2074118.0
2021-12-01,28.2885,29.2258,27.38,27.3939,1795443.0
2021-12-02,27.7167,27.9842,27.2186,27.5045,1634124.0
2021-12-03,27.6613,27.9288,26.6191,26.9788,1706909.0
2021-12-04,27.6613,27.9288,26.6191,26.9788,1706909.0
2021-12-05,27.6613,27.9288,26.6191,26.9788,1706909.0
2021-12-06,27.4492,28.4822,26.8866,28.0672,1601855.0
2021-12-07,28.7036,29.7551,28.6483,29.4692,1640034.0
2021-12-08,29.6629,30.0226,29.4415,29.6536,1075298.0
2021-12-09,29.1925,30.5068,29.0818,30.2808,1334799.0
2021-12-10,30.7051,31.0556,29.9765,30.0687,1103041.0
2021-12-11,30.7051,31.0556,29.9765,30.0687,1103041.0
2021-12-12,30.7051,31.0556,29.9765,30.0687,1103041.0
2021-12-13,30.0687,30.2532,28.8696,29.0264,997366.0
2021-12-14,28.9526,29.9765,28.9157,29.34,1255318.0
2021-12-15,29.6075,30.0964,28.6467,30.0687,1519285.0
2021-12-16,30.3915,30.8527,30.1065,30.1978,1161503.0
2021-12-17,30.0133,30.2439,29.5973,29.9027,2771502.0
2021-12-18,30.0133,30.2439,29.5973,29.9027,2771502.0
2021-12-19,30.0133,30.2439,29.5973,29.9027,2771502.0
2021-12-20,29.2017,29.2017,28.0856,28.9157,1267894.0
2021-12-21,29.2478,29.626,29.0633,29.4784,1367267.0
2021-12-22,29.4415,29.8104,29.3308,29.6721,993178.0
2021-12-23,29.6444,29.6997,29.1279,29.257,1086125.0
2021-12-24,29.6444,29.6997,29.1279,29.257,1086125.0
2021-12-25,29.6444,29.6997,29.1279,29.257,1086125.0
2021-12-26,29.6444,29.6997,29.1279,29.257,1086125.0
2021-12-27,29.4415,30.0779,29.2017,30.0318,1214970.0
2021-12-28,30.1517,30.9787,29.9949,30.5299,1344854.0
2021-12-29,30.2163,30.7604,30.207,30.6313,1307380.0
2021-12-30,30.7789,31.4384,30.5852,30.6036,921960.0
2021-12-31,30.493,31.2308,30.4745,30.9541,1032268.0
2022-01-01,30.493,31.2308,30.4745,30.9541,1032268.0
2022-01-02,30.493,31.2308,30.4745,30.9541,1032268.0
2022-01-03,31.2677,32.0702,31.2401,31.36,1161219.0
2022-01-04,31.858,33.011,31.7474,32.8542,2139058.0
2022-01-05,33.1124,33.5183,32.3192,32.4668,1606119.0
2022-01-06,32.559,33.5183,32.559,32.9188,1436897.0
2022-01-07,32.9741,33.5091,32.7804,33.2324,1064059.0
2022-01-08,32.9741,33.5091,32.7804,33.2324,1064059.0
2022-01-09,32.9741,33.5091,32.7804,33.2324,1064059.0
2022-01-10,33.3615,33.8134,31.9134,32.3469,1099591.0
2022-01-11,32.7435,32.8542,32.1624,32.8081,727302.0
2022-01-12,33.3246,33.4906,32.8819,33.177,639749.0
2022-01-13,33.2047,33.8411,33.1493,33.2692,795985.0
2022-01-14,32.7435,33.4866,32.4484,33.3523,617331.0
2022-01-15,32.7435,33.4866,32.4484,33.3523,617331.0
2022-01-16,32.7435,33.4866,32.4484,33.3523,617331.0
2022-01-17,32.7435,33.4866,32.4484,33.3523,617331.0
2022-01-18,33.2508,33.3938,32.31,32.8634,951742.0
2022-01-19,33.3892,33.5044,32.7527,32.7804,1135194.0
2022-01-20,32.7343,32.9188,31.5998,31.6644,944694.0
2022-01-21,31.0464,31.858,30.8158,30.9265,1094661.0
2022-01-22,31.0464,31.858,30.8158,30.9265,1094661.0
2022-01-23,31.0464,31.858,30.8158,30.9265,1094661.0
2022-01-24,30.0871,30.4376,28.6667,30.207,1753947.0
2022-01-25,29.5522,30.7697,28.865,30.4561,1108959.0
2022-01-26,30.6959,31.1202,29.6536,30.0779,1107934.0
2022-01-27,30.6221,31.2677,29.6721,30.041,942821.0
2022-01-28,29.9765,29.9811,29.0833,29.9488,964053.0
2022-01-29,29.9765,29.9811,29.0833,29.9488,964053.0
2022-01-30,29.9765,29.9811,29.0833,29.9488,964053.0
2022-01-31,29.5153,30.2993,29.1463,30.1701,1498041.0
2022-02-01,30.4376,31.0372,30.1978,30.9634,1279746.0
2022-02-02,31.1386,31.36,30.5206,31.1847,1218371.0
2022-02-03,30.8619,31.8488,30.7512,30.908,909593.0
2022-02-04,30.7604,31.074,30.124,30.4192,878798.0
2022-02-05,30.7604,31.074,30.124,30.4192,878798.0
2022-02-06,30.7604,31.074,30.124,30.4192,878798.0
2022-02-07,30.5206,30.576,30.041,30.1609,891857.0
2022-02-08,30.3177,31.9503,30.2993,31.8673,1586840.0
2022-02-09,31.9687,33.3338,31.9687,33.2416,1025613.0
2022-02-10,32.9095,34.0973,32.5129,32.7158,1508293.0
2022-02-11,29.8381,30.0087,27.4953,27.6706,7468428.0
2022-02-12,29.8381,30.0087,27.4953,27.6706,7468428.0
2022-02-13,29.8381,30.0087,27.4953,27.6706,7468428.0
2022-02-14,27.6245,27.7813,27.0526,27.4584,2660450.0
2022-02-15,27.6245,28.7313,27.3477,28.6114,2557766.0
2022-02-16,28.5837,29.2155,28.4177,28.7866,1651648.0
2022-02-17,28.3716,28.5837,27.2278,27.2371,2048403.0
2022-02-18,27.3385,27.6798,26.7851,26.9604,1808916.0
2022-02-19,27.3385,27.6798,26.7851,26.9604,1808916.0
2022-02-20,27.3385,27.6798,26.7851,26.9604,1808916.0
2022-02-21,27.3385,27.6798,26.7851,26.9604,1808916.0
2022-02-22,26.9696,27.3846,26.1948,26.3885,1821259.0
2022-02-23,26.6006,27.1033,25.895,25.9642,1893396.0
2022-02-24,24.9964,25.2337,24.2519,25.1453,3274346.0
2022-02-25,25.3686,26.718,25.3686,26.6994,2131506.0
2022-02-26,25.3686,26.718,25.3686,26.6994,2131506.0
2022-02-27,25.3686,26.718,25.3686,26.6994,2131506.0
2022-02-28,25.9363,26.1224,25.2476,25.685,2005434.0
2022-03-01,25.6013,25.8758,23.9401,24.1774,2899335.0
2022-03-02,24.6055,25.6106,24.5776,25.136,1792511.0
2022-03-03,25.2569,25.4338,24.224,24.7916,2208726.0
2022-03-04,24.2984,24.4287,23.3073,23.4795,2271899.0
2022-03-05,24.2984,24.4287,23.3073,23.4795,2271899.0
2022-03-06,24.2984,24.4287,23.3073,23.4795,2271899.0
2022-03-07,23.4609,23.4795,21.4693,21.5159,3938718.0
2022-03-08,22.0742,22.828,20.9947,22.0556,4271273.0
2022-03-09,23.07,24.0565,22.7536,23.7028,2643895.0
2022-03-10,23.2375,24.2286,23.1444,24.0844,2331895.0
2022-03-11,24.3636,25.2197,24.3449,24.5311,2796755.0
2022-03-12,24.3636,25.2197,24.3449,24.5311,2796755.0
2022-03-13,24.3636,25.2197,24.3449,24.5311,2796755.0
2022-03-14,25.2663,26.3988,25.2151,25.6571,3251171.0
2022-03-15,25.6664,25.9735,24.8196,25.7409,2341433.0
2022-03-16,26.3458,27.053,26.2434,26.839,2720498.0
2022-03-17,26.4854,27.3394,26.4854,27.1461,1899719.0
2022-03-18,26.9041,28.0953,26.718,28.0023,8053852.0
2022-03-19,26.9041,28.0953,26.718,28.0023,8053852.0
2022-03-20,26.9041,28.0953,26.718,28.0023,8053852.0
2022-03-21,27.993,28.4676,27.3415,27.8534,1716907.0
2022-03-22,28.1884,28.6165,27.9278,28.421,1726393.0
2022-03-23,28.1326,28.7654,27.993,28.4304,1364100.0
2022-03-24,28.8212,29.9147,28.5699,29.7984,1691018.0
2022-03-25,29.6122,29.9193,29.4354,29.8077,1106407.0
2022-03-26,29.6122,29.9193,29.4354,29.8077,1106407.0
2022-03-27,29.6122,29.9193,29.4354,29.8077,1106407.0
2022-03-28,29.7053,29.7797,29.0911,29.4447,888614.0
2022-03-29,29.7332,30.3288,29.4261,29.9473,1964495.0
2022-03-30,30.0496,30.394,29.7797,29.9938,1273168.0
2022-03-31,30.0031,30.3195,29.2958,29.2958,1224257.0
2022-04-01,29.7611,30.2171,29.7053,30.0217,1196276.0
2022-04-02,29.7611,30.2171,29.7053,30.0217,1196276.0
2022-04-03,29.7611,30.2171,29.7053,30.0217,1196276.0
2022-04-04,30.0775,30.2358,29.5564,30.0775,1184541.0
2022-04-05,29.7797,30.4638,29.7518,30.3474,2314974.0
2022-04-06,30.0217,30.0496,29.2586,29.7239,1486790.0
2022-04-07,29.5099,29.6029,28.4676,29.4261,1335194.0
2022-04-08,29.575,30.3288,29.4261,30.0589,1550049.0
2022-04-09,29.575,30.3288,29.4261,30.0589,1550049.0
2022-04-10,29.575,30.3288,29.4261,30.0589,1550049.0
2022-04-11,30.1334,31.064,29.9566,30.1892,1762936.0
2022-04-12,30.5615,30.9849,30.1334,30.2544,1093417.0
2022-04-13,30.2451,31.1384,30.2451,31.1198,1104195.0
2022-04-14,31.52,31.9202,31.1384,31.4549,1339339.0
2022-04-15,31.52,31.9202,31.1384,31.4549,1339339.0
2022-04-16,31.52,31.9202,31.1384,31.4549,1339339.0
2022-04-17,31.52,31.9202,31.1384,31.4549,1339339.0
2022-04-18,31.3432,31.8643,31.2222,31.3804,973385.0
2022-04-19,31.4269,33.0648,31.3199,32.8973,1216956.0
2022-04-20,32.8601,33.5487,32.5902,33.1765,1177283.0
2022-04-21,33.586,34.0327,32.5623,32.6833,1082590.0
2022-04-22,32.4972,32.5251,31.3153,31.3897,1222010.0
2022-04-23,32.4972,32.5251,31.3153,31.3897,1222010.0
2022-04-24,32.4972,32.5251,31.3153,31.3897,1222010.0
2022-04-25,30.8686,31.0733,29.3424,30.9802,1485041.0
2022-04-26,30.8686,30.8965,29.9938,30.031,1213612.0
2022-04-27,30.3846,31.2827,30.0962,30.3753,1543330.0
2022-04-28,30.7941,30.9616,29.9705,30.9523,1725817.0
2022-04-29,31.0919,31.9388,30.6964,30.7755,1567040.0
2022-04-30,31.0919,31.9388,30.6964,30.7755,1567040.0
2022-05-01,31.0919,31.9388,30.6964,30.7755,1567040.0
2022-05-02,31.2873,31.5186,29.8728,30.8034,2133582.0
2022-05-03,33.344,36.4802,33.2742,36.2103,5212156.0
2022-05-04,36.6849,39.0859,36.3964,38.6299,3740942.0
2022-05-05,38.079,38.8905,36.8385,37.1223,4137153.0
2022-05-06,37.0851,37.8203,35.987,37.2805,2511688.0
2022-05-07,37.0851,37.8203,35.987,37.2805,2511688.0
2022-05-08,37.0851,37.8203,35.987,37.2805,2511688.0
2022-05-09,36.657,37.4573,36.0986,36.2103,2382496.0
2022-05-10,36.3964,36.7873,34.2188,34.9912,1938135.0
2022-05-11,35.5217,36.9827,35.289,35.7543,1908141.0
2022-05-12,35.2797,35.6612,34.256,35.289,1334791.0
2022-05-13,36.0103,37.1579,35.987,36.6193,1773415.0
2022-05-14,36.0103,37.1579,35.987,36.6193,1773415.0
2022-05-15,36.0103,37.1579,35.987,36.6193,1773415.0
2022-05-16,36.8066,38.7411,35.9073,37.9682,2971614.0
2022-05-17,38.98,40.1416,38.6989,40.1135,2262915.0
2022-05-18,39.5983,40.3382,38.3898,38.7364,1491729.0
2022-05-19,37.9776,39.4109,37.3593,38.7177,1900038.0
2022-05-20,39.2048,39.5889,37.097,38.2212,1507552.0
2022-05-21,39.2048,39.5889,37.097,38.2212,1507552.0
2022-05-22,39.2048,39.5889,37.097,38.2212,1507552.0
2022-05-23,39.4343,39.6451,38.1369,38.7364,1229208.0
2022-05-24,38.0338,38.4554,37.0877,38.2586,873717.0
2022-05-25,37.8652,38.9519,37.8652,38.6521,1223416.0
2022-05-26,39.0924,40.7411,39.0924,40.4414,1786773.0
2022-05-27,40.329,41.2189,39.8793,41.2095,1714205.0
2022-05-28,40.329,41.2189,39.8793,41.2095,1714205.0
2022-05-29,40.329,41.2189,39.8793,41.2095,1714205.0
2022-05-30,40.329,41.2189,39.8793,41.2095,1714205.0
2022-05-31,40.8536,41.1346,40.1884,40.3664,1359470.0
2022-06-01,40.5257,41.3032,40.0386,40.788,1229798.0
2022-06-02,40.9285,41.7248,40.5913,41.7154,1117778.0
2022-06-03,41.3126,41.5374,40.4788,40.8723,1047803.0
2022-06-04,41.3126,41.5374,40.4788,40.8723,1047803.0
2022-06-05,41.3126,41.5374,40.4788,40.8723,1047803.0
2022-06-06,41.2189,42.1061,40.8489,41.6217,807457.0
2022-06-07,41.322,41.959,40.7411,41.959,1023337.0
2022-06-08,41.4344,41.6077,40.5444,40.7505,1092239.0
2022-06-09,40.3758,40.5819,39.4577,39.4671,1088196.0
2022-06-10,38.446,38.9612,37.631,38.1369,1338012.0
2022-06-11,38.446,38.9612,37.631,38.1369,1338012.0
2022-06-12,38.446,38.9612,37.631,38.1369,1338012.0
2022-06-13,36.8347,37.1532,35.6918,36.0478,1689959.0
2022-06-14,35.3077,35.3077,33.4435,34.0618,2511500.0
2022-06-15,34.3522,34.7363,32.8159,33.3592,2303637.0
2022-06-16,32.3381,32.3381,28.6659,29.6495,3487065.0
2022-06-17,29.3778,29.9305,28.1647,29.5933,4255943.0
2022-06-18,29.3778,29.9305,28.1647,29.5933,4255943.0
2022-06-19,29.3778,29.9305,28.1647,29.5933,4255943.0
2022-06-20,29.3778,29.9305,28.1647,29.5933,4255943.0
2022-06-21,30.2959,30.783,29.4247,29.4528,2227472.0
2022-06-22,28.9469,29.3404,28.057,29.0312,1849290.0
2022-06-23,28.9375,29.3872,27.0452,27.5324,2394275.0
2022-06-24,27.8883,29.9024,27.701,29.5652,3563764.0
2022-06-25,27.8883,29.9024,27.701,29.5652,3563764.0
2022-06-26,27.8883,29.9024,27.701,29.5652,3563764.0
2022-06-27,29.6401,29.7722,29.0406,29.3685,1656247.0
2022-06-28,29.6589,30.4364,29.1343,29.7245,1691740.0
2022-06-29,29.9024,29.9024,28.9375,29.7151,1704676.0
2022-06-30,28.9563,30.5656,28.694,29.9961,2377089.0
2022-07-01,29.6401,30.6425,28.3474,29.4809,1614592.0
2022-07-02,29.6401,30.6425,28.3474,29.4809,1614592.0
2022-07-03,29.6401,30.6425,28.3474,29.4809,1614592.0
2022-07-04,29.6401,30.6425,28.3474,29.4809,1614592.0
2022-07-05,28.3661,28.544,27.242,28.1881,1253169.0
2022-07-06,28.0382,28.4504,27.3075,28.3099,1207687.0
2022-07-07,28.619,29.8931,28.6097,29.4247,1439627.0
2022-07-08,29.8743,29.8743,28.797,29.2654,1108213.0
2022-07-09,29.8743,29.8743,28.797,29.2654,1108213.0
2022-07-10,29.8743,29.8743,28.797,29.2654,1108213.0
2022-07-11,28.8064,29.4809,28.6752,29.1249,692574.0
2022-07-12,28.8907,30.3146,28.8907,29.6964,1286941.0
