,BERY US Equity,BERY US Equity,BERY US Equity,BERY US Equity,BERY US Equity
2021-05-13,65.3634,67.6442,65.1308,67.2836,1048263.0
2021-05-14,67.5955,67.8976,67.0594,67.4395,778429.0
2021-05-15,67.5955,67.8976,67.0594,67.4395,778429.0
2021-05-16,67.5955,67.8976,67.0594,67.4395,778429.0
2021-05-17,67.3908,69.1063,67.1666,68.7164,1111271.0
2021-05-18,68.7066,68.9113,67.7125,67.7222,684314.0
2021-05-19,67.1861,67.9171,66.8352,67.7807,733940.0
2021-05-20,67.8392,68.2583,67.4883,67.8684,1656239.0
2021-05-21,68.2778,68.9991,68.2485,68.6092,1387859.0
2021-05-22,68.2778,68.9991,68.2485,68.6092,1387859.0
2021-05-23,68.2778,68.9991,68.2485,68.6092,1387859.0
2021-05-24,68.6092,68.6092,67.4103,67.7807,969050.0
2021-05-25,67.6832,68.0731,66.3966,66.6403,816199.0
2021-05-26,66.2894,66.9814,66.0311,66.4648,1284919.0
2021-05-27,66.9717,67.0984,66.0847,66.4648,580525.0
2021-05-28,66.3284,66.611,66.036,66.4843,595557.0
2021-05-29,66.3284,66.611,66.036,66.4843,595557.0
2021-05-30,66.3284,66.611,66.036,66.4843,595557.0
2021-05-31,66.3284,66.611,66.036,66.4843,595557.0
2021-06-01,66.6988,67.459,66.4161,67.0107,635048.0
2021-06-02,67.2056,67.2446,66.2065,66.4161,626347.0
2021-06-03,66.1432,66.7378,65.8995,66.6695,524115.0
2021-06-04,66.8255,67.3439,66.5721,66.9424,453597.0
2021-06-05,66.8255,67.3439,66.5721,66.9424,453597.0
2021-06-06,66.8255,67.3439,66.5721,66.9424,453597.0
2021-06-07,66.8645,67.1666,65.266,65.4706,903891.0
2021-06-08,65.032,65.1295,64.184,65.0028,1196019.0
2021-06-09,65.2075,65.2075,64.4862,64.7006,594380.0
2021-06-10,64.8858,65.2465,64.3302,64.4082,659703.0
2021-06-11,64.8468,65.3244,64.5447,65.3147,376001.0
2021-06-12,64.8468,65.3244,64.5447,65.3147,376001.0
2021-06-13,64.8468,65.3244,64.5447,65.3147,376001.0
2021-06-14,65.3049,65.5974,64.5837,64.9735,686127.0
2021-06-15,64.9151,65.0515,64.0671,64.1548,1018771.0
2021-06-16,64.301,64.5154,63.5407,64.0086,711310.0
2021-06-17,64.0086,64.0866,61.4744,62.761,1593591.0
2021-06-18,62.1372,62.5446,61.4256,61.6011,1841124.0
2021-06-19,62.1372,62.5446,61.4256,61.6011,1841124.0
2021-06-20,62.1372,62.5446,61.4256,61.6011,1841124.0
2021-06-21,62.2346,62.9657,62.0007,62.5953,827981.0
2021-06-22,62.6148,63.3848,62.4539,62.9559,916223.0
2021-06-23,63.0436,63.154,62.0884,62.1372,788045.0
2021-06-24,62.2834,63.2776,62.1664,62.9462,892451.0
2021-06-25,63.2288,64.6421,62.9608,64.418,2560251.0
2021-06-26,63.2288,64.6421,62.9608,64.418,2560251.0
2021-06-27,63.2288,64.6421,62.9608,64.418,2560251.0
2021-06-28,64.3985,64.6811,63.414,63.8624,1388296.0
2021-06-29,63.8039,64.2035,63.2678,63.5407,583531.0
2021-06-30,63.375,64.6324,63.3068,63.57,865160.0
2021-07-01,63.648,64.2571,63.4043,63.8137,752060.0
2021-07-02,63.9404,64.4959,63.1216,64.3205,663955.0
2021-07-03,63.9404,64.4959,63.1216,64.3205,663955.0
2021-07-04,63.9404,64.4959,63.1216,64.3205,663955.0
2021-07-05,63.9404,64.4959,63.1216,64.3205,663955.0
2021-07-06,64.4375,64.686,63.3555,63.648,790457.0
2021-07-07,63.6869,65.1831,63.6723,65.0613,1267035.0
2021-07-08,64.3302,64.4277,63.2093,63.6967,651399.0
2021-07-09,64.3985,64.9735,64.0135,64.6227,531181.0
2021-07-10,64.3985,64.9735,64.0135,64.6227,531181.0
2021-07-11,64.3985,64.9735,64.0135,64.6227,531181.0
2021-07-12,64.2523,64.6519,63.8331,64.5447,539716.0
2021-07-13,64.5934,64.725,63.6772,63.8429,542497.0
2021-07-14,63.9209,64.5632,63.7649,64.2425,434635.0
2021-07-15,64.2328,64.4131,63.4628,63.6382,470125.0
2021-07-16,63.6382,64.0671,63.2093,63.3555,899609.0
2021-07-17,63.6382,64.0671,63.2093,63.3555,899609.0
2021-07-18,63.6382,64.0671,63.2093,63.3555,899609.0
2021-07-19,62.4101,62.7415,61.8545,62.2346,1170064.0
2021-07-20,62.2541,63.2581,62.1372,62.6245,1216062.0
2021-07-21,63.0631,63.3945,62.4588,62.4588,682049.0
2021-07-22,62.4198,62.5368,61.6011,61.8545,550709.0
2021-07-23,61.8642,62.2249,61.2697,62.1469,536481.0
2021-07-24,61.8642,62.2249,61.2697,62.1469,536481.0
2021-07-25,61.8642,62.2249,61.2697,62.1469,536481.0
2021-07-26,62.0689,63.0144,62.0641,62.8097,555851.0
2021-07-27,62.4003,63.1557,61.9325,62.5368,637777.0
2021-07-28,62.4296,62.5758,61.7278,62.2054,543728.0
2021-07-29,62.6343,63.2288,62.4393,62.5953,707939.0
2021-07-30,62.683,63.2971,62.527,62.6635,570460.0
2021-07-31,62.683,63.2971,62.527,62.6635,570460.0
2021-08-01,62.683,63.2971,62.527,62.6635,570460.0
2021-08-02,62.7317,63.5895,62.4491,62.9072,554470.0
2021-08-03,62.9657,63.648,62.1177,63.609,527623.0
2021-08-04,63.5992,63.6382,61.8301,62.0884,738856.0
2021-08-05,61.5523,63.3604,60.7921,61.4061,1190974.0
2021-08-06,61.2697,62.9998,61.2394,62.3808,1241384.0
2021-08-07,61.2697,62.9998,61.2394,62.3808,1241384.0
2021-08-08,61.2697,62.9998,61.2394,62.3808,1241384.0
2021-08-09,62.3906,63.7844,62.0007,63.609,1209483.0
2021-08-10,63.5115,64.379,62.9559,63.7552,906461.0
2021-08-11,64.1548,64.262,63.5407,63.8624,526158.0
2021-08-12,64.4862,64.5057,63.57,64.1256,477651.0
2021-08-13,63.8234,64.2718,63.5212,63.7747,439362.0
2021-08-14,63.8234,64.2718,63.5212,63.7747,439362.0
2021-08-15,63.8234,64.2718,63.5212,63.7747,439362.0
2021-08-16,63.2776,63.8819,62.9413,63.8819,748767.0
2021-08-17,63.6772,63.8331,62.6538,62.9852,507553.0
2021-08-18,62.8682,63.8039,62.5076,63.0924,386829.0
2021-08-19,62.6245,62.9657,61.9715,62.1762,782498.0
2021-08-20,61.9812,62.7025,61.7863,62.3126,958232.0
2021-08-21,61.9812,62.7025,61.7863,62.3126,958232.0
2021-08-22,61.9812,62.7025,61.7863,62.3126,958232.0
2021-08-23,62.3613,62.7074,61.4451,62.4003,681443.0
2021-08-24,62.1567,63.185,62.1567,62.7805,561261.0
2021-08-25,62.6538,65.6363,62.5563,65.6168,955750.0
2021-08-26,65.7241,66.2601,64.7006,64.9346,995764.0
2021-08-27,65.0223,65.3927,64.6032,64.9735,635764.0
2021-08-28,65.0223,65.3927,64.6032,64.9735,635764.0
2021-08-29,65.0223,65.3927,64.6032,64.9735,635764.0
2021-08-30,65.5681,65.9093,64.9151,65.5779,901991.0
2021-08-31,65.5876,66.1528,65.4414,65.4706,646288.0
2021-09-01,65.6851,66.7231,65.3927,66.3381,824076.0
2021-09-02,66.5233,66.9229,66.1188,66.9229,869944.0
2021-09-03,67.2933,67.5906,66.5867,66.6598,682141.0
2021-09-04,67.2933,67.5906,66.5867,66.6598,682141.0
2021-09-05,67.2933,67.5906,66.5867,66.6598,682141.0
2021-09-06,67.2933,67.5906,66.5867,66.6598,682141.0
2021-09-07,66.2796,66.2796,63.8819,63.9599,975090.0
2021-09-08,63.6187,64.1743,63.1606,63.7552,958350.0
2021-09-09,63.609,63.8234,62.2512,62.6245,585790.0
2021-09-10,62.7902,63.3897,62.3516,62.3808,676391.0
2021-09-11,62.7902,63.3897,62.3516,62.3808,676391.0
2021-09-12,62.7902,63.3897,62.3516,62.3808,676391.0
2021-09-13,62.7805,63.1898,61.8642,62.0884,897776.0
2021-09-14,62.7512,62.7512,61.5718,61.7668,468185.0
2021-09-15,61.5036,62.3522,61.4159,62.0982,525449.0
2021-09-16,62.2346,62.2639,60.6556,61.1625,677305.0
2021-09-17,60.9285,61.0942,59.4178,59.5055,1518936.0
2021-09-18,60.9285,61.0942,59.4178,59.5055,1518936.0
2021-09-19,60.9285,61.0942,59.4178,59.5055,1518936.0
2021-09-20,58.7452,59.3593,58.0191,59.1448,873464.0
2021-09-21,59.2618,59.8661,58.6087,58.6185,560917.0
2021-09-22,58.7647,60.3535,58.599,60.0416,921380.0
2021-09-23,60.0708,61.7073,59.9928,61.4061,1116963.0
2021-09-24,60.9968,61.5718,60.7336,60.8116,560510.0
2021-09-25,60.9968,61.5718,60.7336,60.8116,560510.0
2021-09-26,60.9968,61.5718,60.7336,60.8116,560510.0
2021-09-27,60.6556,61.9227,60.6556,60.8701,760536.0
2021-09-28,60.8311,61.2697,60.334,60.3437,522305.0
2021-09-29,60.4412,60.7628,60.0903,60.3242,534800.0
2021-09-30,60.3242,60.7433,59.3105,59.3398,629264.0
2021-10-01,59.291,60.0708,58.6672,59.7491,731123.0
2021-10-02,59.291,60.0708,58.6672,59.7491,731123.0
2021-10-03,59.291,60.0708,58.6672,59.7491,731123.0
2021-10-04,59.9051,60.5094,59.5347,59.7979,577916.0
2021-10-05,59.7394,60.6556,59.3495,60.5387,549740.0
2021-10-06,60.2268,60.3632,59.1838,60.0903,432582.0
2021-10-07,60.4997,61.0163,59.9831,60.1195,633433.0
2021-10-08,59.9441,60.2755,58.7452,58.8232,657354.0
2021-10-09,59.9441,60.2755,58.7452,58.8232,657354.0
2021-10-10,59.9441,60.2755,58.7452,58.8232,657354.0
2021-10-11,58.9694,59.6614,58.5015,58.521,472866.0
2021-10-12,58.482,59.3105,58.3271,58.6575,516113.0
2021-10-13,58.8914,59.1643,58.0922,58.7452,428260.0
2021-10-14,59.1351,60.295,58.5503,60.1293,625927.0
2021-10-15,60.5874,63.648,60.5874,61.913,2436695.0
2021-10-16,60.5874,63.648,60.5874,61.913,2436695.0
2021-10-17,60.5874,63.648,60.5874,61.913,2436695.0
2021-10-18,61.4159,62.4296,61.3087,61.991,1812025.0
2021-10-19,62.0787,63.2776,61.796,63.1898,1189175.0
2021-10-20,63.414,64.4667,63.1606,64.3302,951343.0
2021-10-21,64.262,64.8858,63.5992,64.0476,665160.0
2021-10-22,64.3107,65.7046,64.2035,65.2172,865665.0
2021-10-23,64.3107,65.7046,64.2035,65.2172,865665.0
2021-10-24,64.3107,65.7046,64.2035,65.2172,865665.0
2021-10-25,65.2854,66.3186,64.8517,65.3147,1717668.0
2021-10-26,65.3244,66.4453,63.9988,65.3927,2372424.0
2021-10-27,65.0808,65.8409,64.6129,64.993,1081861.0
2021-10-28,65.188,66.1139,64.9638,65.7241,1166034.0
2021-10-29,65.5974,65.6461,63.6723,63.8819,836148.0
2021-10-30,65.5974,65.6461,63.6723,63.8819,836148.0
2021-10-31,65.5974,65.6461,63.6723,63.8819,836148.0
2021-11-01,63.9111,64.9735,63.6187,64.8078,1074548.0
2021-11-02,64.7981,66.0165,64.6909,65.958,523210.0
2021-11-03,65.919,67.1179,65.5486,67.0009,684551.0
2021-11-04,66.806,67.1179,65.4804,65.7143,599774.0
2021-11-05,66.036,66.8547,65.7241,66.3576,478904.0
2021-11-06,66.036,66.8547,65.7241,66.3576,478904.0
2021-11-07,66.036,66.8547,65.7241,66.3576,478904.0
2021-11-08,66.8547,66.8937,65.0272,65.4317,575077.0
2021-11-09,65.2172,65.958,65.2172,65.802,605799.0
2021-11-10,65.5681,66.036,65.1587,65.5779,554600.0
2021-11-11,65.6656,66.1139,65.2075,65.9093,812684.0
2021-11-12,66.1627,67.0886,65.6753,66.9814,644403.0
2021-11-13,66.1627,67.0886,65.6753,66.9814,644403.0
2021-11-14,66.1627,67.0886,65.6753,66.9814,644403.0
2021-11-15,67.1471,67.498,66.6793,66.728,478254.0
2021-11-16,66.9229,67.9951,66.5038,67.693,782903.0
2021-11-17,67.5273,68.7456,67.0984,68.463,961584.0
2021-11-18,64.262,65.11,61.7473,63.8916,3007109.0
2021-11-19,64.7104,65.4804,63.4628,63.8526,3546611.0
2021-11-20,64.7104,65.4804,63.4628,63.8526,3546611.0
2021-11-21,64.7104,65.4804,63.4628,63.8526,3546611.0
2021-11-22,64.418,65.802,63.8331,64.8468,1129228.0
2021-11-23,64.9541,65.1685,63.6869,63.9599,520565.0
2021-11-24,63.1509,63.7162,62.8292,63.5115,442697.0
2021-11-25,63.1509,63.7162,62.8292,63.5115,442697.0
2021-11-26,63.8916,65.3049,63.3653,64.7884,701365.0
2021-11-27,63.8916,65.3049,63.3653,64.7884,701365.0
2021-11-28,63.8916,65.3049,63.3653,64.7884,701365.0
2021-11-29,66.2894,70.159,66.2796,69.7983,2441249.0
2021-11-30,69.3889,69.5839,67.2641,67.3031,1800039.0
2021-12-01,68.2388,69.5351,67.3128,67.3226,1032726.0
2021-12-02,67.7807,69.5595,67.459,68.6872,679660.0
2021-12-03,68.8821,70.0956,67.5662,68.268,1171909.0
2021-12-04,68.8821,70.0956,67.5662,68.268,1171909.0
2021-12-05,68.8821,70.0956,67.5662,68.268,1171909.0
2021-12-06,68.7164,69.7788,68.7164,68.9406,993706.0
2021-12-07,69.4962,70.3247,69.272,70.1005,870510.0
2021-12-08,70.2369,70.851,69.5303,70.1492,743994.0
2021-12-09,69.8276,71.1044,69.2427,69.8178,602799.0
2021-12-10,70.1395,71.0556,69.7691,70.1492,626268.0
2021-12-11,70.1395,71.0556,69.7691,70.1492,626268.0
2021-12-12,70.1395,71.0556,69.7691,70.1492,626268.0
2021-12-13,69.9835,70.1541,67.9464,68.8723,1369144.0
2021-12-14,68.5994,69.5644,67.4688,67.9951,968647.0
2021-12-15,68.2485,68.7733,67.0789,68.2485,727605.0
2021-12-16,68.6774,69.3792,68.2583,68.4045,663552.0
2021-12-17,68.463,68.6287,66.8742,67.1374,1400186.0
2021-12-18,68.463,68.6287,66.8742,67.1374,1400186.0
2021-12-19,68.463,68.6287,66.8742,67.1374,1400186.0
2021-12-20,66.1432,66.2504,64.8176,66.0165,1859383.0
2021-12-21,66.6695,68.2778,66.2311,67.9854,671996.0
2021-12-22,67.9854,68.9503,67.576,68.2875,396299.0
2021-12-23,68.4337,68.7944,68.1316,68.5312,427797.0
2021-12-24,68.4337,68.7944,68.1316,68.5312,427797.0
2021-12-25,68.4337,68.7944,68.1316,68.5312,427797.0
2021-12-26,68.4337,68.7944,68.1316,68.5312,427797.0
2021-12-27,68.8723,69.8178,68.4922,69.7983,262281.0
2021-12-28,69.7691,71.4358,69.7691,71.1044,501275.0
2021-12-29,71.0849,72.2935,70.8607,72.0596,516876.0
2021-12-30,72.4398,72.6511,71.3871,71.4845,385745.0
2021-12-31,71.0069,72.1278,71.0069,71.9134,400336.0
2022-01-01,71.0069,72.1278,71.0069,71.9134,400336.0
2022-01-02,71.0069,72.1278,71.0069,71.9134,400336.0
2022-01-03,71.8744,72.235,70.7828,71.0264,393268.0
2022-01-04,71.1531,72.1863,70.968,71.4943,495826.0
2022-01-05,72.4105,72.8394,71.2409,71.2799,872765.0
2022-01-06,71.6697,71.9816,71.0849,71.4651,452104.0
2022-01-07,71.6405,72.0499,71.1142,71.3578,470996.0
2022-01-08,71.6405,72.0499,71.1142,71.3578,470996.0
2022-01-09,71.6405,72.0499,71.1142,71.3578,470996.0
2022-01-10,71.2994,71.2994,69.8373,70.3052,607925.0
2022-01-11,70.6463,70.9192,69.9543,70.5488,475657.0
2022-01-12,71.1531,71.7087,70.4319,71.1239,455485.0
2022-01-13,71.2896,72.2643,71.2116,71.543,439176.0
2022-01-14,70.8217,70.8586,69.6131,70.7145,562421.0
2022-01-15,70.8217,70.8586,69.6131,70.7145,562421.0
2022-01-16,70.8217,70.8586,69.6131,70.7145,562421.0
2022-01-17,70.8217,70.8586,69.6131,70.7145,562421.0
2022-01-18,69.9543,70.6268,68.9113,70.3149,515985.0
2022-01-19,70.7535,72.0353,70.2954,71.3383,691559.0
2022-01-20,71.5723,72.0304,69.9086,70.0615,534059.0
2022-01-21,69.9348,70.0225,66.8742,67.459,1348160.0
2022-01-22,69.9348,70.0225,66.8742,67.459,1348160.0
2022-01-23,69.9348,70.0225,66.8742,67.459,1348160.0
2022-01-24,66.1334,66.9424,64.457,66.7378,871605.0
2022-01-25,65.7143,66.611,64.7689,66.0555,901238.0
2022-01-26,66.6013,66.8645,64.1353,64.5349,610320.0
2022-01-27,65.3732,66.5623,64.418,65.4122,916606.0
2022-01-28,65.3049,65.4024,63.9501,65.3342,633790.0
2022-01-29,65.3049,65.4024,63.9501,65.3342,633790.0
2022-01-30,65.3049,65.4024,63.9501,65.3342,633790.0
2022-01-31,64.9346,65.7727,64.5556,65.7143,1167141.0
2022-02-01,65.6656,65.9385,64.8078,65.7533,820311.0
2022-02-02,65.3049,65.919,64.9151,65.6071,2390175.0
2022-02-03,63.531,65.6071,61.6011,61.874,1569958.0
2022-02-04,61.6303,61.6303,58.5503,59.9441,2241241.0
2022-02-05,61.6303,61.6303,58.5503,59.9441,2241241.0
2022-02-06,61.6303,61.6303,58.5503,59.9441,2241241.0
2022-02-07,60.4704,62.2249,60.1585,61.2307,2191969.0
2022-02-08,61.1917,62.0494,60.9383,61.1137,1673738.0
2022-02-09,61.6791,62.605,61.3574,61.3964,1005824.0
2022-02-10,60.6361,62.0397,60.6361,61.0845,1195287.0
2022-02-11,61.2015,61.9703,60.1293,60.3145,695184.0
2022-02-12,61.2015,61.9703,60.1293,60.3145,695184.0
2022-02-13,61.2015,61.9703,60.1293,60.3145,695184.0
2022-02-14,60.1975,60.8116,59.7979,60.6849,1002584.0
2022-02-15,61.2307,62.0982,60.9785,61.8448,879558.0
2022-02-16,61.7083,61.952,60.8408,61.5816,563716.0
2022-02-17,61.0358,61.7083,60.8506,61.143,848163.0
2022-02-18,61.065,61.6986,60.6507,60.8311,727524.0
2022-02-19,61.065,61.6986,60.6507,60.8311,727524.0
2022-02-20,61.065,61.6986,60.6507,60.8311,727524.0
2022-02-21,61.065,61.6986,60.6507,60.8311,727524.0
2022-02-22,60.334,60.8944,59.7784,60.0416,1241246.0
2022-02-23,60.3925,60.7141,59.2521,59.3885,990190.0
2022-02-24,57.6048,58.8817,57.2539,58.7452,1587894.0
2022-02-25,58.482,61.0845,58.482,60.6069,833811.0
2022-02-26,58.482,61.0845,58.482,60.6069,833811.0
2022-02-27,58.482,61.0845,58.482,60.6069,833811.0
2022-02-28,59.4762,60.0903,58.2871,59.1156,1439975.0
2022-03-01,58.8817,59.1253,56.5034,56.7178,1485536.0
2022-03-02,57.2247,58.1117,57.0395,57.1954,1517810.0
2022-03-03,57.3904,57.7997,56.8348,57.3319,1224258.0
2022-03-04,56.1428,56.5131,55.0511,55.5384,1429853.0
2022-03-05,56.1428,56.5131,55.0511,55.5384,1429853.0
2022-03-06,56.1428,56.5131,55.0511,55.5384,1429853.0
2022-03-07,55.2168,55.3825,51.5519,51.9028,2288384.0
2022-03-08,52.2245,54.0959,51.2108,52.6241,1545490.0
2022-03-09,54.1641,55.5579,53.9789,55.324,1404395.0
2022-03-10,54.4858,55.7626,54.4858,55.3825,835439.0
2022-03-11,55.9186,56.2304,55.2655,55.2753,715182.0
2022-03-12,55.9186,56.2304,55.2655,55.2753,715182.0
2022-03-13,55.9186,56.2304,55.2655,55.2753,715182.0
2022-03-14,55.8114,58.4333,55.4995,56.7958,1052471.0
2022-03-15,56.8056,57.444,56.7081,56.9225,1228912.0
2022-03-16,57.5561,58.4431,56.8933,57.6925,1167899.0
2022-03-17,57.2832,58.7062,57.0882,58.4528,1045393.0
2022-03-18,57.8485,58.9694,57.3709,58.8134,1389505.0
2022-03-19,57.8485,58.9694,57.3709,58.8134,1389505.0
2022-03-20,57.8485,58.9694,57.3709,58.8134,1389505.0
2022-03-21,58.716,59.1838,57.2734,57.8875,1344472.0
2022-03-22,58.521,59.7297,57.9752,58.5795,1627802.0
2022-03-23,58.2676,58.3846,56.6057,56.6204,1182258.0
2022-03-24,56.9615,57.0297,56.055,56.4644,1071640.0
2022-03-25,56.5521,57.6535,56.2207,57.1954,1074485.0
2022-03-26,56.5521,57.6535,56.2207,57.1954,1074485.0
2022-03-27,56.5521,57.6535,56.2207,57.1954,1074485.0
2022-03-28,57.2539,57.2832,56.5424,56.7763,602475.0
2022-03-29,57.5073,59.4275,57.4196,59.2521,879799.0
2022-03-30,58.9986,59.1741,57.2539,57.4489,592945.0
2022-03-31,57.3416,57.3416,56.4644,56.4936,463728.0
2022-04-01,57.0785,58.0044,56.5826,57.8972,615299.0
2022-04-02,57.0785,58.0044,56.5826,57.8972,615299.0
2022-04-03,57.0785,58.0044,56.5826,57.8972,615299.0
2022-04-04,57.751,57.751,56.4839,56.6399,901871.0
2022-04-05,56.1817,56.8299,55.48,55.9088,959009.0
2022-04-06,55.2168,56.0453,55.0316,55.5092,707866.0
2022-04-07,54.8854,55.0803,53.5988,54.398,929208.0
2022-04-08,54.554,55.7231,54.3298,54.9536,971102.0
2022-04-09,54.554,55.7231,54.3298,54.9536,971102.0
2022-04-10,54.554,55.7231,54.3298,54.9536,971102.0
2022-04-11,54.5053,56.3767,54.5053,55.6457,985284.0
2022-04-12,55.9283,56.6301,54.7977,55.0316,824104.0
2022-04-13,54.6417,55.6359,54.6417,55.5579,747647.0
2022-04-14,55.7236,56.2305,55.4995,55.5482,436531.0
2022-04-15,55.7236,56.2305,55.4995,55.5482,436531.0
2022-04-16,55.7236,56.2305,55.4995,55.5482,436531.0
2022-04-17,55.7236,56.2305,55.4995,55.5482,436531.0
2022-04-18,55.0511,55.7139,54.0179,54.1836,383364.0
2022-04-19,54.2421,56.864,54.2421,56.6788,595893.0
2022-04-20,57.0102,57.7218,56.9985,57.6535,763598.0
2022-04-21,58.1604,58.2774,57.1175,57.6535,564325.0
2022-04-22,57.5171,57.5171,55.9868,56.0648,391065.0
2022-04-23,57.5171,57.5171,55.9868,56.0648,391065.0
2022-04-24,57.5171,57.5171,55.9868,56.0648,391065.0
2022-04-25,55.9868,55.9868,54.1836,55.7139,644460.0
2022-04-26,55.7041,55.9771,53.8132,54.0764,676973.0
2022-04-27,54.2908,55.7626,53.8132,55.0998,684951.0
2022-04-28,55.2753,56.5034,54.7392,56.3377,488084.0
2022-04-29,56.4157,56.8153,54.8077,54.9244,623198.0
2022-04-30,56.4157,56.8153,54.8077,54.9244,623198.0
2022-05-01,56.4157,56.8153,54.8077,54.9244,623198.0
2022-05-02,55.3727,55.9088,54.4468,55.4995,702050.0
2022-05-03,55.5969,56.9615,55.5969,56.2695,614057.0
2022-05-04,56.5326,58.2871,56.4547,58.2481,1041633.0
2022-05-05,57.9654,58.4723,55.1291,56.3572,1033458.0
2022-05-06,56.016,58.1506,55.5579,57.7705,1416912.0
2022-05-07,56.016,58.1506,55.5579,57.7705,1416912.0
2022-05-08,56.016,58.1506,55.5579,57.7705,1416912.0
2022-05-09,56.7471,56.825,53.9107,54.1349,1319775.0
2022-05-10,54.8951,55.1486,52.4681,53.2479,1134375.0
2022-05-11,52.78,53.8522,51.4593,51.5422,1256300.0
2022-05-12,51.435,52.512,50.0996,51.357,1566905.0
2022-05-13,51.9418,53.3064,51.7863,52.4779,1037259.0
2022-05-14,51.9418,53.3064,51.7863,52.4779,1037259.0
2022-05-15,51.9418,53.3064,51.7863,52.4779,1037259.0
2022-05-16,52.2245,52.7313,51.2498,52.5754,1446503.0
2022-05-17,53.8425,54.9341,53.6865,54.8172,927368.0
2022-05-18,54.2518,54.476,52.2829,52.4389,811886.0
2022-05-19,51.7664,53.8912,51.7469,53.3259,1488544.0
2022-05-20,53.9692,54.2616,52.01,53.2674,1425310.0
2022-05-21,53.9692,54.2616,52.01,53.2674,1425310.0
2022-05-22,53.9692,54.2616,52.01,53.2674,1425310.0
2022-05-23,53.9887,55.4897,53.628,54.8269,1056796.0
2022-05-24,54.1251,55.4751,54.0666,55.1291,985876.0
2022-05-25,55.0121,55.8893,54.8951,55.4995,692297.0
2022-05-26,55.9381,57.0785,55.9381,56.6886,702888.0
2022-05-27,57.02,57.6633,56.8445,57.6048,1139700.0
2022-05-28,57.02,57.6633,56.8445,57.6048,1139700.0
2022-05-29,57.02,57.6633,56.8445,57.6048,1139700.0
2022-05-30,57.02,57.6633,56.8445,57.6048,1139700.0
2022-05-31,57.1467,57.4001,56.4888,56.8543,1055246.0
2022-06-01,57.2637,57.2637,55.5579,56.4352,820880.0
2022-06-02,56.7568,57.9752,56.3572,57.9167,740692.0
2022-06-03,57.3221,58.292,57.3221,57.8582,529644.0
2022-06-04,57.3221,58.292,57.3221,57.8582,529644.0
2022-06-05,57.3221,58.292,57.3221,57.8582,529644.0
2022-06-06,58.1701,59.5835,57.8582,58.8914,651061.0
2022-06-07,58.1019,58.9889,57.947,58.755,645116.0
2022-06-08,58.2091,58.9889,57.9557,58.0922,711649.0
2022-06-09,57.6633,58.6282,57.3709,57.5073,849462.0
2022-06-10,56.2012,56.6788,55.5872,55.6749,668923.0
2022-06-11,56.2012,56.6788,55.5872,55.6749,668923.0
2022-06-12,56.2012,56.6788,55.5872,55.6749,668923.0
2022-06-13,54.1641,54.4078,52.819,53.014,741501.0
2022-06-14,52.9262,53.9204,52.3609,52.78,906131.0
2022-06-15,53.4233,54.0666,52.1172,53.1894,1066990.0
2022-06-16,51.9223,51.9905,48.8325,49.7292,1647266.0
2022-06-17,49.7,51.0305,49.121,50.6065,1637949.0
2022-06-18,49.7,51.0305,49.121,50.6065,1637949.0
2022-06-19,49.7,51.0305,49.121,50.6065,1637949.0
2022-06-20,49.7,51.0305,49.121,50.6065,1637949.0
2022-06-21,51.318,51.5519,50.509,50.8306,1001451.0
2022-06-22,50.1678,51.5129,50.1678,51.0256,871431.0
2022-06-23,50.7819,52.7118,50.7819,52.4974,1112353.0
2022-06-24,52.8775,55.9576,52.6533,55.6944,2293274.0
2022-06-25,52.8775,55.9576,52.6533,55.6944,2293274.0
2022-06-26,52.8775,55.9576,52.6533,55.6944,2293274.0
2022-06-27,55.8406,56.2012,55.2363,55.8796,628263.0
2022-06-28,56.1817,56.825,54.5686,54.7392,1133513.0
2022-06-29,54.593,54.8854,53.5501,53.5598,1445300.0
2022-06-30,53.1212,54.2908,52.6533,53.2576,1317576.0
2022-07-01,52.8775,54.0277,52.2927,54.0277,767509.0
2022-07-02,52.8775,54.0277,52.2927,54.0277,767509.0
2022-07-03,52.8775,54.0277,52.2927,54.0277,767509.0
2022-07-04,52.8775,54.0277,52.2927,54.0277,767509.0
2022-07-05,53.0042,53.1894,51.1425,53.1309,723978.0
2022-07-06,53.2674,53.6082,52.1123,53.053,764980.0
2022-07-07,53.0919,53.7226,52.7021,53.0919,775654.0
2022-07-08,53.2381,53.2381,51.1182,51.4447,974347.0
2022-07-09,53.2381,53.2381,51.1182,51.4447,974347.0
2022-07-10,53.2381,53.2381,51.1182,51.4447,974347.0
2022-07-11,51.1425,51.5519,50.8745,51.2303,440790.0
2022-07-12,50.8404,52.6387,50.8404,51.6981,823345.0
2022-07-13,51.1815,51.9369,50.8989,51.5617,498842.0
2022-07-14,50.6747,51.4203,50.2264,51.3375,559706.0
2022-07-15,52.0977,52.3122,51.0987,51.3765,409156.0
2022-07-16,52.0977,52.3122,51.0987,51.3765,409156.0
2022-07-17,52.0977,52.3122,51.0987,51.3765,409156.0
2022-07-18,51.7469,52.936,51.6981,51.8248,613307.0
2022-07-19,52.127,53.706,52.127,53.4721,696290.0
2022-07-20,54.1446,54.7684,53.6378,54.3298,963693.0
2022-07-21,54.3493,55.441,54.1115,55.4117,1441772.0
2022-07-22,55.6359,56.172,54.9293,55.1291,635138.0
2022-07-23,55.6359,56.172,54.9293,55.1291,635138.0
