,HE US Equity,HE US Equity,HE US Equity,HE US Equity,HE US Equity
2022-05-29,40.6298,41.1946,40.5856,41.1476,959835.0
2022-05-30,40.6298,41.1946,40.5856,41.1476,959835.0
2022-05-31,40.5168,40.931,40.0461,40.6392,695385.0
2022-06-01,40.7239,40.7239,39.952,40.2909,529220.0
2022-06-02,40.611,40.611,39.3684,40.4509,284289.0
2022-06-03,40.3191,40.6298,39.9708,40.4604,250079.0
2022-06-04,40.3191,40.6298,39.9708,40.4604,250079.0
2022-06-05,40.3191,40.6298,39.9708,40.4604,250079.0
2022-06-06,40.7145,41.0393,40.4227,40.9593,227763.0
2022-06-07,40.8463,41.044,40.4726,41.044,314108.0
2022-06-08,40.9405,41.157,40.5357,40.6675,424745.0
2022-06-09,40.6392,40.8746,39.6884,39.7167,301259.0
2022-06-10,39.3495,40.3756,39.3415,40.0367,379560.0
2022-06-11,39.3495,40.3756,39.3415,40.0367,379560.0
2022-06-12,39.3495,40.3756,39.3415,40.0367,379560.0
2022-06-13,39.7543,39.7543,37.7963,37.9375,577470.0
2022-06-14,37.8904,37.9469,36.0265,36.6948,714546.0
2022-06-15,36.8549,37.4291,36.3371,36.949,772660.0
2022-06-16,36.5536,36.6854,36.0782,36.243,681530.0
2022-06-17,36.4218,37.0149,36.0076,36.1583,719992.0
2022-06-18,36.4218,37.0149,36.0076,36.1583,719992.0
2022-06-19,36.4218,37.0149,36.0076,36.1583,719992.0
2022-06-20,36.4218,37.0149,36.0076,36.1583,719992.0
2022-06-21,36.0547,36.4313,35.9417,36.2806,334737.0
2022-06-22,36.243,36.9067,36.083,36.6101,458916.0
2022-06-23,36.6478,37.222,36.4877,36.7137,537286.0
2022-06-24,36.8172,38.3799,36.789,38.1634,860616.0
2022-06-25,36.8172,38.3799,36.789,38.1634,860616.0
2022-06-26,36.8172,38.3799,36.789,38.1634,860616.0
2022-06-27,38.1822,38.5964,37.9375,38.4835,342678.0
2022-06-28,38.6341,38.9259,38.3517,38.5117,333872.0
2022-06-29,38.6717,38.747,38.0693,38.2764,371370.0
2022-06-30,38.041,38.7941,38.0034,38.5023,333806.0
2022-07-01,38.7565,39.6743,38.1822,39.5472,344326.0
2022-07-02,38.7565,39.6743,38.1822,39.5472,344326.0
2022-07-03,38.7565,39.6743,38.1822,39.5472,344326.0
2022-07-04,38.7565,39.6743,38.1822,39.5472,344326.0
2022-07-05,39.1989,39.519,37.2973,38.1163,396218.0
2022-07-06,38.0598,38.8506,37.8527,38.5305,393752.0
2022-07-07,38.6529,38.7659,37.8527,37.9939,297757.0
2022-07-08,38.1822,38.1822,37.5892,37.7398,291907.0
2022-07-09,38.1822,38.1822,37.5892,37.7398,291907.0
2022-07-10,38.1822,38.1822,37.5892,37.7398,291907.0
2022-07-11,37.3915,38.0598,37.335,37.7021,361581.0
2022-07-12,37.655,38.0975,37.5609,37.8716,306560.0
2022-07-13,37.8245,38.0316,37.3538,37.5797,298441.0
2022-07-14,37.0526,37.6174,37.0337,37.5609,251958.0
2022-07-15,37.8057,37.8057,37.1091,37.5892,237809.0
2022-07-16,37.8057,37.8057,37.1091,37.5892,237809.0
2022-07-17,37.8057,37.8057,37.1091,37.5892,237809.0
2022-07-18,37.5609,37.9563,37.3726,37.5515,455317.0
2022-07-19,37.768,38.1822,37.7209,38.0598,498202.0
2022-07-20,37.881,38.0598,37.2314,37.3444,339935.0
2022-07-21,37.1091,37.2691,36.8644,37.1655,362973.0
2022-07-22,37.3915,37.5233,37.0902,37.4197,194548.0
2022-07-23,37.3915,37.5233,37.0902,37.4197,194548.0
2022-07-24,37.3915,37.5233,37.0902,37.4197,194548.0
2022-07-25,37.5421,38.3987,37.0149,38.3893,482814.0
2022-07-26,38.3799,38.7094,38.3799,38.6529,437199.0
2022-07-27,38.6058,38.9824,38.427,38.7847,357714.0
2022-07-28,39.1236,39.9426,38.9165,39.8108,339715.0
2022-07-29,39.6131,40.0932,39.5378,39.8202,409446.0
2022-07-30,39.6131,40.0932,39.5378,39.8202,409446.0
2022-07-31,39.6131,40.0932,39.5378,39.8202,409446.0
2022-08-01,39.8202,40.1026,37.8339,39.9708,298476.0
2022-08-02,40.0556,40.2297,39.7844,40.0367,409187.0
2022-08-03,40.0556,40.0556,39.2083,39.9802,228407.0
2022-08-04,39.9897,40.2532,39.7261,40.0179,200018.0
2022-08-05,39.9426,40.065,39.2366,40.0273,321030.0
2022-08-06,39.9426,40.065,39.2366,40.0273,321030.0
2022-08-07,39.9426,40.065,39.2366,40.0273,321030.0
2022-08-08,39.9332,40.3474,39.7449,39.7826,423440.0
2022-08-09,39.8108,39.8767,39.1801,39.8485,401749.0
2022-08-10,39.9238,40.1403,39.6696,39.8296,362328.0
2022-08-11,39.8296,40.2062,39.6414,39.8108,267745.0
2022-08-12,39.952,40.7616,39.952,40.7334,336129.0
2022-08-13,39.952,40.7616,39.952,40.7334,336129.0
2022-08-14,39.952,40.7616,39.952,40.7334,336129.0
2022-08-15,40.7334,41.1428,40.5451,41.1099,275876.0
2022-08-16,41.1476,41.4253,40.9593,41.4017,418213.0
2022-08-17,41.117,41.3353,40.7375,41.0696,223632.0
2022-08-18,40.1776,40.6378,39.7696,40.5951,531536.0
2022-08-19,40.69,40.8513,40.3769,40.5667,322090.0
2022-08-20,40.69,40.8513,40.3769,40.5667,322090.0
2022-08-21,40.69,40.8513,40.3769,40.5667,322090.0
2022-08-22,40.1871,40.5477,39.3615,39.4754,355654.0
2022-08-23,39.5134,39.5608,38.9914,39.1053,278759.0
2022-08-24,38.906,38.944,38.4506,38.6024,309947.0
2022-08-25,38.6688,38.8586,38.3462,38.8206,296799.0
2022-08-26,38.8017,38.8681,38.071,38.09,372462.0
2022-08-27,38.8017,38.8681,38.071,38.09,372462.0
2022-08-28,38.8017,38.8681,38.071,38.09,372462.0
2022-08-29,37.9571,38.2038,37.5112,38.1184,389463.0
2022-08-30,38.2228,38.3936,37.4115,37.5016,339698.0
2022-08-31,37.4826,37.6895,37.0936,37.1221,467348.0
2022-09-01,37.2169,37.737,36.9797,37.4826,314013.0
2022-09-02,37.7863,38.0046,36.9797,37.0367,405261.0
2022-09-03,37.7863,38.0046,36.9797,37.0367,405261.0
2022-09-04,37.7863,38.0046,36.9797,37.0367,405261.0
2022-09-05,37.7863,38.0046,36.9797,37.0367,405261.0
2022-09-06,37.2929,37.3118,36.3914,36.4388,392851.0
2022-09-07,36.714,37.5538,36.6286,37.5016,389225.0
2022-09-08,37.3024,37.8432,37.2834,37.6629,314864.0
2022-09-09,37.8717,38.1279,37.3403,37.9476,338299.0
2022-09-10,37.8717,38.1279,37.3403,37.9476,338299.0
2022-09-11,37.8717,38.1279,37.3403,37.9476,338299.0
2022-09-12,37.9097,38.4316,37.8718,38.2038,268570.0
2022-09-13,37.9192,37.9571,36.9987,37.1505,417632.0
2022-09-14,37.1031,37.2264,36.6855,36.8469,351752.0
2022-09-15,36.6286,36.6286,35.9928,36.1257,470652.0
2022-09-16,36.0593,36.4009,35.9359,36.306,872544.0
2022-09-17,36.0593,36.4009,35.9359,36.306,872544.0
2022-09-18,36.0593,36.4009,35.9359,36.306,872544.0
2022-09-19,36.4198,37.0936,36.268,37.0651,267208.0
2022-09-20,36.8089,36.8155,36.0545,36.4768,319143.0
2022-09-21,36.7425,36.8466,35.9264,35.9454,315157.0
2022-09-22,35.8884,35.9881,35.5373,35.8125,265755.0
2022-09-23,35.5468,35.6038,35.1103,35.5848,370469.0
2022-09-24,35.5468,35.6038,35.1103,35.5848,370469.0
2022-09-25,35.5468,35.6038,35.1103,35.5848,370469.0
2022-09-26,35.5373,35.5373,34.7165,34.987,424663.0
2022-09-27,35.2242,35.3476,33.883,34.0191,490981.0
2022-09-28,34.2943,35.0297,34.0238,34.6643,537875.0
2022-09-29,34.503,34.7592,33.5019,33.63,323228.0
2022-09-30,33.8767,34.0096,32.8329,32.8898,534693.0
2022-10-01,33.8767,34.0096,32.8329,32.8898,534693.0
2022-10-02,33.8767,34.0096,32.8329,32.8898,534693.0
2022-10-03,33.3453,34.0807,33.0417,33.6869,389065.0
2022-10-04,33.7723,34.4651,33.5256,34.4556,399107.0
2022-10-05,34.0191,34.0475,33.4782,33.668,368165.0
2022-10-06,33.4497,33.4497,32.4723,32.5292,338326.0
2022-10-07,32.4818,32.5292,31.8081,32.0358,291420.0
2022-10-08,32.4818,32.5292,31.8081,32.0358,291420.0
2022-10-09,32.4818,32.5292,31.8081,32.0358,291420.0
2022-10-10,32.0832,32.5387,32.0832,32.3015,266124.0
2022-10-11,32.1307,33.165,32.1307,32.7475,498929.0
2022-10-12,32.7665,32.7855,31.9599,31.9789,384733.0
2022-10-13,31.7227,33.3169,31.4854,33.0606,488530.0
2022-10-14,33.2884,33.4117,32.2683,32.4818,487104.0
2022-10-15,33.2884,33.4117,32.2683,32.4818,487104.0
2022-10-16,33.2884,33.4117,32.2683,32.4818,487104.0
2022-10-17,32.8519,33.7629,32.6526,33.5731,450235.0
2022-10-18,33.9811,34.541,33.9811,34.3797,374466.0
2022-10-19,33.8862,34.1614,33.3643,33.8957,374836.0
2022-10-20,33.8862,33.8862,33.0844,33.3358,339874.0
2022-10-21,33.5351,34.3037,33.3074,34.095,284854.0
2022-10-22,33.5351,34.3037,33.3074,34.095,284854.0
2022-10-23,33.5351,34.3037,33.3074,34.095,284854.0
2022-10-24,34.2658,34.4793,33.7534,33.9431,313436.0
2022-10-25,33.9621,34.8921,33.9621,34.7118,341637.0
2022-10-26,34.9585,35.2052,34.5125,34.8446,459692.0
2022-10-27,35.1008,35.5373,34.8731,34.9205,339321.0
2022-10-28,35.0914,36.0308,35.0866,35.9359,307096.0
2022-10-29,35.0914,36.0308,35.0866,35.9359,307096.0
2022-10-30,35.0914,36.0308,35.0866,35.9359,307096.0
2022-10-31,35.9169,36.154,35.7271,36.0972,440835.0
2022-11-01,36.1352,36.306,35.7556,35.879,387696.0
2022-11-02,35.8315,36.4388,35.395,35.5943,363222.0
2022-11-03,35.1862,35.5848,34.7592,35.3665,317259.0
2022-11-04,35.4994,36.1162,35.4519,35.9549,290237.0
2022-11-05,35.4994,36.1162,35.4519,35.9549,290237.0
2022-11-06,35.4994,36.1162,35.4519,35.9549,290237.0
2022-11-07,36.1636,36.1636,34.4745,35.4425,485715.0
2022-11-08,35.8505,36.2016,35.5184,36.1067,586799.0
2022-11-09,35.879,36.2206,35.7556,35.9549,465428.0
2022-11-10,36.9133,37.8907,36.306,37.7768,358488.0
2022-11-11,37.7104,37.8148,37.0604,37.4637,288903.0
2022-11-12,37.7104,37.8148,37.0604,37.4637,288903.0
2022-11-13,37.7104,37.8148,37.0604,37.4637,288903.0
2022-11-14,37.5396,37.8243,36.8184,36.8564,314907.0
2022-11-15,37.198,37.5491,36.8375,37.1885,276566.0
2022-11-16,37.1885,37.4162,36.9797,37.0841,270463.0
2022-11-17,36.7235,36.9133,36.4863,36.8848,266023.0
2022-11-18,37.1695,37.587,37.0196,37.5586,316222.0
2022-11-19,37.1695,37.587,37.0196,37.5586,316222.0
2022-11-20,37.1695,37.587,37.0196,37.5586,316222.0
2022-11-21,37.6543,37.9607,37.6064,37.932,266489.0
2022-11-22,37.999,38.5255,37.9415,38.3245,319577.0
2022-11-23,38.0756,38.6213,38.0229,38.5543,332493.0
2022-11-24,38.0756,38.6213,38.0229,38.5543,332493.0
2022-11-25,38.7362,39.2915,38.6931,39.0904,132809.0
2022-11-26,38.7362,39.2915,38.6931,39.0904,132809.0
2022-11-27,38.7362,39.2915,38.6931,39.0904,132809.0
2022-11-28,38.7074,39.1574,38.4202,39.033,233426.0
2022-11-29,38.7936,38.9372,38.3005,38.4489,288525.0
2022-11-30,38.4872,39.3297,38.2383,39.3297,574300.0
2022-12-01,39.2723,39.6888,38.7266,38.9372,387382.0
2022-12-02,38.5638,39.7127,38.2766,39.5691,345777.0
2022-12-03,38.5638,39.7127,38.2766,39.5691,345777.0
2022-12-04,38.5638,39.7127,38.2766,39.5691,345777.0
2022-12-05,39.2244,39.3776,38.8319,38.9564,232463.0
2022-12-06,38.8798,39.1574,38.5255,38.8702,415991.0
2022-12-07,38.9085,39.2053,38.7553,38.8702,276818.0
2022-12-08,38.8798,39.3872,38.8798,39.234,251476.0
2022-12-09,39.1478,39.5404,38.9899,39.2244,551193.0
2022-12-10,39.1478,39.5404,38.9899,39.2244,551193.0
2022-12-11,39.1478,39.5404,38.9899,39.2244,551193.0
2022-12-12,39.4734,39.7127,39.0425,39.7031,278187.0
2022-12-13,40.1244,40.5648,39.3202,39.5117,453063.0
2022-12-14,39.5021,39.7989,39.1095,39.3106,395335.0
2022-12-15,39.1,39.1478,38.5734,38.7266,490168.0
2022-12-16,38.3915,38.6308,37.932,38.5064,897741.0
2022-12-17,38.3915,38.6308,37.932,38.5064,897741.0
2022-12-18,38.3915,38.6308,37.932,38.5064,897741.0
2022-12-19,38.3628,38.808,38.1139,38.3819,335622.0
2022-12-20,38.3341,39.0138,38.0181,38.8032,321870.0
2022-12-21,38.8606,39.7175,38.7457,39.6553,446689.0
2022-12-22,39.4446,39.6457,38.8128,39.4351,263223.0
2022-12-23,39.3872,39.9856,39.1,39.9042,224739.0
2022-12-24,39.3872,39.9856,39.1,39.9042,224739.0
2022-12-25,39.3872,39.9856,39.1,39.9042,224739.0
2022-12-26,39.3872,39.9856,39.1,39.9042,224739.0
2022-12-27,39.9521,40.4978,39.6744,40.402,183170.0
2022-12-28,40.4978,40.651,40.0382,40.0478,250904.0
2022-12-29,40.3063,40.5648,40.1531,40.4403,324333.0
2022-12-30,40.4595,40.5456,39.9042,40.0669,371911.0
2022-12-31,40.4595,40.5456,39.9042,40.0669,371911.0
2023-01-01,40.4595,40.5456,39.9042,40.0669,371911.0
2023-01-02,40.4595,40.5456,39.9042,40.0669,371911.0
2023-01-03,40.1052,40.4116,39.6074,40.1531,293857.0
2023-01-04,40.3063,41.0435,40.0765,40.9477,485704.0
2023-01-05,40.6318,40.8329,39.6553,40.0574,524416.0
2023-01-06,40.5361,41.1679,40.4978,40.8233,339564.0
2023-01-07,40.5361,41.1679,40.4978,40.8233,339564.0
2023-01-08,40.5361,41.1679,40.4978,40.8233,339564.0
2023-01-09,40.785,40.9741,40.5456,40.6414,415835.0
2023-01-10,40.3446,40.5648,39.8946,40.134,242525.0
2023-01-11,40.2297,40.5026,40.1148,40.3925,214980.0
2023-01-12,40.3733,40.6031,40.2106,40.5169,263469.0
2023-01-13,40.4308,40.7467,40.2393,40.6318,239762.0
2023-01-14,40.4308,40.7467,40.2393,40.6318,239762.0
2023-01-15,40.4308,40.7467,40.2393,40.6318,239762.0
2023-01-16,40.4308,40.7467,40.2393,40.6318,239762.0
2023-01-17,40.5073,40.7228,40.1052,40.1052,205187.0
2023-01-18,40.2106,40.2106,39.4925,39.5499,263692.0
2023-01-19,39.5021,39.617,39.0808,39.2915,271243.0
2023-01-20,39.3393,39.3393,38.784,39.2436,196294.0
2023-01-21,39.3393,39.3393,38.784,39.2436,196294.0
2023-01-22,39.3393,39.3393,38.784,39.2436,196294.0
2023-01-23,39.2053,39.7031,38.8606,39.4829,175276.0
2023-01-24,39.1861,39.8276,39.0521,39.7031,246942.0
2023-01-25,39.5021,39.9425,39.301,39.818,326229.0
2023-01-26,39.9042,39.9042,39.4925,39.7127,205933.0
2023-01-27,39.7701,40.0669,39.3308,39.8659,317906.0
2023-01-28,39.7701,40.0669,39.3308,39.8659,317906.0
2023-01-29,39.7701,40.0669,39.3308,39.8659,317906.0
2023-01-30,39.8563,40.0191,39.6457,39.7031,238708.0
2023-01-31,39.8276,40.5169,39.5595,40.469,369617.0
2023-02-01,40.3637,41.2062,40.0645,41.2062,514423.0
2023-02-02,41.1009,41.8477,40.6797,41.57,323796.0
2023-02-03,41.3403,41.6658,40.5552,41.5126,355149.0
2023-02-04,41.3403,41.6658,40.5552,41.5126,355149.0
2023-02-05,41.3403,41.6658,40.5552,41.5126,355149.0
2023-02-06,41.4839,41.57,40.867,41.3977,310376.0
2023-02-07,41.1392,41.7998,40.8233,41.5988,374436.0
2023-02-08,41.235,41.3498,41.0531,41.1392,218013.0
2023-02-09,41.1105,41.3594,39.885,40.0095,476480.0
2023-02-10,40.0861,40.6701,39.9616,40.6031,482665.0
2023-02-11,40.0861,40.6701,39.9616,40.6031,482665.0
2023-02-12,40.0861,40.6701,39.9616,40.6031,482665.0
2023-02-13,40.6701,41.4935,40.5935,41.1871,537996.0
2023-02-14,41.1679,41.2541,39.7701,39.9903,426727.0
2023-02-15,39.6457,39.9425,38.4202,39.8084,585478.0
2023-02-16,39.2723,39.9903,39.033,39.617,384844.0
2023-02-17,39.7031,40.718,39.3393,40.4978,436246.0
2023-02-18,39.7031,40.718,39.3393,40.4978,436246.0
2023-02-19,39.7031,40.718,39.3393,40.4978,436246.0
2023-02-20,39.7031,40.718,39.3393,40.4978,436246.0
2023-02-21,40.1052,40.3446,39.8372,39.9521,358292.0
2023-02-22,40.0583,40.2901,39.7975,39.8458,371154.0
2023-02-23,39.9038,40.1549,39.4595,39.7589,406238.0
2023-02-24,39.4402,39.4402,38.8608,39.1119,571564.0
2023-02-25,39.4402,39.4402,38.8608,39.1119,571564.0
2023-02-26,39.4402,39.4402,38.8608,39.1119,571564.0
2023-02-27,39.2857,39.8217,38.8656,39.025,554004.0
2023-02-28,38.8511,39.5561,38.629,39.0636,798181.0
2023-03-01,38.8608,38.9091,38.0119,38.1751,421111.0
2023-03-02,38.1462,38.7352,37.9433,38.7159,269180.0
2023-03-03,38.7449,38.8028,38.1944,38.6483,368449.0
2023-03-04,38.7449,38.8028,38.1944,38.6483,368449.0
2023-03-05,38.7449,38.8028,38.1944,38.6483,368449.0
2023-03-06,38.6194,38.6676,38.0496,38.2138,543424.0
2023-03-07,38.2041,38.3683,37.4895,37.6536,331337.0
2023-03-08,37.7019,38.1462,37.5571,38.0786,382692.0
2023-03-09,38.2814,38.5807,37.7019,37.7502,444476.0
2023-03-10,37.7019,37.8516,35.7753,36.0505,962527.0
2023-03-11,37.7019,37.8516,35.7753,36.0505,962527.0
2023-03-12,37.7019,37.8516,35.7753,36.0505,962527.0
2023-03-13,35.9057,36.3306,34.066,34.9979,1352553.0
2023-03-14,35.6642,36.9197,35.249,36.1857,896088.0
2023-03-15,35.954,36.1278,35.5001,36.0312,557200.0
2023-03-16,35.8477,36.6976,35.5966,36.5913,554187.0
2023-03-17,36.3402,36.6106,36.0022,36.2823,818577.0
2023-03-18,36.3402,36.6106,36.0022,36.2823,818577.0
2023-03-19,36.3402,36.6106,36.0022,36.2823,818577.0
2023-03-20,36.543,37.1708,36.4273,36.7555,666967.0
2023-03-21,36.9873,37.0983,35.9829,36.6589,554938.0
2023-03-22,36.6106,36.7362,35.5001,35.5097,547325.0
2023-03-23,35.5097,35.6932,34.7758,34.882,458875.0
2023-03-24,34.7854,35.7029,34.7854,35.7029,371964.0
2023-03-25,34.7854,35.7029,34.7854,35.7029,371964.0
2023-03-26,34.7854,35.7029,34.7854,35.7029,371964.0
2023-03-27,36.0312,36.543,35.7318,36.2437,431637.0
2023-03-28,36.1278,36.7941,36.1278,36.5334,411899.0
2023-03-29,36.7072,36.9004,36.5527,36.7362,635011.0
2023-03-30,37.0259,37.3929,36.7169,36.8135,645199.0
2023-03-31,37.0452,37.2384,36.7555,37.0839,495227.0
2023-04-01,37.0452,37.2384,36.7555,37.0839,495227.0
2023-04-02,37.0452,37.2384,36.7555,37.0839,495227.0
2023-04-03,36.8617,36.9583,36.4561,36.7072,369734.0
2023-04-04,36.6976,36.8424,36.3161,36.8038,389996.0
2023-04-05,36.939,37.6247,36.939,37.4895,608651.0
2023-04-06,37.644,38.011,37.4122,37.7985,339380.0
2023-04-07,37.644,38.011,37.4122,37.7985,339380.0
2023-04-08,37.644,38.011,37.4122,37.7985,339380.0
2023-04-09,37.644,38.011,37.4122,37.7985,339380.0
2023-04-10,37.6343,37.7405,37.3446,37.6826,330606.0
2023-04-11,37.7599,38.0882,37.6343,38.0206,411698.0
2023-04-12,38.2234,38.2234,37.6343,37.7405,289047.0
2023-04-13,37.6053,37.8468,37.0356,37.6343,284252.0
2023-04-14,37.4991,37.6826,37.1997,37.3446,308082.0
2023-04-15,37.4991,37.6826,37.1997,37.3446,308082.0
2023-04-16,37.4991,37.6826,37.1997,37.3446,308082.0
2023-04-17,37.4605,37.9433,37.417,37.9337,314282.0
2023-04-18,37.8854,38.0786,37.4498,37.7019,356790.0
2023-04-19,37.9337,38.291,37.7789,38.2814,375174.0
2023-04-20,38.2814,38.32,37.8951,38.0206,271756.0
2023-04-21,38.3103,38.349,37.7599,38.0689,223086.0
2023-04-22,38.3103,38.349,37.7599,38.0689,223086.0
2023-04-23,38.3103,38.349,37.7599,38.0689,223086.0
2023-04-24,37.9627,38.1944,37.8178,38.1462,149623.0
2023-04-25,38.0786,38.2814,37.9337,38.1172,172779.0
2023-04-26,37.8275,38.1365,37.4644,37.586,298973.0
2023-04-27,37.5667,38.0399,37.3929,38.011,227467.0
2023-04-28,37.924,38.2814,37.8564,37.8661,295106.0
2023-04-29,37.924,38.2814,37.8564,37.8661,295106.0
2023-04-30,37.924,38.2814,37.8564,37.8661,295106.0
2023-05-01,37.9337,38.3634,37.7309,37.7599,336696.0
2023-05-02,37.6536,37.6874,36.8176,37.1321,348796.0
2023-05-03,37.3349,37.729,37.0935,37.1418,342085.0
2023-05-04,37.1032,37.2673,36.7072,37.2384,375365.0
2023-05-05,37.2867,37.7405,37.2867,37.6536,262272.0
2023-05-06,37.2867,37.7405,37.2867,37.6536,262272.0
2023-05-07,37.2867,37.7405,37.2867,37.6536,262272.0
2023-05-08,37.5088,37.7888,37.079,37.2094,274814.0
2023-05-09,36.6782,36.8811,35.7994,36.263,406184.0
2023-05-10,36.292,36.3837,35.8815,36.3306,368095.0
2023-05-11,36.1664,36.2726,35.6063,35.8574,475196.0
2023-05-12,36.0312,36.3113,35.7029,35.8381,267393.0
2023-05-13,36.0312,36.3113,35.7029,35.8381,267393.0
2023-05-14,36.0312,36.3113,35.7029,35.8381,267393.0
2023-05-15,36.0119,36.0505,35.3552,35.6256,380620.0
2023-05-16,35.6353,35.7318,35.0365,35.3069,319754.0
2023-05-17,35.5001,35.587,34.9496,35.4421,445935.0
2023-05-18,35.2373,35.5396,34.9642,35.1008,329862.0
2023-05-19,35.3933,35.5591,34.9691,35.0617,302170.0
2023-05-20,35.3933,35.5591,34.9691,35.0617,302170.0
2023-05-21,35.3933,35.5591,34.9691,35.0617,302170.0
2023-05-22,35.2178,35.4031,34.855,35.3933,216518.0
2023-05-23,35.208,35.764,35.1105,35.3836,411611.0
2023-05-24,35.3446,35.3641,34.9545,35.0325,404816.0
2023-05-25,35.0032,35.1008,34.3985,34.9642,323480.0
2023-05-26,34.9935,35.1983,34.7155,35.1203,377320.0
2023-05-27,34.9935,35.1983,34.7155,35.1203,377320.0
2023-05-28,34.9935,35.1983,34.7155,35.1203,377320.0
2023-05-29,34.9935,35.1983,34.7155,35.1203,377320.0
2023-05-30,35.208,35.3446,34.7594,34.7789,410881.0
2023-05-31,34.8472,35.1837,34.5253,35.0227,438330.0
2023-06-01,35.1885,35.1885,34.5253,34.6814,376060.0
2023-06-02,34.6131,35.9444,34.6131,35.881,386375.0
2023-06-03,34.6131,35.9444,34.6131,35.881,386375.0
2023-06-04,34.6131,35.9444,34.6131,35.881,386375.0
2023-06-05,35.5299,35.7932,35.0715,35.2861,340206.0
2023-06-06,35.4714,36.0565,35.13,35.9395,551160.0
2023-06-07,36.1346,37.3049,35.8712,37.2074,502658.0
2023-06-08,37.2171,37.3634,36.9343,37.1781,423712.0
2023-06-09,37.2464,37.2903,36.755,36.9148,311064.0
2023-06-10,37.2464,37.2903,36.755,36.9148,311064.0
2023-06-11,37.2464,37.2903,36.755,36.9148,311064.0
2023-06-12,36.8953,36.9538,36.4759,36.632,354475.0
2023-06-13,36.4759,37.2903,36.2419,37.0611,452048.0
2023-06-14,37.1684,37.2952,36.3881,36.5052,375082.0
2023-06-15,36.4954,36.8465,36.3784,36.8075,257704.0
2023-06-16,36.905,37.0904,36.5247,36.6807,763555.0
2023-06-17,36.905,37.0904,36.5247,36.6807,763555.0
2023-06-18,36.905,37.0904,36.5247,36.6807,763555.0
2023-06-19,36.905,37.0904,36.5247,36.6807,763555.0
2023-06-20,36.5637,36.788,36.0663,36.3784,327745.0
2023-06-21,36.1833,36.4272,35.7542,35.9785,388289.0
2023-06-22,36.1151,36.1151,35.5201,35.7932,365946.0
2023-06-23,35.803,35.998,35.0422,35.2178,528376.0
2023-06-24,35.803,35.998,35.0422,35.2178,528376.0
2023-06-25,35.803,35.998,35.0422,35.2178,528376.0
2023-06-26,35.4129,35.8711,35.1885,35.5884,295684.0
2023-06-27,35.5396,35.8615,35.3933,35.6567,273123.0
2023-06-28,35.7152,35.7152,34.9447,35.0325,416061.0
2023-06-29,34.8667,35.3836,34.8667,35.2568,251889.0
2023-06-30,35.3641,35.4616,34.9837,35.3056,253694.0
2023-07-01,35.3641,35.4616,34.9837,35.3056,253694.0
2023-07-02,35.3641,35.4616,34.9837,35.3056,253694.0
2023-07-03,35.2958,35.7103,35.2032,35.5689,137904.0
2023-07-04,35.2958,35.7103,35.2032,35.5689,137904.0
2023-07-05,35.4031,35.9298,35.2666,35.5396,463166.0
2023-07-06,35.3056,35.5201,34.9545,35.2763,472263.0
2023-07-07,35.1008,35.5591,35.0617,35.3446,671597.0
2023-07-08,35.1008,35.5591,35.0617,35.3446,671597.0
2023-07-09,35.1008,35.5591,35.0617,35.3446,671597.0
2023-07-10,35.4031,36.0663,35.2471,35.5201,473624.0
2023-07-11,35.5884,35.7542,35.4519,35.7152,295596.0
2023-07-12,35.9785,36.3199,35.5982,36.2028,417686.0
2023-07-13,36.1541,36.6515,36.1151,36.6417,469164.0
2023-07-14,36.6027,37.0465,36.2906,37.0026,676111.0
2023-07-15,36.6027,37.0465,36.2906,37.0026,676111.0
2023-07-16,36.6027,37.0465,36.2906,37.0026,676111.0
2023-07-17,36.7685,37.2659,36.3634,36.9831,496656.0
2023-07-18,37.0611,37.422,36.5003,36.9538,389147.0
2023-07-19,37.0123,37.6755,37.0123,37.6658,481953.0
2023-07-20,37.8121,38.3387,37.539,38.29,420340.0
2023-07-21,38.485,38.6118,38.1729,38.329,396150.0
2023-07-22,38.485,38.6118,38.1729,38.329,396150.0
2023-07-23,38.485,38.6118,38.1729,38.329,396150.0
2023-07-24,38.4558,38.4753,38.0218,38.3485,278419.0
2023-07-25,38.2412,38.6411,38.0559,38.5923,425039.0
2023-07-26,38.5728,39.1677,38.5143,38.7288,454491.0
2023-07-27,38.563,38.7776,37.9291,37.9974,330904.0
2023-07-28,38.1924,38.3143,37.7145,37.9096,287460.0
2023-07-29,38.1924,38.3143,37.7145,37.9096,287460.0
2023-07-30,38.1924,38.3143,37.7145,37.9096,287460.0
2023-07-31,38.0461,38.1437,37.2269,37.4415,668964.0
2023-08-01,37.3342,37.7682,37.1196,37.2171,332399.0
2023-08-02,37.0611,37.6755,36.9636,37.4415,330820.0
2023-08-03,37.2757,37.6755,36.7685,36.788,369486.0
2023-08-04,36.788,37.1245,36.0761,36.1736,421831.0
2023-08-05,36.788,37.1245,36.0761,36.1736,421831.0
2023-08-06,36.788,37.1245,36.0761,36.1736,421831.0
2023-08-07,36.3296,36.7978,36.0858,36.4369,465824.0
2023-08-08,35.7445,35.7542,34.2815,34.7009,1070422.0
2023-08-09,34.5839,35.0959,34.3205,34.5156,718331.0
2023-08-10,34.5741,34.6911,31.6872,31.9701,2753580.0
2023-08-11,32.0871,32.5357,31.4727,31.5995,2492451.0
2023-08-12,32.0871,32.5357,31.4727,31.5995,2492451.0
