,TNET US Equity,TNET US Equity,TNET US Equity,TNET US Equity,TNET US Equity
2021-05-29,77.0241,77.1539,75.1178,75.1976,256612.0
2021-05-30,77.0241,77.1539,75.1178,75.1976,256612.0
2021-05-31,77.0241,77.1539,75.1178,75.1976,256612.0
2021-06-01,75.9162,75.9162,74.6187,74.8483,219182.0
2021-06-02,74.988,75.0579,71.285,72.9419,436020.0
2021-06-03,72.5925,73.3262,72.1634,73.0816,452224.0
2021-06-04,73.4809,73.9799,72.872,73.0317,276730.0
2021-06-05,73.4809,73.9799,72.872,73.0317,276730.0
2021-06-06,73.4809,73.9799,72.872,73.0317,276730.0
2021-06-07,72.5127,73.1116,72.5127,72.7423,266767.0
2021-06-08,73.1914,74.0598,72.7423,73.6605,242507.0
2021-06-09,74.0598,74.0598,72.4328,72.5526,137191.0
2021-06-10,72.7522,72.8021,72.0236,72.1634,177559.0
2021-06-11,72.4328,73.7903,72.4328,73.7903,251823.0
2021-06-12,72.4328,73.7903,72.4328,73.7903,251823.0
2021-06-13,72.4328,73.7903,72.4328,73.7903,251823.0
2021-06-14,73.8601,73.8601,72.4628,72.7622,179430.0
2021-06-15,72.9519,73.92,72.4029,73.7503,206290.0
2021-06-16,73.6206,73.6206,72.1384,72.5726,158150.0
2021-06-17,72.373,72.4628,71.0754,71.7841,127079.0
2021-06-18,70.6862,71.2651,70.0673,70.257,285047.0
2021-06-19,70.6862,71.2651,70.0673,70.257,285047.0
2021-06-20,70.6862,71.2651,70.0673,70.257,285047.0
2021-06-21,70.8858,72.4728,70.5764,72.0436,190117.0
2021-06-22,71.6443,72.4628,70.9956,72.1434,119152.0
2021-06-23,72.1434,72.373,71.5345,71.9837,158484.0
2021-06-24,72.5925,73.3511,72.1484,73.1215,126622.0
2021-06-25,73.3611,74.5888,72.7223,74.2494,664118.0
2021-06-26,73.3611,74.5888,72.7223,74.2494,664118.0
2021-06-27,73.3611,74.5888,72.7223,74.2494,664118.0
2021-06-28,74.0897,74.0897,72.4328,73.2213,201606.0
2021-06-29,73.3611,73.9999,73.1215,73.6505,151502.0
2021-06-30,73.2313,73.6306,72.0635,72.343,164630.0
2021-07-01,72.9718,72.9718,72.2532,72.5925,223159.0
2021-07-02,72.6225,72.872,71.7791,72.6524,137543.0
2021-07-03,72.6225,72.872,71.7791,72.6524,137543.0
2021-07-04,72.6225,72.872,71.7791,72.6524,137543.0
2021-07-05,72.6225,72.872,71.7791,72.6524,137543.0
2021-07-06,72.3231,72.5426,70.3368,71.1453,136542.0
2021-07-07,70.9856,71.6843,70.1871,70.756,185928.0
2021-07-08,69.6481,71.5046,69.2988,70.3568,165894.0
2021-07-09,71.1952,71.5046,70.7959,70.8658,409416.0
2021-07-10,71.1952,71.5046,70.7959,70.8658,409416.0
2021-07-11,71.1952,71.5046,70.7959,70.8658,409416.0
2021-07-12,70.3069,71.9438,70.257,71.7841,310294.0
2021-07-13,71.834,72.1933,71.1553,71.3649,188990.0
2021-07-14,71.824,72.4927,71.4248,72.2133,177215.0
2021-07-15,72.1334,72.9818,71.8939,72.5027,153677.0
2021-07-16,73.3012,73.4709,72.2033,72.2532,155650.0
2021-07-17,73.3012,73.4709,72.2033,72.2532,155650.0
2021-07-18,73.3012,73.4709,72.2033,72.2532,155650.0
2021-07-19,70.9257,71.9537,69.8976,70.5963,154340.0
2021-07-20,71.0255,73.4809,71.0255,72.4328,275461.0
2021-07-21,72.7922,73.381,71.9138,72.5526,222662.0
2021-07-22,72.5027,72.5027,71.4747,72.1434,169888.0
2021-07-23,72.4927,73.391,71.814,73.1714,213769.0
2021-07-24,72.4927,73.391,71.814,73.1714,213769.0
2021-07-25,72.4927,73.391,71.814,73.1714,213769.0
2021-07-26,72.9119,73.2114,71.6393,73.0517,198580.0
2021-07-27,74.8583,79.8488,74.8583,78.7609,454199.0
2021-07-28,78.5413,80.0285,78.2518,79.7091,336267.0
2021-07-29,80.278,82.0746,79.8887,81.7452,271919.0
2021-07-30,81.1463,83.3921,81.1463,82.8232,423061.0
2021-07-31,81.1463,83.3921,81.1463,82.8232,423061.0
2021-08-01,81.1463,83.3921,81.1463,82.8232,423061.0
2021-08-02,83.3821,84.3702,83.2274,83.5019,202534.0
2021-08-03,83.4021,85.0689,83.0789,84.9591,219821.0
2021-08-04,84.4002,85.7376,84.2854,84.8493,272653.0
2021-08-05,85.4981,86.8256,84.9292,86.2866,231596.0
2021-08-06,86.8356,87.3346,85.8275,87.0452,212523.0
2021-08-07,86.8356,87.3346,85.8275,87.0452,212523.0
2021-08-08,86.8356,87.3346,85.8275,87.0452,212523.0
2021-08-09,86.8256,87.2049,85.4183,86.7557,266862.0
2021-08-10,86.8356,88.5823,86.8356,88.2429,136707.0
2021-08-11,88.4825,89.7001,88.2529,89.6003,136222.0
2021-08-12,89.5904,90.4188,89.3857,89.6103,433107.0
2021-08-13,89.8299,90.6484,89.5504,90.4687,155341.0
2021-08-14,89.8299,90.6484,89.5504,90.4687,155341.0
2021-08-15,89.8299,90.6484,89.5504,90.4687,155341.0
2021-08-16,90.3389,91.1274,90.1892,90.8879,123207.0
2021-08-17,89.5105,90.329,89.3708,90.1194,198993.0
2021-08-18,89.8299,90.329,88.8917,88.9615,199051.0
2021-08-19,87.3646,91.4568,87.2847,90.9478,227977.0
2021-08-20,90.828,91.5367,89.9197,91.1175,154919.0
2021-08-21,90.828,91.5367,89.9197,91.1175,154919.0
2021-08-22,90.828,91.5367,89.9197,91.1175,154919.0
2021-08-23,91.347,91.7962,91.1274,91.4668,104828.0
2021-08-24,91.8261,92.4449,91.1474,91.896,117345.0
2021-08-25,92.2952,92.405,91.1873,91.2772,127285.0
2021-08-26,91.3271,91.8261,90.5286,90.9777,238722.0
2021-08-27,91.357,92.6546,91.1175,91.5666,248683.0
2021-08-28,91.357,92.6546,91.1175,91.5666,248683.0
2021-08-29,91.357,92.6546,91.1175,91.5666,248683.0
2021-08-30,91.8561,92.0956,90.6783,90.848,219688.0
2021-08-31,90.7981,92.2154,90.7681,91.906,184385.0
2021-09-01,92.2853,93.1436,91.1175,92.5048,131742.0
2021-09-02,92.8941,93.0738,91.9659,92.5248,200739.0
2021-09-03,92.1455,92.2853,90.9478,91.876,142055.0
2021-09-04,92.1455,92.2853,90.9478,91.876,142055.0
2021-09-05,92.1455,92.2853,90.9478,91.876,142055.0
2021-09-06,92.1455,92.2853,90.9478,91.876,142055.0
2021-09-07,91.337,92.415,91.0276,92.2952,348883.0
2021-09-08,92.2952,92.7244,91.2672,92.1156,167226.0
2021-09-09,92.1655,92.4449,91.3969,91.8261,125927.0
2021-09-10,92.3252,92.415,91.0177,91.8261,285398.0
2021-09-11,92.3252,92.415,91.0177,91.8261,285398.0
2021-09-12,92.3252,92.415,91.0177,91.8261,285398.0
2021-09-13,92.5647,92.6795,91.3271,92.5248,157672.0
2021-09-14,93.2434,93.3218,90.8679,91.337,142670.0
2021-09-15,91.3171,92.954,91.2372,92.8642,158124.0
2021-09-16,93.0638,93.6926,91.9559,93.1935,149100.0
2021-09-17,94.551,94.551,93.0139,93.473,518750.0
2021-09-18,94.551,94.551,93.0139,93.473,518750.0
2021-09-19,94.551,94.551,93.0139,93.473,518750.0
2021-09-20,91.9659,94.8704,91.9659,94.7406,343421.0
2021-09-21,95.2297,95.7088,94.0519,94.511,167744.0
2021-09-22,95.06,95.6589,94.1517,94.9302,140286.0
2021-09-23,95.1099,96.5272,94.6408,95.6489,170949.0
2021-09-24,95.7187,96.5871,95.7187,96.1879,130051.0
2021-09-25,95.7187,96.5871,95.7187,96.1879,130051.0
2021-09-26,95.7187,96.5871,95.7187,96.1879,130051.0
2021-09-27,95.8685,96.5372,95.3594,95.3694,101821.0
2021-09-28,94.8803,95.2097,93.9521,94.2615,198683.0
2021-09-29,94.4711,95.8685,94.0619,95.0999,114724.0
2021-09-30,95.6988,95.8535,94.2715,94.4012,180776.0
2021-10-01,94.531,97.1161,93.7325,96.3575,159928.0
2021-10-02,94.531,97.1161,93.7325,96.3575,159928.0
2021-10-03,94.531,97.1161,93.7325,96.3575,159928.0
2021-10-04,95.8485,97.0263,95.2846,96.7069,108363.0
2021-10-05,97.1061,99.4567,96.5222,99.3818,177282.0
2021-10-06,98.5733,99.5315,97.1161,98.743,172440.0
2021-10-07,99.3718,100.9888,98.8628,100.3899,222669.0
2021-10-08,100.5097,101.418,98.9426,99.7711,130276.0
2021-10-09,100.5097,101.418,98.9426,99.7711,130276.0
2021-10-10,100.5097,101.418,98.9426,99.7711,130276.0
2021-10-11,99.3718,100.7492,98.753,99.4716,65780.0
2021-10-12,99.6713,100.5895,99.1023,99.6014,167495.0
2021-10-13,100.1304,100.2502,98.8428,99.4118,145302.0
2021-10-14,100.36,100.7392,97.685,98.1741,192921.0
2021-10-15,99.3119,99.5116,98.5135,98.5135,188448.0
2021-10-16,99.3119,99.5116,98.5135,98.5135,188448.0
2021-10-17,99.3119,99.5116,98.5135,98.5135,188448.0
2021-10-18,97.8048,99.0225,97.8048,98.4236,125033.0
2021-10-19,98.5534,98.6682,96.9564,97.2858,156733.0
2021-10-20,97.3756,97.5553,96.098,96.6969,139383.0
2021-10-21,96.5971,97.3656,95.9583,96.7668,162817.0
2021-10-22,96.5372,97.5054,96.1978,96.7668,387326.0
2021-10-23,96.5372,97.5054,96.1978,96.7668,387326.0
2021-10-24,96.5372,97.5054,96.1978,96.7668,387326.0
2021-10-25,96.7468,97.5453,94.9702,96.8366,309724.0
2021-10-26,99.8709,102.2364,97.5852,98.3039,492320.0
2021-10-27,98.2639,100.9688,97.715,97.8148,332152.0
2021-10-28,98.204,100.2402,97.705,99.9807,248658.0
2021-10-29,99.9108,101.4679,99.8409,101.0586,241216.0
2021-10-30,99.9108,101.4679,99.8409,101.0586,241216.0
2021-10-31,99.9108,101.4679,99.8409,101.0586,241216.0
2021-11-01,101.2483,101.7773,100.5197,101.3381,382195.0
2021-11-02,101.3381,102.5557,100.5596,101.7473,316520.0
2021-11-03,101.3082,103.7935,100.0705,103.504,256916.0
2021-11-04,104.053,105.5501,101.917,102.7055,420619.0
2021-11-05,103.8533,105.9993,101.3381,105.9494,1727288.0
2021-11-06,103.8533,105.9993,101.3381,105.9494,1727288.0
2021-11-07,103.8533,105.9993,101.3381,105.9494,1727288.0
2021-11-08,106.5083,107.5464,105.081,106.4484,272373.0
2021-11-09,106.5782,107.1072,105.8196,106.2688,197494.0
2021-11-10,106.0492,106.7279,105.111,105.2707,255901.0
2021-11-11,105.63,107.9755,105.5501,107.8657,219821.0
2021-11-12,108.5944,109.0635,107.8757,108.235,196271.0
2021-11-13,108.5944,109.0635,107.8757,108.235,196271.0
2021-11-14,108.5944,109.0635,107.8757,108.235,196271.0
2021-11-15,108.1652,109.1932,106.4784,107.1172,264759.0
2021-11-16,106.7479,108.779,106.1989,108.1452,230420.0
2021-11-17,107.736,107.8258,106.7678,106.8277,242182.0
2021-11-18,105.625,106.7878,104.8714,105.63,201713.0
2021-11-19,105.3405,106.3636,104.9513,105.5601,167528.0
2021-11-20,105.3405,106.3636,104.9513,105.5601,167528.0
2021-11-21,105.3405,106.3636,104.9513,105.5601,167528.0
2021-11-22,105.6799,107.1671,105.1509,105.9294,159851.0
2021-11-23,105.5501,107.6961,105.4603,107.5863,176811.0
2021-11-24,106.8277,107.6062,105.9594,106.3087,123796.0
2021-11-25,106.8277,107.6062,105.9594,106.3087,123796.0
2021-11-26,103.9731,105.8695,101.5277,102.2763,131620.0
2021-11-27,103.9731,105.8695,101.5277,102.2763,131620.0
2021-11-28,103.9731,105.8695,101.5277,102.2763,131620.0
2021-11-29,103.9033,104.3624,102.7654,103.524,151803.0
2021-11-30,102.6856,103.0948,99.8409,100.1104,373995.0
2021-12-01,101.4978,102.1665,94.6707,94.6807,392801.0
2021-12-02,95.3594,98.6732,95.3594,97.9545,283218.0
2021-12-03,98.2839,98.2839,94.8704,95.9982,284135.0
2021-12-04,98.2839,98.2839,94.8704,95.9982,284135.0
2021-12-05,98.2839,98.2839,94.8704,95.9982,284135.0
2021-12-06,96.8167,99.7411,96.2178,98.763,351730.0
2021-12-07,99.811,100.1504,98.3138,98.5434,198086.0
2021-12-08,98.7031,98.764,97.9046,97.9146,174193.0
2021-12-09,97.3856,97.6761,95.7187,95.7487,139507.0
2021-12-10,96.4873,97.196,94.9801,96.138,256776.0
2021-12-11,96.4873,97.196,94.9801,96.138,256776.0
2021-12-12,96.4873,97.196,94.9801,96.138,256776.0
2021-12-13,96.0182,96.7169,95.569,95.8585,157169.0
2021-12-14,95.4093,96.0082,93.0239,93.5628,211360.0
2021-12-15,93.5529,95.6289,93.199,95.1898,170673.0
2021-12-16,95.4592,95.4592,91.0276,91.6365,224237.0
2021-12-17,90.6284,93.2135,89.7101,92.2653,482122.0
2021-12-18,90.6284,93.2135,89.7101,92.2653,482122.0
2021-12-19,90.6284,93.2135,89.7101,92.2653,482122.0
2021-12-20,90.9378,90.9478,89.2809,90.5585,235179.0
2021-12-21,91.6664,93.7425,91.6065,93.6527,141830.0
2021-12-22,93.3233,94.541,92.9839,93.8623,145234.0
2021-12-23,94.1417,95.08,93.6726,94.3913,74391.0
2021-12-24,94.1417,95.08,93.6726,94.3913,74391.0
2021-12-25,94.1417,95.08,93.6726,94.3913,74391.0
2021-12-26,94.1417,95.08,93.6726,94.3913,74391.0
2021-12-27,95.4792,96.7867,94.7108,96.7767,99040.0
2021-12-28,96.5172,97.8447,96.3276,97.3157,174333.0
2021-12-29,97.2858,98.2939,96.2777,96.7867,116587.0
2021-12-30,96.8366,97.5104,95.3894,95.4592,95421.0
2021-12-31,95.0899,95.9583,94.9901,95.08,115511.0
2022-01-01,95.0899,95.9583,94.9901,95.08,115511.0
2022-01-02,95.0899,95.9583,94.9901,95.08,115511.0
2022-01-03,94.7406,96.2677,94.4412,96.2577,161536.0
2022-01-04,96.138,97.2359,95.7687,97.2259,119130.0
2022-01-05,96.8766,97.1161,93.4131,93.5129,187762.0
2022-01-06,92.8741,93.8124,92.0357,92.2952,198614.0
2022-01-07,92.0856,92.7544,90.0096,90.1094,166958.0
2022-01-08,92.0856,92.7544,90.0096,90.1094,166958.0
2022-01-09,92.0856,92.7544,90.0096,90.1094,166958.0
2022-01-10,89.6303,90.1792,88.1132,90.0694,186521.0
2022-01-11,90.3489,90.3489,88.1231,89.2011,183628.0
2022-01-12,89.5704,90.3389,88.0333,88.2329,170233.0
2022-01-13,88.6421,89.0514,86.4363,86.9853,142839.0
2022-01-14,85.9772,86.9054,84.9087,85.6378,161126.0
2022-01-15,85.9772,86.9054,84.9087,85.6378,161126.0
2022-01-16,85.9772,86.9054,84.9087,85.6378,161126.0
2022-01-17,85.9772,86.9054,84.9087,85.6378,161126.0
2022-01-18,84.5,84.7395,83.1126,83.2524,197725.0
2022-01-19,83.9311,85.3634,83.8412,84.2205,215657.0
2022-01-20,84.3203,85.8275,83.2923,83.6716,276444.0
2022-01-21,83.7614,86.1469,82.903,82.913,215644.0
2022-01-22,83.7614,86.1469,82.903,82.913,215644.0
2022-01-23,83.7614,86.1469,82.903,82.913,215644.0
2022-01-24,81.5955,86.077,81.1663,85.4981,269980.0
2022-01-25,84.0309,84.0309,81.7951,82.5337,217901.0
2022-01-26,83.8412,84.7254,79.8887,80.5874,295597.0
2022-01-27,81.346,82.9829,80.6273,81.2761,260270.0
2022-01-28,81.4558,83.442,80.2281,83.442,204502.0
2022-01-29,81.4558,83.442,80.2281,83.442,204502.0
2022-01-30,81.4558,83.442,80.2281,83.442,204502.0
2022-01-31,83.0527,85.3584,82.913,85.039,200556.0
2022-02-01,85.2386,85.6279,83.8412,85.578,170088.0
2022-02-02,85.4282,86.626,85.1887,86.3365,191785.0
2022-02-03,85.2586,86.606,84.9292,86.1069,253458.0
2022-02-04,85.4582,87.1949,84.7994,86.4263,189007.0
2022-02-05,85.4582,87.1949,84.7994,86.4263,189007.0
2022-02-06,85.4582,87.1949,84.7994,86.4263,189007.0
2022-02-07,85.7975,86.7507,85.1642,86.087,184203.0
2022-02-08,86.087,89.0314,86.087,88.9216,192431.0
2022-02-09,89.78,90.7981,88.0533,88.4825,157280.0
2022-02-10,86.8056,88.5224,86.1369,86.4563,342117.0
2022-02-11,86.3365,87.4544,83.447,83.8313,328903.0
2022-02-12,86.3365,87.4544,83.447,83.8313,328903.0
2022-02-13,86.3365,87.4544,83.447,83.8313,328903.0
2022-02-14,83.8412,85.4083,83.7215,84.2505,321112.0
2022-02-15,87.5243,87.5243,82.3291,85.9972,876515.0
2022-02-16,85.029,85.4083,80.9467,81.0665,821428.0
2022-02-17,89.9497,91.0576,87.4744,87.5742,1519358.0
2022-02-18,86.4064,88.8318,85.8574,86.8755,838642.0
2022-02-19,86.4064,88.8318,85.8574,86.8755,838642.0
2022-02-20,86.4064,88.8318,85.8574,86.8755,838642.0
2022-02-21,86.4064,88.8318,85.8574,86.8755,838642.0
2022-02-22,86.1868,87.7737,83.8013,83.8213,1023396.0
2022-02-23,84.5299,86.2068,84.5299,85.3683,933199.0
2022-02-24,83.5518,86.1469,83.3821,85.8075,592003.0
2022-02-25,85.8474,88.8817,85.1488,88.5523,804586.0
2022-02-26,85.8474,88.8817,85.1488,88.5523,804586.0
2022-02-27,85.8474,88.8817,85.1488,88.5523,804586.0
2022-02-28,87.3845,88.9715,86.3764,87.145,277378.0
2022-03-01,87.1849,87.9535,85.1488,86.1868,773911.0
2022-03-02,86.9753,88.5423,86.9154,88.0133,320574.0
2022-03-03,88.5124,88.6728,87.0252,87.3346,477044.0
2022-03-04,86.4263,87.8437,86.1369,87.6341,404582.0
2022-03-05,86.4263,87.8437,86.1369,87.6341,404582.0
2022-03-06,86.4263,87.8437,86.1369,87.6341,404582.0
2022-03-07,87.5842,88.5773,86.097,86.1868,518577.0
2022-03-08,85.8874,87.7139,85.0889,86.6659,464124.0
2022-03-09,88.4226,88.4226,85.9273,86.4164,339406.0
2022-03-10,85.6279,86.3265,85.2386,86.1868,257039.0
2022-03-11,86.1868,86.7158,84.9691,85.009,356397.0
2022-03-12,86.1868,86.7158,84.9691,85.009,356397.0
2022-03-13,86.1868,86.7158,84.9691,85.009,356397.0
2022-03-14,85.2685,86.7507,84.5299,85.8973,947217.0
2022-03-15,86.087,87.8037,85.8874,87.7239,1704501.0
2022-03-16,88.3228,89.8698,87.9035,89.8299,3044668.0
2022-03-17,89.8299,90.9278,88.3727,89.8898,1316046.0
2022-03-18,90.0894,93.5728,87.674,92.6546,1545504.0
2022-03-19,90.0894,93.5728,87.674,92.6546,1545504.0
2022-03-20,90.0894,93.5728,87.674,92.6546,1545504.0
2022-03-21,92.0257,93.9421,91.7064,93.5029,557407.0
2022-03-22,93.9222,94.2515,92.2653,92.5148,993140.0
2022-03-23,91.9659,93.3532,91.4468,92.3551,381948.0
2022-03-24,92.934,96.4773,92.1954,95.1199,967141.0
2022-03-25,94.9901,95.8984,92.8142,95.07,926670.0
2022-03-26,94.9901,95.8984,92.8142,95.07,926670.0
2022-03-27,94.9901,95.8984,92.8142,95.07,926670.0
2022-03-28,94.6907,97.0562,94.3414,97.0462,710901.0
2022-03-29,97.9146,102.6756,97.7998,102.5758,786693.0
2022-03-30,102.3262,103.1597,101.5777,101.9969,477466.0
2022-03-31,101.9969,103.1147,98.1641,98.1741,548682.0
2022-04-01,98.3138,99.5615,97.8248,99.0724,526509.0
2022-04-02,98.3138,99.5615,97.8248,99.0724,526509.0
2022-04-03,98.3138,99.5615,97.8248,99.0724,526509.0
2022-04-04,98.8628,99.8709,97.6102,98.0443,472812.0
2022-04-05,97.6251,98.753,95.8285,95.9383,312363.0
2022-04-06,95.3095,96.9764,95.04,95.6888,402567.0
2022-04-07,95.7986,96.5572,94.7306,95.4093,460809.0
2022-04-08,95.3494,96.7378,94.5709,94.7107,432835.0
2022-04-09,95.3494,96.7378,94.5709,94.7107,432835.0
2022-04-10,95.3494,96.7378,94.5709,94.7107,432835.0
2022-04-11,94.1218,94.9003,93.2135,93.3632,1013498.0
2022-04-12,93.6926,95.3894,93.4231,94.0918,526619.0
2022-04-13,94.4212,96.2677,94.3314,95.4692,414266.0
2022-04-14,95.7487,96.3675,95.1398,95.8186,422699.0
2022-04-15,95.7487,96.3675,95.1398,95.8186,422699.0
2022-04-16,95.7487,96.3675,95.1398,95.8186,422699.0
2022-04-17,95.7487,96.3675,95.1398,95.8186,422699.0
2022-04-18,95.6688,96.7169,94.551,95.3594,701159.0
2022-04-19,95.4493,98.0044,95.1299,97.5952,298195.0
2022-04-20,98.5135,99.1023,97.715,98.3837,602559.0
2022-04-21,98.9526,99.0025,95.6189,96.0681,444192.0
2022-04-22,95.7687,96.0381,92.7544,93.0738,474323.0
2022-04-23,95.7687,96.0381,92.7544,93.0738,474323.0
2022-04-24,95.7687,96.0381,92.7544,93.0738,474323.0
2022-04-25,91.9958,92.5048,90.7082,92.4449,498476.0
2022-04-26,91.4668,92.44,90.6683,90.9378,513716.0
2022-04-27,93.6626,94.8304,90.6284,91.0177,697165.0
2022-04-28,92.2453,93.1022,90.2391,92.4749,353731.0
2022-04-29,91.2173,92.2952,88.2229,88.5324,292238.0
2022-04-30,91.2173,92.2952,88.2229,88.5324,292238.0
2022-05-01,91.2173,92.2952,88.2229,88.5324,292238.0
2022-05-02,88.3327,90.4387,86.1868,88.183,352149.0
2022-05-03,88.173,88.8318,87.5442,88.0233,282551.0
2022-05-04,88.1132,89.0913,85.6977,88.2329,253225.0
2022-05-05,86.8056,87.8536,83.2224,84.8194,451135.0
2022-05-06,84.5699,85.7676,83.5917,84.2205,636365.0
2022-05-07,84.5699,85.7676,83.5917,84.2205,636365.0
2022-05-08,84.5699,85.7676,83.5917,84.2205,636365.0
2022-05-09,83.2823,83.8911,81.4258,81.8251,282305.0
2022-05-10,82.4738,82.893,80.0584,80.9268,286726.0
2022-05-11,81.5456,82.893,79.7989,79.9087,330799.0
2022-05-12,80.0584,81.1563,77.623,79.0803,398026.0
2022-05-13,80.0085,82.0446,79.9017,80.4576,573110.0
2022-05-14,80.0085,82.0446,79.9017,80.4576,573110.0
2022-05-15,80.0085,82.0446,79.9017,80.4576,573110.0
2022-05-16,79.6691,80.3479,78.691,79.6192,450622.0
2022-05-17,80.8469,81.9199,79.8987,81.6354,460218.0
2022-05-18,81.0865,81.5156,76.565,76.6349,450602.0
2022-05-19,75.6667,76.3953,73.1515,74.8483,789573.0
2022-05-20,75.6368,76.066,72.9419,75.2076,428299.0
2022-05-21,75.6368,76.066,72.9419,75.2076,428299.0
2022-05-22,75.6368,76.066,72.9419,75.2076,428299.0
2022-05-23,75.5469,76.0161,73.6905,75.9961,444188.0
2022-05-24,75.2276,75.527,73.3012,74.7684,301594.0
2022-05-25,74.0797,75.6567,73.8801,74.3193,432739.0
2022-05-26,75.1477,77.7428,74.9032,77.5531,357407.0
2022-05-27,77.8526,79.1102,77.8526,78.3516,250811.0
2022-05-28,77.8526,79.1102,77.8526,78.3516,250811.0
2022-05-29,77.8526,79.1102,77.8526,78.3516,250811.0
2022-05-30,77.8526,79.1102,77.8526,78.3516,250811.0
2022-05-31,77.9025,78.7409,76.565,78.3916,417915.0
2022-06-01,78.8707,79.5693,77.4833,78.5812,413289.0
2022-06-02,79.0503,80.1008,78.2518,79.8189,208120.0
2022-06-03,79.4595,79.7091,78.4415,79.1302,174898.0
2022-06-04,79.4595,79.7091,78.4415,79.1302,174898.0
2022-06-05,79.4595,79.7091,78.4415,79.1302,174898.0
2022-06-06,79.729,80.0784,78.661,79.1202,196337.0
2022-06-07,78.9206,80.4626,78.2818,80.278,172803.0
2022-06-08,80.0384,80.0384,78.3666,78.9206,166959.0
2022-06-09,78.8008,79.2899,77.7128,77.7428,215671.0
2022-06-10,77.104,77.104,75.6468,76.3953,225107.0
2022-06-11,77.104,77.104,75.6468,76.3953,225107.0
2022-06-12,77.104,77.104,75.6468,76.3953,225107.0
2022-06-13,74.4191,75.2475,72.9718,73.3012,246184.0
2022-06-14,73.5707,74.998,73.1615,74.3392,370771.0
2022-06-15,73.8601,75.1577,72.882,73.94,306707.0
2022-06-16,72.7622,72.7622,69.5184,69.9076,293039.0
2022-06-17,70.6163,71.0355,69.0293,70.257,365301.0
2022-06-18,70.6163,71.0355,69.0293,70.257,365301.0
2022-06-19,70.6163,71.0355,69.0293,70.257,365301.0
2022-06-20,70.6163,71.0355,69.0293,70.257,365301.0
2022-06-21,71.295,72.6524,70.6961,72.5327,253898.0
2022-06-22,71.6643,73.5557,71.6194,73.0417,227399.0
2022-06-23,73.7204,74.4091,72.8021,74.3792,243239.0
2022-06-24,74.3792,76.4652,74.3792,76.4652,893706.0
2022-06-25,74.3792,76.4652,74.3792,76.4652,893706.0
2022-06-26,74.3792,76.4652,74.3792,76.4652,893706.0
2022-06-27,77.0142,77.9025,76.1458,76.9942,251443.0
2022-06-28,77.3835,77.7627,75.2675,75.4671,165999.0
2022-06-29,75.2874,75.4571,74.2494,75.4471,179696.0
2022-06-30,74.7385,77.5482,74.2594,77.4733,444014.0
2022-07-01,76.9942,78.167,75.8663,77.653,152693.0
2022-07-02,76.9942,78.167,75.8663,77.653,152693.0
2022-07-03,76.9942,78.167,75.8663,77.653,152693.0
2022-07-04,76.9942,78.167,75.8663,77.653,152693.0
2022-07-05,76.1059,77.9624,75.3274,77.9624,170512.0
2022-07-06,78.3816,79.0603,77.4883,78.9106,157816.0
2022-07-07,79.3398,80.8469,79.1801,80.5774,310526.0
2022-07-08,80.6173,80.8769,79.8987,80.6872,251783.0
2022-07-09,80.6173,80.8769,79.8987,80.6872,251783.0
2022-07-10,80.6173,80.8769,79.8987,80.6872,251783.0
2022-07-11,79.9386,80.2331,79.0004,79.3797,115366.0
2022-07-12,79.5494,80.2081,78.2119,78.8906,137164.0
2022-07-13,77.9125,78.6062,77.2138,77.9624,133352.0
2022-07-14,76.5451,77.8476,76.3355,77.653,93323.0
2022-07-15,79.0104,79.2599,77.6629,78.3117,166263.0
2022-07-16,79.0104,79.2599,77.6629,78.3117,166263.0
2022-07-17,79.0104,79.2599,77.6629,78.3117,166263.0
2022-07-18,79.0204,79.4862,77.3835,77.633,166038.0
2022-07-19,78.172,80.258,78.172,79.9087,137617.0
2022-07-20,80.0085,81.4707,79.3098,81.4059,192968.0
2022-07-21,81.2162,82.4239,80.6922,82.404,131305.0
2022-07-22,82.6934,82.7034,79.9586,80.5674,192772.0
2022-07-23,82.6934,82.7034,79.9586,80.5674,192772.0
2022-07-24,82.6934,82.7034,79.9586,80.5674,192772.0
2022-07-25,80.787,81.4158,79.3797,80.7571,212266.0
2022-07-26,79.8787,80.258,77.8626,78.711,210545.0
2022-07-27,82.9529,84.8394,79.6492,81.3959,444924.0
2022-07-28,80.9567,82.6335,80.258,82.1644,228036.0
2022-07-29,81.5955,82.7483,80.8469,82.3441,236751.0
2022-07-30,81.5955,82.7483,80.8469,82.3441,236751.0
2022-07-31,81.5955,82.7483,80.8469,82.3441,236751.0
2022-08-01,81.8151,82.7932,81.4009,82.2742,172380.0
2022-08-02,82.0846,82.5236,81.1913,81.8051,191276.0
2022-08-03,81.865,84.1397,81.6554,83.8412,213925.0
2022-08-04,83.7314,84.2604,82.7633,83.8213,222290.0
2022-08-05,83.1426,84.0708,82.5138,83.981,143161.0
2022-08-06,83.1426,84.0708,82.5138,83.981,143161.0
2022-08-07,83.1426,84.0708,82.5138,83.981,143161.0
2022-08-08,84.2604,85.8973,83.7414,85.7975,322489.0
2022-08-09,86.057,86.3465,84.7196,86.2068,259036.0
2022-08-10,88.1531,89.5205,87.4843,89.1113,341484.0
2022-08-11,89.8299,90.4288,88.8318,88.9915,287785.0
2022-08-12,89.3109,91.3071,88.8867,91.2572,229505.0
2022-08-13,89.3109,91.3071,88.8867,91.2572,229505.0
