,AEP US Equity,AEP US Equity,AEP US Equity,AEP US Equity,AEP US Equity
2022-05-01,94.4333,94.7205,91.5521,91.8207,3589336.0
2022-05-02,92.1542,92.9973,89.8566,90.9128,2653133.0
2022-05-03,91.4872,92.775,90.8572,91.3297,2845001.0
2022-05-04,91.691,93.4837,91.339,93.3123,2987861.0
2022-05-05,92.7842,93.6273,91.4594,92.3303,2680389.0
2022-05-06,92.1728,92.7425,91.4038,92.321,3291015.0
2022-05-07,92.1728,92.7425,91.4038,92.321,3291015.0
2022-05-08,92.1728,92.7425,91.4038,92.321,3291015.0
2022-05-09,92.349,94.0671,91.3218,93.0867,3170320.0
2022-05-10,93.6189,94.8795,91.4713,92.5171,3174590.0
2022-05-11,92.377,94.59,92.2369,93.1707,3331438.0
2022-05-12,92.9092,93.6096,90.7429,92.0035,2905449.0
2022-05-13,92.2089,93.208,91.406,93.0867,2270468.0
2022-05-14,92.2089,93.208,91.406,93.0867,2270468.0
2022-05-15,92.2089,93.208,91.406,93.0867,2270468.0
2022-05-16,93.2454,93.6376,92.433,92.8065,2142348.0
2022-05-17,93.068,93.7963,91.5553,93.7496,2521255.0
2022-05-18,94.1885,94.8141,92.9653,93.2641,3580911.0
2022-05-19,92.8812,92.9933,91.1071,92.4797,2749774.0
2022-05-20,92.4891,93.3201,91.6859,93.096,2925622.0
2022-05-21,92.4891,93.3201,91.6859,93.096,2925622.0
2022-05-22,92.4891,93.3201,91.6859,93.096,2925622.0
2022-05-23,93.899,94.6927,92.9942,93.6282,2485536.0
2022-05-24,94.0391,95.7759,93.2921,95.4491,2534252.0
2022-05-25,95.5705,96.1681,95.0102,95.6919,2392981.0
2022-05-26,96.2708,96.635,95.6919,95.7852,2574843.0
2022-05-27,95.6358,96.7657,95.1503,96.7097,2713593.0
2022-05-28,95.6358,96.7657,95.1503,96.7097,2713593.0
2022-05-29,95.6358,96.7657,95.1503,96.7097,2713593.0
2022-05-30,95.6358,96.7657,95.1503,96.7097,2713593.0
2022-05-31,95.972,96.3175,94.4873,95.2717,3319510.0
2022-06-01,95.8506,96.0822,94.1978,95.281,2234469.0
2022-06-02,95.7292,95.916,93.3855,95.4771,2261198.0
2022-06-03,95.1596,95.7012,94.8982,95.197,1682412.0
2022-06-04,95.1596,95.7012,94.8982,95.197,1682412.0
2022-06-05,95.1596,95.7012,94.8982,95.197,1682412.0
2022-06-06,95.5705,95.9813,94.8001,95.2997,1499033.0
2022-06-07,95.4677,95.7479,94.4126,95.6452,1461827.0
2022-06-08,95.4211,95.4211,93.6049,93.871,1814506.0
2022-06-09,93.815,94.4733,91.6673,91.7514,2279761.0
2022-06-10,90.9857,92.5918,90.5842,91.7514,3003296.0
2022-06-11,90.9857,92.5918,90.5842,91.7514,3003296.0
2022-06-12,90.9857,92.5918,90.5842,91.7514,3003296.0
2022-06-13,90.6682,91.1164,86.4756,86.8491,4241335.0
2022-06-14,86.9518,87.5868,83.4409,84.4494,3482883.0
2022-06-15,85.075,85.822,82.8153,84.6455,3954880.0
2022-06-16,83.2075,83.9451,82.4138,83.2822,3908129.0
2022-06-17,84.1319,84.3093,81.8255,82.5538,8000905.0
2022-06-18,84.1319,84.3093,81.8255,82.5538,8000905.0
2022-06-19,84.1319,84.3093,81.8255,82.5538,8000905.0
2022-06-20,84.1319,84.3093,81.8255,82.5538,8000905.0
2022-06-21,82.6846,84.5241,82.5912,83.9918,3197547.0
2022-06-22,83.553,85.1217,83.5436,84.328,2632549.0
2022-06-23,85.0843,86.485,84.8135,86.2889,2991889.0
2022-06-24,86.3823,87.6708,86.2983,87.4001,3647236.0
2022-06-25,86.3823,87.6708,86.2983,87.4001,3647236.0
2022-06-26,86.3823,87.6708,86.2983,87.4001,3647236.0
2022-06-27,87.2413,88.726,87.0359,88.6886,2910949.0
2022-06-28,88.7914,89.8185,88.5019,88.782,2318480.0
2022-06-29,88.9314,89.3796,88.5206,89.0528,1700139.0
2022-06-30,88.3432,90.248,88.2311,89.5851,3046755.0
2022-07-01,89.6411,91.5273,89.0715,91.4619,2833608.0
2022-07-02,89.6411,91.5273,89.0715,91.4619,2833608.0
2022-07-03,89.6411,91.5273,89.0715,91.4619,2833608.0
2022-07-04,89.6411,91.5273,89.0715,91.4619,2833608.0
2022-07-05,91.1538,91.3172,86.5036,87.3814,3654919.0
2022-07-06,87.5495,89.4357,87.0919,88.5206,2574158.0
2022-07-07,88.9594,89.3787,88.1564,88.2591,2604551.0
2022-07-08,88.5673,88.6513,87.6148,88.091,1979271.0
2022-07-09,88.5673,88.6513,87.6148,88.091,1979271.0
2022-07-10,88.5673,88.6513,87.6148,88.091,1979271.0
2022-07-11,88.0163,89.1275,87.5868,88.7167,1699200.0
2022-07-12,88.6233,89.5664,87.7455,88.119,1945186.0
2022-07-13,87.26,88.4552,87.0443,87.6802,2071104.0
2022-07-14,86.3262,88.1937,86.0274,88.0257,2043246.0
2022-07-15,88.2124,88.9594,87.1853,88.9127,2376881.0
2022-07-16,88.2124,88.9594,87.1853,88.9127,2376881.0
2022-07-17,88.2124,88.9594,87.1853,88.9127,2376881.0
2022-07-18,88.6793,88.6793,87.0826,87.1853,2354117.0
2022-07-19,88.0443,88.0443,87.204,87.3907,2568991.0
2022-07-20,87.6428,87.8016,86.0834,86.569,2293320.0
2022-07-21,86.3356,86.6997,85.9574,86.6437,2061692.0
2022-07-22,87.344,88.1097,87.0172,88.1004,1870098.0
2022-07-23,87.344,88.1097,87.0172,88.1004,1870098.0
2022-07-24,87.344,88.1097,87.0172,88.1004,1870098.0
2022-07-25,88.2591,89.5664,87.8202,89.4543,2626846.0
2022-07-26,89.3796,90.4815,89.3143,90.0333,2492475.0
2022-07-27,88.5486,90.1453,88.091,89.9119,2757660.0
2022-07-28,90.6682,91.3032,89.571,91.1538,2805180.0
2022-07-29,90.9203,92.5918,90.7056,92.0315,5858601.0
2022-07-30,90.9203,92.5918,90.7056,92.0315,5858601.0
2022-07-31,90.9203,92.5918,90.7056,92.0315,5858601.0
2022-08-01,91.7701,92.6385,91.3965,92.5357,2643193.0
2022-08-02,92.5357,93.1427,91.8401,91.9381,2139342.0
2022-08-03,91.8541,93.2127,90.3227,92.9933,2087941.0
2022-08-04,92.8812,93.7029,92.4984,93.3294,2864521.0
2022-08-05,93.3201,93.5349,92.1342,92.8719,2699261.0
2022-08-06,93.3201,93.5349,92.1342,92.8719,2699261.0
2022-08-07,93.3201,93.5349,92.1342,92.8719,2699261.0
2022-08-08,93.787,94.478,92.9279,93.4508,2050747.0
2022-08-09,93.6391,94.9001,93.6391,94.646,1867094.0
2022-08-10,95.1542,95.4366,94.3825,95.3707,2311387.0
2022-08-11,95.333,96.4435,94.806,95.2389,2214188.0
2022-08-12,96.1047,97.7328,95.7189,97.667,3186598.0
2022-08-13,96.1047,97.7328,95.7189,97.667,3186598.0
2022-08-14,96.1047,97.7328,95.7189,97.667,3186598.0
2022-08-15,97.667,98.4669,97.4881,98.401,2056850.0
2022-08-16,97.7611,99.2386,97.7611,98.3069,2063216.0
2022-08-17,97.7046,98.9563,97.7046,98.1846,1877104.0
2022-08-18,98.4292,99.2668,98.0905,98.2222,2151189.0
2022-08-19,98.1375,99.1441,97.8505,98.7586,2426200.0
2022-08-20,98.1375,99.1441,97.8505,98.7586,2426200.0
2022-08-21,98.1375,99.1441,97.8505,98.7586,2426200.0
2022-08-22,98.8151,98.8151,97.1305,97.3188,2612361.0
2022-08-23,97.394,97.394,96.2083,96.6506,1169503.0
2022-08-24,96.5941,96.7259,95.8977,96.6129,1382527.0
2022-08-25,97.0364,97.3752,96.0859,97.2905,1466157.0
2022-08-26,97.4881,97.6199,95.7565,95.8224,2004863.0
2022-08-27,97.4881,97.6199,95.7565,95.8224,2004863.0
2022-08-28,97.4881,97.6199,95.7565,95.8224,2004863.0
2022-08-29,95.4742,97.4599,94.7966,96.867,1663452.0
2022-08-30,96.8294,96.8576,95.0131,95.3707,1826247.0
2022-08-31,95.4648,95.8836,94.1096,94.2978,3253870.0
2022-09-01,94.3449,96.9141,94.3072,96.3494,2828848.0
2022-09-02,96.6882,97.6387,94.7449,95.1354,2320878.0
2022-09-03,96.6882,97.6387,94.7449,95.1354,2320878.0
2022-09-04,96.6882,97.6387,94.7449,95.1354,2320878.0
2022-09-05,96.6882,97.6387,94.7449,95.1354,2320878.0
2022-09-06,95.2389,97.1682,95.1919,95.5777,2740891.0
2022-09-07,96.1612,98.768,96.1612,98.5704,2845568.0
2022-09-08,97.9116,98.928,97.394,97.8552,2929934.0
2022-09-09,98.4857,99.2762,97.5258,98.5422,2000238.0
2022-09-10,98.4857,99.2762,97.5258,98.5422,2000238.0
2022-09-11,98.4857,99.2762,97.5258,98.5422,2000238.0
2022-09-12,98.5422,99.3798,98.194,98.9845,1772500.0
2022-09-13,98.194,98.7116,95.8318,96.18,3093387.0
2022-09-14,96.18,97.7799,96.18,97.2341,1430593.0
2022-09-15,96.8858,96.8858,94.0372,94.2884,3097539.0
2022-09-16,94.4578,95.0884,94.0814,94.4484,5319672.0
2022-09-17,94.4578,95.0884,94.0814,94.4484,5319672.0
2022-09-18,94.4578,95.0884,94.0814,94.4484,5319672.0
2022-09-19,94.2508,95.1909,93.8273,95.1542,2873425.0
2022-09-20,94.8437,94.8625,92.8375,93.8838,2273627.0
2022-09-21,94.5237,95.1636,92.745,92.7638,2853173.0
2022-09-22,92.5098,93.6485,92.2651,93.0556,1939513.0
2022-09-23,92.3686,92.5003,90.8064,91.9827,2096852.0
2022-09-24,92.3686,92.5003,90.8064,91.9827,2096852.0
2022-09-25,92.3686,92.5003,90.8064,91.9827,2096852.0
2022-09-26,91.6157,92.058,88.7077,89.997,3504902.0
2022-09-27,90.2323,90.2982,87.2208,87.3902,2924103.0
2022-09-28,88.3595,88.6136,87.1926,88.049,3419245.0
2022-09-29,88.1995,88.1995,83.5976,83.8234,3429230.0
2022-09-30,84.3693,84.6987,81.0096,81.3578,5127167.0
2022-10-01,84.3693,84.6987,81.0096,81.3578,5127167.0
2022-10-02,84.3693,84.6987,81.0096,81.3578,5127167.0
2022-10-03,82.5341,83.8752,82.0071,83.0329,6209870.0
2022-10-04,83.3529,85.8091,83.1647,85.3198,5094143.0
2022-10-05,84.1999,84.3599,82.2424,82.5341,3296840.0
2022-10-06,82.3271,82.4987,79.2262,79.532,4211080.0
2022-10-07,79.5697,79.8802,77.7063,78.1016,3717162.0
2022-10-08,79.5697,79.8802,77.7063,78.1016,3717162.0
2022-10-09,79.5697,79.8802,77.7063,78.1016,3717162.0
2022-10-10,78.3463,79.9838,78.318,79.4756,4127922.0
2022-10-11,79.3438,81.1131,79.2215,79.8708,3921130.0
2022-10-12,79.8708,79.8708,76.8593,76.9252,2552866.0
2022-10-13,76.0406,80.0308,75.57,79.7861,4047220.0
2022-10-14,80.3131,81.0943,78.2427,78.6003,4001183.0
2022-10-15,80.3131,81.0943,78.2427,78.6003,4001183.0
2022-10-16,80.3131,81.0943,78.2427,78.6003,4001183.0
2022-10-17,79.805,80.9907,79.7391,80.0402,3606467.0
2022-10-18,80.8966,81.7473,80.3131,81.4801,2612286.0
2022-10-19,80.4355,81.2542,80.0402,80.8402,1806588.0
2022-10-20,81.2072,81.2072,78.6192,78.9862,3165576.0
2022-10-21,79.1556,81.0848,78.4968,80.5861,2278603.0
2022-10-22,79.1556,81.0848,78.4968,80.5861,2278603.0
2022-10-23,79.1556,81.0848,78.4968,80.5861,2278603.0
2022-10-24,81.386,81.866,80.2284,80.9343,2141948.0
2022-10-25,80.9813,82.4024,80.9249,82.2706,2579950.0
2022-10-26,82.8165,83.3905,82.1012,82.2989,2198752.0
2022-10-27,81.0943,84.0587,81.0754,82.0448,2740488.0
2022-10-28,82.4024,84.2846,82.4024,84.134,2633980.0
2022-10-29,82.4024,84.2846,82.4024,84.134,2633980.0
2022-10-30,82.4024,84.2846,82.4024,84.134,2633980.0
2022-10-31,84.0869,84.1246,82.2142,82.7412,4104063.0
2022-11-01,82.9106,83.9458,82.4588,83.3152,4169787.0
2022-11-02,83.2964,85.301,82.9764,83.0141,3172620.0
2022-11-03,82.6,84.3034,82.0871,83.4564,4020845.0
2022-11-04,83.5882,84.3975,82.553,84.294,3304449.0
2022-11-05,83.5882,84.3975,82.553,84.294,3304449.0
2022-11-06,83.5882,84.3975,82.553,84.294,3304449.0
2022-11-07,84.5481,84.5481,81.5742,82.8165,3038568.0
2022-11-08,82.8729,84.341,82.8165,83.9928,2959737.0
2022-11-09,83.8884,84.3538,83.2424,83.4229,2931965.0
2022-11-10,85.8072,87.3746,84.4868,87.2036,4115015.0
2022-11-11,86.7002,87.3271,84.6863,85.4747,3966783.0
2022-11-12,86.7002,87.3271,84.6863,85.4747,3966783.0
2022-11-13,86.7002,87.3271,84.6863,85.4747,3966783.0
2022-11-14,85.8072,86.0495,84.0309,84.2208,3045720.0
2022-11-15,85.2278,86.0468,83.6414,84.7528,4912314.0
2022-11-16,85.2373,86.0637,85.0283,85.2468,3294787.0
2022-11-17,84.5913,85.0473,84.0783,84.6103,2589665.0
2022-11-18,85.1898,87.004,85.1898,86.7097,4318822.0
2022-11-19,85.1898,87.004,85.1898,86.7097,4318822.0
2022-11-20,85.1898,87.004,85.1898,86.7097,4318822.0
2022-11-21,86.8426,88.657,86.7667,88.486,3150658.0
2022-11-22,88.923,89.9584,88.3815,89.018,3287079.0
2022-11-23,89.018,90.4429,88.752,90.3669,3323037.0
2022-11-24,89.018,90.4429,88.752,90.3669,3323037.0
2022-11-25,90.5759,91.0128,90.1959,90.6899,1252039.0
2022-11-26,90.5759,91.0128,90.1959,90.6899,1252039.0
2022-11-27,90.5759,91.0128,90.1959,90.6899,1252039.0
2022-11-28,92.2952,92.4092,89.284,90.4524,4529545.0
2022-11-29,89.8634,90.1294,89.303,89.9109,2044482.0
2022-11-30,89.8349,92.0293,89.265,91.9533,4346991.0
2022-12-01,92.8462,93.2927,91.1743,91.6493,2846477.0
2022-12-02,90.4999,90.6234,89.7684,90.3574,3491990.0
2022-12-03,90.4999,90.6234,89.7684,90.3574,3491990.0
2022-12-04,90.4999,90.6234,89.7684,90.3574,3491990.0
2022-12-05,89.7969,90.1769,89.398,89.7874,2495976.0
2022-12-06,89.6164,91.7965,89.493,91.5448,4255248.0
2022-12-07,92.5897,93.7011,91.4498,91.8298,6140682.0
2022-12-08,91.6968,93.3687,91.5258,92.8272,3735055.0
2022-12-09,92.8747,93.0267,91.5211,91.7443,2552425.0
2022-12-10,92.8747,93.0267,91.5211,91.7443,2552425.0
2022-12-11,92.8747,93.0267,91.5211,91.7443,2552425.0
2022-12-12,92.4472,93.6536,91.5353,93.6157,2132670.0
2022-12-13,94.7746,95.297,92.6277,93.6821,4842770.0
2022-12-14,94.0336,95.259,93.0742,93.5587,3048279.0
2022-12-15,93.4162,93.5872,90.5474,90.7849,6069484.0
2022-12-16,90.1674,90.1674,88.163,89.8349,6084075.0
2022-12-17,90.1674,90.1674,88.163,89.8349,6084075.0
2022-12-18,90.1674,90.1674,88.163,89.8349,6084075.0
2022-12-19,89.3885,90.3764,88.79,89.2935,3337023.0
2022-12-20,89.322,89.6362,88.619,88.98,1975538.0
2022-12-21,89.3505,90.5854,89.0744,90.5664,2399187.0
2022-12-22,90.1959,90.2481,88.3179,89.7399,3310125.0
2022-12-23,89.5309,90.9368,89.3695,90.8988,1406196.0
2022-12-24,89.5309,90.9368,89.3695,90.8988,1406196.0
2022-12-25,89.5309,90.9368,89.3695,90.8988,1406196.0
2022-12-26,89.5309,90.9368,89.3695,90.8988,1406196.0
2022-12-27,91.1648,91.6303,90.4679,91.4688,1327543.0
2022-12-28,91.6588,92.0103,90.5284,90.5854,1391795.0
2022-12-29,91.1268,91.8203,90.8751,91.2028,1415931.0
2022-12-30,91.0983,91.2693,89.36,90.1959,1405329.0
2022-12-31,91.0983,91.2693,89.36,90.1959,1405329.0
2023-01-01,91.0983,91.2693,89.36,90.1959,1405329.0
2023-01-02,91.0983,91.2693,89.36,90.1959,1405329.0
2023-01-03,90.1484,90.5189,88.714,90.1199,1870526.0
2023-01-04,90.4999,92.0198,90.1389,90.7374,1963542.0
2023-01-05,90.0914,90.6709,88.7995,89.0845,2374190.0
2023-01-06,90.0154,92.3142,90.0154,91.6968,2287494.0
2023-01-07,90.0154,92.3142,90.0154,91.6968,2287494.0
2023-01-08,90.0154,92.3142,90.0154,91.6968,2287494.0
2023-01-09,91.5828,93.3972,91.4118,93.0457,2561359.0
2023-01-10,92.7227,93.1692,91.6398,92.4092,3975924.0
2023-01-11,92.3807,92.8937,92.1718,92.7417,5187361.0
2023-01-12,92.6942,92.9446,91.4308,91.5828,2505705.0
2023-01-13,90.8609,91.0508,89.9299,90.0914,3709691.0
2023-01-14,90.8609,91.0508,89.9299,90.0914,3709691.0
2023-01-15,90.8609,91.0508,89.9299,90.0914,3709691.0
2023-01-16,90.8609,91.0508,89.9299,90.0914,3709691.0
2023-01-17,90.0344,90.7184,89.5974,90.1104,2575502.0
2023-01-18,90.3574,90.4429,87.7356,87.8211,3775894.0
2023-01-19,87.6786,88.0158,86.9281,87.0421,1778570.0
2023-01-20,86.6717,88.1915,85.5792,87.5551,3154215.0
2023-01-21,86.6717,88.1915,85.5792,87.5551,3154215.0
2023-01-22,86.6717,88.1915,85.5792,87.5551,3154215.0
2023-01-23,87.3271,88.8185,86.9851,88.0206,2157448.0
2023-01-24,87.7261,88.277,86.7192,88.0586,2225291.0
2023-01-25,87.8116,87.9066,87.0136,87.7261,2302685.0
2023-01-26,87.4981,88.695,87.3509,88.334,2262892.0
2023-01-27,88.0491,88.7995,87.6311,88.41,1647726.0
2023-01-28,88.0491,88.7995,87.6311,88.41,1647726.0
2023-01-29,88.0491,88.7995,87.6311,88.41,1647726.0
2023-01-30,88.277,89.2648,88.0396,88.22,2866678.0
2023-01-31,88.429,89.417,87.3176,89.2555,3338963.0
2023-02-01,88.5525,90.4334,88.3008,89.9109,3290360.0
2023-02-02,89.9109,90.8419,88.8945,89.8159,2533605.0
2023-02-03,89.2555,89.379,86.4247,87.4981,2593285.0
2023-02-04,89.2555,89.379,86.4247,87.4981,2593285.0
2023-02-05,89.2555,89.379,86.4247,87.4981,2593285.0
2023-02-06,87.3366,87.9446,86.9907,87.8686,2656984.0
2023-02-07,87.4696,87.8971,86.1397,87.6596,3160866.0
2023-02-08,87.1751,87.1751,85.5032,85.8547,2901738.0
2023-02-09,86.032,86.5162,84.4933,84.8288,2779869.0
2023-02-10,85.2699,86.8805,84.9822,86.8134,2053110.0
2023-02-11,85.2699,86.8805,84.9822,86.8134,2053110.0
2023-02-12,85.2699,86.8805,84.9822,86.8134,2053110.0
2023-02-13,86.9093,87.5996,86.8326,87.3311,3107217.0
2023-02-14,87.1298,87.8105,86.2382,86.7463,1989782.0
2023-02-15,86.5258,87.1969,86.219,87.1681,1687740.0
2023-02-16,86.2765,87.4366,85.5575,86.9572,2054586.0
2023-02-17,86.8997,88.9035,86.6217,88.5967,3127722.0
2023-02-18,86.8997,88.9035,86.6217,88.5967,3127722.0
2023-02-19,86.8997,88.9035,86.6217,88.5967,3127722.0
2023-02-20,86.8997,88.9035,86.6217,88.5967,3127722.0
2023-02-21,87.705,88.1556,86.7176,87.101,2834637.0
2023-02-22,86.66,87.7242,86.3916,87.0723,3583220.0
2023-02-23,86.4874,87.2161,85.2315,86.9668,3829357.0
2023-02-24,85.7492,87.1681,85.4904,86.6984,3248145.0
2023-02-25,85.7492,87.1681,85.4904,86.6984,3248145.0
2023-02-26,85.7492,87.1681,85.4904,86.6984,3248145.0
2023-02-27,87.2353,87.7625,86.1711,86.3532,2931407.0
2023-02-28,85.7876,86.5929,84.1385,84.3399,3593964.0
2023-03-01,84.0043,84.0379,82.1923,82.7963,2998017.0
2023-03-02,82.547,84.5508,82.3074,84.3591,2549241.0
2023-03-03,84.4549,85.4328,83.6208,85.4137,2715581.0
2023-03-04,84.4549,85.4328,83.6208,85.4137,2715581.0
2023-03-05,84.4549,85.4328,83.6208,85.4137,2715581.0
2023-03-06,85.3274,86.104,85.1884,85.6821,1735435.0
2023-03-07,85.8739,86.4587,84.5508,84.9726,3381040.0
2023-03-08,85.2699,85.9697,84.6754,85.615,2108303.0
2023-03-09,86.0752,87.0147,84.8087,85.0973,2006502.0
2023-03-10,85.4808,85.6438,83.4089,83.918,2660453.0
2023-03-11,85.4808,85.6438,83.4089,83.918,2660453.0
2023-03-12,85.4808,85.6438,83.4089,83.918,2660453.0
2023-03-13,84.1769,87.2257,84.1002,85.6917,4420709.0
2023-03-14,86.1327,87.3503,85.8163,86.5258,2926891.0
2023-03-15,86.4491,89.2869,86.0273,88.7692,4084979.0
2023-03-16,88.3953,89.2965,86.8805,88.2132,4174549.0
2023-03-17,87.8488,88.0694,86.382,86.9572,8072277.0
2023-03-18,87.8488,88.0694,86.382,86.9572,8072277.0
2023-03-19,87.8488,88.0694,86.382,86.9572,8072277.0
2023-03-20,87.3982,88.6351,87.1106,87.9735,2718340.0
2023-03-21,87.9064,88.0022,84.1098,85.2315,4532026.0
2023-03-22,85.0973,85.7588,83.2277,83.2661,3156028.0
2023-03-23,83.2277,83.918,81.6938,81.8855,3862112.0
2023-03-24,82.1156,85.4328,81.9967,85.4137,2527255.0
2023-03-25,82.1156,85.4328,81.9967,85.4137,2527255.0
2023-03-26,82.1156,85.4328,81.9967,85.4137,2527255.0
2023-03-27,85.7492,86.1615,84.7617,84.8959,1918987.0
2023-03-28,84.8768,86.1806,84.8097,85.2603,2158852.0
2023-03-29,85.6006,86.4012,85.5287,86.382,3185933.0
2023-03-30,86.66,87.4174,84.9247,86.6984,3617619.0
2023-03-31,87.101,87.3791,86.5833,87.2353,2210556.0
2023-04-01,87.101,87.3791,86.5833,87.2353,2210556.0
2023-04-02,87.101,87.3791,86.5833,87.2353,2210556.0
2023-04-03,86.7367,87.8393,86.3916,87.149,2926225.0
2023-04-04,86.938,87.5708,86.6696,87.4078,3146916.0
2023-04-05,88.031,90.9935,87.9543,90.6388,4232666.0
2023-04-06,91.3962,92.0865,90.0443,90.9743,2991555.0
2023-04-07,91.3962,92.0865,90.0443,90.9743,2991555.0
2023-04-08,91.3962,92.0865,90.0443,90.9743,2991555.0
2023-04-09,91.3962,92.0865,90.0443,90.9743,2991555.0
2023-04-10,90.61,90.8401,89.5266,90.5429,1977375.0
2023-04-11,90.6388,90.7922,89.8334,90.447,2682617.0
2023-04-12,90.6963,90.9456,89.9772,90.3703,2434324.0
2023-04-13,90.0252,90.3032,88.2803,90.0923,2062425.0
2023-04-14,89.1144,89.3732,88.2995,88.6829,1994116.0
2023-04-15,89.1144,89.3732,88.2995,88.6829,1994116.0
2023-04-16,89.1144,89.3732,88.2995,88.6829,1994116.0
2023-04-17,89.2103,89.7376,88.5679,89.4403,1632041.0
2023-04-18,89.5554,89.5554,88.2611,88.6542,2070949.0
2023-04-19,89.1144,89.6896,88.8555,89.68,1622097.0
2023-04-20,89.9197,90.1354,89.2582,89.6513,2099743.0
2023-04-21,90.1977,90.5045,89.4721,90.0443,2506871.0
2023-04-22,90.1977,90.5045,89.4721,90.0443,2506871.0
2023-04-23,90.1977,90.5045,89.4721,90.0443,2506871.0
2023-04-24,89.8238,90.5812,89.3924,90.3511,2197403.0
2023-04-25,90.332,90.8162,90.1786,90.4854,1642543.0
2023-04-26,89.8622,90.3272,88.2132,88.4433,1998896.0
2023-04-27,88.5487,89.3732,88.4193,88.9802,2004720.0
2023-04-28,88.798,89.4403,87.6475,88.6062,2621639.0
2023-04-29,88.798,89.4403,87.6475,88.6062,2621639.0
2023-04-30,88.798,89.4403,87.6475,88.6062,2621639.0
2023-05-01,88.4912,89.6944,88.2228,88.8268,3046293.0
2023-05-02,88.9226,89.0569,86.9824,87.5133,2134305.0
2023-05-03,87.9543,88.3378,86.9285,87.1202,1998573.0
2023-05-04,86.8709,88.5679,85.9601,87.6667,2365083.0
2023-05-05,87.1681,88.4528,87.0052,88.309,3328668.0
2023-05-06,87.1681,88.4528,87.0052,88.309,3328668.0
2023-05-07,87.1681,88.4528,87.0052,88.309,3328668.0
2023-05-08,88.2611,89.0473,87.6667,88.3378,2476730.0
2023-05-09,88.0379,88.3475,87.322,88.1346,2026739.0
2023-05-10,88.541,89.0247,87.7477,88.7345,1657731.0
2023-05-11,88.4442,88.8022,87.2543,87.7283,1676944.0
2023-05-12,88.4442,88.9376,88.0669,88.6764,3314668.0
2023-05-13,88.4442,88.9376,88.0669,88.6764,3314668.0
2023-05-14,88.4442,88.9376,88.0669,88.6764,3314668.0
2023-05-15,88.9957,89.1021,86.6931,87.1575,2788632.0
2023-05-16,87.293,87.3897,85.1549,85.2226,2482968.0
2023-05-17,85.3,85.3484,83.5199,84.2358,2674922.0
2023-05-18,83.6553,83.9359,82.9491,83.8198,2595375.0
2023-05-19,83.9166,84.6131,83.6312,83.7424,2117119.0
2023-05-20,83.9166,84.6131,83.6312,83.7424,2117119.0
2023-05-21,83.9166,84.6131,83.6312,83.7424,2117119.0
2023-05-22,84.3229,84.5841,83.4812,83.5973,1457995.0
2023-05-23,83.3264,84.0065,83.0845,83.2006,1812073.0
2023-05-24,82.9975,83.5876,82.3493,82.3977,1767851.0
2023-05-25,81.6237,81.7011,78.8471,79.8146,4953094.0
2023-05-26,79.6404,79.8291,78.673,79.5727,3387159.0
2023-05-27,79.6404,79.8291,78.673,79.5727,3387159.0
2023-05-28,79.6404,79.8291,78.673,79.5727,3387159.0
2023-05-29,79.6404,79.8291,78.673,79.5727,3387159.0
2023-05-30,79.563,79.8242,78.673,79.1277,3346102.0
2023-05-31,79.2438,80.7756,78.8761,80.4144,3091085.0
2023-06-01,80.6272,80.6853,78.8084,79.3502,2995798.0
2023-06-02,78.8858,81.2841,78.5666,80.7336,3066201.0
2023-06-03,78.8858,81.2841,78.5666,80.7336,3066201.0
2023-06-04,78.8858,81.2841,78.5666,80.7336,3066201.0
2023-06-05,81.0432,82.001,80.811,81.2657,2349402.0
2023-06-06,80.782,81.3915,80.2015,80.724,2953518.0
2023-06-07,80.8981,82.0397,80.2209,81.8269,2764138.0
2023-06-08,82.3493,82.3493,81.169,81.9236,3349420.0
2023-06-09,81.9236,82.1897,80.8304,80.9562,3019655.0
2023-06-10,81.9236,82.1897,80.8304,80.9562,3019655.0
2023-06-11,81.9236,82.1897,80.8304,80.9562,3019655.0
2023-06-12,80.9562,81.1593,80.5111,80.9658,2981378.0
2023-06-13,80.4918,80.9465,80.1532,80.4241,2907606.0
2023-06-14,80.782,81.5657,80.3273,80.8884,2287716.0
2023-06-15,81.5753,82.3203,81.0819,82.1171,3233442.0
2023-06-16,82.1171,82.7556,81.7253,82.1655,5317237.0
2023-06-17,82.1171,82.7556,81.7253,82.1655,5317237.0
2023-06-18,82.1171,82.7556,81.7253,82.1655,5317237.0
2023-06-19,82.1171,82.7556,81.7253,82.1655,5317237.0
2023-06-20,82.1558,82.7266,81.2174,81.7882,2633249.0
2023-06-21,81.2657,82.7169,80.2161,82.6685,3541819.0
2023-06-22,83.0072,83.249,81.9236,82.3299,4391271.0
2023-06-23,82.8427,82.8427,80.337,80.7723,3785269.0
2023-06-24,82.8427,82.8427,80.337,80.7723,3785269.0
2023-06-25,82.8427,82.8427,80.337,80.7723,3785269.0
2023-06-26,80.9465,81.5947,80.2112,81.0529,3244384.0
2023-06-27,81.0432,81.2657,80.6804,80.724,3679087.0
2023-06-28,80.6466,80.7433,78.6923,78.9632,4762118.0
2023-06-29,78.5279,80.9465,78.1602,80.5498,5088947.0
2023-06-30,80.8304,81.614,80.6466,81.4592,3236419.0
2023-07-01,80.8304,81.614,80.6466,81.4592,3236419.0
2023-07-02,80.8304,81.614,80.6466,81.4592,3236419.0
