,RHI US Equity,RHI US Equity,RHI US Equity,RHI US Equity,RHI US Equity
2021-05-16,82.6824,84.0388,82.6452,83.9588,535943.0
2021-05-17,83.2321,83.996,82.4029,83.5954,596121.0
2021-05-18,83.8283,83.8283,82.2539,82.3191,919902.0
2021-05-19,81.2384,82.0675,79.5521,82.0303,689425.0
2021-05-20,82.2352,82.7476,81.4061,81.7228,920348.0
2021-05-21,82.1234,83.0085,81.6017,81.993,612897.0
2021-05-22,82.1234,83.0085,81.6017,81.993,612897.0
2021-05-23,82.1234,83.0085,81.6017,81.993,612897.0
2021-05-24,82.3486,82.6854,81.4129,82.358,529723.0
2021-05-25,82.5451,82.8258,81.3474,81.6094,1049477.0
2021-05-26,81.8527,82.372,81.5346,82.0398,1206256.0
2021-05-27,82.3486,83.2796,82.227,83.2188,1227164.0
2021-05-28,83.9112,84.0701,82.7416,83.0784,641574.0
2021-05-29,83.9112,84.0701,82.7416,83.0784,641574.0
2021-05-30,83.9112,84.0701,82.7416,83.0784,641574.0
2021-05-31,83.9112,84.0701,82.7416,83.0784,641574.0
2021-06-01,84.0047,84.9872,83.6632,84.4632,823519.0
2021-06-02,84.6784,84.7439,83.6539,84.4164,645865.0
2021-06-03,84.0422,84.3603,83.172,84.2761,539574.0
2021-06-04,84.7813,85.0246,83.7573,84.5661,410007.0
2021-06-05,84.7813,85.0246,83.7573,84.5661,410007.0
2021-06-06,84.7813,85.0246,83.7573,84.5661,410007.0
2021-06-07,84.5661,84.5661,83.8082,84.0515,505981.0
2021-06-08,84.0515,85.6796,83.593,85.4363,737987.0
2021-06-09,85.2679,85.8479,84.6036,85.4363,1443113.0
2021-06-10,85.9042,86.0071,84.8422,85.3615,833963.0
2021-06-11,85.6796,86.3814,84.606,84.8094,978171.0
2021-06-12,85.6796,86.3814,84.606,84.8094,978171.0
2021-06-13,85.6796,86.3814,84.606,84.8094,978171.0
2021-06-14,84.7439,85.324,84.4632,84.8468,494554.0
2021-06-15,84.9404,85.689,84.6784,85.5486,543621.0
2021-06-16,85.7919,85.7919,84.6129,85.3428,626800.0
2021-06-17,85.1369,85.4457,81.8433,82.1895,1014896.0
2021-06-18,81.2164,81.6562,79.7755,80.4866,1570535.0
2021-06-19,81.2164,81.6562,79.7755,80.4866,1570535.0
2021-06-20,81.2164,81.6562,79.7755,80.4866,1570535.0
2021-06-21,81.5065,82.7322,81.2632,82.2831,595167.0
2021-06-22,82.0305,82.5264,81.3287,82.227,785311.0
2021-06-23,82.3486,82.8351,81.8433,82.1053,615498.0
2021-06-24,82.7603,83.6585,82.1989,83.593,716744.0
2021-06-25,83.827,84.6597,83.6211,83.9205,2789400.0
2021-06-26,83.827,84.6597,83.6211,83.9205,2789400.0
2021-06-27,83.827,84.6597,83.6211,83.9205,2789400.0
2021-06-28,83.855,84.1451,83.0036,83.2188,1225510.0
2021-06-29,83.4714,84.117,82.7135,82.7322,643255.0
2021-06-30,82.3392,83.3872,82.0679,83.2468,527281.0
2021-07-01,83.827,83.9018,83.2749,83.6118,449228.0
2021-07-02,83.4433,83.6773,82.489,82.9661,651681.0
2021-07-03,83.4433,83.6773,82.489,82.9661,651681.0
2021-07-04,83.4433,83.6773,82.489,82.9661,651681.0
2021-07-05,83.4433,83.6773,82.489,82.9661,651681.0
2021-07-06,82.7416,82.9661,79.6351,80.655,1383994.0
2021-07-07,80.4679,81.9556,80.3088,81.8527,1297055.0
2021-07-08,80.6363,81.834,79.7006,80.9544,986089.0
2021-07-09,82.1802,82.9568,81.7123,82.7603,934447.0
2021-07-10,82.1802,82.9568,81.7123,82.7603,934447.0
2021-07-11,82.1802,82.9568,81.7123,82.7603,934447.0
2021-07-12,82.096,82.8819,81.7311,82.3673,802290.0
2021-07-13,82.4047,82.7182,81.1509,81.3194,734397.0
2021-07-14,81.6749,82.1428,81.1042,81.7872,847084.0
2021-07-15,81.0574,81.7357,80.3463,80.917,673825.0
2021-07-16,81.4691,81.8199,80.3369,80.4492,436231.0
2021-07-17,81.4691,81.8199,80.3369,80.4492,436231.0
2021-07-18,81.4691,81.8199,80.3369,80.4492,436231.0
2021-07-19,78.9053,79.7194,78.0913,78.9427,739657.0
2021-07-20,79.2983,81.4691,78.9989,80.9077,848825.0
2021-07-21,81.5439,82.4609,81.2242,81.8714,641483.0
2021-07-22,81.5813,81.8901,80.1591,80.9357,949463.0
2021-07-23,87.4387,91.7708,86.5217,86.896,1803959.0
2021-07-24,87.4387,91.7708,86.5217,86.896,1803959.0
2021-07-25,87.4387,91.7708,86.5217,86.896,1803959.0
2021-07-26,86.9334,88.7486,86.9334,87.5697,877692.0
2021-07-27,87.0831,88.9077,86.8585,88.8983,947001.0
2021-07-28,89.1603,90.1895,88.4398,89.5159,965535.0
2021-07-29,90.3299,92.0141,89.5533,91.0878,775543.0
2021-07-30,90.6854,92.2948,90.5357,91.8925,1056816.0
2021-07-31,90.6854,92.2948,90.5357,91.8925,1056816.0
2021-08-01,90.6854,92.2948,90.5357,91.8925,1056816.0
2021-08-02,92.2387,93.2305,91.3872,91.3966,785762.0
2021-08-03,91.565,93.0433,90.6854,92.6129,838865.0
2021-08-04,92.0983,92.496,91.2541,91.2749,646555.0
2021-08-05,91.8176,93.2585,91.7147,92.6597,562001.0
2021-08-06,93.3334,93.8667,92.8281,93.3708,693750.0
2021-08-07,93.3334,93.8667,92.8281,93.3708,693750.0
2021-08-08,93.3334,93.8667,92.8281,93.3708,693750.0
2021-08-09,93.324,93.4129,92.4258,93.1088,885893.0
2021-08-10,92.9778,94.1755,92.6223,93.9322,643756.0
2021-08-11,93.9229,95.0738,93.2118,94.9708,725360.0
2021-08-12,95.3077,96.0375,94.8773,95.972,418223.0
2021-08-13,95.972,97.4597,95.972,96.917,914922.0
2021-08-14,95.972,97.4597,95.972,96.917,914922.0
2021-08-15,95.972,97.4597,95.972,96.917,914922.0
2021-08-16,96.7393,97.7404,96.1498,97.1135,476212.0
2021-08-17,96.627,97.2632,95.3451,96.5989,521758.0
2021-08-18,96.2621,97.02,95.1673,95.2609,492468.0
2021-08-19,94.241,95.2656,94.0071,95.0925,424141.0
2021-08-20,94.8305,95.6258,94.779,95.5042,518739.0
2021-08-21,94.8305,95.6258,94.779,95.5042,518739.0
2021-08-22,94.8305,95.6258,94.779,95.5042,518739.0
2021-08-23,95.9252,96.3556,95.2983,95.6258,466077.0
2021-08-24,95.87,96.7152,95.87,96.5274,299996.0
2021-08-25,96.8467,97.7859,96.2926,97.1003,404090.0
2021-08-26,96.95,97.3351,96.3724,96.5274,286782.0
2021-08-27,96.9218,98.0864,96.9218,97.7577,288309.0
2021-08-28,96.9218,98.0864,96.9218,97.7577,288309.0
2021-08-29,96.9218,98.0864,96.9218,97.7577,288309.0
2021-08-30,97.9643,98.3588,97.2599,97.6074,291518.0
2021-08-31,97.4196,98.077,96.9124,97.1097,621774.0
2021-09-01,97.1097,97.2975,95.6023,96.781,657112.0
2021-09-02,97.2975,97.9643,96.7058,97.9173,418303.0
2021-09-03,97.8046,98.0676,96.8185,97.3445,632662.0
2021-09-04,97.8046,98.0676,96.8185,97.3445,632662.0
2021-09-05,97.8046,98.0676,96.8185,97.3445,632662.0
2021-09-06,97.8046,98.0676,96.8185,97.3445,632662.0
2021-09-07,96.7622,97.1228,95.7009,95.8136,647277.0
2021-09-08,95.8136,96.3395,95.4192,96.2175,391725.0
2021-09-09,96.302,97.6919,95.9733,97.0439,481806.0
2021-09-10,97.8986,97.8986,95.9122,96.4053,653234.0
2021-09-11,97.8986,97.8986,95.9122,96.4053,653234.0
2021-09-12,97.8986,97.8986,95.9122,96.4053,653234.0
2021-09-13,97.2036,97.2036,95.8606,96.4992,511255.0
2021-09-14,96.903,97.1378,95.3638,95.5976,647561.0
2021-09-15,95.7948,97.6732,95.2877,97.4759,643672.0
2021-09-16,97.9361,98.0864,96.4522,96.687,439540.0
2021-09-17,96.086,96.6213,94.5927,94.912,1164519.0
2021-09-18,96.086,96.6213,94.5927,94.912,1164519.0
2021-09-19,96.086,96.6213,94.5927,94.912,1164519.0
2021-09-20,93.2215,94.6678,92.226,94.5645,597322.0
2021-09-21,95.5131,95.5131,93.5784,94.1983,607551.0
2021-09-22,94.8463,95.5506,93.4281,94.8087,847030.0
2021-09-23,95.3722,97.5417,95.3722,96.3583,494335.0
2021-09-24,96.0108,97.4947,95.9028,96.8843,377874.0
2021-09-25,96.0108,97.4947,95.9028,96.8843,377874.0
2021-09-26,96.0108,97.4947,95.9028,96.8843,377874.0
2021-09-27,97.0815,97.8234,96.5931,96.9876,345395.0
2021-09-28,96.687,97.3914,96.0672,96.1048,659519.0
2021-09-29,96.4898,96.9218,95.8324,96.302,503530.0
2021-09-30,96.6025,96.7528,94.0198,94.2264,1223427.0
2021-10-01,94.6397,97.4572,93.9259,97.1003,576632.0
2021-10-02,94.6397,97.4572,93.9259,97.1003,576632.0
2021-10-03,94.6397,97.4572,93.9259,97.1003,576632.0
2021-10-04,96.781,97.645,95.4567,96.3489,1033255.0
2021-10-05,96.997,98.5456,96.2175,97.7013,898487.0
2021-10-06,96.5368,97.6074,95.0435,97.4102,596745.0
2021-10-07,98.2554,100.8475,98.2554,100.6221,693460.0
2021-10-08,100.4625,102.8761,100.4625,102.4629,706211.0
2021-10-09,100.4625,102.8761,100.4625,102.4629,706211.0
2021-10-10,100.4625,102.8761,100.4625,102.4629,706211.0
2021-10-11,102.4911,104.3412,101.3077,101.458,742473.0
2021-10-12,101.5801,101.9276,99.3261,99.5327,806422.0
2021-10-13,99.7769,99.9459,98.4527,99.3824,524965.0
2021-10-14,100.378,101.8618,100.3028,101.8149,430871.0
2021-10-15,102.585,103.5148,102.2093,102.322,502150.0
2021-10-16,102.585,103.5148,102.2093,102.322,502150.0
2021-10-17,102.585,103.5148,102.2093,102.322,502150.0
2021-10-18,102.0309,103.9092,101.5425,103.6556,589292.0
2021-10-19,103.1391,103.7777,102.3126,102.5756,661040.0
2021-10-20,102.1342,102.632,100.6785,102.6038,606099.0
2021-10-21,102.5662,103.928,101.9933,103.928,630817.0
2021-10-22,104.576,106.7831,104.0031,105.7782,788946.0
2021-10-23,104.576,106.7831,104.0031,105.7782,788946.0
2021-10-24,104.576,106.7831,104.0031,105.7782,788946.0
2021-10-25,106.2759,107.9852,105.102,105.6842,700089.0
2021-10-26,105.8815,106.5107,104.7357,104.9986,597229.0
2021-10-27,104.7263,105.1583,103.0921,103.2424,759550.0
2021-10-28,103.7308,105.9002,103.449,105.5434,583467.0
2021-10-29,105.2147,106.6704,105.055,106.1914,626481.0
2021-10-30,105.2147,106.6704,105.055,106.1914,626481.0
2021-10-31,105.2147,106.6704,105.055,106.1914,626481.0
2021-11-01,106.6422,107.5203,106.3135,107.2808,498582.0
2021-11-02,107.4874,108.004,106.5671,107.7598,602932.0
2021-11-03,107.2245,109.4785,106.9991,109.4503,867717.0
2021-11-04,109.9856,112.7092,109.9199,112.296,1029129.0
2021-11-05,112.8031,113.4793,110.6055,111.5352,666894.0
2021-11-06,112.8031,113.4793,110.6055,111.5352,666894.0
2021-11-07,112.8031,113.4793,110.6055,111.5352,666894.0
2021-11-08,112.1739,112.465,110.2392,111.122,597506.0
2021-11-09,110.8684,112.296,110.1077,110.2955,601546.0
2021-11-10,109.8823,110.7323,108.7929,109.1498,613350.0
2021-11-11,109.131,110.474,108.7835,110.4364,533660.0
2021-11-12,110.4834,110.7369,109.6287,109.7602,396628.0
2021-11-13,110.4834,110.7369,109.6287,109.7602,396628.0
2021-11-14,110.4834,110.7369,109.6287,109.7602,396628.0
2021-11-15,110.1171,110.1171,108.7459,109.4503,369817.0
2021-11-16,109.2155,111.9068,109.2155,110.5679,723918.0
2021-11-17,109.9574,110.3519,108.5393,109.3094,627997.0
2021-11-18,109.8635,110.5209,108.915,109.9574,510066.0
2021-11-19,109.826,111.6714,109.826,110.5773,812620.0
2021-11-20,109.826,111.6714,109.826,110.5773,812620.0
2021-11-21,109.826,111.6714,109.826,110.5773,812620.0
2021-11-22,110.9342,111.6479,110.2204,110.8121,522649.0
2021-11-23,110.3599,110.765,108.9654,110.7556,632533.0
2021-11-24,110.5012,111.4434,110.0113,111.0948,988862.0
2021-11-25,110.5012,111.4434,110.0113,111.0948,988862.0
2021-11-26,109.0691,110.1243,107.1941,107.9478,479985.0
2021-11-27,109.0691,110.1243,107.1941,107.9478,479985.0
2021-11-28,109.0691,110.1243,107.1941,107.9478,479985.0
2021-11-29,109.4177,109.559,107.0622,108.1269,608493.0
2021-11-30,107.0527,107.439,103.7744,104.7444,2087506.0
2021-12-01,106.7418,106.8219,101.7764,101.7764,993692.0
2021-12-02,102.0591,105.3568,101.7623,104.9328,2207001.0
2021-12-03,105.3662,105.6866,100.4197,101.4278,1094894.0
2021-12-04,105.3662,105.6866,100.4197,101.4278,1094894.0
2021-12-05,105.3662,105.6866,100.4197,101.4278,1094894.0
2021-12-06,102.5679,102.9259,100.9096,101.3524,1127974.0
2021-12-07,102.6056,103.463,102.0591,102.9448,778200.0
2021-12-08,103.463,103.9341,102.4548,103.5478,644293.0
2021-12-09,103.2086,103.9058,101.7482,101.7858,751582.0
2021-12-10,102.4171,103.4959,101.343,103.218,1157991.0
2021-12-11,102.4171,103.4959,101.343,103.218,1157991.0
2021-12-12,102.4171,103.4959,101.343,103.218,1157991.0
2021-12-13,103.218,103.4912,100.7494,101.3336,799306.0
2021-12-14,101.164,102.3794,99.5623,100.3349,979264.0
2021-12-15,100.7683,102.3794,100.2312,102.2758,913271.0
2021-12-16,102.7752,103.8493,100.8813,101.4184,652240.0
2021-12-17,100.6269,101.1828,99.3361,100.3537,1396693.0
2021-12-18,100.6269,101.1828,99.3361,100.3537,1396693.0
2021-12-19,100.6269,101.1828,99.3361,100.3537,1396693.0
2021-12-20,99.2608,100.0993,97.9417,99.9015,817126.0
2021-12-21,100.6646,101.9366,99.9391,101.4938,634076.0
2021-12-22,101.3901,101.9743,100.8719,101.9366,403129.0
2021-12-23,102.0214,103.2655,102.0214,102.8976,317368.0
2021-12-24,102.0214,103.2655,102.0214,102.8976,317368.0
2021-12-25,102.0214,103.2655,102.0214,102.8976,317368.0
2021-12-26,102.0214,103.2655,102.0214,102.8976,317368.0
2021-12-27,103.0578,105.1683,102.9824,105.0364,235401.0
2021-12-28,104.9988,105.7714,104.7538,105.1212,228782.0
2021-12-29,104.9988,105.9692,104.9988,105.7242,268362.0
2021-12-30,105.7242,106.2283,104.8668,104.9328,350929.0
2021-12-31,104.6784,105.5075,104.3393,105.0741,344370.0
2022-01-01,104.6784,105.5075,104.3393,105.0741,344370.0
2022-01-02,104.6784,105.5075,104.3393,105.0741,344370.0
2022-01-03,105.1778,106.0493,102.728,103.1238,436576.0
2022-01-04,103.8587,105.6771,103.8587,105.6677,818167.0
2022-01-05,105.3756,106.9161,104.669,105.5264,1061639.0
2022-01-06,105.941,107.2082,105.2202,106.5063,770787.0
2022-01-07,105.3756,105.4322,101.6869,103.642,1497345.0
2022-01-08,105.3756,105.4322,101.6869,103.642,1497345.0
2022-01-09,105.3756,105.4322,101.6869,103.642,1497345.0
2022-01-10,102.6809,104.1272,100.9944,103.9718,1173591.0
2022-01-11,104.3298,104.5842,102.1345,103.7833,983159.0
2022-01-12,104.3863,105.7714,103.4253,104.6501,803846.0
2022-01-13,104.9234,106.8596,104.9234,105.8562,656838.0
2022-01-14,104.9705,107.8913,104.782,107.7688,1173780.0
2022-01-15,104.9705,107.8913,104.782,107.7688,1173780.0
2022-01-16,104.9705,107.8913,104.782,107.7688,1173780.0
2022-01-17,104.9705,107.8913,104.782,107.7688,1173780.0
2022-01-18,107.26,107.6652,104.4711,105.5829,864085.0
2022-01-19,105.7714,106.0291,104.2827,104.3392,1383653.0
2022-01-20,104.3957,104.6501,101.1546,102.5867,1966978.0
2022-01-21,101.9931,103.4912,101.3807,102.6998,1185683.0
2022-01-22,101.9931,103.4912,101.3807,102.6998,1185683.0
2022-01-23,101.9931,103.4912,101.3807,102.6998,1185683.0
2022-01-24,101.4843,103.7739,99.7601,103.5289,1864614.0
2022-01-25,102.1345,104.8763,101.343,103.642,1391515.0
2022-01-26,104.4334,107.0339,103.4818,104.6972,1140811.0
2022-01-27,105.8844,107.147,103.7456,104.5842,1628738.0
2022-01-28,105.5735,105.5829,101.3619,103.9152,1697813.0
2022-01-29,105.5735,105.5829,101.3619,103.9152,1697813.0
2022-01-30,105.5735,105.5829,101.3619,103.9152,1697813.0
2022-01-31,103.642,106.7984,103.3122,106.7136,1398689.0
2022-02-01,107.6086,109.1727,105.093,107.9667,1031406.0
2022-02-02,107.9196,110.3504,107.5521,110.2374,1021512.0
2022-02-03,109.8793,110.1809,108.9937,109.3517,979225.0
2022-02-04,109.5307,112.6494,108.9089,111.5188,1176560.0
2022-02-05,109.5307,112.6494,108.9089,111.5188,1176560.0
2022-02-06,109.5307,112.6494,108.9089,111.5188,1176560.0
2022-02-07,111.5565,112.6683,110.2939,112.3668,1205487.0
2022-02-08,112.6023,115.9471,111.5188,115.5608,1224203.0
2022-02-09,115.8906,118.5005,115.8906,117.3321,825892.0
2022-02-10,115.7493,117.8504,114.8824,115.5325,780804.0
2022-02-11,115.7493,116.569,113.4032,113.9308,884228.0
2022-02-12,115.7493,116.569,113.4032,113.9308,884228.0
2022-02-13,115.7493,116.569,113.4032,113.9308,884228.0
2022-02-14,114.1287,114.7175,111.8674,112.6683,1075629.0
2022-02-15,113.7235,116.1073,113.4267,115.966,862297.0
2022-02-16,115.8906,117.8221,114.8918,117.2945,965661.0
2022-02-17,116.1921,116.4747,113.6199,114.1287,815088.0
2022-02-18,113.912,115.0614,112.4421,113.422,704988.0
2022-02-19,113.912,115.0614,112.4421,113.422,704988.0
2022-02-20,113.912,115.0614,112.4421,113.422,704988.0
2022-02-21,113.912,115.0614,112.4421,113.422,704988.0
2022-02-22,113.601,113.7424,111.0948,111.6413,751832.0
2022-02-23,111.6318,112.3949,108.5603,108.6922,1204332.0
2022-02-24,106.5359,110.6498,105.5618,110.5363,1100780.0
2022-02-25,111.151,114.4421,111.0091,114.357,545425.0
2022-02-26,111.151,114.4421,111.0091,114.357,545425.0
2022-02-27,111.151,114.4421,111.0091,114.357,545425.0
2022-02-28,112.475,113.8842,111.4442,113.7612,1700069.0
2022-03-01,113.4869,113.7801,106.517,107.4059,1199313.0
2022-03-02,108.4841,111.6286,108.4841,111.1037,703045.0
2022-03-03,111.6333,112.1204,110.3692,111.6806,556697.0
2022-03-04,110.262,111.0943,108.5786,110.6687,718189.0
2022-03-05,110.262,111.0943,108.5786,110.6687,718189.0
2022-03-06,110.262,111.0943,108.5786,110.6687,718189.0
2022-03-07,109.8554,109.8554,104.4269,104.5499,772155.0
2022-03-08,104.9376,104.9471,101.0507,101.5235,954836.0
2022-03-09,105.1173,107.9166,104.6917,106.0819,610102.0
2022-03-10,104.2378,106.8858,103.8973,106.2427,489114.0
2022-03-11,106.6588,107.2168,102.8475,102.9043,604346.0
2022-03-12,106.6588,107.2168,102.8475,102.9043,604346.0
2022-03-13,106.6588,107.2168,102.8475,102.9043,604346.0
2022-03-14,104.2188,105.9117,103.5285,104.6539,803134.0
2022-03-15,105.3915,106.9047,104.6728,106.8007,661148.0
2022-03-16,107.945,109.8175,107.1222,109.7419,554276.0
2022-03-17,109.0231,111.813,109.0231,111.7846,471683.0
2022-03-18,111.8887,114.3286,110.2904,113.818,1287726.0
2022-03-19,111.8887,114.3286,110.2904,113.818,1287726.0
2022-03-20,111.8887,114.3286,110.2904,113.818,1287726.0
2022-03-21,113.7139,114.0969,111.0564,111.7563,524700.0
2022-03-22,112.1724,112.8722,111.047,111.7846,586631.0
2022-03-23,110.6971,111.7374,110.0303,110.1391,520782.0
2022-03-24,111.0281,111.1132,109.7513,110.7633,656493.0
2022-03-25,111.4158,111.5388,110.3188,110.6687,624696.0
2022-03-26,111.4158,111.5388,110.3188,110.6687,624696.0
2022-03-27,111.4158,111.5388,110.3188,110.6687,624696.0
2022-03-28,110.4795,111.0091,109.1082,110.7822,649693.0
2022-03-29,112.9763,115.6479,112.5034,115.1798,655028.0
2022-03-30,114.4705,115.1893,111.2267,112.0116,752863.0
2022-03-31,111.7846,111.9927,107.7795,107.9828,988140.0
2022-04-01,108.5314,108.8813,106.6588,107.4627,661071.0
2022-04-02,108.5314,108.8813,106.6588,107.4627,661071.0
2022-04-03,108.5314,108.8813,106.6588,107.4627,661071.0
2022-04-04,107.9355,110.924,107.3019,109.8081,1121344.0
2022-04-05,109.3352,110.2904,106.0346,106.4602,1233349.0
2022-04-06,105.7509,106.5359,104.5688,105.1457,1151221.0
2022-04-07,104.6823,105.5901,103.9162,104.7863,993925.0
2022-04-08,104.9471,105.6563,104.0202,104.408,1012643.0
2022-04-09,104.9471,105.6563,104.0202,104.408,1012643.0
2022-04-10,104.9471,105.6563,104.0202,104.408,1012643.0
2022-04-11,103.9351,106.2191,103.8784,105.2686,1238404.0
2022-04-12,105.8833,106.517,104.5593,104.9849,1136700.0
2022-04-13,104.9471,106.1387,104.2756,105.2497,620217.0
2022-04-14,105.401,105.7604,102.5355,102.6679,552863.0
2022-04-15,105.401,105.7604,102.5355,102.6679,552863.0
2022-04-16,105.401,105.7604,102.5355,102.6679,552863.0
2022-04-17,105.401,105.7604,102.5355,102.6679,552863.0
2022-04-18,102.0248,103.5474,101.0081,103.2542,918002.0
2022-04-19,103.5096,107.3539,103.5096,106.9614,726828.0
2022-04-20,107.6707,109.4251,107.6707,108.7962,592364.0
2022-04-21,109.8837,111.9832,108.8151,108.9191,853306.0
2022-04-22,108.6543,108.6543,106.2616,106.3373,746800.0
2022-04-23,108.6543,108.6543,106.2616,106.3373,746800.0
2022-04-24,108.6543,108.6543,106.2616,106.3373,746800.0
2022-04-25,105.7415,106.2805,102.7128,106.0914,707499.0
2022-04-26,105.5712,106.5217,103.1076,103.4244,855362.0
2022-04-27,105.8077,105.8644,93.7308,94.5725,2112327.0
2022-04-28,95.4709,96.6294,93.012,96.2842,1214194.0
2022-04-29,95.3952,96.7855,92.6999,92.9742,744370.0
2022-04-30,95.3952,96.7855,92.6999,92.9742,744370.0
2022-05-01,95.3952,96.7855,92.6999,92.9742,744370.0
2022-05-02,93.3052,94.2131,90.9314,92.6432,814713.0
2022-05-03,92.7472,94.8183,92.3973,93.9104,754502.0
2022-05-04,94.6387,96.4923,92.6243,96.3126,646821.0
2022-05-05,95.2723,96.1896,92.5202,93.3808,719918.0
2022-05-06,92.5108,93.239,90.7612,91.792,683840.0
2022-05-07,92.5108,93.239,90.7612,91.792,683840.0
2022-05-08,92.5108,93.239,90.7612,91.792,683840.0
2022-05-09,90.7612,91.026,89.5109,90.0141,607629.0
2022-05-10,91.2435,92.2081,89.0589,91.1395,717146.0
2022-05-11,90.6288,92.5108,88.3401,88.5293,647482.0
2022-05-12,88.3307,89.9668,86.0278,87.8862,1345224.0
2022-05-13,88.9643,90.6004,88.1888,88.4158,720199.0
2022-05-14,88.9643,90.6004,88.1888,88.4158,720199.0
2022-05-15,88.9643,90.6004,88.1888,88.4158,720199.0
2022-05-16,87.9051,88.2881,86.5243,87.0256,814034.0
2022-05-17,88.5387,89.5507,88.2361,89.1629,719278.0
2022-05-18,87.8389,88.1983,84.2262,84.7369,996661.0
2022-05-19,84.16,85.0112,82.5618,84.0938,1536556.0
2022-05-20,84.9923,85.0774,82.1078,83.8007,1226833.0
2022-05-21,84.9923,85.0774,82.1078,83.8007,1226833.0
2022-05-22,84.9923,85.0774,82.1078,83.8007,1226833.0
2022-05-23,84.9828,85.3233,82.3064,83.621,758312.0
2022-05-24,83.1838,83.2788,80.4278,81.7868,1678074.0
2022-05-25,81.6822,84.0961,81.2926,83.0317,1362838.0
2022-05-26,80.7699,83.3834,79.8386,82.5946,1480638.0
2022-05-27,83.3263,85.5787,83.3263,84.9324,1762341.0
2022-05-28,83.3263,85.5787,83.3263,84.9324,1762341.0
2022-05-29,83.3263,85.5787,83.3263,84.9324,1762341.0
2022-05-30,83.3263,85.5787,83.3263,84.9324,1762341.0
2022-05-31,85.6547,86.2914,83.2361,85.6737,1856212.0
2022-06-01,85.6262,86.0633,82.5376,82.6516,1177853.0
2022-06-02,83.2693,85.5549,82.8892,85.4646,1133245.0
2022-06-03,84.5048,86.5005,84.3242,85.5216,998243.0
2022-06-04,84.5048,86.5005,84.3242,85.5216,998243.0
2022-06-05,84.5048,86.5005,84.3242,85.5216,998243.0
2022-06-06,86.2534,86.6716,85.4171,86.2439,907377.0
2022-06-07,85.6832,87.6884,85.3886,87.4794,637668.0
2022-06-08,86.6621,87.2038,86.0919,86.5765,934541.0
2022-06-09,86.5575,86.9662,83.1553,83.2693,868698.0
2022-06-10,81.7203,82.338,80.3708,80.3993,866004.0
2022-06-11,81.7203,82.338,80.3708,80.3993,866004.0
2022-06-12,81.7203,82.338,80.3708,80.3993,866004.0
2022-06-13,78.4986,79.2541,76.1322,76.5694,987923.0
2022-06-14,76.6644,78.337,76.4744,77.3867,1164222.0
2022-06-15,78.4511,79.1828,77.1396,78.2515,950165.0
2022-06-16,76.0087,76.4886,73.9749,74.4311,1525111.0
2022-06-17,74.4311,75.2959,72.882,73.0246,2064112.0
2022-06-18,74.4311,75.2959,72.882,73.0246,2064112.0
2022-06-19,74.4311,75.2959,72.882,73.0246,2064112.0
2022-06-20,74.4311,75.2959,72.882,73.0246,2064112.0
2022-06-21,74.0985,75.7046,73.5663,75.3434,957965.0
2022-06-22,75.1154,77.016,74.6022,76.1322,856383.0
2022-06-23,73.0246,73.8229,69.7459,71.352,2241010.0
2022-06-24,72.2548,74.9538,71.5421,74.032,2063599.0
2022-06-25,72.2548,74.9538,71.5421,74.032,2063599.0
2022-06-26,72.2548,74.9538,71.5421,74.032,2063599.0
2022-06-27,74.3741,74.6569,73.0674,73.7088,1196257.0
2022-06-28,74.2505,75.1771,71.8699,72.0077,889209.0
2022-06-29,72.0362,72.3308,70.8008,71.7701,982865.0
2022-06-30,70.8483,72.1455,69.4703,71.1714,1338492.0
2022-07-01,71.1049,71.7511,70.2163,71.6561,1798696.0
2022-07-02,71.1049,71.7511,70.2163,71.6561,1798696.0
2022-07-03,71.1049,71.7511,70.2163,71.6561,1798696.0
2022-07-04,71.1049,71.7511,70.2163,71.6561,1798696.0
2022-07-05,70.3161,73.7754,70.3161,73.4047,2058004.0
2022-07-06,73.6328,74.5832,72.6825,74.013,1118241.0
2022-07-07,74.6022,76.3888,74.1555,75.8376,814508.0
2022-07-08,75.7141,76.1988,73.8229,74.6212,794221.0
2022-07-09,75.7141,76.1988,73.8229,74.6212,794221.0
2022-07-10,75.7141,76.1988,73.8229,74.6212,794221.0
2022-07-11,73.9559,74.5927,73.3572,73.7849,498728.0
2022-07-12,73.3477,74.6972,72.6825,73.2337,494950.0
2022-07-13,72.1123,73.5118,71.7321,71.9412,718077.0
2022-07-14,70.6677,72.3213,70.0405,72.1693,1097976.0
2022-07-15,71.9032,72.882,70.7723,72.8535,972532.0
2022-07-16,71.9032,72.882,70.7723,72.8535,972532.0
2022-07-17,71.9032,72.882,70.7723,72.8535,972532.0
2022-07-18,73.9749,75.0868,73.7754,74.2695,867490.0
2022-07-19,75.3244,77.6053,75.0868,77.4532,894658.0
2022-07-20,77.1206,79.8576,76.8165,79.4394,1184927.0
2022-07-21,78.9167,79.4109,76.883,78.5936,1316521.0
2022-07-22,72.8915,75.7521,72.3213,73.2242,1573228.0
2022-07-23,72.8915,75.7521,72.3213,73.2242,1573228.0
2022-07-24,72.8915,75.7521,72.3213,73.2242,1573228.0
2022-07-25,73.6233,74.2125,72.9581,74.1745,1103601.0
2022-07-26,73.9084,74.1221,71.6561,71.6751,937354.0
2022-07-27,71.9507,74.1365,71.9507,73.7944,711744.0
