,ANF US Equity,ANF US Equity,ANF US Equity,ANF US Equity,ANF US Equity
2021-06-24,44.1,44.97,43.54,44.77,1416220.0
2021-06-25,45.22,47.29,45.026,46.24,3436265.0
2021-06-26,45.22,47.29,45.026,46.24,3436265.0
2021-06-27,45.22,47.29,45.026,46.24,3436265.0
2021-06-28,45.77,46.45,44.95,45.41,1521835.0
2021-06-29,46.19,47.0,45.37,45.79,1657298.0
2021-06-30,45.64,46.64,45.3,46.43,1093975.0
2021-07-01,46.7,47.235,46.235,46.29,875894.0
2021-07-02,46.36,46.7358,45.6886,45.82,730309.0
2021-07-03,46.36,46.7358,45.6886,45.82,730309.0
2021-07-04,46.36,46.7358,45.6886,45.82,730309.0
2021-07-05,46.36,46.7358,45.6886,45.82,730309.0
2021-07-06,45.65,45.65,43.9,45.01,1483989.0
2021-07-07,44.84,45.38,43.2701,43.56,1839210.0
2021-07-08,42.14,43.37,41.501,42.86,1610833.0
2021-07-09,43.72,45.07,43.58,44.65,1036576.0
2021-07-10,43.72,45.07,43.58,44.65,1036576.0
2021-07-11,43.72,45.07,43.58,44.65,1036576.0
2021-07-12,43.09,44.98,42.66,44.63,1654128.0
2021-07-13,44.67,45.32,43.13,43.55,1405202.0
2021-07-14,43.6,44.75,42.2,42.24,1350065.0
2021-07-15,41.9,41.94,39.6,40.68,2108205.0
2021-07-16,40.75,41.4,39.65,40.05,1832930.0
2021-07-17,40.75,41.4,39.65,40.05,1832930.0
2021-07-18,40.75,41.4,39.65,40.05,1832930.0
2021-07-19,38.5,39.635,37.82,38.39,2648290.0
2021-07-20,38.47,40.75,38.07,39.84,2163294.0
2021-07-21,40.38,41.75,40.05,40.54,1189713.0
2021-07-22,40.58,40.82,39.02,39.78,1073649.0
2021-07-23,39.95,40.04,38.84,39.04,763892.0
2021-07-24,39.95,40.04,38.84,39.04,763892.0
2021-07-25,39.95,40.04,38.84,39.04,763892.0
2021-07-26,38.88,39.95,38.55,39.62,1375947.0
2021-07-27,39.08,39.36,37.745,38.67,987572.0
2021-07-28,39.31,39.31,37.745,37.81,1343329.0
2021-07-29,38.3,38.9,37.81,38.36,1282799.0
2021-07-30,38.11,39.87,37.61,37.81,1846242.0
2021-07-31,38.11,39.87,37.61,37.81,1846242.0
2021-08-01,38.11,39.87,37.61,37.81,1846242.0
2021-08-02,37.95,38.665,37.465,37.53,1290868.0
2021-08-03,37.89,38.89,36.46,38.55,1629534.0
2021-08-04,38.01,38.0884,34.3601,34.41,2852790.0
2021-08-05,34.81,36.02,34.64,35.98,1943377.0
2021-08-06,36.485,37.29,36.07,36.43,1220742.0
2021-08-07,36.485,37.29,36.07,36.43,1220742.0
2021-08-08,36.485,37.29,36.07,36.43,1220742.0
2021-08-09,36.19,36.79,35.23,36.58,1289511.0
2021-08-10,36.76,39.719,36.76,39.27,2144670.0
2021-08-11,39.19,40.05,38.42,39.8,1520589.0
2021-08-12,40.09,40.86,38.46,38.77,1789691.0
2021-08-13,38.52,38.87,37.29,37.54,1036752.0
2021-08-14,38.52,38.87,37.29,37.54,1036752.0
2021-08-15,38.52,38.87,37.29,37.54,1036752.0
2021-08-16,37.04,37.5788,36.2,36.92,1049896.0
2021-08-17,36.21,36.42,34.77,35.59,1728575.0
2021-08-18,35.58,36.86,35.41,36.15,1129072.0
2021-08-19,35.3,38.28,35.3,37.46,2138946.0
2021-08-20,37.31,38.65,36.95,38.02,1461283.0
2021-08-21,37.31,38.65,36.95,38.02,1461283.0
2021-08-22,37.31,38.65,36.95,38.02,1461283.0
2021-08-23,38.9,39.66,38.4,38.88,1893574.0
2021-08-24,39.49,41.92,39.39,41.56,1902701.0
2021-08-25,41.0,41.2199,39.34,39.8,3874053.0
2021-08-26,36.4,36.92,33.71,35.68,10403062.0
2021-08-27,35.99,37.75,35.43,37.26,3619714.0
2021-08-28,35.99,37.75,35.43,37.26,3619714.0
2021-08-29,35.99,37.75,35.43,37.26,3619714.0
2021-08-30,37.15,37.98,36.2,36.52,2914530.0
2021-08-31,36.95,37.39,35.42,35.76,2338843.0
2021-09-01,36.04,36.43,35.65,35.79,1450126.0
2021-09-02,35.3,36.25,34.8901,35.21,1598745.0
2021-09-03,35.24,35.435,34.13,34.78,1747298.0
2021-09-04,35.24,35.435,34.13,34.78,1747298.0
2021-09-05,35.24,35.435,34.13,34.78,1747298.0
2021-09-06,35.24,35.435,34.13,34.78,1747298.0
2021-09-07,34.65,35.25,34.23,34.43,1472399.0
2021-09-08,34.37,34.62,33.02,33.88,1816410.0
2021-09-09,34.23,35.58,33.89,35.03,2117361.0
2021-09-10,35.2,35.87,34.87,35.35,1941647.0
2021-09-11,35.2,35.87,34.87,35.35,1941647.0
2021-09-12,35.2,35.87,34.87,35.35,1941647.0
2021-09-13,35.59,36.01,35.26,35.64,1676619.0
2021-09-14,35.96,36.0582,34.8,35.08,1263633.0
2021-09-15,35.0,36.08,34.71,35.94,1328251.0
2021-09-16,36.15,37.61,36.15,36.93,1732187.0
2021-09-17,37.15,37.8883,36.79,37.28,2452840.0
2021-09-18,37.15,37.8883,36.79,37.28,2452840.0
2021-09-19,37.15,37.8883,36.79,37.28,2452840.0
2021-09-20,35.94,37.39,35.61,37.04,1571391.0
2021-09-21,37.44,37.91,36.93,37.7,1110307.0
2021-09-22,37.81,39.625,37.81,38.82,1566519.0
2021-09-23,39.21,40.72,39.03,39.81,1348727.0
2021-09-24,39.22,40.51,39.05,39.99,1300090.0
2021-09-25,39.22,40.51,39.05,39.99,1300090.0
2021-09-26,39.22,40.51,39.05,39.99,1300090.0
2021-09-27,40.01,41.255,39.85,40.37,1216554.0
2021-09-28,40.04,41.02,39.92,40.41,1298951.0
2021-09-29,40.72,41.61,40.06,40.77,1328091.0
2021-09-30,40.08,40.17,37.4453,37.63,2870273.0
2021-10-01,37.88,39.255,37.04,38.78,1691969.0
2021-10-02,37.88,39.255,37.04,38.78,1691969.0
2021-10-03,37.88,39.255,37.04,38.78,1691969.0
2021-10-04,38.74,40.46,38.7,39.72,1546746.0
2021-10-05,40.05,40.98,38.14,39.18,2450208.0
2021-10-06,38.65,39.6863,37.68,37.75,1933493.0
2021-10-07,38.22,39.49,38.2,39.36,1566429.0
2021-10-08,39.42,40.29,39.05,39.33,935478.0
2021-10-09,39.42,40.29,39.05,39.33,935478.0
2021-10-10,39.42,40.29,39.05,39.33,935478.0
2021-10-11,39.5,39.83,37.17,37.2,2097424.0
2021-10-12,37.45,38.82,36.92,38.75,1202701.0
2021-10-13,38.96,38.96,37.42,37.47,1850916.0
2021-10-14,37.86,38.67,37.33,38.65,1473881.0
2021-10-15,39.4,39.85,38.52,39.16,1587571.0
2021-10-16,39.4,39.85,38.52,39.16,1587571.0
2021-10-17,39.4,39.85,38.52,39.16,1587571.0
2021-10-18,38.95,39.5,38.18,39.3,1116609.0
2021-10-19,39.48,39.48,38.09,38.34,1223934.0
2021-10-20,38.02,39.03,37.57,37.82,1145037.0
2021-10-21,38.11,38.64,37.96,38.46,946961.0
2021-10-22,38.44,38.5041,37.5,38.23,957441.0
2021-10-23,38.44,38.5041,37.5,38.23,957441.0
2021-10-24,38.44,38.5041,37.5,38.23,957441.0
2021-10-25,38.67,39.77,38.52,39.73,1309800.0
2021-10-26,40.05,40.44,38.91,39.25,1141974.0
2021-10-27,39.25,39.25,38.15,38.22,769935.0
2021-10-28,38.65,39.29,38.3292,39.0,675180.0
2021-10-29,38.8,39.69,38.5,39.54,1410861.0
2021-10-30,38.8,39.69,38.5,39.54,1410861.0
2021-10-31,38.8,39.69,38.5,39.54,1410861.0
2021-11-01,40.06,41.67,39.94,41.44,1446767.0
2021-11-02,41.6,42.535,41.2,42.38,1530015.0
2021-11-03,42.41,46.34,42.25,46.27,2740215.0
2021-11-04,46.1,47.1,45.93,46.95,1597775.0
2021-11-05,47.9,48.97,45.75,46.23,1772670.0
2021-11-06,47.9,48.97,45.75,46.23,1772670.0
2021-11-07,47.9,48.97,45.75,46.23,1772670.0
2021-11-08,46.1,46.29,45.24,45.44,878862.0
2021-11-09,45.3,46.46,44.92,46.09,890845.0
2021-11-10,45.71,46.795,44.9439,44.99,958979.0
2021-11-11,45.48,46.1,45.28,45.3,662622.0
2021-11-12,45.56,45.89,45.12,45.68,682754.0
2021-11-13,45.56,45.89,45.12,45.68,682754.0
2021-11-14,45.56,45.89,45.12,45.68,682754.0
2021-11-15,46.63,46.99,45.65,46.16,1210822.0
2021-11-16,46.01,47.0,46.0,46.61,1064208.0
2021-11-17,46.94,47.169,45.16,45.33,1192832.0
2021-11-18,46.83,47.91,45.92,47.85,1651849.0
2021-11-19,47.34,47.58,44.97,45.19,1301216.0
2021-11-20,47.34,47.58,44.97,45.19,1301216.0
2021-11-21,47.34,47.58,44.97,45.19,1301216.0
2021-11-22,45.76,47.5499,45.567,47.04,2479621.0
2021-11-23,42.06,42.23,38.59,41.12,7653350.0
2021-11-24,39.92,39.98,38.31,39.25,3229397.0
2021-11-25,39.92,39.98,38.31,39.25,3229397.0
2021-11-26,37.79,38.6,37.08,38.05,1874540.0
2021-11-27,37.79,38.6,37.08,38.05,1874540.0
2021-11-28,37.79,38.6,37.08,38.05,1874540.0
2021-11-29,39.03,39.38,36.955,37.92,1851853.0
2021-11-30,37.74,37.74,35.77,36.0,2498919.0
2021-12-01,37.18,38.19,34.5175,34.65,3057074.0
2021-12-02,35.42,36.18,34.68,35.31,1331916.0
2021-12-03,35.33,36.03,34.59,34.93,1688652.0
2021-12-04,35.33,36.03,34.59,34.93,1688652.0
2021-12-05,35.33,36.03,34.59,34.93,1688652.0
2021-12-06,35.52,36.73,35.4001,36.1,2053214.0
2021-12-07,37.22,38.22,37.12,37.62,2073660.0
2021-12-08,37.67,37.89,36.89,36.89,1887713.0
2021-12-09,36.43,37.245,35.82,35.93,1321837.0
2021-12-10,36.05,36.05,34.7,35.48,1387779.0
2021-12-11,36.05,36.05,34.7,35.48,1387779.0
2021-12-12,36.05,36.05,34.7,35.48,1387779.0
2021-12-13,35.1,35.335,32.74,33.48,1838340.0
2021-12-14,33.1,34.84,33.1,34.08,1523315.0
2021-12-15,34.18,34.53,32.52,34.37,1743528.0
2021-12-16,34.8,35.09,32.89,33.12,1929264.0
2021-12-17,32.94,33.76,32.02,33.55,3662737.0
2021-12-18,32.94,33.76,32.02,33.55,3662737.0
2021-12-19,32.94,33.76,32.02,33.55,3662737.0
2021-12-20,32.72,32.88,31.85,32.81,1715290.0
2021-12-21,33.47,34.52,33.28,33.97,1407923.0
2021-12-22,34.02,34.68,33.6301,34.2,1043450.0
2021-12-23,34.3,34.73,33.86,34.36,972368.0
2021-12-24,34.3,34.73,33.86,34.36,972368.0
2021-12-25,34.3,34.73,33.86,34.36,972368.0
2021-12-26,34.3,34.73,33.86,34.36,972368.0
2021-12-27,34.36,35.08,34.29,34.71,1204294.0
2021-12-28,34.47,35.36,34.26,34.33,1192362.0
2021-12-29,34.3,35.56,34.3,35.34,1119954.0
2021-12-30,34.89,35.92,34.86,35.46,1310347.0
2021-12-31,35.29,35.58,34.43,34.83,1163221.0
2022-01-01,35.29,35.58,34.43,34.83,1163221.0
2022-01-02,35.29,35.58,34.43,34.83,1163221.0
2022-01-03,35.2,36.32,34.68,34.98,2143533.0
2022-01-04,34.73,35.29,33.92,34.82,1846223.0
2022-01-05,34.99,35.16,32.895,33.19,1613247.0
2022-01-06,33.4,34.71,32.5,34.31,1823063.0
2022-01-07,32.5,33.765,32.4,33.19,2616124.0
2022-01-08,32.5,33.765,32.4,33.19,2616124.0
2022-01-09,32.5,33.765,32.4,33.19,2616124.0
2022-01-10,32.68,32.68,30.86,32.35,2495751.0
2022-01-11,32.53,35.0,32.53,34.9,3609290.0
2022-01-12,34.7,35.44,33.48,34.24,2457243.0
2022-01-13,34.42,34.93,33.75,33.92,1746912.0
2022-01-14,33.66,34.9,32.96,34.14,1813908.0
2022-01-15,33.66,34.9,32.96,34.14,1813908.0
2022-01-16,33.66,34.9,32.96,34.14,1813908.0
2022-01-17,33.66,34.9,32.96,34.14,1813908.0
2022-01-18,33.5,34.515,32.9,34.17,2185789.0
2022-01-19,34.63,35.23,33.99,34.14,1512385.0
2022-01-20,34.55,34.94,32.0501,32.27,2480335.0
2022-01-21,32.0,33.06,31.13,32.36,2443258.0
2022-01-22,32.0,33.06,31.13,32.36,2443258.0
2022-01-23,32.0,33.06,31.13,32.36,2443258.0
2022-01-24,32.0,36.25,31.76,35.91,3216445.0
2022-01-25,35.29,37.44,35.22,36.95,2466372.0
2022-01-26,37.16,38.15,35.66,36.05,1869034.0
2022-01-27,36.6,37.47,35.85,36.36,2052400.0
2022-01-28,36.52,36.52,34.72,36.49,1841840.0
2022-01-29,36.52,36.52,34.72,36.49,1841840.0
2022-01-30,36.52,36.52,34.72,36.49,1841840.0
2022-01-31,36.37,39.03,36.01,39.0,2267284.0
2022-02-01,38.82,39.62,38.42,39.46,1847661.0
2022-02-02,39.82,40.0,38.44,38.88,1573212.0
2022-02-03,38.69,39.26,37.34,37.47,1703114.0
2022-02-04,37.35,38.4,36.67,38.03,1019407.0
2022-02-05,37.35,38.4,36.67,38.03,1019407.0
2022-02-06,37.35,38.4,36.67,38.03,1019407.0
2022-02-07,38.42,39.52,38.34,39.05,1408854.0
2022-02-08,38.79,40.75,38.79,40.52,1613648.0
2022-02-09,40.69,41.11,40.52,40.83,1064628.0
2022-02-10,40.25,42.09,40.07,40.97,1700070.0
2022-02-11,40.73,41.0,39.55,39.94,1023676.0
2022-02-12,40.73,41.0,39.55,39.94,1023676.0
2022-02-13,40.73,41.0,39.55,39.94,1023676.0
2022-02-14,40.29,40.81,39.49,39.66,975757.0
2022-02-15,40.16,41.12,40.06,40.99,1288479.0
2022-02-16,40.99,41.96,40.69,40.92,1325405.0
2022-02-17,40.32,40.9761,39.22,39.34,1009747.0
2022-02-18,38.99,39.75,38.72,39.19,1215100.0
2022-02-19,38.99,39.75,38.72,39.19,1215100.0
2022-02-20,38.99,39.75,38.72,39.19,1215100.0
2022-02-21,38.99,39.75,38.72,39.19,1215100.0
2022-02-22,38.78,39.72,37.78,37.9,1563451.0
2022-02-23,38.18,38.18,36.39,36.98,1424602.0
2022-02-24,35.66,38.66,35.43,38.43,1861782.0
2022-02-25,38.29,38.95,37.55,38.82,1268933.0
2022-02-26,38.29,38.95,37.55,38.82,1268933.0
2022-02-27,38.29,38.95,37.55,38.82,1268933.0
2022-02-28,38.14,38.739,37.44,38.08,1985871.0
2022-03-01,38.09,38.42,35.58,35.85,2408385.0
2022-03-02,31.53,32.57,29.25,31.16,7727964.0
2022-03-03,30.83,31.885,29.86,31.6,2713394.0
2022-03-04,31.11,31.32,28.43,28.59,3238549.0
2022-03-05,31.11,31.32,28.43,28.59,3238549.0
2022-03-06,31.11,31.32,28.43,28.59,3238549.0
2022-03-07,28.75,28.8,26.47,26.5,3612402.0
2022-03-08,26.67,27.86,26.4901,26.89,3725506.0
2022-03-09,27.54,28.42,27.44,27.86,3166351.0
2022-03-10,27.23,29.04,27.2,28.93,1453664.0
2022-03-11,28.82,29.7,28.37,28.44,1581854.0
2022-03-12,28.82,29.7,28.37,28.44,1581854.0
2022-03-13,28.82,29.7,28.37,28.44,1581854.0
2022-03-14,28.75,30.04,28.59,29.41,1978235.0
2022-03-15,29.5,30.61,29.335,30.0,1632399.0
2022-03-16,30.26,31.83,30.26,31.32,1567993.0
2022-03-17,30.93,32.34,30.68,32.2,1346411.0
2022-03-18,32.18,32.74,32.03,32.27,2781948.0
2022-03-19,32.18,32.74,32.03,32.27,2781948.0
2022-03-20,32.18,32.74,32.03,32.27,2781948.0
2022-03-21,32.44,32.66,31.23,31.63,1325764.0
2022-03-22,32.01,32.8,31.31,32.07,1280797.0
2022-03-23,31.77,32.06,30.63,30.75,1407954.0
2022-03-24,30.87,31.55,30.8,31.16,1328436.0
2022-03-25,31.48,32.04,31.17,31.93,1584201.0
2022-03-26,31.48,32.04,31.17,31.93,1584201.0
2022-03-27,31.48,32.04,31.17,31.93,1584201.0
2022-03-28,31.82,33.32,31.73,33.26,2173298.0
2022-03-29,34.16,34.9,33.66,34.4,2167009.0
2022-03-30,33.86,34.11,32.9,32.98,1436162.0
2022-03-31,32.57,32.65,31.8,31.99,1874606.0
2022-04-01,31.8,32.07,31.17,31.42,1293065.0
2022-04-02,31.8,32.07,31.17,31.42,1293065.0
2022-04-03,31.8,32.07,31.17,31.42,1293065.0
2022-04-04,31.62,32.46,31.45,32.22,1776888.0
2022-04-05,32.0,32.58,31.755,31.94,1504926.0
2022-04-06,31.39,31.74,29.87,31.21,1830633.0
2022-04-07,31.2,31.7,30.25,31.62,2460602.0
2022-04-08,31.71,33.03,31.2312,32.64,1923501.0
2022-04-09,31.71,33.03,31.2312,32.64,1923501.0
2022-04-10,31.71,33.03,31.2312,32.64,1923501.0
2022-04-11,32.14,33.68,32.09,32.24,2078030.0
2022-04-12,32.89,33.64,32.41,32.71,1727535.0
2022-04-13,32.88,34.305,32.72,34.26,1775396.0
2022-04-14,34.07,35.1,34.07,34.49,1604735.0
2022-04-15,34.07,35.1,34.07,34.49,1604735.0
2022-04-16,34.07,35.1,34.07,34.49,1604735.0
2022-04-17,34.07,35.1,34.07,34.49,1604735.0
2022-04-18,34.4,35.43,34.4,34.79,3160282.0
2022-04-19,34.88,37.27,34.71,37.0,2467839.0
2022-04-20,37.41,37.75,36.5,37.19,1760847.0
2022-04-21,37.96,38.49,36.21,36.51,1870164.0
2022-04-22,34.81,36.03,34.57,34.79,2543939.0
2022-04-23,34.81,36.03,34.57,34.79,2543939.0
2022-04-24,34.81,36.03,34.57,34.79,2543939.0
2022-04-25,34.56,36.35,34.25,36.24,1937050.0
2022-04-26,35.74,36.05,34.79,34.87,1568477.0
2022-04-27,35.05,35.76,34.15,34.95,1688307.0
2022-04-28,35.48,35.98,34.66,35.53,855567.0
2022-04-29,35.13,35.38,34.36,34.58,1058177.0
2022-04-30,35.13,35.38,34.36,34.58,1058177.0
2022-05-01,35.13,35.38,34.36,34.58,1058177.0
2022-05-02,34.57,36.23,34.29,36.1,1700479.0
2022-05-03,35.98,36.27,34.95,35.31,1094181.0
2022-05-04,35.36,36.56,34.66,36.35,893859.0
2022-05-05,36.04,36.06,34.57,35.19,1000422.0
2022-05-06,34.37,34.91,33.31,34.23,1640170.0
2022-05-07,34.37,34.91,33.31,34.23,1640170.0
2022-05-08,34.37,34.91,33.31,34.23,1640170.0
2022-05-09,33.63,34.96,33.49,34.06,1480063.0
2022-05-10,34.45,34.5,32.51,33.0,1202251.0
2022-05-11,33.15,33.44,31.16,31.22,1490201.0
2022-05-12,31.02,33.15,30.77,32.09,1887026.0
2022-05-13,32.85,34.08,32.385,32.52,1153638.0
2022-05-14,32.85,34.08,32.385,32.52,1153638.0
2022-05-15,32.85,34.08,32.385,32.52,1153638.0
2022-05-16,32.43,33.15,32.07,32.78,2098527.0
2022-05-17,33.07,33.75,31.67,33.36,1659844.0
2022-05-18,31.89,32.29,29.385,29.87,3123645.0
2022-05-19,29.33,29.68,28.27,29.06,2893920.0
2022-05-20,29.15,29.375,27.075,27.97,2571562.0
2022-05-21,29.15,29.375,27.075,27.97,2571562.0
2022-05-22,29.15,29.375,27.075,27.97,2571562.0
2022-05-23,26.5,27.74,26.1,26.73,4872690.0
2022-05-24,18.7,20.23,18.31,19.09,13826665.0
2022-05-25,18.95,22.7318,18.8601,22.23,6340668.0
2022-05-26,22.74,23.25,21.73,21.85,4425674.0
2022-05-27,21.6,22.72,21.2122,22.55,3146395.0
2022-05-28,21.6,22.72,21.2122,22.55,3146395.0
2022-05-29,21.6,22.72,21.2122,22.55,3146395.0
2022-05-30,21.6,22.72,21.2122,22.55,3146395.0
2022-05-31,22.22,22.32,20.11,20.44,3854458.0
2022-06-01,20.75,20.92,19.7501,20.44,2353051.0
2022-06-02,20.57,20.77,19.8,20.41,2349351.0
2022-06-03,20.54,20.6581,19.98,20.36,1949607.0
2022-06-04,20.54,20.6581,19.98,20.36,1949607.0
2022-06-05,20.54,20.6581,19.98,20.36,1949607.0
2022-06-06,20.34,20.82,19.79,20.53,2592065.0
2022-06-07,20.19,21.245,19.81,20.18,2440057.0
2022-06-08,20.06,20.37,19.61,19.83,1953300.0
2022-06-09,19.9,20.05,19.25,19.36,1380892.0
2022-06-10,18.99,19.3683,18.69,19.07,1994882.0
2022-06-11,18.99,19.3683,18.69,19.07,1994882.0
2022-06-12,18.99,19.3683,18.69,19.07,1994882.0
2022-06-13,18.79,19.38,18.14,19.25,2377625.0
2022-06-14,19.28,20.07,18.91,19.25,1943374.0
2022-06-15,19.62,19.88,19.04,19.77,2205135.0
2022-06-16,19.39,19.44,17.96,18.21,1990566.0
2022-06-17,18.3,19.09,17.98,18.96,4156432.0
2022-06-18,18.3,19.09,17.98,18.96,4156432.0
2022-06-19,18.3,19.09,17.98,18.96,4156432.0
2022-06-20,18.3,19.09,17.98,18.96,4156432.0
2022-06-21,19.5,19.87,19.08,19.32,1973930.0
2022-06-22,19.07,19.6188,18.54,18.8,1908512.0
2022-06-23,18.89,19.13,18.405,18.61,1341758.0
2022-06-24,18.81,19.83,18.77,19.47,2282813.0
2022-06-25,18.81,19.83,18.77,19.47,2282813.0
2022-06-26,18.81,19.83,18.77,19.47,2282813.0
2022-06-27,19.64,19.71,18.87,18.87,1523980.0
2022-06-28,18.8,19.23,18.29,18.3,1505624.0
2022-06-29,18.21,18.49,17.42,17.74,1303677.0
2022-06-30,17.5,17.5,16.75,16.92,1408857.0
2022-07-01,16.62,17.23,16.53,17.18,1683542.0
2022-07-02,16.62,17.23,16.53,17.18,1683542.0
2022-07-03,16.62,17.23,16.53,17.18,1683542.0
2022-07-04,16.62,17.23,16.53,17.18,1683542.0
2022-07-05,16.85,17.71,16.75,17.59,1574510.0
2022-07-06,17.49,17.9,16.785,16.9,1191197.0
2022-07-07,17.15,17.72,17.07,17.67,1321177.0
2022-07-08,17.72,17.94,17.1,17.21,1689039.0
2022-07-09,17.72,17.94,17.1,17.21,1689039.0
2022-07-10,17.72,17.94,17.1,17.21,1689039.0
2022-07-11,17.06,17.39,16.55,16.59,1411860.0
2022-07-12,16.43,17.32,16.43,16.92,1030338.0
2022-07-13,16.71,17.1,16.62,16.88,1391810.0
2022-07-14,16.66,16.8,16.31,16.51,885182.0
2022-07-15,16.63,16.93,16.24,16.71,899302.0
2022-07-16,16.63,16.93,16.24,16.71,899302.0
2022-07-17,16.63,16.93,16.24,16.71,899302.0
2022-07-18,16.88,17.55,16.82,16.86,1748557.0
2022-07-19,17.02,17.96,16.951,17.89,1311815.0
2022-07-20,17.8,18.52,17.49,18.51,1580639.0
2022-07-21,18.44,18.67,17.86,18.67,1038248.0
2022-07-22,18.65,19.17,18.24,18.57,1001461.0
2022-07-23,18.65,19.17,18.24,18.57,1001461.0
2022-07-24,18.65,19.17,18.24,18.57,1001461.0
2022-07-25,18.63,18.78,18.075,18.31,1223276.0
2022-07-26,17.51,17.66,17.025,17.05,1460833.0
2022-07-27,17.27,17.58,16.75,17.49,1033716.0
2022-07-28,17.71,18.11,17.155,17.9,1677131.0
2022-07-29,18.06,18.06,17.345,17.81,833397.0
2022-07-30,18.06,18.06,17.345,17.81,833397.0
2022-07-31,18.06,18.06,17.345,17.81,833397.0
2022-08-01,17.54,18.2,17.34,17.35,1368714.0
2022-08-02,17.32,17.64,16.94,17.52,1359122.0
2022-08-03,17.86,18.15,17.36,18.02,1546872.0
2022-08-04,18.08,18.42,17.75,18.06,1264614.0
2022-08-05,17.95,18.54,17.77,18.02,1068092.0
2022-08-06,17.95,18.54,17.77,18.02,1068092.0
2022-08-07,17.95,18.54,17.77,18.02,1068092.0
2022-08-08,18.28,20.15,18.265,19.28,2658134.0
2022-08-09,19.03,19.15,17.865,17.97,1591727.0
2022-08-10,18.56,19.085,18.245,18.82,1541965.0
2022-08-11,19.13,19.8,18.885,19.32,1725065.0
2022-08-12,19.49,19.7,19.1,19.7,943950.0
2022-08-13,19.49,19.7,19.1,19.7,943950.0
2022-08-14,19.49,19.7,19.1,19.7,943950.0
2022-08-15,19.44,19.79,19.19,19.79,1506655.0
2022-08-16,19.9,22.68,19.9,21.58,3839210.0
2022-08-17,21.05,21.52,20.56,20.86,1919002.0
2022-08-18,20.62,21.23,20.21,21.23,1466023.0
2022-08-19,21.11,21.42,20.44,20.57,1380802.0
2022-08-20,21.11,21.42,20.44,20.57,1380802.0
2022-08-21,21.11,21.42,20.44,20.57,1380802.0
2022-08-22,20.26,20.26,19.325,19.8,2210886.0
2022-08-23,20.14,20.415,19.58,19.75,1600528.0
2022-08-24,19.49,19.7,18.62,18.65,3250523.0
2022-08-25,16.08,19.24,15.87,17.44,10971797.0
2022-08-26,17.43,17.56,15.65,15.87,4821212.0
2022-08-27,17.43,17.56,15.65,15.87,4821212.0
2022-08-28,17.43,17.56,15.65,15.87,4821212.0
2022-08-29,15.87,16.02,15.15,15.27,3425559.0
2022-08-30,15.29,15.45,14.84,15.0,2800838.0
2022-08-31,14.92,14.997,14.23,14.39,2623954.0
2022-09-01,14.25,15.485,14.02,15.44,3433529.0
2022-09-02,15.67,15.79,15.07,15.43,1964083.0
2022-09-03,15.67,15.79,15.07,15.43,1964083.0
2022-09-04,15.67,15.79,15.07,15.43,1964083.0
2022-09-05,15.67,15.79,15.07,15.43,1964083.0
2022-09-06,15.62,15.92,14.95,15.52,1803599.0
2022-09-07,15.53,16.46,15.53,16.14,2213447.0
2022-09-08,15.66,16.175,15.21,16.12,1851484.0
2022-09-09,16.11,16.51,16.08,16.2,1580522.0
2022-09-10,16.11,16.51,16.08,16.2,1580522.0
2022-09-11,16.11,16.51,16.08,16.2,1580522.0
2022-09-12,16.4,16.97,16.311,16.6,2168209.0
2022-09-13,15.87,16.25,15.445,15.52,1620927.0
2022-09-14,15.6,15.66,15.09,15.34,1425773.0
2022-09-15,15.13,15.87,14.95,15.05,1796061.0
2022-09-16,14.7,15.615,14.62,15.48,2753587.0
2022-09-17,14.7,15.615,14.62,15.48,2753587.0
2022-09-18,14.7,15.615,14.62,15.48,2753587.0
2022-09-19,15.35,16.31,15.35,16.05,1924829.0
2022-09-20,15.87,16.19,15.63,15.93,2082642.0
2022-09-21,16.09,16.46,15.59,15.59,1450497.0
2022-09-22,15.66,16.09,15.55,15.61,2254042.0
2022-09-23,15.27,15.94,15.23,15.88,3563362.0
2022-09-24,15.27,15.94,15.23,15.88,3563362.0
2022-09-25,15.27,15.94,15.23,15.88,3563362.0
2022-09-26,16.04,16.38,15.5,15.53,2511181.0
2022-09-27,15.77,16.81,15.52,16.03,2285395.0
2022-09-28,16.0,16.7,16.0,16.57,1873640.0
2022-09-29,16.24,16.345,15.32,15.43,1372570.0
2022-09-30,14.92,15.9182,14.43,15.55,1880600.0
2022-10-01,14.92,15.9182,14.43,15.55,1880600.0
2022-10-02,14.92,15.9182,14.43,15.55,1880600.0
2022-10-03,15.94,16.2,15.37,15.67,2495198.0
2022-10-04,16.1,16.47,15.71,16.15,1700300.0
2022-10-05,15.85,16.16,15.115,16.05,2290397.0
2022-10-06,15.99,16.72,15.8,16.38,1802333.0
2022-10-07,16.03,16.33,14.785,15.17,2227020.0
2022-10-08,16.03,16.33,14.785,15.17,2227020.0
2022-10-09,16.03,16.33,14.785,15.17,2227020.0
2022-10-10,15.27,15.69,15.01,15.44,1521493.0
2022-10-11,15.47,15.98,14.63,15.44,1899023.0
2022-10-12,15.43,15.88,15.17,15.5,1854680.0
2022-10-13,14.85,16.4,14.62,16.02,1586643.0
2022-10-14,16.5,16.85,15.92,16.43,1704558.0
2022-10-15,16.5,16.85,15.92,16.43,1704558.0
2022-10-16,16.5,16.85,15.92,16.43,1704558.0
2022-10-17,16.87,17.23,16.75,17.06,1224617.0
