,AWI US Equity,AWI US Equity,AWI US Equity,AWI US Equity,AWI US Equity
2021-05-30,102.1101,103.0282,101.4539,102.7866,137251.0
2021-05-31,102.1101,103.0282,101.4539,102.7866,137251.0
2021-06-01,103.4148,104.3717,102.7673,103.9754,272973.0
2021-06-02,104.5746,104.5746,101.9748,102.4097,182932.0
2021-06-03,102.0714,103.4825,100.9309,102.7866,225959.0
2021-06-04,103.2892,103.8498,101.5882,103.7821,261238.0
2021-06-05,103.2892,103.8498,101.5882,103.7821,261238.0
2021-06-06,103.2892,103.8498,101.5882,103.7821,261238.0
2021-06-07,104.072,104.3427,103.3955,103.9077,300023.0
2021-06-08,104.072,106.2853,103.6951,105.8117,215902.0
2021-06-09,106.1597,106.1597,103.7048,104.159,149571.0
2021-06-10,104.536,104.536,102.8059,104.0527,412012.0
2021-06-11,104.5166,105.3188,103.7338,104.8356,220755.0
2021-06-12,104.5166,105.3188,103.7338,104.8356,220755.0
2021-06-13,104.5166,105.3188,103.7338,104.8356,220755.0
2021-06-14,105.9374,106.8266,104.3813,104.5843,221599.0
2021-06-15,104.3813,104.6471,102.9413,103.6275,179333.0
2021-06-16,103.6468,103.6613,101.8298,103.4342,246552.0
2021-06-17,103.5211,103.5405,99.8098,100.5637,253260.0
2021-06-18,99.9644,100.3124,99.4135,99.9355,225291.0
2021-06-19,99.9644,100.3124,99.4135,99.9355,225291.0
2021-06-20,99.9644,100.3124,99.4135,99.9355,225291.0
2021-06-21,100.7956,102.3517,100.5154,102.3034,159922.0
2021-06-22,102.3034,104.2364,101.5882,102.8543,285413.0
2021-06-23,102.9896,103.8787,101.6365,102.2454,161779.0
2021-06-24,103.4728,103.5211,101.9941,102.632,254398.0
2021-06-25,102.6513,103.1829,101.7138,102.3517,507726.0
2021-06-26,102.6513,103.1829,101.7138,102.3517,507726.0
2021-06-27,102.6513,103.1829,101.7138,102.3517,507726.0
2021-06-28,102.3903,102.8833,100.1384,102.748,306794.0
2021-06-29,103.0089,105.1835,103.0089,104.1107,304636.0
2021-06-30,104.2847,104.2847,102.6706,103.6661,162815.0
2021-07-01,104.3523,106.2757,103.6951,105.8117,217116.0
2021-07-02,105.947,106.3336,105.0482,105.8601,210426.0
2021-07-03,105.947,106.3336,105.0482,105.8601,210426.0
2021-07-04,105.947,106.3336,105.0482,105.8601,210426.0
2021-07-05,105.947,106.3336,105.0482,105.8601,210426.0
2021-07-06,105.8601,106.237,103.6758,104.7003,306355.0
2021-07-07,104.5553,106.3046,104.5553,105.5798,184778.0
2021-07-08,104.0817,105.1062,102.8543,103.5598,175107.0
2021-07-09,104.9612,106.2563,104.7003,105.2995,142561.0
2021-07-10,104.9612,106.2563,104.7003,105.2995,142561.0
2021-07-11,104.9612,106.2563,104.7003,105.2995,142561.0
2021-07-12,104.2847,106.324,104.1977,105.6571,155245.0
2021-07-13,105.1449,105.9277,103.7241,103.7724,134944.0
2021-07-14,103.9754,105.0579,102.7286,103.2602,334326.0
2021-07-15,103.1539,104.2798,102.5063,103.5598,229867.0
2021-07-16,104.3233,104.8356,101.4722,101.8684,296619.0
2021-07-17,104.3233,104.8356,101.4722,101.8684,296619.0
2021-07-18,104.3233,104.8356,101.4722,101.8684,296619.0
2021-07-19,100.0901,100.1288,97.7222,98.766,237435.0
2021-07-20,98.766,102.574,98.534,101.5495,388295.0
2021-07-21,102.371,103.8884,101.8394,102.8349,259927.0
2021-07-22,101.9361,101.9361,99.8775,100.0998,201804.0
2021-07-23,100.6603,102.5063,100.6603,102.0617,166693.0
2021-07-24,100.6603,102.5063,100.6603,102.0617,166693.0
2021-07-25,100.6603,102.5063,100.6603,102.0617,166693.0
2021-07-26,101.7621,102.313,100.9986,102.0231,273352.0
2021-07-27,102.0134,103.0669,99.8388,102.7769,314753.0
2021-07-28,103.9464,105.3768,103.2119,103.8884,271330.0
2021-07-29,104.3813,104.9322,103.9851,104.5166,124138.0
2021-07-30,104.1977,105.6088,103.8884,104.5553,143162.0
2021-07-31,104.1977,105.6088,103.8884,104.5553,143162.0
2021-08-01,104.1977,105.6088,103.8884,104.5553,143162.0
2021-08-02,104.6326,106.6188,103.0089,103.4148,200469.0
2021-08-03,103.8981,105.3768,102.226,105.0869,158951.0
2021-08-04,104.7382,105.3144,103.685,103.8183,140524.0
2021-08-05,103.9345,104.8835,103.9345,104.7769,70884.0
2021-08-06,105.6678,106.3312,105.2805,105.9003,88593.0
2021-08-07,105.6678,106.3312,105.2805,105.9003,88593.0
2021-08-08,105.6678,106.3312,105.2805,105.9003,88593.0
2021-08-09,105.6872,105.6872,104.3896,104.6995,121709.0
2021-08-10,105.1449,106.2295,104.2056,105.5226,186709.0
2021-08-11,105.6194,108.8731,105.2902,108.7763,147178.0
2021-08-12,109.2798,110.2288,107.5077,107.8757,170007.0
2021-08-13,108.5342,109.0183,106.1327,106.6362,135974.0
2021-08-14,108.5342,109.0183,106.1327,106.6362,135974.0
2021-08-15,108.5342,109.0183,106.1327,106.6362,135974.0
2021-08-16,105.8809,107.3431,105.2999,106.2876,184925.0
2021-08-17,105.8421,105.8421,103.5374,103.7795,338184.0
2021-08-18,103.6149,104.0991,102.0268,102.2011,309272.0
2021-08-19,101.0294,102.0268,100.1772,100.9035,133266.0
2021-08-20,100.8067,102.4045,100.5452,101.7847,145652.0
2021-08-21,100.8067,102.4045,100.5452,101.7847,145652.0
2021-08-22,100.8067,102.4045,100.5452,101.7847,145652.0
2021-08-23,102.695,103.121,101.5039,102.4432,130433.0
2021-08-24,102.2883,103.1888,102.1769,102.8693,96479.0
2021-08-25,103.489,104.07,102.5013,102.6465,196413.0
2021-08-26,102.6756,102.6756,100.5791,100.9325,222678.0
2021-08-27,101.2908,103.0242,100.981,102.7531,226935.0
2021-08-28,101.2908,103.0242,100.981,102.7531,226935.0
2021-08-29,101.2908,103.0242,100.981,102.7531,226935.0
2021-08-30,103.1307,103.9829,101.0778,101.1359,1031163.0
2021-08-31,101.1843,101.7605,99.7415,100.642,434482.0
2021-09-01,100.6227,101.407,99.6156,100.2837,151615.0
2021-09-02,100.7873,100.7873,99.5478,100.2353,195675.0
2021-09-03,99.848,100.0677,98.4342,98.6763,181743.0
2021-09-04,99.848,100.0677,98.4342,98.6763,181743.0
2021-09-05,99.848,100.0677,98.4342,98.6763,181743.0
2021-09-06,99.848,100.0677,98.4342,98.6763,181743.0
2021-09-07,98.1824,98.1824,96.6621,96.9138,284552.0
2021-09-08,96.9138,99.112,96.5362,97.8144,277346.0
2021-09-09,97.5626,98.5988,96.7492,96.7783,148555.0
2021-09-10,97.1559,97.8144,94.8996,95.0836,198480.0
2021-09-11,97.1559,97.8144,94.8996,95.0836,198480.0
2021-09-12,97.1559,97.8144,94.8996,95.0836,198480.0
2021-09-13,96.0326,97.0591,95.5678,96.4878,173705.0
2021-09-14,96.6427,97.1753,96.1682,97.0397,342184.0
2021-09-15,97.001,97.2189,96.3619,96.7298,234804.0
2021-09-16,96.8557,97.7757,96.3619,96.7976,233735.0
2021-09-17,96.5459,97.461,95.9067,97.1753,609064.0
2021-09-18,96.5459,97.461,95.9067,97.1753,609064.0
2021-09-19,96.5459,97.461,95.9067,97.1753,609064.0
2021-09-20,95.5969,96.2553,94.3089,95.9164,232218.0
2021-09-21,96.5652,96.5652,94.9965,95.4322,316113.0
2021-09-22,96.2263,97.0881,94.6672,96.265,221683.0
2021-09-23,96.7008,97.8144,96.6136,97.0881,168274.0
2021-09-24,97.001,98.1437,96.2844,97.3399,194669.0
2021-09-25,97.001,98.1437,96.2844,97.3399,194669.0
2021-09-26,97.001,98.1437,96.2844,97.3399,194669.0
2021-09-27,97.4949,99.0346,97.4658,98.6763,240420.0
2021-09-28,98.2502,98.2502,95.287,95.3354,101604.0
2021-09-29,95.6065,95.868,94.3767,94.5317,150494.0
2021-09-30,94.9481,95.2579,92.3335,92.4497,204716.0
2021-10-01,91.8783,94.4348,91.8783,94.0378,349050.0
2021-10-02,91.8783,94.4348,91.8783,94.0378,349050.0
2021-10-03,91.8783,94.4348,91.8783,94.0378,349050.0
2021-10-04,93.9022,94.3186,92.837,93.3793,161813.0
2021-10-05,94.2024,94.3574,92.9968,93.9022,278799.0
2021-10-06,93.0113,93.8248,92.3819,93.5923,175705.0
2021-10-07,94.4155,95.3838,93.9022,94.8996,235872.0
2021-10-08,94.9771,95.316,93.7376,94.4058,144438.0
2021-10-09,94.9771,95.316,93.7376,94.4058,144438.0
2021-10-10,94.9771,95.316,93.7376,94.4058,144438.0
2021-10-11,94.7641,94.8996,92.7789,92.7983,120956.0
2021-10-12,92.5271,93.2631,92.1785,92.4206,191337.0
2021-10-13,92.469,92.9242,91.4813,92.1979,147174.0
2021-10-14,92.7499,93.4665,92.3335,92.653,433742.0
2021-10-15,93.7182,95.7809,92.9629,95.3064,288255.0
2021-10-16,93.7182,95.7809,92.9629,95.3064,288255.0
2021-10-17,93.7182,95.7809,92.9629,95.3064,288255.0
2021-10-18,94.706,96.2747,94.6188,95.8583,127741.0
2021-10-19,96.633,96.633,94.4736,94.919,127521.0
2021-10-20,94.4929,96.3038,94.2993,95.6937,133665.0
2021-10-21,96.0036,97.093,95.7034,97.0107,180172.0
2021-10-22,97.1172,98.8021,97.1172,98.2502,230180.0
2021-10-23,97.1172,98.8021,97.1172,98.2502,230180.0
2021-10-24,97.1172,98.8021,97.1172,98.2502,230180.0
2021-10-25,98.4729,100.0707,97.6788,98.531,438808.0
2021-10-26,94.919,102.4529,94.919,98.4535,413811.0
2021-10-27,99.0636,100.9906,98.9426,99.8383,328632.0
2021-10-28,100.7776,102.3754,100.2644,101.7169,345816.0
2021-10-29,101.6976,102.7821,101.3296,102.3076,224713.0
2021-10-30,101.6976,102.7821,101.3296,102.3076,224713.0
2021-10-31,101.6976,102.7821,101.3296,102.3076,224713.0
2021-11-01,102.8402,105.4645,102.4529,104.9222,193153.0
2021-11-02,104.99,105.5807,104.225,104.6704,219005.0
2021-11-03,104.3803,105.9815,104.2056,105.768,159373.0
2021-11-04,106.2532,108.8879,105.7971,106.7384,193668.0
2021-11-05,107.6118,108.7666,107.6118,108.165,103775.0
2021-11-06,107.6118,108.7666,107.6118,108.165,103775.0
2021-11-07,107.6118,108.7666,107.6118,108.165,103775.0
2021-11-08,109.3683,110.4649,108.5046,109.9215,240761.0
2021-11-09,110.0088,111.0714,109.9215,110.6687,142988.0
2021-11-10,110.3873,111.086,108.592,109.1548,206205.0
2021-11-11,109.4071,109.9312,108.2426,108.3979,122934.0
2021-11-12,108.689,109.9312,108.689,109.7759,120426.0
2021-11-13,108.689,109.9312,108.689,109.7759,120426.0
2021-11-14,108.689,109.9312,108.689,109.7759,120426.0
2021-11-15,110.1641,110.3048,108.7521,109.0869,72485.0
2021-11-16,109.3877,110.3484,108.3882,109.9894,148581.0
2021-11-17,109.8147,110.1641,108.9607,109.9894,127608.0
2021-11-18,110.5425,110.7463,109.5139,109.9506,117811.0
2021-11-19,109.6594,109.9215,108.5725,108.7666,158322.0
2021-11-20,109.6594,109.9215,108.5725,108.7666,158322.0
2021-11-21,109.6594,109.9215,108.5725,108.7666,158322.0
2021-11-22,109.0772,110.4164,108.9478,109.378,104659.0
2021-11-23,109.7468,110.7075,108.4901,110.5134,101797.0
2021-11-24,109.9603,111.4936,109.543,110.659,172672.0
2021-11-25,109.9603,111.4936,109.543,110.659,172672.0
2021-11-26,107.835,108.592,105.7389,106.2047,166455.0
2021-11-27,107.835,108.592,105.7389,106.2047,166455.0
2021-11-28,107.835,108.592,105.7389,106.2047,166455.0
2021-11-29,107.5148,107.9321,106.0203,106.3988,140451.0
2021-11-30,105.3701,105.7583,102.7887,102.8373,427671.0
2021-12-01,104.8267,106.1707,102.6335,102.6626,197844.0
2021-12-02,103.0993,107.5536,102.9634,106.7675,175436.0
2021-12-03,107.5342,107.8641,104.7393,104.7878,246992.0
2021-12-04,107.5342,107.8641,104.7393,104.7878,246992.0
2021-12-05,107.5342,107.8641,104.7393,104.7878,246992.0
2021-12-06,107.8447,110.1544,106.981,109.1742,508564.0
2021-12-07,110.4843,112.6823,110.1689,112.037,411939.0
2021-12-08,112.4737,114.6475,111.6003,114.0361,255596.0
2021-12-09,113.2986,113.2986,110.2999,110.3387,134665.0
2021-12-10,111.1054,112.9589,109.5518,111.6682,139369.0
2021-12-11,111.1054,112.9589,109.5518,111.6682,139369.0
2021-12-12,111.1054,112.9589,109.5518,111.6682,139369.0
2021-12-13,111.5324,111.5809,109.1645,110.0476,148419.0
2021-12-14,109.543,110.8628,109.0287,109.2713,112522.0
2021-12-15,108.6987,110.8143,107.573,109.2324,182832.0
2021-12-16,110.2611,110.528,106.9228,107.3498,226635.0
2021-12-17,106.4279,107.5148,104.9383,106.7481,382135.0
2021-12-18,106.4279,107.5148,104.9383,106.7481,382135.0
2021-12-19,106.4279,107.5148,104.9383,106.7481,382135.0
2021-12-20,106.6414,106.8355,103.6621,105.5933,208554.0
2021-12-21,106.8064,108.7375,106.622,108.6211,160728.0
2021-12-22,108.8249,111.0908,108.2911,110.3679,196360.0
2021-12-23,110.5911,111.7168,110.4746,110.7463,142218.0
2021-12-24,110.5911,111.7168,110.4746,110.7463,142218.0
2021-12-25,110.5911,111.7168,110.4746,110.7463,142218.0
2021-12-26,110.5911,111.7168,110.4746,110.7463,142218.0
2021-12-27,111.1539,112.2117,110.6202,112.1243,113171.0
2021-12-28,111.7556,112.8619,111.7071,112.3767,72886.0
2021-12-29,112.4349,113.9197,111.9011,112.8328,86067.0
2021-12-30,112.8037,113.4441,111.6585,111.9497,75890.0
2021-12-31,112.0661,113.2501,111.6003,112.6872,61517.0
2022-01-01,112.0661,113.2501,111.6003,112.6872,61517.0
2022-01-02,112.0661,113.2501,111.6003,112.6872,61517.0
2022-01-03,112.8134,113.5509,110.6056,112.202,175095.0
2022-01-04,112.7357,114.1623,111.7653,112.1438,310207.0
2022-01-05,112.4252,113.1918,109.2616,109.2713,319120.0
2022-01-06,109.6497,110.4164,107.9709,107.9806,333471.0
2022-01-07,108.3299,108.8152,106.7287,106.7384,280294.0
2022-01-08,108.3299,108.8152,106.7287,106.7384,280294.0
2022-01-09,108.3299,108.8152,106.7287,106.7384,280294.0
2022-01-10,105.7098,107.3886,103.7592,106.7481,277443.0
2022-01-11,107.1072,107.3013,105.4429,106.981,299053.0
2022-01-12,107.0198,109.3819,106.719,107.5245,245623.0
2022-01-13,107.8156,108.9219,106.4473,106.7481,199670.0
2022-01-14,105.933,106.4085,103.6524,104.3706,323111.0
2022-01-15,105.933,106.4085,103.6524,104.3706,323111.0
2022-01-16,105.933,106.4085,103.6524,104.3706,323111.0
2022-01-17,105.933,106.4085,103.6524,104.3706,323111.0
2022-01-18,102.8955,103.8271,101.9784,102.5461,325774.0
2022-01-19,103.3419,104.2832,102.4103,102.5655,276007.0
2022-01-20,101.7989,104.6908,101.7989,102.09,719752.0
2022-01-21,101.0517,102.0512,99.3728,99.5475,729449.0
2022-01-22,101.0517,102.0512,99.3728,99.5475,729449.0
2022-01-23,101.0517,102.0512,99.3728,99.5475,729449.0
2022-01-24,98.0142,98.2908,93.4822,97.7036,1023011.0
2022-01-25,95.8016,97.9948,94.5691,96.7526,300082.0
2022-01-26,98.3732,99.2418,94.4818,95.5784,223557.0
2022-01-27,96.2965,97.3494,91.7549,92.3371,352344.0
2022-01-28,92.3274,94.7729,91.2211,94.7632,385354.0
2022-01-29,92.3274,94.7729,91.2211,94.7632,385354.0
2022-01-30,92.3274,94.7729,91.2211,94.7632,385354.0
2022-01-31,94.1421,96.1121,94.1421,96.0927,351857.0
2022-02-01,96.8303,97.5193,94.7147,95.6657,286751.0
2022-02-02,95.6172,96.9661,94.3945,95.4037,921051.0
2022-02-03,95.4037,95.8016,92.8903,93.5793,760556.0
2022-02-04,92.9291,93.5308,91.2211,92.2304,613898.0
2022-02-05,92.9291,93.5308,91.2211,92.2304,613898.0
2022-02-06,92.9291,93.5308,91.2211,92.2304,613898.0
2022-02-07,92.2304,93.6375,91.2599,92.8029,268980.0
2022-02-08,92.1916,94.5497,92.1722,93.8025,193069.0
2022-02-09,94.1324,96.2771,94.1033,95.6463,278526.0
2022-02-10,94.0257,95.5881,92.4827,93.2979,459131.0
2022-02-11,93.7734,94.181,92.3274,93.0164,286704.0
2022-02-12,93.7734,94.181,92.3274,93.0164,286704.0
2022-02-13,93.7734,94.181,92.3274,93.0164,286704.0
2022-02-14,92.735,94.0063,92.2013,92.9485,249363.0
2022-02-15,94.181,94.7923,93.8898,94.6759,201376.0
2022-02-16,93.9189,95.1029,93.9189,94.4333,336233.0
2022-02-17,93.5114,94.1324,92.3177,92.6768,555022.0
2022-02-18,92.4536,94.181,91.4055,91.9004,330489.0
2022-02-19,92.4536,94.181,91.4055,91.9004,330489.0
2022-02-20,92.4536,94.181,91.4055,91.9004,330489.0
2022-02-21,92.4536,94.181,91.4055,91.9004,330489.0
2022-02-22,90.9688,94.1713,87.9702,89.5034,832818.0
2022-02-23,89.7655,90.0081,86.2331,86.2331,517537.0
2022-02-24,84.2437,85.8449,83.2053,85.6799,715943.0
2022-02-25,86.466,87.1841,85.02,86.6213,772621.0
2022-02-26,86.466,87.1841,85.02,86.6213,772621.0
2022-02-27,86.466,87.1841,85.02,86.6213,772621.0
2022-02-28,85.4082,86.5388,84.7192,85.7867,406119.0
2022-03-01,85.9808,86.3495,84.2049,84.4572,397755.0
2022-03-02,84.6235,88.068,84.4095,87.5134,462085.0
2022-03-03,89.5178,91.5904,86.4723,87.4745,883287.0
2022-03-04,86.9588,87.7761,85.7912,86.8518,905396.0
2022-03-05,86.9588,87.7761,85.7912,86.8518,905396.0
2022-03-06,86.9588,87.7761,85.7912,86.8518,905396.0
2022-03-07,86.9199,87.4842,84.3414,84.5262,613630.0
2022-03-08,84.6138,85.4555,83.6408,84.4776,738536.0
2022-03-09,86.3361,87.2604,84.7306,86.4042,716089.0
2022-03-10,85.1976,87.5864,84.4581,87.241,488942.0
2022-03-11,87.9221,88.2821,86.662,87.4453,439863.0
2022-03-12,87.9221,88.2821,86.662,87.4453,439863.0
2022-03-13,87.9221,88.2821,86.662,87.4453,439863.0
2022-03-14,87.4648,88.1751,86.5015,87.3966,338039.0
2022-03-15,87.5718,88.7297,87.3285,88.4183,360038.0
2022-03-16,89.1189,91.1428,88.4232,89.4886,519397.0
2022-03-17,89.2843,89.4886,88.524,88.9146,642725.0
2022-03-18,88.5253,90.9676,88.0778,90.0627,670980.0
2022-03-19,88.5253,90.9676,88.0778,90.0627,670980.0
2022-03-20,88.5253,90.9676,88.0778,90.0627,670980.0
2022-03-21,91.639,92.9039,91.0941,92.5537,665758.0
2022-03-22,93.0207,93.9061,90.953,91.1622,397128.0
2022-03-23,91.1914,91.2887,87.9999,88.3113,318501.0
2022-03-24,88.3794,88.3794,87.1339,87.7469,278046.0
2022-03-25,88.2529,88.4767,86.6766,87.241,273747.0
2022-03-26,88.2529,88.4767,86.6766,87.241,273747.0
2022-03-27,88.2529,88.4767,86.6766,87.241,273747.0
2022-03-28,87.8832,88.4864,86.6863,88.4767,425725.0
2022-03-29,89.4886,91.8628,89.4886,91.6196,292135.0
2022-03-30,91.5904,91.5904,89.8224,90.2768,423669.0
2022-03-31,89.8487,90.0043,87.5426,87.5815,400268.0
2022-04-01,88.3113,90.1406,87.6204,89.9557,394987.0
2022-04-02,88.3113,90.1406,87.6204,89.9557,394987.0
2022-04-03,88.3113,90.1406,87.6204,89.9557,394987.0
2022-04-04,89.6151,90.2087,88.8464,89.8681,287035.0
2022-04-05,91.026,91.0552,89.1804,89.5081,504642.0
2022-04-06,88.7394,89.9654,88.068,88.6324,352516.0
2022-04-07,88.2334,90.3838,87.7469,90.1503,398197.0
2022-04-08,90.7244,92.1255,89.6249,89.7611,340513.0
2022-04-09,90.7244,92.1255,89.6249,89.7611,340513.0
2022-04-10,90.7244,92.1255,89.6249,89.7611,340513.0
2022-04-11,89.4108,91.1233,89.2794,90.306,262001.0
2022-04-12,90.9968,92.3396,89.5081,89.693,349066.0
2022-04-13,89.44,91.1184,89.2746,90.5784,134322.0
2022-04-14,90.8314,92.3396,89.44,89.7124,338363.0
2022-04-15,90.8314,92.3396,89.44,89.7124,338363.0
2022-04-16,90.8314,92.3396,89.44,89.7124,338363.0
2022-04-17,90.8314,92.3396,89.44,89.7124,338363.0
2022-04-18,90.1989,90.9968,88.3405,88.7881,280631.0
2022-04-19,89.2746,90.4422,88.8951,90.306,352712.0
2022-04-20,91.0455,93.0742,90.8557,92.359,282642.0
2022-04-21,92.5439,93.1083,91.026,91.9017,382509.0
2022-04-22,91.026,92.038,89.7319,89.9751,505042.0
2022-04-23,91.026,92.038,89.7319,89.9751,505042.0
2022-04-24,91.026,92.038,89.7319,89.9751,505042.0
2022-04-25,89.9751,90.5882,87.6983,90.4033,474509.0
2022-04-26,88.4572,89.8584,84.03,84.9349,1282832.0
2022-04-27,84.0203,85.6355,82.8916,84.137,466022.0
2022-04-28,84.6527,86.1901,83.7138,85.5674,515293.0
2022-04-29,84.9349,86.1415,82.1715,82.3759,378864.0
2022-04-30,84.9349,86.1415,82.1715,82.3759,378864.0
2022-05-01,84.9349,86.1415,82.1715,82.3759,378864.0
2022-05-02,82.3856,86.1998,81.9964,85.149,594657.0
2022-05-03,85.11,85.9955,84.1176,84.4387,351697.0
2022-05-04,84.6055,85.7762,82.664,85.3567,458314.0
2022-05-05,84.4689,85.1421,80.2982,81.2689,552263.0
2022-05-06,80.8396,81.6104,79.9421,80.8494,481394.0
2022-05-07,80.8396,81.6104,79.9421,80.8494,481394.0
2022-05-08,80.8396,81.6104,79.9421,80.8494,481394.0
2022-05-09,79.6591,81.8738,79.386,80.8201,487439.0
2022-05-10,81.6396,82.4299,79.1128,79.8347,539163.0
2022-05-11,80.1177,82.3274,78.3713,78.4396,362561.0
2022-05-12,77.6981,80.3811,77.6981,80.2347,322605.0
2022-05-13,80.8006,81.9616,80.2933,81.1518,232057.0
2022-05-14,80.8006,81.9616,80.2933,81.1518,232057.0
2022-05-15,80.8006,81.9616,80.2933,81.1518,232057.0
2022-05-16,80.4786,81.0738,79.1713,80.2933,277558.0
2022-05-17,81.5518,83.2299,81.1713,83.2299,235646.0
2022-05-18,83.3079,83.386,79.8347,80.3616,432209.0
2022-05-19,79.8445,81.1908,79.2103,80.2445,263340.0
2022-05-20,80.4104,80.5079,77.7274,79.1128,264780.0
2022-05-21,80.4104,80.5079,77.7274,79.1128,264780.0
2022-05-22,80.4104,80.5079,77.7274,79.1128,264780.0
2022-05-23,80.2738,80.7616,78.5586,80.0884,296801.0
2022-05-24,79.5128,79.5128,77.1811,78.6542,153493.0
2022-05-25,78.625,79.9421,78.625,79.1713,265944.0
2022-05-26,80.1372,81.1811,79.4202,80.4494,478320.0
2022-05-27,80.6445,82.1567,80.6445,81.8445,355865.0
2022-05-28,80.6445,82.1567,80.6445,81.8445,355865.0
2022-05-29,80.6445,82.1567,80.6445,81.8445,355865.0
2022-05-30,80.6445,82.1567,80.6445,81.8445,355865.0
2022-05-31,81.2787,82.0689,80.0103,81.464,574950.0
2022-06-01,82.1567,82.1567,79.5518,80.7713,528530.0
2022-06-02,81.3665,84.4738,80.7616,84.4299,270117.0
2022-06-03,83.3079,83.8055,82.9274,83.6396,239745.0
2022-06-04,83.3079,83.8055,82.9274,83.6396,239745.0
2022-06-05,83.3079,83.8055,82.9274,83.6396,239745.0
2022-06-06,84.6836,84.9275,83.9128,84.586,223125.0
2022-06-07,83.7567,84.0494,82.5957,84.0299,189660.0
2022-06-08,83.3957,83.5031,81.7469,82.1177,145457.0
2022-06-09,82.0396,82.8779,81.6006,82.0982,161351.0
2022-06-10,80.5665,81.2006,78.9664,79.1128,191952.0
2022-06-11,80.5665,81.2006,78.9664,79.1128,191952.0
2022-06-12,80.5665,81.2006,78.9664,79.1128,191952.0
2022-06-13,77.9323,78.4738,76.4473,77.5811,362816.0
2022-06-14,77.3372,77.7859,76.0493,76.5079,251750.0
2022-06-15,78.1859,78.2055,76.8737,77.464,345089.0
2022-06-16,76.0981,76.0981,73.9127,74.1957,477377.0
2022-06-17,73.8835,74.9762,72.6542,72.8786,386114.0
2022-06-18,73.8835,74.9762,72.6542,72.8786,386114.0
2022-06-19,73.8835,74.9762,72.6542,72.8786,386114.0
2022-06-20,73.8835,74.9762,72.6542,72.8786,386114.0
2022-06-21,72.8786,74.342,71.5908,72.8396,322926.0
2022-06-22,71.9225,72.903,71.4639,72.4786,342954.0
2022-06-23,72.0786,72.703,71.503,71.903,438540.0
2022-06-24,72.3713,75.581,72.3713,75.5128,638276.0
2022-06-25,72.3713,75.581,72.3713,75.5128,638276.0
2022-06-26,72.3713,75.581,72.3713,75.5128,638276.0
2022-06-27,76.0396,76.1567,74.9762,75.3176,170882.0
2022-06-28,75.3469,76.2445,74.2152,74.3127,224930.0
2022-06-29,74.0884,74.0884,72.5957,73.3957,161997.0
2022-06-30,72.6249,73.5713,71.5615,73.1322,202572.0
2022-07-01,72.9469,74.4298,72.5176,74.0103,427185.0
2022-07-02,72.9469,74.4298,72.5176,74.0103,427185.0
2022-07-03,72.9469,74.4298,72.5176,74.0103,427185.0
2022-07-04,72.9469,74.4298,72.5176,74.0103,427185.0
2022-07-05,72.9664,76.0884,72.62,75.9518,331296.0
2022-07-06,76.4006,76.6152,74.4006,75.6981,252354.0
2022-07-07,75.9908,76.703,75.2884,76.5469,182467.0
2022-07-08,76.742,76.825,75.0542,75.5615,224912.0
2022-07-09,76.742,76.825,75.0542,75.5615,224912.0
2022-07-10,76.742,76.825,75.0542,75.5615,224912.0
2022-07-11,75.0152,75.7762,74.4006,75.181,181899.0
2022-07-12,74.6835,76.6103,74.5371,75.3859,198383.0
2022-07-13,75.8542,76.9176,74.9127,76.4689,214289.0
2022-07-14,75.3371,76.5859,75.0445,76.5079,137283.0
2022-07-15,78.1177,78.6152,77.3859,78.1859,297633.0
2022-07-16,78.1177,78.6152,77.3859,78.1859,297633.0
2022-07-17,78.1177,78.6152,77.3859,78.1859,297633.0
2022-07-18,78.625,79.0843,77.7713,77.9811,307423.0
2022-07-19,78.5372,80.986,78.5372,80.986,302225.0
2022-07-20,81.0055,81.9323,80.7811,81.7469,221049.0
2022-07-21,81.2104,82.225,80.303,82.1957,360079.0
2022-07-22,82.7616,83.064,81.2104,82.0494,313746.0
2022-07-23,82.7616,83.064,81.2104,82.0494,313746.0
2022-07-24,82.7616,83.064,81.2104,82.0494,313746.0
2022-07-25,82.1177,82.3421,80.0103,80.7323,435938.0
2022-07-26,79.4933,82.5957,76.8103,81.5226,907021.0
2022-07-27,82.1957,83.7031,81.4152,83.464,558278.0
2022-07-28,83.6201,85.7958,83.6201,85.3958,500034.0
2022-07-29,85.7275,87.6299,85.386,87.1714,264776.0
2022-07-30,85.7275,87.6299,85.386,87.1714,264776.0
2022-07-31,85.7275,87.6299,85.386,87.1714,264776.0
2022-08-01,86.8299,87.9519,85.9128,87.3567,231793.0
2022-08-02,86.8299,87.4397,86.0592,86.108,205833.0
2022-08-03,86.1089,87.2227,85.5905,86.7154,169464.0
2022-08-04,86.2459,88.0164,86.1285,86.8034,166424.0
2022-08-05,85.8448,86.2556,85.209,86.2556,163693.0
2022-08-06,85.8448,86.2556,85.209,86.2556,163693.0
2022-08-07,85.8448,86.2556,85.209,86.2556,163693.0
2022-08-08,86.3339,87.8501,86.3339,87.4197,385766.0
2022-08-09,86.6958,87.7914,85.4242,85.7568,217116.0
2022-08-10,86.911,88.5152,86.911,88.0457,229159.0
2022-08-11,88.3783,90.5596,88.1337,89.3565,197940.0
2022-08-12,89.3662,90.6672,89.3662,90.6085,146733.0
2022-08-13,89.3662,90.6672,89.3662,90.6085,146733.0
2022-08-14,89.3662,90.6672,89.3662,90.6085,146733.0
