,SBGI US Equity,SBGI US Equity,SBGI US Equity,SBGI US Equity,SBGI US Equity
2021-05-17,28.7445,28.9844,27.7592,28.0762,343395.0
2021-05-18,28.0077,28.3589,27.7935,27.7935,287690.0
2021-05-19,27.3737,27.8449,26.4569,27.0481,589866.0
2021-05-20,26.9967,27.4936,26.8168,27.3822,229253.0
2021-05-21,27.6136,28.1362,27.288,27.9049,217782.0
2021-05-22,27.6136,28.1362,27.288,27.9049,217782.0
2021-05-23,27.6136,28.1362,27.288,27.9049,217782.0
2021-05-24,27.9477,28.3075,27.5879,28.0162,301431.0
2021-05-25,28.0162,28.4275,27.3737,27.5364,387861.0
2021-05-26,27.6564,28.4189,27.6564,28.1705,386101.0
2021-05-27,28.4361,29.6098,28.0762,29.447,568662.0
2021-05-28,29.516,29.6194,28.7576,29.0334,515861.0
2021-05-29,29.516,29.6194,28.7576,29.0334,515861.0
2021-05-30,29.516,29.6194,28.7576,29.0334,515861.0
2021-05-31,29.516,29.6194,28.7576,29.0334,515861.0
2021-06-01,29.1454,29.8426,29.0592,29.4987,367271.0
2021-06-02,29.7831,29.9124,29.3695,29.8348,473075.0
2021-06-03,29.7056,29.7659,28.5077,29.0592,582288.0
2021-06-04,29.1626,29.1626,28.512,28.8093,397199.0
2021-06-05,29.1626,29.1626,28.512,28.8093,397199.0
2021-06-06,29.1626,29.1626,28.512,28.8093,397199.0
2021-06-07,28.8955,29.0722,28.5249,28.8266,228545.0
2021-06-08,28.7748,29.1368,28.4,28.9731,275401.0
2021-06-09,29.1109,29.1109,28.4388,28.4646,273652.0
2021-06-10,28.5508,28.7404,27.6201,27.7407,837484.0
2021-06-11,27.9734,28.1802,27.4132,27.7062,318062.0
2021-06-12,27.9734,28.1802,27.4132,27.7062,318062.0
2021-06-13,27.9734,28.1802,27.4132,27.7062,318062.0
2021-06-14,27.9131,28.4258,27.4477,27.7579,390269.0
2021-06-15,27.9303,28.0423,27.6287,27.8355,359046.0
2021-06-16,27.7407,27.9432,27.1461,27.8958,364925.0
2021-06-17,27.9217,28.1716,27.0341,27.577,368683.0
2021-06-18,27.0168,27.508,26.9479,27.4391,845821.0
2021-06-19,27.0168,27.508,26.9479,27.4391,845821.0
2021-06-20,27.0168,27.508,26.9479,27.4391,845821.0
2021-06-21,27.6373,28.344,27.2495,28.2578,364021.0
2021-06-22,28.344,28.5163,27.4305,28.4043,486726.0
2021-06-23,28.1544,29.3005,27.9906,28.8869,384451.0
2021-06-24,28.861,29.447,28.861,29.4039,276538.0
2021-06-25,29.5074,30.7569,29.4987,30.0158,883245.0
2021-06-26,29.5074,30.7569,29.4987,30.0158,883245.0
2021-06-27,29.5074,30.7569,29.4987,30.0158,883245.0
2021-06-28,30.102,30.1106,28.9912,29.2833,344691.0
2021-06-29,29.4815,29.74,28.3612,28.4301,256986.0
2021-06-30,28.2836,28.8696,28.1888,28.6283,351614.0
2021-07-01,28.7231,28.93,27.9475,28.0251,337758.0
2021-07-02,28.0079,28.0079,27.1633,27.7666,530393.0
2021-07-03,28.0079,28.0079,27.1633,27.7666,530393.0
2021-07-04,28.0079,28.0079,27.1633,27.7666,530393.0
2021-07-05,28.0079,28.0079,27.1633,27.7666,530393.0
2021-07-06,27.7666,27.9734,26.2326,27.1461,519534.0
2021-07-07,26.9479,27.215,25.9654,26.2584,793304.0
2021-07-08,25.8534,25.9999,24.9313,25.6724,627997.0
2021-07-09,26.0171,26.224,25.7241,26.0775,279896.0
2021-07-10,26.0171,26.224,25.7241,26.0775,279896.0
2021-07-11,26.0171,26.224,25.7241,26.0775,279896.0
2021-07-12,25.9568,26.0258,25.3191,25.9913,546143.0
2021-07-13,25.7845,26.155,24.9485,25.0002,522808.0
2021-07-14,25.0175,25.1374,24.2419,24.6469,379150.0
2021-07-15,24.3884,24.759,23.7765,24.1126,347791.0
2021-07-16,24.3022,24.3078,23.3025,23.3801,716820.0
2021-07-17,24.3022,24.3078,23.3025,23.3801,716820.0
2021-07-18,24.3022,24.3078,23.3025,23.3801,716820.0
2021-07-19,22.8717,23.2853,22.4235,22.9837,625170.0
2021-07-20,22.9234,24.0997,22.57,23.9403,868682.0
2021-07-21,24.0609,25.6121,24.0609,24.9399,430153.0
2021-07-22,24.9916,25.1812,24.0695,24.5263,470467.0
2021-07-23,24.7762,25.1209,24.1299,24.5866,358692.0
2021-07-24,24.7762,25.1209,24.1299,24.5866,358692.0
2021-07-25,24.7762,25.1209,24.1299,24.5866,358692.0
2021-07-26,24.6814,25.0927,24.5866,24.9055,288973.0
2021-07-27,24.6297,24.7245,24.3022,24.5607,300103.0
2021-07-28,24.9744,25.2588,24.0609,24.9572,306303.0
2021-07-29,25.0606,25.4311,24.578,24.9141,225033.0
2021-07-30,24.69,24.9399,24.2591,24.3798,356546.0
2021-07-31,24.69,24.9399,24.2591,24.3798,356546.0
2021-08-01,24.69,24.9399,24.2591,24.3798,356546.0
2021-08-02,24.5607,25.4354,24.3108,24.3884,420280.0
2021-08-03,24.3281,24.7934,23.5438,24.3625,555467.0
2021-08-04,24.2764,25.6423,23.8541,25.3622,614274.0
2021-08-05,25.457,26.2154,24.8279,26.1464,550504.0
2021-08-06,26.517,26.9565,26.2498,26.7152,340640.0
2021-08-07,26.517,26.9565,26.2498,26.7152,340640.0
2021-08-08,26.517,26.9565,26.2498,26.7152,340640.0
2021-08-09,26.3274,26.5515,25.3277,25.9224,646672.0
2021-08-10,25.8448,25.9741,25.2588,25.5346,379494.0
2021-08-11,25.6207,26.448,25.276,26.405,325612.0
2021-08-12,26.3705,26.5859,25.8232,26.336,271229.0
2021-08-13,26.4567,26.4567,25.9224,25.9827,160029.0
2021-08-14,26.4567,26.4567,25.9224,25.9827,160029.0
2021-08-15,26.4567,26.4567,25.9224,25.9827,160029.0
2021-08-16,25.9654,25.9654,25.1338,25.1898,480575.0
2021-08-17,24.8451,25.6035,24.7072,25.5863,284269.0
2021-08-18,25.6466,25.862,24.9916,25.0261,309471.0
2021-08-19,24.8107,24.871,23.7508,24.1902,571843.0
2021-08-20,23.9661,24.6986,23.9661,24.5866,329888.0
2021-08-21,23.9661,24.6986,23.9661,24.5866,329888.0
2021-08-22,23.9661,24.6986,23.9661,24.5866,329888.0
2021-08-23,24.9658,25.3708,24.7934,25.1812,268508.0
2021-08-24,25.2071,25.8534,25.2071,25.8103,193908.0
2021-08-25,25.8965,26.4739,25.4484,26.1119,261882.0
2021-08-26,25.9482,26.1863,25.5518,26.1206,402902.0
2021-08-27,26.0516,26.7238,25.75,25.8276,582865.0
2021-08-28,26.0516,26.7238,25.75,25.8276,582865.0
2021-08-29,26.0516,26.7238,25.75,25.8276,582865.0
2021-08-30,25.8103,26.2584,25.0175,25.9568,261781.0
2021-08-31,26.087,26.2778,25.805,26.0349,501798.0
2021-09-01,26.0956,26.2518,25.6272,25.6792,254514.0
2021-09-02,25.6792,26.0523,25.3495,25.5144,246331.0
2021-09-03,25.5231,25.5231,24.6208,24.855,299271.0
2021-09-04,25.5231,25.5231,24.6208,24.855,299271.0
2021-09-05,25.5231,25.5231,24.6208,24.855,299271.0
2021-09-06,25.5231,25.5231,24.6208,24.855,299271.0
2021-09-07,24.7249,25.0633,24.4733,24.5601,297169.0
2021-09-08,24.43,24.5688,23.8574,24.0049,252299.0
2021-09-09,23.8747,24.1523,23.5537,23.5711,314266.0
2021-09-10,23.6058,23.8227,23.1373,23.3455,286956.0
2021-09-11,23.6058,23.8227,23.1373,23.3455,286956.0
2021-09-12,23.6058,23.8227,23.1373,23.3455,286956.0
2021-09-13,23.441,24.3133,23.2631,23.9355,264651.0
2021-09-14,23.9528,23.9528,23.3976,23.7533,244828.0
2021-09-15,23.7706,24.4994,23.5711,24.3952,271021.0
2021-09-16,24.4647,25.1066,24.2044,24.9331,320562.0
2021-09-17,25.0633,25.6098,24.8073,25.4103,897602.0
2021-09-18,25.0633,25.6098,24.8073,25.4103,897602.0
2021-09-19,25.0633,25.6098,24.8073,25.4103,897602.0
2021-09-20,24.8637,25.3495,24.2738,24.6815,485657.0
2021-09-21,24.9765,25.3062,24.2825,24.777,416317.0
2021-09-22,24.9939,25.3842,24.9244,25.0633,383072.0
2021-09-23,25.124,25.5838,24.9852,25.5144,363119.0
2021-09-24,25.3929,28.1777,25.3409,28.0736,839559.0
2021-09-25,25.3929,28.1777,25.3409,28.0736,839559.0
2021-09-26,25.3929,28.1777,25.3409,28.0736,839559.0
2021-09-27,28.3079,29.1667,28.1604,28.4987,517462.0
2021-09-28,28.5161,28.6288,27.757,27.9522,420112.0
2021-09-29,28.1864,28.4553,27.8292,28.0216,220663.0
2021-09-30,28.0476,28.1517,27.1627,27.4837,286795.0
2021-10-01,27.6312,28.5855,27.2842,28.0996,445927.0
2021-10-02,27.6312,28.5855,27.2842,28.0996,445927.0
2021-10-03,27.6312,28.5855,27.2842,28.0996,445927.0
2021-10-04,28.0563,28.091,27.3189,27.5704,266755.0
2021-10-05,27.6052,27.6399,26.9111,27.0933,253506.0
2021-10-06,26.6248,26.9111,25.9612,26.8851,244855.0
2021-10-07,27.1107,27.7093,26.5728,26.6769,328258.0
2021-10-08,26.5901,26.6422,25.2888,25.3322,245334.0
2021-10-09,26.5901,26.6422,25.2888,25.3322,245334.0
2021-10-10,26.5901,26.6422,25.2888,25.3322,245334.0
2021-10-11,25.2454,25.9395,25.0459,25.2541,234440.0
2021-10-12,25.2628,25.3062,24.5991,24.7249,405005.0
2021-10-13,24.6902,24.8464,23.6058,23.9441,488380.0
2021-10-14,24.135,24.6815,23.7966,24.1957,475819.0
2021-10-15,24.482,24.4907,23.4063,23.5884,676544.0
2021-10-16,24.482,24.4907,23.4063,23.5884,676544.0
2021-10-17,24.482,24.4907,23.4063,23.5884,676544.0
2021-10-18,23.172,23.3802,22.5832,22.8944,683716.0
2021-10-19,23.0245,24.3258,22.6428,24.2217,881759.0
2021-10-20,24.2304,25.0286,23.9918,25.0199,542502.0
2021-10-21,24.9505,26.7061,24.4126,24.5948,434118.0
2021-10-22,24.4647,24.9331,24.2521,24.6989,363050.0
2021-10-23,24.4647,24.9331,24.2521,24.6989,363050.0
2021-10-24,24.4647,24.9331,24.2521,24.6989,363050.0
2021-10-25,24.7856,25.1153,23.9268,24.161,417943.0
2021-10-26,24.2217,24.4126,23.84,24.1523,387870.0
2021-10-27,23.9788,23.9788,22.9118,23.146,439387.0
2021-10-28,23.2848,23.9441,23.0102,23.1026,477311.0
2021-10-29,23.0245,23.4496,22.5561,22.6688,383788.0
2021-10-30,23.0245,23.4496,22.5561,22.6688,383788.0
2021-10-31,23.0245,23.4496,22.5561,22.6688,383788.0
2021-11-01,22.8424,24.3085,22.6949,23.0679,455649.0
2021-11-02,23.0766,24.5514,22.5994,24.2044,596350.0
2021-11-03,23.4757,25.4536,23.0072,23.6145,475578.0
2021-11-04,23.4583,23.8053,22.7122,23.2501,428948.0
2021-11-05,23.6145,24.2564,23.4843,23.7706,334637.0
2021-11-06,23.6145,24.2564,23.4843,23.7706,334637.0
2021-11-07,23.6145,24.2564,23.4843,23.7706,334637.0
2021-11-08,23.7359,24.0743,22.8857,22.9898,473404.0
2021-11-09,22.9465,23.3889,22.6255,22.9204,579847.0
2021-11-10,22.7816,23.7706,22.7816,22.9204,439466.0
2021-11-11,22.9638,23.2241,22.4953,22.9551,387503.0
2021-11-12,22.825,23.172,22.3479,22.7209,497333.0
2021-11-13,22.825,23.172,22.3479,22.7209,497333.0
2021-11-14,22.825,23.172,22.3479,22.7209,497333.0
2021-11-15,23.0072,23.3802,22.825,23.3108,359662.0
2021-11-16,23.12,23.12,22.4173,22.9291,522088.0
2021-11-17,22.799,23.3282,22.4173,22.6688,441946.0
2021-11-18,22.6949,22.8076,21.541,21.6885,627724.0
2021-11-19,21.4283,21.5367,20.3178,21.0899,1090515.0
2021-11-20,21.4283,21.5367,20.3178,21.0899,1090515.0
2021-11-21,21.4283,21.5367,20.3178,21.0899,1090515.0
2021-11-22,21.2114,21.6885,20.8904,21.1853,725974.0
2021-11-23,21.3328,21.7544,21.0379,21.3936,511541.0
2021-11-24,21.2808,21.6798,21.2504,21.3762,4964469.0
2021-11-25,21.2808,21.6798,21.2504,21.3762,4964469.0
2021-11-26,20.7429,20.847,20.3005,20.5954,1520991.0
2021-11-27,20.7429,20.847,20.3005,20.5954,1520991.0
2021-11-28,20.7429,20.847,20.3005,20.5954,1520991.0
2021-11-29,20.8123,21.3415,20.0315,20.2918,661631.0
2021-11-30,20.178,20.6243,19.6355,20.4143,1825906.0
2021-12-01,20.8518,21.4862,19.9243,19.9418,989798.0
2021-12-02,20.003,22.0768,19.9943,21.7968,1256781.0
2021-12-03,21.9368,22.8525,21.8231,22.0068,1056042.0
2021-12-04,21.9368,22.8525,21.8231,22.0068,1056042.0
2021-12-05,21.9368,22.8525,21.8231,22.0068,1056042.0
2021-12-06,22.1381,22.6544,21.9981,22.1031,560900.0
2021-12-07,22.2868,22.9344,21.8756,21.9281,558541.0
2021-12-08,21.9018,22.6106,21.7531,22.2693,534046.0
2021-12-09,22.0156,22.6193,21.9456,22.1731,575300.0
2021-12-10,22.3043,22.6894,21.9891,22.2518,662699.0
2021-12-11,22.3043,22.6894,21.9891,22.2518,662699.0
2021-12-12,22.3043,22.6894,21.9891,22.2518,662699.0
2021-12-13,22.0593,22.8294,21.8318,22.6806,720823.0
2021-12-14,22.7506,23.4156,22.5406,22.6368,762805.0
2021-12-15,22.7069,22.7506,21.8668,22.5231,943894.0
2021-12-16,22.7156,23.3981,22.3306,23.1181,669929.0
2021-12-17,23.2669,23.7919,23.0437,23.1794,751889.0
2021-12-18,23.2669,23.7919,23.0437,23.1794,751889.0
2021-12-19,23.2669,23.7919,23.0437,23.1794,751889.0
2021-12-20,22.0987,23.1619,22.0987,23.1006,810851.0
2021-12-21,23.1181,24.0106,23.1181,23.6344,517980.0
2021-12-22,23.5906,24.0019,23.3937,23.4244,524198.0
2021-12-23,23.3894,23.8006,23.2144,23.2669,828088.0
2021-12-24,23.3894,23.8006,23.2144,23.2669,828088.0
2021-12-25,23.3894,23.8006,23.2144,23.2669,828088.0
2021-12-26,23.3894,23.8006,23.2144,23.2669,828088.0
2021-12-27,23.1969,23.1969,21.6306,22.2693,4260354.0
2021-12-28,22.0856,22.9781,22.0593,22.7244,2402551.0
2021-12-29,22.6368,22.8644,21.7356,22.0943,2244775.0
2021-12-30,22.2518,23.8094,22.2518,23.1531,1343754.0
2021-12-31,23.1006,23.4944,22.9212,23.1269,816224.0
2022-01-01,23.1006,23.4944,22.9212,23.1269,816224.0
2022-01-02,23.1006,23.4944,22.9212,23.1269,816224.0
2022-01-03,23.6038,23.9844,23.1006,23.5556,642169.0
2022-01-04,23.6694,24.1856,23.4244,23.4506,620853.0
2022-01-05,23.4244,23.9756,22.6018,22.7331,598631.0
2022-01-06,22.9431,23.8838,22.7506,23.4681,569198.0
2022-01-07,23.4419,25.2532,23.4419,25.2444,1496047.0
2022-01-08,23.4419,25.2532,23.4419,25.2444,1496047.0
2022-01-09,23.4419,25.2532,23.4419,25.2444,1496047.0
2022-01-10,25.2794,26.2419,25.2269,25.5507,1684964.0
2022-01-11,24.6363,25.9007,24.6363,25.1832,612095.0
2022-01-12,25.3757,25.6469,24.8857,25.5594,696685.0
2022-01-13,25.8308,26.732,25.6819,26.3469,1248699.0
2022-01-14,26.2594,26.7232,25.6994,26.4695,645325.0
2022-01-15,26.2594,26.7232,25.6994,26.4695,645325.0
2022-01-16,26.2594,26.7232,25.6994,26.4695,645325.0
2022-01-17,26.2594,26.7232,25.6994,26.4695,645325.0
2022-01-18,26.6532,26.9682,25.8832,26.0057,1016331.0
2022-01-19,26.1632,26.522,24.9294,25.6382,651215.0
2022-01-20,25.6644,25.9532,24.12,24.1594,638307.0
2022-01-21,23.8969,24.1769,23.3194,23.5469,873324.0
2022-01-22,23.8969,24.1769,23.3194,23.5469,873324.0
2022-01-23,23.8969,24.1769,23.3194,23.5469,873324.0
2022-01-24,23.1794,24.0981,22.7681,24.0456,1153672.0
2022-01-25,23.7569,24.2556,23.0569,23.9931,625721.0
2022-01-26,24.1594,24.2556,23.28,23.4769,891256.0
2022-01-27,23.6081,25.0432,22.9694,23.0131,483890.0
2022-01-28,22.4968,23.8619,22.4968,23.8356,669887.0
2022-01-29,22.4968,23.8619,22.4968,23.8356,669887.0
2022-01-30,22.4968,23.8619,22.4968,23.8356,669887.0
2022-01-31,23.4856,24.1288,23.2144,24.0456,1102480.0
2022-02-01,23.8881,24.7325,23.8073,24.0894,556052.0
2022-02-02,24.0194,24.2994,23.2844,24.1594,624220.0
2022-02-03,24.1156,24.5356,23.5819,23.6694,648517.0
2022-02-04,23.5031,24.0981,22.7244,23.2056,619756.0
2022-02-05,23.5031,24.0981,22.7244,23.2056,619756.0
2022-02-06,23.5031,24.0981,22.7244,23.2056,619756.0
2022-02-07,23.2056,23.63,22.8556,23.2581,461222.0
2022-02-08,23.4069,24.1944,23.3281,24.0281,499338.0
2022-02-09,24.1944,25.3188,24.1594,25.3144,672078.0
2022-02-10,25.0869,25.9269,25.0869,25.3757,1471921.0
2022-02-11,25.3319,26.2507,25.3319,25.6032,589537.0
2022-02-12,25.3319,26.2507,25.3319,25.6032,589537.0
2022-02-13,25.3319,26.2507,25.3319,25.6032,589537.0
2022-02-14,25.6994,25.9357,24.8507,24.9732,611656.0
2022-02-15,25.2532,25.8044,24.8157,25.7344,503797.0
2022-02-16,25.5419,25.5901,24.7107,24.7107,459914.0
2022-02-17,24.3431,24.8813,24.2994,24.5006,471032.0
2022-02-18,24.3431,24.6232,23.7044,24.2644,639046.0
2022-02-19,24.3431,24.6232,23.7044,24.2644,639046.0
2022-02-20,24.3431,24.6232,23.7044,24.2644,639046.0
2022-02-21,24.3431,24.6232,23.7044,24.2644,639046.0
2022-02-22,23.6256,24.4569,23.4506,23.5206,592550.0
2022-02-23,23.5381,23.7656,21.9543,22.5581,1305025.0
2022-02-24,22.2868,23.1181,22.0987,23.0394,1714749.0
2022-02-25,23.0481,24.0369,22.7944,23.9669,1737451.0
2022-02-26,23.0481,24.0369,22.7944,23.9669,1737451.0
2022-02-27,23.0481,24.0369,22.7944,23.9669,1737451.0
2022-02-28,23.6169,26.2507,23.6169,26.2507,1651823.0
2022-03-01,26.0844,27.1607,25.9969,26.2244,1622020.0
2022-03-02,26.2244,26.7057,25.9794,26.1369,1533457.0
2022-03-03,26.2682,26.5307,25.4107,25.6732,886397.0
2022-03-04,25.4967,25.6907,24.7862,24.976,595163.0
2022-03-05,25.4967,25.6907,24.7862,24.976,595163.0
2022-03-06,25.4967,25.6907,24.7862,24.976,595163.0
2022-03-07,24.8524,25.2496,23.9964,24.0052,675889.0
2022-03-08,24.1464,25.3377,24.0493,24.3847,1980856.0
2022-03-09,24.8612,26.0086,24.623,24.7289,1076062.0
2022-03-10,24.3317,24.5082,22.9461,22.9814,1413928.0
2022-03-11,23.1403,23.2462,22.0548,22.1607,1172820.0
2022-03-12,23.1403,23.2462,22.0548,22.1607,1172820.0
2022-03-13,23.1403,23.2462,22.0548,22.1607,1172820.0
2022-03-14,22.4078,22.4078,21.4017,21.9312,976710.0
2022-03-15,22.1077,23.0962,22.0768,22.8049,567285.0
2022-03-16,22.7167,24.2788,22.7167,24.2699,774257.0
2022-03-17,24.1552,24.4376,23.7934,24.1993,724924.0
2022-03-18,24.0846,24.5347,23.6875,24.3582,795059.0
2022-03-19,24.0846,24.5347,23.6875,24.3582,795059.0
2022-03-20,24.0846,24.5347,23.6875,24.3582,795059.0
2022-03-21,24.2699,24.4379,23.8287,24.3847,506143.0
2022-03-22,24.7024,24.9672,24.3847,24.6053,525299.0
2022-03-23,24.4553,24.8701,24.067,24.0846,643297.0
2022-03-24,24.0934,24.57,23.4071,24.5612,363190.0
2022-03-25,24.5347,25.1613,24.4376,24.7112,415726.0
2022-03-26,24.5347,25.1613,24.4376,24.7112,415726.0
2022-03-27,24.5347,25.1613,24.4376,24.7112,415726.0
2022-03-28,24.7995,24.8348,23.8631,24.2523,421353.0
2022-03-29,24.5259,24.7995,24.3758,24.5965,410416.0
2022-03-30,24.5259,24.5965,23.9964,24.0934,319995.0
2022-03-31,24.0493,24.8524,23.8551,24.7289,531480.0
2022-04-01,24.7642,24.8789,23.9257,24.1287,1047250.0
2022-04-02,24.7642,24.8789,23.9257,24.1287,1047250.0
2022-04-03,24.7642,24.8789,23.9257,24.1287,1047250.0
2022-04-04,24.0934,24.7553,24.067,24.7377,411595.0
2022-04-05,24.7024,25.0642,24.0228,24.0581,390794.0
2022-04-06,23.6963,23.9522,23.0697,23.3168,420674.0
2022-04-07,23.1756,23.3168,21.9047,22.0283,791460.0
2022-04-08,21.8871,22.0989,21.3575,21.4546,981654.0
2022-04-09,21.8871,22.0989,21.3575,21.4546,981654.0
2022-04-10,21.8871,22.0989,21.3575,21.4546,981654.0
2022-04-11,21.3046,22.0989,21.1281,21.6135,722376.0
2022-04-12,21.79,22.2576,21.3311,21.3664,804030.0
2022-04-13,21.3664,21.6656,20.9383,21.084,571237.0
2022-04-14,21.0751,21.0795,20.122,20.1838,747412.0
2022-04-15,21.0751,21.0795,20.122,20.1838,747412.0
2022-04-16,21.0751,21.0795,20.122,20.1838,747412.0
2022-04-17,21.0751,21.0795,20.122,20.1838,747412.0
2022-04-18,20.3161,21.3884,20.2014,20.8545,986584.0
2022-04-19,20.8368,21.64,20.7848,21.4546,704182.0
2022-04-20,21.3752,21.4546,20.6392,20.9957,563269.0
2022-04-21,21.181,21.3752,20.3117,20.4662,515412.0
2022-04-22,20.4574,20.6868,19.9896,20.5897,792467.0
2022-04-23,20.4574,20.6868,19.9896,20.5897,792467.0
2022-04-24,20.4574,20.6868,19.9896,20.5897,792467.0
2022-04-25,20.2985,20.6956,19.9808,20.3868,886903.0
2022-04-26,20.4397,20.5633,20.0779,20.3956,806705.0
2022-04-27,20.2985,20.8457,20.0337,20.0426,768404.0
2022-04-28,20.2191,20.4221,19.7072,20.2367,507797.0
2022-04-29,20.0955,20.4397,19.5747,19.6278,646700.0
2022-04-30,20.0955,20.4397,19.5747,19.6278,646700.0
2022-05-01,20.0955,20.4397,19.5747,19.6278,646700.0
2022-05-02,19.6719,20.9957,19.4777,20.9428,884664.0
2022-05-03,20.7133,21.1193,20.1308,20.6162,735457.0
2022-05-04,20.0867,21.6929,20.0867,21.3134,889835.0
2022-05-05,22.4431,22.8077,20.5897,20.8986,1373248.0
2022-05-06,20.9428,21.3487,20.6648,21.1634,1277562.0
2022-05-07,20.9428,21.3487,20.6648,21.1634,1277562.0
2022-05-08,20.9428,21.3487,20.6648,21.1634,1277562.0
2022-05-09,20.881,21.1502,19.9102,20.0602,1081860.0
2022-05-10,20.2897,20.5677,19.2483,20.0073,1081332.0
2022-05-11,20.1926,20.7751,19.6895,19.9455,941299.0
2022-05-12,20.1926,21.2163,19.8661,21.2075,881388.0
2022-05-13,21.4635,22.0106,21.2075,21.9312,985236.0
2022-05-14,21.4635,22.0106,21.2075,21.9312,985236.0
2022-05-15,21.4635,22.0106,21.2075,21.9312,985236.0
2022-05-16,21.9047,22.143,21.5782,21.7194,743610.0
2022-05-17,21.9753,22.7431,21.8385,22.5666,1240440.0
2022-05-18,22.496,22.6284,22.0901,22.3901,860342.0
2022-05-19,22.1871,23.0344,21.8959,22.7608,954586.0
2022-05-20,22.9373,23.2109,21.737,22.2401,767950.0
2022-05-21,22.9373,23.2109,21.737,22.2401,767950.0
2022-05-22,22.9373,23.2109,21.737,22.2401,767950.0
2022-05-23,22.4343,22.5402,21.8385,22.0812,632284.0
2022-05-24,21.7282,21.737,19.2571,19.2924,1108876.0
2022-05-25,19.3012,20.6692,19.2571,20.5368,997472.0
2022-05-26,20.6339,21.1369,20.6339,21.0928,824224.0
2022-05-27,21.1722,21.4899,21.1281,21.4723,511483.0
2022-05-28,21.1722,21.4899,21.1281,21.4723,511483.0
2022-05-29,21.1722,21.4899,21.1281,21.4723,511483.0
2022-05-30,21.1722,21.4899,21.1281,21.4723,511483.0
2022-05-31,21.5793,21.7665,21.25,21.606,625103.0
2022-06-01,21.6239,21.9181,20.9907,21.3207,625209.0
2022-06-02,21.2404,21.6239,21.1156,21.5793,476803.0
2022-06-03,21.2761,21.2761,20.6073,20.6876,547530.0
2022-06-04,21.2761,21.2761,20.6073,20.6876,547530.0
2022-06-05,21.2761,21.2761,20.6073,20.6876,547530.0
2022-06-06,20.8302,21.071,20.4201,20.8035,623682.0
2022-06-07,20.5806,21.0166,20.3576,21.0086,483610.0
2022-06-08,20.75,20.9105,20.1436,20.3755,584019.0
2022-06-09,20.3933,20.5003,20.0277,20.0634,481543.0
2022-06-10,19.8048,19.8672,19.2965,19.35,627048.0
2022-06-11,19.8048,19.8672,19.2965,19.35,627048.0
2022-06-12,19.8048,19.8672,19.2965,19.35,627048.0
2022-06-13,18.7347,18.8507,17.3972,17.5131,822342.0
2022-06-14,17.5844,18.3067,17.2322,18.2354,723696.0
2022-06-15,18.5564,19.1583,18.3781,18.6812,914608.0
2022-06-16,18.1373,18.2978,17.0851,17.2634,958129.0
2022-06-17,17.308,17.6246,16.8443,17.1475,1106564.0
2022-06-18,17.308,17.6246,16.8443,17.1475,1106564.0
2022-06-19,17.308,17.6246,16.8443,17.1475,1106564.0
2022-06-20,17.308,17.6246,16.8443,17.1475,1106564.0
2022-06-21,17.4507,18.1016,17.1475,17.5131,834205.0
2022-06-22,17.2723,17.7182,17.0494,17.4239,801322.0
2022-06-23,17.4507,17.7717,17.094,17.7449,658427.0
2022-06-24,17.7806,18.7169,17.7806,18.7169,2224925.0
2022-06-25,17.7806,18.7169,17.7806,18.7169,2224925.0
2022-06-26,17.7806,18.7169,17.7806,18.7169,2224925.0
2022-06-27,18.9131,19.1984,18.7169,18.9398,510587.0
2022-06-28,19.1003,19.5729,18.7347,18.7793,838162.0
2022-06-29,18.7972,18.8685,17.7806,17.8787,608625.0
2022-06-30,17.7271,18.3513,17.5309,18.1908,617004.0
2022-07-01,17.9768,18.4449,17.9233,18.4316,458332.0
2022-07-02,17.9768,18.4449,17.9233,18.4316,458332.0
2022-07-03,17.9768,18.4449,17.9233,18.4316,458332.0
2022-07-04,17.9768,18.4449,17.9233,18.4316,458332.0
2022-07-05,18.1551,18.5921,17.7004,18.5742,681309.0
2022-07-06,18.5831,18.8685,17.8698,18.0392,594149.0
2022-07-07,18.1462,18.6366,18.057,18.5029,1268469.0
2022-07-08,18.4583,18.8685,18.3246,18.7615,851646.0
2022-07-09,18.4583,18.8685,18.3246,18.7615,851646.0
2022-07-10,18.4583,18.8685,18.3246,18.7615,851646.0
2022-07-11,18.6277,18.7972,18.4672,18.5386,984815.0
2022-07-12,18.5386,19.5551,18.5386,19.3322,570954.0
2022-07-13,19.1806,19.1806,18.6099,18.6723,698039.0
2022-07-14,18.4672,18.6456,18.1418,18.4137,543028.0
2022-07-15,18.8239,19.0914,18.6634,18.8328,1185349.0
2022-07-16,18.8239,19.0914,18.6634,18.8328,1185349.0
2022-07-17,18.8239,19.0914,18.6634,18.8328,1185349.0
2022-07-18,19.1182,19.3946,18.9666,19.1182,844903.0
2022-07-19,19.4481,19.9608,19.4481,19.7156,1838931.0
2022-07-20,19.8761,20.2952,19.7691,20.1347,1754809.0
2022-07-21,20.1347,20.4825,19.9483,20.4736,569872.0
2022-07-22,20.429,20.5627,20.0099,20.206,365856.0
2022-07-23,20.429,20.5627,20.0099,20.206,365856.0
2022-07-24,20.429,20.5627,20.0099,20.206,365856.0
2022-07-25,20.3576,20.4825,20.0812,20.1258,506364.0
2022-07-26,19.9831,20.0678,19.6264,19.9118,473279.0
2022-07-27,20.1347,20.1525,19.8404,20.001,334508.0
2022-07-28,19.9385,20.4914,19.6086,20.4557,511637.0
