,PLAY US Equity,PLAY US Equity,PLAY US Equity,PLAY US Equity,PLAY US Equity
2021-07-11,36.61,38.69,36.36,38.51,1064658.0
2021-07-12,38.17,39.53,38.02,39.21,794572.0
2021-07-13,38.97,39.11,38.09,38.37,696564.0
2021-07-14,38.58,39.31,37.02,37.09,559306.0
2021-07-15,36.81,37.19,34.94,36.19,1041865.0
2021-07-16,36.72,37.34,35.225,35.29,1164283.0
2021-07-17,36.72,37.34,35.225,35.29,1164283.0
2021-07-18,36.72,37.34,35.225,35.29,1164283.0
2021-07-19,33.7,34.0,32.245,32.86,1797068.0
2021-07-20,33.24,35.03,32.63,34.6,1213820.0
2021-07-21,34.87,36.48,34.87,36.3,998237.0
2021-07-22,35.9,36.13,34.4576,34.57,1041880.0
2021-07-23,34.94,35.25,33.47,33.88,691218.0
2021-07-24,34.94,35.25,33.47,33.88,691218.0
2021-07-25,34.94,35.25,33.47,33.88,691218.0
2021-07-26,34.92,36.78,34.2,36.75,1280070.0
2021-07-27,37.27,37.27,35.26,36.32,934888.0
2021-07-28,37.48,37.48,34.61,34.76,928960.0
2021-07-29,35.69,35.69,34.53,34.66,690717.0
2021-07-30,34.77,35.09,33.15,33.28,737518.0
2021-07-31,34.77,35.09,33.15,33.28,737518.0
2021-08-01,34.77,35.09,33.15,33.28,737518.0
2021-08-02,33.99,34.92,32.9,33.0,651671.0
2021-08-03,33.4,33.4,31.45,32.84,1216316.0
2021-08-04,32.83,33.03,32.1009,32.37,647760.0
2021-08-05,32.93,34.17,32.52,33.75,967912.0
2021-08-06,34.34,34.92,33.75,34.76,773040.0
2021-08-07,34.34,34.92,33.75,34.76,773040.0
2021-08-08,34.34,34.92,33.75,34.76,773040.0
2021-08-09,34.37,34.37,32.85,33.45,1097068.0
2021-08-10,33.99,35.43,33.47,35.22,911349.0
2021-08-11,35.47,37.37,34.3577,36.99,1121679.0
2021-08-12,36.71,37.1,35.83,36.89,678235.0
2021-08-13,36.69,36.69,35.59,35.67,700330.0
2021-08-14,36.69,36.69,35.59,35.67,700330.0
2021-08-15,36.69,36.69,35.59,35.67,700330.0
2021-08-16,34.97,35.689,34.0137,35.41,577328.0
2021-08-17,34.61,34.87,32.9,33.47,1033049.0
2021-08-18,33.51,34.53,32.31,33.64,697614.0
2021-08-19,32.86,32.9748,30.92,31.48,1249048.0
2021-08-20,31.32,32.295,31.32,31.96,648645.0
2021-08-21,31.32,32.295,31.32,31.96,648645.0
2021-08-22,31.32,32.295,31.32,31.96,648645.0
2021-08-23,32.19,33.855,32.19,33.8,1732972.0
2021-08-24,34.06,35.77,34.06,35.38,2439200.0
2021-08-25,36.05,38.28,35.6,37.15,1550248.0
2021-08-26,36.59,37.7,36.09,36.58,718246.0
2021-08-27,38.42,38.9,37.92,38.28,1318032.0
2021-08-28,38.42,38.9,37.92,38.28,1318032.0
2021-08-29,38.42,38.9,37.92,38.28,1318032.0
2021-08-30,37.16,37.35,35.9913,36.5,1518133.0
2021-08-31,36.28,37.86,36.0,37.42,943376.0
2021-09-01,37.57,37.84,36.75,37.53,778757.0
2021-09-02,37.59,37.68,36.6,37.1,790786.0
2021-09-03,37.0,37.14,36.0,36.42,892659.0
2021-09-04,37.0,37.14,36.0,36.42,892659.0
2021-09-05,37.0,37.14,36.0,36.42,892659.0
2021-09-06,37.0,37.14,36.0,36.42,892659.0
2021-09-07,36.13,36.13,35.1,35.3,1458302.0
2021-09-08,35.56,35.86,34.56,34.77,1269285.0
2021-09-09,34.55,36.12,33.8001,35.44,2908017.0
2021-09-10,39.725,41.09,35.65,35.85,7548396.0
2021-09-11,39.725,41.09,35.65,35.85,7548396.0
2021-09-12,39.725,41.09,35.65,35.85,7548396.0
2021-09-13,36.29,36.61,33.7,36.26,2344479.0
2021-09-14,36.28,36.28,34.356,34.76,2004292.0
2021-09-15,34.53,35.95,33.65,35.83,1322170.0
2021-09-16,35.45,36.72,35.3,36.48,1319224.0
2021-09-17,36.47,37.205,35.85,36.42,3568924.0
2021-09-18,36.47,37.205,35.85,36.42,3568924.0
2021-09-19,36.47,37.205,35.85,36.42,3568924.0
2021-09-20,35.44,36.81,34.84,36.5,1174820.0
2021-09-21,36.48,36.92,35.72,35.91,897632.0
2021-09-22,36.11,38.68,36.08,38.4,1642550.0
2021-09-23,38.7,40.5,38.55,39.85,1680143.0
2021-09-24,40.73,42.2733,40.55,41.58,1984657.0
2021-09-25,40.73,42.2733,40.55,41.58,1984657.0
2021-09-26,40.73,42.2733,40.55,41.58,1984657.0
2021-09-27,41.81,42.98,41.06,41.09,1164153.0
2021-09-28,40.77,41.13,39.88,40.3,1106988.0
2021-09-29,40.64,40.9,39.02,39.13,704699.0
2021-09-30,38.9,38.976,38.07,38.33,819003.0
2021-10-01,39.49,42.01,39.4,41.61,1557453.0
2021-10-02,39.49,42.01,39.4,41.61,1557453.0
2021-10-03,39.49,42.01,39.4,41.61,1557453.0
2021-10-04,41.45,41.84,40.16,40.42,831432.0
2021-10-05,40.6,40.92,39.78,40.66,743231.0
2021-10-06,40.3,41.695,40.04,41.14,906867.0
2021-10-07,40.96,41.6,39.99,40.51,887524.0
2021-10-08,40.18,40.345,38.02,38.14,1563922.0
2021-10-09,40.18,40.345,38.02,38.14,1563922.0
2021-10-10,40.18,40.345,38.02,38.14,1563922.0
2021-10-11,37.69,38.54,37.36,38.09,1230045.0
2021-10-12,38.31,39.575,38.185,39.01,758745.0
2021-10-13,38.66,38.75,37.62,38.14,768875.0
2021-10-14,38.24,38.705,37.95,38.23,950277.0
2021-10-15,38.99,39.29,36.96,37.03,1081074.0
2021-10-16,38.99,39.29,36.96,37.03,1081074.0
2021-10-17,38.99,39.29,36.96,37.03,1081074.0
2021-10-18,36.86,37.29,36.3,36.75,894726.0
2021-10-19,36.98,37.23,36.28,36.32,717163.0
2021-10-20,35.255,37.05,35.05,35.78,1178787.0
2021-10-21,35.6,37.7,35.42,36.9,1494438.0
2021-10-22,36.68,38.3,36.43,38.27,1280366.0
2021-10-23,36.68,38.3,36.43,38.27,1280366.0
2021-10-24,36.68,38.3,36.43,38.27,1280366.0
2021-10-25,38.29,39.47,38.06,39.47,961666.0
2021-10-26,39.36,39.6,38.11,38.85,1175977.0
2021-10-27,38.88,38.97,38.0001,38.04,611611.0
2021-10-28,38.03,38.52,37.1,37.21,936541.0
2021-10-29,37.2,38.3,36.52,37.13,967729.0
2021-10-30,37.2,38.3,36.52,37.13,967729.0
2021-10-31,37.2,38.3,36.52,37.13,967729.0
2021-11-01,37.57,38.8,37.0,38.16,1128621.0
2021-11-02,38.16,38.16,36.68,36.96,1078227.0
2021-11-03,36.64,39.0386,36.59,38.64,1206913.0
2021-11-04,39.1,39.38,37.61,37.78,1036376.0
2021-11-05,39.23,40.87,39.23,40.4,1560807.0
2021-11-06,39.23,40.87,39.23,40.4,1560807.0
2021-11-07,39.23,40.87,39.23,40.4,1560807.0
2021-11-08,40.26,40.6496,38.64,38.89,1159115.0
2021-11-09,38.72,39.41,38.398,39.36,659351.0
2021-11-10,38.92,39.44,37.97,38.23,654113.0
2021-11-11,38.23,38.83,37.78,38.39,784880.0
2021-11-12,38.3,38.6,37.69,38.02,569809.0
2021-11-13,38.3,38.6,37.69,38.02,569809.0
2021-11-14,38.3,38.6,37.69,38.02,569809.0
2021-11-15,38.6,38.9,37.895,38.01,641744.0
2021-11-16,37.92,38.46,37.6,38.35,664419.0
2021-11-17,38.0,39.465,37.86,39.04,769462.0
2021-11-18,39.11,39.46,37.45,38.12,928456.0
2021-11-19,37.35,37.55,36.325,36.42,1015972.0
2021-11-20,37.35,37.55,36.325,36.42,1015972.0
2021-11-21,37.35,37.55,36.325,36.42,1015972.0
2021-11-22,36.21,37.3,35.74,36.1,1144161.0
2021-11-23,36.49,36.7,35.16,36.14,839216.0
2021-11-24,35.81,36.79,35.443,36.41,748017.0
2021-11-25,35.81,36.79,35.443,36.41,748017.0
2021-11-26,34.08,34.37,32.42,34.11,1227500.0
2021-11-27,34.08,34.37,32.42,34.11,1227500.0
2021-11-28,34.08,34.37,32.42,34.11,1227500.0
2021-11-29,34.9,34.96,32.4,33.17,1668057.0
2021-11-30,32.47,32.82,31.28,32.48,1861055.0
2021-12-01,33.63,34.25,30.1,30.14,2115997.0
2021-12-02,30.27,32.5,30.1,32.08,2258722.0
2021-12-03,31.96,32.15,29.83,30.16,2024899.0
2021-12-04,31.96,32.15,29.83,30.16,2024899.0
2021-12-05,31.96,32.15,29.83,30.16,2024899.0
2021-12-06,30.25,33.25,29.94,32.66,1830174.0
2021-12-07,33.7,34.44,32.99,33.1,2428482.0
2021-12-08,34.45,36.45,33.87,35.96,3666063.0
2021-12-09,35.74,35.93,34.15,34.24,1377198.0
2021-12-10,35.52,36.11,33.84,34.37,1356211.0
2021-12-11,35.52,36.11,33.84,34.37,1356211.0
2021-12-12,35.52,36.11,33.84,34.37,1356211.0
2021-12-13,33.84,36.44,33.69,35.69,2858972.0
2021-12-14,34.91,38.15,34.87,38.02,3007863.0
2021-12-15,37.68,37.83,34.9697,36.1,1620523.0
2021-12-16,36.39,36.74,32.85,33.11,2029377.0
2021-12-17,32.72,34.28,31.64,33.76,2512098.0
2021-12-18,32.72,34.28,31.64,33.76,2512098.0
2021-12-19,32.72,34.28,31.64,33.76,2512098.0
2021-12-20,32.45,33.51,31.59,33.37,1831727.0
2021-12-21,34.11,37.5299,33.9,37.28,1818074.0
2021-12-22,37.28,39.035,36.89,38.57,1317067.0
2021-12-23,39.0,39.62,38.35,39.47,1002576.0
2021-12-24,39.0,39.62,38.35,39.47,1002576.0
2021-12-25,39.0,39.62,38.35,39.47,1002576.0
2021-12-26,39.0,39.62,38.35,39.47,1002576.0
2021-12-27,39.25,40.05,38.5,39.55,797669.0
2021-12-28,39.26,39.9,38.8,38.87,618289.0
2021-12-29,38.65,39.54,38.4322,38.75,818070.0
2021-12-30,38.51,39.42,38.49,38.49,627626.0
2021-12-31,38.49,38.83,38.08,38.4,569068.0
2022-01-01,38.49,38.83,38.08,38.4,569068.0
2022-01-02,38.49,38.83,38.08,38.4,569068.0
2022-01-03,38.998,40.69,38.54,39.2,1526482.0
2022-01-04,39.4,40.28,39.27,39.91,974411.0
2022-01-05,39.9,40.64,38.13,38.32,952601.0
2022-01-06,38.25,39.42,38.18,38.32,1109893.0
2022-01-07,37.9,39.1,37.88,38.43,771943.0
2022-01-08,37.9,39.1,37.88,38.43,771943.0
2022-01-09,37.9,39.1,37.88,38.43,771943.0
2022-01-10,38.06,38.77,36.15,38.71,1239621.0
2022-01-11,38.46,39.42,37.45,38.68,869042.0
2022-01-12,39.01,39.39,38.16,38.66,714651.0
2022-01-13,38.83,39.89,37.99,38.05,1477125.0
2022-01-14,38.35,39.25,37.11,38.06,1457961.0
2022-01-15,38.35,39.25,37.11,38.06,1457961.0
2022-01-16,38.35,39.25,37.11,38.06,1457961.0
2022-01-17,38.35,39.25,37.11,38.06,1457961.0
2022-01-18,37.43,37.755,35.16,35.31,1417099.0
2022-01-19,35.48,36.68,34.92,35.57,1335985.0
2022-01-20,35.88,36.68,34.58,34.66,939576.0
2022-01-21,34.16,35.28,33.71,33.97,1520266.0
2022-01-22,34.16,35.28,33.71,33.97,1520266.0
2022-01-23,34.16,35.28,33.71,33.97,1520266.0
2022-01-24,32.87,35.655,32.57,35.4,1602952.0
2022-01-25,34.74,36.115,34.19,35.74,1121238.0
2022-01-26,36.55,36.73,34.45,34.71,1018004.0
2022-01-27,34.77,35.48,33.79,34.12,952507.0
2022-01-28,34.27,35.33,33.0201,35.31,884308.0
2022-01-29,34.27,35.33,33.0201,35.31,884308.0
2022-01-30,34.27,35.33,33.0201,35.31,884308.0
2022-01-31,34.97,36.0,34.52,35.79,735361.0
2022-02-01,35.93,37.4,35.69,36.49,824398.0
2022-02-02,36.49,37.47,35.65,35.8,834331.0
2022-02-03,35.41,36.15,34.82,35.88,1249906.0
2022-02-04,35.93,36.88,35.3,36.52,866736.0
2022-02-05,35.93,36.88,35.3,36.52,866736.0
2022-02-06,35.93,36.88,35.3,36.52,866736.0
2022-02-07,36.78,38.12,36.5,37.85,1584979.0
2022-02-08,38.0,39.4,37.75,39.13,1602198.0
2022-02-09,39.3,39.95,38.87,39.46,972408.0
2022-02-10,39.0,42.84,39.0,39.87,1938715.0
2022-02-11,39.3476,41.55,39.3476,39.82,1148622.0
2022-02-12,39.3476,41.55,39.3476,39.82,1148622.0
2022-02-13,39.3476,41.55,39.3476,39.82,1148622.0
2022-02-14,39.4,40.56,39.4,40.07,814742.0
2022-02-15,40.4,42.91,40.11,42.66,1254053.0
2022-02-16,41.65,43.98,41.62,43.9,985980.0
2022-02-17,43.46,44.5,42.19,42.39,1003163.0
2022-02-18,42.13,43.47,42.03,42.43,1140411.0
2022-02-19,42.13,43.47,42.03,42.43,1140411.0
2022-02-20,42.13,43.47,42.03,42.43,1140411.0
2022-02-21,42.13,43.47,42.03,42.43,1140411.0
2022-02-22,41.51,42.78,41.16,41.47,594715.0
2022-02-23,41.85,42.45,40.5,40.85,668611.0
2022-02-24,38.98,41.86,38.8,41.74,807190.0
2022-02-25,41.75,43.25,41.25,43.16,659053.0
2022-02-26,41.75,43.25,41.25,43.16,659053.0
2022-02-27,41.75,43.25,41.25,43.16,659053.0
2022-02-28,42.75,43.48,42.04,43.34,725262.0
2022-03-01,43.35,44.33,42.99,44.11,1714259.0
2022-03-02,44.71,47.19,44.1354,46.5,2875188.0
2022-03-03,46.47,46.6,43.07,43.58,1223456.0
2022-03-04,43.33,43.4,40.16,40.93,1210786.0
2022-03-05,43.33,43.4,40.16,40.93,1210786.0
2022-03-06,43.33,43.4,40.16,40.93,1210786.0
2022-03-07,40.8,40.99,34.675,34.86,2280221.0
2022-03-08,34.89,37.36,33.63,36.15,1386997.0
2022-03-09,37.4,39.21,37.24,38.49,818756.0
2022-03-10,37.76,39.33,37.545,39.16,719404.0
2022-03-11,39.64,39.89,38.74,39.34,635890.0
2022-03-12,39.64,39.89,38.74,39.34,635890.0
2022-03-13,39.64,39.89,38.74,39.34,635890.0
2022-03-14,39.62,40.12,38.35,38.74,618184.0
2022-03-15,39.32,40.48,38.94,39.82,571666.0
2022-03-16,40.48,42.96,40.36,42.77,1009821.0
2022-03-17,42.36,43.46,41.81,43.36,475811.0
2022-03-18,42.82,44.0,42.6571,42.84,1226881.0
2022-03-19,42.82,44.0,42.6571,42.84,1226881.0
2022-03-20,42.82,44.0,42.6571,42.84,1226881.0
2022-03-21,43.27,43.27,41.2701,42.24,658945.0
2022-03-22,42.41,43.975,42.29,43.64,1673997.0
2022-03-23,43.45,45.08,43.0001,44.37,762934.0
2022-03-24,44.61,44.66,43.21,43.97,925480.0
2022-03-25,43.87,44.03,42.01,43.34,1169528.0
2022-03-26,43.87,44.03,42.01,43.34,1169528.0
2022-03-27,43.87,44.03,42.01,43.34,1169528.0
2022-03-28,44.25,44.345,42.69,43.12,2865700.0
2022-03-29,43.75,50.0,43.5501,49.53,6618782.0
2022-03-30,49.49,52.5353,49.1,49.91,2872478.0
2022-03-31,49.93,50.7,49.02,49.1,1221127.0
2022-04-01,49.26,49.5,47.8004,48.27,1009060.0
2022-04-02,49.26,49.5,47.8004,48.27,1009060.0
2022-04-03,49.26,49.5,47.8004,48.27,1009060.0
2022-04-04,48.11,48.21,46.16,46.85,880388.0
2022-04-05,47.1,47.7099,46.32,46.4,1243859.0
2022-04-06,44.0,44.27,41.27,42.51,3053189.0
2022-04-07,42.56,42.9455,40.57,41.54,1303531.0
2022-04-08,41.6,41.7662,39.95,40.44,1198371.0
2022-04-09,41.6,41.7662,39.95,40.44,1198371.0
2022-04-10,41.6,41.7662,39.95,40.44,1198371.0
2022-04-11,40.91,42.9,40.56,42.73,1453400.0
2022-04-12,43.31,44.1,42.6096,42.97,900577.0
2022-04-13,43.7,46.02,43.69,45.89,1223550.0
2022-04-14,46.12,46.77,45.4916,45.98,816680.0
2022-04-15,46.12,46.77,45.4916,45.98,816680.0
2022-04-16,46.12,46.77,45.4916,45.98,816680.0
2022-04-17,46.12,46.77,45.4916,45.98,816680.0
2022-04-18,46.21,47.85,45.98,47.71,817249.0
2022-04-19,47.49,49.36,47.46,48.86,1266923.0
2022-04-20,48.96,49.18,47.95,48.5,915711.0
2022-04-21,49.8,50.17,46.93,47.17,1052796.0
2022-04-22,47.12,47.91,46.8812,47.09,626802.0
2022-04-23,47.12,47.91,46.8812,47.09,626802.0
2022-04-24,47.12,47.91,46.8812,47.09,626802.0
2022-04-25,46.16,49.04,46.16,48.53,1748029.0
2022-04-26,48.0,48.03,46.53,46.55,992547.0
2022-04-27,46.58,47.045,45.51,45.96,1220163.0
2022-04-28,46.85,47.73,45.52,46.8,1191884.0
2022-04-29,46.66,47.51,45.345,45.5,1192619.0
2022-04-30,46.66,47.51,45.345,45.5,1192619.0
2022-05-01,46.66,47.51,45.345,45.5,1192619.0
2022-05-02,45.75,46.46,44.65,46.3,1104155.0
2022-05-03,46.72,46.98,44.84,46.88,1151036.0
2022-05-04,47.14,48.19,44.94,47.71,1111905.0
2022-05-05,47.19,47.19,43.31,44.08,1149685.0
2022-05-06,44.1,45.93,42.84,44.84,1295035.0
2022-05-07,44.1,45.93,42.84,44.84,1295035.0
2022-05-08,44.1,45.93,42.84,44.84,1295035.0
2022-05-09,43.63,44.11,39.0,39.4,1419986.0
2022-05-10,39.56,41.24,38.41,40.13,1347884.0
2022-05-11,40.04,41.01,38.2,38.42,1740002.0
2022-05-12,38.19,39.22,37.18,38.37,1214845.0
2022-05-13,39.2,40.5572,38.84,39.03,1160745.0
2022-05-14,39.2,40.5572,38.84,39.03,1160745.0
2022-05-15,39.2,40.5572,38.84,39.03,1160745.0
2022-05-16,38.71,39.25,37.14,37.39,941040.0
2022-05-17,38.25,39.64,37.42,38.69,1153847.0
2022-05-18,38.17,38.43,35.65,36.24,955034.0
2022-05-19,35.55,36.66,35.33,35.76,1128712.0
2022-05-20,36.43,36.6186,33.2,34.86,1230314.0
2022-05-21,36.43,36.6186,33.2,34.86,1230314.0
2022-05-22,36.43,36.6186,33.2,34.86,1230314.0
2022-05-23,35.28,35.33,33.34,34.75,1060091.0
2022-05-24,34.1,34.1,30.23,30.72,1934507.0
2022-05-25,30.67,33.905,30.64,33.52,1482734.0
2022-05-26,34.2,38.615,34.09,38.06,1698066.0
2022-05-27,38.22,39.37,38.22,38.44,889746.0
2022-05-28,38.22,39.37,38.22,38.44,889746.0
2022-05-29,38.22,39.37,38.22,38.44,889746.0
2022-05-30,38.22,39.37,38.22,38.44,889746.0
2022-05-31,38.01,38.735,37.35,37.89,920606.0
2022-06-01,38.72,38.72,36.91,37.95,2364802.0
2022-06-02,37.76,38.46,37.14,38.05,1158170.0
2022-06-03,37.33,37.77,35.53,35.59,1773501.0
2022-06-04,37.33,37.77,35.53,35.59,1773501.0
2022-06-05,37.33,37.77,35.53,35.59,1773501.0
2022-06-06,36.0,37.28,34.79,37.25,2660471.0
2022-06-07,39.94,40.2299,36.9615,39.06,2683350.0
2022-06-08,39.24,41.84,38.53,41.06,1882435.0
2022-06-09,40.86,41.28,39.64,39.64,807750.0
2022-06-10,38.24,39.505,37.16,37.63,1186583.0
2022-06-11,38.24,39.505,37.16,37.63,1186583.0
2022-06-12,38.24,39.505,37.16,37.63,1186583.0
2022-06-13,36.14,36.36,34.195,34.49,1072566.0
2022-06-14,34.54,35.65,34.25,34.97,825499.0
2022-06-15,35.78,36.99,35.43,36.25,787595.0
2022-06-16,35.0,35.27,32.555,33.02,769459.0
2022-06-17,33.44,34.6,33.13,34.13,1161856.0
2022-06-18,33.44,34.6,33.13,34.13,1161856.0
2022-06-19,33.44,34.6,33.13,34.13,1161856.0
2022-06-20,33.44,34.6,33.13,34.13,1161856.0
2022-06-21,34.49,34.74,32.385,32.66,1062612.0
2022-06-22,32.02,34.14,32.01,33.24,1071342.0
2022-06-23,33.28,33.51,32.06,32.51,914460.0
2022-06-24,32.69,36.02,32.36,35.73,1725783.0
2022-06-25,32.69,36.02,32.36,35.73,1725783.0
2022-06-26,32.69,36.02,32.36,35.73,1725783.0
2022-06-27,35.28,36.21,34.38,34.95,615257.0
2022-06-28,35.18,35.75,33.54,33.62,681638.0
2022-06-29,33.66,33.8,32.26,33.77,1126940.0
2022-06-30,33.16,33.49,32.46,32.78,1626919.0
2022-07-01,32.93,33.91,32.365,33.71,874835.0
2022-07-02,32.93,33.91,32.365,33.71,874835.0
2022-07-03,32.93,33.91,32.365,33.71,874835.0
2022-07-04,32.93,33.91,32.365,33.71,874835.0
2022-07-05,32.72,34.16,32.25,34.12,927507.0
2022-07-06,34.18,34.55,32.25,32.38,828686.0
2022-07-07,32.88,33.905,32.71,32.95,810115.0
2022-07-08,33.02,33.6,32.11,32.16,790533.0
2022-07-09,33.02,33.6,32.11,32.16,790533.0
2022-07-10,33.02,33.6,32.11,32.16,790533.0
2022-07-11,31.51,32.38,31.01,32.25,1565267.0
2022-07-12,31.76,32.08,29.73,31.0,1840233.0
2022-07-13,29.88,31.86,29.5966,31.78,1619416.0
2022-07-14,31.17,32.39,31.0,31.48,1304244.0
2022-07-15,32.19,33.2,31.91,31.94,1877527.0
2022-07-16,32.19,33.2,31.91,31.94,1877527.0
2022-07-17,32.19,33.2,31.91,31.94,1877527.0
2022-07-18,32.5,34.202,32.5,33.21,1330303.0
2022-07-19,33.6,35.03,33.6,34.69,767838.0
2022-07-20,34.53,35.47,34.31,35.19,715870.0
2022-07-21,34.44,35.15,34.1,34.99,754975.0
2022-07-22,35.19,35.735,33.96,34.45,597729.0
2022-07-23,35.19,35.735,33.96,34.45,597729.0
2022-07-24,35.19,35.735,33.96,34.45,597729.0
2022-07-25,34.58,34.82,33.45,34.77,672249.0
2022-07-26,34.45,34.535,33.86,33.96,630681.0
2022-07-27,34.68,35.68,34.42,35.53,529947.0
2022-07-28,35.62,37.17,35.525,37.06,720681.0
2022-07-29,37.07,37.591,36.17,37.36,1981462.0
2022-07-30,37.07,37.591,36.17,37.36,1981462.0
2022-07-31,37.07,37.591,36.17,37.36,1981462.0
2022-08-01,36.93,38.35,36.55,37.93,945281.0
2022-08-02,38.0,39.32,37.55,39.08,910259.0
2022-08-03,39.64,40.25,38.8551,39.85,671556.0
2022-08-04,39.59,40.1,39.254,39.58,621980.0
2022-08-05,39.24,40.03,38.86,39.06,394199.0
2022-08-06,39.24,40.03,38.86,39.06,394199.0
2022-08-07,39.24,40.03,38.86,39.06,394199.0
2022-08-08,39.09,41.37,39.09,40.64,567414.0
2022-08-09,40.59,41.15,39.76,40.06,860596.0
2022-08-10,42.48,43.0,41.07,41.96,1137498.0
2022-08-11,42.9,43.4,42.13,42.66,1257164.0
2022-08-12,42.86,43.15,42.39,43.14,768807.0
2022-08-13,42.86,43.15,42.39,43.14,768807.0
2022-08-14,42.86,43.15,42.39,43.14,768807.0
2022-08-15,42.47,43.09,42.39,43.07,821722.0
2022-08-16,43.02,43.82,42.31,43.75,537313.0
2022-08-17,42.96,43.13,41.5,42.32,613524.0
2022-08-18,42.13,43.34,41.69,43.29,542126.0
2022-08-19,42.3,42.81,41.78,42.3,445609.0
2022-08-20,42.3,42.81,41.78,42.3,445609.0
2022-08-21,42.3,42.81,41.78,42.3,445609.0
2022-08-22,41.55,41.555,40.61,40.99,639132.0
2022-08-23,41.45,42.45,41.33,41.98,480859.0
2022-08-24,41.79,42.67,41.01,42.46,430064.0
2022-08-25,42.57,43.82,42.32,43.58,662194.0
2022-08-26,43.71,44.1499,41.985,42.26,606564.0
2022-08-27,43.71,44.1499,41.985,42.26,606564.0
2022-08-28,43.71,44.1499,41.985,42.26,606564.0
2022-08-29,41.64,42.22,40.97,41.57,521625.0
2022-08-30,41.93,42.18,40.68,40.98,1022933.0
2022-08-31,41.26,41.89,40.74,41.34,641683.0
2022-09-01,40.76,41.8,40.3,41.73,722432.0
2022-09-02,42.5,42.5,41.33,42.03,714951.0
2022-09-03,42.5,42.5,41.33,42.03,714951.0
2022-09-04,42.5,42.5,41.33,42.03,714951.0
2022-09-05,42.5,42.5,41.33,42.03,714951.0
2022-09-06,42.45,43.145,41.61,42.43,1498972.0
2022-09-07,42.13,44.27,42.13,43.94,1952670.0
2022-09-08,41.11,41.34,37.33,37.72,6288395.0
2022-09-09,37.65,39.34,36.77,38.86,2680387.0
2022-09-10,37.65,39.34,36.77,38.86,2680387.0
2022-09-11,37.65,39.34,36.77,38.86,2680387.0
2022-09-12,38.71,39.85,38.71,38.93,1569859.0
2022-09-13,37.5,38.35,36.14,36.23,1387655.0
2022-09-14,36.32,37.49,35.25,37.24,1541508.0
2022-09-15,36.91,38.33,36.885,37.46,1054554.0
2022-09-16,36.98,37.81,36.27,37.45,1777733.0
2022-09-17,36.98,37.81,36.27,37.45,1777733.0
2022-09-18,36.98,37.81,36.27,37.45,1777733.0
2022-09-19,36.73,38.02,36.03,36.2,997385.0
2022-09-20,35.85,36.58,35.34,35.73,744590.0
2022-09-21,35.74,36.28,34.88,34.88,892366.0
2022-09-22,34.84,34.84,33.02,33.38,1322895.0
2022-09-23,32.92,33.29,31.76,32.24,926472.0
2022-09-24,32.92,33.29,31.76,32.24,926472.0
2022-09-25,32.92,33.29,31.76,32.24,926472.0
2022-09-26,32.66,33.09,30.77,30.79,1105422.0
2022-09-27,31.4,32.52,30.62,31.16,991549.0
2022-09-28,31.19,32.295,31.04,32.03,963832.0
2022-09-29,31.58,31.58,30.36,31.47,790578.0
2022-09-30,31.22,31.755,30.82,31.03,680676.0
2022-10-01,31.22,31.755,30.82,31.03,680676.0
2022-10-02,31.22,31.755,30.82,31.03,680676.0
2022-10-03,31.43,31.7,30.4,31.33,812066.0
2022-10-04,32.25,33.26,32.25,33.21,804734.0
2022-10-05,32.4,33.01,31.56,32.7,1107868.0
2022-10-06,32.64,33.13,31.89,32.23,617325.0
2022-10-07,31.92,32.005,31.21,31.97,933284.0
2022-10-08,31.92,32.005,31.21,31.97,933284.0
2022-10-09,31.92,32.005,31.21,31.97,933284.0
2022-10-10,32.02,32.4,31.1,31.65,875041.0
2022-10-11,31.11,32.1,30.4831,31.57,1089338.0
2022-10-12,32.16,33.18,31.65,32.47,1352845.0
2022-10-13,31.87,33.9,31.65,33.62,1362254.0
2022-10-14,34.71,35.1,33.21,33.41,1075267.0
2022-10-15,34.71,35.1,33.21,33.41,1075267.0
2022-10-16,34.71,35.1,33.21,33.41,1075267.0
2022-10-17,33.81,34.54,33.68,34.04,908134.0
2022-10-18,34.89,35.63,34.42,35.54,1067102.0
2022-10-19,35.43,35.85,34.65,35.14,909398.0
2022-10-20,35.16,35.95,35.08,35.55,760859.0
2022-10-21,35.64,36.915,35.37,36.53,683826.0
2022-10-22,35.64,36.915,35.37,36.53,683826.0
2022-10-23,35.64,36.915,35.37,36.53,683826.0
2022-10-24,36.44,36.475,35.26,35.96,1035822.0
2022-10-25,35.79,36.93,35.74,36.85,623695.0
2022-10-26,37.0,38.65,36.88,38.2,790360.0
2022-10-27,38.98,39.64,38.54,38.83,699389.0
2022-10-28,38.96,40.5,38.62,40.25,828430.0
2022-10-29,38.96,40.5,38.62,40.25,828430.0
2022-10-30,38.96,40.5,38.62,40.25,828430.0
2022-10-31,40.38,40.91,39.63,39.85,931674.0
2022-11-01,40.39,40.635,37.83,38.05,1019753.0
2022-11-02,37.7,37.98,35.89,35.91,1352035.0
2022-11-03,35.52,37.82,35.03,37.22,819550.0
2022-11-04,38.08,38.35,36.94,37.73,648127.0
2022-11-05,38.08,38.35,36.94,37.73,648127.0
2022-11-06,38.08,38.35,36.94,37.73,648127.0
2022-11-07,37.695,38.07,36.59,37.05,674893.0
2022-11-08,38.75,39.22,37.01,37.13,1647241.0
