,GIS US Equity,GIS US Equity,GIS US Equity,GIS US Equity,GIS US Equity
2021-05-03,55.4532,56.5193,55.4532,56.1275,3128445.0
2021-05-04,56.3279,56.7288,55.8814,56.3097,3528563.0
2021-05-05,56.1821,56.4099,55.5717,56.337,2877143.0
2021-05-06,56.9475,58.5329,56.8473,57.9862,7476938.0
2021-05-07,57.722,58.0227,56.8564,57.4486,3575021.0
2021-05-08,57.722,58.0227,56.8564,57.4486,3575021.0
2021-05-09,57.722,58.0227,56.8564,57.4486,3575021.0
2021-05-10,57.5671,58.4391,57.5489,58.1593,2431570.0
2021-05-11,58.3689,58.5876,57.2345,57.5033,3651790.0
2021-05-12,57.5762,57.9862,57.1753,57.3666,3365713.0
2021-05-13,57.1206,58.9082,56.8928,58.296,5331296.0
2021-05-14,58.4327,58.9065,57.7402,57.7675,3233286.0
2021-05-15,58.4327,58.9065,57.7402,57.7675,3233286.0
2021-05-16,58.4327,58.9065,57.7402,57.7675,3233286.0
2021-05-17,57.4942,57.9589,56.9839,57.2117,4006474.0
2021-05-18,57.1297,57.558,56.7926,57.3393,3116099.0
2021-05-19,57.1662,57.4395,56.6468,57.0386,2743150.0
2021-05-20,57.1297,57.7493,56.8473,57.312,3202103.0
2021-05-21,57.4578,58.2049,57.353,57.5215,2701100.0
2021-05-22,57.4578,58.2049,57.353,57.5215,2701100.0
2021-05-23,57.4578,58.2049,57.353,57.5215,2701100.0
2021-05-24,57.6582,57.9817,57.4395,57.4486,1816491.0
2021-05-25,57.4486,57.5853,56.7809,57.2664,2596087.0
2021-05-26,57.2573,57.4942,57.0751,57.2482,2876803.0
2021-05-27,57.2573,57.7767,56.6742,56.747,3535393.0
2021-05-28,56.9019,57.6354,56.8701,57.2755,2934359.0
2021-05-29,56.9019,57.6354,56.8701,57.2755,2934359.0
2021-05-30,56.9019,57.6354,56.8701,57.2755,2934359.0
2021-05-31,56.9019,57.6354,56.8701,57.2755,2934359.0
2021-06-01,57.5489,57.7675,56.9202,57.0933,3239670.0
2021-06-02,57.2209,58.1958,57.0113,57.8496,5019685.0
2021-06-03,57.804,58.2505,57.5124,58.132,4177017.0
2021-06-04,58.132,58.6787,58.05,58.3416,4104648.0
2021-06-05,58.132,58.6787,58.05,58.3416,4104648.0
2021-06-06,58.132,58.6787,58.05,58.3416,4104648.0
2021-06-07,58.4327,58.4783,57.7038,58.0591,3493196.0
2021-06-08,58.1411,58.2049,57.4168,57.5762,2263223.0
2021-06-09,56.2915,57.4608,56.1375,56.6013,6910823.0
2021-06-10,56.6195,57.3985,56.4646,57.0113,2880690.0
2021-06-11,57.1115,57.23,56.542,56.9657,2602344.0
2021-06-12,57.1115,57.23,56.542,56.9657,2602344.0
2021-06-13,57.1115,57.23,56.542,56.9657,2602344.0
2021-06-14,56.8564,57.1297,56.4464,57.0842,2020309.0
2021-06-15,57.1753,57.2664,56.5557,56.6195,5381546.0
2021-06-16,56.8291,56.8473,55.681,55.7174,3842661.0
2021-06-17,55.6172,55.8951,55.0432,55.6719,3149168.0
2021-06-18,55.3621,55.5443,54.4509,54.4509,5417025.0
2021-06-19,55.3621,55.5443,54.4509,54.4509,5417025.0
2021-06-20,55.3621,55.5443,54.4509,54.4509,5417025.0
2021-06-21,54.8063,55.0705,54.4691,54.7972,2926427.0
2021-06-22,54.8609,55.1097,54.6787,54.8609,3433137.0
2021-06-23,54.7334,54.7881,53.9361,53.9498,3058860.0
2021-06-24,53.8222,54.0455,53.602,53.8951,3121433.0
2021-06-25,53.7858,54.3689,53.722,54.3325,3047414.0
2021-06-26,53.7858,54.3689,53.722,54.3325,3047414.0
2021-06-27,53.7858,54.3689,53.722,54.3325,3047414.0
2021-06-28,54.4418,55.3074,54.4145,55.1707,4843384.0
2021-06-29,55.2072,55.4805,54.4555,54.6969,3715370.0
2021-06-30,54.624,56.1912,54.5876,55.517,7163688.0
2021-07-01,55.5352,55.5808,54.7698,54.8701,3446843.0
2021-07-02,55.1434,55.2619,54.7698,54.8701,3086765.0
2021-07-03,55.1434,55.2619,54.7698,54.8701,3086765.0
2021-07-04,55.1434,55.2619,54.7698,54.8701,3086765.0
2021-07-05,55.1434,55.2619,54.7698,54.8701,3086765.0
2021-07-06,54.7789,55.025,54.3143,54.5238,4172520.0
2021-07-07,54.4874,55.3621,54.3963,55.025,3793621.0
2021-07-08,54.9974,55.7693,54.639,54.8228,2755276.0
2021-07-09,54.8044,55.2179,54.6758,54.8595,3037260.0
2021-07-10,54.8044,55.2179,54.6758,54.8595,3037260.0
2021-07-11,54.8044,55.2179,54.6758,54.8595,3037260.0
2021-07-12,54.8228,54.8871,54.1887,54.4644,2775949.0
2021-07-13,54.4001,54.9055,54.1979,54.3358,3538481.0
2021-07-14,54.0785,54.5977,53.789,54.4644,3681704.0
2021-07-15,54.4736,54.9974,54.1795,54.9331,2448730.0
2021-07-16,55.0158,55.2593,54.9147,55.1812,3324251.0
2021-07-17,55.0158,55.2593,54.9147,55.1812,3324251.0
2021-07-18,55.0158,55.2593,54.9147,55.1812,3324251.0
2021-07-19,55.1444,55.8979,54.7033,55.806,4381404.0
2021-07-20,56.045,56.5871,55.0204,55.0617,4422556.0
2021-07-21,55.0066,55.0985,54.1428,54.2071,4272648.0
2021-07-22,54.0141,54.2531,53.6925,54.0325,1933994.0
2021-07-23,54.0601,54.7768,53.812,54.5839,2466426.0
2021-07-24,54.0601,54.7768,53.812,54.5839,2466426.0
2021-07-25,54.0601,54.7768,53.812,54.5839,2466426.0
2021-07-26,54.5287,54.8044,54.4093,54.5104,2171865.0
2021-07-27,54.5471,55.172,54.3358,54.7217,2337630.0
2021-07-28,54.4277,54.6675,53.9039,54.0509,2844529.0
2021-07-29,54.2255,54.5012,53.959,54.1336,2308041.0
2021-07-30,54.3082,54.5379,54.0049,54.0877,3325638.0
2021-07-31,54.3082,54.5379,54.0049,54.0877,3325638.0
2021-08-01,54.3082,54.5379,54.0049,54.0877,3325638.0
2021-08-02,54.0693,54.6114,53.9498,54.5563,3720535.0
2021-08-03,54.5563,55.0939,54.3362,54.5747,2623933.0
2021-08-04,54.492,54.492,52.9206,52.9574,4681267.0
2021-08-05,52.9022,53.2331,52.7874,52.9114,2899654.0
2021-08-06,52.9298,53.7109,52.9298,53.1779,3114155.0
2021-08-07,52.9298,53.7109,52.9298,53.1779,3114155.0
2021-08-08,52.9298,53.7109,52.9298,53.1779,3114155.0
2021-08-09,53.3433,53.6741,53.2331,53.619,1958642.0
2021-08-10,53.5087,53.8078,53.3295,53.7476,2677317.0
2021-08-11,53.9039,54.5471,53.8304,54.2622,2435746.0
2021-08-12,54.1887,54.5287,54.106,54.1704,2047484.0
2021-08-13,54.4001,55.0755,54.2531,54.9882,2206247.0
2021-08-14,54.4001,55.0755,54.2531,54.9882,2206247.0
2021-08-15,54.4001,55.0755,54.2531,54.9882,2206247.0
2021-08-16,55.0617,55.4385,54.9606,55.2547,2468443.0
2021-08-17,55.3098,56.0587,55.1444,55.9255,2880187.0
2021-08-18,55.7601,55.806,54.4277,54.4736,3578355.0
2021-08-19,54.492,55.3604,54.4828,55.2547,2620417.0
2021-08-20,55.4385,55.9071,55.0433,55.4109,3151719.0
2021-08-21,55.4385,55.9071,55.0433,55.4109,3151719.0
2021-08-22,55.4385,55.9071,55.0433,55.4109,3151719.0
2021-08-23,55.2914,55.319,54.7217,54.7677,2275933.0
2021-08-24,54.6849,54.6849,53.5843,53.6833,3016805.0
2021-08-25,53.5087,53.6558,53.2836,53.4444,2539248.0
2021-08-26,53.3066,53.3249,52.4152,52.6541,4820237.0
2021-08-27,52.5714,53.132,52.334,53.0493,2878165.0
2021-08-28,52.5714,53.132,52.334,53.0493,2878165.0
2021-08-29,52.5714,53.132,52.334,53.0493,2878165.0
2021-08-30,52.9114,53.2974,52.7736,52.9114,2605299.0
2021-08-31,52.9666,53.1412,52.6725,53.1228,6098443.0
2021-09-01,53.2239,53.3066,52.6587,53.0217,2444741.0
2021-09-02,53.0309,53.6466,53.0309,53.2239,2579896.0
2021-09-03,53.2606,53.3985,52.8701,53.086,2270909.0
2021-09-04,53.2606,53.3985,52.8701,53.086,2270909.0
2021-09-05,53.2606,53.3985,52.8701,53.086,2270909.0
2021-09-06,53.2606,53.3985,52.8701,53.086,2270909.0
2021-09-07,52.9114,53.0585,52.0752,52.1855,3925493.0
2021-09-08,53.2974,54.8963,53.2331,54.5655,9179868.0
2021-09-09,54.2255,54.6666,53.7017,53.7109,5723645.0
2021-09-10,53.5639,54.0279,53.1412,53.6925,3640855.0
2021-09-11,53.5639,54.0279,53.1412,53.6925,3640855.0
2021-09-12,53.5639,54.0279,53.1412,53.6925,3640855.0
2021-09-13,53.4352,54.0325,53.132,53.8763,6841444.0
2021-09-14,54.0325,54.4277,53.8487,54.0049,7179198.0
2021-09-15,53.959,54.4368,53.8579,53.959,2506140.0
2021-09-16,53.9866,54.4552,53.5271,53.959,2533340.0
2021-09-17,53.766,54.3909,53.5709,54.1428,6750571.0
2021-09-18,53.766,54.3909,53.5709,54.1428,6750571.0
2021-09-19,53.766,54.3909,53.5709,54.1428,6750571.0
2021-09-20,53.959,54.4093,53.7385,53.9866,3643299.0
2021-09-21,53.426,53.7385,52.8104,53.3066,7307694.0
2021-09-22,54.9422,55.7877,53.9406,55.0617,5660550.0
2021-09-23,55.3006,55.7233,54.8136,55.3925,5039843.0
2021-09-24,55.4293,55.8014,55.3374,55.6314,3154455.0
2021-09-25,55.4293,55.8014,55.3374,55.6314,3154455.0
2021-09-26,55.4293,55.8014,55.3374,55.6314,3154455.0
2021-09-27,55.659,55.9806,54.7033,54.8136,4018967.0
2021-09-28,54.9606,55.0985,54.0739,54.5195,3270081.0
2021-09-29,54.3449,56.2839,54.3449,55.8428,4632406.0
2021-09-30,55.9347,56.2012,54.9698,54.9698,4066509.0
2021-10-01,55.8795,55.9439,55.0387,55.705,4769164.0
2021-10-02,55.8795,55.9439,55.0387,55.705,4769164.0
2021-10-03,55.8795,55.9439,55.0387,55.705,4769164.0
2021-10-04,55.6774,56.5871,55.5947,56.4677,4943926.0
2021-10-05,56.4493,56.7617,56.1277,56.5504,4137027.0
2021-10-06,56.5228,57.1431,56.1368,57.0925,3099941.0
2021-10-07,57.1667,57.2315,56.6478,56.8146,3872171.0
2021-10-08,56.8516,57.4539,56.5922,56.9443,2559988.0
2021-10-09,56.8516,57.4539,56.5922,56.9443,2559988.0
2021-10-10,56.8516,57.4539,56.5922,56.9443,2559988.0
2021-10-11,56.9721,57.5373,56.8239,57.1574,2879769.0
2021-10-12,57.2964,58.1534,57.1111,57.5743,4557278.0
2021-10-13,57.4539,57.7689,56.6663,57.3149,3198659.0
2021-10-14,57.4632,57.8847,57.3288,57.7782,2608472.0
2021-10-15,57.8894,58.0191,57.352,57.5929,6426088.0
2021-10-16,57.8894,58.0191,57.352,57.5929,6426088.0
2021-10-17,57.8894,58.0191,57.352,57.5929,6426088.0
2021-10-18,57.5187,57.6577,56.9814,56.9999,3164244.0
2021-10-19,56.9628,57.2547,56.759,57.1574,1945290.0
2021-10-20,57.2408,58.2785,57.2408,58.1025,2645900.0
2021-10-21,58.2229,58.2785,57.5929,57.8986,2268006.0
2021-10-22,57.9079,58.4332,57.8616,58.0747,2028895.0
2021-10-23,57.9079,58.4332,57.8616,58.0747,2028895.0
2021-10-24,57.9079,58.4332,57.8616,58.0747,2028895.0
2021-10-25,57.9264,57.9635,57.1667,57.3427,3888443.0
2021-10-26,57.4168,57.7411,57.3381,57.528,2599988.0
2021-10-27,57.7874,58.0515,56.7034,56.7961,2593148.0
2021-10-28,56.9906,57.5836,56.898,57.4817,2473532.0
2021-10-29,57.3612,57.8801,57.2223,57.2593,2470447.0
2021-10-30,57.3612,57.8801,57.2223,57.2593,2470447.0
2021-10-31,57.3612,57.8801,57.2223,57.2593,2470447.0
2021-11-01,57.2778,57.806,57.2778,57.7133,1964343.0
2021-11-02,57.8708,58.1858,57.5465,58.0283,2146992.0
2021-11-03,58.0839,58.6074,58.0087,58.5009,2196385.0
2021-11-04,58.3711,58.7418,57.806,58.1025,2627437.0
2021-11-05,58.1858,58.297,57.8245,58.0469,2048355.0
2021-11-06,58.1858,58.297,57.8245,58.0469,2048355.0
2021-11-07,58.1858,58.297,57.8245,58.0469,2048355.0
2021-11-08,58.0561,58.1858,57.4632,58.0376,1911746.0
2021-11-09,58.2692,58.612,57.9357,58.5287,1780815.0
2021-11-10,58.7325,59.2513,58.3804,58.8622,2447257.0
2021-11-11,58.612,59.2513,58.1117,58.2785,2726815.0
2021-11-12,58.4175,58.8576,58.0376,58.5935,2903910.0
2021-11-13,58.4175,58.8576,58.0376,58.5935,2903910.0
2021-11-14,58.4175,58.8576,58.0376,58.5935,2903910.0
2021-11-15,58.5843,59.1402,58.3711,59.0197,1751224.0
2021-11-16,59.0938,59.0938,58.5796,58.612,2020066.0
2021-11-17,58.5379,58.6584,58.2739,58.4823,1925694.0
2021-11-18,58.2692,58.6491,58.0191,58.2785,1844579.0
2021-11-19,58.5657,59.0568,57.4539,57.4817,2656785.0
2021-11-20,58.5657,59.0568,57.4539,57.4817,2656785.0
2021-11-21,58.5657,59.0568,57.4539,57.4817,2656785.0
2021-11-22,57.4446,58.7696,57.3334,58.26,1936630.0
2021-11-23,58.3619,59.0058,58.3063,58.7788,2025986.0
2021-11-24,58.8437,59.0012,58.2692,58.6491,1484463.0
2021-11-25,58.8437,59.0012,58.2692,58.6491,1484463.0
2021-11-26,58.5935,59.3811,58.0098,58.1488,1704133.0
2021-11-27,58.5935,59.3811,58.0098,58.1488,1704133.0
2021-11-28,58.5935,59.3811,58.0098,58.1488,1704133.0
2021-11-29,58.297,58.8807,57.7782,58.8529,3536266.0
2021-11-30,58.5843,58.6862,57.1574,57.2315,9085829.0
2021-12-01,57.4076,57.9635,56.898,56.9165,3386530.0
2021-12-02,57.3427,58.4713,57.264,58.2414,4692339.0
2021-12-03,58.5472,59.52,58.4499,59.5108,4066994.0
2021-12-04,58.5472,59.52,58.4499,59.5108,4066994.0
2021-12-05,58.5472,59.52,58.4499,59.5108,4066994.0
2021-12-06,59.6312,60.2798,59.5571,59.7053,3516393.0
2021-12-07,59.52,60.2427,59.1494,59.8258,2863824.0
2021-12-08,59.8165,60.252,58.8251,59.4922,2484594.0
2021-12-09,59.52,59.6312,59.0012,59.2699,2685957.0
2021-12-10,59.6312,60.1269,59.4181,60.0018,2784290.0
2021-12-11,59.6312,60.1269,59.4181,60.0018,2784290.0
2021-12-12,59.6312,60.1269,59.4181,60.0018,2784290.0
2021-12-13,59.9462,61.3082,59.5386,61.0859,4602073.0
2021-12-14,61.1415,61.4102,60.7986,61.0673,4487685.0
2021-12-15,61.2341,62.4386,61.1878,62.3923,4700931.0
2021-12-16,62.207,63.8191,61.8456,63.8006,4705384.0
2021-12-17,63.7357,64.5603,62.661,62.6795,6565377.0
2021-12-18,63.7357,64.5603,62.661,62.6795,6565377.0
2021-12-19,63.7357,64.5603,62.661,62.6795,6565377.0
2021-12-20,62.1884,63.0084,62.1032,62.8092,3891426.0
2021-12-21,59.7609,60.7616,59.205,60.2798,6915236.0
2021-12-22,60.3076,60.8913,59.8351,60.8728,3885400.0
2021-12-23,61.1507,61.3592,60.9932,61.1415,2332189.0
2021-12-24,61.1507,61.3592,60.9932,61.1415,2332189.0
2021-12-25,61.1507,61.3592,60.9932,61.1415,2332189.0
2021-12-26,61.1507,61.3592,60.9932,61.1415,2332189.0
2021-12-27,61.299,61.4935,60.8971,61.2063,2503135.0
2021-12-28,61.1878,62.0031,61.1878,61.9753,1929132.0
2021-12-29,62.1514,62.3274,61.8086,62.0958,1871503.0
2021-12-30,62.2533,62.4201,61.7808,62.1236,1822914.0
2021-12-31,62.0865,62.5683,61.8919,62.4293,2017336.0
2022-01-01,62.0865,62.5683,61.8919,62.4293,2017336.0
2022-01-02,62.0865,62.5683,61.8919,62.4293,2017336.0
2022-01-03,62.2626,62.3598,61.0488,62.3182,4013299.0
2022-01-04,62.3274,63.6153,62.3126,62.9019,4659016.0
2022-01-05,63.1335,64.2685,63.0964,63.745,5202483.0
2022-01-06,63.884,64.5418,63.3373,63.4578,4417205.0
2022-01-07,63.5604,64.7273,63.1964,64.0085,4973088.0
2022-01-08,63.5604,64.7273,63.1964,64.0085,4973088.0
2022-01-09,63.5604,64.7273,63.1964,64.0085,4973088.0
2022-01-10,64.0272,64.774,63.9618,64.1952,4442137.0
2022-01-11,64.3726,64.4846,62.9163,63.9712,2891716.0
2022-01-12,63.7191,63.9058,63.2524,63.7845,2919188.0
2022-01-13,63.8218,64.7273,63.5418,64.3166,3010125.0
2022-01-14,64.3539,65.2967,64.2139,65.25,3466611.0
2022-01-15,64.3539,65.2967,64.2139,65.25,3466611.0
2022-01-16,64.3539,65.2967,64.2139,65.25,3466611.0
2022-01-17,64.3539,65.2967,64.2139,65.25,3466611.0
2022-01-18,64.802,65.0447,63.9525,64.6526,3332630.0
2022-01-19,64.5593,65.1846,64.2045,64.5499,2611702.0
2022-01-20,64.5033,64.6993,63.8732,63.9245,3801638.0
2022-01-21,64.6246,65.2034,64.2045,64.4379,8034309.0
2022-01-22,64.6246,65.2034,64.2045,64.4379,8034309.0
2022-01-23,64.6246,65.2034,64.2045,64.4379,8034309.0
2022-01-24,64.3912,65.0913,62.7848,63.9898,4706901.0
2022-01-25,63.6725,64.0972,62.9538,63.7938,3968476.0
2022-01-26,63.4764,64.1019,62.963,63.2897,3680391.0
2022-01-27,63.6445,64.5313,63.4298,63.8031,2608557.0
2022-01-28,63.7191,64.7833,63.2151,64.7646,3473742.0
2022-01-29,63.7191,64.7833,63.2151,64.7646,3473742.0
2022-01-30,63.7191,64.7833,63.2151,64.7646,3473742.0
2022-01-31,64.2419,64.4566,63.5044,64.1112,3856830.0
2022-02-01,64.1485,64.3446,63.0937,63.7098,3577951.0
2022-02-02,63.5884,64.4566,63.4764,64.1952,2898513.0
2022-02-03,64.3912,64.9607,64.0925,64.4566,3600963.0
2022-02-04,64.2232,64.3446,62.8417,63.4017,2823038.0
2022-02-05,64.2232,64.3446,62.8417,63.4017,2823038.0
2022-02-06,64.2232,64.3446,62.8417,63.4017,2823038.0
2022-02-07,63.7098,63.7845,63.0004,63.6071,3149584.0
2022-02-08,63.8965,64.1859,63.5604,63.8778,2466002.0
2022-02-09,63.9992,64.2232,63.4858,63.6351,2655207.0
2022-02-10,63.4391,63.8311,62.3983,62.6176,4477191.0
2022-02-11,62.7483,63.9712,62.627,63.5324,4301492.0
2022-02-12,62.7483,63.9712,62.627,63.5324,4301492.0
2022-02-13,62.7483,63.9712,62.627,63.5324,4301492.0
2022-02-14,63.7285,63.9245,62.1882,63.131,3001272.0
2022-02-15,63.187,63.4484,62.3563,62.5429,2688522.0
2022-02-16,62.4963,63.131,61.8148,62.3189,3060646.0
2022-02-17,62.4216,63.5418,62.1976,63.2804,3176959.0
2022-02-18,63.019,63.8311,63.0097,63.6164,2942467.0
2022-02-19,63.019,63.8311,63.0097,63.6164,2942467.0
2022-02-20,63.019,63.8311,63.0097,63.6164,2942467.0
2022-02-21,63.019,63.8311,63.0097,63.6164,2942467.0
2022-02-22,63.5511,64.0178,62.4647,62.8603,3654486.0
2022-02-23,63.0097,63.159,62.5523,62.6456,2849795.0
2022-02-24,62.4123,62.5616,60.1626,61.1987,4956527.0
2022-02-25,61.3948,63.5091,61.3294,63.4671,3892564.0
2022-02-26,61.3948,63.5091,61.3294,63.4671,3892564.0
2022-02-27,61.3948,63.5091,61.3294,63.4671,3892564.0
2022-02-28,62.5336,63.187,62.2349,62.9443,6353934.0
2022-03-01,62.4496,63.0377,61.9969,62.3749,3474437.0
2022-03-02,62.1229,63.2524,61.7775,62.9723,3108170.0
2022-03-03,63.1404,64.2139,62.9443,63.7285,3754464.0
2022-03-04,62.8417,64.1112,62.6643,63.5884,4240884.0
2022-03-05,62.8417,64.1112,62.6643,63.5884,4240884.0
2022-03-06,62.8417,64.1112,62.6643,63.5884,4240884.0
2022-03-07,63.1124,63.7285,62.3189,63.1684,4374104.0
2022-03-08,62.879,63.2011,59.4811,59.5185,6768767.0
2022-03-09,60.1906,61.0401,59.7519,59.8452,3761250.0
2022-03-10,59.5278,59.6725,58.3423,58.9024,3560291.0
2022-03-11,58.8837,59.5185,58.0623,58.1276,3535517.0
2022-03-12,58.8837,59.5185,58.0623,58.1276,3535517.0
2022-03-13,58.8837,59.5185,58.0623,58.1276,3535517.0
2022-03-14,58.5103,59.1638,58.0249,58.4076,3156162.0
2022-03-15,58.9584,59.2618,58.585,59.0704,3143348.0
2022-03-16,59.1171,59.1638,57.7916,58.4823,3631295.0
2022-03-17,58.445,59.2944,58.2396,59.0144,3712798.0
2022-03-18,59.0424,59.0797,57.5675,58.2583,7789801.0
2022-03-19,59.0424,59.0797,57.5675,58.2583,7789801.0
2022-03-20,59.0424,59.0797,57.5675,58.2583,7789801.0
2022-03-21,58.5663,59.1264,57.9782,58.641,4519322.0
2022-03-22,58.6504,58.9724,57.7402,58.5103,5658214.0
2022-03-23,60.956,61.8988,59.5838,59.9572,7668505.0
2022-03-24,60.1999,62.2161,60.1346,61.9455,5427223.0
2022-03-25,62.2069,63.3271,62.0762,62.907,4047298.0
2022-03-26,62.2069,63.3271,62.0762,62.907,4047298.0
2022-03-27,62.2069,63.3271,62.0762,62.907,4047298.0
2022-03-28,62.8697,62.9443,61.9642,62.4123,2807486.0
2022-03-29,62.711,63.1684,62.4309,63.159,2568348.0
2022-03-30,63.047,63.4391,62.5429,63.4204,2966368.0
2022-03-31,63.3457,63.8592,63.1964,63.2151,3027385.0
2022-04-01,63.4017,64.3166,62.9723,64.2699,2380591.0
2022-04-02,63.4017,64.3166,62.9723,64.2699,2380591.0
2022-04-03,63.4017,64.3166,62.9723,64.2699,2380591.0
2022-04-04,64.0645,64.1485,63.1124,63.9338,2542024.0
2022-04-05,63.8031,65.25,63.7938,64.5593,3335841.0
2022-04-06,64.6433,65.3994,64.3259,65.0913,3944805.0
2022-04-07,65.2324,65.7261,64.8845,65.5897,3256250.0
2022-04-08,65.7684,66.2292,65.2136,65.9847,4041048.0
2022-04-09,65.7684,66.2292,65.2136,65.9847,4041048.0
2022-04-10,65.7684,66.2292,65.2136,65.9847,4041048.0
2022-04-11,66.4455,66.7276,65.759,66.3044,3154676.0
2022-04-12,66.0881,66.6994,65.6368,66.2292,3677287.0
2022-04-13,66.0411,66.5301,65.665,66.4643,3104634.0
2022-04-14,66.7652,66.9909,66.342,66.6899,6956565.0
2022-04-15,66.7652,66.9909,66.342,66.6899,6956565.0
2022-04-16,66.7652,66.9909,66.342,66.6899,6956565.0
2022-04-17,66.7652,66.9909,66.342,66.6899,6956565.0
2022-04-18,66.7182,67.0473,66.3608,66.6147,2860654.0
2022-04-19,66.6711,67.5175,66.5959,67.4422,3297456.0
2022-04-20,67.5081,68.5801,67.5081,68.486,2945039.0
2022-04-21,68.5142,69.3982,68.2791,68.8246,2728614.0
2022-04-22,68.8716,69.0408,68.1287,68.1757,3399767.0
2022-04-23,68.8716,69.0408,68.1287,68.1757,3399767.0
2022-04-24,68.8716,69.0408,68.1287,68.1757,3399767.0
2022-04-25,68.1757,68.5293,67.1563,67.8936,3814264.0
2022-04-26,68.0253,68.3168,66.7746,66.7934,3812183.0
2022-04-27,67.3294,67.9829,67.0285,67.1037,5876054.0
2022-04-28,67.5833,67.9782,67.1884,67.9594,3216345.0
2022-04-29,67.6773,67.8654,66.4266,66.5113,2771506.0
2022-04-30,67.6773,67.8654,66.4266,66.5113,2771506.0
2022-05-01,67.6773,67.8654,66.4266,66.5113,2771506.0
2022-05-02,67.8466,67.8842,64.8045,65.3358,4443424.0
2022-05-03,65.2512,66.201,64.8657,65.4957,3703472.0
2022-05-04,65.5333,66.6382,65.4205,66.5865,3012588.0
2022-05-05,66.5583,66.9721,66.1633,66.5301,3169607.0
2022-05-06,66.2668,67.2448,66.2668,67.1413,2759581.0
2022-05-07,66.2668,67.2448,66.2668,67.1413,2759581.0
2022-05-08,66.2668,67.2448,66.2668,67.1413,2759581.0
2022-05-09,66.9062,69.3417,66.7182,69.1161,6106005.0
2022-05-10,68.8434,69.5768,67.2457,67.461,3472335.0
2022-05-11,67.1413,68.2791,66.9062,67.5175,2656583.0
2022-05-12,67.8372,68.5142,67.2354,67.903,3218164.0
2022-05-13,68.0629,68.7844,67.6585,68.7399,3366737.0
2022-05-14,68.0629,68.7844,67.6585,68.7399,3366737.0
2022-05-15,68.0629,68.7844,67.6585,68.7399,3366737.0
2022-05-16,68.7399,69.2289,68.4954,69.0784,3379023.0
2022-05-17,68.7493,68.8057,66.5771,68.5613,4173799.0
2022-05-18,68.2039,68.3168,63.1354,63.5398,5645646.0
2022-05-19,62.3455,62.7311,61.1701,62.1856,4364767.0
2022-05-20,62.6182,63.22,61.6026,63.0132,4804135.0
2022-05-21,62.6182,63.22,61.6026,63.0132,4804135.0
2022-05-22,62.6182,63.22,61.6026,63.0132,4804135.0
2022-05-23,63.7278,64.4331,63.3141,63.4551,3504868.0
2022-05-24,63.6996,65.0631,63.6526,65.0161,2345788.0
2022-05-25,65.0067,65.364,64.6118,65.129,2876559.0
2022-05-26,65.0631,66.0411,64.8469,65.317,2635874.0
2022-05-27,65.2606,65.7543,65.0067,65.7214,2667689.0
2022-05-28,65.2606,65.7543,65.0067,65.7214,2667689.0
2022-05-29,65.2606,65.7543,65.0067,65.7214,2667689.0
2022-05-30,65.2606,65.7543,65.0067,65.7214,2667689.0
2022-05-31,65.3923,66.0317,64.5553,65.6838,5973968.0
2022-06-01,65.6368,65.7397,63.9723,64.9973,3431151.0
2022-06-02,64.9597,65.129,63.2577,64.5836,3350412.0
2022-06-03,64.5647,64.9221,63.756,64.3109,2410564.0
2022-06-04,64.5647,64.9221,63.756,64.3109,2410564.0
2022-06-05,64.5647,64.9221,63.756,64.3109,2410564.0
2022-06-06,64.6118,64.8233,64.0593,64.6682,2154178.0
2022-06-07,64.0099,65.1431,63.9441,65.0349,2630606.0
2022-06-08,65.0067,65.2512,64.4284,64.7904,2630121.0
2022-06-09,64.9785,65.3452,63.836,63.8783,3121095.0
2022-06-10,63.2671,64.7152,63.2106,64.3014,3362328.0
2022-06-11,63.2671,64.7152,63.2106,64.3014,3362328.0
2022-06-12,63.2671,64.7152,63.2106,64.3014,3362328.0
2022-06-13,63.6056,64.0946,62.7922,63.0602,3834644.0
2022-06-14,63.1636,63.4551,61.9035,62.4866,3042338.0
2022-06-15,62.5336,63.1542,61.9129,62.3831,2869547.0
2022-06-16,61.9882,63.1072,61.0666,62.7687,3859005.0
2022-06-17,62.8157,63.2859,61.7719,62.2797,5405835.0
2022-06-18,62.8157,63.2859,61.7719,62.2797,5405835.0
2022-06-19,62.8157,63.2859,61.7719,62.2797,5405835.0
2022-06-20,62.8157,63.2859,61.7719,62.2797,5405835.0
2022-06-21,63.3047,64.2074,62.543,63.8031,3915295.0
2022-06-22,63.7654,64.3582,63.3235,63.8501,4137567.0
2022-06-23,64.198,65.0349,63.9347,64.8657,3461423.0
2022-06-24,65.1196,66.5207,64.7152,66.4172,4449066.0
2022-06-25,65.1196,66.5207,64.7152,66.4172,4449066.0
2022-06-26,65.1196,66.5207,64.7152,66.4172,4449066.0
2022-06-27,66.3608,66.8686,66.0411,66.8028,2875655.0
2022-06-28,66.8968,67.4328,65.9001,66.0693,3699403.0
2022-06-29,67.2636,70.5266,67.2354,70.2633,10605358.0
2022-06-30,69.5862,71.2225,69.4922,70.9498,8254987.0
2022-07-01,71.2977,71.4293,70.3573,71.2695,5353537.0
2022-07-02,71.2977,71.4293,70.3573,71.2695,5353537.0
2022-07-03,71.2977,71.4293,70.3573,71.2695,5353537.0
