,TGT US Equity,TGT US Equity,TGT US Equity,TGT US Equity,TGT US Equity
2021-05-03,193.6589,197.0288,193.3256,195.6031,2249691.0
2021-05-04,194.057,196.1215,193.5848,195.9086,2203468.0
2021-05-05,196.8714,197.8065,195.9734,196.6492,2508987.0
2021-05-06,197.8065,198.0426,196.2141,197.1955,2225970.0
2021-05-07,197.4639,199.4081,197.0196,198.7786,2298522.0
2021-05-08,197.4639,199.4081,197.0196,198.7786,2298522.0
2021-05-09,197.4639,199.4081,197.0196,198.7786,2298522.0
2021-05-10,199.5192,201.2597,197.862,198.149,3092693.0
2021-05-11,196.7511,196.9733,191.5944,193.7144,3297292.0
2021-05-12,192.5294,193.196,187.7153,187.9004,3857277.0
2021-05-13,189.0669,194.542,188.7614,193.1312,3134106.0
2021-05-14,194.6125,196.5104,193.8903,195.492,2650290.0
2021-05-15,194.6125,196.5104,193.8903,195.492,2650290.0
2021-05-16,194.6125,196.5104,193.8903,195.492,2650290.0
2021-05-17,197.0473,197.788,193.8255,194.4366,2583703.0
2021-05-18,196.1735,196.61,191.5294,191.7338,4794945.0
2021-05-19,195.3376,204.1705,194.8639,203.4182,13378665.0
2021-05-20,202.7402,206.9384,201.6163,206.0003,7086307.0
2021-05-21,206.3904,210.9137,206.0653,209.0653,5084769.0
2021-05-22,206.3904,210.9137,206.0653,209.0653,5084769.0
2021-05-23,206.3904,210.9137,206.0653,209.0653,5084769.0
2021-05-24,210.2263,212.2326,209.2882,209.3626,3820970.0
2021-05-25,209.4926,211.0901,207.3656,209.2604,4103005.0
2021-05-26,210.0684,211.7217,209.9013,210.9415,3186796.0
2021-05-27,211.7031,212.5484,209.957,211.183,6623131.0
2021-05-28,211.7682,212.0932,210.0777,210.765,2632555.0
2021-05-29,211.7682,212.0932,210.0777,210.765,2632555.0
2021-05-30,211.7682,212.0932,210.0777,210.765,2632555.0
2021-05-31,211.7682,212.0932,210.0777,210.765,2632555.0
2021-06-01,211.3595,212.5019,209.957,211.0901,3426365.0
2021-06-02,210.2914,212.827,210.0499,212.1211,3331509.0
2021-06-03,212.084,213.8394,210.8486,212.8642,3155379.0
2021-06-04,213.8115,215.1212,212.4276,214.8704,3085280.0
2021-06-05,213.8115,215.1212,212.4276,214.8704,3085280.0
2021-06-06,213.8115,215.1212,212.4276,214.8704,3085280.0
2021-06-07,215.019,216.0964,213.988,214.4524,2221783.0
2021-06-08,217.5918,219.533,215.9942,218.3627,3441684.0
2021-06-09,217.8983,219.9416,215.3812,215.4277,3372879.0
2021-06-10,215.1676,217.0623,214.9238,215.1676,2579717.0
2021-06-11,215.2883,216.3935,215.2883,216.3565,2510167.0
2021-06-12,215.2883,216.3935,215.2883,216.3565,2510167.0
2021-06-13,215.2883,216.3935,215.2883,216.3565,2510167.0
2021-06-14,216.5608,216.8766,215.0654,216.4772,2904357.0
2021-06-15,216.4215,216.4215,214.3224,216.0128,2518099.0
2021-06-16,216.1336,216.4122,213.213,214.7961,2767610.0
2021-06-17,214.1366,216.3472,213.4632,214.7589,2826597.0
2021-06-18,213.4957,214.8982,211.7775,214.118,4481436.0
2021-06-19,213.4957,214.8982,211.7775,214.118,4481436.0
2021-06-20,213.4957,214.8982,211.7775,214.118,4481436.0
2021-06-21,214.9354,217.3782,214.7868,217.1274,3049654.0
2021-06-22,217.7961,220.9262,217.2296,220.3225,2901430.0
2021-06-23,220.0067,221.0284,219.05,220.4154,2246566.0
2021-06-24,222.3937,222.7931,221.3535,222.7652,2141945.0
2021-06-25,222.9231,224.53,222.7188,223.4247,5987506.0
2021-06-26,222.9231,224.53,222.7188,223.4247,5987506.0
2021-06-27,222.9231,224.53,222.7188,223.4247,5987506.0
2021-06-28,223.7498,224.9944,222.7101,224.0842,2063002.0
2021-06-29,224.0842,226.1275,223.852,224.6321,2089618.0
2021-06-30,224.5764,225.6538,223.6569,224.53,2773214.0
2021-07-01,224.7343,226.1925,223.9634,226.1368,2125523.0
2021-07-02,227.0935,229.3969,226.8241,229.0254,2179175.0
2021-07-03,227.0935,229.3969,226.8241,229.0254,2179175.0
2021-07-04,227.0935,229.3969,226.8241,229.0254,2179175.0
2021-07-05,227.0935,229.3969,226.8241,229.0254,2179175.0
2021-07-06,228.9511,229.7313,225.6538,227.9759,2305234.0
2021-07-07,228.1245,230.7112,228.0502,229.9264,2035967.0
2021-07-08,227.8551,231.236,227.6043,230.883,2292748.0
2021-07-09,230.9759,232.8985,229.7685,230.883,2702490.0
2021-07-10,230.9759,232.8985,229.7685,230.883,2702490.0
2021-07-11,230.9759,232.8985,229.7685,230.883,2702490.0
2021-07-12,231.7375,234.4961,231.3846,234.2825,3056858.0
2021-07-13,232.6663,235.397,232.6663,233.8273,2392946.0
2021-07-14,234.6168,235.9636,233.6973,235.5735,2578717.0
2021-07-15,235.6385,236.4113,234.0874,234.9233,2646210.0
2021-07-16,235.8243,235.9636,233.0008,233.2701,3415858.0
2021-07-17,235.8243,235.9636,233.0008,233.2701,3415858.0
2021-07-18,235.8243,235.9636,233.0008,233.2701,3415858.0
2021-07-19,231.9976,233.8924,230.8459,233.2422,3187425.0
2021-07-20,233.2236,238.1277,231.914,236.5766,2805169.0
2021-07-21,237.0782,238.1742,236.1958,237.8212,2262712.0
2021-07-22,239.0751,239.4373,236.8274,238.7129,2472244.0
2021-07-23,239.4281,242.521,239.1959,242.4467,2016914.0
2021-07-24,239.4281,242.521,239.1959,242.4467,2016914.0
2021-07-25,239.4281,242.521,239.1959,242.4467,2016914.0
2021-07-26,242.3074,243.7006,240.6448,242.2888,2338014.0
2021-07-27,241.49,241.7269,237.4868,239.9668,3036053.0
2021-07-28,238.9729,240.4312,238.1277,239.0937,2810470.0
2021-07-29,239.8089,243.199,239.0607,243.0318,3054953.0
2021-07-30,242.1773,244.7037,240.3104,242.4653,2806602.0
2021-07-31,242.1773,244.7037,240.3104,242.4653,2806602.0
2021-08-01,242.1773,244.7037,240.3104,242.4653,2806602.0
2021-08-02,243.4219,243.6356,236.6602,238.9265,3174903.0
2021-08-03,239.7346,244.5551,239.5952,243.5334,2545022.0
2021-08-04,242.6046,244.1743,241.7129,241.9823,2397176.0
2021-08-05,243.134,244.0071,241.4714,242.7903,2202866.0
2021-08-06,243.2826,244.2671,240.8729,241.5736,2441853.0
2021-08-07,243.2826,244.2671,240.8729,241.5736,2441853.0
2021-08-08,243.2826,244.2671,240.8729,241.5736,2441853.0
2021-08-09,241.5829,244.0814,241.5643,243.7284,2508758.0
2021-08-10,244.2486,246.8307,243.3569,245.2703,3369801.0
2021-08-11,245.7161,248.0474,243.7656,244.2857,2938961.0
2021-08-12,245.1588,245.7625,242.4653,243.2362,2267266.0
2021-08-13,243.9885,244.9265,242.0659,242.9204,3070448.0
2021-08-14,243.9885,244.9265,242.0659,242.9204,3070448.0
2021-08-15,243.9885,244.9265,242.0659,242.9204,3070448.0
2021-08-16,241.5736,244.7315,238.4714,244.4158,3401621.0
2021-08-17,242.7381,242.7381,234.9094,237.3326,6620517.0
2021-08-18,232.0575,238.3949,229.5038,230.7434,8907996.0
2021-08-19,227.9008,232.5608,227.7796,228.7209,5067647.0
2021-08-20,229.8952,236.7081,229.8486,236.1676,4146076.0
2021-08-21,229.8952,236.7081,229.8486,236.1676,4146076.0
2021-08-22,229.8952,236.7081,229.8486,236.1676,4146076.0
2021-08-23,236.9691,237.8638,235.175,235.3567,2952930.0
2021-08-24,236.2608,236.2608,233.2597,233.6046,2466617.0
2021-08-25,233.4648,235.1004,232.4489,234.0706,2438429.0
2021-08-26,233.3995,233.4741,230.4824,232.0295,2919934.0
2021-08-27,231.2746,233.4368,230.8319,232.2346,2661060.0
2021-08-28,231.2746,233.4368,230.8319,232.2346,2661060.0
2021-08-29,231.2746,233.4368,230.8319,232.2346,2661060.0
2021-08-30,232.2625,234.2849,232.2066,232.4023,2093031.0
2021-08-31,232.2066,232.626,228.7303,230.1842,3966041.0
2021-09-01,230.2028,230.7154,227.6491,229.6156,2862651.0
2021-09-02,229.5784,230.1655,228.4786,229.0937,2525246.0
2021-09-03,228.4227,228.5066,226.4748,227.6957,3352126.0
2021-09-04,228.4227,228.5066,226.4748,227.6957,3352126.0
2021-09-05,228.4227,228.5066,226.4748,227.6957,3352126.0
2021-09-06,228.4227,228.5066,226.4748,227.6957,3352126.0
2021-09-07,227.3323,227.9558,225.1607,226.2139,2727182.0
2021-09-08,226.2232,229.4479,225.9063,229.3733,2843325.0
2021-09-09,229.2428,230.501,227.9847,228.7489,2474674.0
2021-09-10,230.3985,230.8552,227.5839,227.9101,1945593.0
2021-09-11,230.3985,230.8552,227.5839,227.9101,1945593.0
2021-09-12,230.3985,230.8552,227.5839,227.9101,1945593.0
2021-09-13,228.8048,229.5,225.17,226.568,2872013.0
2021-09-14,226.8383,227.7889,225.3378,225.7665,1905751.0
2021-09-15,225.8504,228.2083,225.3564,227.5373,1953179.0
2021-09-16,228.5532,230.6688,228.1058,230.1562,2171375.0
2021-09-17,228.7582,231.6288,228.7582,229.8952,3736553.0
2021-09-18,228.7582,231.6288,228.7582,229.8952,3736553.0
2021-09-19,228.7582,231.6288,228.7582,229.8952,3736553.0
2021-09-20,226.9222,229.4292,223.2688,225.6733,3329098.0
2021-09-21,226.3257,228.3945,224.8345,224.8998,1960332.0
2021-09-22,225.883,226.829,223.4179,225.3285,2285917.0
2021-09-23,226.9408,228.4973,225.9529,226.1673,2038927.0
2021-09-24,224.9184,226.2977,224.033,225.0209,1901416.0
2021-09-25,224.9184,226.2977,224.033,225.0209,1901416.0
2021-09-26,224.9184,226.2977,224.033,225.0209,1901416.0
2021-09-27,223.9118,225.8597,221.6983,222.3554,2588425.0
2021-09-28,220.7897,221.2184,217.0244,217.5649,3173938.0
2021-09-29,218.6181,221.4607,217.9098,219.8111,2655473.0
2021-09-30,219.839,219.839,212.6161,213.2125,5428320.0
2021-10-01,213.6599,213.8789,208.6234,212.8863,3476482.0
2021-10-02,213.6599,213.8789,208.6234,212.8863,3476482.0
2021-10-03,213.6599,213.8789,208.6234,212.8863,3476482.0
2021-10-04,212.4297,213.4268,207.7187,210.5284,3816371.0
2021-10-05,211.6188,213.9022,210.3162,212.0848,2407335.0
2021-10-06,210.7707,212.0662,209.4939,211.4045,2789084.0
2021-10-07,213.0075,215.7569,212.8677,214.1911,2352256.0
2021-10-08,214.4055,215.9619,212.7898,213.3337,2004918.0
2021-10-09,214.4055,215.9619,212.7898,213.3337,2004918.0
2021-10-10,214.4055,215.9619,212.7898,213.3337,2004918.0
2021-10-11,213.0261,215.5239,212.8118,213.1659,1998553.0
2021-10-12,214.3589,215.6637,212.9609,214.5826,2167414.0
2021-10-13,215.7569,220.6685,214.8435,220.6499,3990018.0
2021-10-14,222.5604,227.2204,220.1652,225.6267,4282736.0
2021-10-15,226.7545,230.529,225.6826,229.0005,3626894.0
2021-10-16,226.7545,230.529,225.6826,229.0005,3626894.0
2021-10-17,226.7545,230.529,225.6826,229.0005,3626894.0
2021-10-18,228.2922,236.4844,227.9101,236.4006,4365797.0
2021-10-19,237.2207,239.4762,234.6764,235.0399,3204845.0
2021-10-20,237.0157,237.4164,234.2197,234.7043,2209257.0
2021-10-21,234.5086,236.9504,234.3036,236.9225,1758359.0
2021-10-22,238.1061,239.9049,237.2767,238.5255,2205671.0
2021-10-23,238.1061,239.9049,237.2767,238.5255,2205671.0
2021-10-24,238.1061,239.9049,237.2767,238.5255,2205671.0
2021-10-25,239.355,243.2507,238.684,242.6449,2488389.0
2021-10-26,243.6235,243.7214,239.9981,241.1351,2439708.0
2021-10-27,241.3308,241.7502,238.3298,239.094,2269924.0
2021-10-28,240.6971,242.4632,240.0167,240.6598,1735194.0
2021-10-29,239.0661,242.1137,239.0661,241.9646,2417825.0
2021-10-30,239.0661,242.1137,239.0661,241.9646,2417825.0
2021-10-31,239.0661,242.1137,239.0661,241.9646,2417825.0
2021-11-01,243.7633,243.9963,239.9794,240.3802,1718106.0
2021-11-02,241.4147,243.4371,240.9581,242.5611,2228014.0
2021-11-03,241.1071,242.9245,239.2618,242.7009,2397484.0
2021-11-04,242.9339,244.658,241.777,242.7288,3031306.0
2021-11-05,243.2507,243.4744,235.6177,236.9784,4060279.0
2021-11-06,243.2507,243.4744,235.6177,236.9784,4060279.0
2021-11-07,243.2507,243.4744,235.6177,236.9784,4060279.0
2021-11-08,236.0278,238.684,234.8907,236.1023,2523286.0
2021-11-09,235.5897,238.0542,235.394,237.8079,2347070.0
2021-11-10,236.7547,238.5908,235.4686,236.7734,2093075.0
2021-11-11,236.9784,239.1267,236.4425,238.6001,2199424.0
2021-11-12,239.8769,244.0616,239.2245,242.3374,2497590.0
2021-11-13,239.8769,244.0616,239.2245,242.3374,2497590.0
2021-11-14,239.8769,244.0616,239.2245,242.3374,2497590.0
2021-11-15,244.919,250.6881,243.6235,246.3543,4852433.0
2021-11-16,245.9522,250.1886,245.709,249.1225,4355750.0
2021-11-17,237.5262,240.5001,235.1696,237.3485,11855862.0
2021-11-18,239.4901,240.0059,233.4675,235.712,5788480.0
2021-11-19,234.8236,237.4234,234.1783,234.4495,3965907.0
2021-11-20,234.8236,237.4234,234.1783,234.4495,3965907.0
2021-11-21,234.8236,237.4234,234.1783,234.4495,3965907.0
2021-11-22,235.1322,235.366,225.5746,228.7168,5571815.0
2021-11-23,229.7268,233.533,227.6507,233.028,4055037.0
2021-11-24,231.831,233.4395,230.1664,232.6352,3051972.0
2021-11-25,231.831,233.4395,230.1664,232.6352,3051972.0
2021-11-26,232.5698,235.1602,229.8437,230.5872,3180865.0
2021-11-27,232.5698,235.1602,229.8437,230.5872,3180865.0
2021-11-28,232.5698,235.1602,229.8437,230.5872,3180865.0
2021-11-29,232.4295,235.2724,230.9987,233.0093,3027601.0
2021-11-30,230.3908,230.98,226.5379,228.0342,7907944.0
2021-12-01,229.7549,232.2986,224.6582,224.8078,3852130.0
2021-12-02,226.2106,230.634,225.7383,229.5866,3684005.0
2021-12-03,230.7368,232.3079,229.4089,231.5224,4838680.0
2021-12-04,230.7368,232.3079,229.4089,231.5224,4838680.0
2021-12-05,230.7368,232.3079,229.4089,231.5224,4838680.0
2021-12-06,232.3547,232.7194,226.6127,227.2205,3772594.0
2021-12-07,228.7729,230.2692,227.8752,229.7081,3565873.0
2021-12-08,230.7462,231.2979,222.7597,224.069,4929440.0
2021-12-09,223.6108,224.1625,220.5434,222.1612,2762176.0
2021-12-10,221.7872,224.2093,221.3476,222.741,2487235.0
2021-12-11,221.7872,224.2093,221.3476,222.741,2487235.0
2021-12-12,221.7872,224.2093,221.3476,222.741,2487235.0
2021-12-13,222.4979,223.059,217.3357,218.991,3783503.0
2021-12-14,215.9423,220.852,215.9423,220.029,3364766.0
2021-12-15,218.4579,221.4692,216.5408,221.3102,3433544.0
2021-12-16,220.6649,221.3102,209.9384,210.2096,7302051.0
2021-12-17,210.2564,211.6218,207.1142,208.8349,5838274.0
2021-12-18,210.2564,211.6218,207.1142,208.8349,5838274.0
2021-12-19,210.2564,211.6218,207.1142,208.8349,5838274.0
2021-12-20,206.7027,207.1422,200.6895,204.982,5233240.0
2021-12-21,205.6273,206.4689,202.4476,205.8049,3975734.0
2021-12-22,205.5524,206.9365,202.9339,203.626,4182587.0
2021-12-23,204.3835,207.7361,204.1403,206.684,3345272.0
2021-12-24,204.3835,207.7361,204.1403,206.684,3345272.0
2021-12-25,204.3835,207.7361,204.1403,206.684,3345272.0
2021-12-26,204.3835,207.7361,204.1403,206.684,3345272.0
2021-12-27,207.7034,210.1255,206.5437,209.5737,4337599.0
2021-12-28,209.901,212.7533,209.1435,210.3312,3202878.0
2021-12-29,210.7614,214.6845,210.7614,213.1461,3065826.0
2021-12-30,213.9691,218.7104,213.9691,216.8775,4007377.0
2021-12-31,217.6817,218.4771,214.3618,216.4379,2485246.0
2022-01-01,217.6817,218.4771,214.3618,216.4379,2485246.0
2022-01-02,217.6817,218.4771,214.3618,216.4379,2485246.0
2022-01-03,216.0919,217.2235,213.9345,216.9149,3018369.0
2022-01-04,216.971,220.3657,216.5595,218.991,3327584.0
2022-01-05,219.5895,221.0063,213.941,214.0252,3885755.0
2022-01-06,208.3019,217.5788,208.3019,216.3538,4193202.0
2022-01-07,215.2596,218.0838,214.2496,215.8207,3052885.0
2022-01-08,215.2596,218.0838,214.2496,215.8207,3052885.0
2022-01-09,215.2596,218.0838,214.2496,215.8207,3052885.0
2022-01-10,213.7166,213.8194,208.5637,212.6785,4858182.0
2022-01-11,213.3051,213.8802,209.4802,212.8001,3048865.0
2022-01-12,213.3986,215.2205,209.5737,209.9197,4233302.0
2022-01-13,210.6772,212.0987,209.2464,211.1916,3458972.0
2022-01-14,208.0026,209.7607,204.2338,207.0487,5282627.0
2022-01-15,208.0026,209.7607,204.2338,207.0487,5282627.0
2022-01-16,208.0026,209.7607,204.2338,207.0487,5282627.0
2022-01-17,208.0026,209.7607,204.2338,207.0487,5282627.0
2022-01-18,204.5986,206.6278,203.1958,205.7488,4652755.0
2022-01-19,207.376,213.5015,206.338,209.3306,4091162.0
2022-01-20,210.4341,214.446,206.8056,207.348,4307922.0
2022-01-21,205.7395,206.5718,200.3341,203.1677,7859333.0
2022-01-22,205.7395,206.5718,200.3341,203.1677,7859333.0
2022-01-23,205.7395,206.5718,200.3341,203.1677,7859333.0
2022-01-24,201.4283,206.7027,198.1832,206.2819,5618875.0
2022-01-25,204.2058,204.505,199.1091,200.7643,4929112.0
2022-01-26,201.6434,203.0929,196.7431,197.9868,4207470.0
2022-01-27,201.3722,203.2332,197.6829,198.4264,4007061.0
2022-01-28,200.3996,203.6727,196.874,203.5605,2906164.0
2022-01-29,200.3996,203.6727,196.874,203.5605,2906164.0
2022-01-30,200.3996,203.6727,196.874,203.5605,2906164.0
2022-01-31,202.8498,206.4222,202.311,206.1416,4151109.0
2022-02-01,207.6005,208.0961,202.3074,205.0194,4117401.0
2022-02-02,204.1123,205.8236,201.3722,203.5044,4588465.0
2022-02-03,200.3622,204.1667,198.7911,199.399,6357809.0
2022-02-04,200.2406,201.5312,196.8927,200.1658,3754673.0
2022-02-05,200.2406,201.5312,196.8927,200.1658,3754673.0
2022-02-06,200.2406,201.5312,196.8927,200.1658,3754673.0
2022-02-07,200.8111,201.2132,196.6636,197.5941,4402778.0
2022-02-08,197.3977,200.7456,196.9955,199.1465,2926650.0
2022-02-09,201.0542,203.1023,200.1752,202.5973,2562841.0
2022-02-10,200.4838,203.4015,198.922,199.9788,3038137.0
2022-02-11,200.278,200.8298,197.1265,197.8466,2852381.0
2022-02-12,200.278,200.8298,197.1265,197.8466,2852381.0
2022-02-13,200.278,200.8298,197.1265,197.8466,2852381.0
2022-02-14,197.5005,197.7905,192.3758,195.0504,4066749.0
2022-02-15,196.6001,196.6001,193.294,194.5901,4741026.0
2022-02-16,194.3084,196.154,192.3548,195.1818,3340572.0
2022-02-17,194.036,194.375,191.4822,191.6034,3865911.0
2022-02-18,192.0918,194.0736,191.115,191.9697,3321740.0
2022-02-19,192.0918,194.0736,191.115,191.9697,3321740.0
2022-02-20,192.0918,194.0736,191.115,191.9697,3321740.0
2022-02-21,192.0918,194.0736,191.115,191.9697,3321740.0
2022-02-22,190.3166,190.8332,182.6807,184.4182,5621347.0
2022-02-23,184.9348,185.8459,178.0831,178.3602,4471300.0
2022-02-24,173.279,180.1072,172.8187,179.9099,3917719.0
2022-02-25,179.8724,187.3768,179.6892,187.1138,4098506.0
2022-02-26,179.8724,187.3768,179.6892,187.1138,4098506.0
2022-02-27,179.8724,187.3768,179.6892,187.1138,4098506.0
2022-02-28,185.3669,188.9547,183.9392,187.6304,6192228.0
2022-03-01,213.046,213.2996,205.2692,206.0957,15776093.0
2022-03-02,208.5096,212.3792,205.3725,211.2333,6357697.0
2022-03-03,212.3792,215.2626,208.8571,210.2377,4604599.0
2022-03-04,209.1952,211.4121,208.1714,210.4819,3997164.0
2022-03-05,209.1952,211.4121,208.1714,210.4819,3997164.0
2022-03-06,209.1952,211.4121,208.1714,210.4819,3997164.0
2022-03-07,210.4819,210.961,197.7694,198.2156,5743365.0
2022-03-08,198.394,200.9112,194.1393,196.1211,4463244.0
2022-03-09,200.7327,205.1471,200.4697,202.8742,3183179.0
2022-03-10,200.62,202.3858,197.3139,201.7283,3155263.0
2022-03-11,202.5548,203.372,194.2332,194.3929,4042617.0
2022-03-12,202.5548,203.372,194.2332,194.3929,4042617.0
2022-03-13,202.5548,203.372,194.2332,194.3929,4042617.0
2022-03-14,195.5575,198.0935,192.4956,196.0741,3168457.0
2022-03-15,197.7178,203.062,197.7178,202.2637,2866862.0
2022-03-16,203.7476,205.4101,198.873,202.4891,3029795.0
2022-03-17,201.9349,207.4764,201.4464,207.2228,3655410.0
2022-03-18,205.5885,212.398,204.8278,212.3134,6544755.0
2022-03-19,205.5885,212.398,204.8278,212.3134,6544755.0
2022-03-20,205.5885,212.398,204.8278,212.3134,6544755.0
2022-03-21,212.2947,214.577,207.8677,209.4488,3023528.0
2022-03-22,210.1156,210.9797,208.2747,209.2328,2463953.0
2022-03-23,208.7631,209.1952,202.8178,203.5504,2993538.0
2022-03-24,203.8416,205.4195,203.0197,203.851,2240365.0
2022-03-25,204.7996,206.5653,203.1841,205.3256,2466209.0
2022-03-26,204.7996,206.5653,203.1841,205.3256,2466209.0
2022-03-27,204.7996,206.5653,203.1841,205.3256,2466209.0
2022-03-28,204.809,206.1803,203.2968,206.1803,2212214.0
2022-03-29,208.5096,210.9234,206.8189,209.383,3072217.0
2022-03-30,208.1996,210.0969,207.2228,208.472,2464889.0
2022-03-31,205.0626,206.8189,199.1736,199.3239,4615495.0
2022-04-01,200.357,201.1178,196.8725,197.746,3217064.0
2022-04-02,200.357,201.1178,196.8725,197.746,3217064.0
2022-04-03,200.357,201.1178,196.8725,197.746,3217064.0
2022-04-04,197.4172,201.5686,193.6603,201.3808,3167217.0
2022-04-05,200.5167,205.1028,200.2291,201.7377,2538562.0
2022-04-06,198.8073,203.8979,198.178,202.8178,3678461.0
2022-04-07,205.6919,215.845,205.1565,214.3234,7938099.0
2022-04-08,218.8411,221.7246,216.6057,219.1604,6631161.0
2022-04-09,218.8411,221.7246,216.6057,219.1604,6631161.0
2022-04-10,218.8411,221.7246,216.6057,219.1604,6631161.0
2022-04-11,219.0853,221.6212,214.9996,215.3753,3172246.0
2022-04-12,218.1836,221.1047,216.3907,217.282,3366606.0
2022-04-13,216.3052,220.898,215.5632,219.6113,2451470.0
2022-04-14,219.6958,223.7157,218.9434,222.7859,3909693.0
2022-04-15,219.6958,223.7157,218.9434,222.7859,3909693.0
2022-04-16,219.6958,223.7157,218.9434,222.7859,3909693.0
2022-04-17,219.6958,223.7157,218.9434,222.7859,3909693.0
2022-04-18,221.2268,226.5992,220.7974,224.8428,3341838.0
2022-04-19,225.7069,232.1782,224.9179,231.0981,4715742.0
2022-04-20,233.5119,235.7191,231.4644,234.1694,3735500.0
2022-04-21,235.6064,239.3821,232.5633,233.0893,3967712.0
2022-04-22,231.5677,232.1782,226.7588,226.9936,3431281.0
2022-04-23,231.5677,232.1782,226.7588,226.9936,3431281.0
2022-04-24,231.5677,232.1782,226.7588,226.9936,3431281.0
2022-04-25,225.4063,228.1583,223.7909,226.9749,3265081.0
2022-04-26,225.0025,227.7638,222.0439,222.1284,2915498.0
2022-04-27,222.0815,223.0984,216.4649,216.9345,2995267.0
2022-04-28,220.1842,223.1804,216.7513,222.0251,2318152.0
2022-04-29,220.2406,221.4944,214.3422,214.7554,3220672.0
2022-04-30,220.2406,221.4944,214.3422,214.7554,3220672.0
2022-05-01,220.2406,221.4944,214.3422,214.7554,3220672.0
2022-05-02,216.1643,218.8411,211.4775,215.8168,3049119.0
2022-05-03,217.0002,220.2406,215.5538,218.4091,3027758.0
2022-05-04,217.761,224.0914,215.2157,223.0019,3256536.0
2022-05-05,221.2925,221.5273,214.4267,216.7372,3466744.0
2022-05-06,212.1256,215.7041,209.1201,211.5245,3683251.0
2022-05-07,212.1256,215.7041,209.1201,211.5245,3683251.0
2022-05-08,212.1256,215.7041,209.1201,211.5245,3683251.0
2022-05-09,209.6366,214.314,208.8101,210.5759,4672300.0
2022-05-10,212.8206,214.8494,203.5222,205.7952,3747994.0
2022-05-11,206.0676,207.4952,199.4741,200.5167,3193596.0
2022-05-12,200.3946,207.4013,200.1128,204.067,3547401.0
2022-05-13,206.6217,209.7306,204.5711,206.3775,3146691.0
2022-05-14,206.6217,209.7306,204.5711,206.3775,3146691.0
2022-05-15,206.6217,209.7306,204.5711,206.3775,3146691.0
2022-05-16,206.7344,208.1808,203.1278,205.9267,3345636.0
2022-05-17,198.6459,203.3143,197.2313,203.0314,6641635.0
2022-05-18,153.7938,158.4413,146.3706,152.415,50936756.0
2022-05-19,152.0943,152.2452,142.6727,144.7004,23318970.0
2022-05-20,144.8796,146.9356,142.3049,146.5206,12300170.0
2022-05-21,144.8796,146.9356,142.3049,146.5206,12300170.0
2022-05-22,144.8796,146.9356,142.3049,146.5206,12300170.0
2022-05-23,146.1716,147.2279,144.5569,145.1437,7700126.0
2022-05-24,142.9557,143.4366,137.231,141.4184,10936568.0
2022-05-25,141.6919,148.0484,141.0129,147.5203,8107749.0
2022-05-26,148.9915,154.0371,148.8689,153.9145,7369736.0
2022-05-27,153.9522,157.6869,153.9145,157.6303,6315525.0
2022-05-28,153.9522,157.6869,153.9145,157.6303,6315525.0
2022-05-29,153.9522,157.6869,153.9145,157.6303,6315525.0
2022-05-30,153.9522,157.6869,153.9145,157.6303,6315525.0
2022-05-31,157.0362,157.3003,152.2452,152.6696,8942091.0
2022-06-01,152.6696,153.8768,147.5769,147.6146,4480934.0
2022-06-02,147.6523,151.8963,147.1996,151.7548,4366036.0
2022-06-03,150.1327,153.5939,149.9535,151.8774,4187650.0
2022-06-04,150.1327,153.5939,149.9535,151.8774,4187650.0
2022-06-05,150.1327,153.5939,149.9535,151.8774,4187650.0
2022-06-06,152.2169,152.8299,149.7177,150.5854,3772318.0
2022-06-07,139.5793,148.9632,138.7777,147.1053,33299678.0
2022-06-08,145.6435,150.5476,144.6249,147.7843,6575952.0
2022-06-09,147.8315,149.2886,145.7001,145.7567,5747595.0
2022-06-10,142.8896,144.0308,141.1166,141.1543,5101202.0
2022-06-11,142.8896,144.0308,141.1166,141.1543,5101202.0
2022-06-12,142.8896,144.0308,141.1166,141.1543,5101202.0
2022-06-13,138.193,139.004,135.6843,136.5708,5885978.0
2022-06-14,136.6369,138.0987,133.2511,134.5809,5200821.0
2022-06-15,134.4111,140.7771,134.0245,139.0512,6353121.0
2022-06-16,136.6746,138.7117,133.9302,134.7601,5630323.0
2022-06-17,133.0531,133.7321,130.6953,131.3743,10928149.0
2022-06-18,133.0531,133.7321,130.6953,131.3743,10928149.0
2022-06-19,133.0531,133.7321,130.6953,131.3743,10928149.0
2022-06-20,133.0531,133.7321,130.6953,131.3743,10928149.0
2022-06-21,133.4963,137.4101,132.8362,136.4671,6555510.0
2022-06-22,135.043,136.1086,132.2609,132.7984,4642442.0
2022-06-23,133.751,138.9192,132.8197,138.457,5211053.0
2022-06-24,138.7966,142.4087,138.1458,141.8617,6993117.0
2022-06-25,138.7966,142.4087,138.1458,141.8617,6993117.0
2022-06-26,138.7966,142.4087,138.1458,141.8617,6993117.0
2022-06-27,142.5596,143.2857,139.6076,141.0977,3607154.0
2022-06-28,141.8805,142.6963,136.1182,136.2973,4132664.0
2022-06-29,136.005,136.269,133.2794,133.8264,4238896.0
2022-06-30,132.2043,135.0807,129.3561,133.1945,5899946.0
2022-07-01,132.7466,134.3923,131.563,134.2791,3010205.0
2022-07-02,132.7466,134.3923,131.563,134.2791,3010205.0
2022-07-03,132.7466,134.3923,131.563,134.2791,3010205.0
