,SCCO US Equity,SCCO US Equity,SCCO US Equity,SCCO US Equity,SCCO US Equity
2022-05-17,50.1859,52.2663,49.9843,52.2113,1982688.0
2022-05-18,51.9547,52.4221,50.9832,51.2124,1857969.0
2022-05-19,51.3773,53.9984,51.3773,53.3477,1920390.0
2022-05-20,54.0443,54.1909,52.9353,54.1267,1623830.0
2022-05-21,54.0443,54.1909,52.9353,54.1267,1623830.0
2022-05-22,54.0443,54.1909,52.9353,54.1267,1623830.0
2022-05-23,55.4648,56.033,54.7866,55.4098,1615439.0
2022-05-24,55.1257,56.1063,54.3925,55.9505,1343340.0
2022-05-25,55.3915,56.2025,55.1898,55.9505,1014170.0
2022-05-26,55.9505,56.3813,55.0066,56.0697,847170.0
2022-05-27,56.922,57.5543,56.1521,57.5177,1087774.0
2022-05-28,56.922,57.5543,56.1521,57.5177,1087774.0
2022-05-29,56.922,57.5543,56.1521,57.5177,1087774.0
2022-05-30,56.922,57.5543,56.1521,57.5177,1087774.0
2022-05-31,58.0126,58.7916,56.1613,56.6195,2141203.0
2022-06-01,56.9036,57.5085,56.0422,56.812,1310253.0
2022-06-02,58.1959,59.1323,58.0584,59.0207,1327776.0
2022-06-03,58.2875,58.8191,57.7101,58.1409,867753.0
2022-06-04,58.2875,58.8191,57.7101,58.1409,867753.0
2022-06-05,58.2875,58.8191,57.7101,58.1409,867753.0
2022-06-06,58.7458,59.2727,58.2179,58.7274,1186603.0
2022-06-07,58.0126,59.5431,58.0126,59.4698,899162.0
2022-06-08,58.6541,58.8924,57.8934,58.0126,821975.0
2022-06-09,57.3619,57.6368,55.9322,55.9963,928491.0
2022-06-10,54.8233,55.6114,54.4292,55.089,944336.0
2022-06-11,54.8233,55.6114,54.4292,55.089,944336.0
2022-06-12,54.8233,55.6114,54.4292,55.089,944336.0
2022-06-13,53.2928,53.9434,51.6614,52.9078,1188388.0
2022-06-14,52.9078,53.082,51.8447,52.4313,1064310.0
2022-06-15,53.3019,53.476,51.7073,52.8345,1024313.0
2022-06-16,51.3223,52.3396,50.8641,51.5056,1532064.0
2022-06-17,51.1116,51.469,50.2501,50.8183,2338060.0
2022-06-18,51.1116,51.469,50.2501,50.8183,2338060.0
2022-06-19,51.1116,51.469,50.2501,50.8183,2338060.0
2022-06-20,51.1116,51.469,50.2501,50.8183,2338060.0
2022-06-21,51.139,51.6019,50.635,50.6991,1097811.0
2022-06-22,49.077,49.3428,48.133,48.4355,1530205.0
2022-06-23,47.6473,48.023,44.8121,45.4019,2853351.0
2022-06-24,45.4661,47.7206,45.3103,47.1982,2503217.0
2022-06-25,45.4661,47.7206,45.3103,47.1982,2503217.0
2022-06-26,45.4661,47.7206,45.3103,47.1982,2503217.0
2022-06-27,47.7481,48.2797,47.0241,47.2807,2047470.0
2022-06-28,48.1972,48.9029,47.3449,47.5373,1182536.0
2022-06-29,48.1697,48.1697,46.6117,47.1524,1056863.0
2022-06-30,46.1443,46.4925,45.0445,45.6494,1558852.0
2022-07-01,45.0262,45.9335,44.3663,45.9243,1288774.0
2022-07-02,45.0262,45.9335,44.3663,45.9243,1288774.0
2022-07-03,45.0262,45.9335,44.3663,45.9243,1288774.0
2022-07-04,45.0262,45.9335,44.3663,45.9243,1288774.0
2022-07-05,44.2747,44.4396,42.6159,43.8623,1707035.0
2022-07-06,43.8164,44.7421,42.8083,44.6871,2231237.0
2022-07-07,46.4009,47.2899,46.3551,46.9599,2120318.0
2022-07-08,46.8591,47.0699,45.9427,46.8683,1645289.0
2022-07-09,46.8591,47.0699,45.9427,46.8683,1645289.0
2022-07-10,46.8591,47.0699,45.9427,46.8683,1645289.0
2022-07-11,45.4661,45.9793,44.962,45.1362,1188861.0
2022-07-12,44.403,45.3195,44.2518,44.3205,1309538.0
2022-07-13,43.6881,44.7879,43.1658,44.2105,1429372.0
2022-07-14,42.2493,42.7625,40.9662,42.1026,2542328.0
2022-07-15,42.4784,43.1383,41.4978,43.0374,1219673.0
2022-07-16,42.4784,43.1383,41.4978,43.0374,1219673.0
2022-07-17,42.4784,43.1383,41.4978,43.0374,1219673.0
2022-07-18,44.3938,44.8796,43.6606,43.8256,1535364.0
2022-07-19,43.6881,45.0903,43.459,44.9804,1400165.0
2022-07-20,44.9804,45.4661,44.4213,44.4396,1107091.0
2022-07-21,44.0731,45.1362,43.6057,45.127,1214025.0
2022-07-22,46.0068,46.0435,43.9264,44.0547,1262302.0
2022-07-23,46.0068,46.0435,43.9264,44.0547,1262302.0
2022-07-24,46.0068,46.0435,43.9264,44.0547,1262302.0
2022-07-25,44.9804,45.8877,44.6963,45.0995,1679237.0
2022-07-26,45.4661,45.4661,44.5954,44.7604,1167282.0
2022-07-27,44.6321,44.8337,42.5609,44.2838,2375850.0
2022-07-28,45.0628,45.6402,42.8312,43.8806,2096359.0
2022-07-29,44.1647,46.0251,43.7615,45.6402,2067676.0
2022-07-30,44.1647,46.0251,43.7615,45.6402,2067676.0
2022-07-31,44.1647,46.0251,43.7615,45.6402,2067676.0
2022-08-01,45.1362,45.1362,43.3399,43.9264,1527689.0
2022-08-02,43.7065,43.9448,42.8267,42.8816,1537883.0
2022-08-03,43.0741,43.1245,42.0477,42.5792,1554338.0
2022-08-04,42.79,42.9458,42.2584,42.4326,1316429.0
2022-08-05,42.3409,43.8164,41.9743,43.4865,1406165.0
2022-08-06,42.3409,43.8164,41.9743,43.4865,1406165.0
2022-08-07,42.3409,43.8164,41.9743,43.4865,1406165.0
2022-08-08,44.1647,44.7961,43.3142,43.6515,1627842.0
2022-08-09,43.789,43.9081,43.1291,43.8348,1379212.0
2022-08-10,44.6448,45.3245,44.319,44.9707,1472924.0
2022-08-11,45.399,46.4232,45.129,45.25,1436268.0
2022-08-12,44.9614,45.8459,44.6448,45.79,891968.0
2022-08-13,44.9614,45.8459,44.6448,45.79,891968.0
2022-08-14,44.9614,45.8459,44.6448,45.79,891968.0
2022-08-15,44.4772,45.2407,44.0303,45.2314,1545951.0
2022-08-16,45.6969,46.0042,45.1197,45.9204,918137.0
2022-08-17,45.0731,45.2314,44.4679,44.8404,1370402.0
2022-08-18,45.1569,46.209,45.0732,46.0135,1199802.0
2022-08-19,45.4269,45.6038,44.7938,45.0638,1033492.0
2022-08-20,45.4269,45.6038,44.7938,45.0638,1033492.0
2022-08-21,45.4269,45.6038,44.7938,45.0638,1033492.0
2022-08-22,44.3376,44.7641,43.9465,44.4028,1108775.0
2022-08-23,45.0638,46.7025,44.9522,45.9763,1330726.0
2022-08-24,45.3338,45.8738,45.0638,45.8366,879666.0
2022-08-25,46.507,47.196,45.818,47.1401,1412794.0
2022-08-26,47.466,48.1084,46.7025,47.8291,2694339.0
2022-08-27,47.466,48.1084,46.7025,47.8291,2694339.0
2022-08-28,47.466,48.1084,46.7025,47.8291,2694339.0
2022-08-29,46.7304,47.1354,45.669,46.3394,1832943.0
2022-08-30,45.8925,45.9297,43.9884,44.2631,1917566.0
2022-08-31,43.9931,44.5703,43.481,43.8255,1770286.0
2022-09-01,42.5779,42.7734,41.5816,42.2427,1638468.0
2022-09-02,43.2668,43.6672,42.4475,42.5406,1049617.0
2022-09-03,43.2668,43.6672,42.4475,42.5406,1049617.0
2022-09-04,43.2668,43.6672,42.4475,42.5406,1049617.0
2022-09-05,43.2668,43.6672,42.4475,42.5406,1049617.0
2022-09-06,42.9223,43.2203,41.8702,42.0192,1184979.0
2022-09-07,41.4885,42.6477,41.2557,42.5779,1639822.0
2022-09-08,42.7268,44.2352,42.373,44.0489,1513565.0
2022-09-09,44.7193,45.9483,44.7193,45.8087,1269742.0
2022-09-10,44.7193,45.9483,44.7193,45.8087,1269742.0
2022-09-11,44.7193,45.9483,44.7193,45.8087,1269742.0
2022-09-12,46.5535,46.6373,45.6318,46.1345,1686069.0
2022-09-13,44.6914,45.6904,44.4679,44.8869,1489164.0
2022-09-14,44.4959,44.5983,43.2948,43.63,1091980.0
2022-09-15,43.5089,44.6541,43.3032,43.5369,1265418.0
2022-09-16,43.481,44.1886,42.9037,43.4624,2439793.0
2022-09-17,43.481,44.1886,42.9037,43.4624,2439793.0
2022-09-18,43.481,44.1886,42.9037,43.4624,2439793.0
2022-09-19,42.5965,44.5517,42.522,44.5517,927013.0
2022-09-20,43.8814,44.1327,43.3972,44.0583,975531.0
2022-09-21,44.2352,44.3096,42.2334,42.2334,1219397.0
2022-09-22,43.1179,43.3413,42.252,42.4289,1241172.0
2022-09-23,41.1161,41.2092,39.8777,40.455,1610236.0
2022-09-24,41.1161,41.2092,39.8777,40.455,1610236.0
2022-09-25,41.1161,41.2092,39.8777,40.455,1610236.0
2022-09-26,39.7195,40.753,39.496,39.8591,988308.0
2022-09-27,40.7343,41.0881,40.3154,40.6226,1299416.0
2022-09-28,40.5574,41.7771,40.5574,41.6189,1349887.0
2022-09-29,41.8889,42.0844,40.3154,41.712,1738872.0
2022-09-30,41.3954,43.0434,41.3209,41.7492,1395364.0
2022-10-01,41.3954,43.0434,41.3209,41.7492,1395364.0
2022-10-02,41.3954,43.0434,41.3209,41.7492,1395364.0
2022-10-03,42.6244,44.7659,42.5825,44.4493,1713192.0
2022-10-04,45.2314,45.5387,44.6914,45.52,2114920.0
2022-10-05,44.6728,45.6318,44.319,45.278,1418660.0
2022-10-06,44.44,45.2686,44.243,44.9707,1512933.0
2022-10-07,44.3748,45.4642,44.17,44.6076,1866368.0
2022-10-08,44.3748,45.4642,44.17,44.6076,1866368.0
2022-10-09,44.3748,45.4642,44.17,44.6076,1866368.0
2022-10-10,44.9614,45.7342,44.1607,44.1979,1639117.0
2022-10-11,43.7417,44.859,43.0155,44.021,1433155.0
2022-10-12,43.8162,44.9148,43.2855,44.7566,1261729.0
2022-10-13,43.481,46.0042,43.332,45.3897,1403858.0
2022-10-14,45.4362,45.5293,43.5741,43.7882,1488657.0
2022-10-15,45.4362,45.5293,43.5741,43.7882,1488657.0
2022-10-16,45.4362,45.5293,43.5741,43.7882,1488657.0
2022-10-17,44.859,45.52,43.8069,44.3655,1161044.0
2022-10-18,44.9893,45.0452,43.5862,44.0583,1080994.0
2022-10-19,43.6672,43.9838,42.8386,43.211,1221825.0
2022-10-20,43.3134,45.2843,43.1924,43.9,1944900.0
2022-10-21,43.1924,45.4642,42.8013,45.4176,2712087.0
2022-10-22,43.1924,45.4642,42.8013,45.4176,2712087.0
2022-10-23,43.1924,45.4642,42.8013,45.4176,2712087.0
2022-10-24,44.4493,44.6289,42.3544,42.6616,2404181.0
2022-10-25,42.1775,44.4028,42.0606,44.0862,1805948.0
2022-10-26,44.9707,46.237,44.7087,45.7994,2191956.0
2022-10-27,45.3618,45.4735,44.319,45.0173,1702713.0
2022-10-28,44.5797,44.71,43.0061,43.8627,1899137.0
2022-10-29,44.5797,44.71,43.0061,43.8627,1899137.0
2022-10-30,44.5797,44.71,43.0061,43.8627,1899137.0
2022-10-31,43.2296,44.6262,43.1644,43.7324,2039622.0
2022-11-01,45.4362,46.777,45.2733,46.5628,2079995.0
2022-11-02,46.4046,46.6466,44.6076,44.6821,1466688.0
2022-11-03,44.0303,45.0917,43.4298,45.0638,1598786.0
2022-11-04,48.127,50.1992,47.736,49.9985,2663728.0
2022-11-05,48.127,50.1992,47.736,49.9985,2663728.0
2022-11-06,48.127,50.1992,47.736,49.9985,2663728.0
2022-11-07,49.9519,50.4082,48.9929,49.384,1641409.0
2022-11-08,50.0513,51.856,49.8446,50.8409,2239438.0
2022-11-09,50.0795,51.1511,49.8227,50.1359,1749232.0
2022-11-10,51.9688,52.8617,51.4424,52.8429,1590215.0
2022-11-11,55.1176,57.4674,54.7886,56.7624,2918353.0
2022-11-12,55.1176,57.4674,54.7886,56.7624,2918353.0
2022-11-13,55.1176,57.4674,54.7886,56.7624,2918353.0
2022-11-14,55.6439,57.3358,55.6439,56.847,1810316.0
2022-11-15,57.552,58.1723,56.4241,56.9974,1553329.0
2022-11-16,56.0199,56.4147,55.174,55.7567,1669552.0
2022-11-17,54.375,55.2304,53.9239,55.0612,899679.0
2022-11-18,55.0612,55.2022,54.0648,54.5348,778681.0
2022-11-19,55.0612,55.2022,54.0648,54.5348,778681.0
2022-11-20,55.0612,55.2022,54.0648,54.5348,778681.0
2022-11-21,53.6419,53.8487,52.8805,53.8111,889558.0
2022-11-22,54.7416,56.2737,54.4878,55.8977,1197104.0
2022-11-23,54.516,55.9447,54.2998,55.7849,843676.0
2022-11-24,54.516,55.9447,54.2998,55.7849,843676.0
2022-11-25,55.5593,55.7849,54.9578,55.2586,425807.0
2022-11-26,55.5593,55.7849,54.9578,55.2586,425807.0
2022-11-27,55.5593,55.7849,54.9578,55.2586,425807.0
2022-11-28,54.9578,55.1834,53.9001,54.1682,1034145.0
2022-11-29,55.6063,56.1254,54.9954,55.7661,1203607.0
2022-11-30,56.3489,57.5614,55.5687,57.3546,2218285.0
2022-12-01,57.1008,58.1253,56.6902,57.7682,1415500.0
2022-12-02,56.8282,58.4637,56.5087,58.2475,785379.0
2022-12-03,56.8282,58.4637,56.5087,58.2475,785379.0
2022-12-04,56.8282,58.4637,56.5087,58.2475,785379.0
2022-12-05,58.5483,58.6235,56.8564,56.9974,1079167.0
2022-12-06,57.7118,58.4402,56.8752,57.2042,937395.0
2022-12-07,56.8376,57.9938,56.3677,56.4241,1317963.0
2022-12-08,57.8998,58.1817,57.3076,57.7682,1499506.0
2022-12-09,57.9186,58.7034,56.9504,57.0256,975935.0
2022-12-10,57.9186,58.7034,56.9504,57.0256,975935.0
2022-12-11,57.9186,58.7034,56.9504,57.0256,975935.0
2022-12-12,56.2173,57.0209,55.9729,56.847,968175.0
2022-12-13,58.9243,59.3614,57.129,57.4016,1179786.0
2022-12-14,57.4016,57.9468,56.8658,57.6084,680608.0
2022-12-15,57.0068,57.0068,55.8883,56.2925,1313593.0
2022-12-16,55.9165,56.6873,55.8037,56.1703,1675367.0
2022-12-17,55.9165,56.6873,55.8037,56.1703,1675367.0
2022-12-18,55.9165,56.6873,55.8037,56.1703,1675367.0
2022-12-19,56.7436,56.8,55.5969,55.9447,719387.0
2022-12-20,56.3959,57.1854,56.3959,56.7812,647846.0
2022-12-21,57.505,57.9938,57.1102,57.9186,656156.0
2022-12-22,57.317,57.317,56.0199,57.2042,854220.0
2022-12-23,57.4956,57.7681,56.8564,57.3922,540793.0
2022-12-24,57.4956,57.7681,56.8564,57.3922,540793.0
2022-12-25,57.4956,57.7681,56.8564,57.3922,540793.0
2022-12-26,57.4956,57.7681,56.8564,57.3922,540793.0
2022-12-27,58.2005,58.5953,57.8152,58.4449,669939.0
2022-12-28,58.2851,58.6047,57.2888,57.3922,669160.0
2022-12-29,57.7024,58.2676,57.4017,58.0784,619947.0
2022-12-30,57.74,58.0784,56.5839,56.7624,1024294.0
2022-12-31,57.74,58.0784,56.5839,56.7624,1024294.0
2023-01-01,57.74,58.0784,56.5839,56.7624,1024294.0
2023-01-02,57.74,58.0784,56.5839,56.7624,1024294.0
2023-01-03,57.2982,59.1687,57.2136,57.928,1587657.0
2023-01-04,57.881,59.5258,57.552,59.4225,1239757.0
2023-01-05,59.601,60.9451,58.7081,60.9451,1782545.0
2023-01-06,61.7347,63.9247,61.6783,63.3514,1480003.0
2023-01-07,61.7347,63.9247,61.6783,63.3514,1480003.0
2023-01-08,61.7347,63.9247,61.6783,63.3514,1480003.0
2023-01-09,64.5639,65.8832,64.2255,65.0244,1945401.0
2023-01-10,65.6636,67.7596,65.532,67.5059,1880220.0
2023-01-11,68.9816,69.5361,68.3142,69.0943,2147744.0
2023-01-12,70.429,71.7074,68.6996,71.1528,2095215.0
2023-01-13,70.7016,72.6379,70.7016,72.4311,2651086.0
2023-01-14,70.7016,72.6379,70.7016,72.4311,2651086.0
2023-01-15,70.7016,72.6379,70.7016,72.4311,2651086.0
2023-01-16,70.7016,72.6379,70.7016,72.4311,2651086.0
2023-01-17,71.8201,71.9047,70.2693,70.8802,2530110.0
2023-01-18,72.7883,73.3804,70.805,70.8144,2160929.0
2023-01-19,70.3914,71.8671,69.8369,71.5852,2358463.0
2023-01-20,70.9648,71.1152,69.9685,70.5418,1632787.0
2023-01-21,70.9648,71.1152,69.9685,70.5418,1632787.0
2023-01-22,70.9648,71.1152,69.9685,70.5418,1632787.0
2023-01-23,70.1659,70.3727,68.2488,69.7711,1525226.0
2023-01-24,69.4891,71.1653,68.4834,70.8708,1191747.0
2023-01-25,69.8933,70.8614,69.6113,70.805,1014597.0
2023-01-26,70.9366,71.3972,69.4139,70.3069,987257.0
2023-01-27,69.6019,70.6734,68.9722,70.1001,1053769.0
2023-01-28,69.6019,70.6734,68.9722,70.1001,1053769.0
2023-01-29,69.6019,70.6734,68.9722,70.1001,1053769.0
2023-01-30,68.803,70.9272,68.6183,70.1095,1461833.0
2023-01-31,69.7241,71.2374,69.5287,70.6922,1595598.0
2023-02-01,69.9403,74.029,69.1977,73.6624,1842974.0
2023-02-02,72.8071,73.0656,69.8651,71.5382,1921094.0
2023-02-03,71.651,73.7376,70.6922,71.1246,1512467.0
2023-02-04,71.651,73.7376,70.6922,71.1246,1512467.0
2023-02-05,71.651,73.7376,70.6922,71.1246,1512467.0
2023-02-06,70.7204,70.7768,69.3058,70.3539,1514795.0
2023-02-07,70.9836,71.1058,69.2917,70.2693,1052685.0
2023-02-08,70.3069,70.711,69.7805,69.9497,659442.0
2023-02-09,71.1716,71.6792,69.6489,69.9873,1049765.0
2023-02-10,69.5549,69.7805,68.5398,69.1695,966667.0
2023-02-11,69.5549,69.7805,68.5398,69.1695,966667.0
2023-02-12,69.5549,69.7805,68.5398,69.1695,966667.0
2023-02-13,68.817,70.6751,68.0856,70.2463,1056416.0
2023-02-14,69.7985,71.3421,69.3601,71.2182,853248.0
2023-02-15,69.5316,71.9615,69.0933,71.9424,1229745.0
2023-02-16,72.1616,73.2765,71.2849,72.5142,965932.0
2023-02-17,71.5136,71.809,70.0653,70.5512,1037401.0
2023-02-18,71.5136,71.809,70.0653,70.5512,1037401.0
2023-02-19,71.5136,71.809,70.0653,70.5512,1037401.0
2023-02-20,71.5136,71.809,70.0653,70.5512,1037401.0
2023-02-21,72.0187,72.3045,70.6084,70.8561,917745.0
2023-02-22,70.0176,70.637,69.5126,70.2368,905191.0
2023-02-23,69.8652,70.7227,67.9785,68.8742,1122593.0
2023-02-24,67.0256,68.007,66.5015,67.845,1178048.0
2023-02-25,67.0256,68.007,66.5015,67.845,1178048.0
2023-02-26,67.0256,68.007,66.5015,67.845,1178048.0
2023-02-27,68.2262,69.4268,67.9499,69.0838,841871.0
2023-02-28,69.5316,70.656,68.8555,70.2177,1309998.0
2023-03-01,72.0758,73.2383,71.7137,72.5618,1208879.0
2023-03-02,70.8085,71.7995,70.0557,71.6947,1820948.0
2023-03-03,72.4093,74.944,71.9329,74.8964,2039778.0
2023-03-04,72.4093,74.944,71.9329,74.8964,2039778.0
2023-03-05,72.4093,74.944,71.9329,74.8964,2039778.0
2023-03-06,73.9244,74.2865,72.7762,73.1526,1175382.0
2023-03-07,72.4189,72.8096,68.9409,69.1505,1689580.0
2023-03-08,69.827,71.647,69.7032,71.3802,1245828.0
2023-03-09,71.1992,72.1235,69.3697,69.8747,1311570.0
2023-03-10,70.2844,71.0753,68.7789,68.9504,970336.0
2023-03-11,70.2844,71.0753,68.7789,68.9504,970336.0
2023-03-12,70.2844,71.0753,68.7789,68.9504,970336.0
2023-03-13,68.0166,69.9795,67.2066,69.1124,1242317.0
2023-03-14,70.6751,71.5708,69.5793,70.3321,1313722.0
2023-03-15,67.483,67.7688,64.3194,64.853,2421598.0
2023-03-16,63.9287,65.3009,63.3379,65.2818,1941689.0
2023-03-17,65.7106,65.7964,64.0812,64.9007,2617218.0
2023-03-18,65.7106,65.7964,64.0812,64.9007,2617218.0
2023-03-19,65.7106,65.7964,64.0812,64.9007,2617218.0
2023-03-20,66.1394,68.202,65.698,67.664,1960952.0
2023-03-21,68.4549,69.2934,67.7736,67.988,994336.0
2023-03-22,68.2453,69.8937,67.4258,67.6164,1024035.0
2023-03-23,68.2071,69.7699,67.3114,67.9975,792428.0
2023-03-24,67.483,68.1786,66.5872,67.8832,1110221.0
2023-03-25,67.483,68.1786,66.5872,67.8832,1110221.0
2023-03-26,67.483,68.1786,66.5872,67.8832,1110221.0
2023-03-27,68.2071,69.1696,67.7498,68.817,726696.0
2023-03-28,69.4745,70.3892,68.9313,70.3416,842259.0
2023-03-29,71.2182,72.1997,70.9324,72.1711,858114.0
2023-03-30,70.9991,72.3236,70.8307,72.1997,976453.0
2023-03-31,72.3045,73.0097,72.0758,72.6571,752817.0
2023-04-01,72.3045,73.0097,72.0758,72.6571,752817.0
2023-04-02,72.3045,73.0097,72.0758,72.6571,752817.0
2023-04-03,73.0668,73.6719,72.5714,73.6004,929490.0
2023-04-04,73.0859,73.0859,70.7037,71.2849,796727.0
2023-04-05,70.7704,71.0563,69.646,70.7132,835609.0
2023-04-06,70.7132,71.3326,70.2463,71.1897,907584.0
2023-04-07,70.7132,71.3326,70.2463,71.1897,907584.0
2023-04-08,70.7132,71.3326,70.2463,71.1897,907584.0
2023-04-09,70.7132,71.3326,70.2463,71.1897,907584.0
2023-04-10,71.1897,71.6755,70.7323,71.6185,611693.0
2023-04-11,73.2574,74.1198,72.6762,73.8768,1012045.0
2023-04-12,74.3151,74.4247,73.4766,73.7434,925475.0
2023-04-13,75.0774,76.9736,74.8106,76.6973,1428447.0
2023-04-14,76.7831,77.755,76.1065,76.7449,1184690.0
2023-04-15,76.7831,77.755,76.1065,76.7449,1184690.0
2023-04-16,76.7831,77.755,76.1065,76.7449,1184690.0
2023-04-17,76.6401,77.1642,75.2013,76.1923,1873376.0
2023-04-18,76.6878,78.1171,76.6401,77.9932,1347300.0
2023-04-19,76.44,78.1838,75.8778,77.8312,1302878.0
2023-04-20,76.8307,77.431,76.44,76.9069,1094973.0
2023-04-21,75.8969,76.116,73.5528,74.944,1178857.0
2023-04-22,75.8969,76.116,73.5528,74.944,1178857.0
2023-04-23,75.8969,76.116,73.5528,74.944,1178857.0
2023-04-24,74.6486,75.8016,74.0864,75.7444,813858.0
2023-04-25,73.8005,73.9721,71.5613,72.0282,1505226.0
2023-04-26,73.0954,73.1049,71.3993,71.9329,1293753.0
2023-04-27,71.5708,72.2664,70.4655,71.9329,932848.0
2023-04-28,71.4088,73.2193,71.3898,73.2098,1198586.0
2023-04-29,71.4088,73.2193,71.3898,73.2098,1198586.0
2023-04-30,71.4088,73.2193,71.3898,73.2098,1198586.0
2023-05-01,74.8201,75.0868,72.9906,73.3336,951753.0
2023-05-02,72.295,73.5719,72.1568,73.2002,1246443.0
2023-05-03,73.0668,73.1979,71.8996,72.5332,1089305.0
2023-05-04,72.2283,72.7143,71.2564,71.4183,872699.0
2023-05-05,72.4189,75.9445,72.3617,75.4776,1191701.0
2023-05-06,72.4189,75.9445,72.3617,75.4776,1191701.0
2023-05-07,72.4189,75.9445,72.3617,75.4776,1191701.0
2023-05-08,76.4331,77.0313,75.7394,76.1918,770181.0
2023-05-09,75.1688,76.2883,74.6477,76.2786,757498.0
2023-05-10,75.1785,75.1785,70.5076,71.9166,2265864.0
2023-05-11,69.3205,69.6294,66.9175,67.0237,2277375.0
2023-05-12,66.9658,67.2746,66.4157,67.0623,1351519.0
2023-05-13,66.9658,67.2746,66.4157,67.0623,1351519.0
2023-05-14,66.9658,67.2746,66.4157,67.0623,1351519.0
2023-05-15,67.5545,69.9961,67.3325,69.7741,1211372.0
2023-05-16,68.7029,68.9152,66.7728,67.014,1618553.0
2023-05-17,69.1468,69.1468,67.3084,68.5195,911070.0
2023-05-18,67.2456,67.2939,65.9862,66.6666,1526199.0
2023-05-19,67.5545,67.5545,66.3192,66.4736,1080353.0
2023-05-20,67.5545,67.5545,66.3192,66.4736,1080353.0
2023-05-21,67.5545,67.5545,66.3192,66.4736,1080353.0
2023-05-22,66.3867,67.3289,66.2709,66.9658,881297.0
2023-05-23,65.9814,66.049,64.0754,64.3312,1907429.0
2023-05-24,63.9837,63.9837,62.4021,62.7581,2085499.0
2023-05-25,62.6712,63.7425,62.5844,62.9125,1145259.0
2023-05-26,64.9198,65.856,64.2829,64.9102,1179100.0
2023-05-27,64.9198,65.856,64.2829,64.9102,1179100.0
2023-05-28,64.9198,65.856,64.2829,64.9102,1179100.0
2023-05-29,64.9198,65.856,64.2829,64.9102,1179100.0
2023-05-30,64.9102,65.1901,64.0223,64.6979,1021800.0
2023-05-31,63.9644,64.5435,63.1345,64.4373,1134109.0
2023-06-01,64.7075,66.8403,64.7075,66.2999,1239984.0
2023-06-02,69.3977,70.3312,68.066,68.4616,1970447.0
2023-06-03,69.3977,70.3312,68.066,68.4616,1970447.0
2023-06-04,69.3977,70.3312,68.066,68.4616,1970447.0
2023-06-05,68.4713,68.8766,66.9272,68.008,809954.0
2023-06-06,67.8826,69.2433,67.8729,68.8573,706837.0
2023-06-07,68.9249,69.8899,68.5871,68.9924,830407.0
2023-06-08,69.5522,70.054,68.5581,69.4363,811780.0
2023-06-09,69.5135,69.9372,68.5388,68.7898,1060285.0
2023-06-10,69.5135,69.9372,68.5388,68.7898,1060285.0
2023-06-11,69.5135,69.9372,68.5388,68.7898,1060285.0
2023-06-12,67.6799,68.4616,67.1491,68.066,712017.0
2023-06-13,70.6041,71.5884,69.9961,70.2663,1092101.0
2023-06-14,71.4919,71.849,70.1408,71.1735,999782.0
2023-06-15,71.1252,72.264,70.9322,71.5691,1547428.0
2023-06-16,71.4244,71.8587,71.0577,71.8394,1610642.0
2023-06-17,71.4244,71.8587,71.0577,71.8394,1610642.0
2023-06-18,71.4244,71.8587,71.0577,71.8394,1610642.0
2023-06-19,71.4244,71.8587,71.0577,71.8394,1610642.0
2023-06-20,70.9322,71.4533,69.4146,70.6041,1135445.0
2023-06-21,70.1119,71.0577,69.8706,70.7199,886401.0
2023-06-22,70.3918,71.7621,70.3146,71.2217,1022739.0
2023-06-23,69.7838,69.7838,68.1625,68.7608,1334485.0
2023-06-24,69.7838,69.7838,68.1625,68.7608,1334485.0
2023-06-25,69.7838,69.7838,68.1625,68.7608,1334485.0
2023-06-26,69.1372,70.3435,68.9924,70.1022,817088.0
2023-06-27,70.4497,71.0914,70.1312,70.8357,845461.0
2023-06-28,68.7318,68.9828,67.6413,68.2107,1338989.0
2023-06-29,68.0177,68.2976,67.3856,68.1914,1130441.0
2023-06-30,68.7704,69.3012,68.1335,69.2337,1000537.0
2023-07-01,68.7704,69.3012,68.1335,69.2337,1000537.0
2023-07-02,68.7704,69.3012,68.1335,69.2337,1000537.0
2023-07-03,70.0347,70.9081,69.8197,70.2759,438386.0
2023-07-04,70.0347,70.9081,69.8197,70.2759,438386.0
2023-07-05,68.9924,69.4267,67.9405,68.4037,1137613.0
2023-07-06,66.8693,67.5834,65.2769,66.5894,1220409.0
2023-07-07,67.014,68.7125,66.7924,68.2011,799579.0
2023-07-08,67.014,68.7125,66.7924,68.2011,799579.0
2023-07-09,67.014,68.7125,66.7924,68.2011,799579.0
2023-07-10,67.5545,68.9538,67.5545,68.4616,789831.0
2023-07-11,69.224,69.6294,68.616,69.6197,691465.0
2023-07-12,71.1831,71.5595,70.4014,71.5402,967124.0
2023-07-13,72.5631,75.3136,72.3798,75.2171,1400398.0
2023-07-14,74.9951,75.4487,73.8949,74.0976,1306257.0
2023-07-15,74.9951,75.4487,73.8949,74.0976,1306257.0
2023-07-16,74.9951,75.4487,73.8949,74.0976,1306257.0
2023-07-17,72.5728,73.3352,72.1675,73.2387,643439.0
2023-07-18,72.9492,74.5126,72.8334,73.9625,987548.0
2023-07-19,72.843,74.2038,72.5921,74.0783,1237669.0
2023-07-20,75.1495,76.1194,74.6766,75.5259,1269789.0
2023-07-21,75.9023,75.9988,75.2074,75.6321,838381.0
