,AMAT US Equity,AMAT US Equity,AMAT US Equity,AMAT US Equity,AMAT US Equity
2021-05-03,130.8914,132.2174,128.4052,129.5265,7750181.0
2021-05-04,126.738,127.4108,122.1848,125.4998,14199065.0
2021-05-05,128.437,129.2047,125.5388,127.0305,7276634.0
2021-05-06,126.3968,128.5905,124.5638,128.4345,7270467.0
2021-05-07,129.234,130.7403,128.3467,129.624,7524772.0
2021-05-08,129.234,130.7403,128.3467,129.624,7524772.0
2021-05-09,129.234,130.7403,128.3467,129.624,7524772.0
2021-05-10,128.6149,128.6149,121.3951,121.5706,10471528.0
2021-05-11,116.9979,121.2294,114.6775,120.4591,15287779.0
2021-05-12,116.3447,117.9827,111.5283,112.006,18648177.0
2021-05-13,115.5257,118.4312,114.9407,116.9199,14228038.0
2021-05-14,118.8407,122.6528,117.2514,121.7071,12422296.0
2021-05-15,118.8407,122.6528,117.2514,121.7071,12422296.0
2021-05-16,118.8407,122.6528,117.2514,121.7071,12422296.0
2021-05-17,118.9479,120.5274,117.3587,120.4786,9378982.0
2021-05-18,122.2043,122.2511,118.6457,118.7627,7536657.0
2021-05-19,115.4575,121.9509,114.8432,121.6779,10424174.0
2021-05-20,123.6385,127.401,122.1068,127.05,18239815.0
2021-05-21,126.6015,127.4204,123.8423,125.4413,14252355.0
2021-05-22,126.6015,127.4204,123.8423,125.4413,14252355.0
2021-05-23,126.6015,127.4204,123.8423,125.4413,14252355.0
2021-05-24,126.933,132.2369,126.348,131.2132,11405607.0
2021-05-25,133.0364,135.6689,132.5392,134.0601,12721008.0
2021-05-26,134.7535,135.7302,133.0346,133.7085,10577908.0
2021-05-27,132.7669,134.9684,132.6732,134.607,10623446.0
2021-05-28,135.9255,136.2088,134.607,134.9098,7189587.0
2021-05-29,135.9255,136.2088,134.607,134.9098,7189587.0
2021-05-30,135.9255,136.2088,134.607,134.9098,7189587.0
2021-05-31,135.9255,136.2088,134.607,134.9098,7189587.0
2021-06-01,135.7595,138.8068,134.0601,134.9879,8839275.0
2021-06-02,134.8317,137.0878,133.728,135.7693,6401194.0
2021-06-03,134.1968,134.8121,131.9407,133.2006,8191949.0
2021-06-04,134.5191,137.5664,134.4117,136.5897,6662783.0
2021-06-05,134.5191,137.5664,134.4117,136.5897,6662783.0
2021-06-06,134.5191,137.5664,134.4117,136.5897,6662783.0
2021-06-07,136.2039,136.4334,134.9684,135.7302,5943050.0
2021-06-08,137.0683,137.4687,132.0872,132.6927,8129234.0
2021-06-09,133.6596,134.2652,131.4328,131.5109,6887760.0
2021-06-10,132.7025,134.9489,132.1458,133.9624,6162992.0
2021-06-11,133.7329,133.9526,132.0774,133.6303,6077741.0
2021-06-12,133.7329,133.9526,132.0774,133.6303,6077741.0
2021-06-13,133.7329,133.9526,132.0774,133.6303,6077741.0
2021-06-14,133.6108,136.2967,132.5853,135.7888,6062856.0
2021-06-15,135.8865,137.332,134.9782,135.4079,6059348.0
2021-06-16,136.2576,137.0194,132.8685,133.7866,8030448.0
2021-06-17,133.3619,135.4177,131.9016,134.1187,7690332.0
2021-06-18,132.0969,133.0834,127.5846,128.1707,13258407.0
2021-06-19,132.0969,133.0834,127.5846,128.1707,13258407.0
2021-06-20,132.0969,133.0834,127.5846,128.1707,13258407.0
2021-06-21,128.1316,130.4659,127.279,129.9482,5984021.0
2021-06-22,129.7187,131.3058,128.532,130.3291,5680872.0
2021-06-23,131.1691,133.0346,131.1495,132.3411,6327397.0
2021-06-24,133.8061,135.2419,133.5229,135.0368,6374064.0
2021-06-25,135.4763,135.9644,132.2239,133.015,7276730.0
2021-06-26,135.4763,135.9644,132.2239,133.015,7276730.0
2021-06-27,135.4763,135.9644,132.2239,133.015,7276730.0
2021-06-28,135.5446,138.1231,134.7145,137.7031,6984420.0
2021-06-29,137.1757,139.4612,137.1171,138.6114,5340517.0
2021-06-30,138.6798,139.3147,136.8046,139.0802,5963392.0
2021-07-01,138.3966,138.8751,134.3824,134.734,7693501.0
2021-07-02,136.6678,137.2441,134.314,134.9391,5299709.0
2021-07-03,136.6678,137.2441,134.314,134.9391,5299709.0
2021-07-04,136.6678,137.2441,134.314,134.9391,5299709.0
2021-07-05,136.6678,137.2441,134.314,134.9391,5299709.0
2021-07-06,136.033,137.8202,131.677,133.5913,7432643.0
2021-07-07,135.2809,135.5054,130.8956,131.7258,5956786.0
2021-07-08,128.5711,131.257,126.696,129.4403,7770901.0
2021-07-09,130.3047,132.2239,129.0057,131.7551,5762884.0
2021-07-10,130.3047,132.2239,129.0057,131.7551,5762884.0
2021-07-11,130.3047,132.2239,129.0057,131.7551,5762884.0
2021-07-12,132.8197,133.8354,131.5305,133.6108,5459591.0
2021-07-13,132.8295,133.7768,131.6092,133.1127,4950627.0
2021-07-14,134.9684,136.619,132.2532,132.4876,5982313.0
2021-07-15,131.8283,132.7611,128.532,130.0947,7057928.0
2021-07-16,130.8761,131.4523,124.9378,125.1918,8190558.0
2021-07-17,130.8761,131.4523,124.9378,125.1918,8190558.0
2021-07-18,130.8761,131.4523,124.9378,125.1918,8190558.0
2021-07-19,122.2715,125.7192,120.992,125.6215,8933965.0
2021-07-20,126.1835,130.0131,124.8206,128.8934,7417625.0
2021-07-21,129.7285,135.0465,129.4403,134.7828,6434062.0
2021-07-22,133.8061,135.5153,133.1908,133.9819,5563982.0
2021-07-23,134.7329,135.7595,133.3471,135.2028,4345643.0
2021-07-24,134.7329,135.7595,133.3471,135.2028,4345643.0
2021-07-25,134.7329,135.7595,133.3471,135.2028,4345643.0
2021-07-26,135.0075,136.619,134.2359,135.2516,4638462.0
2021-07-27,134.4215,134.4215,128.5125,131.7551,6344109.0
2021-07-28,132.4632,134.6656,131.8528,134.0112,5041918.0
2021-07-29,132.2532,134.6461,130.3975,134.2945,5382571.0
2021-07-30,133.3178,138.1036,133.2885,136.6678,8556354.0
2021-07-31,133.3178,138.1036,133.2885,136.6678,8556354.0
2021-08-01,133.3178,138.1036,133.2885,136.6678,8556354.0
2021-08-02,137.752,141.8638,137.6055,138.6993,10230557.0
2021-08-03,139.217,140.0178,136.9706,138.8458,5589581.0
2021-08-04,139.6663,141.3266,138.504,139.4319,5434554.0
2021-08-05,140.0862,140.5257,137.8692,138.9533,4282236.0
2021-08-06,138.4112,139.8225,138.2894,139.3244,3843579.0
2021-08-07,138.4112,139.8225,138.2894,139.3244,3843579.0
2021-08-08,138.4112,139.8225,138.2894,139.3244,3843579.0
2021-08-09,140.1429,140.3402,138.1534,138.6896,4026620.0
2021-08-10,139.5735,139.6663,132.1458,134.8414,6403937.0
2021-08-11,135.2809,135.3591,129.5087,131.677,9630550.0
2021-08-12,128.9227,128.9422,124.7132,126.2075,12976055.0
2021-08-13,126.1196,127.3991,125.5824,126.8717,8812389.0
2021-08-14,126.1196,127.3991,125.5824,126.8717,8812389.0
2021-08-15,126.1196,127.3991,125.5824,126.8717,8812389.0
2021-08-16,126.4077,128.9715,126.0903,128.6199,10413764.0
2021-08-17,127.0182,127.7888,123.756,125.7973,8208439.0
2021-08-18,125.8071,128.5711,124.2151,124.4006,6768795.0
2021-08-19,123.2799,126.9596,122.3594,126.188,9020165.0
2021-08-20,127.3405,128.9129,122.3301,124.2346,13707595.0
2021-08-21,127.3405,128.9129,122.3301,124.2346,13707595.0
2021-08-22,127.3405,128.9129,122.3301,124.2346,13707595.0
2021-08-23,125.3187,128.4344,124.8206,128.4246,7710683.0
2021-08-24,128.7274,130.2705,127.5749,128.3758,6356617.0
2021-08-25,128.7084,131.3112,128.6106,129.9609,6735147.0
2021-08-26,129.9218,130.9492,128.7574,129.638,3958702.0
2021-08-27,130.1468,134.1977,130.0,133.6106,8413906.0
2021-08-28,130.1468,134.1977,130.0,133.6106,8413906.0
2021-08-29,130.1468,134.1977,130.0,133.6106,8413906.0
2021-08-30,134.6129,134.9218,132.4658,133.1214,4617683.0
2021-08-31,133.5128,133.6595,130.6752,132.2212,5586023.0
2021-09-01,132.7593,133.1116,130.3719,130.5871,6260260.0
2021-09-02,131.8298,133.0235,130.9981,131.5558,5146558.0
2021-09-03,130.9611,133.4932,130.4746,132.9061,4838166.0
2021-09-04,130.9611,133.4932,130.4746,132.9061,4838166.0
2021-09-05,130.9611,133.4932,130.4746,132.9061,4838166.0
2021-09-06,130.9611,133.4932,130.4746,132.9061,4838166.0
2021-09-07,133.705,134.2173,130.8709,133.5519,5551225.0
2021-09-08,132.774,133.0137,128.9139,130.685,7440648.0
2021-09-09,130.1664,132.9257,130.0538,132.094,6808623.0
2021-09-10,135.3034,137.7691,133.6693,133.8944,9054701.0
2021-09-11,135.3034,137.7691,133.6693,133.8944,9054701.0
2021-09-12,135.3034,137.7691,133.6693,133.8944,9054701.0
2021-09-13,135.7339,138.2584,134.5989,136.4384,8507585.0
2021-09-14,135.1413,138.7476,134.9413,137.1233,8073185.0
2021-09-15,136.9766,138.2975,134.4814,138.1899,6103225.0
2021-09-16,137.3386,141.5167,136.1742,140.9883,8467332.0
2021-09-17,139.9218,139.9218,136.3797,137.7691,10884350.0
2021-09-18,139.9218,139.9218,136.3797,137.7691,10884350.0
2021-09-19,139.9218,139.9218,136.3797,137.7691,10884350.0
2021-09-20,133.6204,133.7476,130.6752,132.6126,8822525.0
2021-09-21,134.1781,134.2857,130.5773,132.2701,5782242.0
2021-09-22,133.2584,135.8122,132.6321,135.1272,6344254.0
2021-09-23,136.3308,139.0901,135.7241,138.0724,5620713.0
2021-09-24,136.409,139.3053,136.1644,138.865,3729874.0
2021-09-25,136.409,139.3053,136.1644,138.865,3729874.0
2021-09-26,136.409,139.3053,136.1644,138.865,3729874.0
2021-09-27,136.5949,140.1859,136.5362,139.6674,5248647.0
2021-09-28,134.6478,136.5754,129.681,130.0294,12873859.0
2021-09-29,129.9413,131.1546,125.2838,125.5088,10730145.0
2021-09-30,126.5949,128.0333,125.7437,125.9589,7337925.0
2021-10-01,126.4775,126.8102,123.6987,126.3503,6459247.0
2021-10-02,126.4775,126.8102,123.6987,126.3503,6459247.0
2021-10-03,126.4775,126.8102,123.6987,126.3503,6459247.0
2021-10-04,124.912,125.0685,120.5186,122.5049,9549504.0
2021-10-05,124.731,126.4188,122.7006,125.3131,7330385.0
2021-10-06,123.5812,125.4208,123.0137,123.7965,7388749.0
2021-10-07,125.8807,127.1527,124.7163,125.1272,5761349.0
2021-10-08,125.5382,126.0128,123.1605,123.503,6300519.0
2021-10-09,125.5382,126.0128,123.1605,123.503,6300519.0
2021-10-10,125.5382,126.0128,123.1605,123.503,6300519.0
2021-10-11,122.9942,126.4188,122.9501,124.7554,5471984.0
2021-10-12,125.9862,126.0568,122.2471,124.0313,7637895.0
2021-10-13,126.0118,126.6927,124.7554,125.4501,4955229.0
2021-10-14,128.7867,129.4032,126.8591,129.227,7952328.0
2021-10-15,129.4129,130.049,128.4198,128.7574,4826621.0
2021-10-16,129.4129,130.049,128.4198,128.7574,4826621.0
2021-10-17,129.4129,130.049,128.4198,128.7574,4826621.0
2021-10-18,127.5538,130.5284,127.0493,130.411,4208459.0
2021-10-19,130.4599,132.4266,129.7554,131.7026,3694274.0
2021-10-20,131.0861,132.2897,130.4795,131.0959,4618970.0
2021-10-21,128.8259,130.636,127.7006,130.4697,5611026.0
2021-10-22,132.3029,138.5128,131.6145,133.0039,10744920.0
2021-10-23,132.3029,138.5128,131.6145,133.0039,10744920.0
2021-10-24,132.3029,138.5128,131.6145,133.0039,10744920.0
2021-10-25,133.3171,134.9511,132.3875,132.8376,4005556.0
2021-10-26,134.3249,134.4423,128.8454,129.1585,7864617.0
2021-10-27,130.411,131.3895,128.5812,129.3151,7837614.0
2021-10-28,131.6732,134.8826,131.6243,133.092,6391690.0
2021-10-29,131.8885,134.3053,131.6537,133.7084,5715324.0
2021-10-30,131.8885,134.3053,131.6537,133.7084,5715324.0
2021-10-31,131.8885,134.3053,131.6537,133.7084,5715324.0
2021-11-01,134.0313,136.6634,133.4817,136.5069,5328974.0
2021-11-02,136.4971,138.4247,135.9002,138.1703,4823140.0
2021-11-03,138.3953,140.2642,136.8689,139.6771,4117529.0
2021-11-04,140.1859,147.2505,139.4276,146.8983,9272779.0
2021-11-05,147.0353,150.4208,145.5871,149.9903,7706838.0
2021-11-06,147.0353,150.4208,145.5871,149.9903,7706838.0
2021-11-07,147.0353,150.4208,145.5871,149.9903,7706838.0
2021-11-08,151.5265,151.5558,147.9746,149.6674,5878508.0
2021-11-09,149.6869,153.3073,148.1605,152.9257,7274584.0
2021-11-10,149.9511,151.6634,147.0353,147.1625,7149511.0
2021-11-11,148.9531,150.8611,148.0431,150.5871,5060974.0
2021-11-12,151.3405,154.0216,150.7882,153.4443,5778616.0
2021-11-13,151.3405,154.0216,150.7882,153.4443,5778616.0
2021-11-14,151.3405,154.0216,150.7882,153.4443,5778616.0
2021-11-15,153.584,154.7359,151.8591,152.9061,7304258.0
2021-11-16,152.0353,155.5773,150.2447,154.4619,6200679.0
2021-11-17,154.5108,155.0979,152.5343,152.6223,5759230.0
2021-11-18,155.0881,155.5578,151.4041,155.3229,9929525.0
2021-11-19,147.7242,153.0822,146.5167,146.8004,16035796.0
2021-11-20,147.7242,153.0822,146.5167,146.8004,16035796.0
2021-11-21,147.7242,153.0822,146.5167,146.8004,16035796.0
2021-11-22,147.7495,149.6869,144.1879,144.3738,9032808.0
2021-11-23,145.5088,146.7222,141.9766,145.7143,7256353.0
2021-11-24,145.4302,146.1554,142.9016,146.0378,6185926.0
2021-11-25,145.4302,146.1554,142.9016,146.0378,6185926.0
2021-11-26,142.7056,144.2443,139.3832,140.4319,7334135.0
2021-11-27,142.7056,144.2443,139.3832,140.4319,7334135.0
2021-11-28,142.7056,144.2443,139.3832,140.4319,7334135.0
2021-11-29,143.8425,148.5369,142.5978,148.2037,9932305.0
2021-11-30,148.0959,148.9486,143.5387,144.2541,13505830.0
2021-12-01,148.2331,153.4568,146.8512,148.6447,14374515.0
2021-12-02,145.0479,146.91,140.8729,143.5681,9573216.0
2021-12-03,145.5527,147.7333,140.4711,142.9212,7767972.0
2021-12-04,145.5527,147.7333,140.4711,142.9212,7767972.0
2021-12-05,145.5527,147.7333,140.4711,142.9212,7767972.0
2021-12-06,142.8737,145.4021,138.2072,144.4403,8579707.0
2021-12-07,147.9881,154.8452,147.1345,153.7606,10514907.0
2021-12-08,153.7312,154.7113,152.0553,154.1526,6582440.0
2021-12-09,152.7316,155.1841,149.3406,149.6052,5420003.0
2021-12-10,152.9962,153.7606,147.6407,149.6836,5291917.0
2021-12-11,152.9962,153.7606,147.6407,149.6836,5291917.0
2021-12-12,152.9962,153.7606,147.6407,149.6836,5291917.0
2021-12-13,151.0165,151.3889,143.7935,144.1659,6202464.0
2021-12-14,142.0882,145.244,141.6472,144.7833,5691461.0
2021-12-15,144.9989,150.8205,142.2647,150.595,6882971.0
2021-12-16,151.3203,152.2513,143.3427,143.7739,7155857.0
2021-12-17,142.392,146.0084,141.3433,143.2348,9357198.0
2021-12-18,142.392,146.0084,141.3433,143.2348,9357198.0
2021-12-19,142.392,146.0084,141.3433,143.2348,9357198.0
2021-12-20,140.9317,143.8523,140.3927,142.1176,4653367.0
2021-12-21,146.3808,148.4977,144.0875,148.3997,5986903.0
2021-12-22,146.9823,149.3994,145.9496,149.2818,4293732.0
2021-12-23,150.0168,153.4176,149.9482,152.3885,4625522.0
2021-12-24,150.0168,153.4176,149.9482,152.3885,4625522.0
2021-12-25,150.0168,153.4176,149.9482,152.3885,4625522.0
2021-12-26,150.0168,153.4176,149.9482,152.3885,4625522.0
2021-12-27,153.0697,159.5625,153.0697,159.4743,6421440.0
2021-12-28,159.6017,159.7406,155.5835,156.4558,5836693.0
2021-12-29,156.7106,159.7684,156.3676,157.769,4654409.0
2021-12-30,157.475,157.7102,154.4859,154.8289,4171379.0
2021-12-31,154.9857,156.4852,153.9076,154.2212,3594279.0
2022-01-01,154.9857,156.4852,153.9076,154.2212,3594279.0
2022-01-02,154.9857,156.4852,153.9076,154.2212,3594279.0
2022-01-03,154.5937,157.5712,153.5744,156.74,5368311.0
2022-01-04,156.7988,158.6119,151.4281,155.2013,6946961.0
2022-01-05,154.8877,155.7207,150.4382,150.6735,6840088.0
2022-01-06,150.2226,154.2604,148.8114,153.2216,6576027.0
2022-01-07,152.0064,154.2408,147.6353,147.8019,6335715.0
2022-01-08,152.0064,154.2408,147.6353,147.8019,6335715.0
2022-01-09,152.0064,154.2408,147.6353,147.8019,6335715.0
2022-01-10,144.7735,146.91,140.4123,146.6062,9683912.0
2022-01-11,145.4204,149.615,143.3551,149.4092,6824370.0
2022-01-12,151.6437,156.5636,151.5359,156.3676,10379777.0
2022-01-13,160.7288,163.2083,153.3784,154.0448,12553623.0
2022-01-14,152.6728,163.7278,152.4964,163.669,11437325.0
2022-01-15,152.6728,163.7278,152.4964,163.669,11437325.0
2022-01-16,152.6728,163.7278,152.4964,163.669,11437325.0
2022-01-17,152.6728,163.7278,152.4964,163.669,11437325.0
2022-01-18,162.0617,162.5811,148.4977,149.321,12428763.0
2022-01-19,151.3451,152.712,140.0693,140.2163,12928993.0
2022-01-20,142.784,144.3766,135.7962,136.3745,10573814.0
2022-01-21,134.7789,139.0696,131.9642,132.366,12408153.0
2022-01-22,134.7789,139.0696,131.9642,132.366,12408153.0
2022-01-23,134.7789,139.0696,131.9642,132.366,12408153.0
2022-01-24,128.8869,136.6587,127.1032,136.5117,13211321.0
2022-01-25,132.1112,133.6891,128.7497,130.3373,11799977.0
2022-01-26,134.9632,138.756,130.1903,132.8757,11852588.0
2022-01-27,131.5624,132.7483,126.7209,127.554,13544868.0
2022-01-28,127.0199,129.8571,121.3806,129.8081,13292904.0
2022-01-29,127.0199,129.8571,121.3806,129.8081,13292904.0
2022-01-30,127.0199,129.8571,121.3806,129.8081,13292904.0
2022-01-31,130.2687,135.61,129.0045,135.4238,8588889.0
2022-02-01,135.4728,136.5019,130.7098,135.8452,8151371.0
2022-02-02,137.8887,138.5776,134.4732,137.9524,8134117.0
2022-02-03,135.4336,138.4032,132.4053,133.7871,10040639.0
2022-02-04,131.6604,134.0174,129.3093,132.8659,8514352.0
2022-02-05,131.6604,134.0174,129.3093,132.8659,8514352.0
2022-02-06,131.6604,134.0174,129.3093,132.8659,8514352.0
2022-02-07,133.0521,135.5316,132.5033,133.4147,7242186.0
2022-02-08,132.1504,136.4235,130.8372,135.9824,6644120.0
2022-02-09,138.8344,142.0882,136.7077,141.3237,7652648.0
2022-02-10,137.0017,142.2646,136.2373,136.9821,8525688.0
2022-02-11,136.77,137.7563,128.6623,129.8473,9473100.0
2022-02-12,136.77,137.7563,128.6623,129.8473,9473100.0
2022-02-13,136.77,137.7563,128.6623,129.8473,9473100.0
2022-02-14,129.7297,131.7192,127.1032,129.2299,9529272.0
2022-02-15,132.0013,137.5799,131.6114,137.0507,9069484.0
2022-02-16,135.7178,138.8834,134.1693,138.1484,7990701.0
2022-02-17,139.9811,140.9219,132.0622,133.7479,11879796.0
2022-02-18,134.2576,134.2968,128.3184,130.6902,8151340.0
2022-02-19,134.2576,134.2968,128.3184,130.6902,8151340.0
2022-02-20,134.2576,134.2968,128.3184,130.6902,8151340.0
2022-02-21,134.2576,134.2968,128.3184,130.6902,8151340.0
2022-02-22,127.5778,132.7029,126.1591,127.892,7667715.0
2022-02-23,129.5611,131.7799,125.3,125.5356,8413757.0
2022-02-24,120.8425,131.2007,120.4498,130.9946,8500945.0
2022-02-25,130.9356,133.665,129.3451,133.2527,7784465.0
2022-02-26,130.9356,133.665,129.3451,133.2527,7784465.0
2022-02-27,130.9356,133.665,129.3451,133.2527,7784465.0
2022-02-28,131.3873,134.5679,129.6298,131.7604,7428101.0
2022-03-01,131.3038,132.6047,125.7614,127.2538,9212451.0
2022-03-02,127.6367,132.0255,127.2931,130.7589,7008727.0
2022-03-03,132.6607,132.6607,127.2145,128.2651,5449674.0
2022-03-04,126.0462,127.1998,121.8636,123.4542,7098065.0
2022-03-05,126.0462,127.1998,121.8636,123.4542,7098065.0
2022-03-06,126.0462,127.1998,121.8636,123.4542,7098065.0
2022-03-07,125.2411,125.7222,116.9447,117.0527,9207137.0
2022-03-08,117.6123,125.5454,116.0218,121.8931,10525001.0
2022-03-09,125.3785,127.4796,123.9058,126.2818,7623175.0
2022-03-10,123.4345,123.7094,120.4498,122.6982,5604387.0
2022-03-11,127.6367,127.6367,121.1273,121.3923,6015969.0
2022-03-12,127.6367,127.6367,121.1273,121.3923,6015969.0
2022-03-13,127.6367,127.6367,121.1273,121.3923,6015969.0
2022-03-14,121.4905,122.4527,116.9349,117.9462,6733185.0
2022-03-15,119.5072,122.6785,117.6811,122.1483,6875317.0
2022-03-16,125.0054,128.3633,122.816,128.108,9668855.0
2022-03-17,126.9642,129.8556,125.9774,129.5905,6781116.0
2022-03-18,128.2258,133.2822,127.3913,132.6833,11516548.0
2022-03-19,128.2258,133.2822,127.3913,132.6833,11516548.0
2022-03-20,128.2258,133.2822,127.3913,132.6833,11516548.0
2022-03-21,131.6671,132.9211,129.5218,131.7604,6206593.0
2022-03-22,131.564,134.8433,131.4167,133.0171,4997842.0
2022-03-23,131.1811,132.644,128.8149,129.0309,5457871.0
2022-03-24,130.592,136.1295,128.9426,136.0706,7617816.0
2022-03-25,136.1098,136.4633,132.3495,134.5684,6076376.0
2022-03-26,136.1098,136.4633,132.3495,134.5684,6076376.0
2022-03-27,136.1098,136.4633,132.3495,134.5684,6076376.0
2022-03-28,132.6342,135.2458,131.2695,135.1575,5209555.0
2022-03-29,137.5335,139.4284,136.3798,138.8688,6162641.0
2022-03-30,138.1324,138.7313,132.6244,133.3313,6387460.0
2022-03-31,133.6209,134.8531,129.2567,129.404,8474769.0
2022-04-01,130.4595,130.6215,123.2873,125.0938,10138140.0
2022-04-02,130.4595,130.6215,123.2873,125.0938,10138140.0
2022-04-03,130.4595,130.6215,123.2873,125.0938,10138140.0
2022-04-04,124.8582,127.3422,124.5931,127.0869,8348638.0
2022-04-05,126.4389,126.6353,119.144,119.4974,11653660.0
2022-04-06,116.8465,119.0163,114.9418,117.1607,11601955.0
2022-04-07,116.9152,121.6476,116.4341,120.1749,11817187.0
2022-04-08,119.0556,120.165,117.2883,117.7792,6408147.0
2022-04-09,119.0556,120.165,117.2883,117.7792,6408147.0
2022-04-10,119.0556,120.165,117.2883,117.7792,6408147.0
2022-04-11,116.0512,116.8858,114.0287,114.1269,7785053.0
2022-04-12,115.9531,117.092,112.0945,112.4774,9883791.0
2022-04-13,113.145,115.9727,112.4087,114.7356,9351383.0
2022-04-14,115.2756,115.3925,111.1912,111.2992,7711159.0
2022-04-15,115.2756,115.3925,111.1912,111.2992,7711159.0
2022-04-16,115.2756,115.3925,111.1912,111.2992,7711159.0
2022-04-17,115.2756,115.3925,111.1912,111.2992,7711159.0
2022-04-18,110.4549,113.8716,110.2978,112.7818,6822714.0
2022-04-19,112.0552,115.1087,111.476,114.932,6086635.0
2022-04-20,118.3291,120.1454,115.3836,115.7469,8856067.0
2022-04-21,117.0429,118.874,113.2432,113.5869,7849411.0
2022-04-22,113.1352,114.0738,110.5825,110.7494,8489399.0
2022-04-23,113.1352,114.0738,110.5825,110.7494,8489399.0
2022-04-24,113.1352,114.0738,110.5825,110.7494,8489399.0
2022-04-25,109.3847,112.6345,109.1785,112.389,8518305.0
2022-04-26,110.7887,111.1421,106.8516,106.9399,9461777.0
2022-04-27,106.3999,110.3272,105.9385,106.8319,6891622.0
2022-04-28,109.3847,113.8814,107.5978,112.5461,7379070.0
2022-04-29,110.9752,114.0483,108.1574,108.3439,7998881.0
2022-04-30,110.9752,114.0483,108.1574,108.3439,7998881.0
2022-05-01,110.9752,114.0483,108.1574,108.3439,7998881.0
2022-05-02,109.0803,111.1421,106.2134,110.9163,9425103.0
2022-05-03,110.1407,112.6443,109.4043,111.7312,5463679.0
2022-05-04,112.0945,116.9545,109.9985,116.6501,6352081.0
2022-05-05,113.96,114.7749,109.8167,111.4072,8172534.0
2022-05-06,109.8461,112.9585,107.8957,110.4549,6247012.0
2022-05-07,109.8461,112.9585,107.8957,110.4549,6247012.0
2022-05-08,109.8461,112.9585,107.8957,110.4549,6247012.0
2022-05-09,105.9778,108.7759,103.4643,103.8276,10088432.0
2022-05-10,107.2296,107.5781,103.2679,105.2316,8881030.0
2022-05-11,104.721,107.1412,101.7265,102.0308,8311657.0
2022-05-12,101.155,104.937,101.1177,104.8192,9287061.0
2022-05-13,106.2232,110.5844,106.0661,109.8265,8321070.0
2022-05-14,106.2232,110.5844,106.0661,109.8265,8321070.0
2022-05-15,106.2232,110.5844,106.0661,109.8265,8321070.0
2022-05-16,107.6174,110.2683,106.6405,108.4716,7218166.0
2022-05-17,112.4578,115.1872,111.2698,114.716,6646480.0
2022-05-18,111.9178,114.9221,108.7759,109.3159,8522762.0
2022-05-19,109.3847,111.417,108.1967,108.7269,10115754.0
2022-05-20,109.9639,110.6905,99.4879,104.5247,16285504.0
2022-05-21,109.9639,110.6905,99.4879,104.5247,16285504.0
2022-05-22,109.9639,110.6905,99.4879,104.5247,16285504.0
2022-05-23,105.1432,109.3258,105.0352,107.9316,7669072.0
2022-05-24,105.9188,106.7534,103.7883,104.6523,6785403.0
2022-05-25,103.4122,107.6935,103.4122,106.8176,7378173.0
2022-05-26,105.2723,113.8843,105.1345,113.2544,9173135.0
2022-05-27,114.7799,117.8113,114.5634,117.5948,8510529.0
2022-05-28,114.7799,117.8113,114.5634,117.5948,8510529.0
2022-05-29,114.7799,117.8113,114.5634,117.5948,8510529.0
2022-05-30,114.7799,117.8113,114.5634,117.5948,8510529.0
2022-05-31,115.6952,116.8074,113.7366,115.4393,9751329.0
2022-06-01,116.0988,116.6302,111.0202,112.654,6852208.0
2022-06-02,112.8804,115.5574,111.7583,115.4787,6408456.0
2022-06-03,113.0723,114.5043,112.339,113.1461,5080650.0
2022-06-04,113.0723,114.5043,112.339,113.1461,5080650.0
2022-06-05,113.0723,114.5043,112.339,113.1461,5080650.0
2022-06-06,115.2868,116.02,112.5654,113.1855,3824616.0
2022-06-07,111.4129,114.1598,110.6269,113.8449,4725499.0
2022-06-08,113.4512,113.8449,109.4356,110.6855,5138323.0
2022-06-09,109.347,110.2033,105.4593,105.5479,5947853.0
2022-06-10,103.7862,104.6326,100.2036,100.2725,8392543.0
2022-06-11,103.7862,104.6326,100.2036,100.2725,8392543.0
2022-06-12,103.7862,104.6326,100.2036,100.2725,8392543.0
2022-06-13,96.7096,97.2903,94.1408,94.8002,10484166.0
2022-06-14,95.8632,96.4143,93.8849,95.0955,7058409.0
2022-06-15,96.3061,97.7332,94.0817,95.8829,9377192.0
2022-06-16,93.2944,93.6093,87.3497,88.1764,13359331.0
2022-06-17,86.8182,89.5051,86.2375,88.4126,14451432.0
2022-06-18,86.8182,89.5051,86.2375,88.4126,14451432.0
2022-06-19,86.8182,89.5051,86.2375,88.4126,14451432.0
2022-06-20,86.8182,89.5051,86.2375,88.4126,14451432.0
2022-06-21,90.2531,94.1654,89.7216,93.6684,12207425.0
2022-06-22,91.6212,94.4164,91.385,92.4578,7652006.0
2022-06-23,93.1369,93.816,90.6566,91.8082,8286278.0
2022-06-24,93.816,96.7293,93.1762,95.8238,10582948.0
2022-06-25,93.816,96.7293,93.1762,95.8238,10582948.0
2022-06-26,93.816,96.7293,93.1762,95.8238,10582948.0
2022-06-27,96.4242,97.3051,95.0167,96.0699,4950181.0
2022-06-28,96.562,97.3493,93.2451,93.5207,6495010.0
2022-06-29,92.4873,92.7137,89.9677,90.4893,7570184.0
2022-06-30,88.826,92.0444,87.8663,89.5445,8183616.0
2022-07-01,87.3201,87.3201,83.1273,84.9088,13121569.0
2022-07-02,87.3201,87.3201,83.1273,84.9088,13121569.0
2022-07-03,87.3201,87.3201,83.1273,84.9088,13121569.0
