,PLCE US Equity,PLCE US Equity,PLCE US Equity,PLCE US Equity,PLCE US Equity
2021-07-27,86.3,87.19,83.79,85.34,279634.0
2021-07-28,85.66,87.11,82.14,82.53,424702.0
2021-07-29,83.54,84.545,82.41,84.39,265392.0
2021-07-30,83.82,89.85,83.67,84.33,559231.0
2021-07-31,83.82,89.85,83.67,84.33,559231.0
2021-08-01,83.82,89.85,83.67,84.33,559231.0
2021-08-02,85.1,87.675,84.38,86.81,390935.0
2021-08-03,87.5,87.86,82.07,87.35,921123.0
2021-08-04,85.88,87.27,82.27,82.55,532816.0
2021-08-05,82.64,87.455,82.64,87.2,357433.0
2021-08-06,88.13,90.76,87.32,90.45,266580.0
2021-08-07,88.13,90.76,87.32,90.45,266580.0
2021-08-08,88.13,90.76,87.32,90.45,266580.0
2021-08-09,89.69,91.19,87.5635,90.77,333272.0
2021-08-10,90.89,97.94,90.34,97.7,725556.0
2021-08-11,97.95,102.09,95.44,101.79,455041.0
2021-08-12,102.99,105.98,101.58,104.9,552337.0
2021-08-13,104.56,106.15,102.32,102.75,365331.0
2021-08-14,104.56,106.15,102.32,102.75,365331.0
2021-08-15,104.56,106.15,102.32,102.75,365331.0
2021-08-16,106.98,107.33,103.22,104.45,650123.0
2021-08-17,102.75,105.95,96.78,100.58,815963.0
2021-08-18,98.0,102.5,91.28,94.0,2136489.0
2021-08-19,94.07,101.11,92.54,95.62,469991.0
2021-08-20,95.62,100.87,95.15,99.61,412232.0
2021-08-21,95.62,100.87,95.15,99.61,412232.0
2021-08-22,95.62,100.87,95.15,99.61,412232.0
2021-08-23,100.8,102.03,98.1,98.37,413278.0
2021-08-24,98.55,104.97,98.55,102.91,506230.0
2021-08-25,102.45,102.45,96.84,97.08,462514.0
2021-08-26,96.28,96.28,88.07,89.41,1057252.0
2021-08-27,90.5,92.8,89.37,90.5,690161.0
2021-08-28,90.5,92.8,89.37,90.5,690161.0
2021-08-29,90.5,92.8,89.37,90.5,690161.0
2021-08-30,90.5,90.59,86.0,87.15,528792.0
2021-08-31,86.86,87.95,83.59,86.84,492832.0
2021-09-01,87.3,88.425,84.35,88.26,433757.0
2021-09-02,88.44,89.49,86.815,88.29,522759.0
2021-09-03,88.0,88.13,83.54,84.69,529025.0
2021-09-04,88.0,88.13,83.54,84.69,529025.0
2021-09-05,88.0,88.13,83.54,84.69,529025.0
2021-09-06,88.0,88.13,83.54,84.69,529025.0
2021-09-07,85.14,86.8787,84.5,84.54,296756.0
2021-09-08,84.07,84.31,80.04,81.33,364150.0
2021-09-09,81.01,83.14,79.58,82.57,377883.0
2021-09-10,82.76,83.8647,79.96,80.04,243917.0
2021-09-11,82.76,83.8647,79.96,80.04,243917.0
2021-09-12,82.76,83.8647,79.96,80.04,243917.0
2021-09-13,80.24,80.73,77.61,77.87,499673.0
2021-09-14,77.42,79.1596,76.29,78.73,412413.0
2021-09-15,78.13,81.44,77.33,81.27,409498.0
2021-09-16,81.54,84.94,81.54,83.61,388945.0
2021-09-17,84.34,86.38,82.17,83.16,781048.0
2021-09-18,84.34,86.38,82.17,83.16,781048.0
2021-09-19,84.34,86.38,82.17,83.16,781048.0
2021-09-20,80.25,85.24,78.64,83.83,523441.0
2021-09-21,84.57,85.74,81.45,82.09,265980.0
2021-09-22,83.13,85.18,81.97,83.92,388816.0
2021-09-23,85.04,87.26,83.92,86.89,325606.0
2021-09-24,85.45,86.17,83.03,83.18,286474.0
2021-09-25,85.45,86.17,83.03,83.18,286474.0
2021-09-26,85.45,86.17,83.03,83.18,286474.0
2021-09-27,83.35,87.13,83.35,85.44,608483.0
2021-09-28,84.32,86.105,83.38,84.42,269056.0
2021-09-29,85.43,86.5,83.91,84.86,239347.0
2021-09-30,84.13,84.13,75.04,75.26,909604.0
2021-10-01,76.06,82.21,73.68,81.31,714634.0
2021-10-02,76.06,82.21,73.68,81.31,714634.0
2021-10-03,76.06,82.21,73.68,81.31,714634.0
2021-10-04,81.6,84.26,80.75,82.43,414877.0
2021-10-05,82.93,84.74,81.357,81.95,308256.0
2021-10-06,80.97,83.79,79.35,81.4,488569.0
2021-10-07,84.0,87.3899,83.4,87.0,553763.0
2021-10-08,87.61,89.0,86.05,88.48,384451.0
2021-10-09,87.61,89.0,86.05,88.48,384451.0
2021-10-10,87.61,89.0,86.05,88.48,384451.0
2021-10-11,88.4,89.84,82.93,83.0,441043.0
2021-10-12,83.0,83.49,81.69,82.25,257474.0
2021-10-13,81.93,83.985,81.2,83.1,210355.0
2021-10-14,84.13,84.7,82.52,82.74,234625.0
2021-10-15,84.92,85.45,81.3,81.32,445503.0
2021-10-16,84.92,85.45,81.3,81.32,445503.0
2021-10-17,84.92,85.45,81.3,81.32,445503.0
2021-10-18,80.6,83.46,79.2,82.63,294138.0
2021-10-19,82.91,83.04,80.52,81.65,247170.0
2021-10-20,81.51,83.73,81.1,81.42,263648.0
2021-10-21,81.42,84.7,81.42,82.51,153619.0
2021-10-22,81.71,84.29,80.36,83.5,183503.0
2021-10-23,81.71,84.29,80.36,83.5,183503.0
2021-10-24,81.71,84.29,80.36,83.5,183503.0
2021-10-25,83.78,86.545,83.15,85.98,311237.0
2021-10-26,86.11,87.295,83.58,83.61,331547.0
2021-10-27,83.6,84.955,81.43,83.11,528699.0
2021-10-28,83.99,85.91,83.5101,83.96,291483.0
2021-10-29,83.25,83.95,80.74,82.89,277025.0
2021-10-30,83.25,83.95,80.74,82.89,277025.0
2021-10-31,83.25,83.95,80.74,82.89,277025.0
2021-11-01,83.23,86.01,83.23,85.63,379030.0
2021-11-02,85.85,91.15,84.79,91.06,465453.0
2021-11-03,91.93,99.76,91.65,98.29,1025567.0
2021-11-04,98.03,101.535,97.88,100.0,592242.0
2021-11-05,101.0,105.44,98.93,99.48,307099.0
2021-11-06,101.0,105.44,98.93,99.48,307099.0
2021-11-07,101.0,105.44,98.93,99.48,307099.0
2021-11-08,100.93,101.41,95.24,95.94,247013.0
2021-11-09,96.38,99.86,95.94,99.34,206354.0
2021-11-10,98.91,99.57,95.41,95.94,381114.0
2021-11-11,96.85,99.46,95.73,96.86,190238.0
2021-11-12,97.93,102.585,96.88,102.42,225298.0
2021-11-13,97.93,102.585,96.88,102.42,225298.0
2021-11-14,97.93,102.585,96.88,102.42,225298.0
2021-11-15,103.0,107.39,103.0,105.08,362902.0
2021-11-16,104.95,108.9,102.51,108.62,337757.0
2021-11-17,108.59,110.24,103.32,104.55,367522.0
2021-11-18,108.0,113.5,99.78,111.41,1171416.0
2021-11-19,110.74,113.47,102.31,103.1,545875.0
2021-11-20,110.74,113.47,102.31,103.1,545875.0
2021-11-21,110.74,113.47,102.31,103.1,545875.0
2021-11-22,105.28,108.13,102.4,103.82,458959.0
2021-11-23,101.68,103.125,95.87,102.33,479119.0
2021-11-24,99.94,101.55,95.5,96.24,532827.0
2021-11-25,99.94,101.55,95.5,96.24,532827.0
2021-11-26,92.23,94.18,88.81,93.99,252987.0
2021-11-27,92.23,94.18,88.81,93.99,252987.0
2021-11-28,92.23,94.18,88.81,93.99,252987.0
2021-11-29,95.19,95.49,88.58,89.23,439476.0
2021-11-30,88.24,89.15,82.95,86.53,516275.0
2021-12-01,88.0,91.0,83.97,84.94,396731.0
2021-12-02,85.59,86.98,82.65,86.17,340565.0
2021-12-03,85.91,87.73,84.28,87.46,306289.0
2021-12-04,85.91,87.73,84.28,87.46,306289.0
2021-12-05,85.91,87.73,84.28,87.46,306289.0
2021-12-06,88.16,91.04,86.42,90.2,369322.0
2021-12-07,91.35,94.75,91.07,91.95,241860.0
2021-12-08,91.89,93.98,90.9,91.98,198268.0
2021-12-09,91.01,94.66,88.77,89.01,191840.0
2021-12-10,90.31,90.6,85.2245,88.65,275036.0
2021-12-11,90.31,90.6,85.2245,88.65,275036.0
2021-12-12,90.31,90.6,85.2245,88.65,275036.0
2021-12-13,88.51,88.51,81.25,81.5,418081.0
2021-12-14,81.38,84.1499,80.72,81.54,338669.0
2021-12-15,81.75,83.525,79.61,82.52,282009.0
2021-12-16,83.97,84.14,76.92,77.82,420245.0
2021-12-17,78.06,78.06,73.03,76.32,1169293.0
2021-12-18,78.06,78.06,73.03,76.32,1169293.0
2021-12-19,78.06,78.06,73.03,76.32,1169293.0
2021-12-20,74.7,74.71,70.25,71.94,676951.0
2021-12-21,74.18,77.97,73.38,76.71,449939.0
2021-12-22,76.26,77.29,74.375,75.59,348162.0
2021-12-23,75.71,77.55,73.96,76.72,216591.0
2021-12-24,75.71,77.55,73.96,76.72,216591.0
2021-12-25,75.71,77.55,73.96,76.72,216591.0
2021-12-26,75.71,77.55,73.96,76.72,216591.0
2021-12-27,76.84,79.9,76.84,78.54,278634.0
2021-12-28,78.0,81.035,77.89,79.28,327368.0
2021-12-29,79.49,81.68,79.155,81.2,242167.0
2021-12-30,80.37,83.26,80.37,81.23,224273.0
2021-12-31,80.53,82.005,77.45,79.29,337607.0
2022-01-01,80.53,82.005,77.45,79.29,337607.0
2022-01-02,80.53,82.005,77.45,79.29,337607.0
2022-01-03,79.13,83.77,79.13,79.66,303811.0
2022-01-04,79.48,82.17,78.87,81.82,327898.0
2022-01-05,81.57,82.43,75.49,75.94,416311.0
2022-01-06,77.38,77.9699,73.14,75.36,435583.0
2022-01-07,73.49,74.85,71.5,72.22,502307.0
2022-01-08,73.49,74.85,71.5,72.22,502307.0
2022-01-09,73.49,74.85,71.5,72.22,502307.0
2022-01-10,72.09,72.495,67.125,71.35,493870.0
2022-01-11,72.03,73.99,70.23,73.73,383327.0
2022-01-12,74.08,75.68,72.16,72.72,295053.0
2022-01-13,73.83,76.5,73.01,74.13,299737.0
2022-01-14,73.65,73.78,70.85,73.55,320630.0
2022-01-15,73.65,73.78,70.85,73.55,320630.0
2022-01-16,73.65,73.78,70.85,73.55,320630.0
2022-01-17,73.65,73.78,70.85,73.55,320630.0
2022-01-18,72.87,73.0,69.05,69.37,404685.0
2022-01-19,69.34,71.25,68.18,68.3,320558.0
2022-01-20,68.46,70.33,63.89,64.14,410480.0
2022-01-21,62.04,65.06,60.545,63.09,553143.0
2022-01-22,62.04,65.06,60.545,63.09,553143.0
2022-01-23,62.04,65.06,60.545,63.09,553143.0
2022-01-24,61.48,69.6,60.47,69.24,812896.0
2022-01-25,67.64,74.25,66.88,72.87,575408.0
2022-01-26,73.93,75.66,70.17,70.88,570204.0
2022-01-27,72.57,74.89,69.76,70.15,369089.0
2022-01-28,69.48,71.57,67.56,70.44,259979.0
2022-01-29,69.48,71.57,67.56,70.44,259979.0
2022-01-30,69.48,71.57,67.56,70.44,259979.0
2022-01-31,69.47,72.2099,68.805,70.75,352486.0
2022-02-01,71.5,73.37,70.42,73.13,198745.0
2022-02-02,73.89,73.89,69.1,70.31,357462.0
2022-02-03,69.86,71.14,67.0,67.2,317926.0
2022-02-04,67.45,67.55,64.28,66.15,365822.0
2022-02-05,67.45,67.55,64.28,66.15,365822.0
2022-02-06,67.45,67.55,64.28,66.15,365822.0
2022-02-07,66.91,69.87,66.86,69.2,338691.0
2022-02-08,68.69,72.75,68.64,71.67,272938.0
2022-02-09,72.24,73.4785,71.0,71.14,349616.0
2022-02-10,69.88,74.1,69.88,70.5,276139.0
2022-02-11,70.2,71.37,66.84,67.41,307985.0
2022-02-12,70.2,71.37,66.84,67.41,307985.0
2022-02-13,70.2,71.37,66.84,67.41,307985.0
2022-02-14,68.22,69.27,65.46,66.22,241358.0
2022-02-15,67.55,70.695,67.55,70.55,284810.0
2022-02-16,69.93,70.62,67.955,69.48,280477.0
2022-02-17,68.01,69.5,65.46,66.2,248146.0
2022-02-18,65.7,66.71,64.0,64.69,277009.0
2022-02-19,65.7,66.71,64.0,64.69,277009.0
2022-02-20,65.7,66.71,64.0,64.69,277009.0
2022-02-21,65.7,66.71,64.0,64.69,277009.0
2022-02-22,63.39,65.165,60.61,61.46,437599.0
2022-02-23,62.05,62.05,57.4325,57.63,567687.0
2022-02-24,54.96,61.11,54.7126,60.77,705005.0
2022-02-25,61.2,64.58,59.94,63.69,493348.0
2022-02-26,61.2,64.58,59.94,63.69,493348.0
2022-02-27,61.2,64.58,59.94,63.69,493348.0
2022-02-28,61.88,64.89,61.51,62.96,359290.0
2022-03-01,62.56,63.05,57.64,58.9,596957.0
2022-03-02,59.73,65.41,59.04,63.91,764225.0
2022-03-03,63.56,63.56,59.7,60.69,649088.0
2022-03-04,60.39,60.49,55.65,56.14,721804.0
2022-03-05,60.39,60.49,55.65,56.14,721804.0
2022-03-06,60.39,60.49,55.65,56.14,721804.0
2022-03-07,57.01,58.76,52.65,52.65,1027807.0
2022-03-08,52.87,60.38,52.575,58.0,1456643.0
2022-03-09,58.87,61.54,55.49,55.65,1061342.0
2022-03-10,55.33,56.43,51.82,54.31,836521.0
2022-03-11,54.79,55.15,51.33,51.53,596713.0
2022-03-12,54.79,55.15,51.33,51.53,596713.0
2022-03-13,54.79,55.15,51.33,51.53,596713.0
2022-03-14,52.26,53.11,51.21,51.54,456203.0
2022-03-15,51.82,54.75,51.51,51.94,524736.0
2022-03-16,53.02,56.69,52.3272,55.05,610505.0
2022-03-17,54.24,55.27,52.59,54.36,379882.0
2022-03-18,53.81,54.4582,52.58,53.62,827498.0
2022-03-19,53.81,54.4582,52.58,53.62,827498.0
2022-03-20,53.81,54.4582,52.58,53.62,827498.0
2022-03-21,54.46,54.46,49.67,51.01,946044.0
2022-03-22,51.94,52.8592,51.07,51.13,541376.0
2022-03-23,50.33,50.47,48.32,48.41,806278.0
2022-03-24,51.35,51.78,49.485,50.79,520485.0
2022-03-25,52.06,52.265,49.99,50.18,633144.0
2022-03-26,52.06,52.265,49.99,50.18,633144.0
2022-03-27,52.06,52.265,49.99,50.18,633144.0
2022-03-28,50.18,51.08,48.49,50.97,384603.0
2022-03-29,51.59,54.362,51.205,54.14,645529.0
2022-03-30,53.46,53.99,49.35,49.57,615893.0
2022-03-31,49.9,50.14,48.0,49.3,497743.0
2022-04-01,49.5,50.8579,48.75,49.85,465468.0
2022-04-02,49.5,50.8579,48.75,49.85,465468.0
2022-04-03,49.5,50.8579,48.75,49.85,465468.0
2022-04-04,50.0,51.83,49.47,51.79,476165.0
2022-04-05,51.92,52.29,50.03,51.24,434768.0
2022-04-06,50.88,51.0,48.2,50.7,578636.0
2022-04-07,50.58,50.93,47.38,50.69,438431.0
2022-04-08,50.86,51.67,49.31,49.87,625593.0
2022-04-09,50.86,51.67,49.31,49.87,625593.0
2022-04-10,50.86,51.67,49.31,49.87,625593.0
2022-04-11,50.1,53.77,49.54,51.91,906233.0
2022-04-12,52.68,54.97,51.09,51.44,547510.0
2022-04-13,51.34,54.39,51.34,53.75,401322.0
2022-04-14,53.46,54.615,51.6,51.7,448743.0
2022-04-15,53.46,54.615,51.6,51.7,448743.0
2022-04-16,53.46,54.615,51.6,51.7,448743.0
2022-04-17,53.46,54.615,51.6,51.7,448743.0
2022-04-18,51.36,52.92,50.58,51.95,489118.0
2022-04-19,52.14,54.71,52.14,54.56,505474.0
2022-04-20,54.87,55.28,52.0,52.92,537023.0
2022-04-21,54.24,54.8,51.52,52.41,530628.0
2022-04-22,51.15,52.0,47.9,48.53,732234.0
2022-04-23,51.15,52.0,47.9,48.53,732234.0
2022-04-24,51.15,52.0,47.9,48.53,732234.0
2022-04-25,48.01,49.75,47.48,48.7,753889.0
2022-04-26,47.69,49.0549,45.3,45.58,625557.0
2022-04-27,46.18,48.02,45.27,46.4,702364.0
2022-04-28,47.26,48.248,45.42,47.29,379175.0
2022-04-29,46.35,47.4699,45.91,46.33,406092.0
2022-04-30,46.35,47.4699,45.91,46.33,406092.0
2022-05-01,46.35,47.4699,45.91,46.33,406092.0
2022-05-02,46.42,51.065,46.09,50.85,727560.0
2022-05-03,50.84,51.41,48.7,49.07,431921.0
2022-05-04,49.23,51.54,47.46,51.38,416206.0
2022-05-05,50.01,50.2796,47.06,48.59,408718.0
2022-05-06,48.0,48.74,46.06,48.24,743686.0
2022-05-07,48.0,48.74,46.06,48.24,743686.0
2022-05-08,48.0,48.74,46.06,48.24,743686.0
2022-05-09,47.13,48.8,46.63,48.1,551001.0
2022-05-10,49.13,49.23,45.63,47.26,425480.0
2022-05-11,47.31,48.79,45.06,45.37,498236.0
2022-05-12,45.23,48.19,43.26,46.64,607409.0
2022-05-13,47.37,49.46,46.62,46.99,498820.0
2022-05-14,47.37,49.46,46.62,46.99,498820.0
2022-05-15,47.37,49.46,46.62,46.99,498820.0
2022-05-16,46.65,47.975,44.6,46.95,424758.0
2022-05-17,47.44,50.21,46.27,48.25,515458.0
2022-05-18,46.14,46.32,42.7001,43.22,1381777.0
2022-05-19,42.76,48.78,42.76,47.74,1958566.0
2022-05-20,47.52,47.52,43.25,45.65,1180487.0
2022-05-21,47.52,47.52,43.25,45.65,1180487.0
2022-05-22,47.52,47.52,43.25,45.65,1180487.0
2022-05-23,43.26,44.68,41.47,43.95,966284.0
2022-05-24,41.82,41.84,36.97,40.47,1094172.0
2022-05-25,40.07,47.675,40.07,46.15,1105442.0
2022-05-26,46.6,49.31,46.6,47.12,674206.0
2022-05-27,45.34,49.57,45.34,47.92,513459.0
2022-05-28,45.34,49.57,45.34,47.92,513459.0
2022-05-29,45.34,49.57,45.34,47.92,513459.0
2022-05-30,45.34,49.57,45.34,47.92,513459.0
2022-05-31,46.95,48.235,46.29,47.48,455118.0
2022-06-01,48.5,49.22,45.54,46.01,428629.0
2022-06-02,45.72,47.42,45.72,46.34,401672.0
2022-06-03,45.68,46.86,45.02,45.31,307546.0
2022-06-04,45.68,46.86,45.02,45.31,307546.0
2022-06-05,45.68,46.86,45.02,45.31,307546.0
2022-06-06,45.47,46.33,43.76,46.3,471340.0
2022-06-07,45.87,47.72,43.96,46.41,437537.0
2022-06-08,46.38,47.475,44.84,46.55,327368.0
2022-06-09,46.19,46.9,45.14,45.43,278400.0
2022-06-10,44.12,45.24,43.59,44.28,392624.0
2022-06-11,44.12,45.24,43.59,44.28,392624.0
2022-06-12,44.12,45.24,43.59,44.28,392624.0
2022-06-13,42.53,43.76,42.03,43.62,355713.0
2022-06-14,44.37,45.74,43.81,44.41,346510.0
2022-06-15,45.3,46.05,44.5,45.01,239964.0
2022-06-16,43.74,43.87,42.0001,42.57,347047.0
2022-06-17,42.98,44.5,42.73,44.06,679301.0
2022-06-18,42.98,44.5,42.73,44.06,679301.0
2022-06-19,42.98,44.5,42.73,44.06,679301.0
2022-06-20,42.98,44.5,42.73,44.06,679301.0
2022-06-21,45.17,46.055,43.865,44.74,397808.0
2022-06-22,43.72,45.17,42.3,42.41,352350.0
2022-06-23,42.34,42.86,41.01,42.42,293717.0
2022-06-24,42.48,44.9,42.48,43.89,420374.0
2022-06-25,42.48,44.9,42.48,43.89,420374.0
2022-06-26,42.48,44.9,42.48,43.89,420374.0
2022-06-27,44.34,44.465,42.56,43.05,286370.0
2022-06-28,43.33,44.73,40.825,40.86,314669.0
2022-06-29,40.79,40.79,38.22,38.56,333287.0
2022-06-30,38.61,39.54,37.32,38.92,301821.0
2022-07-01,38.52,39.64,37.5732,38.35,291899.0
2022-07-02,38.52,39.64,37.5732,38.35,291899.0
2022-07-03,38.52,39.64,37.5732,38.35,291899.0
2022-07-04,38.52,39.64,37.5732,38.35,291899.0
2022-07-05,37.56,40.67,37.1,40.57,407355.0
2022-07-06,40.2,41.07,38.58,39.49,232623.0
2022-07-07,39.94,42.085,38.94,41.77,315904.0
2022-07-08,41.79,42.61,40.82,42.12,265186.0
2022-07-09,41.79,42.61,40.82,42.12,265186.0
2022-07-10,41.79,42.61,40.82,42.12,265186.0
2022-07-11,42.28,42.28,40.64,41.12,207240.0
2022-07-12,40.8,41.77,40.36,40.99,202893.0
2022-07-13,40.54,41.2,39.99,40.61,137148.0
2022-07-14,39.84,40.32,38.92,40.24,204338.0
2022-07-15,41.69,41.99,40.0,40.75,227000.0
2022-07-16,41.69,41.99,40.0,40.75,227000.0
2022-07-17,41.69,41.99,40.0,40.75,227000.0
2022-07-18,41.05,43.3,41.05,42.0,239432.0
2022-07-19,42.67,45.3946,42.67,44.53,367549.0
2022-07-20,44.19,45.26,42.83,45.16,287205.0
2022-07-21,45.02,45.1,43.27,44.43,429708.0
2022-07-22,44.69,46.42,43.08,44.54,232873.0
2022-07-23,44.69,46.42,43.08,44.54,232873.0
2022-07-24,44.69,46.42,43.08,44.54,232873.0
2022-07-25,45.07,45.44,43.29,44.04,175633.0
2022-07-26,41.88,41.9457,39.74,39.87,340901.0
2022-07-27,40.84,41.515,38.75,41.12,242510.0
2022-07-28,41.19,42.44,39.58,42.37,232271.0
2022-07-29,42.88,43.4,41.64,43.34,289532.0
2022-07-30,42.88,43.4,41.64,43.34,289532.0
2022-07-31,42.88,43.4,41.64,43.34,289532.0
2022-08-01,43.2,46.55,41.66,45.9,365411.0
2022-08-02,45.2,46.6,44.07,45.9,292102.0
2022-08-03,46.11,48.18,45.13,48.09,308097.0
2022-08-04,47.5,48.305,46.03,47.82,363275.0
2022-08-05,46.82,48.74,46.38,46.85,333089.0
2022-08-06,46.82,48.74,46.38,46.85,333089.0
2022-08-07,46.82,48.74,46.38,46.85,333089.0
2022-08-08,47.79,51.74,47.79,49.74,483593.0
2022-08-09,48.9,48.9,45.93,46.62,277141.0
2022-08-10,48.42,49.27,47.295,47.68,281940.0
2022-08-11,48.57,50.78,48.045,48.84,294463.0
2022-08-12,49.05,49.48,47.73,49.25,263452.0
2022-08-13,49.05,49.48,47.73,49.25,263452.0
2022-08-14,49.05,49.48,47.73,49.25,263452.0
2022-08-15,49.15,50.495,48.55,49.93,374579.0
2022-08-16,49.66,57.0,49.66,54.95,934630.0
2022-08-17,50.92,51.48,46.08,48.93,1477090.0
2022-08-18,48.1,51.23,47.3101,50.16,574804.0
2022-08-19,48.81,49.45,46.85,47.31,516710.0
2022-08-20,48.81,49.45,46.85,47.31,516710.0
2022-08-21,48.81,49.45,46.85,47.31,516710.0
2022-08-22,46.23,46.38,44.1073,44.31,497070.0
2022-08-23,44.4,45.84,44.3,44.63,427539.0
2022-08-24,44.34,44.57,43.3,43.68,452805.0
2022-08-25,43.59,46.83,43.59,45.52,335529.0
2022-08-26,45.5,46.17,43.775,44.33,289748.0
2022-08-27,45.5,46.17,43.775,44.33,289748.0
2022-08-28,45.5,46.17,43.775,44.33,289748.0
2022-08-29,43.77,44.09,42.29,42.51,284039.0
2022-08-30,42.81,43.54,41.94,43.29,305708.0
2022-08-31,43.41,43.41,41.29,42.18,334057.0
2022-09-01,41.25,42.14,40.41,41.76,334001.0
2022-09-02,42.61,42.9,41.01,42.18,329589.0
2022-09-03,42.61,42.9,41.01,42.18,329589.0
2022-09-04,42.61,42.9,41.01,42.18,329589.0
2022-09-05,42.61,42.9,41.01,42.18,329589.0
2022-09-06,42.48,43.38,41.35,41.47,466491.0
2022-09-07,41.18,43.97,41.18,43.24,308215.0
2022-09-08,42.36,43.1,41.62,41.9,354286.0
2022-09-09,41.42,42.79,40.37,40.95,517338.0
2022-09-10,41.42,42.79,40.37,40.95,517338.0
2022-09-11,41.42,42.79,40.37,40.95,517338.0
2022-09-12,41.36,42.7875,40.46,40.6,382912.0
2022-09-13,39.14,39.14,34.91,35.17,888072.0
2022-09-14,35.09,35.355,32.81,33.72,811785.0
2022-09-15,33.43,36.93,33.43,35.21,1317031.0
2022-09-16,34.66,36.69,34.11,36.33,998083.0
2022-09-17,34.66,36.69,34.11,36.33,998083.0
2022-09-18,34.66,36.69,34.11,36.33,998083.0
2022-09-19,35.94,37.21,35.36,37.09,399790.0
2022-09-20,36.57,37.47,35.84,36.77,354196.0
2022-09-21,37.05,38.21,36.34,36.39,268080.0
2022-09-22,36.09,36.415,35.04,35.12,254852.0
2022-09-23,34.06,35.4,33.7,34.01,495441.0
2022-09-24,34.06,35.4,33.7,34.01,495441.0
2022-09-25,34.06,35.4,33.7,34.01,495441.0
2022-09-26,33.71,35.29,32.87,33.44,315895.0
2022-09-27,33.87,34.44,32.61,32.99,396766.0
2022-09-28,32.96,33.96,32.91,33.2,489254.0
2022-09-29,32.78,32.83,30.9501,31.54,485749.0
2022-09-30,30.95,32.4225,29.2,30.89,692185.0
2022-10-01,30.95,32.4225,29.2,30.89,692185.0
2022-10-02,30.95,32.4225,29.2,30.89,692185.0
2022-10-03,31.64,33.09,30.32,32.55,733980.0
2022-10-04,33.69,36.63,33.5,36.57,626916.0
2022-10-05,35.96,36.3,34.27,35.99,429626.0
2022-10-06,35.99,37.57,35.9,37.31,352971.0
2022-10-07,36.67,38.36,36.345,38.3,501433.0
2022-10-08,36.67,38.36,36.345,38.3,501433.0
2022-10-09,36.67,38.36,36.345,38.3,501433.0
2022-10-10,38.51,39.22,37.63,37.98,355137.0
2022-10-11,37.78,40.07,36.79,37.43,476084.0
2022-10-12,37.54,38.62,37.095,38.12,371721.0
2022-10-13,37.05,39.27,36.2,38.31,370677.0
2022-10-14,38.93,39.775,38.435,38.66,336736.0
2022-10-15,38.93,39.775,38.435,38.66,336736.0
2022-10-16,38.93,39.775,38.435,38.66,336736.0
2022-10-17,39.77,40.78,39.1577,40.17,423549.0
2022-10-18,41.16,41.86,39.956,40.16,471448.0
2022-10-19,39.7,40.09,37.905,39.03,480905.0
2022-10-20,39.31,41.35,38.8,38.83,413206.0
2022-10-21,39.14,41.34,38.35,40.86,374375.0
2022-10-22,39.14,41.34,38.35,40.86,374375.0
2022-10-23,39.14,41.34,38.35,40.86,374375.0
2022-10-24,40.83,41.03,39.56,40.41,344389.0
2022-10-25,40.17,43.47,40.17,41.85,444571.0
2022-10-26,41.6,42.33,40.65,40.95,536524.0
2022-10-27,41.13,41.93,39.91,40.69,521402.0
2022-10-28,40.17,40.46,38.7,38.91,599658.0
2022-10-29,40.17,40.46,38.7,38.91,599658.0
2022-10-30,40.17,40.46,38.7,38.91,599658.0
2022-10-31,38.99,40.83,38.58,40.48,479580.0
2022-11-01,41.51,43.0,41.14,41.41,382992.0
2022-11-02,41.05,41.4,38.25,38.28,364951.0
2022-11-03,37.97,38.995,37.11,38.47,375604.0
2022-11-04,39.3,40.2561,37.66,38.05,372253.0
2022-11-05,39.3,40.2561,37.66,38.05,372253.0
2022-11-06,39.3,40.2561,37.66,38.05,372253.0
2022-11-07,38.46,38.96,35.8,36.17,485990.0
2022-11-08,36.54,37.41,35.1,35.76,417240.0
2022-11-09,35.29,35.52,32.26,32.28,398357.0
2022-11-10,34.4,37.315,34.225,36.87,526130.0
2022-11-11,37.23,38.4,36.4,37.71,719753.0
2022-11-12,37.23,38.4,36.4,37.71,719753.0
2022-11-13,37.23,38.4,36.4,37.71,719753.0
2022-11-14,37.31,37.4,35.17,36.54,631913.0
2022-11-15,37.78,39.78,37.76,39.17,764254.0
2022-11-16,37.16,37.91,34.09,36.13,1116240.0
2022-11-17,32.25,38.91,32.25,38.9,952982.0
2022-11-18,39.03,41.52,38.32,39.89,746486.0
2022-11-19,39.03,41.52,38.32,39.89,746486.0
2022-11-20,39.03,41.52,38.32,39.89,746486.0
2022-11-21,39.09,39.46,37.25,38.92,445281.0
2022-11-22,39.65,41.6,39.65,41.5,394558.0
2022-11-23,41.45,41.83,39.45,39.6,394883.0
2022-11-24,41.45,41.83,39.45,39.6,394883.0
2022-11-25,39.16,39.985,38.57,38.79,196633.0
2022-11-26,39.16,39.985,38.57,38.79,196633.0
2022-11-27,39.16,39.985,38.57,38.79,196633.0
2022-11-28,38.08,38.885,37.64,38.12,454081.0
2022-11-29,38.12,38.535,36.12,36.22,384492.0
2022-11-30,36.23,36.23,34.21,35.5,528906.0
2022-12-01,35.86,36.68,33.475,33.52,551903.0
2022-12-02,33.34,35.85,32.95,35.71,658234.0
2022-12-03,33.34,35.85,32.95,35.71,658234.0
