,BANR US Equity,BANR US Equity,BANR US Equity,BANR US Equity,BANR US Equity
2022-05-30,53.7754,55.4332,53.7754,55.3486,128384.0
2022-05-31,54.7381,55.3252,54.2873,54.5785,113866.0
2022-06-01,54.4752,54.4939,53.3763,53.9022,148184.0
2022-06-02,53.8271,54.802,53.478,54.7851,142508.0
2022-06-03,54.5315,55.837,54.1746,54.4376,124653.0
2022-06-04,54.5315,55.837,54.1746,54.4376,124653.0
2022-06-05,54.5315,55.837,54.1746,54.4376,124653.0
2022-06-06,54.9354,55.2641,54.2544,54.4752,172640.0
2022-06-07,53.9022,55.2735,53.8553,55.1796,169162.0
2022-06-08,54.6348,54.6348,53.5078,53.9398,123417.0
2022-06-09,53.8177,54.1538,52.4276,52.437,169089.0
2022-06-10,51.6011,51.8923,50.9155,51.4508,141767.0
2022-06-11,51.6011,51.8923,50.9155,51.4508,141767.0
2022-06-12,51.6011,51.8923,50.9155,51.4508,141767.0
2022-06-13,50.2486,51.5636,50.2299,50.4271,158908.0
2022-06-14,50.6619,51.3194,50.4834,51.0376,123330.0
2022-06-15,51.4978,51.8829,50.5962,50.8591,254561.0
2022-06-16,50.0514,50.1547,49.1685,49.3939,221271.0
2022-06-17,50.3707,51.6904,50.3707,50.784,422963.0
2022-06-18,50.3707,51.6904,50.3707,50.784,422963.0
2022-06-19,50.3707,51.6904,50.3707,50.784,422963.0
2022-06-20,50.3707,51.6904,50.3707,50.784,422963.0
2022-06-21,51.8923,52.747,51.3569,52.531,229173.0
2022-06-22,51.6481,52.9066,51.6199,52.1083,204680.0
2022-06-23,52.052,52.6155,50.8216,51.6763,170200.0
2022-06-24,51.6481,52.6718,51.6481,52.4934,502593.0
2022-06-25,51.6481,52.6718,51.6481,52.4934,502593.0
2022-06-26,51.6481,52.6718,51.6481,52.4934,502593.0
2022-06-27,53.0381,53.3669,52.3525,52.916,195779.0
2022-06-28,54.4752,54.6803,52.8221,53.0006,230883.0
2022-06-29,52.7658,53.0663,52.2398,52.4089,169550.0
2022-06-30,51.5542,53.8308,51.4368,52.7939,165046.0
2022-07-01,52.2492,54.7381,52.1834,54.4846,195516.0
2022-07-02,52.2492,54.7381,52.1834,54.4846,195516.0
2022-07-03,52.2492,54.7381,52.1834,54.4846,195516.0
2022-07-04,52.2492,54.7381,52.1834,54.4846,195516.0
2022-07-05,53.4232,54.3625,52.3055,54.231,224232.0
2022-07-06,53.7332,54.6536,53.2964,54.2497,108719.0
2022-07-07,54.6442,54.8696,53.8647,54.0525,107986.0
2022-07-08,54.3437,54.6066,53.5453,53.921,83350.0
2022-07-09,54.3437,54.6066,53.5453,53.921,83350.0
2022-07-10,54.3437,54.6066,53.5453,53.921,83350.0
2022-07-11,53.3669,54.2497,53.3575,53.6392,95006.0
2022-07-12,53.3105,54.3061,53.3105,53.6392,111134.0
2022-07-13,53.2448,53.4514,52.6061,53.0287,100814.0
2022-07-14,52.2398,52.4558,51.3147,52.2116,101501.0
2022-07-15,52.9818,53.968,52.5122,53.6299,143753.0
2022-07-16,52.9818,53.968,52.5122,53.6299,143753.0
2022-07-17,52.9818,53.968,52.5122,53.6299,143753.0
2022-07-18,54.184,54.7006,53.5641,53.8365,131827.0
2022-07-19,54.2685,55.7337,54.2591,55.3862,230874.0
2022-07-20,55.0011,56.6729,54.926,56.2315,209895.0
2022-07-21,56.5039,56.5039,53.9774,55.6586,162238.0
2022-07-22,55.8746,56.2221,54.2404,54.7757,162987.0
2022-07-23,55.8746,56.2221,54.2404,54.7757,162987.0
2022-07-24,55.8746,56.2221,54.2404,54.7757,162987.0
2022-07-25,55.3392,56.0812,54.9354,55.931,170163.0
2022-07-26,55.5553,56.4569,55.5553,56.1939,160751.0
2022-07-27,56.3912,57.5746,56.2221,56.9829,134480.0
2022-07-28,56.9829,57.4995,56.5555,57.321,120707.0
2022-07-29,57.2928,58.3729,57.2928,58.2227,201891.0
2022-07-30,57.2928,58.3729,57.2928,58.2227,201891.0
2022-07-31,57.2928,58.3729,57.2928,58.2227,201891.0
2022-08-01,57.7402,58.5632,57.22,58.1186,155248.0
2022-08-02,58.0619,58.2984,57.2673,57.3051,110355.0
2022-08-03,57.5132,57.6551,56.8794,57.2294,121708.0
2022-08-04,57.3808,57.3808,56.6146,56.9457,78343.0
2022-08-05,56.9078,57.8348,56.9078,57.6362,130272.0
2022-08-06,56.9078,57.8348,56.9078,57.6362,130272.0
2022-08-07,56.9078,57.8348,56.9078,57.6362,130272.0
2022-08-08,57.797,58.1044,57.2389,57.6457,112555.0
2022-08-09,57.7592,58.0902,57.4186,58.0713,110160.0
2022-08-10,58.5254,59.145,58.1186,58.3173,125200.0
2022-08-11,58.9416,59.32,58.6105,59.1686,93087.0
2022-08-12,59.5943,60.4173,59.3767,60.3227,102897.0
2022-08-13,59.5943,60.4173,59.3767,60.3227,102897.0
2022-08-14,59.5943,60.4173,59.3767,60.3227,102897.0
2022-08-15,59.7362,60.6821,59.7362,60.5686,96371.0
2022-08-16,60.5686,61.2875,59.9396,61.0605,90800.0
2022-08-17,60.7578,60.7814,60.1808,60.5875,96878.0
2022-08-18,60.7294,61.0416,60.4551,60.8146,83179.0
2022-08-19,60.5686,60.6348,60.1146,60.4835,304795.0
2022-08-20,60.5686,60.6348,60.1146,60.4835,304795.0
2022-08-21,60.5686,60.6348,60.1146,60.4835,304795.0
2022-08-22,59.6605,59.8213,59.0646,59.3294,160235.0
2022-08-23,59.4146,59.8024,58.374,58.5065,122691.0
2022-08-24,58.4024,58.8281,58.0619,58.3267,116857.0
2022-08-25,58.2321,59.4288,58.2321,59.3578,111317.0
2022-08-26,59.5092,59.547,58.1281,58.2605,89101.0
2022-08-27,59.5092,59.547,58.1281,58.2605,89101.0
2022-08-28,59.5092,59.547,58.1281,58.2605,89101.0
2022-08-29,57.9767,57.9767,57.1821,57.2294,87763.0
2022-08-30,57.324,58.1281,56.87,58.0335,147140.0
2022-08-31,57.8727,58.4686,57.2342,57.4754,189909.0
2022-09-01,57.3051,57.3902,56.0659,56.5862,120786.0
2022-09-02,57.097,57.6173,55.7538,56.2173,84365.0
2022-09-03,57.097,57.6173,55.7538,56.2173,84365.0
2022-09-04,57.097,57.6173,55.7538,56.2173,84365.0
2022-09-05,57.097,57.6173,55.7538,56.2173,84365.0
2022-09-06,56.2646,56.2646,54.7605,55.2146,107889.0
2022-09-07,55.0065,55.7727,54.7842,55.7254,140092.0
2022-09-08,55.2335,56.624,55.1105,56.4159,100418.0
2022-09-09,56.6903,57.7781,56.17,57.7592,141220.0
2022-09-10,56.6903,57.7781,56.17,57.7592,141220.0
2022-09-11,56.6903,57.7781,56.17,57.7592,141220.0
2022-09-12,57.8538,58.1943,57.3808,57.9578,119296.0
2022-09-13,57.1159,57.674,56.274,56.8132,200743.0
2022-09-14,56.8794,57.1254,55.9903,56.9267,186399.0
2022-09-15,56.8038,58.0051,56.8038,57.4943,111655.0
2022-09-16,57.2294,58.2889,56.8227,58.1848,514036.0
2022-09-17,57.2294,58.2889,56.8227,58.1848,514036.0
2022-09-18,57.2294,58.2889,56.8227,58.1848,514036.0
2022-09-19,57.5227,59.3578,56.6997,58.9321,140113.0
2022-09-20,58.8848,59.4619,58.7524,59.0646,118934.0
2022-09-21,59.4808,59.9348,58.5727,58.6673,182906.0
2022-09-22,58.724,58.7505,57.2294,57.5227,135556.0
2022-09-23,57.0308,57.4646,56.2409,56.8984,136873.0
2022-09-24,57.0308,57.4646,56.2409,56.8984,136873.0
2022-09-25,57.0308,57.4646,56.2409,56.8984,136873.0
2022-09-26,56.6903,57.7649,56.6903,56.8132,97560.0
2022-09-27,57.0024,57.0781,55.3139,55.6403,120211.0
2022-09-28,55.6024,56.747,55.2808,55.7538,225996.0
2022-09-29,55.4605,55.7175,54.7038,55.6592,141550.0
2022-09-30,55.8294,56.9078,55.3896,55.8862,178737.0
2022-10-01,55.8294,56.9078,55.3896,55.8862,178737.0
2022-10-02,55.8294,56.9078,55.3896,55.8862,178737.0
2022-10-03,56.6713,57.8348,56.1038,57.4092,219989.0
2022-10-04,57.9578,59.5375,57.9578,59.424,223371.0
2022-10-05,58.2794,59.6321,58.2794,59.0362,115715.0
2022-10-06,58.847,59.7362,58.5679,59.1686,142003.0
2022-10-07,58.9321,58.9321,57.6835,57.7875,156205.0
2022-10-08,58.9321,58.9321,57.6835,57.7875,156205.0
2022-10-09,58.9321,58.9321,57.6835,57.7875,156205.0
2022-10-10,58.1092,58.7051,57.7402,58.1186,143137.0
2022-10-11,57.9862,59.3105,57.8017,58.8943,146763.0
2022-10-12,58.847,59.7456,58.0382,59.2632,189593.0
2022-10-13,58.6767,61.8551,58.2605,61.647,322986.0
2022-10-14,62.0159,62.9618,61.1452,61.4105,172154.0
2022-10-15,62.0159,62.9618,61.1452,61.4105,172154.0
2022-10-16,62.0159,62.9618,61.1452,61.4105,172154.0
2022-10-17,62.3091,63.4206,62.2618,63.1983,240076.0
2022-10-18,63.8037,64.324,63.0281,63.8889,175986.0
2022-10-19,63.1227,64.4753,62.6922,63.17,258650.0
2022-10-20,63.9551,65.9037,63.2362,63.6524,290649.0
2022-10-21,62.9618,63.6145,60.5119,62.7443,467078.0
2022-10-22,62.9618,63.6145,60.5119,62.7443,467078.0
2022-10-23,62.9618,63.6145,60.5119,62.7443,467078.0
2022-10-24,63.3497,64.6267,63.2606,64.1348,154386.0
2022-10-25,64.0308,65.3645,64.0308,65.1186,160475.0
2022-10-26,65.5632,66.6889,65.024,66.4524,196993.0
2022-10-27,66.6037,68.3064,66.4713,67.7199,184690.0
2022-10-28,67.7485,70.3897,67.0537,70.2612,168074.0
2022-10-29,67.7485,70.3897,67.0537,70.2612,168074.0
2022-10-30,67.7485,70.3897,67.0537,70.2612,168074.0
2022-10-31,69.7187,71.47,69.4046,71.1464,204039.0
2022-11-01,71.489,72.0696,70.2517,70.3564,177731.0
2022-11-02,69.7948,70.3373,68.5051,68.7383,216279.0
2022-11-03,68.1197,68.272,66.9014,67.6818,172501.0
2022-11-04,68.3671,68.9477,67.3106,68.9001,154616.0
2022-11-05,68.3671,68.9477,67.3106,68.9001,154616.0
2022-11-06,68.3671,68.9477,67.3106,68.9001,154616.0
2022-11-07,69.6711,70.3088,68.6241,69.0905,162376.0
2022-11-08,69.0715,69.5197,67.2155,67.5676,164797.0
2022-11-09,67.5391,67.8437,66.3113,66.5683,163513.0
2022-11-10,67.9388,69.2856,67.9388,68.5194,184467.0
2022-11-11,68.6527,69.3094,67.1393,67.2916,142974.0
2022-11-12,68.6527,69.3094,67.1393,67.2916,142974.0
2022-11-13,68.6527,69.3094,67.1393,67.2916,142974.0
2022-11-14,66.1304,67.2869,65.7402,66.1971,237794.0
2022-11-15,66.8157,67.1679,65.7687,66.4445,150425.0
2022-11-16,66.4064,66.4064,65.7212,65.8639,111668.0
2022-11-17,65.4356,65.6069,64.817,65.4356,114676.0
2022-11-18,66.5587,67.0537,65.5403,66.3018,177960.0
2022-11-19,66.5587,67.0537,65.5403,66.3018,177960.0
2022-11-20,66.5587,67.0537,65.5403,66.3018,177960.0
2022-11-21,65.9686,66.8138,65.9686,66.5587,113847.0
2022-11-22,66.8252,67.2916,66.6158,67.0441,128129.0
2022-11-23,66.9109,67.2948,66.3493,66.9966,95398.0
2022-11-24,66.9109,67.2948,66.3493,66.9966,95398.0
2022-11-25,67.2821,68.1768,67.2821,68.1673,70213.0
2022-11-26,67.2821,68.1768,67.2821,68.1673,70213.0
2022-11-27,67.2821,68.1768,67.2821,68.1673,70213.0
2022-11-28,67.8341,68.015,65.7402,65.9686,161860.0
2022-11-29,65.9401,66.7063,65.5403,66.0257,157405.0
2022-11-30,66.0162,67.4915,64.7789,67.2155,219139.0
2022-12-01,67.3011,67.7199,66.3208,67.2155,107481.0
2022-12-02,66.6063,67.501,66.297,67.2155,103275.0
2022-12-03,66.6063,67.501,66.297,67.2155,103275.0
2022-12-04,66.6063,67.501,66.297,67.2155,103275.0
2022-12-05,66.7681,66.8157,62.8658,63.3417,157653.0
2022-12-06,63.2846,63.4559,62.5327,62.7801,158844.0
2022-12-07,62.6945,63.5225,62.5041,62.7611,146887.0
2022-12-08,63.0086,63.513,62.3042,62.723,122638.0
2022-12-09,62.5422,63.3417,62.4137,62.9514,88883.0
2022-12-10,62.5422,63.3417,62.4137,62.9514,88883.0
2022-12-11,62.5422,63.3417,62.4137,62.9514,88883.0
2022-12-12,62.9514,63.2941,62.3423,62.8753,145581.0
2022-12-13,63.8081,64.2268,62.2186,62.5993,185038.0
2022-12-14,62.5993,63.0609,60.6005,60.7623,178903.0
2022-12-15,60.334,60.6529,59.0206,59.4298,261306.0
2022-12-16,59.2585,59.8676,58.2496,58.5827,990468.0
2022-12-17,59.2585,59.8676,58.2496,58.5827,990468.0
2022-12-18,59.2585,59.8676,58.2496,58.5827,990468.0
2022-12-19,58.8587,59.6963,58.735,59.1824,270418.0
2022-12-20,59.3346,59.5298,58.992,59.0301,256110.0
2022-12-21,59.7439,60.1722,59.0872,59.7629,270361.0
2022-12-22,59.6773,59.6773,58.478,59.3537,158626.0
2022-12-23,59.4108,60.1722,59.249,59.9533,87129.0
2022-12-24,59.4108,60.1722,59.249,59.9533,87129.0
2022-12-25,59.4108,60.1722,59.249,59.9533,87129.0
2022-12-26,59.4108,60.1722,59.249,59.9533,87129.0
2022-12-27,60.1532,61.0955,59.4679,60.5244,110278.0
2022-12-28,60.4482,60.9908,59.6868,59.6868,85666.0
2022-12-29,59.5821,60.7718,59.5821,60.5625,89515.0
2022-12-30,60.315,60.5529,59.387,60.1532,118814.0
2022-12-31,60.315,60.5529,59.387,60.1532,118814.0
2023-01-01,60.315,60.5529,59.387,60.1532,118814.0
2023-01-02,60.315,60.5529,59.387,60.1532,118814.0
2023-01-03,60.334,60.334,59.2299,59.8962,132313.0
2023-01-04,60.0485,60.9812,59.3632,59.6202,135438.0
2023-01-05,59.3822,59.3822,58.2401,59.2585,275371.0
2023-01-06,59.7439,60.8815,59.1252,60.5815,126360.0
2023-01-07,59.7439,60.8815,59.1252,60.5815,126360.0
2023-01-08,59.7439,60.8815,59.1252,60.5815,126360.0
2023-01-09,60.9051,60.9051,59.2396,59.5345,90470.0
2023-01-10,59.5155,60.4292,59.0301,60.2198,134597.0
2023-01-11,60.3721,60.5053,59.7098,60.3531,156999.0
2023-01-12,60.7623,61.9854,60.61,61.5809,174216.0
2023-01-13,60.9146,61.5523,60.5529,61.3715,123260.0
2023-01-14,60.9146,61.5523,60.5529,61.3715,123260.0
2023-01-15,60.9146,61.5523,60.5529,61.3715,123260.0
2023-01-16,60.9146,61.5523,60.5529,61.3715,123260.0
2023-01-17,61.4476,61.5523,60.4482,60.6291,118285.0
2023-01-18,60.1532,60.3816,58.1544,58.3638,209961.0
2023-01-19,58.1639,58.4304,57.4215,58.3448,188924.0
2023-01-20,60.5053,61.5904,58.8873,61.3239,317510.0
2023-01-21,60.5053,61.5904,58.8873,61.3239,317510.0
2023-01-22,60.5053,61.5904,58.8873,61.3239,317510.0
2023-01-23,61.1811,61.1811,59.9676,60.2674,215334.0
2023-01-24,60.3626,60.7028,59.801,60.296,142437.0
2023-01-25,60.0675,60.1437,59.0872,59.4869,140091.0
2023-01-26,59.9438,60.0866,58.8397,59.9438,190165.0
2023-01-27,59.8105,60.2198,59.5202,59.6678,104213.0
2023-01-28,59.8105,60.2198,59.5202,59.6678,104213.0
2023-01-29,59.8105,60.2198,59.5202,59.6678,104213.0
2023-01-30,59.6583,60.4768,59.4108,59.8296,99001.0
2023-01-31,60.0009,61.8569,60.0009,61.7046,167991.0
2023-02-01,61.5895,63.1957,60.5875,62.4621,183843.0
2023-02-02,62.5772,63.5696,62.0834,63.3155,197170.0
2023-02-03,62.9991,64.5333,62.3087,63.7087,232637.0
2023-02-04,62.9991,64.5333,62.3087,63.7087,232637.0
2023-02-05,62.9991,64.5333,62.3087,63.7087,232637.0
2023-02-06,63.2676,63.5457,62.2703,62.4525,118858.0
2023-02-07,62.2416,62.9991,61.8484,62.7881,193535.0
2023-02-08,61.9347,62.6827,53.554,62.3471,173396.0
2023-02-09,62.558,62.7612,61.0046,61.206,110843.0
2023-02-10,61.0909,61.2539,60.5252,61.0526,125519.0
2023-02-11,61.0909,61.2539,60.5252,61.0526,125519.0
2023-02-12,61.0909,61.2539,60.5252,61.0526,125519.0
2023-02-13,61.0909,61.6087,60.669,61.1197,125540.0
2023-02-14,61.0526,61.3258,60.1608,60.8416,146669.0
2023-02-15,60.5635,61.5464,60.3334,61.3115,117129.0
2023-02-16,60.7937,61.1197,60.5539,60.6498,113200.0
2023-02-17,60.8895,61.8676,60.3813,61.6087,116144.0
2023-02-18,60.8895,61.8676,60.3813,61.6087,116144.0
2023-02-19,60.8895,61.8676,60.3813,61.6087,116144.0
2023-02-20,60.8895,61.8676,60.3813,61.6087,116144.0
2023-02-21,61.0717,61.5991,60.3526,60.5539,92574.0
2023-02-22,60.4964,60.9183,59.9211,60.5348,171945.0
2023-02-23,60.7361,61.321,60.1896,61.0142,111565.0
2023-02-24,60.7074,61.4889,60.295,61.2252,137799.0
2023-02-25,60.7074,61.4889,60.295,61.2252,137799.0
2023-02-26,60.7074,61.4889,60.295,61.2252,137799.0
2023-02-27,61.5704,62.0162,60.4772,60.6115,95734.0
2023-02-28,60.8224,61.3258,60.3909,60.3909,147990.0
2023-03-01,60.1991,60.7265,60.0074,60.506,112182.0
2023-03-02,60.1991,60.8416,59.7005,60.2279,132071.0
2023-03-03,60.4197,60.8608,59.8348,60.5731,108891.0
2023-03-04,60.4197,60.8608,59.8348,60.5731,108891.0
2023-03-05,60.4197,60.8608,59.8348,60.5731,108891.0
2023-03-06,60.4389,60.9758,59.5183,60.2375,167673.0
2023-03-07,60.2183,60.2183,58.6937,58.7416,174816.0
2023-03-08,58.8855,59.0581,58.1663,58.6649,114234.0
2023-03-09,58.0225,58.732,54.2348,54.5225,243782.0
2023-03-10,53.6979,54.8965,50.9363,54.2157,405886.0
2023-03-11,53.6979,54.8965,50.9363,54.2157,405886.0
2023-03-12,53.6979,54.8965,50.9363,54.2157,405886.0
2023-03-13,51.7513,52.3842,47.2541,49.7856,671278.0
2023-03-14,53.554,54.6376,51.2719,51.991,426968.0
2023-03-15,49.8335,52.2404,48.4484,51.9239,316662.0
2023-03-16,51.3774,55.7595,50.4568,54.954,301227.0
2023-03-17,53.5253,53.8992,50.6105,51.4349,846542.0
2023-03-18,53.5253,53.8992,50.6105,51.4349,846542.0
2023-03-19,53.5253,53.8992,50.6105,51.4349,846542.0
2023-03-20,52.2883,54.0431,51.3102,51.4157,273570.0
2023-03-21,53.1034,55.4239,53.1034,53.9184,343403.0
2023-03-22,53.8033,54.5225,51.0561,51.3006,220223.0
2023-03-23,51.7993,52.2595,50.0661,50.7924,416210.0
2023-03-24,50.3609,52.7486,50.1404,52.2212,227029.0
2023-03-25,50.3609,52.7486,50.1404,52.2212,227029.0
2023-03-26,50.3609,52.7486,50.1404,52.2212,227029.0
2023-03-27,53.554,53.554,51.9719,52.0869,173484.0
2023-03-28,52.0773,53.0626,51.828,52.5664,193740.0
2023-03-29,53.1705,53.1705,51.2239,52.4513,267143.0
2023-03-30,52.9308,53.0027,50.8787,51.2527,221670.0
2023-03-31,51.9143,52.5664,51.5308,52.1349,253498.0
2023-04-01,51.9143,52.5664,51.5308,52.1349,253498.0
2023-04-02,51.9143,52.5664,51.5308,52.1349,253498.0
2023-04-03,51.9527,52.4993,51.1089,51.6075,198629.0
2023-04-04,51.8472,51.8472,49.7089,50.7253,194188.0
2023-04-05,50.0733,50.7253,49.7281,49.9102,260706.0
2023-04-06,49.8431,51.6027,49.8431,50.7541,142305.0
2023-04-07,49.8431,51.6027,49.8431,50.7541,142305.0
2023-04-08,49.8431,51.6027,49.8431,50.7541,142305.0
2023-04-09,49.8431,51.6027,49.8431,50.7541,142305.0
2023-04-10,50.3801,51.3678,50.2363,50.7445,276782.0
2023-04-11,50.9938,51.3294,50.0445,50.2459,128918.0
2023-04-12,50.6007,50.6965,49.287,49.7376,161372.0
2023-04-13,49.7664,50.8212,49.1911,50.3322,123639.0
2023-04-14,50.8212,51.176,48.8075,49.4212,144572.0
2023-04-15,50.8212,51.176,48.8075,49.4212,144572.0
2023-04-16,50.8212,51.176,48.8075,49.4212,144572.0
2023-04-17,49.2966,50.7924,48.6157,50.7733,166402.0
2023-04-18,50.7445,51.0801,49.3541,49.7952,151131.0
2023-04-19,49.6513,51.1185,49.6034,50.4376,120728.0
2023-04-20,50.5815,50.5911,49.1431,49.4116,187545.0
2023-04-21,49.1719,49.7755,47.9446,48.3473,167652.0
2023-04-22,49.1719,49.7755,47.9446,48.3473,167652.0
2023-04-23,49.1719,49.7755,47.9446,48.3473,167652.0
2023-04-24,47.9733,48.6157,47.3692,47.513,194323.0
2023-04-25,47.0336,47.2349,45.9692,46.2856,249904.0
2023-04-26,46.3815,47.2349,46.0843,46.813,195419.0
2023-04-27,47.1678,48.2034,47.0336,48.0021,158910.0
2023-04-28,47.9158,48.9034,47.7719,47.8678,180582.0
2023-04-29,47.9158,48.9034,47.7719,47.8678,180582.0
2023-04-30,47.9158,48.9034,47.7719,47.8678,180582.0
2023-05-01,47.8484,48.1679,46.7545,46.948,122565.0
2023-05-02,46.735,46.735,44.0541,44.3629,237034.0
2023-05-03,44.5081,45.6216,43.7433,43.9272,232572.0
2023-05-04,42.8912,43.385,40.9258,42.2135,318956.0
2023-05-05,43.4722,44.1402,41.9424,43.7239,353456.0
2023-05-06,43.4722,44.1402,41.9424,43.7239,353456.0
2023-05-07,43.4722,44.1402,41.9424,43.7239,353456.0
2023-05-08,44.3145,45.0987,42.4362,43.0171,251108.0
2023-05-09,42.8622,43.2398,41.6907,42.0876,192372.0
2023-05-10,42.9977,43.1821,41.4583,41.7972,180204.0
2023-05-11,41.1582,42.2087,40.6644,40.858,152568.0
2023-05-12,41.3131,41.4293,40.2481,40.7999,246465.0
2023-05-13,41.3131,41.4293,40.2481,40.7999,246465.0
2023-05-14,41.3131,41.4293,40.2481,40.7999,246465.0
2023-05-15,40.8968,42.8428,40.6692,42.5621,206945.0
2023-05-16,42.6202,43.5206,42.3781,42.4168,183569.0
2023-05-17,43.1914,45.8878,42.9784,45.67,202489.0
2023-05-18,45.699,45.699,42.3297,45.1956,201524.0
2023-05-19,45.9701,45.9701,43.569,44.1112,139087.0
2023-05-20,45.9701,45.9701,43.569,44.1112,139087.0
2023-05-21,45.9701,45.9701,43.569,44.1112,139087.0
2023-05-22,44.4985,45.7862,44.1741,45.4763,111676.0
2023-05-23,45.3602,47.4127,45.3602,46.0863,167042.0
2023-05-24,45.7668,45.9508,44.7792,44.8567,102404.0
2023-05-25,44.4113,46.4833,43.5399,43.8691,109763.0
2023-05-26,43.7917,44.4646,43.0849,44.3339,86671.0
2023-05-27,43.7917,44.4646,43.0849,44.3339,86671.0
2023-05-28,43.7917,44.4646,43.0849,44.3339,86671.0
2023-05-29,43.7917,44.4646,43.0849,44.3339,86671.0
2023-05-30,44.4985,44.5372,43.1236,43.7529,112671.0
2023-05-31,43.4915,44.2274,41.8069,41.894,186992.0
2023-06-01,42.2426,43.7917,41.7488,43.356,168334.0
2023-06-02,44.0047,46.493,43.7336,46.3284,214250.0
2023-06-03,44.0047,46.493,43.7336,46.3284,214250.0
2023-06-04,44.0047,46.493,43.7336,46.3284,214250.0
2023-06-05,46.2703,46.2703,43.8304,44.3145,195848.0
2023-06-06,44.1499,47.1126,44.1499,46.1831,265936.0
2023-06-07,46.7737,47.1078,45.912,46.5995,682356.0
2023-06-08,46.551,46.551,45.0649,45.5054,346939.0
2023-06-09,45.6119,45.7281,44.1983,44.9341,350286.0
2023-06-10,45.6119,45.7281,44.1983,44.9341,350286.0
2023-06-11,45.6119,45.7281,44.1983,44.9341,350286.0
2023-06-12,45.0213,45.7281,44.179,44.3145,306885.0
2023-06-13,44.5759,45.457,44.2274,44.8954,525565.0
2023-06-14,45.0503,45.8104,44.0725,44.1402,394285.0
2023-06-15,43.9175,45.8927,43.9175,45.6409,232568.0
2023-06-16,46.1831,46.1831,44.3581,44.9632,604489.0
2023-06-17,46.1831,46.1831,44.3581,44.9632,604489.0
2023-06-18,46.1831,46.1831,44.3581,44.9632,604489.0
2023-06-19,46.1831,46.1831,44.3581,44.9632,604489.0
2023-06-20,44.6921,44.7115,44.0386,44.4694,172420.0
2023-06-21,44.1209,44.4888,43.598,43.8207,175990.0
2023-06-22,43.6464,43.7626,42.2522,42.8525,169758.0
2023-06-23,42.3103,42.9784,41.6907,42.3103,279926.0
2023-06-24,42.3103,42.9784,41.6907,42.3103,279926.0
2023-06-25,42.3103,42.9784,41.6907,42.3103,279926.0
2023-06-26,42.5717,43.2495,41.9618,42.2522,157900.0
2023-06-27,42.3975,43.356,41.9327,42.7557,198070.0
2023-06-28,42.6492,42.9929,41.9618,42.5524,140234.0
2023-06-29,42.9493,43.7433,42.7024,43.172,96651.0
2023-06-30,43.5109,43.5109,42.2426,42.2813,169642.0
2023-07-01,43.5109,43.5109,42.2426,42.2813,169642.0
2023-07-02,43.5109,43.5109,42.2426,42.2813,169642.0
2023-07-03,42.2813,43.5109,42.2813,43.4334,94791.0
2023-07-04,42.2813,43.5109,42.2813,43.4334,94791.0
2023-07-05,42.8816,43.661,42.4459,42.93,151408.0
2023-07-06,42.3103,42.7654,41.6035,42.3781,169538.0
2023-07-07,42.4362,43.6368,42.4362,43.1527,129621.0
2023-07-08,42.4362,43.6368,42.4362,43.1527,129621.0
2023-07-09,42.4362,43.6368,42.4362,43.1527,129621.0
2023-07-10,42.8622,44.1305,42.5717,43.2882,202533.0
2023-07-11,43.4915,44.0531,42.746,43.7917,119804.0
2023-07-12,44.634,45.3021,44.3726,45.06,171907.0
2023-07-13,45.4279,46.1783,44.9729,45.7668,122965.0
2023-07-14,46.2122,46.2122,44.7018,45.0891,123308.0
2023-07-15,46.2122,46.2122,44.7018,45.0891,123308.0
2023-07-16,46.2122,46.2122,44.7018,45.0891,123308.0
2023-07-17,44.818,46.096,44.6921,45.6409,160207.0
2023-07-18,45.7474,47.1078,45.7474,46.9577,154847.0
2023-07-19,47.2578,48.1679,46.7253,47.8291,211539.0
2023-07-20,45.273,45.8636,43.6949,44.2467,603335.0
2023-07-21,44.1693,44.605,41.9424,43.0849,421347.0
2023-07-22,44.1693,44.605,41.9424,43.0849,421347.0
2023-07-23,44.1693,44.605,41.9424,43.0849,421347.0
2023-07-24,43.0849,43.8594,42.959,43.6368,416905.0
2023-07-25,43.8498,44.1015,42.8622,43.0365,243434.0
2023-07-26,43.6949,46.0573,43.6949,46.0185,232286.0
2023-07-27,46.4252,46.9867,45.1084,45.3892,196183.0
2023-07-28,45.883,46.2993,45.3021,46.0573,102305.0
2023-07-29,45.883,46.2993,45.3021,46.0573,102305.0
2023-07-30,45.883,46.2993,45.3021,46.0573,102305.0
2023-07-31,46.0181,46.6832,46.0115,46.5658,252995.0
2023-08-01,46.2137,46.5658,45.265,46.5169,154603.0
2023-08-02,45.6269,46.5463,45.4704,46.2333,156408.0
2023-08-03,46.2235,47.3385,45.6562,46.8397,152423.0
2023-08-04,46.7712,47.4451,46.4624,47.0549,142525.0
2023-08-05,46.7712,47.4451,46.4624,47.0549,142525.0
2023-08-06,46.7712,47.4451,46.4624,47.0549,142525.0
2023-08-07,46.9962,47.8716,46.6905,47.5243,164963.0
2023-08-08,46.5463,46.781,45.5976,46.5952,208005.0
2023-08-09,46.4289,46.4289,45.7247,46.1648,238594.0
2023-08-10,46.3311,47.006,45.6171,45.979,153381.0
2023-08-11,45.7345,46.6588,45.6758,45.8616,153269.0
2023-08-12,45.7345,46.6588,45.6758,45.8616,153269.0
2023-08-13,45.7345,46.6588,45.6758,45.8616,153269.0
