,CHDN US Equity,CHDN US Equity,CHDN US Equity,CHDN US Equity,CHDN US Equity
2022-05-28,99.3831,101.4247,99.3831,101.4247,310752.0
2022-05-29,99.3831,101.4247,99.3831,101.4247,310752.0
2022-05-30,99.3831,101.4247,99.3831,101.4247,310752.0
2022-05-31,100.9727,101.3925,99.1199,100.5554,463458.0
2022-06-01,101.4098,101.8271,98.5983,101.226,354726.0
2022-06-02,101.4943,105.0659,101.4943,105.046,325050.0
2022-06-03,104.1519,105.277,103.4862,104.4648,295222.0
2022-06-04,104.1519,105.277,103.4862,104.4648,295222.0
2022-06-05,104.1519,105.277,103.4862,104.4648,295222.0
2022-06-06,105.3242,107.3335,104.5145,104.9367,324166.0
2022-06-07,103.2776,106.4543,103.2776,105.7911,328884.0
2022-06-08,105.6719,106.4468,104.1792,104.4201,256116.0
2022-06-09,103.4664,104.0823,102.0506,102.0953,240992.0
2022-06-10,99.9892,100.7343,95.131,95.8414,454008.0
2022-06-11,99.9892,100.7343,95.131,95.8414,454008.0
2022-06-12,99.9892,100.7343,95.131,95.8414,454008.0
2022-06-13,93.0646,93.0646,87.2378,88.6684,749110.0
2022-06-14,89.7314,91.013,88.4821,90.7647,373562.0
2022-06-15,91.7134,93.7898,89.9773,92.2648,282706.0
2022-06-16,89.4582,90.0543,85.8122,86.294,338286.0
2022-06-17,87.203,89.9152,85.9711,88.8522,455258.0
2022-06-18,87.203,89.9152,85.9711,88.8522,455258.0
2022-06-19,87.203,89.9152,85.9711,88.8522,455258.0
2022-06-20,87.203,89.9152,85.9711,88.8522,455258.0
2022-06-21,89.9003,90.5213,88.2114,88.5889,251572.0
2022-06-22,87.5358,89.8656,87.5358,89.3639,467152.0
2022-06-23,90.402,90.9857,87.7445,89.5129,272502.0
2022-06-24,91.0925,99.0702,90.9038,98.7672,875686.0
2022-06-25,91.0925,99.0702,90.9038,98.7672,875686.0
2022-06-26,91.0925,99.0702,90.9038,98.7672,875686.0
2022-06-27,98.638,99.3409,96.6063,97.2571,284498.0
2022-06-28,98.5287,100.6796,96.2624,96.3729,274364.0
2022-06-29,95.8016,96.1046,93.6209,95.3248,326346.0
2022-06-30,93.5415,96.5741,92.4784,95.141,385576.0
2022-07-01,94.6591,98.1612,94.6591,98.037,198362.0
2022-07-02,94.6591,98.1612,94.6591,98.037,198362.0
2022-07-03,94.6591,98.1612,94.6591,98.037,198362.0
2022-07-04,94.6591,98.1612,94.6591,98.037,198362.0
2022-07-05,96.6411,99.9494,95.1882,99.6762,290524.0
2022-07-06,100.0736,100.3369,95.9507,97.3614,254602.0
2022-07-07,98.5734,100.4263,97.8581,99.0553,221702.0
2022-07-08,98.6579,99.6414,97.1379,98.9162,322386.0
2022-07-09,98.6579,99.6414,97.1379,98.9162,322386.0
2022-07-10,98.6579,99.6414,97.1379,98.9162,322386.0
2022-07-11,98.5436,98.5436,95.3248,96.7256,199640.0
2022-07-12,96.8945,100.019,96.8945,98.4642,355336.0
2022-07-13,96.3133,100.3293,95.6278,99.9494,320730.0
2022-07-14,98.1313,100.0537,97.8879,99.6663,269768.0
2022-07-15,100.466,103.29,99.8153,102.155,331572.0
2022-07-16,100.466,103.29,99.8153,102.155,331572.0
2022-07-17,100.466,103.29,99.8153,102.155,331572.0
2022-07-18,103.0044,104.5095,101.7774,102.0457,294034.0
2022-07-19,103.059,105.4434,103.059,104.4549,302422.0
2022-07-20,104.5045,107.4701,104.4698,106.4468,333442.0
2022-07-21,106.4468,109.2857,104.6933,108.8808,301848.0
2022-07-22,109.2186,110.0631,106.6654,107.7284,232874.0
2022-07-23,109.2186,110.0631,106.6654,107.7284,232874.0
2022-07-24,109.2186,110.0631,106.6654,107.7284,232874.0
2022-07-25,108.9554,108.9554,106.7498,108.0264,193878.0
2022-07-26,107.788,108.0115,105.9451,106.7449,288852.0
2022-07-27,108.1755,110.5251,107.7582,109.2832,398342.0
2022-07-28,108.0215,109.6309,106.4915,107.7532,531668.0
2022-07-29,107.5843,107.8551,102.8852,104.2164,610386.0
2022-07-30,107.5843,107.8551,102.8852,104.2164,610386.0
2022-07-31,107.5843,107.8551,102.8852,104.2164,610386.0
2022-08-01,103.0541,105.2546,101.2216,104.0922,582768.0
2022-08-02,103.6005,105.5775,103.1559,104.2512,369348.0
2022-08-03,104.733,106.0345,104.3357,105.2795,384274.0
2022-08-04,104.7281,105.7067,104.3108,105.4384,372836.0
2022-08-05,103.7793,104.9615,103.1062,104.4002,308100.0
2022-08-06,103.7793,104.9615,103.1062,104.4002,308100.0
2022-08-07,103.7793,104.9615,103.1062,104.4002,308100.0
2022-08-08,104.6436,106.3524,103.3248,104.2512,376812.0
2022-08-09,103.1584,103.824,101.308,101.9165,406886.0
2022-08-10,104.1817,105.2819,101.5887,103.0839,328874.0
2022-08-11,104.6933,106.9634,104.3158,105.6023,429820.0
2022-08-12,106.268,107.7185,105.8731,107.326,282616.0
2022-08-13,106.268,107.7185,105.8731,107.326,282616.0
2022-08-14,106.268,107.7185,105.8731,107.326,282616.0
2022-08-15,106.874,108.7865,106.7995,107.7532,246038.0
2022-08-16,106.879,108.5604,106.8045,108.3344,261118.0
2022-08-17,106.9734,107.5148,105.6868,106.3276,276072.0
2022-08-18,105.8756,107.2615,105.8756,106.72,225612.0
2022-08-19,105.2099,106.6952,104.8274,105.1404,294392.0
2022-08-20,105.2099,106.6952,104.8274,105.1404,294392.0
2022-08-21,105.2099,106.6952,104.8274,105.1404,294392.0
2022-08-22,103.4018,103.4192,101.8917,102.1848,270196.0
2022-08-23,101.5837,103.819,101.5837,103.6501,250398.0
2022-08-24,103.67,105.5825,103.1509,104.4449,254286.0
2022-08-25,104.8523,106.6356,104.7778,105.9252,225084.0
2022-08-26,106.2332,106.7647,102.1301,102.155,318344.0
2022-08-27,106.2332,106.7647,102.1301,102.155,318344.0
2022-08-28,106.2332,106.7647,102.1301,102.155,318344.0
2022-08-29,101.3006,102.8256,100.466,101.9414,323770.0
2022-08-30,102.6567,102.6567,99.3037,99.5868,557704.0
2022-08-31,99.6116,100.1034,97.8035,97.9028,386628.0
2022-09-01,96.8945,97.4359,94.1916,97.3167,519364.0
2022-09-02,98.1115,98.181,95.9755,96.7852,270902.0
2022-09-03,98.1115,98.181,95.9755,96.7852,270902.0
2022-09-04,98.1115,98.181,95.9755,96.7852,270902.0
2022-09-05,98.1115,98.181,95.9755,96.7852,270902.0
2022-09-06,96.5169,97.2182,94.3809,96.6461,408442.0
2022-09-07,96.959,100.5604,96.5169,100.1382,311150.0
2022-09-08,98.8019,100.2971,97.6371,100.1382,355198.0
2022-09-09,101.1168,104.4251,101.1168,103.2379,370882.0
2022-09-10,101.1168,104.4251,101.1168,103.2379,370882.0
2022-09-11,101.1168,104.4251,101.1168,103.2379,370882.0
2022-09-12,103.819,105.5799,102.9497,103.5707,297462.0
2022-09-13,100.8485,102.2245,99.5272,100.019,279346.0
2022-09-14,100.4859,100.4859,97.3763,100.0488,309312.0
2022-09-15,99.4576,102.0258,98.5436,99.1745,276526.0
2022-09-16,98.1711,98.2059,95.6625,96.5616,1093302.0
2022-09-17,98.1711,98.2059,95.6625,96.5616,1093302.0
2022-09-18,98.1711,98.2059,95.6625,96.5616,1093302.0
2022-09-19,95.4489,101.1217,95.3744,101.0621,470286.0
2022-09-20,101.0423,101.2658,98.5635,99.5719,273612.0
2022-09-21,99.5719,100.009,95.9457,95.9457,302236.0
2022-09-22,95.2751,95.598,91.1472,91.4502,659218.0
2022-09-23,90.263,90.7845,88.5889,90.71,395832.0
2022-09-24,90.263,90.7845,88.5889,90.71,395832.0
2022-09-25,90.263,90.7845,88.5889,90.71,395832.0
2022-09-26,90.8143,93.1018,89.7265,89.7811,272088.0
2022-09-27,91.47,92.7467,89.3589,90.561,320864.0
2022-09-28,90.6852,93.909,90.6852,93.2285,343058.0
2022-09-29,91.6886,92.0761,89.95,91.8625,331006.0
2022-09-30,91.2713,93.5216,89.9823,91.475,414784.0
2022-10-01,91.2713,93.5216,89.9823,91.475,414784.0
2022-10-02,91.2713,93.5216,89.9823,91.475,414784.0
2022-10-03,92.5281,93.7799,90.5834,92.4884,330556.0
2022-10-04,94.6591,97.9774,94.6591,97.9028,340024.0
2022-10-05,96.3977,98.5138,96.1841,98.2853,272706.0
2022-10-06,98.3549,99.249,97.2919,98.1711,361786.0
2022-10-07,97.3763,97.9674,96.3033,97.4111,401290.0
2022-10-08,97.3763,97.9674,96.3033,97.4111,401290.0
2022-10-09,97.3763,97.9674,96.3033,97.4111,401290.0
2022-10-10,96.8597,97.1528,93.0745,94.7336,247476.0
2022-10-11,94.5697,96.9938,92.8386,96.3083,333682.0
2022-10-12,96.81,96.81,94.977,95.8463,353912.0
2022-10-13,93.2831,99.7656,92.4387,98.6827,457374.0
2022-10-14,99.4378,100.8833,96.7454,96.8895,283740.0
2022-10-15,99.4378,100.8833,96.7454,96.8895,283740.0
2022-10-16,99.4378,100.8833,96.7454,96.8895,283740.0
2022-10-17,98.7125,100.3816,98.7125,100.0488,283184.0
2022-10-18,102.8057,103.0988,100.0637,100.8287,312196.0
2022-10-19,99.8352,100.0984,97.5949,98.8417,220592.0
2022-10-20,98.6629,101.7029,98.6629,99.6365,318238.0
2022-10-21,99.9147,101.4918,98.1711,101.0025,306120.0
2022-10-22,99.9147,101.4918,98.1711,101.0025,306120.0
2022-10-23,99.9147,101.4918,98.1711,101.0025,306120.0
2022-10-24,101.5489,102.6219,100.8535,102.1798,370518.0
2022-10-25,101.4546,103.7644,101.4546,103.372,231750.0
2022-10-26,103.064,107.3211,102.9348,103.5707,438058.0
2022-10-27,100.471,104.7852,98.2208,98.3251,728786.0
2022-10-28,99.1199,101.39,96.9988,101.0124,339310.0
2022-10-29,99.1199,101.39,96.9988,101.0124,339310.0
2022-10-30,99.1199,101.39,96.9988,101.0124,339310.0
2022-10-31,100.5008,103.7247,100.4114,103.2776,530770.0
2022-11-01,104.3158,105.2199,102.3984,104.733,423768.0
2022-11-02,104.286,105.7663,101.0423,101.0472,352832.0
2022-11-03,100.0438,100.0438,97.5253,98.1015,251698.0
2022-11-04,99.6812,100.9429,97.7538,100.1481,323206.0
2022-11-05,99.6812,100.9429,97.7538,100.1481,323206.0
2022-11-06,99.6812,100.9429,97.7538,100.1481,323206.0
2022-11-07,101.1863,103.439,99.6861,103.3372,319728.0
2022-11-08,104.0674,104.743,102.905,103.8886,520600.0
2022-11-09,103.4067,105.5626,101.6085,104.6436,462770.0
2022-11-10,107.8824,110.5698,107.8824,109.3825,421748.0
2022-11-11,110.2071,111.6402,109.1441,110.2618,405620.0
2022-11-12,110.2071,111.6402,109.1441,110.2618,405620.0
2022-11-13,110.2071,111.6402,109.1441,110.2618,405620.0
2022-11-14,109.4819,111.0466,108.3245,109.5018,520658.0
2022-11-15,111.6924,112.7051,110.1624,110.5797,281288.0
2022-11-16,110.227,111.151,109.4968,111.0963,333432.0
2022-11-17,109.2385,111.1311,108.8063,110.9821,404970.0
2022-11-18,112.2885,112.2885,110.2854,110.4505,217910.0
2022-11-19,112.2885,112.2885,110.2854,110.4505,217910.0
2022-11-20,112.2885,112.2885,110.2854,110.4505,217910.0
2022-11-21,109.9588,110.5996,108.8461,109.0696,225278.0
2022-11-22,109.1391,111.1808,108.3195,110.8529,201066.0
2022-11-23,110.833,111.146,109.8147,110.3611,217944.0
2022-11-24,110.833,111.146,109.8147,110.3611,217944.0
2022-11-25,110.6989,111.8861,110.3413,111.0963,136476.0
2022-11-26,110.6989,111.8861,110.3413,111.0963,136476.0
2022-11-27,110.6989,111.8861,110.3413,111.0963,136476.0
2022-11-28,110.7585,111.1559,109.7973,109.9687,309182.0
2022-11-29,110.5549,111.2975,109.8346,110.3313,235006.0
2022-11-30,109.5812,110.5102,106.7051,110.2568,532966.0
2022-12-01,110.6276,111.4299,110.0196,110.5429,363184.0
2022-12-02,108.8385,111.9931,108.8385,110.9964,345858.0
2022-12-03,108.8385,111.9931,108.8385,110.9964,345858.0
2022-12-04,108.8385,111.9931,108.8385,110.9964,345858.0
2022-12-05,110.0944,110.8818,108.7787,109.5661,509362.0
2022-12-06,109.5661,110.3934,109.1475,109.9,608264.0
2022-12-07,109.3568,111.5645,109.008,110.2987,594968.0
2022-12-08,109.8552,111.0263,108.3253,109.3768,520060.0
2022-12-09,108.8037,110.3585,108.8037,109.4166,337708.0
2022-12-10,108.8037,110.3585,108.8037,109.4166,337708.0
2022-12-11,108.8037,110.3585,108.8037,109.4166,337708.0
2022-12-12,109.2821,110.6326,109.2422,110.0695,316146.0
2022-12-13,112.302,113.3536,111.5396,112.4266,436658.0
2022-12-14,111.6343,113.7223,111.5446,112.8353,926016.0
2022-12-15,111.2306,112.1276,108.9283,110.1043,912810.0
2022-12-16,108.8983,110.0844,107.4033,107.5628,855076.0
2022-12-17,108.8983,110.0844,107.4033,107.5628,855076.0
2022-12-18,108.8983,110.0844,107.4033,107.5628,855076.0
2022-12-19,107.1691,107.5628,102.1308,102.8185,670554.0
2022-12-20,102.8036,105.3501,102.2853,104.2737,439818.0
2022-12-21,104.9814,105.6591,103.9448,104.2737,456988.0
2022-12-22,103.9249,104.4656,101.5577,104.3983,364898.0
2022-12-23,104.4581,105.6192,104.2936,105.1657,258284.0
2022-12-24,104.4581,105.6192,104.2936,105.1657,258284.0
2022-12-25,104.4581,105.6192,104.2936,105.1657,258284.0
2022-12-26,104.4581,105.6192,104.2936,105.1657,258284.0
2022-12-27,105.4697,106.2571,104.4083,104.7222,163564.0
2022-12-28,104.8966,105.2006,102.968,103.3966,397612.0
2022-12-29,104.2388,105.9332,103.5157,105.2853,260766.0
2022-12-30,104.4332,106.1774,103.88,105.3651,223258.0
2022-12-31,104.4332,106.1774,103.88,105.3651,223258.0
2023-01-01,104.4332,106.1774,103.88,105.3651,223258.0
2023-01-02,104.4332,106.1774,103.88,105.3651,223258.0
2023-01-03,106.1126,106.7854,103.9697,104.777,276226.0
2023-01-04,105.4498,107.7098,105.4498,107.5229,242544.0
2023-01-05,106.885,108.3851,106.3867,107.0246,220632.0
2023-01-06,108.0611,108.6866,107.3684,108.3601,193990.0
2023-01-07,108.0611,108.6866,107.3684,108.3601,193990.0
2023-01-08,108.0611,108.6866,107.3684,108.3601,193990.0
2023-01-09,108.7688,110.1019,108.5819,108.8983,405434.0
2023-01-10,109.0229,109.5562,108.39,109.4067,310910.0
2023-01-11,110.0396,110.6226,109.4042,109.5063,307016.0
2023-01-12,109.596,112.0579,108.9307,111.2356,311350.0
2023-01-13,110.9017,112.003,110.4333,111.8286,276612.0
2023-01-14,110.9017,112.003,110.4333,111.8286,276612.0
2023-01-15,110.9017,112.003,110.4333,111.8286,276612.0
2023-01-16,110.9017,112.003,110.4333,111.8286,276612.0
2023-01-17,112.1974,113.781,111.6293,113.4084,255278.0
2023-01-18,114.0762,115.5662,113.9566,114.6194,433824.0
2023-01-19,114.5745,117.1111,114.2592,116.4682,342578.0
2023-01-20,117.121,121.2025,116.6476,121.1576,463486.0
2023-01-21,117.121,121.2025,116.6476,121.1576,463486.0
2023-01-22,117.121,121.2025,116.6476,121.1576,463486.0
2023-01-23,121.0679,121.9699,120.3603,120.749,430916.0
2023-01-24,120.6144,122.9915,119.9916,122.6527,259882.0
2023-01-25,121.6211,123.0763,121.1228,122.3537,236692.0
2023-01-26,123.156,124.0256,122.6742,123.9085,260876.0
2023-01-27,123.4102,124.7108,123.141,123.8238,209602.0
2023-01-28,123.4102,124.7108,123.141,123.8238,209602.0
2023-01-29,123.4102,124.7108,123.141,123.8238,209602.0
2023-01-30,123.161,123.7391,121.6311,121.7507,215984.0
2023-01-31,121.9151,123.7141,121.1228,123.6394,321896.0
2023-02-01,123.3553,124.823,123.2656,124.3371,311684.0
2023-02-02,125.3089,125.5829,121.9301,123.2906,358276.0
2023-02-03,122.3138,126.2258,122.3138,125.0796,278052.0
2023-02-04,122.3138,126.2258,122.3138,125.0796,278052.0
2023-02-05,122.3138,126.2258,122.3138,125.0796,278052.0
2023-02-06,123.9833,124.6062,123.4226,123.8387,167450.0
2023-02-07,123.5098,125.8819,122.7125,125.6477,187376.0
2023-02-08,125.2789,125.4982,123.5248,123.8587,227722.0
2023-02-09,124.5863,125.1494,121.3719,121.9251,271092.0
2023-02-10,121.1327,122.4135,120.435,121.2224,293578.0
2023-02-11,121.1327,122.4135,120.435,121.2224,293578.0
2023-02-12,121.1327,122.4135,120.435,121.2224,293578.0
2023-02-13,121.646,122.7224,121.362,121.9799,119472.0
2023-02-14,121.2174,123.1809,120.3095,122.842,174562.0
2023-02-15,122.553,125.4285,121.6061,124.4916,368708.0
2023-02-16,123.2208,124.514,121.9998,123.0414,321276.0
2023-02-17,122.2091,123.0763,121.2224,122.5331,246756.0
2023-02-18,122.2091,123.0763,121.2224,122.5331,246756.0
2023-02-19,122.2091,123.0763,121.2224,122.5331,246756.0
2023-02-20,122.2091,123.0763,121.2224,122.5331,246756.0
2023-02-21,121.2922,121.9998,119.9317,120.6842,202014.0
2023-02-22,120.1111,122.0173,120.1111,120.9433,519530.0
2023-02-23,119.1892,122.842,118.2523,121.5065,919598.0
2023-02-24,120.2706,121.2274,119.832,121.1527,590582.0
2023-02-25,120.2706,121.2274,119.832,121.1527,590582.0
2023-02-26,120.2706,121.2274,119.832,121.1527,590582.0
2023-02-27,122.3287,122.3287,120.5696,121.5015,262164.0
2023-02-28,121.3171,123.2009,121.2174,122.4832,443296.0
2023-03-01,123.0314,124.2374,122.0945,122.3836,391434.0
2023-03-02,121.6958,123.0912,120.9832,122.8022,376888.0
2023-03-03,122.862,124.0032,122.0497,123.6543,219178.0
2023-03-04,122.862,124.0032,122.0497,123.6543,219178.0
2023-03-05,122.862,124.0032,122.0497,123.6543,219178.0
2023-03-06,123.2955,124.2623,122.1244,122.3686,348896.0
2023-03-07,122.6626,123.0883,121.2772,121.7606,339916.0
2023-03-08,121.2872,122.4932,120.8935,122.2889,282562.0
2023-03-09,122.4832,122.5829,120.0065,120.1709,507270.0
2023-03-10,119.4134,120.7575,117.5945,119.239,665132.0
2023-03-11,119.4134,120.7575,117.5945,119.239,665132.0
2023-03-12,119.4134,120.7575,117.5945,119.239,665132.0
2023-03-13,117.6493,118.1626,114.8336,116.8918,640522.0
2023-03-14,118.4018,119.9417,118.2224,119.7423,469244.0
2023-03-15,117.5197,120.4151,117.2506,119.7274,639608.0
2023-03-16,119.4732,123.1161,119.4732,121.5414,329204.0
2023-03-17,121.4616,123.5945,120.8163,123.0464,569816.0
2023-03-18,121.4616,123.5945,120.8163,123.0464,569816.0
2023-03-19,121.4616,123.5945,120.8163,123.0464,569816.0
2023-03-20,123.3404,125.355,123.0912,124.8853,572590.0
2023-03-21,125.7075,128.7388,125.7075,126.9883,638498.0
2023-03-22,126.9384,128.4235,125.9517,126.0464,506396.0
2023-03-23,126.1062,127.813,121.1676,121.9251,405834.0
2023-03-24,120.734,120.9982,117.6493,120.6842,364776.0
2023-03-25,120.734,120.9982,117.6493,120.6842,364776.0
2023-03-26,120.734,120.9982,117.6493,120.6842,364776.0
2023-03-27,121.7806,123.5023,121.2922,122.3038,312876.0
2023-03-28,122.1095,123.7515,121.641,122.7773,225630.0
2023-03-29,124.0431,124.7407,123.4899,124.5863,241334.0
2023-03-30,124.5863,126.6793,124.5863,126.2707,303638.0
2023-03-31,128.3238,131.6179,127.5489,128.0996,782734.0
2023-04-01,128.3238,131.6179,127.5489,128.0996,782734.0
2023-04-02,128.3238,131.6179,127.5489,128.0996,782734.0
2023-04-03,127.7109,129.0016,126.6992,127.5863,474350.0
2023-04-04,127.7856,128.2092,125.6627,126.8986,431658.0
2023-04-05,126.4999,126.8986,124.2872,125.1892,491356.0
2023-04-06,125.7823,126.7441,123.6793,126.3354,301660.0
2023-04-07,125.7823,126.7441,123.6793,126.3354,301660.0
2023-04-08,125.7823,126.7441,123.6793,126.3354,301660.0
2023-04-09,125.7823,126.7441,123.6793,126.3354,301660.0
2023-04-10,125.9816,127.1582,125.2341,126.0713,175496.0
2023-04-11,126.5746,128.3836,126.1411,127.5664,265546.0
2023-04-12,127.7507,128.1245,125.5431,126.4002,266726.0
2023-04-13,127.4168,127.7159,126.166,127.2873,230218.0
2023-04-14,126.5547,128.1195,126.0265,127.5763,214008.0
2023-04-15,126.5547,128.1195,126.0265,127.5763,214008.0
2023-04-16,126.5547,128.1195,126.0265,127.5763,214008.0
2023-04-17,127.7707,128.7823,126.4376,127.078,286656.0
2023-04-18,127.357,128.867,127.1527,127.676,373038.0
2023-04-19,127.3919,129.465,127.3745,128.0697,453840.0
2023-04-20,127.9052,128.715,127.1378,127.5115,283074.0
2023-04-21,128.1544,129.1212,126.9285,128.4285,265432.0
2023-04-22,128.1544,129.1212,126.9285,128.4285,265432.0
2023-04-23,128.1544,129.1212,126.9285,128.4285,265432.0
2023-04-24,128.2341,129.6345,127.6925,128.3936,274862.0
2023-04-25,127.4069,128.4235,126.2308,126.5049,295848.0
2023-04-26,127.078,127.7557,124.9999,125.5032,494390.0
2023-04-27,131.4186,144.4154,130.8594,143.1596,1426686.0
2023-04-28,143.2493,146.4935,143.1596,145.7809,605056.0
2023-04-29,143.2493,146.4935,143.1596,145.7809,605056.0
2023-04-30,143.2493,146.4935,143.1596,145.7809,605056.0
2023-05-01,145.6912,149.0201,145.3795,148.5865,472622.0
2023-05-02,147.7892,148.6015,145.5068,148.3972,589744.0
2023-05-03,148.3972,149.9528,147.4055,147.6546,491906.0
2023-05-04,147.6546,148.1195,143.6131,143.7626,403840.0
2023-05-05,145.3423,148.0035,144.6845,147.6397,283428.0
2023-05-06,145.3423,148.0035,144.6845,147.6397,283428.0
2023-05-07,145.3423,148.0035,144.6845,147.6397,283428.0
2023-05-08,147.8689,147.8689,144.6147,145.5516,490768.0
2023-05-09,145.6513,146.8025,143.6816,145.9005,323850.0
2023-05-10,146.8124,146.8124,144.2659,146.0948,616136.0
2023-05-11,146.0001,146.6181,145.0284,146.1397,301508.0
2023-05-12,145.9902,146.5732,145.0433,145.4569,236690.0
2023-05-13,145.9902,146.5732,145.0433,145.4569,236690.0
2023-05-14,145.9902,146.5732,145.0433,145.4569,236690.0
2023-05-15,145.4569,146.5284,144.9436,145.4171,240386.0
2023-05-16,145.2277,145.2277,142.6114,142.8855,294540.0
2023-05-17,143.1297,144.5126,141.814,142.0483,413094.0
2023-05-18,141.829,144.3008,141.4652,144.0217,426504.0
2023-05-19,144.2559,144.7692,142.3174,143.2543,303028.0
2023-05-20,144.2559,144.7692,142.3174,143.2543,303028.0
2023-05-21,144.2559,144.7692,142.3174,143.2543,303028.0
2023-05-22,143.0449,144.3307,140.8223,141.211,321325.0
2023-05-23,141.0316,141.7542,138.5798,138.6894,312031.0
2023-05-24,137.5333,139.0383,137.2043,138.6595,339219.0
2023-05-25,138.9286,140.1944,138.3007,139.3771,312971.0
2023-05-26,139.8954,140.6828,137.005,137.1146,363178.0
2023-05-27,139.8954,140.6828,137.005,137.1146,363178.0
2023-05-28,139.8954,140.6828,137.005,137.1146,363178.0
2023-05-29,139.8954,140.6828,137.005,137.1146,363178.0
2023-05-30,137.314,138.7741,134.7824,134.9219,329868.0
2023-05-31,134.9518,136.1778,133.8953,135.3704,533135.0
2023-06-01,135.1213,137.7525,134.892,137.0847,359335.0
2023-06-02,138.1711,142.427,138.1711,141.7194,655738.0
2023-06-03,138.1711,142.427,138.1711,141.7194,655738.0
2023-06-04,138.1711,142.427,138.1711,141.7194,655738.0
2023-06-05,139.7957,140.8024,132.9584,133.078,839219.0
2023-06-06,132.9584,139.0682,132.9584,138.4103,559306.0
2023-06-07,138.1412,140.1147,136.995,139.0482,491140.0
2023-06-08,138.7691,140.5732,138.201,140.1745,276251.0
2023-06-09,140.1446,140.5482,138.5798,139.1379,250687.0
2023-06-10,140.1446,140.5482,138.5798,139.1379,250687.0
2023-06-11,140.1446,140.5482,138.5798,139.1379,250687.0
2023-06-12,139.706,141.4203,138.1014,138.3306,299970.0
2023-06-13,138.7791,139.4868,137.5931,138.5598,283941.0
2023-06-14,138.2409,138.9187,137.015,137.3937,261613.0
2023-06-15,137.015,137.8751,136.2874,137.2442,287239.0
2023-06-16,137.7824,137.7824,135.2409,135.9385,642757.0
2023-06-17,137.7824,137.7824,135.2409,135.9385,642757.0
2023-06-18,137.7824,137.7824,135.2409,135.9385,642757.0
2023-06-19,137.7824,137.7824,135.2409,135.9385,642757.0
2023-06-20,135.7392,136.0183,134.0548,134.9419,338928.0
2023-06-21,134.2741,136.3871,134.005,134.1644,298719.0
2023-06-22,133.9252,134.1644,131.6428,133.4468,725860.0
2023-06-23,131.9119,132.7591,129.7292,130.1976,618669.0
2023-06-24,131.9119,132.7591,129.7292,130.1976,618669.0
2023-06-25,131.9119,132.7591,129.7292,130.1976,618669.0
2023-06-26,129.5697,131.7724,129.181,130.7956,292226.0
2023-06-27,130.995,133.5066,130.8953,133.0083,241069.0
2023-06-28,133.4668,134.1146,131.8322,132.5199,243579.0
2023-06-29,132.5199,136.0881,132.5199,135.4502,312113.0
2023-06-30,135.8189,139.9801,135.4352,138.7093,529191.0
2023-07-01,135.8189,139.9801,135.4352,138.7093,529191.0
2023-07-02,135.8189,139.9801,135.4352,138.7093,529191.0
2023-07-03,138.3206,138.3206,135.9984,136.2675,168556.0
2023-07-04,138.3206,138.3206,135.9984,136.2675,168556.0
2023-07-05,135.1512,135.789,132.2508,132.8887,388044.0
2023-07-06,132.4601,132.4601,129.9185,131.0149,298809.0
2023-07-07,131.4435,133.2575,131.3887,132.5398,328075.0
2023-07-08,131.4435,133.2575,131.3887,132.5398,328075.0
2023-07-09,131.4435,133.2575,131.3887,132.5398,328075.0
2023-07-10,132.5897,135.167,132.5897,133.407,240501.0
2023-07-11,133.4169,134.4634,131.4634,132.3804,294557.0
2023-07-12,133.4169,133.5465,131.6428,131.8322,308033.0
2023-07-13,132.4601,134.0947,131.9817,132.8289,270440.0
2023-07-14,133.0083,133.7558,131.4933,133.6163,336457.0
2023-07-15,133.0083,133.7558,131.4933,133.6163,336457.0
2023-07-16,133.0083,133.7558,131.4933,133.6163,336457.0
2023-07-17,133.3173,134.9319,132.2508,132.3006,278112.0
2023-07-18,132.3006,134.5133,132.3006,133.7259,269135.0
2023-07-19,133.985,134.3139,131.0647,132.2807,265755.0
2023-07-20,131.9418,132.3903,130.9651,131.0348,195581.0
2023-07-21,132.0216,132.9584,131.4634,132.8189,290874.0
2023-07-22,132.0216,132.9584,131.4634,132.8189,290874.0
2023-07-23,132.0216,132.9584,131.4634,132.8189,290874.0
2023-07-24,132.2608,132.2757,129.4501,130.0182,273958.0
2023-07-25,129.6893,130.7458,129.4999,130.0182,282985.0
2023-07-26,130.0282,132.5299,129.6893,131.1445,321056.0
2023-07-27,126.9883,126.9883,118.038,118.4267,1405224.0
2023-07-28,118.5563,121.0729,117.8137,117.9383,579531.0
2023-07-29,118.5563,121.0729,117.8137,117.9383,579531.0
2023-07-30,118.5563,121.0729,117.8137,117.9383,579531.0
2023-07-31,117.7888,118.935,114.8885,115.4665,747623.0
2023-08-01,115.1775,117.6792,113.9815,117.6094,696380.0
2023-08-02,116.4433,118.048,116.4433,117.4898,609453.0
2023-08-03,117.4898,119.9217,116.8719,119.533,603501.0
2023-08-04,119.7523,121.8354,119.7025,120.0314,494819.0
2023-08-05,119.7523,121.8354,119.7025,120.0314,494819.0
2023-08-06,119.7523,121.8354,119.7025,120.0314,494819.0
2023-08-07,120.1809,121.8254,119.8221,121.347,547013.0
2023-08-08,120.2706,121.5414,120.1111,121.1178,542799.0
2023-08-09,121.6161,123.1211,120.8036,122.553,469033.0
2023-08-10,122.862,123.8437,122.5231,123.1012,494383.0
2023-08-11,123.0314,123.3205,121.5912,122.7822,412723.0
