,SKYW US Equity,SKYW US Equity,SKYW US Equity,SKYW US Equity,SKYW US Equity
2021-07-17,42.21,42.82,39.14,39.4,692719.0
2021-07-18,42.21,42.82,39.14,39.4,692719.0
2021-07-19,38.0,38.58,36.35,37.18,722356.0
2021-07-20,37.59,40.43,37.31,39.83,659853.0
2021-07-21,40.27,41.74,40.21,40.75,389739.0
2021-07-22,40.34,40.8528,39.44,39.82,235860.0
2021-07-23,40.1,40.46,39.19,39.39,214743.0
2021-07-24,40.1,40.46,39.19,39.39,214743.0
2021-07-25,40.1,40.46,39.19,39.39,214743.0
2021-07-26,39.58,40.8435,39.58,40.68,233303.0
2021-07-27,40.205,40.7906,39.7,40.14,293226.0
2021-07-28,40.7,41.22,39.36,40.85,259129.0
2021-07-29,41.53,41.9,40.43,41.57,457264.0
2021-07-30,41.165,41.7,40.03,40.49,566656.0
2021-07-31,41.165,41.7,40.03,40.49,566656.0
2021-08-01,41.165,41.7,40.03,40.49,566656.0
2021-08-02,41.02,42.37,39.85,40.03,478990.0
2021-08-03,40.04,40.485,38.71,39.84,995685.0
2021-08-04,39.17,39.94,38.95,39.27,639450.0
2021-08-05,39.53,41.01,39.53,40.82,462710.0
2021-08-06,41.72,42.0669,40.61,41.13,299246.0
2021-08-07,41.72,42.0669,40.61,41.13,299246.0
2021-08-08,41.72,42.0669,40.61,41.13,299246.0
2021-08-09,40.22,40.62,39.1668,40.16,366974.0
2021-08-10,40.37,42.2,40.23,41.71,287011.0
2021-08-11,41.5,42.8804,41.0,42.72,259183.0
2021-08-12,42.71,42.9,41.4,42.18,257061.0
2021-08-13,42.33,42.4224,41.33,41.87,191731.0
2021-08-14,42.33,42.4224,41.33,41.87,191731.0
2021-08-15,42.33,42.4224,41.33,41.87,191731.0
2021-08-16,41.41,42.26,40.65,42.25,432328.0
2021-08-17,41.56,41.86,40.68,41.83,437419.0
2021-08-18,41.85,42.6,41.21,41.23,363225.0
2021-08-19,40.73,40.9601,38.5,39.57,499838.0
2021-08-20,39.16,40.22,39.16,40.11,296304.0
2021-08-21,39.16,40.22,39.16,40.11,296304.0
2021-08-22,39.16,40.22,39.16,40.11,296304.0
2021-08-23,40.76,41.73,40.55,41.48,450121.0
2021-08-24,41.99,43.99,41.77,43.94,422529.0
2021-08-25,44.81,47.99,44.117,47.95,1068391.0
2021-08-26,47.56,47.74,46.75,47.03,593489.0
2021-08-27,47.05,48.93,47.05,48.47,401638.0
2021-08-28,47.05,48.93,47.05,48.47,401638.0
2021-08-29,47.05,48.93,47.05,48.47,401638.0
2021-08-30,48.67,48.835,46.11,46.16,492155.0
2021-08-31,45.9,47.25,45.7,46.65,1313182.0
2021-09-01,46.31,46.82,45.25,46.05,367442.0
2021-09-02,46.2,47.1199,45.37,46.37,285803.0
2021-09-03,45.95,46.46,45.16,45.62,252883.0
2021-09-04,45.95,46.46,45.16,45.62,252883.0
2021-09-05,45.95,46.46,45.16,45.62,252883.0
2021-09-06,45.95,46.46,45.16,45.62,252883.0
2021-09-07,45.33,46.21,45.15,45.93,175166.0
2021-09-08,45.79,46.32,44.47,44.59,303252.0
2021-09-09,44.5,46.47,44.5,45.3,309597.0
2021-09-10,45.76,45.76,43.1,43.3,554092.0
2021-09-11,45.76,45.76,43.1,43.3,554092.0
2021-09-12,45.76,45.76,43.1,43.3,554092.0
2021-09-13,44.11,45.9,43.3,45.83,339648.0
2021-09-14,46.23,46.23,44.73,45.1,246530.0
2021-09-15,44.9,45.35,44.1501,45.25,229243.0
2021-09-16,45.66,46.53,45.31,45.9,235803.0
2021-09-17,46.18,46.99,45.6301,46.66,811071.0
2021-09-18,46.18,46.99,45.6301,46.66,811071.0
2021-09-19,46.18,46.99,45.6301,46.66,811071.0
2021-09-20,45.68,46.91,45.16,46.73,250738.0
2021-09-21,47.18,47.48,45.23,45.25,268081.0
2021-09-22,45.97,47.85,45.97,47.12,276150.0
2021-09-23,47.46,49.42,47.15,48.96,285089.0
2021-09-24,48.58,50.36,48.535,50.07,321968.0
2021-09-25,48.58,50.36,48.535,50.07,321968.0
2021-09-26,48.58,50.36,48.535,50.07,321968.0
2021-09-27,51.0454,52.55,50.9,51.21,334581.0
2021-09-28,51.02,51.71,50.04,50.16,239313.0
2021-09-29,50.47,51.35,49.29,50.54,244799.0
2021-09-30,49.55,50.45,49.31,49.34,286269.0
2021-10-01,50.46,52.495,50.435,51.98,346028.0
2021-10-02,50.46,52.495,50.435,51.98,346028.0
2021-10-03,50.46,52.495,50.435,51.98,346028.0
2021-10-04,52.37,53.05,51.68,51.98,237401.0
2021-10-05,51.9,52.85,51.12,52.17,337026.0
2021-10-06,50.9,51.73,50.06,51.73,236598.0
2021-10-07,52.17,52.21,50.84,50.94,247835.0
2021-10-08,51.16,51.59,50.1501,51.45,108489.0
2021-10-09,51.16,51.59,50.1501,51.45,108489.0
2021-10-10,51.16,51.59,50.1501,51.45,108489.0
2021-10-11,51.0,52.1,50.92,50.94,127212.0
2021-10-12,50.94,51.5,50.44,51.25,155793.0
2021-10-13,50.76,50.76,49.15,49.75,220876.0
2021-10-14,50.44,50.555,49.965,50.13,137894.0
2021-10-15,51.65,51.8,49.38,49.42,306019.0
2021-10-16,51.65,51.8,49.38,49.42,306019.0
2021-10-17,51.65,51.8,49.38,49.42,306019.0
2021-10-18,49.04,49.88,48.61,48.74,225082.0
2021-10-19,49.43,49.43,47.79,47.9,180388.0
2021-10-20,47.78,48.21,46.3907,46.93,294047.0
2021-10-21,46.93,47.79,46.55,47.68,338484.0
2021-10-22,47.22,47.62,46.52,46.64,173472.0
2021-10-23,47.22,47.62,46.52,46.64,173472.0
2021-10-24,47.22,47.62,46.52,46.64,173472.0
2021-10-25,46.64,47.01,46.3735,46.93,176102.0
2021-10-26,47.46,47.8612,46.37,46.76,195280.0
2021-10-27,46.76,46.76,45.36,45.45,217594.0
2021-10-28,46.05,46.38,45.29,46.02,253146.0
2021-10-29,45.36,46.39,42.36,43.03,472463.0
2021-10-30,45.36,46.39,42.36,43.03,472463.0
2021-10-31,45.36,46.39,42.36,43.03,472463.0
2021-11-01,43.27,44.21,42.066,43.69,470167.0
2021-11-02,43.59,44.22,42.88,44.19,268229.0
2021-11-03,44.15,45.9,43.9246,45.3,274565.0
2021-11-04,45.57,45.76,44.2,44.97,296719.0
2021-11-05,47.06,50.17,46.95,49.35,496681.0
2021-11-06,47.06,50.17,46.95,49.35,496681.0
2021-11-07,47.06,50.17,46.95,49.35,496681.0
2021-11-08,49.99,51.88,49.99,50.37,601791.0
2021-11-09,49.82,50.58,48.77,49.92,337218.0
2021-11-10,48.02,50.44,47.94,49.46,233134.0
2021-11-11,49.41,50.025,48.935,49.21,177724.0
2021-11-12,49.32,49.405,47.32,47.89,196621.0
2021-11-13,49.32,49.405,47.32,47.89,196621.0
2021-11-14,49.32,49.405,47.32,47.89,196621.0
2021-11-15,48.6,48.6,47.5,47.82,166691.0
2021-11-16,47.93,47.93,45.9,46.35,244107.0
2021-11-17,46.0,46.35,45.14,45.98,190648.0
2021-11-18,46.16,46.49,44.59,45.31,255082.0
2021-11-19,44.52,44.61,43.24,43.65,335355.0
2021-11-20,44.52,44.61,43.24,43.65,335355.0
2021-11-21,44.52,44.61,43.24,43.65,335355.0
2021-11-22,44.26,45.05,43.71,44.46,289818.0
2021-11-23,44.56,45.56,44.27,44.55,257804.0
2021-11-24,44.03,44.825,43.91,44.23,118435.0
2021-11-25,44.03,44.825,43.91,44.23,118435.0
2021-11-26,42.04,42.21,39.16,41.06,507131.0
2021-11-27,42.04,42.21,39.16,41.06,507131.0
2021-11-28,42.04,42.21,39.16,41.06,507131.0
2021-11-29,42.43,42.5,40.22,40.92,451300.0
2021-11-30,39.97,40.35,38.2358,39.17,452596.0
2021-12-01,40.61,41.7413,37.16,37.5,534574.0
2021-12-02,38.13,40.44,38.0,39.91,391197.0
2021-12-03,39.7,40.3399,38.11,38.86,315340.0
2021-12-04,39.7,40.3399,38.11,38.86,315340.0
2021-12-05,39.7,40.3399,38.11,38.86,315340.0
2021-12-06,39.69,43.2706,39.6814,41.65,437355.0
2021-12-07,42.43,42.96,40.95,41.36,447052.0
2021-12-08,42.26,43.67,41.73,42.24,219204.0
2021-12-09,41.48,41.86,41.11,41.25,313327.0
2021-12-10,41.35,41.38,39.7,40.89,417879.0
2021-12-11,41.35,41.38,39.7,40.89,417879.0
2021-12-12,41.35,41.38,39.7,40.89,417879.0
2021-12-13,40.13,40.13,38.7501,39.27,312197.0
2021-12-14,39.2,40.7645,38.93,39.49,254067.0
2021-12-15,37.67,38.26,36.42,38.07,574682.0
2021-12-16,38.57,38.975,36.75,37.24,438972.0
2021-12-17,37.36,39.21,37.01,38.09,916382.0
2021-12-18,37.36,39.21,37.01,38.09,916382.0
2021-12-19,37.36,39.21,37.01,38.09,916382.0
2021-12-20,36.94,38.0,36.35,37.66,360682.0
2021-12-21,38.26,40.83,38.26,40.56,394131.0
2021-12-22,40.56,40.88,39.65,40.4,398317.0
2021-12-23,41.11,41.6,40.28,41.25,267775.0
2021-12-24,41.11,41.6,40.28,41.25,267775.0
2021-12-25,41.11,41.6,40.28,41.25,267775.0
2021-12-26,41.11,41.6,40.28,41.25,267775.0
2021-12-27,40.2446,41.38,39.9,40.84,223302.0
2021-12-28,39.515,41.6,39.515,40.71,166195.0
2021-12-29,40.3,40.785,39.44,40.08,351842.0
2021-12-30,40.01,40.94,39.34,39.4,290940.0
2021-12-31,39.34,39.815,38.995,39.3,186158.0
2022-01-01,39.34,39.815,38.995,39.3,186158.0
2022-01-02,39.34,39.815,38.995,39.3,186158.0
2022-01-03,39.76,41.69,39.76,40.57,252224.0
2022-01-04,41.26,42.36,40.73,41.83,361554.0
2022-01-05,42.04,42.2479,40.61,40.72,250875.0
2022-01-06,41.13,41.905,40.52,40.8,232825.0
2022-01-07,40.84,42.0,40.84,41.23,287262.0
2022-01-08,40.84,42.0,40.84,41.23,287262.0
2022-01-09,40.84,42.0,40.84,41.23,287262.0
2022-01-10,41.965,41.965,40.13,41.0,207251.0
2022-01-11,40.71,41.865,40.375,41.47,229192.0
2022-01-12,41.47,41.5,40.19,40.21,330181.0
2022-01-13,40.88,42.97,40.8392,41.72,326043.0
2022-01-14,41.15,41.76,40.55,41.63,242637.0
2022-01-15,41.15,41.76,40.55,41.63,242637.0
2022-01-16,41.15,41.76,40.55,41.63,242637.0
2022-01-17,41.15,41.76,40.55,41.63,242637.0
2022-01-18,41.25,42.41,40.775,40.92,211451.0
2022-01-19,40.93,41.15,40.19,40.28,193216.0
2022-01-20,39.98,41.34,39.51,39.63,295202.0
2022-01-21,39.36,40.05,37.92,38.18,635759.0
2022-01-22,39.36,40.05,37.92,38.18,635759.0
2022-01-23,39.36,40.05,37.92,38.18,635759.0
2022-01-24,37.14,38.44,35.7,38.37,573181.0
2022-01-25,37.7,38.87,37.1287,38.39,281401.0
2022-01-26,38.93,39.93,37.53,37.89,389458.0
2022-01-27,38.28,39.89,36.79,37.48,385223.0
2022-01-28,37.32,37.64,35.32,37.06,458097.0
2022-01-29,37.32,37.64,35.32,37.06,458097.0
2022-01-30,37.32,37.64,35.32,37.06,458097.0
2022-01-31,36.55,38.32,36.5,38.15,344748.0
2022-02-01,38.28,39.51,38.165,39.17,394024.0
2022-02-02,39.75,39.75,37.87,38.77,361759.0
2022-02-03,38.34,39.1625,37.82,37.96,326847.0
2022-02-04,34.07,34.9,29.11,29.47,2539713.0
2022-02-05,34.07,34.9,29.11,29.47,2539713.0
2022-02-06,34.07,34.9,29.11,29.47,2539713.0
2022-02-07,29.82,32.74,29.7596,31.38,1398280.0
2022-02-08,32.0,33.09,31.33,32.76,868621.0
2022-02-09,33.03,33.94,33.01,33.13,555998.0
2022-02-10,32.72,34.185,32.37,32.86,627475.0
2022-02-11,33.17,33.835,31.28,32.01,655179.0
2022-02-12,33.17,33.835,31.28,32.01,655179.0
2022-02-13,33.17,33.835,31.28,32.01,655179.0
2022-02-14,32.06,33.0457,31.19,31.45,442929.0
2022-02-15,32.39,32.9,31.955,32.57,536115.0
2022-02-16,32.5,32.77,31.9,32.34,554386.0
2022-02-17,31.82,32.02,30.3,30.71,449342.0
2022-02-18,30.67,31.0,29.635,30.05,690127.0
2022-02-19,30.67,31.0,29.635,30.05,690127.0
2022-02-20,30.67,31.0,29.635,30.05,690127.0
2022-02-21,30.67,31.0,29.635,30.05,690127.0
2022-02-22,29.46,30.7,29.13,29.18,678416.0
2022-02-23,29.14,29.34,27.73,27.85,915951.0
2022-02-24,26.47,28.68,26.08,28.6,1182433.0
2022-02-25,28.86,29.29,28.15,28.99,909795.0
2022-02-26,28.86,29.29,28.15,28.99,909795.0
2022-02-27,28.86,29.29,28.15,28.99,909795.0
2022-02-28,28.27,29.08,27.6,28.11,1123482.0
2022-03-01,27.79,27.8999,25.845,26.12,2304829.0
2022-03-02,26.62,27.87,26.62,27.4,1105460.0
2022-03-03,27.83,28.18,26.42,26.8,962552.0
2022-03-04,26.13,26.335,25.09,25.55,923525.0
2022-03-05,26.13,26.335,25.09,25.55,923525.0
2022-03-06,26.13,26.335,25.09,25.55,923525.0
2022-03-07,25.12,25.295,22.78,22.96,1650954.0
2022-03-08,23.61,26.45,23.29,25.43,1193251.0
2022-03-09,26.94,27.43,25.74,26.15,765812.0
2022-03-10,25.38,26.3,24.69,25.26,639550.0
2022-03-11,25.85,25.87,24.6,25.33,2666341.0
2022-03-12,25.85,25.87,24.6,25.33,2666341.0
2022-03-13,25.85,25.87,24.6,25.33,2666341.0
2022-03-14,25.72,26.22,24.55,25.12,758003.0
2022-03-15,26.12,26.61,25.27,25.98,658728.0
2022-03-16,26.76,28.05,26.69,27.8,904234.0
2022-03-17,27.07,28.26,26.51,28.22,547260.0
2022-03-18,27.54,28.66,27.4,28.07,1219087.0
2022-03-19,27.54,28.66,27.4,28.07,1219087.0
2022-03-20,27.54,28.66,27.4,28.07,1219087.0
2022-03-21,27.92,27.965,27.02,27.66,533177.0
2022-03-22,28.48,28.934,27.93,28.25,518770.0
2022-03-23,27.91,28.0895,27.52,27.62,404926.0
2022-03-24,27.93,28.08,27.4,28.04,422554.0
2022-03-25,28.27,28.92,28.01,28.18,300488.0
2022-03-26,28.27,28.92,28.01,28.18,300488.0
2022-03-27,28.27,28.92,28.01,28.18,300488.0
2022-03-28,28.46,28.78,27.53,28.41,415649.0
2022-03-29,29.31,30.59,28.87,28.96,616207.0
2022-03-30,28.49,28.85,28.31,28.67,448779.0
2022-03-31,28.75,29.23,28.53,28.85,306395.0
2022-04-01,28.91,29.25,28.73,29.11,464034.0
2022-04-02,28.91,29.25,28.73,29.11,464034.0
2022-04-03,28.91,29.25,28.73,29.11,464034.0
2022-04-04,28.8,29.07,28.47,28.86,322866.0
2022-04-05,29.44,29.44,28.12,28.52,664688.0
2022-04-06,27.92,28.44,27.21,28.03,715619.0
2022-04-07,27.95,28.35,27.35,28.2,687794.0
2022-04-08,28.25,28.4,27.65,27.72,527612.0
2022-04-09,28.25,28.4,27.65,27.72,527612.0
2022-04-10,28.25,28.4,27.65,27.72,527612.0
2022-04-11,27.73,29.04,27.53,28.17,534363.0
2022-04-12,28.42,28.82,27.95,28.58,508027.0
2022-04-13,29.43,30.08,29.21,29.49,581714.0
2022-04-14,29.67,30.69,29.23,29.51,488333.0
2022-04-15,29.67,30.69,29.23,29.51,488333.0
2022-04-16,29.67,30.69,29.23,29.51,488333.0
2022-04-17,29.67,30.69,29.23,29.51,488333.0
2022-04-18,29.02,29.61,28.86,29.28,433335.0
2022-04-19,29.54,30.7,29.53,30.54,483203.0
2022-04-20,31.0,31.34,30.52,30.79,479141.0
2022-04-21,32.35,33.35,32.18,32.43,919135.0
2022-04-22,32.3,32.63,31.0,31.16,606076.0
2022-04-23,32.3,32.63,31.0,31.16,606076.0
2022-04-24,32.3,32.63,31.0,31.16,606076.0
2022-04-25,30.7,31.16,30.0,31.04,620025.0
2022-04-26,30.46,30.46,29.23,29.69,657326.0
2022-04-27,28.09,29.11,27.37,28.45,867278.0
2022-04-28,29.07,29.205,27.6701,29.14,482812.0
2022-04-29,28.63,30.4,28.38,29.15,870438.0
2022-04-30,28.63,30.4,28.38,29.15,870438.0
2022-05-01,28.63,30.4,28.38,29.15,870438.0
2022-05-02,29.1,29.69,28.19,29.01,763321.0
2022-05-03,29.25,29.4122,28.44,28.58,600579.0
2022-05-04,28.25,28.84,27.845,28.77,632032.0
2022-05-05,28.25,28.595,27.72,27.97,537491.0
2022-05-06,27.83,28.0,26.54,26.92,532234.0
2022-05-07,27.83,28.0,26.54,26.92,532234.0
2022-05-08,27.83,28.0,26.54,26.92,532234.0
2022-05-09,26.42,26.88,25.445,25.59,467092.0
2022-05-10,26.0,26.51,25.11,26.25,448970.0
2022-05-11,26.37,27.19,25.83,26.21,661140.0
2022-05-12,25.93,26.1,24.93,25.58,578485.0
2022-05-13,26.0,26.67,25.25,26.24,942148.0
2022-05-14,26.0,26.67,25.25,26.24,942148.0
2022-05-15,26.0,26.67,25.25,26.24,942148.0
2022-05-16,26.33,26.5,25.62,25.72,414644.0
2022-05-17,26.64,27.21,26.44,27.15,426319.0
2022-05-18,26.88,27.67,26.295,26.35,447843.0
2022-05-19,25.96,26.75,25.82,25.98,497846.0
2022-05-20,26.32,26.38,24.59,25.04,373725.0
2022-05-21,26.32,26.38,24.59,25.04,373725.0
2022-05-22,26.32,26.38,24.59,25.04,373725.0
2022-05-23,25.44,25.76,24.47,25.16,611747.0
2022-05-24,24.72,24.75,23.39,23.72,419503.0
2022-05-25,23.61,24.2805,23.5,24.07,429721.0
2022-05-26,24.33,25.47,24.33,25.11,509186.0
2022-05-27,25.47,26.85,25.46,26.55,382117.0
2022-05-28,25.47,26.85,25.46,26.55,382117.0
2022-05-29,25.47,26.85,25.46,26.55,382117.0
2022-05-30,25.47,26.85,25.46,26.55,382117.0
2022-05-31,25.97,27.075,25.6836,26.96,534590.0
2022-06-01,27.37,27.54,26.0,26.83,468550.0
2022-06-02,26.74,27.18,26.38,26.48,363328.0
2022-06-03,26.06,26.5,25.68,26.37,483479.0
2022-06-04,26.06,26.5,25.68,26.37,483479.0
2022-06-05,26.06,26.5,25.68,26.37,483479.0
2022-06-06,27.03,27.2,26.43,26.77,350795.0
2022-06-07,26.19,27.265,26.19,27.2,386411.0
2022-06-08,26.57,27.1,26.2,26.29,273747.0
2022-06-09,26.08,26.13,25.07,25.08,362133.0
2022-06-10,24.46,24.87,23.27,23.55,979221.0
2022-06-11,24.46,24.87,23.27,23.55,979221.0
2022-06-12,24.46,24.87,23.27,23.55,979221.0
2022-06-13,22.7,22.86,21.81,21.96,669406.0
2022-06-14,22.25,22.25,21.3775,21.87,370728.0
2022-06-15,22.25,22.81,22.03,22.3,473022.0
2022-06-16,21.4,21.4,20.26,20.36,716591.0
2022-06-17,20.52,21.26,20.06,21.1,625044.0
2022-06-18,20.52,21.26,20.06,21.1,625044.0
2022-06-19,20.52,21.26,20.06,21.1,625044.0
2022-06-20,20.52,21.26,20.06,21.1,625044.0
2022-06-21,21.51,21.699,20.79,20.87,450720.0
2022-06-22,20.54,21.44,20.38,21.21,436791.0
2022-06-23,21.0,21.475,20.64,21.02,355791.0
2022-06-24,21.05,22.81,21.05,22.42,728595.0
2022-06-25,21.05,22.81,21.05,22.42,728595.0
2022-06-26,21.05,22.81,21.05,22.42,728595.0
2022-06-27,22.46,22.58,21.75,21.8,365032.0
2022-06-28,22.21,23.08,21.47,21.49,495052.0
2022-06-29,21.29,21.365,20.67,21.13,367571.0
2022-06-30,20.6,21.3,20.2101,21.25,427845.0
2022-07-01,21.35,22.1,21.08,22.01,585125.0
2022-07-02,21.35,22.1,21.08,22.01,585125.0
2022-07-03,21.35,22.1,21.08,22.01,585125.0
2022-07-04,21.35,22.1,21.08,22.01,585125.0
2022-07-05,21.06,22.08,20.81,21.95,546690.0
2022-07-06,21.73,22.12,21.05,21.26,386928.0
2022-07-07,21.51,21.7523,21.23,21.29,253281.0
2022-07-08,21.26,21.67,20.86,21.2,437321.0
2022-07-09,21.26,21.67,20.86,21.2,437321.0
2022-07-10,21.26,21.67,20.86,21.2,437321.0
2022-07-11,20.93,21.05,20.51,20.79,276681.0
2022-07-12,20.79,22.03,20.79,21.71,330416.0
2022-07-13,21.02,21.68,20.83,21.62,248480.0
2022-07-14,21.18,21.725,20.95,21.35,256465.0
2022-07-15,21.91,21.91,21.23,21.66,354492.0
2022-07-16,21.91,21.91,21.23,21.66,354492.0
2022-07-17,21.91,21.91,21.23,21.66,354492.0
2022-07-18,22.03,22.43,21.64,21.74,359057.0
2022-07-19,22.28,22.72,22.28,22.53,302792.0
2022-07-20,22.62,22.97,22.335,22.76,308828.0
2022-07-21,22.31,22.31,21.45,21.85,345926.0
2022-07-22,21.94,21.9908,21.32,21.57,270289.0
2022-07-23,21.94,21.9908,21.32,21.57,270289.0
2022-07-24,21.94,21.9908,21.32,21.57,270289.0
2022-07-25,21.81,21.81,21.3,21.75,301007.0
2022-07-26,21.52,21.63,21.13,21.17,267865.0
2022-07-27,21.56,22.255,21.295,22.14,277478.0
2022-07-28,21.91,22.59,21.65,22.52,344944.0
2022-07-29,24.0,24.9,23.82,24.15,685953.0
2022-07-30,24.0,24.9,23.82,24.15,685953.0
2022-07-31,24.0,24.9,23.82,24.15,685953.0
2022-08-01,23.89,24.68,23.68,24.37,523003.0
2022-08-02,24.01,24.42,23.5,24.05,435421.0
2022-08-03,24.25,25.07,24.07,24.98,329115.0
2022-08-04,25.1502,25.49,24.6,24.67,313939.0
2022-08-05,24.25,24.665,24.17,24.39,314809.0
2022-08-06,24.25,24.665,24.17,24.39,314809.0
2022-08-07,24.25,24.665,24.17,24.39,314809.0
2022-08-08,24.67,25.03,24.155,24.56,1083650.0
2022-08-09,24.38,24.475,22.7,22.94,478833.0
2022-08-10,23.6,24.21,23.39,23.7,478865.0
2022-08-11,24.15,24.51,23.58,23.66,320118.0
2022-08-12,24.0,24.22,23.56,24.11,335761.0
2022-08-13,24.0,24.22,23.56,24.11,335761.0
2022-08-14,24.0,24.22,23.56,24.11,335761.0
2022-08-15,24.06,24.62,24.02,24.5,387577.0
2022-08-16,24.48,24.76,24.16,24.64,287480.0
2022-08-17,24.22,24.22,23.32,23.43,418302.0
2022-08-18,23.43,23.48,23.04,23.3,294556.0
2022-08-19,22.73,22.92,21.89,22.18,706300.0
2022-08-20,22.73,22.92,21.89,22.18,706300.0
2022-08-21,22.73,22.92,21.89,22.18,706300.0
2022-08-22,21.76,21.76,20.92,21.4,579950.0
2022-08-23,21.48,21.76,21.05,21.32,451172.0
2022-08-24,21.35,21.63,21.11,21.41,383264.0
2022-08-25,21.46,22.52,21.37,22.12,576300.0
2022-08-26,22.34,22.49,21.57,21.79,495776.0
2022-08-27,22.34,22.49,21.57,21.79,495776.0
2022-08-28,22.34,22.49,21.57,21.79,495776.0
2022-08-29,21.5,21.72,21.29,21.56,526346.0
2022-08-30,21.82,22.0,21.435,21.76,379548.0
2022-08-31,22.02,22.145,21.24,21.29,454429.0
2022-09-01,21.09,21.2,20.5754,21.17,488036.0
2022-09-02,21.17,21.61,20.77,20.83,547745.0
2022-09-03,21.17,21.61,20.77,20.83,547745.0
2022-09-04,21.17,21.61,20.77,20.83,547745.0
2022-09-05,21.17,21.61,20.77,20.83,547745.0
2022-09-06,21.02,21.12,20.0,20.65,981420.0
2022-09-07,20.63,21.33,20.42,21.23,1163089.0
2022-09-08,20.09,20.385,19.739,20.14,972184.0
2022-09-09,20.32,20.555,20.06,20.15,1322287.0
2022-09-10,20.32,20.555,20.06,20.15,1322287.0
2022-09-11,20.32,20.555,20.06,20.15,1322287.0
2022-09-12,20.34,20.87,20.2,20.49,552858.0
2022-09-13,19.87,19.89,19.02,19.14,1195017.0
2022-09-14,19.07,19.14,18.12,19.12,1200238.0
2022-09-15,18.94,19.4,18.6,18.6,1178736.0
2022-09-16,18.17,18.43,17.65,17.8,1088596.0
2022-09-17,18.17,18.43,17.65,17.8,1088596.0
2022-09-18,18.17,18.43,17.65,17.8,1088596.0
2022-09-19,17.56,18.2,17.56,17.98,506144.0
2022-09-20,17.85,17.86,17.26,17.71,600798.0
2022-09-21,17.58,17.64,16.79,16.94,977369.0
2022-09-22,16.9,16.94,16.5,16.78,806906.0
2022-09-23,16.52,16.74,16.03,16.51,964499.0
2022-09-24,16.52,16.74,16.03,16.51,964499.0
2022-09-25,16.52,16.74,16.03,16.51,964499.0
2022-09-26,16.35,16.67,15.83,15.83,1083195.0
2022-09-27,16.11,16.71,16.03,16.41,643401.0
2022-09-28,16.43,17.0,16.24,16.88,563326.0
2022-09-29,16.5,16.6453,16.06,16.45,555614.0
2022-09-30,16.4,16.65,16.24,16.26,606468.0
2022-10-01,16.4,16.65,16.24,16.26,606468.0
2022-10-02,16.4,16.65,16.24,16.26,606468.0
2022-10-03,16.39,16.71,16.03,16.47,490322.0
2022-10-04,17.1,17.6301,17.01,17.56,532599.0
2022-10-05,16.95,17.64,16.95,17.57,371312.0
2022-10-06,17.36,17.74,17.36,17.69,396177.0
2022-10-07,17.36,17.48,17.01,17.3,673377.0
2022-10-08,17.36,17.48,17.01,17.3,673377.0
2022-10-09,17.36,17.48,17.01,17.3,673377.0
2022-10-10,17.42,17.71,17.28,17.45,544529.0
2022-10-11,17.8,18.02,17.23,17.39,515378.0
2022-10-12,17.3,17.78,17.02,17.66,747297.0
2022-10-13,17.62,18.08,17.17,17.74,559860.0
2022-10-14,18.06,18.29,17.64,17.8,490293.0
2022-10-15,18.06,18.29,17.64,17.8,490293.0
2022-10-16,18.06,18.29,17.64,17.8,490293.0
2022-10-17,18.24,18.27,17.736,17.82,382802.0
2022-10-18,18.27,18.5,17.91,18.24,374055.0
2022-10-19,18.57,18.68,17.5,17.65,369711.0
2022-10-20,17.55,17.94,17.46,17.54,381740.0
2022-10-21,17.54,17.93,17.39,17.67,429853.0
2022-10-22,17.54,17.93,17.39,17.67,429853.0
2022-10-23,17.54,17.93,17.39,17.67,429853.0
2022-10-24,17.72,18.19,17.52,18.08,374678.0
2022-10-25,17.96,18.735,17.8,18.63,452102.0
2022-10-26,18.57,19.06,18.36,18.44,431354.0
2022-10-27,18.76,19.24,18.636,18.78,574916.0
2022-10-28,18.84,18.895,16.71,17.69,957371.0
2022-10-29,18.84,18.895,16.71,17.69,957371.0
2022-10-30,18.84,18.895,16.71,17.69,957371.0
2022-10-31,17.77,17.93,17.35,17.68,623678.0
2022-11-01,17.97,18.03,17.62,17.73,586508.0
2022-11-02,17.56,17.81,17.23,17.24,633492.0
2022-11-03,17.04,17.41,16.6,17.21,685811.0
2022-11-04,17.53,17.74,17.21,17.54,621971.0
2022-11-05,17.53,17.74,17.21,17.54,621971.0
2022-11-06,17.53,17.74,17.21,17.54,621971.0
2022-11-07,17.72,17.85,17.39,17.77,527695.0
2022-11-08,17.79,17.93,17.0,17.01,396236.0
2022-11-09,16.79,17.18,16.61,16.87,404464.0
2022-11-10,17.5,18.1314,17.4,17.92,513737.0
2022-11-11,18.17,18.39,17.89,18.18,446942.0
2022-11-12,18.17,18.39,17.89,18.18,446942.0
2022-11-13,18.17,18.39,17.89,18.18,446942.0
2022-11-14,17.85,18.47,17.675,17.92,411669.0
2022-11-15,18.24,18.56,17.82,17.92,416610.0
2022-11-16,17.66,17.68,17.45,17.51,369405.0
2022-11-17,17.18,17.48,17.11,17.36,339588.0
2022-11-18,17.79,18.0,17.6601,17.89,369813.0
2022-11-19,17.79,18.0,17.6601,17.89,369813.0
2022-11-20,17.79,18.0,17.6601,17.89,369813.0
2022-11-21,17.86,18.155,17.51,17.75,361759.0
2022-11-22,17.84,17.84,17.39,17.45,266275.0
2022-11-23,17.48,17.81,17.3415,17.75,291318.0
