,ES US Equity,ES US Equity,ES US Equity,ES US Equity,ES US Equity
2022-05-08,82.9605,84.9302,82.9558,83.9918,2037973.0
2022-05-09,83.8989,84.9952,83.1983,84.1219,1595165.0
2022-05-10,84.159,85.5062,82.0314,82.8118,1562202.0
2022-05-11,82.8211,84.5864,82.691,82.9605,1333106.0
2022-05-12,82.6167,83.1927,81.3066,82.6167,1844925.0
2022-05-13,83.0998,83.3135,81.6876,83.0069,1525204.0
2022-05-14,83.0998,83.3135,81.6876,83.0069,1525204.0
2022-05-15,83.0998,83.3135,81.6876,83.0069,1525204.0
2022-05-16,83.2764,83.7316,82.4293,82.9419,1598588.0
2022-05-17,82.9791,83.7409,81.7805,83.6759,952241.0
2022-05-18,84.0385,84.2584,83.1309,83.449,1758091.0
2022-05-19,83.2525,84.366,82.0314,83.6923,1936127.0
2022-05-20,83.8888,84.628,83.1496,84.5625,1487014.0
2022-05-21,83.8888,84.628,83.1496,84.5625,1487014.0
2022-05-22,83.8888,84.628,83.1496,84.5625,1487014.0
2022-05-23,85.4702,85.9755,84.4128,85.4234,1670523.0
2022-05-24,85.7322,86.7241,84.2491,86.6867,2652783.0
2022-05-25,86.8457,86.9861,85.9849,86.2281,1454985.0
2022-05-26,86.7522,86.8083,86.1252,86.2656,1043660.0
2022-05-27,85.9942,87.3323,85.5591,87.3042,1232353.0
2022-05-28,85.9942,87.3323,85.5591,87.3042,1232353.0
2022-05-29,85.9942,87.3323,85.5591,87.3042,1232353.0
2022-05-30,85.9942,87.3323,85.5591,87.3042,1232353.0
2022-05-31,86.7334,87.0516,85.5731,86.3872,2526689.0
2022-06-01,86.6024,86.6024,85.3719,86.2001,1602784.0
2022-06-02,86.6305,86.7709,84.6,86.4808,1099393.0
2022-06-03,86.2094,86.8644,85.9287,86.3685,691455.0
2022-06-04,86.2094,86.8644,85.9287,86.3685,691455.0
2022-06-05,86.2094,86.8644,85.9287,86.3685,691455.0
2022-06-06,86.5744,87.0703,86.2001,86.3498,672214.0
2022-06-07,86.2188,86.9206,85.4047,86.8738,1032852.0
2022-06-08,86.5369,86.5369,84.7029,84.7965,1047726.0
2022-06-09,84.9275,85.517,82.1296,82.1764,981387.0
2022-06-10,81.4185,83.0373,81.0816,82.3729,1438991.0
2022-06-11,81.4185,83.0373,81.0816,82.3729,1438991.0
2022-06-12,81.4185,83.0373,81.0816,82.3729,1438991.0
2022-06-13,81.5307,81.8208,78.1434,78.5083,1475401.0
2022-06-14,78.6767,79.2054,74.71,75.5514,1592800.0
2022-06-15,76.1783,76.7023,74.625,75.4017,2150460.0
2022-06-16,74.3162,74.3162,73.053,73.7454,2214015.0
2022-06-17,74.101,74.4566,72.1126,72.9688,3451522.0
2022-06-18,74.101,74.4566,72.1126,72.9688,3451522.0
2022-06-19,74.101,74.4566,72.1126,72.9688,3451522.0
2022-06-20,74.101,74.4566,72.1126,72.9688,3451522.0
2022-06-21,72.9688,74.8964,72.7161,74.4472,1563705.0
2022-06-22,74.101,75.8649,74.101,75.4017,1203062.0
2022-06-23,75.6543,77.086,75.6262,76.824,1263334.0
2022-06-24,77.0673,78.2463,76.5994,77.9937,1449487.0
2022-06-25,77.0673,78.2463,76.5994,77.9937,1449487.0
2022-06-26,77.0673,78.2463,76.5994,77.9937,1449487.0
2022-06-27,77.6568,78.7048,77.3386,78.6861,1279586.0
2022-06-28,79.0323,79.9119,77.9937,78.0592,2258615.0
2022-06-29,78.3399,78.6112,77.8439,78.1153,1576396.0
2022-06-30,77.6755,79.5002,77.5071,79.0417,2060818.0
2022-07-01,79.5657,81.8583,79.285,81.5495,2426613.0
2022-07-02,79.5657,81.8583,79.285,81.5495,2426613.0
2022-07-03,79.5657,81.8583,79.285,81.5495,2426613.0
2022-07-04,79.5657,81.8583,79.285,81.5495,2426613.0
2022-07-05,81.3062,81.3763,76.6275,78.0124,1820580.0
2022-07-06,78.396,79.5002,77.7129,78.7422,1448482.0
2022-07-07,78.8171,79.3121,78.1995,78.2182,1911315.0
2022-07-08,78.3867,78.9481,77.8439,77.9656,1796342.0
2022-07-09,78.3867,78.9481,77.8439,77.9656,1796342.0
2022-07-10,78.3867,78.9481,77.8439,77.9656,1796342.0
2022-07-11,77.8065,78.8171,77.2544,78.3399,1688574.0
2022-07-12,78.0124,79.0043,77.6568,78.0217,1184892.0
2022-07-13,77.3667,78.3773,77.2731,77.479,891595.0
2022-07-14,76.328,78.3305,75.4821,78.1153,1172488.0
2022-07-15,78.4896,78.6206,77.3854,78.2837,936668.0
2022-07-16,78.4896,78.6206,77.3854,78.2837,936668.0
2022-07-17,78.4896,78.6206,77.3854,78.2837,936668.0
2022-07-18,77.9562,77.9843,77.086,77.1515,970668.0
2022-07-19,77.6942,78.3025,77.4696,77.9001,1297160.0
2022-07-20,78.0498,78.4241,77.0486,77.1796,1553145.0
2022-07-21,77.61,77.7223,76.9831,77.6849,1263933.0
2022-07-22,78.0498,78.6767,77.872,78.658,1149714.0
2022-07-23,78.0498,78.6767,77.872,78.658,1149714.0
2022-07-24,78.0498,78.6767,77.872,78.658,1149714.0
2022-07-25,78.3773,79.4815,78.1621,79.4253,724701.0
2022-07-26,79.4721,80.1833,79.3785,79.9119,840258.0
2022-07-27,79.5189,79.9119,79.1212,79.7341,781188.0
2022-07-28,80.4546,82.6723,80.1271,82.5881,1401035.0
2022-07-29,81.4372,83.2806,81.4372,82.5507,2022716.0
2022-07-30,81.4372,83.2806,81.4372,82.5507,2022716.0
2022-07-31,81.4372,83.2806,81.4372,82.5507,2022716.0
2022-08-01,82.9063,83.7017,82.3074,83.4771,2062589.0
2022-08-02,83.6736,85.1942,83.5426,84.4409,1906959.0
2022-08-03,84.4502,85.2175,82.9437,84.993,1433326.0
2022-08-04,85.1053,85.8071,84.6655,85.152,1746939.0
2022-08-05,84.8433,85.2363,83.0279,84.5719,1555482.0
2022-08-06,84.8433,85.2363,83.0279,84.5719,1555482.0
2022-08-07,84.8433,85.2363,83.0279,84.5719,1555482.0
2022-08-08,85.1895,85.9006,84.6935,85.0865,1391155.0
2022-08-09,85.3953,86.1533,85.3205,85.7416,1467931.0
2022-08-10,86.2001,86.3966,85.3953,85.7603,1278233.0
2022-08-11,85.7228,86.5089,85.1006,85.7228,1418641.0
2022-08-12,86.2656,87.1452,86.0223,87.1264,1105249.0
2022-08-13,86.2656,87.1452,86.0223,87.1264,1105249.0
2022-08-14,86.2656,87.1452,86.0223,87.1264,1105249.0
2022-08-15,87.2107,87.482,86.6773,87.3136,1500886.0
2022-08-16,86.9767,88.0715,86.9767,87.5662,959587.0
2022-08-17,87.4259,87.9826,87.2762,87.7815,994462.0
2022-08-18,87.9593,88.3429,87.5715,87.9218,737215.0
2022-08-19,88.0996,88.3242,87.2575,87.613,1217836.0
2022-08-20,88.0996,88.3242,87.2575,87.613,1217836.0
2022-08-21,88.0996,88.3242,87.2575,87.613,1217836.0
2022-08-22,87.4072,87.5382,85.8632,86.3311,1054374.0
2022-08-23,86.2749,86.4714,85.3392,85.8632,901286.0
2022-08-24,86.0316,86.2843,85.4796,86.1159,772648.0
2022-08-25,86.2843,86.9393,85.8632,86.8738,739542.0
2022-08-26,86.8925,86.9954,85.6199,85.7135,1089513.0
2022-08-27,86.8925,86.9954,85.6199,85.7135,1089513.0
2022-08-28,86.8925,86.9954,85.6199,85.7135,1089513.0
2022-08-29,85.4141,86.7709,84.8433,85.9849,1099945.0
2022-08-30,85.7228,86.1533,84.5906,84.9368,1210026.0
2022-08-31,84.9743,85.0678,83.5987,83.9262,2520753.0
2022-09-01,84.0572,85.4702,83.7297,85.0304,1237890.0
2022-09-02,85.1988,86.0316,83.566,83.7952,1156754.0
2022-09-03,85.1988,86.0316,83.566,83.7952,1156754.0
2022-09-04,85.1988,86.0316,83.566,83.7952,1156754.0
2022-09-05,85.1988,86.0316,83.566,83.7952,1156754.0
2022-09-06,83.8982,85.021,83.1776,83.4209,1238988.0
2022-09-07,84.1508,86.1159,83.973,85.9193,1843304.0
2022-09-08,85.6199,86.4995,85.2784,85.5451,1238950.0
2022-09-09,85.8445,86.2656,85.1053,85.7416,1420195.0
2022-09-10,85.8445,86.2656,85.1053,85.7416,1420195.0
2022-09-11,85.8445,86.2656,85.1053,85.7416,1420195.0
2022-09-12,85.9287,86.8364,85.7041,86.5931,964976.0
2022-09-13,85.8538,86.0878,83.5145,83.8794,1839787.0
2022-09-14,83.9917,85.4328,83.8514,84.862,1290189.0
2022-09-15,84.1414,84.1461,82.4291,82.5226,1460922.0
2022-09-16,82.6911,83.6923,82.4103,83.0934,3063534.0
2022-09-17,82.6911,83.6923,82.4103,83.0934,3063534.0
2022-09-18,82.6911,83.6923,82.4103,83.0934,3063534.0
2022-09-19,82.8221,83.8186,82.4103,83.7765,1240273.0
2022-09-20,83.2525,83.4022,82.1764,82.9156,1248620.0
2022-09-21,83.4677,84.0666,82.1764,82.1858,1122469.0
2022-09-22,82.008,82.9343,81.2126,82.3355,1449428.0
2022-09-23,81.7958,82.0692,80.9287,81.8618,2121455.0
2022-09-24,81.7958,82.0692,80.9287,81.8618,2121455.0
2022-09-25,81.7958,82.0692,80.9287,81.8618,2121455.0
2022-09-26,81.8241,81.9184,78.9776,79.7693,1483037.0
2022-09-27,79.9861,80.2783,77.6203,77.7522,2225867.0
2022-09-28,78.6854,79.2321,77.4789,78.3838,1905791.0
2022-09-29,78.0444,78.0444,74.9245,75.0094,1349754.0
2022-09-30,75.6126,75.6409,73.1525,73.4824,3345543.0
2022-10-01,75.6126,75.6409,73.1525,73.4824,3345543.0
2022-10-02,75.6126,75.6409,73.1525,73.4824,3345543.0
2022-10-03,74.8303,76.3761,74.1234,75.688,1598157.0
2022-10-04,75.622,77.1113,75.443,76.3667,1818019.0
2022-10-05,75.3581,75.4053,73.5295,74.3684,1395647.0
2022-10-06,73.6992,73.982,71.06,71.1543,1870502.0
2022-10-07,70.9563,71.2674,69.5048,69.9855,1714568.0
2022-10-08,70.9563,71.2674,69.5048,69.9855,1714568.0
2022-10-09,70.9563,71.2674,69.5048,69.9855,1714568.0
2022-10-10,70.0609,71.0694,70.0326,70.6641,1352130.0
2022-10-11,70.4568,71.0977,69.9808,70.1552,1827405.0
2022-10-12,69.9761,70.0326,67.6008,67.6479,1964298.0
2022-10-13,66.8091,70.0138,66.4886,69.5236,2311598.0
2022-10-14,70.2683,70.3437,67.8836,68.3926,2204630.0
2022-10-15,70.2683,70.3437,67.8836,68.3926,2204630.0
2022-10-16,70.2683,70.3437,67.8836,68.3926,2204630.0
2022-10-17,69.3069,70.3248,69.3069,69.6273,2453170.0
2022-10-18,70.9658,71.6538,70.6076,71.503,1955762.0
2022-10-19,70.5322,70.9281,69.5519,70.2211,1626516.0
2022-10-20,69.9478,70.0326,67.1672,67.5631,1661369.0
2022-10-21,67.7516,68.845,67.2285,68.4208,1531110.0
2022-10-22,67.7516,68.845,67.2285,68.4208,1531110.0
2022-10-23,67.7516,68.845,67.2285,68.4208,1531110.0
2022-10-24,68.402,69.4105,67.8836,68.5905,1845252.0
2022-10-25,68.7413,69.9478,68.6848,69.8912,1797357.0
2022-10-26,70.3437,70.8432,69.3069,69.7781,1714098.0
2022-10-27,70.4851,71.5879,70.2871,70.3814,1622300.0
2022-10-28,70.4568,72.5776,70.4568,72.3608,2071401.0
2022-10-29,70.4568,72.5776,70.4568,72.3608,2071401.0
2022-10-30,70.4568,72.5776,70.4568,72.3608,2071401.0
2022-10-31,72.0686,72.5021,71.4653,71.8989,2348019.0
2022-11-01,72.3513,72.653,71.6915,72.5587,1536875.0
2022-11-02,72.6153,73.7558,71.8235,71.8612,1761120.0
2022-11-03,70.9658,72.5681,69.4482,71.8235,1677219.0
2022-11-04,71.8895,72.8415,71.2391,72.7472,1268211.0
2022-11-05,71.8895,72.8415,71.2391,72.7472,1268211.0
2022-11-06,71.8895,72.8415,71.2391,72.7472,1268211.0
2022-11-07,72.832,72.8509,69.6933,70.7207,1971257.0
2022-11-08,71.0412,72.0921,70.815,71.5879,1489130.0
2022-11-09,71.4465,71.9545,70.4945,70.6076,1614055.0
2022-11-10,72.7095,74.7078,71.7764,74.5758,1819019.0
2022-11-11,74.4344,74.4815,72.8792,73.605,1569947.0
2022-11-12,74.4344,74.4815,72.8792,73.605,1569947.0
2022-11-13,74.4344,74.4815,72.8792,73.605,1569947.0
2022-11-14,73.85,74.4156,73.2091,73.2091,1255716.0
2022-11-15,74.1045,74.7869,73.1619,74.1328,1378646.0
2022-11-16,74.3024,75.2544,74.3024,74.934,1742117.0
2022-11-17,74.2176,74.5287,73.2185,73.6144,2331971.0
2022-11-18,74.5381,75.1225,74.3307,75.0754,2031802.0
2022-11-19,74.5381,75.1225,74.3307,75.0754,2031802.0
2022-11-20,74.5381,75.1225,74.3307,75.0754,2031802.0
2022-11-21,75.2733,76.0462,75.2733,75.7823,1126173.0
2022-11-22,76.2536,77.3187,75.8106,76.3572,1269627.0
2022-11-23,76.2159,77.6486,76.0179,77.46,1666812.0
2022-11-24,76.2159,77.6486,76.0179,77.46,1666812.0
2022-11-25,77.7805,78.1293,77.4334,77.7051,763196.0
2022-11-26,77.7805,78.1293,77.4334,77.7051,763196.0
2022-11-27,77.7805,78.1293,77.4334,77.7051,763196.0
2022-11-28,77.2244,77.7051,76.5835,77.0265,1263751.0
2022-11-29,76.263,77.0076,75.5184,76.0179,1704536.0
2022-11-30,75.8577,78.167,75.4524,78.101,3388446.0
2022-12-01,78.987,80.759,78.4497,79.0907,2414988.0
2022-12-02,78.2424,79.1755,77.4035,78.9022,1549594.0
2022-12-03,78.2424,79.1755,77.4035,78.9022,1549594.0
2022-12-04,78.2424,79.1755,77.4035,78.9022,1549594.0
2022-12-05,78.1104,79.1001,77.9973,78.8456,1234063.0
2022-12-06,78.921,79.5243,78.1198,79.5148,1884034.0
2022-12-07,79.4394,79.6845,78.4497,78.9493,1991437.0
2022-12-08,78.9493,79.807,78.7891,79.7316,1342733.0
2022-12-09,79.5148,79.9673,78.9776,79.2226,1160330.0
2022-12-10,79.5148,79.9673,78.9776,79.2226,1160330.0
2022-12-11,79.5148,79.9673,78.9776,79.2226,1160330.0
2022-12-12,79.9296,80.8627,79.1095,80.7779,1480559.0
2022-12-13,81.8053,82.5499,80.2029,81.0135,2191677.0
2022-12-14,81.3151,82.6724,80.4386,80.9193,1339807.0
2022-12-15,80.5181,80.784,79.445,79.8913,1770701.0
2022-12-16,79.1981,79.4355,77.5837,78.6093,3361950.0
2022-12-17,79.1981,79.4355,77.5837,78.6093,3361950.0
2022-12-18,79.1981,79.4355,77.5837,78.6093,3361950.0
2022-12-19,78.3434,79.331,77.9636,78.6568,1120653.0
2022-12-20,78.6378,78.8933,77.8496,78.4954,1379881.0
2022-12-21,78.8752,79.7584,78.5524,79.7489,1202486.0
2022-12-22,79.4925,79.7679,77.7357,78.9512,1164545.0
2022-12-23,78.7708,80.0907,78.4479,79.9863,892615.0
2022-12-24,78.7708,80.0907,78.4479,79.9863,892615.0
2022-12-25,78.7708,80.0907,78.4479,79.9863,892615.0
2022-12-26,78.7708,80.0907,78.4479,79.9863,892615.0
2022-12-27,80.2902,80.9691,79.7679,80.689,715081.0
2022-12-28,80.8789,81.2683,79.8533,80.0338,962468.0
2022-12-29,80.4421,81.1638,80.1382,80.7935,605770.0
2022-12-30,80.8124,81.0214,78.9227,79.6159,1050885.0
2022-12-31,80.8124,81.0214,78.9227,79.6159,1050885.0
2023-01-01,80.8124,81.0214,78.9227,79.6159,1050885.0
2023-01-02,80.8124,81.0214,78.9227,79.6159,1050885.0
2023-01-03,80.2522,80.4516,78.8657,79.9768,1266776.0
2023-01-04,80.6035,81.5152,80.3186,81.0309,1502200.0
2023-01-05,80.3186,80.803,78.8372,79.5305,1210250.0
2023-01-06,80.651,81.914,80.1382,81.4772,912450.0
2023-01-07,80.651,81.914,80.1382,81.4772,912450.0
2023-01-08,80.651,81.914,80.1382,81.4772,912450.0
2023-01-09,80.9929,82.4648,80.8884,81.3917,1183645.0
2023-01-10,81.0783,81.4677,80.632,81.3727,1072788.0
2023-01-11,81.7146,82.0848,80.708,81.4867,1381166.0
2023-01-12,81.7336,81.8855,80.594,80.8409,1326955.0
2023-01-13,80.4231,80.5181,78.8752,79.7869,1726089.0
2023-01-14,80.4231,80.5181,78.8752,79.7869,1726089.0
2023-01-15,80.4231,80.5181,78.8752,79.7869,1726089.0
2023-01-16,80.4231,80.5181,78.8752,79.7869,1726089.0
2023-01-17,79.9578,80.7935,79.4165,79.5115,1480767.0
2023-01-18,79.8059,79.9578,76.7006,77.1184,1766036.0
2023-01-19,77.0899,77.2039,75.713,75.7605,1444066.0
2023-01-20,75.77,76.0644,73.4909,75.7225,2319621.0
2023-01-21,75.77,76.0644,73.4909,75.7225,2319621.0
2023-01-22,75.77,76.0644,73.4909,75.7225,2319621.0
2023-01-23,75.656,76.5961,75.3427,75.8649,1602738.0
2023-01-24,76.4727,76.5677,75.129,76.2068,1159085.0
2023-01-25,75.5896,75.9504,74.9153,75.694,1934704.0
2023-01-26,75.4851,76.6816,75.3094,76.2733,1256915.0
2023-01-27,76.0454,77.1374,75.5516,76.862,1558382.0
2023-01-28,76.0454,77.1374,75.5516,76.862,1558382.0
2023-01-29,76.0454,77.1374,75.5516,76.862,1558382.0
2023-01-30,76.7101,77.8591,76.5582,77.2704,1607438.0
2023-01-31,77.5458,78.1915,76.4632,78.182,1947632.0
2023-02-01,77.7737,79.1031,77.3843,78.5429,1688992.0
2023-02-02,78.8752,79.7679,78.087,79.1981,2265859.0
2023-02-03,78.7518,78.9892,75.5136,76.3018,1739634.0
2023-02-04,78.7518,78.9892,75.5136,76.3018,1739634.0
2023-02-05,78.7518,78.9892,75.5136,76.3018,1739634.0
2023-02-06,76.1118,77.2609,75.732,77.2134,1180506.0
2023-02-07,76.6721,76.938,75.4756,76.6151,1458110.0
2023-02-08,76.2258,76.4727,74.7824,75.1432,1152247.0
2023-02-09,75.2477,75.751,74.1461,74.2506,1075131.0
2023-02-10,74.526,76.0834,74.1271,76.0359,1442751.0
2023-02-11,74.526,76.0834,74.1271,76.0359,1442751.0
2023-02-12,74.526,76.0834,74.1271,76.0359,1442751.0
2023-02-13,76.0454,76.6427,75.9219,76.2448,1556780.0
2023-02-14,77.1374,77.1374,74.7729,74.9153,2182173.0
2023-02-15,74.5545,76.1308,74.45,75.8554,1897190.0
2023-02-16,74.9818,75.3711,74.5782,74.7539,2185037.0
2023-02-17,74.9723,76.5059,74.5355,76.2258,1710077.0
2023-02-18,74.9723,76.5059,74.5355,76.2258,1710077.0
2023-02-19,74.9723,76.5059,74.5355,76.2258,1710077.0
2023-02-20,74.9723,76.5059,74.5355,76.2258,1710077.0
2023-02-21,75.4851,75.6655,74.3076,74.412,1612362.0
2023-02-22,74.488,75.3616,74.2031,74.4785,1919561.0
2023-02-23,74.9438,75.2477,73.828,74.1081,1659594.0
2023-02-24,73.358,73.7615,72.7977,73.4814,1206520.0
2023-02-25,73.358,73.7615,72.7977,73.4814,1206520.0
2023-02-26,73.358,73.7615,72.7977,73.4814,1206520.0
2023-02-27,73.8423,74.5165,72.8547,73.206,1161349.0
2023-02-28,72.8547,73.2807,71.5157,71.5632,2715624.0
2023-03-01,70.926,71.5536,69.8767,70.1115,2107585.0
2023-03-02,69.9486,71.2422,69.7953,71.0505,2950670.0
2023-03-03,71.3763,72.3154,70.3415,72.2866,2863589.0
2023-03-04,71.3763,72.3154,70.3415,72.2866,2863589.0
2023-03-05,71.3763,72.3154,70.3415,72.2866,2863589.0
2023-03-06,72.4016,72.737,71.8267,72.5262,1768457.0
2023-03-07,72.5741,72.8328,70.7056,70.9643,1987825.0
2023-03-08,71.0218,71.8842,70.4469,71.7884,1895995.0
2023-03-09,72.0471,72.7178,70.9164,71.1655,1330243.0
2023-03-10,71.3284,71.4626,69.4312,69.8336,1630997.0
2023-03-11,71.3284,71.4626,69.4312,69.8336,1630997.0
2023-03-12,71.3284,71.4626,69.4312,69.8336,1630997.0
2023-03-13,70.0636,73.5802,69.7857,71.6734,2998897.0
2023-03-14,71.98,73.379,71.98,72.7561,2602179.0
2023-03-15,72.6316,74.3947,72.0087,73.6089,2439587.0
2023-03-16,73.3215,74.6246,73.0723,73.5898,2222166.0
2023-03-17,73.2352,73.7143,72.2195,72.737,4695679.0
2023-03-18,73.2352,73.7143,72.2195,72.737,4695679.0
2023-03-19,73.2352,73.7143,72.2195,72.737,4695679.0
2023-03-20,72.852,73.5706,72.6124,72.9957,2021313.0
2023-03-21,72.9861,73.4508,70.5331,71.7884,2322391.0
2023-03-22,71.5009,72.2818,70.4373,70.4469,2289009.0
2023-03-23,70.1977,71.2901,69.7282,70.1882,2582511.0
2023-03-24,70.4852,72.5837,70.1786,72.5645,1923358.0
2023-03-25,70.4852,72.5837,70.1786,72.5645,1923358.0
2023-03-26,70.4852,72.5837,70.1786,72.5645,1923358.0
2023-03-27,72.9669,73.5035,72.21,72.6891,1771511.0
2023-03-28,72.5166,73.7048,72.4687,72.9957,1033446.0
2023-03-29,73.2736,74.4521,73.2736,74.3084,1510216.0
2023-03-30,74.5001,74.96,74.1093,74.845,1092153.0
2023-03-31,75.1037,75.1995,74.2318,74.9887,1734906.0
2023-04-01,75.1037,75.1995,74.2318,74.9887,1734906.0
2023-04-02,75.1037,75.1995,74.2318,74.9887,1734906.0
2023-04-03,74.3084,74.7875,73.5179,74.1743,1676027.0
2023-04-04,74.3276,74.9504,74.0784,74.7875,1072394.0
2023-04-05,75.2762,77.3459,75.1421,77.1543,1808887.0
2023-04-06,77.7004,77.9592,76.6464,77.4417,1175879.0
2023-04-07,77.7004,77.9592,76.6464,77.4417,1175879.0
2023-04-08,77.7004,77.9592,76.6464,77.4417,1175879.0
2023-04-09,77.7004,77.9592,76.6464,77.4417,1175879.0
2023-04-10,77.0489,77.1639,76.1194,77.0968,1179867.0
2023-04-11,76.9339,77.1255,76.5362,76.8956,1907105.0
2023-04-12,77.0489,77.1159,76.1673,76.4356,1868297.0
2023-04-13,75.9374,76.5889,74.8546,76.2919,3175246.0
2023-04-14,75.372,75.6882,74.8354,75.1804,1676814.0
2023-04-15,75.372,75.6882,74.8354,75.1804,1676814.0
2023-04-16,75.372,75.6882,74.8354,75.1804,1676814.0
2023-04-17,75.5157,76.1486,75.0175,75.832,1540055.0
2023-04-18,75.6403,75.8415,74.7779,75.1037,1629106.0
2023-04-19,75.3241,75.899,75.1325,75.6882,1112780.0
2023-04-20,75.8032,75.832,74.9504,75.3241,1276832.0
2023-04-21,75.9661,76.2536,75.1037,75.5445,1116558.0
2023-04-22,75.9661,76.2536,75.1037,75.5445,1116558.0
2023-04-23,75.9661,76.2536,75.1037,75.5445,1116558.0
2023-04-24,75.6595,76.1386,75.0846,76.0236,847584.0
2023-04-25,76.1769,76.5794,75.9565,76.244,723658.0
2023-04-26,75.5349,76.1098,74.2222,74.2701,1501489.0
2023-04-27,74.3563,75.2379,73.6185,74.7204,1701658.0
2023-04-28,74.3563,75.0558,73.8868,74.3659,2321983.0
2023-04-29,74.3563,75.0558,73.8868,74.3659,2321983.0
2023-04-30,74.3563,75.0558,73.8868,74.3659,2321983.0
2023-05-01,74.2509,75.3481,74.1839,74.4713,1808040.0
2023-05-02,74.3467,74.4617,72.9765,73.2448,1555555.0
2023-05-03,74.0305,74.2509,73.0148,73.4365,1797821.0
2023-05-04,73.3502,73.906,72.4591,73.5131,2280525.0
2023-05-05,73.3406,74.7109,72.8711,74.203,1336408.0
2023-05-06,73.3406,74.7109,72.8711,74.203,1336408.0
2023-05-07,73.3406,74.7109,72.8711,74.203,1336408.0
2023-05-08,73.906,74.663,73.1777,73.5419,1364857.0
2023-05-09,73.4844,73.4844,72.6459,73.2544,1473347.0
2023-05-10,73.8293,73.9443,72.8424,73.7622,1844527.0
2023-05-11,73.7431,73.9299,72.7561,73.0628,1731963.0
2023-05-12,73.4173,74.0497,73.4173,73.8581,1803512.0
2023-05-13,73.4173,74.0497,73.4173,73.8581,1803512.0
2023-05-14,73.4173,74.0497,73.4173,73.8581,1803512.0
2023-05-15,74.1934,74.2893,72.7849,73.6281,2119685.0
2023-05-16,73.5898,73.9443,71.3667,71.4051,2306835.0
2023-05-17,71.555,71.8354,70.8201,71.642,2725102.0
2023-05-18,71.1875,71.4969,70.4623,71.1875,2210301.0
2023-05-19,71.584,71.9224,70.7524,70.7524,1670250.0
2023-05-20,71.584,71.9224,70.7524,70.7524,1670250.0
2023-05-21,71.584,71.9224,70.7524,70.7524,1670250.0
2023-05-22,70.9458,71.3616,70.2786,70.3463,1830154.0
2023-05-23,70.2786,71.1247,70.0344,70.3463,1502465.0
2023-05-24,70.3463,70.588,69.3986,69.4276,1871498.0
2023-05-25,69.1472,69.2004,68.0932,68.5187,1726209.0
2023-05-26,67.7645,67.9772,65.6855,66.4204,3965774.0
2023-05-27,67.7645,67.9772,65.6855,66.4204,3965774.0
2023-05-28,67.7645,67.9772,65.6855,66.4204,3965774.0
2023-05-29,67.7645,67.9772,65.6855,66.4204,3965774.0
2023-05-30,66.3527,66.6331,65.5501,65.6758,2120924.0
2023-05-31,65.9079,67.5227,65.6565,66.9426,3574768.0
2023-06-01,67.1456,67.165,65.9369,66.5558,2355079.0
2023-06-02,66.1497,67.9772,65.8015,67.6968,2754181.0
2023-06-03,66.1497,67.9772,65.8015,67.6968,2754181.0
2023-06-04,66.1497,67.9772,65.8015,67.6968,2754181.0
2023-06-05,67.6968,69.1279,67.6968,68.1803,2216345.0
2023-06-06,68.6251,68.7024,67.4841,67.6871,2007725.0
2023-06-07,67.7451,69.621,66.9135,69.36,2659869.0
2023-06-08,69.1085,69.476,68.4123,69.2246,1851998.0
2023-06-09,69.3503,69.4276,68.0062,68.0449,1620166.0
2023-06-10,69.3503,69.4276,68.0062,68.0449,1620166.0
2023-06-11,69.3503,69.4276,68.0062,68.0449,1620166.0
2023-06-12,68.2383,68.2383,67.368,67.9095,1834245.0
2023-06-13,67.2617,67.7451,67.0683,67.7451,2362123.0
2023-06-14,68.0352,68.6928,67.5034,67.5904,1660454.0
2023-06-15,68.6057,68.9828,67.9385,68.6637,2275180.0
2023-06-16,68.9732,69.9498,68.9732,69.6984,4269992.0
2023-06-17,68.9732,69.9498,68.9732,69.6984,4269992.0
2023-06-18,68.9732,69.9498,68.9732,69.6984,4269992.0
2023-06-19,68.9732,69.9498,68.9732,69.6984,4269992.0
2023-06-20,69.3503,69.6259,68.2673,68.306,2207655.0
2023-06-21,67.9869,68.9828,67.1311,68.8765,1649036.0
2023-06-22,69.4663,69.6017,68.0159,68.4123,1584791.0
2023-06-23,68.7121,68.9925,67.3197,67.426,2878857.0
2023-06-24,68.7121,68.9925,67.3197,67.426,2878857.0
2023-06-25,68.7121,68.9925,67.3197,67.426,2878857.0
2023-06-26,67.7355,68.5864,67.3874,68.48,1475589.0
2023-06-27,68.7411,69.1762,68.4413,68.9538,1902031.0
2023-06-28,68.422,68.6001,67.223,67.2907,2252701.0
2023-06-29,66.6911,67.7355,66.4784,67.4164,1733864.0
2023-06-30,67.455,68.6251,67.4164,68.5767,2583787.0
2023-07-01,67.455,68.6251,67.4164,68.5767,2583787.0
2023-07-02,67.455,68.6251,67.4164,68.5767,2583787.0
2023-07-03,68.2189,69.1279,68.0836,68.7024,1027709.0
2023-07-04,68.2189,69.1279,68.0836,68.7024,1027709.0
2023-07-05,68.2963,70.2254,68.1706,69.2729,2925158.0
2023-07-06,68.6928,69.1762,67.9095,69.0215,2015537.0
2023-07-07,68.393,69.1956,68.248,68.4897,1702683.0
2023-07-08,68.393,69.1956,68.248,68.4897,1702683.0
2023-07-09,68.393,69.1956,68.248,68.4897,1702683.0
2023-07-10,68.306,68.6057,67.397,68.0546,1310112.0
