,CSX US Equity,CSX US Equity,CSX US Equity,CSX US Equity,CSX US Equity
2021-05-04,32.4392,32.7473,32.375,32.6221,12131517.0
2021-05-05,32.7184,32.85,32.4135,32.4777,8781996.0
2021-05-06,32.6799,32.9302,32.5948,32.9141,8334801.0
2021-05-07,32.8435,33.2254,32.6895,33.0971,7383183.0
2021-05-08,32.8435,33.2254,32.6895,33.0971,7383183.0
2021-05-09,32.8435,33.2254,32.6895,33.0971,7383183.0
2021-05-10,33.2575,33.6555,33.0874,33.1067,10261041.0
2021-05-11,33.0008,33.0168,32.5162,32.5868,13913124.0
2021-05-12,32.3942,32.574,31.9289,31.977,11357433.0
2021-05-13,31.9385,32.4969,31.8551,32.3268,15173454.0
2021-05-14,32.59,32.9013,32.4841,32.6413,10779474.0
2021-05-15,32.59,32.9013,32.4841,32.6413,10779474.0
2021-05-16,32.59,32.9013,32.4841,32.6413,10779474.0
2021-05-17,32.6734,32.8371,32.0444,32.2209,16106604.0
2021-05-18,32.1824,32.253,31.7203,31.7395,11467659.0
2021-05-19,31.409,31.6369,31.1523,31.5662,11724495.0
2021-05-20,31.4732,31.7091,31.2694,31.5406,10016838.0
2021-05-21,31.6304,31.9546,31.3929,31.5438,12012621.0
2021-05-22,31.6304,31.9546,31.3929,31.5438,12012621.0
2021-05-23,31.6304,31.9546,31.3929,31.5438,12012621.0
2021-05-24,31.8358,31.9674,31.6369,31.884,8430792.0
2021-05-25,31.8904,32.2145,31.7235,31.7909,8172099.0
2021-05-26,31.8102,32.2931,31.7941,32.2338,13306041.0
2021-05-27,32.3593,32.5492,32.1195,32.1405,12263895.0
2021-05-28,32.2177,32.311,32.1018,32.2209,6052623.0
2021-05-29,32.2177,32.311,32.1018,32.2209,6052623.0
2021-05-30,32.2177,32.311,32.1018,32.2209,6052623.0
2021-05-31,32.2177,32.311,32.1018,32.2209,6052623.0
2021-06-01,32.3625,32.5524,32.2499,32.2788,9130368.0
2021-06-02,32.3303,32.4237,32.0149,32.0471,7934526.0
2021-06-03,31.7961,32.3529,31.7173,32.0857,9493494.0
2021-06-04,32.3432,32.3432,31.8379,32.06,7880730.0
2021-06-05,32.3432,32.3432,31.8379,32.06,7880730.0
2021-06-06,32.3432,32.3432,31.8379,32.06,7880730.0
2021-06-07,32.1147,32.2145,31.5515,31.5612,9384777.0
2021-06-08,31.558,31.7527,31.2393,31.5869,14946066.0
2021-06-09,31.5805,31.6899,31.3906,31.4807,8712513.0
2021-06-10,31.5515,31.6577,31.0945,31.1106,11526954.0
2021-06-11,31.3005,31.3697,31.1557,31.2908,8883372.0
2021-06-12,31.3005,31.3697,31.1557,31.2908,8883372.0
2021-06-13,31.3005,31.3697,31.1557,31.2908,8883372.0
2021-06-14,31.3423,31.4453,31.0833,31.3101,8617107.0
2021-06-15,31.5515,31.7382,31.3456,31.6706,12713772.0
2021-06-16,31.6996,31.7124,31.1847,31.2908,11285184.0
2021-06-17,31.2876,31.3681,30.7824,30.9755,10155879.0
2021-06-18,30.7083,30.792,30.4242,30.4927,19734528.0
2021-06-19,30.7083,30.792,30.4242,30.4927,19734528.0
2021-06-20,30.7083,30.792,30.4242,30.4927,19734528.0
2021-06-21,30.6697,31.0157,30.6343,30.8339,10646313.0
2021-06-22,30.8113,30.8918,30.6247,30.6633,8943588.0
2021-06-23,30.5893,30.6697,30.4155,30.4638,10493304.0
2021-06-24,30.541,30.6729,30.3495,30.6214,12421719.0
2021-06-25,30.6552,31.0302,30.6552,30.866,10498596.0
2021-06-26,30.6552,31.0302,30.6552,30.866,10498596.0
2021-06-27,30.6552,31.0302,30.6552,30.866,10498596.0
2021-06-28,30.8467,30.9722,30.5474,30.6762,13197738.0
2021-06-29,31.2039,31.3101,30.2723,30.4702,18270792.0
2021-06-30,30.8467,31.0205,30.4798,30.9722,15063357.0
2021-07-01,31.0977,31.3246,30.9578,31.1653,10988318.0
2021-07-02,31.2625,31.6625,31.1171,31.455,11422699.0
2021-07-03,31.2625,31.6625,31.1171,31.455,11422699.0
2021-07-04,31.2625,31.6625,31.1171,31.455,11422699.0
2021-07-05,31.2625,31.6625,31.1171,31.455,11422699.0
2021-07-06,31.3488,31.4357,30.866,31.2812,10507456.0
2021-07-07,31.1846,31.8991,31.175,31.8412,12646663.0
2021-07-08,30.9915,31.0881,29.7751,29.8813,24349185.0
2021-07-09,30.5281,30.8419,30.4992,30.7309,15171263.0
2021-07-10,30.5281,30.8419,30.4992,30.7309,15171263.0
2021-07-11,30.5281,30.8419,30.4992,30.7309,15171263.0
2021-07-12,30.7598,30.895,30.4316,30.644,8437942.0
2021-07-13,30.4895,30.8178,30.4895,30.6054,8716580.0
2021-07-14,30.7212,30.8564,30.4798,30.5474,11147211.0
2021-07-15,30.364,30.8564,30.3592,30.7116,12351026.0
2021-07-16,30.6633,30.866,30.3205,30.4219,13642514.0
2021-07-17,30.6633,30.866,30.3205,30.4219,13642514.0
2021-07-18,30.6633,30.866,30.3205,30.4219,13642514.0
2021-07-19,30.055,30.0937,29.582,29.7557,13505341.0
2021-07-20,29.8137,30.3447,29.7944,30.1033,11295902.0
2021-07-21,30.1612,30.6231,30.1612,30.4798,11236590.0
2021-07-22,31.6481,32.1211,31.4646,31.5419,14926797.0
2021-07-23,31.2667,31.7253,31.2619,31.677,10394959.0
2021-07-24,31.2667,31.7253,31.2619,31.677,10394959.0
2021-07-25,31.2667,31.7253,31.2619,31.677,10394959.0
2021-07-26,31.6625,31.8508,31.3874,31.7543,10950026.0
2021-07-27,31.5998,31.8701,31.1991,31.2619,9081293.0
2021-07-28,31.1364,31.3391,30.7502,30.8081,10612202.0
2021-07-29,30.972,31.1752,30.924,30.9819,6283029.0
2021-07-30,30.924,31.2329,30.9191,31.2039,7802748.0
2021-07-31,30.924,31.2329,30.9191,31.2039,7802748.0
2021-08-01,30.924,31.2329,30.9191,31.2039,7802748.0
2021-08-02,31.3295,31.5032,30.8612,30.9819,6722776.0
2021-08-03,31.0977,31.4164,30.9288,31.3101,5371694.0
2021-08-04,31.1364,31.2715,30.6054,30.8178,8051036.0
2021-08-05,30.9143,31.2136,30.8564,31.0398,6037420.0
2021-08-06,31.0881,31.3488,31.0302,31.1846,5975831.0
2021-08-07,31.0881,31.3488,31.0302,31.1846,5975831.0
2021-08-08,31.0881,31.3488,31.0302,31.1846,5975831.0
2021-08-09,31.1653,31.3536,31.0446,31.2715,6174854.0
2021-08-10,31.426,32.0536,31.3198,31.8122,10382804.0
2021-08-11,31.8701,32.8211,31.8605,32.8066,15003924.0
2021-08-12,32.8259,32.9901,32.4494,32.9514,8370357.0
2021-08-13,32.9901,33.1011,32.5266,32.7004,5625484.0
2021-08-14,32.9901,33.1011,32.5266,32.7004,5625484.0
2021-08-15,32.9901,33.1011,32.5266,32.7004,5625484.0
2021-08-16,32.6328,32.7197,32.3054,32.7004,6929038.0
2021-08-17,32.6715,32.6859,32.1067,32.5749,6734551.0
2021-08-18,32.5073,33.0287,32.4697,32.5942,8526304.0
2021-08-19,32.517,32.7487,32.237,32.4301,7632352.0
2021-08-20,32.5749,32.6908,32.4301,32.5653,6301587.0
2021-08-21,32.5749,32.6908,32.4301,32.5653,6301587.0
2021-08-22,32.5749,32.6908,32.4301,32.5653,6301587.0
2021-08-23,32.6135,33.1445,32.5991,32.7004,7973329.0
2021-08-24,32.8163,32.8356,32.1694,32.2177,8914403.0
2021-08-25,32.2563,32.4011,32.1211,32.3046,7536686.0
2021-08-26,32.3046,32.4977,31.957,32.1308,6249232.0
2021-08-27,32.1598,32.3915,32.1308,32.2949,6921391.0
2021-08-28,32.1598,32.3915,32.1308,32.2949,6921391.0
2021-08-29,32.1598,32.3915,32.1308,32.2949,6921391.0
2021-08-30,32.2207,32.2981,31.9787,32.0464,5398485.0
2021-08-31,32.0464,32.1664,31.3106,31.4946,14636677.0
2021-09-01,31.543,31.7899,31.2041,31.5042,12680892.0
2021-09-02,31.5769,31.727,31.3929,31.543,11128196.0
2021-09-03,31.3977,31.5139,30.9233,30.9814,9727989.0
2021-09-04,31.3977,31.5139,30.9233,30.9814,9727989.0
2021-09-05,31.3977,31.5139,30.9233,30.9814,9727989.0
2021-09-06,31.3977,31.5139,30.9233,30.9814,9727989.0
2021-09-07,30.8653,30.9814,30.4683,30.507,11167364.0
2021-09-08,30.4489,30.7491,30.2747,30.6813,10216536.0
2021-09-09,30.691,30.7103,30.2214,30.3521,8042958.0
2021-09-10,30.3037,30.5748,29.931,29.9649,9316196.0
2021-09-11,30.3037,30.5748,29.931,29.9649,9316196.0
2021-09-12,30.3037,30.5748,29.931,29.9649,9316196.0
2021-09-13,30.2359,30.2747,29.6841,29.9164,12953974.0
2021-09-14,29.9745,29.9745,29.4614,29.5292,9952190.0
2021-09-15,29.7035,30.0229,29.5582,29.868,11871443.0
2021-09-16,30.0045,30.0714,29.7567,29.9261,12604115.0
2021-09-17,29.8487,30.0133,29.2387,29.3452,24017613.0
2021-09-18,29.8487,30.0133,29.2387,29.3452,24017613.0
2021-09-19,29.8487,30.0133,29.2387,29.3452,24017613.0
2021-09-20,28.9483,29.0354,28.5465,28.8224,15750231.0
2021-09-21,29.1419,29.3743,28.6724,28.7643,10219070.0
2021-09-22,28.9192,29.2,28.8611,28.9096,8814953.0
2021-09-23,28.9192,29.4372,28.9192,29.2484,9476415.0
2021-09-24,29.1516,29.7131,29.1032,29.4517,10131221.0
2021-09-25,29.1516,29.7131,29.1032,29.4517,10131221.0
2021-09-26,29.1516,29.7131,29.1032,29.4517,10131221.0
2021-09-27,29.3743,29.839,29.2871,29.5873,10214114.0
2021-09-28,29.5679,29.6841,29.2145,29.5292,16501278.0
2021-09-29,29.442,29.6454,29.2726,29.3936,11565926.0
2021-09-30,29.5001,29.5776,28.774,28.7934,10401130.0
2021-10-01,28.8321,29.5824,28.8321,29.3743,12352201.0
2021-10-02,28.8321,29.5824,28.8321,29.3743,12352201.0
2021-10-03,28.8321,29.5824,28.8321,29.3743,12352201.0
2021-10-04,29.413,29.8598,29.3162,29.5389,16652421.0
2021-10-05,29.4614,30.6523,29.4614,30.4296,16226362.0
2021-10-06,30.1779,31.5527,30.1633,31.5042,17573755.0
2021-10-07,31.756,31.8044,31.0976,31.1557,11944485.0
2021-10-08,31.1654,31.756,31.0783,31.6688,9871586.0
2021-10-09,31.1654,31.756,31.0783,31.6688,9871586.0
2021-10-10,31.1654,31.756,31.0783,31.6688,9871586.0
2021-10-11,31.6688,31.9351,31.4558,31.4655,8718252.0
2021-10-12,31.5285,31.5285,31.0298,31.1073,7468883.0
2021-10-13,31.2428,31.6688,30.9621,31.543,8349564.0
2021-10-14,31.785,32.3756,31.7463,32.3659,11005629.0
2021-10-15,32.5305,33.3244,32.5015,33.0727,20535115.0
2021-10-16,32.5305,33.3244,32.5015,33.0727,20535115.0
2021-10-17,32.5305,33.3244,32.5015,33.0727,20535115.0
2021-10-18,32.9081,33.247,32.7241,33.1405,10913360.0
2021-10-19,33.247,33.3341,32.8645,33.0243,10274293.0
2021-10-20,33.034,33.4454,32.7871,33.3631,14134652.0
2021-10-21,34.2054,34.7476,33.8424,33.8956,21688808.0
2021-10-22,34.0021,34.5249,33.6536,34.2926,14922163.0
2021-10-23,34.0021,34.5249,33.6536,34.2926,14922163.0
2021-10-24,34.0021,34.5249,33.6536,34.2926,14922163.0
2021-10-25,34.4475,34.9122,34.2054,34.5927,11664549.0
2021-10-26,34.6508,34.8541,34.4572,34.554,10596771.0
2021-10-27,34.8541,35.1252,34.554,34.7186,10844439.0
2021-10-28,34.7089,35.1397,34.7089,35.0865,8995107.0
2021-10-29,34.8735,35.2898,34.7767,35.0187,9951272.0
2021-10-30,34.8735,35.2898,34.7767,35.0187,9951272.0
2021-10-31,34.8735,35.2898,34.7767,35.0187,9951272.0
2021-11-01,34.9897,35.0381,34.3265,34.554,10976061.0
2021-11-02,34.6218,34.6895,34.2829,34.554,12068079.0
2021-11-03,34.5976,34.6411,34.1474,34.5443,8398733.0
2021-11-04,34.3603,34.6122,34.1667,34.3023,9697374.0
2021-11-05,34.6121,34.7863,34.2635,34.2829,9028090.0
2021-11-06,34.6121,34.7863,34.2635,34.2829,9028090.0
2021-11-07,34.6121,34.7863,34.2635,34.2829,9028090.0
2021-11-08,34.5346,34.6218,34.1764,34.341,10883286.0
2021-11-09,34.2442,34.462,34.0312,34.4088,10849721.0
2021-11-10,34.4572,34.6605,34.2151,34.341,8920660.0
2021-11-11,34.2829,34.37,33.8424,34.0021,8109790.0
2021-11-12,34.1086,34.3991,33.9392,34.1086,7348349.0
2021-11-13,34.1086,34.3991,33.9392,34.1086,7348349.0
2021-11-14,34.1086,34.3991,33.9392,34.1086,7348349.0
2021-11-15,34.1764,34.3216,34.036,34.0699,13052573.0
2021-11-16,34.2248,34.4233,33.9828,34.0312,9157658.0
2021-11-17,34.0021,34.4814,33.8279,34.4088,11951489.0
2021-11-18,34.2345,35.2704,34.2345,35.0574,17516593.0
2021-11-19,35.0187,35.1542,34.6556,34.9316,10882535.0
2021-11-20,35.0187,35.1542,34.6556,34.9316,10882535.0
2021-11-21,35.0187,35.1542,34.6556,34.9316,10882535.0
2021-11-22,35.0284,35.3576,34.8832,34.9025,10025685.0
2021-11-23,34.859,35.406,34.7476,35.3188,16304978.0
2021-11-24,35.1397,35.3576,34.9558,35.0962,16542352.0
2021-11-25,35.1397,35.3576,34.9558,35.0962,16542352.0
2021-11-26,34.5201,34.6604,33.6536,34.4378,11401660.0
2021-11-27,34.5201,34.6604,33.6536,34.4378,11401660.0
2021-11-28,34.5201,34.6604,33.6536,34.4378,11401660.0
2021-11-29,34.9264,35.1836,34.5381,34.5769,13836423.0
2021-11-30,34.2469,34.6934,33.5674,33.6451,23366504.0
2021-12-01,34.2372,34.5769,33.4121,33.4315,15993875.0
2021-12-02,33.48,34.6789,33.4218,34.5284,12215205.0
2021-12-03,34.893,35.4215,34.4338,34.7905,21822909.0
2021-12-04,34.893,35.4215,34.4338,34.7905,21822909.0
2021-12-05,34.893,35.4215,34.4338,34.7905,21822909.0
2021-12-06,35.1497,35.9359,35.1011,35.6836,14666814.0
2021-12-07,35.9163,36.2563,35.7758,36.0039,10565667.0
2021-12-08,36.0718,36.198,35.4991,35.868,11080683.0
2021-12-09,35.7321,35.9651,35.4749,35.538,10872785.0
2021-12-10,35.868,35.8971,35.47,35.6641,12150710.0
2021-12-11,35.868,35.8971,35.47,35.6641,12150710.0
2021-12-12,35.868,35.8971,35.47,35.6641,12150710.0
2021-12-13,35.703,35.8389,34.9118,34.9555,14655240.0
2021-12-14,34.7808,35.2322,34.6643,34.8682,11096897.0
2021-12-15,35.2176,35.4651,34.839,35.4021,11198433.0
2021-12-16,35.305,35.8195,35.305,35.4991,11190482.0
2021-12-17,35.4069,35.4797,34.5866,34.674,29595686.0
2021-12-18,35.4069,35.4797,34.5866,34.674,29595686.0
2021-12-19,35.4069,35.4797,34.5866,34.674,29595686.0
2021-12-20,34.1692,34.4022,33.9169,34.276,11861848.0
2021-12-21,34.5672,35.0477,34.509,34.8973,9657165.0
2021-12-22,34.907,35.0429,34.7662,35.0235,6111497.0
2021-12-23,35.237,35.8583,35.072,35.7127,11146120.0
2021-12-24,35.237,35.8583,35.072,35.7127,11146120.0
2021-12-25,35.237,35.8583,35.072,35.7127,11146120.0
2021-12-26,35.237,35.8583,35.072,35.7127,11146120.0
2021-12-27,35.7806,36.1786,35.7467,36.101,6070317.0
2021-12-28,36.0718,36.5038,36.0718,36.3242,5301977.0
2021-12-29,36.3242,36.6494,36.2272,36.4795,5866602.0
2021-12-30,36.3145,36.5669,36.1107,36.2272,6479637.0
2021-12-31,36.1689,36.7125,36.0718,36.499,6413499.0
2022-01-01,36.1689,36.7125,36.0718,36.499,6413499.0
2022-01-02,36.1689,36.7125,36.0718,36.499,6413499.0
2022-01-03,36.3631,36.6349,35.7661,35.9942,8723007.0
2022-01-04,36.0233,36.897,35.9942,36.5281,8150986.0
2022-01-05,36.6057,36.8096,36.3048,36.3436,9791152.0
2022-01-06,36.3825,36.7611,36.1738,36.6057,10031393.0
2022-01-07,36.4795,36.6737,36.2369,36.4116,9770255.0
2022-01-08,36.4795,36.6737,36.2369,36.4116,9770255.0
2022-01-09,36.4795,36.6737,36.2369,36.4116,9770255.0
2022-01-10,36.4795,36.499,35.2273,35.47,16150479.0
2022-01-11,35.4797,35.5282,34.4333,35.237,15075367.0
2022-01-12,35.3632,35.664,35.1933,35.5671,11545033.0
2022-01-13,35.6059,35.8971,35.5088,35.6641,9293110.0
2022-01-14,35.3632,35.6641,35.1497,35.3729,13695684.0
2022-01-15,35.3632,35.6641,35.1497,35.3729,13695684.0
2022-01-16,35.3632,35.6641,35.1497,35.3729,13695684.0
2022-01-17,35.3632,35.6641,35.1497,35.3729,13695684.0
2022-01-18,34.9963,35.0332,34.043,34.2178,20631527.0
2022-01-19,34.2954,34.5187,33.9363,34.2178,17662352.0
2022-01-20,33.8974,35.0574,33.8974,34.2081,18196579.0
2022-01-21,34.0218,34.111,32.4317,33.1015,34378809.0
2022-01-22,34.0218,34.111,32.4317,33.1015,34378809.0
2022-01-23,34.0218,34.111,32.4317,33.1015,34378809.0
2022-01-24,33.4315,33.4897,32.4122,33.3538,29000316.0
2022-01-25,32.6646,33.0141,32.1793,32.7326,19911866.0
2022-01-26,32.9594,33.8004,32.3831,32.6646,21782508.0
2022-01-27,32.9073,33.15,32.4122,32.5773,16046283.0
2022-01-28,32.5578,33.4509,32.2375,33.4218,15047485.0
2022-01-29,32.5578,33.4509,32.2375,33.4218,15047485.0
2022-01-30,32.5578,33.4509,32.2375,33.4218,15047485.0
2022-01-31,32.8969,33.3587,32.8969,33.2179,14354799.0
2022-02-01,33.2374,33.7518,33.2179,33.7033,12299613.0
2022-02-02,33.7033,34.2469,33.6062,34.1789,10085555.0
2022-02-03,33.8489,34.2566,33.5286,33.5965,13095617.0
2022-02-04,33.082,33.5383,32.9558,33.2956,13627168.0
2022-02-05,33.082,33.5383,32.9558,33.2956,13627168.0
2022-02-06,33.082,33.5383,32.9558,33.2956,13627168.0
2022-02-07,33.4121,33.514,32.519,32.6646,12304880.0
2022-02-08,32.7908,33.4946,32.6743,33.1112,13581216.0
2022-02-09,33.2082,33.8004,33.1791,33.7227,11172987.0
2022-02-10,33.0141,33.6451,32.8151,32.9947,10937669.0
2022-02-11,32.9267,33.1888,32.1356,32.3928,12043647.0
2022-02-12,32.9267,33.1888,32.1356,32.3928,12043647.0
2022-02-13,32.9267,33.1888,32.1356,32.3928,12043647.0
2022-02-14,32.4414,33.0432,32.3928,32.9267,14018243.0
2022-02-15,33.2471,33.946,33.2471,33.5383,18213313.0
2022-02-16,33.6622,34.2372,33.4606,34.1401,10911387.0
2022-02-17,33.9751,34.3779,33.8683,34.0722,14982958.0
2022-02-18,34.0236,34.3585,33.5965,33.6451,14074443.0
2022-02-19,34.0236,34.3585,33.5965,33.6451,14074443.0
2022-02-20,34.0236,34.3585,33.5965,33.6451,14074443.0
2022-02-21,34.0236,34.3585,33.5965,33.6451,14074443.0
2022-02-22,33.8198,34.0722,33.0723,33.2374,20566764.0
2022-02-23,33.3635,33.5092,32.3637,32.4219,13017109.0
2022-02-24,32.1987,32.6646,31.7619,32.6161,13506002.0
2022-02-25,32.7816,33.5897,32.6745,33.4047,11361602.0
2022-02-26,32.7816,33.5897,32.6745,33.4047,11361602.0
2022-02-27,32.7816,33.5897,32.6745,33.4047,11361602.0
2022-02-28,32.8108,33.1808,32.582,33.0153,18286700.0
2022-03-01,32.879,33.3512,32.2948,32.4603,17105012.0
2022-03-02,32.6161,33.8331,32.4798,33.6968,15046002.0
2022-03-03,33.7844,34.9528,33.7844,34.3589,20974969.0
2022-03-04,34.1155,36.4911,33.9986,36.4424,30152574.0
2022-03-05,34.1155,36.4911,33.9986,36.4424,30152574.0
2022-03-06,34.1155,36.4911,33.9986,36.4424,30152574.0
2022-03-07,36.2282,37.6107,35.9848,36.0335,25773991.0
2022-03-08,35.7511,36.2963,34.0181,34.0668,27806075.0
2022-03-09,34.7483,34.7872,33.3609,33.6968,21741832.0
2022-03-10,33.3755,34.2128,32.9861,33.9694,24267691.0
2022-03-11,34.3637,34.6509,33.7163,33.7747,21957297.0
2022-03-12,34.3637,34.6509,33.7163,33.7747,21957297.0
2022-03-13,34.3637,34.6509,33.7163,33.7747,21957297.0
2022-03-14,33.872,34.096,33.1224,33.3268,14321457.0
2022-03-15,33.7163,33.8818,33.0883,33.4534,24581361.0
2022-03-16,33.7357,34.6801,33.541,34.6704,23601093.0
2022-03-17,35.0988,35.3665,34.4027,35.3422,17775153.0
2022-03-18,35.3033,35.3909,34.9722,35.3519,23024125.0
2022-03-19,35.3033,35.3909,34.9722,35.3519,23024125.0
2022-03-20,35.3033,35.3909,34.9722,35.3519,23024125.0
2022-03-21,35.128,36.1114,35.128,35.8874,15313813.0
2022-03-22,35.9264,36.0724,35.5272,35.8095,20471972.0
2022-03-23,35.7998,35.9556,35.3763,35.4298,19368825.0
2022-03-24,35.6051,36.0627,35.386,35.7122,11401926.0
2022-03-25,35.7511,35.9653,35.4882,35.9458,8588795.0
2022-03-26,35.7511,35.9653,35.4882,35.9458,8588795.0
2022-03-27,35.7511,35.9653,35.4882,35.9458,8588795.0
2022-03-28,35.9118,36.569,35.6538,36.5398,15776351.0
2022-03-29,36.7247,36.8464,36.1795,36.6858,15244559.0
2022-03-30,36.7539,36.9876,36.4327,36.8026,8796946.0
2022-03-31,36.8318,37.0509,36.4521,36.4619,16183718.0
2022-04-01,36.7637,36.7783,34.3102,34.5731,21039275.0
2022-04-02,36.7637,36.7783,34.3102,34.5731,21039275.0
2022-04-03,36.7637,36.7783,34.3102,34.5731,21039275.0
2022-04-04,34.4854,34.724,33.9207,34.6704,11727152.0
2022-04-05,34.6509,35.756,34.2907,34.3394,14895092.0
2022-04-06,34.0376,34.3443,33.5459,33.7552,14482431.0
2022-04-07,33.5702,33.9694,32.9666,33.8234,13719880.0
2022-04-08,33.5702,33.765,33.0153,33.4242,11181691.0
2022-04-09,33.5702,33.765,33.0153,33.4242,11181691.0
2022-04-10,33.5702,33.765,33.0153,33.4242,11181691.0
2022-04-11,33.2149,33.9159,33.1418,33.3366,11151375.0
2022-04-12,33.4631,33.9694,33.2879,33.5021,13771918.0
2022-04-13,33.5215,34.0765,33.5215,33.9694,8527010.0
2022-04-14,33.9791,34.2615,33.9402,34.1349,12727143.0
2022-04-15,33.9791,34.2615,33.9402,34.1349,12727143.0
2022-04-16,33.9791,34.2615,33.9402,34.1349,12727143.0
2022-04-17,33.9791,34.2615,33.9402,34.1349,12727143.0
2022-04-18,33.7844,34.2615,33.6773,33.8331,10227999.0
2022-04-19,33.911,34.3881,33.8136,34.3589,12754073.0
2022-04-20,34.5536,34.8749,34.2712,34.3686,13958117.0
2022-04-21,36.4132,37.1629,35.0501,35.3422,17399019.0
2022-04-22,35.0988,35.313,33.5897,33.6092,21027926.0
2022-04-23,35.0988,35.313,33.5897,33.6092,21027926.0
2022-04-24,35.0988,35.313,33.5897,33.6092,21027926.0
2022-04-25,33.6092,33.7844,32.9276,33.726,11718204.0
2022-04-26,33.765,33.7844,33.1905,33.21,10713442.0
2022-04-27,33.3074,33.9986,33.21,33.5702,13241624.0
2022-04-28,33.6092,34.427,33.5021,34.281,12859475.0
2022-04-29,34.1252,34.2907,33.2684,33.4339,16045889.0
2022-04-30,34.1252,34.2907,33.2684,33.4339,16045889.0
2022-05-01,34.1252,34.2907,33.2684,33.4339,16045889.0
2022-05-02,33.5313,33.7211,32.7621,33.3852,13671155.0
2022-05-03,33.4437,33.911,33.2003,33.6189,12127292.0
2022-05-04,33.6676,34.612,33.4923,34.5633,14403202.0
2022-05-05,34.1641,34.3783,33.4145,33.7357,14006874.0
2022-05-06,33.8234,34.1106,32.8011,33.8623,23166731.0
2022-05-07,33.8234,34.1106,32.8011,33.8623,23166731.0
2022-05-08,33.8234,34.1106,32.8011,33.8623,23166731.0
2022-05-09,33.5702,33.6384,32.5966,32.7329,17607465.0
2022-05-10,33.1224,33.171,31.7058,31.9151,24685478.0
2022-05-11,31.8567,32.8838,31.8567,32.2948,16936588.0
2022-05-12,32.178,32.4993,31.5062,32.1293,20225431.0
2022-05-13,32.2461,32.9812,32.2072,32.5479,11309505.0
2022-05-14,32.2461,32.9812,32.2072,32.5479,11309505.0
2022-05-15,32.2461,32.9812,32.2072,32.5479,11309505.0
2022-05-16,32.3045,32.7427,32.1195,32.3824,17849217.0
2022-05-17,32.8011,33.0952,32.4554,32.8692,26286350.0
2022-05-18,32.8011,32.8887,31.3601,31.4672,20443949.0
2022-05-19,30.591,30.9366,29.8072,30.1236,33489229.0
2022-05-20,30.2891,30.4547,29.4957,30.1236,21816760.0
2022-05-21,30.2891,30.4547,29.4957,30.1236,21816760.0
2022-05-22,30.2891,30.4547,29.4957,30.1236,21816760.0
2022-05-23,30.3281,30.5326,30.0165,30.406,17331041.0
2022-05-24,30.1626,30.2844,29.7731,30.0944,18649213.0
2022-05-25,30.0847,30.4255,29.9289,30.3281,22264029.0
2022-05-26,30.552,31.2043,30.2307,30.7467,19762153.0
2022-05-27,31.0886,31.3963,30.9323,31.3035,12497309.0
2022-05-28,31.0886,31.3963,30.9323,31.3035,12497309.0
2022-05-29,31.0886,31.3963,30.9323,31.3035,12497309.0
2022-05-30,31.0886,31.3963,30.9323,31.3035,12497309.0
2022-05-31,31.2742,31.2937,30.7956,31.0495,31840134.0
2022-06-01,31.2449,31.4793,31.0495,31.2546,15230054.0
2022-06-02,31.3133,31.87,31.0398,31.8309,13838441.0
2022-06-03,31.6356,31.743,31.3133,31.3621,17055914.0
2022-06-04,31.6356,31.743,31.3133,31.3621,17055914.0
2022-06-05,31.6356,31.743,31.3133,31.3621,17055914.0
2022-06-06,31.5281,31.5916,31.1179,31.3914,12707004.0
2022-06-07,30.9128,31.87,30.6686,31.8016,11283085.0
2022-06-08,31.5184,31.6649,30.9323,31.0691,14814860.0
2022-06-09,30.9128,31.2156,30.4342,30.444,11128404.0
2022-06-10,30.0338,30.1217,29.4184,29.5942,13214800.0
2022-06-11,30.0338,30.1217,29.4184,29.5942,13214800.0
2022-06-12,30.0338,30.1217,29.4184,29.5942,13214800.0
2022-06-13,29.1547,29.311,28.6664,28.7738,18695551.0
2022-06-14,29.1254,29.4477,28.432,28.6566,14891451.0
2022-06-15,28.9887,29.2719,28.305,28.7347,15410973.0
2022-06-16,28.2562,28.6957,28.0901,28.3734,16523784.0
2022-06-17,28.2366,28.4808,27.9973,28.2562,28779916.0
2022-06-18,28.2366,28.4808,27.9973,28.2562,28779916.0
2022-06-19,28.2366,28.4808,27.9973,28.2562,28779916.0
2022-06-20,28.2366,28.4808,27.9973,28.2562,28779916.0
2022-06-21,28.6078,28.7054,28.2855,28.3148,17013937.0
2022-06-22,28.0706,28.4808,27.8362,28.1585,17127171.0
2022-06-23,28.3734,28.3782,27.7776,28.0413,16883251.0
2022-06-24,28.1585,28.9936,28.1487,28.8812,24261775.0
2022-06-25,28.1585,28.9936,28.1487,28.8812,24261775.0
2022-06-26,28.1585,28.9936,28.1487,28.8812,24261775.0
2022-06-27,28.9008,28.9496,28.3782,28.6371,16602440.0
2022-06-28,29.1254,29.438,28.4027,28.4613,13123873.0
2022-06-29,28.6078,28.6078,28.0315,28.4417,17330077.0
2022-06-30,28.2659,28.5589,27.9094,28.3831,16745536.0
2022-07-01,28.4124,28.8471,28.1536,28.6566,13838786.0
2022-07-02,28.4124,28.8471,28.1536,28.6566,13838786.0
2022-07-03,28.4124,28.8471,28.1536,28.6566,13838786.0
2022-07-04,28.4124,28.8471,28.1536,28.6566,13838786.0
2022-07-05,28.3148,28.3148,27.4406,27.8459,23077641.0
