,WNC US Equity,WNC US Equity,WNC US Equity,WNC US Equity,WNC US Equity
2021-05-28,15.2986,15.2986,14.9185,15.156,275001.0
2021-05-29,15.2986,15.2986,14.9185,15.156,275001.0
2021-05-30,15.2986,15.2986,14.9185,15.156,275001.0
2021-05-31,15.2986,15.2986,14.9185,15.156,275001.0
2021-06-01,15.3176,15.7452,15.137,15.6406,404192.0
2021-06-02,15.7167,15.7737,15.4506,15.5931,352967.0
2021-06-03,15.5266,15.6026,15.2605,15.5741,235008.0
2021-06-04,15.6406,15.6406,15.4696,15.6026,201843.0
2021-06-05,15.6406,15.6406,15.4696,15.6026,201843.0
2021-06-06,15.6406,15.6406,15.4696,15.6026,201843.0
2021-06-07,15.6311,15.7214,15.3888,15.6596,258896.0
2021-06-08,15.7832,16.0777,15.5741,16.0207,454081.0
2021-06-09,16.1253,16.2108,15.9257,16.1253,320897.0
2021-06-10,16.1823,16.2203,15.6786,15.7262,309486.0
2021-06-11,15.8212,15.8972,15.5361,15.6121,253014.0
2021-06-12,15.8212,15.8972,15.5361,15.6121,253014.0
2021-06-13,15.8212,15.8972,15.5361,15.6121,253014.0
2021-06-14,15.6786,15.6786,15.2605,15.2891,316078.0
2021-06-15,15.3081,15.6406,15.251,15.4886,374981.0
2021-06-16,15.4601,15.4601,15.0895,15.1845,244604.0
2021-06-17,15.213,15.213,14.3768,14.5004,390684.0
2021-06-18,14.1488,14.6619,13.9778,14.2818,808682.0
2021-06-19,14.1488,14.6619,13.9778,14.2818,808682.0
2021-06-20,14.1488,14.6619,13.9778,14.2818,808682.0
2021-06-21,14.5289,14.5669,14.1963,14.2628,464472.0
2021-06-22,14.2343,14.7664,14.0253,14.6144,422042.0
2021-06-23,14.6334,15.023,14.3578,14.8995,546953.0
2021-06-24,15.0705,15.3176,14.7854,15.194,447331.0
2021-06-25,15.2986,15.7072,15.175,15.3841,1416643.0
2021-06-26,15.2986,15.7072,15.175,15.3841,1416643.0
2021-06-27,15.2986,15.7072,15.175,15.3841,1416643.0
2021-06-28,15.3841,15.3937,14.89,15.1085,545423.0
2021-06-29,15.251,15.4221,15.1275,15.3081,648880.0
2021-06-30,15.1465,15.3332,15.023,15.2035,772153.0
2021-07-01,15.2891,15.4221,14.5859,14.6809,554433.0
2021-07-02,14.5669,14.5669,13.5216,13.7307,740992.0
2021-07-03,14.5669,14.5669,13.5216,13.7307,740992.0
2021-07-04,14.5669,14.5669,13.5216,13.7307,740992.0
2021-07-05,14.5669,14.5669,13.5216,13.7307,740992.0
2021-07-06,13.6547,13.7117,13.1606,13.3981,465152.0
2021-07-07,13.2739,13.4602,13.1592,13.4363,420873.0
2021-07-08,13.1401,13.5319,13.0541,13.2452,416474.0
2021-07-09,13.5032,13.809,13.4268,13.7517,368164.0
2021-07-10,13.5032,13.809,13.4268,13.7517,368164.0
2021-07-11,13.5032,13.809,13.4268,13.7517,368164.0
2021-07-12,13.6084,13.9906,13.4841,13.9237,410266.0
2021-07-13,13.8568,13.9237,13.465,13.4746,248064.0
2021-07-14,13.5224,13.6466,13.293,13.3599,206004.0
2021-07-15,13.2452,13.4985,13.2452,13.4459,225360.0
2021-07-16,13.5606,13.8377,13.2452,13.2548,378749.0
2021-07-17,13.5606,13.8377,13.2452,13.2548,378749.0
2021-07-18,13.5606,13.8377,13.2452,13.2548,378749.0
2021-07-19,12.9203,13.0589,12.4616,12.9012,323477.0
2021-07-20,12.9107,13.6944,12.8725,13.4937,392974.0
2021-07-21,13.637,13.9094,13.5032,13.7613,254322.0
2021-07-22,13.637,13.6848,13.3599,13.4459,229641.0
2021-07-23,13.5797,13.8473,13.4459,13.7995,257100.0
2021-07-24,13.5797,13.8473,13.4459,13.7995,257100.0
2021-07-25,13.5797,13.8473,13.4459,13.7995,257100.0
2021-07-26,13.9142,14.0766,13.7039,13.8951,291818.0
2021-07-27,13.7995,14.0288,13.5701,13.6753,302719.0
2021-07-28,14.1722,14.1817,13.3312,13.379,343103.0
2021-07-29,13.6561,13.9715,13.3695,13.8282,226660.0
2021-07-30,13.723,14.0862,13.723,13.9906,338200.0
2021-07-31,13.723,14.0862,13.723,13.9906,338200.0
2021-08-01,13.723,14.0862,13.723,13.9906,338200.0
2021-08-02,14.0671,14.3346,13.8951,13.9811,385067.0
2021-08-03,14.0671,14.4828,13.7995,14.4111,595396.0
2021-08-04,14.1817,14.306,14.048,14.22,544797.0
2021-08-05,14.3346,14.3346,13.8951,13.9046,253419.0
2021-08-06,14.1053,14.4302,14.0957,14.392,169680.0
2021-08-07,14.1053,14.4302,14.0957,14.392,169680.0
2021-08-08,14.1053,14.4302,14.0957,14.392,169680.0
2021-08-09,14.2773,14.3872,14.0097,14.1053,186102.0
2021-08-10,14.1244,14.5831,14.0575,14.5258,169186.0
2021-08-11,14.5544,14.8985,14.4302,14.8698,222370.0
2021-08-12,14.9558,14.9558,14.5544,14.7265,172247.0
2021-08-13,14.6787,14.7012,14.3824,14.6213,203158.0
2021-08-14,14.6787,14.7012,14.3824,14.6213,203158.0
2021-08-15,14.6787,14.7012,14.3824,14.6213,203158.0
2021-08-16,14.4971,14.6882,14.1626,14.5449,217825.0
2021-08-17,14.392,14.5192,14.0575,14.2582,140575.0
2021-08-18,14.2104,14.4015,14.0002,14.0384,176290.0
2021-08-19,13.8664,14.0384,13.7422,13.8282,302474.0
2021-08-20,14.0384,14.7169,13.7899,14.3346,434150.0
2021-08-21,14.0384,14.7169,13.7899,14.3346,434150.0
2021-08-22,14.0384,14.7169,13.7899,14.3346,434150.0
2021-08-23,14.4207,14.5783,14.2869,14.4302,233824.0
2021-08-24,14.5162,14.6978,14.3538,14.4876,172002.0
2021-08-25,14.478,14.6596,14.3633,14.4684,158484.0
2021-08-26,14.4015,14.564,14.3442,14.4111,305481.0
2021-08-27,14.478,15.1565,14.478,15.0036,291151.0
2021-08-28,14.478,15.1565,14.478,15.0036,291151.0
2021-08-29,14.478,15.1565,14.478,15.0036,291151.0
2021-08-30,15.1565,15.1565,14.7848,14.9558,187391.0
2021-08-31,14.8603,14.9845,14.7647,14.8507,323439.0
2021-09-01,14.908,14.9367,14.4015,14.5449,198983.0
2021-09-02,14.6118,14.8316,14.5162,14.7169,205940.0
2021-09-03,14.7169,14.7934,14.5353,14.736,239125.0
2021-09-04,14.7169,14.7934,14.5353,14.736,239125.0
2021-09-05,14.7169,14.7934,14.5353,14.736,239125.0
2021-09-06,14.7169,14.7934,14.5353,14.736,239125.0
2021-09-07,14.6978,14.9654,14.5831,14.908,379066.0
2021-09-08,14.7169,14.7169,14.4302,14.5544,334725.0
2021-09-09,14.5544,14.7551,14.1913,14.1913,331437.0
2021-09-10,14.2869,14.3472,13.4172,13.4172,417224.0
2021-09-11,14.2869,14.3472,13.4172,13.4172,417224.0
2021-09-12,14.2869,14.3472,13.4172,13.4172,417224.0
2021-09-13,13.5606,13.9667,13.4172,13.9142,371686.0
2021-09-14,14.048,14.1053,13.5415,13.551,342670.0
2021-09-15,13.5319,13.8377,13.5319,13.7804,355580.0
2021-09-16,13.7613,13.9237,13.5749,13.723,344140.0
2021-09-17,13.7708,13.9333,13.4364,13.8568,1751023.0
2021-09-18,13.7708,13.9333,13.4364,13.8568,1751023.0
2021-09-19,13.7708,13.9333,13.4364,13.8568,1751023.0
2021-09-20,13.4937,13.7326,13.1974,13.5606,334134.0
2021-09-21,13.6657,13.7135,13.4268,13.6466,382098.0
2021-09-22,13.8377,14.1053,13.7899,13.9906,294861.0
2021-09-23,14.1626,14.6309,14.0957,14.4876,243675.0
2021-09-24,14.3346,14.5736,14.3346,14.478,224316.0
2021-09-25,14.3346,14.5736,14.3346,14.478,224316.0
2021-09-26,14.3346,14.5736,14.3346,14.478,224316.0
2021-09-27,14.6213,15.3302,14.5831,15.0418,278297.0
2021-09-28,15.0609,15.1852,14.6787,14.6882,300409.0
2021-09-29,14.7647,15.0036,14.4684,14.8603,224249.0
2021-09-30,14.9558,15.0514,14.4493,14.4589,216693.0
2021-10-01,14.6309,15.0705,14.5736,14.8411,295809.0
2021-10-02,14.6309,15.0705,14.5736,14.8411,295809.0
2021-10-03,14.6309,15.0705,14.5736,14.8411,295809.0
2021-10-04,14.8603,15.2903,14.8565,15.2043,333319.0
2021-10-05,15.2903,15.2903,14.9654,15.1756,379201.0
2021-10-06,14.9931,15.1852,14.6329,14.8971,278335.0
2021-10-07,15.1468,15.5022,15.1084,15.3677,244786.0
2021-10-08,15.1756,15.5406,15.1756,15.4157,216920.0
2021-10-09,15.1756,15.5406,15.1756,15.4157,216920.0
2021-10-10,15.1756,15.5406,15.1756,15.4157,216920.0
2021-10-11,15.4446,15.4446,15.0412,15.0412,159162.0
2021-10-12,15.0315,15.1564,14.8298,14.9259,146387.0
2021-10-13,14.9643,14.9835,14.6762,14.8298,187214.0
2021-10-14,14.9931,15.166,14.8683,15.1276,149690.0
2021-10-15,15.4061,15.5886,15.166,15.1756,321843.0
2021-10-16,15.4061,15.5886,15.166,15.1756,321843.0
2021-10-17,15.4061,15.5886,15.166,15.1756,321843.0
2021-10-18,15.0988,15.3485,15.0988,15.2717,126786.0
2021-10-19,15.2813,15.3773,15.166,15.3293,127068.0
2021-10-20,15.3005,15.6559,15.2044,15.5118,156488.0
2021-10-21,15.4349,15.5598,15.3677,15.5022,129371.0
2021-10-22,15.5022,15.723,15.4061,15.4446,246924.0
2021-10-23,15.5022,15.723,15.4061,15.4446,246924.0
2021-10-24,15.5022,15.723,15.4061,15.4446,246924.0
2021-10-25,15.4446,15.4446,15.1468,15.3965,151614.0
2021-10-26,15.4349,15.4793,14.8491,14.8683,280282.0
2021-10-27,14.7722,14.8683,14.5033,14.5609,210479.0
2021-10-28,14.7146,15.0508,14.4553,15.0315,233251.0
2021-10-29,14.8875,15.1372,14.7482,14.9163,322513.0
2021-10-30,14.8875,15.1372,14.7482,14.9163,322513.0
2021-10-31,14.8875,15.1372,14.7482,14.9163,322513.0
2021-11-01,15.0315,15.5982,15.0315,15.5406,238036.0
2021-11-02,15.6078,15.6832,15.4061,15.5886,237670.0
2021-11-03,15.4926,16.0304,15.4488,15.8287,176186.0
2021-11-04,15.8864,16.0785,15.7231,15.9728,189319.0
2021-11-05,16.2321,16.7412,16.2225,16.5875,263561.0
2021-11-06,16.2321,16.7412,16.2225,16.5875,263561.0
2021-11-07,16.2321,16.7412,16.2225,16.5875,263561.0
2021-11-08,16.7604,17.1302,16.6836,17.0582,268566.0
2021-11-09,17.0101,17.7156,16.5491,17.6248,320214.0
2021-11-10,17.7689,17.961,17.4616,17.4712,246167.0
2021-11-11,17.4616,17.6248,17.135,17.452,239953.0
2021-11-12,17.4712,17.6729,17.3751,17.4904,253465.0
2021-11-13,17.4712,17.6729,17.3751,17.4904,253465.0
2021-11-14,17.4712,17.6729,17.3751,17.4904,253465.0
2021-11-15,17.7689,17.9706,17.5288,17.8842,470039.0
2021-11-16,17.6633,18.1819,17.596,17.8554,286443.0
2021-11-17,17.7689,17.8458,17.4424,17.7977,430903.0
2021-11-18,17.8458,17.913,17.2983,17.4616,224471.0
2021-11-19,17.2407,17.5288,17.039,17.4616,418477.0
2021-11-20,17.2407,17.5288,17.039,17.4616,418477.0
2021-11-21,17.2407,17.5288,17.039,17.4616,418477.0
2021-11-22,17.6345,18.0455,17.5203,17.8458,226592.0
2021-11-23,17.9322,17.961,17.6441,17.6729,274452.0
2021-11-24,17.5288,17.6729,17.2887,17.4808,277765.0
2021-11-25,17.5288,17.6729,17.2887,17.4808,277765.0
2021-11-26,16.9717,17.0005,16.4146,16.77,186332.0
2021-11-27,16.9717,17.0005,16.4146,16.77,186332.0
2021-11-28,16.9717,17.0005,16.4146,16.77,186332.0
2021-11-29,16.9813,16.9813,16.3234,16.5683,280176.0
2021-11-30,16.3858,16.5683,15.9632,16.0401,519837.0
2021-12-01,16.4723,16.9957,16.1745,16.4339,543412.0
2021-12-02,16.7412,17.5192,16.7412,17.3943,388163.0
2021-12-03,17.6441,17.961,17.5576,17.8169,302341.0
2021-12-04,17.6441,17.961,17.5576,17.8169,302341.0
2021-12-05,17.6441,17.961,17.5576,17.8169,302341.0
2021-12-06,18.0763,18.248,17.5144,17.548,305135.0
2021-12-07,17.6152,17.961,17.5787,17.6345,228438.0
2021-12-08,17.6921,17.961,17.5192,17.6345,460521.0
2021-12-09,17.4808,17.913,17.4808,17.6345,241093.0
2021-12-10,17.7497,17.9226,17.6921,17.7593,368921.0
2021-12-11,17.7497,17.9226,17.6921,17.7593,368921.0
2021-12-12,17.7497,17.9226,17.6921,17.7593,368921.0
2021-12-13,17.7785,18.0763,17.7593,17.7977,420404.0
2021-12-14,17.6441,18.0379,17.3655,17.3751,418219.0
2021-12-15,17.4328,17.5672,16.9813,17.3943,423980.0
2021-12-16,17.5864,17.7305,17.0197,17.1926,335487.0
2021-12-17,17.3271,17.9322,17.3227,17.5192,2004846.0
2021-12-18,17.3271,17.9322,17.3227,17.5192,2004846.0
2021-12-19,17.3271,17.9322,17.3227,17.5192,2004846.0
2021-12-20,17.2887,17.3751,16.7796,17.183,398644.0
2021-12-21,17.3367,17.8266,17.2022,17.7881,361914.0
2021-12-22,17.7689,18.1627,17.7305,18.1243,451874.0
2021-12-23,18.2492,19.0944,18.1483,18.8831,365941.0
2021-12-24,18.2492,19.0944,18.1483,18.8831,365941.0
2021-12-25,18.2492,19.0944,18.1483,18.8831,365941.0
2021-12-26,18.2492,19.0944,18.1483,18.8831,365941.0
2021-12-27,18.8639,18.9407,18.5469,18.7198,208107.0
2021-12-28,18.6045,18.9695,18.5565,18.9023,194304.0
2021-12-29,18.787,19.2096,18.7486,19.056,216908.0
2021-12-30,18.9887,19.152,18.8158,18.8255,153899.0
2021-12-31,18.691,18.8735,18.5277,18.7486,217673.0
2022-01-01,18.691,18.8735,18.5277,18.7486,217673.0
2022-01-02,18.691,18.8735,18.5277,18.7486,217673.0
2022-01-03,18.7006,19.2769,18.7006,19.0944,324659.0
2022-01-04,19.1712,19.9396,19.1712,19.8147,384497.0
2022-01-05,19.9594,20.6054,19.8533,19.863,508464.0
2022-01-06,19.7569,20.2197,19.7039,20.2101,306948.0
2022-01-07,20.1715,20.2776,19.7087,19.7183,335356.0
2022-01-08,20.1715,20.2776,19.7087,19.7183,335356.0
2022-01-09,20.1715,20.2776,19.7087,19.7183,335356.0
2022-01-10,19.5737,19.646,19.2555,19.4483,339926.0
2022-01-11,19.5062,19.6798,19.1507,19.6508,262090.0
2022-01-12,19.6605,19.8533,19.5158,19.6026,303988.0
2022-01-13,20.0076,20.2969,19.7183,20.0172,268024.0
2022-01-14,19.7858,20.8561,19.7183,20.8561,348994.0
2022-01-15,19.7858,20.8561,19.7183,20.8561,348994.0
2022-01-16,19.7858,20.8561,19.7183,20.8561,348994.0
2022-01-17,19.7858,20.8561,19.7183,20.8561,348994.0
2022-01-18,20.7211,20.8272,19.9883,20.779,622509.0
2022-01-19,20.7308,20.7308,19.5351,19.728,505617.0
2022-01-20,19.7569,19.8437,18.9855,19.0241,696519.0
2022-01-21,18.9662,19.4869,18.677,19.0048,415045.0
2022-01-22,18.9662,19.4869,18.677,19.0048,415045.0
2022-01-23,18.9662,19.4869,18.677,19.0048,415045.0
2022-01-24,18.6384,19.5833,18.1949,19.5833,524937.0
2022-01-25,19.3712,19.7955,18.7734,19.5833,828164.0
2022-01-26,19.7569,20.1233,19.1022,19.2459,279049.0
2022-01-27,19.2362,19.4956,18.3877,18.648,479206.0
2022-01-28,18.6384,18.8023,18.0888,18.7638,306997.0
2022-01-29,18.6384,18.8023,18.0888,18.7638,306997.0
2022-01-30,18.6384,18.8023,18.0888,18.7638,306997.0
2022-01-31,18.5131,18.9759,18.4648,18.918,619309.0
2022-02-01,18.8505,19.0048,18.4938,18.7059,326358.0
2022-02-02,17.867,18.542,16.0302,16.2761,854719.0
2022-02-03,16.2471,17.086,16.1314,16.71,612404.0
2022-02-04,16.5557,16.7389,15.8614,16.2857,462373.0
2022-02-05,16.5557,16.7389,15.8614,16.2857,462373.0
2022-02-06,16.5557,16.7389,15.8614,16.2857,462373.0
2022-02-07,16.2471,16.44,15.7554,15.8518,311405.0
2022-02-08,15.9771,16.3918,15.9771,16.3628,368165.0
2022-02-09,16.5171,16.6617,16.4014,16.4785,311019.0
2022-02-10,16.2182,16.4303,15.8904,16.035,281367.0
2022-02-11,16.0929,16.411,15.8325,16.1507,324964.0
2022-02-12,16.0929,16.411,15.8325,16.1507,324964.0
2022-02-13,16.0929,16.411,15.8325,16.1507,324964.0
2022-02-14,16.1314,16.44,15.9771,16.3146,370500.0
2022-02-15,16.411,16.6907,16.2182,16.5364,276797.0
2022-02-16,16.5846,16.8257,16.3632,16.681,259045.0
2022-02-17,16.4882,16.4882,16.17,16.2568,253393.0
2022-02-18,16.1218,16.5943,16.1218,16.3339,258085.0
2022-02-19,16.1218,16.5943,16.1218,16.3339,258085.0
2022-02-20,16.1218,16.5943,16.1218,16.3339,258085.0
2022-02-21,16.1218,16.5943,16.1218,16.3339,258085.0
2022-02-22,16.1893,16.3677,15.0997,15.6686,1800946.0
2022-02-23,15.9289,16.3146,15.524,15.6879,507861.0
2022-02-24,15.4275,15.5529,14.9744,15.5336,430972.0
2022-02-25,15.659,16.2278,15.5818,16.1893,333200.0
2022-02-26,15.659,16.2278,15.5818,16.1893,333200.0
2022-02-27,15.659,16.2278,15.5818,16.1893,333200.0
2022-02-28,15.9,16.4882,15.9,16.4303,361329.0
2022-03-01,16.2278,16.411,15.524,15.659,504160.0
2022-03-02,15.8229,16.5268,15.8229,16.3628,450694.0
2022-03-03,16.4207,16.575,16.0929,16.4689,294425.0
2022-03-04,16.2568,16.5846,16.1507,16.5075,385025.0
2022-03-05,16.2568,16.5846,16.1507,16.5075,385025.0
2022-03-06,16.2568,16.5846,16.1507,16.5075,385025.0
2022-03-07,16.5943,16.5943,15.3215,15.4275,438385.0
2022-03-08,15.5529,15.6782,14.9358,14.9454,497785.0
2022-03-09,15.3793,15.7265,14.9454,15.6493,496700.0
2022-03-10,15.389,15.6493,15.2058,15.4372,291494.0
2022-03-11,15.6493,15.765,15.0322,15.0611,189899.0
2022-03-12,15.6493,15.765,15.0322,15.0611,189899.0
2022-03-13,15.6493,15.765,15.0322,15.0611,189899.0
2022-03-14,15.2154,15.2154,14.7044,15.1768,319857.0
2022-03-15,15.3793,15.6107,15.1865,15.4372,366656.0
2022-03-16,15.524,15.8229,15.36,15.7554,260631.0
2022-03-17,15.5336,15.9193,15.4468,15.8132,186577.0
2022-03-18,15.8229,15.8373,15.4372,15.7939,675279.0
2022-03-19,15.8229,15.8373,15.4372,15.7939,675279.0
2022-03-20,15.8229,15.8373,15.4372,15.7939,675279.0
2022-03-21,15.8422,16.0254,15.3697,15.4565,245655.0
2022-03-22,15.6397,15.765,15.1768,15.1865,226940.0
2022-03-23,15.0515,15.1768,14.6947,14.7044,319802.0
2022-03-24,14.849,15.0033,14.608,14.8972,312578.0
2022-03-25,15.0033,15.0901,14.8779,15.0419,431639.0
2022-03-26,15.0033,15.0901,14.8779,15.0419,431639.0
2022-03-27,15.0033,15.0901,14.8779,15.0419,431639.0
2022-03-28,15.0515,15.0515,14.6562,14.849,496033.0
2022-03-29,15.0322,15.3263,15.0322,15.2251,303086.0
2022-03-30,15.1383,15.2733,14.5887,14.608,349853.0
2022-03-31,14.5887,14.8201,14.2657,14.309,289550.0
2022-04-01,14.4055,14.4055,13.7884,14.1066,392660.0
2022-04-02,14.4055,14.4055,13.7884,14.1066,392660.0
2022-04-03,14.4055,14.4055,13.7884,14.1066,392660.0
2022-04-04,14.1355,14.1355,13.7112,13.7402,239526.0
2022-04-05,13.6341,13.6871,12.9591,13.0748,553759.0
2022-04-06,12.9294,12.9294,12.4056,12.5026,578138.0
2022-04-07,12.4638,12.5802,12.0273,12.231,430137.0
2022-04-08,12.1631,12.3183,11.8624,12.1243,396793.0
2022-04-09,12.1631,12.3183,11.8624,12.1243,396793.0
2022-04-10,12.1631,12.3183,11.8624,12.1243,396793.0
2022-04-11,12.0758,12.6869,12.037,12.2019,414937.0
2022-04-12,12.3377,12.9682,12.3377,12.5317,503238.0
2022-04-13,12.6772,13.1815,12.6772,13.133,418741.0
2022-04-14,13.133,13.2009,12.7742,12.7839,760145.0
2022-04-15,13.133,13.2009,12.7742,12.7839,760145.0
2022-04-16,13.133,13.2009,12.7742,12.7839,760145.0
2022-04-17,13.133,13.2009,12.7742,12.7839,760145.0
2022-04-18,12.7548,13.2882,12.7063,12.9876,284792.0
2022-04-19,13.0748,13.8169,13.0748,13.7441,315911.0
2022-04-20,13.9769,14.2873,13.7926,13.8896,325994.0
2022-04-21,14.1127,14.5589,14.069,14.5104,1073214.0
2022-04-22,14.2485,14.4619,13.7538,13.7926,334460.0
2022-04-23,14.2485,14.4619,13.7538,13.7926,334460.0
2022-04-24,14.2485,14.4619,13.7538,13.7926,334460.0
2022-04-25,13.6471,13.7635,13.2688,13.7247,316576.0
2022-04-26,13.6277,13.6956,13.1524,13.4143,514374.0
2022-04-27,14.4328,14.7722,13.1912,13.8508,540721.0
2022-04-28,14.2679,14.6462,13.9187,14.6171,509283.0
2022-04-29,14.5298,14.7819,13.8023,13.8799,549053.0
2022-04-30,14.5298,14.7819,13.8023,13.8799,549053.0
2022-05-01,14.5298,14.7819,13.8023,13.8799,549053.0
2022-05-02,14.006,14.3067,13.7247,14.0642,346582.0
2022-05-03,14.0351,14.394,13.8799,14.3164,260882.0
2022-05-04,14.2873,14.685,14.1806,14.5783,351473.0
2022-05-05,14.3455,14.4522,13.6956,14.0739,441538.0
2022-05-06,14.0157,14.0157,13.424,13.6665,444119.0
2022-05-07,14.0157,14.0157,13.424,13.6665,444119.0
2022-05-08,14.0157,14.0157,13.424,13.6665,444119.0
2022-05-09,13.4919,13.9623,13.3707,13.7344,357732.0
2022-05-10,13.909,13.909,13.3076,13.6665,356698.0
2022-05-11,13.7829,14.0157,13.4628,13.4822,299753.0
2022-05-12,13.3755,13.9478,13.3707,13.909,311024.0
2022-05-13,14.0933,14.2436,13.9866,14.1806,392512.0
2022-05-14,14.0933,14.2436,13.9866,14.1806,392512.0
2022-05-15,14.0933,14.2436,13.9866,14.1806,392512.0
2022-05-16,14.1224,14.1224,13.7247,13.8799,192983.0
2022-05-17,14.2873,14.9662,14.1806,14.908,412671.0
2022-05-18,14.7626,14.8692,14.2533,14.3067,594378.0
2022-05-19,14.1127,14.9953,13.9866,14.7916,646044.0
2022-05-20,14.9177,15.102,13.7829,14.1709,360361.0
2022-05-21,14.9177,15.102,13.7829,14.1709,360361.0
2022-05-22,14.9177,15.102,13.7829,14.1709,360361.0
2022-05-23,14.4231,14.5783,14.1612,14.2194,297298.0
2022-05-24,14.2776,14.3358,13.7635,14.0739,186688.0
2022-05-25,14.0448,14.4813,14.0448,14.2776,352665.0
2022-05-26,14.3649,14.9953,14.3649,14.6365,309219.0
2022-05-27,14.7238,15.0923,14.7238,14.9177,223245.0
2022-05-28,14.7238,15.0923,14.7238,14.9177,223245.0
2022-05-29,14.7238,15.0923,14.7238,14.9177,223245.0
2022-05-30,14.7238,15.0923,14.7238,14.9177,223245.0
2022-05-31,14.6947,14.9177,14.491,14.8886,270448.0
2022-06-01,14.9856,15.4318,14.8207,15.3251,248455.0
2022-06-02,15.393,15.7519,15.3736,15.7131,287724.0
2022-06-03,15.6258,15.8489,15.5482,15.7325,227494.0
2022-06-04,15.6258,15.8489,15.5482,15.7325,227494.0
2022-06-05,15.6258,15.8489,15.5482,15.7325,227494.0
2022-06-06,15.9071,15.9071,15.6161,15.8489,182250.0
2022-06-07,15.6937,15.9944,15.5094,15.8586,231443.0
2022-06-08,15.7907,16.0526,15.5579,15.9847,246304.0
2022-06-09,15.9362,16.1884,15.8101,15.9556,414677.0
2022-06-10,15.6258,15.8004,15.0293,15.1408,251577.0
2022-06-11,15.6258,15.8004,15.0293,15.1408,251577.0
2022-06-12,15.6258,15.8004,15.0293,15.1408,251577.0
2022-06-13,14.6947,14.9856,14.2776,14.3843,273563.0
2022-06-14,14.3649,14.6171,14.2485,14.4425,184287.0
2022-06-15,14.5492,14.6462,14.1612,14.4619,227190.0
2022-06-16,14.1515,14.1515,13.4531,13.5307,270356.0
2022-06-17,13.5986,13.7635,13.23,13.2397,477371.0
2022-06-18,13.5986,13.7635,13.23,13.2397,477371.0
2022-06-19,13.5986,13.7635,13.23,13.2397,477371.0
2022-06-20,13.5986,13.7635,13.23,13.2397,477371.0
2022-06-21,13.5307,13.5792,13.1961,13.327,351313.0
2022-06-22,13.1621,13.3173,13.0215,13.1427,287520.0
2022-06-23,13.1136,13.1718,12.425,12.4347,374213.0
2022-06-24,12.6481,13.5404,12.5899,13.5404,1732037.0
2022-06-25,12.6481,13.5404,12.5899,13.5404,1732037.0
2022-06-26,12.6481,13.5404,12.5899,13.5404,1732037.0
2022-06-27,13.6956,14.3212,13.4919,13.9769,611541.0
2022-06-28,14.0254,14.0933,13.7441,13.7538,1273046.0
2022-06-29,13.7926,13.7926,13.0506,13.1039,348019.0
2022-06-30,12.8615,13.2882,12.7794,13.1718,295983.0
2022-07-01,13.1136,13.5453,13.036,13.2785,288852.0
2022-07-02,13.1136,13.5453,13.036,13.2785,288852.0
2022-07-03,13.1136,13.5453,13.036,13.2785,288852.0
2022-07-04,13.1136,13.5453,13.036,13.2785,288852.0
2022-07-05,12.9003,13.2785,12.5947,13.2785,356172.0
2022-07-06,13.2785,13.3078,12.6541,13.0054,207698.0
2022-07-07,13.3078,13.6542,13.2883,13.5517,215992.0
2022-07-08,13.4444,13.7664,13.4346,13.62,176910.0
2022-07-09,13.4444,13.7664,13.4346,13.62,176910.0
2022-07-10,13.4444,13.7664,13.4346,13.62,176910.0
2022-07-11,13.4054,13.7956,13.3859,13.7371,307759.0
2022-07-12,13.7078,14.2396,13.7078,13.8444,666113.0
2022-07-13,13.6103,13.9273,13.5859,13.8932,196745.0
2022-07-14,13.6786,13.981,13.542,13.9712,135082.0
2022-07-15,14.3322,14.3908,13.9517,14.2249,326484.0
2022-07-16,14.3322,14.3908,13.9517,14.2249,326484.0
2022-07-17,14.3322,14.3908,13.9517,14.2249,326484.0
2022-07-18,14.4103,14.5371,14.1371,14.2054,226989.0
2022-07-19,14.4396,15.142,14.4396,15.0737,268544.0
2022-07-20,14.9274,15.6201,14.9274,15.542,403751.0
2022-07-21,15.3274,15.6786,15.103,15.6494,254522.0
2022-07-22,15.6591,15.7762,15.425,15.5616,318853.0
2022-07-23,15.6591,15.7762,15.425,15.5616,318853.0
2022-07-24,15.6591,15.7762,15.425,15.5616,318853.0
2022-07-25,15.5811,15.903,15.3957,15.7567,246423.0
2022-07-26,15.5616,15.9225,15.4152,15.6396,209039.0
2022-07-27,15.0152,16.3323,15.0152,16.2933,383935.0
2022-07-28,16.586,16.8787,16.2943,16.8396,397601.0
2022-07-29,16.9275,17.74,16.8592,17.6202,604428.0
2022-07-30,16.9275,17.74,16.8592,17.6202,604428.0
2022-07-31,16.9275,17.74,16.8592,17.6202,604428.0
2022-08-01,17.4641,18.2153,17.2689,17.9616,455340.0
2022-08-02,17.7763,17.8055,17.2445,17.3177,425381.0
2022-08-03,17.3958,17.5714,16.9372,17.4641,300119.0
2022-08-04,17.4641,17.5714,17.2299,17.2982,332283.0
2022-08-05,17.0543,17.3763,17.0153,17.3665,287019.0
2022-08-06,17.0543,17.3763,17.0153,17.3665,287019.0
2022-08-07,17.0543,17.3763,17.0153,17.3665,287019.0
2022-08-08,17.4738,17.5811,17.0738,17.5519,383151.0
2022-08-09,17.4641,17.5519,16.8933,17.0738,282314.0
2022-08-10,17.5421,17.7568,17.3763,17.4543,385765.0
2022-08-11,17.9909,18.0104,17.466,17.9616,408411.0
