,WASH US Equity,WASH US Equity,WASH US Equity,WASH US Equity,WASH US Equity
2022-05-29,43.0513,43.6226,43.0513,43.5479,57607.0
2022-05-30,43.0513,43.6226,43.0513,43.5479,57607.0
2022-05-31,43.4073,44.1983,43.0557,44.1192,81761.0
2022-06-01,44.2422,44.5322,43.5479,44.207,58722.0
2022-06-02,44.1104,44.2774,43.6006,44.0225,65255.0
2022-06-03,44.1719,44.1719,43.4512,43.6797,45020.0
2022-06-04,44.1719,44.1719,43.4512,43.6797,45020.0
2022-06-05,44.1719,44.1719,43.4512,43.6797,45020.0
2022-06-06,43.9346,44.0928,43.5215,43.9785,76565.0
2022-06-07,43.9082,44.3037,43.6973,44.1104,78287.0
2022-06-08,43.8994,43.9434,43.5831,43.8203,51058.0
2022-06-09,43.9258,43.9258,42.8536,42.8624,60560.0
2022-06-10,42.3351,42.9503,41.8868,42.2296,67314.0
2022-06-11,42.3351,42.9503,41.8868,42.2296,67314.0
2022-06-12,42.3351,42.9503,41.8868,42.2296,67314.0
2022-06-13,41.5441,42.7218,41.5441,42.3614,81937.0
2022-06-14,42.4317,43.126,42.4317,43.003,73969.0
2022-06-15,43.0557,43.7325,42.9056,43.17,59793.0
2022-06-16,42.8184,42.8184,42.0802,42.2208,55449.0
2022-06-17,42.2472,43.0909,42.2472,42.836,132767.0
2022-06-18,42.2472,43.0909,42.2472,42.836,132767.0
2022-06-19,42.2472,43.0909,42.2472,42.836,132767.0
2022-06-20,42.2472,43.0909,42.2472,42.836,132767.0
2022-06-21,43.3897,43.5479,42.8345,43.1524,46984.0
2022-06-22,42.8272,43.7325,42.8272,43.6709,41189.0
2022-06-23,43.6094,43.6094,42.2516,42.8536,46612.0
2022-06-24,42.8887,43.4424,42.8448,43.0557,199106.0
2022-06-25,42.8887,43.4424,42.8448,43.0557,199106.0
2022-06-26,42.8887,43.4424,42.8448,43.0557,199106.0
2022-06-27,43.4073,43.5303,43.1085,43.2051,47650.0
2022-06-28,43.4424,43.7324,43.0206,43.0733,35847.0
2022-06-29,43.2051,43.46,42.4889,42.6778,32779.0
2022-06-30,42.2779,43.0946,42.0112,42.9889,67663.0
2022-07-01,42.7134,43.851,42.7134,43.7443,48772.0
2022-07-02,42.7134,43.851,42.7134,43.7443,48772.0
2022-07-03,42.7134,43.851,42.7134,43.7443,48772.0
2022-07-04,42.7134,43.851,42.7134,43.7443,48772.0
2022-07-05,43.1933,43.7265,42.5623,43.5666,54431.0
2022-07-06,43.451,43.9221,43.1844,43.7799,41646.0
2022-07-07,44.0554,44.2242,43.7799,43.8865,36600.0
2022-07-08,44.0554,44.0643,42.9267,43.1133,72137.0
2022-07-09,44.0554,44.0643,42.9267,43.1133,72137.0
2022-07-10,44.0554,44.0643,42.9267,43.1133,72137.0
2022-07-11,43.0066,43.0955,42.7045,42.9889,41496.0
2022-07-12,42.9533,43.4688,42.9267,42.9889,28878.0
2022-07-13,42.8556,42.8556,42.2956,42.5534,34892.0
2022-07-14,42.1357,42.6689,41.8424,42.5356,57558.0
2022-07-15,43.1933,43.6732,42.8289,43.4155,56773.0
2022-07-16,43.1933,43.6732,42.8289,43.4155,56773.0
2022-07-17,43.1933,43.6732,42.8289,43.4155,56773.0
2022-07-18,43.6377,43.9132,43.1311,43.2022,38256.0
2022-07-19,43.4244,44.6331,43.4244,44.1265,40537.0
2022-07-20,44.0909,44.5086,43.9754,44.3398,103635.0
2022-07-21,44.4286,44.7397,44.082,44.4997,51634.0
2022-07-22,44.6597,44.6597,43.9309,44.1887,80866.0
2022-07-23,44.6597,44.6597,43.9309,44.1887,80866.0
2022-07-24,44.6597,44.6597,43.9309,44.1887,80866.0
2022-07-25,44.6064,44.8375,44.2864,44.6508,68573.0
2022-07-26,44.7664,46.6416,44.1265,46.6327,84016.0
2022-07-27,46.8283,47.7525,46.735,47.5926,75934.0
2022-07-28,47.5926,47.877,47.0949,47.4859,67408.0
2022-07-29,47.6015,49.0235,47.6015,48.7746,92449.0
2022-07-30,47.6015,49.0235,47.6015,48.7746,92449.0
2022-07-31,47.6015,49.0235,47.6015,48.7746,92449.0
2022-08-01,48.4902,48.4902,47.2638,48.0547,71249.0
2022-08-02,48.0992,48.0992,47.1749,47.1749,18953.0
2022-08-03,47.3971,47.6548,46.9171,47.557,41358.0
2022-08-04,47.3882,47.5353,47.086,47.4682,40303.0
2022-08-05,47.4593,47.7792,46.9083,47.4593,51002.0
2022-08-06,47.4593,47.7792,46.9083,47.4593,51002.0
2022-08-07,47.4593,47.7792,46.9083,47.4593,51002.0
2022-08-08,47.3793,47.7348,47.2104,47.4593,39906.0
2022-08-09,47.5304,47.9037,47.2726,47.797,45367.0
2022-08-10,48.2236,48.6769,47.8147,47.9925,34225.0
2022-08-11,48.3658,48.5258,48.1258,48.508,32572.0
2022-08-12,48.6413,49.4234,48.4902,49.3079,51941.0
2022-08-13,48.6413,49.4234,48.4902,49.3079,51941.0
2022-08-14,48.6413,49.4234,48.4902,49.3079,51941.0
2022-08-15,49.1923,49.5478,49.0057,49.4501,34895.0
2022-08-16,49.4234,49.7078,49.3879,49.4234,54109.0
2022-08-17,49.4234,49.5301,48.9168,49.5301,45386.0
2022-08-18,49.4767,49.4767,48.8991,49.2279,31740.0
2022-08-19,48.9613,48.9702,48.4369,48.7569,68085.0
2022-08-20,48.9613,48.9702,48.4369,48.7569,68085.0
2022-08-21,48.9613,48.9702,48.4369,48.7569,68085.0
2022-08-22,48.5702,48.9435,47.7526,47.9125,38969.0
2022-08-23,47.9303,48.2325,47.5659,47.5659,48214.0
2022-08-24,47.7792,47.8148,47.0238,47.2904,24094.0
2022-08-25,47.5037,47.7259,47.2815,47.4859,24513.0
2022-08-26,47.6637,47.7526,46.3928,46.5616,48182.0
2022-08-27,47.6637,47.7526,46.3928,46.5616,48182.0
2022-08-28,47.6637,47.7526,46.3928,46.5616,48182.0
2022-08-29,46.5261,46.5261,45.6996,45.7084,31539.0
2022-08-30,46.0373,46.1795,45.4152,45.6818,65797.0
2022-08-31,45.9395,45.9751,44.953,44.9974,42781.0
2022-09-01,45.0419,45.0685,44.4375,44.873,68753.0
2022-09-02,45.2196,45.7173,44.4553,44.8641,41026.0
2022-09-03,45.2196,45.7173,44.4553,44.8641,41026.0
2022-09-04,45.2196,45.7173,44.4553,44.8641,41026.0
2022-09-05,45.2196,45.7173,44.4553,44.8641,41026.0
2022-09-06,44.9797,45.3885,43.5088,43.9398,40884.0
2022-09-07,43.7887,44.2153,43.7088,43.7176,72366.0
2022-09-08,43.7621,44.3842,43.4332,44.242,37454.0
2022-09-09,44.3575,44.713,44.2153,44.5708,26785.0
2022-09-10,44.3575,44.713,44.2153,44.5708,26785.0
2022-09-11,44.3575,44.713,44.2153,44.5708,26785.0
2022-09-12,44.6686,44.8419,44.3931,44.6242,35492.0
2022-09-13,44.3042,44.3042,43.3266,43.6377,64128.0
2022-09-14,43.3088,43.7799,43.0955,43.3888,66864.0
2022-09-15,43.4421,44.2953,43.4421,43.9576,96062.0
2022-09-16,43.6199,44.5442,42.9933,44.4553,232383.0
2022-09-17,43.6199,44.5442,42.9933,44.4553,232383.0
2022-09-18,43.6199,44.5442,42.9933,44.4553,232383.0
2022-09-19,44.2598,45.1752,44.2598,45.033,42921.0
2022-09-20,44.9352,45.033,44.1887,44.8197,74589.0
2022-09-21,44.9797,45.5485,44.7841,44.793,43088.0
2022-09-22,44.8286,44.8286,43.9754,44.0731,37935.0
2022-09-23,43.9043,43.9043,43.2644,43.7265,41190.0
2022-09-24,43.9043,43.9043,43.2644,43.7265,41190.0
2022-09-25,43.9043,43.9043,43.2644,43.7265,41190.0
2022-09-26,43.6377,44.0287,43.371,43.531,50080.0
2022-09-27,43.6643,43.6942,42.5267,42.7134,39616.0
2022-09-28,42.6423,43.2999,42.4906,42.9,56068.0
2022-09-29,42.7933,42.9,41.9313,42.2334,47424.0
2022-09-30,42.1795,42.9346,41.73,41.784,48662.0
2022-10-01,42.1795,42.9346,41.73,41.784,48662.0
2022-10-02,42.1795,42.9346,41.73,41.784,48662.0
2022-10-03,41.9008,42.5301,41.6941,42.4402,54907.0
2022-10-04,42.7998,43.9774,42.7998,43.6628,71225.0
2022-10-05,43.3931,43.7887,43.1234,43.5369,39504.0
2022-10-06,43.51,43.6358,42.8268,43.1594,30619.0
2022-10-07,42.8268,42.9212,42.1076,42.2065,69366.0
2022-10-08,42.8268,42.9212,42.1076,42.2065,69366.0
2022-10-09,42.8268,42.9212,42.1076,42.2065,69366.0
2022-10-10,42.2874,42.7459,42.0941,42.3503,38103.0
2022-10-11,42.1705,42.7189,42.0267,42.3773,38256.0
2022-10-12,42.3054,42.665,41.766,42.1435,30896.0
2022-10-13,41.712,43.9415,41.3704,43.6988,61416.0
2022-10-14,43.7617,44.1303,43.0155,43.1953,40995.0
2022-10-15,43.7617,44.1303,43.0155,43.1953,40995.0
2022-10-16,43.7617,44.1303,43.0155,43.1953,40995.0
2022-10-17,43.5999,43.9595,43.0071,43.6538,72197.0
2022-10-18,44.0763,44.2831,43.3212,43.5999,43877.0
2022-10-19,43.2762,43.7033,42.9616,43.492,40846.0
2022-10-20,43.5369,43.5369,41.9278,42.2874,32907.0
2022-10-21,42.5121,43.2403,42.3233,42.9886,43551.0
2022-10-22,42.5121,43.2403,42.3233,42.9886,43551.0
2022-10-23,42.5121,43.2403,42.3233,42.9886,43551.0
2022-10-24,43.4471,43.8426,43.2949,43.6808,46197.0
2022-10-25,42.7189,43.9536,42.7189,43.8336,50785.0
2022-10-26,43.3931,43.492,41.9727,42.0177,74775.0
2022-10-27,42.5121,42.7548,42.0626,42.3233,67217.0
2022-10-28,42.5751,43.8246,42.5751,43.5729,56121.0
2022-10-29,42.5751,43.8246,42.5751,43.5729,56121.0
2022-10-30,42.5751,43.8246,42.5751,43.5729,56121.0
2022-10-31,43.456,43.9205,43.1223,43.5999,48620.0
2022-11-01,43.6179,43.6268,43.1684,43.3032,33811.0
2022-11-02,43.2852,43.465,42.22,42.4222,66217.0
2022-11-03,42.3503,42.3503,41.6446,41.8918,35208.0
2022-11-04,42.3863,43.0695,42.0896,42.9526,47869.0
2022-11-05,42.3863,43.0695,42.0896,42.9526,47869.0
2022-11-06,42.3863,43.0695,42.0896,42.9526,47869.0
2022-11-07,43.2133,43.2762,42.5482,42.8088,34362.0
2022-11-08,42.7638,43.0515,42.3728,42.611,36182.0
2022-11-09,42.6919,42.8447,42.3818,42.665,31710.0
2022-11-10,43.3032,44.346,43.2942,44.1572,68351.0
2022-11-11,44.2471,44.4089,43.0965,43.1324,55731.0
2022-11-12,44.2471,44.4089,43.0965,43.1324,55731.0
2022-11-13,44.2471,44.4089,43.0965,43.1324,55731.0
2022-11-14,42.7998,43.6898,42.4402,43.2762,67418.0
2022-11-15,43.6898,44.2112,43.4515,44.0404,51951.0
2022-11-16,44.1033,44.2831,43.0958,43.2942,61339.0
2022-11-17,43.1234,43.4201,42.4537,42.7459,64474.0
2022-11-18,43.4381,43.4381,42.9886,43.2493,44079.0
2022-11-19,43.4381,43.4381,42.9886,43.2493,44079.0
2022-11-20,43.4381,43.4381,42.9886,43.2493,44079.0
2022-11-21,43.1504,44.0404,43.1504,43.9415,39394.0
2022-11-22,44.2022,44.4449,43.7887,44.3011,82634.0
2022-11-23,44.2561,44.4269,44.0494,44.2292,34213.0
2022-11-24,44.2561,44.4269,44.0494,44.2292,34213.0
2022-11-25,44.4089,44.7416,44.382,44.6607,16474.0
2022-11-26,44.4089,44.7416,44.382,44.6607,16474.0
2022-11-27,44.4089,44.7416,44.382,44.6607,16474.0
2022-11-28,44.4719,44.4719,43.5369,43.6898,31007.0
2022-11-29,43.6898,44.0404,43.5999,43.8786,37766.0
2022-11-30,43.8156,44.9034,43.1504,44.7326,109531.0
2022-12-01,44.7955,44.7955,43.8516,44.4809,59290.0
2022-12-02,44.1123,44.6966,43.6449,44.6517,37261.0
2022-12-03,44.1123,44.6966,43.6449,44.6517,37261.0
2022-12-04,44.1123,44.6966,43.6449,44.6517,37261.0
2022-12-05,44.4,44.5438,43.2144,44.0224,50248.0
2022-12-06,44.0494,44.2022,43.6808,43.7167,49558.0
2022-12-07,43.6898,43.7257,42.9041,43.1414,43930.0
2022-12-08,43.1234,43.4291,43.0155,43.3572,59294.0
2022-12-09,43.3572,43.5549,43.0425,43.0425,59350.0
2022-12-10,43.3572,43.5549,43.0425,43.0425,59350.0
2022-12-11,43.3572,43.5549,43.0425,43.0425,59350.0
2022-12-12,43.1054,44.4809,42.8268,44.4629,86125.0
2022-12-13,44.6876,45.7844,43.6718,44.1213,156497.0
2022-12-14,43.8516,44.2112,43.0245,43.1324,53137.0
2022-12-15,42.7369,42.8717,42.2784,42.8088,64563.0
2022-12-16,42.5571,42.9346,42.3503,42.3863,156727.0
2022-12-17,42.5571,42.9346,42.3503,42.3863,156727.0
2022-12-18,42.5571,42.9346,42.3503,42.3863,156727.0
2022-12-19,42.5661,43.1504,42.5301,42.8807,58123.0
2022-12-20,43.0245,43.1054,42.5571,42.5571,38632.0
2022-12-21,42.9167,43.3751,42.8447,42.9706,52927.0
2022-12-22,42.8987,42.8987,42.1076,42.7009,54064.0
2022-12-23,42.8447,43.025,42.584,42.8178,40920.0
2022-12-24,42.8447,43.025,42.584,42.8178,40920.0
2022-12-25,42.8447,43.025,42.584,42.8178,40920.0
2022-12-26,42.8447,43.025,42.584,42.8178,40920.0
2022-12-27,42.9526,43.5535,42.62,42.8717,34908.0
2022-12-28,42.9526,43.2403,42.5616,42.611,46684.0
2022-12-29,42.7369,43.2223,42.7369,43.1054,47705.0
2022-12-30,43.1055,43.1509,42.7608,42.9144,50580.0
2022-12-31,43.1055,43.1509,42.7608,42.9144,50580.0
2023-01-01,43.1055,43.1509,42.7608,42.9144,50580.0
2023-01-02,43.1055,43.1509,42.7608,42.9144,50580.0
2023-01-03,43.1691,43.2601,42.6234,43.0418,66370.0
2023-01-04,43.2237,44.0241,43.1964,43.2328,47051.0
2023-01-05,42.9872,43.0782,42.4778,42.6507,40802.0
2023-01-06,43.0964,44.247,43.019,43.9514,64248.0
2023-01-07,43.0964,44.247,43.019,43.9514,64248.0
2023-01-08,43.0964,44.247,43.019,43.9514,64248.0
2023-01-09,43.824,43.9332,42.9235,42.9963,39756.0
2023-01-10,43.0418,43.3238,42.7603,43.2783,46618.0
2023-01-11,43.4602,43.633,43.1509,43.5693,53785.0
2023-01-12,43.8513,44.3698,43.7513,43.8877,51663.0
2023-01-13,43.6421,43.9968,43.0691,43.8968,58331.0
2023-01-14,43.6421,43.9968,43.0691,43.8968,58331.0
2023-01-15,43.6421,43.9968,43.0691,43.8968,58331.0
2023-01-16,43.6421,43.9968,43.0691,43.8968,58331.0
2023-01-17,43.9878,44.1019,43.1418,43.3601,47053.0
2023-01-18,43.2146,43.4777,42.496,42.587,50752.0
2023-01-19,42.6143,43.0554,41.9776,42.7234,52231.0
2023-01-20,43.0327,43.0873,42.4778,42.969,61859.0
2023-01-21,43.0327,43.0873,42.4778,42.969,61859.0
2023-01-22,43.0327,43.0873,42.4778,42.969,61859.0
2023-01-23,43.0054,43.6562,42.9781,43.2692,47101.0
2023-01-24,43.2692,43.4966,42.9326,43.0691,29763.0
2023-01-25,43.1327,43.1327,42.1428,42.5688,64587.0
2023-01-26,42.3869,42.396,37.5661,38.2755,365595.0
2023-01-27,38.1027,38.3269,37.3205,38.0663,191636.0
2023-01-28,38.1027,38.3269,37.3205,38.0663,191636.0
2023-01-29,38.1027,38.3269,37.3205,38.0663,191636.0
2023-01-30,38.0027,38.4665,37.8456,38.0663,101772.0
2023-01-31,38.1391,39.1715,37.9344,38.9031,152555.0
2023-02-01,38.8941,39.7718,38.6121,39.2033,111967.0
2023-02-02,39.3761,40.1857,39.0669,40.1675,108305.0
2023-02-03,40.0219,40.5222,40.0128,40.2857,128854.0
2023-02-04,40.0219,40.5222,40.0128,40.2857,128854.0
2023-02-05,40.0219,40.5222,40.0128,40.2857,128854.0
2023-02-06,40.3039,40.4673,39.6763,39.8855,91467.0
2023-02-07,39.8491,40.2948,39.5762,39.9128,73700.0
2023-02-08,39.8764,40.0812,39.4398,39.8036,45789.0
2023-02-09,40.0038,40.2534,39.7809,39.9765,78920.0
2023-02-10,39.84,40.0583,39.5126,40.0038,74161.0
2023-02-11,39.84,40.0583,39.5126,40.0038,74161.0
2023-02-12,39.84,40.0583,39.5126,40.0038,74161.0
2023-02-13,39.8946,40.2402,39.6308,40.122,77285.0
2023-02-14,40.1493,40.2675,39.4307,39.8946,65572.0
2023-02-15,39.7309,40.6086,39.7036,40.4404,49078.0
2023-02-16,40.1675,40.3403,39.8309,39.9492,56692.0
2023-02-17,40.1766,40.7223,40.0265,40.2493,74483.0
2023-02-18,40.1766,40.7223,40.0265,40.2493,74483.0
2023-02-19,40.1766,40.7223,40.0265,40.2493,74483.0
2023-02-20,40.1766,40.7223,40.0265,40.2493,74483.0
2023-02-21,40.0856,40.0856,39.4671,39.649,87803.0
2023-02-22,39.5671,39.74,39.2806,39.4671,71529.0
2023-02-23,39.5217,39.7764,39.2033,39.3852,113038.0
2023-02-24,39.3761,39.5035,38.3856,38.6667,81460.0
2023-02-25,39.3761,39.5035,38.3856,38.6667,81460.0
2023-02-26,39.3761,39.5035,38.3856,38.6667,81460.0
2023-02-27,38.9031,39.0942,38.2664,38.3847,55256.0
2023-02-28,38.4484,38.603,38.2028,38.2028,119361.0
2023-03-01,38.2028,38.4029,37.9026,38.3028,110078.0
2023-03-02,38.3028,38.3301,37.5751,38.2937,56576.0
2023-03-03,38.412,38.5848,38.0027,38.1937,67462.0
2023-03-04,38.412,38.5848,38.0027,38.1937,67462.0
2023-03-05,38.412,38.5848,38.0027,38.1937,67462.0
2023-03-06,38.321,38.4393,37.6843,37.9663,83951.0
2023-03-07,37.9572,37.9572,36.9384,37.1113,137129.0
2023-03-08,37.1022,37.4114,36.9293,37.2022,76893.0
2023-03-09,37.0021,37.0203,35.1284,35.1829,127809.0
2023-03-10,34.8919,35.0738,33.0727,33.8276,205556.0
2023-03-11,34.8919,35.0738,33.0727,33.8276,205556.0
2023-03-12,34.8919,35.0738,33.0727,33.8276,205556.0
2023-03-13,33.8276,33.8731,31.3809,32.3905,347385.0
2023-03-14,34.1551,34.8009,31.8757,32.3177,259118.0
2023-03-15,31.5537,31.8447,30.6532,31.6992,449691.0
2023-03-16,31.2899,34.055,30.9715,33.4729,414953.0
2023-03-17,33.1363,33.1545,31.5173,31.6901,473822.0
2023-03-18,33.1363,33.1545,31.5173,31.6901,473822.0
2023-03-19,33.1363,33.1545,31.5173,31.6901,473822.0
2023-03-20,31.9266,32.5841,31.6082,32.1904,279336.0
2023-03-21,32.8544,33.5366,32.5633,33.3637,219219.0
2023-03-22,33.2637,33.7094,32.4178,32.4178,125677.0
2023-03-23,32.7543,33.0575,31.2535,31.6173,101803.0
2023-03-24,31.1534,32.8453,31.0079,32.8271,148882.0
2023-03-25,31.1534,32.8453,31.0079,32.8271,148882.0
2023-03-26,31.1534,32.8453,31.0079,32.8271,148882.0
2023-03-27,33.2455,33.2455,32.3859,32.4542,108462.0
2023-03-28,32.3905,33.3547,31.9357,32.4269,96910.0
2023-03-29,32.4996,32.6816,31.8902,32.3905,79986.0
2023-03-30,32.5178,32.6543,31.3354,31.6719,89390.0
2023-03-31,31.8476,32.2081,31.3761,32.0417,149436.0
2023-04-01,31.8476,32.2081,31.3761,32.0417,149436.0
2023-04-02,31.8476,32.2081,31.3761,32.0417,149436.0
2023-04-03,32.1249,32.3283,31.4778,31.8106,90078.0
2023-04-04,31.8753,31.8753,30.3777,30.8954,95767.0
2023-04-05,30.6643,31.0618,30.4886,30.9324,62072.0
2023-04-06,30.9971,31.3206,30.8861,31.0988,73982.0
2023-04-07,30.9971,31.3206,30.8861,31.0988,73982.0
2023-04-08,30.9971,31.3206,30.8861,31.0988,73982.0
2023-04-09,30.9971,31.3206,30.8861,31.0988,73982.0
2023-04-10,31.1727,31.6072,30.8789,31.0895,121242.0
2023-04-11,31.034,31.4132,30.8034,30.9601,126744.0
2023-04-12,31.034,31.145,30.4331,30.5533,75594.0
2023-04-13,30.5903,31.034,30.2538,30.7752,104463.0
2023-04-14,31.0618,31.0618,29.8692,30.1558,83478.0
2023-04-15,31.0618,31.0618,29.8692,30.1558,83478.0
2023-04-16,31.0618,31.0618,29.8692,30.1558,83478.0
2023-04-17,30.313,30.729,29.7953,30.6458,121736.0
2023-04-18,30.7475,30.7475,29.5088,29.8138,73071.0
2023-04-19,30.0171,30.8584,29.6474,30.5626,78213.0
2023-04-20,30.3962,30.5163,30.0449,30.3962,79827.0
2023-04-21,30.313,30.3777,29.9154,30.2945,105608.0
2023-04-22,30.313,30.3777,29.9154,30.2945,105608.0
2023-04-23,30.313,30.3777,29.9154,30.2945,105608.0
2023-04-24,29.5826,30.3217,27.5766,27.7245,272568.0
2023-04-25,26.9849,27.4841,26.3581,26.5134,178603.0
2023-04-26,26.5134,26.7076,26.0605,26.2916,139273.0
2023-04-27,26.347,26.6151,26.2173,26.3008,96705.0
2023-04-28,26.2269,26.4487,25.9218,25.9865,120218.0
2023-04-29,26.2269,26.4487,25.9218,25.9865,120218.0
2023-04-30,26.2269,26.4487,25.9218,25.9865,120218.0
2023-05-01,26.1159,26.1252,25.2469,25.2932,126051.0
2023-05-02,25.1637,25.1637,23.5552,24.0267,207887.0
2023-05-03,24.1468,24.7487,23.9065,24.0082,163020.0
2023-05-04,23.4627,24.1653,22.0853,22.7879,292789.0
2023-05-05,23.5182,24.0821,23.0282,23.398,273154.0
2023-05-06,23.5182,24.0821,23.0282,23.398,273154.0
2023-05-07,23.5182,24.0821,23.0282,23.398,273154.0
2023-05-08,23.7308,23.8233,22.3996,22.5105,246948.0
2023-05-09,22.4458,22.5845,21.9559,22.0483,194482.0
2023-05-10,22.3719,22.5039,21.4659,21.6231,155618.0
2023-05-11,21.4382,21.4659,20.8835,20.9205,220658.0
2023-05-12,21.1146,21.2718,20.5784,20.8835,183572.0
2023-05-13,21.1146,21.2718,20.5784,20.8835,183572.0
2023-05-14,21.1146,21.2718,20.5784,20.8835,183572.0
2023-05-15,21.4659,21.9836,21.2255,21.355,232172.0
2023-05-16,21.4752,21.8263,21.0776,21.2071,176325.0
2023-05-17,21.4936,22.6631,21.3411,22.4458,694835.0
2023-05-18,22.4458,23.0745,21.9004,22.945,183940.0
2023-05-19,23.2686,23.714,22.1004,22.2702,183493.0
2023-05-20,23.2686,23.714,22.1004,22.2702,183493.0
2023-05-21,23.2686,23.714,22.1004,22.2702,183493.0
2023-05-22,22.4828,23.398,22.0853,23.3703,130118.0
2023-05-23,23.3703,24.4334,23.3426,23.8048,143136.0
2023-05-24,23.6476,23.9804,23.3148,23.7031,79476.0
2023-05-25,23.5737,23.6618,23.0805,23.4627,85119.0
2023-05-26,23.472,23.9712,23.1669,23.888,90715.0
2023-05-27,23.472,23.9712,23.1669,23.888,90715.0
2023-05-28,23.472,23.9712,23.1669,23.888,90715.0
2023-05-29,23.472,23.9712,23.1669,23.888,90715.0
2023-05-30,23.9157,24.2115,23.1669,24.1191,124141.0
2023-05-31,23.9804,23.9804,23.1669,23.5367,103742.0
2023-06-01,23.7031,24.2578,23.3241,24.0082,97388.0
2023-06-02,24.4334,25.4781,24.1931,25.3579,172778.0
2023-06-03,24.4334,25.4781,24.1931,25.3579,172778.0
2023-06-04,24.4334,25.4781,24.1931,25.3579,172778.0
2023-06-05,25.4688,25.6075,24.5721,24.5721,110228.0
2023-06-06,24.5351,26.0512,24.4796,25.6445,163996.0
2023-06-07,26.005,26.6891,25.8617,26.5134,188484.0
2023-06-08,26.5042,27.0034,25.8848,26.874,154031.0
2023-06-09,26.8093,26.8093,26.3008,26.4857,90383.0
2023-06-10,26.8093,26.8093,26.3008,26.4857,90383.0
2023-06-11,26.8093,26.8093,26.3008,26.4857,90383.0
2023-06-12,26.6706,27.2992,26.1806,26.1806,114033.0
2023-06-13,26.1806,26.9111,26.1159,26.7168,125941.0
2023-06-14,26.7446,27.2068,25.7277,25.9033,112889.0
2023-06-15,25.8848,26.384,25.8848,26.2269,148102.0
2023-06-16,26.4672,26.4672,25.5613,25.931,280548.0
2023-06-17,26.4672,26.4672,25.5613,25.931,280548.0
2023-06-18,26.4672,26.4672,25.5613,25.931,280548.0
2023-06-19,26.4672,26.4672,25.5613,25.931,280548.0
2023-06-20,26.5412,26.5412,25.2747,25.3486,124947.0
2023-06-21,25.3486,25.4965,24.8217,24.8309,80997.0
2023-06-22,24.8309,25.1268,24.1283,24.3502,155484.0
2023-06-23,24.0359,25.0528,24.0359,24.8772,413443.0
2023-06-24,24.0359,25.0528,24.0359,24.8772,413443.0
2023-06-25,24.0359,25.0528,24.0359,24.8772,413443.0
2023-06-26,24.8956,25.4549,24.5906,25.3301,111445.0
2023-06-27,25.3764,25.3764,24.8217,25.2007,111627.0
2023-06-28,25.062,25.2654,24.4611,25.2192,130773.0
2023-06-29,25.6537,26.1344,25.5335,25.7831,144727.0
2023-06-30,25.9152,25.9246,25.151,25.2926,115222.0
2023-07-01,25.9152,25.9246,25.151,25.2926,115222.0
2023-07-02,25.9152,25.9246,25.151,25.2926,115222.0
2023-07-03,25.3963,25.8209,25.2454,25.4152,53629.0
2023-07-04,25.3963,25.8209,25.2454,25.4152,53629.0
2023-07-05,25.2831,25.3209,24.8114,25.0095,94786.0
2023-07-06,24.7643,24.802,23.9718,24.6322,123610.0
2023-07-07,24.6699,25.302,24.5284,25.0378,154363.0
2023-07-08,24.6699,25.302,24.5284,25.0378,154363.0
2023-07-09,24.6699,25.302,24.5284,25.0378,154363.0
2023-07-10,25.0944,25.5378,24.5661,24.7171,120158.0
2023-07-11,24.8114,25.1793,24.6322,24.9624,150818.0
2023-07-12,25.3869,25.8303,25.1039,25.3869,106286.0
2023-07-13,25.6511,26.1416,25.4577,25.8397,109756.0
2023-07-14,26.1039,26.1039,25.0473,25.5095,94941.0
2023-07-15,26.1039,26.1039,25.0473,25.5095,94941.0
2023-07-16,26.1039,26.1039,25.0473,25.5095,94941.0
2023-07-17,25.6039,26.3492,25.5473,26.0284,100778.0
2023-07-18,26.019,27.2642,26.019,27.085,115303.0
2023-07-19,27.1039,28.1039,27.1039,27.8775,108272.0
2023-07-20,27.8586,27.8586,27.1699,27.6133,109156.0
2023-07-21,27.7077,27.7077,27.0945,27.1416,83446.0
2023-07-22,27.7077,27.7077,27.0945,27.1416,83446.0
2023-07-23,27.7077,27.7077,27.0945,27.1416,83446.0
2023-07-24,27.3209,28.7784,27.2265,28.6039,124640.0
2023-07-25,28.3114,28.5945,26.9529,27.6982,312879.0
2023-07-26,28.1416,29.9435,28.1416,29.7548,199181.0
2023-07-27,29.953,30.3681,29.4152,29.6322,199783.0
2023-07-28,29.7171,30.5945,29.6605,30.2548,132235.0
2023-07-29,29.7171,30.5945,29.6605,30.2548,132235.0
2023-07-30,29.7171,30.5945,29.6605,30.2548,132235.0
2023-07-31,30.2548,30.6605,29.9247,30.2454,147909.0
2023-08-01,30.0945,30.1416,29.4152,29.8586,123031.0
2023-08-02,29.4718,30.1511,29.4718,29.9247,106706.0
2023-08-03,29.8397,30.1888,29.4718,30.0945,77618.0
2023-08-04,30.085,30.3586,29.8728,30.0001,54270.0
2023-08-05,30.085,30.3586,29.8728,30.0001,54270.0
2023-08-06,30.085,30.3586,29.8728,30.0001,54270.0
2023-08-07,30.0001,30.3019,29.6512,30.085,83817.0
2023-08-08,29.5473,29.5794,28.5379,29.5379,89971.0
2023-08-09,29.4624,29.4624,28.7375,29.1322,80888.0
2023-08-10,29.1888,29.6133,28.8114,29.0662,71834.0
2023-08-11,29.0284,29.5897,29.0284,29.5473,62935.0
