,TRMK US Equity,TRMK US Equity,TRMK US Equity,TRMK US Equity,TRMK US Equity
2022-05-29,26.9415,27.3617,26.8107,27.3617,236715.0
2022-05-30,26.9415,27.3617,26.8107,27.3617,236715.0
2022-05-31,27.2299,27.5641,26.9005,27.3805,407069.0
2022-06-01,27.5123,27.7382,26.4299,27.5876,456121.0
2022-06-02,27.5029,28.0676,27.1734,28.0676,234310.0
2022-06-03,28.0676,28.1617,27.8323,27.9735,240227.0
2022-06-04,28.0676,28.1617,27.8323,27.9735,240227.0
2022-06-05,28.0676,28.1617,27.8323,27.9735,240227.0
2022-06-06,28.077,28.3312,27.9076,27.9829,233162.0
2022-06-07,27.8888,28.2653,27.7382,28.2182,233618.0
2022-06-08,28.0017,28.0206,27.5735,27.7099,289324.0
2022-06-09,27.6441,27.8888,27.1264,27.1452,360964.0
2022-06-10,26.7028,27.0134,26.4722,26.6558,246614.0
2022-06-11,26.7028,27.0134,26.4722,26.6558,246614.0
2022-06-12,26.7028,27.0134,26.4722,26.6558,246614.0
2022-06-13,26.2322,26.8299,26.1193,26.4863,337011.0
2022-06-14,26.5146,26.957,26.4581,26.7593,637752.0
2022-06-15,26.9099,27.7005,26.8722,27.0887,572133.0
2022-06-16,26.6464,26.9005,26.2134,26.3169,358662.0
2022-06-17,26.411,27.0134,26.411,26.7969,758446.0
2022-06-18,26.411,27.0134,26.411,26.7969,758446.0
2022-06-19,26.411,27.0134,26.411,26.7969,758446.0
2022-06-20,26.411,27.0134,26.411,26.7969,758446.0
2022-06-21,27.1264,27.6346,27.0558,27.5688,345240.0
2022-06-22,27.3805,27.6252,27.117,27.4088,243279.0
2022-06-23,27.1452,27.5593,26.9946,27.3052,275213.0
2022-06-24,27.324,28.0582,27.324,27.9641,502225.0
2022-06-25,27.324,28.0582,27.324,27.9641,502225.0
2022-06-26,27.324,28.0582,27.324,27.9641,502225.0
2022-06-27,28.1053,28.2935,27.7052,27.9358,226440.0
2022-06-28,28.0206,28.2982,27.7194,27.7758,143577.0
2022-06-29,27.87,27.87,27.4182,27.4935,239880.0
2022-06-30,27.2111,27.6817,27.0134,27.4746,306853.0
2022-07-01,27.2676,28.1053,27.2487,27.9829,335187.0
2022-07-02,27.2676,28.1053,27.2487,27.9829,335187.0
2022-07-03,27.2676,28.1053,27.2487,27.9829,335187.0
2022-07-04,27.2676,28.1053,27.2487,27.9829,335187.0
2022-07-05,27.5593,27.9641,27.2817,27.9453,336846.0
2022-07-06,27.6817,28.2182,27.5735,28.1617,524053.0
2022-07-07,28.3406,28.5006,27.8323,28.4253,327852.0
2022-07-08,28.51,28.6606,28.2276,28.5288,206635.0
2022-07-09,28.51,28.6606,28.2276,28.5288,206635.0
2022-07-10,28.51,28.6606,28.2276,28.5288,206635.0
2022-07-11,28.3312,28.5331,28.2841,28.4253,364581.0
2022-07-12,28.4818,28.7453,28.2088,28.4159,186682.0
2022-07-13,28.237,28.5194,27.7476,27.8511,151187.0
2022-07-14,27.3335,27.5217,27.004,27.3617,181621.0
2022-07-15,27.8417,28.1806,27.5311,28.0017,194735.0
2022-07-16,27.8417,28.1806,27.5311,28.0017,194735.0
2022-07-17,27.8417,28.1806,27.5311,28.0017,194735.0
2022-07-18,28.0959,28.3782,27.8511,27.9453,161885.0
2022-07-19,28.2088,28.6841,28.2088,28.4441,210068.0
2022-07-20,28.1806,28.7077,27.3335,28.6794,209386.0
2022-07-21,28.4253,28.7359,28.2747,28.7077,218905.0
2022-07-22,28.7077,28.8112,27.4182,28.5288,208417.0
2022-07-23,28.7077,28.8112,27.4182,28.5288,208417.0
2022-07-24,28.7077,28.8112,27.4182,28.5288,208417.0
2022-07-25,28.7265,29.0371,28.1617,28.8583,198504.0
2022-07-26,28.6229,29.0465,28.4865,28.9147,226655.0
2022-07-27,29.3759,30.2419,29.1783,29.9595,288562.0
2022-07-28,30.1007,30.2607,29.903,30.1195,258951.0
2022-07-29,30.1195,30.656,29.791,30.5619,353599.0
2022-07-30,30.1195,30.656,29.791,30.5619,353599.0
2022-07-31,30.1195,30.656,29.791,30.5619,353599.0
2022-08-01,30.336,31.0231,30.1572,30.816,243722.0
2022-08-02,30.6654,30.8819,30.4207,30.5525,264800.0
2022-08-03,30.6842,31.0231,30.4019,30.8254,194087.0
2022-08-04,30.7313,30.8443,30.4395,30.4678,166775.0
2022-08-05,30.4395,30.8537,29.9642,30.6937,156291.0
2022-08-06,30.4395,30.8537,29.9642,30.6937,156291.0
2022-08-07,30.4395,30.8537,29.9642,30.6937,156291.0
2022-08-08,30.7031,30.9666,30.5242,30.6089,187238.0
2022-08-09,30.6842,30.9384,29.743,30.8348,286227.0
2022-08-10,31.0325,31.2396,30.8537,31.0231,281075.0
2022-08-11,31.1831,31.5408,31.0702,31.4843,126567.0
2022-08-12,31.5784,31.8231,30.2513,31.7949,153115.0
2022-08-13,31.5784,31.8231,30.2513,31.7949,153115.0
2022-08-14,31.5784,31.8231,30.2513,31.7949,153115.0
2022-08-15,31.5219,32.1149,31.4372,32.1149,173694.0
2022-08-16,32.1337,32.5761,31.6537,32.4914,144107.0
2022-08-17,32.2373,32.4773,31.6631,32.2843,305103.0
2022-08-18,32.2561,32.2938,32.002,32.1902,185363.0
2022-08-19,32.0584,32.2185,31.7384,31.9361,167615.0
2022-08-20,32.0584,32.2185,31.7384,31.9361,167615.0
2022-08-21,32.0584,32.2185,31.7384,31.9361,167615.0
2022-08-22,31.6349,31.6443,31.1925,31.3055,167702.0
2022-08-23,31.4278,31.5219,30.8913,30.9007,93063.0
2022-08-24,30.9949,30.9949,30.6278,30.7031,88805.0
2022-08-25,30.769,31.2584,30.7595,31.0607,181273.0
2022-08-26,31.2302,31.2302,30.4301,30.5336,198538.0
2022-08-27,31.2302,31.2302,30.4301,30.5336,198538.0
2022-08-28,31.2302,31.2302,30.4301,30.5336,198538.0
2022-08-29,30.4207,30.4301,30.0066,30.0348,137443.0
2022-08-30,30.1195,30.1195,29.7618,30.0819,178047.0
2022-08-31,30.1482,30.1956,29.854,29.9017,169359.0
2022-09-01,29.8259,29.8259,29.494,29.7026,219964.0
2022-09-02,29.9776,30.1956,29.4087,29.5699,143963.0
2022-09-03,29.9776,30.1956,29.4087,29.5699,143963.0
2022-09-04,29.9776,30.1956,29.4087,29.5699,143963.0
2022-09-05,29.9776,30.1956,29.4087,29.5699,143963.0
2022-09-06,29.8164,29.8164,28.764,29.1243,237082.0
2022-09-07,29.0295,29.4561,29.0105,29.3803,208352.0
2022-09-08,29.2665,29.8543,29.02,29.8069,145908.0
2022-09-09,29.8733,30.1387,29.8259,30.0534,128519.0
2022-09-10,29.8733,30.1387,29.8259,30.0534,128519.0
2022-09-11,29.8733,30.1387,29.8259,30.0534,128519.0
2022-09-12,30.1103,30.3663,29.9586,30.3473,306722.0
2022-09-13,29.9491,30.0534,29.385,29.7405,262726.0
2022-09-14,29.7785,29.9207,29.4656,29.9017,213612.0
2022-09-15,29.9112,30.4516,29.9112,30.1956,245078.0
2022-09-16,30.0818,30.5938,29.7595,30.5274,706982.0
2022-09-17,30.0818,30.5938,29.7595,30.5274,706982.0
2022-09-18,30.0818,30.5938,29.7595,30.5274,706982.0
2022-09-19,30.2809,31.0536,30.1766,30.8498,308574.0
2022-09-20,30.736,31.0015,30.6412,30.8592,212532.0
2022-09-21,31.0394,31.2385,30.6222,30.6507,207484.0
2022-09-22,30.6886,30.8118,30.1292,30.2999,174729.0
2022-09-23,30.0534,30.1008,29.6837,29.987,205323.0
2022-09-24,30.0534,30.1008,29.6837,29.987,205323.0
2022-09-25,30.0534,30.1008,29.6837,29.987,205323.0
2022-09-26,29.9586,30.3426,29.8448,30.025,175704.0
2022-09-27,30.0818,30.2715,29.3234,29.5509,184948.0
2022-09-28,29.5604,30.0818,29.4267,29.75,252750.0
2022-09-29,29.5414,29.6457,29.0105,29.257,176618.0
2022-09-30,29.3613,29.7121,29.0105,29.039,237249.0
2022-10-01,29.3613,29.7121,29.0105,29.039,237249.0
2022-10-02,29.3613,29.7121,29.0105,29.039,237249.0
2022-10-03,29.3613,29.6268,29.0295,29.513,194691.0
2022-10-04,29.7405,30.5559,29.7405,30.5559,199688.0
2022-10-05,30.1956,30.4326,29.9586,30.3663,136282.0
2022-10-06,30.1956,30.4042,30.1008,30.3757,151941.0
2022-10-07,30.2809,30.3426,29.7405,29.9491,220661.0
2022-10-08,30.2809,30.3426,29.7405,29.9491,220661.0
2022-10-09,30.2809,30.3426,29.7405,29.9491,220661.0
2022-10-10,30.1672,30.4942,30.0155,30.2051,137371.0
2022-10-11,30.1672,30.4895,29.9776,30.2999,172906.0
2022-10-12,30.2241,30.6317,29.9539,30.3283,134261.0
2022-10-13,30.0724,31.703,29.9302,31.5798,304051.0
2022-10-14,31.6272,32.0728,31.4944,31.6082,162974.0
2022-10-15,31.6272,32.0728,31.4944,31.6082,162974.0
2022-10-16,31.6272,32.0728,31.4944,31.6082,162974.0
2022-10-17,31.8357,32.3856,31.7504,32.3856,291476.0
2022-10-18,32.6511,32.7459,32.1012,32.4709,191580.0
2022-10-19,32.215,32.5563,31.9685,32.3667,163475.0
2022-10-20,32.2719,32.3382,31.3238,31.6367,316315.0
2022-10-21,31.9116,32.4709,31.6935,32.2434,170813.0
2022-10-22,31.9116,32.4709,31.6935,32.2434,170813.0
2022-10-23,31.9116,32.4709,31.6935,32.2434,170813.0
2022-10-24,32.3667,32.689,32.0491,32.5183,160309.0
2022-10-25,32.3572,32.6511,32.2576,32.433,360391.0
2022-10-26,33.0493,33.1915,32.1807,32.67,304063.0
2022-10-27,33.1346,33.8172,32.9924,33.4,343086.0
2022-10-28,33.5612,34.4713,33.4474,34.4145,571094.0
2022-10-29,33.5612,34.4713,33.4474,34.4145,571094.0
2022-10-30,33.5612,34.4713,33.4474,34.4145,571094.0
2022-10-31,34.4713,34.7937,34.2059,34.6704,493908.0
2022-11-01,34.7937,34.9075,34.4903,34.7747,255710.0
2022-11-02,34.6136,35.135,34.168,34.3765,303437.0
2022-11-03,34.168,34.3671,33.6371,34.3386,218356.0
2022-11-04,34.623,35.2867,34.4239,35.2488,174874.0
2022-11-05,34.623,35.2867,34.4239,35.2488,174874.0
2022-11-06,34.623,35.2867,34.4239,35.2488,174874.0
2022-11-07,35.2867,35.5047,35.1113,35.2772,194431.0
2022-11-08,35.2488,35.628,34.7937,35.1824,193916.0
2022-11-09,35.1255,35.391,34.8506,34.9359,138037.0
2022-11-10,35.4763,36.1873,35.4763,36.083,282339.0
2022-11-11,36.121,36.4717,35.116,35.1729,204380.0
2022-11-12,36.121,36.4717,35.116,35.1729,204380.0
2022-11-13,36.121,36.4717,35.116,35.1729,204380.0
2022-11-14,35.1065,36.1399,34.879,35.0402,304662.0
2022-11-15,35.3815,35.6754,34.4816,34.9833,230212.0
2022-11-16,34.8885,34.9738,34.3765,34.4713,246365.0
2022-11-17,34.2059,34.386,33.6845,34.0258,193348.0
2022-11-18,34.5187,34.8695,33.7413,34.3671,599746.0
2022-11-19,34.5187,34.8695,33.7413,34.3671,599746.0
2022-11-20,34.5187,34.8695,33.7413,34.3671,599746.0
2022-11-21,34.3576,34.5662,34.1869,34.4334,311448.0
2022-11-22,34.6989,34.7273,34.4382,34.5756,229882.0
2022-11-23,34.5093,34.7273,34.405,34.5567,300606.0
2022-11-24,34.5093,34.7273,34.405,34.5567,300606.0
2022-11-25,34.7084,34.86,34.5756,34.8126,83557.0
2022-11-26,34.7084,34.86,34.5756,34.8126,83557.0
2022-11-27,34.7084,34.86,34.5756,34.8126,83557.0
2022-11-28,34.6136,34.7842,34.3291,34.4619,168169.0
2022-11-29,34.4145,34.5993,34.168,34.3765,256348.0
2022-11-30,34.4338,34.9538,33.4988,34.9013,323256.0
2022-12-01,34.8822,35.073,33.7182,34.8059,156638.0
2022-12-02,34.4719,34.9776,33.9281,34.8536,247247.0
2022-12-03,34.4719,34.9776,33.9281,34.8536,247247.0
2022-12-04,34.4719,34.9776,33.9281,34.8536,247247.0
2022-12-05,34.6341,34.7296,32.9645,33.2984,231026.0
2022-12-06,33.3175,33.432,32.8786,33.2602,297026.0
2022-12-07,33.7659,34.3288,33.5083,34.014,366222.0
2022-12-08,34.1094,34.1094,33.5178,33.7182,186157.0
2022-12-09,33.6991,33.909,33.2793,33.4224,318817.0
2022-12-10,33.6991,33.909,33.2793,33.4224,318817.0
2022-12-11,33.6991,33.909,33.2793,33.4224,318817.0
2022-12-12,33.5655,33.5655,33.0885,33.2602,284817.0
2022-12-13,33.6228,34.0044,32.6114,32.7927,345475.0
2022-12-14,32.7927,32.8357,31.8195,31.8959,290889.0
2022-12-15,31.7527,31.8481,31.3997,31.7814,334557.0
2022-12-16,31.686,31.9149,31.4188,31.7241,1848868.0
2022-12-17,31.686,31.9149,31.4188,31.7241,1848868.0
2022-12-18,31.686,31.9149,31.4188,31.7241,1848868.0
2022-12-19,31.6001,32.2298,31.6001,32.0962,538881.0
2022-12-20,32.2107,32.4111,32.0771,32.268,283768.0
2022-12-21,32.4874,32.9645,32.4874,32.8404,276640.0
2022-12-22,32.7832,32.9168,32.2393,32.8595,361938.0
2022-12-23,32.8977,33.4415,32.8595,33.1362,174979.0
2022-12-24,32.8977,33.4415,32.8595,33.1362,174979.0
2022-12-25,32.8977,33.4415,32.8595,33.1362,174979.0
2022-12-26,32.8977,33.4415,32.8595,33.1362,174979.0
2022-12-27,33.327,33.4224,33.0312,33.1457,177594.0
2022-12-28,33.2221,33.3652,32.8881,32.8977,169281.0
2022-12-29,33.0026,33.4511,32.9263,33.4224,133969.0
2022-12-30,33.3079,33.5465,33.1362,33.3079,185187.0
2022-12-31,33.3079,33.5465,33.1362,33.3079,185187.0
2023-01-01,33.3079,33.5465,33.1362,33.3079,185187.0
2023-01-02,33.3079,33.5465,33.1362,33.3079,185187.0
2023-01-03,33.2507,33.4511,32.8023,33.1744,295853.0
2023-01-04,33.3556,33.9472,32.8261,32.9454,342512.0
2023-01-05,32.7927,32.9454,32.4588,32.745,163940.0
2023-01-06,32.8977,33.5894,32.8977,33.4606,180568.0
2023-01-07,32.8977,33.5894,32.8977,33.4606,180568.0
2023-01-08,32.8977,33.5894,32.8977,33.4606,180568.0
2023-01-09,33.2984,33.4892,32.9835,33.1457,233178.0
2023-01-10,33.2411,33.6896,32.9835,33.4033,217735.0
2023-01-11,33.1553,33.7182,32.8643,33.432,440834.0
2023-01-12,33.5083,33.7754,33.2221,33.4511,313755.0
2023-01-13,33.1648,33.6323,32.8404,33.5465,252178.0
2023-01-14,33.1648,33.6323,32.8404,33.5465,252178.0
2023-01-15,33.1648,33.6323,32.8404,33.5465,252178.0
2023-01-16,33.1648,33.6323,32.8404,33.5465,252178.0
2023-01-17,33.5274,33.7993,33.1648,33.1934,224356.0
2023-01-18,33.0789,33.7373,31.7432,31.7527,194456.0
2023-01-19,31.5142,31.6382,31.2089,31.3711,234668.0
2023-01-20,31.705,31.7623,31.2757,31.7527,462121.0
2023-01-21,31.705,31.7623,31.2757,31.7527,462121.0
2023-01-22,31.705,31.7623,31.2757,31.7527,462121.0
2023-01-23,31.6669,32.4635,31.5142,31.6955,358816.0
2023-01-24,31.7337,31.7337,31.3138,31.5047,213183.0
2023-01-25,30.5792,30.6364,26.3906,27.2398,1576312.0
2023-01-26,27.3066,27.4974,26.6101,26.9154,547378.0
2023-01-27,26.8677,27.4974,26.6416,27.3066,543968.0
2023-01-28,26.8677,27.4974,26.6416,27.3066,543968.0
2023-01-29,26.8677,27.4974,26.6416,27.3066,543968.0
2023-01-30,27.1921,27.6024,27.0394,27.1158,332766.0
2023-01-31,27.2971,27.9268,27.2971,27.7836,460599.0
2023-02-01,27.5165,28.3179,27.2971,27.9935,361169.0
2023-02-02,28.0508,28.919,27.9649,28.9,312371.0
2023-02-03,28.6137,29.4629,28.5469,29.3865,341111.0
2023-02-04,28.6137,29.4629,28.5469,29.3865,341111.0
2023-02-05,28.6137,29.4629,28.5469,29.3865,341111.0
2023-02-06,29.3007,29.3961,28.6805,28.9095,261724.0
2023-02-07,28.7187,29.501,28.5914,29.482,456622.0
2023-02-08,29.2148,29.4152,28.7759,28.9381,227563.0
2023-02-09,28.9667,29.1766,28.3179,28.4038,231397.0
2023-02-10,28.4038,28.8618,28.2035,28.5469,149865.0
2023-02-11,28.4038,28.8618,28.2035,28.5469,149865.0
2023-02-12,28.4038,28.8618,28.2035,28.5469,149865.0
2023-02-13,28.442,28.5279,28.3084,28.4229,137641.0
2023-02-14,28.1939,28.4515,27.86,28.1748,205528.0
2023-02-15,27.9458,28.5088,27.8886,28.4515,180730.0
2023-02-16,28.1271,28.442,27.9983,28.2607,153115.0
2023-02-17,28.3084,28.5279,28.1367,28.2989,342407.0
2023-02-18,28.3084,28.5279,28.1367,28.2989,342407.0
2023-02-19,28.3084,28.5279,28.1367,28.2989,342407.0
2023-02-20,28.3084,28.5279,28.1367,28.2989,342407.0
2023-02-21,28.8045,28.8045,28.1462,28.3179,335624.0
2023-02-22,28.4706,28.4706,28.1319,28.3752,306354.0
2023-02-23,28.3657,28.7664,28.3561,28.7282,290285.0
2023-02-24,28.4992,28.9381,28.3561,28.9,345700.0
2023-02-25,28.4992,28.9381,28.3561,28.9,345700.0
2023-02-26,28.4992,28.9381,28.3561,28.9,345700.0
2023-02-27,29.0144,29.1289,28.4181,28.4324,213087.0
2023-02-28,28.5286,28.7401,28.2594,28.269,315191.0
2023-03-01,28.0767,28.3074,27.7497,28.144,224654.0
2023-03-02,28.0671,28.0671,27.7209,28.0094,270429.0
2023-03-03,28.1824,28.3555,27.793,28.0959,233856.0
2023-03-04,28.1824,28.3555,27.793,28.0959,233856.0
2023-03-05,28.1824,28.3555,27.793,28.0959,233856.0
2023-03-06,28.0286,28.3171,27.0959,27.2113,322203.0
2023-03-07,27.1344,27.3844,26.8603,27.0286,285046.0
2023-03-08,27.0671,27.0671,26.5863,26.7594,215905.0
2023-03-09,26.5767,26.6103,25.4132,25.4805,340262.0
2023-03-10,25.0863,25.8363,24.5286,25.6921,607867.0
2023-03-11,25.0863,25.8363,24.5286,25.6921,607867.0
2023-03-12,25.0863,25.8363,24.5286,25.6921,607867.0
2023-03-13,25.4902,26.7305,23.9998,25.2498,764874.0
2023-03-14,26.9805,27.5671,24.4517,24.7113,589891.0
2023-03-15,24.1584,24.8171,23.7344,24.5863,494440.0
2023-03-16,24.1536,26.0767,24.0671,25.6055,433745.0
2023-03-17,25.1921,25.1921,24.2402,24.5863,1180455.0
2023-03-18,25.1921,25.1921,24.2402,24.5863,1180455.0
2023-03-19,25.1921,25.1921,24.2402,24.5863,1180455.0
2023-03-20,24.9613,25.4036,24.2786,24.3075,376309.0
2023-03-21,25.3219,25.6536,24.9036,25.0286,379285.0
2023-03-22,24.8748,25.1825,23.9229,23.9517,355407.0
2023-03-23,24.0959,24.2882,23.0959,23.269,402455.0
2023-03-24,22.9806,24.3844,22.9421,24.3267,305735.0
2023-03-25,22.9806,24.3844,22.9421,24.3267,305735.0
2023-03-26,22.9806,24.3844,22.9421,24.3267,305735.0
2023-03-27,24.769,24.918,24.3748,24.5286,226761.0
2023-03-28,24.4036,24.7882,24.0883,24.3363,191440.0
2023-03-29,24.5286,24.6055,23.9806,24.2306,278292.0
2023-03-30,24.2306,24.4613,23.519,23.644,279148.0
2023-03-31,23.9036,24.0671,23.5094,23.7498,254439.0
2023-04-01,23.9036,24.0671,23.5094,23.7498,254439.0
2023-04-02,23.9036,24.0671,23.5094,23.7498,254439.0
2023-04-03,23.7882,24.1007,23.3844,23.5382,230908.0
2023-04-04,23.6921,23.6921,22.6157,23.1248,225077.0
2023-04-05,22.9517,23.0863,22.6536,22.8844,380154.0
2023-04-06,22.4229,23.2402,22.4229,23.1729,320496.0
2023-04-07,22.4229,23.2402,22.4229,23.1729,320496.0
2023-04-08,22.4229,23.2402,22.4229,23.1729,320496.0
2023-04-09,22.4229,23.2402,22.4229,23.1729,320496.0
2023-04-10,23.1344,23.6036,23.0383,23.3652,329825.0
2023-04-11,23.3844,23.7017,22.9517,23.1152,241142.0
2023-04-12,23.3363,23.3748,22.8844,22.9421,154215.0
2023-04-13,22.894,23.2883,22.7113,23.0575,255892.0
2023-04-14,23.2594,23.3652,22.3652,22.519,250284.0
2023-04-15,23.2594,23.3652,22.3652,22.519,250284.0
2023-04-16,23.2594,23.3652,22.3652,22.519,250284.0
2023-04-17,22.4902,23.4084,22.1536,23.3171,297764.0
2023-04-18,23.3171,23.3171,22.3171,22.4806,245345.0
2023-04-19,22.471,23.3555,22.3556,23.1536,250166.0
2023-04-20,23.019,23.1729,22.7779,23.0094,189629.0
2023-04-21,22.9421,22.9613,22.4998,22.6633,302114.0
2023-04-22,22.9421,22.9613,22.4998,22.6633,302114.0
2023-04-23,22.9421,22.9613,22.4998,22.6633,302114.0
2023-04-24,22.5094,23.0863,22.471,22.8459,206669.0
2023-04-25,22.644,22.7979,22.019,22.1921,270628.0
2023-04-26,22.7979,23.5382,22.7306,22.9613,351550.0
2023-04-27,23.0286,23.3748,22.7017,23.0286,232532.0
2023-04-28,23.0094,23.4902,22.8604,22.9709,398105.0
2023-04-29,23.0094,23.4902,22.8604,22.9709,398105.0
2023-04-30,23.0094,23.4902,22.8604,22.9709,398105.0
2023-05-01,22.9998,23.1344,22.5479,22.7594,253924.0
2023-05-02,22.7306,22.7306,21.2979,21.5287,403361.0
2023-05-03,21.5863,22.1921,21.0671,21.1152,424326.0
2023-05-04,20.2787,21.2113,19.9421,20.8267,527629.0
2023-05-05,21.721,21.8748,21.0863,21.6921,392082.0
2023-05-06,21.721,21.8748,21.0863,21.6921,392082.0
2023-05-07,21.721,21.8748,21.0863,21.6921,392082.0
2023-05-08,21.9229,21.971,20.9517,20.9998,201390.0
2023-05-09,20.9517,21.1152,20.3556,20.4614,318786.0
2023-05-10,20.8171,20.8171,19.8556,20.1344,262497.0
2023-05-11,19.7691,19.971,19.5094,19.6537,257971.0
2023-05-12,19.7691,20.2979,19.4998,19.8748,205524.0
2023-05-13,19.7691,20.2979,19.4998,19.8748,205524.0
2023-05-14,19.7691,20.2979,19.4998,19.8748,205524.0
2023-05-15,19.9229,20.4614,19.8267,20.3171,192205.0
2023-05-16,20.4806,20.9325,19.7306,19.7594,274561.0
2023-05-17,20.3267,21.5671,19.7979,21.4902,402247.0
2023-05-18,21.4325,21.6633,20.5719,21.3652,394350.0
2023-05-19,21.6921,21.7594,20.6633,20.9229,278758.0
2023-05-20,21.6921,21.7594,20.6633,20.9229,278758.0
2023-05-21,21.6921,21.7594,20.6633,20.9229,278758.0
2023-05-22,21.1248,21.4085,20.9421,21.2594,271155.0
2023-05-23,21.3075,21.8075,21.2017,21.2306,413534.0
2023-05-24,21.144,21.144,20.5648,20.9421,186640.0
2023-05-25,20.8652,20.9806,20.4806,20.6344,224496.0
2023-05-26,20.6344,20.9806,20.4229,20.9517,189269.0
2023-05-27,20.6344,20.9806,20.4229,20.9517,189269.0
2023-05-28,20.6344,20.9806,20.4229,20.9517,189269.0
2023-05-29,20.6344,20.9806,20.4229,20.9517,189269.0
2023-05-30,21.0479,21.2883,20.721,20.9037,221915.0
2023-05-31,20.6801,21.098,20.1262,20.2914,298814.0
2023-06-01,20.4858,21.098,20.34,20.6607,291180.0
2023-06-02,21.0008,22.2642,20.7093,22.1573,392318.0
2023-06-03,21.0008,22.2642,20.7093,22.1573,392318.0
2023-06-04,21.0008,22.2642,20.7093,22.1573,392318.0
2023-06-05,22.0407,22.0601,21.0786,21.273,239230.0
2023-06-06,21.2632,22.5655,21.2632,22.3128,362954.0
2023-06-07,22.6724,23.2652,22.2545,22.8959,399854.0
2023-06-08,22.9056,22.9056,22.2059,22.4343,303239.0
2023-06-09,22.4488,22.721,22.2059,22.41,214479.0
2023-06-10,22.4488,22.721,22.2059,22.41,214479.0
2023-06-11,22.4488,22.721,22.2059,22.41,214479.0
2023-06-12,22.3322,22.7569,21.788,21.9727,231034.0
2023-06-13,22.0796,22.6092,21.7248,22.3711,246444.0
2023-06-14,22.4197,22.7064,21.6034,21.8075,310677.0
2023-06-15,21.7491,22.5635,21.4187,21.7977,1483632.0
2023-06-16,22.0407,22.0407,21.273,21.5451,1225177.0
2023-06-17,22.0407,22.0407,21.273,21.5451,1225177.0
2023-06-18,22.0407,22.0407,21.273,21.5451,1225177.0
2023-06-19,22.0407,22.0407,21.273,21.5451,1225177.0
2023-06-20,21.5451,21.5451,21.1466,21.3896,359658.0
2023-06-21,21.2827,21.6422,21.1758,21.477,442369.0
2023-06-22,21.3896,21.7151,20.9328,21.3021,745406.0
2023-06-23,21.0203,21.3118,20.8356,21.0689,678128.0
2023-06-24,21.0203,21.3118,20.8356,21.0689,678128.0
2023-06-25,21.0203,21.3118,20.8356,21.0689,678128.0
2023-06-26,21.1077,21.5208,21.0786,21.3313,295810.0
2023-06-27,21.3313,21.7297,21.1248,21.4965,234295.0
2023-06-28,21.3896,21.3896,20.9037,21.0786,240686.0
2023-06-29,21.2438,21.5305,21.0203,21.0397,248275.0
2023-06-30,21.1758,21.1758,20.5149,20.5247,232724.0
2023-07-01,21.1758,21.1758,20.5149,20.5247,232724.0
2023-07-02,21.1758,21.1758,20.5149,20.5247,232724.0
2023-07-03,20.5149,21.0592,20.5149,20.9134,132556.0
2023-07-04,20.5149,21.0592,20.5149,20.9134,132556.0
2023-07-05,20.8551,21.0203,20.5441,20.6121,211893.0
2023-07-06,20.3011,20.3352,19.9513,20.2234,185055.0
2023-07-07,20.2817,21.0106,20.2817,20.8842,393140.0
2023-07-08,20.2817,21.0106,20.2817,20.8842,393140.0
2023-07-09,20.2817,21.0106,20.2817,20.8842,393140.0
2023-07-10,20.8356,21.3507,20.6511,20.8065,239366.0
2023-07-11,20.9523,21.1466,20.7773,20.9814,164648.0
2023-07-12,21.2244,21.6325,21.2244,21.4479,226982.0
2023-07-13,21.5548,21.9921,21.5256,21.8852,230626.0
2023-07-14,22.0504,22.0504,21.3215,21.4576,228659.0
2023-07-15,22.0504,22.0504,21.3215,21.4576,228659.0
2023-07-16,22.0504,22.0504,21.3215,21.4576,228659.0
2023-07-17,21.4479,21.9338,21.3215,21.6714,235695.0
2023-07-18,21.7297,22.478,21.6617,22.4197,242701.0
2023-07-19,22.4391,23.0611,22.376,22.9833,253031.0
2023-07-20,22.9445,22.9639,22.4294,22.8084,232542.0
2023-07-21,23.0028,23.0708,22.721,22.7793,283594.0
2023-07-22,23.0028,23.0708,22.721,22.7793,283594.0
2023-07-23,23.0028,23.0708,22.721,22.7793,283594.0
2023-07-24,22.6918,23.4109,22.6918,23.3138,334400.0
2023-07-25,23.2166,23.304,22.789,22.9736,226381.0
2023-07-26,24.7229,25.8696,24.1155,24.8395,551367.0
2023-07-27,25.0922,25.5684,24.8978,25.2088,449374.0
2023-07-28,25.3351,25.6753,25.0436,25.2963,335250.0
2023-07-29,25.3351,25.6753,25.0436,25.2963,335250.0
2023-07-30,25.3351,25.6753,25.0436,25.2963,335250.0
2023-07-31,25.2477,25.5781,25.0436,25.5198,367246.0
2023-08-01,25.5003,25.6335,25.1068,25.4323,373425.0
2023-08-02,25.1213,25.4323,23.4352,25.2185,272091.0
2023-08-03,25.2185,25.3157,24.8784,25.1116,149429.0
2023-08-04,25.0241,25.4226,24.9853,25.1213,196881.0
2023-08-05,25.0241,25.4226,24.9853,25.1213,196881.0
2023-08-06,25.0241,25.4226,24.9853,25.1213,196881.0
2023-08-07,25.0825,25.685,25.0727,25.6267,173968.0
2023-08-08,25.0533,25.306,24.4313,25.2768,153490.0
2023-08-09,25.131,25.131,24.6694,24.9367,125004.0
2023-08-10,25.0436,25.2865,24.6262,24.8298,117151.0
2023-08-11,24.6257,24.8395,24.6257,24.8201,113493.0
