,ORCL US Equity,ORCL US Equity,ORCL US Equity,ORCL US Equity,ORCL US Equity
2021-05-03,72.8125,73.9579,72.6216,73.8147,15319639.0
2021-05-04,73.5666,75.1225,73.4329,74.9602,15316549.0
2021-05-05,75.3802,76.2011,74.8552,75.5902,12121945.0
2021-05-06,75.5806,76.3261,74.9888,76.1152,14089717.0
2021-05-07,76.182,76.8788,75.0079,76.7452,14073449.0
2021-05-08,76.182,76.8788,75.0079,76.7452,14073449.0
2021-05-09,76.182,76.8788,75.0079,76.7452,14073449.0
2021-05-10,75.1893,77.0538,75.027,76.5066,17356662.0
2021-05-11,76.1247,76.2679,73.7397,74.1584,12980394.0
2021-05-12,74.0438,74.6356,73.0511,73.2611,12302575.0
2021-05-13,74.0057,74.8743,73.3852,74.5879,11399492.0
2021-05-14,74.5688,75.4566,74.5688,75.3038,9033402.0
2021-05-15,74.5688,75.4566,74.5688,75.3038,9033402.0
2021-05-16,74.5688,75.4566,74.5688,75.3038,9033402.0
2021-05-17,75.2943,75.9147,75.2656,75.4852,6637900.0
2021-05-18,75.3993,75.8575,74.8266,75.1129,6643073.0
2021-05-19,74.2729,75.1893,74.0247,75.1606,8165040.0
2021-05-20,75.3611,75.7143,75.1034,75.1416,8802676.0
2021-05-21,75.5902,76.2202,75.3897,75.4375,8628957.0
2021-05-22,75.5902,76.2202,75.3897,75.4375,8628957.0
2021-05-23,75.5902,76.2202,75.3897,75.4375,8628957.0
2021-05-24,75.8766,76.245,75.5425,75.7716,7044732.0
2021-05-25,75.9959,76.0579,75.0747,75.2466,7160582.0
2021-05-26,75.0175,75.762,74.9802,75.657,12851068.0
2021-05-27,75.8861,76.4111,75.2561,75.3897,12867810.0
2021-05-28,75.3611,75.7525,75.0938,75.1606,6929875.0
2021-05-29,75.3611,75.7525,75.0938,75.1606,6929875.0
2021-05-30,75.3611,75.7525,75.0938,75.1606,6929875.0
2021-05-31,75.3611,75.7525,75.0938,75.1606,6929875.0
2021-06-01,75.9625,76.2011,74.9125,75.9529,10485636.0
2021-06-02,76.077,77.2511,75.8956,76.6211,12249543.0
2021-06-03,76.1725,77.757,76.0293,77.4038,12038728.0
2021-06-04,77.714,80.1434,77.6711,79.122,14502894.0
2021-06-05,77.714,80.1434,77.6711,79.122,14502894.0
2021-06-06,77.714,80.1434,77.6711,79.122,14502894.0
2021-06-07,79.1697,80.4202,79.0838,80.1243,10445620.0
2021-06-08,80.2102,81.1647,80.1768,80.7638,10726824.0
2021-06-09,80.7543,80.9738,80.2102,80.6779,9720292.0
2021-06-10,80.3343,80.6206,77.9956,78.5588,16680776.0
2021-06-11,78.2534,79.4561,78.1197,79.1315,11066521.0
2021-06-12,78.2534,79.4561,78.1197,79.1315,11066521.0
2021-06-13,78.2534,79.4561,78.1197,79.1315,11066521.0
2021-06-14,79.227,79.3225,78.3965,78.8643,10173176.0
2021-06-15,78.2725,78.7593,77.652,77.9288,17298048.0
2021-06-16,74.4447,74.9793,72.4497,73.5761,36560609.0
2021-06-17,73.4902,74.2061,73.0797,74.0343,14836059.0
2021-06-18,73.4043,73.4138,72.5213,72.7647,22521187.0
2021-06-19,73.4043,73.4138,72.5213,72.7647,22521187.0
2021-06-20,73.4043,73.4138,72.5213,72.7647,22521187.0
2021-06-21,73.1275,74.5497,73.0702,74.4447,8924329.0
2021-06-22,74.5116,75.5902,74.1297,75.1034,9845790.0
2021-06-23,75.1797,75.2847,74.5116,74.5497,7295957.0
2021-06-24,75.0747,75.3706,74.0772,74.2061,9623990.0
2021-06-25,74.4829,75.0366,74.0372,74.8934,12845044.0
2021-06-26,74.4829,75.0366,74.0372,74.8934,12845044.0
2021-06-27,74.4829,75.0366,74.0372,74.8934,12845044.0
2021-06-28,74.922,75.3754,74.7693,74.9316,5605358.0
2021-06-29,74.9697,75.0175,74.2825,74.5497,5392865.0
2021-06-30,74.0629,74.6547,74.0534,74.3016,7899840.0
2021-07-01,74.4352,76.0006,74.3684,75.9243,13108048.0
2021-07-02,75.8384,78.5206,75.7429,78.1006,15258432.0
2021-07-03,75.8384,78.5206,75.7429,78.1006,15258432.0
2021-07-04,75.8384,78.5206,75.7429,78.1006,15258432.0
2021-07-05,75.8384,78.5206,75.7429,78.1006,15258432.0
2021-07-06,77.8906,79.8284,77.6615,79.3034,14200383.0
2021-07-07,79.3893,83.2074,79.1888,82.1765,20976638.0
2021-07-08,81.1552,82.9402,80.8068,81.6993,16383270.0
2021-07-09,81.9761,84.3815,81.8806,83.7706,15685337.0
2021-07-10,81.9761,84.3815,81.8806,83.7706,15685337.0
2021-07-11,81.9761,84.3815,81.8806,83.7706,15685337.0
2021-07-12,83.5511,84.8111,83.0165,83.1215,16076792.0
2021-07-13,82.7588,83.9329,82.5965,83.112,12789253.0
2021-07-14,83.4281,84.9514,83.0257,84.5778,13330546.0
2021-07-15,84.4054,85.0473,81.924,82.6234,18306277.0
2021-07-16,83.112,84.7646,82.8916,83.8209,14617487.0
2021-07-17,83.112,84.7646,82.8916,83.8209,14617487.0
2021-07-18,83.112,84.7646,82.8916,83.8209,14617487.0
2021-07-19,83.2653,84.185,82.5707,83.3323,15619867.0
2021-07-20,83.4473,85.3155,83.3706,84.9419,12813858.0
2021-07-21,85.1622,86.4604,84.7455,85.9287,13108092.0
2021-07-22,86.2257,87.3179,85.9191,86.8867,13639256.0
2021-07-23,87.1742,87.3753,83.4617,84.0125,12680902.0
2021-07-24,87.1742,87.3753,83.4617,84.0125,12680902.0
2021-07-25,87.1742,87.3753,83.4617,84.0125,12680902.0
2021-07-26,83.773,84.4054,83.0353,84.1754,10454091.0
2021-07-27,84.0796,84.8844,83.4664,84.1179,8465196.0
2021-07-28,84.2137,84.2569,83.4664,83.5239,6397023.0
2021-07-29,84.003,84.5586,83.6629,83.9551,6201421.0
2021-07-30,83.7443,84.4533,83.2269,83.4856,7962771.0
2021-07-31,83.7443,84.4533,83.2269,83.4856,7962771.0
2021-08-01,83.7443,84.4533,83.2269,83.4856,7962771.0
2021-08-02,84.0509,84.2425,83.4377,83.9263,5579320.0
2021-08-03,84.1946,86.3838,84.1275,85.9766,9889768.0
2021-08-04,86.0245,86.3119,85.5359,86.2736,7509939.0
2021-08-05,86.3981,86.7239,85.0329,85.6796,8231282.0
2021-08-06,85.4975,86.1107,85.0952,85.7658,6513914.0
2021-08-07,85.4975,86.1107,85.0952,85.7658,6513914.0
2021-08-08,85.4975,86.1107,85.0952,85.7658,6513914.0
2021-08-09,85.7083,86.676,85.3634,86.1299,5798690.0
2021-08-10,85.3634,86.3358,85.2005,85.8808,5473399.0
2021-08-11,86.1299,86.6281,85.7562,85.8712,8009834.0
2021-08-12,85.373,86.2065,84.9514,86.0436,5687319.0
2021-08-13,86.8197,87.5095,86.1778,86.5897,6640448.0
2021-08-14,86.8197,87.5095,86.1778,86.5897,6640448.0
2021-08-15,86.8197,87.5095,86.1778,86.5897,6640448.0
2021-08-16,86.0915,87.0304,85.7851,87.0113,7123782.0
2021-08-17,87.1742,87.9262,86.5772,87.1358,6738472.0
2021-08-18,86.6951,87.2268,85.1335,85.2101,7666310.0
2021-08-19,84.5874,85.6413,84.5311,84.9898,8099673.0
2021-08-20,85.076,85.6508,84.597,85.2101,8716473.0
2021-08-21,85.076,85.6508,84.597,85.2101,8716473.0
2021-08-22,85.076,85.6508,84.597,85.2101,8716473.0
2021-08-23,85.7371,85.8127,84.9898,85.3826,7147300.0
2021-08-24,85.4688,85.8903,84.7598,84.8365,6320123.0
2021-08-25,84.8365,85.1718,84.3574,84.9035,5748627.0
2021-08-26,85.0856,85.4401,84.7503,84.9994,9093352.0
2021-08-27,85.0664,85.7658,84.894,85.6029,5426758.0
2021-08-28,85.0664,85.7658,84.894,85.6029,5426758.0
2021-08-29,85.0664,85.7658,84.894,85.6029,5426758.0
2021-08-30,85.7083,86.2079,85.555,85.6987,5356951.0
2021-08-31,85.6987,85.7466,84.779,85.3922,8113258.0
2021-09-01,85.5167,86.3885,85.1431,86.1778,8208004.0
2021-09-02,86.3885,86.7047,85.6604,86.0341,7717680.0
2021-09-03,85.5933,86.6814,85.555,86.2257,8457134.0
2021-09-04,85.5933,86.6814,85.555,86.2257,8457134.0
2021-09-05,85.5933,86.6814,85.555,86.2257,8457134.0
2021-09-06,85.5933,86.6814,85.555,86.2257,8457134.0
2021-09-07,86.264,86.8676,84.8269,84.9994,11046158.0
2021-09-08,84.4437,85.8424,84.2808,85.7179,8851215.0
2021-09-09,85.8424,87.0209,85.6604,85.785,11034731.0
2021-09-10,85.8903,86.7526,85.7562,85.9191,10547389.0
2021-09-11,85.8903,86.7526,85.7562,85.9191,10547389.0
2021-09-12,85.8903,86.7526,85.7562,85.9191,10547389.0
2021-09-13,86.3406,86.7143,84.5299,85.1622,18883408.0
2021-09-14,82.5755,83.3036,81.1767,82.7671,22714211.0
2021-09-15,82.9204,84.6544,82.5563,84.0509,14951102.0
2021-09-16,83.9934,84.2808,82.5755,83.591,12410530.0
2021-09-17,82.5898,83.8976,82.3455,82.7671,58069781.0
2021-09-18,82.5898,83.8976,82.3455,82.7671,58069781.0
2021-09-19,82.5898,83.8976,82.3455,82.7671,58069781.0
2021-09-20,81.4641,83.7443,81.3683,82.5563,13897724.0
2021-09-21,83.1024,83.9838,82.5084,83.2748,11124697.0
2021-09-22,83.9407,85.2676,83.5814,84.7311,9908007.0
2021-09-23,85.2101,86.2832,84.9419,85.67,9720231.0
2021-09-24,85.5263,86.2832,85.2101,86.1682,7617784.0
2021-09-25,85.5263,86.2832,85.2101,86.1682,7617784.0
2021-09-26,85.5263,86.2832,85.2101,86.1682,7617784.0
2021-09-27,86.0149,87.4759,85.4113,87.2221,11532971.0
2021-09-28,86.8388,88.4005,86.2749,86.6951,15041761.0
2021-09-29,87.3274,88.2184,87.1837,87.4233,12007329.0
2021-09-30,87.4233,87.7394,83.4664,83.476,15651919.0
2021-10-01,84.0796,86.4796,83.9215,85.9766,13320918.0
2021-10-02,84.0796,86.4796,83.9215,85.9766,13320918.0
2021-10-03,84.0796,86.4796,83.9215,85.9766,13320918.0
2021-10-04,85.7275,86.6411,85.2293,85.5167,10853862.0
2021-10-05,85.6029,88.1131,85.4288,87.6532,9788585.0
2021-10-06,86.6281,87.6628,85.8903,87.5095,10268251.0
2021-10-07,87.864,88.9849,87.8065,88.4388,9124444.0
2021-10-08,88.8138,91.3519,88.5542,90.7462,13202330.0
2021-10-09,88.8138,91.3519,88.5542,90.7462,13202330.0
2021-10-10,88.8138,91.3519,88.5542,90.7462,13202330.0
2021-10-11,90.65,93.0631,90.5635,91.6114,12959279.0
2021-10-12,92.1306,92.794,91.5826,91.8806,9964109.0
2021-10-13,92.3902,93.2458,92.246,92.6786,9461742.0
2021-10-14,93.0631,93.5919,90.727,91.6018,7911808.0
2021-10-15,91.4192,92.3325,91.0731,91.6499,7423125.0
2021-10-16,91.4192,92.3325,91.0731,91.6499,7423125.0
2021-10-17,91.4192,92.3325,91.0731,91.6499,7423125.0
2021-10-18,91.8133,92.9189,91.4288,92.7843,7344106.0
2021-10-19,93.2554,93.5245,92.6017,93.3131,5616545.0
2021-10-20,93.515,94.1877,92.5344,92.9093,6574073.0
2021-10-21,92.842,93.092,92.0152,92.5825,6224679.0
2021-10-22,92.5728,94.4764,92.5055,94.4572,6819582.0
2021-10-23,92.5728,94.4764,92.5055,94.4572,6819582.0
2021-10-24,92.5728,94.4764,92.5055,94.4572,6819582.0
2021-10-25,94.6398,95.1302,93.7842,94.1111,5083106.0
2021-10-26,94.5052,94.7552,93.1977,93.2362,7089655.0
2021-10-27,93.0728,93.5438,92.294,92.3229,5941450.0
2021-10-28,92.9189,93.9284,92.2267,92.5152,5177185.0
2021-10-29,92.0921,93.2266,91.7749,92.2363,7578628.0
2021-10-30,92.0921,93.2266,91.7749,92.2363,7578628.0
2021-10-31,92.0921,93.2266,91.7749,92.2363,7578628.0
2021-11-01,92.294,92.3229,90.2847,90.7366,7327599.0
2021-11-02,90.1117,92.2123,89.8905,92.1691,6229796.0
2021-11-03,92.7747,93.1304,91.0895,92.4382,5746432.0
2021-11-04,92.5152,92.8805,91.6403,91.9383,5857745.0
2021-11-05,92.4863,92.8228,90.4674,91.2846,6160237.0
2021-11-06,92.4863,92.8228,90.4674,91.2846,6160237.0
2021-11-07,92.4863,92.8228,90.4674,91.2846,6160237.0
2021-11-08,91.573,91.573,90.6693,91.4672,5056415.0
2021-11-09,91.4384,91.9191,90.4241,90.9385,6102570.0
2021-11-10,90.4674,91.1884,89.7511,90.2078,5828755.0
2021-11-11,90.477,91.1019,90.179,90.4097,3620667.0
2021-11-12,90.65,90.8231,89.8232,89.929,6435453.0
2021-11-13,90.65,90.8231,89.8232,89.929,6435453.0
2021-11-14,90.65,90.8231,89.8232,89.929,6435453.0
2021-11-15,90.1982,90.6116,89.3329,90.3905,5700925.0
2021-11-16,90.5058,92.6497,90.3905,91.9191,7392924.0
2021-11-17,92.0633,92.4238,91.1596,91.6499,6257596.0
2021-11-18,91.4768,91.6499,89.8905,91.0058,5727254.0
2021-11-19,91.15,93.217,90.3136,90.3424,8938025.0
2021-11-20,91.15,93.217,90.3136,90.3424,8938025.0
2021-11-21,91.15,93.217,90.3136,90.3424,8938025.0
2021-11-22,90.1117,91.9768,89.804,90.9577,6489341.0
2021-11-23,90.5251,90.65,88.6984,89.3522,8905642.0
2021-11-24,88.6696,90.0828,88.5927,89.9675,10908548.0
2021-11-25,88.6696,90.0828,88.5927,89.9675,10908548.0
2021-11-26,89.3041,90.4482,88.5157,88.7657,4519322.0
2021-11-27,89.3041,90.4482,88.5157,88.7657,4519322.0
2021-11-28,89.3041,90.4482,88.5157,88.7657,4519322.0
2021-11-29,89.5733,90.4962,89.2801,89.3522,9552635.0
2021-11-30,89.4291,89.9098,87.1121,87.2371,23271206.0
2021-12-01,88.1504,88.8234,86.1988,86.2853,12085340.0
2021-12-02,85.9488,87.5255,85.5644,86.516,7090016.0
2021-12-03,86.8621,87.2852,84.3366,84.8336,10808740.0
2021-12-04,86.8621,87.2852,84.3366,84.8336,10808740.0
2021-12-05,86.8621,87.2852,84.3366,84.8336,10808740.0
2021-12-06,84.9297,85.7277,84.4587,85.5066,8398492.0
2021-12-07,86.5064,87.2275,85.7662,86.5737,6803903.0
2021-12-08,86.5737,86.6891,84.5163,85.5066,7695809.0
2021-12-09,85.6796,86.516,84.8336,85.3431,8615780.0
2021-12-10,100.264,102.2349,96.2358,98.6681,45824639.0
2021-12-11,100.264,102.2349,96.2358,98.6681,45824639.0
2021-12-12,100.264,102.2349,96.2358,98.6681,45824639.0
2021-12-13,98.4854,100.3313,96.6419,96.9953,16317620.0
2021-12-14,96.1348,97.5433,95.5532,96.0339,9511569.0
2021-12-15,96.6972,99.7545,96.3704,99.6487,14452216.0
2021-12-16,99.9371,99.9852,98.3316,99.2353,9053176.0
2021-12-17,93.9188,96.0915,92.1114,92.8901,28961171.0
2021-12-18,93.9188,96.0915,92.1114,92.8901,28961171.0
2021-12-19,93.9188,96.0915,92.1114,92.8901,28961171.0
2021-12-20,92.6978,92.6978,87.987,88.1023,17205399.0
2021-12-21,88.261,88.2946,86.2469,87.9774,15822978.0
2021-12-22,87.7466,88.3139,86.0546,86.3911,10538961.0
2021-12-23,86.5545,86.8718,85.6219,86.2565,9655431.0
2021-12-24,86.5545,86.8718,85.6219,86.2565,9655431.0
2021-12-25,86.5545,86.8718,85.6219,86.2565,9655431.0
2021-12-26,86.5545,86.8718,85.6219,86.2565,9655431.0
2021-12-27,86.2372,86.8429,85.5835,86.0834,7668988.0
2021-12-28,86.2372,86.3334,85.1028,85.2278,5614472.0
2021-12-29,85.0836,85.7469,84.3302,84.8048,5628531.0
2021-12-30,85.2278,85.4777,84.3817,84.6125,7382356.0
2021-12-31,84.6509,84.699,83.8145,83.8434,5908158.0
2022-01-01,84.6509,84.699,83.8145,83.8434,5908158.0
2022-01-02,84.6509,84.699,83.8145,83.8434,5908158.0
2022-01-03,83.9587,84.5452,82.4493,84.5067,10653484.0
2022-01-04,84.5067,86.126,84.3433,85.4104,11958975.0
2022-01-05,85.0739,85.1797,82.8916,83.1223,11236680.0
2022-01-06,82.9872,84.3564,82.553,83.3153,7918392.0
2022-01-07,83.4214,84.9171,83.2575,84.4443,9836795.0
2022-01-08,83.4214,84.9171,83.2575,84.4443,9836795.0
2022-01-09,83.4214,84.9171,83.2575,84.4443,9836795.0
2022-01-10,84.3189,86.2488,83.9059,86.1523,11025508.0
2022-01-11,85.5347,85.8821,84.3479,85.3803,7249777.0
2022-01-12,85.776,86.3839,84.5987,85.2163,5840337.0
2022-01-13,85.6216,85.8049,84.4829,84.7145,6044282.0
2022-01-14,84.4154,85.0136,83.6241,84.618,6054842.0
2022-01-15,84.4154,85.0136,83.6241,84.618,6054842.0
2022-01-16,84.4154,85.0136,83.6241,84.618,6054842.0
2022-01-17,84.4154,85.0136,83.6241,84.618,6054842.0
2022-01-18,83.8267,83.9232,82.3503,82.553,6827937.0
2022-01-19,82.7653,83.653,80.3142,80.459,10501777.0
2022-01-20,80.9801,82.0222,79.6291,79.8221,10836879.0
2022-01-21,80.4397,80.4686,79.1563,79.3396,11608986.0
2022-01-22,80.4397,80.4686,79.1563,79.3396,11608986.0
2022-01-23,80.4397,80.4686,79.1563,79.3396,11608986.0
2022-01-24,78.3747,79.5326,76.8018,79.5326,16771776.0
2022-01-25,78.4808,79.2238,77.3904,78.2299,13469908.0
2022-01-26,79.0405,79.1563,76.4978,76.8018,13971284.0
2022-01-27,77.3035,78.3071,76.4254,76.9851,10333982.0
2022-01-28,77.1878,77.6799,75.8175,77.6606,7854679.0
2022-01-29,77.1878,77.6799,75.8175,77.6606,7854679.0
2022-01-30,77.1878,77.6799,75.8175,77.6606,7854679.0
2022-01-31,77.6702,78.7799,77.3132,78.3168,10594228.0
2022-02-01,78.5484,78.5484,76.8548,78.201,8016863.0
2022-02-02,78.3168,79.9765,78.008,79.6098,9287553.0
2022-02-03,78.7703,79.8597,78.7703,79.0694,8207183.0
2022-02-04,79.1563,80.0055,78.6207,79.2335,5570209.0
2022-02-05,79.1563,80.0055,78.6207,79.2335,5570209.0
2022-02-06,79.1563,80.0055,78.6207,79.2335,5570209.0
2022-02-07,79.2624,79.3686,77.8343,77.9115,6292225.0
2022-02-08,77.4772,78.0273,77.0045,77.9597,6585399.0
2022-02-09,78.8813,80.7195,78.7896,80.5265,8755857.0
2022-02-10,79.8511,80.845,78.7606,78.9826,6336287.0
2022-02-11,78.9729,79.5423,76.7475,76.9562,7670453.0
2022-02-12,78.9729,79.5423,76.7475,76.9562,7670453.0
2022-02-13,78.9729,79.5423,76.7475,76.9562,7670453.0
2022-02-14,76.7921,76.9369,75.6921,76.1842,5389794.0
2022-02-15,76.6088,77.125,76.4351,76.9755,5713602.0
2022-02-16,76.686,76.9867,75.4798,76.4158,6227096.0
2022-02-17,76.0008,76.2131,72.691,72.884,9247133.0
2022-02-18,72.855,73.077,71.6778,71.9576,7790102.0
2022-02-19,72.855,73.077,71.6778,71.9576,7790102.0
2022-02-20,72.855,73.077,71.6778,71.9576,7790102.0
2022-02-21,72.855,73.077,71.6778,71.9576,7790102.0
2022-02-22,71.2339,72.2857,71.0409,71.5234,8039023.0
2022-02-23,71.4751,71.7743,69.8154,69.9312,6807081.0
2022-02-24,68.4548,72.3195,67.7697,72.1892,11240472.0
2022-02-25,72.0348,74.1433,71.7164,73.6753,8291803.0
2022-02-26,72.0348,74.1433,71.7164,73.6753,8291803.0
2022-02-27,72.0348,74.1433,71.7164,73.6753,8291803.0
2022-02-28,72.9226,74.0128,72.3919,73.3086,9234369.0
2022-03-01,73.3182,73.8199,72.9708,73.3472,8752131.0
2022-03-02,73.7718,76.0973,73.5788,75.5377,8527165.0
2022-03-03,76.1938,76.271,74.7174,75.5087,8203025.0
2022-03-04,74.949,75.1806,73.1252,73.8104,8841964.0
2022-03-05,74.949,75.1806,73.1252,73.8104,8841964.0
2022-03-06,74.949,75.1806,73.1252,73.8104,8841964.0
2022-03-07,73.6174,73.7139,70.872,71.7164,11110149.0
2022-03-08,71.2532,72.5945,70.5536,70.7611,9134057.0
2022-03-09,72.2954,74.2543,72.0734,73.434,8959496.0
2022-03-10,72.4691,74.1578,72.4015,73.9648,13812596.0
2022-03-11,74.013,77.1009,71.4076,75.0938,22795849.0
2022-03-12,74.013,77.1009,71.4076,75.0938,22795849.0
2022-03-13,74.013,77.1009,71.4076,75.0938,22795849.0
2022-03-14,75.1903,75.8464,72.7971,74.37,13306302.0
2022-03-15,75.3157,78.6835,74.37,77.7764,16847194.0
2022-03-16,78.1624,78.3843,75.0262,77.1588,14071329.0
2022-03-17,76.9851,78.4422,76.4833,77.7764,10462536.0
2022-03-18,76.8404,79.1177,76.078,78.8185,24176035.0
2022-03-19,76.8404,79.1177,76.078,78.8185,24176035.0
2022-03-20,76.8404,79.1177,76.078,78.8185,24176035.0
2022-03-21,78.4326,79.108,77.4579,78.1238,8131283.0
2022-03-22,78.6063,79.3493,77.9983,78.9343,9292304.0
2022-03-23,78.4036,78.558,77.4097,77.5737,7451282.0
2022-03-24,77.8246,79.9138,77.6702,79.3589,7025694.0
2022-03-25,79.1659,79.9379,78.3843,78.8668,5685003.0
2022-03-26,79.1659,79.9379,78.3843,78.8668,5685003.0
2022-03-27,79.1659,79.9379,78.3843,78.8668,5685003.0
2022-03-28,78.8764,80.7743,78.8764,80.6713,6626753.0
2022-03-29,81.5301,81.5494,80.2013,81.3371,5762029.0
2022-03-30,81.0187,81.4047,80.2081,80.4397,5533157.0
2022-03-31,80.1985,80.9704,79.6967,79.8318,9433347.0
2022-04-01,80.1309,80.4397,78.6159,79.137,6147478.0
2022-04-02,80.1309,80.4397,78.6159,79.137,6147478.0
2022-04-03,80.1309,80.4397,78.6159,79.137,6147478.0
2022-04-04,79.3686,81.3419,79.1273,81.1248,7884320.0
2022-04-05,80.4783,81.5591,79.7739,80.0344,5143421.0
2022-04-06,79.0501,79.5809,78.5195,79.2431,5492353.0
2022-04-07,78.7103,79.4466,78.255,78.9913,7112164.0
2022-04-08,79.156,79.2722,77.7513,78.41,6182460.0
2022-04-09,79.156,79.2722,77.7513,78.41,6182460.0
2022-04-10,79.156,79.2722,77.7513,78.41,6182460.0
2022-04-11,78.1097,78.5941,77.2088,77.2669,5738411.0
2022-04-12,77.451,78.4585,76.55,76.8504,6174735.0
2022-04-13,76.7825,77.4607,76.1722,77.2572,4728639.0
2022-04-14,77.3347,77.8482,76.8407,76.9666,5590385.0
2022-04-15,77.3347,77.8482,76.8407,76.9666,5590385.0
2022-04-16,77.3347,77.8482,76.8407,76.9666,5590385.0
2022-04-17,77.3347,77.8482,76.8407,76.9666,5590385.0
2022-04-18,76.676,77.48,75.4747,75.7751,4955883.0
2022-04-19,75.8041,77.2863,75.7901,77.0732,5412371.0
2022-04-20,77.296,79.3013,77.296,77.7804,9472638.0
2022-04-21,78.9428,79.0494,76.8504,76.9957,5616095.0
2022-04-22,76.7922,77.2088,73.7794,73.8279,9357054.0
2022-04-23,76.7922,77.2088,73.7794,73.8279,9357054.0
2022-04-24,76.7922,77.2088,73.7794,73.8279,9357054.0
2022-04-25,73.8182,74.6513,72.3651,74.5738,7305933.0
2022-04-26,73.9635,74.2541,72.152,72.181,7555238.0
2022-04-27,72.2488,73.6438,72.0938,72.4232,7279244.0
2022-04-28,73.1594,74.2348,72.2682,73.7601,6178748.0
2022-04-29,72.9851,73.4985,70.8635,71.1057,7946947.0
2022-04-30,72.9851,73.4985,70.8635,71.1057,7946947.0
2022-05-01,72.9851,73.4985,70.8635,71.1057,7946947.0
2022-05-02,71.6191,72.2682,70.2581,71.687,7379947.0
2022-05-03,71.5416,71.8904,70.5293,70.9992,5211626.0
2022-05-04,71.0863,72.9948,70.5148,72.8591,6760142.0
2022-05-05,71.687,72.3845,69.7398,70.5245,7197207.0
2022-05-06,69.8754,70.6601,69.391,70.2242,6222457.0
2022-05-07,69.8754,70.6601,69.391,70.2242,6222457.0
2022-05-08,69.8754,70.6601,69.391,70.2242,6222457.0
2022-05-09,69.4007,70.321,68.9454,69.3039,7019736.0
2022-05-10,70.2338,71.3188,69.0423,70.2629,8129032.0
2022-05-11,70.0498,71.1638,68.6548,68.8098,6932051.0
2022-05-12,68.6645,68.7129,66.8142,68.5192,11698892.0
2022-05-13,68.742,69.7301,68.3254,68.9454,6700124.0
2022-05-14,68.742,69.7301,68.3254,68.9454,6700124.0
2022-05-15,68.742,69.7301,68.3254,68.9454,6700124.0
2022-05-16,68.4804,68.6935,67.2211,67.5311,6942287.0
2022-05-17,68.8243,69.6526,68.4901,69.6332,5952505.0
2022-05-18,68.587,68.7226,65.6904,66.1651,7977287.0
2022-05-19,65.3708,65.7776,64.6345,64.9445,9451784.0
2022-05-20,65.7583,66.5429,64.7605,66.4848,7531062.0
2022-05-21,65.7583,66.5429,64.7605,66.4848,7531062.0
2022-05-22,65.7583,66.5429,64.7605,66.4848,7531062.0
2022-05-23,67.1436,68.2673,66.5236,67.8507,7370173.0
2022-05-24,67.4923,68.3254,66.1748,66.8723,6644122.0
2022-05-25,66.727,68.0251,66.6204,67.6473,7103302.0
2022-05-26,67.9379,69.8657,67.7248,69.4201,6759102.0
2022-05-27,70.0982,70.5681,69.3135,70.5051,6566671.0
2022-05-28,70.0982,70.5681,69.3135,70.5051,6566671.0
2022-05-29,70.0982,70.5681,69.3135,70.5051,6566671.0
2022-05-30,70.0982,70.5681,69.3135,70.5051,6566671.0
2022-05-31,69.9723,70.6988,69.2845,69.672,16890347.0
2022-06-01,70.7376,70.9798,68.926,69.362,5804707.0
2022-06-02,69.2457,70.8974,68.7904,70.8538,6200443.0
2022-06-03,70.292,70.6746,69.0009,69.546,8169519.0
2022-06-04,70.292,70.6746,69.0009,69.546,8169519.0
2022-06-05,70.292,70.6746,69.0009,69.546,8169519.0
2022-06-06,70.3598,72.5007,70.3598,70.6892,5274706.0
2022-06-07,69.3523,70.8442,69.3523,70.4179,5675655.0
2022-06-08,69.7592,69.8948,68.7226,69.1489,5253466.0
2022-06-09,68.5579,68.9357,67.037,67.0564,6828482.0
2022-06-10,65.8551,66.0828,64.867,65.0414,10261566.0
2022-06-11,65.8551,66.0828,64.867,65.0414,10261566.0
2022-06-12,65.8551,66.0828,64.867,65.0414,10261566.0
2022-06-13,63.7239,64.0339,61.767,62.048,16547246.0
2022-06-14,69.7495,70.166,66.8626,68.5095,29661295.0
2022-06-15,68.2479,69.1828,66.5236,67.5214,11765545.0
2022-06-16,66.3589,66.8045,65.4676,66.5623,10685987.0
2022-06-17,66.6011,67.2017,65.2835,65.6033,16445643.0
2022-06-18,66.6011,67.2017,65.2835,65.6033,16445643.0
2022-06-19,66.6011,67.2017,65.2835,65.6033,16445643.0
2022-06-20,66.6011,67.2017,65.2835,65.6033,16445643.0
2022-06-21,66.4654,67.3567,65.2836,65.5645,10047748.0
2022-06-22,64.8379,65.4579,64.3051,64.4505,8222382.0
2022-06-23,64.373,65.7486,64.2373,65.5161,8775794.0
2022-06-24,66.1942,68.5676,65.8454,68.4901,20132584.0
2022-06-25,66.1942,68.5676,65.8454,68.4901,20132584.0
2022-06-26,66.1942,68.5676,65.8454,68.4901,20132584.0
2022-06-27,67.2017,68.6354,66.7851,68.2092,8840843.0
2022-06-28,68.3642,68.8485,66.3879,66.4364,7253564.0
2022-06-29,66.8723,67.8992,66.6301,67.0467,8077928.0
2022-06-30,66.0779,68.0542,66.0779,67.6861,9888767.0
2022-07-01,67.6667,68.7614,67.6279,68.6548,7805555.0
2022-07-02,67.6667,68.7614,67.6279,68.6548,7805555.0
2022-07-03,67.6667,68.7614,67.6279,68.6548,7805555.0
2022-07-04,67.6667,68.7614,67.6279,68.6548,7805555.0
