,AUB US Equity,AUB US Equity,AUB US Equity,AUB US Equity,AUB US Equity
2022-05-30,32.7042,32.9382,32.4329,32.8727,170037.0
2022-05-31,32.5919,33.0879,32.3112,32.9943,415519.0
2022-06-01,32.9943,32.9943,31.5626,31.703,313647.0
2022-06-02,31.7217,32.6294,31.3193,32.6013,256737.0
2022-06-03,32.7604,32.7604,31.9463,32.0398,171825.0
2022-06-04,32.7604,32.7604,31.9463,32.0398,171825.0
2022-06-05,32.7604,32.7604,31.9463,32.0398,171825.0
2022-06-06,32.3299,32.5685,32.1521,32.1708,188384.0
2022-06-07,31.9743,32.8914,31.9743,32.6668,247565.0
2022-06-08,32.5264,32.5264,31.5018,31.965,256779.0
2022-06-09,31.7685,31.7872,30.8234,30.9731,316486.0
2022-06-10,30.4678,31.1322,30.4023,30.5239,430008.0
2022-06-11,30.4678,31.1322,30.4023,30.5239,430008.0
2022-06-12,30.4678,31.1322,30.4023,30.5239,430008.0
2022-06-13,29.8221,30.6737,29.7389,29.8128,456747.0
2022-06-14,29.9344,30.2058,29.635,29.9812,476086.0
2022-06-15,30.4117,30.9544,30.1216,30.5427,428305.0
2022-06-16,30.1029,30.2245,29.4198,29.5788,345736.0
2022-06-17,30.3087,30.6269,29.9157,30.5427,1029319.0
2022-06-18,30.3087,30.6269,29.9157,30.5427,1029319.0
2022-06-19,30.3087,30.6269,29.9157,30.5427,1029319.0
2022-06-20,30.3087,30.6269,29.9157,30.5427,1029319.0
2022-06-21,30.8421,31.1322,30.5005,30.8795,439294.0
2022-06-22,30.5427,31.0947,30.5427,31.0386,315474.0
2022-06-23,30.9357,31.0573,30.2526,30.7672,324494.0
2022-06-24,30.8889,31.7872,30.8327,31.6936,807091.0
2022-06-25,30.8889,31.7872,30.8327,31.6936,807091.0
2022-06-26,30.8889,31.7872,30.8327,31.6936,807091.0
2022-06-27,31.9743,32.096,31.3942,31.703,321158.0
2022-06-28,31.8433,32.2785,31.5533,31.7778,372463.0
2022-06-29,31.7872,31.8621,31.441,31.7591,363922.0
2022-06-30,31.1041,32.1053,31.0386,31.7404,388298.0
2022-07-01,31.5813,32.3674,31.469,32.3019,412524.0
2022-07-02,31.5813,32.3674,31.469,32.3019,412524.0
2022-07-03,31.5813,32.3674,31.469,32.3019,412524.0
2022-07-04,31.5813,32.3674,31.469,32.3019,412524.0
2022-07-05,31.6562,32.2457,31.2164,32.227,432303.0
2022-07-06,31.4784,32.3674,31.4784,32.0679,229597.0
2022-07-07,32.1428,32.7417,31.6913,32.1428,436880.0
2022-07-08,32.1428,32.4048,31.7123,31.9931,173117.0
2022-07-09,32.1428,32.4048,31.7123,31.9931,173117.0
2022-07-10,32.1428,32.4048,31.7123,31.9931,173117.0
2022-07-11,31.6843,31.9977,31.6562,31.7404,207136.0
2022-07-12,31.572,32.2551,31.4035,31.6468,202134.0
2022-07-13,31.5158,31.5158,30.8421,30.8982,161378.0
2022-07-14,30.29,30.5988,30.0935,30.5146,179274.0
2022-07-15,31.1228,31.6281,30.7953,31.5252,367122.0
2022-07-16,31.1228,31.6281,30.7953,31.5252,367122.0
2022-07-17,31.1228,31.6281,30.7953,31.5252,367122.0
2022-07-18,31.6843,32.1147,31.2632,31.4503,271918.0
2022-07-19,31.9369,32.5358,31.6281,32.3486,255561.0
2022-07-20,32.1147,32.7978,32.0305,32.6761,255705.0
2022-07-21,32.3674,32.7042,31.3848,32.5732,478820.0
2022-07-22,32.3674,32.751,31.8246,32.1053,354607.0
2022-07-23,32.3674,32.751,31.8246,32.1053,354607.0
2022-07-24,32.3674,32.751,31.8246,32.1053,354607.0
2022-07-25,32.1896,32.4469,31.9931,32.1147,299816.0
2022-07-26,31.9556,32.1428,31.4878,31.5813,224414.0
2022-07-27,31.6094,32.0024,31.5158,31.6281,354071.0
2022-07-28,31.9088,32.096,31.4971,31.9276,353274.0
2022-07-29,31.9931,32.4326,31.7124,32.3674,279378.0
2022-07-30,31.9931,32.4326,31.7124,32.3674,279378.0
2022-07-31,31.9931,32.4326,31.7124,32.3674,279378.0
2022-08-01,32.1334,32.3486,31.8995,32.0866,320018.0
2022-08-02,32.0398,32.0398,31.5345,31.5345,176236.0
2022-08-03,31.6375,31.6889,31.2351,31.6,276329.0
2022-08-04,31.4878,31.5158,30.945,31.076,189590.0
2022-08-05,31.076,31.455,30.8078,31.179,340656.0
2022-08-06,31.076,31.455,30.8078,31.179,340656.0
2022-08-07,31.076,31.455,30.8078,31.179,340656.0
2022-08-08,31.4129,31.6188,31.0667,31.4223,339224.0
2022-08-09,31.4878,31.6562,30.9637,31.2164,371720.0
2022-08-10,31.6375,32.2083,31.6375,31.9463,389749.0
2022-08-11,32.1351,32.305,32.0407,32.2956,184899.0
2022-08-12,32.4655,32.9847,32.3333,32.9753,198529.0
2022-08-13,32.4655,32.9847,32.3333,32.9753,198529.0
2022-08-14,32.4655,32.9847,32.3333,32.9753,198529.0
2022-08-15,32.7015,33.2396,32.541,33.2207,235782.0
2022-08-16,33.2207,33.7966,33.1546,33.6455,119650.0
2022-08-17,33.4945,33.6266,32.9753,33.5606,202753.0
2022-08-18,33.4662,33.7966,33.419,33.7966,161617.0
2022-08-19,33.6833,33.6833,32.9564,33.1829,176642.0
2022-08-20,33.6833,33.6833,32.9564,33.1829,176642.0
2022-08-21,33.6833,33.6833,32.9564,33.1829,176642.0
2022-08-22,32.8903,32.8903,32.1728,32.4372,230600.0
2022-08-23,32.5032,32.6448,31.984,31.984,184362.0
2022-08-24,31.8707,32.3003,31.4176,31.7197,201743.0
2022-08-25,31.597,32.2106,31.597,31.9463,150937.0
2022-08-26,32.2672,32.2672,31.4459,31.4931,208598.0
2022-08-27,32.2672,32.2672,31.4459,31.4931,208598.0
2022-08-28,32.2672,32.2672,31.4459,31.4931,208598.0
2022-08-29,31.361,31.4554,30.8842,31.3043,220197.0
2022-08-30,31.3515,31.3515,30.7568,31.0022,172859.0
2022-08-31,31.0683,31.0844,30.5774,30.634,156105.0
2022-09-01,30.7662,30.7662,30.2753,30.568,139174.0
2022-09-02,30.7568,31.1703,30.2281,30.3886,165854.0
2022-09-03,30.7568,31.1703,30.2281,30.3886,165854.0
2022-09-04,30.7568,31.1703,30.2281,30.3886,165854.0
2022-09-05,30.7568,31.1703,30.2281,30.3886,165854.0
2022-09-06,30.6529,30.7945,30.1998,30.6529,365658.0
2022-09-07,30.4452,31.7291,30.4264,31.6064,518515.0
2022-09-08,31.3515,31.8424,31.0872,31.5309,248055.0
2022-09-09,31.6536,32.1256,31.6536,31.9179,194205.0
2022-09-10,31.6536,32.1256,31.6536,31.9179,194205.0
2022-09-11,31.6536,32.1256,31.6536,31.9179,194205.0
2022-09-12,32.0879,32.5788,32.0265,32.5316,291322.0
2022-09-13,32.1539,32.3758,31.3893,31.6253,359051.0
2022-09-14,31.7386,31.8896,31.3279,31.5875,290719.0
2022-09-15,31.4837,32.2106,31.3704,31.8047,443988.0
2022-09-16,31.5781,31.5781,31.0683,31.4648,447743.0
2022-09-17,31.5781,31.5781,31.0683,31.4648,447743.0
2022-09-18,31.5781,31.5781,31.0683,31.4648,447743.0
2022-09-19,31.1249,32.6543,31.0777,32.5504,285669.0
2022-09-20,32.2011,32.5646,31.9807,32.4277,201567.0
2022-09-21,32.4372,32.5788,31.7102,31.7669,191362.0
2022-09-22,31.833,31.833,31.0305,31.191,162065.0
2022-09-23,30.9645,30.9645,30.2859,30.6624,201093.0
2022-09-24,30.9645,30.9645,30.2859,30.6624,201093.0
2022-09-25,30.9645,30.9645,30.2859,30.6624,201093.0
2022-09-26,30.4547,30.8701,30.3414,30.398,161375.0
2022-09-27,30.4736,30.7284,29.6334,29.8977,171133.0
2022-09-28,30.0299,30.5113,29.7278,30.2187,250364.0
2022-09-29,29.8411,29.8411,29.3218,29.5578,197600.0
2022-09-30,29.4729,29.7655,28.5666,28.6799,330686.0
2022-10-01,29.4729,29.7655,28.5666,28.6799,330686.0
2022-10-02,29.4729,29.7655,28.5666,28.6799,330686.0
2022-10-03,28.897,29.6428,28.5855,29.5106,220333.0
2022-10-04,29.7939,30.6812,29.7939,30.6812,272329.0
2022-10-05,30.2281,30.6907,30.0204,30.4547,141805.0
2022-10-06,30.1903,30.5113,30.0393,30.2375,146258.0
2022-10-07,30.1903,30.247,29.4257,29.4823,240022.0
2022-10-08,30.1903,30.247,29.4257,29.4823,240022.0
2022-10-09,30.1903,30.247,29.4257,29.4823,240022.0
2022-10-10,29.69,29.9827,29.4823,29.6994,125887.0
2022-10-11,29.8977,29.9638,29.3596,29.6334,203323.0
2022-10-12,29.5578,29.9543,29.2085,29.5201,132513.0
2022-10-13,29.0953,31.0211,28.9537,30.9267,195721.0
2022-10-14,30.7757,31.4931,30.5585,30.7379,155384.0
2022-10-15,30.7757,31.4931,30.5585,30.7379,155384.0
2022-10-16,30.7757,31.4931,30.5585,30.7379,155384.0
2022-10-17,31.276,31.8047,31.0966,31.7008,179428.0
2022-10-18,32.2578,32.39,31.427,31.7669,193618.0
2022-10-19,31.3704,31.8896,31.1438,31.3138,216215.0
2022-10-20,30.6152,30.7001,28.7743,29.6617,290408.0
2022-10-21,30.1148,30.9361,30.0676,30.6057,320111.0
2022-10-22,30.1148,30.9361,30.0676,30.6057,320111.0
2022-10-23,30.1148,30.9361,30.0676,30.6057,320111.0
2022-10-24,30.8229,31.3515,30.7096,30.9361,360300.0
2022-10-25,30.8512,31.5781,30.8512,31.5686,355898.0
2022-10-26,31.8896,32.4183,31.3421,31.8235,187286.0
2022-10-27,32.22,32.7581,32.0548,32.1634,179878.0
2022-10-28,32.4466,32.8525,32.3239,32.6637,329527.0
2022-10-29,32.4466,32.8525,32.3239,32.6637,329527.0
2022-10-30,32.4466,32.8525,32.3239,32.6637,329527.0
2022-10-31,32.4844,32.9092,32.3003,32.6071,207950.0
2022-11-01,32.7204,32.862,32.2295,32.2956,168760.0
2022-11-02,32.2767,32.5316,31.7008,31.8991,366199.0
2022-11-03,31.5498,32.1634,31.3798,32.0029,184189.0
2022-11-04,32.3522,32.8337,32.2342,32.7298,171274.0
2022-11-05,32.3522,32.8337,32.2342,32.7298,171274.0
2022-11-06,32.3522,32.8337,32.2342,32.7298,171274.0
2022-11-07,32.9847,33.1263,32.3333,32.5127,198447.0
2022-11-08,32.5882,32.7581,32.0595,32.3522,175012.0
2022-11-09,32.1617,32.4284,31.8684,32.076,204265.0
2022-11-10,32.7808,33.8189,32.6998,33.6665,340035.0
2022-11-11,33.7046,34.0284,32.7808,32.8379,207167.0
2022-11-12,33.7046,34.0284,32.7808,32.8379,207167.0
2022-11-13,33.7046,34.0284,32.7808,32.8379,207167.0
2022-11-14,32.8379,33.2093,32.6474,32.8474,163622.0
2022-11-15,33.076,33.3712,32.6379,33.095,201981.0
2022-11-16,33.095,33.2284,32.5712,32.7046,244571.0
2022-11-17,32.3998,32.7046,32.0379,32.2855,190045.0
2022-11-18,32.9998,33.1236,32.4093,32.657,274954.0
2022-11-19,32.9998,33.1236,32.4093,32.657,274954.0
2022-11-20,32.9998,33.1236,32.4093,32.657,274954.0
2022-11-21,32.5903,33.257,32.5903,33.1331,239160.0
2022-11-22,33.4379,33.7617,33.2665,33.7046,210125.0
2022-11-23,33.6189,33.6808,33.0189,33.1903,178469.0
2022-11-24,33.6189,33.6808,33.0189,33.1903,178469.0
2022-11-25,33.457,33.9427,33.3918,33.7427,109441.0
2022-11-26,33.457,33.9427,33.3918,33.7427,109441.0
2022-11-27,33.457,33.9427,33.3918,33.7427,109441.0
2022-11-28,33.5712,33.5712,32.7427,32.9808,261089.0
2022-11-29,33.5331,33.5331,32.695,32.9236,188445.0
2022-11-30,32.7903,34.1331,32.0951,33.9712,579699.0
2022-12-01,34.0855,34.3141,32.2752,34.2189,270668.0
2022-12-02,33.7712,34.5569,33.6855,34.5331,275805.0
2022-12-03,33.7712,34.5569,33.6855,34.5331,275805.0
2022-12-04,33.7712,34.5569,33.6855,34.5331,275805.0
2022-12-05,34.3617,34.3617,33.357,33.7808,294508.0
2022-12-06,33.6665,33.9569,33.6189,33.9046,232291.0
2022-12-07,33.8189,34.5046,33.5617,34.4379,257273.0
2022-12-08,34.495,34.9236,33.1141,34.8855,241331.0
2022-12-09,34.6855,35.0379,34.3903,34.5522,260250.0
2022-12-10,34.6855,35.0379,34.3903,34.5522,260250.0
2022-12-11,34.6855,35.0379,34.3903,34.5522,260250.0
2022-12-12,34.4665,34.8665,34.095,34.4474,282922.0
2022-12-13,34.9331,35.2379,33.7236,33.9903,320332.0
2022-12-14,34.0189,34.1998,33.3331,33.4665,245072.0
2022-12-15,33.1046,33.3617,32.1903,32.457,362244.0
2022-12-16,32.3522,32.657,32.0189,32.4284,857822.0
2022-12-17,32.3522,32.657,32.0189,32.4284,857822.0
2022-12-18,32.3522,32.657,32.0189,32.4284,857822.0
2022-12-19,32.6189,32.9617,32.3808,32.5617,255510.0
2022-12-20,32.5522,32.8855,32.4855,32.5331,250289.0
2022-12-21,32.9522,33.276,32.876,33.0189,206542.0
2022-12-22,32.9046,33.9522,32.2855,33.2189,212657.0
2022-12-23,33.4093,33.676,33.2474,33.276,120164.0
2022-12-24,33.4093,33.676,33.2474,33.276,120164.0
2022-12-25,33.4093,33.676,33.2474,33.276,120164.0
2022-12-26,33.4093,33.676,33.2474,33.276,120164.0
2022-12-27,33.4379,33.4855,32.9712,33.3998,94464.0
2022-12-28,33.4474,33.6665,33.0855,33.1236,149792.0
2022-12-29,33.257,33.7617,33.095,33.5903,166415.0
2022-12-30,33.5046,33.7046,33.2665,33.4665,159563.0
2022-12-31,33.5046,33.7046,33.2665,33.4665,159563.0
2023-01-01,33.5046,33.7046,33.2665,33.4665,159563.0
2023-01-02,33.5046,33.7046,33.2665,33.4665,159563.0
2023-01-03,33.5903,33.8189,33.0379,33.5331,168893.0
2023-01-04,33.8189,34.1046,33.3034,33.5046,155240.0
2023-01-05,33.2855,33.795,32.9427,33.7712,236846.0
2023-01-06,34.1427,34.7998,34.1427,34.7998,247137.0
2023-01-07,34.1427,34.7998,34.1427,34.7998,247137.0
2023-01-08,34.1427,34.7998,34.1427,34.7998,247137.0
2023-01-09,34.8284,35.076,34.3046,34.476,162122.0
2023-01-10,34.4665,34.7903,34.2189,34.4665,181635.0
2023-01-11,34.5903,34.7236,34.1903,34.7046,121697.0
2023-01-12,34.8093,35.3436,34.6284,35.0665,215582.0
2023-01-13,34.7236,34.9903,34.2569,34.9617,193437.0
2023-01-14,34.7236,34.9903,34.2569,34.9617,193437.0
2023-01-15,34.7236,34.9903,34.2569,34.9617,193437.0
2023-01-16,34.7236,34.9903,34.2569,34.9617,193437.0
2023-01-17,35.0665,35.1903,34.4284,34.5808,283960.0
2023-01-18,34.4093,34.4093,33.7236,33.7903,207580.0
2023-01-19,33.7998,33.9855,33.276,33.9141,214734.0
2023-01-20,34.2379,34.676,33.7522,34.6474,316556.0
2023-01-21,34.2379,34.676,33.7522,34.6474,316556.0
2023-01-22,34.2379,34.676,33.7522,34.6474,316556.0
2023-01-23,34.476,35.1236,34.3331,34.8093,193453.0
2023-01-24,35.1903,36.6474,35.1903,36.1617,519493.0
2023-01-25,36.0474,36.076,35.476,35.9236,332482.0
2023-01-26,36.0284,36.2379,35.7046,36.2284,202940.0
2023-01-27,36.3046,36.576,36.1807,36.3903,246032.0
2023-01-28,36.3046,36.576,36.1807,36.3903,246032.0
2023-01-29,36.3046,36.576,36.1807,36.3903,246032.0
2023-01-30,36.276,36.4665,35.9522,36.0284,205688.0
2023-01-31,36.0474,36.8569,35.9141,36.8474,279697.0
2023-02-01,36.695,37.7141,36.5523,37.2569,240143.0
2023-02-02,37.5617,38.1045,37.2855,38.0569,297566.0
2023-02-03,37.9522,38.3617,37.8474,38.2569,312036.0
2023-02-04,37.9522,38.3617,37.8474,38.2569,312036.0
2023-02-05,37.9522,38.3617,37.8474,38.2569,312036.0
2023-02-06,38.1807,38.1807,37.4284,37.6474,475290.0
2023-02-07,37.2284,37.7522,36.9998,37.5331,349009.0
2023-02-08,37.1522,37.676,37.0188,37.3807,257481.0
2023-02-09,37.2848,37.6015,36.7569,36.8337,283803.0
2023-02-10,36.8529,37.3711,36.6801,37.0352,313817.0
2023-02-11,36.8529,37.3711,36.6801,37.0352,313817.0
2023-02-12,36.8529,37.3711,36.6801,37.0352,313817.0
2023-02-13,36.9489,37.2944,36.7377,37.256,339476.0
2023-02-14,37.16,37.3231,36.5842,36.8625,210475.0
2023-02-15,36.517,37.1024,36.4786,36.9105,157006.0
2023-02-16,36.517,36.7281,36.3634,36.3922,189824.0
2023-02-17,36.6034,36.6657,36.1907,36.5842,212243.0
2023-02-18,36.6034,36.6657,36.1907,36.5842,212243.0
2023-02-19,36.6034,36.6657,36.1907,36.5842,212243.0
2023-02-20,36.6034,36.6657,36.1907,36.5842,212243.0
2023-02-21,36.2963,36.3394,35.8932,35.9028,250426.0
2023-02-22,35.9987,36.2963,35.73,36.0467,231890.0
2023-02-23,36.2387,36.5266,35.9508,36.1235,143128.0
2023-02-24,35.826,36.1811,35.5957,36.0179,235518.0
2023-02-25,35.826,36.1811,35.5957,36.0179,235518.0
2023-02-26,35.826,36.1811,35.5957,36.0179,235518.0
2023-02-27,36.3634,36.5458,35.9076,35.9987,264033.0
2023-02-28,36.0563,36.5362,35.9316,35.9508,439723.0
2023-03-01,35.8932,36.0851,35.6053,35.9028,208866.0
2023-03-02,35.5669,35.7156,35.255,35.4613,192184.0
2023-03-03,35.874,35.874,35.2214,35.7108,257579.0
2023-03-04,35.874,35.874,35.2214,35.7108,257579.0
2023-03-05,35.874,35.874,35.2214,35.7108,257579.0
2023-03-06,37.2464,39.3865,37.2464,38.5612,2481717.0
2023-03-07,38.2253,38.2925,37.1456,37.1792,1066043.0
2023-03-08,37.0832,37.4959,36.7809,37.0832,894281.0
2023-03-09,36.9585,36.9585,34.7367,34.8951,1189178.0
2023-03-10,33.7626,35.1542,33.0044,34.7031,1537905.0
2023-03-11,33.7626,35.1542,33.0044,34.7031,1537905.0
2023-03-12,33.7626,35.1542,33.0044,34.7031,1537905.0
2023-03-13,33.3787,36.7569,31.1714,32.3806,2062075.0
2023-03-14,35.1062,35.9316,33.8202,34.5112,1425222.0
2023-03-15,32.7837,34.5208,32.4478,34.0793,1148422.0
2023-03-16,33.1196,35.7588,33.062,35.2886,1088789.0
2023-03-17,34.5016,34.7655,31.9967,33.5323,15982905.0
2023-03-18,34.5016,34.7655,31.9967,33.5323,15982905.0
2023-03-19,34.5016,34.7655,31.9967,33.5323,15982905.0
2023-03-20,33.9546,34.7031,33.0044,33.1868,1416466.0
2023-03-21,34.6168,35.2598,33.945,34.5208,935092.0
2023-03-22,34.3672,34.9527,32.8413,32.9277,770115.0
2023-03-23,33.0812,33.4843,32.5102,32.6302,852343.0
2023-03-24,32.1407,33.6954,31.9584,33.5995,772515.0
2023-03-25,32.1407,33.6954,31.9584,33.5995,772515.0
2023-03-26,32.1407,33.6954,31.9584,33.5995,772515.0
2023-03-27,34.5784,34.5784,33.4603,33.5899,538391.0
2023-03-28,33.3979,34.0985,33.1484,33.7146,385404.0
2023-03-29,33.705,34.1849,33.2444,33.6475,413760.0
2023-03-30,34.1561,34.5112,33.014,33.5323,561265.0
2023-03-31,33.6187,33.9642,33.0524,33.6379,404738.0
2023-04-01,33.6187,33.9642,33.0524,33.6379,404738.0
2023-04-02,33.6187,33.9642,33.0524,33.6379,404738.0
2023-04-03,33.4267,33.8298,32.8797,33.4171,410832.0
2023-04-04,33.4075,33.4603,32.3135,33.0428,433101.0
2023-04-05,32.8605,33.062,32.3758,32.5438,557329.0
2023-04-06,31.3825,32.4574,31.3825,31.872,647396.0
2023-04-07,31.3825,32.4574,31.3825,31.872,647396.0
2023-04-08,31.3825,32.4574,31.3825,31.872,647396.0
2023-04-09,31.3825,32.4574,31.3825,31.872,647396.0
2023-04-10,31.7376,32.7069,31.7376,32.6685,453773.0
2023-04-11,32.6781,33.158,32.5918,32.9277,518414.0
2023-04-12,33.1964,33.5515,32.6014,32.8221,562768.0
2023-04-13,32.6781,32.8797,32.3374,32.5534,420943.0
2023-04-14,32.9757,33.1484,31.325,31.5649,606210.0
2023-04-15,32.9757,33.1484,31.325,31.5649,606210.0
2023-04-16,32.9757,33.1484,31.325,31.5649,606210.0
2023-04-17,31.5265,31.9967,31.1138,31.8336,819848.0
2023-04-18,31.8144,31.824,30.6599,30.9891,620501.0
2023-04-19,31.133,32.1791,30.7875,32.0639,395732.0
2023-04-20,31.824,32.1311,31.5553,31.9967,289849.0
2023-04-21,31.9392,32.0735,30.9411,31.0946,541020.0
2023-04-22,31.9392,32.0735,30.9411,31.0946,541020.0
2023-04-23,31.9392,32.0735,30.9411,31.0946,541020.0
2023-04-24,30.9891,31.4881,30.9603,31.1426,443315.0
2023-04-25,29.7894,30.0581,26.3297,26.4208,1304186.0
2023-04-26,26.0369,27.1598,25.9602,26.2673,652445.0
2023-04-27,26.2001,27.2558,26.0082,26.9775,724943.0
2023-04-28,26.7087,27.4765,26.6608,27.4669,839522.0
2023-04-29,26.7087,27.4765,26.6608,27.4669,839522.0
2023-04-30,26.7087,27.4765,26.6608,27.4669,839522.0
2023-05-01,26.9775,27.4669,25.9122,25.941,697511.0
2023-05-02,25.7394,25.8354,24.1079,24.6262,731507.0
2023-05-03,24.8085,25.3939,24.0503,24.2807,711601.0
2023-05-04,23.5225,23.8776,22.3996,23.1098,900755.0
2023-05-05,24.2231,24.463,23.321,24.3862,847951.0
2023-05-06,24.2231,24.463,23.321,24.3862,847951.0
2023-05-07,24.2231,24.463,23.321,24.3862,847951.0
2023-05-08,24.7413,24.7413,23.3402,23.5801,428678.0
2023-05-09,23.3594,23.6185,23.081,23.3018,343620.0
2023-05-10,23.82,23.82,23.0618,23.4553,547835.0
2023-05-11,23.0043,23.2178,22.534,22.9371,351823.0
2023-05-12,23.0906,23.0906,22.3804,22.6492,263530.0
2023-05-13,23.0906,23.0906,22.3804,22.6492,263530.0
2023-05-14,23.0906,23.0906,22.3804,22.6492,263530.0
2023-05-15,22.582,23.5513,22.582,23.4553,365346.0
2023-05-16,23.5609,23.8392,23.3114,23.3306,328157.0
2023-05-17,23.868,24.9813,23.8104,24.6742,700999.0
2023-05-18,24.645,24.9946,24.3634,24.5382,654438.0
2023-05-19,24.7616,24.7616,23.6643,24.0818,560641.0
2023-05-20,24.7616,24.7616,23.6643,24.0818,560641.0
2023-05-21,24.7616,24.7616,23.6643,24.0818,560641.0
2023-05-22,24.3149,25.048,24.1401,24.9752,383630.0
2023-05-23,25.0335,26.5483,24.9266,25.7909,488431.0
2023-05-24,25.4316,25.7714,25.0723,25.1888,417331.0
2023-05-25,25.1985,25.5675,24.4508,24.7907,473827.0
2023-05-26,24.9266,25.1208,24.492,25.082,379763.0
2023-05-27,24.9266,25.1208,24.492,25.082,379763.0
2023-05-28,24.9266,25.1208,24.492,25.082,379763.0
2023-05-29,24.9266,25.1208,24.492,25.082,379763.0
2023-05-30,25.1111,25.2859,24.4217,25.2859,557864.0
2023-05-31,25.0723,25.3442,24.412,24.8198,586135.0
2023-06-01,25.0237,25.2859,24.48,24.9461,440945.0
2023-06-02,25.5287,27.0824,25.4607,27.0435,807886.0
2023-06-03,25.5287,27.0824,25.4607,27.0435,807886.0
2023-06-04,25.5287,27.0824,25.4607,27.0435,807886.0
2023-06-05,26.8396,27.1406,25.7132,25.9559,544051.0
2023-06-06,25.9365,28.0146,25.8588,27.6747,464925.0
2023-06-07,28.1117,28.8982,27.5824,28.568,643818.0
2023-06-08,28.3738,28.8496,27.7815,28.7137,456120.0
2023-06-09,28.6263,28.7623,27.8009,28.0243,244656.0
2023-06-10,28.6263,28.7623,27.8009,28.0243,244656.0
2023-06-11,28.6263,28.7623,27.8009,28.0243,244656.0
2023-06-12,28.1893,28.8982,27.6941,27.7329,370539.0
2023-06-13,27.5387,28.704,27.3834,28.2379,510317.0
2023-06-14,28.1311,28.7428,27.1697,27.2668,547165.0
2023-06-15,27.0629,27.8689,27.0629,27.7232,394182.0
2023-06-16,27.9077,28.8982,27.2814,28.1699,2187073.0
2023-06-17,27.9077,28.8982,27.2814,28.1699,2187073.0
2023-06-18,27.9077,28.8982,27.2814,28.1699,2187073.0
2023-06-19,27.9077,28.8982,27.2814,28.1699,2187073.0
2023-06-20,28.0825,28.0825,27.1406,27.2863,669712.0
2023-06-21,27.0144,27.4708,26.8007,26.8979,511853.0
2023-06-22,26.7328,26.8105,25.6646,26.0239,515192.0
2023-06-23,25.8491,26.121,25.3976,25.5287,700662.0
2023-06-24,25.8491,26.121,25.3976,25.5287,700662.0
2023-06-25,25.8491,26.121,25.3976,25.5287,700662.0
2023-06-26,25.6743,26.3007,25.4122,25.4219,403106.0
2023-06-27,25.6258,26.1307,25.1888,25.6743,350363.0
2023-06-28,25.218,25.3248,24.4848,25.2568,565897.0
2023-06-29,25.5093,26.0239,25.4898,25.7132,413974.0
2023-06-30,26.121,26.121,25.1791,25.1985,367159.0
2023-07-01,26.121,26.121,25.1791,25.1985,367159.0
2023-07-02,26.121,26.121,25.1791,25.1985,367159.0
2023-07-03,25.1694,26.0822,25.1694,25.6938,189959.0
2023-07-04,25.1694,26.0822,25.1694,25.6938,189959.0
2023-07-05,25.4898,25.9851,25.1111,25.5675,361759.0
2023-07-06,25.4122,25.519,24.5382,25.2471,417229.0
2023-07-07,25.2665,25.9754,25.2665,25.5772,414042.0
2023-07-08,25.2665,25.9754,25.2665,25.5772,414042.0
2023-07-09,25.2665,25.9754,25.2665,25.5772,414042.0
2023-07-10,25.4316,26.3201,25.4316,25.5967,361611.0
2023-07-11,25.6355,25.9996,25.3782,25.8103,290515.0
2023-07-12,26.4997,26.7813,26.0725,26.2958,351586.0
2023-07-13,26.5968,27.1212,26.3152,27.0532,330966.0
2023-07-14,27.2571,27.2571,26.1502,26.8493,412953.0
2023-07-15,27.2571,27.2571,26.1502,26.8493,412953.0
2023-07-16,27.2571,27.2571,26.1502,26.8493,412953.0
2023-07-17,26.7522,28.0437,26.7522,27.7621,364578.0
2023-07-18,27.8883,28.9079,27.8883,28.6943,300636.0
2023-07-19,28.6651,29.7624,28.6651,29.7333,458588.0
2023-07-20,29.4031,29.6022,28.8399,29.4808,371194.0
2023-07-21,29.7527,29.7527,28.9856,29.1701,346962.0
2023-07-22,29.7527,29.7527,28.9856,29.1701,346962.0
2023-07-23,29.7527,29.7527,28.9856,29.1701,346962.0
2023-07-24,29.2186,30.3062,29.2186,30.044,471153.0
2023-07-25,27.9563,29.306,27.4125,28.8302,2826970.0
2023-07-26,29.0536,30.7432,29.005,30.481,1270037.0
2023-07-27,31.1899,31.1899,30.2479,30.4907,672095.0
2023-07-28,30.9277,31.1316,30.112,30.2965,438798.0
2023-07-29,30.9277,31.1316,30.112,30.2965,438798.0
2023-07-30,30.9277,31.1316,30.112,30.2965,438798.0
2023-07-31,30.3645,31.0636,30.2691,31.0539,636056.0
2023-08-01,31.1607,31.3064,30.3742,30.918,333009.0
2023-08-02,30.6072,30.9665,30.3159,30.7917,445138.0
2023-08-03,30.6849,31.5394,30.5101,31.4617,299603.0
2023-08-04,31.2481,31.8599,31.1413,31.6365,227591.0
2023-08-05,31.2481,31.8599,31.1413,31.6365,227591.0
2023-08-06,31.2481,31.8599,31.1413,31.6365,227591.0
2023-08-07,31.7434,32.5493,31.6074,32.5396,361472.0
2023-08-08,31.6365,32.3163,31.1219,32.1706,281636.0
2023-08-09,31.8113,32.1415,31.6268,31.8793,218924.0
2023-08-10,32.0361,32.4575,31.5804,31.8009,263743.0
2023-08-11,31.6539,32.0263,31.5706,31.8793,229980.0
2023-08-12,31.6539,32.0263,31.5706,31.8793,229980.0
2023-08-13,31.6539,32.0263,31.5706,31.8793,229980.0
