,CFR US Equity,CFR US Equity,CFR US Equity,CFR US Equity,CFR US Equity
2022-05-29,116.9565,118.8684,116.9565,118.8116,533089.0
2022-05-30,116.9565,118.8684,116.9565,118.8116,533089.0
2022-05-31,118.3478,119.3842,116.5684,118.291,407206.0
2022-06-01,118.8589,118.8589,115.6693,117.7894,286973.0
2022-06-02,117.903,122.1243,117.2594,122.0012,421390.0
2022-06-03,121.3387,121.3387,118.84,119.0955,270579.0
2022-06-04,121.3387,121.3387,118.84,119.0955,270579.0
2022-06-05,121.3387,121.3387,118.84,119.0955,270579.0
2022-06-06,120.2029,121.4712,118.7643,119.7108,183847.0
2022-06-07,118.5087,120.9885,118.2626,120.979,316214.0
2022-06-08,120.2219,120.2786,117.8746,118.6696,221637.0
2022-06-09,118.1112,118.3384,114.3537,114.4294,348264.0
2022-06-10,111.4953,112.6311,110.1229,110.492,477214.0
2022-06-11,111.4953,112.6311,110.1229,110.492,477214.0
2022-06-12,111.4953,112.6311,110.1229,110.492,477214.0
2022-06-13,107.7946,109.2711,106.7913,108.0691,451959.0
2022-06-14,108.6748,109.962,108.1074,109.5361,415151.0
2022-06-15,111.7793,114.9594,111.2066,112.9245,744999.0
2022-06-16,111.0315,111.5142,108.7316,110.7665,551445.0
2022-06-17,111.836,113.5776,110.7381,111.1262,556311.0
2022-06-18,111.836,113.5776,110.7381,111.1262,556311.0
2022-06-19,111.836,113.5776,110.7381,111.1262,556311.0
2022-06-20,111.836,113.5776,110.7381,111.1262,556311.0
2022-06-21,113.4451,113.4451,111.5616,111.9023,299796.0
2022-06-22,110.6908,112.8015,110.2993,112.1389,256962.0
2022-06-23,112.2194,112.2194,106.6399,108.2773,499048.0
2022-06-24,108.8357,112.508,108.7695,112.1011,725558.0
2022-06-25,108.8357,112.508,108.7695,112.1011,725558.0
2022-06-26,108.8357,112.508,108.7695,112.1011,725558.0
2022-06-27,112.9624,113.5776,111.2398,112.4513,310359.0
2022-06-28,113.464,114.1549,111.6468,111.7319,297438.0
2022-06-29,112.5554,112.8582,110.8096,111.2966,329192.0
2022-06-30,109.1764,111.5805,108.2403,110.2176,335336.0
2022-07-01,109.2995,112.1295,108.6937,111.9023,251191.0
2022-07-02,109.2995,112.1295,108.6937,111.9023,251191.0
2022-07-03,109.2995,112.1295,108.6937,111.9023,251191.0
2022-07-04,109.2995,112.1295,108.6937,111.9023,251191.0
2022-07-05,109.6781,111.6468,108.9682,111.59,224164.0
2022-07-06,110.5962,111.5805,109.0913,110.492,198918.0
2022-07-07,111.2492,112.2904,111.2492,111.9496,214666.0
2022-07-08,112.65,112.6879,111.1782,111.855,123201.0
2022-07-09,112.65,112.6879,111.1782,111.855,123201.0
2022-07-10,112.65,112.6879,111.1782,111.855,123201.0
2022-07-11,110.0377,111.0827,109.7727,110.2933,216912.0
2022-07-12,109.2332,112.8109,109.2332,110.8896,239259.0
2022-07-13,111.1451,111.6373,109.4036,110.9748,293989.0
2022-07-14,108.3435,110.3311,107.9933,109.962,412513.0
2022-07-15,111.3912,114.4767,110.4353,113.2936,324578.0
2022-07-16,111.3912,114.4767,110.4353,113.2936,324578.0
2022-07-17,111.3912,114.4767,110.4353,113.2936,324578.0
2022-07-18,114.6944,115.745,113.0854,113.3977,209960.0
2022-07-19,114.8459,117.1411,114.8459,116.3034,239384.0
2022-07-20,115.2434,117.7515,115.2055,117.3351,206878.0
2022-07-21,116.4927,118.1538,116.01,118.1396,190316.0
2022-07-22,117.5149,118.6507,116.5211,117.5433,172270.0
2022-07-23,117.5149,118.6507,116.5211,117.5433,172270.0
2022-07-24,117.5149,118.6507,116.5211,117.5433,172270.0
2022-07-25,118.3005,120.6279,117.8178,120.4017,286751.0
2022-07-26,119.9001,121.8782,119.8149,120.7708,367780.0
2022-07-27,120.4869,122.5407,120.4585,122.0959,374229.0
2022-07-28,121.2062,123.3263,119.4174,121.67,389697.0
2022-07-29,123.2979,124.8785,122.9099,123.421,639231.0
2022-07-30,123.2979,124.8785,122.9099,123.421,639231.0
2022-07-31,123.2979,124.8785,122.9099,123.421,639231.0
2022-08-01,123.9415,124.8365,122.4177,124.0267,365357.0
2022-08-02,123.8847,124.8785,122.1243,122.6922,332503.0
2022-08-03,123.4872,124.6135,122.5407,124.0362,198878.0
2022-08-04,123.8942,123.8942,120.5531,120.9128,373992.0
2022-08-05,120.5531,124.7366,120.5531,124.5283,359695.0
2022-08-06,120.5531,124.7366,120.5531,124.5283,359695.0
2022-08-07,120.5531,124.7366,120.5531,124.5283,359695.0
2022-08-08,125.2098,126.109,124.1592,124.2349,219948.0
2022-08-09,123.4683,125.0205,122.2189,124.9921,222494.0
2022-08-10,126.0711,127.169,125.773,126.2888,286754.0
2022-08-11,127.2258,127.4814,125.9291,127.1217,251654.0
2022-08-12,128.248,129.1945,127.2069,129.185,157608.0
2022-08-13,128.248,129.1945,127.2069,129.185,157608.0
2022-08-14,128.248,129.1945,127.2069,129.185,157608.0
2022-08-15,128.8348,130.9833,128.248,130.6994,211819.0
2022-08-16,131.2105,132.8384,130.4817,132.4882,205830.0
2022-08-17,131.2673,132.2469,130.5054,131.6269,182966.0
2022-08-18,132.138,132.2895,130.9171,131.9677,133862.0
2022-08-19,131.1442,131.5228,129.6914,130.7278,216723.0
2022-08-20,131.1442,131.5228,129.6914,130.7278,216723.0
2022-08-21,131.1442,131.5228,129.6914,130.7278,216723.0
2022-08-22,129.1566,129.2532,127.8883,128.4089,187194.0
2022-08-23,127.8978,129.1756,127.2069,127.8316,186397.0
2022-08-24,127.0933,127.718,126.5349,127.1122,171881.0
2022-08-25,127.0365,128.4941,126.3361,127.2163,545691.0
2022-08-26,127.2069,127.3205,124.1971,124.4432,288064.0
2022-08-27,127.2069,127.3205,124.1971,124.4432,288064.0
2022-08-28,127.2069,127.3205,124.1971,124.4432,288064.0
2022-08-29,123.6765,124.6608,122.1811,123.809,213065.0
2022-08-30,124.6761,124.6952,122.942,124.4665,308673.0
2022-08-31,125.1716,125.2383,123.6852,123.8281,324840.0
2022-09-01,123.971,125.0858,122.2941,125.0763,371453.0
2022-09-02,126.2673,127.9443,124.4284,125.0572,398958.0
2022-09-03,126.2673,127.9443,124.4284,125.0572,398958.0
2022-09-04,126.2673,127.9443,124.4284,125.0572,398958.0
2022-09-05,126.2673,127.9443,124.4284,125.0572,398958.0
2022-09-06,127.4964,128.8018,125.5146,126.6008,907570.0
2022-09-07,125.9529,130.6407,125.8004,130.231,559562.0
2022-09-08,129.0591,134.7093,129.0591,134.0709,534166.0
2022-09-09,134.4615,136.0861,133.8517,134.5568,462632.0
2022-09-10,134.4615,136.0861,133.8517,134.5568,462632.0
2022-09-11,134.4615,136.0861,133.8517,134.5568,462632.0
2022-09-12,135.1285,136.5673,134.4996,135.4525,310646.0
2022-09-13,133.1466,134.3472,131.2124,132.0604,344719.0
2022-09-14,133.0132,134.7188,131.9842,134.6426,493029.0
2022-09-15,134.2424,136.6387,134.2424,134.9665,494180.0
2022-09-16,133.8613,133.8613,131.2982,131.7269,1780017.0
2022-09-17,133.8613,133.8613,131.2982,131.7269,1780017.0
2022-09-18,133.8613,133.8613,131.2982,131.7269,1780017.0
2022-09-19,129.707,134.6807,129.707,134.5568,297270.0
2022-09-20,133.5849,134.9475,132.6893,133.7564,226092.0
2022-09-21,134.2138,136.3386,133.2515,133.3944,349225.0
2022-09-22,133.9375,133.9375,130.7312,132.0033,426770.0
2022-09-23,130.4788,131.2315,127.5822,129.7737,476273.0
2022-09-24,130.4788,131.2315,127.5822,129.7737,476273.0
2022-09-25,130.4788,131.2315,127.5822,129.7737,476273.0
2022-09-26,129.2306,131.06,128.6303,129.0781,427945.0
2022-09-27,129.7832,130.7455,125.8766,126.8866,420041.0
2022-09-28,127.0963,129.4021,126.7723,128.4493,404202.0
2022-09-29,127.0486,127.6012,125.0572,127.4107,356977.0
2022-09-30,127.7632,129.0591,125.7623,125.9815,542094.0
2022-10-01,127.7632,129.0591,125.7623,125.9815,542094.0
2022-10-02,127.7632,129.0591,125.7623,125.9815,542094.0
2022-10-03,127.8299,129.7546,126.6008,129.1353,537332.0
2022-10-04,130.8694,134.3472,130.8694,134.2043,522844.0
2022-10-05,132.5464,134.2424,132.049,133.947,245887.0
2022-10-06,133.2705,134.1757,132.413,133.2133,184511.0
2022-10-07,132.9751,132.9751,130.5931,131.9366,294195.0
2022-10-08,132.9751,132.9751,130.5931,131.9366,294195.0
2022-10-09,132.9751,132.9751,130.5931,131.9366,294195.0
2022-10-10,132.2891,133.6802,130.7932,132.0795,265651.0
2022-10-11,131.5745,134.0232,130.6312,131.7269,351790.0
2022-10-12,132.0985,132.937,129.9928,131.5554,233749.0
2022-10-13,130.05,138.3489,128.9161,137.9488,352237.0
2022-10-14,138.6825,140.2737,137.1961,137.6439,364689.0
2022-10-15,138.6825,140.2737,137.1961,137.6439,364689.0
2022-10-16,138.6825,140.2737,137.1961,137.6439,364689.0
2022-10-17,139.6067,140.893,138.5443,139.4257,303918.0
2022-10-18,141.3409,142.6653,139.8354,141.4838,357934.0
2022-10-19,140.8073,141.9507,137.0551,138.2252,340098.0
2022-10-20,138.4634,139.0636,133.2086,134.0709,442854.0
2022-10-21,134.1662,136.2719,133.3706,135.3762,381353.0
2022-10-22,134.1662,136.2719,133.3706,135.3762,381353.0
2022-10-23,134.1662,136.2719,133.3706,135.3762,381353.0
2022-10-24,136.0337,137.1008,134.3758,134.6807,537715.0
2022-10-25,133.6612,136.6054,133.5087,136.31,470081.0
2022-10-26,136.8626,137.7106,135.1571,135.2238,611236.0
2022-10-27,136.7292,142.5414,136.7292,141.1694,677743.0
2022-10-28,142.9225,148.1154,140.7501,147.8867,570780.0
2022-10-29,142.9225,148.1154,140.7501,147.8867,570780.0
2022-10-30,142.9225,148.1154,140.7501,147.8867,570780.0
2022-10-31,147.8867,149.2683,147.1483,147.7343,919014.0
2022-11-01,148.4584,149.6018,147.5342,149.1444,340371.0
2022-11-02,149.0492,151.4217,147.7581,148.3536,381273.0
2022-11-03,146.286,148.5156,144.266,147.4484,295258.0
2022-11-04,149.1921,150.8309,148.0106,149.2207,208682.0
2022-11-05,149.1921,150.8309,148.0106,149.2207,208682.0
2022-11-06,149.1921,150.8309,148.0106,149.2207,208682.0
2022-11-07,150.2116,151.0501,149.1159,150.8309,251141.0
2022-11-08,150.5165,153.0224,149.3445,151.1168,236103.0
2022-11-09,149.7066,150.8214,148.4108,148.5537,179235.0
2022-11-10,151.6218,152.5222,146.6957,147.7914,617419.0
2022-11-11,148.2011,148.5103,137.8726,138.835,811063.0
2022-11-12,148.2011,148.5103,137.8726,138.835,811063.0
2022-11-13,148.2011,148.5103,137.8726,138.835,811063.0
2022-11-14,138.8445,140.5214,137.7106,138.6158,387604.0
2022-11-15,139.7497,141.1217,137.5772,138.8445,304687.0
2022-11-16,139.2256,139.7115,137.6344,137.8726,227509.0
2022-11-17,136.7864,138.2633,135.8383,137.1866,375278.0
2022-11-18,138.7016,139.3304,136.3957,138.2633,220603.0
2022-11-19,138.7016,139.3304,136.3957,138.2633,220603.0
2022-11-20,138.7016,139.3304,136.3957,138.2633,220603.0
2022-11-21,138.5205,140.4833,138.4681,138.8731,241877.0
2022-11-22,140.026,141.4076,139.5877,141.0264,221229.0
2022-11-23,140.712,141.3218,138.9779,139.1684,210444.0
2022-11-24,140.712,141.3218,138.9779,139.1684,210444.0
2022-11-25,139.6544,140.9693,139.3257,140.9693,145685.0
2022-11-26,139.6544,140.9693,139.3257,140.9693,145685.0
2022-11-27,139.6544,140.9693,139.3257,140.9693,145685.0
2022-11-28,139.9974,140.5214,138.7778,139.3971,248285.0
2022-11-29,139.7039,140.164,138.4482,139.3301,395587.0
2022-11-30,139.1096,139.7326,136.8379,139.0521,706866.0
2022-12-01,139.5314,139.6368,135.242,135.2755,394487.0
2022-12-02,135.103,136.0711,134.3554,135.5823,690659.0
2022-12-03,135.103,136.0711,134.3554,135.5823,690659.0
2022-12-04,135.103,136.0711,134.3554,135.5823,690659.0
2022-12-05,135.496,135.496,130.8472,132.2083,475006.0
2022-12-06,132.122,133.5598,131.1923,132.5629,585341.0
2022-12-07,132.3137,132.7642,130.9718,131.6715,386653.0
2022-12-08,132.0741,132.3259,130.1858,132.007,340886.0
2022-12-09,131.4702,132.6396,131.1156,131.221,304370.0
2022-12-10,131.4702,132.6396,131.1156,131.221,304370.0
2022-12-11,131.4702,132.6396,131.1156,131.221,304370.0
2022-12-12,132.0262,133.0518,131.0533,131.5757,323998.0
2022-12-13,132.6396,133.9624,124.0034,125.1248,632084.0
2022-12-14,125.4891,126.831,124.2813,125.3453,616341.0
2022-12-15,124.2718,125.3836,122.278,122.9011,491938.0
2022-12-16,122.4697,123.5577,120.1118,120.524,1185000.0
2022-12-17,122.4697,123.5577,120.1118,120.524,1185000.0
2022-12-18,122.4697,123.5577,120.1118,120.524,1185000.0
2022-12-19,120.7828,122.4793,119.5942,121.4537,498603.0
2022-12-20,122.0863,123.4283,121.1278,122.6327,328905.0
2022-12-21,124.0609,125.5274,124.0609,124.8948,297993.0
2022-12-22,124.6743,125.3357,123.0449,125.0961,246329.0
2022-12-23,125.2686,126.9604,125.2686,126.2751,209295.0
2022-12-24,125.2686,126.9604,125.2686,126.2751,209295.0
2022-12-25,125.2686,126.9604,125.2686,126.2751,209295.0
2022-12-26,125.2686,126.9604,125.2686,126.2751,209295.0
2022-12-27,126.7352,126.8933,125.4268,126.3613,243894.0
2022-12-28,126.7064,127.5307,126.1217,126.6201,260879.0
2022-12-29,126.8214,128.7049,126.4572,128.4126,356199.0
2022-12-30,128.3455,128.9685,127.3678,128.1538,204284.0
2022-12-31,128.3455,128.9685,127.3678,128.1538,204284.0
2023-01-01,128.3455,128.9685,127.3678,128.1538,204284.0
2023-01-02,128.3455,128.9685,127.3678,128.1538,204284.0
2023-01-03,127.9141,128.4797,123.8979,124.8373,473688.0
2023-01-04,125.4124,127.0994,124.7894,125.5945,285153.0
2023-01-05,125.5082,126.6776,124.3964,126.601,397623.0
2023-01-06,127.3965,129.6059,127.3965,129.1506,293426.0
2023-01-07,127.3965,129.6059,127.3965,129.1506,293426.0
2023-01-08,127.3965,129.6059,127.3965,129.1506,293426.0
2023-01-09,128.9493,128.9493,125.8754,126.2176,250900.0
2023-01-10,126.5914,127.1702,125.1824,126.716,223486.0
2023-01-11,126.9844,127.9189,126.3038,127.2911,211135.0
2023-01-12,127.9333,130.828,127.3103,129.3711,312809.0
2023-01-13,128.6522,131.7578,127.2336,131.4031,282134.0
2023-01-14,128.6522,131.7578,127.2336,131.4031,282134.0
2023-01-15,128.6522,131.7578,127.2336,131.4031,282134.0
2023-01-16,128.6522,131.7578,127.2336,131.4031,282134.0
2023-01-17,130.8855,131.0676,128.8151,130.9047,286263.0
2023-01-18,130.1571,130.1571,124.7989,124.8756,362038.0
2023-01-19,124.3101,126.8598,123.1886,125.6616,314064.0
2023-01-20,126.1409,128.4701,125.5562,128.24,278756.0
2023-01-21,126.1409,128.4701,125.5562,128.24,278756.0
2023-01-22,126.1409,128.4701,125.5562,128.24,278756.0
2023-01-23,128.7672,131.2018,128.5659,130.7418,340459.0
2023-01-24,129.7353,131.8057,128.6043,130.6938,300563.0
2023-01-25,130.4446,131.2689,128.403,130.3679,418971.0
2023-01-26,128.3838,133.5502,118.5542,126.6776,1168536.0
2023-01-27,124.9044,126.7927,120.8307,122.163,820648.0
2023-01-28,124.9044,126.7927,120.8307,122.163,820648.0
2023-01-29,124.9044,126.7927,120.8307,122.163,820648.0
2023-01-30,122.326,123.2461,120.5911,121.0895,488347.0
2023-01-31,121.5783,124.8756,120.8499,124.8756,801550.0
2023-02-01,123.2557,125.3741,122.4506,123.8692,443416.0
2023-02-02,123.8884,124.0609,121.5112,122.3068,573020.0
2023-02-03,122.5273,125.8629,122.4027,123.8596,609493.0
2023-02-04,122.5273,125.8629,122.4027,123.8596,609493.0
2023-02-05,122.5273,125.8629,122.4027,123.8596,609493.0
2023-02-06,123.342,125.9108,123.342,125.8725,351392.0
2023-02-07,125.2207,127.7608,124.3484,127.6553,337447.0
2023-02-08,126.9652,128.2688,125.7095,127.0131,398284.0
2023-02-09,127.0994,128.1633,126.5243,126.5434,334264.0
2023-02-10,127.0994,127.2192,125.5753,126.2367,331042.0
2023-02-11,127.0994,127.2192,125.5753,126.2367,331042.0
2023-02-12,127.0994,127.2192,125.5753,126.2367,331042.0
2023-02-13,126.1121,126.8598,125.7287,126.3613,183727.0
2023-02-14,126.3709,126.9652,124.2622,125.2111,303933.0
2023-02-15,124.5881,127.2192,124.521,126.1409,232342.0
2023-02-16,125.1919,126.2176,124.0034,124.0321,403211.0
2023-02-17,124.2813,126.7256,124.013,125.8533,462066.0
2023-02-18,124.2813,126.7256,124.013,125.8533,462066.0
2023-02-19,124.2813,126.7256,124.013,125.8533,462066.0
2023-02-20,124.2813,126.7256,124.013,125.8533,462066.0
2023-02-21,124.2622,125.0194,121.8659,123.3516,381479.0
2023-02-22,123.3803,123.596,121.5735,121.933,304780.0
2023-02-23,122.6519,123.6679,120.984,123.3516,341729.0
2023-02-24,122.9203,126.2846,122.3547,126.1217,492624.0
2023-02-25,122.9203,126.2846,122.3547,126.1217,492624.0
2023-02-26,122.9203,126.2846,122.3547,126.1217,492624.0
2023-02-27,126.8936,128.3313,126.3436,127.077,420442.0
2023-02-28,127.6076,129.6146,127.1734,127.1927,544818.0
2023-03-01,126.305,128.4664,125.5717,128.3313,494203.0
2023-03-02,127.5787,128.0901,124.7542,126.9033,495151.0
2023-03-03,127.4147,127.7427,126.1989,127.5884,394684.0
2023-03-04,127.4147,127.7427,126.1989,127.5884,394684.0
2023-03-05,127.4147,127.7427,126.1989,127.5884,394684.0
2023-03-06,127.3568,128.1576,125.4849,125.7936,441658.0
2023-03-07,125.1954,126.1169,121.9545,123.2367,343819.0
2023-03-08,122.8604,123.8831,121.2779,122.0981,203023.0
2023-03-09,120.9113,120.9113,115.4548,115.8359,610642.0
2023-03-10,113.2789,117.0324,109.9983,114.5815,1200693.0
2023-03-11,113.2789,117.0324,109.9983,114.5815,1200693.0
2023-03-12,113.2789,117.0324,109.9983,114.5815,1200693.0
2023-03-13,103.9773,107.528,99.3941,100.1081,2880825.0
2023-03-14,110.0562,111.4456,106.9299,107.6053,1383519.0
2023-03-15,103.6975,105.0291,101.869,102.8484,1544044.0
2023-03-16,101.1695,107.943,100.6195,104.7685,1588326.0
2023-03-17,103.1572,103.3646,98.2952,101.1502,1551668.0
2023-03-18,103.1572,103.3646,98.2952,101.1502,1551668.0
2023-03-19,103.1572,103.3646,98.2952,101.1502,1551668.0
2023-03-20,103.2054,103.9484,99.7704,101.0537,957571.0
2023-03-21,104.7299,106.5825,102.694,103.601,1031621.0
2023-03-22,103.7264,103.7264,97.3002,97.4836,977944.0
2023-03-23,98.1879,98.6318,94.3476,94.4248,1556346.0
2023-03-24,92.8424,97.6331,92.3889,96.5573,841083.0
2023-03-25,92.8424,97.6331,92.3889,96.5573,841083.0
2023-03-26,92.8424,97.6331,92.3889,96.5573,841083.0
2023-03-27,99.7704,100.5904,97.8502,99.1335,910007.0
2023-03-28,98.1397,99.9537,98.1397,99.4809,571346.0
2023-03-29,100.6195,100.9668,99.6739,100.5326,468498.0
2023-03-30,101.7484,102.1633,99.7318,100.0695,611088.0
2023-03-31,101.1695,102.0861,99.8379,101.6423,525757.0
2023-04-01,101.1695,102.0861,99.8379,101.6423,525757.0
2023-04-02,101.1695,102.0861,99.8379,101.6423,525757.0
2023-04-03,101.6519,103.3887,100.2432,101.2274,508526.0
2023-04-04,101.5072,102.1237,98.0914,99.3362,660502.0
2023-04-05,97.6476,99.5484,97.2327,98.0143,472697.0
2023-04-06,98.4002,99.616,98.13,99.5774,527715.0
2023-04-07,98.4002,99.616,98.13,99.5774,527715.0
2023-04-08,98.4002,99.616,98.13,99.5774,527715.0
2023-04-09,98.4002,99.616,98.13,99.5774,527715.0
2023-04-10,98.7476,100.716,98.6511,100.0502,347632.0
2023-04-11,100.8703,101.9896,99.8958,101.1116,282020.0
2023-04-12,101.6326,102.1826,99.8958,100.1756,306512.0
2023-04-13,100.2142,101.7115,99.3844,101.266,374234.0
2023-04-14,103.1089,103.6782,100.2914,101.4879,559223.0
2023-04-15,103.1089,103.6782,100.2914,101.4879,559223.0
2023-04-16,103.1089,103.6782,100.2914,101.4879,559223.0
2023-04-17,101.5554,103.5914,100.3831,103.4756,512613.0
2023-04-18,103.6878,103.6878,100.5326,101.3528,394144.0
2023-04-19,102.1826,105.3571,101.4516,105.2606,479474.0
2023-04-20,103.4177,104.6865,101.1309,101.9607,583427.0
2023-04-21,101.9607,102.0475,99.6546,100.0019,418002.0
2023-04-22,101.9607,102.0475,99.6546,100.0019,418002.0
2023-04-23,101.9607,102.0475,99.6546,100.0019,418002.0
2023-04-24,99.5581,100.8607,99.259,99.4809,463605.0
2023-04-25,97.995,98.8634,96.5283,97.4353,544927.0
2023-04-26,97.416,100.8655,97.3195,99.8379,742772.0
2023-04-27,101.8159,107.1422,101.0701,106.3992,1073230.0
2023-04-28,105.3475,109.6799,105.3475,106.3799,2312859.0
2023-04-29,105.3475,109.6799,105.3475,106.3799,2312859.0
2023-04-30,105.3475,109.6799,105.3475,106.3799,2312859.0
2023-05-01,106.2352,107.7211,103.0028,103.437,628065.0
2023-05-02,102.5396,103.0028,96.9625,98.3134,811193.0
2023-05-03,98.7476,100.3252,94.8783,95.3994,917678.0
2023-05-04,92.9678,94.9169,89.3012,90.1407,1364526.0
2023-05-05,96.5187,98.7379,95.2112,98.5835,1249892.0
2023-05-06,96.5187,98.7379,95.2112,98.5835,1249892.0
2023-05-07,96.5187,98.7379,95.2112,98.5835,1249892.0
2023-05-08,100.6484,100.6484,94.0678,94.0775,564277.0
2023-05-09,93.3152,93.8362,91.5784,92.7266,531686.0
2023-05-10,94.174,94.4055,91.8968,93.5661,836250.0
2023-05-11,91.9547,93.6336,91.3951,92.3117,896724.0
2023-05-12,93.3538,94.0485,91.7328,93.9424,622926.0
2023-05-13,93.3538,94.0485,91.7328,93.9424,622926.0
2023-05-14,93.3538,94.0485,91.7328,93.9424,622926.0
2023-05-15,93.3731,96.8231,93.3731,96.1327,637207.0
2023-05-16,96.7116,96.7116,92.8714,92.8714,486826.0
2023-05-17,94.5213,100.2721,94.5213,99.8379,729150.0
2023-05-18,99.8186,99.9744,97.7344,99.3651,431941.0
2023-05-19,99.7318,99.9727,96.4704,97.7923,474925.0
2023-05-20,99.7318,99.9727,96.4704,97.7923,474925.0
2023-05-21,99.7318,99.9727,96.4704,97.7923,474925.0
2023-05-22,98.8151,101.0247,97.8502,100.3397,357610.0
2023-05-23,100.33,103.4563,99.3651,100.4747,465955.0
2023-05-24,99.5002,100.0695,98.2748,99.3844,439875.0
2023-05-25,98.6318,101.6326,98.6318,100.9282,703721.0
2023-05-26,100.8318,101.8256,99.037,101.5651,320731.0
2023-05-27,100.8318,101.8256,99.037,101.5651,320731.0
2023-05-28,100.8318,101.8256,99.037,101.5651,320731.0
2023-05-29,100.8318,101.8256,99.037,101.5651,320731.0
2023-05-30,101.8472,103.1218,100.9229,101.4775,591371.0
2023-05-31,100.4851,101.1272,96.6031,97.4884,492980.0
2023-06-01,98.5879,100.2923,96.4279,99.4635,317634.0
2023-06-02,101.0397,104.6006,100.8159,104.0169,382689.0
2023-06-03,101.0397,104.6006,100.8159,104.0169,382689.0
2023-06-04,101.0397,104.6006,100.8159,104.0169,382689.0
2023-06-05,102.9369,104.1725,100.631,102.4991,486527.0
2023-06-06,102.6061,107.6946,102.6061,106.0503,370044.0
2023-06-07,107.033,108.5264,105.6319,107.354,520340.0
2023-06-08,106.7119,107.4416,104.4839,107.0816,450941.0
2023-06-09,106.5854,107.393,105.8168,106.6049,352735.0
2023-06-10,106.5854,107.393,105.8168,106.6049,352735.0
2023-06-11,106.5854,107.393,105.8168,106.6049,352735.0
2023-06-12,106.6632,108.6091,104.5131,105.5833,510636.0
2023-06-13,105.5444,108.4437,104.4712,108.0837,492944.0
2023-06-14,108.1129,109.1345,104.9022,106.6924,476322.0
2023-06-15,105.9238,110.6426,105.0774,110.2047,741289.0
2023-06-16,111.0707,111.0707,107.6362,108.687,1347437.0
2023-06-17,111.0707,111.0707,107.6362,108.687,1347437.0
2023-06-18,111.0707,111.0707,107.6362,108.687,1347437.0
2023-06-19,111.0707,111.0707,107.6362,108.687,1347437.0
2023-06-20,108.7356,109.475,107.0719,107.8891,679865.0
2023-06-21,107.4124,108.7599,105.7146,105.9238,520320.0
2023-06-22,105.7779,105.7779,101.6623,102.3823,487106.0
2023-06-23,101.2829,102.5234,100.3586,100.7672,497545.0
2023-06-24,101.2829,102.5234,100.3586,100.7672,497545.0
2023-06-25,101.2829,102.5234,100.3586,100.7672,497545.0
2023-06-26,101.1759,103.1315,101.1759,101.7694,337543.0
2023-06-27,102.3239,103.4428,100.8164,102.3434,606090.0
2023-06-28,102.0418,102.0418,100.0862,101.1467,602613.0
2023-06-29,103.832,105.3595,103.2774,105.1163,375031.0
2023-06-30,105.4373,105.5638,104.3428,104.6201,300259.0
2023-07-01,105.4373,105.5638,104.3428,104.6201,300259.0
2023-07-02,105.4373,105.5638,104.3428,104.6201,300259.0
2023-07-03,105.1357,107.8794,105.1357,107.1497,203354.0
2023-07-04,105.1357,107.8794,105.1357,107.1497,203354.0
2023-07-05,105.9919,106.9454,104.406,104.9314,322834.0
2023-07-06,103.5596,104.6298,101.6915,104.4352,360500.0
2023-07-07,103.2385,105.9238,103.0001,104.6882,519301.0
2023-07-08,103.2385,105.9238,103.0001,104.6882,519301.0
2023-07-09,103.2385,105.9238,103.0001,104.6882,519301.0
2023-07-10,103.832,106.5854,103.832,105.9335,269359.0
2023-07-11,105.8946,107.5,105.2087,107.0913,360802.0
2023-07-12,109.1929,109.7864,107.1205,107.9573,451353.0
2023-07-13,108.8037,110.1172,107.393,108.5118,414058.0
2023-07-14,109.6502,109.6502,104.7174,105.5638,456759.0
2023-07-15,109.6502,109.6502,104.7174,105.5638,456759.0
2023-07-16,109.6502,109.6502,104.7174,105.5638,456759.0
2023-07-17,105.6514,107.714,105.2671,107.1497,408025.0
2023-07-18,107.0524,111.1436,106.3714,109.9907,550923.0
2023-07-19,110.1269,111.9268,109.008,111.6933,676803.0
2023-07-20,111.7225,112.1603,109.4361,112.1214,454460.0
2023-07-21,113.1041,113.1314,110.6134,111.3042,412038.0
2023-07-22,113.1041,113.1314,110.6134,111.3042,412038.0
2023-07-23,113.1041,113.1314,110.6134,111.3042,412038.0
2023-07-24,111.3139,113.9116,111.2944,113.2403,529111.0
2023-07-25,113.2403,114.3495,111.1777,111.3723,784246.0
2023-07-26,112.676,114.5538,111.7031,112.8511,1220530.0
2023-07-27,117.0542,117.0542,102.6256,104.3185,1880738.0
2023-07-28,104.6687,105.34,101.1953,103.3844,951432.0
2023-07-29,104.6687,105.34,101.1953,103.3844,951432.0
2023-07-30,104.6687,105.34,101.1953,103.3844,951432.0
2023-07-31,103.4623,105.8557,103.3747,105.6417,2948820.0
2023-08-01,105.5736,105.5736,102.4407,104.7368,576077.0
2023-08-02,102.9953,105.4179,102.8007,105.0968,372360.0
2023-08-03,104.7757,105.6319,103.5693,105.2914,401875.0
2023-08-04,103.7444,106.4297,103.7444,104.8925,404388.0
2023-08-05,103.7444,106.4297,103.7444,104.8925,404388.0
2023-08-06,103.7444,106.4297,103.7444,104.8925,404388.0
2023-08-07,105.0482,106.7703,104.5812,106.5173,404245.0
2023-08-08,102.431,103.7736,100.2905,103.5109,428668.0
2023-08-09,103.5109,103.6861,102.1391,102.3142,365052.0
2023-08-10,102.6061,103.5207,101.4483,102.2266,272031.0
2023-08-11,101.925,102.4893,101.4629,101.9931,209155.0
