,NVGS US Equity,NVGS US Equity,NVGS US Equity,NVGS US Equity,NVGS US Equity
2022-05-30,13.4794,13.6377,13.2616,13.42,80302.0
2022-05-31,13.608,13.7961,13.0736,13.4299,140084.0
2022-06-01,13.7169,14.1029,13.5289,14.0039,251326.0
2022-06-02,13.9049,14.9936,13.9049,14.8946,457687.0
2022-06-03,14.9441,14.9441,13.8653,14.2216,229049.0
2022-06-04,14.9441,14.9441,13.8653,14.2216,229049.0
2022-06-05,14.9441,14.9441,13.8653,14.2216,229049.0
2022-06-06,14.5581,15.053,14.5136,14.8451,229395.0
2022-06-07,14.8451,14.9045,14.0534,14.2315,162472.0
2022-06-08,14.0831,14.1326,13.608,13.8159,215603.0
2022-06-09,13.7367,13.7367,12.9153,12.9845,207403.0
2022-06-10,12.6184,13.0162,12.3808,12.6777,181431.0
2022-06-11,12.6184,13.0162,12.3808,12.6777,181431.0
2022-06-12,12.6184,13.0162,12.3808,12.6777,181431.0
2022-06-13,12.3561,12.3709,11.8266,11.8761,138677.0
2022-06-14,11.8563,12.4699,11.7771,11.9553,192200.0
2022-06-15,12.0245,12.1334,11.6683,11.9751,104670.0
2022-06-16,11.6584,11.7573,11.3219,11.4307,160951.0
2022-06-17,11.2823,11.5099,10.7677,11.0151,180596.0
2022-06-18,11.2823,11.5099,10.7677,11.0151,180596.0
2022-06-19,11.2823,11.5099,10.7677,11.0151,180596.0
2022-06-20,11.2823,11.5099,10.7677,11.0151,180596.0
2022-06-21,11.0448,11.7474,11.01,11.6188,114122.0
2022-06-22,11.2279,11.3866,10.9161,10.9656,87934.0
2022-06-23,10.8666,10.9161,10.2629,10.4609,193402.0
2022-06-24,10.6291,11.0844,10.3916,10.8171,189674.0
2022-06-25,10.6291,11.0844,10.3916,10.8171,189674.0
2022-06-26,10.6291,11.0844,10.3916,10.8171,189674.0
2022-06-27,10.9359,11.4971,10.8171,11.3219,94599.0
2022-06-28,11.4703,11.5792,11.2922,11.4604,115716.0
2022-06-29,11.599,11.599,10.9755,11.1734,81733.0
2022-06-30,10.926,11.2625,10.738,11.1734,79250.0
2022-07-01,11.2427,11.4307,10.738,10.9953,81727.0
2022-07-02,11.2427,11.4307,10.738,10.9953,81727.0
2022-07-03,11.2427,11.4307,10.738,10.9953,81727.0
2022-07-04,11.2427,11.4307,10.738,10.9953,81727.0
2022-07-05,10.8666,10.8666,10.4015,10.6192,65784.0
2022-07-06,10.5103,10.54,9.7979,10.2035,110928.0
2022-07-07,10.2431,11.0547,10.2378,10.7776,196796.0
2022-07-08,10.7677,10.7776,10.3521,10.5796,61109.0
2022-07-09,10.7677,10.7776,10.3521,10.5796,61109.0
2022-07-10,10.7677,10.7776,10.3521,10.5796,61109.0
2022-07-11,10.4807,10.4807,10.1145,10.2431,59177.0
2022-07-12,10.0749,10.1936,9.7978,10.1541,84722.0
2022-07-13,9.9264,10.3718,9.9264,10.2134,42783.0
2022-07-14,9.9957,10.0947,9.7087,10.0551,70492.0
2022-07-15,10.164,10.4807,10.06,10.3421,81080.0
2022-07-16,10.164,10.4807,10.06,10.3421,81080.0
2022-07-17,10.164,10.4807,10.06,10.3421,81080.0
2022-07-18,10.738,10.8963,10.5004,10.5697,87331.0
2022-07-19,10.5004,10.8072,10.3421,10.6291,252494.0
2022-07-20,10.4906,11.1734,10.3916,11.1042,193381.0
2022-07-21,11.2823,11.3615,10.8567,10.9161,117506.0
2022-07-22,10.9161,11.0349,10.8369,10.8765,95418.0
2022-07-23,10.9161,11.0349,10.8369,10.8765,95418.0
2022-07-24,10.9161,11.0349,10.8369,10.8765,95418.0
2022-07-25,10.9161,11.4159,10.8864,11.2526,53832.0
2022-07-26,11.2823,11.3813,10.8963,11.0052,117347.0
2022-07-27,11.1437,11.3714,11.0646,11.3021,53976.0
2022-07-28,11.3813,11.4307,10.8963,11.0151,41035.0
2022-07-29,11.3219,11.6683,11.1042,11.5297,154211.0
2022-07-30,11.3219,11.6683,11.1042,11.5297,154211.0
2022-07-31,11.3219,11.6683,11.1042,11.5297,154211.0
2022-08-01,11.4703,11.5792,11.0745,11.0943,91011.0
2022-08-02,11.1042,11.49,11.0393,11.3714,42532.0
2022-08-03,11.4505,11.5396,11.1714,11.2328,70816.0
2022-08-04,11.2328,11.2427,10.5697,10.6192,245376.0
2022-08-05,10.4114,11.025,10.4114,11.0052,55923.0
2022-08-06,10.4114,11.025,10.4114,11.0052,55923.0
2022-08-07,10.4114,11.025,10.4114,11.0052,55923.0
2022-08-08,11.0844,11.2328,10.8646,11.1833,56627.0
2022-08-09,11.2229,11.6831,11.0448,11.599,139828.0
2022-08-10,11.6188,11.6584,11.2427,11.2922,117094.0
2022-08-11,11.3813,11.7375,11.2427,11.5099,236976.0
2022-08-12,11.4208,11.698,11.2625,11.3912,116409.0
2022-08-13,11.4208,11.698,11.2625,11.3912,116409.0
2022-08-14,11.4208,11.698,11.2625,11.3912,116409.0
2022-08-15,11.2328,12.4996,10.7974,12.0147,279067.0
2022-08-16,12.1334,12.272,11.5792,11.7672,140995.0
2022-08-17,11.6386,12.0167,11.5099,11.8959,87094.0
2022-08-18,12.1235,12.5692,11.9115,12.5689,299384.0
2022-08-19,12.2621,12.272,11.1635,11.1734,320703.0
2022-08-20,12.2621,12.272,11.1635,11.1734,320703.0
2022-08-21,12.2621,12.272,11.1635,11.1734,320703.0
2022-08-22,11.0349,11.8267,11.0349,11.7375,267716.0
2022-08-23,11.9454,12.2126,11.5495,11.7771,289584.0
2022-08-24,11.9058,11.9949,11.6386,11.8761,119053.0
2022-08-25,11.9256,12.6827,11.9256,12.3313,401785.0
2022-08-26,12.3017,12.4897,12.1136,12.4501,365847.0
2022-08-27,12.3017,12.4897,12.1136,12.4501,365847.0
2022-08-28,12.3017,12.4897,12.1136,12.4501,365847.0
2022-08-29,12.4204,12.8157,12.3017,12.4204,189461.0
2022-08-30,12.4303,12.6282,11.7079,11.8167,176297.0
2022-08-31,11.6782,12.1136,11.5693,11.9652,111494.0
2022-09-01,11.8761,12.0592,11.4011,11.4703,120164.0
2022-09-02,11.5693,11.8365,11.4505,11.7969,99752.0
2022-09-03,11.5693,11.8365,11.4505,11.7969,99752.0
2022-09-04,11.5693,11.8365,11.4505,11.7969,99752.0
2022-09-05,11.5693,11.8365,11.4505,11.7969,99752.0
2022-09-06,11.7771,12.0159,11.4901,11.5693,107188.0
2022-09-07,11.4307,11.4307,11.0349,11.1536,177095.0
2022-09-08,11.1338,11.4618,11.114,11.3318,96032.0
2022-09-09,11.3318,11.8067,11.3318,11.7276,140050.0
2022-09-10,11.3318,11.8067,11.3318,11.7276,140050.0
2022-09-11,11.3318,11.8067,11.3318,11.7276,140050.0
2022-09-12,11.8959,12.1334,11.8365,11.8662,93612.0
2022-09-13,11.6287,11.8662,11.5891,11.6584,77044.0
2022-09-14,11.8266,12.1829,11.7227,11.787,112878.0
2022-09-15,11.6584,11.9058,11.4505,11.8167,88621.0
2022-09-16,11.698,11.698,11.1635,11.2823,122684.0
2022-09-17,11.698,11.698,11.1635,11.2823,122684.0
2022-09-18,11.698,11.698,11.1635,11.2823,122684.0
2022-09-19,11.1437,11.7227,11.1437,11.5891,116531.0
2022-09-20,11.4703,11.5495,11.2378,11.2625,58382.0
2022-09-21,11.3714,11.3714,10.9755,11.0349,60541.0
2022-09-22,11.114,11.4406,10.7264,11.3021,393069.0
2022-09-23,10.9953,11.1042,10.4411,10.8666,370111.0
2022-09-24,10.9953,11.1042,10.4411,10.8666,370111.0
2022-09-25,10.9953,11.1042,10.4411,10.8666,370111.0
2022-09-26,10.6192,10.9854,10.2877,10.3619,323488.0
2022-09-27,10.7479,11.0448,10.4658,10.9161,290244.0
2022-09-28,11.1635,11.599,11.0844,11.5198,209548.0
2022-09-29,11.5792,11.5792,10.8963,10.9755,148815.0
2022-09-30,10.9359,11.3714,10.7677,11.3318,163797.0
2022-10-01,10.9359,11.3714,10.7677,11.3318,163797.0
2022-10-02,10.9359,11.3714,10.7677,11.3318,163797.0
2022-10-03,11.7375,11.7474,11.2625,11.4505,162233.0
2022-10-04,11.7079,11.8761,11.5297,11.5594,112792.0
2022-10-05,11.5594,11.7771,11.1932,11.7375,56154.0
2022-10-06,11.5693,12.0938,11.5693,12.0443,95257.0
2022-10-07,12.0245,12.1631,11.6386,11.7177,144751.0
2022-10-08,12.0245,12.1631,11.6386,11.7177,144751.0
2022-10-09,12.0245,12.1631,11.6386,11.7177,144751.0
2022-10-10,11.5891,11.7777,11.3021,11.4406,134844.0
2022-10-11,11.2526,11.5297,10.9062,11.2823,125384.0
2022-10-12,11.2724,11.312,10.8963,11.0844,106906.0
2022-10-13,10.9854,11.6881,10.8963,11.6485,178988.0
2022-10-14,11.6881,11.7276,11.3516,11.6188,109928.0
2022-10-15,11.6881,11.7276,11.3516,11.6188,109928.0
2022-10-16,11.6881,11.7276,11.3516,11.6188,109928.0
2022-10-17,11.7672,11.8761,11.6188,11.7474,122030.0
2022-10-18,12.3017,12.6282,12.1518,12.361,338468.0
2022-10-19,12.5491,12.9301,12.5095,12.5986,344284.0
2022-10-20,12.559,12.7472,12.173,12.2225,154232.0
2022-10-21,12.2423,12.2423,11.9471,12.1334,121948.0
2022-10-22,12.2423,12.2423,11.9471,12.1334,121948.0
2022-10-23,12.2423,12.2423,11.9471,12.1334,121948.0
2022-10-24,12.173,12.2126,11.8365,12.0245,110085.0
2022-10-25,11.9256,12.4105,11.8761,12.3116,209871.0
2022-10-26,12.3808,12.7866,12.3808,12.46,190170.0
2022-10-27,12.648,12.6647,12.2225,12.2819,194192.0
2022-10-28,12.3709,12.4006,11.9751,12.173,94707.0
2022-10-29,12.3709,12.4006,11.9751,12.173,94707.0
2022-10-30,12.3709,12.4006,11.9751,12.173,94707.0
2022-10-31,12.173,12.559,11.985,12.4204,177878.0
2022-11-01,12.6282,12.7371,12.4204,12.5788,168626.0
2022-11-02,12.648,12.9845,12.4699,12.5788,196985.0
2022-11-03,12.4501,12.6762,12.1829,12.5194,96706.0
2022-11-04,12.7668,12.8658,12.4798,12.7173,121307.0
2022-11-05,12.7668,12.8658,12.4798,12.7173,121307.0
2022-11-06,12.7668,12.8658,12.4798,12.7173,121307.0
2022-11-07,12.8163,12.9944,12.7074,12.935,157327.0
2022-11-08,12.9647,13.1429,12.7866,13.0043,225216.0
2022-11-09,12.935,12.9944,12.4006,12.4204,119392.0
2022-11-10,12.5392,12.649,12.1928,12.361,119224.0
2022-11-11,12.5689,12.653,12.2225,12.5689,131278.0
2022-11-12,12.5689,12.653,12.2225,12.5689,131278.0
2022-11-13,12.5689,12.653,12.2225,12.5689,131278.0
2022-11-14,12.4699,12.8559,12.4402,12.6381,167577.0
2022-11-15,12.7668,12.9895,12.5292,12.9054,212678.0
2022-11-16,12.1087,12.1087,11.0745,11.8167,948380.0
2022-11-17,11.6584,12.3313,11.4703,12.3313,376138.0
2022-11-18,12.3709,12.5887,12.1037,12.3313,241679.0
2022-11-19,12.3709,12.5887,12.1037,12.3313,241679.0
2022-11-20,12.3709,12.5887,12.1037,12.3313,241679.0
2022-11-21,12.1334,12.6381,11.8959,12.6184,164002.0
2022-11-22,12.5986,12.747,12.3808,12.5689,181480.0
2022-11-23,12.3709,12.6184,12.1829,12.3709,119059.0
2022-11-24,12.3709,12.6184,12.1829,12.3709,119059.0
2022-11-25,12.4501,12.4501,12.1631,12.2225,40876.0
2022-11-26,12.4501,12.4501,12.1631,12.2225,40876.0
2022-11-27,12.4501,12.4501,12.1631,12.2225,40876.0
2022-11-28,11.9553,12.1334,11.6188,11.7079,164527.0
2022-11-29,11.8068,12.0443,11.8068,11.9454,72600.0
2022-11-30,11.9355,12.1235,11.8365,12.0147,88560.0
2022-12-01,12.0147,12.0839,11.8266,11.9553,150980.0
2022-12-02,11.9157,12.2917,11.9157,12.272,134086.0
2022-12-03,11.9157,12.2917,11.9157,12.272,134086.0
2022-12-04,11.9157,12.2917,11.9157,12.272,134086.0
2022-12-05,12.2522,12.4593,11.6881,11.7672,224341.0
2022-12-06,11.698,11.7771,11.4109,11.5,69908.0
2022-12-07,11.5297,11.5434,11.1042,11.2328,249644.0
2022-12-08,11.4505,11.5396,11.213,11.4406,216608.0
2022-12-09,11.2922,11.599,11.2922,11.5495,142420.0
2022-12-10,11.2922,11.599,11.2922,11.5495,142420.0
2022-12-11,11.2922,11.599,11.2922,11.5495,142420.0
2022-12-12,11.5396,12.0048,11.3961,11.8365,231977.0
2022-12-13,11.9751,12.3116,11.9058,11.9058,266819.0
2022-12-14,11.9949,12.074,11.7722,11.9751,135816.0
2022-12-15,11.8761,12.1532,11.8167,12.0542,160209.0
2022-12-16,11.8266,11.9058,11.7177,11.8266,116387.0
2022-12-17,11.8266,11.9058,11.7177,11.8266,116387.0
2022-12-18,11.8266,11.9058,11.7177,11.8266,116387.0
2022-12-19,11.8662,11.8761,11.4109,11.4703,157782.0
2022-12-20,11.5495,11.8464,11.5495,11.8167,83422.0
2022-12-21,11.8761,11.9256,11.5134,11.8167,98148.0
2022-12-22,11.698,11.7079,11.3219,11.5297,87361.0
2022-12-23,11.5891,11.8563,11.5495,11.8068,84307.0
2022-12-24,11.5891,11.8563,11.5495,11.8068,84307.0
2022-12-25,11.5891,11.8563,11.5495,11.8068,84307.0
2022-12-26,11.5891,11.8563,11.5495,11.8068,84307.0
2022-12-27,11.8761,11.8761,11.5693,11.7375,66825.0
2022-12-28,11.7177,11.7177,11.1833,11.2823,152244.0
2022-12-29,11.3417,11.7177,11.3417,11.6782,125244.0
2022-12-30,11.6584,11.8365,11.5742,11.8365,119352.0
2022-12-31,11.6584,11.8365,11.5742,11.8365,119352.0
2023-01-01,11.6584,11.8365,11.5742,11.8365,119352.0
2023-01-02,11.6584,11.8365,11.5742,11.8365,119352.0
2023-01-03,11.8167,11.8761,11.3912,11.4307,143921.0
2023-01-04,11.4307,11.4307,10.9755,11.213,227294.0
2023-01-05,11.1042,11.4406,11.1042,11.2625,180283.0
2023-01-06,11.3021,11.4406,11.1536,11.3615,205521.0
2023-01-07,11.3021,11.4406,11.1536,11.3615,205521.0
2023-01-08,11.3021,11.4406,11.1536,11.3615,205521.0
2023-01-09,11.3615,11.6485,11.3021,11.5198,147799.0
2023-01-10,11.4604,11.8365,11.4604,11.6683,115511.0
2023-01-11,11.7375,11.9057,11.7079,11.8167,143463.0
2023-01-12,11.8761,12.1037,11.7772,11.886,164247.0
2023-01-13,11.7375,12.0641,11.7375,11.9652,94881.0
2023-01-14,11.7375,12.0641,11.7375,11.9652,94881.0
2023-01-15,11.7375,12.0641,11.7375,11.9652,94881.0
2023-01-16,11.7375,12.0641,11.7375,11.9652,94881.0
2023-01-17,11.9454,12.4501,11.9454,12.0443,155048.0
2023-01-18,12.173,12.4303,11.8959,12.0344,144568.0
2023-01-19,11.8959,12.0048,11.5594,11.9553,164113.0
2023-01-20,11.9949,12.3215,11.9058,12.1829,131460.0
2023-01-21,11.9949,12.3215,11.9058,12.1829,131460.0
2023-01-22,11.9949,12.3215,11.9058,12.1829,131460.0
2023-01-23,12.3313,12.4798,12.3215,12.4204,153129.0
2023-01-24,12.4303,12.6144,12.2423,12.559,118918.0
2023-01-25,12.5689,12.5689,12.2918,12.5392,108916.0
2023-01-26,12.6381,12.6381,12.2918,12.4996,122682.0
2023-01-27,12.5194,12.9252,12.3313,12.8361,174068.0
2023-01-28,12.5194,12.9252,12.3313,12.8361,174068.0
2023-01-29,12.5194,12.9252,12.3313,12.8361,174068.0
2023-01-30,12.7371,12.9746,12.6579,12.7371,144726.0
2023-01-31,12.7173,12.935,12.7074,12.7767,88587.0
2023-02-01,12.7371,13.0192,12.7124,12.8955,120578.0
2023-02-02,12.9548,13.0043,12.7355,12.9944,126047.0
2023-02-03,12.935,13.1825,12.842,12.8757,123144.0
2023-02-04,12.935,13.1825,12.842,12.8757,123144.0
2023-02-05,12.935,13.1825,12.842,12.8757,123144.0
2023-02-06,12.8856,13.034,12.6777,12.7668,147554.0
2023-02-07,12.8658,13.0736,12.7569,13.0637,85277.0
2023-02-08,13.0043,13.2122,12.9944,13.0934,121214.0
2023-02-09,13.1528,13.2517,13.1033,13.1132,126783.0
2023-02-10,13.1528,13.2913,13.034,13.2122,145831.0
2023-02-11,13.1528,13.2913,13.034,13.2122,145831.0
2023-02-12,13.1528,13.2913,13.034,13.2122,145831.0
2023-02-13,13.0934,13.42,13.0934,13.232,135906.0
2023-02-14,13.1429,13.2963,12.9252,13.1726,113798.0
2023-02-15,13.1033,13.4164,13.0043,13.3309,123765.0
2023-02-16,13.2913,13.42,13.1627,13.2418,160108.0
2023-02-17,13.1726,13.278,13.0538,13.2023,93490.0
2023-02-18,13.1726,13.278,13.0538,13.2023,93490.0
2023-02-19,13.1726,13.278,13.0538,13.2023,93490.0
2023-02-20,13.1726,13.278,13.0538,13.2023,93490.0
2023-02-21,13.2418,13.3903,13.1726,13.2122,103688.0
2023-02-22,13.3606,13.5684,13.2913,13.321,168526.0
2023-02-23,13.4695,13.7466,13.4398,13.6476,181319.0
2023-02-24,13.5585,13.6179,13.4497,13.5486,93367.0
2023-02-25,13.5585,13.6179,13.4497,13.5486,93367.0
2023-02-26,13.5585,13.6179,13.4497,13.5486,93367.0
2023-02-27,13.5783,13.7466,13.5783,13.6476,104824.0
2023-02-28,13.7763,13.7763,13.5091,13.7466,350657.0
2023-03-01,13.7961,13.9841,13.608,13.6278,203921.0
2023-03-02,13.5289,13.8455,13.4249,13.806,231311.0
2023-03-03,13.8159,13.9742,13.5882,13.895,377983.0
2023-03-04,13.8159,13.9742,13.5882,13.895,377983.0
2023-03-05,13.8159,13.9742,13.5882,13.895,377983.0
2023-03-06,13.7664,13.7664,13.1033,13.321,286607.0
2023-03-07,13.2913,13.3804,13.1726,13.2913,155657.0
2023-03-08,13.2616,13.4398,13.2567,13.3705,254143.0
2023-03-09,13.3606,13.519,12.9994,13.034,301428.0
2023-03-10,12.9647,13.1033,12.6678,12.6777,191635.0
2023-03-11,12.9647,13.1033,12.6678,12.6777,191635.0
2023-03-12,12.9647,13.1033,12.6678,12.6777,191635.0
2023-03-13,12.5095,12.7074,11.9751,12.4105,225374.0
2023-03-14,12.6381,12.7619,12.4204,12.6579,550958.0
2023-03-15,12.3709,12.3907,11.9454,12.3215,264511.0
2023-03-16,12.2423,12.3165,11.9751,12.0839,325123.0
2023-03-17,12.0245,12.1756,11.787,11.9355,419620.0
2023-03-18,12.0245,12.1756,11.787,11.9355,419620.0
2023-03-19,12.0245,12.1756,11.787,11.9355,419620.0
2023-03-20,11.9157,12.9564,11.9157,12.8262,743111.0
2023-03-21,13.1924,13.707,13.1726,13.608,755482.0
2023-03-22,13.5684,13.9643,13.4497,13.5486,453411.0
2023-03-23,13.6278,13.7664,13.1825,13.321,262285.0
2023-03-24,13.232,13.3279,12.9403,13.2023,244917.0
2023-03-25,13.232,13.3279,12.9403,13.2023,244917.0
2023-03-26,13.232,13.3279,12.9403,13.2023,244917.0
2023-03-27,13.3012,13.5338,13.2221,13.4794,207219.0
2023-03-28,13.4596,13.8159,13.4596,13.7862,255520.0
2023-03-29,13.8159,13.8653,13.6278,13.6872,150556.0
2023-03-30,13.7664,13.8337,13.4893,13.608,199587.0
2023-03-31,13.6377,13.8554,13.6278,13.8554,200058.0
2023-04-01,13.6377,13.8554,13.6278,13.8554,200058.0
2023-04-02,13.6377,13.8554,13.6278,13.8554,200058.0
2023-04-03,13.8653,13.9445,13.6377,13.7466,279194.0
2023-04-04,13.8357,13.8901,13.5387,13.5486,232019.0
2023-04-05,13.5585,13.5635,13.2913,13.4794,158370.0
2023-04-06,13.4596,13.4992,13.3012,13.4002,139485.0
2023-04-07,13.4596,13.4992,13.3012,13.4002,139485.0
2023-04-08,13.4596,13.4992,13.3012,13.4002,139485.0
2023-04-09,13.4596,13.4992,13.3012,13.4002,139485.0
2023-04-10,13.3804,13.6872,13.3804,13.5684,177254.0
2023-04-11,13.519,13.8258,13.3977,13.7664,170635.0
2023-04-12,13.8554,13.8554,13.7367,13.8357,178830.0
2023-04-13,13.9346,13.9346,13.7515,13.7961,187281.0
2023-04-14,13.8357,13.9247,13.6526,13.8554,197597.0
2023-04-15,13.8357,13.9247,13.6526,13.8554,197597.0
2023-04-16,13.8357,13.9247,13.6526,13.8554,197597.0
2023-04-17,13.8554,14.4493,13.7664,14.4097,424400.0
2023-04-18,14.38,14.5779,14.2513,14.5086,282324.0
2023-04-19,14.3602,14.3602,13.9544,14.2315,204117.0
2023-04-20,14.0732,14.2611,13.9643,14.0138,184134.0
2023-04-21,14.0633,14.0633,13.6179,13.8159,197337.0
2023-04-22,14.0633,14.0633,13.6179,13.8159,197337.0
2023-04-23,14.0633,14.0633,13.6179,13.8159,197337.0
2023-04-24,13.8554,14.1721,13.8455,13.9247,220935.0
2023-04-25,13.7664,13.7664,13.3507,13.4398,268309.0
2023-04-26,13.3705,13.5437,13.2221,13.2418,176428.0
2023-04-27,13.2913,13.5289,13.0291,13.3804,228123.0
2023-04-28,13.3804,13.7565,13.3309,13.6674,154777.0
2023-04-29,13.3804,13.7565,13.3309,13.6674,154777.0
2023-04-30,13.3804,13.7565,13.3309,13.6674,154777.0
2023-05-01,13.5882,13.7268,13.4398,13.5387,160217.0
2023-05-02,13.4596,13.519,12.9746,13.0835,212117.0
2023-05-03,13.0439,13.0637,12.7371,12.747,147950.0
2023-05-04,12.6579,12.846,12.1928,12.3412,255305.0
2023-05-05,12.5689,12.8262,12.5194,12.648,159918.0
2023-05-06,12.5689,12.8262,12.5194,12.648,159918.0
2023-05-07,12.5689,12.8262,12.5194,12.648,159918.0
2023-05-08,12.7371,12.8658,12.648,12.747,117656.0
2023-05-09,12.648,12.7371,12.4798,12.6579,79040.0
2023-05-10,12.7668,12.935,12.6678,12.8262,88919.0
2023-05-11,12.5788,12.9845,12.5788,12.7965,85672.0
2023-05-12,12.846,12.9548,12.7668,12.8757,97369.0
2023-05-13,12.846,12.9548,12.7668,12.8757,97369.0
2023-05-14,12.846,12.9548,12.7668,12.8757,97369.0
2023-05-15,12.9548,13.0439,12.7668,12.9944,107937.0
2023-05-16,12.9054,13.0538,12.7074,12.7668,55046.0
2023-05-17,12.8658,12.8658,12.6777,12.747,105154.0
2023-05-18,12.7767,12.7767,12.559,12.7668,82664.0
2023-05-19,12.7965,13.1132,12.7668,12.9054,86696.0
2023-05-20,12.7965,13.1132,12.7668,12.9054,86696.0
2023-05-21,12.7965,13.1132,12.7668,12.9054,86696.0
2023-05-22,12.9845,13.1805,12.8262,13.0043,185766.0
2023-05-23,14.093,15.0525,13.707,14.5779,902133.0
2023-05-24,14.5581,14.5581,13.3012,13.4299,312368.0
2023-05-25,13.3507,13.8043,13.0637,13.3309,208878.0
2023-05-26,13.3903,13.3903,12.9054,13.034,148498.0
2023-05-27,13.3903,13.3903,12.9054,13.034,148498.0
2023-05-28,13.3903,13.3903,12.9054,13.034,148498.0
2023-05-29,13.3903,13.3903,12.9054,13.034,148498.0
2023-05-30,13.0538,13.1627,12.8955,13.0142,108585.0
2023-05-31,12.9647,13.133,12.6504,12.6876,156785.0
2023-06-01,12.747,13.0835,12.747,13.0043,131260.0
2023-06-02,13.133,13.2616,12.9647,13.1429,114820.0
2023-06-03,13.133,13.2616,12.9647,13.1429,114820.0
2023-06-04,13.133,13.2616,12.9647,13.1429,114820.0
2023-06-05,13.1924,13.1982,12.8361,12.8757,90272.0
2023-06-06,12.6678,13.0142,12.5788,13.0142,79963.0
2023-06-07,13.0934,13.3804,13.0736,13.2122,115165.0
2023-06-08,13.1627,13.1627,12.7767,12.9647,142622.0
2023-06-09,12.9647,13.1889,12.846,12.8757,69359.0
2023-06-10,12.9647,13.1889,12.846,12.8757,69359.0
2023-06-11,12.9647,13.1889,12.846,12.8757,69359.0
2023-06-12,12.8559,12.8757,12.7272,12.846,74520.0
2023-06-13,12.8658,13.1924,12.7965,12.935,78174.0
2023-06-14,13.0043,13.1429,12.8658,13.1132,127480.0
2023-06-15,13.0538,13.1661,12.8311,12.8559,175431.0
2023-06-16,12.8658,12.9796,12.6777,12.6777,246505.0
2023-06-17,12.8658,12.9796,12.6777,12.6777,246505.0
2023-06-18,12.8658,12.9796,12.6777,12.6777,246505.0
2023-06-19,12.8658,12.9796,12.6777,12.6777,246505.0
2023-06-20,12.6876,12.7668,12.4798,12.6184,343105.0
2023-06-21,12.4897,12.7074,12.4798,12.4897,170508.0
2023-06-22,12.4303,12.4501,12.2423,12.3709,221085.0
2023-06-23,12.3017,12.7272,12.2037,12.6876,197423.0
2023-06-24,12.3017,12.7272,12.2037,12.6876,197423.0
2023-06-25,12.3017,12.7272,12.2037,12.6876,197423.0
2023-06-26,12.6975,12.8559,12.6381,12.6381,101799.0
2023-06-27,12.7173,12.7272,12.5194,12.6579,108024.0
2023-06-28,12.6876,12.6876,12.4699,12.6282,253164.0
2023-06-29,12.5293,12.8559,12.5293,12.7173,63417.0
2023-06-30,12.7173,12.9054,12.7074,12.8757,64257.0
2023-07-01,12.7173,12.9054,12.7074,12.8757,64257.0
2023-07-02,12.7173,12.9054,12.7074,12.8757,64257.0
2023-07-03,12.8955,13.133,12.8559,12.8856,37628.0
2023-07-04,12.8955,13.133,12.8559,12.8856,37628.0
2023-07-05,12.9746,13.0736,12.7371,13.0538,120079.0
2023-07-06,12.9944,12.9944,12.554,12.7767,121121.0
2023-07-07,12.7866,13.0687,12.7866,13.0043,67325.0
2023-07-08,12.7866,13.0687,12.7866,13.0043,67325.0
2023-07-09,12.7866,13.0687,12.7866,13.0043,67325.0
2023-07-10,13.034,13.1973,12.9944,13.133,85927.0
2023-07-11,13.2517,13.4299,13.2221,13.42,104713.0
2023-07-12,13.5486,13.5981,13.4398,13.5585,98235.0
2023-07-13,13.6179,13.9544,13.6179,13.7367,110599.0
2023-07-14,13.7664,13.7664,13.2715,13.2814,62933.0
2023-07-15,13.7664,13.7664,13.2715,13.2814,62933.0
2023-07-16,13.7664,13.7664,13.2715,13.2814,62933.0
2023-07-17,13.2913,13.3804,13.1825,13.2715,79331.0
2023-07-18,13.2715,13.4101,13.0736,13.1033,59747.0
2023-07-19,13.2517,13.4992,13.2517,13.4299,100449.0
2023-07-20,13.5091,13.5091,13.2715,13.321,62308.0
2023-07-21,13.3309,13.42,13.1231,13.3606,56788.0
2023-07-22,13.3309,13.42,13.1231,13.3606,56788.0
2023-07-23,13.3309,13.42,13.1231,13.3606,56788.0
2023-07-24,13.42,13.6773,13.42,13.6476,58471.0
2023-07-25,13.7466,13.821,13.5091,13.6377,78636.0
2023-07-26,13.5981,13.6501,13.4299,13.5091,86366.0
2023-07-27,13.519,13.5981,13.3507,13.42,42107.0
2023-07-28,13.4794,13.6673,13.4249,13.6179,142180.0
2023-07-29,13.4794,13.6673,13.4249,13.6179,142180.0
2023-07-30,13.4794,13.6673,13.4249,13.6179,142180.0
2023-07-31,13.7169,13.9247,13.707,13.8258,50030.0
2023-08-01,13.8455,13.8455,13.5041,13.6575,72195.0
2023-08-02,13.608,13.608,13.232,13.4398,59811.0
2023-08-03,13.3804,13.707,13.3606,13.608,50584.0
2023-08-04,13.6971,13.7903,13.4596,13.4596,45503.0
2023-08-05,13.6971,13.7903,13.4596,13.4596,45503.0
2023-08-06,13.6971,13.7903,13.4596,13.4596,45503.0
2023-08-07,13.5289,13.7565,13.519,13.6872,68277.0
2023-08-08,13.6872,13.806,13.4398,13.7763,65602.0
2023-08-09,13.8455,14.2018,13.6971,13.9247,158496.0
2023-08-10,13.9148,13.9742,13.6855,13.8357,92798.0
2023-08-11,13.7466,13.8964,13.6872,13.7961,96297.0
2023-08-12,13.7466,13.8964,13.6872,13.7961,96297.0
2023-08-13,13.7466,13.8964,13.6872,13.7961,96297.0
