,NPO US Equity,NPO US Equity,NPO US Equity,NPO US Equity,NPO US Equity
2022-05-29,95.9651,97.2933,95.7592,96.465,30431.0
2022-05-30,95.9651,97.2933,95.7592,96.465,30431.0
2022-05-31,95.2165,95.2657,92.8277,94.1352,109819.0
2022-06-01,94.8135,96.1897,92.7688,95.5999,51517.0
2022-06-02,96.6911,97.3497,95.3246,97.2711,69025.0
2022-06-03,96.4551,97.0646,95.6589,96.406,40883.0
2022-06-04,96.4551,97.0646,95.6589,96.406,40883.0
2022-06-05,96.4551,97.0646,95.6589,96.406,40883.0
2022-06-06,97.448,97.7822,96.3421,97.566,59767.0
2022-06-07,96.7304,98.2541,96.2389,97.3202,53521.0
2022-06-08,96.4355,97.1531,94.1155,94.7053,52255.0
2022-06-09,94.3121,95.0985,93.6633,94.1253,40354.0
2022-06-10,92.1298,92.8966,89.9671,90.7634,47156.0
2022-06-11,92.1298,92.8966,89.9671,90.7634,47156.0
2022-06-12,92.1298,92.8966,89.9671,90.7634,47156.0
2022-06-13,88.3746,88.3746,85.6369,85.9465,68455.0
2022-06-14,85.9563,86.556,84.6194,86.3299,84363.0
2022-06-15,87.0475,87.1458,85.1453,86.0153,122567.0
2022-06-16,84.7767,84.7767,81.0068,81.0903,111968.0
2022-06-17,82.152,83.253,80.9527,81.8866,203620.0
2022-06-18,82.152,83.253,80.9527,81.8866,203620.0
2022-06-19,82.152,83.253,80.9527,81.8866,203620.0
2022-06-20,82.152,83.253,80.9527,81.8866,203620.0
2022-06-21,83.6364,83.6364,81.4967,81.7391,115217.0
2022-06-22,80.8249,82.6337,79.7436,80.6676,149093.0
2022-06-23,81.1493,82.4764,78.5443,78.7409,138876.0
2022-06-24,79.4585,82.963,79.4585,81.5425,217349.0
2022-06-25,79.4585,82.963,79.4585,81.5425,217349.0
2022-06-26,79.4585,82.963,79.4585,81.5425,217349.0
2022-06-27,81.8768,83.43,81.6212,82.9384,119992.0
2022-06-28,83.7347,85.2486,81.8178,81.8276,59666.0
2022-06-29,82.2405,82.2405,79.891,80.7561,55742.0
2022-06-30,79.5371,80.8151,78.967,80.5398,123195.0
2022-07-01,80.068,81.572,78.8638,80.1958,189736.0
2022-07-02,80.068,81.572,78.8638,80.1958,189736.0
2022-07-03,80.068,81.572,78.8638,80.1958,189736.0
2022-07-04,80.068,81.572,78.8638,80.1958,189736.0
2022-07-05,78.6328,79.5912,76.0965,77.3057,211940.0
2022-07-06,76.5684,76.8436,74.8481,75.723,296642.0
2022-07-07,76.6372,79.2865,76.6372,78.4263,118912.0
2022-07-08,78.7311,79.1095,76.4062,78.1806,104367.0
2022-07-09,78.7311,79.1095,76.4062,78.1806,104367.0
2022-07-10,78.7311,79.1095,76.4062,78.1806,104367.0
2022-07-11,77.9053,78.4165,77.2663,77.866,59858.0
2022-07-12,76.7945,79.026,76.7945,77.7677,67017.0
2022-07-13,76.9813,78.6131,76.3718,78.3968,63146.0
2022-07-14,76.8928,78.3182,76.4406,78.269,169659.0
2022-07-15,79.2521,80.3334,78.8785,80.1171,67090.0
2022-07-16,79.2521,80.3334,78.8785,80.1171,67090.0
2022-07-17,79.2521,80.3334,78.8785,80.1171,67090.0
2022-07-18,81.2083,81.8374,80.1466,80.5497,74288.0
2022-07-19,81.7686,85.0126,81.7686,84.5211,97160.0
2022-07-20,84.7177,86.438,84.3343,86.0743,103247.0
2022-07-21,84.8357,86.4184,84.1623,86.4184,71516.0
2022-07-22,86.7428,87.6373,85.052,86.0252,56579.0
2022-07-23,86.7428,87.6373,85.052,86.0252,56579.0
2022-07-24,86.7428,87.6373,85.052,86.0252,56579.0
2022-07-25,85.8974,86.9492,85.8974,86.8214,47426.0
2022-07-26,86.7035,87.8831,86.6936,86.7919,82733.0
2022-07-27,87.6373,90.0654,87.5095,89.4363,55680.0
2022-07-28,89.977,90.2301,88.7138,90.1146,57369.0
2022-07-29,89.918,92.0217,89.918,91.8939,67119.0
2022-07-30,89.918,92.0217,89.918,91.8939,67119.0
2022-07-31,89.918,92.0217,89.918,91.8939,67119.0
2022-08-01,91.2057,92.405,89.8541,91.2549,101856.0
2022-08-02,93.2406,95.8555,91.7661,94.1352,88614.0
2022-08-03,95.4524,97.2042,94.322,95.7965,84598.0
2022-08-04,95.6392,95.767,93.8501,95.649,55255.0
2022-08-05,94.2335,97.1433,94.2335,96.9663,58938.0
2022-08-06,94.2335,97.1433,94.2335,96.9663,58938.0
2022-08-07,94.2335,97.1433,94.2335,96.9663,58938.0
2022-08-08,96.7992,97.679,95.6884,96.5338,72295.0
2022-08-09,95.6982,97.0155,95.3148,96.986,64295.0
2022-08-10,98.1165,99.4632,95.2657,99.3354,82925.0
2022-08-11,101.9405,101.9405,99.6008,100.9378,49484.0
2022-08-12,100.9181,102.8547,99.994,102.0977,74918.0
2022-08-13,100.9181,102.8547,99.994,102.0977,74918.0
2022-08-14,100.9181,102.8547,99.994,102.0977,74918.0
2022-08-15,100.8493,102.1666,100.3774,101.4588,64068.0
2022-08-16,101.9011,101.9699,101.1933,101.852,57137.0
2022-08-17,100.3479,101.0164,99.4042,100.2201,83183.0
2022-08-18,99.6598,102.9333,99.6598,102.0289,93074.0
2022-08-19,101.2032,101.2032,99.3059,100.1218,114810.0
2022-08-20,101.2032,101.2032,99.3059,100.1218,114810.0
2022-08-21,101.2032,101.2032,99.3059,100.1218,114810.0
2022-08-22,98.7259,98.7259,95.9636,96.2585,47802.0
2022-08-23,95.9538,97.7331,95.9538,96.4945,47104.0
2022-08-24,96.5534,97.9002,96.2192,97.045,58383.0
2022-08-25,97.7724,99.6008,97.1187,98.9914,64041.0
2022-08-26,98.8439,98.8636,93.4765,93.8796,67635.0
2022-08-27,98.8439,98.8636,93.4765,93.8796,67635.0
2022-08-28,98.8439,98.8636,93.4765,93.8796,67635.0
2022-08-29,92.641,94.3613,92.2772,93.7616,40422.0
2022-08-30,93.7124,93.7124,91.2623,91.494,55092.0
2022-08-31,91.3166,91.3954,89.2165,89.2856,45989.0
2022-09-01,88.3391,88.3785,87.1165,88.2208,45396.0
2022-09-02,89.4827,89.7391,86.6038,87.501,32644.0
2022-09-03,89.4827,89.7391,86.6038,87.501,32644.0
2022-09-04,89.4827,89.7391,86.6038,87.501,32644.0
2022-09-05,89.4827,89.7391,86.6038,87.501,32644.0
2022-09-06,88.4081,88.4081,84.7799,87.3038,97677.0
2022-09-07,86.87,89.3447,86.2095,89.3447,124197.0
2022-09-08,87.9743,89.3644,87.5503,89.3546,79852.0
2022-09-09,90.0644,90.7349,89.3348,90.232,43974.0
2022-09-10,90.0644,90.7349,89.3348,90.232,43974.0
2022-09-11,90.0644,90.7349,89.3348,90.232,43974.0
2022-09-12,90.9616,91.563,89.9165,91.5433,49582.0
2022-09-13,89.256,90.1187,88.0433,88.9503,94773.0
2022-09-14,88.6841,89.0095,86.8602,88.9799,115099.0
2022-09-15,88.3686,89.4433,87.9151,89.2363,109930.0
2022-09-16,87.6095,88.625,86.2193,88.625,197445.0
2022-09-17,87.6095,88.625,86.2193,88.625,197445.0
2022-09-18,87.6095,88.625,86.2193,88.625,197445.0
2022-09-19,87.4714,91.2278,87.3038,90.9123,76362.0
2022-09-20,89.9264,90.7644,88.906,90.6264,90901.0
2022-09-21,91.6123,91.9574,88.8715,89.1179,74509.0
2022-09-22,89.1968,89.1968,86.8207,87.0968,76814.0
2022-09-23,86.17,86.17,84.0503,85.2433,67628.0
2022-09-24,86.17,86.17,84.0503,85.2433,67628.0
2022-09-25,86.17,86.17,84.0503,85.2433,67628.0
2022-09-26,84.839,86.239,84.4644,84.7996,73838.0
2022-09-27,85.7559,86.1606,83.3897,84.1686,50652.0
2022-09-28,83.4883,86.1602,83.0742,85.3616,83885.0
2022-09-29,84.3066,84.3066,82.5122,83.7841,64484.0
2022-09-30,83.7052,85.7855,83.2098,83.7841,99231.0
2022-10-01,83.7052,85.7855,83.2098,83.7841,99231.0
2022-10-02,83.7052,85.7855,83.2098,83.7841,99231.0
2022-10-03,84.9672,87.2743,84.9672,86.0419,50326.0
2022-10-04,87.6292,89.8081,87.6292,89.7489,53369.0
2022-10-05,88.3588,90.2518,88.3588,89.6503,59211.0
2022-10-06,89.4236,90.9518,89.1179,89.8081,66112.0
2022-10-07,89.3447,89.3447,86.0566,86.4658,61167.0
2022-10-08,89.3447,89.3447,86.0566,86.4658,61167.0
2022-10-09,89.3447,89.3447,86.0566,86.4658,61167.0
2022-10-10,86.9489,88.2898,86.3278,87.5602,36412.0
2022-10-11,86.7813,89.5271,86.6926,88.0038,79004.0
2022-10-12,88.3292,88.3292,86.0419,86.0419,33195.0
2022-10-13,85.0263,89.8475,84.5038,89.5123,54970.0
2022-10-14,90.094,90.4194,86.9686,87.3038,47460.0
2022-10-15,90.094,90.4194,86.9686,87.3038,47460.0
2022-10-16,90.094,90.4194,86.9686,87.3038,47460.0
2022-10-17,88.8715,90.7644,88.8715,90.3996,64168.0
2022-10-18,92.4898,94.3729,92.2828,93.8307,79408.0
2022-10-19,93.2194,96.4631,93.2194,95.0927,173919.0
2022-10-20,94.511,95.2406,92.4405,93.5152,115985.0
2022-10-21,94.4814,97.6659,93.8701,97.0251,105766.0
2022-10-22,94.4814,97.6659,93.8701,97.0251,105766.0
2022-10-23,94.4814,97.6659,93.8701,97.0251,105766.0
2022-10-24,97.8828,97.8828,92.7363,93.4264,135885.0
2022-10-25,92.2828,97.104,92.2828,96.6208,58423.0
2022-10-26,97.7448,99.5983,95.6842,99.1152,98044.0
2022-10-27,100.6631,102.6646,99.7483,102.0237,159193.0
2022-10-28,103.2167,106.697,102.7237,105.8491,176491.0
2022-10-29,103.2167,106.697,102.7237,105.8491,176491.0
2022-10-30,103.2167,106.697,102.7237,105.8491,176491.0
2022-10-31,104.4688,106.3766,103.754,105.0012,186698.0
2022-11-01,108.2252,110.9168,105.8886,110.7295,287414.0
2022-11-02,110.4041,112.7506,108.1956,109.2111,123481.0
2022-11-03,109.359,116.9704,107.9689,116.7732,232929.0
2022-11-04,118.3112,120.1155,115.4126,119.1789,171792.0
2022-11-05,118.3112,120.1155,115.4126,119.1789,171792.0
2022-11-06,118.3112,120.1155,115.4126,119.1789,171792.0
2022-11-07,118.8141,120.2732,118.2324,119.3169,76553.0
2022-11-08,120.2732,120.6282,117.0098,118.4296,80243.0
2022-11-09,117.5817,118.3408,115.0182,115.6887,76992.0
2022-11-10,118.9669,122.3535,118.3112,121.1704,99989.0
2022-11-11,120.5986,122.255,119.169,119.5732,74628.0
2022-11-12,120.5986,122.255,119.169,119.5732,74628.0
2022-11-13,120.5986,122.255,119.169,119.5732,74628.0
2022-11-14,118.331,121.4662,118.331,120.0169,62423.0
2022-11-15,121.4662,125.8733,119.4346,121.5944,151462.0
2022-11-16,120.8451,121.3676,118.6267,119.4056,103848.0
2022-11-17,118.1634,119.1098,116.2211,118.8042,168585.0
2022-11-18,121.2394,121.269,116.8225,116.8225,131151.0
2022-11-19,121.2394,121.269,116.8225,116.8225,131151.0
2022-11-20,121.2394,121.269,116.8225,116.8225,131151.0
2022-11-21,116.1915,117.2657,116.1028,116.6253,225297.0
2022-11-22,117.3253,117.7887,116.1718,116.9309,127999.0
2022-11-23,116.6056,118.6162,116.5169,116.8816,52356.0
2022-11-24,116.6056,118.6162,116.5169,116.8816,52356.0
2022-11-25,117.7098,118.3211,117.0098,117.8676,24148.0
2022-11-26,117.7098,118.3211,117.0098,117.8676,24148.0
2022-11-27,117.7098,118.3211,117.0098,117.8676,24148.0
2022-11-28,116.5169,117.3253,114.545,114.5844,50317.0
2022-11-29,114.1792,114.6437,113.7246,113.7246,60634.0
2022-11-30,113.7246,117.4999,111.5701,117.411,124516.0
2022-12-01,117.6976,118.6958,115.968,117.4406,54629.0
2022-12-02,116.3831,118.8243,116.0175,118.4289,62364.0
2022-12-03,116.3831,118.8243,116.0175,118.4289,62364.0
2022-12-04,116.3831,118.8243,116.0175,118.4289,62364.0
2022-12-05,117.1145,117.1145,113.3293,114.4955,93298.0
2022-12-06,114.5844,114.5844,112.9932,113.8926,86866.0
2022-12-07,113.5467,114.3373,110.9178,111.0364,89996.0
2022-12-08,112.0049,113.2996,110.2754,110.7794,73328.0
2022-12-09,110.6707,111.1451,108.3581,108.5063,65752.0
2022-12-10,110.6707,111.1451,108.3581,108.5063,65752.0
2022-12-11,110.6707,111.1451,108.3581,108.5063,65752.0
2022-12-12,109.1981,110.4434,108.022,109.8801,64338.0
2022-12-13,112.6572,112.6572,109.6231,110.1667,88589.0
2022-12-14,109.0104,109.9888,106.0553,106.678,97089.0
2022-12-15,105.7687,105.7687,103.5747,104.9089,126750.0
2022-12-16,103.041,104.899,100.9458,104.4444,895729.0
2022-12-17,103.041,104.899,100.9458,104.4444,895729.0
2022-12-18,103.041,104.899,100.9458,104.4444,895729.0
2022-12-19,104.7903,106.2826,103.6735,104.474,144427.0
2022-12-20,104.9978,109.7219,104.7211,109.1784,184946.0
2022-12-21,110.0975,112.0049,109.3167,111.6887,133024.0
2022-12-22,110.6905,110.8288,106.589,110.1864,197886.0
2022-12-23,110.3248,110.987,109.2772,109.6528,116668.0
2022-12-24,110.3248,110.987,109.2772,109.6528,116668.0
2022-12-25,110.3248,110.987,109.2772,109.6528,116668.0
2022-12-26,110.3248,110.987,109.2772,109.6528,116668.0
2022-12-27,109.6528,111.0265,108.9412,110.0085,89235.0
2022-12-28,110.5324,110.7794,107.7453,107.9726,97677.0
2022-12-29,109.297,110.0975,108.5412,109.6725,106477.0
2022-12-30,109.3464,109.5617,107.2413,107.4192,69540.0
2022-12-31,109.3464,109.5617,107.2413,107.4192,69540.0
2023-01-01,109.3464,109.5617,107.2413,107.4192,69540.0
2023-01-02,109.3464,109.5617,107.2413,107.4192,69540.0
2023-01-03,107.5773,108.2691,106.0454,107.3796,90302.0
2023-01-04,108.2197,109.0697,107.5971,108.9115,85992.0
2023-01-05,108.6249,109.1092,107.4884,107.4884,37288.0
2023-01-06,109.0598,111.4021,108.4174,110.4138,56458.0
2023-01-07,109.0598,111.4021,108.4174,110.4138,56458.0
2023-01-08,109.0598,111.4021,108.4174,110.4138,56458.0
2023-01-09,110.8486,112.0741,110.4335,111.8172,97221.0
2023-01-10,112.7165,114.2929,111.8567,113.7641,97230.0
2023-01-11,113.942,115.0786,113.2403,114.8908,68219.0
2023-01-12,115.2565,117.0651,114.6585,117.0651,62050.0
2023-01-13,116.4721,117.1046,115.7233,116.225,66072.0
2023-01-14,116.4721,117.1046,115.7233,116.225,66072.0
2023-01-15,116.4721,117.1046,115.7233,116.225,66072.0
2023-01-16,116.4721,117.1046,115.7233,116.225,66072.0
2023-01-17,115.5925,116.5314,115.1082,115.7803,79202.0
2023-01-18,115.6913,116.986,114.1298,114.1891,123394.0
2023-01-19,112.9932,112.9932,109.9295,110.1074,74321.0
2023-01-20,111.0759,112.4398,109.885,112.4003,79423.0
2023-01-21,111.0759,112.4398,109.885,112.4003,79423.0
2023-01-22,111.0759,112.4398,109.885,112.4003,79423.0
2023-01-23,112.0148,114.7228,111.6788,113.9519,43665.0
2023-01-24,114.2583,116.2151,113.8827,115.8494,35593.0
2023-01-25,114.8809,114.8908,113.6356,113.8531,54149.0
2023-01-26,114.4955,114.871,112.1631,114.4164,64492.0
2023-01-27,114.1594,116.1459,113.8036,113.9025,77496.0
2023-01-28,114.1594,116.1459,113.8036,113.9025,77496.0
2023-01-29,114.1594,116.1459,113.8036,113.9025,77496.0
2023-01-30,112.9932,117.0552,112.4299,116.7192,83235.0
2023-01-31,117.1145,119.9114,116.8378,119.6544,109141.0
2023-02-01,119.7335,119.7829,117.0749,118.1324,132200.0
2023-02-02,118.4981,119.9608,117.5395,118.9626,92708.0
2023-02-03,118.4092,119.7497,118.4092,118.8341,115274.0
2023-02-04,118.4092,119.7497,118.4092,118.8341,115274.0
2023-02-05,118.4092,119.7497,118.4092,118.8341,115274.0
2023-02-06,117.6877,117.8063,115.8494,117.0947,72051.0
2023-02-07,116.1756,118.2906,115.5628,117.8952,68147.0
2023-02-08,116.6006,117.6581,113.8234,114.1693,129237.0
2023-02-09,115.464,116.3436,112.7758,113.4775,64374.0
2023-02-10,112.677,113.2502,111.1748,112.5287,84482.0
2023-02-11,112.677,113.2502,111.1748,112.5287,84482.0
2023-02-12,112.677,113.2502,111.1748,112.5287,84482.0
2023-02-13,113.1217,115.2565,113.1217,114.6141,67972.0
2023-02-14,114.11,115.2565,111.8567,114.792,62097.0
2023-02-15,114.0112,115.296,112.7758,115.128,55964.0
2023-02-16,113.9025,115.8593,113.438,115.5035,69831.0
2023-02-17,116.6994,119.0219,114.8908,118.2115,89069.0
2023-02-18,116.6994,119.0219,114.8908,118.2115,89069.0
2023-02-19,116.6994,119.0219,114.8908,118.2115,89069.0
2023-02-20,116.6994,119.0219,114.8908,118.2115,89069.0
2023-02-21,116.3535,116.3535,104.4839,106.7867,252629.0
2023-02-22,107.9232,110.2655,105.7489,109.1487,155958.0
2023-02-23,109.4452,109.6725,106.4902,108.5854,143088.0
2023-02-24,106.9744,108.9511,106.9744,108.7732,84787.0
2023-02-25,106.9744,108.9511,106.9744,108.7732,84787.0
2023-02-26,106.9744,108.9511,106.9744,108.7732,84787.0
2023-02-27,109.6132,110.9474,108.6348,110.7992,85139.0
2023-02-28,110.6902,112.4936,106.3799,106.5187,163806.0
2023-03-01,106.2511,109.5309,105.7953,109.0949,76164.0
2023-03-02,107.8662,109.8381,107.8662,109.7192,66837.0
2023-03-03,110.3335,110.4821,108.1635,110.393,59169.0
2023-03-04,110.3335,110.4821,108.1635,110.393,59169.0
2023-03-05,110.3335,110.4821,108.1635,110.393,59169.0
2023-03-06,110.0858,110.0858,103.2983,104.6063,176413.0
2023-03-07,104.9333,104.9333,100.9995,101.0788,221278.0
2023-03-08,101.6238,102.248,99.2407,100.0879,196115.0
2023-03-09,99.9195,99.9492,97.4819,98.1854,187912.0
2023-03-10,97.7792,97.7792,94.6678,95.1038,136568.0
2023-03-11,97.7792,97.7792,94.6678,95.1038,136568.0
2023-03-12,97.7792,97.7792,94.6678,95.1038,136568.0
2023-03-13,93.3797,93.459,90.9025,91.7646,98029.0
2023-03-14,94.7174,95.302,92.9239,94.7669,141200.0
2023-03-15,92.2006,95.1534,91.3781,95.0642,232973.0
2023-03-16,93.4887,96.818,92.9834,96.6298,138946.0
2023-03-17,95.6983,95.7875,94.0733,94.7967,319926.0
2023-03-18,95.6983,95.7875,94.0733,94.7967,319926.0
2023-03-19,95.6983,95.7875,94.0733,94.7967,319926.0
2023-03-20,96.0055,97.8981,95.4011,95.4209,105080.0
2023-03-21,97.4126,98.8064,97.0162,98.0963,115184.0
2023-03-22,98.1755,99.206,95.5299,95.5497,101899.0
2023-03-23,95.8866,97.1054,94.7768,96.392,82918.0
2023-03-24,95.1435,96.8081,94.43,96.6,126009.0
2023-03-25,95.1435,96.8081,94.43,96.6,126009.0
2023-03-26,95.1435,96.8081,94.43,96.6,126009.0
2023-03-27,97.4522,99.2655,97.4522,98.5025,79802.0
2023-03-28,97.908,101.1333,97.908,99.7807,151879.0
2023-03-29,100.5338,101.2125,99.6618,100.5932,64688.0
2023-03-30,101.3364,101.5643,100.5932,101.1779,68090.0
2023-03-31,101.6039,103.1002,101.4256,102.9416,125380.0
2023-04-01,101.6039,103.1002,101.4256,102.9416,125380.0
2023-04-02,101.6039,103.1002,101.4256,102.9416,125380.0
2023-04-03,103.0704,103.7244,100.5734,102.2282,65342.0
2023-04-04,102.139,102.139,97.7098,98.7205,75690.0
2023-04-05,98.0467,98.3242,96.6099,96.7982,105048.0
2023-04-06,96.7982,98.4431,95.1831,95.3515,91573.0
2023-04-07,96.7982,98.4431,95.1831,95.3515,91573.0
2023-04-08,96.7982,98.4431,95.1831,95.3515,91573.0
2023-04-09,96.7982,98.4431,95.1831,95.3515,91573.0
2023-04-10,95.3317,97.9873,95.3317,97.3036,106503.0
2023-04-11,97.8684,99.533,97.6405,97.6702,97743.0
2023-04-12,98.2944,98.5917,96.8279,97.69,67412.0
2023-04-13,98.3341,98.3341,96.5208,96.9369,91734.0
2023-04-14,96.6892,98.4431,95.9956,96.7487,73178.0
2023-04-15,96.6892,98.4431,95.9956,96.7487,73178.0
2023-04-16,96.6892,98.4431,95.9956,96.7487,73178.0
2023-04-17,96.6991,98.7304,96.4365,98.3242,47750.0
2023-04-18,98.6016,98.6809,97.2639,97.3135,64347.0
2023-04-19,97.3135,97.6504,96.2334,96.8081,85670.0
2023-04-20,96.5307,97.8436,95.8668,96.6099,132468.0
2023-04-21,97.2837,97.5612,95.1484,96.8378,90142.0
2023-04-22,97.2837,97.5612,95.1484,96.8378,90142.0
2023-04-23,97.2837,97.5612,95.1484,96.8378,90142.0
2023-04-24,96.7586,97.472,95.8172,96.7189,42172.0
2023-04-25,95.7182,96.8973,94.4102,94.648,69257.0
2023-04-26,93.4986,94.1526,91.2008,91.4574,120291.0
2023-04-27,92.0321,94.5341,92.0321,94.5291,173356.0
2023-04-28,94.0535,95.847,93.2212,93.4094,102930.0
2023-04-29,94.0535,95.847,93.2212,93.4094,102930.0
2023-04-30,94.0535,95.847,93.2212,93.4094,102930.0
2023-05-01,92.8942,94.7867,92.7257,92.8843,162272.0
2023-05-02,93.6274,98.7403,93.5085,98.0963,181010.0
2023-05-03,98.3242,102.4462,97.799,99.7411,132617.0
2023-05-04,98.8592,98.9385,95.2079,96.1938,165782.0
2023-05-05,97.9873,98.7007,96.0551,97.9773,82732.0
2023-05-06,97.9873,98.7007,96.0551,97.9773,82732.0
2023-05-07,97.9873,98.7007,96.0551,97.9773,82732.0
2023-05-08,98.017,98.0814,94.5192,94.6976,107495.0
2023-05-09,94.1229,95.5695,94.103,94.539,75608.0
2023-05-10,95.6488,95.6587,92.4087,94.1922,71781.0
2023-05-11,93.3401,93.8107,92.701,93.3401,72240.0
2023-05-12,93.5977,94.7322,92.3789,93.3599,77741.0
2023-05-13,93.5977,94.7322,92.3789,93.3599,77741.0
2023-05-14,93.5977,94.7322,92.3789,93.3599,77741.0
2023-05-15,93.9247,94.5787,93.1995,93.9346,43277.0
2023-05-16,92.8942,93.4392,92.7356,93.0527,67881.0
2023-05-17,94.1526,96.8081,93.8999,96.5802,101205.0
2023-05-18,96.382,98.7304,96.382,98.5124,84619.0
2023-05-19,100.078,100.4743,98.1656,98.77,138704.0
2023-05-20,100.078,100.4743,98.1656,98.77,138704.0
2023-05-21,100.078,100.4743,98.1656,98.77,138704.0
2023-05-22,99.1961,99.1961,97.799,99.0178,182527.0
2023-05-23,98.5818,101.4652,97.3135,99.5429,148784.0
2023-05-24,98.8295,99.3448,97.145,98.7403,150976.0
2023-05-25,98.2944,102.0994,98.2944,101.9805,105908.0
2023-05-26,101.6535,104.4477,101.3859,103.7739,125728.0
2023-05-27,101.6535,104.4477,101.3859,103.7739,125728.0
2023-05-28,101.6535,104.4477,101.3859,103.7739,125728.0
2023-05-29,101.6535,104.4477,101.3859,103.7739,125728.0
2023-05-30,104.0919,104.1515,102.7406,102.8399,103858.0
2023-05-31,102.4425,102.7505,99.6007,100.4354,169631.0
2023-06-01,100.7533,101.5035,100.1174,101.3098,124113.0
2023-06-02,102.8598,108.1061,102.8598,108.0565,100968.0
2023-06-03,102.8598,108.1061,102.8598,108.0565,100968.0
2023-06-04,102.8598,108.1061,102.8598,108.0565,100968.0
2023-06-05,107.0231,107.5497,103.8137,106.3673,201915.0
2023-06-06,106.2481,112.4483,106.2481,111.8521,196098.0
2023-06-07,112.7563,117.8138,112.5228,117.3866,170679.0
2023-06-08,116.8401,118.6286,116.3929,118.4895,143136.0
2023-06-09,118.1417,118.2908,115.6974,118.1715,128007.0
2023-06-10,118.1417,118.2908,115.6974,118.1715,128007.0
2023-06-11,118.1417,118.2908,115.6974,118.1715,128007.0
2023-06-12,118.1616,120.4867,116.5917,119.0062,125966.0
2023-06-13,118.8273,124.3717,118.8273,123.7458,196175.0
2023-06-14,123.4079,125.7727,123.1754,124.9182,227640.0
2023-06-15,123.8352,125.8721,122.936,125.8125,176013.0
2023-06-16,126.9154,127.919,124.337,127.4718,509609.0
2023-06-17,126.9154,127.919,124.337,127.4718,509609.0
2023-06-18,126.9154,127.919,124.337,127.4718,509609.0
2023-06-19,126.9154,127.919,124.337,127.4718,509609.0
2023-06-20,126.826,127.0247,124.1134,125.3753,257908.0
2023-06-21,123.9544,126.5875,123.9544,125.8125,148759.0
2023-06-22,126.4583,128.1127,124.7443,125.8423,168319.0
2023-06-23,123.6166,125.5889,123.6166,125.0077,316531.0
2023-06-24,123.6166,125.5889,123.6166,125.0077,316531.0
2023-06-25,123.6166,125.5889,123.6166,125.0077,316531.0
2023-06-26,124.5903,128.2568,124.5903,127.134,117868.0
2023-06-27,127.3427,128.0183,126.508,126.8955,76605.0
2023-06-28,127.2731,128.9225,126.8856,128.7139,130040.0
2023-06-29,128.843,133.1653,128.8232,132.7082,146597.0
2023-06-30,133.205,133.9403,132.6312,132.6784,157549.0
2023-07-01,133.205,133.9403,132.6312,132.6784,157549.0
2023-07-02,133.205,133.9403,132.6312,132.6784,157549.0
2023-07-03,131.4265,134.298,131.1681,133.2547,56182.0
2023-07-04,131.4265,134.298,131.1681,133.2547,56182.0
2023-07-05,133.5528,134.2434,130.7508,132.7678,116960.0
2023-07-06,131.6848,132.8573,129.3647,131.9431,93386.0
2023-07-07,132.1419,133.5528,131.496,131.6749,105487.0
2023-07-08,132.1419,133.5528,131.496,131.6749,105487.0
2023-07-09,132.1419,133.5528,131.496,131.6749,105487.0
2023-07-10,130.7806,133.9055,130.7806,133.6919,87964.0
2023-07-11,134.139,135.699,133.5031,134.1291,65841.0
2023-07-12,135.858,137.5571,134.5117,136.5039,118599.0
2023-07-13,136.3846,138.203,135.5301,138.1036,94661.0
2023-07-14,137.4577,138.6004,135.0631,138.1334,76751.0
2023-07-15,137.4577,138.6004,135.0631,138.1334,76751.0
2023-07-16,137.4577,138.6004,135.0631,138.1334,76751.0
2023-07-17,137.7062,141.6508,137.0107,140.061,140325.0
2023-07-18,140.1008,143.9362,140.1008,142.4358,75960.0
2023-07-19,142.098,142.1178,139.4351,141.4521,110042.0
2023-07-20,142.1874,142.1874,140.5479,140.846,91924.0
2023-07-21,141.5614,142.0085,136.2455,136.2753,68000.0
2023-07-22,141.5614,142.0085,136.2455,136.2753,68000.0
2023-07-23,141.5614,142.0085,136.2455,136.2753,68000.0
2023-07-24,136.2753,137.9248,135.8358,136.2257,86517.0
2023-07-25,135.4705,138.1235,135.4705,136.6827,60234.0
2023-07-26,136.176,137.5869,134.4173,135.4904,72586.0
2023-07-27,136.2058,136.4939,135.0929,135.4904,76956.0
2023-07-28,136.1263,137.9049,135.078,135.6593,40456.0
2023-07-29,136.1263,137.9049,135.078,135.6593,40456.0
2023-07-30,136.1263,137.9049,135.078,135.6593,40456.0
2023-07-31,136.4244,138.3023,136.4244,137.8949,45634.0
2023-08-01,137.736,139.5543,137.577,139.4649,60452.0
2023-08-02,138.5408,140.3293,137.9546,138.0837,50875.0
2023-08-03,137.1994,137.9844,135.1327,137.1696,39028.0
2023-08-04,137.1895,137.7161,135.3016,135.9773,72450.0
2023-08-05,137.1895,137.7161,135.3016,135.9773,72450.0
2023-08-06,137.1895,137.7161,135.3016,135.9773,72450.0
2023-08-07,135.9077,138.2278,135.4258,137.0901,97905.0
2023-08-08,129.7075,130.2043,123.393,125.2064,189785.0
2023-08-09,126.359,133.3243,126.359,130.9595,120202.0
2023-08-10,130.6316,134.0298,130.0056,133.1256,109467.0
2023-08-11,132.1518,134.9985,131.5854,133.2746,112427.0
2023-08-12,132.1518,134.9985,131.5854,133.2746,112427.0
2023-08-13,132.1518,134.9985,131.5854,133.2746,112427.0
2023-08-14,132.6188,132.6188,129.4392,130.8899,78319.0
