,TPR US Equity,TPR US Equity,TPR US Equity,TPR US Equity,TPR US Equity
2021-05-02,43.604,44.2647,43.4389,43.9068,4430173.0
2021-05-03,44.4941,45.3474,44.1729,44.54,5928839.0
2021-05-04,44.3197,44.5216,43.4664,44.0445,3803112.0
2021-05-05,44.439,44.8336,43.7141,44.4207,3631335.0
2021-05-06,44.0445,44.0445,41.7597,42.9434,6947205.0
2021-05-07,42.9617,45.5723,42.8057,45.0722,4771972.0
2021-05-08,42.9617,45.5723,42.8057,45.0722,4771972.0
2021-05-09,42.9617,45.5723,42.8057,45.0722,4771972.0
2021-05-10,45.063,45.3383,43.0443,43.1452,3500207.0
2021-05-11,42.2552,42.9066,41.3926,42.6772,4014904.0
2021-05-12,42.1726,42.9434,40.8237,41.0531,3253553.0
2021-05-13,41.2366,42.4763,40.9292,41.5761,3004581.0
2021-05-14,41.778,43.0672,41.5532,42.9617,3293683.0
2021-05-15,41.778,43.0672,41.5532,42.9617,3293683.0
2021-05-16,41.778,43.0672,41.5532,42.9617,3293683.0
2021-05-17,42.9158,43.4847,42.301,43.4664,4063202.0
2021-05-18,43.916,44.0536,42.4479,42.4937,3650851.0
2021-05-19,41.5761,41.8055,40.5209,40.9155,3275354.0
2021-05-20,40.8971,41.0164,38.6674,40.0162,5270722.0
2021-05-21,40.4475,40.5851,39.3005,39.3556,4052705.0
2021-05-22,40.4475,40.5851,39.3005,39.3556,4052705.0
2021-05-23,40.4475,40.5851,39.3005,39.3556,4052705.0
2021-05-24,39.6125,40.163,39.0803,39.8235,2455370.0
2021-05-25,40.1401,40.6815,39.6538,39.7501,2468616.0
2021-05-26,39.8602,41.0348,39.8602,40.6861,2803732.0
2021-05-27,41.0715,41.5119,40.7962,41.3743,2478884.0
2021-05-28,41.7138,41.7138,40.3649,41.1907,2169364.0
2021-05-29,41.7138,41.7138,40.3649,41.1907,2169364.0
2021-05-30,41.7138,41.7138,40.3649,41.1907,2169364.0
2021-05-31,41.7138,41.7138,40.3649,41.1907,2169364.0
2021-06-01,41.6587,41.7688,40.8283,41.2642,2971410.0
2021-06-02,41.1999,41.2632,38.9059,39.1904,4552916.0
2021-06-03,38.8784,39.0986,38.1086,39.0161,3570814.0
2021-06-04,39.0986,39.3406,37.5112,39.2271,6478772.0
2021-06-05,39.0986,39.3406,37.5112,39.2271,6478772.0
2021-06-06,39.0986,39.3406,37.5112,39.2271,6478772.0
2021-06-07,39.6951,40.0988,39.4198,39.7777,3477552.0
2021-06-08,39.6584,40.6218,39.4198,40.3741,3129657.0
2021-06-09,40.163,40.4108,39.6905,39.8419,2467963.0
2021-06-10,40.0805,40.3741,38.8142,39.1996,2719337.0
2021-06-11,39.5758,40.6677,39.5483,40.6494,2308612.0
2021-06-12,39.5758,40.6677,39.5483,40.6494,2308612.0
2021-06-13,39.5758,40.6677,39.5483,40.6494,2308612.0
2021-06-14,40.7044,40.9981,39.2638,39.7042,2491943.0
2021-06-15,39.8327,39.9979,39.0917,39.9612,2358749.0
2021-06-16,39.7226,40.0346,38.9151,39.6951,2099498.0
2021-06-17,39.6492,39.9887,38.0067,38.7591,3619519.0
2021-06-18,38.3279,38.6077,37.603,37.7773,4497195.0
2021-06-19,38.3279,38.6077,37.603,37.7773,4497195.0
2021-06-20,38.3279,38.6077,37.603,37.7773,4497195.0
2021-06-21,38.0159,38.9059,37.9379,38.6857,2575280.0
2021-06-22,38.5664,38.9702,37.9883,38.8142,1698257.0
2021-06-23,38.9243,39.5116,38.8325,39.0895,2060931.0
2021-06-24,39.4106,39.7685,38.9243,39.484,1724369.0
2021-06-25,39.9795,40.7274,39.7501,39.8969,7019483.0
2021-06-26,39.9795,40.7274,39.7501,39.8969,7019483.0
2021-06-27,39.9795,40.7274,39.7501,39.8969,7019483.0
2021-06-28,39.741,39.8144,38.8876,39.0986,3479471.0
2021-06-29,39.2913,39.5758,38.5114,38.6857,3966117.0
2021-06-30,38.6674,39.9979,38.6077,39.8969,3670412.0
2021-07-01,40.1355,40.9522,37.603,38.9885,9417761.0
2021-07-02,39.2179,39.3005,38.3003,39.1445,3672669.0
2021-07-03,39.2179,39.3005,38.3003,39.1445,3672669.0
2021-07-04,39.2179,39.3005,38.3003,39.1445,3672669.0
2021-07-05,39.2179,39.3005,38.3003,39.1445,3672669.0
2021-07-06,39.0528,39.2363,37.814,38.2728,3387670.0
2021-07-07,38.1352,38.5664,36.9331,37.5296,3832608.0
2021-07-08,36.7037,37.3093,36.0431,37.0524,3164755.0
2021-07-09,37.7865,38.5389,37.7085,38.4471,2367017.0
2021-07-10,37.7865,38.5389,37.7085,38.4471,2367017.0
2021-07-11,37.7865,38.5389,37.7085,38.4471,2367017.0
2021-07-12,38.0709,39.1629,37.7544,39.0252,3031588.0
2021-07-13,38.9702,39.3005,37.6672,38.126,2460376.0
2021-07-14,38.2361,38.8417,37.9425,38.0251,1909743.0
2021-07-15,37.658,37.9425,36.7863,37.2635,2204632.0
2021-07-16,37.4928,37.5479,35.7494,35.8412,3101337.0
2021-07-17,37.4928,37.5479,35.7494,35.8412,3101337.0
2021-07-18,37.4928,37.5479,35.7494,35.8412,3101337.0
2021-07-19,34.5841,35.4925,34.2308,34.6942,4587662.0
2021-07-20,34.7125,36.4927,34.5611,36.1623,3028104.0
2021-07-21,36.8597,37.9333,36.8597,37.4378,2600854.0
2021-07-22,37.3093,37.3093,36.4147,36.6303,2516641.0
2021-07-23,36.9882,37.4479,36.5477,36.7863,1477695.0
2021-07-24,36.9882,37.4479,36.5477,36.7863,1477695.0
2021-07-25,36.9882,37.4479,36.5477,36.7863,1477695.0
2021-07-26,37.0524,37.8758,37.0432,37.8507,1864566.0
2021-07-27,37.3369,37.7039,36.9239,37.6397,2182162.0
2021-07-28,38.0159,38.1994,36.3734,37.135,2318117.0
2021-07-29,37.4837,38.2453,37.4286,37.8599,2059957.0
2021-07-30,38.5664,40.0438,38.337,38.8142,4543634.0
2021-07-31,38.5664,40.0438,38.337,38.8142,4543634.0
2021-08-01,38.5664,40.0438,38.337,38.8142,4543634.0
2021-08-02,39.1629,40.1539,38.805,38.8417,3251320.0
2021-08-03,39.2363,40.0805,38.2636,39.8511,2663698.0
2021-08-04,39.5941,40.2915,39.1629,39.2179,2706261.0
2021-08-05,39.2363,40.0805,39.2363,39.8786,2238369.0
2021-08-06,40.1172,40.6127,39.8878,40.3833,2405860.0
2021-08-07,40.1172,40.6127,39.8878,40.3833,2405860.0
2021-08-08,40.1172,40.6127,39.8878,40.3833,2405860.0
2021-08-09,39.9245,40.1355,39.4565,39.6217,1567772.0
2021-08-10,39.6492,41.0715,39.6033,40.2273,2258503.0
2021-08-11,40.2365,40.5438,39.8052,40.4567,2132123.0
2021-08-12,40.5851,41.3192,40.4842,41.0164,2787009.0
2021-08-13,40.9935,41.0439,40.3282,40.5851,2241481.0
2021-08-14,40.9935,41.0439,40.3282,40.5851,2241481.0
2021-08-15,40.9935,41.0439,40.3282,40.5851,2241481.0
2021-08-16,40.6218,40.6218,39.741,40.2089,2602803.0
2021-08-17,39.741,39.8786,38.0893,38.5664,3353156.0
2021-08-18,38.2177,39.2822,37.8599,38.0434,4597497.0
2021-08-19,37.1166,38.0342,36.3984,36.8597,8507037.0
2021-08-20,37.0708,37.3093,35.8595,37.2359,8825726.0
2021-08-21,37.0708,37.3093,35.8595,37.2359,8825726.0
2021-08-22,37.0708,37.3093,35.8595,37.2359,8825726.0
2021-08-23,37.603,38.9059,37.5112,38.8234,5465585.0
2021-08-24,39.1353,40.2961,39.0986,39.741,7209139.0
2021-08-25,39.2913,39.9612,39.1904,39.6033,3296062.0
2021-08-26,39.3097,39.3464,37.9975,38.4013,3717790.0
2021-08-27,38.4838,39.4473,38.4104,39.1353,3145146.0
2021-08-28,38.4838,39.4473,38.4104,39.1353,3145146.0
2021-08-29,38.4838,39.4473,38.4104,39.1353,3145146.0
2021-08-30,39.1812,39.2822,37.814,37.8507,2975644.0
2021-08-31,37.8415,38.1168,36.6762,36.9973,3910787.0
2021-09-01,37.6305,37.8691,37.0616,37.1992,2879477.0
2021-09-02,37.2359,37.8966,36.9331,37.2726,3184590.0
2021-09-03,37.208,37.6697,36.8572,37.4573,2193234.0
2021-09-04,37.208,37.6697,36.8572,37.4573,2193234.0
2021-09-05,37.208,37.6697,36.8572,37.4573,2193234.0
2021-09-06,37.208,37.6697,36.8572,37.4573,2193234.0
2021-09-07,37.6881,37.9559,37.3043,37.6235,4340058.0
2021-09-08,37.365,37.365,36.2201,36.3586,3556347.0
2021-09-09,36.691,37.8358,36.5987,37.4111,2288686.0
2021-09-10,37.6604,38.1498,37.328,37.365,2226570.0
2021-09-11,37.6604,38.1498,37.328,37.365,2226570.0
2021-09-12,37.6604,38.1498,37.328,37.365,2226570.0
2021-09-13,37.7343,37.8312,37.1065,37.2172,2474395.0
2021-09-14,37.4758,37.4758,36.5248,36.9772,2835381.0
2021-09-15,36.6356,36.9126,36.257,36.8756,3048762.0
2021-09-16,36.9957,38.3159,36.9587,37.5866,3041542.0
2021-09-17,37.5404,38.2236,37.1111,37.3003,3416658.0
2021-09-18,37.5404,38.2236,37.1111,37.3003,3416658.0
2021-09-19,37.5404,38.2236,37.1111,37.3003,3416658.0
2021-09-20,36.1278,36.594,34.549,35.0937,4471509.0
2021-09-21,35.5461,36.0262,35.186,35.5,3300764.0
2021-09-22,35.7585,36.4325,35.53,35.9893,2113409.0
2021-09-23,36.7371,37.8497,36.6587,37.2542,3298868.0
2021-09-24,36.5525,36.7925,35.4261,36.4325,2619565.0
2021-09-25,36.5525,36.7925,35.4261,36.4325,2619565.0
2021-09-26,36.5525,36.7925,35.4261,36.4325,2619565.0
2021-09-27,36.4879,37.5219,36.4879,37.0234,2156249.0
2021-09-28,36.8941,37.3834,36.4232,36.5248,1914072.0
2021-09-29,36.8756,36.9033,35.62,35.7769,2451137.0
2021-09-30,35.3799,35.4261,33.7365,34.1797,6718927.0
2021-10-01,34.3182,35.343,33.9027,35.1029,2696903.0
2021-10-02,34.3182,35.343,33.9027,35.1029,2696903.0
2021-10-03,34.3182,35.343,33.9027,35.1029,2696903.0
2021-10-04,35.223,35.8508,34.7152,35.066,3673120.0
2021-10-05,35.3522,36.4869,35.2045,35.4907,2866786.0
2021-10-06,35.1583,35.5,34.3643,34.7429,3583687.0
2021-10-07,35.3522,36.0862,35.1583,35.2507,3175140.0
2021-10-08,35.1676,35.186,33.9719,34.4936,2190138.0
2021-10-09,35.1676,35.186,33.9719,34.4936,2190138.0
2021-10-10,35.1676,35.186,33.9719,34.4936,2190138.0
2021-10-11,34.4613,35.066,34.3089,34.5582,3029800.0
2021-10-12,34.9183,35.6291,34.4105,35.4353,3498050.0
2021-10-13,35.7769,35.8323,35.0845,35.463,2544564.0
2021-10-14,36.0539,36.4648,35.74,36.1739,2142259.0
2021-10-15,36.5294,36.7371,36.0908,36.1924,1755103.0
2021-10-16,36.5294,36.7371,36.0908,36.1924,1755103.0
2021-10-17,36.5294,36.7371,36.0908,36.1924,1755103.0
2021-10-18,35.5369,35.7215,34.9645,35.6292,2554872.0
2021-10-19,35.7769,35.7769,35.2691,35.4353,2786315.0
2021-10-20,35.4446,36.3217,35.4446,35.6661,2529887.0
2021-10-21,35.9524,36.3678,35.5046,35.7769,2205344.0
2021-10-22,35.8416,35.9524,35.4353,35.6569,1507966.0
2021-10-23,35.8416,35.9524,35.4353,35.6569,1507966.0
2021-10-24,35.8416,35.9524,35.4353,35.6569,1507966.0
2021-10-25,35.7862,36.7925,35.6569,36.5987,1837164.0
2021-10-26,36.8664,37.0234,36.0724,36.1093,2554537.0
2021-10-27,35.9154,35.9154,35.1122,35.1399,2080713.0
2021-10-28,35.4538,36.6448,35.1491,36.0078,3109076.0
2021-10-29,35.9339,36.4048,35.6015,35.9893,1926668.0
2021-10-30,35.9339,36.4048,35.6015,35.9893,1926668.0
2021-10-31,35.9339,36.4048,35.6015,35.9893,1926668.0
2021-11-01,35.9062,36.6217,35.7308,36.3678,3586638.0
2021-11-02,36.6448,36.931,36.1462,36.5987,3087947.0
2021-11-03,37.9559,38.9345,37.6881,38.6114,4026740.0
2021-11-04,38.6576,39.6455,38.6345,38.7499,4413976.0
2021-11-05,39.5254,40.0609,38.9622,39.2485,5027691.0
2021-11-06,39.5254,40.0609,38.9622,39.2485,5027691.0
2021-11-07,39.5254,40.0609,38.9622,39.2485,5027691.0
2021-11-08,39.3869,39.5993,38.6529,39.1007,2756161.0
2021-11-09,39.1838,39.47,38.3898,39.2115,3664145.0
2021-11-10,38.5929,39.956,38.5929,39.3408,5754915.0
2021-11-11,41.3628,43.4124,41.2797,42.6369,9926481.0
2021-11-12,42.9323,43.1539,41.9075,42.0367,4219551.0
2021-11-13,42.9323,43.1539,41.9075,42.0367,4219551.0
2021-11-14,42.9323,43.1539,41.9075,42.0367,4219551.0
2021-11-15,42.0367,42.1106,41.0027,41.4551,4118055.0
2021-11-16,41.6397,42.5445,41.4874,42.0921,2318505.0
2021-11-17,41.8706,42.0921,41.3997,41.7228,2403509.0
2021-11-18,42.1752,42.5353,41.829,42.323,6162078.0
2021-11-19,42.323,42.9877,42.1752,42.4615,3030201.0
2021-11-20,42.323,42.9877,42.1752,42.4615,3030201.0
2021-11-21,42.323,42.9877,42.1752,42.4615,3030201.0
2021-11-22,42.7015,43.4399,42.5261,42.6553,3016754.0
2021-11-23,42.4338,43.0062,41.8798,42.4615,3328827.0
2021-11-24,41.5751,41.5751,40.2733,40.6888,5723907.0
2021-11-25,41.5751,41.5751,40.2733,40.6888,5723907.0
2021-11-26,39.5499,39.5499,37.4481,38.5929,3411356.0
2021-11-27,39.5499,39.5499,37.4481,38.5929,3411356.0
2021-11-28,39.5499,39.5499,37.4481,38.5929,3411356.0
2021-11-29,39.1746,39.47,38.0574,38.5375,3389475.0
2021-11-30,38.1498,38.436,36.4971,37.0418,4526600.0
2021-12-01,38.0113,38.9068,35.8877,35.897,4372780.0
2021-12-02,36.3895,38.2573,36.2361,38.0528,4070116.0
2021-12-03,38.2758,38.7405,37.2723,37.932,3719499.0
2021-12-04,38.2758,38.7405,37.2723,37.932,3719499.0
2021-12-05,38.2758,38.7405,37.2723,37.932,3719499.0
2021-12-06,38.6104,39.7162,38.3874,39.3631,4082492.0
2021-12-07,40.0507,41.1101,40.0321,40.6083,3414720.0
2021-12-08,40.506,40.9242,40.2923,40.441,3192331.0
2021-12-09,40.1436,41.2123,40.1251,40.1901,2277448.0
2021-12-10,40.1901,40.4317,39.8649,40.1715,2555537.0
2021-12-11,40.1901,40.4317,39.8649,40.1715,2555537.0
2021-12-12,40.1901,40.4317,39.8649,40.1715,2555537.0
2021-12-13,40.1622,40.4968,38.3966,39.075,3438398.0
2021-12-14,38.9356,39.9485,38.7312,39.456,5785944.0
2021-12-15,39.3445,39.7348,37.6812,38.8055,4623219.0
2021-12-16,39.0192,39.5582,38.1829,38.2665,4146044.0
2021-12-17,37.774,38.7405,37.3187,38.3409,4742456.0
2021-12-18,37.774,38.7405,37.3187,38.3409,4742456.0
2021-12-19,37.774,38.7405,37.3187,38.3409,4742456.0
2021-12-20,37.6625,37.6625,35.8877,36.5474,4363431.0
2021-12-21,37.17,38.2665,37.1422,38.0342,2809105.0
2021-12-22,37.9599,38.5174,37.7555,38.1736,2203908.0
2021-12-23,38.3874,38.6104,38.0435,38.3409,1846976.0
2021-12-24,38.3874,38.6104,38.0435,38.3409,1846976.0
2021-12-25,38.3874,38.6104,38.0435,38.3409,1846976.0
2021-12-26,38.3874,38.6104,38.0435,38.3409,1846976.0
2021-12-27,38.4803,38.6104,38.0621,38.2108,2800740.0
2021-12-28,38.0993,38.7591,37.6904,37.7183,1914309.0
2021-12-29,37.7462,37.9227,37.4023,37.7183,2688919.0
2021-12-30,37.6161,38.2944,37.6161,37.9227,2855160.0
2021-12-31,37.7462,37.9404,37.1607,37.7276,2070613.0
2022-01-01,37.7462,37.9404,37.1607,37.7276,2070613.0
2022-01-02,37.7462,37.9404,37.1607,37.7276,2070613.0
2022-01-03,38.1086,38.8241,37.8205,37.9227,2267497.0
2022-01-04,38.4896,39.2516,38.3037,38.7033,2252368.0
2022-01-05,38.7591,39.3631,38.1829,38.3595,4091655.0
2022-01-06,38.6475,39.075,37.867,38.5174,2148367.0
2022-01-07,38.2665,38.4524,36.5381,36.5567,3045783.0
2022-01-08,38.2665,38.4524,36.5381,36.5567,3045783.0
2022-01-09,38.2665,38.4524,36.5381,36.5567,3045783.0
2022-01-10,35.8598,36.1479,34.2057,34.8469,5200477.0
2022-01-11,34.8469,35.5346,34.2801,35.5067,2943064.0
2022-01-12,35.6832,36.0967,35.0746,35.8226,2438906.0
2022-01-13,35.9341,36.9145,35.7297,36.4545,2604607.0
2022-01-14,35.8691,36.1386,34.8733,35.6554,3114995.0
2022-01-15,35.8691,36.1386,34.8733,35.6554,3114995.0
2022-01-16,35.8691,36.1386,34.8733,35.6554,3114995.0
2022-01-17,35.8691,36.1386,34.8733,35.6554,3114995.0
2022-01-18,35.2186,35.2929,34.6239,34.819,3090268.0
2022-01-19,35.1768,35.581,34.8051,34.8097,2607420.0
2022-01-20,34.7726,35.6646,34.0663,34.1593,2392068.0
2022-01-21,34.1221,35.0049,33.7457,33.9641,3371198.0
2022-01-22,34.1221,35.0049,33.7457,33.9641,3371198.0
2022-01-23,34.1221,35.0049,33.7457,33.9641,3371198.0
2022-01-24,33.3229,35.4881,32.8676,35.4881,4949494.0
2022-01-25,34.4752,35.1814,33.9641,34.8097,2572637.0
2022-01-26,35.4137,35.7483,33.7225,34.1778,2661615.0
2022-01-27,34.7819,35.5438,34.1639,34.438,2715868.0
2022-01-28,34.6611,35.042,33.8201,34.9677,2785862.0
2022-01-29,34.6611,35.042,33.8201,34.9677,2785862.0
2022-01-30,34.6611,35.042,33.8201,34.9677,2785862.0
2022-01-31,34.5774,35.3487,34.4659,35.2651,2751267.0
2022-02-01,35.5903,36.1107,35.2744,36.0085,2448461.0
2022-02-02,37.5882,37.6811,35.7576,36.343,4217661.0
2022-02-03,35.9063,37.0771,35.4509,35.6182,3132656.0
2022-02-04,35.3394,36.0178,34.8934,35.7483,2817956.0
2022-02-05,35.3394,36.0178,34.8934,35.7483,2817956.0
2022-02-06,35.3394,36.0178,34.8934,35.7483,2817956.0
2022-02-07,36.0085,36.1757,35.4137,35.9155,3322326.0
2022-02-08,36.0828,37.0585,35.8226,36.789,4908921.0
2022-02-09,37.1422,37.8995,36.8076,37.8298,3958979.0
2022-02-10,37.8019,39.14,37.3559,37.8391,5325294.0
2022-02-11,37.8205,37.8577,36.185,36.408,4801163.0
2022-02-12,37.8205,37.8577,36.185,36.408,4801163.0
2022-02-13,37.8205,37.8577,36.185,36.408,4801163.0
2022-02-14,36.6497,36.8727,35.9899,36.2872,3788679.0
2022-02-15,36.8076,38.0621,36.7658,37.8391,3265399.0
2022-02-16,37.6254,38.3037,37.5046,38.0342,3414210.0
2022-02-17,37.6625,38.1562,36.882,37.0306,2936228.0
2022-02-18,37.0214,37.6904,36.6311,36.6775,3195908.0
2022-02-19,37.0214,37.6904,36.6311,36.6775,3195908.0
2022-02-20,37.0214,37.6904,36.6311,36.6775,3195908.0
2022-02-21,37.0214,37.6904,36.6311,36.6775,3195908.0
2022-02-22,36.2408,37.3838,36.1293,36.7612,4307406.0
2022-02-23,37.1236,37.3512,36.2965,36.3895,3797876.0
2022-02-24,35.2372,36.4824,34.9398,36.3895,4223548.0
2022-02-25,36.4545,37.9878,36.3709,37.8763,3799427.0
2022-02-26,36.4545,37.9878,36.3709,37.8763,3799427.0
2022-02-27,36.4545,37.9878,36.3709,37.8763,3799427.0
2022-02-28,37.1329,38.2573,36.9248,38.0064,3498641.0
2022-03-01,37.7555,38.0993,35.8505,36.0642,4548456.0
2022-03-02,36.5103,38.7312,36.5103,38.4245,6778520.0
2022-03-03,38.4339,38.705,36.8445,37.2091,4024703.0
2022-03-04,36.6108,36.7978,33.9697,34.0772,6026505.0
2022-03-05,36.6108,36.7978,33.9697,34.0772,6026505.0
2022-03-06,36.6108,36.7978,33.9697,34.0772,6026505.0
2022-03-07,33.8155,34.0772,29.7066,30.0291,9428948.0
2022-03-08,30.3002,31.6745,29.6411,30.3189,6013482.0
2022-03-09,31.8241,33.7781,31.8241,33.5443,6329687.0
2022-03-10,32.7777,33.9183,32.4879,33.2545,4439103.0
2022-03-11,33.5911,33.6565,32.0485,32.1139,4689930.0
2022-03-12,33.5911,33.6565,32.0485,32.1139,4689930.0
2022-03-13,33.5911,33.6565,32.0485,32.1139,4689930.0
2022-03-14,32.1887,32.4692,31.2071,31.5436,5387967.0
2022-03-15,32.3196,33.5537,31.8709,32.8618,5855277.0
2022-03-16,33.6004,35.3954,33.3573,34.6475,4666572.0
2022-03-17,34.2455,34.9934,34.0501,34.9934,4046258.0
2022-03-18,34.4044,35.947,34.3109,35.9096,9840982.0
2022-03-19,34.4044,35.947,34.3109,35.9096,9840982.0
2022-03-20,34.4044,35.947,34.3109,35.9096,9840982.0
2022-03-21,36.0405,36.1808,34.8532,35.4141,3662159.0
2022-03-22,35.8816,36.5828,35.1337,35.3861,5512718.0
2022-03-23,35.0028,35.2926,34.7924,35.0869,5276332.0
2022-03-24,35.4328,35.4328,34.8438,35.1991,4547870.0
2022-03-25,35.4422,36.0873,35.3019,35.947,2529295.0
2022-03-26,35.4422,36.0873,35.3019,35.947,2529295.0
2022-03-27,35.4422,36.0873,35.3019,35.947,2529295.0
2022-03-28,35.6666,35.9533,35.3674,35.9003,2278171.0
2022-03-29,36.8539,37.7233,36.7791,37.5457,3028205.0
2022-03-30,37.2465,37.4803,36.4238,36.6202,3088786.0
2022-03-31,36.2369,36.3864,34.5821,34.7317,4266509.0
2022-04-01,34.9654,35.0308,33.4836,33.7594,3410393.0
2022-04-02,34.9654,35.0308,33.4836,33.7594,3410393.0
2022-04-03,34.9654,35.0308,33.4836,33.7594,3410393.0
2022-04-04,33.6752,34.1941,33.2826,33.8528,3251522.0
2022-04-05,33.3386,33.5817,32.1093,32.2168,3745955.0
2022-04-06,31.8522,32.0111,30.8331,31.4034,4599626.0
2022-04-07,31.3473,31.5904,30.2067,31.1323,4137560.0
2022-04-08,31.0668,31.9456,30.562,31.0855,3800535.0
2022-04-09,31.0668,31.9456,30.562,31.0855,3800535.0
2022-04-10,31.0668,31.9456,30.562,31.0855,3800535.0
2022-04-11,30.7677,32.5066,30.5152,31.366,4123075.0
2022-04-12,31.9737,32.7216,31.7446,31.8428,3592004.0
2022-04-13,31.8802,32.572,31.8802,32.1887,3145418.0
2022-04-14,32.3196,32.7216,31.2819,31.5436,4329428.0
2022-04-15,32.3196,32.7216,31.2819,31.5436,4329428.0
2022-04-16,32.3196,32.7216,31.2819,31.5436,4329428.0
2022-04-17,32.3196,32.7216,31.2819,31.5436,4329428.0
2022-04-18,31.6839,32.0982,31.3193,31.7026,3940514.0
2022-04-19,31.9924,33.3947,31.8989,33.0208,3236880.0
2022-04-20,33.32,33.563,32.6562,32.6842,2080787.0
2022-04-21,33.1517,33.5163,31.983,32.2916,2949703.0
2022-04-22,31.768,31.8989,30.7256,30.8144,2804913.0
2022-04-23,31.768,31.8989,30.7256,30.8144,2804913.0
2022-04-24,31.768,31.8989,30.7256,30.8144,2804913.0
2022-04-25,30.5433,31.0341,30.0945,31.0107,4596512.0
2022-04-26,30.8144,30.8892,29.9263,30.3283,2514209.0
2022-04-27,30.1693,31.3193,29.9823,30.59,5718934.0
2022-04-28,30.8518,31.4735,30.1787,31.2258,3513289.0
2022-04-29,31.2538,31.6914,30.6321,30.777,2599260.0
2022-04-30,31.2538,31.6914,30.6321,30.777,2599260.0
2022-05-01,31.2538,31.6914,30.6321,30.777,2599260.0
2022-05-02,30.8612,31.4408,30.4031,31.4127,2307900.0
2022-05-03,31.3006,31.5483,30.1787,30.6087,4188025.0
2022-05-04,30.6648,31.1603,29.4261,31.0855,3418991.0
2022-05-05,30.6555,30.7303,28.9727,29.4308,4078707.0
2022-05-06,28.9633,29.1629,27.6731,28.365,4126648.0
2022-05-07,28.9633,29.1629,27.6731,28.365,4126648.0
2022-05-08,28.9633,29.1629,27.6731,28.365,4126648.0
2022-05-09,27.8601,28.4678,26.8121,26.9626,8051400.0
2022-05-10,27.3459,27.4862,25.8875,26.4484,7173080.0
2022-05-11,26.5606,26.6728,24.6721,24.7936,8022363.0
2022-05-12,26.4297,29.5149,26.2708,28.6361,11917874.0
2022-05-13,28.4398,30.0852,28.3556,29.4588,6160888.0
2022-05-14,28.4398,30.0852,28.3556,29.4588,6160888.0
2022-05-15,28.4398,30.0852,28.3556,29.4588,6160888.0
2022-05-16,29.2251,30.5152,29.2157,29.945,6263288.0
2022-05-17,30.6555,31.2258,29.8702,30.8799,6204825.0
2022-05-18,29.4495,30.8705,29.0755,29.7767,5085888.0
2022-05-19,29.2157,29.8702,28.9212,28.954,4035570.0
2022-05-20,29.599,29.7346,28.5426,29.3653,5084200.0
2022-05-21,29.599,29.7346,28.5426,29.3653,5084200.0
2022-05-22,29.599,29.7346,28.5426,29.3653,5084200.0
2022-05-23,29.8421,29.9823,28.8324,29.2625,4137484.0
2022-05-24,28.8137,28.8137,27.8414,28.0845,6116125.0
2022-05-25,27.6544,29.758,27.6264,29.4682,4174881.0
2022-05-26,30.0197,31.5156,30.0197,31.2258,3272546.0
2022-05-27,31.1603,32.1046,31.1603,32.1046,3029895.0
2022-05-28,31.1603,32.1046,31.1603,32.1046,3029895.0
2022-05-29,31.1603,32.1046,31.1603,32.1046,3029895.0
2022-05-30,31.1603,32.1046,31.1603,32.1046,3029895.0
2022-05-31,32.1981,32.6889,31.5249,32.2542,5689213.0
2022-06-01,32.7497,33.2078,31.5062,31.9176,3834602.0
2022-06-02,32.4356,33.1796,32.3791,33.1137,2904007.0
2022-06-03,32.5957,33.2455,32.4356,32.85,2200721.0
2022-06-04,32.5957,33.2455,32.4356,32.85,2200721.0
2022-06-05,32.5957,33.2455,32.4356,32.85,2200721.0
2022-06-06,32.9159,33.1419,32.3132,32.6051,3975776.0
2022-06-07,31.8893,33.1514,31.5315,32.8594,3134871.0
2022-06-08,32.4921,33.1419,32.2849,32.7841,3369038.0
2022-06-09,32.4827,32.8123,32.219,32.3414,2572244.0
2022-06-10,31.5974,31.8611,30.7686,30.7969,4034292.0
2022-06-11,31.5974,31.8611,30.7686,30.7969,4034292.0
2022-06-12,31.5974,31.8611,30.7686,30.7969,4034292.0
2022-06-13,29.7797,30.0717,28.5978,29.1299,4770948.0
2022-06-14,29.2146,30.2271,29.1675,29.7609,3997790.0
2022-06-15,30.7404,31.3448,30.3071,30.7969,5095269.0
2022-06-16,29.8551,29.9728,28.3764,28.7437,4776843.0
2022-06-17,28.6778,30.4814,28.6778,30.2318,8644799.0
2022-06-18,28.6778,30.4814,28.6778,30.2318,8644799.0
2022-06-19,28.6778,30.4814,28.6778,30.2318,8644799.0
2022-06-20,28.6778,30.4814,28.6778,30.2318,8644799.0
2022-06-21,30.9475,31.1924,29.9116,30.2789,3584576.0
2022-06-22,29.7703,30.2224,29.1675,29.2994,4194483.0
2022-06-23,29.5725,30.2977,29.3747,30.2224,3508847.0
2022-06-24,30.778,31.6633,30.665,31.3902,4001665.0
2022-06-25,30.778,31.6633,30.665,31.3902,4001665.0
2022-06-26,30.778,31.6633,30.665,31.3902,4001665.0
2022-06-27,31.5409,31.7198,30.4201,30.6556,2924479.0
2022-06-28,31.2772,31.7575,30.2836,30.3448,3027537.0
2022-06-29,30.2789,30.3448,29.0828,29.3936,3506200.0
2022-06-30,28.6119,29.1581,28.1598,28.7437,3399408.0
2022-07-01,28.6966,29.3277,28.3011,29.0263,3231899.0
2022-07-02,28.6966,29.3277,28.3011,29.0263,3231899.0
